 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34
634,12.739,12.496,12.225,13.851,12.671,12.028,10.834,13.036,14.805,13.951,13.692,13.820,18.387,11.853,9.847,9.978,9.677,11.775,10.571,10.325,12.540,10.404,10.267,10.314,23.213,12.146,19.676,9.041,13.071,7.900,10.583,10.058,9.501,10.225
635,12.667,12.344,12.115,13.826,12.755,12.083,10.944,13.209,14.634,13.907,13.672,13.598,18.399,11.766,9.907,10.060,9.685,11.627,10.512,10.327,12.327,10.504,10.274,10.434,22.672,12.120,19.427,9.000,13.087,7.893,10.590,10.157,9.571,10.306
636,12.621,12.169,12.098,13.975,13.198,12.157,10.928,12.986,14.711,13.778,14.792,13.531,18.134,11.742,9.953,9.925,9.665,11.709,10.598,10.896,12.429,10.376,10.189,10.561,22.959,12.167,18.909,9.000,13.001,7.930,10.627,10.414,9.576,10.377
637,12.558,12.262,12.092,13.936,13.157,12.135,10.949,12.925,14.583,13.701,14.622,13.535,17.909,12.345,9.809,9.918,9.571,11.634,10.535,10.705,12.381,10.442,10.182,10.659,22.364,11.989,19.299,8.969,13.052,7.876,10.723,10.462,9.531,10.297
638,12.488,12.114,12.118,13.834,13.073,12.209,10.902,12.925,14.609,13.691,14.134,13.384,17.831,12.085,9.763,9.903,9.652,11.653,10.620,10.459,12.370,10.400,10.086,10.672,22.189,12.131,19.674,8.956,12.991,7.896,10.642,10.267,9.536,10.291
639,12.425,12.063,12.092,13.807,12.893,12.129,10.893,12.975,14.561,13.471,13.822,13.364,17.733,11.779,9.890,9.864,9.669,11.596,10.509,10.335,12.373,10.391,10.159,10.516,22.361,12.169,19.173,9.005,13.067,7.873,10.594,10.368,9.586,10.247
640,12.427,11.992,12.084,13.793,12.869,12.143,10.851,12.902,14.513,13.462,13.744,13.247,17.724,11.725,9.788,9.874,9.708,11.570,10.516,10.317,12.407,10.500,10.114,10.603,22.374,12.161,18.928,8.987,13.062,7.891,10.543,10.157,9.543,10.263
641,12.468,12.057,12.320,14.398,13.297,13.058,11.287,12.941,15.150,13.641,14.638,14.326,18.184,11.900,10.097,10.189,9.742,11.974,10.651,10.521,13.173,10.536,10.756,10.869,23.183,12.332,20.336,9.031,13.083,7.955,10.637,10.417,10.124,10.311
642,14.894,13.888,13.236,16.972,14.680,15.760,12.765,13.626,16.801,15.769,19.076,20.233,21.880,12.632,10.394,12.250,10.648,14.399,10.894,10.760,13.791,10.840,11.997,11.298,24.456,12.622,20.899,9.192,13.142,8.166,11.300,10.910,10.687,10.499
643,18.150,16.040,13.202,19.660,15.615,15.129,13.466,15.883,16.575,18.966,21.536,21.971,25.157,12.970,10.572,14.246,10.950,16.033,10.963,11.006,14.655,11.368,12.530,11.368,25.511,12.628,20.351,9.650,13.149,8.299,11.582,10.972,10.725,10.600
644,20.000,16.382,13.112,20.293,17.052,14.915,13.639,15.595,16.094,19.943,20.624,20.535,25.819,12.938,10.449,14.663,10.806,15.737,10.990,11.339,14.880,11.731,12.498,11.270,26.729,12.617,20.790,9.953,13.145,8.177,11.460,10.911,10.531,10.657
645,20.714,16.838,12.896,20.674,17.490,14.366,13.469,14.844,15.691,20.057,20.094,19.514,25.920,13.189,10.394,14.626,10.729,15.371,10.928,11.381,15.037,11.981,12.258,11.036,26.683,12.698,20.635,10.210,13.222,8.171,11.396,10.793,10.380,10.551
646,20.383,16.367,12.798,19.072,17.744,13.727,12.788,14.352,15.283,19.255,18.538,18.342,25.335,12.709,10.169,14.199,10.344,14.190,10.911,11.190,14.893,11.581,11.797,10.872,26.834,12.664,21.023,10.355,13.199,8.110,11.106,10.594,10.164,10.506
647,19.629,15.941,12.720,17.854,17.449,13.083,12.051,13.953,15.014,18.421,17.446,17.359,24.584,12.319,10.102,13.787,10.117,13.484,10.879,10.920,14.481,11.269,11.474,10.788,26.757,12.425,20.394,10.469,13.136,8.040,10.976,10.439,9.990,10.528
648,18.725,15.321,12.827,17.356,17.279,15.273,11.683,13.673,14.981,17.654,16.514,16.578,23.594,11.975,9.924,13.018,9.935,12.864,10.880,10.836,14.524,11.118,11.192,10.720,27.144,12.398,19.951,10.658,13.194,7.985,10.811,10.489,9.908,10.471
649,17.894,15.057,12.625,17.945,17.228,18.388,11.678,14.598,14.668,17.152,15.700,16.011,22.836,11.985,9.856,12.681,9.925,12.502,10.747,10.834,14.253,11.000,11.047,10.633,26.953,12.292,19.404,10.663,13.165,7.946,10.968,10.688,9.826,10.411
650,17.138,14.506,12.568,18.851,16.916,20.174,11.741,16.832,14.719,16.701,15.242,15.538,22.098,12.002,9.919,12.274,9.825,12.364,10.721,10.960,13.723,10.821,10.858,10.511,26.347,12.486,19.103,10.461,13.124,7.948,11.300,10.818,9.784,10.403
651,17.602,15.219,12.890,20.677,17.469,19.758,13.016,18.327,15.068,17.520,17.952,16.734,21.760,12.691,10.076,12.466,9.973,14.399,10.834,11.108,13.791,11.043,10.886,10.588,26.691,12.383,20.338,10.254,13.101,7.972,11.484,10.851,9.938,10.653
652,19.774,17.561,13.078,23.956,17.738,17.898,14.956,19.816,15.628,21.338,22.510,20.051,23.338,13.134,10.331,13.789,10.452,17.279,11.178,11.439,14.634,11.374,12.171,10.767,27.464,12.721,21.344,10.057,13.194,8.232,11.914,10.806,10.501,10.741
653,21.373,19.736,12.867,28.025,17.867,16.556,15.909,21.372,15.464,24.055,23.390,22.790,24.876,13.157,10.373,14.852,10.906,18.608,11.372,11.735,15.316,11.630,13.344,10.935,27.856,12.795,20.934,10.106,13.153,8.236,12.167,10.882,10.990,10.929
654,21.815,19.700,13.228,28.428,18.550,15.311,15.648,21.095,15.377,24.392,22.774,22.106,25.151,12.906,10.148,14.705,10.435,17.857,11.235,12.062,15.271,11.752,14.189,11.032,27.587,12.674,20.419,10.000,13.101,8.289,12.078,10.696,10.764,10.875
655,21.288,19.084,13.219,26.994,18.441,14.576,14.967,19.634,15.960,23.730,21.378,21.565,24.651,12.800,10.195,14.120,10.242,16.439,11.044,12.230,14.707,11.739,14.142,11.158,26.653,12.641,20.291,9.775,13.188,8.212,11.739,10.499,10.663,10.775
656,20.760,18.542,13.098,25.124,18.351,13.920,14.308,18.402,18.853,22.703,20.032,22.377,23.751,12.975,10.085,13.897,10.196,15.439,10.992,12.016,14.274,12.021,13.586,11.126,26.615,12.732,20.309,9.689,13.146,8.130,11.374,10.437,10.275,10.670
657,19.969,17.983,12.908,22.820,18.396,13.482,13.667,17.369,18.365,21.697,18.550,21.166,22.900,12.523,10.030,13.341,9.944,14.338,10.903,11.731,14.178,11.566,13.067,10.960,26.645,12.786,19.777,9.653,13.104,8.085,11.118,10.383,10.285,10.594
658,19.207,17.217,12.666,20.735,18.211,13.160,13.002,16.441,17.532,20.699,17.404,19.798,22.354,12.211,10.085,12.888,9.885,13.453,10.863,11.651,13.888,11.427,12.673,10.782,26.413,12.620,19.827,9.440,13.078,7.995,10.997,10.325,9.985,10.599
659,18.430,16.618,12.553,19.066,18.105,13.022,12.441,15.698,16.870,19.716,16.604,18.830,21.858,12.034,9.941,12.499,9.869,13.052,10.778,11.495,13.639,11.282,12.262,10.572,26.035,12.516,19.920,9.394,13.144,7.911,10.874,10.288,9.898,10.566
660,17.704,16.333,12.461,17.804,18.026,12.926,12.280,15.304,16.331,18.894,16.066,17.878,21.332,12.026,9.987,12.103,9.777,12.627,10.672,11.537,13.135,11.032,11.798,10.520,25.879,12.357,19.353,9.345,13.085,7.957,10.868,10.307,9.824,10.570
661,17.030,15.753,12.435,16.738,17.417,12.796,12.142,15.011,15.915,18.308,15.378,17.224,20.831,12.574,10.093,11.711,9.723,12.408,10.701,11.429,13.068,10.868,11.533,10.482,26.249,12.237,19.551,9.262,13.089,7.952,10.629,10.165,9.811,10.586
662,16.556,15.236,12.435,16.157,16.828,12.642,11.972,14.517,15.637,17.761,15.006,16.668,20.408,12.451,9.996,11.510,9.781,12.258,10.682,11.319,12.895,10.842,11.424,10.420,25.502,12.239,19.464,9.275,13.091,7.957,10.691,10.304,9.762,10.561
663,16.060,14.985,12.481,15.586,16.260,12.570,12.107,14.506,15.363,17.265,14.636,16.162,20.230,12.304,9.894,11.208,9.773,12.134,10.652,11.218,12.919,10.729,11.208,10.386,25.601,12.260,20.173,9.231,13.097,7.948,10.690,10.214,9.633,10.475
664,15.557,14.789,12.392,15.185,15.869,12.477,12.077,14.522,15.181,16.751,14.482,15.698,19.761,12.130,9.941,11.012,9.696,12.023,10.618,11.154,12.895,10.624,11.044,10.332,24.907,12.406,20.816,9.153,12.999,7.890,10.648,10.210,9.628,10.422
665,15.201,14.424,12.424,15.044,15.482,12.576,11.972,14.291,15.130,16.432,14.418,15.392,19.673,12.062,9.945,10.813,9.702,11.953,10.615,11.080,12.676,10.639,10.968,10.327,24.642,12.262,20.076,9.171,12.970,7.913,10.572,10.238,9.615,10.459
666,14.932,14.350,12.291,14.754,15.391,12.457,11.821,14.668,15.023,16.119,13.996,15.062,19.574,12.723,9.970,10.802,9.690,11.944,10.563,10.870,12.695,10.618,10.962,10.287,24.222,12.296,20.085,9.197,13.034,7.935,10.710,10.202,9.526,10.390
667,14.523,14.108,12.303,14.627,15.550,12.446,11.858,15.176,14.747,15.859,13.952,14.739,19.406,12.487,9.890,10.690,9.744,11.836,10.639,11.194,12.695,10.500,10.953,10.285,24.380,12.125,19.728,9.111,13.087,7.900,10.715,10.235,9.603,10.329
668,14.465,14.011,12.435,14.856,16.064,12.545,12.061,16.209,14.779,15.709,14.030,14.704,19.110,12.283,10.017,10.612,9.702,11.899,10.633,11.888,12.833,10.598,11.064,10.386,24.123,12.161,19.670,9.039,13.053,7.913,10.772,10.269,9.861,10.406
669,17.063,15.584,13.928,17.017,17.069,12.766,14.501,17.436,15.912,18.829,19.628,19.007,21.281,13.423,10.263,11.681,10.150,15.864,10.985,12.583,13.212,10.729,12.648,10.790,24.568,12.454,20.371,9.005,13.114,8.017,11.172,10.523,10.844,10.686
670,19.720,18.500,15.720,20.006,17.897,13.022,16.636,20.807,15.878,23.753,22.368,23.674,25.085,14.213,10.636,12.874,10.492,19.070,11.235,12.930,13.934,10.947,14.070,11.288,25.011,12.660,20.715,9.181,13.367,8.261,11.594,10.536,11.161,10.822
671,21.383,19.403,15.695,22.655,18.372,12.997,16.981,25.782,15.734,25.959,21.954,28.771,26.550,14.508,10.763,13.738,10.696,19.528,11.338,13.343,14.198,11.077,14.645,11.744,25.563,12.732,20.377,9.337,13.547,8.301,12.052,10.529,10.816,10.928
672,22.430,20.152,16.709,24.931,18.718,13.096,17.483,27.128,15.569,27.157,23.276,32.835,27.565,14.736,11.008,14.672,10.896,19.862,11.482,13.459,14.721,11.361,14.903,11.982,25.970,12.907,20.522,9.863,13.966,8.258,12.320,10.600,10.896,10.928
673,22.951,19.985,17.513,25.196,19.471,13.174,17.497,27.078,15.360,27.396,22.680,34.882,27.932,14.789,11.131,15.105,10.860,18.843,11.452,13.587,14.532,11.338,14.988,12.232,26.035,12.803,20.287,9.935,14.394,8.348,12.583,10.461,10.849,11.005
674,23.394,20.141,18.772,25.522,19.755,13.094,17.326,26.346,15.453,27.525,22.364,37.857,27.937,14.834,11.191,15.298,10.852,18.601,11.461,13.864,14.008,11.109,14.689,12.215,26.109,12.812,19.816,9.793,14.585,8.321,12.749,10.511,10.643,11.029
675,23.220,20.618,19.988,24.876,20.189,12.967,17.184,25.466,16.097,27.091,21.924,41.077,27.934,14.845,11.220,15.234,10.898,18.310,11.478,13.922,13.705,10.940,14.532,12.020,26.224,12.841,19.443,9.663,14.539,8.381,12.791,10.461,10.531,10.923
676,23.085,20.291,20.562,23.724,20.471,12.945,16.914,24.587,17.244,26.660,20.968,42.630,27.932,14.108,11.110,15.061,10.806,17.439,11.279,13.788,13.669,10.812,14.348,11.795,26.267,12.750,19.124,9.591,14.281,8.289,12.523,10.403,10.454,10.900
677,22.173,19.470,20.052,21.809,20.723,12.887,16.280,23.271,20.080,25.525,19.374,42.649,27.274,13.702,10.975,14.478,10.571,15.972,11.230,13.866,13.387,10.720,14.159,11.495,25.674,12.801,18.650,9.477,14.146,8.299,12.175,10.384,10.320,10.822
678,21.364,18.800,19.291,20.218,21.206,12.639,15.636,21.777,19.876,24.906,18.258,41.401,26.817,13.470,10.869,13.901,10.519,15.063,11.171,13.637,13.428,10.808,13.806,11.325,25.688,12.810,19.000,9.474,14.054,8.306,12.091,10.318,10.293,10.597
679,21.904,18.825,19.738,21.069,21.955,12.868,15.886,20.693,20.317,25.741,19.122,41.693,26.920,14.104,11.000,14.055,10.569,15.638,11.126,13.725,13.512,10.739,14.041,11.266,25.610,12.805,19.122,9.332,14.214,8.336,12.304,10.335,10.464,10.744
680,21.983,19.002,20.271,21.138,22.144,12.860,15.991,20.480,19.706,26.179,19.840,41.163,27.164,14.236,10.924,13.891,10.392,15.523,11.078,13.794,13.334,10.622,14.279,11.234,25.483,12.763,18.870,9.316,14.342,8.236,12.256,10.421,10.402,10.777
681,21.389,18.506,20.167,19.558,21.879,12.826,15.406,19.927,21.445,25.282,19.100,41.435,26.800,14.057,10.669,13.590,10.485,14.749,11.012,13.764,13.117,10.573,13.974,11.022,25.459,12.687,18.726,9.316,14.106,8.249,11.892,10.322,10.298,10.695
682,20.598,17.947,19.372,18.340,21.553,13.116,14.874,19.640,23.051,24.193,18.014,41.340,25.976,13.455,10.458,13.257,10.483,13.941,11.026,13.659,12.992,10.564,13.583,10.771,25.312,12.687,18.583,9.197,13.986,8.182,11.646,10.319,10.151,10.694
683,19.773,17.456,18.081,17.075,21.393,12.799,14.096,20.117,24.825,23.074,16.794,40.281,25.376,12.938,10.352,12.692,10.273,13.413,10.934,13.361,12.976,10.607,13.044,10.673,25.361,12.658,18.798,9.192,13.736,8.209,11.283,10.256,10.052,10.577
684,18.890,17.000,16.839,16.420,21.462,12.747,13.788,19.799,26.085,22.483,15.984,39.428,24.858,12.570,10.216,12.371,10.252,12.984,10.791,13.475,12.880,10.530,12.812,10.619,24.576,12.583,18.707,9.127,13.667,8.080,11.118,10.250,9.953,10.463
685,18.196,16.555,15.801,15.906,21.680,12.617,13.478,19.511,26.635,21.750,15.430,37.451,24.296,12.447,10.199,11.852,10.071,12.676,10.763,13.463,12.880,10.534,12.494,10.530,24.853,12.556,18.548,9.124,13.543,8.069,10.936,10.247,9.898,10.480
686,17.573,16.190,14.677,15.500,21.774,12.818,13.166,18.715,25.201,20.828,15.014,35.075,23.717,12.102,9.992,11.558,9.960,12.394,10.776,13.423,12.752,10.496,12.215,10.430,24.194,12.588,18.742,9.039,13.466,8.005,10.818,10.275,9.841,10.395
687,17.405,16.063,14.354,15.912,21.907,13.154,13.298,18.824,24.609,20.292,15.346,33.621,23.146,12.447,9.975,11.434,9.883,12.984,10.918,13.285,12.818,10.538,12.006,10.711,24.338,12.545,19.318,9.049,13.390,7.945,10.922,10.253,9.811,10.471
688,17.449,15.960,14.035,16.329,21.664,12.972,13.662,18.310,24.790,20.094,16.578,32.337,23.120,12.543,9.847,11.454,9.837,13.329,10.828,13.253,12.856,10.457,11.679,10.966,23.817,12.503,18.983,9.023,13.386,7.988,10.757,10.294,9.739,10.575
689,16.973,15.831,13.772,16.370,21.359,13.331,13.569,18.067,23.530,19.582,15.934,30.455,22.707,12.281,9.932,11.105,9.806,12.744,10.822,13.230,12.846,10.470,11.577,11.000,24.046,12.476,18.705,9.018,13.415,7.911,10.902,10.301,9.670,10.554
690,16.532,15.506,13.447,15.936,21.303,13.917,13.268,18.385,22.397,19.422,15.352,28.955,22.259,12.081,9.852,10.900,9.729,12.481,10.737,13.238,12.721,10.534,11.417,10.983,23.808,12.395,18.627,8.987,13.354,7.918,10.870,10.247,9.677,10.451
691,16.127,15.325,13.173,15.304,21.069,14.135,13.089,18.905,21.306,19.138,14.886,27.347,21.914,11.911,9.953,10.728,9.777,12.202,10.710,13.198,12.720,10.509,11.253,10.878,23.568,12.338,19.087,9.018,13.245,7.952,10.927,10.219,9.603,10.392
692,15.582,14.941,12.948,15.210,20.736,14.259,12.779,19.145,20.405,18.527,14.466,25.892,21.587,11.806,9.890,10.623,9.792,12.068,10.694,13.102,12.522,10.502,11.211,10.814,23.666,12.288,18.775,8.974,13.246,7.886,10.880,10.232,9.623,10.453
693,15.280,14.778,12.807,15.127,20.518,15.207,12.583,19.156,19.791,18.138,14.286,24.811,21.442,12.430,9.835,10.466,9.719,11.866,10.653,12.996,12.410,10.553,10.942,10.725,23.213,12.243,18.505,9.010,13.282,7.933,10.855,10.229,9.600,10.414
694,14.986,14.584,12.654,15.033,19.890,14.994,12.443,18.260,19.020,17.583,14.056,23.813,21.012,12.423,9.953,10.422,9.658,11.800,10.649,12.836,12.423,10.449,10.803,10.563,23.538,12.252,18.790,9.026,13.241,7.868,10.686,10.198,9.687,10.352
695,14.554,14.228,12.499,14.710,19.634,14.138,12.224,17.265,18.586,17.126,13.920,22.733,20.736,11.987,9.775,10.322,9.717,11.817,10.548,12.912,12.464,10.374,10.717,10.504,23.071,12.072,19.231,8.959,13.133,7.865,10.708,10.195,9.583,10.342
696,14.424,14.131,12.490,14.630,19.262,13.496,12.133,17.726,18.051,16.861,13.694,21.957,20.536,11.791,9.928,10.265,9.681,11.786,10.603,12.623,12.478,10.323,10.835,10.457,23.509,12.211,18.905,9.041,13.157,7.881,10.675,10.139,9.809,10.400
697,14.171,13.914,12.484,14.533,18.800,13.275,11.669,17.232,17.643,16.539,13.640,21.086,20.250,11.717,9.826,10.281,9.683,11.786,10.654,12.427,12.574,10.447,10.948,10.478,23.598,12.309,19.093,9.016,13.206,7.957,10.669,10.213,9.868,10.341
698,13.918,13.848,12.444,14.326,18.574,12.906,11.499,16.344,17.246,16.141,13.524,20.377,20.161,11.557,9.886,10.177,9.685,11.761,10.567,12.503,12.502,10.382,11.012,10.419,23.069,12.243,19.404,8.933,13.056,7.903,10.610,10.195,9.834,10.324
699,13.799,13.709,12.231,14.273,17.957,12.851,11.508,15.844,17.003,15.935,13.622,19.693,19.929,11.730,9.852,10.118,9.640,11.796,10.611,12.421,12.399,10.427,10.914,10.364,23.055,12.207,18.986,8.917,13.118,7.930,10.641,10.239,9.844,10.325
700,13.580,13.515,12.395,14.356,17.865,12.603,11.517,15.288,16.594,15.716,13.454,19.003,19.748,12.083,9.928,10.072,9.696,11.660,10.583,12.236,12.444,10.397,10.764,10.344,22.869,12.150,18.687,8.995,13.140,7.908,10.594,10.131,9.677,10.249
701,13.451,13.380,12.340,14.210,17.383,12.534,11.466,15.173,16.232,15.493,13.348,18.483,19.481,12.049,9.754,10.051,9.733,11.624,10.540,12.104,12.412,10.425,10.720,10.275,22.707,12.216,18.435,8.899,13.091,7.911,10.668,10.225,9.633,10.313
702,13.239,13.253,12.193,14.166,16.996,12.570,11.583,14.707,16.164,15.141,13.502,17.931,19.406,11.774,9.839,10.022,9.683,11.603,10.587,11.880,12.507,10.406,10.680,10.274,22.733,12.226,18.983,8.940,13.096,7.893,10.614,10.174,9.665,10.316
703,13.195,13.057,12.277,14.141,16.381,12.556,11.490,14.363,15.886,15.052,13.462,17.528,19.220,11.632,9.987,9.967,9.631,11.803,10.502,11.788,12.522,10.385,10.574,10.226,22.607,12.218,19.324,8.881,13.078,7.940,10.556,10.162,9.695,10.328
704,13.076,12.916,12.245,14.044,15.968,12.347,11.280,14.229,15.788,14.837,14.526,17.052,18.951,11.664,9.881,9.949,9.675,11.662,10.433,11.587,12.457,10.472,10.583,10.168,22.855,12.213,19.872,8.951,13.045,7.888,10.592,10.105,9.672,10.305
705,12.989,12.854,12.231,14.047,15.464,12.278,11.196,13.922,15.496,14.725,14.562,16.605,18.902,12.064,9.847,9.979,9.629,11.606,10.538,11.391,12.303,10.380,10.532,10.175,22.751,12.152,19.307,8.964,13.115,7.911,10.578,10.140,9.506,10.339
706,12.938,12.806,12.170,13.912,15.170,12.490,11.112,13.897,15.306,14.523,14.140,16.289,18.819,11.958,9.754,9.904,9.706,11.566,10.469,11.158,12.439,10.350,10.398,10.153,22.483,12.220,19.301,8.927,13.120,7.873,10.558,10.142,9.625,10.341
707,12.762,12.622,12.282,14.025,14.738,12.380,11.147,13.740,15.122,14.430,13.778,15.823,18.684,11.675,9.873,9.951,9.590,11.599,10.475,11.114,12.381,10.425,10.376,10.142,22.831,12.201,19.784,8.959,13.021,7.890,10.602,10.074,9.499,10.341
708,12.662,12.536,12.164,13.948,14.585,12.154,11.061,13.827,14.985,14.282,13.552,15.542,18.371,11.487,9.831,9.834,9.558,11.620,10.516,11.026,12.344,10.274,10.406,10.177,22.735,12.099,19.334,8.852,13.045,7.900,10.619,10.204,9.519,10.323
709,12.702,12.555,12.242,13.989,14.267,12.160,10.890,13.453,14.985,14.100,13.508,15.258,18.350,11.415,9.864,9.855,9.642,11.685,10.564,10.808,12.441,10.404,10.392,10.146,22.603,12.133,19.076,8.966,13.089,7.928,10.614,10.081,9.566,10.296
710,12.580,12.409,12.141,13.964,14.112,12.275,11.007,13.427,14.785,13.965,13.482,15.011,18.151,11.906,9.911,9.801,9.633,11.617,10.504,10.808,12.335,10.387,10.480,10.185,23.000,12.114,19.658,8.933,13.078,7.952,10.556,10.102,9.663,10.301
711,12.498,12.378,12.268,13.989,13.948,12.289,10.970,13.413,14.811,14.004,14.418,14.800,18.151,12.145,9.809,9.844,9.613,11.566,10.534,10.784,12.339,10.286,10.395,10.156,22.489,12.068,19.326,8.974,13.054,7.898,10.587,10.158,9.583,10.295
712,12.550,12.314,12.176,13.856,13.772,12.226,10.939,13.439,14.623,13.726,14.684,14.510,17.973,11.947,9.860,9.786,9.581,11.549,10.562,10.695,12.331,10.389,10.341,10.111,22.637,12.148,18.965,8.997,13.062,7.898,10.536,10.151,9.581,10.225
713,12.398,12.169,12.124,13.901,13.643,12.182,10.946,13.316,14.638,13.688,14.036,14.410,17.880,11.617,9.852,9.871,9.688,11.685,10.552,10.655,12.449,10.363,10.282,10.132,22.696,12.053,19.674,8.896,13.078,7.883,10.570,10.124,9.603,10.276
714,12.419,12.192,12.357,13.804,13.617,12.262,10.935,13.112,14.425,13.686,13.776,14.285,17.824,11.530,9.797,9.822,9.613,11.556,10.540,10.455,12.292,10.378,10.248,10.089,22.699,12.066,19.495,8.961,13.104,7.863,10.617,10.080,9.546,10.232
715,12.408,12.049,12.190,13.912,13.385,12.223,10.839,13.095,14.481,13.578,13.560,14.000,17.662,11.368,9.788,9.777,9.679,11.582,10.498,10.351,12.368,10.350,10.202,10.118,22.645,12.053,19.219,8.961,12.969,7.908,10.524,10.084,9.586,10.280
716,12.319,12.023,12.081,13.953,13.402,12.165,10.821,13.078,14.400,13.489,13.540,13.900,17.464,11.536,9.864,9.805,9.623,11.573,10.455,10.353,12.331,10.400,10.153,10.120,22.923,12.123,19.489,8.870,13.016,7.890,10.535,10.134,9.506,10.308
717,12.280,11.987,12.233,14.296,13.421,15.014,11.168,13.980,14.389,13.468,13.456,13.845,17.393,12.132,9.771,9.828,9.540,11.519,10.529,10.341,12.447,10.357,10.115,10.113,22.355,12.110,19.885,8.904,13.014,7.881,10.621,10.219,9.526,10.314
718,12.221,12.055,12.205,14.285,13.353,15.044,11.198,13.894,14.366,13.426,13.508,13.759,17.195,11.851,9.839,9.865,9.673,11.547,10.535,10.261,12.368,10.404,10.077,10.084,22.317,11.994,19.617,8.995,13.013,7.891,10.703,10.160,9.476,10.347
719,12.308,12.011,12.187,13.967,13.286,13.915,11.000,13.598,14.342,13.318,13.440,13.583,17.151,11.700,9.763,9.753,9.688,11.509,10.546,10.156,12.444,10.297,10.144,10.088,21.946,12.156,20.303,8.979,13.036,7.946,10.535,10.158,9.524,10.253
720,12.205,11.966,12.205,13.950,13.120,13.242,10.972,13.422,14.309,13.223,13.690,13.476,17.203,11.591,9.742,9.823,9.590,11.493,10.515,10.206,12.348,10.378,10.371,10.198,22.300,12.101,19.742,8.961,13.098,7.896,10.553,10.140,9.896,10.282
721,12.190,11.840,12.265,14.039,13.118,12.871,10.907,13.271,14.229,13.180,14.740,13.406,16.902,11.487,9.873,9.820,9.727,11.531,10.580,10.285,12.512,10.344,11.842,10.403,22.005,12.211,19.810,8.974,13.065,7.958,10.550,10.136,10.459,10.282
722,12.245,11.897,12.147,14.188,13.108,13.361,10.970,13.226,14.185,13.143,14.276,13.340,16.924,12.051,9.809,9.814,9.594,11.568,10.547,10.224,12.441,10.466,12.253,10.532,22.219,12.260,19.687,8.951,12.990,7.855,10.616,10.080,10.479,10.286
723,12.162,11.755,12.228,14.041,13.041,13.215,10.832,13.064,14.147,13.109,13.890,13.250,16.687,11.804,9.805,9.832,9.692,11.622,10.557,10.176,12.433,10.342,11.858,10.611,21.856,12.209,19.627,8.881,12.979,7.886,10.641,10.191,10.226,10.271
724,12.093,11.808,12.089,13.945,13.028,12.686,10.844,13.112,14.062,13.006,13.568,13.222,16.746,11.655,9.894,9.771,9.692,11.479,10.484,10.104,12.496,10.310,11.356,10.680,22.016,12.165,20.336,8.902,13.032,7.880,10.612,10.148,9.958,10.251
725,12.214,11.686,12.095,13.881,13.039,12.499,10.930,13.067,14.056,13.053,13.488,13.151,16.547,11.440,9.877,9.738,9.665,11.580,10.544,10.230,12.425,10.308,10.923,10.655,21.724,12.083,19.792,8.940,13.097,7.895,10.553,10.099,9.871,10.303
726,12.080,11.635,12.101,13.715,12.892,12.512,10.804,13.036,14.153,13.043,13.366,13.080,16.450,11.483,9.814,9.763,9.660,11.631,10.454,10.212,12.350,10.333,10.712,10.676,21.868,12.175,19.497,8.883,12.988,7.881,10.585,10.095,9.675,10.300
727,12.051,11.686,12.112,13.934,12.901,12.380,10.909,13.232,14.070,12.947,13.384,13.093,16.298,11.317,9.818,9.722,9.633,11.505,10.518,10.136,12.417,10.406,10.579,10.732,22.240,12.120,20.078,8.927,13.092,7.861,10.595,10.127,9.710,10.220
728,12.110,11.690,12.161,13.942,12.953,12.273,10.855,13.168,13.994,12.914,14.246,13.014,16.168,11.400,9.847,9.822,9.544,11.474,10.522,10.401,12.473,10.479,10.597,10.598,22.240,12.066,19.957,8.889,12.960,7.880,10.644,10.292,9.700,10.254
729,12.120,11.679,12.205,13.876,12.787,12.388,10.846,12.983,14.053,12.837,14.184,12.882,16.024,11.338,9.907,9.743,9.573,11.575,10.475,10.583,12.344,10.318,10.573,10.586,21.918,12.220,19.967,8.881,12.960,7.918,10.616,10.316,9.831,10.266
730,12.020,11.673,12.110,13.815,12.923,12.220,10.951,12.888,14.059,12.771,13.856,12.934,15.790,11.298,9.835,9.723,9.642,11.512,10.530,10.481,12.382,10.425,10.462,10.487,22.144,12.118,20.416,8.982,12.988,7.855,10.629,10.347,9.744,10.258
731,12.096,11.572,12.112,13.757,12.793,12.256,11.028,13.000,13.998,12.848,13.664,12.883,15.817,11.191,9.936,9.774,9.600,11.509,10.491,10.341,12.410,10.359,10.736,10.503,21.926,12.171,19.959,8.992,13.057,7.908,10.535,10.260,10.040,10.242
732,12.057,11.743,12.112,13.845,12.725,12.154,10.930,13.006,14.037,12.784,13.594,12.930,15.684,11.162,9.818,9.746,9.704,11.563,10.491,10.240,12.391,10.447,10.826,10.491,22.019,12.089,20.466,8.938,13.005,7.918,10.560,10.186,9.809,10.286
733,11.994,11.658,12.112,14.058,12.834,13.667,10.865,13.218,13.952,12.737,13.416,12.819,15.650,11.525,9.826,9.753,9.619,11.502,10.531,10.228,12.426,10.453,10.626,10.469,22.009,12.156,20.332,8.948,13.013,7.843,10.648,10.192,9.754,10.266
