 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34
572,25.793,21.703,13.202,24.083,25.036,13.562,16.480,24.377,18.862,29.395,20.758,22.781,32.058,13.675,12.331,15.669,10.760,17.350,11.883,13.573,15.640,11.722,12.809,12.047,27.733,13.157,20.293,11.899,15.315,8.540,11.690,10.879,10.598,11.501
573,25.177,21.120,13.458,22.843,25.368,13.457,15.909,22.282,18.335,28.651,19.192,21.502,31.863,13.242,11.945,15.326,10.577,16.270,11.756,13.599,15.154,11.590,12.441,11.907,27.585,12.992,19.761,11.614,15.165,8.592,11.624,10.826,10.337,11.444
574,24.893,20.787,14.092,22.878,25.062,13.435,15.846,20.656,17.971,28.443,18.876,22.955,31.768,12.964,11.742,15.548,10.869,16.038,11.744,13.579,15.094,11.419,12.362,11.667,27.904,13.072,19.717,11.438,15.000,8.527,11.575,10.830,10.395,11.385
575,24.700,20.656,14.519,22.859,24.964,13.408,15.660,19.433,17.583,28.233,18.836,25.270,31.670,12.698,11.606,15.591,10.877,15.805,11.760,13.794,14.934,11.703,13.591,11.480,28.057,13.110,19.594,11.244,14.877,8.490,11.438,10.830,10.990,11.385
576,23.689,19.838,15.277,21.271,24.720,13.361,14.967,18.547,17.294,27.086,17.662,23.722,31.606,12.545,11.326,15.274,10.633,14.840,11.715,13.721,14.590,11.739,13.771,11.298,27.759,12.970,19.447,11.070,14.630,8.403,11.253,10.820,10.876,11.314
577,22.773,19.074,16.063,20.066,24.591,13.295,14.287,17.682,16.866,25.896,16.576,22.025,30.988,12.449,11.144,14.624,10.429,14.174,11.575,13.798,14.240,11.662,13.473,11.193,28.230,12.879,20.344,10.845,14.531,8.378,11.174,10.827,10.598,11.066
578,21.789,18.409,16.847,18.680,24.359,14.179,14.014,17.123,16.686,25.048,15.988,20.929,30.658,12.857,10.979,14.126,10.367,13.674,11.529,13.830,14.026,11.365,12.935,11.051,27.924,12.953,20.076,10.803,14.334,8.303,11.221,10.792,10.427,11.092
579,21.008,18.027,18.340,17.959,23.809,15.309,13.921,16.606,16.502,23.983,15.562,19.886,30.382,12.849,10.805,13.735,10.352,13.352,11.424,13.675,14.113,11.348,12.733,10.977,27.659,12.909,20.744,10.661,14.245,8.204,10.988,10.764,10.303,11.046
580,20.335,17.378,17.850,17.028,23.028,14.639,13.678,16.254,16.405,23.145,15.180,18.984,29.892,12.621,10.555,13.364,10.277,13.113,11.460,13.721,14.139,11.361,12.682,10.923,27.574,12.926,20.868,10.466,14.192,8.176,11.035,10.682,10.375,10.987
581,19.470,17.068,17.052,16.467,22.621,14.069,12.984,15.628,16.155,22.512,14.958,18.329,29.552,12.457,10.716,13.030,10.219,12.993,11.458,13.842,13.966,11.318,12.574,10.900,27.476,12.890,21.474,10.425,13.962,8.161,10.998,10.719,10.261,10.994
582,18.827,16.643,16.493,16.331,22.402,14.003,12.690,15.492,15.923,21.770,14.784,17.647,28.988,12.296,10.508,12.690,10.167,12.899,11.419,13.671,13.995,11.551,12.203,10.904,27.099,12.869,21.181,10.352,14.017,8.159,11.051,10.739,10.159,10.877
583,18.246,16.257,15.660,16.558,21.809,14.270,12.916,15.358,15.674,21.061,14.516,17.007,28.655,12.185,10.538,12.434,10.175,12.838,11.480,13.657,13.856,11.549,12.359,10.917,27.109,13.091,21.736,10.225,13.977,8.102,10.944,10.829,10.333,11.006
584,17.700,15.973,15.432,16.207,21.443,13.846,13.291,15.120,15.711,20.518,14.480,16.627,28.269,11.955,10.610,12.293,10.238,12.763,11.545,13.665,13.760,11.427,13.945,11.063,26.632,13.002,21.439,10.073,14.067,8.132,10.992,10.773,11.119,10.916
585,17.113,15.804,14.793,15.912,20.996,13.485,13.131,14.897,15.524,20.179,14.372,16.184,28.157,12.026,10.559,11.865,10.202,12.676,11.519,13.559,13.765,11.348,14.294,11.148,26.491,13.118,21.085,10.047,13.892,8.092,11.042,10.737,10.896,10.868
586,16.773,15.489,14.040,15.431,19.959,13.196,12.573,14.838,15.428,19.715,14.372,15.937,27.970,11.925,10.559,11.793,10.177,12.707,11.509,13.355,13.660,11.265,13.838,11.293,26.039,13.123,21.522,10.179,13.848,8.110,10.894,10.684,10.801,10.811
587,16.476,15.287,13.568,15.196,19.544,12.961,12.049,14.628,15.393,19.299,14.200,15.691,27.807,12.060,10.492,11.490,10.175,12.589,11.390,13.409,13.608,11.173,13.464,11.189,25.987,13.023,21.181,9.974,13.894,8.107,10.880,10.660,10.464,10.806
588,15.975,15.034,13.256,15.235,18.950,12.983,11.855,14.344,15.148,18.931,14.260,15.455,27.262,12.138,10.369,11.388,10.083,12.566,11.519,13.182,13.692,11.186,13.168,11.170,26.246,13.053,21.571,10.067,13.868,8.070,10.769,10.451,10.551,10.761
589,15.680,14.762,13.207,15.080,18.364,12.939,11.594,14.335,15.185,18.457,14.280,15.112,26.926,11.962,10.394,11.371,10.181,12.554,11.389,13.102,13.718,11.190,12.983,11.215,25.798,12.905,21.695,9.899,13.867,8.099,10.826,10.490,10.280,10.722
590,15.400,14.572,12.885,15.008,17.899,12.813,11.469,14.232,15.116,18.070,15.474,14.901,26.565,12.508,10.331,11.250,10.148,12.627,11.373,12.828,13.585,11.011,12.730,11.200,25.885,12.848,20.961,9.907,13.830,8.050,10.788,10.402,10.261,10.716
591,15.060,14.357,12.836,14.823,17.260,12.730,11.389,14.156,15.028,17.821,15.892,14.822,26.291,12.523,10.373,11.045,10.115,12.507,11.358,12.834,13.569,11.128,12.632,11.299,25.530,12.894,21.167,9.927,13.816,8.037,10.730,10.352,10.360,10.685
592,14.896,14.192,12.646,14.876,17.002,12.691,11.326,14.128,15.039,17.489,15.240,14.586,25.883,12.257,10.411,10.960,10.150,12.500,11.320,12.677,13.423,11.047,12.502,11.293,25.587,12.899,21.697,9.852,13.790,8.062,10.691,10.349,10.618,10.670
593,14.593,14.078,12.692,14.757,16.585,12.669,11.371,14.028,15.042,17.253,14.932,14.436,25.942,12.196,10.445,10.892,10.133,12.592,11.285,12.471,13.298,11.030,12.367,11.342,25.202,12.848,21.074,9.731,13.785,8.065,10.759,10.350,10.464,10.696
594,14.480,13.907,12.622,14.743,16.230,12.702,11.270,14.025,14.861,16.999,14.598,14.215,25.545,11.981,10.305,10.769,10.125,12.585,11.267,12.649,13.457,10.979,12.047,11.229,25.068,12.844,20.808,9.731,13.758,8.069,10.786,10.301,10.231,10.685
595,14.245,13.772,12.591,14.666,16.006,12.749,11.375,13.927,14.866,16.747,14.518,14.196,25.399,11.853,10.441,10.769,10.054,12.462,11.272,12.585,13.501,11.139,11.861,11.220,25.197,12.873,21.596,9.754,13.821,8.127,10.671,10.335,10.114,10.647
596,14.021,13.521,12.628,14.801,15.551,12.667,11.438,13.953,14.791,16.496,15.422,14.048,25.061,11.911,10.407,10.698,10.100,12.526,11.321,12.293,13.533,11.062,11.645,11.149,25.252,12.886,21.431,9.749,13.658,8.084,10.803,10.362,10.112,10.714
597,13.964,13.401,12.487,14.743,15.479,12.573,11.564,13.994,14.753,16.152,15.864,14.048,25.032,11.813,10.487,10.642,10.221,12.523,11.279,12.148,13.498,10.974,12.298,11.201,25.369,12.968,22.227,9.648,13.652,8.119,10.700,10.323,10.660,10.715
598,13.723,13.403,12.542,14.699,15.168,12.460,11.522,13.950,14.725,16.046,15.266,13.903,24.695,11.951,10.390,10.584,10.019,12.432,11.212,11.862,13.353,11.024,14.142,11.238,25.451,12.928,21.584,9.676,13.776,8.062,10.732,10.321,10.978,10.675
599,13.520,13.245,12.383,14.743,14.976,12.603,11.291,13.908,14.646,15.903,15.042,13.875,24.514,12.430,10.297,10.554,10.100,12.477,11.192,11.774,13.308,11.049,14.070,11.337,24.670,12.806,21.895,9.699,13.694,8.059,10.830,10.313,10.692,10.644
600,13.548,13.099,12.553,14.638,14.779,12.650,11.364,13.785,14.658,15.690,14.764,13.842,24.411,12.279,10.390,10.573,10.090,12.502,11.213,11.541,13.326,11.081,13.350,11.322,24.888,12.991,22.297,9.611,13.674,8.047,10.754,10.295,10.533,10.641
601,13.381,13.118,12.372,14.713,14.531,12.534,11.203,13.782,14.654,15.584,14.660,13.738,24.266,12.013,10.496,10.548,10.060,12.460,11.236,11.369,13.279,10.964,12.729,11.242,24.289,12.854,21.594,9.557,13.744,8.067,10.750,10.355,10.357,10.580
602,13.304,12.989,12.533,14.727,14.445,12.647,11.075,13.844,14.606,15.381,14.614,13.663,23.978,11.996,10.419,10.445,10.123,12.481,11.228,11.291,13.204,10.957,12.205,11.148,24.718,12.717,20.915,9.614,13.671,8.119,10.735,10.328,10.144,10.603
603,13.188,12.861,12.432,14.727,14.314,12.697,11.035,13.751,14.601,15.363,16.012,13.646,24.017,11.906,10.326,10.507,10.144,12.336,11.175,11.184,13.204,10.955,11.909,11.167,24.374,12.827,20.476,9.627,13.652,8.082,10.766,10.346,9.935,10.668
604,13.107,12.814,13.081,15.124,14.363,14.890,11.303,14.243,14.640,15.077,15.848,13.540,23.667,11.874,10.314,10.469,10.042,12.373,11.160,11.070,13.301,11.058,11.535,11.081,24.610,12.822,20.571,9.503,13.667,8.105,10.833,10.468,10.107,10.606
605,13.060,12.719,14.006,15.359,14.338,18.022,11.585,14.626,14.668,14.969,15.324,13.606,23.591,11.781,10.335,10.557,10.181,12.364,11.318,11.088,13.488,10.938,12.292,11.031,24.085,12.922,21.497,9.591,13.628,8.094,10.899,10.892,10.978,10.577
606,12.974,12.610,13.303,15.157,14.258,16.573,11.422,14.338,14.592,14.840,14.970,13.571,23.272,11.749,10.398,10.458,10.167,12.460,11.258,11.038,13.143,10.983,12.870,11.101,24.211,12.875,21.082,9.606,13.706,8.050,10.816,10.742,11.114,10.630
607,12.937,12.656,12.914,14.914,13.987,15.085,11.375,14.031,14.598,14.829,14.616,13.420,23.535,11.804,10.271,10.446,10.140,12.474,11.262,11.040,13.313,11.103,13.130,11.224,23.774,13.038,20.666,9.544,13.604,8.122,10.767,10.699,11.164,10.610
608,12.829,12.589,12.729,15.041,15.159,14.110,11.608,14.008,14.603,14.904,14.426,13.487,23.381,11.692,10.479,10.433,10.231,12.418,11.337,11.202,13.681,11.318,13.708,11.449,24.224,12.935,20.907,9.536,13.663,8.192,10.953,10.888,11.275,10.677
609,12.807,12.388,12.686,15.135,17.699,13.793,11.860,13.818,14.603,14.822,14.304,13.457,23.536,11.740,10.487,10.446,10.146,12.453,11.239,11.553,13.616,11.256,13.497,11.475,24.358,13.085,21.117,9.453,13.684,8.189,10.963,11.069,11.060,10.670
610,12.801,12.546,12.585,15.182,19.484,13.521,11.746,13.824,14.464,14.709,14.354,13.379,23.301,11.717,10.462,10.386,10.171,12.441,11.235,12.421,13.457,11.306,13.118,11.409,23.961,12.970,20.893,9.598,13.661,8.147,10.958,10.994,10.757,10.659
611,12.704,12.496,12.602,15.296,20.753,13.333,11.452,13.841,14.493,14.652,14.820,13.416,23.044,11.821,10.407,10.284,10.108,12.505,11.237,12.485,13.504,11.404,12.680,11.339,24.079,12.875,21.235,9.482,13.703,8.147,10.749,10.973,10.591,10.676
612,12.644,12.660,12.562,15.144,22.394,13.174,11.476,13.818,14.519,14.431,15.760,13.416,22.993,12.294,10.407,10.331,10.119,12.458,11.211,12.627,13.465,11.188,12.229,11.189,23.804,12.941,21.489,9.508,13.630,8.112,10.737,10.780,10.422,10.672
613,12.663,12.399,12.599,15.343,23.073,13.143,11.592,13.816,14.338,14.365,15.208,13.380,22.861,12.096,10.453,10.343,10.100,12.397,11.258,12.519,13.407,11.203,11.914,11.057,23.822,12.784,20.841,9.492,13.687,8.097,10.749,10.678,10.236,10.703
614,12.581,12.297,12.527,15.315,23.157,13.121,11.676,13.712,14.490,14.295,14.730,13.365,22.662,12.017,10.415,10.322,10.148,12.439,11.226,12.108,13.530,11.124,11.558,11.017,23.527,12.837,21.171,9.490,13.636,8.100,10.639,10.619,10.132,10.722
615,12.594,12.175,12.496,15.193,22.755,13.066,11.571,13.673,14.366,14.234,14.554,13.318,22.518,11.870,10.381,10.355,10.117,12.366,11.174,12.257,13.421,11.051,11.380,10.961,23.628,12.723,20.950,9.513,13.718,8.129,10.774,10.538,10.077,10.676
616,12.563,12.129,13.104,15.641,23.933,15.226,11.534,13.802,14.504,14.215,14.428,13.295,22.428,11.811,10.390,10.343,10.033,12.406,11.269,12.339,13.421,11.147,11.362,10.873,23.445,12.757,20.775,9.513,13.661,8.125,10.855,10.709,10.134,10.658
617,12.493,12.143,14.265,15.945,24.054,19.179,12.324,14.405,14.584,14.021,14.316,13.303,22.252,11.853,10.428,10.319,10.140,12.535,11.269,12.541,13.441,11.045,12.021,10.897,23.793,12.812,20.637,9.526,13.681,8.102,11.039,11.312,10.891,10.685
618,12.437,12.078,13.522,15.569,23.406,17.815,12.329,14.240,14.444,14.020,14.146,13.331,22.277,11.785,10.318,10.257,10.094,12.364,11.244,12.389,13.454,11.092,13.718,10.995,23.815,12.898,20.841,9.440,13.674,8.102,10.980,11.195,11.278,10.752
619,12.485,12.089,13.349,15.249,23.239,16.058,12.219,14.170,14.377,13.903,14.234,13.263,22.266,11.834,10.530,10.283,10.054,12.427,11.282,12.988,13.417,11.056,13.545,10.929,23.817,12.761,20.544,9.456,13.655,8.105,11.062,11.282,11.082,10.742
620,12.448,11.932,12.922,15.260,23.647,14.862,11.825,13.785,14.385,13.865,14.884,13.306,22.284,11.877,10.470,10.225,10.146,12.493,11.276,12.880,13.319,10.989,13.127,10.945,23.972,12.810,21.429,9.469,13.627,8.105,10.927,11.180,10.806,10.695
621,12.520,12.036,12.795,15.152,23.643,14.289,11.550,13.830,14.386,13.773,15.168,13.298,21.821,12.160,10.487,10.295,10.060,12.432,11.235,12.910,13.209,10.974,12.539,10.895,23.563,12.810,21.303,9.443,13.701,8.067,10.825,10.959,10.541,10.649
622,12.374,11.911,12.801,15.066,23.764,13.810,11.615,13.726,14.396,13.746,14.742,13.214,22.015,12.177,10.428,10.238,10.035,12.406,11.200,12.463,13.298,11.045,12.141,10.826,23.890,12.805,21.206,9.415,13.644,8.114,10.804,10.901,10.432,10.675
623,12.365,11.932,12.591,15.116,23.658,13.388,11.417,13.651,14.326,13.768,14.412,13.390,21.882,12.004,10.475,10.308,10.160,12.444,11.172,12.591,13.269,10.991,12.064,10.865,23.740,12.729,20.750,9.482,13.659,8.069,10.702,10.820,10.484,10.580
624,12.310,11.890,12.573,14.945,23.507,13.325,11.350,13.567,14.413,13.727,14.338,13.211,21.763,11.989,10.419,10.274,10.012,12.354,11.247,12.387,13.306,10.972,12.403,10.791,23.632,12.548,20.915,9.363,13.688,8.115,10.727,10.679,10.752,10.654
625,12.568,12.040,12.888,15.188,23.907,13.647,11.592,13.592,14.459,13.753,14.452,13.307,21.643,12.411,10.606,10.433,10.192,12.573,11.348,12.471,13.669,11.094,12.374,10.818,24.011,12.778,21.604,9.469,13.681,8.127,10.833,10.651,10.653,10.714
626,16.333,13.629,14.415,16.213,24.473,15.479,13.888,13.958,14.853,16.462,16.126,14.224,24.587,12.568,10.860,12.114,10.583,13.958,11.492,12.431,14.538,11.406,12.226,10.972,25.276,13.131,22.573,9.746,13.736,8.405,11.013,11.061,10.777,10.908
627,20.100,16.532,14.470,17.307,24.464,15.014,15.793,15.168,16.028,20.589,20.566,16.546,29.173,13.117,11.186,14.311,11.090,17.092,11.794,12.265,15.624,11.897,12.447,11.115,26.595,13.154,22.449,10.528,13.714,8.669,11.079,11.040,10.926,11.311
628,22.186,17.922,13.827,18.696,24.191,14.427,16.310,16.587,15.824,22.358,20.128,16.150,30.574,13.283,11.551,15.183,11.156,17.366,12.017,12.248,16.274,12.312,12.336,11.216,26.396,13.099,22.303,11.179,13.710,8.711,11.118,11.130,10.881,11.278
629,24.310,20.131,13.452,20.790,24.219,14.063,17.284,16.816,16.345,24.664,23.526,16.995,31.347,13.321,11.547,16.301,11.931,20.153,12.197,12.441,17.684,12.904,12.161,11.232,27.301,13.006,22.082,11.655,13.869,8.682,11.175,11.092,10.851,11.446
630,26.065,21.489,13.280,22.682,23.791,13.934,18.329,16.799,16.165,26.103,26.424,16.639,31.298,13.502,11.356,16.512,12.219,21.317,12.300,12.563,18.008,12.816,12.042,11.070,27.664,13.156,21.876,11.308,13.864,8.652,11.143,10.901,10.801,11.487
631,26.315,21.137,13.268,22.801,23.381,13.664,17.911,16.073,15.856,26.542,24.464,16.103,31.387,13.098,11.199,16.331,11.948,19.862,12.106,12.531,17.423,12.974,11.880,10.957,27.522,13.114,21.216,11.223,13.746,8.629,11.079,10.903,10.553,11.454
632,26.524,21.785,13.484,23.986,23.671,13.716,17.888,15.740,16.564,26.970,23.150,17.494,31.699,13.236,11.500,16.605,11.748,20.005,12.119,12.673,17.511,12.788,11.802,11.051,27.342,13.036,21.227,11.184,13.839,8.555,11.285,11.047,10.722,11.449
633,27.255,22.622,13.452,24.843,23.267,13.559,18.280,16.419,16.431,26.760,23.760,17.890,31.878,13.338,11.419,16.771,11.679,20.117,12.117,12.627,17.337,12.280,11.695,10.949,26.798,13.021,21.359,11.192,14.025,8.575,11.305,11.083,10.712,11.604
634,27.002,22.386,13.441,25.320,23.043,13.455,18.226,15.925,16.039,26.447,22.720,17.117,31.765,13.270,11.504,16.461,11.608,19.270,12.103,12.373,17.254,12.015,11.533,10.960,27.095,12.970,21.023,11.492,13.999,8.610,11.310,10.979,10.538,11.487
635,26.451,21.895,13.579,24.859,23.411,13.408,17.818,15.349,15.754,25.801,21.442,16.369,31.887,13.126,11.305,16.201,11.352,18.110,12.033,12.261,16.989,12.047,11.397,10.896,26.353,12.968,20.517,11.609,13.959,8.569,11.214,10.867,10.551,11.416
636,25.475,21.068,13.885,23.251,23.226,13.353,17.019,15.039,15.533,24.933,19.808,15.776,31.418,12.792,11.068,15.684,11.069,16.683,11.894,12.287,16.340,12.291,11.492,10.837,26.393,12.899,21.202,11.306,14.006,8.520,11.040,10.882,10.521,11.377
637,24.661,20.186,13.983,21.199,23.245,13.248,16.552,14.723,15.369,24.057,18.404,15.483,31.066,12.572,10.936,15.299,10.871,15.561,11.713,12.281,15.739,12.075,11.529,10.894,25.696,13.047,21.103,11.044,14.019,8.468,11.046,10.789,10.581,11.197
638,23.649,19.447,13.772,19.707,23.396,13.218,15.949,14.765,15.232,23.007,17.570,15.170,30.712,12.375,11.000,14.925,10.698,14.789,11.539,12.299,15.088,11.912,11.664,10.937,25.847,13.013,21.192,10.868,14.065,8.386,10.922,10.747,10.481,11.182
639,22.849,18.924,13.833,18.633,23.305,13.479,15.762,14.536,15.150,22.144,16.906,14.771,30.058,12.245,10.907,14.319,10.477,14.138,11.458,12.156,14.702,11.709,11.402,10.924,25.188,13.157,21.019,10.754,13.974,8.326,10.927,10.742,10.355,11.049
640,21.879,18.272,15.210,18.580,23.239,13.975,15.503,14.385,15.008,21.433,16.434,14.608,29.511,12.189,10.737,14.121,10.519,13.749,11.472,11.958,14.546,11.699,11.315,10.969,25.385,13.061,21.474,10.516,13.956,8.241,10.983,10.894,10.270,10.996
641,21.127,17.812,15.700,17.848,22.826,13.791,15.028,14.221,15.085,20.668,15.852,14.557,29.017,12.092,10.805,13.693,10.367,13.495,11.424,11.888,14.292,11.635,11.252,10.825,24.803,13.072,21.468,10.386,13.943,8.269,10.971,10.833,10.107,10.957
642,20.201,17.390,16.017,17.409,22.329,14.113,15.093,14.223,14.913,20.037,15.526,14.401,28.540,12.092,10.826,13.334,10.398,13.225,11.437,11.764,14.399,11.462,11.241,10.911,24.979,12.992,21.744,10.324,13.913,8.216,11.010,10.815,10.278,11.073
643,19.624,16.951,16.095,17.265,21.527,13.702,14.620,14.190,15.032,19.643,15.168,14.265,28.208,12.004,10.780,12.922,10.350,13.216,11.478,11.657,14.313,11.293,11.109,10.986,24.823,13.097,21.734,10.262,13.955,8.206,10.963,10.774,10.216,10.992
644,18.826,16.724,15.450,16.807,20.695,13.333,14.082,14.039,14.818,19.176,14.908,14.125,27.680,12.068,10.847,12.612,10.202,13.117,11.409,11.629,14.144,11.278,11.038,11.012,25.090,13.102,21.383,10.137,13.937,8.182,10.919,10.677,10.305,10.958
645,18.186,16.350,14.876,16.309,19.978,13.044,13.816,13.830,14.845,18.532,14.878,14.023,27.306,11.938,10.695,12.371,10.240,12.876,11.372,11.407,14.086,11.308,11.083,10.987,25.024,12.911,21.342,10.047,13.819,8.176,10.799,10.567,10.181,11.028
646,17.676,15.956,14.118,15.801,19.406,13.113,13.853,13.894,14.776,18.180,14.698,13.897,26.887,11.866,10.703,12.166,10.269,12.833,11.382,11.445,13.982,11.415,10.926,10.930,25.166,12.956,21.682,10.018,13.802,8.192,10.845,10.504,10.084,10.972
647,17.233,15.873,13.573,15.525,18.862,12.928,13.312,13.723,14.680,17.844,14.618,13.993,26.667,11.842,10.780,11.954,10.365,12.864,11.308,11.399,13.912,11.323,10.961,10.871,24.797,12.932,21.334,10.054,13.845,8.127,10.784,10.487,10.149,10.985
648,16.706,15.422,13.300,15.472,18.338,12.802,13.191,13.947,14.609,17.423,14.530,13.739,26.228,11.977,10.733,11.740,10.169,12.840,11.383,11.291,13.885,11.259,11.956,10.860,24.759,12.994,21.301,9.961,13.775,8.191,10.799,10.397,10.829,10.925
649,16.299,15.300,13.072,15.169,18.105,12.736,13.140,13.916,14.638,17.122,14.334,13.815,25.958,11.908,10.801,11.545,10.215,12.786,11.402,11.210,13.951,11.197,13.258,10.945,24.626,13.038,21.113,9.948,13.861,8.139,10.734,10.653,11.050,10.830
650,16.011,15.133,12.991,15.102,17.907,12.672,12.825,13.827,14.607,16.872,14.354,13.804,25.636,11.828,10.996,11.389,10.219,12.798,11.407,11.206,13.992,11.271,13.386,10.937,24.893,13.028,21.276,9.894,13.820,8.179,10.774,10.736,11.060,10.819
651,15.638,14.920,12.801,14.956,17.364,12.705,12.557,13.821,14.558,16.647,14.298,13.672,25.338,11.758,10.767,11.250,10.079,12.800,11.312,11.108,13.749,11.222,13.121,10.972,24.404,12.989,21.052,9.925,13.707,8.202,10.769,10.752,10.754,10.786
652,15.350,14.658,13.790,15.525,18.776,14.848,12.828,13.816,14.784,16.516,14.372,14.652,25.003,11.938,10.911,11.356,10.398,13.070,11.453,11.860,13.880,11.201,12.912,11.034,24.871,12.937,21.526,9.860,13.801,8.303,10.840,10.903,10.710,10.824
653,15.817,15.122,15.637,17.251,19.908,17.840,14.916,13.863,15.403,18.053,15.492,19.931,26.941,12.455,11.220,12.322,10.788,14.704,11.629,12.661,14.267,11.387,13.029,11.265,26.205,13.076,21.583,9.782,13.962,8.681,11.169,11.137,10.859,11.095
654,19.129,16.498,15.625,17.387,20.785,16.738,14.832,13.944,15.476,22.231,16.050,25.283,29.296,12.815,11.763,13.190,11.252,14.925,11.663,13.242,14.605,11.325,13.747,11.364,27.655,13.197,21.530,9.834,14.022,8.794,11.211,11.035,10.916,11.237
655,22.213,18.979,15.369,18.619,21.839,15.397,15.417,13.844,15.351,26.105,17.686,25.492,30.531,12.987,11.822,15.049,11.567,15.897,11.999,13.459,14.989,11.476,14.020,11.428,28.662,13.414,21.654,10.109,14.361,8.791,11.309,11.053,10.993,11.365
656,24.132,20.603,14.455,21.199,22.331,14.661,16.462,13.821,15.144,28.503,20.550,23.918,31.257,13.230,12.038,15.660,11.548,17.237,12.042,13.230,15.660,11.690,13.688,11.373,29.167,13.425,21.658,10.541,14.723,8.793,11.408,10.966,10.923,11.453
657,24.561,20.717,13.784,21.840,22.736,14.102,16.082,13.810,15.029,28.299,19.580,22.458,31.660,13.298,12.229,15.991,11.354,16.831,12.072,13.186,16.071,11.519,12.971,11.299,29.142,13.385,21.219,11.293,14.516,8.793,11.384,10.756,10.650,11.462
658,24.875,21.053,13.533,22.707,23.606,13.744,16.009,13.933,15.009,28.930,19.608,22.774,32.019,13.111,12.072,16.028,11.540,16.800,12.187,12.790,16.694,11.483,12.533,11.265,29.131,13.364,20.880,11.813,14.650,8.701,11.255,10.721,10.494,11.351
659,24.713,21.019,13.179,22.638,23.972,13.590,15.737,13.897,14.920,28.838,19.342,22.752,32.093,13.257,12.038,16.112,11.523,16.664,12.292,12.860,16.932,11.374,12.183,11.190,29.202,13.307,20.977,11.661,14.500,8.602,11.160,10.631,10.442,11.316
660,24.758,21.226,13.084,23.887,24.017,13.460,16.082,13.980,14.839,28.708,19.800,23.628,32.195,13.277,11.890,16.280,11.762,17.507,12.306,13.006,17.340,11.368,11.947,11.155,29.484,13.252,20.823,11.640,14.338,8.579,11.137,10.554,10.347,11.257
661,25.456,22.635,13.084,27.174,23.882,13.488,16.688,13.693,14.968,30.357,23.514,26.502,32.222,13.149,11.784,16.660,12.604,19.815,12.490,13.449,17.676,11.359,11.867,11.092,29.262,13.307,21.072,11.513,14.259,8.579,11.147,10.541,10.335,11.405
662,24.810,22.034,12.925,26.367,24.563,13.333,15.939,13.673,14.917,29.646,22.814,25.649,31.675,12.915,11.513,16.102,11.992,18.256,12.270,13.206,17.264,11.312,12.102,10.996,29.147,13.214,20.992,11.267,14.187,8.537,11.103,10.452,10.392,11.330
663,23.911,21.308,12.977,24.506,24.890,13.804,14.963,13.659,14.658,28.232,20.930,23.947,31.695,12.509,11.305,15.500,11.562,16.547,12.113,13.265,17.028,11.261,12.077,11.030,29.006,13.249,21.111,11.119,14.087,8.450,10.985,10.487,10.355,11.201
664,22.874,20.245,13.527,22.354,24.927,15.691,15.280,13.645,14.603,26.979,19.192,22.693,31.188,12.408,11.051,15.054,11.102,15.305,12.027,13.297,16.253,11.263,12.147,10.994,28.838,13.127,21.262,10.922,13.997,8.363,10.897,10.668,10.347,11.114
665,21.839,19.681,13.712,20.801,24.364,15.645,14.821,13.589,14.649,25.738,17.838,21.255,30.853,12.183,10.979,14.503,10.756,14.488,11.891,13.263,15.462,11.167,11.926,11.011,28.596,13.061,20.839,10.769,13.894,8.356,10.919,10.722,10.151,11.132
666,21.057,18.863,13.499,19.227,24.142,14.752,14.117,13.567,14.495,24.634,16.976,20.239,30.134,12.040,10.720,14.178,10.552,13.939,11.826,13.146,14.937,11.190,11.735,10.923,28.150,13.040,20.330,10.544,13.915,8.254,10.843,10.635,10.151,10.992
667,20.204,18.361,13.323,18.572,24.028,14.620,13.555,13.682,14.513,23.647,16.122,19.339,29.848,12.081,10.674,13.726,10.525,13.711,11.762,13.267,14.673,11.124,11.624,10.945,27.691,13.097,20.344,10.549,13.832,8.207,10.808,10.539,10.134,10.941
668,19.663,17.736,13.352,18.088,23.564,14.736,13.170,13.433,14.609,22.827,15.754,18.652,29.426,12.175,10.513,13.272,10.337,13.408,11.694,13.389,14.243,11.083,11.685,10.900,27.451,12.943,21.163,10.438,13.873,8.182,10.808,10.456,10.141,10.991
669,18.915,17.451,13.118,17.445,23.437,14.000,12.979,13.654,14.561,22.121,15.388,18.022,28.821,12.553,10.475,12.996,10.421,13.200,11.601,13.393,13.985,11.152,11.570,10.910,26.989,12.972,20.660,10.352,13.834,8.127,10.739,10.449,10.037,10.876
670,18.323,16.977,13.164,16.583,23.499,13.554,12.949,13.327,14.478,21.423,15.134,17.440,28.437,12.670,10.614,12.749,10.206,13.113,11.684,13.365,13.981,11.062,11.414,11.007,26.808,12.791,20.969,10.155,13.824,8.117,10.735,10.542,10.025,10.825
671,17.782,16.810,13.216,16.191,23.265,13.377,12.779,13.514,14.450,20.916,14.832,16.970,28.147,12.411,10.449,12.472,10.231,13.040,11.503,13.289,13.922,11.156,11.445,11.035,26.808,12.774,21.198,10.218,13.820,8.191,10.821,10.657,10.062,10.767
