 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36
304,19.075,15.332,18.453,14.174,14.912,13.929,52.977,41.926,32.431,24.890,47.253,27.443,24.367,25.386,29.566,45.749,35.471,27.588,96.121,47.270,33.870,28.285,56.919,19.394,32.473,54.127,24.701,16.997,28.603,26.933,16.332,21.570,14.078,17.842,14.940,14.322
305,19.122,15.313,18.470,14.187,14.914,14.023,52.999,42.049,32.618,25.135,47.511,27.480,25.095,25.635,29.252,46.316,36.018,27.723,95.822,46.839,34.128,28.115,57.242,19.365,32.534,54.312,23.955,17.042,28.444,26.795,16.291,21.756,14.088,18.000,14.815,14.163
306,18.979,15.336,18.741,14.335,14.998,14.270,53.166,43.922,32.495,25.058,47.343,27.364,25.966,25.667,28.989,46.045,35.815,27.909,96.485,46.659,33.828,28.503,57.118,20.433,32.680,54.662,24.777,17.008,28.372,26.740,16.326,21.423,14.089,17.992,14.791,14.253
307,19.217,15.399,18.721,14.333,14.781,14.052,53.378,43.946,32.527,25.079,47.586,27.115,26.384,25.681,29.618,46.828,35.555,27.812,96.891,46.886,33.896,28.542,56.390,20.894,32.645,54.998,24.497,17.047,28.655,26.953,16.344,21.425,14.158,17.898,14.825,14.159
308,19.216,15.226,18.587,14.365,14.943,14.034,53.007,44.002,32.132,24.931,47.943,27.380,26.845,25.923,29.475,47.224,35.420,27.927,96.850,46.246,33.593,28.240,56.880,20.699,32.577,55.062,24.057,17.003,28.780,26.936,16.304,21.648,14.213,18.002,14.764,14.232
309,18.957,15.347,18.513,14.326,14.720,14.092,53.432,43.505,32.308,25.098,47.557,27.579,26.869,25.903,29.452,46.819,35.207,27.849,96.678,46.389,33.873,28.240,57.035,21.052,32.870,55.130,24.287,16.972,28.620,27.107,16.247,21.575,14.214,17.931,14.986,14.393
310,19.048,15.329,18.631,14.365,14.869,14.157,53.508,44.009,32.350,25.016,47.907,27.555,27.467,25.684,29.410,47.086,35.391,27.937,96.891,46.308,33.488,28.346,57.116,21.766,32.699,54.338,24.414,17.023,28.590,26.868,16.401,21.443,14.085,17.856,14.935,14.223
311,19.068,15.339,18.581,14.411,14.720,14.130,53.369,44.185,32.148,25.213,47.819,27.217,27.959,25.804,29.581,47.277,35.317,27.876,96.792,46.033,33.390,28.449,57.423,21.833,32.601,54.746,24.248,16.958,28.298,26.865,16.372,21.537,14.082,17.921,14.680,14.246
312,18.937,15.226,18.492,14.330,14.823,14.115,53.341,43.632,32.492,25.053,48.097,27.518,27.919,25.596,29.336,47.492,35.254,27.711,96.901,46.114,33.582,28.606,56.998,21.466,32.650,54.393,24.452,17.073,28.802,26.931,16.393,21.650,14.078,18.038,14.865,14.182
313,18.985,15.233,18.650,14.363,14.750,14.069,53.521,43.406,32.268,24.989,48.092,27.679,27.332,25.386,29.289,47.350,35.160,27.599,96.881,46.109,33.210,28.170,57.598,21.295,32.562,54.086,24.248,16.952,28.581,27.043,16.367,21.240,13.893,17.903,14.800,14.347
314,18.960,15.268,18.582,14.248,14.931,13.977,53.633,43.222,32.626,25.063,48.230,27.362,27.247,25.283,29.256,47.624,35.008,27.658,95.724,46.109,33.067,28.686,57.043,21.071,32.582,54.021,24.178,17.062,28.424,27.132,16.263,21.474,14.039,18.006,14.846,14.207
315,19.001,15.386,18.739,14.213,14.808,13.845,53.760,42.954,32.446,25.236,47.953,27.399,27.057,25.046,29.021,47.816,35.121,27.769,96.660,45.943,33.250,28.657,57.181,20.724,32.671,53.651,24.503,16.903,28.755,26.931,16.375,21.597,13.953,17.923,14.865,14.214
316,19.038,15.260,18.587,14.178,14.855,13.943,53.395,42.760,32.361,25.222,48.248,27.231,26.555,24.960,29.117,47.702,34.633,27.643,96.854,46.071,33.011,27.833,56.496,20.724,32.331,53.960,24.650,16.952,28.594,27.115,16.323,21.458,13.975,17.944,14.695,14.451
317,19.094,15.275,18.615,14.209,14.823,13.855,53.668,42.865,32.495,25.305,48.351,27.419,25.917,24.687,29.210,47.471,34.935,27.484,96.146,46.066,32.857,28.385,56.679,20.332,32.616,54.190,24.357,17.033,28.770,27.117,16.278,21.619,14.001,17.982,14.692,14.186
318,19.056,15.284,18.469,14.059,14.865,13.792,53.861,42.960,32.808,25.030,48.517,27.144,25.126,24.395,29.088,47.766,34.468,27.549,96.473,45.929,32.694,28.090,57.043,20.283,32.555,54.060,24.433,16.940,28.764,27.143,16.263,21.676,14.056,17.886,14.704,14.382
319,19.136,15.276,18.596,14.009,14.909,13.914,54.284,42.991,32.654,25.094,48.825,27.434,24.767,24.173,29.075,47.835,34.554,27.560,96.814,45.701,32.666,28.215,56.624,20.111,32.714,53.768,24.408,17.043,28.903,27.164,16.259,21.361,14.089,17.988,14.663,14.172
320,19.319,15.300,18.740,14.148,14.709,13.901,54.869,42.849,32.779,25.192,49.055,27.478,24.149,24.068,28.956,48.188,34.836,27.620,96.891,45.645,32.599,28.599,57.333,20.207,32.798,54.444,24.478,16.933,28.717,26.917,16.230,21.507,13.978,17.996,14.736,14.333
321,19.256,15.317,18.882,14.167,14.716,13.966,55.082,43.405,32.983,25.363,49.424,27.533,23.699,23.661,29.205,48.371,34.662,27.713,96.615,46.085,32.590,28.724,57.565,19.987,32.714,54.618,24.255,16.968,28.691,27.225,16.297,21.432,14.017,18.081,14.858,14.308
322,19.434,15.353,18.952,14.111,14.830,13.956,55.481,44.912,33.108,25.476,49.478,27.861,23.378,23.809,28.862,48.757,34.676,27.977,97.885,46.327,32.514,28.776,57.907,20.468,32.881,54.771,24.217,17.058,29.082,27.036,16.263,21.654,14.011,18.212,14.822,14.143
323,19.217,15.310,18.865,14.239,14.859,13.987,55.351,45.463,33.057,25.472,49.393,27.730,22.863,23.813,29.242,48.903,34.793,27.849,97.390,46.052,32.636,28.692,57.388,20.694,32.774,53.996,24.217,17.035,28.830,27.256,16.248,21.392,14.168,18.237,14.930,14.251
324,19.294,15.482,18.779,14.059,14.851,13.990,55.180,45.045,33.365,25.458,49.541,27.663,22.112,23.450,29.068,48.722,34.671,28.014,97.238,46.555,32.573,28.288,57.612,20.596,32.836,54.250,23.771,17.145,28.975,26.921,16.334,21.551,14.113,18.207,14.738,14.326
325,19.170,15.329,18.967,14.098,14.846,13.960,55.696,44.451,33.539,25.720,49.704,27.604,21.561,23.285,29.165,48.522,34.498,27.812,97.672,46.327,32.244,28.593,57.801,20.279,32.800,54.232,23.975,17.062,28.776,27.092,16.238,21.209,14.025,18.170,14.851,14.147
326,19.254,15.357,18.936,14.009,14.979,13.901,55.956,44.738,33.346,25.432,49.622,27.844,21.307,23.137,29.123,47.848,35.001,27.824,98.179,45.900,32.416,28.506,58.596,20.099,32.737,53.958,23.822,16.963,28.764,27.240,16.222,21.430,13.961,17.995,14.849,14.211
327,19.515,15.437,18.938,13.930,14.869,13.813,56.459,44.703,33.607,25.962,50.366,28.021,20.831,23.293,28.841,47.978,35.008,27.961,98.838,46.043,32.246,28.484,58.868,19.783,32.961,54.623,23.962,17.100,28.802,26.987,16.294,21.449,13.949,18.095,14.868,14.255
328,19.392,15.386,19.175,13.939,14.758,13.774,56.789,44.895,33.633,25.661,50.027,27.879,20.542,22.849,29.131,48.036,35.016,28.125,99.009,46.512,32.315,28.478,58.502,19.480,32.814,54.002,24.567,17.017,28.742,27.017,16.149,21.608,13.985,18.321,14.861,14.264
329,19.509,15.470,18.929,13.880,14.977,13.918,57.151,44.754,34.011,26.157,50.574,28.037,20.395,23.196,29.263,47.819,35.019,28.176,98.792,47.028,32.290,28.577,59.152,19.350,32.810,54.273,24.006,17.043,29.021,26.800,16.251,21.388,13.957,18.427,14.841,14.202
330,19.430,15.394,19.057,13.811,14.960,13.860,57.045,44.617,33.691,26.026,50.421,27.872,20.034,22.962,29.347,47.141,34.594,28.101,97.809,46.739,32.092,28.433,58.537,18.934,32.789,53.683,23.987,16.933,28.620,27.000,16.183,21.341,14.055,18.274,14.688,14.214
331,19.428,15.473,19.025,13.787,14.737,13.816,56.914,44.915,33.768,25.849,50.509,27.957,19.914,23.110,29.226,47.032,34.874,28.009,97.578,46.858,32.017,28.795,58.596,18.778,32.826,53.896,24.274,16.932,28.741,27.073,16.083,21.458,14.088,18.284,14.856,14.223
332,19.510,15.470,19.043,13.800,14.802,13.761,57.227,44.955,34.098,26.131,51.160,28.376,19.773,22.648,29.291,47.001,34.699,28.106,98.063,46.863,32.145,28.503,58.228,18.788,32.756,53.086,24.185,17.083,28.883,26.833,16.062,21.335,14.097,18.385,14.815,14.271
333,19.515,15.374,19.156,13.804,14.888,13.883,57.935,44.772,34.294,25.995,50.800,28.046,19.642,22.797,29.200,46.909,34.929,28.372,98.025,46.626,32.028,28.388,59.028,18.798,32.965,53.477,24.006,16.970,28.741,27.020,16.216,21.198,14.064,18.451,14.877,14.129
334,19.780,15.493,19.222,13.730,14.872,13.883,58.244,45.351,34.345,26.259,51.506,28.228,19.564,22.767,29.294,47.416,35.051,28.347,98.595,47.185,32.021,28.378,59.945,18.488,32.866,53.975,24.592,17.087,28.787,27.444,16.082,21.676,14.037,18.439,14.863,14.207
335,19.670,15.596,19.251,13.761,14.971,13.872,58.882,45.477,34.767,25.966,51.932,28.351,19.671,22.997,29.483,47.488,35.306,28.328,98.609,47.332,32.054,28.516,58.669,18.320,32.715,53.558,24.701,17.005,28.315,27.049,16.103,21.377,13.963,18.636,14.832,14.200
336,19.685,15.635,19.308,13.683,15.032,13.899,59.052,45.760,34.627,26.399,52.007,28.582,19.553,22.799,29.448,47.387,35.148,28.325,98.554,47.370,32.092,28.256,59.022,18.185,32.804,53.504,25.025,17.115,28.553,27.168,16.136,21.284,14.079,18.423,14.572,14.189
337,19.752,15.594,19.373,13.696,14.808,13.845,59.004,45.426,34.850,25.950,52.003,28.292,19.295,22.939,29.718,47.058,35.253,28.500,98.817,46.896,31.977,28.763,59.431,18.173,32.881,52.725,24.841,16.983,28.563,27.479,16.043,21.515,14.005,18.521,14.603,14.168
338,19.766,15.564,19.369,13.767,14.882,13.782,58.727,45.797,34.721,26.207,52.326,28.506,19.467,22.703,29.671,46.862,35.215,28.445,98.925,47.483,31.887,28.865,59.545,18.082,32.833,53.197,24.529,16.933,28.354,27.373,16.004,21.035,13.995,18.559,14.805,14.207
339,19.867,15.580,19.326,13.733,14.924,13.904,59.119,45.502,34.486,26.186,52.198,28.413,19.220,22.824,29.581,47.102,35.062,28.483,98.043,47.716,31.805,28.628,59.124,17.938,32.884,53.173,24.854,16.900,28.536,27.296,15.975,21.388,14.075,18.578,14.714,14.143
340,20.000,15.530,19.368,13.757,14.884,13.857,59.532,45.654,34.761,26.349,52.286,28.175,19.184,22.693,29.466,47.093,35.069,28.377,98.967,47.654,32.011,28.817,59.512,17.833,32.800,53.158,24.854,17.120,28.646,27.027,16.114,21.634,14.078,18.475,14.639,14.136
341,19.854,15.726,19.311,13.861,14.794,13.809,58.802,45.845,34.749,26.194,52.464,28.665,19.177,22.830,29.702,46.672,35.078,28.604,98.210,47.815,31.844,28.795,59.358,17.916,32.851,53.141,24.548,17.060,28.678,26.944,16.092,21.341,14.092,18.630,14.613,14.191
342,19.944,15.534,19.280,13.737,14.863,13.784,58.973,45.474,34.751,26.137,51.947,28.506,19.123,22.679,29.709,46.650,34.851,28.321,98.134,47.910,31.767,28.583,59.551,17.764,32.859,52.711,24.834,16.868,28.537,27.171,16.092,21.306,14.027,18.624,14.784,14.106
343,19.707,15.692,19.288,13.678,15.011,13.834,58.773,45.343,34.835,26.207,52.128,28.215,18.972,22.734,29.510,46.110,35.090,28.444,98.370,47.555,31.694,28.452,59.209,17.781,33.013,53.261,24.701,16.940,28.612,27.135,16.064,21.396,13.978,18.615,14.762,14.223
344,19.765,15.564,19.351,13.748,14.912,13.969,58.875,45.469,34.850,26.554,52.413,28.405,18.914,22.499,29.336,46.383,35.032,28.554,97.656,47.773,31.880,28.821,59.616,17.689,33.044,52.678,24.350,16.853,28.795,26.760,16.094,21.410,13.954,18.506,14.762,14.370
345,19.828,15.581,19.387,13.707,14.846,13.920,59.227,45.391,34.825,26.262,51.849,28.470,18.954,22.558,29.536,46.373,34.970,28.531,97.656,47.758,31.819,28.462,59.197,17.724,32.908,53.303,24.745,16.866,28.826,27.095,16.057,21.425,14.023,18.504,14.810,14.267
346,19.726,15.613,19.360,13.735,14.855,13.908,59.154,45.732,35.033,26.229,52.013,28.357,18.952,22.521,29.510,46.128,35.147,28.550,98.107,47.858,31.644,28.465,59.746,17.465,32.982,53.250,24.822,16.800,28.742,26.933,16.090,21.392,14.001,18.729,14.837,14.237
347,19.907,15.734,19.544,13.767,14.909,13.881,60.574,46.242,35.003,26.435,52.957,28.595,19.155,22.622,29.636,46.654,35.377,28.623,98.461,48.185,31.754,28.593,60.301,17.490,33.090,52.665,24.554,16.922,28.438,27.195,16.039,21.471,14.055,18.522,14.738,14.097
348,19.770,15.738,19.691,13.674,15.088,13.950,60.802,46.103,35.118,26.413,51.927,28.624,18.853,22.510,30.049,47.150,35.810,29.030,99.923,48.237,31.781,28.718,62.130,17.921,33.572,53.792,24.745,16.930,28.523,27.039,16.036,21.282,13.944,18.602,14.957,14.230
349,19.544,15.462,19.033,13.761,14.907,13.862,58.023,44.349,34.333,26.218,51.201,27.895,18.952,22.464,29.231,45.466,34.929,28.102,96.680,46.848,31.490,28.554,59.943,17.776,32.988,53.169,24.064,16.938,29.158,26.981,16.039,21.396,13.940,18.476,14.877,14.152
350,19.675,15.495,19.402,13.743,14.825,13.948,58.804,45.305,34.283,26.178,51.534,28.301,18.879,22.401,29.601,46.115,35.131,28.327,97.435,47.242,31.630,28.631,60.911,17.397,32.968,53.157,24.611,17.085,28.796,27.059,16.023,21.385,14.029,18.519,14.906,14.248
351,19.525,15.474,19.270,13.822,14.880,13.941,58.947,44.660,34.262,25.764,51.724,28.346,18.765,22.367,29.475,45.179,34.807,28.272,97.318,47.028,31.584,28.548,59.171,17.606,32.766,52.405,24.548,17.057,28.577,26.943,16.010,21.247,13.977,18.308,14.656,14.214
352,19.913,15.609,19.437,13.752,14.994,13.990,59.394,45.438,34.702,26.336,51.879,28.364,18.856,22.403,29.552,46.033,35.168,28.637,97.162,47.725,31.590,28.760,61.248,17.359,33.057,52.773,24.268,17.117,28.782,26.889,16.031,21.328,13.958,18.435,14.688,14.294
353,20.052,15.868,19.497,13.626,14.876,13.795,61.271,46.029,35.522,26.316,53.070,28.864,18.954,22.427,29.848,46.616,35.386,29.161,98.877,47.848,31.539,28.298,61.476,17.554,33.067,52.981,24.580,16.963,28.578,26.891,15.932,21.333,14.004,18.762,14.837,14.147
354,20.267,15.688,19.721,13.752,15.086,13.860,61.658,46.525,35.714,26.700,52.732,28.861,19.143,22.515,29.991,46.665,35.910,29.029,99.589,48.877,31.833,28.548,62.281,17.542,33.487,53.345,24.854,16.943,28.599,26.952,16.024,21.304,13.907,18.661,14.897,14.246
355,20.067,15.696,19.684,13.820,15.112,13.962,61.487,46.337,35.821,26.552,53.042,28.584,18.962,22.553,29.483,46.693,35.690,29.042,99.296,48.427,31.763,28.256,61.445,17.325,33.198,52.560,24.325,17.068,28.554,26.896,16.003,21.324,13.994,18.682,14.825,14.168
356,20.185,15.686,19.680,13.717,14.971,14.008,61.560,46.546,35.648,26.654,53.418,28.611,18.880,22.656,30.058,46.672,36.125,29.192,98.972,48.716,31.883,28.676,61.429,17.315,33.213,52.972,24.293,17.117,28.661,26.757,15.857,20.919,14.033,18.623,14.913,14.260
357,19.911,15.711,19.687,13.772,15.130,13.987,61.846,46.877,35.733,26.707,53.180,28.662,18.834,22.548,29.970,47.146,36.283,29.253,100.063,49.081,31.880,28.577,62.872,17.300,33.551,53.530,24.510,16.953,28.407,26.911,15.997,21.282,13.892,18.710,14.822,14.177
358,20.232,15.775,19.892,13.659,15.198,13.834,62.472,47.071,35.859,26.959,52.747,28.729,19.124,22.449,30.007,47.145,36.427,29.460,100.656,49.156,31.693,28.689,62.781,17.466,33.358,53.322,24.618,17.027,28.805,26.995,15.967,21.383,13.943,18.780,14.808,14.457
359,20.342,15.783,19.948,13.783,15.122,13.935,63.221,47.417,36.161,27.085,53.498,29.348,19.043,22.800,30.191,47.784,36.536,29.511,100.597,48.578,31.867,28.817,62.122,17.264,33.350,53.430,24.809,17.045,28.406,26.887,16.016,21.264,14.015,18.907,14.950,14.251
360,20.514,15.920,20.047,13.811,15.192,13.977,63.902,47.606,36.446,27.119,54.136,29.281,19.040,22.818,30.665,47.863,36.539,29.581,101.212,49.355,31.820,28.455,62.638,17.300,33.179,53.146,24.318,17.077,28.497,26.912,16.033,21.205,13.934,18.838,14.911,14.108
361,20.349,15.957,20.052,13.793,15.139,13.908,64.265,47.958,36.673,27.096,54.827,29.158,19.214,22.719,30.347,47.914,36.478,29.642,101.204,49.261,31.947,28.397,62.789,17.288,33.368,53.137,24.955,17.088,28.239,27.299,15.963,21.205,13.959,18.941,14.899,14.283
362,20.397,15.936,20.111,13.759,15.109,13.952,63.455,47.628,36.300,27.083,53.874,28.887,19.078,22.612,30.200,47.767,36.344,29.457,100.891,49.142,31.771,28.567,63.425,17.276,33.680,53.768,24.777,16.977,28.717,27.087,15.971,21.407,13.995,18.876,14.752,14.246
363,20.180,15.743,19.908,13.767,15.112,13.920,62.890,47.431,36.067,26.836,53.997,29.019,19.098,22.678,30.229,47.264,36.238,29.347,100.530,48.905,31.782,28.724,63.392,17.402,33.573,53.380,24.605,17.010,28.986,27.117,15.887,21.315,13.961,18.798,14.938,14.372
364,20.219,15.851,19.936,13.800,15.137,13.853,62.428,46.742,36.260,26.655,53.920,28.724,18.880,22.697,30.228,46.892,35.961,29.237,100.203,48.611,31.861,28.413,62.400,17.182,33.543,53.290,24.338,17.052,28.708,26.883,15.964,21.311,14.027,18.909,14.858,14.202
365,20.250,15.719,19.760,13.641,14.943,13.809,61.643,46.780,35.709,26.680,53.507,28.877,19.141,22.542,29.799,46.907,35.738,29.088,99.216,48.327,31.658,28.756,61.963,17.210,33.307,53.225,24.726,17.020,28.677,26.849,15.919,21.454,13.952,18.595,14.757,14.359
366,20.105,15.698,19.775,13.722,15.000,14.071,61.739,46.683,35.796,26.812,53.022,28.573,18.826,22.469,30.263,46.391,35.866,28.766,98.916,48.365,31.763,28.471,62.037,17.089,33.230,53.134,24.783,16.990,28.931,26.889,15.927,21.141,13.931,18.699,14.803,14.168
367,19.872,15.717,19.741,13.857,15.029,13.767,62.606,47.054,36.304,26.686,53.499,28.788,18.902,22.270,30.245,46.428,35.891,29.330,98.466,49.412,31.705,28.429,62.358,17.148,33.445,53.761,24.280,17.192,28.891,26.675,15.922,21.225,14.032,18.694,14.762,14.264
368,20.097,15.855,19.988,13.811,15.107,13.824,62.182,46.972,35.958,26.446,53.391,28.729,19.089,22.624,30.200,46.476,36.027,29.177,98.678,48.796,31.599,28.859,61.488,17.114,33.121,53.079,24.885,17.067,28.608,26.821,15.922,21.322,13.958,18.756,14.745,14.067
369,20.217,15.961,19.922,13.689,15.240,13.925,62.521,46.740,36.264,26.729,53.884,28.826,18.985,22.607,29.982,46.588,35.955,29.044,98.951,48.512,31.550,28.779,61.419,16.897,33.297,53.033,25.051,16.983,28.624,26.892,15.978,21.388,13.883,18.920,14.827,14.143
370,20.290,15.838,19.952,13.748,15.038,13.920,62.243,46.718,36.181,26.851,53.872,28.817,19.078,22.604,29.982,46.659,36.056,29.014,100.039,48.100,31.643,28.179,62.260,17.093,33.046,52.454,24.484,16.962,28.335,27.160,15.891,21.097,13.945,18.805,14.856,14.115
371,20.162,15.895,20.053,13.772,15.004,13.945,61.906,46.842,35.919,26.711,53.426,28.691,18.954,22.656,29.937,46.485,36.164,29.155,99.485,48.668,31.658,28.417,62.106,17.029,33.228,52.454,24.465,17.012,28.283,27.113,16.016,21.156,14.113,18.788,14.849,14.207
372,20.128,15.840,19.902,13.761,14.975,13.945,62.377,47.137,35.997,27.077,53.719,29.016,19.057,22.562,29.970,46.579,35.948,29.227,99.834,48.668,31.788,28.792,62.136,16.918,33.136,52.558,24.312,16.786,28.162,27.152,15.990,21.242,13.978,18.920,14.716,14.218
373,20.307,15.864,19.967,13.759,15.177,13.929,62.105,46.537,35.945,26.614,53.947,28.581,18.879,22.632,29.954,46.356,36.213,29.202,99.438,48.488,31.713,28.686,61.982,17.005,33.054,52.845,24.904,17.022,28.371,26.771,15.943,21.529,14.045,18.780,14.894,14.195
374,20.275,15.728,19.867,13.778,14.941,13.927,62.621,46.672,36.068,26.814,53.880,28.587,18.885,22.673,29.970,46.584,35.990,29.136,99.770,47.588,31.520,28.442,62.283,16.946,33.219,52.734,24.325,17.144,28.414,27.071,15.858,21.333,13.999,18.704,14.800,14.276
375,20.058,15.665,19.848,13.724,15.004,13.929,61.938,46.640,35.868,26.736,53.720,28.718,18.882,22.565,29.774,46.168,36.213,29.311,99.227,47.782,31.693,28.497,62.530,16.864,33.205,52.708,24.389,16.990,28.503,26.713,15.978,21.150,13.952,18.581,14.642,14.228
376,20.157,15.805,19.632,13.739,15.042,13.914,61.958,46.395,36.022,26.869,53.569,28.716,19.035,22.400,30.138,46.111,35.896,29.215,98.746,48.393,31.561,28.484,62.130,17.175,33.158,52.968,24.376,17.042,28.349,27.167,15.916,21.291,13.930,18.793,14.774,14.156
377,20.040,15.711,19.705,13.791,14.985,13.933,61.444,46.532,35.738,26.601,53.311,28.684,18.977,22.335,29.778,45.990,35.894,29.031,97.895,48.275,31.511,28.224,62.612,16.961,33.127,52.681,24.236,16.955,28.551,26.819,15.954,21.348,13.997,18.748,14.839,14.237
378,20.105,15.569,19.673,13.848,15.133,13.950,61.525,46.311,35.570,26.700,53.115,28.778,18.877,22.450,29.963,45.866,35.935,29.045,98.199,47.981,31.500,28.737,62.175,17.052,33.069,53.352,23.739,17.132,28.575,26.601,15.993,21.441,13.981,18.592,14.995,14.244
379,20.103,15.770,19.781,13.815,14.975,13.945,61.471,46.075,35.704,26.947,53.106,28.539,19.035,22.445,29.688,45.804,35.848,29.115,98.664,48.412,31.503,28.715,61.941,17.040,33.317,53.192,24.038,17.145,28.763,26.752,15.932,21.385,13.985,18.629,14.887,14.218
380,20.144,15.705,19.781,13.802,15.088,13.889,61.582,46.185,35.727,26.719,52.928,28.611,18.988,22.321,29.851,45.990,35.854,28.977,99.064,48.910,31.437,28.253,62.736,16.929,33.387,52.827,23.847,17.023,28.720,26.669,15.953,21.273,14.068,18.636,14.791,14.120
381,20.128,15.840,19.726,13.713,14.949,13.807,61.477,46.303,35.757,26.528,53.241,29.024,18.719,22.380,29.898,46.140,35.857,28.870,98.664,48.398,31.451,28.571,61.230,16.864,33.151,52.347,24.834,17.025,28.511,27.139,15.865,21.315,13.938,18.678,14.743,14.336
382,20.021,15.852,19.804,13.850,15.128,13.910,61.471,46.220,35.614,26.560,53.211,29.048,18.995,22.565,29.933,46.114,35.955,29.100,98.561,47.744,31.486,28.471,61.140,16.869,33.097,52.711,24.669,16.917,28.527,26.772,15.851,21.260,13.930,18.774,14.901,14.191
383,19.848,15.757,19.752,13.763,15.076,13.910,61.552,45.980,35.691,26.514,53.178,28.724,19.134,22.530,30.056,46.100,35.744,29.051,98.393,48.796,31.543,28.542,61.738,16.828,33.172,52.794,24.688,16.965,28.567,26.783,15.886,21.377,13.996,18.547,14.993,14.280
384,19.889,15.715,19.694,13.713,15.008,13.792,61.366,46.192,35.685,26.448,52.918,28.600,19.017,22.600,30.037,46.174,35.599,29.059,97.594,48.569,31.401,28.577,61.352,16.630,33.037,52.621,24.516,16.836,28.442,26.901,15.890,21.399,14.034,18.701,14.779,14.198
385,19.930,15.754,19.780,13.661,14.998,13.901,60.963,45.789,35.542,26.374,52.859,28.502,19.052,22.714,29.944,45.520,35.735,29.030,97.765,48.602,31.389,28.321,61.368,16.862,32.929,52.079,24.471,16.995,28.275,26.780,15.854,21.291,13.973,18.626,14.762,14.239
386,19.883,15.707,19.446,13.902,14.928,14.010,60.588,45.555,35.458,26.664,52.489,28.330,18.916,22.274,29.809,45.417,35.481,28.943,97.798,48.536,31.440,28.308,61.323,16.875,32.902,52.433,24.459,16.932,28.593,26.597,15.830,21.057,14.101,18.657,14.820,14.122
387,19.581,15.694,19.609,13.887,14.926,14.042,60.481,45.380,35.433,26.421,52.168,28.340,18.909,22.432,29.818,45.242,35.381,28.782,97.387,48.550,31.541,28.282,60.900,16.860,32.973,52.049,24.057,16.997,28.498,26.845,15.914,21.319,14.047,18.625,14.865,14.168
388,19.726,15.775,19.499,13.698,15.065,13.878,59.980,45.185,35.406,26.421,52.246,28.654,18.859,22.364,29.581,45.188,35.194,28.568,96.889,48.104,31.365,28.401,60.945,16.798,32.967,52.706,24.408,16.885,28.750,26.632,15.802,21.064,13.992,18.668,14.952,14.209
389,19.834,15.507,19.499,13.841,14.867,13.977,60.066,45.282,35.238,26.161,52.324,28.477,18.802,22.527,29.595,45.055,35.269,28.916,96.506,47.374,31.276,28.397,60.449,16.865,32.863,52.629,24.401,16.937,28.449,26.545,15.812,21.278,13.985,18.475,14.911,14.244
390,19.681,15.609,19.408,13.746,14.971,13.964,60.208,44.966,34.885,26.176,51.696,28.549,18.670,22.315,29.541,45.123,35.126,28.863,95.841,47.597,31.373,28.333,60.598,16.879,33.026,52.778,24.790,17.132,28.900,26.524,15.871,21.225,14.000,18.500,14.788,14.301
391,19.824,15.599,19.345,13.635,14.827,13.996,60.275,45.475,35.175,26.320,52.261,28.238,18.750,22.282,29.384,44.954,35.373,28.710,97.427,46.867,31.167,28.276,61.081,16.774,32.960,51.893,24.223,16.840,28.337,26.851,15.858,21.159,14.074,18.675,14.942,14.274
392,19.835,15.635,19.491,13.780,14.933,13.891,60.069,45.029,35.132,26.407,51.937,28.223,18.790,22.315,29.158,45.050,35.492,28.960,96.606,47.043,31.317,28.359,61.087,16.928,32.860,51.771,23.949,17.043,28.397,26.444,15.816,21.048,13.945,18.479,14.990,14.336
393,19.621,15.702,19.517,13.730,14.989,13.939,59.580,44.905,35.040,26.214,52.120,27.957,18.828,22.468,29.189,44.513,35.151,28.421,97.216,46.597,31.447,27.734,60.177,16.835,32.532,51.106,24.637,16.831,27.873,26.859,15.860,20.789,14.015,18.527,14.594,14.193
394,19.706,15.747,19.461,13.670,14.935,13.857,59.285,44.792,34.854,25.987,52.198,28.137,18.917,22.420,29.394,44.679,35.391,28.510,96.144,46.957,31.113,28.237,60.169,16.822,32.589,51.069,24.108,16.957,27.986,26.785,15.893,21.055,14.037,18.402,14.731,14.232
395,19.557,15.623,19.527,13.757,14.985,13.845,59.232,45.048,34.766,26.291,51.810,28.048,18.799,22.245,28.893,44.093,35.113,28.491,96.227,46.848,31.195,27.917,60.130,16.726,32.759,51.565,24.522,16.838,28.008,26.776,15.862,20.709,13.946,18.511,14.846,14.301
396,19.596,15.452,19.404,13.774,15.044,13.920,58.780,44.415,34.532,26.254,52.013,28.325,18.788,22.375,29.252,44.306,35.060,28.577,96.348,46.455,30.949,28.051,60.061,16.788,32.579,51.491,24.471,16.890,28.339,26.796,15.839,21.293,13.917,18.433,14.611,14.202
397,19.490,15.581,19.242,13.770,14.853,13.973,59.080,44.637,34.426,25.984,51.662,27.952,18.605,22.231,29.222,44.072,35.021,28.444,96.216,46.720,31.257,28.397,60.614,16.796,32.853,51.440,23.911,16.903,28.332,26.625,15.800,21.018,13.934,18.386,14.846,14.340
