 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36
538,25.161,17.188,23.401,14.235,15.709,13.847,85.125,60.808,44.246,31.255,66.072,32.400,20.427,24.352,33.231,55.962,43.794,34.804,123.623,58.483,34.264,30.045,78.285,16.837,36.678,65.600,27.134,18.088,32.506,27.029,16.991,23.872,13.992,20.662,14.906,13.922
539,25.259,17.161,23.324,14.300,15.768,13.910,84.159,60.454,44.197,31.094,65.691,32.448,20.424,24.378,33.138,55.635,44.273,34.826,122.936,58.246,33.973,30.269,78.228,16.554,36.749,65.202,27.280,18.088,32.795,26.920,16.989,24.174,14.113,20.619,14.774,14.051
540,25.160,17.076,23.342,14.074,15.771,13.870,84.828,60.640,44.389,30.927,65.754,32.214,20.392,24.366,33.389,56.078,44.236,34.804,123.355,57.915,34.262,30.394,78.917,16.699,36.800,64.820,27.427,18.090,32.903,26.867,17.071,23.846,14.069,20.839,14.800,13.929
541,25.264,17.326,23.228,14.311,15.728,13.910,85.088,60.663,44.440,30.868,66.632,32.391,20.453,24.358,33.405,56.211,43.919,34.826,123.312,58.981,34.293,30.247,78.992,16.835,37.134,65.315,27.312,18.077,32.971,26.616,17.039,23.822,14.099,20.746,14.897,13.995
542,24.988,17.062,23.103,14.270,15.709,13.985,84.508,60.485,43.997,30.897,65.943,32.507,20.244,24.430,33.051,56.032,43.923,34.823,123.134,58.659,34.098,30.792,79.191,16.820,36.686,65.410,27.510,18.038,32.818,27.027,17.068,24.148,14.098,20.610,14.767,14.037
543,25.064,17.164,23.253,14.163,15.714,13.872,84.330,60.331,44.244,31.012,65.849,32.198,20.399,24.435,33.455,55.647,44.129,34.707,123.001,59.351,33.874,30.074,78.748,16.837,36.843,65.005,27.306,18.125,32.724,26.889,17.074,23.993,14.065,20.654,14.894,13.853
544,24.740,17.196,23.211,14.237,15.762,13.937,84.094,60.031,43.429,30.860,65.453,32.166,20.363,24.333,33.217,55.474,43.928,34.984,123.196,58.374,34.073,30.343,79.161,16.611,36.602,65.116,27.217,18.204,32.874,26.821,17.028,23.890,14.013,20.400,14.911,13.979
545,24.979,17.048,23.176,14.259,15.716,14.019,84.800,60.335,44.098,31.159,66.421,32.183,20.493,24.297,33.261,55.826,44.057,34.965,123.442,57.265,34.004,30.356,79.494,16.678,36.957,64.952,27.229,18.110,32.707,26.771,17.011,23.907,14.104,20.588,14.837,13.874
546,25.277,17.177,23.175,14.239,15.790,14.023,84.802,60.411,44.398,30.769,66.547,32.212,20.359,24.376,33.625,55.802,44.341,35.018,123.858,57.739,33.840,30.122,79.161,16.823,36.823,64.974,27.420,18.030,32.920,26.952,17.016,24.018,14.159,20.653,14.882,13.938
547,24.926,17.075,23.192,14.298,15.947,13.948,84.932,60.598,43.867,30.782,65.827,32.472,20.223,24.316,33.532,55.727,44.482,34.900,123.685,58.716,33.963,29.981,79.986,16.978,36.804,64.738,26.707,18.114,32.603,26.791,17.003,24.064,14.069,20.673,14.865,14.046
548,24.830,17.154,23.197,14.350,15.670,13.918,83.936,60.014,44.153,30.913,65.938,32.140,20.313,24.281,33.124,56.056,44.093,34.811,123.386,58.147,34.140,30.417,79.283,16.818,36.783,64.586,27.166,17.972,32.588,26.824,17.016,24.183,14.056,20.707,15.022,14.051
549,24.835,17.165,23.276,14.385,15.697,13.941,84.759,60.072,43.624,31.008,65.998,32.263,20.432,24.285,33.548,55.969,43.996,34.670,122.901,58.389,33.847,30.574,79.161,16.886,36.975,65.106,27.363,18.230,32.908,26.763,16.968,24.141,13.940,20.553,15.067,13.982
550,24.787,17.196,23.048,14.374,15.749,13.872,83.424,59.575,43.618,30.745,65.730,32.225,20.439,24.512,33.189,55.953,44.390,34.697,122.955,59.028,33.845,29.936,79.555,16.896,37.015,65.412,27.185,18.145,32.798,26.773,17.079,23.718,14.107,20.504,14.962,13.945
551,24.734,17.160,22.993,14.352,15.789,13.901,83.446,59.911,43.608,31.066,65.982,32.107,20.650,24.378,33.128,55.593,44.332,34.643,122.531,58.782,33.872,30.208,79.478,16.955,37.147,65.479,27.478,18.182,32.811,26.771,17.016,23.837,14.154,20.435,14.959,14.122
552,24.846,16.937,23.242,14.404,15.836,13.925,83.078,59.545,43.530,30.539,65.539,32.167,20.825,24.278,33.091,55.449,44.308,34.976,122.471,58.261,33.722,30.433,79.069,17.130,37.004,65.567,27.478,18.045,33.086,26.660,17.092,24.037,14.186,20.457,14.957,14.028
553,24.545,17.073,22.985,14.422,16.120,14.046,83.292,59.357,43.211,30.704,65.168,31.804,20.670,24.434,33.291,55.606,44.062,34.667,122.095,58.621,33.678,30.003,79.248,17.056,37.029,65.136,27.299,18.272,32.848,26.837,17.018,23.709,14.065,20.264,14.957,14.062
554,24.548,17.105,23.085,14.541,15.808,14.105,83.586,59.620,43.369,30.823,65.062,31.885,20.889,24.568,32.893,55.872,44.307,34.911,122.001,58.540,33.470,30.196,79.937,17.054,37.191,65.590,27.146,18.277,32.892,26.869,17.024,23.980,14.143,20.285,14.923,13.938
555,24.286,16.980,22.826,14.422,15.990,13.958,82.544,59.065,43.366,30.746,64.627,31.879,20.745,24.202,32.984,55.663,43.896,34.621,122.374,58.498,33.686,30.154,79.171,17.027,36.994,65.444,27.618,18.205,33.012,26.623,16.950,24.013,14.047,20.126,15.149,13.966
556,24.248,16.829,22.806,14.520,15.821,14.103,81.568,57.778,42.123,29.859,63.667,31.560,20.800,24.368,32.825,55.223,43.957,34.374,121.657,57.991,33.810,29.878,78.510,16.850,36.741,64.704,27.178,18.090,32.115,26.859,16.996,23.480,14.031,20.119,15.192,13.949
557,23.995,16.806,22.617,14.478,15.657,14.101,80.467,57.765,42.133,29.732,62.874,31.587,20.771,24.270,32.771,54.758,43.544,33.911,120.522,57.777,33.746,29.920,77.632,16.912,36.870,63.875,27.096,18.164,32.601,26.651,16.961,23.861,14.084,20.169,14.925,13.947
558,23.925,16.984,22.639,14.615,15.859,14.124,80.946,57.657,42.890,30.049,63.664,31.947,20.716,24.249,32.919,55.061,43.298,34.147,121.210,57.621,33.505,29.904,78.098,17.133,36.954,64.009,27.140,18.115,32.422,26.749,17.053,24.170,14.092,20.134,15.010,13.991
559,24.102,16.902,22.789,14.485,15.870,14.205,81.190,58.040,42.559,30.083,63.567,31.619,20.753,24.233,32.783,55.070,43.600,34.167,120.992,56.924,33.612,30.112,78.295,16.981,36.864,63.910,27.204,18.175,32.671,26.649,17.046,23.674,14.103,20.055,14.995,14.018
560,23.792,16.937,22.820,14.465,16.021,14.168,80.218,57.122,41.703,30.137,63.428,31.322,20.691,24.191,32.627,54.690,43.370,34.054,121.547,57.308,33.721,29.840,77.904,16.914,36.809,63.609,27.490,18.119,32.249,26.895,17.019,23.601,14.061,20.058,14.882,14.097
561,23.628,16.901,22.591,14.400,15.693,13.960,79.711,57.237,41.957,30.005,63.324,31.501,20.619,24.202,32.454,54.169,43.092,34.242,121.393,56.886,33.867,29.997,77.547,16.793,36.569,63.766,26.713,17.953,32.507,26.645,16.902,24.007,14.189,19.993,14.887,14.046
562,23.804,16.798,22.377,14.439,15.653,13.979,79.609,57.095,42.001,30.225,62.912,31.499,20.432,24.395,32.553,54.271,43.094,33.793,121.112,55.948,33.683,30.170,77.846,16.938,36.541,63.208,26.771,18.132,32.292,26.717,16.905,23.742,14.020,20.002,15.043,14.083
563,23.698,16.681,22.428,14.350,15.693,14.021,79.004,56.315,41.906,29.530,62.476,31.260,20.593,24.226,32.560,53.531,43.125,33.863,120.810,56.517,33.714,30.446,76.500,16.990,36.473,62.891,27.134,18.139,32.197,26.577,16.980,23.705,14.113,20.012,15.000,14.030
564,23.283,16.741,22.177,14.307,15.701,14.078,78.601,56.400,41.396,29.789,62.095,31.329,20.425,23.906,32.461,53.877,42.638,33.622,119.212,58.028,33.908,29.987,75.843,16.874,36.401,62.942,27.274,18.083,32.711,26.417,16.969,23.824,14.034,19.915,14.935,13.954
565,23.513,16.772,21.989,14.337,15.619,14.078,78.613,56.371,41.872,29.877,62.131,31.416,20.461,23.792,32.694,53.257,42.690,33.852,118.601,57.701,33.792,30.244,76.480,17.035,36.877,63.461,27.497,18.028,32.839,26.872,16.971,24.137,14.065,19.922,15.204,13.986
566,23.434,16.734,22.129,14.417,15.518,14.099,78.472,55.789,41.335,29.875,61.908,31.032,20.770,23.910,32.345,53.078,42.927,33.649,120.346,57.005,33.741,30.298,76.441,16.870,36.654,63.143,26.688,18.030,32.536,26.643,17.009,24.055,13.997,19.995,15.038,14.085
567,23.141,16.724,21.909,14.370,15.640,14.017,77.397,55.703,41.035,29.431,61.990,31.032,20.519,23.871,32.564,52.597,42.567,33.410,119.943,56.829,33.802,30.234,75.392,16.965,36.335,63.141,26.949,18.182,32.385,26.873,17.071,23.813,14.102,19.747,15.103,13.913
568,22.772,16.424,21.701,14.174,15.442,14.065,75.334,54.148,40.493,29.359,61.090,30.829,20.419,23.906,32.471,51.763,42.032,32.994,118.766,56.194,33.663,30.179,74.756,16.857,36.190,62.655,26.815,18.107,32.750,26.717,16.967,23.991,14.138,19.751,15.038,14.136
569,22.843,16.444,21.550,14.230,15.440,14.036,75.086,54.057,40.459,29.221,60.376,30.619,20.714,23.908,32.538,51.805,42.050,32.843,118.012,55.839,33.676,30.439,73.996,16.724,36.185,63.428,26.293,18.015,32.435,26.713,16.970,24.079,14.051,19.424,14.998,14.041
570,22.831,16.531,21.574,14.304,15.461,14.096,74.196,53.674,40.266,29.024,60.176,30.676,21.086,24.077,32.373,51.926,42.094,32.782,117.748,55.972,33.627,30.426,74.120,17.045,36.097,64.130,26.726,18.003,32.505,26.715,16.942,23.608,14.083,19.517,14.959,14.074
571,22.756,16.466,21.283,14.441,15.570,14.155,73.227,53.091,39.997,28.760,59.542,30.411,21.132,23.933,32.107,51.362,42.284,32.655,116.837,55.668,33.408,30.279,73.846,17.348,35.950,64.556,26.701,17.918,32.563,26.679,16.934,23.789,14.080,19.313,15.050,14.143
572,22.570,16.381,21.226,14.515,15.560,14.094,72.914,53.383,40.044,28.679,58.782,30.416,21.292,23.880,31.979,50.832,41.470,32.565,116.300,55.336,33.453,30.253,72.992,17.367,36.069,64.276,26.567,18.102,32.655,26.615,16.929,24.026,14.125,19.384,14.998,13.970
573,22.430,16.321,21.136,14.370,15.533,14.078,72.322,52.926,39.476,28.638,58.539,30.097,21.253,24.136,31.979,50.524,41.670,32.298,115.979,55.701,33.392,30.189,72.937,17.239,35.797,64.639,26.682,17.985,32.595,26.600,17.039,23.767,14.092,19.177,15.031,13.979
574,22.369,16.280,21.098,14.409,15.451,14.044,72.054,52.257,39.291,28.461,58.314,30.105,21.258,23.889,31.860,50.472,41.528,32.048,115.115,55.166,33.536,30.301,72.392,17.288,35.781,64.600,26.497,18.063,32.794,26.535,16.995,23.868,14.055,19.190,15.046,13.982
575,22.358,16.304,20.863,14.402,15.398,14.149,71.462,51.642,38.818,28.306,58.097,29.861,21.131,23.756,31.701,49.999,40.909,32.170,114.311,54.891,33.544,30.381,71.884,17.116,35.823,64.553,26.178,18.037,32.202,26.551,17.051,23.934,14.166,19.246,15.031,14.023
576,22.146,16.228,20.846,14.526,15.392,14.155,70.500,51.103,38.787,28.296,57.519,29.815,20.962,23.783,31.800,50.137,41.023,32.029,114.101,54.351,33.426,30.442,71.843,17.010,35.710,64.248,26.592,17.891,32.502,26.791,17.036,24.044,14.231,19.177,14.897,14.170
577,22.149,16.342,20.865,14.528,15.415,14.065,70.631,51.451,38.502,28.075,57.532,30.150,21.140,23.530,31.597,49.980,40.854,31.885,113.315,54.204,33.391,30.163,71.776,16.773,35.734,64.708,26.510,17.870,32.650,26.839,16.944,23.626,14.074,19.113,15.072,14.099
578,21.722,16.321,20.701,14.520,15.457,14.099,70.114,51.122,38.285,28.254,57.378,29.794,21.135,23.732,31.604,49.303,40.886,31.847,113.538,54.199,33.364,29.465,71.226,16.955,35.406,64.616,26.115,17.997,32.475,26.775,17.049,23.584,14.073,19.011,15.036,13.924
579,21.966,16.288,20.723,14.243,15.251,13.958,69.832,51.114,38.228,28.085,57.103,29.890,20.911,23.651,31.662,49.525,40.923,31.903,113.682,54.223,33.345,29.968,71.593,17.064,35.586,64.366,26.096,18.067,32.364,26.553,16.984,23.903,14.092,19.138,15.113,13.949
580,21.913,16.221,20.640,14.459,15.514,14.073,70.175,50.886,38.440,28.081,57.313,29.828,20.914,23.594,31.814,49.188,40.975,31.692,113.052,53.919,33.252,29.654,71.616,16.948,35.508,64.046,26.344,18.075,32.274,26.472,16.979,23.608,14.062,19.232,15.029,13.903
581,21.893,16.139,20.740,14.387,15.204,14.067,69.905,50.922,38.540,28.203,57.459,29.974,20.753,23.518,31.359,49.423,40.846,31.808,113.015,53.398,33.342,29.869,71.303,16.828,35.463,63.579,25.783,17.845,32.394,26.632,16.943,23.667,14.131,19.063,14.916,14.023
582,21.783,16.198,20.621,14.500,15.276,14.023,69.808,50.989,38.242,28.160,57.233,29.614,20.624,23.588,31.657,49.355,40.580,31.790,113.204,54.270,33.053,29.599,70.904,17.091,35.772,63.854,26.223,17.855,32.211,26.413,16.926,23.394,14.154,18.936,14.829,14.007
583,21.985,16.198,20.723,14.430,15.450,13.983,69.660,50.488,38.106,28.266,56.942,29.858,20.433,23.390,31.669,49.173,40.593,31.575,112.964,53.848,33.088,29.603,70.957,16.816,35.404,64.202,26.427,17.881,32.284,26.391,16.946,23.791,14.148,18.989,14.877,13.963
584,21.852,16.225,20.620,14.433,15.408,14.052,69.905,50.783,38.003,27.908,56.865,29.789,20.527,23.580,31.623,49.192,40.670,31.494,112.150,53.588,33.113,30.099,71.390,16.864,35.558,64.331,26.102,18.010,32.307,26.500,16.976,23.339,13.954,18.970,14.808,14.041
585,21.776,16.114,20.525,14.400,15.480,14.017,69.203,50.751,38.102,27.905,56.296,29.724,20.404,23.545,31.299,49.026,40.706,31.810,112.280,53.521,33.116,29.811,70.453,16.970,35.551,63.940,26.331,18.008,31.997,26.435,16.980,23.612,14.076,19.154,15.002,13.784
586,21.799,16.275,20.651,14.330,15.448,14.023,69.175,50.685,37.877,27.970,56.473,29.633,20.203,23.236,31.483,48.785,40.582,31.455,112.523,53.384,32.935,29.587,70.837,16.860,35.344,63.632,26.076,18.038,32.534,26.311,16.908,23.533,14.129,19.000,14.995,14.051
587,21.474,16.190,20.590,14.311,15.314,14.115,69.099,50.415,37.711,28.063,56.088,29.654,20.069,23.482,31.275,48.798,40.559,31.400,112.550,53.242,32.800,29.660,71.175,16.987,35.389,63.394,26.045,17.970,32.316,26.328,16.881,23.826,14.120,19.000,14.940,14.060
588,21.364,16.080,20.471,14.485,15.510,13.952,69.011,50.105,37.796,28.008,56.398,29.544,19.966,23.411,31.196,48.621,40.681,31.509,111.701,52.858,32.907,29.532,70.711,16.854,35.478,63.692,26.299,17.952,32.385,26.297,16.886,23.749,14.084,18.919,15.012,14.046
589,21.714,16.195,20.516,14.363,15.444,14.023,68.537,50.380,37.661,27.875,55.549,29.585,20.078,23.334,31.438,48.327,40.733,31.254,111.319,53.455,32.759,29.548,70.860,16.862,35.496,63.658,26.242,17.933,32.171,26.361,16.835,23.491,14.020,18.853,15.089,13.956
590,21.315,16.139,20.302,14.367,15.371,14.029,67.997,49.968,37.622,28.018,56.131,29.617,19.896,23.335,31.315,48.284,40.336,31.185,111.403,52.251,32.977,29.766,69.736,16.857,35.201,63.262,26.019,17.860,32.214,26.328,16.872,23.610,14.146,18.840,14.983,14.009
591,21.611,16.064,20.413,14.217,15.413,13.941,68.145,50.003,37.389,27.904,55.932,29.707,20.003,23.430,31.170,48.252,40.039,31.066,111.360,52.882,32.859,29.673,70.581,16.850,35.277,63.313,26.280,17.821,32.000,26.151,16.903,23.637,14.052,18.861,14.760,13.970
592,21.297,16.092,20.493,14.272,15.272,14.109,67.704,49.529,37.160,27.775,55.512,29.502,19.942,23.166,31.144,48.090,40.375,31.203,111.156,53.213,32.648,30.196,69.350,16.736,35.276,62.960,26.013,17.845,31.933,26.327,16.825,23.511,14.111,18.842,14.781,14.044
593,21.315,15.969,20.206,14.285,15.350,13.950,67.166,49.175,36.958,27.666,55.326,29.472,19.966,23.309,31.315,47.659,39.760,31.123,110.920,52.294,32.927,29.503,69.478,16.971,35.215,62.822,25.936,18.020,32.029,26.292,16.854,23.289,14.047,18.898,14.846,14.062
594,20.926,16.016,20.268,14.480,15.381,14.046,66.637,49.265,36.998,27.355,54.827,29.107,20.134,23.089,31.187,47.858,40.109,30.832,109.543,53.000,32.759,29.308,69.711,16.771,35.301,62.824,26.153,17.958,32.067,26.067,16.855,23.443,13.999,18.739,14.928,13.961
595,20.859,16.017,20.210,14.309,15.467,13.964,65.765,48.523,36.767,27.277,54.434,28.802,19.871,22.993,30.884,47.571,39.618,30.586,109.095,52.251,32.641,29.577,68.656,16.943,35.097,62.746,26.478,17.818,32.292,26.188,16.929,23.568,14.015,18.684,15.002,13.825
596,20.914,15.891,20.298,14.285,15.291,14.067,65.729,48.612,36.229,27.358,54.221,28.882,19.874,22.934,31.277,47.353,39.425,30.765,108.734,52.213,32.655,29.811,68.563,16.712,34.952,62.208,26.338,17.888,32.148,26.300,16.845,23.368,14.025,18.782,14.875,13.998
597,20.948,15.878,20.117,14.483,15.263,13.960,65.336,48.423,36.070,27.170,53.755,29.115,19.934,23.080,30.827,47.236,39.396,30.673,108.688,52.232,32.744,29.657,68.022,16.739,35.153,62.275,26.299,17.818,32.215,26.253,16.880,23.650,13.901,18.889,15.089,14.051
598,20.820,16.024,20.029,14.278,15.276,14.010,65.322,48.508,36.472,27.013,54.166,29.203,19.991,22.863,31.039,47.319,39.441,30.733,108.510,52.318,32.569,29.260,67.844,16.909,35.105,61.944,26.057,17.765,32.091,26.061,16.865,23.555,13.907,18.697,14.889,14.074
599,20.868,15.842,19.918,14.148,15.345,14.157,65.427,48.009,36.439,27.276,54.010,28.789,19.914,23.081,31.019,47.078,39.271,30.704,109.053,51.796,32.414,29.442,68.254,17.074,35.000,61.868,25.682,17.865,31.807,26.337,16.818,23.568,14.062,18.625,14.983,14.092
600,20.815,16.005,19.996,14.428,15.152,14.031,65.399,48.289,36.183,27.188,54.183,29.033,19.909,22.978,30.660,47.259,39.282,30.585,107.917,52.592,32.638,29.240,68.380,17.000,35.211,61.951,26.076,17.684,32.243,26.125,16.871,23.559,14.028,18.555,14.928,13.970
601,20.774,15.942,20.080,14.204,15.322,14.151,65.239,47.806,36.246,27.144,53.782,28.947,20.140,23.043,31.046,47.099,39.103,30.564,108.939,52.445,32.571,29.067,68.640,16.923,35.184,62.048,26.312,17.649,32.114,25.921,16.788,23.722,13.987,18.634,14.959,14.076
602,20.624,15.861,20.113,14.328,15.312,14.096,64.920,47.898,36.043,26.893,53.927,28.923,20.129,23.069,30.802,47.082,38.840,30.426,108.471,52.739,32.887,29.260,68.413,16.875,35.149,61.908,26.338,17.905,32.157,26.347,16.822,23.346,13.916,18.615,14.851,13.901
603,20.556,15.865,19.974,14.176,15.316,14.075,65.036,48.185,36.042,26.942,53.691,29.002,20.238,23.010,31.121,47.157,39.063,30.377,107.226,52.393,32.616,29.385,67.789,16.822,35.117,62.130,25.955,17.856,32.156,26.203,16.856,23.641,13.986,18.612,14.897,13.800
604,20.617,15.797,19.806,14.270,15.470,14.166,64.793,47.906,36.041,27.144,53.413,29.041,20.201,22.919,31.002,46.821,38.868,30.439,107.565,51.986,32.652,29.574,67.303,16.722,35.033,61.070,25.943,17.823,32.088,26.237,16.877,23.705,13.994,18.575,14.986,13.972
605,20.635,15.937,19.886,14.209,15.383,14.157,64.346,47.588,36.004,27.147,53.729,28.660,20.083,23.247,30.786,46.530,39.262,30.483,108.749,51.332,32.628,29.561,67.388,16.582,34.969,61.060,25.312,17.634,32.132,26.244,16.851,23.509,13.990,18.538,14.962,13.890
606,20.664,15.925,19.951,14.207,15.345,14.126,65.158,47.825,35.987,27.136,53.825,28.810,20.117,22.964,30.968,46.996,38.996,30.436,106.756,53.232,32.661,29.554,66.846,16.828,34.983,60.743,26.229,17.710,31.930,26.433,16.795,23.542,13.875,18.649,14.762,14.016
607,20.737,15.927,19.993,14.211,15.171,14.025,64.642,47.882,35.903,27.124,53.735,28.753,20.180,23.052,30.982,46.673,38.905,30.306,108.704,51.536,32.678,29.606,66.648,16.842,34.798,61.243,25.783,17.833,31.829,26.400,16.847,23.487,14.085,18.611,14.901,14.044
608,20.705,15.796,19.827,14.202,15.309,14.067,64.305,48.063,35.814,27.125,54.178,28.951,20.536,23.186,30.809,47.239,39.116,30.356,108.766,51.569,32.649,29.894,66.624,16.785,34.843,61.817,25.720,17.848,31.512,26.288,16.943,23.471,14.113,18.719,14.748,14.161
609,20.850,15.904,20.041,14.341,15.377,14.176,64.282,47.683,36.133,27.219,53.559,29.006,20.396,23.196,30.525,47.280,39.193,30.445,108.808,52.000,32.616,29.529,67.372,16.715,34.752,61.766,26.331,17.689,32.256,26.369,16.769,23.709,14.069,18.510,15.007,14.062
610,20.703,15.884,19.955,14.230,15.118,14.021,64.366,47.589,36.049,27.227,53.749,28.970,20.180,23.052,30.797,46.999,39.006,30.397,108.669,50.929,32.555,29.224,67.411,16.874,34.913,61.919,25.605,17.755,31.825,26.273,16.880,23.564,13.961,18.552,15.029,14.018
611,20.752,15.853,19.892,14.326,15.206,14.249,64.391,48.118,36.048,27.256,53.925,28.967,20.243,22.998,31.021,46.968,38.790,30.363,107.658,51.863,32.320,29.231,67.268,16.837,34.994,61.162,26.331,17.880,32.152,26.275,16.826,23.535,13.963,18.565,14.808,14.021
612,20.626,15.910,19.904,14.307,15.225,14.082,64.349,48.265,35.811,27.102,53.774,28.876,20.367,22.946,30.718,46.798,38.906,30.257,107.155,52.180,32.565,29.333,67.604,16.769,35.101,61.790,26.229,17.923,32.377,26.199,16.857,23.771,14.032,18.500,14.983,13.834
613,20.597,15.920,19.811,14.387,15.335,14.036,63.977,47.538,35.733,27.155,53.363,28.848,20.318,23.062,30.795,46.948,38.874,30.328,107.888,51.863,32.672,29.663,67.305,16.798,34.954,62.136,25.739,17.801,32.268,26.311,16.897,23.546,13.962,18.500,14.772,13.933
614,20.583,15.822,19.882,14.287,15.272,14.153,64.084,47.951,35.698,27.100,54.037,28.837,20.349,23.000,31.170,47.068,39.021,30.474,107.701,52.114,32.810,29.215,67.197,17.015,34.726,62.354,26.076,17.790,32.197,26.249,16.677,23.615,13.981,18.597,14.856,13.890
615,20.848,15.763,19.973,14.396,15.154,14.214,64.260,47.938,35.811,27.038,54.083,28.848,20.255,23.216,31.009,47.315,39.190,30.279,108.785,52.265,32.813,29.628,67.951,17.485,35.227,62.477,26.459,17.965,32.204,26.048,16.793,23.687,14.041,18.456,14.868,13.837
616,20.852,15.908,20.028,14.411,15.347,14.210,64.414,48.463,35.939,27.214,54.175,28.866,20.513,23.113,31.070,47.392,39.260,30.548,108.425,51.886,32.909,29.522,68.195,17.732,34.923,62.806,25.548,17.808,32.009,26.332,16.860,23.599,13.948,18.587,14.882,13.924
617,20.709,15.715,19.976,14.361,15.232,14.218,64.504,47.929,36.092,26.839,53.483,28.734,20.430,23.237,30.888,47.739,39.472,30.386,108.619,52.242,32.688,29.420,68.581,17.564,35.036,63.783,26.019,17.800,32.112,25.793,16.813,23.564,14.011,18.452,14.906,13.897
618,21.149,15.945,19.811,14.515,15.354,14.019,64.038,48.171,36.343,26.884,53.582,28.643,20.790,23.468,30.718,47.805,39.952,30.652,109.303,52.412,33.031,29.821,68.431,17.537,35.145,64.408,26.331,17.883,32.139,26.189,16.770,24.057,13.959,18.377,14.810,14.039
619,21.079,15.805,19.858,14.513,15.196,14.266,64.268,48.135,36.340,27.017,53.727,28.828,21.329,23.527,31.308,48.047,40.424,30.630,109.170,53.294,33.831,29.952,68.187,17.997,34.919,65.366,26.478,17.861,32.220,26.301,16.728,24.048,14.019,18.572,14.779,14.007
620,21.196,15.730,19.890,14.752,15.350,14.191,64.373,48.480,36.267,26.956,53.561,28.619,21.969,24.014,31.646,48.880,42.129,30.721,110.220,54.275,35.512,29.753,68.734,18.505,34.997,66.861,26.822,17.733,32.270,26.163,16.820,25.452,14.154,18.500,14.976,14.037
621,21.556,15.851,20.021,14.739,15.270,14.166,64.298,48.882,36.643,27.182,53.601,28.754,22.650,24.471,31.424,48.749,42.435,30.924,109.927,55.090,36.739,30.221,68.537,18.838,35.007,66.806,26.879,17.945,32.554,26.057,16.978,25.535,14.045,18.327,14.933,13.908
622,21.348,16.000,19.933,14.878,15.324,14.203,64.485,48.811,36.551,27.283,53.676,28.308,22.857,24.711,31.581,49.156,43.139,30.941,110.075,55.427,38.700,30.090,69.075,19.160,35.235,67.620,27.484,17.656,32.446,26.277,16.864,26.335,13.917,18.427,14.776,14.009
623,21.574,16.169,20.159,14.878,15.263,14.252,65.135,50.435,36.745,27.222,54.220,28.868,23.625,25.363,31.930,49.953,44.609,31.271,110.972,58.763,41.221,30.163,69.687,19.707,35.245,70.213,28.382,17.846,32.704,26.289,16.834,28.465,14.079,18.619,14.918,13.993
624,22.248,16.288,20.259,14.926,15.164,14.262,65.635,51.740,37.176,27.259,54.424,29.177,24.515,26.155,32.191,51.275,45.891,31.434,112.081,59.455,43.433,29.724,69.474,19.971,35.317,70.537,28.057,17.795,32.467,26.180,16.959,29.108,13.967,18.646,14.877,13.979
625,22.415,16.158,20.203,14.987,15.436,14.193,65.619,51.414,37.429,27.320,54.943,28.919,25.069,26.667,32.007,52.310,47.398,31.791,114.866,60.498,46.170,30.231,71.400,20.860,35.853,73.620,28.369,17.900,32.739,26.519,16.899,31.167,14.144,18.642,15.014,14.145
626,22.150,16.198,19.922,15.163,15.421,14.191,64.054,50.718,36.465,27.066,53.541,28.525,25.117,26.621,31.981,51.694,46.851,31.021,112.786,59.232,46.644,30.401,71.189,21.118,35.830,74.982,29.089,17.913,32.729,26.199,17.107,30.894,14.064,18.404,14.933,14.163
627,22.067,16.122,19.907,14.987,15.288,14.373,63.218,50.460,36.107,26.921,53.256,28.603,25.373,26.573,31.748,51.170,46.470,30.990,110.963,58.782,48.200,30.490,69.982,21.438,35.896,74.951,28.758,17.928,32.651,26.339,17.142,31.771,14.107,18.304,14.846,13.910
628,21.932,15.940,19.685,14.828,15.114,14.128,61.586,50.163,35.699,26.272,53.090,28.380,25.730,27.308,31.694,50.795,45.327,30.392,109.577,57.986,49.483,29.760,66.888,21.190,35.022,72.146,28.223,17.928,32.764,26.575,17.094,32.269,14.061,18.394,14.935,13.966
629,22.136,15.954,19.883,14.867,15.008,14.218,62.381,51.052,35.870,26.654,53.329,28.378,26.300,27.644,31.345,50.955,45.751,30.449,110.266,56.834,50.826,30.013,66.937,21.226,34.791,72.016,27.962,17.710,32.083,26.521,17.119,31.540,14.191,18.335,14.892,14.037
630,22.446,16.048,19.951,14.976,15.122,14.249,63.145,52.798,36.340,26.867,54.220,28.627,26.777,28.054,31.613,51.946,46.165,30.548,110.633,59.028,53.264,30.179,67.695,21.867,35.106,72.699,27.726,17.765,32.235,26.687,17.088,33.181,14.209,18.505,14.957,14.037
631,22.993,16.171,19.979,15.102,15.097,14.375,64.092,54.991,36.986,26.964,55.280,28.514,28.023,28.901,31.877,53.385,47.244,31.313,112.316,60.720,56.866,29.923,69.789,22.470,35.502,74.058,28.650,17.703,32.563,26.436,17.146,34.390,14.159,18.552,14.808,14.025
