 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28
322,19.653,18.399,17.803,20.483,22.623,19.407,21.056,20.472,21.741,19.825,20.389,21.830,23.447,21.050,21.314,23.527,19.707,21.078,21.763,19.727,19.489,20.144,19.515,19.578,18.746,17.831,17.613,18.711
323,19.759,18.127,17.915,20.348,22.500,19.484,21.168,20.351,21.805,19.746,20.389,21.656,23.511,21.088,21.556,23.619,19.787,21.023,21.882,19.808,19.459,20.408,19.668,19.515,18.714,17.880,17.631,18.705
324,19.698,18.271,17.822,20.384,22.516,19.432,21.203,20.335,21.651,19.835,20.442,21.896,23.526,20.893,21.467,23.601,19.709,21.019,21.825,19.812,19.410,20.218,19.475,19.547,18.794,17.899,17.575,18.687
325,19.632,18.220,17.868,20.433,22.424,19.507,21.105,20.313,21.712,19.631,20.531,21.829,23.344,21.075,21.450,23.593,19.805,21.102,21.794,19.840,19.412,20.196,19.653,19.513,18.778,17.903,17.589,18.848
326,19.510,18.209,17.983,20.396,22.627,19.440,21.196,20.325,21.818,19.873,20.493,21.877,23.487,20.929,21.397,23.540,19.723,21.042,21.757,19.771,19.431,20.112,19.757,19.594,18.723,17.866,17.668,18.789
327,20.795,18.415,17.857,20.436,22.611,19.465,21.359,20.566,21.825,20.369,20.457,21.907,23.549,21.176,21.430,23.562,19.764,21.624,21.892,19.990,19.417,20.316,19.651,19.594,18.778,17.895,17.591,18.774
328,21.699,18.706,17.973,21.022,22.744,20.020,21.566,20.631,22.226,21.698,20.785,22.403,24.286,21.301,22.033,23.722,20.124,24.221,22.695,19.935,19.649,20.541,19.754,19.828,19.011,17.892,17.693,19.017
329,21.755,18.661,18.027,22.268,22.927,20.448,21.828,20.747,22.175,22.810,20.870,23.277,25.885,21.494,22.570,23.596,20.604,24.696,22.924,20.060,19.719,20.858,19.855,19.837,19.240,17.927,17.769,19.262
330,22.287,18.691,18.048,22.339,22.725,20.614,21.743,20.612,22.145,22.786,20.770,23.283,25.297,21.363,22.397,23.852,20.787,24.853,23.081,19.992,19.885,20.813,20.065,19.917,19.139,18.009,17.807,19.016
331,22.440,18.936,18.017,22.113,22.677,21.018,21.640,20.553,22.165,22.721,20.676,22.954,25.239,21.331,22.229,24.084,21.144,24.752,23.025,19.950,19.825,20.600,19.876,19.971,19.313,17.860,17.752,19.080
332,22.402,18.999,18.070,22.744,22.987,21.204,21.653,20.553,22.232,22.815,20.534,23.306,25.391,21.504,22.550,23.859,21.252,25.938,23.173,20.087,19.874,20.765,19.874,20.091,19.326,17.861,17.786,19.144
333,22.517,18.999,17.934,22.937,22.775,21.241,21.748,20.671,22.238,22.671,20.785,22.975,25.406,21.389,22.380,23.972,21.128,25.938,23.543,20.056,19.728,20.805,19.894,20.123,19.313,17.890,17.826,19.039
334,22.437,18.922,17.996,23.108,22.687,21.333,21.676,20.421,22.150,22.531,20.569,22.564,25.949,21.341,22.607,24.143,21.165,26.164,23.747,20.208,19.654,20.868,19.810,20.145,19.273,17.812,17.924,19.069
335,22.520,18.987,18.153,22.968,22.848,21.397,21.668,20.459,22.138,22.511,20.844,22.649,26.083,21.630,22.622,24.141,21.215,26.442,23.885,20.085,19.817,20.946,19.873,20.269,19.267,17.897,17.744,18.955
336,22.530,19.148,18.224,22.874,22.870,21.405,21.650,20.775,22.121,22.344,20.643,22.495,25.932,21.354,22.483,24.131,20.902,26.537,23.688,20.142,19.609,20.892,19.838,20.325,19.363,17.857,17.771,18.986
337,23.344,19.329,18.298,23.097,22.889,21.646,21.738,20.544,22.204,22.416,20.555,22.688,26.034,21.602,22.500,24.145,21.446,27.773,23.939,20.117,19.852,20.971,20.089,20.437,19.166,17.800,17.811,18.963
338,23.342,19.296,18.232,22.905,22.905,21.415,21.490,20.709,22.048,22.678,20.817,22.726,26.145,21.638,22.434,23.995,21.595,26.943,23.778,19.796,19.714,21.159,19.993,20.380,19.161,17.896,17.821,18.989
339,22.729,19.110,18.193,22.694,22.886,21.608,21.724,20.670,22.066,22.454,20.850,22.504,26.229,21.363,22.657,24.105,21.362,27.087,23.868,20.146,19.743,21.026,20.051,20.323,19.077,17.936,17.968,18.917
340,22.952,19.099,18.308,23.582,22.899,21.605,21.725,20.634,22.150,22.768,20.696,22.675,26.269,21.455,22.814,24.145,21.568,27.845,24.046,20.025,19.731,21.129,19.895,20.287,19.162,17.924,18.020,18.980
341,22.718,19.198,18.199,23.587,22.965,21.689,21.776,20.675,22.138,22.781,20.510,22.764,25.983,21.321,22.593,24.048,21.213,27.227,23.863,20.081,19.805,20.914,19.897,20.345,19.263,17.899,18.007,18.897
342,22.734,19.142,18.298,23.581,22.892,21.848,21.632,20.717,22.067,23.067,20.717,22.988,25.989,21.401,22.601,24.153,21.442,27.371,23.989,20.102,19.710,20.974,19.991,20.341,19.334,17.927,18.080,19.142
343,23.334,19.392,18.230,23.314,23.133,21.840,21.738,20.753,22.170,22.805,20.906,23.377,25.981,21.425,22.636,24.189,21.538,27.907,23.874,20.248,19.839,21.085,20.108,20.546,19.162,17.911,17.936,18.827
344,23.060,19.298,18.201,22.925,22.975,21.870,21.657,20.657,22.085,22.636,20.971,23.403,25.780,21.465,22.802,24.263,21.213,27.238,24.019,19.888,19.883,21.054,20.098,20.596,19.208,17.882,18.042,18.877
345,22.705,19.230,18.273,22.740,22.835,21.731,21.566,20.741,22.011,22.589,20.811,23.337,25.889,21.470,22.603,23.986,21.540,27.928,24.018,19.931,19.649,21.007,20.058,20.455,19.451,17.968,17.993,18.859
346,22.545,19.127,18.279,22.141,22.807,21.661,21.517,20.681,21.966,22.217,20.909,22.949,25.594,21.311,22.419,23.938,21.641,27.285,24.014,19.827,19.579,20.937,20.086,20.506,19.492,17.940,17.978,18.853
347,22.220,19.107,18.191,22.045,22.968,21.303,21.469,20.558,21.821,21.893,21.035,22.730,25.389,21.282,22.174,23.803,21.362,26.864,23.445,19.898,19.475,20.967,19.876,20.425,19.491,17.879,18.005,18.803
348,21.986,19.171,18.230,21.681,22.927,21.491,21.330,20.623,21.836,21.940,20.914,22.355,25.321,21.480,22.174,23.896,20.961,26.476,23.371,19.804,19.625,20.983,19.892,20.303,19.420,17.894,18.016,18.897
349,21.855,18.999,18.199,21.526,22.801,21.176,21.528,20.546,21.897,21.858,20.640,22.295,25.323,21.254,22.523,23.923,20.847,26.357,23.271,19.873,19.628,20.940,19.799,20.361,19.340,17.940,18.025,18.824
350,21.644,19.215,18.064,21.221,22.880,21.064,21.398,20.506,21.816,21.810,20.549,22.072,25.470,21.303,22.054,23.921,20.554,25.790,23.009,19.798,19.602,20.906,19.663,20.218,19.360,17.876,17.964,18.780
351,21.590,18.942,18.193,21.223,22.646,20.909,21.317,20.574,21.821,21.259,20.637,22.058,25.312,21.242,22.112,23.666,20.265,25.573,22.795,19.892,19.471,20.987,19.719,20.075,19.202,17.889,17.875,18.818
352,21.372,18.996,18.300,21.082,22.756,20.848,21.310,20.472,21.711,21.302,20.788,21.995,25.235,21.285,21.977,23.743,20.201,25.556,22.734,19.840,19.475,20.820,19.787,20.126,19.226,17.875,17.805,18.775
353,21.247,19.127,18.130,20.889,22.661,20.835,21.283,20.409,21.889,21.332,20.861,21.952,24.782,21.144,21.692,23.643,20.096,25.293,22.700,19.869,19.583,20.980,19.944,20.076,19.193,17.880,17.909,18.781
354,20.917,18.946,18.226,20.770,22.731,20.733,21.309,20.469,21.862,21.449,20.855,21.817,25.002,21.326,21.781,23.663,20.071,24.669,22.222,19.733,19.529,20.822,19.770,20.083,19.127,17.888,17.798,18.779
355,20.751,18.942,18.182,20.884,22.392,20.636,21.330,20.450,21.741,21.449,20.584,21.967,24.675,21.167,21.709,23.601,20.039,24.378,22.184,19.821,19.408,20.881,19.634,19.964,19.152,17.935,17.833,18.886
356,20.817,18.900,18.118,20.604,22.582,20.764,21.234,20.442,21.745,21.461,20.584,21.989,24.321,21.108,21.820,23.603,19.973,24.318,22.255,19.667,19.368,20.711,19.836,20.033,19.163,17.909,17.747,18.870
357,20.590,19.104,18.215,20.549,22.509,20.628,21.275,20.310,21.862,21.127,20.634,21.839,24.376,21.195,21.810,23.520,19.881,24.089,21.982,19.767,19.668,20.711,19.808,19.918,19.011,17.936,17.806,18.794
358,20.442,18.887,18.240,20.534,22.535,20.496,21.335,20.456,21.660,21.080,20.664,21.838,24.541,21.112,21.731,23.627,19.771,23.911,21.975,19.835,19.410,20.800,19.742,19.810,19.016,17.886,17.922,18.813
359,20.315,18.791,18.120,20.574,22.522,20.316,21.238,20.593,21.694,21.167,20.563,21.892,24.085,21.066,21.752,23.763,19.831,23.703,21.868,19.888,19.414,20.689,19.803,19.637,18.909,17.893,17.709,18.871
360,20.089,18.683,17.986,20.456,22.731,20.336,21.324,20.553,21.811,21.177,20.584,21.838,24.220,21.125,21.767,23.608,19.792,23.336,21.905,19.844,19.485,20.763,19.707,19.777,18.984,17.857,17.810,18.781
361,19.900,18.806,18.091,20.494,22.595,20.105,21.145,20.338,21.675,21.150,20.717,21.834,24.132,21.135,21.498,23.572,19.844,22.824,21.854,19.706,19.393,20.922,19.578,19.703,18.911,17.921,17.842,18.722
362,19.855,18.771,17.950,20.486,22.769,20.059,21.252,20.421,21.658,21.329,20.599,21.899,23.829,21.206,21.618,23.545,19.751,22.845,21.757,19.817,19.468,20.586,19.614,19.683,18.764,17.904,17.793,18.781
363,19.653,18.612,17.880,20.526,22.544,19.982,21.254,20.445,21.764,21.264,20.493,21.767,23.987,21.135,21.558,23.592,19.650,22.643,21.881,19.796,19.469,20.502,19.660,19.804,18.806,17.902,17.839,18.834
364,19.629,18.673,17.981,20.519,22.614,19.929,21.159,20.484,21.799,21.107,20.369,21.954,23.748,21.097,21.488,23.597,19.616,22.187,21.770,19.771,19.428,20.664,19.679,19.642,18.775,17.815,17.784,18.815
365,19.588,18.520,18.089,20.411,22.630,19.868,21.114,20.478,21.768,20.781,20.345,21.848,23.603,21.082,21.312,23.533,19.732,21.828,21.709,19.737,19.412,20.520,19.674,19.595,18.832,17.903,17.795,18.762
366,19.485,18.403,17.932,20.529,22.358,19.697,21.129,20.498,21.809,21.050,20.469,21.884,23.936,21.173,21.421,23.485,19.794,21.726,21.688,19.765,19.454,20.567,19.731,19.714,18.735,17.897,17.747,18.717
367,19.330,18.408,18.000,20.364,22.614,19.863,21.245,20.706,21.697,20.890,20.507,21.661,23.780,21.059,21.353,23.518,19.659,21.543,21.764,19.696,19.489,20.412,19.670,19.642,18.777,17.929,17.831,18.837
368,19.396,18.372,17.923,20.456,22.418,19.641,21.229,20.450,21.826,20.778,20.345,21.847,23.831,20.924,21.428,23.616,19.563,21.439,21.764,19.788,19.504,20.537,19.651,19.598,18.768,17.875,17.735,18.827
369,19.273,18.338,17.956,20.394,22.585,19.575,21.326,20.530,21.674,20.496,20.549,21.838,23.835,21.216,21.329,23.508,19.595,21.236,21.808,19.585,19.396,20.548,19.736,19.518,18.750,17.948,17.561,18.837
370,19.277,18.359,17.822,20.426,22.639,19.644,21.200,20.536,21.684,20.399,20.496,21.922,23.400,21.098,21.417,23.447,19.712,21.104,21.819,19.706,19.431,20.471,19.647,19.479,18.806,17.924,17.666,18.731
371,19.060,18.364,17.905,20.426,22.449,19.437,21.121,20.450,21.688,20.424,20.481,21.772,23.630,21.182,21.548,23.577,19.561,21.170,21.732,19.756,19.464,20.587,19.681,19.518,18.707,17.903,17.724,18.868
372,19.131,18.408,17.839,20.448,22.446,19.557,21.200,20.390,21.732,20.611,20.324,21.832,23.526,21.107,21.291,23.565,19.696,21.327,21.686,19.758,19.230,20.548,19.766,19.534,18.786,17.925,17.594,18.743
373,19.099,18.345,17.863,20.251,22.560,19.535,21.224,20.333,21.783,20.726,20.422,21.828,23.556,21.153,21.295,23.637,19.556,20.979,21.736,19.731,19.387,20.414,19.714,19.612,18.824,17.967,17.658,18.821
374,19.003,18.433,17.926,20.366,22.563,19.506,21.168,20.362,21.705,20.342,20.457,21.918,23.455,21.073,21.287,23.548,19.748,21.074,21.709,19.919,19.401,20.545,19.710,19.579,18.671,17.915,17.571,18.764
375,18.981,18.269,17.923,20.428,22.459,19.585,21.216,20.506,21.608,20.666,20.519,21.657,23.263,21.082,21.419,23.485,19.716,21.166,21.774,19.913,19.419,20.484,19.799,19.504,18.801,17.928,17.698,18.900
376,18.933,18.265,17.925,20.313,22.554,19.529,21.124,20.445,21.762,20.628,20.634,21.948,23.673,21.016,21.304,23.551,19.783,21.214,21.785,19.748,19.346,20.503,19.721,19.540,18.772,17.953,17.618,18.827
377,18.789,18.337,17.857,20.376,22.516,19.512,21.293,20.333,21.803,20.529,20.410,21.780,23.340,21.027,21.291,23.414,19.485,20.877,21.705,19.612,19.429,20.303,19.705,19.580,18.758,17.879,17.611,18.709
378,18.813,18.234,17.923,20.406,22.484,19.425,21.126,20.481,21.664,20.387,20.422,21.921,23.088,21.091,21.300,23.581,19.613,21.117,21.726,19.781,19.462,20.407,19.749,19.652,18.637,17.890,17.628,18.834
379,18.787,18.270,17.867,20.626,22.554,19.418,21.208,20.432,21.644,20.182,20.428,21.943,23.306,21.033,21.366,23.535,19.794,20.907,21.697,19.775,19.532,20.193,19.625,19.513,18.841,17.874,17.623,18.795
380,18.686,18.248,17.894,20.213,22.373,19.521,21.151,20.443,21.736,20.304,20.501,21.886,23.224,21.001,21.283,23.602,19.641,20.983,21.696,19.723,19.272,20.417,19.735,19.572,18.808,17.946,17.649,18.783
381,18.795,18.232,18.004,20.295,22.481,19.517,21.228,20.344,21.667,20.476,20.463,21.775,23.043,21.078,21.345,23.445,19.618,20.839,21.857,19.746,19.339,20.441,19.616,19.612,18.738,17.943,17.709,18.883
382,18.781,18.314,17.867,20.486,22.468,19.432,21.281,20.384,21.718,20.145,20.342,21.817,23.060,21.147,21.260,23.528,19.773,20.943,21.903,19.694,19.403,20.303,19.688,19.599,18.767,17.876,17.706,18.785
383,18.773,18.240,17.996,20.394,22.244,19.371,21.150,20.437,21.726,20.299,20.531,21.806,23.124,21.003,21.403,23.577,19.751,21.045,21.836,19.744,19.353,20.290,19.644,19.555,18.717,17.923,17.623,18.861
384,18.715,18.248,17.913,20.331,22.782,19.433,21.222,20.407,21.664,20.307,20.525,21.771,23.150,21.184,21.407,23.489,19.803,21.134,21.911,19.975,19.497,20.340,19.728,19.582,18.752,17.901,17.748,18.760
385,18.734,18.232,17.899,20.456,22.396,19.433,21.169,20.327,21.632,20.516,20.487,21.801,23.291,21.050,21.260,23.305,19.481,20.887,21.739,19.700,19.414,20.366,19.723,19.623,18.839,17.918,17.588,18.822
386,18.712,18.214,17.870,20.399,22.582,19.460,21.240,20.475,21.734,20.419,20.496,21.825,23.169,21.154,21.256,23.561,19.549,21.060,21.876,19.760,19.368,20.258,19.689,19.622,18.730,17.999,17.625,18.855
387,18.625,18.248,17.696,20.389,22.494,19.382,21.178,20.346,21.694,20.187,20.540,21.947,23.068,21.036,21.238,23.629,19.622,20.800,21.753,19.758,19.452,20.292,19.825,19.531,18.821,17.950,17.600,18.756
388,18.545,18.244,17.901,20.374,22.576,19.377,21.246,20.302,21.618,20.234,20.395,21.798,23.113,20.991,21.180,23.431,19.588,20.940,21.916,19.598,19.449,20.303,19.845,19.459,18.681,17.936,17.756,18.888
389,18.618,18.211,17.807,20.456,22.351,19.318,21.325,20.332,21.628,20.140,20.493,21.808,22.880,21.199,21.409,23.577,19.641,20.851,21.771,19.725,19.417,20.247,19.818,19.623,18.743,17.957,17.670,18.740
390,18.687,18.194,17.836,20.253,22.589,19.369,21.126,20.310,21.813,20.005,20.413,21.723,23.145,21.006,21.434,23.612,19.705,20.955,21.835,19.975,19.469,20.325,19.806,19.663,18.808,17.957,17.661,18.858
391,18.609,18.265,17.892,20.349,22.484,19.392,21.240,20.379,21.598,19.963,20.389,21.761,23.175,21.147,21.411,23.559,19.819,20.934,21.892,19.656,19.487,20.319,19.817,19.588,18.824,17.928,17.624,18.742
392,18.719,18.177,17.940,20.532,22.601,19.402,21.265,20.421,21.702,20.055,20.345,21.827,23.011,21.009,21.324,23.452,19.542,21.008,21.814,19.775,19.431,20.322,19.878,19.601,18.700,17.911,17.698,18.824
393,18.687,18.286,17.897,20.348,22.560,19.466,21.116,20.368,21.764,19.845,20.469,21.798,23.278,21.134,21.312,23.580,19.771,21.079,21.739,19.754,19.387,20.401,19.784,19.536,18.810,17.892,17.665,18.769
394,18.715,18.151,17.938,20.466,22.617,19.395,21.126,20.335,21.705,20.167,20.434,21.823,23.154,21.075,21.246,23.519,19.721,20.953,21.800,19.844,19.384,20.208,19.892,19.596,18.715,17.896,17.634,18.866
395,18.657,18.263,17.839,20.283,22.443,19.275,21.301,20.335,21.812,19.993,20.310,21.915,23.145,21.161,21.291,23.536,19.657,20.953,21.948,19.877,19.387,20.444,19.710,19.510,18.847,17.913,17.652,18.819
396,18.658,18.351,17.983,20.398,22.582,19.458,21.243,20.432,21.828,20.045,20.552,21.851,22.897,21.236,21.250,23.570,19.737,21.015,21.895,19.777,19.492,20.133,19.799,19.540,18.804,17.927,17.700,18.779
397,18.686,18.248,17.901,20.493,22.747,19.430,21.153,20.418,21.745,19.965,20.566,21.970,22.979,21.173,21.291,23.470,19.638,21.023,21.797,19.910,19.297,20.118,19.768,19.697,18.748,17.883,17.609,18.813
398,18.628,18.222,17.832,20.394,22.411,19.484,21.148,20.382,21.677,20.075,20.422,21.760,23.051,21.131,21.333,23.664,19.680,20.813,21.777,19.842,19.370,20.102,19.660,19.590,18.808,17.912,17.621,18.740
399,18.686,18.180,17.886,20.261,22.440,19.356,21.211,20.514,21.775,19.975,20.419,21.781,23.122,21.069,21.285,23.439,19.629,20.892,21.792,19.765,19.248,20.416,19.647,19.553,18.825,17.929,17.581,18.843
400,18.709,18.286,17.870,20.398,22.516,19.397,21.234,20.458,21.694,20.262,20.510,21.733,23.130,21.072,21.217,23.557,19.817,20.953,21.722,19.748,19.480,20.242,19.738,19.616,18.688,17.949,17.678,18.853
401,18.666,18.236,17.787,20.439,22.522,19.366,21.223,20.222,21.697,20.162,20.534,21.767,23.098,21.013,21.287,23.591,19.538,20.953,21.833,19.848,19.450,20.092,19.674,19.569,18.690,17.830,17.641,18.683
402,18.628,18.209,17.884,20.358,22.316,19.326,21.085,20.289,21.818,20.167,20.419,21.759,23.237,21.050,21.314,23.496,19.737,20.951,21.825,19.660,19.436,20.122,19.653,19.466,18.794,17.882,17.553,18.722
403,18.568,18.136,17.818,20.321,22.585,19.407,21.234,20.349,21.521,20.157,20.611,21.755,22.889,21.026,21.285,23.487,19.703,20.733,21.778,19.896,19.389,20.102,19.672,19.577,18.704,17.873,17.700,18.727
404,18.685,18.089,17.940,20.364,22.462,19.437,21.141,20.461,21.685,19.943,20.531,21.849,22.915,20.974,21.128,23.447,19.519,21.008,21.858,19.848,19.435,20.213,19.597,19.528,18.687,17.808,17.604,18.822
405,18.621,18.240,17.814,20.561,22.396,19.328,21.146,20.258,21.574,19.928,20.327,21.850,23.209,21.059,21.262,23.461,19.519,21.011,21.790,19.817,19.492,20.158,19.766,19.547,18.709,17.894,17.586,18.731
406,18.652,18.216,17.691,20.326,22.639,19.425,21.130,20.358,21.818,20.200,20.460,21.688,22.917,21.066,21.155,23.707,19.748,21.454,21.839,19.677,19.295,20.153,19.585,19.617,18.847,17.851,17.685,18.740
407,18.624,18.221,17.950,20.429,22.601,19.425,21.161,20.425,21.661,20.102,20.322,21.771,23.009,21.120,21.151,23.646,19.634,21.501,21.764,19.788,19.380,20.243,19.623,19.577,18.791,17.977,17.609,18.792
408,18.616,18.166,17.896,20.190,22.304,19.305,21.210,20.448,21.748,20.107,20.372,21.838,23.047,21.063,21.289,23.377,19.652,21.168,21.734,19.590,19.323,20.065,19.600,19.535,18.903,17.923,17.623,18.700
409,18.720,18.121,17.880,20.354,22.535,19.323,21.081,20.377,21.812,19.990,20.363,21.809,22.938,20.927,21.200,23.481,19.712,21.119,21.775,19.767,19.311,20.103,19.494,19.470,18.825,17.878,17.681,18.693
410,18.656,18.068,17.826,20.273,22.516,19.214,21.130,20.454,21.591,19.875,20.445,21.808,23.113,21.232,21.114,23.424,19.549,21.066,21.746,19.773,19.440,19.976,19.485,19.491,18.653,17.875,17.629,18.721
411,18.530,18.228,17.832,20.251,22.661,19.241,21.203,20.476,21.781,19.893,20.389,21.868,23.122,21.006,21.227,23.412,19.659,21.021,21.653,19.708,19.417,20.119,19.642,19.418,18.653,17.860,17.667,18.638
412,18.667,18.175,17.861,20.398,22.582,19.333,21.152,20.382,21.672,19.920,20.445,21.738,22.872,21.049,21.054,23.441,19.735,20.819,21.631,19.748,19.321,20.119,19.719,19.483,18.739,17.856,17.670,18.621
413,18.673,18.189,17.793,20.265,22.744,19.364,21.263,20.332,21.548,19.746,20.584,21.847,22.925,20.847,21.211,23.399,19.604,20.926,21.729,19.721,19.424,20.205,19.726,19.410,18.779,17.842,17.575,18.706
414,18.661,18.110,17.816,20.311,22.282,19.386,21.197,20.291,21.635,20.022,20.622,21.749,22.921,21.035,21.260,23.480,19.684,21.051,21.705,19.737,19.373,20.026,19.621,19.429,18.827,17.871,17.592,18.696
415,18.597,18.152,17.809,20.298,22.437,19.356,21.107,20.459,21.672,19.736,20.292,21.624,22.874,21.072,21.244,23.493,19.654,20.894,21.681,19.652,19.316,20.046,19.545,19.422,18.736,17.873,17.655,18.787
416,18.638,18.127,17.683,20.328,22.519,19.353,21.145,20.314,21.644,19.751,20.410,21.681,22.665,20.854,21.300,23.503,19.490,20.985,21.711,19.638,19.366,20.141,19.625,19.382,18.747,17.810,17.638,18.638
417,18.658,18.134,17.822,20.314,22.589,19.290,21.127,20.333,21.620,19.875,20.478,21.703,23.124,21.023,21.122,23.414,19.494,20.851,21.720,19.658,19.349,20.124,19.665,19.472,18.699,17.851,17.570,18.763
418,18.563,18.094,17.828,20.351,22.494,19.392,21.140,20.340,21.717,19.773,20.416,21.842,22.893,20.859,21.488,23.574,19.650,20.820,21.576,19.683,19.243,20.161,19.634,19.534,18.635,17.896,17.637,18.734
419,18.562,18.138,17.747,20.333,22.500,19.282,21.147,20.261,21.657,19.895,20.440,21.739,22.690,20.968,21.178,23.512,19.474,20.732,21.700,19.710,19.335,20.010,19.621,19.492,18.770,17.786,17.672,18.663
420,18.536,18.169,17.716,20.271,22.310,19.417,21.218,20.459,21.768,19.601,20.475,21.791,22.964,21.022,21.083,23.494,19.529,20.715,21.831,19.729,19.328,20.022,19.627,19.466,18.623,17.814,17.635,18.605
421,18.513,18.153,17.774,20.542,22.582,19.316,21.170,20.357,21.799,19.728,20.348,21.757,22.694,20.914,21.194,23.540,19.531,20.853,21.633,19.552,19.288,19.922,19.649,19.525,18.558,17.779,17.567,18.654
422,18.414,18.179,17.836,20.300,22.272,19.318,21.168,20.376,21.682,19.766,20.342,21.934,22.613,20.909,21.149,23.460,19.506,20.847,21.571,19.917,19.377,20.208,19.688,19.438,18.772,17.860,17.534,18.664
423,18.445,18.203,17.737,20.286,22.427,19.357,21.170,20.294,21.781,19.835,20.413,21.720,22.741,20.892,21.169,23.548,19.506,20.979,21.622,19.725,19.250,20.055,19.508,19.545,18.729,17.892,17.554,18.676
424,18.663,18.104,17.886,20.354,22.525,19.316,21.237,20.300,21.608,19.668,20.195,21.840,22.810,20.914,21.167,23.389,19.533,20.733,21.713,19.721,19.475,20.026,19.724,19.556,18.758,17.807,17.607,18.719
425,18.609,18.110,17.725,20.303,22.554,19.346,21.002,20.245,21.843,19.589,20.540,21.787,22.690,20.971,21.099,23.527,19.526,20.745,21.649,19.717,19.204,20.001,19.623,19.402,18.754,17.753,17.606,18.775
426,18.508,18.131,17.818,20.336,22.342,19.295,21.173,20.442,21.672,19.736,20.404,21.745,23.000,20.944,21.293,23.473,19.570,20.699,21.678,19.735,19.330,19.971,19.567,19.456,18.744,17.801,17.497,18.709
427,18.544,18.197,17.836,20.423,22.345,19.348,21.214,20.316,21.704,19.726,20.301,21.734,22.714,20.905,21.223,23.370,19.485,20.792,21.721,19.623,19.401,20.065,19.695,19.492,18.686,17.841,17.554,18.727
428,18.571,18.234,17.768,20.339,22.399,19.430,21.158,20.373,21.724,19.766,20.254,21.885,22.818,20.876,21.169,23.517,19.451,20.862,21.644,19.698,19.363,20.124,19.630,19.445,18.697,17.805,17.643,18.708
429,18.474,18.153,17.911,20.276,22.434,19.386,21.202,20.346,21.745,19.840,20.363,21.720,22.566,21.085,21.248,23.481,19.666,20.913,21.672,19.852,19.346,20.129,19.562,19.548,18.706,17.810,17.468,18.632
430,18.587,18.195,17.917,20.339,22.389,19.325,21.267,20.164,21.647,19.768,20.537,21.726,22.870,20.895,21.246,23.443,19.707,20.926,21.693,19.790,19.468,20.031,19.635,19.550,18.774,17.863,17.631,18.718
431,18.614,18.227,17.867,20.270,22.576,19.382,21.165,20.278,21.838,19.643,20.513,21.670,22.690,20.941,20.998,23.553,19.556,20.824,21.732,19.635,19.354,20.068,19.525,19.380,18.729,17.822,17.632,18.610
432,18.615,18.226,17.818,20.376,22.348,19.250,21.071,20.297,21.610,19.860,20.475,21.772,22.808,21.004,21.112,23.567,19.675,20.832,21.742,19.646,19.400,20.085,19.546,19.460,18.809,17.849,17.610,18.683
433,18.516,18.229,17.747,20.524,22.453,19.316,21.142,20.311,21.778,19.890,20.304,21.847,22.778,21.069,21.163,23.480,19.455,20.724,21.739,19.602,19.428,19.939,19.696,19.509,18.758,17.858,17.641,18.689
434,18.532,18.164,17.878,20.333,22.503,19.221,21.169,20.291,21.732,19.815,20.386,21.819,22.835,20.980,21.093,23.376,19.590,20.864,21.824,19.696,19.351,19.969,19.712,19.513,18.750,17.835,17.569,18.670
435,18.558,18.146,17.770,20.316,22.434,19.236,21.102,20.344,21.678,19.768,20.419,21.641,22.818,20.927,21.097,23.549,19.476,20.949,21.716,19.817,19.428,19.975,19.607,19.415,18.735,17.825,17.603,18.783
436,18.609,18.095,17.845,20.409,22.275,19.362,21.072,20.368,21.880,19.666,20.448,21.808,22.756,20.925,21.002,23.452,19.638,20.732,21.721,19.644,19.346,20.133,19.627,19.426,18.718,17.811,17.650,18.748
437,18.586,18.109,17.861,20.286,22.177,19.329,21.170,20.352,21.655,19.963,20.316,21.662,22.816,20.994,21.118,23.592,19.465,20.713,21.812,19.756,19.407,19.928,19.764,19.402,18.738,17.837,17.543,18.756
438,18.584,18.181,17.845,20.356,22.364,19.232,21.293,20.231,21.798,19.788,20.546,21.683,22.848,21.019,21.254,23.477,19.684,20.749,21.638,19.788,19.353,19.922,19.564,19.534,18.818,17.844,17.660,18.664
439,18.526,18.227,17.714,20.316,22.592,19.305,21.152,20.365,21.766,19.843,20.549,21.817,22.763,20.781,21.324,23.473,19.574,20.811,21.776,19.700,19.443,20.000,19.590,19.390,18.780,17.763,17.689,18.687
440,18.611,18.193,17.776,20.158,22.639,19.301,21.087,20.390,21.709,19.599,20.404,21.731,22.818,21.118,21.291,23.310,19.400,20.953,21.702,19.708,19.433,20.044,19.764,19.449,18.795,17.796,17.606,18.670
441,18.604,18.235,17.834,20.323,22.541,19.461,21.141,20.226,21.761,19.810,20.519,21.891,23.011,21.036,21.304,23.409,19.632,20.775,21.750,19.842,19.344,20.197,19.689,19.465,18.788,17.742,17.641,18.652
442,18.593,18.191,17.762,20.334,22.430,19.501,21.121,20.358,21.623,19.768,20.375,21.730,22.812,21.009,21.256,23.429,19.652,20.892,21.669,19.890,19.370,20.186,19.513,19.483,18.713,17.788,17.611,18.593
