 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28
238,18.901,18.591,18.294,21.141,23.139,21.835,22.099,21.319,22.353,21.776,21.398,22.493,25.628,21.307,22.205,24.396,19.991,21.531,22.370,20.806,20.208,20.986,20.346,20.174,19.363,17.978,17.908,19.087
239,18.983,18.683,18.402,21.130,23.225,21.695,21.966,21.332,22.306,21.648,21.407,22.579,25.782,21.486,22.136,24.168,19.886,21.316,22.401,20.600,20.134,20.971,20.326,20.222,19.332,17.910,17.826,18.958
240,19.057,18.694,18.371,21.092,23.006,21.466,21.930,21.373,22.345,21.596,21.531,22.481,25.524,21.514,22.219,24.333,19.812,21.344,22.152,20.675,20.159,20.925,20.216,20.065,19.426,17.945,17.889,19.033
241,18.907,18.597,18.205,20.992,22.965,21.194,21.904,21.431,22.349,21.808,21.357,22.330,25.821,21.484,21.849,24.129,19.874,21.259,22.254,20.492,20.061,20.915,20.347,20.128,19.283,17.935,17.803,19.065
242,18.938,18.527,18.188,20.975,23.133,21.241,22.013,21.329,22.315,21.843,21.106,22.410,25.536,21.398,22.023,24.261,19.700,21.172,22.318,20.485,19.986,20.761,20.169,20.018,19.367,17.923,17.803,18.859
243,18.942,18.591,18.371,20.928,23.196,21.066,21.980,21.292,22.349,21.853,21.074,22.426,25.705,21.314,22.083,24.213,19.618,21.312,22.269,20.427,20.113,20.838,20.201,20.150,19.293,17.998,17.973,18.998
244,18.936,18.688,18.294,20.992,23.079,20.875,21.977,21.288,22.279,21.923,21.227,22.455,25.530,21.398,22.277,24.247,19.703,21.257,22.124,20.496,20.017,20.854,20.178,20.086,19.297,17.902,17.858,19.019
245,18.926,18.686,18.246,20.995,23.282,20.796,21.993,21.264,22.192,21.833,21.212,22.400,25.618,21.471,21.961,24.265,19.741,21.261,22.108,20.446,19.984,20.875,20.152,20.079,19.363,17.916,17.901,18.934
246,18.919,18.584,18.271,20.993,22.921,20.745,21.956,21.362,22.303,22.017,21.174,22.381,25.209,21.346,22.019,24.227,19.476,21.255,22.009,20.408,19.899,20.907,20.126,19.989,19.295,17.950,17.974,18.935
247,18.828,18.580,18.222,21.085,22.845,20.870,21.988,21.275,22.181,21.504,21.145,22.427,25.370,21.373,22.231,24.219,19.691,21.219,22.193,20.654,19.923,20.880,20.225,20.011,19.254,17.890,17.959,19.069
248,18.781,18.600,18.290,20.980,23.028,20.919,22.053,21.267,22.328,21.524,21.345,22.387,25.209,21.376,22.085,24.303,19.693,21.161,22.208,20.394,19.962,20.910,20.180,19.989,19.347,17.904,18.014,18.986
249,18.920,18.543,18.178,20.955,23.098,20.812,21.936,21.336,22.235,21.768,21.339,22.395,25.543,21.346,22.006,24.199,19.613,21.151,22.233,20.579,20.206,20.820,20.182,20.079,19.291,17.894,17.969,18.889
250,18.996,18.579,18.068,20.987,22.943,20.736,21.833,21.467,22.269,21.626,21.428,22.405,25.397,21.235,22.120,24.274,19.604,21.321,22.168,20.590,20.002,20.963,20.051,20.088,19.297,17.892,17.932,19.008
251,18.853,18.426,18.221,20.877,23.022,20.825,21.766,21.242,22.415,21.743,21.451,22.521,25.081,21.409,22.052,24.414,19.622,21.206,22.068,20.427,19.951,21.026,20.171,20.198,19.374,17.932,17.889,18.972
252,18.972,18.521,18.215,21.028,23.253,20.524,21.794,21.296,22.272,21.673,21.475,22.437,25.288,21.350,22.083,24.174,19.574,21.117,22.158,20.496,20.209,21.012,19.921,20.109,19.457,17.998,18.007,18.913
253,18.873,18.614,18.228,20.928,22.911,20.348,21.838,21.244,22.274,21.676,21.171,22.418,24.994,21.251,22.070,24.302,19.645,21.195,22.014,20.415,19.831,20.848,20.105,20.061,19.307,17.866,17.930,18.952
254,18.867,18.586,18.064,20.844,22.940,20.432,21.989,21.401,22.266,21.853,21.404,22.368,25.006,21.412,22.074,24.261,19.719,21.202,22.253,20.438,20.058,20.778,20.370,20.011,19.329,17.939,17.932,18.915
255,18.870,18.384,18.095,20.998,23.158,20.442,21.870,21.443,22.372,21.653,21.086,22.437,25.233,21.478,22.372,24.337,19.629,21.338,22.211,20.642,20.065,20.965,19.988,20.056,19.240,17.901,17.962,18.989
256,18.930,18.597,18.184,20.948,23.316,20.357,21.772,21.392,22.236,21.584,21.003,22.355,25.150,21.359,22.223,24.336,19.785,21.318,22.081,20.592,20.161,20.979,20.072,20.083,19.372,17.891,17.952,18.937
257,18.905,18.639,18.213,21.023,22.930,20.372,21.868,21.357,22.245,21.678,21.268,22.380,24.876,21.468,22.147,24.281,19.668,21.189,22.026,20.485,20.059,20.970,20.113,19.906,19.269,17.908,18.013,18.944
258,18.883,18.502,18.112,20.952,22.785,20.321,21.939,21.414,22.389,21.372,21.156,22.350,25.120,21.437,22.037,24.235,19.659,21.127,22.198,20.346,20.023,20.752,19.960,20.092,19.260,17.903,17.941,18.908
259,18.858,18.478,18.153,20.908,22.886,20.227,21.877,21.498,22.275,21.337,21.221,22.408,25.083,21.350,22.140,24.214,19.590,21.206,22.293,20.546,19.997,20.831,19.960,20.169,19.387,17.943,17.959,19.000
260,18.944,18.364,18.112,20.997,22.984,20.198,21.929,21.406,22.318,21.579,21.236,22.519,24.966,21.378,21.893,24.190,19.584,21.106,22.192,20.558,20.113,20.871,19.972,20.077,19.351,18.005,17.972,18.964
261,18.848,18.628,18.095,20.805,22.889,20.231,21.786,21.204,22.221,21.611,21.342,22.374,24.947,21.457,22.163,24.253,19.606,21.078,22.120,20.510,20.082,20.940,20.028,20.135,19.362,17.907,18.058,18.939
262,18.814,18.608,18.097,20.922,22.946,20.199,21.982,21.313,22.232,21.798,21.466,22.359,25.124,21.290,21.971,24.215,19.670,21.015,22.299,20.452,19.798,21.088,20.152,20.026,19.422,17.861,18.060,18.914
263,18.915,18.533,17.996,20.875,23.187,20.133,21.968,21.307,22.108,21.746,21.221,22.489,25.244,21.278,22.184,24.276,19.661,21.055,22.165,20.598,20.038,20.889,20.012,20.074,19.289,17.926,18.133,18.915
264,18.828,18.595,18.056,20.987,23.057,20.105,21.830,21.250,22.191,21.938,21.198,22.340,24.994,21.471,21.967,24.244,19.659,21.234,22.185,20.429,20.113,20.878,20.159,20.141,19.352,17.899,18.129,19.019
265,18.934,18.556,18.099,20.830,23.006,20.199,21.892,21.385,22.197,21.761,21.442,22.507,25.271,21.526,22.083,24.208,19.700,23.002,22.152,20.569,20.028,21.176,20.120,20.216,19.515,17.935,18.090,19.056
266,18.798,18.660,18.250,21.030,23.092,20.270,21.790,21.318,22.407,21.626,21.425,22.486,25.013,21.510,22.167,24.450,19.847,23.191,22.185,20.519,19.925,20.986,20.065,20.265,19.586,17.864,18.230,19.109
267,18.924,18.671,18.238,20.987,23.082,20.211,21.911,21.381,22.160,21.656,21.322,22.448,24.981,21.536,22.070,24.324,19.739,22.669,22.087,20.731,20.047,21.124,20.304,20.225,19.628,17.871,18.245,19.043
268,19.333,18.977,18.207,21.025,23.054,20.629,21.890,21.242,22.350,22.055,21.375,22.368,25.316,21.537,22.130,24.142,19.970,22.783,22.264,20.479,20.129,21.082,20.148,20.272,19.735,17.941,18.335,19.026
269,20.147,19.199,18.120,21.572,23.282,21.219,22.022,21.517,22.319,22.591,21.631,22.627,25.744,22.068,22.140,24.498,20.657,24.879,22.622,20.646,20.087,21.212,20.452,20.442,19.683,17.900,18.435,19.244
270,20.860,19.369,18.373,22.181,23.073,21.580,22.278,21.653,22.303,22.975,21.628,22.738,25.955,22.549,22.240,24.476,21.437,25.652,22.734,20.569,20.188,21.265,20.794,20.887,19.829,17.937,18.423,19.455
271,20.901,19.421,18.397,22.571,22.994,21.807,22.224,21.476,22.460,22.943,22.074,22.771,26.124,22.535,22.089,24.362,21.735,25.868,22.652,20.692,19.998,21.224,21.017,21.048,19.885,17.938,18.409,19.563
272,21.647,19.441,18.460,23.176,23.247,22.125,22.273,21.571,22.369,23.037,22.015,22.837,26.049,22.836,22.043,24.350,22.110,27.295,22.963,20.608,20.215,21.318,21.035,21.106,19.951,17.963,18.530,19.835
273,21.822,19.385,18.462,23.236,23.149,22.132,22.337,21.731,22.303,22.643,22.097,22.863,26.622,22.929,22.076,24.303,22.492,27.828,22.998,20.658,20.145,21.297,21.351,21.340,20.018,17.960,18.430,19.901
274,21.811,19.466,18.269,23.108,23.184,22.298,22.259,21.937,22.420,22.618,22.083,22.875,26.338,23.137,22.136,24.431,22.449,28.172,22.996,20.529,20.124,21.433,21.454,21.445,20.195,17.907,18.364,19.703
275,21.503,19.380,18.366,22.998,23.323,21.980,22.178,21.484,22.395,22.359,22.162,22.838,26.353,22.888,21.994,24.311,22.211,27.503,22.982,20.592,20.096,21.373,21.260,21.388,20.155,18.003,18.290,19.666
276,21.288,19.230,18.397,22.561,23.228,21.769,22.040,21.653,22.355,22.354,21.956,22.598,26.327,22.589,22.242,24.345,21.998,26.989,22.827,20.650,19.983,21.485,21.182,21.231,19.962,17.894,18.317,19.467
277,21.770,19.524,18.453,22.559,23.250,22.145,22.377,21.747,22.285,22.845,22.339,22.713,26.160,22.376,22.223,24.397,22.355,27.716,22.944,20.623,20.075,21.318,21.349,21.160,20.018,17.944,18.300,19.490
278,22.750,19.784,18.478,23.295,23.304,22.807,22.436,21.907,22.462,23.651,22.549,22.974,27.021,22.886,22.236,24.464,22.865,29.212,23.466,20.792,19.958,21.556,21.639,21.388,20.024,17.926,18.456,19.665
279,23.212,19.835,18.435,25.012,23.171,22.946,23.110,22.442,22.543,24.781,22.962,24.412,28.573,23.886,23.083,24.567,24.135,31.921,24.470,20.962,20.293,22.250,22.602,21.991,20.690,18.027,18.803,20.108
280,22.976,19.931,18.462,26.005,23.320,23.033,23.444,22.388,22.580,24.444,22.897,24.801,27.985,24.063,22.950,24.375,24.538,31.962,24.460,20.892,20.237,21.908,22.845,21.822,20.741,17.907,18.752,20.128
281,22.722,19.813,18.503,25.474,23.342,23.110,23.675,22.528,22.620,24.416,23.029,24.760,27.382,24.039,22.793,24.549,24.519,31.446,24.369,20.973,20.264,21.684,22.611,21.741,20.840,17.912,18.646,19.917
282,22.671,19.753,18.716,25.549,23.544,22.947,23.502,22.437,22.504,24.077,22.758,24.823,27.145,24.032,22.667,24.503,24.339,31.060,24.488,20.731,20.326,21.919,22.508,21.739,20.613,17.944,18.599,19.959
283,23.222,19.847,18.658,25.970,23.345,23.064,23.388,22.410,22.501,24.050,22.847,24.948,27.081,24.316,22.849,24.600,24.110,31.204,24.287,20.587,20.070,21.703,22.450,21.667,20.589,17.922,18.687,20.066
284,22.906,19.747,18.544,25.614,23.468,22.904,23.271,22.272,22.409,23.828,22.962,25.140,26.887,23.756,22.610,24.624,23.927,30.881,24.288,20.788,20.061,21.770,22.337,21.654,20.585,17.914,18.569,19.977
285,22.524,19.647,18.578,25.564,23.193,22.969,23.096,22.107,22.419,23.618,22.900,25.144,26.654,23.424,22.676,24.514,23.627,30.123,24.048,20.715,20.052,21.754,22.342,21.521,20.397,17.920,18.652,19.836
286,22.267,19.800,18.644,25.048,23.193,22.858,22.924,22.280,22.474,23.549,22.737,24.866,26.729,23.184,22.640,24.396,23.492,29.673,23.964,20.681,20.098,21.536,22.215,21.276,20.085,17.839,18.498,19.782
287,22.102,19.603,18.640,25.496,23.250,23.005,23.145,22.517,22.477,23.998,22.811,25.433,26.962,23.022,22.624,24.412,23.446,30.023,23.847,20.690,20.213,21.706,22.009,21.432,20.048,17.903,18.638,19.731
288,22.624,19.761,18.762,25.729,23.263,23.023,23.076,22.456,22.437,24.459,22.794,25.606,27.100,23.431,22.661,24.515,23.540,30.981,24.182,20.798,20.227,21.723,22.168,21.402,20.046,17.927,18.623,19.789
289,22.788,19.905,18.683,25.344,23.500,22.850,23.097,22.428,22.379,24.621,22.761,25.624,26.955,23.494,22.762,24.413,23.721,30.898,24.119,20.869,20.260,21.667,22.211,21.580,20.486,18.041,18.672,19.677
290,22.625,19.678,18.691,25.136,23.297,22.664,23.056,22.502,22.432,24.449,22.799,25.627,26.669,23.617,22.707,24.769,23.526,30.336,23.986,20.746,20.227,21.793,22.220,21.677,20.435,17.962,18.623,19.623
291,22.587,19.679,18.770,25.123,23.351,22.621,23.075,22.612,22.580,24.324,22.841,25.390,26.701,23.656,22.610,24.578,23.547,29.824,23.978,20.712,20.236,21.736,22.115,21.704,20.281,17.982,18.633,19.799
292,22.098,19.713,18.642,24.647,23.278,22.585,22.993,22.283,22.481,23.940,22.714,25.349,26.538,23.110,22.709,24.613,23.108,28.548,23.666,20.737,20.197,21.703,22.106,21.493,20.411,17.938,18.622,19.512
293,22.036,19.333,18.605,24.255,23.218,22.382,22.876,22.464,22.437,23.820,22.882,25.177,26.425,22.931,22.597,24.564,22.902,28.225,23.429,20.721,20.084,21.672,21.834,21.533,20.332,17.942,18.484,19.437
294,21.860,19.461,18.644,23.657,23.247,22.386,22.816,22.261,22.573,23.436,22.442,24.741,26.184,22.931,22.589,24.489,22.888,28.374,23.439,20.710,20.040,21.638,21.857,21.544,20.353,17.969,18.477,19.195
295,21.733,19.416,18.640,23.722,23.304,22.232,22.635,22.247,22.637,23.416,22.313,24.900,26.169,23.069,22.572,24.417,22.675,29.250,23.446,20.665,20.216,21.541,21.976,21.723,20.443,17.979,18.623,19.364
296,21.554,19.264,18.609,23.509,23.177,22.082,22.659,22.291,22.370,23.369,22.177,24.448,26.368,22.886,22.417,24.366,22.506,28.319,23.426,20.650,20.155,21.482,21.853,21.477,20.202,18.018,18.528,19.368
297,21.272,19.130,18.644,23.116,23.326,22.120,22.571,22.159,22.372,23.217,22.224,24.052,25.880,22.693,22.215,24.446,22.160,27.081,23.067,20.615,20.178,21.339,21.518,21.342,20.200,17.932,18.323,19.156
298,21.230,19.168,18.464,22.787,23.168,22.049,22.426,22.253,22.403,23.207,22.212,23.993,26.017,22.646,22.283,24.326,21.947,26.911,22.990,20.442,20.086,21.358,21.419,21.423,20.143,17.983,18.514,19.152
299,21.611,19.545,18.385,23.228,23.373,22.356,22.542,22.168,22.433,23.845,22.322,23.817,26.071,22.957,22.357,24.455,22.176,27.535,22.959,20.540,20.295,21.604,21.525,21.358,19.936,17.932,18.512,19.068
300,22.323,19.662,18.447,23.814,23.066,22.763,22.665,22.371,22.462,23.958,22.487,23.988,25.972,23.393,22.351,24.195,22.348,28.147,23.217,20.692,20.220,21.605,21.880,21.525,19.984,17.916,18.519,19.321
301,22.191,19.513,18.555,23.755,23.158,22.626,22.516,22.322,22.489,23.529,22.658,24.020,26.154,23.249,22.331,24.200,22.359,27.783,23.327,20.627,20.333,21.510,21.881,21.519,19.996,17.974,18.365,19.437
302,22.178,19.318,18.642,23.509,23.383,22.605,22.507,22.094,22.507,23.810,22.735,23.813,25.981,23.133,22.384,24.333,22.316,27.233,23.030,20.652,20.148,21.413,21.759,21.602,19.952,17.965,18.365,19.209
303,21.779,19.242,18.536,23.131,23.187,22.310,22.489,22.083,22.389,23.491,22.260,23.632,26.120,22.820,22.182,24.206,22.016,26.350,23.000,20.569,20.096,21.448,21.454,21.507,19.825,17.882,18.262,19.179
304,21.802,19.100,18.381,23.150,22.899,22.229,22.338,21.983,22.444,23.269,22.283,23.623,26.041,22.468,22.341,24.377,22.030,26.871,22.707,20.577,20.129,21.400,21.351,21.334,19.816,17.954,18.317,19.145
305,21.610,19.060,18.513,23.160,22.975,22.176,22.452,21.648,22.338,23.384,22.602,23.460,25.701,22.553,22.310,24.405,21.707,26.652,22.640,20.535,20.155,21.319,21.377,21.034,19.671,17.976,18.265,19.109
306,21.272,18.993,18.420,22.835,23.250,22.418,22.260,21.693,22.453,23.012,22.310,23.149,25.855,22.305,22.302,24.366,21.501,27.467,22.707,20.569,20.054,21.217,21.164,21.130,19.818,17.988,18.278,19.118
307,21.018,18.895,18.437,22.662,23.142,22.132,22.259,21.756,22.311,23.155,22.156,23.171,25.491,22.140,22.161,24.388,21.156,26.919,22.602,20.627,20.059,21.275,21.124,21.001,19.715,18.013,18.210,19.115
308,21.065,19.035,18.520,22.770,23.212,22.100,22.138,21.640,22.228,23.531,22.215,23.084,25.346,21.939,22.351,24.182,21.243,26.526,22.559,20.329,20.061,21.400,21.150,20.930,19.716,17.974,18.071,19.167
309,20.874,19.041,18.501,22.473,23.225,21.918,22.224,21.720,22.514,23.062,22.445,22.911,25.404,22.061,22.095,24.171,21.071,25.864,22.533,20.458,20.145,21.399,21.070,20.810,19.554,17.800,18.203,18.962
310,20.733,18.780,18.360,22.398,23.294,21.702,21.935,21.591,22.359,23.002,22.159,22.787,25.128,21.820,22.054,24.321,20.888,24.904,22.356,20.585,19.977,21.224,20.998,20.742,19.475,17.917,18.096,19.055
311,20.540,18.852,18.468,21.940,23.342,21.667,22.018,21.509,22.322,22.701,21.773,22.965,25.145,21.879,22.207,24.297,20.801,24.701,22.293,20.277,20.124,21.060,20.764,20.790,19.483,17.817,18.111,19.041
312,20.454,18.577,18.383,21.802,23.158,21.549,22.060,21.528,22.265,22.621,21.776,22.907,25.447,22.254,22.070,24.209,20.929,25.036,22.394,20.544,20.089,21.141,21.138,21.175,19.546,17.927,17.943,19.073
313,20.306,18.814,18.280,21.870,22.972,21.952,22.043,21.613,22.393,23.072,21.726,22.647,25.259,22.297,22.120,24.319,20.879,25.051,22.287,20.471,20.014,21.227,21.028,21.193,19.721,17.917,18.020,19.041
314,20.367,18.853,18.462,22.113,22.953,22.245,22.067,21.467,22.369,23.162,21.667,22.833,25.607,22.238,22.149,24.400,20.936,25.138,22.319,20.496,20.054,21.238,21.133,21.188,19.875,17.968,18.028,19.163
315,20.656,18.836,18.437,22.231,23.123,22.199,22.115,21.437,22.460,23.269,21.617,22.938,25.340,22.418,22.087,24.250,20.778,24.885,22.412,20.483,20.143,21.111,21.412,21.279,19.762,17.983,18.015,19.172
316,20.672,18.847,18.559,21.933,23.142,22.165,22.179,21.417,22.283,22.970,21.581,22.743,25.506,22.078,22.207,24.361,20.481,24.095,22.353,20.567,20.094,21.284,21.187,21.131,19.739,17.907,18.012,19.073
317,20.398,18.704,18.451,21.825,23.111,21.736,22.049,21.542,22.330,22.993,21.504,22.689,25.329,21.797,22.145,24.101,20.538,23.565,22.366,20.383,20.091,21.150,21.201,21.082,19.724,17.896,17.870,19.001
318,20.438,18.848,18.447,22.072,23.152,22.064,22.103,21.403,22.366,23.374,21.858,22.530,25.380,21.869,22.184,24.298,20.453,23.907,22.372,20.454,20.086,21.108,21.117,20.969,19.740,17.916,18.040,19.201
319,20.410,18.815,18.453,21.977,23.136,21.937,22.053,21.417,22.218,23.401,21.549,22.765,25.250,21.751,22.202,24.282,20.529,23.992,22.219,20.483,20.087,21.106,21.147,21.058,19.766,17.931,18.070,19.163
320,20.399,18.846,18.344,21.797,23.079,21.862,22.154,21.399,22.275,23.322,21.236,22.635,25.092,21.702,22.169,24.201,20.213,23.595,22.185,20.560,20.208,21.141,20.953,21.040,19.694,17.899,17.972,19.079
321,20.468,18.747,18.470,21.877,23.000,21.694,22.142,21.233,22.444,23.314,21.410,22.645,24.989,21.576,22.006,24.308,20.087,23.174,22.411,20.462,20.101,20.970,20.848,20.856,19.552,17.955,17.964,19.051
322,20.418,18.849,18.337,21.599,22.845,21.516,22.119,21.258,22.167,22.880,21.451,22.370,25.158,21.699,21.986,24.265,20.279,23.100,22.232,20.454,20.134,20.978,20.914,20.720,19.412,17.910,17.809,19.026
323,20.085,18.789,18.420,21.498,22.911,21.565,22.060,21.354,22.406,22.791,21.383,22.480,25.064,21.654,22.101,24.262,20.062,22.569,22.068,20.485,20.052,21.034,20.754,20.688,19.365,17.872,17.825,18.970
324,19.859,18.667,18.350,21.446,22.934,21.224,21.912,21.426,22.318,22.606,21.150,22.432,25.333,21.719,21.917,24.344,20.014,22.216,22.223,20.467,19.901,21.022,20.679,20.686,19.372,17.933,17.779,18.890
325,19.787,18.655,18.273,21.314,23.158,21.165,21.962,21.201,22.292,22.394,21.142,22.353,25.079,21.571,21.998,24.337,20.076,22.125,22.033,20.427,20.040,20.993,20.550,20.496,19.430,17.983,17.802,19.042
326,19.734,18.545,18.435,21.178,23.114,21.044,21.770,21.253,22.255,22.232,21.180,22.431,25.107,21.537,22.004,24.277,19.849,21.981,22.154,20.567,20.092,21.071,20.407,20.423,19.367,17.972,17.887,18.906
327,19.676,18.590,18.135,21.201,23.060,20.964,21.998,21.319,22.174,22.392,21.251,22.291,24.806,21.416,21.901,24.137,19.838,21.904,22.103,20.513,20.052,21.010,20.253,20.440,19.347,17.762,17.809,18.868
328,19.605,18.480,18.093,21.231,22.991,20.964,21.831,21.215,22.201,22.135,21.186,22.351,24.368,21.421,21.905,24.244,19.730,21.592,22.087,20.402,20.009,20.966,20.414,20.310,19.341,17.920,17.809,18.956
329,19.454,18.545,18.145,21.111,22.908,20.825,21.830,21.321,22.254,22.217,21.103,22.359,24.611,21.356,22.120,24.313,19.709,21.463,22.282,20.535,20.113,20.922,20.264,20.334,19.311,17.870,17.819,18.904
330,19.410,18.563,18.050,21.098,23.152,20.631,21.895,21.281,22.172,22.082,21.153,22.181,24.643,21.427,22.000,24.434,19.698,21.374,22.065,20.390,20.113,20.911,20.325,20.275,19.325,17.886,17.784,18.889
331,19.327,18.425,18.120,21.106,22.918,20.669,21.795,21.154,22.225,21.953,21.080,22.464,24.306,21.362,22.124,24.298,19.675,21.325,22.070,20.458,20.009,20.916,20.325,20.216,19.293,17.907,17.739,18.922
332,19.278,18.531,18.108,20.963,23.003,20.577,21.771,21.297,22.148,21.783,20.982,22.316,23.863,21.501,21.977,24.110,19.725,21.302,22.120,20.385,19.911,21.029,20.239,20.229,19.407,17.872,17.733,18.914
333,19.126,18.444,17.897,20.892,23.013,20.461,21.893,21.324,22.319,21.950,21.159,22.280,24.372,21.294,22.116,24.200,19.773,21.267,22.210,20.410,20.087,20.852,20.194,20.180,19.273,17.867,17.765,18.981
334,19.198,18.437,18.074,20.948,22.981,20.362,21.805,21.310,22.283,21.860,21.032,22.231,23.932,21.437,21.944,24.193,19.577,21.210,22.064,20.381,19.895,20.863,20.202,20.055,19.291,17.884,17.781,19.042
335,19.056,18.502,18.178,20.933,23.206,20.333,21.782,21.124,22.207,21.753,21.301,22.304,24.261,21.304,22.079,24.120,19.762,21.216,22.145,20.371,19.972,20.799,20.195,20.090,19.212,17.868,17.762,18.922
336,19.107,18.456,18.093,21.035,22.949,20.315,21.727,21.324,22.252,21.713,21.056,22.390,23.981,21.343,21.930,24.337,19.636,21.140,22.065,20.531,20.010,20.740,19.979,20.093,19.362,17.951,17.703,18.945
337,19.169,18.437,18.114,21.058,23.022,20.301,21.798,21.292,22.202,21.793,21.147,22.309,23.868,21.339,21.975,24.258,19.712,21.155,22.125,20.329,20.037,20.739,20.079,20.000,19.376,17.827,17.727,18.865
338,19.044,18.532,18.029,20.749,23.009,20.133,21.838,21.384,22.241,21.761,21.015,22.191,23.929,21.265,21.880,24.148,19.499,21.113,22.065,20.462,19.948,20.620,19.969,20.097,19.342,17.940,17.735,18.906
339,18.985,18.369,17.963,21.028,22.839,20.071,21.786,21.277,22.279,21.788,21.029,22.302,23.729,21.333,21.988,24.129,19.670,21.089,22.009,20.292,20.178,20.716,19.962,20.020,19.212,17.918,17.741,18.937
340,18.995,18.373,18.191,21.015,22.712,20.166,21.707,21.198,22.235,21.534,20.932,22.297,23.769,21.382,21.872,24.309,19.606,21.147,22.045,20.335,20.075,20.607,20.182,19.915,19.324,17.822,17.744,18.965
341,19.024,18.391,18.139,20.885,22.968,20.033,21.793,21.252,22.235,21.302,21.218,22.197,23.981,21.317,21.988,24.129,19.746,21.208,22.108,20.594,19.998,20.749,20.054,20.175,19.332,17.960,17.809,18.947
342,18.983,18.416,18.141,21.007,22.978,20.081,21.877,21.443,22.389,21.357,21.047,22.464,23.780,21.269,21.804,24.054,19.597,21.321,21.972,20.492,20.052,20.685,20.051,19.990,19.324,17.882,17.717,18.941
343,18.903,18.527,18.104,20.759,22.997,20.082,21.914,21.189,22.245,21.556,21.165,22.485,23.882,21.418,22.045,24.290,19.625,21.180,22.158,20.438,20.005,20.758,20.072,20.146,19.194,17.946,17.678,19.001
344,19.018,18.439,18.004,20.830,23.250,20.069,21.960,21.244,22.278,21.646,21.322,22.569,24.030,21.419,22.091,24.328,19.513,21.155,22.071,20.565,20.112,20.780,20.202,20.064,19.341,17.938,17.771,18.949
345,18.825,18.519,17.969,21.083,23.022,20.124,21.817,21.355,22.305,21.494,21.195,22.432,23.818,21.403,22.118,24.245,19.682,21.140,22.091,20.531,20.183,20.661,20.148,20.129,19.163,17.904,17.730,18.993
346,18.912,18.419,18.118,20.894,22.861,19.998,21.868,21.432,22.231,21.586,21.024,22.468,23.987,21.412,21.971,24.079,19.561,21.034,22.101,20.473,19.946,20.766,19.998,20.034,19.296,17.860,17.682,19.045
347,18.870,18.417,18.060,20.769,23.013,19.911,21.907,21.137,22.316,21.349,21.062,22.400,23.521,21.437,22.091,24.122,19.664,21.142,22.309,20.337,20.017,20.510,20.106,19.929,19.322,17.983,17.653,18.989
348,18.851,18.384,18.162,20.782,23.146,19.858,21.875,21.368,22.254,21.190,21.035,22.405,23.799,21.229,21.971,24.384,19.494,21.091,22.159,20.427,20.166,20.701,20.009,19.935,19.160,17.870,17.724,18.920
349,18.963,18.543,18.101,20.689,23.092,19.867,21.721,21.223,22.073,21.152,20.923,22.375,23.786,21.249,22.103,24.335,19.492,21.147,22.035,20.417,20.030,20.624,19.946,19.988,19.216,17.883,17.699,18.904
350,18.846,18.385,18.062,20.667,22.991,19.919,21.880,21.118,22.283,21.209,21.068,22.298,23.543,21.359,21.955,24.230,19.677,21.078,22.191,20.281,20.103,20.622,20.059,20.002,19.173,17.853,17.686,18.855
351,18.916,18.387,18.191,20.897,23.057,19.727,21.761,21.116,22.265,21.020,21.106,22.486,23.752,21.451,21.804,24.219,19.570,21.110,22.064,20.490,19.862,20.663,20.019,19.955,19.243,17.932,17.743,18.993
352,18.949,18.429,18.116,20.882,23.060,19.967,21.700,21.167,22.187,21.244,21.032,22.344,23.705,21.379,21.870,24.340,19.551,21.121,22.070,20.362,20.037,20.705,20.079,19.912,19.310,17.842,17.698,18.903
353,18.910,18.396,18.151,20.817,23.025,19.965,21.787,21.217,22.171,20.993,21.074,22.439,24.107,21.187,21.979,24.240,19.641,21.149,22.100,20.504,20.091,20.702,20.241,20.005,19.324,17.938,17.747,18.980
354,18.760,18.392,18.048,20.940,22.962,19.911,21.842,21.186,22.302,20.998,21.248,22.525,23.780,21.336,22.267,24.420,19.613,20.989,21.992,20.483,20.019,20.607,20.051,20.027,19.372,17.870,17.675,18.892
355,18.888,18.394,18.050,20.874,23.054,19.834,21.784,21.307,22.338,20.983,21.112,22.256,23.962,21.513,21.921,24.178,19.535,21.066,22.111,20.550,19.934,20.635,19.977,20.031,19.290,17.903,17.728,18.969
356,18.945,18.425,18.043,20.752,23.155,19.952,21.933,21.291,22.246,20.993,21.071,22.238,23.904,21.552,22.037,24.190,19.579,21.140,22.163,20.329,20.002,20.694,19.918,19.896,19.344,17.837,17.787,18.675
357,18.881,18.339,18.087,20.890,23.120,20.016,21.706,21.357,22.363,21.165,20.891,22.335,24.009,21.251,22.122,24.157,19.551,20.994,22.254,20.527,19.956,20.843,20.216,20.002,19.262,17.895,17.731,18.849
358,18.759,18.296,18.008,20.792,23.025,19.926,21.775,21.307,22.256,21.105,21.053,22.349,23.833,21.222,22.155,24.307,19.561,21.098,22.125,20.508,20.056,20.711,20.086,19.977,19.172,17.837,17.797,18.789
