 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35
247,23.983,44.130,102.820,36.589,39.661,43.238,67.238,32.302,22.842,133.323,32.350,30.427,33.198,82.969,33.002,23.710,28.519,36.665,37.054,20.361,22.901,27.752,24.275,23.704,30.329,26.730,19.950,25.657,31.333,26.999,35.061,23.567,29.740,19.406,20.561
248,24.035,45.459,100.151,36.448,39.361,42.746,66.598,32.304,22.561,130.561,32.218,30.051,32.817,80.461,32.133,23.624,28.499,34.655,37.013,20.538,23.159,29.058,24.435,23.734,30.268,26.684,20.264,25.554,31.213,26.862,34.647,23.214,29.895,20.218,20.622
249,24.063,46.728,97.029,36.402,39.058,42.638,66.008,32.349,22.272,129.058,32.247,31.201,32.492,78.462,31.657,23.592,28.250,33.762,36.328,20.485,23.665,30.417,24.489,23.633,30.011,26.659,20.169,25.015,30.056,26.921,34.794,22.737,32.469,20.706,21.739
250,24.052,47.200,92.112,36.213,39.091,42.654,65.417,32.146,22.075,127.175,32.320,31.026,31.899,75.461,32.428,23.607,28.100,33.329,35.819,20.427,23.702,30.610,24.317,23.823,31.005,26.549,20.064,24.871,29.501,27.065,34.667,22.494,33.145,21.212,22.086
251,24.169,46.335,88.719,36.439,38.890,42.402,65.462,32.226,21.857,122.915,32.191,30.398,30.558,72.586,31.913,23.613,28.065,33.014,35.271,20.491,23.535,30.436,24.437,23.660,30.708,26.640,20.048,24.871,29.304,26.803,34.385,22.496,32.799,20.985,22.181
252,23.986,46.228,84.295,36.446,38.879,42.494,65.579,32.073,21.820,121.163,32.222,29.764,29.953,70.191,31.306,23.453,27.892,32.117,34.920,20.414,23.346,30.256,24.295,23.643,30.116,26.633,19.860,24.742,28.915,26.813,34.272,22.324,32.287,20.744,22.078
253,24.015,45.941,79.136,36.320,38.824,42.344,65.122,32.045,21.612,118.176,32.035,28.957,28.923,67.806,30.556,23.567,27.752,30.676,34.395,20.325,23.322,29.802,24.489,23.734,30.035,26.399,19.700,24.664,28.738,26.881,33.561,22.069,31.324,20.338,22.039
254,24.014,44.261,75.169,36.030,38.653,42.186,64.475,32.139,21.605,115.158,31.670,28.207,27.841,65.312,30.437,23.388,27.381,31.823,33.950,20.352,22.877,28.750,24.324,23.677,29.366,26.326,19.593,24.642,28.391,26.732,33.630,21.669,29.571,19.832,21.447
255,23.961,41.899,71.161,35.867,38.582,41.739,63.676,32.202,21.465,110.899,31.323,27.226,27.028,62.882,30.010,23.321,27.282,30.961,33.378,20.403,22.399,27.701,24.229,23.587,28.878,26.277,19.500,24.170,27.875,26.371,33.373,21.592,28.233,19.709,21.039
256,24.049,40.031,67.481,36.013,38.630,41.839,62.458,32.087,21.433,106.794,31.250,27.531,26.589,60.814,29.960,23.312,27.044,29.376,33.311,20.225,22.438,27.094,24.174,23.569,28.429,26.199,19.414,24.177,27.819,26.512,32.929,21.386,26.971,19.503,20.706
257,23.993,38.875,64.729,35.739,38.657,41.929,62.186,31.998,21.445,103.903,30.815,26.518,26.406,59.024,29.455,23.165,26.984,28.945,31.980,20.260,22.220,26.705,24.275,23.558,27.907,26.225,19.624,24.266,27.521,26.578,32.757,21.131,25.740,19.462,20.347
258,24.080,37.089,61.983,35.978,38.443,42.020,61.613,32.031,21.470,100.785,30.558,25.557,25.906,57.094,29.463,23.235,26.855,28.583,31.104,20.326,21.926,26.118,23.975,23.565,27.705,26.185,19.581,23.985,27.823,26.220,32.248,21.231,24.676,19.312,20.300
259,24.104,36.342,60.147,35.907,38.455,41.737,61.150,32.001,21.439,99.617,30.279,24.559,26.092,55.486,29.383,23.257,26.970,28.398,30.659,20.276,21.899,26.013,24.052,23.594,27.456,26.127,19.490,24.266,27.170,26.335,32.051,21.000,24.123,19.309,19.878
260,23.978,35.164,58.031,36.137,38.419,41.843,60.788,31.936,21.315,97.561,29.896,23.880,25.481,53.878,29.467,23.159,26.855,28.064,30.214,20.136,21.777,25.434,24.285,23.645,27.353,25.970,19.474,23.797,27.107,26.396,31.397,21.004,23.528,19.226,19.783
261,23.920,33.764,55.897,37.459,38.229,41.722,59.284,31.839,21.382,95.131,29.353,23.705,25.234,52.508,29.019,23.274,26.654,28.109,29.478,20.215,21.737,24.945,23.894,23.607,26.867,26.466,19.505,24.244,27.183,26.224,31.051,20.878,23.094,19.306,19.550
262,24.109,32.478,54.105,37.361,38.431,41.514,58.167,31.701,21.282,92.002,29.127,24.187,24.782,51.134,29.178,23.110,26.482,28.023,29.013,20.243,21.705,24.232,24.066,23.400,26.883,26.586,19.462,23.841,26.651,26.206,30.576,20.802,22.271,19.244,19.428
263,23.907,31.380,52.064,36.893,38.320,41.519,56.519,31.831,21.237,89.464,28.448,24.573,24.497,49.521,28.995,23.303,26.378,27.910,28.401,20.186,21.510,23.746,24.017,23.406,26.937,26.180,19.462,24.030,26.421,26.232,30.309,20.935,22.110,19.200,19.317
264,23.972,30.602,50.405,36.437,38.225,41.395,55.407,31.877,21.329,87.794,28.058,23.585,24.584,48.310,28.967,22.980,26.235,27.955,27.645,20.158,21.628,23.408,24.007,23.558,26.506,26.189,19.276,23.830,26.506,26.106,29.885,20.743,21.477,19.306,19.267
265,23.908,29.725,49.839,38.287,38.173,41.115,54.439,31.682,21.330,85.125,27.883,23.327,24.416,47.182,29.019,23.148,26.257,27.801,27.120,20.116,21.444,23.036,23.916,23.633,26.628,26.361,19.357,23.897,26.434,26.165,29.471,20.665,21.351,19.271,19.058
266,24.030,29.182,47.820,38.896,38.194,41.121,53.708,31.682,21.263,82.930,27.537,22.793,24.143,46.425,28.851,23.052,26.263,27.674,26.512,20.221,21.484,22.892,23.936,23.506,26.408,26.560,19.398,23.827,26.163,25.977,29.162,20.822,21.255,19.218,19.114
267,23.896,28.555,46.886,38.222,38.006,41.382,51.915,31.590,21.266,81.295,27.263,22.636,24.124,45.355,28.773,23.086,26.074,27.873,25.144,20.087,21.627,22.525,24.029,23.548,26.152,26.421,19.217,23.797,25.989,25.934,28.728,20.735,20.944,19.353,19.119
268,23.939,28.181,45.866,37.583,38.190,41.011,50.986,31.714,21.271,79.642,26.828,22.278,24.100,44.124,28.684,22.968,26.104,27.692,24.682,20.214,21.657,22.322,24.093,23.693,26.274,26.150,19.269,23.635,25.893,26.073,28.571,20.735,20.791,19.212,19.092
269,24.008,27.690,45.093,38.630,38.300,40.980,49.695,31.602,21.156,77.709,26.317,21.982,24.100,43.247,28.883,23.085,25.974,27.657,24.973,20.221,21.590,21.947,24.076,23.646,26.368,26.206,19.224,23.764,25.848,26.020,28.221,20.761,20.710,19.274,19.178
270,23.967,27.538,43.800,40.765,38.114,41.101,48.892,31.572,21.273,75.732,26.231,22.075,24.031,42.635,28.582,23.159,26.010,27.721,25.167,20.218,21.495,22.057,23.993,23.648,26.090,26.944,19.193,23.775,25.765,25.967,27.713,20.724,20.424,19.082,19.197
271,24.044,27.088,42.944,39.839,38.116,40.830,48.534,31.714,21.160,74.010,25.826,22.770,23.967,41.324,28.741,23.071,25.890,27.713,24.645,20.213,21.684,21.954,24.258,23.503,26.032,26.715,19.119,23.576,25.367,25.928,27.458,20.522,20.201,19.156,18.950
272,24.105,26.997,42.260,39.152,37.918,41.316,47.676,31.662,21.289,73.032,25.634,22.799,23.881,40.868,28.444,23.102,25.728,27.682,24.094,20.162,21.582,21.795,23.968,23.537,26.075,26.384,19.340,23.498,25.454,25.929,27.422,20.557,20.185,19.229,19.003
273,23.933,26.572,41.250,39.043,38.086,40.960,46.806,31.789,21.198,71.110,25.196,22.490,23.839,40.059,28.390,22.881,25.932,27.649,23.619,20.197,21.569,21.611,24.091,23.485,26.045,26.133,19.162,23.756,25.358,25.894,26.961,20.720,20.298,19.232,18.978
274,24.092,26.560,40.659,42.272,38.083,41.177,46.508,31.710,21.131,69.710,25.055,22.051,23.931,39.317,28.708,23.018,25.751,27.439,23.214,20.139,21.441,21.434,23.877,23.491,26.063,26.609,19.162,23.494,25.186,26.131,26.745,20.718,20.209,19.353,19.003
275,23.979,26.518,40.227,41.461,38.114,40.885,45.089,31.498,21.166,68.003,24.885,22.433,23.706,38.797,28.386,22.967,25.718,27.702,23.087,20.079,21.502,21.364,24.088,23.591,26.109,26.461,19.257,23.450,25.239,25.810,26.718,20.482,20.062,19.244,19.075
276,23.989,26.217,40.198,40.480,37.972,40.761,44.109,31.587,21.161,66.594,24.696,22.841,23.833,38.116,28.406,22.974,25.582,27.454,22.873,20.183,21.421,21.389,24.032,23.475,25.884,26.386,19.212,23.461,25.570,25.750,26.463,20.682,20.067,19.159,18.964
277,24.019,26.065,39.388,39.341,37.728,40.867,43.725,31.517,21.203,65.671,24.509,22.378,23.815,37.438,28.460,22.972,25.624,27.565,23.217,20.209,21.587,21.440,23.880,23.451,25.799,26.298,19.176,23.849,25.362,25.922,26.238,20.769,19.855,19.015,18.875
278,23.967,26.050,38.709,38.902,37.894,40.700,42.796,31.641,21.187,63.983,24.193,21.931,23.733,36.745,28.374,22.960,25.552,27.499,22.990,20.132,21.492,21.260,24.086,23.584,25.815,26.725,19.157,23.509,25.215,25.965,25.931,20.629,19.810,19.303,18.758
279,23.952,25.974,38.329,38.698,37.966,40.947,41.986,31.579,21.186,62.953,24.130,21.722,23.739,36.373,28.264,23.025,25.475,27.552,23.084,20.064,21.580,21.497,24.150,23.544,25.886,26.783,19.329,23.391,24.814,25.970,26.015,20.690,19.903,19.156,18.986
280,23.872,25.869,38.295,41.989,37.781,40.777,41.096,31.496,21.199,61.373,23.997,21.689,23.794,35.743,28.517,22.957,25.788,27.632,22.572,20.348,21.397,21.302,24.049,23.431,25.894,26.193,19.152,23.070,24.928,25.957,25.748,20.631,19.855,19.335,18.836
281,24.008,25.930,38.136,41.887,37.896,40.605,40.331,31.542,21.192,60.230,23.923,22.299,23.769,35.261,28.510,22.966,25.533,27.620,22.669,20.220,21.566,21.216,23.978,23.638,25.952,26.075,19.264,23.554,24.799,25.659,25.441,20.655,19.810,19.179,18.981
282,23.991,25.927,37.430,40.559,37.881,40.693,39.643,31.433,21.172,59.023,23.737,22.673,23.669,34.774,28.556,23.037,25.471,27.452,22.525,20.122,21.431,21.295,24.135,23.625,25.729,26.541,19.179,23.155,24.832,25.872,25.179,20.555,19.842,19.188,18.922
283,23.998,25.835,37.335,39.580,37.729,40.653,38.683,31.546,21.134,57.767,23.339,22.059,23.574,34.370,28.143,22.873,25.585,27.359,22.365,20.173,21.385,21.051,24.108,23.490,25.854,26.536,19.181,23.509,24.734,25.929,25.157,20.608,19.810,19.121,18.767
284,24.037,25.773,37.052,39.407,37.852,40.618,37.542,31.518,21.120,56.832,23.410,21.677,23.645,34.010,28.052,22.989,25.442,27.520,22.431,20.174,21.495,21.095,24.054,23.541,25.904,26.487,19.150,23.373,24.884,25.845,25.047,20.647,19.949,19.282,18.756
285,23.976,25.750,36.767,42.780,37.887,40.307,36.395,31.583,21.190,55.845,23.286,21.734,23.721,33.879,28.222,22.928,25.643,27.476,22.334,20.021,21.564,21.099,23.779,23.559,26.074,26.142,19.186,23.554,24.747,25.696,24.980,20.727,19.855,19.009,18.886
286,24.039,25.692,36.225,42.611,37.738,40.565,35.373,31.428,21.142,54.847,23.015,22.498,23.753,33.561,28.208,22.903,25.233,27.370,22.301,20.061,21.428,21.129,24.091,23.584,25.804,26.384,19.169,23.369,25.132,25.765,24.917,20.496,19.662,19.138,18.786
287,23.952,25.644,36.041,41.335,37.812,40.536,34.290,31.433,21.111,54.057,22.882,22.321,23.723,33.034,27.925,22.958,25.481,27.454,22.281,20.197,21.258,21.018,23.875,23.642,25.750,26.876,19.157,23.568,24.846,25.701,24.917,20.547,19.700,19.271,18.964
288,23.933,25.640,35.705,40.209,37.998,40.497,33.847,31.553,21.225,53.121,22.774,21.866,23.559,32.965,28.094,23.025,25.303,27.359,22.094,20.061,21.317,21.129,23.990,23.520,25.708,26.684,19.098,23.325,24.794,25.622,24.728,20.659,19.769,19.318,18.903
289,24.064,25.549,35.748,39.446,37.696,40.424,32.906,31.253,21.174,51.827,22.574,21.675,23.700,32.642,27.906,22.929,25.420,27.493,22.254,20.208,21.429,21.064,23.914,23.483,25.631,26.386,19.188,23.244,24.626,25.511,24.843,20.539,19.595,19.235,18.925
290,23.972,25.559,35.421,38.672,37.636,40.250,32.474,31.450,21.122,51.329,22.615,21.821,23.698,32.480,28.136,23.019,25.323,27.600,22.234,20.079,21.579,21.036,24.049,23.458,25.884,26.037,19.250,23.509,24.754,25.755,24.784,20.582,19.802,19.206,18.836
291,23.955,25.506,35.403,38.361,37.723,40.071,32.141,31.558,21.117,50.559,22.499,22.449,23.572,32.174,27.970,22.781,25.235,27.444,22.097,20.158,21.476,21.017,24.106,23.517,25.685,26.689,19.198,23.266,24.626,25.719,24.564,20.657,19.619,19.209,18.725
292,24.023,25.612,35.151,41.428,37.746,40.395,31.605,31.529,21.062,49.790,22.418,21.911,23.629,32.054,27.970,22.918,25.512,27.287,22.171,20.208,21.564,21.023,24.201,23.548,25.700,26.693,19.174,23.480,24.555,25.671,24.608,20.645,19.534,18.962,18.811
293,24.067,25.576,35.157,42.093,37.772,40.263,31.239,31.651,21.155,49.295,22.219,21.815,23.514,31.880,28.086,22.793,25.321,27.458,22.271,20.147,21.497,20.996,24.179,23.474,25.892,26.365,19.167,23.306,24.544,25.642,24.473,20.414,19.582,19.085,18.889
294,24.010,25.606,35.118,40.748,37.732,40.391,31.005,31.379,21.149,48.396,22.185,21.982,23.591,31.762,28.049,22.826,25.339,27.255,22.458,20.098,21.434,21.031,24.071,23.460,25.602,26.051,19.095,23.395,24.562,25.593,24.164,20.529,19.633,19.103,18.689
295,24.005,25.503,35.025,39.752,37.811,40.221,30.805,31.423,21.154,47.972,21.984,22.598,23.630,31.425,28.178,22.842,25.263,27.462,22.321,20.139,21.572,20.959,24.167,23.553,25.647,26.343,19.186,23.299,24.602,25.636,24.350,20.608,19.724,19.150,18.817
296,24.039,25.450,35.023,38.980,37.761,40.239,30.499,31.447,21.126,47.072,21.924,22.260,23.641,31.223,28.117,22.904,25.154,27.659,22.013,20.153,21.487,21.019,23.948,23.403,25.668,26.831,19.100,23.443,24.694,25.776,24.387,20.627,19.576,19.135,18.808
297,23.854,25.485,34.816,40.885,37.938,40.263,29.980,31.405,21.080,46.464,21.877,21.713,23.479,31.103,27.865,23.005,25.232,27.082,22.027,20.110,21.354,21.035,23.988,23.517,25.544,26.440,19.171,23.332,24.613,25.649,24.243,20.596,19.568,19.156,18.856
298,23.889,25.462,34.663,42.350,37.749,40.022,30.005,31.273,21.093,46.002,21.880,21.429,23.555,31.167,27.956,22.914,25.249,27.497,22.261,20.039,21.457,20.883,23.943,23.444,25.697,26.212,19.071,23.443,24.624,25.578,24.551,20.700,19.724,19.294,18.747
299,23.904,25.474,34.773,41.493,37.670,39.859,29.788,31.491,21.131,45.676,21.571,21.984,23.600,30.888,27.920,22.842,25.077,27.569,22.177,20.159,21.433,21.053,24.007,23.418,25.775,26.399,18.971,23.325,24.707,25.682,24.262,20.476,19.453,19.115,18.625
300,23.853,25.452,34.884,40.707,37.668,40.190,29.672,31.351,21.073,45.190,21.553,22.419,23.512,30.910,28.010,22.759,25.284,27.396,22.177,20.071,21.354,20.991,23.840,23.546,25.653,27.017,19.129,23.465,24.436,25.603,24.012,20.359,19.592,19.197,18.836
301,24.011,25.475,34.302,42.493,37.581,40.347,29.440,31.381,21.137,44.709,21.469,21.876,23.614,30.575,27.864,22.810,25.176,27.388,21.990,20.186,21.348,20.822,23.941,23.527,25.682,26.287,19.238,23.317,24.396,25.643,24.115,20.386,19.627,19.079,18.772
302,23.986,25.515,34.250,43.911,37.744,40.358,29.126,31.548,21.166,44.170,21.309,21.569,23.612,30.600,28.021,22.792,25.276,27.554,22.127,20.083,21.421,20.892,23.730,23.338,25.559,26.184,19.155,23.358,24.253,25.588,24.172,20.545,19.560,19.338,18.761
303,23.942,25.329,34.364,42.148,37.604,40.199,29.209,31.270,21.184,43.847,21.263,21.717,23.486,30.657,27.879,22.769,25.131,27.228,22.067,20.130,21.423,20.851,23.943,23.474,25.692,26.272,19.124,23.402,24.378,25.804,24.186,20.463,19.493,19.059,18.889
304,23.980,25.548,34.659,41.237,37.762,40.296,29.316,31.486,21.052,43.522,21.180,22.374,23.466,30.579,27.785,22.904,25.225,27.413,21.906,20.071,21.519,20.995,24.037,23.385,25.653,26.830,19.098,23.280,24.454,25.561,24.010,20.539,19.748,19.065,18.678
305,23.996,25.440,33.959,40.172,37.671,40.336,28.969,31.378,21.122,42.905,21.105,22.035,23.483,30.444,27.939,22.831,25.248,27.386,22.067,20.171,21.412,20.770,23.904,23.448,25.623,26.500,19.133,23.251,24.358,25.672,23.978,20.312,19.684,19.244,18.744
306,23.906,25.375,34.442,43.287,37.549,40.324,29.264,31.419,21.070,43.215,20.924,21.854,23.410,30.441,27.829,22.940,25.098,27.240,21.873,20.130,21.478,20.927,23.995,23.457,25.562,26.243,19.083,23.354,24.360,25.588,23.895,20.451,19.796,19.121,18.672
307,24.020,25.498,34.128,44.230,37.510,40.250,28.788,31.358,21.088,42.720,20.942,21.648,23.634,30.234,27.958,22.806,25.102,27.472,22.120,20.176,21.375,20.833,24.101,23.521,25.703,26.287,19.138,23.413,24.434,25.583,24.105,20.578,19.614,19.109,18.767
308,23.852,25.376,34.238,42.570,37.789,40.002,28.787,31.440,21.082,42.383,21.026,22.476,23.564,30.276,27.928,22.895,25.064,28.187,22.090,20.059,21.362,20.963,24.118,23.514,25.502,26.966,19.105,23.384,24.490,25.597,24.007,20.418,19.619,19.200,18.764
309,24.067,25.392,33.921,41.098,37.810,40.024,28.678,31.412,21.052,41.983,20.801,22.108,23.537,30.204,27.927,22.784,24.916,27.780,22.054,20.060,21.460,20.954,23.877,23.442,25.591,26.528,19.160,23.070,24.470,25.612,24.152,20.445,19.595,19.124,18.869
310,23.949,25.300,33.899,41.670,37.638,39.883,28.832,31.273,21.019,41.872,20.610,21.783,23.523,30.200,27.981,22.777,25.203,27.466,22.114,20.149,21.335,20.777,23.767,23.668,25.541,26.009,19.181,23.376,24.230,25.529,24.005,20.692,19.603,19.074,18.989
311,23.915,25.400,34.091,44.846,37.661,40.223,28.730,31.388,21.140,41.532,20.676,21.531,23.605,30.127,27.652,22.786,25.027,27.581,22.284,19.997,21.418,20.924,23.899,23.403,25.652,26.287,19.195,23.561,24.365,25.725,24.184,20.441,19.566,18.953,18.844
312,23.876,25.334,34.169,43.635,37.664,40.046,28.546,31.257,21.062,41.604,20.495,22.278,23.667,30.016,27.885,22.749,24.960,27.279,22.033,20.144,21.383,20.811,23.877,23.497,25.557,26.798,19.043,23.155,24.271,25.646,24.181,20.451,19.525,19.047,18.969
313,23.868,25.358,34.155,41.987,37.460,40.086,28.555,31.338,21.088,41.033,20.569,22.140,23.545,29.987,27.860,22.873,25.162,27.435,22.154,20.105,21.429,21.028,24.012,23.429,25.559,26.567,19.024,23.373,24.244,25.547,23.895,20.351,19.547,19.241,18.769
314,23.973,25.365,33.942,40.820,37.562,40.241,28.538,31.270,21.102,40.978,20.407,21.783,23.605,29.839,27.818,22.778,25.149,27.458,22.254,20.105,21.349,20.806,23.885,23.395,25.655,26.049,19.252,23.417,24.159,25.504,24.137,20.494,19.493,19.168,18.761
315,23.880,25.369,33.957,45.109,37.500,40.035,28.369,31.379,21.048,40.825,20.375,21.780,23.590,29.968,27.673,22.763,24.926,27.131,21.943,20.057,21.308,20.830,23.823,23.374,25.666,26.440,19.088,23.063,24.286,25.460,24.054,20.582,19.544,19.132,18.764
316,24.001,25.370,33.961,44.324,37.510,40.117,28.508,31.321,21.047,40.493,20.393,22.319,23.479,29.845,27.836,22.905,24.974,27.415,22.194,20.056,21.288,20.770,23.877,23.328,25.502,26.865,19.117,23.199,24.237,25.522,24.007,20.422,19.582,19.174,18.694
317,23.911,25.418,33.957,42.578,37.531,39.943,28.311,31.328,21.067,40.276,20.317,22.071,23.673,29.800,27.851,22.756,24.952,27.415,21.997,20.039,21.327,20.790,23.887,23.450,25.727,26.472,19.079,23.151,24.168,25.604,23.877,20.573,19.445,19.165,18.767
318,23.956,25.401,34.070,41.307,37.606,40.154,28.295,31.423,21.074,40.191,20.209,21.768,23.575,29.610,27.862,22.728,24.946,27.912,22.207,20.125,21.349,20.954,23.730,23.408,25.709,26.036,19.140,23.369,24.157,25.538,24.098,20.506,19.579,19.059,18.844
319,23.894,25.430,33.754,44.822,37.581,39.989,28.441,31.378,21.065,39.824,20.340,21.736,23.517,29.827,27.755,22.869,25.067,27.528,22.254,20.186,21.245,21.032,23.929,23.328,25.681,26.197,19.076,23.539,24.215,25.515,24.135,20.418,19.576,19.282,18.850
320,23.985,25.361,34.006,44.398,37.692,40.144,28.291,31.032,21.091,39.572,20.178,22.341,23.531,29.825,27.696,22.881,25.092,27.618,22.171,20.009,21.340,20.844,23.892,23.367,25.612,26.903,19.140,23.317,24.174,25.495,23.919,20.580,19.544,19.215,18.644
321,23.998,25.377,33.779,42.711,37.416,40.029,28.100,31.107,21.125,39.755,20.196,22.132,23.704,29.766,27.724,22.823,25.101,27.431,22.043,20.124,21.373,20.924,23.948,23.433,25.573,26.266,19.188,23.384,24.396,25.603,23.804,20.571,19.536,19.124,18.633
322,23.862,25.359,33.862,42.128,37.544,40.274,28.322,31.231,21.032,39.369,20.180,22.049,23.397,29.936,27.575,22.680,25.010,27.051,22.084,20.212,21.345,20.970,23.757,23.526,25.490,26.397,18.983,23.343,24.304,25.694,23.855,20.543,19.643,19.135,18.794
323,23.934,25.310,33.636,44.354,37.443,40.165,28.434,31.177,21.015,39.449,20.126,21.640,23.509,29.688,27.753,22.845,25.097,27.314,21.963,20.016,21.393,20.857,24.093,23.409,25.656,26.272,19.133,23.424,24.157,25.521,24.010,20.637,19.504,19.100,18.658
324,23.903,25.510,33.702,45.272,37.472,39.689,28.270,31.184,21.033,39.429,20.105,22.250,23.548,29.672,27.745,22.767,24.962,27.035,22.077,20.078,21.396,20.851,23.943,23.349,25.660,26.850,19.038,23.306,24.282,25.519,23.743,20.351,19.517,19.165,18.761
325,23.915,25.231,33.831,43.748,37.573,39.965,28.198,31.265,21.099,39.338,20.085,21.929,23.464,29.531,28.061,22.760,24.953,27.285,22.301,19.974,21.288,20.813,24.160,23.358,25.607,26.530,19.167,23.055,24.277,25.601,23.860,20.492,19.649,19.315,18.739
326,23.842,25.279,33.612,42.172,37.556,39.845,28.098,31.258,21.096,38.995,19.993,21.720,23.510,29.457,27.988,22.742,25.038,27.242,22.117,20.074,21.353,20.918,23.961,23.450,25.687,26.015,19.095,23.107,24.154,25.468,23.725,20.512,19.609,19.035,18.850
327,23.960,25.288,33.847,43.439,37.642,39.786,27.978,31.358,21.047,39.361,19.990,21.742,23.544,29.788,27.995,22.855,24.923,27.197,22.197,20.074,21.311,20.974,23.885,23.494,25.600,26.232,19.114,23.262,24.078,25.492,24.064,20.578,19.410,19.224,18.769
328,23.869,25.386,33.467,45.615,37.723,40.009,28.313,31.223,20.978,38.930,20.010,22.470,23.491,29.625,27.904,22.807,24.834,27.162,22.331,20.057,21.348,20.968,23.885,23.420,25.616,27.077,19.093,23.284,24.242,25.386,23.924,20.739,19.627,19.118,18.833
329,23.961,25.271,33.711,44.254,37.386,39.830,27.857,31.261,21.044,39.000,20.066,22.108,23.271,29.685,27.892,22.798,24.947,27.226,22.043,20.022,21.329,20.843,24.000,23.450,25.396,26.292,19.202,23.173,24.291,25.521,23.877,20.559,19.512,19.029,18.764
330,23.933,25.307,33.320,42.657,37.374,39.872,27.975,31.211,21.080,38.755,20.039,21.843,23.555,29.585,27.911,22.756,25.034,27.109,22.234,20.074,21.279,20.844,24.064,23.410,25.689,26.079,19.276,23.258,24.302,25.409,23.863,20.296,19.654,19.229,18.875
331,23.927,25.256,33.705,44.507,37.529,39.821,28.122,31.111,21.107,38.614,20.053,21.839,23.592,29.777,27.809,22.694,24.973,27.146,22.231,20.085,21.386,20.812,23.801,23.397,25.425,26.303,19.038,23.100,24.190,25.351,23.931,20.345,19.499,19.012,18.669
332,23.861,25.260,33.793,46.459,37.511,39.952,27.822,31.142,21.020,38.835,19.934,22.242,23.418,29.418,27.809,22.700,25.031,27.203,22.043,20.062,21.189,20.782,23.990,23.458,25.642,26.936,19.212,23.358,24.049,25.365,23.836,20.614,19.598,19.132,18.769
333,23.836,25.403,33.657,44.741,37.522,39.592,27.999,31.211,21.137,38.498,19.920,21.892,23.402,29.490,27.755,22.708,24.936,27.421,21.900,20.026,21.335,20.797,23.885,23.442,25.559,26.434,19.143,22.908,24.226,25.514,24.140,20.447,19.448,19.106,18.792
334,23.876,25.265,33.674,42.598,37.500,39.890,27.907,31.287,20.973,38.236,19.912,21.683,23.558,29.615,27.682,22.739,24.946,27.140,22.094,20.068,21.418,20.851,24.015,23.455,25.578,26.245,19.124,23.483,24.065,25.449,23.843,20.596,19.544,19.091,18.814
335,23.905,25.193,33.758,42.641,37.560,39.899,27.837,31.305,21.044,38.481,20.039,22.484,23.477,29.589,27.879,22.804,24.977,27.094,22.174,20.063,21.341,20.915,23.951,23.410,25.403,26.137,19.121,23.122,24.280,25.515,23.855,20.396,19.493,19.194,18.825
336,24.018,25.351,33.653,46.233,37.488,40.007,27.974,31.129,20.980,38.468,19.968,22.043,23.541,29.597,27.748,22.856,24.950,27.166,22.087,19.950,21.351,20.860,24.022,23.439,25.518,26.927,19.157,23.196,24.539,25.420,24.037,20.488,19.614,19.053,18.767
337,23.845,25.231,33.351,44.915,37.360,39.706,27.969,31.319,20.993,38.383,19.883,21.844,23.563,29.388,27.593,22.773,25.003,27.088,22.194,20.072,21.383,20.852,23.931,23.369,25.474,26.348,19.290,23.122,24.378,25.496,23.946,20.486,19.686,19.085,18.794
338,23.920,25.279,33.903,42.926,37.468,39.539,27.947,31.111,20.979,37.923,19.961,21.829,23.444,29.507,27.787,22.748,24.811,27.285,22.007,19.999,21.232,20.780,23.931,23.496,25.546,26.129,19.152,23.196,24.228,25.409,24.059,20.463,19.759,19.176,18.936
339,23.861,25.283,33.368,42.228,37.558,39.943,27.829,31.096,21.090,38.057,19.794,22.474,23.472,29.449,27.815,22.663,24.879,27.045,21.993,20.078,21.349,20.821,23.843,23.424,25.581,26.187,19.064,23.255,24.300,25.391,23.723,20.571,19.560,19.191,18.764
340,23.906,25.273,33.595,45.998,37.389,39.735,27.943,31.369,21.024,38.188,20.006,22.146,23.510,29.450,27.678,22.726,24.748,27.076,22.144,20.073,21.349,20.912,23.713,23.485,25.504,26.852,19.150,23.306,24.253,25.528,23.740,20.612,19.558,19.144,18.656
341,24.049,25.291,33.269,45.128,37.369,39.651,27.866,31.069,20.964,38.033,19.864,21.833,23.517,29.629,27.689,22.772,24.822,27.060,22.104,20.076,21.292,20.820,23.754,23.464,25.526,26.728,19.150,23.188,24.210,25.393,23.828,20.567,19.555,19.112,18.922
342,23.870,25.268,33.593,43.037,37.483,39.448,27.743,31.096,21.096,37.980,19.915,22.238,23.505,29.462,27.726,22.808,24.832,27.160,22.247,20.065,21.287,20.898,23.875,23.372,25.518,26.210,19.257,23.196,24.284,25.496,23.904,20.602,19.571,19.009,18.636
343,23.880,25.331,33.341,43.567,37.444,39.788,27.955,31.227,21.041,37.932,19.877,22.144,23.448,29.312,27.631,22.604,24.976,27.127,22.047,20.075,21.285,20.880,23.934,23.403,25.451,26.399,19.162,23.428,24.217,25.456,23.855,20.518,19.544,19.224,18.719
