 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35
558,23.541,24.930,33.293,40.098,36.578,38.399,26.922,30.130,20.455,37.907,19.514,20.866,23.034,28.327,26.617,22.013,23.491,25.168,21.609,19.555,20.601,20.555,23.388,22.769,24.669,24.217,18.843,22.196,23.260,23.521,21.728,20.282,19.493,18.768,18.981
559,23.400,25.061,33.281,39.226,36.695,38.254,26.839,30.186,20.445,37.965,19.680,21.020,23.090,28.232,26.659,22.069,23.380,25.166,21.783,19.577,20.684,20.611,23.595,22.908,24.884,24.674,18.945,22.070,23.374,23.200,22.083,20.239,19.555,18.529,18.947
560,23.434,25.012,33.351,39.204,36.450,38.263,26.844,29.891,20.437,37.910,19.530,20.768,23.088,28.390,26.580,21.986,23.528,25.138,21.425,19.640,20.638,20.498,23.437,22.837,24.684,24.341,18.883,22.432,23.224,23.463,22.066,20.031,19.571,18.744,18.775
561,23.475,24.926,33.374,42.028,36.619,38.084,26.862,30.187,20.412,37.616,19.596,21.238,23.071,28.454,26.481,22.032,23.422,24.934,21.448,19.670,20.587,20.484,23.877,22.722,24.886,24.096,18.793,22.365,23.166,23.282,22.076,20.231,19.772,18.662,18.872
562,23.470,24.930,33.316,41.100,36.749,38.188,26.859,30.332,20.452,37.735,19.692,21.272,22.991,28.264,26.710,21.951,23.430,25.045,21.709,19.619,20.646,20.429,23.528,22.915,24.645,24.208,18.700,22.325,23.045,23.232,21.875,20.069,19.582,18.541,18.772
563,23.515,24.979,33.178,39.811,36.596,38.296,27.018,30.146,20.433,37.667,19.587,21.142,22.943,28.420,26.988,21.972,23.474,25.158,21.204,19.611,20.694,20.520,23.592,22.822,24.868,24.685,18.790,22.469,23.219,23.324,21.909,20.116,19.496,18.541,18.794
564,23.467,24.928,33.074,43.096,36.418,38.338,27.060,30.292,20.479,37.739,19.588,21.059,23.049,28.236,26.554,21.977,23.498,25.078,21.462,19.453,20.737,20.416,23.614,22.815,24.770,24.451,18.655,22.454,23.134,23.260,21.885,19.978,19.641,18.571,18.708
565,23.627,24.916,32.979,43.237,36.663,38.252,26.919,30.235,20.471,37.614,19.453,20.811,23.110,28.318,26.484,22.035,23.525,25.133,21.555,19.607,20.633,20.583,23.607,22.865,24.823,23.942,18.683,22.358,23.291,23.498,21.895,20.018,19.558,18.688,18.600
566,23.551,24.823,33.316,41.476,36.699,38.329,26.776,30.144,20.428,37.749,19.645,21.622,23.124,28.269,26.561,22.131,23.502,25.123,21.582,19.529,20.745,20.580,23.494,22.727,24.714,24.079,18.917,22.520,23.121,23.355,21.922,20.006,19.480,18.609,18.567
567,23.499,24.861,33.124,40.450,36.640,38.258,26.873,30.208,20.514,37.903,19.666,21.380,23.074,28.330,27.037,21.953,23.468,25.240,21.599,19.566,20.635,20.474,23.553,22.901,24.676,24.708,18.712,22.295,23.251,23.397,21.983,20.090,19.571,18.629,18.717
568,23.547,24.950,33.217,43.541,36.674,38.057,26.762,30.175,20.416,37.456,19.553,21.035,23.021,28.240,26.841,22.043,23.430,25.193,21.572,19.544,20.684,20.596,23.388,22.692,24.881,24.659,18.812,22.391,23.201,23.501,22.044,19.984,19.394,18.682,18.531
569,23.413,24.897,33.264,43.880,36.559,38.139,26.898,30.049,20.473,37.358,19.686,20.874,23.106,28.279,26.722,21.932,23.314,25.205,21.569,19.581,20.696,20.544,23.491,22.780,24.557,24.251,18.893,22.232,23.143,23.354,22.027,19.945,19.528,18.562,18.622
570,23.551,24.830,33.302,42.133,36.555,38.342,26.825,30.187,20.476,37.677,19.553,20.846,22.976,28.526,26.783,21.991,23.502,25.164,21.448,19.620,20.683,20.559,23.484,22.873,24.640,24.118,18.771,22.380,23.092,23.553,21.909,19.953,19.483,18.671,18.564
571,23.514,24.790,33.351,41.687,36.577,38.157,26.930,30.149,20.417,37.649,19.594,20.927,23.033,28.345,26.740,21.959,23.444,25.209,21.244,19.569,20.689,20.495,23.548,22.691,24.737,25.011,18.731,22.277,22.906,23.478,21.733,19.963,19.544,18.535,18.422
572,23.454,24.847,33.112,45.157,36.735,38.289,26.958,30.289,20.404,37.481,19.601,21.293,22.996,28.367,26.635,22.001,23.492,25.261,21.569,19.517,20.534,20.627,23.686,22.695,24.819,24.536,18.745,22.339,23.141,23.399,21.784,19.873,19.418,18.635,18.564
573,23.471,24.815,33.110,44.367,36.610,38.157,26.786,30.086,20.490,37.637,19.565,21.228,23.075,28.248,26.573,22.044,23.384,24.955,21.395,19.559,20.588,20.492,23.506,22.892,24.791,24.227,18.693,22.561,23.260,23.294,21.826,19.778,19.394,18.459,18.528
574,23.302,24.760,33.105,42.357,36.551,38.161,26.852,30.140,20.413,37.351,19.657,20.994,23.014,28.244,26.893,21.975,23.304,25.228,21.441,19.548,20.663,20.481,23.899,22.886,24.738,24.176,18.733,22.347,23.119,23.397,21.892,19.876,19.381,18.474,18.653
575,23.527,24.810,33.091,41.546,36.611,38.020,26.811,30.262,20.458,37.702,19.568,20.854,23.006,28.341,26.808,21.911,23.469,25.259,21.512,19.626,20.546,20.511,23.435,22.734,24.701,25.013,18.779,22.081,23.315,23.482,22.039,20.047,19.434,18.629,18.600
576,23.513,24.766,33.041,45.163,36.629,37.907,26.973,30.139,20.434,37.394,19.485,21.142,23.045,28.285,26.596,21.982,23.528,25.018,21.324,19.583,20.731,20.443,23.545,22.766,24.475,24.609,18.843,22.122,23.098,23.328,21.919,19.988,19.456,18.488,18.694
577,23.404,24.831,32.938,44.580,36.588,38.230,26.822,30.218,20.399,37.406,19.543,21.390,22.945,28.234,26.654,21.967,23.486,25.039,21.435,19.504,20.579,20.516,23.715,22.786,24.714,24.208,18.750,22.292,23.174,23.363,21.875,19.845,19.528,18.385,18.492
578,23.614,24.809,32.895,43.059,36.366,38.276,26.761,30.241,20.433,37.461,19.724,21.268,22.948,28.257,26.738,21.942,23.492,24.967,21.274,19.460,20.809,20.488,23.553,22.851,24.623,24.210,18.843,22.506,23.195,23.363,21.846,19.965,19.483,18.597,18.481
579,23.456,24.787,33.095,44.624,36.412,38.029,26.954,30.165,20.428,37.646,19.670,20.890,23.128,28.235,26.514,22.008,23.360,25.133,21.589,19.584,20.707,20.557,23.612,22.808,24.748,23.994,18.721,22.092,23.096,23.308,21.963,19.880,19.552,18.597,18.433
580,23.505,24.745,33.233,46.041,36.398,38.241,26.775,30.125,20.469,37.349,19.477,21.250,22.830,28.174,26.960,22.113,23.587,25.203,21.428,19.557,20.530,20.503,23.693,22.832,24.563,24.931,18.833,22.284,23.143,23.374,22.002,20.041,19.389,18.571,18.494
581,23.385,24.733,33.116,43.926,36.600,38.057,26.805,30.230,20.495,37.243,19.498,21.459,23.009,28.312,26.965,21.884,23.317,25.181,21.482,19.495,20.595,20.358,23.568,22.808,24.610,24.785,18.862,22.214,23.333,23.426,22.216,19.980,19.370,18.553,18.550
582,23.441,24.801,33.099,42.189,36.622,38.115,26.973,30.087,20.412,37.285,19.594,21.220,23.062,28.226,26.701,21.918,23.461,25.142,21.528,19.558,20.678,20.364,23.391,22.710,24.801,24.493,18.700,22.384,23.105,23.416,21.789,19.935,19.638,18.509,18.411
583,23.478,24.750,33.455,44.865,36.551,38.347,27.079,30.086,20.353,37.574,19.660,21.213,23.082,28.235,26.748,21.943,23.496,24.992,21.498,19.504,20.604,20.631,23.575,22.677,24.709,24.234,18.733,22.369,23.074,23.301,21.956,20.053,19.563,18.612,18.561
584,23.410,24.840,33.043,45.411,36.534,38.201,26.883,30.139,20.495,37.521,19.634,20.996,22.946,28.385,26.678,21.862,23.548,25.193,21.411,19.519,20.550,20.488,23.708,22.838,24.655,24.790,18.681,22.347,23.213,23.387,22.123,20.012,19.493,18.241,18.547
585,23.476,24.719,33.048,43.807,36.408,38.223,26.888,30.157,20.424,37.569,19.502,21.297,22.992,28.330,26.741,22.022,23.495,25.205,21.575,19.611,20.753,20.566,23.543,22.821,24.700,24.940,18.883,22.177,23.322,23.426,21.821,20.002,19.491,18.638,18.492
586,23.625,24.860,33.116,42.202,36.584,38.115,26.956,30.168,20.429,37.526,19.727,21.360,22.976,28.381,26.797,21.962,23.349,25.170,21.441,19.622,20.699,20.521,23.523,22.681,24.652,24.607,18.714,22.255,22.957,23.403,22.184,20.155,19.493,18.574,18.442
587,23.509,24.772,33.021,45.996,36.623,38.307,26.850,30.133,20.404,37.532,19.504,21.266,23.067,28.408,26.979,22.171,23.327,25.057,21.468,19.535,20.768,20.438,23.511,22.715,24.493,24.116,18.855,22.255,23.277,23.279,21.934,19.963,19.539,18.594,18.325
588,23.380,24.835,33.205,45.463,36.531,38.232,26.857,30.073,20.456,37.677,19.705,20.894,23.170,28.351,26.788,22.070,23.434,24.984,21.284,19.591,20.593,20.393,23.344,22.875,24.587,24.528,18.843,22.328,23.199,23.283,22.076,20.214,19.488,18.474,18.547
589,23.496,24.760,33.045,43.578,36.512,38.176,26.714,30.139,20.419,37.644,19.528,21.073,23.047,28.323,26.780,21.961,23.543,25.010,21.575,19.600,20.705,20.595,23.754,22.830,24.579,24.979,18.831,22.369,23.054,23.278,22.113,20.135,19.477,18.571,18.475
590,23.492,24.757,33.039,43.224,36.481,38.305,26.941,30.186,20.394,37.647,19.581,21.470,23.059,28.150,26.577,21.989,23.558,25.099,21.478,19.632,20.696,20.466,23.514,22.773,24.673,24.367,18.655,22.328,23.139,23.420,21.919,20.045,19.520,18.641,18.403
591,23.526,24.676,33.240,46.537,36.475,38.172,26.836,30.154,20.445,37.266,19.566,21.553,23.097,28.387,26.684,21.881,23.373,25.308,21.261,19.582,20.683,20.574,23.526,22.699,24.660,24.225,18.867,22.262,23.295,23.348,21.909,20.033,19.456,18.541,18.497
592,23.411,24.733,33.124,44.757,36.682,38.411,26.939,30.059,20.493,37.418,19.642,21.291,23.061,28.244,26.699,22.027,23.518,24.979,21.615,19.475,20.612,20.557,23.376,22.755,24.640,24.491,18.733,22.314,23.143,23.416,22.010,20.110,19.488,18.629,18.447
593,23.379,24.781,33.314,42.974,36.604,38.378,26.792,30.109,20.463,37.166,19.594,21.159,23.146,28.343,26.608,21.916,23.334,25.049,21.548,19.544,20.684,20.546,23.577,22.762,24.613,24.757,18.617,22.314,23.260,23.373,21.934,20.002,19.517,18.591,18.539
594,23.458,24.718,33.275,45.324,36.641,38.424,26.872,30.079,20.468,37.321,19.507,21.031,23.034,28.269,26.963,22.046,23.486,25.275,21.475,19.592,20.516,20.593,23.501,22.594,24.515,24.554,18.700,22.273,23.468,23.381,21.993,20.047,19.563,18.694,18.461
595,23.509,24.724,33.085,46.172,36.566,38.442,26.926,30.036,20.495,37.368,19.479,21.563,23.046,28.280,26.759,22.090,23.437,25.111,21.455,19.516,20.811,20.538,23.577,22.784,24.400,24.152,18.662,22.151,23.208,23.319,21.895,19.976,19.560,18.650,18.583
596,23.463,24.760,33.014,44.496,36.522,38.122,26.967,30.200,20.426,37.428,19.647,21.272,23.060,28.371,26.757,21.851,23.395,25.218,21.281,19.594,20.660,20.486,23.491,22.824,24.674,24.391,18.688,22.103,23.273,23.478,21.657,20.027,19.351,18.518,18.444
597,23.498,24.786,32.950,46.222,36.613,38.366,26.836,30.202,20.494,37.225,19.580,21.059,23.067,28.328,26.766,21.994,23.538,25.033,21.532,19.560,20.580,20.580,23.654,22.731,24.708,24.893,18.760,22.210,23.266,23.340,21.831,19.933,19.477,18.435,18.606
598,23.408,24.728,33.128,46.961,36.671,38.486,26.843,30.038,20.545,37.348,19.429,20.967,23.104,28.426,26.596,21.969,23.401,25.113,21.462,19.597,20.638,20.462,23.715,22.746,24.446,24.489,18.417,22.225,23.186,23.331,21.909,19.916,19.576,18.571,18.336
599,23.392,24.725,32.901,45.161,36.309,38.044,26.988,30.115,20.370,37.428,19.342,21.057,23.117,28.268,26.540,22.025,23.602,24.887,21.679,19.568,20.587,20.503,23.226,22.798,24.637,24.184,18.779,22.203,23.141,23.329,21.865,20.006,19.611,18.597,18.458
600,23.511,25.818,34.362,45.600,37.927,39.505,27.049,30.367,20.522,42.175,19.564,21.014,23.915,31.736,27.376,22.047,25.575,27.844,22.649,19.573,20.758,20.579,23.622,22.854,24.660,25.155,18.698,23.063,23.694,23.564,22.549,20.733,19.534,18.432,18.461
601,23.473,29.559,45.558,47.309,39.971,45.309,28.377,31.667,21.482,51.198,19.794,21.169,28.931,52.802,31.916,23.055,29.313,39.238,27.960,19.640,21.287,20.546,23.518,22.870,24.764,26.009,18.767,25.683,26.289,23.856,25.402,23.100,19.871,18.526,18.769
602,23.449,31.927,64.628,45.830,40.204,58.967,29.340,32.347,23.262,61.053,19.587,21.079,35.283,66.903,35.000,24.465,32.007,42.793,30.793,19.892,21.450,20.619,23.848,22.732,25.027,26.019,18.879,26.100,27.221,24.033,28.453,24.453,19.992,18.644,18.586
603,23.531,35.368,82.926,44.141,41.532,69.441,31.163,32.746,24.937,65.720,19.774,20.939,41.743,76.080,37.028,26.076,33.343,44.366,32.666,19.980,21.830,20.463,23.639,22.910,25.461,25.959,19.048,25.793,27.615,24.137,29.946,25.959,20.032,18.526,18.511
604,29.191,37.082,93.025,42.609,41.305,73.218,33.261,32.824,25.703,66.942,20.187,21.110,45.476,80.066,40.040,27.376,33.092,44.179,33.398,21.978,23.221,20.591,23.600,23.233,25.891,26.249,19.467,25.760,28.143,24.399,30.929,25.878,22.279,19.615,18.978
605,36.605,38.200,95.459,41.452,40.039,70.587,34.537,32.024,25.922,63.191,20.142,21.299,46.289,81.884,39.250,27.623,31.346,44.930,32.291,25.860,24.688,20.728,23.808,23.456,26.194,25.654,19.624,24.579,26.872,24.085,31.728,26.573,23.560,19.953,18.914
606,32.797,40.703,93.676,40.243,38.751,64.682,34.921,31.421,25.641,58.652,20.118,21.045,45.196,83.449,38.383,27.300,29.394,45.341,31.368,26.001,24.647,20.696,23.548,23.419,25.958,25.139,19.490,23.734,25.864,24.043,31.958,27.035,23.670,20.309,18.789
607,28.722,41.727,90.926,39.417,38.274,60.121,35.455,31.098,24.980,55.058,20.019,20.907,43.996,83.502,38.049,26.900,28.095,44.842,30.645,25.021,24.391,20.673,23.631,23.279,26.185,24.684,19.490,23.664,25.700,24.088,31.973,26.990,23.678,20.191,18.872
608,26.331,42.685,89.992,38.626,37.728,55.709,36.481,31.045,24.464,52.429,19.895,20.862,42.384,84.469,37.378,26.386,27.044,44.598,29.977,23.928,25.067,20.735,23.661,23.114,26.098,24.511,19.933,23.096,25.412,24.039,32.206,27.000,23.402,20.509,19.319
609,24.901,42.882,89.839,38.039,37.724,52.514,37.257,30.854,24.075,50.802,19.863,20.829,40.770,85.026,37.526,25.747,26.391,44.752,29.070,22.930,24.878,20.812,23.885,23.134,26.165,24.509,19.912,23.129,25.333,23.860,32.292,27.567,23.375,20.553,19.758
610,24.217,44.397,88.428,37.537,37.200,49.865,37.503,30.727,24.067,48.907,19.771,20.748,39.914,84.886,36.857,25.181,25.622,44.977,28.278,22.574,25.021,20.857,23.860,23.172,26.130,24.466,19.940,22.970,25.593,23.914,32.576,27.665,23.710,20.541,19.886
611,24.054,46.642,88.758,37.467,37.485,47.627,39.413,30.750,24.823,47.599,19.632,21.280,40.198,85.206,36.446,24.960,25.282,45.119,29.548,22.206,25.595,21.046,23.759,23.202,26.116,24.607,20.155,23.118,25.805,23.814,32.559,28.129,23.759,20.932,20.703
612,23.811,48.473,91.114,36.963,37.313,46.636,42.000,30.635,24.556,46.845,19.597,21.362,40.393,86.474,37.129,24.942,25.063,45.637,30.559,21.736,25.877,21.362,23.848,23.201,26.584,24.573,20.321,23.292,26.022,24.027,32.436,28.467,23.617,20.788,21.003
613,23.761,47.725,87.405,36.541,37.342,45.152,42.358,30.525,24.107,46.067,19.692,21.061,39.396,85.612,35.762,24.811,24.660,44.702,29.833,21.515,25.460,21.203,23.713,23.049,26.446,24.361,20.195,23.089,25.899,23.809,32.301,28.337,23.764,20.624,21.525
614,23.508,46.172,83.070,36.407,37.045,44.364,40.989,30.625,23.503,45.213,19.718,21.079,38.422,83.047,36.156,24.619,24.583,43.117,28.438,21.268,25.330,21.278,23.823,23.051,26.191,24.215,19.990,22.579,25.213,23.742,32.314,27.486,23.354,20.641,21.906
615,23.619,44.905,76.343,36.096,37.122,43.824,39.481,30.588,22.812,44.519,19.726,21.144,37.277,79.700,34.892,24.246,24.283,40.460,27.712,20.845,25.021,20.963,23.646,22.952,25.989,24.200,19.833,22.768,25.020,23.694,31.806,26.720,23.735,20.200,21.872
616,23.668,43.094,69.591,35.700,37.056,43.143,37.307,30.726,22.317,44.101,19.762,20.850,35.379,75.791,33.365,23.836,24.275,37.271,26.080,20.614,24.587,20.910,23.801,22.989,25.774,24.139,19.550,22.819,24.425,23.753,31.233,25.520,22.885,20.068,21.444
617,23.493,40.971,63.779,35.320,37.111,42.649,34.913,30.418,21.892,43.323,19.718,20.754,33.078,71.857,32.121,23.545,24.010,34.688,24.612,20.358,24.072,20.799,23.526,22.910,25.597,23.785,19.269,22.690,24.177,23.601,30.645,24.559,22.501,20.118,21.506
618,23.595,38.390,59.399,35.254,37.131,42.218,33.220,30.449,21.450,42.689,19.683,20.774,31.002,68.498,30.837,23.418,24.095,32.548,23.381,20.142,23.407,20.659,23.629,22.797,25.422,23.815,19.036,22.288,23.935,23.706,29.931,23.567,22.255,19.765,21.419
619,23.548,36.191,54.781,34.807,36.736,41.773,31.460,30.584,21.169,42.349,19.650,20.811,29.201,65.179,30.047,23.075,24.040,30.688,22.953,19.955,22.845,20.736,23.624,22.804,25.510,23.646,19.079,22.450,24.045,23.492,29.331,23.141,21.579,19.494,21.419
620,23.537,34.392,51.589,34.935,36.950,41.545,30.426,30.445,21.099,42.043,19.679,20.839,27.571,61.905,29.575,22.946,23.730,29.384,22.552,19.957,22.157,20.789,23.622,22.819,25.289,23.588,18.971,22.705,23.855,23.442,28.498,22.667,21.032,18.982,21.019
621,23.517,32.724,49.233,34.667,36.714,41.225,29.598,30.410,20.898,41.572,19.588,21.571,26.703,58.866,28.965,22.812,23.750,28.281,22.064,19.837,21.938,20.671,23.656,22.943,25.066,23.577,18.898,22.332,23.779,23.437,28.191,22.369,20.584,18.859,20.869
622,23.564,31.215,46.905,34.461,36.652,41.042,29.086,30.224,20.795,41.311,19.613,21.266,25.828,56.449,28.640,22.546,23.751,27.456,21.960,19.680,21.372,20.586,23.440,22.891,24.899,23.715,18.940,22.406,23.629,23.462,27.203,22.233,20.483,18.741,20.211
623,23.520,30.322,45.368,34.502,36.620,40.682,28.400,30.257,20.768,40.840,19.591,21.130,25.257,54.066,28.364,22.553,23.733,26.877,21.799,19.641,21.341,20.638,23.435,22.770,25.003,23.552,18.983,22.480,23.635,23.488,26.843,21.861,20.295,18.629,20.086
624,23.527,29.190,43.919,34.383,36.679,40.311,28.191,30.380,20.683,40.579,19.594,20.894,24.832,52.118,27.703,22.466,23.842,26.614,21.645,19.725,21.236,20.644,23.587,22.814,25.144,23.532,18.760,22.421,23.747,23.475,26.145,21.396,20.107,18.671,19.844
625,23.441,28.581,42.442,34.300,36.779,40.567,27.962,30.210,20.574,40.489,19.661,20.904,24.628,50.084,27.888,22.398,23.573,26.185,21.742,19.614,21.024,20.592,23.732,22.705,24.925,23.876,18.717,22.306,23.705,23.426,25.681,21.461,20.083,18.521,19.564
626,23.426,27.816,41.227,34.120,36.799,40.210,27.855,30.235,20.571,40.276,19.600,21.276,24.304,48.125,27.425,22.397,23.792,25.996,21.803,19.679,20.987,20.752,23.560,22.699,24.708,24.081,18.848,22.506,23.550,23.537,25.127,21.259,19.777,18.438,19.672
627,23.446,27.293,40.262,34.139,36.752,40.179,27.477,30.323,20.557,40.022,19.603,21.246,23.968,46.761,27.280,22.186,23.791,25.741,21.498,19.596,20.897,20.736,23.634,22.644,24.925,23.998,18.779,22.550,23.481,23.541,24.637,21.233,19.917,18.629,19.375
628,23.466,26.870,38.746,34.302,36.574,39.845,27.425,30.193,20.525,39.817,19.464,21.106,23.775,45.203,27.157,22.264,23.595,25.581,21.572,19.611,20.732,20.752,23.455,22.897,24.709,23.594,18.786,22.321,23.694,23.471,24.368,20.773,19.810,18.541,19.378
629,23.411,26.580,38.335,33.887,36.428,40.004,27.317,30.185,20.514,39.526,19.572,20.797,23.637,43.764,27.236,22.201,23.627,25.608,21.395,19.621,20.745,20.499,23.273,22.783,24.803,23.569,18.817,22.554,23.506,23.378,23.797,20.833,19.823,18.374,19.094
630,23.508,26.243,37.969,34.567,36.593,39.729,27.116,30.082,20.542,39.489,19.692,20.870,23.498,42.495,26.991,22.222,23.788,25.378,21.679,19.497,20.755,20.480,23.624,22.728,24.722,23.599,18.736,22.354,23.555,23.358,23.561,20.780,19.737,18.391,18.969
631,23.435,25.852,37.386,36.659,36.605,39.684,27.019,30.313,20.512,39.050,19.593,21.278,23.398,41.543,26.955,22.218,23.634,25.294,21.328,19.584,20.611,20.502,23.649,22.615,24.828,24.371,18.714,22.609,23.521,23.430,23.453,20.584,19.705,18.412,18.933
632,23.421,25.722,36.659,36.122,36.621,39.682,27.051,30.123,20.469,39.175,19.575,21.346,23.437,40.785,26.855,22.140,23.706,25.444,21.462,19.633,20.812,20.471,23.337,22.721,24.778,24.137,18.781,22.384,23.600,23.351,23.404,20.353,19.464,18.474,18.969
633,23.433,25.587,36.058,35.561,36.473,39.333,26.917,30.149,20.419,39.314,19.653,21.022,23.314,39.409,26.918,22.175,23.385,25.148,21.508,19.607,20.678,20.539,23.590,22.710,24.762,23.914,18.683,22.502,23.430,23.436,23.277,20.471,19.657,18.629,18.933
634,23.435,25.589,36.192,35.422,37.107,39.656,27.042,30.269,20.446,40.722,19.720,21.114,23.459,38.707,26.862,22.086,24.031,25.441,21.903,19.574,20.620,20.466,23.435,22.811,24.804,23.996,18.764,22.454,23.779,23.374,23.135,20.512,19.614,18.497,18.892
635,23.383,29.146,43.977,37.615,41.877,42.298,28.097,31.239,20.719,47.937,19.850,21.087,25.167,49.861,28.456,22.294,27.455,34.577,26.605,19.704,21.011,20.620,23.469,23.093,24.811,25.421,18.945,25.203,25.790,23.758,24.816,22.024,19.957,18.694,19.247
636,23.503,33.184,59.839,39.439,41.207,43.616,29.813,31.273,21.056,50.862,19.982,21.183,27.497,67.854,30.098,22.695,28.452,43.131,29.455,19.886,21.402,20.780,23.663,23.048,25.310,25.311,19.174,25.653,26.228,23.915,27.686,23.808,21.654,20.062,20.064
637,23.344,36.386,71.630,39.874,39.631,43.031,31.721,30.839,21.402,48.943,19.810,20.913,28.375,76.978,31.000,22.707,27.238,45.774,29.893,19.783,22.202,20.969,23.619,22.928,25.066,24.835,19.133,25.151,26.242,23.927,29.507,24.596,22.520,20.512,20.722
638,23.391,37.011,71.721,38.887,38.642,42.238,32.026,30.698,21.430,46.754,19.742,20.813,28.230,77.293,31.019,22.792,26.183,44.696,29.013,19.749,22.425,20.844,23.717,22.870,24.957,24.491,19.093,23.996,25.159,23.817,30.343,24.322,22.153,20.382,20.844
639,23.480,37.330,66.880,37.759,37.615,41.587,31.242,30.499,21.210,44.875,19.653,20.894,27.477,73.211,29.976,22.668,25.431,42.199,28.117,19.909,22.223,20.883,23.516,22.938,24.860,24.356,19.083,23.421,24.387,23.799,29.931,23.941,21.903,20.368,21.194
640,23.392,36.468,60.417,37.254,37.224,41.174,30.137,30.425,21.014,43.872,19.657,21.283,26.141,68.223,28.988,22.547,24.646,37.953,25.970,19.659,22.002,20.723,23.612,22.949,25.039,23.880,19.105,22.930,24.161,23.524,29.049,23.000,21.743,20.053,21.025
641,23.345,35.206,55.223,36.633,37.179,40.645,29.094,30.534,20.854,42.629,19.545,21.449,25.358,63.283,28.502,22.454,24.479,34.474,24.472,19.549,21.859,20.722,23.484,22.823,24.839,23.860,18.914,22.221,23.951,23.597,28.208,22.339,21.308,19.676,20.944
642,23.470,33.211,50.874,36.072,36.765,40.441,28.633,30.357,20.746,41.978,19.657,21.163,24.621,59.397,28.136,22.293,24.233,31.450,23.304,19.559,21.396,20.696,23.506,22.899,24.825,23.891,19.024,22.565,23.823,23.426,27.412,21.898,20.936,19.226,20.767
643,23.443,31.633,47.713,35.635,36.900,40.611,28.086,30.290,20.647,41.631,19.746,20.888,24.249,55.810,27.684,22.257,24.131,29.671,22.635,19.599,21.244,20.746,23.246,22.814,24.605,23.620,18.990,22.365,23.658,23.401,26.235,21.445,20.756,19.076,20.794
644,23.361,30.241,44.808,35.524,36.808,40.205,27.783,30.449,20.665,41.148,19.631,20.941,23.834,52.472,27.531,22.243,23.983,28.240,22.237,19.523,20.926,20.646,23.474,22.775,24.631,23.655,18.900,22.177,23.779,23.328,25.561,20.967,20.228,18.656,20.456
645,23.302,29.057,43.512,35.157,36.884,39.962,27.537,30.237,20.496,40.782,19.453,20.815,23.760,49.982,27.047,22.074,23.964,27.220,21.716,19.474,20.872,20.641,23.585,22.614,24.669,23.582,19.048,22.240,23.602,23.547,24.902,20.882,20.059,18.662,20.142
646,23.341,28.172,41.399,34.996,36.679,39.735,27.384,30.240,20.528,40.730,19.657,21.514,23.550,47.455,27.107,22.195,23.872,26.526,21.515,19.473,20.865,20.673,23.666,22.814,24.700,23.833,18.860,22.461,23.474,23.478,24.522,20.853,20.032,18.603,19.953
647,23.339,27.424,40.572,34.913,36.525,39.856,27.210,30.189,20.484,40.248,19.625,21.276,23.411,45.670,26.851,22.052,23.780,26.296,21.799,19.507,20.603,20.607,23.732,22.789,24.656,24.300,18.848,22.303,23.705,23.337,24.071,20.569,19.836,18.382,19.550
648,23.442,26.910,39.207,35.848,36.713,39.702,27.191,30.358,20.458,39.938,19.636,21.217,23.337,43.854,27.080,22.153,23.743,25.932,21.595,19.538,20.720,20.570,23.656,22.786,24.777,24.086,18.948,22.052,23.521,23.504,23.730,20.559,19.796,18.382,19.211
649,23.275,26.554,37.924,37.887,36.589,39.845,27.213,30.280,20.463,39.737,19.619,20.967,23.194,42.400,26.939,22.103,23.711,25.639,21.538,19.575,20.662,20.535,23.636,22.719,24.579,23.796,18.714,22.314,23.465,23.502,23.517,20.433,19.869,18.615,19.217
650,23.369,26.263,37.256,37.176,36.456,39.499,27.163,30.132,20.482,39.825,19.618,20.919,23.213,40.858,26.899,22.129,23.693,25.452,21.498,19.527,20.720,20.511,23.413,22.635,24.677,23.715,18.810,22.310,23.483,23.325,23.267,20.476,19.700,18.435,19.267
651,23.400,25.848,36.888,36.483,36.698,39.729,27.101,30.342,20.500,39.403,19.705,20.892,23.114,39.701,26.988,22.165,23.538,25.674,21.401,19.532,20.599,20.512,23.595,22.712,24.576,24.165,18.757,22.018,23.729,23.476,22.949,20.251,19.592,18.435,19.150
652,23.418,25.729,36.184,35.743,36.714,39.314,27.056,30.195,20.447,39.228,19.438,21.411,23.236,38.550,26.731,22.046,23.754,25.470,21.512,19.459,20.638,20.474,23.457,22.747,24.742,24.526,18.686,22.247,23.385,23.335,22.689,20.196,19.625,18.491,18.972
653,23.380,25.499,35.833,35.509,36.695,39.545,27.111,30.175,20.501,39.195,19.653,21.291,23.125,37.639,26.664,22.059,23.669,25.376,21.455,19.574,20.678,20.583,23.405,22.641,24.663,24.097,18.617,22.321,23.391,23.485,22.529,20.265,19.684,18.641,18.986
654,23.389,25.272,35.566,35.450,36.478,39.417,27.048,30.094,20.427,39.208,19.609,21.008,23.185,36.782,26.601,22.045,23.526,25.351,21.602,19.512,20.583,20.589,23.499,22.714,24.612,23.796,18.681,22.214,23.474,23.436,22.525,20.057,19.531,18.585,18.942
