 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23
618,128.542,133.953,134.108,121.864,137.638,145.758,111.270,148.207,123.682,127.156,115.449,113.099,121.818,152.994,122.988,120.708,141.759,123.726,136.019,111.845,113.053,162.876,70.630
619,127.194,132.049,133.781,125.855,134.443,142.000,108.565,143.968,124.389,124.953,112.778,107.456,118.787,151.050,122.670,125.552,136.774,123.952,136.964,112.111,112.111,159.231,74.744
620,126.761,135.049,134.237,128.145,136.843,140.428,110.585,147.840,121.861,126.454,115.610,109.525,120.249,144.555,121.864,117.166,140.943,123.436,135.583,111.041,112.162,164.050,70.616
621,128.641,134.912,133.247,124.204,134.808,143.404,112.159,146.528,124.956,123.541,110.512,109.219,121.604,145.837,120.915,123.013,136.435,124.358,138.072,110.911,112.065,160.151,70.190
622,129.735,134.407,133.360,123.293,135.890,143.188,112.942,144.483,124.272,123.476,115.966,107.647,120.517,149.961,123.616,127.143,139.561,124.482,136.965,110.239,112.081,158.049,71.706
623,132.678,130.692,132.418,125.287,134.744,142.646,112.335,145.697,123.578,124.469,113.402,110.939,121.995,154.970,122.066,121.714,138.538,126.623,137.180,107.616,108.552,158.406,71.796
624,128.205,135.792,135.673,125.867,135.186,144.711,111.154,149.264,125.644,124.491,110.861,109.128,121.154,145.970,123.559,121.994,139.749,124.771,137.357,110.588,111.462,157.450,73.862
625,131.518,131.282,131.231,125.320,136.659,141.251,110.655,147.187,122.405,123.350,113.180,108.592,117.834,153.024,121.740,124.711,138.850,124.132,137.615,113.635,114.179,161.335,76.657
626,129.437,136.672,131.327,122.160,135.570,139.040,111.204,150.078,123.008,124.926,115.605,110.952,119.033,146.596,123.396,125.166,136.886,122.645,137.575,109.693,110.992,156.681,71.439
627,130.529,134.932,137.501,129.466,134.925,145.935,110.012,148.173,124.842,125.283,115.178,110.176,118.398,148.567,123.466,122.649,139.154,124.143,136.546,110.883,112.286,158.113,73.792
628,131.043,136.677,135.300,123.498,138.303,145.096,113.250,149.745,125.320,123.886,112.129,113.034,121.308,147.356,125.862,124.422,137.300,124.258,139.187,111.588,113.173,163.592,75.931
629,130.458,140.638,138.846,126.491,137.017,146.085,109.950,152.264,123.620,127.829,111.971,111.510,118.336,149.522,123.138,119.756,136.854,124.602,138.123,112.816,113.416,165.203,74.228
630,131.272,138.890,137.451,129.090,135.747,144.303,111.407,149.513,125.166,128.821,114.524,112.517,117.294,146.970,120.794,123.994,140.797,125.018,137.003,112.887,113.947,167.661,71.958
631,131.634,133.966,135.040,123.759,137.374,142.693,113.530,149.342,125.574,121.543,115.356,111.868,123.382,149.552,123.647,124.383,140.314,124.390,137.105,113.361,113.142,168.781,74.668
632,130.880,136.075,139.814,126.474,137.243,142.755,113.441,150.832,123.368,126.305,114.578,107.426,120.057,150.053,122.067,127.672,138.743,126.406,137.844,115.120,115.856,174.881,71.879
633,131.166,134.904,137.781,124.209,136.943,145.061,110.420,151.697,126.503,124.020,116.380,108.704,119.206,151.303,123.863,122.058,139.510,124.672,137.798,113.948,114.969,172.644,70.007
634,131.891,132.786,135.910,125.808,137.609,144.634,110.702,146.850,127.534,123.372,113.517,112.651,120.848,145.315,120.469,124.279,139.783,126.207,139.341,108.929,110.184,171.167,72.512
635,130.938,137.690,135.507,123.939,137.176,144.554,110.855,149.499,125.177,124.960,114.617,108.506,118.986,149.294,122.286,124.429,138.238,123.237,136.470,110.933,112.147,170.582,71.595
636,130.078,133.453,137.330,124.731,138.080,143.206,111.493,148.950,129.561,125.479,110.207,108.172,120.436,146.656,123.113,126.140,139.376,125.452,137.646,112.377,113.188,170.228,71.166
637,131.386,134.003,133.616,125.327,133.698,143.742,111.000,148.139,124.104,124.144,112.471,110.158,118.107,149.107,123.702,124.627,139.146,125.449,137.745,111.008,111.632,164.917,74.851
638,128.865,133.977,137.732,122.779,137.712,144.408,111.228,147.499,123.933,124.658,114.700,110.903,119.680,149.487,124.158,125.766,137.232,124.490,135.952,113.012,113.425,163.549,72.336
639,127.322,133.380,133.256,122.866,135.633,144.702,111.103,148.055,121.692,126.072,113.820,110.210,119.630,147.754,124.324,124.769,139.049,123.417,135.731,110.089,111.397,165.428,72.232
640,130.919,134.781,137.588,120.895,139.543,140.699,113.721,149.784,125.268,124.747,115.624,109.185,120.666,146.774,122.731,124.305,137.217,126.341,139.265,109.371,111.065,164.946,73.149
641,128.191,134.086,135.481,124.330,137.344,140.269,112.073,144.619,126.967,124.481,116.010,110.805,118.102,145.917,121.471,123.851,139.310,120.986,137.664,109.993,111.132,162.197,73.754
642,130.544,131.938,133.127,126.959,139.459,145.534,112.828,146.779,122.568,122.444,114.546,110.510,117.986,149.626,122.334,119.916,137.160,125.545,138.858,109.473,111.086,159.675,71.253
643,129.312,131.867,133.766,123.833,133.869,143.032,112.165,148.287,124.580,125.734,113.029,108.130,118.521,146.659,123.134,125.503,135.968,124.201,136.961,110.787,112.169,163.129,75.107
644,130.321,131.295,135.108,126.151,137.237,144.007,111.161,148.037,120.447,123.233,114.907,108.313,125.294,147.546,122.176,121.107,136.093,125.653,136.562,111.349,112.603,159.861,75.125
645,128.113,130.847,133.547,125.468,131.854,145.193,111.250,144.888,122.123,125.871,118.934,112.340,119.237,153.427,123.756,122.494,140.578,125.395,138.912,110.539,109.981,164.086,73.235
646,202.036,209.599,158.489,147.408,171.186,151.108,164.811,147.611,226.742,196.266,146.934,247.893,161.244,196.344,190.862,135.153,168.586,164.694,143.663,93.468,92.622,151.035,93.509
647,204.360,213.016,164.076,159.828,171.869,148.269,180.696,149.672,231.879,202.533,154.332,247.586,171.924,198.119,188.591,134.776,165.606,167.959,142.809,97.056,94.911,155.479,93.166
648,203.976,212.804,172.934,158.027,175.738,149.357,192.598,151.223,236.491,203.955,168.520,251.368,174.400,193.887,185.757,129.412,168.624,173.096,143.862,92.508,91.772,153.939,97.602
649,207.016,219.791,177.687,165.758,177.062,147.859,203.028,150.330,240.615,198.278,170.988,247.561,178.950,195.599,173.388,129.805,176.409,170.156,142.104,101.337,98.618,158.424,92.692
650,206.924,224.547,182.040,173.291,177.664,150.787,209.243,150.508,242.882,201.414,176.320,250.462,184.806,189.647,172.801,129.133,173.595,179.170,140.845,99.535,98.372,159.110,87.917
651,207.411,222.485,184.853,173.478,180.003,150.061,216.257,150.948,244.464,202.094,182.185,252.239,191.090,190.774,171.306,130.607,182.356,186.936,143.688,98.603,96.780,159.778,94.263
652,206.515,221.118,183.261,174.005,182.422,148.132,209.691,152.528,241.838,197.035,180.080,249.061,187.225,188.858,169.391,125.705,179.329,181.924,143.202,100.040,98.588,161.019,93.024
653,206.350,223.964,181.766,180.265,179.763,147.009,215.956,148.681,242.362,195.665,183.902,250.733,186.130,190.674,172.224,126.860,181.006,181.432,143.220,98.769,97.746,160.865,95.173
654,195.005,216.354,176.522,175.927,167.606,138.106,213.128,137.087,241.085,192.370,172.139,250.523,181.140,179.401,172.059,118.870,183.926,183.892,129.421,91.797,91.031,153.154,88.664
655,194.539,213.045,176.022,174.231,159.914,137.778,214.273,138.064,237.636,192.705,174.261,248.101,181.507,176.412,185.285,117.045,194.049,186.217,129.655,97.625,95.318,155.887,84.578
656,193.324,209.511,170.367,170.900,157.931,134.318,210.938,137.050,236.721,189.027,174.827,247.668,176.355,176.632,177.374,121.847,189.787,180.205,129.569,98.549,96.437,153.419,84.592
657,194.972,211.731,167.394,164.180,157.641,137.325,208.378,135.631,239.638,189.010,176.756,247.567,179.896,176.585,176.435,116.607,186.764,177.269,131.209,95.823,93.387,150.846,86.235
658,208.168,222.438,173.759,173.901,176.403,149.060,218.480,148.681,246.021,204.218,191.071,250.496,195.533,194.134,181.638,127.208,193.319,188.172,141.379,101.453,99.637,156.444,92.976
659,202.695,216.114,169.802,169.857,167.908,149.755,212.933,150.645,243.775,199.199,187.600,250.628,185.341,191.703,177.718,129.714,188.863,180.111,142.455,97.816,95.780,157.603,94.754
660,204.293,214.661,168.856,161.097,165.370,146.601,203.850,147.251,239.771,191.710,181.254,245.420,178.064,187.294,173.303,127.383,181.656,169.510,141.257,99.147,97.771,155.457,94.481
661,204.005,215.805,171.043,160.485,167.955,147.016,204.618,146.756,239.954,184.938,177.763,248.347,172.791,189.582,174.811,123.990,174.053,173.510,142.563,101.812,100.444,154.582,90.810
662,207.662,220.141,181.100,168.349,167.962,150.244,210.672,151.918,241.316,196.581,173.093,250.758,176.066,194.410,181.041,125.724,183.475,186.623,143.918,101.973,99.572,160.565,90.941
663,209.277,223.456,178.456,177.514,171.341,152.529,215.417,150.594,242.990,201.975,178.095,252.044,177.498,201.243,195.572,136.351,187.658,195.890,142.499,106.267,101.768,170.901,101.623
664,202.737,214.013,172.943,173.684,163.855,147.417,213.385,149.895,234.268,195.084,180.315,249.702,173.827,200.285,187.644,127.977,179.289,189.748,142.935,104.317,101.136,165.865,95.830
665,206.156,220.646,171.057,175.507,165.700,149.146,212.379,148.870,237.909,190.216,172.866,247.321,167.481,194.697,177.770,131.799,179.837,187.220,141.341,104.275,100.489,161.714,93.066
666,205.210,217.424,170.840,176.774,165.436,149.496,210.956,150.089,239.439,186.578,173.763,247.727,165.173,192.392,173.603,131.227,175.108,184.422,141.545,101.955,99.235,162.697,94.388
667,206.366,217.833,169.168,174.211,165.478,147.780,209.966,145.503,239.424,178.970,172.029,248.454,163.981,191.353,173.540,127.458,173.346,181.143,140.621,99.377,96.765,159.221,93.612
668,207.872,219.594,165.576,169.949,165.733,147.345,202.649,148.301,238.426,176.194,163.539,248.695,163.118,190.086,170.985,128.286,169.165,180.260,143.208,99.561,98.764,156.782,95.114
669,197.986,207.367,157.057,159.199,158.902,143.274,195.310,147.337,227.967,170.211,158.380,244.628,159.403,189.338,168.352,127.981,165.076,168.674,142.567,100.417,98.111,155.456,95.661
670,205.445,214.055,161.616,156.221,160.860,149.888,193.111,148.975,234.324,172.921,159.698,246.126,152.931,189.935,167.730,131.958,163.097,169.304,142.151,99.036,97.691,153.025,91.938
671,201.981,213.979,157.339,153.816,161.885,149.865,187.228,148.018,231.886,167.980,160.524,244.393,151.536,184.484,168.948,127.581,161.032,164.104,140.583,99.395,96.931,152.887,90.848
672,202.562,218.825,158.072,153.526,159.970,149.009,185.507,147.266,230.615,167.203,153.368,242.004,151.614,186.629,171.239,125.617,159.232,157.661,141.492,97.092,94.710,151.650,92.965
673,118.172,120.555,122.846,114.136,124.195,132.498,100.285,134.077,112.524,111.687,107.971,100.744,107.604,138.151,112.333,114.292,125.025,112.990,125.488,103.784,104.625,145.857,65.190
674,115.118,124.722,123.804,114.702,121.955,130.170,97.941,134.506,111.137,112.923,112.390,99.347,107.938,135.721,112.941,111.558,123.994,111.817,124.173,102.080,103.848,143.746,66.606
675,112.816,123.411,124.801,112.595,124.056,129.318,99.540,135.348,111.301,113.261,109.424,99.943,107.483,140.923,110.384,112.890,124.352,112.701,123.353,101.643,102.364,142.806,67.879
676,118.274,121.860,121.937,115.043,124.416,124.554,102.154,135.207,113.395,114.050,108.390,101.590,108.609,134.703,112.527,109.925,125.627,110.535,123.064,100.685,101.613,140.457,64.976
677,118.281,120.313,117.678,113.301,122.801,126.915,99.390,134.175,112.605,113.757,106.807,99.412,110.839,135.445,112.113,109.821,122.063,112.484,123.419,100.536,101.552,143.278,65.218
678,116.752,120.148,120.592,111.158,120.549,128.401,101.156,136.219,113.079,112.841,108.154,99.977,110.929,137.795,111.691,114.101,124.683,112.889,123.598,100.513,102.028,139.350,64.156
679,115.331,120.133,121.747,113.587,122.023,127.686,99.892,132.255,111.601,111.596,109.076,99.702,107.301,137.650,113.900,114.344,127.114,111.543,123.531,100.735,102.126,140.128,66.377
680,118.458,121.065,123.180,112.604,121.541,126.126,99.499,134.725,112.572,115.340,105.073,101.145,107.372,139.190,111.276,111.623,122.532,112.008,123.038,100.709,102.753,140.050,63.014
681,118.000,121.244,123.568,114.349,123.519,126.673,99.816,133.569,115.225,115.062,103.983,101.260,110.434,134.291,112.996,113.377,124.224,114.172,122.439,101.897,103.738,141.844,66.363
682,117.125,119.599,121.589,115.126,122.338,131.031,101.908,134.061,113.235,112.439,106.249,99.319,108.841,137.172,113.331,109.019,125.183,115.250,122.653,96.935,97.719,142.958,65.388
683,126.825,132.726,133.483,122.396,133.468,139.523,110.970,147.362,124.572,123.965,119.878,108.937,118.602,149.546,127.835,123.838,138.954,126.732,136.370,109.845,112.509,155.569,74.848
684,128.614,134.036,135.024,122.048,135.738,142.014,109.694,146.194,124.430,123.712,116.644,112.080,119.055,152.718,124.377,120.847,138.677,124.863,133.589,111.987,113.764,155.344,71.263
685,128.990,134.907,132.874,125.318,133.290,140.949,110.222,150.554,123.572,124.208,119.161,110.891,119.827,148.276,123.333,123.675,136.920,121.884,135.643,113.341,113.843,154.468,72.509
686,130.175,133.039,132.765,124.037,136.202,141.675,109.899,146.845,122.823,122.208,113.563,109.487,118.019,146.086,123.243,120.825,133.629,123.210,136.081,111.777,112.540,154.290,69.993
687,129.412,132.882,135.784,125.777,133.890,141.657,111.774,148.223,124.141,123.715,118.268,109.023,119.289,148.395,122.577,126.211,136.517,122.408,137.059,109.461,111.119,154.561,74.844
688,131.081,133.729,133.598,126.957,135.457,138.291,107.739,144.995,124.168,122.715,115.844,109.979,121.429,147.516,121.875,120.156,140.848,123.053,133.812,109.084,110.942,154.054,72.152
689,128.643,135.346,132.684,123.452,135.018,140.890,109.864,148.913,123.295,122.623,117.841,111.059,118.045,146.039,123.744,121.347,138.125,123.717,135.902,107.952,107.888,152.253,72.076
690,126.166,134.351,134.028,124.684,134.315,142.157,110.159,141.777,124.077,122.630,115.844,108.681,119.284,142.341,124.010,121.312,135.397,122.460,135.044,109.627,111.385,154.282,73.682
691,127.120,133.571,132.346,124.415,134.391,139.191,109.318,147.647,125.503,124.730,117.061,108.517,118.291,143.332,120.314,123.266,137.793,123.791,135.062,109.641,111.301,155.132,73.865
692,128.593,130.458,133.777,122.594,136.300,140.874,110.743,145.282,124.578,119.993,118.105,107.618,118.531,147.697,122.223,120.107,137.137,122.787,135.828,110.128,111.092,151.354,72.159
693,126.582,134.274,134.417,124.893,134.094,140.928,111.090,145.483,124.996,123.305,115.529,107.300,117.621,146.715,121.723,123.250,136.152,124.196,134.809,111.047,113.188,156.133,71.076
694,130.924,132.873,133.727,124.561,136.443,143.054,112.168,147.649,123.940,122.057,114.707,108.158,117.118,148.291,123.249,124.201,135.616,121.487,135.105,109.459,111.567,152.267,70.529
695,130.622,132.609,133.663,124.755,137.588,140.715,111.083,150.041,122.064,124.767,114.095,110.771,119.730,144.769,122.080,118.899,139.565,124.266,135.078,109.708,111.557,153.724,71.260
696,131.714,136.083,132.789,121.469,135.077,140.527,109.596,146.955,122.216,126.201,115.383,110.260,122.893,146.380,123.380,123.666,136.732,126.295,135.848,112.971,113.273,151.986,70.273
697,126.686,131.578,133.520,125.053,134.630,141.578,111.340,146.724,124.198,127.447,118.400,111.361,116.704,147.433,124.286,122.951,139.167,124.670,136.024,108.493,109.729,154.553,72.516
698,129.045,136.005,136.343,122.247,136.572,140.810,109.295,146.045,124.385,121.407,114.927,108.069,119.917,148.083,122.409,128.403,136.779,122.946,135.306,111.857,113.833,156.565,75.640
699,130.347,131.541,131.603,127.026,135.456,140.552,107.785,146.308,124.351,122.568,116.380,109.284,119.256,148.068,122.905,126.192,139.633,124.326,136.098,111.465,112.510,155.806,73.841
700,128.737,133.084,134.007,125.900,136.339,142.125,113.793,145.922,123.882,124.102,116.895,107.397,119.220,147.490,126.655,121.542,137.620,122.373,134.563,108.220,110.154,153.613,72.872
701,127.217,134.649,132.298,124.799,136.330,141.020,111.276,147.715,124.193,121.499,115.556,108.853,119.957,148.677,122.572,126.477,137.924,121.538,136.943,112.641,114.972,154.128,77.010
702,130.894,133.044,134.574,125.126,136.867,140.986,111.360,148.004,124.123,124.285,114.259,107.511,118.092,146.831,125.480,125.295,136.840,122.132,136.883,112.293,113.402,152.107,72.606
703,127.272,135.057,134.105,124.724,137.667,142.139,109.207,149.135,125.769,121.032,120.771,108.034,120.550,146.383,122.391,123.545,139.344,123.334,134.762,108.923,110.856,155.186,73.059
704,131.014,133.291,136.643,126.514,136.433,139.045,107.724,149.353,124.158,120.809,118.151,109.884,118.936,147.671,121.518,122.247,136.489,125.084,136.096,110.649,112.327,154.697,71.882
705,128.953,134.802,135.999,125.580,137.350,139.749,109.822,146.642,124.830,121.727,118.785,107.374,118.062,149.228,124.341,122.344,136.348,120.543,136.141,108.973,110.188,154.417,73.048
706,129.856,133.711,133.300,124.129,135.186,136.852,112.137,144.913,128.308,123.253,115.580,107.410,118.988,146.721,123.253,122.906,137.240,124.029,132.793,108.281,109.622,155.439,72.246
707,126.976,132.701,135.540,125.444,135.504,140.578,112.273,148.606,127.830,123.089,115.171,109.615,122.758,147.142,123.905,121.266,139.835,123.697,134.906,108.381,109.992,154.336,74.301
708,129.515,131.708,136.030,123.667,136.116,142.061,110.616,145.932,123.786,122.682,117.966,109.101,120.047,145.763,122.550,124.795,139.221,125.889,137.316,110.831,112.032,157.800,69.893
709,128.454,133.604,133.300,125.015,137.106,141.088,111.665,148.604,123.121,124.057,113.902,106.164,121.403,150.780,122.925,121.701,135.654,123.374,134.696,109.227,110.290,155.694,68.661
710,127.529,133.144,131.069,127.434,137.498,144.628,105.282,149.055,126.726,120.213,117.434,108.315,119.031,146.991,124.308,126.403,136.483,122.553,135.348,109.329,110.182,157.956,76.093
711,124.820,132.532,135.423,126.560,137.754,141.702,111.047,148.412,126.162,123.553,113.251,105.889,118.296,146.439,123.109,128.568,137.897,124.928,136.061,111.196,111.906,158.494,73.875
712,127.487,130.458,133.865,125.777,136.207,139.632,112.142,147.852,124.983,122.968,115.844,107.332,121.986,145.353,123.474,124.812,136.985,123.189,135.864,112.027,114.395,155.647,73.228
713,127.348,135.698,133.693,123.439,131.988,137.500,109.546,146.788,125.873,121.035,111.854,110.036,119.453,142.347,122.339,129.997,138.021,121.838,136.215,108.531,111.231,157.793,72.869
714,130.038,133.104,136.660,124.401,135.475,138.453,109.073,146.904,122.073,122.583,115.776,103.344,117.668,145.380,124.897,120.461,138.941,125.457,133.937,110.692,111.008,153.739,73.135
715,128.276,130.802,135.561,123.126,134.860,137.767,105.836,149.057,124.734,124.692,111.639,106.059,117.391,143.240,124.292,121.558,136.658,123.656,132.786,110.915,111.316,156.051,69.979
716,126.230,133.375,132.699,124.296,134.267,138.381,108.271,147.189,123.738,125.608,114.317,108.939,119.727,141.688,121.446,123.805,135.979,124.602,132.755,109.935,110.874,153.921,78.152
717,128.551,135.196,131.705,122.048,134.896,137.700,108.477,144.061,121.875,124.206,113.324,105.611,118.652,148.249,121.582,123.802,137.806,122.755,133.100,111.651,111.440,152.885,74.478
718,127.407,134.485,133.379,125.316,131.621,140.884,108.490,146.301,124.746,123.156,111.529,108.334,115.751,147.193,124.425,124.506,137.690,122.451,134.328,111.201,112.864,157.064,72.869
719,126.919,133.596,132.085,125.456,133.374,139.325,108.710,146.683,124.204,123.146,114.829,109.288,120.945,144.395,122.824,121.935,139.376,121.639,134.889,110.139,112.285,155.188,72.260
720,127.555,132.437,135.832,122.626,133.113,141.448,108.799,146.084,122.141,125.273,117.510,105.321,120.872,146.175,123.722,123.945,139.703,125.949,136.654,108.535,111.424,157.969,70.699
721,127.215,134.609,133.118,122.901,134.929,138.386,110.507,146.422,124.805,121.829,114.417,109.626,120.325,145.148,124.312,123.162,133.513,120.670,135.046,114.021,114.331,156.229,74.218
722,125.094,132.011,132.933,123.614,136.012,139.825,108.178,147.749,122.181,122.663,116.002,107.237,121.382,146.012,119.965,124.308,136.346,122.409,134.186,109.775,111.096,158.154,75.896
723,126.021,134.248,132.955,123.857,134.059,137.397,106.384,147.125,125.295,124.377,112.837,110.284,121.062,145.789,123.166,123.737,137.021,124.033,133.852,109.209,110.443,156.601,77.529
724,129.312,130.632,132.220,123.485,134.063,140.253,109.724,145.750,123.337,120.826,114.524,108.317,119.919,143.955,122.095,120.256,135.644,121.747,131.857,111.508,113.244,156.325,74.671
725,125.003,130.375,136.204,126.621,131.621,140.531,106.688,147.572,125.630,121.323,117.866,104.111,119.265,142.389,122.935,123.662,137.890,122.807,135.421,108.803,110.039,155.633,71.159
726,129.029,133.661,133.511,124.622,133.762,141.119,107.529,149.071,123.574,123.050,114.183,108.191,117.351,145.421,123.192,123.127,138.146,122.710,134.329,109.151,109.852,155.094,71.256
727,127.813,133.075,131.943,123.784,132.303,141.034,108.348,147.262,125.214,119.730,117.895,106.515,115.810,144.908,120.350,124.107,133.992,125.240,133.702,110.292,111.538,152.458,74.391
728,127.969,130.039,134.265,123.471,135.380,138.621,109.064,145.348,127.222,121.754,115.678,108.191,123.436,140.941,119.919,124.513,140.049,127.777,133.895,109.663,111.354,152.803,72.765
729,128.939,128.106,131.454,126.172,133.075,141.004,109.080,148.592,121.310,120.722,114.324,111.013,120.149,140.608,123.459,123.432,137.992,120.890,134.164,109.315,111.265,152.694,71.249
730,126.019,131.672,132.951,124.022,134.275,138.413,109.042,147.854,123.341,122.002,116.702,107.914,119.782,140.899,123.591,130.552,135.941,119.779,134.004,110.507,111.880,156.146,76.187
731,127.189,130.308,135.291,124.333,135.475,138.991,110.094,144.629,123.545,124.305,115.810,107.639,121.872,144.365,122.410,122.500,138.937,120.330,134.775,107.152,107.337,155.261,76.467
732,126.875,133.008,132.805,123.609,134.278,141.166,107.945,146.597,122.249,120.246,113.478,108.153,120.145,142.810,122.809,120.942,136.913,126.287,133.928,107.595,109.856,156.621,71.699
733,125.891,128.380,133.361,121.003,136.858,140.931,107.693,146.196,125.133,120.980,118.193,107.158,118.424,142.065,122.821,124.487,134.321,122.562,133.864,109.257,111.331,154.587,72.166
734,125.331,131.672,131.999,124.298,134.926,139.534,106.568,147.606,125.198,124.439,115.395,103.670,122.270,146.362,122.623,129.221,134.065,123.191,135.409,111.421,112.846,156.974,73.474
735,127.795,128.505,135.379,123.310,133.296,138.653,111.616,148.091,122.410,123.429,113.898,107.557,114.400,147.211,120.339,128.568,136.603,124.986,134.414,112.699,113.734,153.772,74.948
736,128.185,131.242,132.813,124.009,137.552,139.209,107.924,146.766,124.247,124.375,116.517,108.193,120.180,146.680,124.720,127.166,133.766,124.311,134.242,105.592,107.115,158.058,70.284
737,127.960,132.821,131.865,124.111,137.404,136.953,109.543,146.663,124.944,118.901,115.985,107.645,121.512,145.297,124.871,124.205,132.903,122.998,134.038,110.381,110.161,156.404,70.979
738,130.364,133.055,132.261,121.480,133.655,137.798,108.264,146.225,125.407,122.471,115.495,108.847,120.327,145.065,121.438,125.429,135.203,125.760,135.405,109.855,111.715,155.146,72.782
739,128.984,132.227,132.604,122.321,135.814,138.366,109.446,146.394,127.736,123.921,118.390,105.468,120.393,142.098,124.647,124.055,138.125,122.185,132.840,108.556,110.609,158.028,77.090
740,127.636,132.558,132.096,122.782,135.570,137.791,106.718,147.298,122.333,124.122,116.637,104.408,117.559,142.828,123.178,125.653,133.392,123.119,132.841,111.503,113.194,157.413,69.924
741,124.809,129.555,131.394,120.956,134.081,137.621,107.679,145.934,124.576,121.345,117.156,104.884,122.393,141.665,123.442,126.360,136.124,124.739,134.545,107.968,108.063,154.814,73.509
742,126.203,131.151,133.217,125.488,133.312,139.469,109.984,144.301,122.790,120.563,115.551,107.044,117.280,140.424,121.197,119.500,137.222,126.244,132.350,109.577,112.227,154.982,75.294
743,125.445,129.737,132.661,124.019,133.566,138.325,109.231,144.695,124.501,123.883,118.432,104.863,120.626,144.516,121.541,126.799,135.555,126.424,134.915,110.529,111.943,153.206,72.972
744,125.360,129.779,133.993,122.117,136.891,137.009,108.541,144.904,120.593,120.896,115.059,105.147,120.251,139.309,123.225,125.516,134.462,121.658,132.836,109.799,111.648,156.733,72.336
745,128.499,133.083,133.096,124.985,135.103,134.704,111.234,145.982,124.358,123.069,116.380,105.134,118.469,143.344,121.917,125.347,132.798,126.000,132.965,112.433,114.070,156.394,73.138
746,127.180,131.362,131.459,123.065,133.216,134.469,107.718,146.248,124.214,122.407,115.810,101.294,117.678,139.659,120.536,127.373,136.570,123.627,135.077,108.035,109.792,155.439,73.592
747,132.241,131.489,133.826,124.818,133.707,138.516,109.910,150.298,123.961,120.687,117.305,104.744,120.327,142.819,123.009,125.974,134.489,125.131,134.826,107.351,109.703,158.554,73.239
748,122.437,125.161,127.603,114.320,125.611,141.226,97.429,150.907,113.083,111.821,111.388,99.214,110.104,133.905,113.122,116.042,124.624,113.823,126.951,100.540,99.924,163.960,65.623
749,224.898,210.833,170.547,141.685,200.229,207.206,148.023,184.043,225.713,196.620,142.500,188.784,154.668,201.748,164.250,150.805,152.456,145.938,155.569,82.116,82.108,146.035,101.035
750,226.766,217.594,182.739,160.213,205.891,211.670,161.431,191.317,226.245,206.476,146.149,190.248,164.789,210.543,167.084,159.471,157.099,147.621,159.189,84.303,83.219,151.343,104.135
751,225.742,214.414,187.549,161.376,203.863,205.782,174.253,192.037,227.044,210.397,150.363,187.924,166.216,215.323,166.505,153.266,154.903,149.752,160.307,85.973,84.215,157.688,100.429
752,226.447,213.321,188.814,170.818,203.116,203.616,181.874,188.863,224.580,202.174,149.637,186.374,169.491,212.288,165.231,154.448,158.597,147.631,156.951,87.133,85.823,156.271,100.401
753,226.194,216.661,183.784,168.524,205.573,197.574,181.582,180.528,225.674,202.556,152.895,181.370,167.886,216.724,164.531,149.406,152.099,143.807,156.644,86.943,86.235,150.972,97.394
754,225.139,219.435,178.849,164.614,204.707,183.238,177.485,175.766,222.599,194.529,150.890,184.137,166.296,210.199,166.043,148.364,155.441,146.591,154.367,85.465,84.076,151.643,103.599
755,221.464,216.636,174.355,164.160,200.039,171.123,175.248,168.595,211.287,190.422,152.680,180.162,160.377,212.086,166.823,145.834,153.224,144.510,156.603,84.380,83.266,152.108,102.599
756,216.756,211.930,169.555,161.776,195.232,163.406,181.285,163.458,205.466,189.005,147.449,181.729,151.848,199.181,165.661,145.273,154.365,145.545,155.529,86.503,84.497,150.122,103.090
757,117.296,121.515,125.693,114.772,122.615,128.726,96.736,138.494,112.050,113.156,104.073,96.987,112.242,130.226,110.159,112.497,123.285,112.503,123.754,99.591,101.686,171.908,64.720
758,118.281,119.969,121.598,115.323,124.302,128.742,99.119,135.775,113.183,112.127,107.993,94.279,107.104,128.795,112.803,114.987,124.781,111.438,122.430,99.069,99.907,169.179,65.865
759,115.179,122.919,125.730,114.757,125.552,129.083,100.133,136.096,109.742,110.581,107.390,98.305,108.742,131.297,112.233,117.250,124.489,113.424,122.357,100.572,102.184,169.853,65.038
760,116.555,123.692,123.142,112.194,122.887,130.917,100.591,135.565,111.748,110.089,109.461,96.040,109.005,131.157,113.286,114.276,122.662,113.054,123.247,98.101,99.260,174.610,65.315
761,212.967,219.580,179.661,183.903,197.505,157.493,204.491,154.991,217.763,193.891,139.322,221.216,156.377,208.543,182.033,145.675,162.599,157.939,152.444,85.901,84.452,157.989,103.651
762,202.828,212.701,170.483,174.207,182.742,142.542,205.505,137.966,227.324,194.084,139.602,238.086,156.590,198.979,187.619,133.659,155.654,158.468,136.390,79.205,79.136,149.890,96.526
763,213.617,219.269,181.318,185.400,192.195,152.625,219.053,154.223,231.832,199.965,150.115,242.481,170.223,210.095,189.648,149.708,167.578,165.428,151.326,90.043,88.057,163.754,105.128
764,207.998,218.222,178.369,181.180,185.810,151.708,213.268,150.904,231.516,193.402,153.878,239.884,167.066,206.496,178.291,141.247,165.679,165.599,147.598,90.364,88.152,162.339,100.412
