 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46
626,21.812,23.877,18.882,24.100,21.109,20.301,19.678,19.616,21.788,18.858,18.788,19.979,17.619,19.242,32.936,31.646,38.114,19.484,17.053,19.672,30.538,36.113,25.874,28.705,43.989,40.008,26.336,29.750,35.425,35.280,32.786,26.238,22.000,23.294,21.952,23.968,28.308,26.066,22.951,25.283,24.797,23.817,21.122,20.066,21.483,21.987
627,21.827,23.890,18.742,24.019,21.032,20.191,19.615,19.551,21.805,19.066,18.749,19.916,17.718,19.166,32.586,31.440,38.400,19.535,16.935,19.334,30.555,36.125,25.973,28.589,43.771,39.527,26.399,29.554,35.687,35.372,32.863,26.116,22.118,22.901,21.722,23.901,28.113,25.934,22.936,25.139,24.668,23.956,21.108,20.151,21.693,22.136
628,21.701,23.799,18.744,24.088,21.126,20.326,19.628,19.503,21.687,19.021,18.791,19.911,17.667,19.310,32.411,31.532,38.082,19.534,16.997,19.383,30.616,36.477,25.948,28.524,46.363,40.613,26.634,29.536,35.680,35.318,32.613,26.267,21.979,23.504,21.971,23.856,27.657,26.520,23.015,25.259,24.814,23.762,21.100,20.137,21.652,22.089
629,21.795,23.683,18.706,24.125,21.085,20.077,19.777,19.677,21.827,19.110,18.749,20.051,17.720,19.114,32.511,31.427,38.388,19.588,17.019,19.282,30.509,36.280,25.852,28.552,46.224,41.467,26.108,29.479,35.757,35.050,32.650,26.253,22.075,23.296,21.860,23.937,27.318,26.137,22.975,25.282,24.948,23.817,21.131,20.073,21.668,22.092
630,22.125,24.320,18.868,24.030,21.002,20.200,19.722,19.609,21.748,19.146,19.405,19.961,17.749,19.276,32.496,31.830,38.437,19.606,17.019,19.373,33.255,36.450,25.852,28.652,52.229,42.124,26.937,31.379,36.142,37.648,40.211,27.581,22.382,23.383,22.865,24.123,28.277,27.919,24.652,25.187,24.761,23.996,21.235,20.007,21.885,21.984
631,24.280,26.763,18.900,24.083,21.467,20.952,19.911,19.709,22.216,19.082,20.758,20.219,18.344,20.176,33.461,35.244,39.629,19.593,16.975,19.481,43.695,36.853,26.111,28.629,58.768,45.734,27.500,38.931,36.641,40.197,47.660,30.133,23.332,24.491,25.099,25.010,28.786,29.102,27.272,25.304,24.787,24.230,21.329,20.427,21.856,22.442
632,24.974,27.418,18.764,24.252,21.543,20.809,19.934,19.583,22.449,19.205,20.771,20.438,18.835,20.754,34.600,41.021,40.612,19.610,16.997,19.568,47.941,36.545,26.412,28.841,65.288,48.253,28.340,42.428,36.805,42.077,50.199,29.645,23.182,24.417,25.869,24.841,29.827,29.785,26.957,25.270,24.789,24.548,21.439,20.605,21.837,22.335
633,25.558,27.402,18.911,24.375,21.531,20.768,19.944,19.536,22.750,19.046,21.143,20.566,19.626,22.070,34.939,48.804,40.371,19.698,17.068,20.237,53.898,36.686,26.505,30.273,71.992,53.868,28.705,47.822,37.945,46.454,54.714,29.616,23.321,24.400,26.761,25.256,30.729,31.093,27.272,25.623,24.806,24.548,21.567,20.742,21.944,22.337
634,25.244,27.461,18.824,24.391,21.694,20.651,19.926,19.616,23.020,19.121,20.843,20.506,19.718,21.971,35.154,48.339,40.004,19.809,17.070,20.822,54.481,36.862,26.439,29.898,81.653,53.505,28.556,48.697,38.528,51.408,58.402,28.805,23.100,24.469,26.320,25.231,31.403,29.608,27.622,25.310,24.970,24.857,21.451,21.066,22.079,22.295
635,25.257,27.427,18.750,24.296,21.516,20.462,19.918,19.642,23.001,19.196,20.275,20.407,19.441,21.512,35.543,47.403,39.620,19.813,17.025,21.251,54.626,37.019,26.308,29.389,82.605,59.849,28.552,49.318,39.194,53.815,60.691,28.534,22.986,24.281,25.263,24.738,31.336,29.149,27.687,25.404,24.945,25.075,21.339,20.895,22.034,22.168
636,24.867,26.048,18.786,23.903,21.534,20.367,19.818,19.614,22.922,19.158,19.851,20.281,19.038,21.094,34.957,46.723,39.445,19.844,17.220,21.007,52.592,36.866,26.300,29.201,82.128,63.588,28.366,46.931,39.243,54.948,61.012,28.309,22.729,24.111,24.940,24.856,31.506,28.951,27.291,25.625,24.917,24.937,21.339,21.041,21.880,22.207
637,24.311,25.201,18.782,24.188,21.297,20.478,19.797,19.486,22.836,19.100,19.700,20.147,18.832,20.822,34.404,44.648,38.918,19.987,17.351,21.488,50.415,36.820,26.197,29.050,77.760,59.066,27.791,44.679,39.056,53.765,59.968,27.669,22.486,23.800,24.274,24.509,30.538,28.372,26.201,25.307,24.850,24.794,21.361,20.904,21.841,22.397
638,23.528,24.920,18.777,24.394,21.348,20.344,19.693,19.575,22.740,19.103,19.215,20.335,18.566,20.517,33.950,43.025,38.918,19.994,17.422,21.213,47.792,36.916,26.263,29.112,72.120,54.953,26.959,42.678,38.179,50.767,59.900,27.386,22.379,23.437,24.000,24.330,29.806,27.086,25.193,25.272,24.980,24.437,21.171,20.790,21.836,22.288
639,23.371,24.660,18.757,23.981,21.300,20.531,19.798,19.558,22.648,19.267,19.256,20.254,18.205,19.991,33.175,41.345,39.310,20.182,17.694,21.418,45.485,37.247,26.182,28.949,66.531,51.907,26.448,40.874,37.799,51.781,58.204,27.129,22.175,23.459,23.325,24.097,29.016,26.149,24.615,25.173,24.902,24.417,21.282,20.751,21.695,22.274
640,22.999,24.420,18.838,24.199,21.244,20.358,19.907,19.410,22.608,19.194,19.041,20.212,18.156,19.831,33.539,40.144,38.763,20.462,17.935,21.446,43.412,36.856,26.265,28.905,62.507,49.503,26.690,39.758,37.572,50.095,58.845,26.776,22.336,23.553,23.144,24.198,28.399,25.781,24.030,25.242,24.898,24.202,21.131,21.071,21.672,22.191
641,22.898,24.162,18.868,24.153,21.381,20.351,19.841,19.588,22.485,19.281,19.099,20.134,18.205,19.594,33.225,38.759,38.873,20.578,18.148,21.707,45.890,36.914,26.234,28.814,62.331,47.882,26.500,42.175,37.562,52.338,58.385,27.059,22.389,23.770,23.247,24.279,28.048,25.492,24.876,25.177,24.775,24.710,21.175,20.820,21.837,22.295
642,22.655,24.112,18.782,24.016,21.285,20.383,19.908,19.542,22.459,19.470,18.967,20.086,18.053,19.569,32.757,38.160,38.735,20.759,18.247,21.711,51.883,36.803,26.360,28.725,61.523,49.692,26.735,47.495,38.219,56.178,61.528,27.021,22.368,23.951,23.308,23.921,29.106,25.414,26.304,25.242,24.732,24.492,21.304,21.098,21.773,22.268
643,22.483,23.856,18.766,24.190,21.254,20.362,19.784,19.549,22.393,19.381,18.711,20.132,17.874,19.431,33.039,37.036,38.816,20.733,18.289,21.596,52.310,36.848,26.243,28.881,59.032,49.758,26.739,48.022,38.111,55.713,63.810,27.121,22.296,23.849,23.341,24.296,28.556,25.428,25.730,25.255,24.723,24.639,21.292,20.993,21.790,22.252
644,22.513,24.021,18.704,23.965,21.134,20.399,19.850,19.538,22.298,19.598,18.895,20.141,17.885,19.444,32.971,36.902,39.057,20.729,18.430,21.512,49.796,37.139,26.206,28.757,55.896,48.099,26.507,45.857,37.622,52.986,60.768,26.821,22.257,23.657,23.075,24.186,28.478,25.369,24.755,25.213,24.909,24.234,21.249,21.066,21.790,22.105
645,22.345,23.954,18.793,24.100,21.245,20.481,19.944,19.607,22.265,19.511,18.928,20.091,17.762,19.362,32.743,36.129,38.963,21.140,18.593,21.669,47.100,37.240,26.372,28.743,53.859,46.541,26.571,43.768,37.441,50.494,58.223,26.734,22.196,23.420,23.188,24.118,28.034,26.601,24.407,25.225,24.850,24.052,21.198,21.037,21.791,22.045
646,22.217,24.000,18.744,24.137,21.143,20.351,19.822,19.592,22.138,19.623,18.793,20.075,17.866,19.294,32.736,35.547,38.849,21.037,18.679,21.721,44.728,37.276,26.320,29.033,52.021,45.319,26.545,41.877,37.133,48.147,55.904,26.657,22.271,23.370,23.026,24.169,28.911,28.038,24.391,25.149,24.917,24.032,21.157,21.110,21.719,22.125
647,22.162,23.913,18.702,24.095,21.138,20.346,19.871,19.711,22.099,19.703,18.862,20.080,17.782,19.294,32.661,35.234,38.845,20.804,18.834,21.742,42.626,37.564,26.078,28.729,50.875,44.753,26.627,40.751,37.064,46.379,53.388,26.597,22.182,23.444,22.845,24.145,28.453,26.815,23.999,25.089,25.024,24.147,21.082,20.954,21.777,22.031
648,22.052,23.957,18.777,24.081,21.130,20.298,19.758,19.551,22.048,19.769,18.961,20.209,17.725,19.324,32.693,34.930,38.518,20.912,18.602,21.760,41.166,37.894,26.234,28.701,49.435,43.495,26.377,39.313,36.851,45.214,51.348,26.628,22.186,23.306,22.728,24.036,28.145,25.960,23.510,25.192,24.819,24.298,21.333,20.881,21.872,22.229
649,22.035,23.945,18.766,24.083,21.084,20.298,19.943,19.577,22.084,19.715,18.862,20.035,17.826,19.360,32.546,34.399,38.245,20.899,18.720,21.547,39.986,37.665,26.156,28.728,48.264,42.599,26.235,38.066,36.550,43.792,49.442,26.545,22.182,23.237,22.549,23.995,27.975,25.477,23.294,25.241,25.041,24.083,21.184,20.811,21.649,22.375
650,22.119,24.080,18.764,23.979,21.010,20.237,19.736,19.521,22.045,19.922,18.818,20.105,17.762,19.143,32.150,33.818,38.604,20.856,18.675,21.345,38.984,37.398,26.155,28.743,50.867,42.566,26.201,37.412,36.402,42.688,47.935,26.121,22.232,23.301,22.690,24.038,28.531,26.327,23.175,25.017,24.671,23.794,21.096,20.772,21.657,22.056
651,22.008,23.749,18.864,24.259,21.102,20.321,19.798,19.486,21.988,19.674,18.868,20.049,17.628,19.242,32.271,33.401,38.576,20.499,18.502,21.296,37.885,37.677,26.167,28.688,51.763,41.723,26.343,36.678,36.475,42.230,46.410,26.200,21.879,23.279,22.815,24.031,28.532,26.309,23.185,25.248,24.712,24.024,21.214,20.646,21.632,22.281
652,21.983,23.932,18.721,23.961,21.045,20.405,19.824,19.581,21.984,19.584,18.865,20.055,17.689,19.449,32.593,33.352,38.588,20.398,18.486,20.854,40.795,37.673,26.098,28.599,56.371,41.731,27.526,40.194,36.305,43.194,47.130,26.402,22.321,23.494,23.078,23.846,28.245,28.728,23.190,25.213,24.633,23.996,21.322,20.667,21.563,22.020
653,21.870,24.135,18.909,24.044,21.093,20.369,19.719,19.668,22.137,19.653,19.444,19.952,17.901,19.629,32.629,33.241,38.943,20.285,18.390,21.010,50.398,37.452,26.286,28.654,64.464,41.354,29.679,49.218,36.352,45.083,47.387,26.533,23.200,23.827,24.080,24.306,28.510,34.119,23.545,25.069,24.721,24.202,21.514,20.587,21.806,22.230
654,21.948,23.977,18.710,24.125,21.118,20.200,19.645,19.581,21.968,19.511,19.771,19.927,17.826,19.480,33.021,33.062,38.951,20.016,18.216,20.672,51.197,37.280,26.089,28.672,67.949,41.151,30.131,49.616,36.586,46.083,46.659,26.440,23.089,23.941,24.197,24.468,28.956,34.549,23.627,25.208,24.939,24.690,21.408,20.662,21.887,22.208
655,21.804,23.932,18.668,24.046,21.088,20.333,19.708,19.590,21.977,19.281,19.317,20.066,17.819,19.433,32.796,32.949,38.718,19.851,18.182,20.258,48.163,37.244,25.950,28.641,65.629,40.437,29.183,47.386,36.535,44.427,48.200,26.453,22.854,23.523,23.606,24.371,28.541,31.992,23.385,25.137,24.783,24.194,21.225,20.632,21.683,22.169
656,21.899,23.941,18.777,23.995,20.950,20.451,19.824,19.560,21.853,19.265,19.587,20.171,17.703,19.426,32.668,32.769,38.641,20.021,18.197,20.303,45.864,37.795,26.030,28.725,64.139,39.887,29.030,44.913,36.082,43.666,48.086,26.478,22.643,23.509,23.314,24.361,28.169,31.154,23.321,25.092,24.718,24.290,21.200,20.511,21.752,22.135
657,22.001,24.228,18.753,24.146,21.068,20.310,19.893,19.629,22.005,19.258,19.309,19.940,17.672,19.289,32.425,32.635,39.090,19.892,18.099,20.331,45.739,37.365,26.104,28.517,61.731,39.766,27.821,45.129,36.343,43.118,49.977,26.562,22.625,23.472,23.421,24.002,29.012,29.625,23.687,25.368,24.868,24.341,21.318,20.630,21.742,22.138
658,23.246,25.123,19.956,24.120,21.478,20.440,19.946,19.766,22.204,19.235,20.559,20.112,17.901,19.788,32.664,35.026,40.824,19.926,18.165,20.362,56.528,38.753,26.221,28.806,66.133,42.835,28.224,54.518,39.230,45.971,52.388,26.643,22.679,24.531,25.125,24.296,28.940,32.219,26.901,25.048,24.890,24.611,21.618,20.726,21.663,22.063
659,26.226,25.215,23.454,24.280,21.877,20.554,20.004,19.787,22.186,19.674,21.198,20.219,18.313,20.032,33.671,41.244,44.522,20.058,18.295,20.425,59.030,43.339,26.303,29.086,79.784,59.802,28.679,56.065,55.392,55.724,61.609,26.940,22.718,24.647,26.597,25.092,29.801,31.694,30.299,25.238,25.020,24.865,21.492,21.089,21.833,22.379
660,26.798,24.721,24.327,24.144,22.138,20.649,20.099,19.776,22.350,19.582,21.047,20.212,18.357,19.904,33.604,41.856,43.139,20.278,18.488,20.812,55.499,45.402,26.341,28.978,83.019,65.750,27.933,53.516,69.279,61.242,65.428,26.993,22.436,24.259,26.317,24.950,30.598,29.348,30.615,25.146,24.898,25.167,21.398,21.158,21.726,22.240
661,27.868,24.525,24.960,24.053,22.786,20.522,20.080,19.794,22.424,19.658,20.579,20.166,18.299,19.704,34.343,42.349,44.645,20.115,18.520,20.704,52.401,47.959,26.307,28.947,83.773,76.687,27.410,51.133,86.860,70.022,73.020,27.340,22.593,24.333,26.254,24.839,30.534,27.723,31.196,25.192,24.890,24.552,21.318,21.034,21.747,22.346
662,28.957,24.527,25.708,24.069,23.606,20.282,20.130,19.660,22.283,19.299,20.253,20.180,18.278,19.704,34.604,43.682,46.490,20.028,18.394,20.362,51.689,50.688,26.176,28.681,85.229,83.931,27.433,50.414,99.127,75.497,78.375,27.529,22.879,24.509,26.329,24.848,31.216,26.964,31.264,25.277,24.954,24.361,21.382,20.970,21.898,22.254
663,30.166,24.390,26.448,24.245,23.997,20.333,19.862,19.534,22.232,19.292,20.116,20.176,18.192,19.647,34.796,47.889,48.253,19.847,18.297,20.160,49.006,54.950,26.121,29.131,85.123,88.714,27.175,48.188,109.269,78.497,80.478,27.217,22.321,24.331,26.415,24.785,30.762,26.362,31.599,25.351,24.833,24.750,21.357,20.973,21.814,22.237
664,30.695,24.039,26.593,23.981,24.230,20.472,19.928,19.664,22.300,19.333,19.876,20.196,18.504,19.852,34.818,55.468,49.616,19.689,18.172,20.021,47.060,57.134,26.112,28.935,82.475,92.192,26.959,46.615,116.874,80.497,80.591,27.257,22.429,24.343,25.983,24.489,31.309,26.095,31.828,25.297,24.772,24.353,21.296,21.078,21.612,22.213
665,30.982,24.142,26.593,23.940,24.359,20.462,19.838,19.618,22.006,19.171,19.802,20.138,18.262,19.975,34.189,56.746,49.388,19.696,18.132,19.822,44.790,57.497,26.012,28.855,80.336,94.448,26.802,44.952,120.986,82.783,81.576,27.248,22.282,24.351,25.952,24.585,30.674,25.983,31.397,25.387,24.961,24.183,21.169,20.852,21.696,22.351
666,31.275,23.938,26.759,24.090,24.709,20.369,19.811,19.538,22.209,19.233,19.711,20.166,18.385,19.802,33.968,57.007,50.686,19.641,18.134,19.829,43.012,59.644,26.184,28.852,78.928,94.396,26.549,43.287,123.754,83.348,81.100,26.721,22.207,24.106,25.779,24.578,30.509,25.733,31.257,25.196,24.907,24.115,21.255,20.811,21.734,22.196
667,32.050,23.961,27.254,23.981,25.001,20.257,19.802,19.651,22.093,19.128,19.667,20.245,18.698,19.790,34.639,62.311,53.580,19.763,18.023,19.760,42.070,62.079,26.325,28.894,78.245,92.385,26.664,42.166,125.291,84.811,83.379,27.174,22.671,24.198,25.459,24.453,30.831,25.621,31.136,25.299,25.041,24.460,21.290,20.639,21.726,22.180
668,32.277,24.112,26.949,24.042,25.296,20.182,19.741,19.649,22.056,19.059,19.490,20.340,18.835,19.784,35.389,64.057,52.845,19.726,18.163,19.537,40.835,64.088,26.233,28.780,76.104,94.162,26.627,41.015,125.485,82.557,83.944,26.862,22.414,24.183,25.271,24.323,30.199,25.541,31.151,25.337,24.874,23.798,21.286,20.644,21.741,22.271
669,32.848,24.030,27.207,23.944,25.471,20.456,19.725,19.666,22.292,19.096,19.490,20.343,18.870,19.652,34.350,62.458,53.310,19.636,17.809,19.850,39.718,66.006,26.160,28.872,75.656,93.920,26.828,40.101,127.007,81.732,83.469,27.136,22.525,24.200,25.080,24.516,30.582,25.421,30.881,25.306,24.836,24.321,21.276,20.669,21.785,22.089
670,32.725,24.100,26.995,24.164,25.109,20.440,19.828,19.729,22.117,19.205,19.581,20.066,18.458,19.531,33.725,61.224,53.351,19.637,17.873,19.547,38.808,67.756,26.012,28.918,73.627,93.379,26.410,39.262,128.618,83.864,81.751,27.040,22.432,24.012,24.986,24.385,30.227,25.529,30.818,25.235,24.809,23.659,21.212,20.779,21.778,22.230
671,33.215,24.055,27.049,24.090,25.667,20.610,19.878,19.709,22.138,19.146,19.592,20.336,18.370,19.604,33.561,62.628,54.355,19.612,17.818,19.530,37.879,69.803,26.028,28.860,70.701,94.975,26.519,38.261,129.931,83.515,80.583,26.809,22.632,23.970,24.752,24.041,30.098,25.620,30.716,25.262,24.948,23.885,21.263,20.409,21.670,22.219
672,33.113,23.897,27.016,23.896,26.701,21.654,19.858,19.647,22.223,19.283,19.207,20.254,18.229,19.520,33.486,60.105,55.951,19.567,17.748,19.470,37.153,69.696,26.003,28.832,66.917,94.538,26.642,37.549,129.124,82.294,78.869,26.802,22.450,23.998,24.860,24.132,30.453,25.380,30.385,25.162,24.843,23.976,21.216,20.475,21.739,22.298
673,32.884,23.817,26.976,24.086,26.171,21.866,19.832,19.651,22.200,19.139,19.479,20.186,18.141,19.537,33.154,58.913,55.445,19.603,17.638,19.495,36.623,71.552,25.914,28.681,63.568,93.261,26.257,36.991,127.195,80.192,77.478,26.698,22.475,23.840,24.817,24.279,29.724,25.348,30.009,25.206,24.802,24.008,21.237,20.555,21.798,22.299
674,32.855,23.943,26.742,24.042,26.599,22.640,19.832,19.772,22.361,19.100,19.435,20.184,18.086,19.447,33.014,58.473,57.710,19.611,17.575,19.401,36.060,73.079,26.072,28.815,60.573,94.343,26.612,36.319,126.929,81.592,80.629,26.933,22.439,24.069,24.916,24.251,30.043,25.419,30.346,25.232,24.874,23.889,21.265,20.443,21.539,22.114
675,32.932,24.032,26.771,23.988,27.617,23.989,19.877,19.727,22.661,19.089,19.298,20.365,18.128,19.428,33.125,57.160,57.282,19.666,17.464,19.418,35.226,73.463,25.997,28.796,58.267,91.429,26.571,35.594,125.499,77.819,78.342,26.843,22.339,23.946,25.059,24.185,30.208,25.355,30.037,25.158,24.814,24.095,21.149,20.452,21.764,22.163
676,33.134,23.897,26.764,24.093,28.491,25.241,19.930,19.638,22.923,18.998,19.322,20.309,18.055,19.435,32.800,57.070,56.718,19.616,17.488,19.530,34.843,72.790,25.964,28.858,55.939,91.602,26.228,35.328,125.221,75.557,76.329,26.774,22.332,23.963,24.738,24.243,29.499,25.323,29.906,25.179,24.775,23.944,21.224,20.457,21.765,22.139
677,32.773,23.925,26.780,24.157,28.519,25.465,19.775,19.414,23.137,19.080,19.242,20.301,18.093,19.374,32.936,55.406,57.690,19.632,17.533,19.477,34.433,73.817,25.937,28.732,54.587,90.769,26.187,34.661,124.391,73.314,75.852,26.647,22.093,24.020,24.925,24.260,29.254,25.314,29.615,25.272,24.887,24.119,21.090,20.470,21.524,22.160
678,33.331,23.922,26.679,24.162,28.356,25.825,19.875,19.575,23.088,19.098,19.242,20.260,17.947,19.453,32.968,56.237,57.355,19.614,17.433,19.488,33.990,75.843,26.000,28.819,53.464,92.431,26.604,34.121,125.234,70.120,75.107,26.824,22.150,23.896,24.582,24.014,30.072,25.502,29.707,25.294,24.795,24.024,21.290,20.418,21.716,22.292
679,32.718,23.884,26.626,23.836,28.131,25.679,19.957,19.521,23.332,19.098,19.413,20.155,18.071,19.433,32.936,58.008,58.053,19.577,17.436,19.338,33.686,75.719,26.076,28.845,52.888,95.615,25.933,33.686,124.742,70.311,74.415,26.697,22.479,24.010,24.490,24.111,29.534,25.307,30.007,25.121,24.943,23.921,21.239,20.395,21.762,21.991
680,32.657,23.950,26.437,24.153,28.177,25.695,19.758,19.751,23.482,19.112,19.399,20.255,17.896,19.469,32.729,63.457,58.878,19.582,17.337,19.233,33.311,76.031,26.049,28.761,51.333,102.533,26.489,33.378,124.058,71.682,72.129,26.703,22.304,24.089,24.211,23.986,29.295,25.471,30.218,25.159,24.891,23.956,21.202,20.475,21.599,22.149
681,32.591,23.932,26.641,24.178,27.909,25.672,19.837,19.607,23.609,19.034,19.267,20.153,17.954,19.549,32.764,67.588,58.796,19.715,17.349,19.188,32.879,76.611,25.893,28.771,50.317,99.926,26.149,33.054,123.619,69.661,71.574,26.695,22.157,23.849,24.158,24.067,29.717,25.254,29.755,25.131,24.912,24.107,21.108,20.347,21.757,22.141
682,32.415,24.037,26.526,24.164,27.854,25.736,19.673,19.673,23.768,19.137,19.331,20.144,17.780,19.563,32.986,68.774,61.347,19.474,17.283,19.355,32.755,78.091,25.997,28.921,49.659,94.860,26.078,32.739,122.025,69.971,72.155,26.541,22.329,23.879,24.059,23.998,29.299,25.403,29.724,25.135,24.866,23.845,21.333,20.400,21.663,22.085
683,31.682,23.934,26.343,24.211,27.248,25.620,19.870,19.688,24.118,19.187,19.284,20.330,17.771,19.465,32.607,70.232,58.776,19.522,17.390,19.544,32.618,78.227,25.928,28.708,49.029,92.382,26.243,32.308,121.951,69.126,71.293,26.576,22.314,23.731,23.947,24.195,28.853,25.323,29.500,25.213,24.877,23.925,21.188,20.320,21.629,22.292
684,31.987,24.011,26.312,24.030,26.574,24.900,19.845,19.579,23.758,19.066,19.328,20.215,17.762,19.332,32.907,71.133,61.498,19.592,17.345,19.404,32.272,78.035,25.975,28.693,48.376,93.297,26.261,31.864,120.258,67.571,69.519,26.431,22.114,23.842,23.669,23.988,29.233,25.284,29.243,25.161,24.850,23.940,21.184,20.413,21.662,22.072
685,30.765,23.957,26.377,24.299,25.429,24.597,19.819,19.620,23.676,19.174,19.278,20.150,17.690,19.494,32.929,69.345,58.478,19.671,17.149,19.397,32.339,78.771,25.879,28.682,47.680,92.044,26.366,31.755,119.732,64.284,66.773,26.581,22.211,23.970,23.795,24.046,29.598,25.277,29.281,25.234,24.702,24.060,21.204,20.434,21.732,22.210
686,30.232,23.959,26.238,24.097,24.739,23.508,19.682,19.620,23.425,19.089,19.207,20.147,17.782,19.299,34.211,66.910,59.722,19.573,17.189,19.408,32.158,77.309,25.972,28.636,46.843,89.000,26.209,31.599,118.980,60.919,66.138,26.531,22.186,23.481,23.686,24.058,29.138,25.221,29.025,25.076,24.644,23.802,21.188,20.212,21.614,22.122
687,30.486,23.959,25.989,24.002,23.938,22.695,19.855,19.568,23.264,18.975,19.091,20.218,17.742,19.467,33.979,65.177,57.196,19.582,17.165,19.463,31.689,75.231,26.088,28.585,45.816,87.852,26.041,31.428,116.784,57.833,64.849,26.422,22.125,23.802,23.753,23.918,28.393,25.378,28.928,25.052,24.861,23.845,21.171,20.370,21.690,22.161
688,29.693,24.059,25.800,24.049,23.440,22.182,19.645,19.716,23.247,19.078,19.163,20.066,17.610,19.360,33.618,63.059,58.229,19.571,17.152,19.380,31.644,74.816,25.836,28.557,45.776,86.264,26.011,31.235,114.777,57.846,64.999,26.483,22.161,23.664,23.489,24.079,28.199,25.218,28.796,25.010,24.787,23.992,21.141,20.263,21.695,22.135
689,29.585,24.041,25.543,24.162,23.045,21.442,19.689,19.586,23.066,19.014,19.165,20.114,17.701,19.421,32.950,61.997,59.008,19.503,17.149,19.463,31.713,75.119,25.961,28.550,44.931,84.154,26.243,31.047,114.253,57.718,63.876,26.328,22.036,23.667,23.268,23.911,28.890,25.094,28.615,25.051,24.625,23.647,21.057,20.078,21.644,22.124
690,29.420,24.078,25.608,24.134,22.563,21.148,19.711,19.635,22.900,19.137,19.182,20.136,17.738,19.389,32.782,59.687,58.714,19.544,17.084,19.338,31.576,75.764,25.872,28.563,45.008,85.170,26.063,30.749,113.638,59.065,62.995,26.578,22.143,23.617,23.319,23.947,28.629,25.101,28.879,25.138,24.693,23.817,21.035,20.116,21.662,22.121
691,28.748,24.025,25.377,24.019,22.551,20.802,19.756,19.542,22.824,18.936,19.039,20.096,17.736,19.260,32.786,56.825,55.216,19.590,17.144,19.477,31.343,76.469,25.849,28.728,44.109,84.747,25.731,30.647,112.504,57.224,62.619,26.676,22.311,23.511,23.156,24.007,28.317,25.156,28.578,25.227,24.885,24.119,21.112,20.114,21.540,22.077
692,27.776,23.998,25.305,24.083,22.252,20.786,19.668,19.529,22.724,19.235,19.146,20.093,17.698,19.246,32.568,56.223,59.363,19.574,17.062,19.502,31.385,75.482,25.942,28.579,43.885,84.497,26.284,30.595,112.169,57.144,60.465,26.476,22.129,23.570,23.149,24.000,27.842,25.238,28.516,25.168,24.899,23.726,21.202,20.084,21.696,22.130
693,27.561,23.658,25.131,24.060,22.040,20.460,19.728,19.497,22.641,18.849,19.047,20.003,17.731,19.280,32.857,54.327,56.278,19.481,17.087,19.355,31.121,75.861,25.963,28.614,43.851,80.692,26.388,30.212,110.621,56.413,60.938,26.352,22.189,23.543,23.377,23.896,28.273,25.200,28.146,25.101,24.939,23.960,21.100,20.251,21.567,22.146
694,28.054,23.897,24.802,24.060,21.845,20.526,19.636,19.636,22.457,19.002,18.992,20.058,17.716,19.298,32.721,53.979,57.490,19.468,17.193,19.575,31.194,75.445,26.022,28.600,43.024,82.931,26.112,30.261,109.016,53.478,59.105,26.398,22.121,23.514,23.206,23.983,28.871,25.165,28.346,24.970,24.931,23.988,21.186,20.130,21.606,22.135
695,27.537,24.039,24.780,24.215,21.786,20.346,19.721,19.664,22.399,19.082,18.909,20.013,17.586,19.314,32.764,52.352,58.098,19.526,17.016,19.456,30.890,72.952,25.898,28.571,42.683,81.560,26.187,30.105,107.816,51.393,56.822,26.429,22.393,23.551,23.137,24.021,28.504,25.227,28.251,25.131,24.641,23.933,21.149,20.146,21.716,22.129
696,26.885,23.884,24.481,24.067,21.563,20.237,19.736,19.519,22.551,18.977,19.140,20.108,17.701,19.328,32.439,51.774,55.359,19.524,17.123,19.516,30.968,71.698,25.855,28.611,42.973,77.409,26.090,29.851,107.682,49.436,54.842,26.267,21.954,23.575,23.084,23.874,27.889,25.072,27.939,25.061,24.819,23.782,21.294,20.247,21.494,22.182
697,26.156,23.660,24.261,24.097,21.344,20.230,19.749,19.484,22.366,18.918,18.901,19.894,17.606,19.367,33.246,50.699,55.800,19.483,17.040,19.436,30.792,72.867,25.844,28.672,42.733,77.212,26.209,29.732,106.621,47.653,53.125,26.340,21.943,23.415,23.108,23.944,27.724,25.063,28.012,25.013,24.825,24.250,21.096,20.457,21.663,22.169
698,25.653,23.758,24.425,24.116,21.374,20.339,19.669,19.377,22.359,19.007,19.006,20.032,17.661,19.271,33.100,50.791,55.510,19.550,16.981,19.467,30.784,71.899,25.913,28.634,42.491,73.003,26.007,29.676,106.453,47.215,51.026,26.048,22.179,23.477,22.811,23.998,27.474,25.087,27.940,24.908,24.803,23.976,21.065,20.142,21.525,22.196
699,25.079,23.795,23.851,23.951,21.319,20.339,19.701,19.516,22.282,19.032,19.030,19.964,17.709,19.250,32.911,49.206,52.686,19.558,17.003,19.418,30.733,71.218,25.873,28.647,42.059,74.602,26.157,29.702,106.007,49.259,49.362,26.152,22.050,23.343,22.707,23.824,28.116,25.077,27.824,25.190,24.709,23.933,21.104,20.167,21.617,22.113
