 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46
561,22.347,24.694,18.835,23.836,21.103,20.205,19.872,19.733,21.819,19.114,19.950,20.108,19.515,19.731,33.796,38.661,36.722,19.564,17.242,20.028,53.350,39.111,26.749,28.606,74.405,39.514,28.090,45.983,37.288,50.776,69.968,29.805,23.068,24.121,25.341,25.142,27.742,34.175,24.700,26.379,25.065,25.381,22.116,21.082,21.714,22.353
562,22.114,23.824,18.789,23.667,21.057,20.458,19.799,19.646,21.718,19.100,19.785,20.156,19.234,19.656,33.386,39.000,37.196,19.654,17.151,20.000,49.923,39.541,26.587,28.616,68.675,39.014,27.250,44.103,36.931,48.463,69.686,28.940,22.693,23.973,24.571,24.800,27.211,31.236,24.154,26.237,25.005,24.861,21.829,20.952,21.736,22.439
563,22.030,23.831,18.815,23.817,21.123,20.592,19.875,19.577,21.747,19.164,19.394,20.079,18.852,19.357,33.568,39.264,37.033,19.675,17.224,20.045,47.340,38.921,26.445,28.707,63.371,38.766,26.918,42.382,36.780,46.197,69.296,28.545,22.368,23.827,24.036,24.491,27.035,29.032,24.039,25.913,24.789,24.575,21.778,20.979,21.695,22.538
564,22.040,23.792,18.731,23.745,20.995,20.385,19.870,19.683,21.879,19.080,19.325,20.024,18.681,19.542,33.218,38.715,37.053,19.651,17.053,19.913,45.091,38.341,26.639,28.571,60.277,38.352,26.866,41.058,36.453,44.955,67.252,28.234,22.650,23.721,23.746,24.431,27.019,28.116,23.918,26.108,24.915,24.187,21.761,20.922,21.700,22.312
565,22.162,24.676,18.922,23.951,21.060,20.335,19.979,19.588,21.886,19.171,20.529,20.006,19.016,19.927,33.321,40.738,37.086,19.709,17.124,20.042,58.151,39.456,26.610,28.722,67.523,39.670,27.896,51.133,37.042,48.725,72.360,35.431,24.125,25.906,24.964,24.807,27.230,30.681,27.461,25.777,24.885,25.397,22.022,21.073,22.112,22.397
566,22.555,25.221,18.828,23.718,21.118,20.476,19.832,19.701,22.031,19.201,21.300,20.077,19.500,20.086,33.354,41.450,36.971,19.753,17.068,20.108,61.475,39.156,26.792,28.739,69.949,41.379,27.451,53.693,38.143,48.903,74.637,39.953,26.350,27.232,26.447,26.000,27.776,29.917,28.731,26.165,25.074,25.302,22.169,21.607,23.241,22.494
567,22.535,25.249,18.833,23.812,21.068,20.214,19.758,19.787,21.937,19.201,21.174,20.032,19.658,20.152,33.118,42.452,36.571,19.628,17.179,19.948,59.656,38.735,26.700,28.487,68.949,42.500,27.799,51.879,38.703,48.817,74.404,38.826,25.346,26.886,26.045,25.807,27.607,31.052,27.918,26.394,24.899,24.881,21.953,21.473,22.966,22.337
568,22.513,25.313,18.884,23.873,21.185,20.599,19.861,19.790,22.021,19.121,20.675,20.004,19.874,20.216,34.018,43.707,37.241,19.660,17.106,20.080,61.816,38.461,26.966,28.813,71.227,48.566,27.810,54.606,39.401,52.210,74.803,37.381,25.161,26.598,25.641,25.258,27.359,31.193,28.437,26.446,25.005,24.933,22.084,21.671,22.862,22.527
569,22.601,24.995,18.788,23.880,21.086,20.458,19.861,19.759,21.879,19.340,20.515,20.186,19.819,20.182,34.704,44.044,37.131,19.755,17.144,19.969,59.072,38.986,26.734,28.668,77.480,49.165,28.422,52.224,40.216,54.657,76.437,36.676,24.789,25.825,25.138,25.318,27.696,34.054,28.199,26.311,24.957,24.937,22.073,21.653,22.681,22.511
570,22.347,25.153,18.857,23.836,21.173,20.403,19.943,19.737,21.846,19.201,20.529,20.025,20.258,19.995,34.100,50.124,38.653,19.742,16.941,20.077,56.548,39.193,26.911,28.917,83.539,55.610,28.060,49.655,42.588,59.348,80.546,38.616,24.446,25.630,24.260,25.766,27.717,32.988,28.984,26.644,24.973,24.964,21.998,21.671,22.601,22.522
571,22.797,25.333,18.873,23.755,21.086,20.235,19.977,19.649,22.043,19.098,20.592,20.292,20.608,19.913,35.143,61.226,38.392,19.672,17.126,20.157,59.113,38.581,26.903,29.652,82.064,57.022,27.881,52.436,43.990,64.558,82.664,37.931,23.675,25.758,24.405,25.504,27.790,30.861,28.699,26.521,24.969,24.865,22.108,21.630,22.525,22.480
572,22.936,25.918,18.897,23.729,21.085,20.428,19.979,19.649,22.116,19.194,21.080,20.341,20.910,20.164,35.068,61.635,38.147,19.688,17.006,20.084,66.082,39.624,27.152,30.462,88.968,61.577,28.858,55.902,44.776,67.738,83.156,36.467,24.282,26.598,25.729,25.190,28.339,34.419,29.313,26.893,25.087,25.647,22.312,21.660,22.558,22.473
573,23.154,25.550,18.853,23.928,21.218,20.487,20.034,19.798,21.993,19.283,20.934,20.417,20.888,20.134,34.661,58.357,38.176,19.820,17.102,20.808,63.762,39.405,27.074,31.133,87.307,64.475,28.235,53.867,45.803,70.583,81.597,35.107,24.450,26.533,25.544,25.291,27.833,34.758,28.893,26.954,24.904,25.544,22.257,21.817,22.589,22.577
574,22.914,24.600,18.804,23.958,21.088,20.567,20.014,19.738,21.982,19.158,20.501,20.366,20.267,20.021,34.036,54.499,37.465,19.750,17.011,20.345,58.986,39.168,26.811,30.643,82.912,63.646,27.627,51.120,46.046,73.388,82.514,33.917,23.911,25.822,25.050,25.058,27.828,31.737,28.284,26.669,24.762,25.151,22.047,21.881,22.918,22.597
575,22.759,24.847,18.840,23.650,21.141,20.599,19.980,19.941,21.944,19.169,20.686,20.253,20.071,19.961,34.114,53.142,37.890,19.650,17.168,20.324,56.594,39.753,26.787,30.148,87.373,67.390,27.179,50.194,48.525,76.996,87.991,33.138,23.754,25.402,24.618,25.209,28.224,29.798,29.403,26.631,24.904,25.226,22.220,21.909,23.077,22.492
576,22.849,25.781,18.773,23.801,21.196,20.408,20.011,19.887,22.040,19.217,20.631,20.177,19.886,19.825,34.904,55.606,37.608,19.616,17.076,20.251,64.553,40.385,27.018,30.058,90.389,70.107,27.690,56.565,49.465,79.135,90.562,32.326,23.532,25.506,24.639,25.918,27.988,30.083,29.503,26.561,25.087,25.508,22.292,22.306,23.061,22.638
577,22.657,25.500,18.789,24.060,21.200,20.433,20.066,19.779,22.134,19.139,20.322,20.161,19.709,19.472,34.696,55.755,37.600,19.780,16.908,20.268,65.724,39.849,26.799,29.734,90.043,67.986,27.825,56.058,49.628,76.192,90.455,31.205,23.679,25.054,24.550,25.474,28.491,30.987,28.715,26.520,24.992,25.310,21.984,22.523,23.258,22.453
578,22.389,25.571,18.962,23.940,21.102,20.563,19.938,19.809,21.910,19.021,20.485,20.091,19.740,19.938,34.793,57.972,37.653,19.788,17.102,20.139,64.507,40.219,27.098,29.605,86.101,68.838,27.149,55.151,50.145,79.181,91.879,30.853,23.407,25.081,24.095,25.058,28.205,28.972,28.272,26.579,25.002,25.198,22.098,22.123,22.818,22.553
579,22.305,25.196,18.800,23.815,21.048,20.456,19.944,19.790,21.866,19.199,20.482,20.080,19.866,20.012,35.375,57.520,39.833,19.707,16.991,20.000,63.597,40.267,26.759,29.425,86.688,67.937,27.888,54.937,49.564,81.826,90.048,29.941,23.114,25.198,24.141,25.024,27.762,31.382,27.900,26.841,25.150,25.413,21.925,22.386,22.591,22.506
580,22.262,24.603,18.804,23.766,20.927,20.349,19.904,19.647,21.890,19.135,20.052,20.115,19.342,20.166,34.804,55.776,39.188,19.653,17.051,20.178,59.175,39.612,26.727,29.117,80.960,63.247,27.175,51.529,48.262,77.785,88.252,29.434,22.696,24.869,23.504,24.525,27.428,30.255,27.312,26.483,25.057,25.302,22.057,22.203,22.222,22.473
581,22.142,24.279,18.755,23.898,21.004,20.444,19.897,19.740,21.875,19.126,19.686,20.184,19.214,19.957,34.075,55.804,38.127,19.744,17.124,20.049,55.437,39.017,26.713,29.244,75.469,61.071,26.530,49.099,47.026,73.228,86.730,28.647,22.507,24.442,22.913,24.450,27.169,28.178,26.704,26.351,25.038,25.028,21.898,22.071,21.956,22.472
582,21.796,23.872,18.864,23.819,21.021,20.164,19.874,19.696,21.745,19.174,19.592,20.131,19.022,19.836,33.725,54.355,37.951,19.846,16.994,19.930,52.352,38.820,26.585,29.000,75.059,69.176,26.478,47.115,48.563,76.260,86.176,28.460,22.500,23.901,23.015,24.279,27.126,27.117,27.424,26.272,25.014,24.635,22.035,21.872,22.120,22.353
583,21.776,23.776,18.719,23.792,20.946,20.503,19.835,19.748,21.641,19.091,19.399,20.069,18.692,19.720,34.011,53.193,37.322,19.670,17.020,19.965,49.432,38.256,26.603,29.260,74.115,67.294,26.366,45.250,48.292,76.905,85.062,28.267,22.457,24.022,22.862,24.345,27.949,26.262,27.900,25.920,25.088,24.587,21.802,21.801,22.159,22.528
584,21.792,23.628,18.799,23.637,20.988,20.257,19.950,19.742,21.740,19.103,19.039,20.149,18.566,19.722,35.218,51.524,37.947,19.709,17.096,20.000,47.655,37.929,26.593,29.000,72.672,68.544,26.239,43.762,48.925,77.330,84.299,27.984,22.432,23.783,22.826,24.340,27.648,25.950,28.221,25.976,25.009,24.560,22.006,21.708,22.146,22.379
585,21.690,23.299,18.724,23.549,20.872,20.285,19.718,19.599,21.745,19.005,18.920,20.026,18.416,19.645,34.914,50.907,37.547,19.712,17.061,20.021,45.857,37.835,26.726,29.066,72.651,72.640,26.295,42.334,49.151,75.801,83.612,27.633,22.418,23.805,22.537,24.316,27.497,25.779,28.287,25.889,25.083,24.234,21.710,21.363,21.972,22.544
586,21.665,23.393,18.940,23.801,20.955,20.276,19.881,19.729,21.717,19.073,19.096,20.065,18.379,19.517,34.496,50.249,37.449,19.690,17.002,19.934,44.353,38.273,26.534,29.032,68.981,75.791,26.097,41.089,49.381,73.973,80.698,27.879,22.225,23.551,22.570,24.032,26.966,25.407,28.278,25.569,24.920,24.290,21.765,21.368,21.803,22.354
587,21.693,23.562,18.866,23.613,20.980,20.155,19.742,19.646,21.777,19.059,19.017,20.041,18.273,19.439,34.096,49.797,37.478,19.731,17.064,19.990,43.005,38.557,26.496,28.734,67.224,76.560,26.272,39.978,49.721,74.625,79.190,27.390,22.132,23.625,22.469,24.132,26.881,25.464,28.619,25.741,25.046,24.187,21.688,21.557,21.678,22.361
588,21.607,23.516,18.777,23.535,20.969,20.494,19.754,19.738,21.609,19.082,19.085,20.118,18.187,19.503,34.704,49.327,38.653,19.693,17.107,20.122,41.832,38.492,26.446,28.693,68.144,80.885,26.403,39.115,51.541,75.228,79.378,27.136,22.039,23.296,22.068,24.091,27.434,25.462,28.678,25.752,24.794,24.155,21.690,21.009,21.631,22.345
589,21.533,23.525,18.662,23.468,21.028,20.342,19.732,19.709,21.641,19.055,18.766,19.930,17.985,19.551,34.521,47.836,39.604,19.680,16.961,20.003,40.622,39.108,26.516,28.888,64.115,79.363,25.869,38.272,50.175,70.961,76.737,27.105,22.054,23.585,22.080,24.186,27.311,25.359,27.813,25.715,24.809,24.028,21.802,20.888,21.626,22.197
590,21.487,23.459,18.715,23.657,20.981,20.344,19.845,19.688,21.468,19.160,18.755,19.978,17.883,19.371,34.189,47.252,38.212,19.716,17.064,19.993,39.850,38.479,26.351,28.669,60.773,72.832,26.183,37.480,48.621,66.768,73.942,26.933,21.957,23.427,22.090,24.026,26.990,25.290,27.060,25.572,24.830,24.230,21.859,20.945,21.696,22.350
591,21.557,23.434,18.568,23.806,20.960,20.287,19.904,19.772,21.499,19.100,18.738,20.013,17.951,19.480,34.107,47.000,37.996,19.705,16.994,19.962,38.737,39.688,26.256,28.709,56.904,71.629,25.858,36.722,47.061,62.709,70.723,26.926,22.014,23.422,21.908,23.810,26.843,25.393,26.279,25.606,24.910,23.956,21.645,20.993,21.658,22.252
592,21.568,23.525,18.762,23.586,20.907,20.458,19.801,19.640,21.615,18.977,18.829,19.927,17.855,19.551,33.864,45.967,37.767,19.740,16.988,20.045,38.079,39.240,26.466,28.630,54.955,67.091,25.739,36.082,46.240,59.208,68.087,26.514,22.225,23.252,21.937,23.855,26.729,25.420,25.930,25.662,24.896,24.115,21.749,20.952,21.576,22.495
593,21.490,23.306,18.808,23.838,20.905,20.376,19.772,19.750,21.613,18.977,18.920,19.856,17.859,19.426,34.589,44.085,37.388,19.654,17.006,19.958,37.224,38.677,26.417,28.610,52.424,62.775,25.951,35.396,44.938,56.630,65.682,26.591,22.021,23.230,21.931,23.950,26.630,25.234,25.375,25.376,24.551,23.940,21.698,20.785,21.535,22.251
594,21.563,23.438,18.799,23.822,20.932,20.185,19.778,19.781,21.480,19.096,18.752,19.872,17.758,19.430,34.332,42.805,37.184,19.705,16.991,19.979,36.406,38.424,26.331,28.708,50.965,58.854,25.675,34.588,43.750,53.162,63.334,26.362,22.157,23.286,21.738,23.872,26.566,25.293,24.913,25.311,24.865,23.702,21.692,20.694,21.406,22.243
595,21.546,23.486,18.766,23.734,20.824,20.294,19.725,19.729,21.499,19.144,18.882,19.865,17.736,19.292,34.132,41.455,37.400,19.673,17.073,19.780,35.770,39.268,26.446,28.620,49.587,56.066,25.881,34.032,43.001,51.142,61.191,26.267,22.175,23.311,21.884,23.882,26.667,25.071,24.746,25.546,24.847,23.810,21.563,20.717,21.677,22.359
596,21.483,23.217,18.751,23.551,20.909,20.294,19.769,19.701,21.510,19.039,18.904,19.936,17.802,19.399,33.339,40.308,36.922,19.683,16.943,19.941,35.239,38.905,26.289,28.624,48.061,53.338,25.873,33.666,42.352,49.031,59.225,26.245,22.100,23.212,21.611,23.911,26.607,25.036,24.288,25.587,24.833,23.893,21.661,20.564,21.524,22.329
597,21.401,23.201,18.871,23.762,20.945,20.289,19.794,19.705,21.611,19.055,18.873,19.926,17.720,19.264,33.425,39.368,37.098,19.767,16.970,19.923,34.806,38.394,26.192,28.604,46.960,50.953,25.683,33.294,41.331,47.373,57.753,26.047,21.864,23.328,21.878,23.998,26.485,24.985,24.234,25.517,24.883,23.766,21.767,20.676,21.568,22.254
598,21.493,23.377,18.684,23.792,20.864,20.321,19.845,19.668,21.536,18.918,18.804,19.853,17.766,19.358,33.204,38.709,36.996,19.639,16.978,19.937,34.290,38.008,26.235,28.479,46.248,48.302,25.810,32.623,40.877,45.512,56.067,26.067,21.911,23.202,21.826,23.733,26.538,25.052,24.022,25.372,24.756,24.016,21.675,20.384,21.573,22.201
599,21.424,23.395,18.710,23.734,20.939,20.200,19.870,19.620,21.521,19.290,18.893,19.925,17.756,19.321,32.729,37.612,37.069,19.565,17.026,19.854,33.974,37.514,26.274,28.575,46.117,47.475,25.724,32.262,40.294,44.467,54.326,26.098,21.925,23.069,21.540,23.774,26.362,25.002,23.937,25.417,24.824,23.742,21.682,20.610,21.608,22.219
600,21.461,23.354,18.795,23.694,20.870,20.189,19.858,19.640,21.520,18.954,18.840,19.790,17.822,19.551,33.071,37.051,37.514,19.611,17.036,20.111,33.257,37.616,26.258,28.529,44.771,46.264,25.922,31.852,39.669,42.991,52.899,26.122,21.857,23.415,21.574,23.550,26.280,25.103,23.737,25.542,24.671,23.909,21.592,20.363,21.654,22.442
601,21.497,23.384,18.755,23.694,20.953,20.323,19.787,19.675,21.431,19.030,18.747,19.853,17.789,19.426,32.864,36.375,36.731,19.652,17.006,19.948,33.076,37.531,26.342,28.376,44.357,44.651,25.929,31.734,39.460,42.347,51.442,26.184,21.896,23.417,21.820,23.778,26.399,25.214,23.727,25.537,24.841,24.024,21.802,20.253,21.458,22.191
602,21.472,23.221,18.672,23.678,20.829,20.187,19.828,19.575,21.442,18.966,18.771,19.881,17.734,19.283,33.304,35.959,37.506,19.613,16.957,19.885,32.768,37.265,26.197,28.390,43.947,44.162,25.877,31.346,39.301,41.178,49.745,26.210,22.189,23.299,21.438,23.817,26.403,25.185,23.633,25.463,24.861,23.933,21.590,20.345,21.558,22.091
603,21.447,23.342,18.704,23.815,20.955,20.326,19.862,19.642,21.451,18.888,18.747,19.871,17.786,19.344,33.000,35.560,37.192,19.770,17.068,19.990,32.373,37.216,26.262,28.503,43.533,42.846,26.007,31.119,38.667,40.483,48.750,25.940,21.836,23.074,21.638,23.791,26.245,25.133,23.573,25.385,24.787,23.873,21.655,20.395,21.706,22.354
604,21.318,23.438,18.717,23.576,20.805,20.260,19.739,19.668,21.542,19.011,18.788,19.869,17.777,19.308,32.961,35.036,37.037,19.558,17.008,19.885,32.141,37.031,26.405,28.636,43.080,42.118,25.757,30.746,38.530,39.986,47.636,25.902,21.964,23.227,21.839,23.790,26.387,25.144,23.455,25.342,24.813,23.786,21.657,20.479,21.460,22.230
605,21.384,23.450,18.784,23.701,20.879,20.273,19.699,19.635,21.438,19.091,18.650,19.884,17.744,19.415,33.182,34.892,37.004,19.644,16.938,20.042,31.919,36.889,26.027,28.551,42.579,41.591,26.060,30.534,38.166,39.339,46.487,25.997,21.871,23.158,21.768,23.680,26.899,25.128,23.443,25.441,24.887,23.940,21.602,20.502,21.465,22.177
606,21.430,23.441,19.004,23.542,20.926,20.510,19.683,19.720,21.405,19.087,18.810,19.961,17.777,19.403,33.186,34.178,37.298,19.575,17.043,19.965,31.755,36.892,26.243,28.470,42.827,40.838,25.854,30.363,37.755,38.831,45.481,25.986,21.804,23.141,21.647,23.668,26.831,25.035,23.279,25.370,24.791,23.579,21.559,20.340,21.475,22.252
607,21.323,23.381,18.642,23.826,20.928,20.157,19.772,19.519,21.574,19.084,18.686,19.836,17.788,19.422,33.229,34.002,37.082,19.689,16.983,19.913,31.590,36.733,26.333,28.438,42.397,40.250,25.493,30.465,37.534,38.126,44.755,25.917,21.921,23.198,21.719,23.607,26.598,25.028,23.401,25.214,24.887,23.734,21.835,20.438,21.445,22.317
608,21.467,23.603,18.662,23.701,20.816,20.337,19.748,19.755,21.357,19.021,18.708,19.831,17.830,19.364,34.332,33.704,37.449,19.647,16.988,20.080,31.480,36.594,26.210,28.337,42.171,39.670,25.653,30.032,37.182,37.824,43.468,26.041,21.961,23.383,21.674,23.908,26.594,25.157,23.422,25.525,24.880,23.770,21.678,20.358,21.412,22.328
609,21.471,23.347,18.697,23.704,20.939,20.292,19.860,19.711,21.438,19.084,18.777,19.830,17.769,19.517,33.668,33.416,36.996,19.624,16.989,19.892,31.332,36.695,26.348,28.368,41.835,39.217,25.619,30.078,37.124,37.355,42.957,25.897,22.025,23.343,21.478,23.566,26.267,25.104,23.388,25.358,24.811,24.028,21.573,20.320,21.532,22.339
610,21.312,23.025,18.599,23.829,20.855,20.317,19.751,19.647,21.410,19.096,18.647,19.946,17.718,19.312,33.357,33.190,37.057,19.590,16.980,20.146,31.100,36.531,26.240,28.400,41.584,38.786,25.869,29.827,36.834,37.034,41.974,25.750,21.979,23.227,21.546,23.603,26.521,24.979,23.396,25.328,25.002,23.770,21.545,20.265,21.540,22.165
611,21.499,23.329,18.715,23.576,20.837,20.374,19.749,19.614,21.476,19.084,18.766,19.980,17.764,19.176,33.364,32.887,37.065,19.689,16.988,19.770,31.079,36.381,26.210,28.492,41.045,38.901,25.410,29.948,36.657,36.621,41.333,25.929,21.961,23.237,21.612,23.626,26.559,25.109,23.219,25.377,24.683,23.802,21.635,20.559,21.455,22.257
612,21.669,23.432,18.804,23.993,20.984,20.497,19.918,19.529,21.595,19.053,18.959,19.833,17.692,19.422,33.157,33.340,36.922,19.618,17.002,20.146,38.583,36.785,26.299,28.524,42.536,38.626,26.336,38.188,36.648,38.059,42.747,28.443,22.725,24.496,22.397,23.913,26.559,25.853,23.331,25.342,24.940,24.147,21.955,20.450,21.652,22.390
613,22.449,23.934,18.740,23.692,21.107,20.428,20.093,19.670,21.757,19.208,18.917,19.989,17.802,19.672,33.629,35.689,37.367,19.658,17.006,20.293,47.127,36.615,26.312,28.462,49.744,40.429,26.996,47.750,37.360,40.876,53.680,33.205,23.857,26.370,23.641,24.904,27.274,26.882,27.463,25.677,24.820,24.694,21.792,20.699,21.924,22.445
614,22.731,24.493,18.701,23.900,21.011,20.428,20.019,19.733,21.705,19.144,18.967,19.990,17.883,19.556,34.071,38.617,37.008,19.747,16.970,20.206,49.577,36.357,26.438,28.439,56.072,44.442,26.854,49.413,38.619,44.943,60.392,33.586,24.107,26.072,23.627,25.055,27.623,27.497,28.890,25.544,24.724,24.456,21.729,20.913,22.072,22.397
615,22.830,24.792,18.779,23.602,21.062,20.437,19.818,19.694,21.773,19.233,19.185,19.936,18.136,19.663,33.696,40.804,37.188,19.650,17.036,19.941,56.565,36.947,26.543,29.364,64.427,47.110,27.205,53.368,40.353,49.163,66.648,32.891,23.804,25.990,23.976,24.768,27.295,28.117,28.716,25.842,24.885,24.643,22.027,20.920,21.964,22.313
616,23.001,24.301,18.648,23.894,21.028,20.374,19.960,19.716,21.700,19.196,19.165,19.880,18.154,19.583,34.854,40.087,37.016,19.814,17.016,20.895,57.700,36.987,26.527,29.830,64.221,48.025,26.634,53.390,40.602,51.926,69.591,32.072,23.196,25.481,23.917,24.523,27.915,26.850,27.996,25.785,24.866,24.683,21.924,20.861,21.823,22.422
617,22.824,23.979,18.851,23.681,21.103,20.497,19.894,19.725,21.580,19.189,19.006,19.919,18.125,19.496,34.654,40.175,37.412,19.652,17.033,20.749,53.260,36.981,26.547,29.546,59.253,49.069,26.254,50.317,39.861,50.465,71.252,30.743,22.821,25.025,23.454,24.280,27.752,26.490,26.567,25.872,24.620,24.353,22.037,20.849,21.870,22.259
618,22.526,23.607,18.730,23.595,21.029,20.303,19.797,19.670,21.562,19.160,18.931,19.974,18.029,19.540,34.154,41.061,36.918,19.643,17.078,20.610,49.530,37.267,26.399,29.223,55.080,46.607,26.146,47.581,39.234,47.932,69.891,29.660,22.643,24.467,23.162,24.203,27.218,25.978,25.479,25.679,24.817,23.944,21.769,21.075,21.765,22.362
619,22.280,23.413,18.686,23.718,20.960,20.289,19.822,19.763,21.674,19.034,18.992,19.826,17.848,19.471,33.668,40.992,37.065,19.693,16.904,20.254,46.357,37.410,26.347,29.064,51.795,44.426,25.810,45.138,38.531,45.734,67.926,29.060,22.371,23.946,22.600,23.896,26.962,25.377,24.969,25.676,24.751,24.139,21.624,20.840,21.680,22.042
620,22.116,23.402,18.793,23.801,21.096,20.264,19.838,19.696,21.584,19.121,18.917,19.814,17.908,19.592,33.436,39.707,36.727,19.603,16.947,20.164,43.694,37.390,26.369,28.851,49.533,42.813,25.713,43.062,38.214,43.743,67.151,28.402,22.114,23.867,22.597,23.966,26.682,25.261,24.396,25.504,24.795,24.067,21.749,20.950,21.542,22.357
621,21.988,23.662,18.853,23.539,20.969,20.241,19.961,19.750,21.640,18.973,18.758,19.864,17.734,19.332,33.186,38.627,36.886,19.685,16.997,20.202,41.665,36.920,26.243,28.755,47.640,41.657,25.847,41.399,37.572,42.253,63.588,27.764,21.936,23.654,22.385,24.080,26.713,25.169,24.060,25.418,24.649,24.020,21.667,20.710,21.440,22.393
622,21.914,23.237,18.788,23.674,21.036,20.091,19.815,19.824,21.559,19.116,18.843,19.882,17.897,19.403,33.125,39.034,36.722,19.640,16.980,19.812,40.070,36.659,26.214,28.614,46.717,40.673,25.843,40.179,37.207,41.097,60.994,27.216,22.125,23.538,22.239,23.844,26.911,25.275,23.906,25.546,24.713,23.810,21.810,20.605,21.537,22.188
623,21.768,23.251,18.838,24.023,20.949,20.103,19.931,19.699,21.532,19.046,18.826,19.993,17.714,19.453,32.821,37.982,36.710,19.561,16.970,19.711,38.767,36.550,26.372,28.620,45.525,40.137,25.843,38.563,37.177,40.149,58.401,27.243,22.004,23.440,22.289,23.908,27.309,25.245,23.661,25.455,24.924,24.060,21.704,20.555,21.557,22.172
624,21.828,23.368,18.668,23.595,20.940,20.251,19.847,19.629,21.358,19.139,18.901,19.970,17.775,19.239,33.171,37.126,36.686,19.692,16.977,20.122,37.615,36.709,26.196,28.442,44.451,39.247,25.944,37.743,36.799,39.519,56.289,26.807,22.186,23.494,21.970,23.979,27.123,25.023,23.625,25.301,24.742,23.897,21.527,20.553,21.552,22.324
625,21.699,23.356,18.897,23.565,20.860,20.262,19.808,19.622,21.513,19.053,18.815,19.919,17.826,19.292,33.232,36.165,36.690,19.617,17.016,19.774,36.694,36.387,26.302,28.681,44.296,38.728,25.914,36.659,36.669,38.664,54.290,26.853,21.839,23.146,21.962,23.844,26.604,25.231,23.543,25.290,24.904,23.627,21.684,20.653,21.568,22.282
626,21.606,23.441,18.751,23.808,20.913,20.335,19.769,19.688,21.499,19.011,18.656,19.789,17.705,19.351,32.789,35.209,36.873,19.705,16.988,19.871,35.516,36.369,26.303,28.519,43.381,38.376,25.545,35.865,36.339,38.418,52.465,26.524,21.821,23.274,21.826,23.860,26.545,25.169,23.493,25.297,24.775,23.813,21.598,20.555,21.496,22.260
627,21.537,23.441,18.693,23.870,20.905,20.203,19.908,19.744,21.451,19.121,18.744,20.009,17.841,19.287,33.836,34.799,37.118,19.654,16.932,20.014,35.038,36.468,26.299,28.545,43.040,38.286,25.832,34.841,36.107,37.695,50.858,26.438,21.889,23.358,22.338,23.685,26.751,25.076,23.513,25.270,24.940,23.516,21.637,20.397,21.409,22.243
628,21.612,23.354,18.704,23.588,20.897,20.312,19.701,19.725,21.490,19.094,18.769,19.849,17.736,19.207,33.668,34.453,36.629,19.591,16.980,19.934,34.591,36.241,26.128,28.622,42.821,37.777,25.627,34.561,36.357,37.497,49.404,26.178,21.879,23.210,21.973,23.821,26.412,25.147,23.412,25.256,24.611,23.861,21.596,20.434,21.356,22.238
629,21.627,23.381,18.835,23.944,20.907,20.221,19.834,19.664,21.444,19.205,18.915,19.771,17.747,19.387,33.146,34.079,36.747,19.695,17.009,19.683,33.885,36.290,26.296,28.405,42.331,37.755,25.769,33.855,36.452,36.905,47.867,26.362,21.932,23.074,22.165,23.863,26.515,25.110,23.449,25.417,24.754,24.111,21.625,20.489,21.406,22.154
630,21.504,23.365,18.742,23.581,20.879,20.105,19.702,19.635,21.457,19.110,18.689,19.899,17.647,19.294,33.046,33.859,36.857,19.666,17.084,19.774,33.355,36.138,26.162,28.330,42.453,37.234,25.549,33.238,36.017,36.653,46.569,26.241,21.925,23.160,22.138,23.766,26.648,25.136,23.279,25.201,24.720,23.730,21.684,20.290,21.330,22.187
631,21.633,23.427,18.760,23.759,20.954,20.342,19.648,19.677,21.581,19.194,18.752,19.781,17.767,19.389,32.821,33.462,36.624,19.567,16.807,19.930,33.114,36.082,26.084,28.224,41.797,37.412,25.619,32.964,35.770,36.422,45.352,26.140,21.979,23.069,22.069,23.795,27.155,25.145,23.325,25.238,24.809,23.964,21.643,20.329,21.555,22.246
632,21.491,23.265,18.875,23.600,20.982,20.303,19.877,19.549,21.542,19.146,18.760,19.854,17.659,19.340,33.025,33.349,36.759,19.634,16.941,19.958,32.643,36.138,26.140,28.531,41.253,37.025,25.660,32.332,35.906,36.253,44.481,26.124,21.950,23.116,22.125,23.790,27.010,25.150,23.343,25.215,24.624,23.504,21.604,20.518,21.401,22.218
633,21.505,23.447,18.811,23.519,20.991,20.150,19.938,19.707,21.416,19.107,18.887,19.924,17.712,19.308,32.796,33.134,36.384,19.689,16.929,19.882,32.392,36.061,26.142,28.272,41.389,36.703,25.571,32.167,35.394,35.860,43.469,26.081,21.811,23.158,22.018,23.738,26.639,25.019,23.285,25.185,24.841,23.627,21.731,20.340,21.338,22.187
634,21.405,23.429,18.697,23.613,20.887,20.298,19.851,19.653,21.519,19.094,18.854,19.819,17.645,19.353,32.504,32.607,36.792,19.615,16.944,19.861,32.222,36.256,26.228,28.428,41.293,36.970,25.679,31.765,35.527,35.788,42.706,26.116,21.871,23.331,22.086,23.756,26.523,25.024,23.130,25.311,24.652,23.508,21.582,20.477,21.411,22.219
