 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23
347,14.235,15.843,14.336,9.864,10.316,14.211,11.873,12.771,15.579,14.474,12.037,8.106,11.431,13.040,9.421,8.596,12.790,11.325,9.289,10.933,9.275,10.461,9.583
348,14.266,15.774,14.340,9.773,10.111,14.125,11.880,12.707,15.579,14.393,12.142,8.155,11.522,13.033,9.388,8.669,12.890,11.274,9.277,10.726,9.228,10.503,9.603
349,14.330,15.833,14.295,9.558,10.233,14.163,11.908,12.741,15.711,14.328,12.084,8.093,11.267,13.055,9.356,8.612,12.815,11.379,9.227,10.688,9.220,10.447,9.725
350,14.286,15.744,14.234,9.543,10.233,14.228,11.883,12.771,15.657,14.315,12.089,8.076,11.412,13.033,9.392,8.553,12.796,11.338,9.306,10.761,9.239,10.439,9.786
351,14.374,15.911,14.312,11.085,10.312,14.260,11.843,12.883,15.657,14.355,11.984,8.134,11.408,12.950,9.404,8.607,12.874,11.296,9.286,10.895,9.191,10.387,9.763
352,14.248,15.744,14.293,10.806,10.312,14.270,11.923,12.756,15.511,14.288,12.039,8.098,11.373,12.921,9.392,8.596,12.863,11.266,9.296,10.889,9.277,10.418,9.775
353,14.363,15.879,14.305,10.421,10.182,14.246,11.883,12.715,15.579,14.338,12.142,8.087,11.263,13.074,9.384,8.576,12.760,11.273,9.323,10.866,9.239,10.513,9.740
354,14.273,15.764,14.342,10.064,10.209,14.028,11.883,12.783,15.749,14.249,11.987,8.013,11.455,12.979,9.295,8.666,12.914,11.222,9.242,10.790,9.213,10.455,9.737
355,14.284,15.645,14.179,9.827,10.194,14.228,11.883,12.817,15.596,14.402,12.129,8.059,11.349,12.917,9.329,8.556,12.775,11.286,9.299,10.869,9.215,10.476,9.654
356,14.139,15.740,14.269,9.620,10.320,14.173,11.863,12.798,15.777,14.319,12.053,8.100,11.431,12.921,9.370,8.604,12.762,11.288,9.321,10.774,9.144,10.434,9.676
357,14.417,15.970,14.264,9.564,10.300,14.266,12.419,12.907,15.870,14.524,11.989,8.132,11.329,12.936,9.390,8.590,12.813,11.375,9.393,10.917,9.202,10.453,9.719
358,18.826,18.333,14.550,9.640,10.609,15.813,19.252,16.346,18.338,17.628,12.166,8.380,12.537,13.710,9.504,8.677,13.036,11.796,10.970,11.169,10.297,10.461,9.943
359,16.976,16.835,14.286,9.424,10.387,14.765,16.601,14.632,16.919,16.025,12.003,8.157,11.733,13.429,9.378,8.657,12.867,11.441,10.812,11.006,9.703,10.526,9.835
360,15.622,16.268,14.213,9.415,10.273,14.356,14.057,13.415,16.196,14.983,11.971,8.076,11.486,13.200,9.411,8.632,12.939,11.323,10.617,10.847,9.501,10.447,9.753
361,14.932,15.954,14.340,9.343,10.217,14.301,13.072,13.029,15.757,14.567,12.029,8.100,11.475,12.940,9.331,8.666,12.870,11.271,10.405,10.936,9.275,10.416,9.711
362,14.650,15.823,14.286,9.345,10.300,14.170,12.359,12.868,15.734,14.378,12.053,8.104,11.435,13.029,9.378,8.607,12.829,11.347,10.035,10.949,9.264,10.439,9.680
363,14.433,15.817,14.241,9.321,10.265,14.329,12.065,12.741,15.634,14.505,12.063,8.168,11.310,13.033,9.346,8.612,12.808,11.207,9.726,10.850,9.273,10.347,9.753
364,14.391,15.768,14.258,9.601,10.277,14.246,12.102,12.780,15.711,14.347,12.074,8.151,11.345,12.993,9.386,8.570,12.781,11.189,9.536,10.889,9.255,10.411,9.886
365,14.433,15.903,14.342,10.419,10.312,14.304,12.050,12.815,15.560,14.359,12.084,8.142,11.373,13.095,9.404,8.643,12.787,11.348,9.526,10.882,9.315,10.405,10.105
366,17.969,21.569,14.419,10.199,11.632,14.308,15.344,14.646,18.526,16.315,12.095,8.520,12.247,13.840,9.431,8.646,12.840,11.345,10.101,11.248,10.707,10.447,10.449
367,19.791,24.458,14.512,9.975,12.668,14.412,18.579,15.515,21.004,17.850,12.063,8.380,11.945,13.857,9.402,8.725,12.810,11.301,10.388,11.127,11.235,10.474,10.696
368,17.321,21.022,14.247,9.653,11.198,14.235,15.753,14.037,18.660,15.968,12.005,8.151,11.498,13.345,9.327,8.652,12.813,11.354,9.807,10.946,10.137,10.389,10.433
369,15.971,19.008,14.243,9.526,10.676,14.149,13.845,13.210,17.153,15.059,12.053,8.064,11.396,13.088,9.329,8.697,12.891,11.242,9.523,10.895,9.667,10.392,10.301
370,15.275,17.996,14.299,9.442,10.542,14.273,12.950,12.939,16.287,14.636,11.950,8.064,11.424,12.967,9.409,8.581,12.770,11.244,9.412,10.838,9.430,10.476,10.309
371,14.877,17.169,14.280,9.355,10.312,14.128,12.454,12.793,16.140,14.444,12.071,8.125,11.357,13.086,9.354,8.669,12.846,11.274,9.484,10.790,9.322,10.437,10.178
372,14.604,16.720,14.318,9.374,10.237,14.208,12.254,12.807,15.813,14.298,12.050,8.093,11.349,12.993,9.346,8.711,12.813,11.236,9.741,10.863,9.284,10.337,10.134
373,14.464,16.429,14.307,9.359,10.253,14.170,12.005,12.785,15.785,14.366,11.961,8.057,11.369,12.900,9.380,8.506,12.802,11.291,9.630,10.748,9.208,10.466,10.067
374,14.523,16.272,14.378,9.351,10.186,14.235,12.055,12.783,15.679,14.279,12.034,8.062,11.294,12.926,9.323,8.621,12.785,11.279,9.499,10.755,9.248,10.382,9.926
375,14.417,16.196,14.301,9.313,10.198,14.349,11.863,12.700,15.655,14.404,11.950,8.119,11.376,12.969,9.329,8.646,12.880,11.237,9.373,10.771,9.208,10.537,9.917
376,14.319,15.881,14.232,9.315,10.182,14.149,12.012,12.722,15.615,14.304,11.937,8.117,11.365,12.929,9.362,8.604,12.792,11.237,9.286,10.771,9.279,10.447,9.882
377,14.206,15.935,14.280,9.310,10.269,14.166,11.863,12.690,15.547,14.395,11.961,8.100,11.345,12.955,9.366,8.621,12.901,11.306,9.373,10.882,9.153,10.474,9.936
378,14.283,15.837,14.353,9.281,10.209,14.118,11.910,12.688,15.568,14.285,11.947,8.117,11.243,12.986,9.274,8.669,12.840,11.278,9.336,10.806,9.264,10.458,9.869
379,14.158,15.714,14.256,9.284,10.134,14.045,11.793,12.722,15.583,14.188,12.042,8.102,11.322,12.976,9.317,8.632,12.781,11.222,9.235,10.933,9.246,10.505,9.745
380,14.150,15.929,14.179,9.310,10.158,14.145,11.716,12.695,15.547,14.254,11.984,8.123,11.404,12.957,9.337,8.635,12.810,11.316,9.289,10.758,9.184,10.313,9.727
381,14.211,15.792,14.269,9.247,10.312,14.090,11.783,12.673,15.391,14.148,11.976,8.072,11.243,12.974,9.329,8.562,12.859,11.175,9.220,10.818,9.248,10.413,9.699
382,14.081,15.643,14.288,9.289,10.206,14.107,11.798,12.615,15.638,14.290,11.918,8.127,11.341,13.026,9.311,8.649,12.846,11.273,9.274,10.812,9.226,10.468,9.690
383,14.127,15.706,14.202,9.328,10.269,14.349,13.060,13.576,16.785,15.057,12.005,8.127,11.278,12.907,9.341,8.618,12.770,11.328,9.346,10.834,9.228,10.411,9.750
384,14.290,15.738,14.258,9.272,10.249,13.976,12.933,14.168,19.377,15.778,12.042,8.064,11.298,13.076,9.329,8.615,12.857,11.357,9.328,10.847,9.244,10.500,9.688
385,14.301,15.808,14.282,9.255,10.225,14.170,12.160,13.217,17.489,14.873,12.003,8.085,11.302,13.014,9.323,8.722,12.796,11.242,9.225,10.831,9.262,10.413,9.665
386,14.411,15.734,14.333,9.300,10.194,14.173,11.935,12.963,16.432,14.414,11.932,8.098,11.271,13.069,9.337,8.669,12.754,11.266,9.202,10.764,9.246,10.400,9.670
387,14.105,15.762,14.314,9.274,10.300,14.066,11.786,12.800,16.081,14.364,12.042,8.093,11.310,12.862,9.352,8.663,12.851,11.253,9.319,10.793,9.206,10.416,9.667
388,14.160,15.714,14.269,9.321,10.253,14.180,11.791,12.790,15.719,14.146,12.068,8.110,11.263,12.938,9.394,8.685,12.758,11.226,9.365,10.834,9.182,10.358,9.711
389,14.244,15.619,14.183,9.254,10.170,13.900,11.848,12.737,15.691,14.298,12.029,8.110,11.314,12.986,9.382,8.694,12.781,11.274,9.225,10.729,9.226,10.479,9.654
390,14.160,15.651,14.138,9.227,10.146,14.163,11.798,12.705,15.621,14.201,12.108,8.132,11.251,12.983,9.274,8.669,12.762,11.219,9.225,10.882,9.235,10.463,9.727
391,14.139,15.619,14.239,9.248,10.304,14.083,11.825,12.724,15.626,14.247,12.013,8.134,11.329,12.988,9.368,8.565,12.745,11.236,9.304,10.771,9.162,10.382,9.626
392,14.119,15.728,14.163,9.276,10.344,14.197,11.718,12.710,15.585,14.353,12.011,8.081,11.255,12.929,9.317,8.553,12.754,11.283,9.267,10.777,9.144,10.429,9.703
393,14.125,15.706,14.279,9.272,10.249,14.273,11.845,12.544,15.474,14.288,12.003,8.072,11.271,12.917,9.305,8.646,12.842,11.234,9.277,10.774,9.262,10.447,9.632
394,14.200,15.639,14.269,9.237,10.281,14.232,11.738,12.583,15.423,14.338,11.966,8.130,11.294,13.010,9.337,8.640,12.823,11.298,9.225,10.809,9.144,10.466,9.686
395,14.191,15.716,14.275,9.280,10.198,14.090,11.716,12.622,15.415,14.205,11.963,8.021,11.275,12.912,9.278,8.649,12.752,11.263,9.151,10.717,9.180,10.408,9.675
396,14.202,15.665,14.378,9.245,10.237,14.128,11.761,12.732,15.651,14.233,12.032,8.119,11.239,12.917,9.339,8.596,12.775,11.192,9.249,10.787,9.206,10.400,9.645
397,14.178,15.641,14.206,9.312,10.158,14.035,11.718,12.710,15.457,14.093,11.916,8.089,11.357,12.962,9.321,8.618,12.771,11.217,9.267,10.895,9.326,10.413,9.577
398,14.169,15.669,14.290,9.265,10.225,14.107,11.711,12.588,15.457,14.216,11.961,8.146,11.227,12.936,9.350,8.635,12.743,11.239,9.309,10.787,9.217,10.411,9.626
399,14.156,15.625,14.305,9.296,10.225,14.152,11.815,12.656,15.506,14.146,11.879,8.106,11.278,12.962,9.378,8.607,12.796,11.251,9.281,10.847,9.197,10.329,9.639
400,14.178,15.665,14.211,9.300,10.182,14.166,11.890,12.815,15.553,14.241,12.013,8.055,11.322,12.893,9.287,8.638,12.891,11.253,9.365,10.691,9.228,10.303,9.560
401,14.147,15.694,14.258,9.245,10.182,14.180,11.718,12.600,15.436,14.186,12.011,8.121,11.227,12.993,9.297,8.576,12.775,11.279,9.274,10.857,9.313,10.529,9.639
402,14.152,15.597,14.346,9.273,10.142,14.028,11.865,12.741,15.566,14.353,12.111,8.083,11.365,13.005,9.315,8.596,12.802,11.286,9.262,10.742,9.271,10.413,9.636
403,14.149,15.601,14.191,9.246,10.138,14.045,11.825,12.668,15.374,14.319,12.092,8.161,11.353,12.924,9.417,8.610,12.794,11.251,9.346,10.748,9.133,10.426,9.639
404,14.237,15.647,14.310,9.369,10.332,14.242,11.880,12.598,15.470,14.095,11.971,8.059,11.176,12.979,9.256,8.601,12.790,11.227,9.289,10.758,9.222,10.492,9.672
405,14.130,15.756,14.316,9.869,10.332,14.107,11.763,12.663,15.474,14.201,12.092,8.130,11.400,13.057,9.325,8.581,12.810,11.316,9.267,10.771,9.177,10.458,9.685
406,14.079,15.675,14.217,9.661,10.261,14.121,11.800,12.690,15.555,14.224,12.092,8.079,11.192,12.950,9.339,8.567,12.796,11.103,9.235,10.911,9.180,10.284,9.667
407,14.136,15.653,14.196,9.526,10.328,14.042,11.868,12.637,15.638,14.268,11.963,8.070,11.286,12.829,9.285,8.702,12.722,11.234,9.301,10.790,9.208,10.313,9.657
408,14.193,15.722,14.193,9.405,10.190,14.090,11.918,12.680,15.572,14.080,11.879,8.132,11.224,12.907,9.343,8.629,12.771,11.236,9.289,10.815,9.284,10.345,9.595
409,14.182,15.708,14.224,9.390,10.209,14.149,11.701,12.602,15.428,14.241,11.947,8.093,11.275,13.026,9.356,8.612,12.817,11.290,9.235,10.780,9.251,10.463,9.706
410,14.228,15.663,14.290,9.336,10.265,14.166,11.716,12.744,15.623,14.241,12.066,8.119,11.231,12.814,9.423,8.570,12.857,11.311,9.286,10.879,9.235,10.379,9.631
411,14.125,15.621,14.243,9.370,10.300,14.052,11.668,12.766,15.630,14.180,11.939,8.085,11.204,12.900,9.313,8.567,12.825,11.310,9.254,10.764,9.326,10.424,9.709
412,14.112,15.585,14.290,9.306,10.336,14.201,11.703,12.702,15.491,14.152,11.929,8.085,11.231,12.948,9.350,8.598,12.878,11.244,9.249,10.752,9.242,10.500,9.747
413,14.244,15.599,14.284,9.295,10.194,14.125,11.825,12.600,15.479,14.247,11.963,8.051,11.157,12.893,9.303,8.643,12.810,11.242,9.259,10.806,9.162,10.405,9.621
414,14.185,15.615,14.247,9.312,10.213,14.080,11.741,12.780,15.517,14.307,11.974,8.089,11.384,13.000,9.350,8.629,12.829,11.130,9.294,10.732,9.215,10.447,9.709
415,14.123,15.544,14.254,9.243,10.249,14.135,11.908,12.732,15.481,14.222,12.029,8.068,11.314,12.921,9.380,8.629,12.754,11.273,9.279,10.812,9.235,10.468,9.776
416,14.277,15.700,14.364,9.264,10.265,14.277,11.766,12.790,15.543,14.197,11.929,8.081,11.196,12.936,9.335,8.581,12.832,11.266,9.274,10.761,9.213,10.453,9.735
417,14.044,15.742,14.460,9.312,10.249,14.035,11.753,12.802,15.489,14.199,11.961,8.132,11.365,12.876,9.299,8.604,12.794,11.269,9.304,10.914,9.313,10.408,9.655
418,14.185,15.667,14.501,9.248,10.158,14.215,11.840,12.659,15.517,14.175,11.918,8.070,11.259,12.967,9.307,8.567,12.827,11.291,9.193,10.898,9.204,10.368,9.667
419,14.229,15.518,14.520,9.294,10.115,13.965,11.803,12.805,15.566,14.260,12.029,8.064,11.267,12.998,9.280,8.604,12.636,11.234,9.259,10.857,9.177,10.342,9.624
420,14.165,15.635,14.479,9.232,10.213,14.138,11.776,12.756,15.251,14.249,11.916,8.004,11.263,12.919,9.293,8.612,12.853,11.253,9.319,10.850,9.186,10.458,9.631
421,14.139,15.696,14.602,9.233,10.245,14.083,11.668,12.661,15.560,14.173,12.111,8.040,11.239,13.007,9.280,8.545,12.798,11.239,9.351,10.710,9.197,10.434,9.691
422,14.088,15.665,14.426,9.335,10.091,14.163,11.845,12.720,15.483,14.266,12.045,8.144,11.196,12.886,9.319,8.573,12.705,11.244,9.822,10.866,9.206,10.392,9.704
423,14.117,15.560,14.411,9.263,10.308,14.149,11.838,12.639,15.523,14.186,11.953,8.098,11.251,12.979,9.356,8.610,12.811,11.327,10.309,10.752,9.204,10.324,9.660
424,14.161,15.712,14.338,9.264,10.126,14.173,11.778,12.761,15.426,14.326,11.982,8.081,11.298,12.938,9.246,8.598,12.720,11.249,10.333,10.793,9.206,10.355,9.627
425,14.136,15.603,14.286,9.248,10.237,14.170,11.786,12.671,15.468,14.214,11.953,8.140,11.235,12.867,9.360,8.702,12.821,11.215,9.995,10.803,9.222,10.484,9.639
426,14.097,15.565,14.207,9.244,10.292,14.128,11.738,12.622,15.430,14.097,11.876,8.155,11.247,12.957,9.289,8.621,12.733,11.152,9.701,10.745,9.275,10.426,9.631
427,14.217,15.522,14.338,9.232,10.292,14.235,11.835,12.563,15.385,14.110,12.089,8.087,11.243,12.905,9.404,8.579,12.844,11.232,9.568,10.710,9.195,10.403,9.688
428,14.183,15.567,14.406,9.249,10.292,14.010,11.818,12.717,15.572,14.167,11.945,8.064,11.365,12.852,9.280,8.612,12.773,11.210,9.444,10.815,9.157,10.434,9.657
429,14.178,15.700,14.200,9.313,10.170,13.958,11.721,12.671,15.345,14.182,12.137,8.074,11.373,12.960,9.358,8.632,12.760,11.274,9.415,10.761,9.188,10.453,9.580
430,17.009,17.591,14.430,9.364,10.383,15.083,16.638,15.205,18.334,15.738,12.092,8.442,12.369,13.281,9.378,8.669,13.627,12.655,10.420,11.984,9.778,10.403,9.763
431,17.945,17.452,14.234,9.311,10.443,15.073,16.234,15.302,18.191,15.471,12.066,8.505,12.153,13.271,9.374,8.618,13.242,11.869,10.190,11.745,9.820,10.458,9.840
432,16.004,16.417,14.187,9.293,10.241,14.325,13.843,13.683,16.711,14.751,12.124,8.236,11.580,12.938,9.415,8.624,12.930,11.340,9.733,11.137,9.388,10.453,9.696
433,15.132,16.058,14.194,9.295,10.304,14.021,12.626,13.107,16.083,14.268,11.971,8.172,11.298,12.969,9.313,8.615,12.714,11.229,9.489,10.917,9.266,10.447,9.745
434,14.510,15.810,14.310,9.259,10.194,14.076,12.135,12.829,15.866,14.260,11.937,8.166,11.318,12.957,9.394,8.503,12.817,11.251,9.398,10.882,9.226,10.400,9.663
435,14.516,15.829,14.359,9.305,10.296,14.208,11.945,12.593,15.591,14.203,11.958,8.085,11.322,12.895,9.307,8.604,12.712,11.173,9.331,10.790,9.208,10.366,9.685
436,14.303,15.673,14.198,9.310,10.221,14.097,11.895,12.717,15.502,14.076,12.018,8.136,11.286,13.021,9.382,8.581,12.800,11.187,9.281,10.758,9.193,10.382,9.593
437,14.237,15.675,14.284,9.272,10.217,14.125,11.746,12.666,15.587,14.233,11.937,8.125,11.243,12.907,9.258,8.559,12.861,11.162,9.235,10.739,9.226,10.332,9.636
438,14.158,15.696,14.350,9.276,10.178,14.128,11.818,12.629,15.477,14.197,11.882,8.123,11.459,12.874,9.321,8.520,12.646,11.199,9.390,10.710,9.195,10.426,9.608
439,17.637,21.861,14.675,9.397,10.625,17.453,16.332,15.083,20.394,17.736,12.116,8.873,16.306,17.062,9.559,8.713,12.870,11.310,10.817,12.653,10.364,10.555,9.846
440,18.092,23.123,14.495,9.326,10.348,17.187,17.359,15.051,21.562,17.431,12.039,8.828,14.961,15.595,9.380,8.742,12.764,11.332,11.032,11.987,10.197,10.484,9.817
441,16.261,20.427,14.245,9.285,10.221,15.076,14.571,13.644,19.200,15.495,11.895,8.331,13.549,13.998,9.309,8.607,12.792,11.251,10.442,11.150,9.525,10.300,9.670
442,15.125,18.621,14.193,9.259,10.221,14.509,13.110,13.078,17.674,14.761,11.966,8.174,12.827,13.314,9.319,8.601,12.811,11.207,10.054,10.914,9.346,10.379,9.636
443,14.772,17.508,14.357,9.227,10.198,14.201,12.494,12.822,16.649,14.347,11.961,8.085,12.216,13.036,9.270,8.629,12.798,11.146,9.694,10.831,9.266,10.334,9.642
444,14.499,16.929,14.245,9.277,10.213,14.128,12.095,12.676,16.138,14.372,11.953,8.108,11.863,12.943,9.297,8.590,12.705,11.215,9.593,10.889,9.211,10.392,9.668
445,14.440,16.639,14.398,9.280,10.206,14.093,11.965,12.698,15.955,14.281,12.047,8.096,11.804,12.919,9.256,8.615,12.768,11.182,9.375,10.704,9.137,10.474,9.624
446,14.277,16.310,14.372,9.260,10.126,13.889,11.838,12.680,15.647,14.214,12.097,8.093,11.584,12.890,9.289,8.581,12.798,11.195,9.336,10.790,9.184,10.411,9.680
447,14.288,16.190,14.333,9.252,10.372,13.862,11.883,12.727,15.549,14.281,11.963,8.106,11.431,12.876,9.274,8.640,12.665,11.232,9.694,10.745,9.226,10.368,9.711
448,14.163,15.974,14.364,9.300,10.190,14.131,11.900,12.702,15.315,14.237,11.892,8.036,11.467,12.802,9.287,8.638,12.712,11.148,10.281,10.634,9.186,10.447,9.703
449,14.055,15.690,14.273,9.246,10.130,14.045,11.781,12.676,15.438,14.076,12.000,8.064,11.431,12.924,9.266,8.621,12.730,11.158,10.114,10.729,9.164,10.368,9.650
450,14.117,15.841,14.471,9.264,10.194,13.990,11.681,12.732,15.491,14.222,11.937,8.096,11.404,12.955,9.315,8.584,12.703,11.333,9.659,10.643,9.233,10.453,9.631
451,14.138,15.732,14.443,9.280,10.186,14.166,11.786,12.517,15.396,14.042,12.026,8.096,11.275,12.926,9.366,8.615,12.810,11.199,9.753,10.780,9.118,10.418,9.681
452,13.972,15.683,14.363,9.286,10.206,13.972,11.701,12.659,15.379,14.027,11.839,8.064,11.247,12.774,9.274,8.626,12.749,11.247,9.467,10.707,9.197,10.337,9.623
453,14.028,15.645,14.346,9.262,10.241,14.024,11.648,12.559,15.398,14.125,11.882,8.093,11.345,12.807,9.291,8.522,12.716,11.184,9.370,10.691,9.228,10.334,9.605
454,14.039,15.613,14.333,9.249,10.198,13.997,11.693,12.580,15.368,14.061,12.000,8.081,11.071,12.890,9.319,8.610,12.743,11.207,9.281,10.806,9.206,10.358,9.619
455,14.061,15.518,14.353,9.270,10.111,14.087,11.666,12.568,15.357,14.171,11.929,8.089,11.122,12.883,9.299,8.680,12.606,11.143,9.304,10.717,9.164,10.284,9.621
456,14.147,15.528,14.383,9.280,10.190,14.055,11.751,12.702,15.396,14.093,11.908,8.081,11.106,12.874,9.305,8.590,12.790,11.148,9.437,10.844,9.180,10.289,9.673
457,14.075,15.512,14.402,9.245,10.162,14.038,11.828,12.710,15.379,14.148,12.029,8.019,11.224,12.955,9.315,8.576,12.781,11.232,9.294,10.898,9.171,10.382,9.673
458,14.061,15.643,14.376,9.268,10.166,13.976,11.766,12.644,15.391,14.175,11.803,8.110,11.188,12.843,9.331,8.660,12.756,11.241,9.395,10.656,9.160,10.366,9.636
459,14.165,15.466,14.512,9.226,10.206,14.097,11.713,12.590,15.445,14.214,12.079,8.021,11.153,13.012,9.362,8.573,12.724,11.136,9.262,10.713,9.213,10.326,9.603
460,14.086,15.504,14.368,9.215,10.206,14.118,11.648,12.732,15.396,14.076,11.995,8.106,11.216,12.910,9.350,8.618,12.638,11.204,9.294,10.745,9.171,10.324,9.660
461,14.183,15.591,14.508,9.239,10.162,14.152,11.746,12.551,15.481,14.209,11.926,8.062,11.224,12.938,9.321,8.671,12.712,11.152,9.257,10.611,9.222,10.313,9.585
462,14.072,15.492,14.531,9.253,10.233,14.066,11.751,12.646,15.285,14.080,11.947,8.119,11.290,12.888,9.325,8.537,12.728,11.152,9.294,10.793,9.180,10.374,9.577
463,14.099,15.484,14.508,9.239,10.198,14.135,11.733,12.590,15.334,14.152,11.955,8.055,11.224,12.821,9.378,8.654,12.762,11.185,9.217,10.787,9.197,10.382,9.639
464,14.152,15.536,14.669,9.264,10.221,14.083,11.676,12.576,15.443,14.082,12.021,8.108,11.169,12.890,9.309,8.548,12.661,11.180,9.222,10.704,9.222,10.339,9.616
465,14.152,15.496,14.572,9.249,10.190,14.076,11.686,12.573,15.453,13.964,11.879,8.100,11.200,12.829,9.266,8.660,12.722,11.168,9.193,10.627,9.235,10.358,9.629
466,14.068,15.492,14.503,9.235,10.051,14.142,11.711,12.571,15.355,14.133,11.971,8.104,11.271,12.776,9.299,8.643,12.718,11.130,9.225,10.739,9.259,10.247,9.577
467,14.141,15.506,14.563,9.229,10.107,14.187,11.611,12.646,15.453,14.135,11.971,8.121,11.188,12.802,9.313,8.626,12.874,11.192,9.257,10.678,9.213,10.292,9.609
468,14.028,15.583,14.602,9.257,10.146,13.979,11.646,12.671,15.438,14.161,11.932,8.068,11.298,12.929,9.303,8.660,12.646,11.219,9.227,10.653,9.186,10.332,9.593
469,14.136,15.431,14.639,9.245,10.237,14.118,11.741,12.551,15.374,14.129,11.816,8.113,11.110,12.743,9.250,8.610,12.758,11.165,9.286,10.787,9.211,10.332,9.623
470,14.101,15.554,14.450,9.222,10.213,13.997,11.728,12.610,15.323,14.146,11.992,8.098,11.302,12.762,9.333,8.612,12.781,11.170,9.247,10.678,9.169,10.411,9.611
471,14.171,15.603,14.424,9.247,10.126,14.055,11.663,12.656,15.370,14.097,12.011,7.985,11.176,12.867,9.299,8.545,12.650,11.231,9.252,10.656,9.173,10.342,9.578
472,14.075,15.534,14.566,9.315,10.237,13.986,11.616,12.598,15.302,14.154,11.974,7.985,11.322,12.912,9.283,8.615,12.680,11.158,9.284,10.710,9.213,10.361,9.603
473,13.969,15.569,14.486,9.237,10.087,13.997,11.636,12.622,15.404,14.118,11.955,8.057,11.094,12.914,9.305,8.590,12.615,11.222,9.227,10.586,9.273,10.426,9.570
474,14.022,15.500,14.437,9.252,10.146,14.073,11.663,12.549,15.443,14.182,11.958,8.070,11.102,12.776,9.352,8.551,12.693,11.256,9.195,10.631,9.135,10.279,9.525
475,14.033,15.558,14.363,9.265,10.209,14.204,11.773,12.590,15.400,14.182,12.011,8.100,11.153,12.886,9.287,8.601,12.716,11.190,9.212,10.742,9.173,10.379,9.552
476,13.998,15.427,14.559,9.245,10.253,13.913,11.761,12.639,15.411,14.076,11.955,8.055,11.302,12.905,9.341,8.542,12.792,11.269,9.163,10.691,9.118,10.413,9.592
477,14.138,15.389,14.521,9.265,10.296,14.253,11.761,12.641,15.355,14.068,11.916,8.049,11.118,12.900,9.305,8.581,12.682,11.229,9.269,10.608,9.222,10.395,9.583
478,14.040,15.438,14.432,9.310,10.209,14.090,11.673,12.641,15.387,14.144,11.895,8.059,11.325,12.793,9.339,8.570,12.686,11.167,9.299,10.710,9.193,10.392,9.663
479,14.013,15.460,14.714,9.235,10.194,14.149,11.713,12.571,15.426,14.201,11.921,8.055,11.153,12.838,9.325,8.576,12.739,11.207,9.249,10.666,9.169,10.326,9.644
480,14.110,15.494,14.516,9.284,10.111,14.028,11.736,12.712,15.455,14.133,11.908,8.108,11.192,12.888,9.283,8.598,12.705,11.168,9.240,10.732,9.111,10.413,9.626
481,14.051,15.552,14.436,9.257,10.217,14.035,11.608,12.585,15.406,14.036,11.926,8.049,11.192,12.929,9.280,8.657,12.724,11.106,9.284,10.666,9.197,10.439,9.693
482,14.092,15.419,14.393,9.257,10.221,13.896,11.551,12.471,15.434,14.053,11.921,8.083,11.196,12.843,9.313,8.579,12.705,11.120,9.210,10.685,9.186,10.237,9.750
483,14.037,15.407,14.318,9.212,10.217,14.080,11.733,12.483,15.394,14.121,11.950,8.045,11.239,12.864,9.299,8.584,12.743,11.205,9.212,10.742,9.206,10.416,9.866
484,14.084,15.577,14.389,9.286,10.300,14.073,11.798,12.583,15.362,14.025,11.947,8.140,11.114,12.836,9.315,8.638,12.691,11.145,9.286,10.748,9.186,10.345,9.956
485,14.006,15.385,14.417,9.240,10.245,14.024,11.653,12.637,15.362,14.076,11.976,8.180,11.243,12.840,9.266,8.581,12.804,11.170,9.289,10.627,9.191,10.332,9.975
486,14.097,15.581,14.258,9.277,10.178,14.010,11.733,12.544,15.421,14.099,11.813,8.057,11.298,12.871,9.307,8.621,12.640,11.175,9.264,10.720,9.255,10.297,9.799
487,14.026,15.466,14.379,9.255,10.138,14.024,11.793,12.556,15.468,14.118,12.026,8.036,11.247,12.769,9.280,8.635,12.718,11.160,9.210,10.605,9.220,10.332,9.837
488,14.015,15.369,14.295,9.285,10.190,14.062,11.748,12.634,15.304,13.958,11.987,8.070,11.255,12.945,9.323,8.688,12.730,11.204,9.267,10.748,9.206,10.395,9.788
489,14.088,15.552,14.346,9.215,10.289,14.225,11.761,12.463,15.249,14.044,11.908,8.038,11.078,12.810,9.299,8.604,12.770,11.157,9.281,10.818,9.197,10.276,9.802
490,14.147,15.474,14.161,9.264,10.162,14.076,11.733,12.534,15.413,14.104,11.934,7.985,11.153,12.905,9.305,8.525,12.699,11.185,9.269,10.793,9.151,10.403,9.706
491,14.138,15.444,14.193,9.228,10.245,14.048,11.738,12.593,15.372,14.118,11.929,8.051,11.286,12.979,9.315,8.573,12.726,11.189,9.198,10.745,9.206,10.379,9.714
492,14.002,15.496,14.194,9.194,10.194,14.232,11.738,12.595,15.357,14.025,11.961,8.074,11.188,12.798,9.270,8.607,12.728,11.227,9.232,10.701,9.195,10.303,9.606
493,13.994,15.476,14.221,9.231,10.111,14.038,11.796,12.556,15.440,14.116,11.974,8.142,11.180,12.924,9.350,8.539,12.737,11.281,9.215,10.656,9.217,10.274,9.642
