 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46
1123,160.596,102.452,60.939,75.892,63.682,73.665,67.452,127.294,110.215,103.946,169.518,71.051,92.369,71.116,82.335,96.165,108.093,68.238,77.749,106.692,73.220,117.534,89.043,93.177,106.804,73.660,94.476,97.781,73.203,67.279,77.526,65.915,64.951,79.174,94.466,82.624,85.608,83.038,83.028,72.603,77.536,87.987,80.476,87.175,71.840,78.615
1124,160.160,102.990,60.676,75.756,63.626,73.375,67.428,126.949,112.260,104.329,168.055,70.561,92.633,71.210,81.916,96.466,107.555,67.746,77.598,107.642,72.396,118.143,90.152,93.110,104.985,72.699,94.214,97.298,73.432,67.503,77.142,66.017,65.073,77.446,94.580,82.880,84.860,83.164,83.665,72.624,77.853,87.403,81.141,87.135,72.379,78.483
1125,160.314,102.835,60.945,75.895,63.931,73.971,67.433,126.661,112.093,103.545,168.783,71.004,92.754,71.068,82.737,95.498,107.322,68.508,77.600,108.136,72.637,117.431,89.835,92.688,105.669,73.709,94.814,98.371,73.050,67.154,77.712,65.991,64.898,77.462,93.797,83.609,83.579,82.080,83.139,72.681,79.452,89.060,81.683,87.543,71.601,78.785
1126,159.654,102.582,60.840,76.626,63.968,73.622,67.937,127.248,111.768,103.595,167.998,70.957,92.611,71.379,81.969,95.766,107.281,67.954,77.139,107.157,72.841,116.970,88.778,93.077,105.250,73.372,93.095,98.086,73.203,68.006,77.227,65.320,64.909,76.850,94.911,82.293,83.678,83.047,83.088,73.270,78.663,87.232,80.836,88.079,71.441,79.038
1127,160.415,103.260,61.886,76.164,64.204,73.717,67.449,127.134,113.280,103.595,168.863,71.298,92.786,70.742,82.640,95.337,106.391,68.204,78.074,106.669,72.269,117.916,88.020,92.940,105.349,73.914,93.508,99.291,72.797,67.854,77.337,65.983,64.933,76.529,94.557,81.782,83.144,83.657,83.611,72.305,78.133,87.691,80.922,86.974,71.268,79.245
1128,159.299,103.066,60.838,75.963,64.007,74.582,68.530,127.392,112.273,103.018,168.469,71.792,92.786,70.928,81.385,95.673,107.992,68.012,78.383,106.260,71.484,117.468,88.841,92.646,105.419,73.395,92.284,98.238,73.091,67.440,77.781,65.596,65.497,76.638,93.835,81.805,83.656,83.948,83.160,72.660,78.841,87.051,81.320,87.906,70.124,77.955
1129,161.013,102.585,61.046,74.936,63.778,74.020,67.901,128.970,112.238,103.973,168.924,71.797,92.565,70.978,82.020,96.105,107.270,69.363,77.830,107.254,73.132,117.565,88.193,93.758,106.392,73.484,93.151,99.556,73.294,67.256,77.986,66.472,64.976,76.147,105.008,93.068,82.073,84.192,83.910,72.199,78.476,96.185,91.744,88.216,70.703,79.117
1130,160.496,101.939,61.385,75.577,64.030,73.843,67.778,126.544,112.222,103.255,169.535,71.640,92.676,71.191,82.201,95.629,108.372,67.700,78.589,106.922,72.879,117.469,85.904,93.248,104.919,73.262,93.438,98.914,73.505,68.355,78.096,66.850,65.253,75.839,105.165,101.083,82.466,83.995,83.345,72.766,80.092,98.502,96.150,87.529,70.859,79.045
1131,159.810,103.445,60.862,75.719,64.067,75.213,68.205,126.435,112.752,104.633,168.977,72.170,92.575,71.345,82.101,96.237,108.473,68.517,77.728,106.679,72.066,118.461,86.636,93.738,105.753,73.602,92.830,98.934,73.274,67.497,77.430,65.904,64.843,75.674,97.592,95.278,82.894,83.615,83.719,73.794,79.628,90.755,87.144,87.440,70.395,79.475
1132,159.707,102.649,61.092,76.230,63.236,74.094,67.913,127.496,112.814,103.856,169.975,72.226,91.590,70.978,82.620,95.828,107.115,67.900,77.674,107.166,72.824,117.159,87.620,93.200,105.036,73.414,92.503,100.146,73.536,67.256,77.205,66.100,64.776,75.355,94.914,91.038,81.255,83.812,84.082,73.078,78.643,90.283,82.784,88.012,69.830,78.872
1133,160.321,102.708,61.123,77.269,63.809,74.283,66.962,128.580,112.334,104.394,169.283,72.729,91.814,71.860,81.950,96.154,107.486,69.150,77.263,107.386,72.703,118.522,87.238,92.625,106.458,74.503,93.538,99.762,73.249,68.237,77.707,65.939,64.390,74.674,94.691,88.932,81.328,83.775,83.232,72.376,78.787,88.953,81.945,87.832,73.013,83.098
1134,159.727,102.020,61.379,75.254,63.708,74.218,67.261,128.068,113.164,103.590,169.264,72.143,92.196,71.505,82.263,95.088,108.355,68.417,77.316,105.910,73.626,117.901,88.380,93.594,105.892,74.223,93.727,98.887,73.018,67.558,77.145,66.074,65.286,74.757,95.041,87.286,81.481,83.742,83.696,72.837,78.037,88.086,81.533,87.639,72.853,81.174
1135,161.252,103.216,61.335,75.836,63.516,77.607,67.548,128.192,111.945,103.993,168.299,72.204,92.490,71.828,83.087,95.998,107.093,67.942,77.960,107.189,72.874,117.930,87.585,92.994,106.506,74.440,93.338,99.119,73.591,67.808,77.156,66.326,65.317,74.060,94.922,84.331,81.537,84.873,83.492,72.688,78.663,88.039,81.205,88.541,72.497,80.774
1136,160.989,102.440,61.103,76.073,64.019,89.636,68.274,127.689,112.180,103.318,169.885,72.049,93.510,71.531,82.335,95.598,107.790,68.633,77.762,106.319,73.967,118.818,88.319,93.665,106.081,73.613,94.168,99.219,73.980,67.537,78.378,65.798,64.798,73.350,94.299,85.451,81.264,84.033,83.668,73.830,78.115,88.047,81.360,87.534,71.915,80.275
1137,159.759,101.206,60.742,75.406,63.921,89.649,67.767,128.030,111.971,104.770,169.014,72.400,91.520,71.341,82.148,96.072,108.566,69.217,78.453,107.237,72.192,118.215,87.272,92.777,106.672,73.780,93.781,98.556,72.903,68.042,77.625,65.917,65.297,73.116,94.570,83.376,80.911,83.638,83.307,71.667,78.594,87.562,81.363,88.368,71.595,79.045
1138,161.468,103.145,60.941,75.235,64.039,88.829,67.204,127.481,111.691,103.689,168.695,72.618,92.111,71.041,83.349,95.922,107.601,68.537,77.644,107.249,72.335,117.098,88.455,92.840,105.111,73.668,93.149,99.344,72.586,67.298,77.151,66.309,65.047,73.574,93.932,85.910,81.235,82.934,83.505,72.461,78.447,87.931,81.663,86.582,71.026,78.551
1139,160.370,102.248,61.344,76.345,64.318,86.245,66.773,127.954,112.260,103.480,167.680,71.910,92.796,70.990,81.813,95.806,107.383,68.646,78.522,106.468,72.692,118.040,87.299,92.733,105.563,73.351,93.851,100.384,73.478,67.425,77.441,66.093,64.860,72.777,94.747,83.865,80.701,82.977,83.191,72.702,78.801,88.541,81.617,88.808,70.918,80.283
1140,160.754,103.452,60.888,76.262,64.146,85.802,66.910,128.137,111.399,104.239,169.391,71.248,92.487,71.145,82.324,95.355,107.910,67.762,77.998,107.218,72.857,117.387,87.358,93.981,106.428,73.832,93.576,97.616,73.740,67.438,78.036,65.767,65.355,72.835,94.884,82.068,81.282,84.178,83.515,72.787,78.403,87.721,80.876,88.284,71.886,80.392
1141,160.066,103.103,61.350,75.941,63.994,85.838,66.904,127.491,112.331,103.518,169.762,71.197,93.455,70.614,81.500,96.413,107.199,68.154,78.158,107.138,73.852,117.874,88.323,92.625,106.078,73.707,94.595,97.530,73.091,67.564,77.860,66.030,65.206,72.634,93.838,83.414,81.058,83.235,84.678,71.972,78.545,87.489,80.576,87.555,71.771,79.977
1142,159.453,101.649,60.779,76.271,63.819,85.108,66.809,127.119,113.113,104.743,168.803,72.042,93.141,71.744,82.045,95.328,106.680,68.229,77.882,106.541,72.560,117.885,87.978,93.290,105.714,74.097,93.624,99.397,73.238,67.638,77.584,66.237,64.898,73.145,94.291,82.489,81.080,83.592,84.088,73.752,78.499,87.524,81.239,88.149,71.461,79.192
1143,160.737,102.440,61.171,75.513,63.284,85.425,67.132,126.734,112.328,103.282,168.971,71.497,92.246,71.471,81.500,95.444,106.989,68.217,78.811,107.308,74.011,118.099,89.331,93.452,107.114,74.016,94.116,96.748,72.785,67.691,77.211,65.911,64.867,72.549,94.005,82.338,80.084,84.836,83.938,72.113,78.438,87.292,81.207,87.572,70.928,80.045
1144,159.588,102.388,60.748,76.694,64.153,84.411,67.018,127.382,112.653,104.182,169.939,71.005,92.405,70.944,81.176,96.136,108.011,68.804,77.870,107.124,72.846,118.370,89.715,93.050,106.099,73.649,93.300,98.649,73.333,67.321,77.619,66.330,65.084,71.980,94.238,82.511,80.798,84.258,83.668,72.532,78.058,87.481,80.899,87.767,70.556,79.789
1145,160.464,103.585,61.225,75.570,63.667,84.719,66.890,128.332,112.514,103.583,169.523,71.526,92.540,71.517,82.232,96.289,106.710,67.483,77.958,106.675,72.242,117.675,91.028,92.719,105.732,73.212,94.408,99.457,73.156,67.357,78.027,65.857,64.984,72.076,94.478,84.135,80.676,84.117,84.131,71.879,79.542,87.279,81.608,87.733,70.556,79.257
1146,160.855,103.071,61.085,75.892,63.946,83.398,66.977,127.684,111.723,104.932,169.367,71.255,93.146,71.396,82.436,95.583,106.776,68.204,78.381,107.067,72.374,118.005,91.327,93.871,104.952,73.963,94.381,100.152,72.928,67.522,77.351,65.989,64.696,71.761,96.086,82.256,80.690,83.601,83.420,71.965,77.576,88.047,81.674,87.519,69.935,78.875
1147,159.872,102.472,60.816,75.890,63.407,83.202,67.236,127.172,111.968,103.691,169.137,70.884,93.050,70.493,82.321,95.975,107.284,67.675,78.217,107.084,73.692,118.101,91.697,93.198,105.389,74.005,93.514,98.411,74.073,67.731,77.929,65.993,65.213,72.312,94.661,82.677,81.104,83.826,83.675,72.816,78.193,87.047,81.378,87.072,70.918,78.958
1148,161.724,103.012,60.801,75.829,63.527,82.151,66.947,128.542,112.540,104.721,168.580,71.425,92.761,70.949,82.721,95.982,108.265,68.083,78.101,107.545,73.121,118.372,92.551,93.108,105.042,73.317,93.419,98.536,73.581,67.224,77.258,66.583,65.475,71.558,95.162,82.406,80.251,83.319,83.670,73.298,78.651,86.597,81.317,87.519,71.141,79.094
1149,160.023,101.892,61.112,75.978,63.600,81.663,67.066,127.820,112.720,104.320,168.932,71.864,92.980,70.676,81.760,95.873,107.926,68.613,77.703,106.302,73.516,118.302,91.768,92.854,106.892,73.793,93.514,99.113,73.638,67.664,77.625,66.459,65.184,71.712,95.033,83.211,80.659,84.516,82.825,71.908,78.545,87.283,81.458,88.002,70.781,78.842
1150,160.932,102.681,61.490,75.726,64.232,81.865,66.807,126.894,112.572,103.534,170.004,72.018,93.329,70.942,82.246,95.935,107.858,68.300,77.857,107.178,72.670,118.126,92.305,93.819,106.458,73.686,94.486,98.205,73.346,67.556,77.964,65.793,65.357,72.078,94.304,81.654,81.191,82.981,84.209,72.092,78.919,88.193,82.141,87.880,69.866,77.736
1151,160.846,102.577,60.676,75.589,63.652,80.357,67.156,127.719,112.897,103.523,168.740,71.228,92.864,70.937,82.254,96.539,107.342,68.179,78.023,107.558,72.786,118.476,89.543,94.008,105.967,73.317,94.000,99.728,73.305,67.476,77.792,66.180,64.896,71.826,93.980,82.526,81.204,84.141,84.026,73.504,78.804,87.421,81.363,87.495,72.595,79.777
1152,195.028,143.332,67.287,93.599,73.804,82.746,69.004,141.562,116.132,134.061,190.961,75.020,104.613,86.819,102.830,106.211,131.923,81.521,101.010,161.577,93.571,144.531,88.488,104.598,188.949,94.995,126.489,104.583,74.156,68.869,80.559,69.776,67.024,71.790,116.899,89.632,82.681,95.737,87.273,86.809,94.487,106.931,98.885,89.358,76.386,79.460
1153,254.936,230.877,95.357,154.768,106.807,84.685,71.565,241.058,127.209,232.158,252.412,80.488,135.349,128.210,183.939,191.377,204.443,112.504,163.960,246.113,149.511,235.272,88.148,122.473,245.467,127.641,152.092,132.536,100.201,83.224,102.625,92.691,80.377,73.551,195.367,154.962,89.328,164.117,125.639,122.411,152.256,204.622,181.184,94.688,77.546,82.177
1154,255.000,228.784,93.473,144.242,100.135,82.357,70.379,229.747,121.907,206.849,252.871,77.222,124.771,127.517,193.162,183.441,172.997,112.887,189.939,239.587,146.363,241.389,84.876,109.940,219.211,129.838,129.186,154.947,162.604,118.192,137.690,108.835,86.933,73.471,208.061,172.767,88.029,162.526,138.052,126.809,153.991,222.403,183.228,93.464,76.840,81.932
1155,254.677,192.403,82.549,123.812,88.781,80.245,68.323,193.542,117.611,167.363,238.855,74.112,110.196,111.594,184.986,157.922,140.320,107.208,193.011,220.719,130.747,221.396,83.203,101.152,179.093,125.526,111.557,134.119,161.283,120.089,146.984,104.454,88.949,72.301,173.787,158.301,85.173,138.178,120.894,120.461,147.755,194.300,152.749,90.986,74.778,80.140
1156,251.874,157.108,74.015,107.636,79.381,78.355,67.830,163.853,115.788,138.917,212.686,72.548,101.000,98.903,167.559,138.521,124.566,99.054,184.545,202.461,116.687,191.326,85.122,96.756,151.428,119.966,103.351,116.623,135.070,99.539,124.795,92.567,83.627,71.578,148.458,141.271,83.470,119.662,104.412,106.979,135.282,166.030,128.669,90.481,74.160,79.879
1157,243.962,135.317,69.162,96.768,73.312,76.681,67.854,149.443,112.958,123.092,195.275,71.561,97.992,89.343,146.053,125.621,116.486,88.792,166.850,182.000,103.665,167.112,86.862,94.938,134.726,114.866,99.270,107.795,116.131,85.615,105.074,83.226,78.840,71.319,129.997,129.323,81.896,104.596,93.732,97.766,118.899,145.176,113.464,87.947,72.859,80.083
1158,233.632,122.762,66.646,90.650,69.882,76.688,67.511,139.349,111.942,114.462,185.770,70.510,95.261,83.529,125.257,117.363,111.918,82.708,149.846,166.067,93.445,150.770,89.270,94.521,124.292,108.681,95.970,103.053,102.772,78.480,94.268,77.028,75.780,71.440,120.268,121.023,81.610,94.437,88.990,89.950,105.254,130.189,104.017,88.423,72.578,79.457
1159,221.167,114.585,65.210,85.315,68.465,76.467,67.527,135.316,114.026,107.800,179.211,70.794,95.080,78.720,108.687,111.314,109.481,79.829,133.366,152.354,87.995,139.859,92.543,94.213,117.551,105.123,95.762,100.411,94.636,73.736,88.852,74.633,73.712,70.748,111.334,115.496,81.364,90.399,85.802,85.397,96.248,119.571,98.862,88.375,71.722,79.106
1160,212.028,110.732,63.737,82.785,66.551,75.652,67.876,132.643,111.730,106.223,175.193,71.902,93.739,76.643,98.693,107.806,109.399,76.162,121.813,141.122,83.802,132.492,96.280,93.854,112.491,101.812,94.638,100.278,88.548,71.679,84.849,72.059,71.951,71.270,106.380,110.053,81.820,86.484,85.036,81.929,92.755,110.064,93.674,87.096,72.095,79.758
1161,201.688,108.462,62.595,80.592,65.658,75.591,67.401,130.866,113.746,105.295,173.457,70.709,92.352,75.295,92.193,105.093,109.825,73.704,111.676,132.484,79.291,128.834,97.159,93.940,109.726,99.068,95.000,100.530,84.892,70.349,81.504,69.280,70.359,70.882,101.663,106.602,81.319,85.620,84.564,79.816,89.156,103.429,90.311,87.582,70.578,80.083
1162,192.767,105.752,62.317,78.438,64.873,74.461,67.504,130.722,111.566,104.601,174.100,71.392,93.289,73.343,88.880,101.525,107.970,73.096,105.373,125.398,78.445,124.157,98.445,93.108,108.325,97.047,93.551,99.934,82.620,68.943,80.923,68.548,69.131,70.833,99.906,102.203,80.386,83.521,83.985,78.411,85.942,98.395,88.478,88.144,71.520,80.121
1163,185.327,104.737,61.853,77.487,65.036,74.485,67.740,128.638,113.074,104.198,171.818,71.052,93.209,72.944,85.978,100.982,107.702,71.683,98.406,120.612,76.659,122.595,100.758,93.667,106.241,95.759,93.989,98.576,79.163,68.061,79.529,67.820,67.973,71.121,98.385,99.677,80.488,83.761,84.255,75.291,84.614,94.378,85.622,88.841,71.379,78.238
1164,178.707,103.563,61.523,77.088,64.007,74.526,67.714,128.889,113.116,104.486,170.531,70.631,92.410,72.012,84.277,98.363,107.079,69.417,94.110,116.744,76.236,120.688,101.376,93.535,106.834,93.743,93.751,99.583,77.073,68.309,78.019,67.511,67.106,70.516,96.843,99.361,81.042,83.366,83.454,75.326,82.870,91.931,84.141,88.142,70.454,79.506
1165,173.632,103.737,61.352,76.447,64.136,74.964,67.554,129.673,112.640,104.241,169.887,71.461,92.990,71.563,82.690,98.415,107.981,69.988,90.562,113.317,73.808,120.476,100.537,92.910,105.304,91.921,94.268,98.232,76.086,68.040,78.370,66.687,67.545,71.100,97.380,95.368,80.698,83.826,82.977,73.908,82.245,90.854,83.101,86.964,70.797,78.815
1166,169.774,103.371,61.287,76.108,64.404,75.353,67.120,129.815,112.566,102.917,169.357,71.228,92.437,71.478,82.869,96.458,107.227,68.342,87.737,111.792,74.549,119.932,100.640,93.719,106.370,90.469,93.968,99.967,75.163,67.850,78.425,66.293,66.435,71.100,95.294,94.782,80.468,83.516,83.152,74.319,80.285,90.043,83.026,87.284,71.121,79.694
1167,166.363,102.369,61.435,76.191,63.744,75.045,67.165,128.709,111.704,104.872,170.570,70.991,92.980,70.826,82.696,96.987,106.648,69.700,84.950,109.606,73.363,118.709,100.827,93.279,105.340,87.856,94.359,98.894,74.461,67.032,77.962,66.409,66.328,70.886,95.071,93.564,80.683,83.005,83.843,71.426,80.305,89.142,82.055,88.106,70.670,78.917
1168,165.051,102.575,61.324,76.330,63.301,75.962,67.408,127.858,112.466,102.595,169.266,72.398,92.239,71.389,81.883,96.828,107.503,68.421,82.840,109.449,73.297,117.490,101.612,92.992,104.855,88.034,94.251,99.675,74.828,67.520,77.726,66.480,66.237,70.859,95.686,90.639,80.590,84.338,83.668,73.440,79.758,88.558,81.804,87.868,69.814,79.600
1169,163.205,102.381,61.442,75.902,63.411,74.919,66.890,129.162,112.248,103.405,168.828,71.497,92.123,71.060,81.704,96.315,106.973,68.458,81.678,108.755,72.813,118.180,102.496,92.685,106.063,90.681,93.786,98.848,73.489,67.292,77.611,66.700,65.486,70.944,94.159,89.872,81.231,82.427,83.701,72.191,79.248,87.661,81.882,87.964,70.987,79.592
1170,161.741,101.897,61.221,76.054,63.350,74.924,66.843,128.261,114.061,102.182,168.496,71.882,92.161,70.894,81.668,96.106,107.388,68.192,80.118,108.818,72.764,117.494,102.803,92.629,105.828,88.764,93.530,98.841,73.848,67.391,77.808,66.248,65.404,70.536,94.172,88.226,80.641,82.512,83.912,73.674,79.427,88.069,82.115,87.986,71.291,80.023
1171,160.889,102.735,60.637,75.780,63.837,75.445,67.066,127.347,112.810,102.896,169.207,72.553,91.902,71.080,81.087,96.234,108.052,67.613,79.318,107.151,72.203,118.147,106.175,93.152,105.114,87.995,94.041,98.901,73.633,66.780,78.060,65.774,65.545,70.272,93.919,87.068,80.796,84.052,83.026,73.333,78.369,88.082,81.516,88.627,71.242,79.374
1172,160.229,102.192,61.212,75.951,63.585,74.755,67.104,128.676,113.283,102.655,169.256,72.816,92.138,70.751,82.042,96.346,106.137,68.088,78.808,107.055,71.907,118.606,105.435,92.996,105.548,85.777,92.989,99.503,73.165,67.899,77.573,65.935,65.149,70.799,94.577,86.677,80.931,83.667,83.477,73.007,77.294,87.863,81.337,88.026,70.644,79.158
1173,159.902,101.771,60.709,75.196,63.398,75.272,67.471,127.896,111.977,104.167,169.389,72.617,93.249,70.715,81.858,95.995,107.060,67.892,77.825,106.797,71.962,117.702,104.776,93.140,105.334,84.649,94.138,98.742,73.219,67.776,77.967,65.363,65.359,70.866,93.352,85.105,81.144,82.704,83.711,71.929,78.401,87.163,80.729,87.712,69.549,80.245
1174,160.021,102.504,61.254,75.685,63.718,75.160,66.963,127.038,112.537,103.743,167.842,73.884,92.460,70.792,81.173,95.609,107.352,67.458,77.935,107.444,72.775,117.930,103.553,93.221,104.021,83.291,93.119,97.722,73.095,67.397,77.581,65.802,64.656,70.286,93.286,84.579,80.306,83.019,84.155,71.064,77.977,88.073,80.565,88.993,70.641,79.087
1175,158.912,101.786,60.722,74.976,63.832,74.724,66.968,128.501,112.656,103.592,169.568,73.306,92.364,69.761,81.880,95.453,107.030,67.975,78.627,106.367,73.659,116.033,102.012,92.713,104.886,82.304,93.451,97.901,72.427,67.402,77.532,65.689,65.120,70.627,93.706,83.639,80.763,83.413,84.214,71.206,78.827,87.197,80.689,87.885,70.595,79.808
1176,159.449,103.592,61.026,76.200,63.419,74.672,66.919,128.676,111.932,103.252,168.072,73.418,93.575,70.848,81.765,95.433,106.833,68.338,77.328,105.899,72.170,117.421,101.569,93.860,105.392,81.427,93.649,98.450,71.918,67.419,77.762,65.652,65.151,71.161,94.605,83.970,80.823,83.714,83.407,72.518,77.772,86.781,80.994,88.207,69.641,81.162
1177,158.742,101.671,61.088,75.633,63.376,75.526,66.962,127.896,110.820,102.714,167.207,73.143,92.814,70.773,81.296,95.740,107.511,68.675,77.053,108.101,72.286,116.756,100.075,93.700,104.940,79.704,93.335,98.715,72.724,67.499,77.140,65.965,65.406,70.766,93.916,83.173,81.211,83.075,82.603,72.638,77.781,87.270,80.562,87.969,69.935,87.891
1178,159.618,102.115,60.805,76.139,63.535,74.636,67.596,128.567,111.949,103.608,168.127,72.490,92.882,71.263,81.330,96.008,107.686,68.333,77.709,106.086,73.368,117.478,100.492,93.225,105.337,79.175,94.146,98.921,72.905,67.381,77.329,65.833,64.951,70.190,93.937,83.165,80.738,83.854,83.557,72.305,78.040,87.378,81.075,88.168,70.974,83.400
1179,159.393,101.885,60.481,76.112,63.297,74.847,67.048,127.641,112.952,103.351,169.383,72.486,91.739,71.155,81.042,95.882,107.683,67.608,77.179,105.996,72.258,117.229,100.752,93.071,104.223,78.796,93.505,98.709,72.961,67.410,77.638,65.572,65.095,70.681,94.271,83.398,80.714,82.286,83.704,73.489,77.882,86.730,81.847,87.945,70.297,81.875
1180,159.252,102.226,60.801,75.144,63.761,74.542,66.886,127.853,112.135,103.306,168.123,73.217,90.867,70.831,81.316,95.765,107.270,68.475,77.566,105.413,71.692,117.447,99.260,93.098,105.524,77.597,94.289,98.861,72.633,67.044,77.581,65.776,64.825,70.310,94.299,82.722,81.457,84.446,83.430,71.908,77.487,87.150,80.346,88.353,69.951,88.106
1181,159.318,101.931,60.416,75.242,63.075,74.699,68.152,126.813,112.318,103.802,169.273,72.830,92.658,70.775,81.293,95.588,108.399,68.188,77.210,106.493,72.121,117.373,98.459,92.758,104.726,77.045,92.400,100.212,72.704,67.414,77.504,66.537,64.625,69.935,93.582,83.714,79.969,83.817,83.593,72.177,77.484,86.635,80.902,87.399,73.444,87.204
1182,158.088,101.518,61.206,75.457,63.323,75.254,67.635,127.448,112.222,103.005,167.408,73.069,92.319,70.940,80.966,95.510,106.426,67.696,77.333,108.046,71.923,117.298,96.112,92.742,105.265,76.555,93.638,98.391,72.925,67.112,77.225,65.489,64.545,71.065,94.175,81.053,81.226,84.103,82.554,72.262,78.493,87.416,80.133,87.923,74.719,84.498
1183,158.034,101.071,61.079,75.247,64.079,75.058,67.215,127.762,111.743,103.423,168.945,73.852,93.435,70.845,80.478,96.343,107.011,67.713,76.815,105.853,71.758,117.386,97.089,93.194,104.991,75.351,93.592,98.457,72.271,66.816,76.833,66.137,64.614,70.295,93.390,82.444,80.650,83.315,82.946,73.064,78.677,88.343,80.403,87.514,73.650,82.808
1184,158.880,102.472,60.617,74.880,63.172,75.602,67.190,126.916,112.068,102.698,168.537,73.537,91.583,70.452,81.360,95.132,107.126,67.996,76.590,106.094,72.159,117.297,98.321,93.467,104.922,76.262,93.565,99.517,72.833,67.550,77.386,65.943,64.947,70.085,93.853,82.406,80.259,84.282,83.113,71.262,78.256,86.906,80.905,88.077,72.817,81.521
1185,159.562,102.302,60.650,75.880,63.938,75.474,66.867,127.377,112.328,103.820,168.656,74.360,92.601,70.502,81.992,95.160,107.653,68.267,76.943,106.396,72.137,117.033,100.012,93.985,105.428,75.097,94.086,100.384,73.407,67.577,76.975,65.641,65.541,70.810,94.311,82.564,80.419,83.131,83.348,72.780,78.112,86.652,80.914,87.678,72.203,80.947
1186,158.021,102.572,61.217,75.760,63.609,74.903,66.734,126.772,112.826,103.577,168.559,73.503,91.935,71.106,81.439,95.064,108.057,68.721,77.143,106.616,71.747,116.916,100.232,92.917,104.509,75.251,94.016,98.411,72.611,67.264,77.729,66.250,65.182,70.862,93.215,82.233,80.353,83.056,83.456,71.553,79.035,86.738,81.207,88.243,72.474,80.502
1187,159.094,101.034,60.352,75.103,63.716,74.649,67.194,127.071,113.135,102.547,168.412,74.051,91.980,70.389,81.941,95.843,106.432,68.613,77.010,105.914,72.863,117.304,101.789,93.325,105.789,74.791,93.289,99.841,72.968,67.765,77.622,65.489,65.253,70.618,93.423,83.173,80.956,84.291,82.711,73.468,78.311,86.545,81.248,88.216,71.353,79.985
1188,158.041,101.850,61.018,75.472,63.486,75.007,67.186,128.496,112.190,103.480,168.240,74.199,92.035,70.729,80.897,94.546,107.333,69.179,77.998,106.763,72.324,116.656,102.358,93.688,104.602,74.911,94.089,98.530,72.720,66.778,77.345,65.352,65.656,70.259,94.030,82.887,80.978,83.390,83.392,71.752,77.671,86.378,80.994,87.529,71.366,80.034
1189,159.968,102.189,61.079,74.907,63.723,78.227,66.918,127.813,112.360,104.122,169.490,75.204,92.804,70.551,81.670,95.373,107.809,68.762,77.817,106.149,72.484,116.956,102.415,93.396,105.777,75.508,93.941,98.132,72.964,67.387,77.244,66.220,64.741,70.929,93.570,82.165,81.200,84.108,83.005,72.596,77.839,85.876,81.159,88.700,72.261,79.577
1190,158.947,102.514,60.565,75.743,63.321,81.391,68.057,127.268,111.814,104.005,168.102,75.219,93.083,71.587,81.556,95.020,107.790,68.304,77.175,106.491,73.071,118.283,100.104,93.410,104.554,76.880,92.865,99.430,73.122,67.190,77.425,66.204,64.984,70.717,94.387,83.008,80.412,84.357,82.649,71.901,77.856,87.322,81.046,92.716,73.281,78.864
1191,159.810,101.769,60.705,75.086,63.884,81.822,66.896,127.091,112.469,104.547,170.049,74.852,93.575,70.606,81.307,95.949,106.464,68.008,76.644,107.184,73.049,117.166,99.608,92.956,105.289,76.013,93.200,98.219,73.439,67.529,77.167,65.980,65.177,70.777,93.129,82.391,80.051,84.150,83.201,72.113,77.994,87.502,80.758,90.974,72.405,78.800
1192,159.203,101.919,61.411,75.425,63.877,79.598,67.255,126.959,112.080,102.858,169.549,74.741,92.616,70.461,81.156,95.044,106.825,69.050,77.878,107.266,71.874,117.759,98.722,93.617,105.265,75.775,93.473,99.020,72.826,66.850,76.597,65.704,64.953,71.114,93.929,82.263,81.149,84.840,83.101,71.844,77.225,87.116,82.014,89.575,71.062,79.174
1193,158.900,101.260,60.759,75.775,63.802,78.840,66.790,127.939,112.714,103.583,166.719,74.251,93.291,71.297,81.941,95.716,106.713,68.621,76.821,106.164,71.698,117.326,99.681,93.760,105.286,75.526,94.138,98.894,72.597,67.782,77.575,65.587,65.142,71.007,94.306,80.910,80.244,84.427,84.124,72.128,78.476,87.146,80.305,88.913,71.507,79.430
1194,157.628,102.720,60.884,76.604,63.443,78.389,67.602,128.699,113.177,102.887,169.031,73.882,91.673,70.850,80.966,95.453,107.664,68.504,77.008,107.092,73.132,117.670,98.886,92.673,105.819,75.246,93.435,98.887,73.186,67.402,77.452,65.774,64.780,70.489,93.810,81.962,81.071,83.953,83.750,71.979,78.210,86.678,80.925,89.546,70.712,79.706
1195,158.750,101.998,61.414,75.540,63.542,77.207,67.100,128.514,113.293,103.912,168.342,74.461,92.304,71.263,81.168,95.665,107.016,68.283,77.722,105.857,72.401,118.447,98.447,92.479,105.482,74.568,93.735,98.364,72.642,67.211,77.019,66.424,65.067,70.411,93.671,83.180,80.468,83.300,82.665,71.553,77.663,86.751,80.427,89.368,71.588,79.019
