 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27
700,18.130,17.329,16.968,12.720,14.099,11.731,21.323,12.660,13.510,15.603,13.274,15.933,13.289,12.811,13.961,11.696,15.653,13.785,14.691,16.968,11.782,20.459,13.035,11.809,10.735,11.838,12.595
701,18.243,17.405,16.873,12.627,14.186,11.806,21.250,12.657,13.588,15.645,13.211,15.882,13.257,12.821,13.918,11.636,15.778,13.726,14.699,16.957,11.800,20.497,13.084,11.871,10.765,11.730,12.526
702,18.285,17.357,16.761,12.695,13.985,11.857,21.228,12.544,13.617,15.563,13.117,15.858,13.303,12.694,13.931,11.689,15.741,13.708,14.803,16.975,11.725,20.566,13.127,11.755,10.723,11.680,12.687
703,18.259,17.447,16.793,12.597,14.084,11.860,21.348,12.592,13.679,15.563,13.314,15.845,13.283,12.694,13.981,11.672,15.679,13.628,14.644,16.884,11.776,20.501,13.075,11.746,10.684,11.759,12.574
704,18.234,17.378,16.824,12.717,14.102,11.802,21.147,12.574,13.733,15.631,13.224,15.967,13.336,12.668,13.788,11.813,15.679,13.671,14.815,16.878,11.800,20.548,13.073,11.821,10.696,11.795,12.564
705,18.230,17.597,16.934,12.709,14.117,11.699,21.375,12.515,13.658,15.631,13.251,15.985,13.382,12.719,13.909,11.722,15.787,13.698,14.735,16.816,11.794,20.561,13.231,11.829,10.637,11.766,12.638
706,18.207,17.321,16.934,12.663,14.188,11.766,21.139,12.678,13.667,15.580,13.435,15.955,13.257,12.801,13.861,11.656,15.665,13.726,14.689,16.862,11.804,20.751,13.177,11.859,10.686,11.698,12.513
707,18.299,17.403,16.827,12.622,14.095,11.879,21.111,12.625,13.695,15.563,13.143,16.091,13.414,12.872,13.970,11.667,15.825,13.612,14.729,16.898,11.881,20.675,13.167,11.970,10.728,11.824,12.541
708,18.184,17.552,16.960,12.795,14.171,11.792,21.141,12.582,13.667,15.506,13.309,15.839,13.289,12.735,13.853,11.739,15.551,13.686,14.763,16.995,11.933,20.635,13.110,11.926,10.637,11.802,12.595
709,18.259,17.340,16.925,12.706,14.082,11.813,21.264,12.560,13.626,15.713,13.224,15.855,13.211,12.724,13.833,11.732,15.851,13.625,14.660,16.823,11.861,20.495,13.073,11.821,10.654,11.723,12.615
710,18.320,17.528,16.980,12.688,14.056,11.759,21.266,12.568,13.572,15.645,13.444,15.848,13.349,12.709,13.957,11.732,15.723,13.646,14.729,16.834,11.844,20.532,13.110,11.716,10.625,11.777,12.582
711,18.299,17.414,16.793,12.770,14.058,11.844,21.258,12.614,13.675,15.406,13.332,15.882,13.184,12.939,13.881,11.761,15.831,13.760,14.700,16.871,11.754,20.543,13.084,11.867,10.735,11.683,12.564
712,18.297,17.374,16.954,12.656,14.019,11.853,21.062,12.651,13.663,15.601,13.336,15.970,13.382,12.709,13.853,11.744,15.808,13.646,14.721,16.912,11.796,20.595,13.152,11.869,10.730,11.813,12.572
713,18.096,17.376,16.968,12.692,14.151,11.801,21.158,12.595,13.650,15.653,13.287,16.079,13.171,12.724,13.766,11.711,15.618,13.655,14.709,16.907,11.780,20.590,13.098,11.817,10.740,11.745,12.538
714,18.128,17.388,16.948,12.658,14.142,11.869,21.223,12.601,13.601,15.589,13.413,15.961,13.303,12.765,13.913,11.658,15.761,13.655,14.770,16.907,11.798,20.550,13.076,11.909,10.679,11.755,12.590
715,17.994,17.314,16.775,12.620,14.190,11.836,21.130,12.579,13.568,15.574,13.341,16.003,13.257,12.745,13.937,11.670,15.860,13.674,14.765,16.841,11.871,20.697,13.139,11.787,10.669,11.698,12.621
716,18.220,17.407,16.890,12.656,14.074,11.923,21.158,12.544,13.621,15.713,13.211,16.061,13.296,12.724,13.771,11.782,15.808,13.732,14.787,16.955,11.788,20.659,13.142,11.867,10.684,11.727,12.585
717,18.092,17.367,16.983,12.684,14.123,11.837,21.071,12.601,13.798,15.495,13.372,15.942,13.401,12.827,13.985,11.651,15.662,13.868,14.744,16.907,11.873,20.672,13.069,11.893,10.699,11.741,12.567
718,18.178,17.366,16.790,12.631,14.052,11.855,21.190,12.458,13.663,15.569,13.368,15.891,13.112,12.827,13.972,11.749,15.746,13.668,14.755,16.973,11.855,20.621,13.096,11.777,10.669,11.619,12.564
719,18.347,17.364,16.821,12.595,14.110,11.846,21.201,12.684,13.658,15.656,13.677,16.748,13.533,13.143,14.403,11.715,15.851,13.720,14.735,16.816,12.234,20.528,13.075,11.879,10.725,11.691,12.690
720,19.851,17.750,19.248,13.718,14.428,12.386,22.152,16.228,13.864,16.077,14.780,17.261,13.743,13.490,18.693,11.847,17.102,15.877,18.204,17.077,13.242,20.652,13.190,12.137,11.164,11.910,12.846
721,18.866,17.466,17.876,13.280,14.032,12.128,21.391,14.582,13.700,15.649,14.372,16.321,13.526,13.071,16.351,11.756,16.359,14.960,16.811,16.810,12.580,20.704,13.169,11.926,11.054,11.730,12.738
722,18.412,17.397,17.251,12.843,14.160,11.956,21.163,13.354,13.617,15.537,13.807,15.909,13.421,12.857,14.976,11.732,15.866,14.382,15.760,16.841,12.210,20.595,13.160,11.954,11.017,11.831,12.633
723,18.169,17.264,17.000,12.654,14.026,11.904,21.174,12.890,13.568,15.484,13.435,15.785,13.125,12.735,14.331,11.687,15.816,14.123,15.265,16.937,11.943,20.588,13.045,11.873,10.836,11.763,12.536
724,18.115,17.214,16.856,12.756,14.037,11.913,21.236,12.759,13.551,15.605,13.211,15.900,13.349,12.750,14.175,11.699,15.819,13.932,15.100,16.900,11.851,20.550,13.046,11.895,10.828,11.709,12.623
725,18.132,17.379,16.916,12.688,14.034,11.823,21.247,12.643,13.650,15.552,13.296,15.758,13.467,12.561,13.978,11.713,15.828,13.705,15.017,16.796,11.826,20.722,13.087,11.803,10.848,11.694,12.579
726,18.033,17.240,16.723,12.642,14.099,11.874,21.147,12.534,13.519,15.565,13.269,15.958,13.257,12.526,13.907,11.684,15.819,13.858,14.918,16.887,11.770,20.528,13.065,11.807,10.782,11.687,12.472
727,18.132,17.340,16.853,12.567,13.845,11.785,21.024,12.469,13.700,15.532,13.278,15.964,13.105,12.811,13.827,11.691,15.784,13.742,14.821,16.785,11.863,20.417,13.148,11.871,10.723,11.698,12.597
728,18.105,17.357,16.862,12.651,14.106,11.780,21.283,12.499,13.481,15.483,13.323,15.782,13.283,12.770,13.842,11.713,15.948,13.692,14.734,16.837,11.818,20.495,13.114,11.873,10.703,11.748,12.610
729,18.071,17.297,16.925,12.665,14.076,11.813,21.299,12.552,13.671,15.441,13.296,15.836,13.230,12.755,13.900,11.644,15.793,13.726,14.736,16.866,11.778,20.521,13.150,11.815,10.757,11.813,12.518
730,18.167,17.340,16.905,12.720,14.043,11.783,21.133,12.584,13.593,15.530,13.242,15.782,13.454,12.898,13.842,11.584,15.650,13.815,14.729,16.771,11.810,20.612,13.266,12.127,10.779,11.867,12.567
731,18.015,17.319,16.781,12.626,14.084,11.820,21.261,12.606,13.531,15.590,13.368,15.800,13.303,12.638,13.825,11.687,15.793,13.705,14.747,16.878,11.925,20.632,13.276,12.048,10.789,11.719,12.687
732,18.146,17.298,16.893,12.725,14.132,11.808,21.139,12.670,13.687,15.539,13.274,15.694,13.362,12.832,13.803,11.689,15.840,13.671,14.646,16.810,11.752,20.425,13.226,12.145,10.711,11.601,12.738
733,18.103,17.417,16.824,12.561,14.138,11.815,21.111,12.539,13.642,15.556,13.291,15.894,13.132,12.760,13.848,11.672,15.627,13.748,14.670,16.823,11.745,20.548,13.148,12.087,10.721,11.802,12.572
734,18.050,17.248,16.755,12.585,14.115,11.792,21.022,12.643,13.576,15.380,13.399,15.879,13.289,12.801,13.675,11.615,15.872,13.742,14.721,16.868,11.764,20.610,13.197,11.924,10.745,11.683,12.508
735,18.015,17.217,16.954,12.660,14.125,11.804,21.149,12.421,13.634,15.497,13.233,15.706,13.197,12.612,13.894,11.596,15.743,13.735,14.734,16.866,11.826,20.623,13.031,11.877,10.716,11.691,12.546
736,18.059,17.236,16.666,12.588,13.966,11.858,20.986,12.552,13.626,15.419,13.184,15.800,13.217,12.709,13.883,11.634,15.615,13.665,14.658,16.959,11.778,20.661,13.104,11.932,10.762,11.835,12.541
737,17.944,17.231,16.749,12.574,14.095,11.745,21.198,12.651,13.580,15.527,13.202,15.830,13.237,12.852,13.823,11.644,15.697,13.803,14.774,16.909,11.840,20.510,13.139,11.853,10.610,11.727,12.508
738,17.967,17.171,16.801,12.651,14.151,11.837,21.171,12.528,13.613,15.481,13.265,15.848,13.217,12.668,13.626,11.667,15.720,13.791,14.724,17.032,11.814,20.503,13.143,11.839,10.706,11.737,12.490
739,18.002,17.236,16.902,12.635,14.078,11.769,21.114,12.483,13.642,15.527,13.112,15.764,13.105,12.898,13.870,11.703,15.671,13.855,14.785,16.841,11.766,20.650,13.091,11.839,10.650,11.705,12.600
740,17.996,17.148,16.778,12.599,14.071,11.822,20.908,12.480,13.572,15.488,13.439,15.836,13.211,12.918,13.877,11.766,15.729,13.788,14.763,16.828,11.778,20.574,13.136,11.845,10.691,11.727,12.567
741,18.075,17.143,16.738,12.551,14.074,11.748,21.117,12.458,13.667,15.532,13.345,15.964,13.349,12.714,13.768,11.711,15.738,13.788,14.724,16.991,11.832,20.350,13.069,11.819,10.755,11.590,12.613
742,18.100,17.271,16.902,12.640,14.015,11.729,20.989,12.638,13.634,15.547,13.287,15.848,13.296,12.786,13.861,11.584,15.638,13.726,14.752,17.063,11.743,20.508,13.152,11.873,10.689,11.629,12.533
743,17.975,17.114,16.732,12.661,13.912,11.727,21.269,12.539,13.568,15.437,13.300,15.800,13.289,12.735,13.823,11.725,15.799,13.803,14.655,17.039,11.778,20.633,13.079,11.807,10.610,11.745,12.638
744,18.069,17.081,16.533,12.594,14.052,11.823,21.228,12.499,13.531,15.527,13.300,15.806,13.296,12.658,13.732,11.699,15.901,13.689,14.718,17.331,11.810,20.773,13.163,11.777,10.615,11.716,12.579
745,17.952,17.338,16.778,12.668,14.060,11.703,21.261,12.582,13.621,15.470,13.283,15.788,13.382,12.929,13.729,11.703,15.755,13.766,14.814,18.259,11.766,20.893,13.177,11.887,10.657,11.655,12.659
746,17.921,17.328,16.738,12.660,14.110,11.750,21.152,12.566,13.617,15.532,13.372,15.700,13.204,12.577,13.773,11.746,15.708,13.689,14.781,17.546,12.196,20.704,13.044,11.883,10.632,11.658,12.690
747,18.063,17.231,16.830,12.750,14.058,11.773,21.215,12.528,13.630,15.561,13.498,16.000,13.125,12.883,13.760,11.782,15.676,13.732,14.818,17.485,14.444,20.675,13.059,11.837,10.681,11.863,13.190
748,21.190,17.614,21.210,13.037,14.555,12.816,24.375,14.029,13.749,16.040,13.942,16.073,13.579,12.827,14.708,12.124,18.015,15.271,17.310,17.272,14.093,20.889,13.197,12.056,10.949,15.543,13.000
749,19.692,17.322,19.346,12.854,14.158,12.402,22.394,13.244,13.807,15.647,13.570,16.000,13.289,12.765,14.106,11.950,16.848,14.425,16.135,17.152,13.137,20.606,13.058,11.879,10.966,13.942,12.797
750,18.653,17.179,18.104,12.706,14.108,11.998,21.378,12.912,13.675,15.452,13.390,15.876,13.171,12.673,13.948,11.801,16.271,14.009,15.311,17.141,12.521,20.686,13.090,11.807,10.777,12.881,12.664
751,18.241,17.191,17.366,12.611,14.073,11.862,21.345,12.617,13.617,15.448,13.291,15.755,13.303,12.837,13.820,11.763,16.105,13.852,15.046,17.150,12.150,20.710,13.083,11.839,10.711,12.187,12.636
752,18.107,17.074,17.147,12.572,14.058,11.755,21.095,12.638,13.716,15.475,13.220,15.758,13.250,12.883,13.816,11.691,15.843,13.874,14.822,17.154,12.012,20.557,13.134,11.891,10.679,11.939,12.674
753,18.029,17.074,16.986,12.704,14.028,11.825,20.984,12.601,13.646,15.380,13.054,15.767,13.388,12.673,13.803,11.667,15.927,13.738,14.839,17.002,11.968,20.510,13.062,11.751,10.713,11.957,12.518
754,17.967,17.150,16.859,12.701,14.032,11.837,21.068,12.611,13.535,15.464,13.063,15.870,13.224,12.684,13.968,11.675,15.729,13.698,14.663,17.061,11.927,20.690,13.044,11.753,10.625,11.680,12.585
755,18.144,17.169,16.784,12.615,14.000,11.823,21.038,12.630,13.675,15.446,13.179,15.876,13.224,12.781,13.690,11.794,15.717,13.717,14.756,16.821,11.923,20.592,13.049,11.869,10.716,11.705,12.485
756,17.923,17.078,16.911,12.547,14.080,11.769,20.946,12.662,13.510,15.413,13.296,15.876,13.243,12.628,13.742,11.670,15.752,13.708,14.713,17.002,11.844,20.662,13.059,11.765,10.667,11.691,12.618
757,18.002,17.153,16.689,12.665,14.017,11.753,20.951,12.582,13.564,15.563,13.251,15.855,13.250,12.689,13.764,11.742,15.761,13.689,14.743,16.950,11.966,20.468,13.193,11.702,10.752,11.723,12.600
758,17.941,17.069,16.795,12.643,14.007,11.788,20.943,12.496,13.572,15.349,13.188,15.745,13.125,12.770,13.690,11.818,15.749,13.766,14.662,16.934,11.758,20.584,13.188,11.706,10.627,11.629,12.610
759,17.925,17.069,16.677,12.699,13.944,11.780,20.878,12.536,13.494,15.411,13.170,16.045,13.382,12.801,13.861,11.761,15.633,13.628,14.730,16.857,11.808,20.612,13.145,11.757,10.735,11.705,12.567
760,17.770,17.191,16.677,12.670,14.047,11.827,21.120,12.542,13.469,15.426,13.372,15.891,13.434,12.821,13.831,11.648,15.723,13.754,14.671,17.007,11.917,20.534,13.066,11.879,10.730,11.658,12.582
761,17.845,17.138,16.703,12.635,14.045,11.816,20.997,12.507,13.473,15.532,13.103,15.812,13.296,12.872,13.768,11.780,15.778,13.575,14.626,16.662,11.784,20.526,13.070,11.783,10.632,11.683,12.559
762,18.065,17.257,16.798,12.686,14.074,11.820,21.073,12.552,13.724,15.459,13.242,15.921,13.171,12.847,13.762,11.749,15.679,13.738,14.670,16.855,11.798,20.494,13.094,11.813,10.645,11.694,12.523
763,17.944,17.034,16.818,12.647,14.020,11.747,20.957,12.531,13.708,15.484,13.152,15.812,13.211,12.827,13.706,11.624,15.723,13.662,14.663,16.803,11.828,20.512,13.155,11.732,10.703,11.809,12.533
764,17.887,17.191,16.614,12.510,13.994,11.799,20.984,12.375,13.469,15.415,13.291,15.976,13.342,12.648,13.807,11.660,15.720,13.683,14.727,16.873,11.790,20.523,13.108,11.803,10.569,11.730,12.564
765,17.985,17.057,16.775,12.549,13.940,11.769,20.957,12.603,13.626,15.457,13.274,15.891,13.336,12.872,13.764,11.689,15.598,13.606,14.652,16.789,11.851,20.390,13.190,11.843,10.591,11.532,12.600
766,17.889,17.110,16.519,12.688,13.983,11.759,21.054,12.576,13.432,15.616,13.067,15.761,13.257,12.821,13.784,11.691,15.825,13.726,14.610,16.785,11.855,20.613,13.094,11.835,10.630,11.737,12.469
767,17.969,17.222,16.683,12.602,14.060,11.811,21.076,12.381,13.440,15.399,13.135,15.803,13.217,12.740,13.768,11.711,15.708,13.698,14.709,16.807,11.867,20.528,13.024,11.841,10.713,11.640,12.610
768,17.987,17.074,16.680,12.551,14.080,11.734,21.060,12.625,13.523,15.406,13.296,15.824,13.243,12.872,13.846,11.665,15.802,13.628,14.653,16.791,11.766,20.557,13.066,11.787,10.662,11.669,12.554
769,17.893,17.076,17.055,12.661,13.998,11.818,21.367,12.584,13.588,15.508,13.368,15.921,13.217,12.852,13.885,11.931,15.895,13.778,14.871,16.830,11.911,20.568,13.035,11.819,10.664,12.360,13.054
770,17.851,17.116,17.092,12.640,14.061,11.885,21.065,12.606,13.700,15.358,13.408,15.982,13.283,12.827,13.777,11.852,16.070,13.877,14.834,16.746,12.366,20.575,13.091,11.789,10.574,13.255,13.977
771,17.921,16.981,16.784,12.665,14.020,11.841,20.951,12.534,13.564,15.406,13.099,16.015,13.349,12.617,13.825,11.744,15.880,13.877,14.752,16.973,12.091,20.436,13.094,11.742,10.598,12.309,13.203
772,17.847,17.155,16.741,12.615,14.099,11.699,20.851,12.574,13.510,15.329,13.345,15.727,13.336,12.684,13.779,11.737,15.676,13.637,14.714,16.973,11.873,20.506,13.084,11.789,10.637,11.867,12.782
773,17.981,16.993,16.804,12.561,14.181,11.740,20.880,12.501,13.588,15.375,13.152,15.848,13.243,12.592,13.723,11.730,15.813,13.883,14.634,16.939,11.851,20.610,13.111,11.740,10.772,11.820,12.608
774,18.004,16.988,16.571,12.701,13.965,11.760,21.120,12.571,13.535,15.351,13.260,15.936,13.263,12.786,13.753,11.849,15.738,13.609,14.661,16.907,11.788,20.385,13.100,11.779,10.583,11.680,12.479
775,17.881,17.091,16.646,12.668,13.985,11.829,21.011,12.550,13.621,15.512,13.372,15.921,13.382,12.750,13.838,11.691,15.694,13.612,14.708,16.916,11.802,20.448,13.084,11.793,10.659,11.734,12.641
776,17.805,17.053,16.657,12.631,14.022,11.795,21.092,12.461,13.490,15.464,13.197,15.870,13.316,12.934,13.623,11.684,15.746,13.683,14.730,16.921,11.780,20.338,13.114,11.793,10.679,11.640,12.464
777,17.935,16.967,16.769,12.713,14.047,11.720,20.899,12.504,13.498,15.375,13.170,15.782,13.072,12.724,13.866,11.639,15.691,13.628,14.633,16.850,11.743,20.514,13.052,11.807,10.566,11.763,12.572
778,17.964,17.126,16.718,12.663,14.194,11.762,20.834,12.598,13.539,15.391,13.269,15.818,13.145,12.689,13.781,11.718,15.551,13.649,14.653,16.764,11.828,20.425,13.042,11.805,10.618,11.694,12.467
779,17.933,17.100,16.562,12.613,13.942,11.736,21.065,12.517,13.551,15.362,13.175,15.752,13.132,12.607,13.801,11.746,15.840,13.554,14.694,16.721,11.816,20.584,13.166,11.893,10.635,11.698,12.410
780,18.010,17.153,16.441,12.649,13.996,11.654,21.024,12.571,13.638,15.459,13.152,15.906,13.257,12.658,13.764,11.605,15.755,13.628,14.696,16.875,11.792,20.481,13.087,11.775,10.730,11.748,12.610
781,17.933,17.160,16.700,12.556,14.041,11.675,20.886,12.713,13.449,15.296,13.229,15.794,13.178,12.827,13.883,11.694,15.691,13.655,14.677,16.841,11.838,20.730,13.127,11.775,10.647,11.712,12.531
782,17.923,17.069,16.726,12.574,13.933,11.673,20.774,12.539,13.465,15.419,13.197,15.785,13.230,12.648,13.762,11.742,15.551,13.751,14.687,16.882,11.770,20.635,13.188,11.706,10.588,11.676,12.531
783,17.950,17.010,16.643,12.713,14.078,11.766,20.851,12.619,13.292,15.399,13.332,15.939,13.224,12.842,13.810,11.703,15.542,13.597,14.725,16.816,11.711,20.541,13.107,11.877,10.620,11.719,12.544
784,17.877,17.121,16.565,12.547,13.944,11.827,21.011,12.507,13.469,15.356,13.202,15.879,13.079,12.699,13.773,11.629,15.717,13.618,14.658,16.816,11.794,20.646,13.098,11.694,10.672,11.572,12.477
785,17.870,16.962,16.677,12.629,13.909,11.785,20.870,12.501,13.457,15.333,13.305,15.606,13.007,12.827,13.714,11.672,15.615,13.658,14.718,16.905,11.709,20.597,13.104,11.819,10.637,11.626,12.618
786,17.864,17.033,16.697,12.724,14.039,11.741,21.016,12.574,13.494,15.400,13.215,15.906,13.197,12.781,13.853,11.699,15.857,13.686,14.748,16.830,11.737,20.541,13.117,11.781,10.632,11.594,12.462
787,17.939,16.978,16.720,12.576,13.918,11.785,20.902,12.638,13.473,15.335,13.108,16.003,13.197,12.556,13.816,11.737,15.624,13.649,14.751,16.884,11.788,20.583,13.135,11.936,10.748,11.626,12.505
788,17.908,17.084,16.683,12.533,14.043,11.750,20.935,12.550,13.519,15.329,13.193,15.939,13.276,12.791,13.792,11.715,15.732,13.711,14.662,16.984,11.735,20.514,13.084,11.847,10.689,11.583,12.659
789,17.772,17.017,16.695,12.602,14.056,11.757,20.959,12.542,13.416,15.457,13.238,15.676,13.184,12.740,13.751,11.667,15.673,13.585,14.666,16.800,11.776,20.606,13.138,11.744,10.566,11.640,12.485
790,17.770,16.997,16.648,12.578,14.032,11.710,20.685,12.483,13.556,15.402,13.175,15.848,13.375,12.801,13.716,11.589,15.764,13.606,14.679,16.780,11.853,20.515,13.059,11.773,10.613,11.640,12.518
791,17.872,17.066,16.746,12.658,13.955,11.701,20.938,12.536,13.568,15.437,13.287,15.936,12.993,12.638,13.810,11.663,15.606,13.695,14.708,16.773,11.893,20.381,13.058,11.795,10.672,11.705,12.426
792,18.027,17.059,16.424,12.602,14.026,11.640,20.951,12.531,13.486,15.430,13.130,15.782,13.178,12.658,13.775,11.584,15.875,13.502,14.658,16.730,11.838,20.677,13.096,11.817,10.574,11.622,12.515
793,17.757,17.041,16.565,12.585,13.957,11.724,21.065,12.539,13.498,15.324,13.256,15.912,13.283,12.597,13.708,11.641,15.726,13.668,14.677,16.955,11.768,20.566,13.062,11.827,10.654,11.637,12.464
794,17.692,17.002,16.657,12.551,14.082,11.783,20.750,12.408,13.498,15.384,13.058,15.894,13.276,12.740,13.747,11.689,15.819,13.658,14.639,16.751,11.705,20.590,13.094,11.771,10.586,11.590,12.554
795,17.818,17.053,16.749,12.677,13.935,11.678,20.883,12.477,13.609,15.360,13.197,15.870,13.309,12.566,13.779,11.663,15.764,13.508,14.710,16.902,11.792,20.328,13.103,11.704,10.691,11.583,12.518
796,17.925,17.041,16.666,12.604,14.017,11.726,20.872,12.483,13.617,15.400,13.085,15.939,13.257,12.719,13.747,11.656,15.638,13.674,14.658,16.787,11.774,20.426,13.055,11.785,10.667,11.594,12.479
797,17.818,16.957,16.706,12.642,14.037,11.701,21.041,12.504,13.535,15.384,13.170,15.721,13.243,12.811,13.697,11.620,15.784,13.600,14.658,17.020,11.832,20.432,13.068,11.851,10.662,11.594,12.544
798,17.883,17.038,16.683,12.574,13.980,11.706,20.774,12.445,13.473,15.519,13.184,15.888,13.342,12.837,13.866,11.732,15.793,13.702,14.735,17.005,11.747,20.432,13.068,11.773,10.615,11.568,12.554
799,17.948,16.984,16.648,12.535,14.009,11.727,20.913,12.483,13.465,15.353,13.215,15.879,13.283,12.806,13.641,11.670,15.755,13.631,14.739,16.939,11.780,20.432,13.015,11.873,10.593,11.673,12.559
800,17.849,16.969,16.585,12.640,14.084,11.649,20.989,12.493,13.683,15.417,13.260,15.815,13.421,12.770,13.799,11.644,15.773,13.588,14.721,16.907,11.834,20.425,13.023,11.821,10.581,11.705,12.526
801,18.029,17.062,16.648,12.622,13.972,11.799,20.940,12.568,13.403,15.399,13.175,15.985,13.211,12.724,13.825,11.656,15.580,13.708,14.689,16.902,11.776,20.397,13.136,11.753,10.654,11.683,12.718
802,17.931,17.164,16.651,12.629,14.089,11.680,20.834,12.475,13.432,15.325,13.188,15.894,13.132,12.827,13.805,11.720,15.656,13.643,14.739,17.007,11.756,20.552,13.110,11.821,10.625,11.669,12.628
803,17.734,16.934,16.781,12.535,13.909,11.745,21.008,12.507,13.469,15.336,13.206,16.155,13.059,13.102,13.742,11.593,15.752,13.729,14.754,16.914,11.695,20.417,13.046,11.767,10.772,11.727,12.574
804,18.134,17.231,17.020,12.617,14.104,11.893,21.492,13.786,13.531,15.508,13.430,16.103,13.375,13.015,15.273,11.648,17.006,14.874,17.577,16.841,14.125,20.470,13.263,11.835,10.968,11.655,14.641
805,17.956,17.114,16.833,12.547,14.069,11.874,21.043,13.198,13.440,15.413,13.309,15.997,13.276,12.770,14.506,11.749,16.321,14.357,16.685,16.907,13.913,20.623,13.068,11.789,10.797,11.712,13.910
