 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28
468,29.840,38.996,31.750,24.196,27.393,35.965,52.084,40.683,41.410,25.094,38.949,35.330,32.752,35.434,35.812,35.399,24.740,24.660,24.111,28.013,38.788,36.066,33.419,32.709,33.812,49.509,35.140,55.283
469,29.578,38.950,31.099,24.153,27.689,36.244,51.640,40.626,41.191,24.949,38.713,35.665,32.328,35.471,35.718,35.197,24.572,24.737,24.150,27.711,38.467,35.694,33.687,32.682,34.018,49.775,35.270,54.907
470,29.372,38.788,31.349,24.183,27.548,36.235,52.467,40.544,40.950,25.334,38.835,35.552,32.275,35.566,35.682,34.862,24.439,24.597,24.136,27.820,38.803,35.863,33.528,32.778,33.855,49.541,35.343,54.956
471,29.529,38.790,31.254,24.188,27.585,35.815,51.822,41.025,40.794,25.162,38.707,35.575,31.780,35.518,35.753,34.878,24.600,24.425,24.043,27.531,38.636,35.989,33.490,32.773,33.968,49.284,35.440,54.713
472,29.331,38.656,31.772,24.198,27.557,35.821,52.060,40.613,41.140,25.219,39.102,35.307,31.998,35.705,35.717,35.215,24.757,24.591,24.311,27.703,38.921,35.818,33.416,32.631,33.738,49.528,35.340,54.899
473,40.331,54.388,32.246,28.728,32.544,42.802,60.951,46.816,43.726,27.568,46.632,42.657,35.807,38.071,37.264,36.237,25.995,24.804,24.605,28.682,41.116,42.689,40.534,38.175,39.267,54.250,35.747,55.105
474,39.893,53.457,32.397,28.802,31.711,43.754,62.004,47.159,43.307,29.000,48.808,44.340,39.472,37.976,37.554,36.473,25.799,24.630,24.395,28.229,41.006,46.395,44.052,38.901,40.799,54.030,35.337,54.986
475,34.069,45.075,31.625,26.143,29.019,38.989,55.887,42.188,41.612,26.443,43.835,39.944,36.959,36.405,36.622,35.266,25.283,24.377,24.345,27.750,39.591,40.307,38.419,35.108,36.624,51.232,35.383,54.877
476,31.336,41.807,31.401,25.013,27.963,37.017,53.338,40.851,40.998,25.746,41.389,37.414,35.521,35.755,36.040,34.979,25.075,24.190,23.991,27.701,39.240,37.879,35.886,33.549,34.926,50.147,35.397,54.529
477,30.565,40.040,31.228,24.336,27.781,36.597,52.467,40.523,41.072,25.301,40.287,36.430,34.383,35.797,36.081,35.519,24.769,24.528,23.984,27.901,38.704,36.691,34.958,33.170,34.084,49.947,35.163,54.990
478,29.931,39.755,31.327,24.288,27.583,36.314,52.722,40.654,41.219,25.000,40.096,36.082,33.899,35.616,35.693,35.074,24.745,24.460,24.214,27.599,38.627,36.404,33.992,32.677,34.281,49.722,35.087,54.687
479,29.738,39.017,31.331,24.241,27.733,36.207,52.443,40.477,40.743,25.076,39.491,35.739,33.567,35.705,35.601,35.112,24.628,24.421,24.114,27.917,38.758,36.364,33.883,32.796,33.783,49.381,35.413,54.844
480,29.850,38.730,31.143,24.159,27.457,36.081,52.081,40.401,40.895,24.996,39.374,35.373,33.034,35.892,35.813,34.979,24.564,24.283,24.211,27.930,38.593,36.070,33.651,32.931,33.828,49.282,35.480,55.012
481,29.860,39.029,31.710,24.074,27.517,35.856,52.263,40.569,41.070,25.215,39.003,35.806,33.177,35.661,35.632,34.713,24.540,24.036,23.923,27.794,38.582,36.004,33.570,32.569,33.720,49.479,35.233,54.786
482,29.384,38.671,31.103,24.246,27.622,35.843,52.313,40.683,40.882,25.072,39.204,35.726,32.683,35.276,35.995,34.918,24.363,24.229,24.068,27.669,38.704,35.729,33.787,32.296,33.701,49.562,35.120,54.958
483,29.578,38.721,31.632,24.262,27.493,35.852,52.113,40.474,41.101,25.145,38.835,35.243,32.342,35.629,35.986,35.191,24.456,24.152,24.139,27.544,38.529,35.922,33.573,32.505,33.479,49.794,35.047,54.828
484,29.552,38.889,31.511,23.910,27.641,36.024,51.891,40.499,40.654,24.957,38.731,35.422,32.378,35.597,35.865,34.981,24.482,24.304,24.330,27.685,38.728,35.725,33.619,32.534,33.846,49.397,35.037,55.063
485,29.295,38.784,31.581,23.828,27.422,36.026,51.916,40.509,41.083,24.738,38.895,35.266,32.406,35.639,35.789,34.912,24.336,24.166,24.234,27.823,38.677,35.824,33.435,32.956,33.992,49.156,35.050,54.717
486,29.588,38.400,31.210,23.981,27.417,35.773,52.178,40.303,41.114,24.787,38.650,35.338,31.977,35.661,35.898,34.832,24.411,24.403,24.102,27.560,38.495,35.721,33.659,32.786,33.814,49.339,35.177,54.640
487,29.219,38.635,31.154,24.146,27.335,35.885,52.281,40.534,40.877,24.955,38.823,35.143,31.849,35.787,35.820,35.043,24.355,24.198,23.957,27.745,38.621,35.806,33.438,32.525,33.601,49.415,34.800,54.529
488,29.496,38.870,31.327,24.164,27.626,35.806,52.266,40.677,40.827,24.918,39.018,35.258,31.833,35.745,35.708,34.843,24.340,24.073,24.134,27.484,38.467,35.898,33.381,32.291,33.680,49.115,35.180,54.804
489,29.252,38.734,31.357,24.246,27.435,35.660,52.296,40.249,40.717,24.902,38.895,35.233,31.856,35.876,35.908,34.910,24.430,24.275,24.095,27.398,38.563,35.901,33.331,32.512,33.736,49.333,35.437,54.699
490,29.300,38.757,31.224,24.024,27.557,35.736,52.186,40.540,41.020,24.910,38.680,35.123,31.596,35.684,35.853,34.782,24.298,24.128,24.020,27.641,38.946,35.879,33.248,32.800,33.699,49.353,34.817,54.762
491,29.422,38.499,31.331,24.135,27.278,36.000,52.193,40.493,40.846,24.836,38.838,35.379,31.571,35.576,35.812,35.066,24.264,24.289,23.902,27.734,38.480,35.575,33.416,32.466,33.714,49.174,35.153,54.576
492,29.041,38.434,31.368,24.159,27.720,35.638,51.809,40.493,40.965,25.041,39.093,35.409,31.755,35.426,35.755,35.088,24.475,24.158,24.075,27.549,38.486,35.649,33.497,32.335,33.535,49.596,35.230,54.766
493,29.392,38.532,31.360,24.249,27.607,35.678,52.139,40.479,40.862,24.783,39.102,35.619,31.516,35.316,35.998,35.130,24.275,24.036,24.066,27.635,38.452,35.884,33.328,32.628,33.661,49.649,35.247,54.527
494,29.562,38.807,31.221,24.159,27.539,35.562,51.938,40.239,40.838,25.074,38.743,34.903,31.622,35.476,35.883,35.019,24.138,24.332,24.191,27.849,38.713,35.586,33.407,32.500,33.839,49.271,35.483,54.430
495,29.501,38.633,31.243,24.294,27.494,35.601,51.944,40.364,40.662,25.059,38.754,35.299,31.447,35.366,36.022,34.894,24.305,24.229,23.989,27.784,38.203,35.528,33.606,32.355,33.682,49.422,34.850,54.663
496,29.779,38.792,31.305,24.045,27.485,35.667,52.441,40.327,40.664,24.875,38.850,35.064,31.195,35.547,35.655,35.351,24.164,24.318,24.075,27.792,38.300,35.812,33.604,32.601,33.760,49.374,35.107,54.523
497,29.272,38.679,31.485,24.003,27.481,35.645,52.077,40.407,40.840,24.914,39.093,35.581,31.782,35.508,36.033,35.359,24.342,24.277,25.268,27.724,38.482,35.943,34.222,32.574,34.223,49.367,35.303,54.408
498,29.461,38.665,31.132,24.101,27.609,36.017,52.208,40.595,40.735,24.977,38.536,35.529,31.472,35.605,35.991,34.790,24.421,24.267,25.030,27.737,38.754,35.884,33.761,32.493,33.924,49.856,35.520,54.394
499,29.392,38.979,31.147,24.198,27.398,35.821,52.570,40.521,41.004,24.895,38.743,35.038,31.156,35.566,35.893,35.396,24.277,24.109,24.566,27.740,38.355,35.596,33.615,32.594,33.868,49.255,35.040,54.444
500,29.578,38.790,31.636,23.968,27.602,35.996,51.779,40.822,40.603,24.777,39.009,35.417,31.411,35.368,35.641,35.215,24.219,24.152,24.125,27.547,38.621,35.704,33.529,32.579,33.765,49.385,35.193,54.432
501,29.601,38.742,31.434,23.971,27.376,35.806,52.257,40.180,40.796,24.980,38.952,35.327,30.869,35.337,35.829,34.851,24.276,24.255,24.177,27.823,38.259,35.805,33.367,32.355,33.654,49.560,35.033,54.584
502,29.489,38.761,31.368,23.950,27.609,35.946,51.743,40.272,40.857,24.947,38.931,35.138,31.177,35.574,35.851,34.960,24.299,24.184,24.245,27.833,38.792,35.827,33.391,32.803,33.682,49.518,35.580,54.465
503,29.397,38.457,31.338,23.884,27.544,36.011,52.197,40.386,40.393,24.941,39.030,35.320,31.243,35.821,35.786,34.843,24.112,24.123,23.855,27.812,38.537,35.888,33.401,32.493,33.768,49.718,34.983,54.297
504,29.280,38.839,31.074,24.183,27.483,35.839,52.158,40.732,40.634,25.018,39.341,35.153,31.106,35.689,36.057,34.718,24.339,24.348,23.957,27.872,37.998,35.985,33.474,32.310,33.732,49.005,35.190,54.329
505,29.659,38.547,31.728,24.069,27.343,35.993,52.302,40.560,40.906,24.795,38.883,35.064,31.206,35.516,35.851,35.269,24.316,24.263,24.070,27.570,38.253,35.812,33.661,32.722,33.797,49.516,35.327,54.752
506,29.575,38.801,31.441,24.026,27.311,35.810,51.929,40.544,40.950,25.004,39.072,35.294,31.080,35.405,35.696,34.904,24.281,24.144,24.252,27.648,38.300,35.727,33.352,32.392,33.855,49.225,35.230,54.576
507,29.562,38.493,31.265,24.254,27.585,35.712,52.328,40.280,40.794,25.209,38.997,34.859,30.862,35.524,35.813,34.782,24.156,24.308,24.359,27.677,38.328,35.824,33.393,32.665,33.879,49.216,35.233,54.505
508,29.585,38.761,31.533,24.246,27.519,35.562,52.381,40.431,41.121,25.053,39.410,34.972,31.211,35.574,35.765,34.992,24.358,24.150,24.007,27.836,38.362,35.854,33.333,32.601,34.244,49.472,35.050,54.299
509,34.135,45.432,31.706,25.053,29.059,38.745,56.377,43.033,41.691,26.133,42.572,38.210,32.768,36.729,36.620,35.269,25.484,27.899,26.473,28.596,39.049,38.362,36.341,35.002,35.748,51.103,35.547,54.846
510,34.142,45.090,31.688,24.918,28.761,44.002,61.488,45.129,41.961,32.809,49.201,42.355,38.933,37.976,37.492,36.112,25.600,29.085,26.918,28.247,39.863,52.393,42.244,37.865,39.277,53.908,35.257,54.588
511,31.135,40.442,31.757,24.437,27.878,39.218,55.572,41.767,41.509,30.412,43.778,38.348,36.917,36.353,36.261,35.577,25.205,27.573,26.036,28.255,38.929,45.366,37.747,34.672,36.172,51.073,35.127,54.309
512,30.076,39.696,31.574,24.101,27.554,36.935,53.433,40.767,41.094,27.408,41.359,36.376,35.358,35.679,35.736,35.255,24.903,26.765,25.289,28.003,38.690,39.941,35.172,33.328,34.555,50.034,35.067,54.319
513,29.781,39.172,31.092,24.005,27.389,36.501,52.497,40.309,40.447,26.143,40.150,35.517,34.232,35.934,36.121,35.059,24.697,26.320,24.834,27.794,38.096,37.767,34.036,32.534,34.000,49.417,35.343,54.404
514,29.814,38.786,31.710,24.077,27.626,36.081,52.428,40.370,41.075,25.451,39.895,35.271,33.489,35.521,35.993,35.173,24.563,25.905,24.361,27.779,38.392,36.541,33.898,32.640,33.865,49.573,34.977,54.220
515,33.366,43.874,31.158,25.045,28.344,36.593,53.236,40.493,40.923,25.592,40.204,35.916,33.766,35.774,35.684,35.223,24.649,25.482,24.620,28.143,38.439,36.683,34.474,33.207,33.984,49.463,34.757,54.440
516,40.959,53.541,31.629,26.537,30.026,40.024,58.017,41.975,42.375,26.475,44.305,40.269,35.397,36.637,36.836,35.904,25.133,25.666,24.691,29.352,38.976,38.839,38.623,34.623,37.130,52.126,35.560,54.547
517,34.738,45.277,31.353,25.000,28.331,37.235,54.281,40.634,41.555,25.480,41.757,37.859,34.339,36.284,35.986,35.239,25.699,25.245,24.359,28.385,38.794,37.440,35.596,33.239,35.442,50.115,35.503,54.382
518,31.919,41.482,31.515,24.320,27.569,36.357,52.769,40.438,40.829,25.102,39.985,36.297,33.933,35.579,35.936,34.737,25.408,24.895,24.230,27.701,38.550,36.321,34.088,32.453,33.916,49.704,34.877,54.402
519,30.794,40.052,31.386,24.169,27.572,36.094,52.253,40.495,40.735,25.057,39.380,35.898,33.227,35.487,36.161,35.138,25.001,24.787,24.125,27.555,38.450,36.070,33.708,32.345,33.838,49.654,35.180,54.517
520,30.170,39.314,31.349,23.966,27.513,35.937,52.548,40.609,40.686,24.967,39.698,35.460,32.897,35.508,36.060,34.774,24.919,24.472,24.141,27.802,38.670,35.786,33.718,32.355,33.810,49.378,34.630,54.451
521,29.796,39.298,31.265,24.177,27.459,35.943,52.111,40.143,40.930,24.984,39.449,35.527,32.576,35.668,36.035,34.926,24.777,24.468,24.193,27.677,38.338,35.712,33.344,32.663,33.818,49.298,35.383,54.200
522,29.514,38.964,31.452,24.095,27.639,35.717,52.210,40.417,40.958,24.748,38.799,35.542,32.654,35.321,35.760,34.705,24.669,24.356,23.934,27.542,38.685,35.607,33.450,32.749,33.441,49.562,35.457,54.366
523,29.649,38.832,31.445,23.960,27.469,35.845,52.437,40.166,40.498,24.930,39.075,34.974,32.131,35.313,35.860,35.021,24.481,24.304,24.161,27.667,38.225,35.789,33.239,32.315,33.617,49.333,34.970,54.275
524,29.817,38.809,31.276,23.796,27.409,36.052,51.951,40.362,40.868,24.811,39.024,35.343,31.989,35.724,35.898,34.691,24.478,24.320,24.027,27.654,38.004,35.677,33.294,32.362,33.572,49.209,34.960,54.063
525,29.621,39.287,31.338,23.931,27.326,35.442,52.454,40.258,40.564,24.734,39.096,34.905,32.243,35.737,35.945,35.149,24.523,24.134,24.166,27.690,38.289,35.560,33.531,32.569,33.685,49.413,34.937,54.236
526,29.771,38.478,31.629,24.095,27.352,35.288,52.216,40.278,41.248,24.746,39.120,35.430,31.748,35.311,35.845,35.210,24.428,24.079,24.075,27.620,38.435,35.402,33.490,32.241,33.624,48.835,35.060,54.055
527,29.504,38.727,31.301,24.164,27.422,35.673,51.966,40.393,40.882,24.781,38.889,35.184,31.587,35.508,35.751,35.101,24.403,24.223,23.966,27.802,38.362,35.689,33.427,32.488,33.744,49.447,35.153,54.279
528,29.723,38.891,31.029,24.058,27.304,35.486,51.957,40.483,40.820,25.020,39.105,34.916,31.917,35.263,35.879,35.229,24.425,24.123,24.057,27.560,38.203,35.509,33.213,32.342,33.733,48.961,35.280,54.236
529,29.522,38.767,31.559,23.894,27.602,35.675,52.028,40.243,40.950,24.908,39.030,35.304,31.337,35.753,35.725,34.848,24.128,24.140,23.970,27.620,38.098,35.368,33.380,32.392,33.539,49.264,35.010,54.154
530,29.504,38.822,31.430,23.937,27.506,35.885,51.809,40.499,40.649,24.955,38.961,35.304,31.580,35.658,35.831,35.104,24.204,24.239,23.986,27.328,37.872,35.237,33.523,32.244,33.834,49.491,35.167,53.960
531,29.298,38.499,31.228,24.090,27.407,36.122,52.090,40.401,40.765,24.871,39.254,35.120,31.346,35.568,36.142,35.223,24.221,24.012,24.123,27.503,38.437,35.702,33.352,32.399,33.592,48.972,34.883,54.307
532,29.494,38.866,31.860,23.981,27.439,36.063,52.092,40.362,40.842,25.000,39.114,35.043,31.374,35.455,35.862,34.832,24.295,23.929,23.995,27.674,38.223,35.774,33.024,32.505,33.680,49.080,35.290,54.414
533,29.407,39.275,31.092,24.037,27.141,35.669,52.169,40.460,40.818,24.998,38.916,35.049,31.330,35.587,35.815,35.098,24.224,24.049,24.170,27.701,38.206,35.433,33.240,32.276,33.384,49.252,35.377,54.426
534,29.611,38.667,31.287,24.085,27.500,35.821,51.812,40.106,40.726,24.949,38.808,35.120,31.206,35.550,36.159,34.886,24.251,24.164,24.059,27.659,38.289,35.615,33.438,32.347,33.733,49.167,35.120,54.422
535,29.590,38.849,31.353,23.981,27.409,35.536,51.777,40.452,40.748,24.846,39.033,35.000,31.016,35.608,35.606,34.968,24.213,24.097,24.020,27.753,38.128,35.469,33.401,32.377,33.744,49.328,35.193,54.426
536,29.239,38.795,31.239,24.087,27.435,35.584,51.854,40.523,40.822,24.969,38.772,35.197,31.106,35.613,35.936,34.902,24.321,24.016,23.941,27.797,38.096,35.493,33.451,32.416,33.678,49.181,35.087,54.499
537,29.588,38.943,31.482,23.870,27.535,35.536,51.749,40.211,40.662,24.879,38.569,35.023,30.940,35.555,35.570,34.652,24.307,24.160,23.955,27.659,38.098,35.626,33.299,32.278,34.047,48.784,35.143,54.152
538,29.288,38.449,31.074,23.918,27.256,35.715,51.919,40.562,40.721,24.977,38.539,35.095,30.915,35.576,35.649,34.955,24.243,24.172,23.957,27.659,38.188,35.448,33.464,32.426,33.617,49.268,35.167,54.113
539,29.743,38.889,31.445,23.966,27.581,35.817,51.976,40.321,40.941,24.881,38.701,35.269,31.041,35.553,35.838,34.745,24.157,24.008,24.189,27.635,38.310,35.613,33.299,32.441,33.561,49.273,35.457,53.935
540,29.183,38.721,31.438,24.066,27.485,35.850,51.771,40.536,40.375,24.951,38.701,34.818,30.828,35.639,35.758,34.809,24.107,24.164,24.164,27.581,37.929,35.288,33.192,32.505,33.595,49.078,34.943,54.378
541,29.394,38.562,31.467,23.958,27.269,35.826,52.092,40.172,40.531,25.080,38.452,34.964,30.956,35.511,35.731,34.957,24.175,24.253,24.066,27.539,38.379,35.425,33.529,32.150,33.523,48.943,34.687,54.117
542,29.374,38.658,31.540,24.185,27.567,35.943,51.490,40.374,40.787,24.996,38.973,35.072,30.892,35.818,36.007,34.832,24.324,24.237,24.109,27.831,38.349,35.364,33.339,32.365,33.447,49.408,34.977,54.242
543,29.471,38.623,31.357,24.119,27.363,35.344,52.060,40.129,40.721,25.000,38.850,35.107,30.773,35.429,35.915,34.883,24.224,24.128,24.125,27.536,38.186,35.507,33.393,32.256,33.318,48.899,35.240,54.137
544,29.509,38.878,31.290,23.897,27.509,35.734,51.910,40.477,40.643,24.822,38.889,35.243,31.108,35.587,35.701,34.904,24.286,24.227,24.164,27.839,38.212,35.427,33.373,32.155,33.691,49.126,35.190,54.319
545,29.509,39.059,31.585,23.878,27.378,35.965,51.968,40.184,40.202,24.754,38.991,34.997,30.661,35.834,35.636,34.753,24.369,24.202,24.048,27.581,38.216,35.556,33.265,32.470,33.804,49.266,35.083,54.446
546,29.443,39.126,31.386,24.048,27.585,35.667,52.032,40.268,40.706,25.131,38.737,35.363,30.727,35.637,35.769,35.019,24.258,24.192,24.061,27.805,38.244,35.412,33.164,32.222,33.463,49.266,34.993,54.038
547,29.410,38.390,31.375,24.011,27.411,35.566,51.717,40.458,40.390,25.070,38.668,35.092,30.998,35.632,35.546,34.665,24.286,24.097,24.045,27.711,38.133,35.499,33.456,32.394,33.461,49.273,35.213,53.992
548,29.438,38.704,31.184,23.944,27.261,35.431,51.857,40.155,40.910,24.904,38.967,35.184,31.021,35.337,35.827,35.207,24.247,24.113,23.830,27.693,38.210,35.391,33.234,32.320,33.682,49.534,34.767,54.273
549,29.410,38.899,31.158,24.056,27.533,35.810,51.874,40.202,40.618,24.912,38.940,35.084,31.007,35.703,35.841,34.816,24.294,23.990,24.082,27.641,38.141,35.366,33.343,32.244,33.291,49.028,34.947,54.341
550,29.611,38.969,31.566,23.907,27.491,35.527,51.854,39.971,40.726,24.943,38.323,35.304,30.571,35.642,35.898,34.904,24.249,24.043,24.248,27.586,38.128,35.641,33.182,32.313,33.584,49.179,35.137,54.261
551,29.702,38.849,31.173,23.937,27.548,35.699,52.358,40.339,40.640,24.990,38.976,35.118,30.599,35.887,35.641,34.835,24.164,23.913,24.080,27.695,38.143,35.402,33.416,32.547,33.658,48.686,35.157,53.897
552,29.514,39.134,31.059,23.897,27.259,35.584,51.548,40.123,40.550,24.949,38.856,34.803,30.560,35.329,35.712,34.971,24.255,23.988,24.150,27.685,38.238,35.543,33.302,32.461,33.397,49.062,34.927,54.067
553,29.524,38.721,31.243,23.878,27.463,35.754,51.981,40.129,40.675,24.955,39.219,35.141,30.920,35.774,35.839,34.907,24.335,24.138,23.982,27.589,38.000,35.414,33.532,32.453,33.670,49.248,34.950,54.453
554,29.473,38.669,31.338,23.860,27.548,35.449,52.073,40.450,40.294,24.902,38.841,35.136,30.924,35.755,35.831,34.896,24.261,24.103,24.289,27.576,38.343,35.311,33.157,32.557,33.614,49.479,34.997,54.558
555,29.573,38.822,31.184,23.934,27.337,35.791,51.957,40.568,40.651,24.906,39.030,35.051,31.142,35.582,35.794,35.088,24.260,24.225,24.084,27.633,38.353,35.425,33.679,32.576,33.727,49.569,35.133,54.594
556,29.532,39.145,31.445,23.960,27.335,36.168,51.752,40.311,40.404,24.941,38.877,35.494,30.931,35.763,35.684,34.686,24.333,24.103,24.216,27.750,38.383,35.548,33.226,32.251,33.720,49.229,34.800,54.329
557,29.580,38.950,31.107,24.196,27.326,35.839,51.908,40.431,40.502,24.877,38.919,34.839,30.853,35.755,35.577,34.811,24.294,24.079,23.993,27.784,38.437,35.645,33.424,32.362,33.556,49.326,34.913,54.390
558,29.567,38.790,31.217,24.005,27.307,35.505,52.071,40.305,40.884,24.863,38.623,35.192,31.055,35.739,35.902,35.218,24.231,24.065,24.025,27.721,38.137,35.529,33.185,32.448,33.748,49.119,35.023,54.339
559,29.537,38.782,31.202,23.810,27.348,35.806,51.951,40.327,40.417,24.787,38.722,35.133,30.977,35.263,35.815,34.944,24.173,23.986,23.989,27.492,38.210,35.381,33.531,32.569,33.540,48.881,35.100,54.210
560,29.547,38.698,31.210,24.061,27.331,35.606,51.931,40.710,40.708,24.885,38.760,34.857,30.823,35.416,35.708,35.037,24.318,24.211,24.193,27.755,38.368,35.503,33.282,32.490,33.772,49.339,35.040,54.444
561,29.583,38.960,31.335,23.981,27.389,35.715,51.955,40.638,40.511,24.928,38.620,34.967,30.869,35.758,35.494,34.753,24.247,23.970,24.223,27.807,38.300,35.383,33.169,32.005,33.672,49.353,34.930,54.372
562,29.298,38.874,31.290,23.955,27.419,35.911,51.677,40.278,40.355,24.930,38.829,35.345,30.734,35.497,35.674,34.973,24.272,24.053,24.214,27.453,38.231,35.565,33.209,32.330,33.486,49.170,35.017,54.669
563,29.468,38.589,31.191,23.897,27.565,35.623,51.779,40.444,40.991,24.750,38.919,35.240,30.608,35.389,36.117,34.750,24.307,24.105,24.159,27.760,38.430,35.683,33.360,32.456,33.490,49.511,34.903,54.077
564,29.354,38.730,31.243,24.034,27.283,35.959,52.101,40.708,40.660,24.852,38.719,35.207,30.794,35.934,35.706,34.987,24.337,24.065,24.034,27.766,38.054,35.351,33.229,32.288,33.548,48.915,34.720,53.960
565,29.354,39.013,31.316,24.058,27.337,35.588,52.105,40.341,40.311,24.717,38.599,35.059,30.757,35.566,35.741,34.944,24.331,24.103,24.248,27.536,38.107,35.575,33.213,32.305,33.476,49.151,35.390,54.216
566,29.539,39.057,31.235,23.849,27.267,35.739,51.902,41.049,40.647,24.982,39.156,35.243,30.472,35.479,35.788,34.973,24.175,24.008,24.070,27.549,38.300,35.649,33.164,32.522,33.397,49.170,34.983,54.127
567,29.524,39.046,31.213,24.090,27.213,35.669,52.090,40.458,40.757,24.744,38.763,35.105,30.858,35.371,35.641,34.713,24.169,24.081,24.105,27.622,38.233,35.397,33.292,32.232,33.576,49.206,34.730,54.384
568,29.511,39.050,31.110,24.021,27.569,35.736,52.182,40.444,40.493,25.033,38.695,35.010,30.888,35.745,35.618,34.968,24.220,24.136,24.166,27.659,38.310,35.334,33.091,32.126,33.611,49.259,34.923,54.513
569,29.461,38.872,31.015,23.918,27.278,35.710,51.713,40.198,40.491,24.676,38.865,34.831,30.608,35.366,35.960,34.742,24.049,24.004,24.039,27.729,38.418,35.598,33.224,32.387,33.359,49.106,35.163,54.604
570,29.618,38.792,30.926,23.915,27.322,35.523,51.662,40.560,40.423,24.908,38.626,34.775,31.041,35.563,35.706,34.747,24.292,24.085,24.009,27.458,38.137,35.332,33.476,32.357,33.543,49.181,34.980,54.248
571,29.407,38.725,31.375,23.931,27.333,35.684,51.801,40.213,40.638,24.865,38.674,35.072,30.851,35.613,36.005,34.734,24.291,24.217,24.159,27.799,37.861,35.387,33.016,32.283,33.375,49.190,35.040,54.533
572,29.466,38.774,31.522,23.968,27.319,35.867,51.758,40.309,40.550,25.145,38.653,35.261,30.534,35.334,35.591,35.051,24.102,23.858,24.186,27.771,38.105,35.431,33.294,32.401,33.608,49.220,35.013,54.400
573,29.583,38.600,31.206,23.966,27.254,35.658,52.049,40.393,40.478,24.852,38.811,35.315,30.713,35.645,35.674,34.835,24.172,23.901,24.095,27.867,37.985,35.287,33.541,32.443,33.241,49.317,35.063,54.339
574,29.580,39.063,31.147,24.008,27.356,35.675,52.139,40.536,40.882,24.898,38.925,34.954,30.867,35.239,35.689,34.715,24.276,24.180,23.973,27.799,38.195,35.567,33.188,32.313,33.580,48.943,35.297,54.228
575,29.501,38.713,31.342,23.984,27.335,35.708,51.998,40.374,40.202,25.029,38.638,35.187,30.844,35.447,35.712,34.851,24.238,24.306,24.125,27.792,38.056,35.452,33.352,32.271,33.383,49.044,35.380,54.644
576,29.720,39.036,31.368,23.921,27.465,35.381,51.756,40.370,40.388,24.752,38.620,34.949,30.761,35.658,35.639,34.686,24.265,24.253,23.993,27.518,38.345,35.214,33.476,32.192,33.568,48.945,34.923,54.162
577,29.382,38.931,31.062,23.947,27.294,35.830,52.098,40.564,40.618,24.795,39.066,34.916,30.739,35.411,35.708,34.769,24.138,24.069,23.959,27.615,38.203,35.393,33.003,32.209,33.473,49.245,34.973,54.297
578,29.450,38.717,31.327,24.212,27.454,35.736,51.779,40.256,40.579,25.055,38.584,34.890,30.764,35.758,35.648,34.971,24.260,24.063,23.950,27.685,38.338,35.545,33.115,32.064,33.325,49.115,35.127,54.503
579,29.646,38.818,31.114,24.037,27.346,35.736,51.936,40.346,40.355,24.922,38.859,34.900,30.943,35.558,35.563,34.995,24.314,24.123,23.959,27.849,38.426,35.767,33.265,32.081,33.474,48.628,35.223,54.093
580,29.387,38.990,31.478,23.974,27.483,35.545,51.827,40.331,40.322,25.057,38.671,34.765,31.044,35.511,35.832,34.673,24.236,24.073,24.130,27.784,38.465,35.907,33.485,32.126,33.558,48.908,34.657,53.982
581,29.486,38.948,31.460,24.029,27.485,35.706,52.069,40.481,40.632,24.697,38.943,35.251,30.924,35.584,35.582,34.939,24.255,24.085,24.132,27.354,37.996,35.611,33.107,32.399,33.571,48.952,34.957,54.386
582,29.588,38.996,31.379,23.955,27.561,35.739,51.824,40.268,40.581,24.840,38.461,35.243,30.878,35.279,35.782,35.008,24.378,24.024,23.920,27.539,38.096,35.723,33.404,32.217,33.238,48.794,35.263,54.261
583,29.374,38.847,31.412,23.971,27.331,35.608,52.030,40.344,40.522,24.826,38.602,34.921,30.823,35.687,35.520,34.739,24.197,24.099,24.086,27.602,38.122,35.626,33.159,32.286,33.394,49.163,34.980,53.859
584,29.669,38.702,31.349,23.733,27.241,35.804,51.767,40.468,40.454,24.824,38.796,35.128,30.950,35.316,35.705,35.011,24.216,23.955,24.023,27.573,38.103,35.323,33.154,32.032,33.431,49.307,35.170,54.368
585,29.590,38.746,31.386,24.082,27.393,35.719,52.120,40.532,40.603,24.828,39.003,34.936,30.950,35.432,35.957,34.944,24.238,24.150,24.295,27.607,38.345,35.505,33.015,32.212,33.492,48.979,34.930,54.170
586,29.303,38.692,31.085,23.796,27.478,35.575,51.852,40.307,40.401,25.020,38.802,35.445,30.931,35.547,35.618,34.912,24.477,24.196,23.845,27.398,38.388,35.512,33.261,32.367,33.672,49.128,34.960,53.885
587,29.481,38.616,31.239,23.812,27.167,35.845,51.717,40.323,40.327,24.842,39.090,35.276,30.897,35.266,35.713,35.005,24.164,23.917,24.141,27.576,37.955,35.324,33.120,32.323,33.397,49.190,34.993,54.683
588,29.224,38.985,31.346,23.958,27.461,35.939,51.824,40.337,40.656,25.059,39.003,35.090,30.782,35.229,35.668,34.572,24.194,24.018,24.218,27.266,38.062,35.552,33.239,32.300,33.381,48.901,35.393,53.707
