 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32
556,47.129,38.756,36.521,30.368,26.529,20.892,22.029,21.192,22.359,31.442,23.899,28.349,24.164,46.597,48.434,46.207,27.039,27.589,25.913,27.121,23.816,27.640,20.921,19.330,118.875,22.868,19.397,21.480,19.883,19.607,18.493,17.080
557,45.421,37.705,35.863,29.674,26.153,20.738,21.797,20.892,22.343,30.820,23.436,27.914,24.202,45.237,49.131,45.480,26.408,28.023,25.541,26.847,23.883,27.318,20.961,19.283,119.148,22.831,19.453,21.482,19.956,19.589,18.650,16.935
558,45.859,35.827,34.712,29.253,25.798,20.686,21.921,20.881,22.181,30.376,23.423,27.623,24.294,43.997,48.445,45.359,25.846,29.329,25.479,26.308,23.695,26.829,20.748,19.165,119.166,22.809,19.543,21.357,19.942,19.621,18.774,17.071
559,45.160,34.646,33.844,29.377,25.680,20.482,21.546,20.905,22.104,30.421,22.982,27.278,24.390,42.865,48.470,44.540,25.595,28.707,25.358,26.103,23.646,26.248,20.630,19.225,119.271,22.827,19.571,21.367,20.086,19.658,18.671,16.823
560,44.470,36.194,33.605,28.806,25.622,20.535,21.393,20.941,22.158,29.785,23.021,26.978,24.371,41.663,48.894,44.545,25.116,29.278,25.041,25.745,23.705,26.062,20.555,19.239,119.727,22.815,19.552,21.524,19.992,19.715,18.669,16.888
561,49.269,44.255,40.077,32.322,25.601,20.647,21.628,20.922,23.149,31.444,23.095,27.175,24.207,40.973,48.326,44.301,25.961,30.519,25.047,25.671,23.664,25.662,20.572,19.317,119.173,22.769,19.436,21.494,20.022,19.628,18.777,17.038
562,50.041,45.058,43.107,33.772,25.422,20.748,21.615,20.853,22.957,31.993,23.138,27.588,24.289,39.945,49.271,43.848,26.331,29.462,24.763,25.562,23.715,25.450,20.321,18.969,119.543,22.765,19.408,21.390,20.095,19.660,18.669,17.290
563,49.926,45.665,42.947,33.676,25.803,20.755,21.691,20.770,22.864,32.201,23.213,27.754,24.536,41.000,49.232,44.008,28.363,31.471,25.872,27.126,28.211,26.283,21.835,22.027,120.131,22.904,19.466,21.789,19.928,19.589,18.720,17.279
564,52.431,50.830,44.564,34.445,26.623,21.473,21.755,20.869,23.666,34.645,25.569,30.520,29.366,50.936,49.420,47.730,36.379,36.504,30.338,34.634,40.119,36.364,29.486,28.868,118.672,22.937,19.661,22.928,19.893,19.674,18.755,17.474
565,51.939,50.264,42.983,33.532,27.013,22.052,21.913,20.837,23.484,35.689,28.225,33.329,30.297,57.694,49.258,51.843,37.090,37.059,31.010,36.680,39.885,41.496,31.383,28.871,116.646,23.056,19.985,23.214,19.893,19.583,18.698,17.695
566,50.974,49.905,41.094,32.685,27.247,22.329,22.034,20.782,23.358,36.054,28.924,33.956,29.432,58.388,49.423,53.249,36.141,37.019,30.747,36.105,37.033,41.805,31.291,28.129,116.712,23.052,19.646,22.977,19.804,19.607,18.868,17.538
567,51.232,51.083,39.491,32.142,27.014,22.103,21.997,20.736,23.655,36.612,29.427,33.493,29.645,58.230,49.249,52.895,35.412,36.779,29.926,35.606,34.854,41.062,30.873,27.074,116.634,22.914,19.665,22.877,19.911,19.635,18.943,17.624
568,50.630,50.550,39.624,31.927,27.472,21.783,22.420,20.632,23.747,36.171,29.797,33.351,30.244,58.978,49.093,54.193,34.785,37.086,29.335,35.685,32.674,40.769,30.122,26.067,116.717,22.997,19.715,22.872,19.986,19.702,19.314,17.585
569,50.369,48.429,38.964,30.795,27.074,21.505,22.164,20.546,23.581,35.577,29.888,32.938,29.488,58.059,49.127,53.260,34.662,35.106,28.565,34.773,31.047,39.442,28.927,25.375,115.752,22.878,19.545,22.671,19.877,19.694,19.171,17.622
570,50.183,47.697,38.291,30.425,26.999,21.303,22.132,20.455,23.426,34.808,29.349,32.377,28.777,57.889,49.010,52.276,33.093,34.319,28.003,33.881,29.793,37.838,28.143,24.580,115.689,22.956,19.573,22.453,19.930,19.560,18.961,17.527
571,50.877,48.954,38.434,29.831,26.583,21.170,22.245,20.419,23.507,35.035,28.660,31.767,27.897,56.321,49.202,50.958,33.479,33.627,27.417,32.936,28.729,36.398,27.172,23.960,115.504,22.851,19.479,22.128,19.977,19.632,18.981,17.630
572,50.790,47.402,37.417,29.301,26.447,20.890,22.061,20.607,23.408,34.619,27.940,31.233,27.443,54.370,49.011,49.995,32.994,31.833,27.012,32.150,28.027,35.816,26.550,23.464,116.184,22.999,19.489,21.947,19.844,19.657,18.949,17.612
573,52.229,50.971,37.821,29.142,26.633,20.809,22.190,20.482,23.731,35.044,27.848,30.920,26.859,52.312,49.206,49.481,32.675,30.890,26.605,31.542,27.344,34.792,25.828,22.958,115.360,22.828,19.536,22.121,19.986,19.567,18.941,17.684
574,51.528,49.329,37.412,28.559,26.581,20.828,21.950,20.593,23.374,34.680,27.490,30.528,26.334,51.077,48.876,48.580,31.379,29.916,26.242,30.687,26.709,33.432,25.219,22.471,114.405,22.812,19.494,22.100,19.766,19.643,18.693,17.657
575,51.104,46.598,36.613,28.450,26.781,20.800,21.937,20.534,23.302,34.005,27.001,30.054,25.881,52.458,49.110,50.145,31.460,31.295,26.119,30.284,26.490,32.504,24.845,22.275,115.650,22.881,19.423,22.431,20.174,19.618,19.088,17.698
576,50.527,44.232,37.333,28.059,26.847,20.742,21.681,20.546,22.821,32.818,26.431,29.608,25.881,51.908,49.091,50.993,30.981,32.224,25.886,29.513,26.139,31.649,24.336,21.812,115.788,22.947,19.470,22.578,20.266,19.601,19.361,17.668
577,50.131,42.264,36.558,27.845,26.808,20.660,21.704,20.515,22.712,32.652,26.227,29.199,25.729,50.385,49.255,51.044,29.923,32.080,25.587,29.191,25.711,30.796,23.941,21.542,114.786,23.024,19.300,22.496,20.358,19.701,19.412,17.698
578,52.298,46.720,37.220,28.539,27.284,20.873,21.858,20.604,23.302,33.652,26.231,28.913,25.607,49.215,49.085,51.497,29.331,34.460,25.376,28.710,25.447,30.209,23.567,21.375,115.069,22.803,19.496,22.487,20.403,19.557,19.458,17.597
579,52.382,46.595,36.808,29.087,28.363,21.828,21.982,20.465,23.653,33.626,26.505,29.026,25.865,51.900,49.182,50.853,29.457,32.766,25.460,28.606,25.113,31.118,23.693,21.132,115.309,22.907,19.382,22.276,20.332,19.549,19.135,17.595
580,50.787,44.901,36.024,28.945,28.073,22.247,22.235,20.444,23.592,32.619,27.352,30.188,27.363,57.478,49.401,49.848,29.871,31.074,25.595,29.724,25.133,36.792,24.278,20.920,114.841,22.950,19.562,22.496,20.368,19.614,19.037,17.533
581,49.662,42.806,34.912,28.525,28.482,22.774,22.361,20.465,23.338,32.582,28.111,30.994,27.329,60.374,49.143,49.607,29.801,29.960,25.719,30.710,24.982,38.766,24.138,21.009,114.886,22.872,19.588,22.339,20.269,19.603,18.887,17.431
582,50.099,45.301,33.850,28.416,29.565,24.338,23.005,20.581,24.023,33.460,28.620,30.878,26.902,61.579,49.174,51.498,29.807,31.276,25.596,30.322,24.902,38.109,23.713,20.754,115.346,22.895,19.483,22.548,20.333,19.630,19.341,17.485
583,51.122,46.612,33.064,27.516,29.400,25.557,23.301,20.515,24.039,33.745,28.220,30.324,26.252,60.880,49.132,53.012,29.990,32.274,25.517,30.011,24.910,36.412,23.242,20.614,117.007,23.000,19.436,22.798,20.827,19.639,19.503,17.533
584,50.104,44.849,32.342,27.178,28.839,25.555,23.069,20.521,23.789,33.402,27.671,29.802,26.095,60.144,49.304,52.701,29.331,31.939,25.135,29.512,24.943,35.335,22.930,20.350,117.629,22.824,19.530,22.348,20.879,19.553,19.508,17.435
585,49.457,44.729,31.679,26.868,29.041,24.849,22.908,20.454,23.389,33.033,26.884,29.656,25.912,59.735,48.984,53.802,28.968,32.051,25.078,29.037,24.670,34.085,22.639,20.299,119.338,22.969,19.485,22.629,21.081,19.594,19.797,17.273
586,48.061,43.705,31.165,26.589,28.624,24.039,22.710,20.501,23.084,32.129,26.432,29.050,25.395,58.115,49.265,52.861,28.701,30.804,24.882,28.501,24.295,32.811,22.335,19.998,119.956,22.860,19.354,22.485,20.958,19.578,19.502,17.144
587,47.001,41.524,30.739,26.331,28.164,23.252,22.375,20.391,22.841,31.404,26.060,28.774,25.276,56.631,49.151,52.568,28.296,30.983,24.737,28.154,24.459,31.944,22.244,20.013,120.698,22.828,19.466,22.165,20.989,19.642,19.569,17.136
588,46.446,39.667,30.156,26.288,27.741,22.912,22.140,20.482,22.796,30.500,25.578,28.295,25.273,56.205,49.337,52.252,28.714,33.078,24.756,27.613,24.203,31.009,21.909,19.868,120.304,22.925,19.521,22.336,21.508,19.593,19.647,17.024
589,47.718,42.151,30.152,26.176,27.596,22.409,21.958,20.512,22.998,30.491,25.125,27.913,24.870,54.506,49.190,51.914,28.106,32.785,24.424,27.158,24.340,30.224,21.718,19.862,120.383,22.861,19.496,21.961,21.436,19.707,19.723,17.045
590,49.916,46.075,31.895,27.322,27.236,22.503,22.135,20.502,23.209,31.311,25.280,27.844,25.077,52.710,48.888,51.569,28.862,32.743,24.644,26.881,24.215,29.667,21.601,19.670,121.332,22.986,19.494,22.063,21.188,19.642,19.438,17.151
591,51.996,48.247,34.502,27.982,27.772,23.632,22.224,20.396,23.537,32.343,25.429,27.558,24.719,52.475,49.218,52.207,28.299,34.416,24.460,26.599,24.291,29.132,21.526,19.585,122.020,22.947,19.575,21.933,21.397,19.567,19.703,17.192
592,51.840,47.447,35.451,28.767,27.535,25.269,22.586,20.531,23.473,32.682,25.235,27.409,24.918,51.137,49.073,51.165,28.672,32.977,24.527,26.474,24.309,28.619,21.330,19.634,122.193,22.927,19.534,21.866,21.168,19.637,19.336,17.281
593,50.279,46.731,34.771,28.420,27.805,25.355,22.602,20.347,23.366,32.220,25.024,27.249,24.737,50.271,49.173,51.139,28.141,32.435,24.333,26.368,23.928,27.881,21.156,19.560,121.463,22.909,19.560,21.793,21.229,19.547,19.419,17.429
594,50.438,49.764,35.205,27.998,28.405,25.725,22.900,20.526,23.527,32.381,25.134,27.109,25.056,49.864,49.107,51.054,28.395,32.644,24.124,26.011,24.135,27.430,21.068,19.618,121.526,22.903,19.378,22.167,21.151,19.581,19.544,17.462
595,49.430,48.215,34.720,27.459,28.519,25.400,22.609,20.397,23.434,32.175,24.827,26.814,24.459,48.422,49.336,50.326,27.682,31.384,24.256,25.859,24.055,27.138,20.890,19.464,121.000,22.865,19.380,21.979,20.972,19.616,19.383,17.533
596,49.614,49.737,33.346,27.100,27.905,24.656,22.504,20.272,23.035,32.327,24.696,26.767,24.777,47.020,49.572,49.785,28.051,32.268,24.192,25.712,24.240,26.640,20.864,19.440,121.460,22.848,19.500,21.793,20.955,19.539,19.466,17.319
597,49.232,48.405,32.355,26.660,27.579,23.830,22.306,20.593,22.912,33.009,24.832,26.414,24.695,45.635,49.028,49.178,27.994,31.620,24.273,25.436,24.252,26.175,20.784,19.509,120.724,23.013,19.479,21.984,20.854,19.558,19.250,17.435
598,48.599,45.817,31.436,26.388,27.352,23.331,22.164,20.313,22.854,32.752,24.588,26.204,24.469,44.315,49.110,48.983,27.553,31.654,24.378,25.148,23.926,25.991,20.656,19.480,120.437,23.054,19.382,22.195,20.768,19.666,19.139,17.343
599,48.010,43.490,30.707,25.881,27.029,22.701,22.084,20.559,22.603,31.764,24.309,26.184,24.621,43.309,49.175,49.138,26.740,31.943,24.214,24.975,24.070,25.553,20.566,19.426,120.326,23.085,19.391,21.951,21.016,19.534,19.340,17.326
600,47.055,41.317,30.075,25.831,26.565,22.411,21.831,20.347,22.451,31.484,24.064,25.926,24.504,42.362,49.064,48.449,26.135,31.939,23.987,24.917,24.174,25.269,20.472,19.386,120.932,22.945,19.485,21.692,21.131,19.548,19.135,17.186
601,46.807,39.247,29.652,25.719,26.329,21.787,21.641,20.432,22.556,31.126,23.687,25.622,24.345,43.161,49.371,48.086,25.280,30.861,23.900,24.972,24.020,25.208,20.525,19.259,120.993,22.933,19.521,21.956,20.949,19.536,19.069,17.045
602,46.493,37.968,29.026,25.242,26.457,21.811,21.757,20.410,22.520,30.790,23.727,25.608,24.369,45.358,49.325,48.839,25.357,31.884,24.087,24.520,23.967,25.072,20.455,19.277,120.120,22.914,19.543,22.116,21.121,19.539,19.209,17.124
603,46.313,36.524,28.618,25.226,26.813,21.417,21.810,20.382,22.411,30.657,23.302,25.527,24.385,47.342,49.423,49.255,25.936,32.943,23.949,24.399,24.115,24.740,20.376,19.252,119.802,23.040,19.403,22.021,21.234,19.657,19.515,16.908
604,46.068,35.205,28.109,24.993,26.539,21.363,21.926,20.419,22.223,30.605,23.108,25.397,24.289,46.669,49.264,49.121,25.981,32.719,23.799,24.416,23.979,24.776,20.242,19.219,119.481,23.032,19.509,21.840,21.033,19.598,19.459,16.867
605,46.274,35.210,27.991,24.854,26.506,21.312,21.736,20.249,22.135,29.944,23.036,25.230,24.480,45.727,49.276,49.055,25.383,32.013,23.908,24.293,23.941,24.493,20.246,19.223,119.197,22.791,19.472,21.759,21.009,19.552,19.448,16.849
606,48.985,42.612,29.707,24.977,26.107,21.043,21.776,20.413,22.579,30.995,23.194,25.238,24.340,44.339,49.139,48.534,25.929,31.848,23.772,24.047,23.875,24.281,20.184,19.290,119.985,22.984,19.554,21.608,20.840,19.685,19.316,16.772
607,49.041,43.941,30.147,25.089,26.336,21.034,22.145,20.354,22.819,31.320,23.020,25.019,24.202,43.179,49.258,48.386,26.003,31.513,23.705,24.001,24.029,24.188,20.207,19.129,119.793,22.911,19.320,21.912,20.793,19.511,19.321,17.044
608,49.499,44.125,31.229,26.174,26.503,21.041,21.776,20.454,22.990,30.930,22.972,25.002,24.326,42.295,49.048,47.970,25.328,30.886,23.627,23.960,23.957,23.877,20.004,19.058,120.173,22.750,19.509,21.912,20.664,19.622,19.164,17.062
609,47.942,42.228,30.466,25.776,26.276,20.869,22.047,20.546,22.798,30.012,22.866,24.805,24.305,41.077,49.103,46.771,24.929,29.779,23.523,23.778,23.811,23.810,20.061,19.123,119.526,22.855,19.238,21.650,20.623,19.586,18.828,17.175
610,46.480,39.822,29.748,25.731,26.848,21.092,22.121,20.383,22.475,30.350,22.583,24.645,24.382,40.069,49.236,45.968,24.309,29.606,23.583,23.730,23.934,23.643,20.073,19.134,119.301,22.772,19.423,21.684,20.583,19.594,18.735,17.110
611,45.090,37.830,28.893,25.589,27.483,21.583,22.261,20.313,22.442,29.257,22.559,24.676,24.326,39.408,49.137,45.252,24.135,28.766,23.608,23.803,23.775,23.425,20.101,19.038,118.986,22.804,19.384,21.425,20.477,19.585,18.622,17.050
612,44.811,37.074,28.233,25.242,27.095,21.705,22.227,20.534,22.476,28.463,22.374,24.599,24.239,38.629,49.262,44.984,23.900,28.913,23.221,23.678,23.861,23.507,19.999,19.156,119.586,22.822,19.348,21.385,20.298,19.538,18.725,16.829
613,44.769,37.429,27.692,24.920,26.731,21.523,22.243,20.305,22.722,28.114,22.264,24.497,24.276,37.795,49.043,44.792,23.527,29.439,23.265,23.534,23.857,23.461,19.930,19.152,120.004,22.849,19.367,21.362,20.193,19.519,18.671,16.852
614,43.379,36.505,27.462,24.605,26.515,21.409,22.121,20.421,22.498,27.540,22.286,24.435,24.143,37.131,49.187,44.226,23.357,28.565,23.333,23.325,23.891,23.098,19.987,19.257,119.083,22.795,19.277,21.473,20.237,19.523,18.671,16.766
615,42.563,35.058,26.947,24.468,26.080,21.090,22.140,20.509,22.348,26.853,22.143,24.306,24.111,36.458,49.100,43.418,23.138,27.971,23.312,23.347,23.729,23.193,20.013,19.116,118.363,22.831,19.365,21.239,20.223,19.495,18.546,16.795
616,41.930,34.066,26.844,24.183,26.155,20.931,21.834,20.324,22.217,26.554,22.257,24.306,24.207,36.005,48.944,42.757,22.791,27.688,23.250,23.366,23.848,23.022,19.841,19.056,117.561,22.799,19.350,21.394,20.022,19.536,18.461,16.597
617,41.356,32.851,26.301,24.096,25.700,20.955,21.850,20.388,22.098,26.692,22.006,24.278,24.167,35.452,49.236,42.260,22.794,27.586,23.405,23.218,23.727,23.005,19.882,19.132,118.208,22.604,19.320,21.250,20.196,19.520,18.463,16.480
618,40.726,32.139,26.158,24.059,25.630,20.824,21.736,20.404,22.045,26.320,21.920,24.273,23.973,34.995,48.940,42.069,22.633,27.548,23.403,23.251,23.789,22.933,19.858,19.054,118.439,22.693,19.433,21.283,20.037,19.472,18.542,16.625
619,46.016,41.869,32.436,25.959,26.233,20.877,21.855,20.343,23.264,28.629,22.076,24.863,24.907,36.142,49.187,43.655,26.283,32.173,24.001,23.419,27.092,24.446,22.085,21.188,119.954,22.860,19.429,22.000,20.213,19.550,18.894,16.752
620,50.158,50.712,35.731,27.274,27.494,21.163,22.351,20.471,24.378,32.537,22.476,28.342,28.780,42.619,49.326,47.102,35.389,36.203,27.592,26.546,43.420,34.251,29.365,27.138,118.193,22.895,19.532,23.982,20.467,19.499,18.980,17.267
621,49.350,51.439,34.784,27.171,27.573,21.282,22.391,20.363,24.343,35.075,22.905,30.409,29.971,48.961,49.458,49.800,36.740,37.941,28.336,28.390,48.105,39.029,30.664,27.830,116.357,22.943,19.558,24.471,20.333,19.593,19.062,17.421
622,49.602,50.266,33.318,26.653,27.632,21.092,22.646,20.357,23.860,35.308,22.898,30.782,28.844,51.794,49.072,52.998,36.505,40.036,28.076,28.947,48.311,38.289,29.770,26.982,114.868,22.929,19.562,24.425,20.403,19.532,19.069,17.228
623,49.536,49.526,31.966,26.283,27.972,21.004,22.462,20.305,23.473,34.979,23.546,30.283,28.011,51.589,49.453,54.288,35.424,40.340,27.855,29.398,46.613,36.714,28.696,26.174,114.338,23.012,19.573,23.647,20.231,19.572,19.194,17.276
624,49.029,49.035,30.959,25.986,27.843,20.951,22.377,20.261,23.224,34.028,23.633,29.922,27.504,50.437,49.221,53.788,35.257,41.956,27.474,29.054,47.514,34.873,27.858,25.429,114.478,23.027,19.539,23.545,20.109,19.538,19.231,17.343
625,49.742,48.197,31.549,25.486,28.070,20.970,22.214,20.380,22.812,32.967,23.881,29.574,26.695,50.230,49.452,53.572,34.595,42.968,27.113,29.807,48.846,33.335,27.105,24.618,114.487,24.026,19.717,23.548,20.165,19.510,19.304,17.323
626,49.981,46.473,31.365,25.308,27.848,20.981,22.198,20.340,22.520,32.544,23.946,29.326,26.366,50.011,49.128,52.826,33.341,41.108,26.777,30.497,48.273,31.767,26.256,24.158,113.294,24.280,19.393,23.227,20.089,19.613,19.008,17.279
627,49.772,44.611,30.823,25.064,27.460,21.092,22.377,20.416,22.420,31.827,23.704,28.726,25.671,49.732,49.347,52.112,32.534,42.327,26.527,29.928,47.928,30.373,25.349,23.688,113.885,24.352,19.397,22.636,20.103,19.518,19.069,17.208
628,47.981,42.006,29.808,24.769,27.078,20.751,22.343,20.254,22.321,31.271,23.450,28.203,25.599,48.819,49.111,51.147,31.820,42.226,26.428,29.650,47.850,29.414,24.932,23.199,113.051,23.987,19.376,22.533,20.174,19.520,18.988,17.140
629,47.688,39.505,28.962,24.801,27.187,20.656,22.243,20.305,22.317,30.804,23.275,27.853,25.454,47.053,49.042,50.617,30.576,41.532,25.885,28.990,47.562,28.503,24.438,22.681,113.925,23.855,19.418,22.230,19.978,19.513,19.029,17.048
630,46.983,38.107,28.513,24.532,27.101,20.733,22.066,20.205,22.087,30.381,23.080,27.398,25.138,46.058,49.066,50.462,30.068,42.215,25.733,28.262,47.732,27.997,24.068,22.471,113.938,23.797,19.320,22.086,20.065,19.474,19.069,16.979
631,45.936,36.332,27.827,24.210,26.888,20.602,21.966,20.286,21.926,29.343,22.906,27.192,24.931,44.710,49.294,49.604,30.138,42.648,25.501,27.732,48.248,27.212,23.622,22.080,114.276,23.742,19.511,22.009,19.994,19.597,18.882,16.867
632,47.893,41.482,29.929,24.644,26.648,20.720,21.974,20.324,22.651,30.243,22.969,27.020,25.114,43.578,49.111,49.765,29.945,42.605,25.226,27.197,48.059,26.990,23.336,21.871,114.243,23.595,19.438,21.949,20.025,19.562,18.899,16.955
633,48.499,43.848,31.859,25.468,26.496,20.471,22.095,20.397,22.997,30.928,22.914,26.896,24.947,44.345,49.121,48.759,29.723,41.911,25.222,26.871,48.631,26.787,22.930,21.583,115.183,23.713,19.416,21.780,19.914,19.544,18.758,17.027
634,48.756,44.258,31.192,25.336,26.372,20.680,21.921,20.399,23.319,30.395,22.954,26.603,24.663,44.840,49.005,48.787,29.151,41.551,25.009,26.398,48.324,26.554,22.798,21.371,117.332,23.486,19.528,21.631,19.783,19.534,18.750,17.011
635,49.798,45.647,30.109,25.162,26.576,20.606,22.235,20.448,23.832,31.266,22.673,26.325,24.801,44.973,49.003,49.298,29.775,43.447,24.982,26.200,49.162,26.716,22.568,21.404,118.685,23.497,19.418,21.942,19.967,19.577,18.949,16.988
636,48.723,43.614,29.376,24.756,26.839,20.695,22.237,20.252,23.792,30.575,22.653,26.237,24.950,44.358,49.113,48.634,30.023,43.416,24.883,25.940,49.490,26.209,22.281,20.938,119.873,23.475,19.416,21.888,19.896,19.488,18.843,16.900
637,47.168,40.947,28.729,24.361,26.546,20.559,21.984,20.358,23.135,29.685,22.506,25.902,24.613,43.165,49.121,47.628,29.048,41.960,24.682,25.603,48.617,25.677,22.048,20.576,119.429,23.367,19.371,21.663,19.861,19.466,18.723,16.757
638,46.338,38.784,27.951,24.324,26.678,20.486,22.037,20.423,22.832,28.624,22.313,25.815,24.740,42.235,49.266,47.450,27.949,41.053,24.408,25.373,47.305,25.488,21.753,20.603,120.758,23.264,19.459,21.735,19.759,19.491,18.694,16.763
639,45.579,37.038,27.453,24.416,26.671,20.323,22.053,20.410,22.732,27.785,22.325,25.636,24.764,41.276,48.928,46.563,27.042,39.342,24.297,25.212,46.268,25.112,21.678,20.565,122.281,23.310,19.513,21.482,19.888,19.469,18.620,16.778
640,46.107,38.335,28.237,24.043,26.469,20.454,21.937,20.437,22.725,27.783,22.401,25.391,24.798,40.533,48.940,45.772,27.804,38.285,24.213,24.936,45.467,24.764,22.446,20.308,123.114,23.212,19.489,21.564,19.964,19.510,18.760,16.767
641,49.511,46.077,33.263,25.185,27.039,21.265,22.079,20.369,23.389,29.589,22.429,25.696,24.533,39.831,49.048,45.116,28.746,37.405,24.060,24.759,43.652,24.938,22.275,20.185,123.028,23.243,19.395,21.517,19.886,19.522,18.867,16.950
642,50.938,46.918,33.750,26.098,27.382,22.471,22.082,20.285,23.191,30.252,22.538,25.601,24.464,38.895,48.820,45.365,29.068,38.759,23.904,24.767,43.053,24.857,22.132,20.230,122.868,23.080,19.451,21.793,19.822,19.545,18.806,17.168
643,49.765,45.591,32.271,26.427,27.293,22.490,21.897,20.313,23.188,30.297,22.569,25.431,24.255,38.190,48.921,45.240,28.997,37.424,23.945,24.628,41.893,24.554,21.724,20.069,122.411,23.214,19.455,21.582,19.903,19.554,18.713,17.131
644,49.094,43.069,32.639,26.283,27.633,22.292,22.166,20.455,22.804,29.388,22.468,25.281,24.554,37.741,48.896,44.906,28.138,37.460,23.729,24.452,42.260,24.259,21.531,19.931,123.480,22.975,19.345,21.531,20.012,19.617,18.716,16.976
645,48.170,40.736,32.425,25.947,27.570,22.333,22.129,20.441,22.606,28.002,22.426,25.157,24.512,37.060,48.785,44.752,27.212,38.183,23.799,24.308,42.621,24.041,21.469,19.835,123.800,23.132,19.446,21.543,19.952,19.413,18.747,17.015
646,50.110,41.146,33.216,26.516,27.224,22.243,22.169,20.390,22.830,28.383,22.635,24.957,24.281,36.394,48.964,44.735,27.476,39.443,23.464,24.257,42.012,23.866,21.046,19.902,125.011,23.116,19.485,21.427,19.868,19.560,18.865,16.902
647,49.476,39.559,32.545,26.660,27.164,21.785,22.087,20.336,22.902,27.778,22.539,24.803,24.493,36.633,48.861,44.074,27.428,37.034,23.708,24.040,40.418,23.728,21.125,19.864,125.565,23.082,19.569,21.624,19.945,19.534,18.627,16.912
648,48.938,38.309,32.466,26.276,26.617,21.381,21.955,20.316,22.622,27.804,22.393,24.805,24.469,42.220,48.823,43.835,26.447,34.462,23.808,23.931,38.906,24.303,20.905,19.857,124.606,23.172,19.448,21.615,19.935,19.516,18.537,16.789
649,47.554,36.162,32.201,25.833,26.257,21.262,21.670,20.283,22.434,28.100,22.304,25.048,24.284,48.141,48.920,43.283,25.804,32.388,23.913,24.137,37.346,24.692,20.787,19.609,124.193,23.151,19.489,21.822,19.841,19.502,18.522,16.595
650,47.533,38.250,32.498,26.057,26.315,20.959,21.763,20.357,22.584,28.421,22.461,24.939,24.480,50.893,48.921,43.268,26.203,35.354,24.254,24.383,38.951,25.496,21.325,21.123,123.395,23.094,19.373,21.779,19.899,19.518,18.583,16.725
651,54.640,52.973,41.244,32.824,27.971,23.525,22.406,20.460,24.526,32.673,25.521,27.674,28.745,60.484,48.721,47.407,35.042,44.781,28.227,31.250,49.707,34.975,29.760,27.873,122.641,24.314,21.511,22.571,19.794,19.530,18.649,17.198
652,58.695,60.111,48.624,40.151,29.966,28.383,23.683,20.366,25.857,36.792,30.236,31.905,30.944,66.873,49.101,53.976,38.113,45.816,29.349,35.972,51.350,42.094,35.234,28.473,122.428,25.165,23.536,23.583,19.763,19.478,18.929,17.491
653,57.882,58.857,48.235,41.441,30.207,29.787,24.208,20.479,25.589,37.016,31.940,33.406,30.241,66.942,49.085,55.022,37.363,45.108,29.146,36.571,48.895,43.569,35.202,27.616,122.404,25.077,23.545,23.631,19.815,19.520,18.919,17.610
654,57.348,56.704,46.767,40.616,30.284,29.441,24.256,20.449,25.231,36.255,33.141,33.566,29.592,67.457,48.914,56.493,37.193,45.304,28.477,35.469,46.184,43.873,35.116,26.694,121.622,24.836,23.298,23.490,19.824,19.595,19.193,17.568
655,56.411,54.186,45.667,40.037,29.887,29.766,24.446,20.413,24.497,35.617,34.429,34.175,30.499,67.424,49.055,55.668,35.830,42.897,27.806,35.207,43.430,44.869,34.388,25.942,120.536,24.717,22.597,23.153,19.907,19.538,19.199,17.588
656,54.872,51.370,44.124,38.995,29.619,30.144,23.931,20.379,24.068,35.654,35.415,34.686,29.637,69.018,49.043,54.397,34.656,39.962,27.306,36.100,41.287,46.205,34.248,25.172,117.714,24.475,22.180,23.265,19.843,19.589,18.992,17.533
657,55.421,53.699,44.705,38.532,29.798,30.013,24.235,20.531,24.358,36.362,35.496,34.892,28.934,69.152,49.164,55.893,34.762,39.557,27.077,36.673,40.623,46.071,33.970,24.484,116.423,24.240,21.815,23.659,19.850,19.470,19.319,17.704
658,56.557,55.454,45.921,39.021,30.041,29.942,23.976,20.549,24.988,37.061,37.565,35.938,30.080,70.116,49.062,57.885,34.466,39.616,27.440,37.616,39.797,47.641,33.931,23.835,115.876,24.250,21.646,23.682,19.924,19.508,19.321,17.695
659,56.303,53.856,46.327,39.646,29.883,30.110,24.013,20.577,24.591,36.556,38.324,36.404,30.430,70.646,48.989,57.515,34.383,38.141,27.512,37.340,38.512,47.554,32.841,23.480,114.269,24.131,21.476,23.696,19.928,19.506,19.255,17.769
660,56.938,53.675,47.444,40.340,30.331,30.972,24.156,20.563,24.549,35.869,38.289,36.300,29.634,70.027,49.014,56.577,33.685,36.831,27.109,36.755,36.791,46.537,31.909,22.929,114.526,24.089,21.150,23.707,19.777,19.501,19.203,17.798
661,57.848,54.244,48.959,41.128,29.863,31.252,24.153,20.408,24.473,35.759,37.912,36.480,29.032,69.596,49.193,55.401,33.090,35.222,26.808,37.105,35.969,46.196,30.676,22.748,113.482,23.915,21.004,23.155,20.000,19.538,19.066,17.847
