 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32
596,26.675,22.667,23.885,22.724,21.919,19.340,19.533,19.465,19.983,19.836,19.776,21.766,22.080,26.753,42.727,30.268,20.852,24.367,21.349,20.786,23.188,22.417,19.996,18.444,90.713,20.896,18.850,20.012,19.279,18.717,17.703,15.935
597,26.636,22.612,23.816,22.562,21.803,19.241,19.417,19.438,20.062,19.727,19.832,21.651,22.085,26.607,42.876,30.263,20.939,24.188,21.263,20.832,22.990,22.133,19.785,18.344,91.364,20.831,18.888,19.912,19.305,18.703,17.757,15.914
598,26.408,22.556,23.705,22.393,21.835,19.301,19.425,19.368,19.947,19.792,19.865,21.686,22.210,26.568,42.847,30.232,20.772,24.413,21.295,20.940,22.691,22.061,19.767,18.353,91.214,20.907,18.925,20.046,19.375,18.751,17.640,15.801
599,26.260,22.519,23.500,22.486,21.857,19.288,19.480,19.435,20.033,19.836,19.775,21.603,22.138,26.530,42.884,30.203,20.810,24.160,21.218,20.699,22.639,21.963,19.736,18.462,91.221,20.982,18.657,20.081,19.240,18.755,17.628,15.801
600,26.083,22.506,23.573,22.532,21.889,19.355,19.338,19.318,19.955,19.818,19.740,21.621,22.268,26.395,42.813,30.138,20.727,24.432,21.244,20.931,22.602,21.839,19.515,18.379,90.767,20.940,18.773,20.039,19.307,18.768,17.770,15.807
601,26.097,22.633,23.355,22.059,21.785,19.299,19.660,19.449,20.007,19.596,19.940,21.600,22.117,26.428,42.759,30.214,20.695,24.496,21.096,20.695,22.455,21.806,19.490,18.272,89.931,20.932,18.738,19.831,19.312,18.742,17.704,15.846
602,25.776,22.609,23.348,22.174,21.884,19.217,19.596,19.429,19.990,19.605,19.820,21.560,22.180,26.183,42.911,30.119,20.701,24.340,21.077,20.842,22.488,21.823,19.462,18.353,89.001,20.953,18.545,19.933,19.279,18.881,17.547,15.751
603,25.656,22.396,23.141,21.959,21.826,19.217,19.459,19.372,19.855,19.783,19.776,21.349,22.271,26.202,42.941,30.217,20.540,24.247,21.146,20.731,22.275,21.906,19.451,18.326,87.290,20.966,18.734,19.924,19.187,18.704,17.721,15.745
604,25.454,22.449,23.085,22.000,21.856,19.213,19.393,19.305,19.943,19.687,19.915,21.428,21.971,26.258,42.768,29.958,20.441,24.272,21.113,20.770,22.535,21.521,19.270,18.210,86.841,20.883,18.599,19.801,19.193,18.796,17.547,15.798
605,25.312,22.479,23.252,21.749,21.887,19.265,19.417,19.311,19.884,20.075,19.753,21.319,22.027,26.157,42.736,29.875,20.457,24.342,21.121,20.716,22.410,21.511,19.165,18.402,86.384,20.771,18.586,20.030,19.322,18.695,17.682,15.808
606,25.215,22.394,23.004,21.868,21.934,19.241,19.449,19.424,19.983,20.110,19.798,21.411,22.029,26.240,42.706,29.902,20.360,24.361,21.200,20.700,22.119,21.516,19.139,18.324,84.399,20.834,18.541,20.077,19.315,18.738,17.733,15.832
607,25.120,22.519,22.996,21.829,21.965,19.396,19.596,19.510,19.901,20.065,19.722,21.280,22.183,25.966,42.401,30.020,20.588,24.209,21.099,20.684,22.330,21.474,19.183,18.344,83.297,20.906,18.442,20.105,19.143,18.780,17.642,15.784
608,24.833,22.425,22.780,21.817,21.718,19.153,19.480,19.351,19.913,20.026,19.753,21.343,22.048,26.071,42.724,29.957,20.293,24.551,21.053,20.731,22.158,21.449,19.112,18.221,81.982,20.875,18.489,19.845,19.254,18.840,17.537,15.763
609,24.630,22.673,22.776,21.888,21.762,19.387,19.620,19.243,19.880,20.231,19.760,21.354,22.135,26.038,43.154,30.092,20.225,24.548,20.846,20.714,22.293,21.309,19.012,18.201,81.297,20.741,18.558,20.188,19.084,18.745,17.617,15.715
610,24.570,22.569,22.863,21.982,21.811,19.226,19.546,19.405,19.811,20.273,19.875,21.300,22.117,25.933,42.326,29.888,20.543,24.221,20.968,20.656,22.078,21.276,19.131,18.201,80.807,20.936,18.511,19.844,19.251,18.703,17.541,15.873
611,24.393,22.458,22.771,21.847,21.767,19.170,19.393,19.341,20.181,20.199,19.785,21.285,22.236,26.196,43.295,30.236,20.450,24.523,20.996,20.716,22.439,21.242,19.143,18.118,81.181,20.894,18.543,20.037,19.274,18.743,17.654,15.721
612,24.345,22.628,22.684,21.683,21.860,19.492,19.483,19.307,20.419,20.030,19.706,21.286,22.013,25.957,43.149,29.850,20.344,24.310,20.901,20.663,22.297,21.146,18.999,18.261,80.937,20.766,18.444,19.928,19.312,18.691,17.708,15.761
613,24.370,22.681,22.806,21.767,22.273,19.181,19.470,19.318,20.243,20.040,19.703,21.270,22.255,25.968,43.150,29.938,20.379,24.340,20.954,20.705,22.203,21.133,18.979,18.143,80.612,20.826,18.569,19.893,19.129,18.782,17.644,15.787
614,24.284,22.595,22.579,21.970,22.862,19.581,19.712,19.390,20.051,19.804,19.717,21.195,22.066,25.919,42.368,29.999,20.444,24.449,21.017,20.662,22.062,21.042,18.943,18.125,80.944,20.845,18.401,19.923,19.321,18.729,17.662,15.843
615,24.216,22.585,22.686,22.642,22.987,19.981,19.908,19.230,20.060,20.444,19.829,21.271,22.146,25.980,42.559,30.010,20.486,24.574,20.818,20.709,22.191,21.100,19.086,18.147,81.414,20.798,18.464,20.067,19.251,18.694,17.639,15.719
616,24.136,22.571,22.891,22.589,22.866,19.830,20.034,19.338,20.020,20.589,19.729,21.226,22.141,26.361,42.483,30.172,20.518,24.243,21.013,20.559,22.182,21.269,19.559,18.147,80.741,20.926,18.313,20.044,19.248,18.683,17.681,15.849
617,24.032,22.595,22.679,22.447,22.676,19.718,19.945,19.462,19.920,20.631,19.716,21.220,22.064,26.927,42.650,30.097,20.273,24.378,21.042,20.566,22.113,21.226,19.467,18.174,79.577,20.841,18.401,20.193,19.193,18.821,17.713,15.843
618,23.816,22.704,22.389,22.317,22.785,19.589,19.715,19.354,19.991,20.977,19.816,21.175,22.095,26.906,42.865,30.152,20.206,24.405,21.036,20.675,22.207,21.170,19.145,18.243,79.502,20.896,18.517,19.963,19.198,18.749,17.725,15.772
619,23.866,22.329,22.521,22.160,22.619,19.710,19.855,19.291,19.907,21.201,19.687,21.190,22.056,26.669,42.973,30.007,20.405,24.390,21.071,20.545,22.031,20.967,19.152,18.297,78.404,20.815,18.324,20.042,19.291,18.737,17.721,15.820
620,23.493,22.375,22.506,21.890,22.579,19.378,19.799,19.480,19.975,20.785,19.677,21.224,21.915,26.717,42.356,30.028,20.219,24.118,21.042,20.571,22.086,20.891,19.047,18.210,78.111,20.777,18.474,19.907,19.195,18.713,17.422,15.776
621,23.592,22.436,22.669,21.884,22.508,19.355,19.609,19.355,19.920,21.157,19.681,21.159,22.183,26.455,42.244,29.961,20.531,24.276,21.076,20.394,21.834,20.894,19.080,18.145,77.665,20.895,18.416,19.923,19.136,18.769,17.637,15.754
622,23.553,22.508,22.466,21.788,22.416,19.419,19.718,19.429,19.939,21.180,19.822,21.202,21.891,26.373,42.230,30.096,20.222,24.325,20.871,20.508,21.848,20.977,19.052,18.243,76.980,20.893,18.281,19.865,19.266,18.704,17.601,15.773
623,23.367,22.420,22.462,21.699,22.139,19.394,19.720,19.501,19.941,20.710,19.597,21.146,22.008,26.220,42.261,29.829,20.395,24.306,20.974,20.469,21.982,20.856,18.909,18.172,76.961,20.886,18.373,19.944,19.192,18.803,17.752,15.941
624,23.366,22.470,22.470,21.507,22.139,19.295,19.596,19.446,20.067,20.729,19.714,21.097,21.923,26.251,42.230,29.890,20.270,24.198,20.949,20.589,22.008,20.710,18.896,18.158,76.421,20.930,18.504,19.965,19.187,18.809,17.617,15.784
625,23.463,22.522,22.408,21.630,22.142,19.303,19.773,19.376,19.815,20.762,19.735,21.090,21.902,25.995,42.077,29.792,20.315,24.194,20.855,20.350,21.846,20.648,18.982,18.134,76.959,20.837,18.423,19.838,19.150,18.765,17.480,15.782
626,23.209,22.255,22.382,21.612,21.982,19.209,19.504,19.535,19.860,20.575,19.653,21.029,22.085,25.992,41.978,29.799,20.129,24.148,21.065,20.484,21.820,20.669,18.830,18.123,76.539,20.795,18.371,19.991,19.153,18.753,17.583,15.764
627,23.097,22.436,22.359,21.518,22.040,19.215,19.417,19.429,20.100,20.956,19.658,21.016,22.058,26.063,42.723,29.710,20.219,24.388,20.806,20.552,22.033,20.644,18.914,18.252,77.098,20.747,18.429,20.011,19.100,18.748,17.632,15.820
628,23.052,22.300,22.338,21.317,21.896,19.314,19.594,19.271,20.242,20.633,19.676,21.089,22.125,25.978,42.579,29.981,20.367,24.382,20.765,20.513,22.164,20.502,18.800,18.272,77.819,20.807,18.438,19.898,19.259,18.667,17.549,15.727
629,23.151,22.425,22.404,21.514,21.861,19.146,19.430,19.394,20.103,20.787,19.614,21.108,22.000,26.032,42.456,29.876,20.283,24.295,20.928,20.448,22.080,20.561,18.804,18.112,76.650,20.826,18.367,20.102,19.128,18.742,17.568,15.784
630,23.080,22.335,22.331,21.514,21.917,19.297,19.496,19.485,20.253,20.694,19.741,21.178,22.048,26.172,42.434,29.909,20.305,24.257,20.950,20.520,21.875,20.567,18.767,18.250,76.121,20.797,18.288,19.981,19.167,18.783,17.573,15.804
631,23.068,22.367,22.335,21.477,21.921,19.166,19.248,19.363,20.008,20.414,19.691,21.123,21.952,25.853,42.115,29.961,20.186,24.015,20.941,20.666,21.902,20.539,18.765,18.129,76.021,20.804,18.358,20.044,19.210,18.726,17.562,15.789
632,22.935,22.407,22.406,21.571,21.863,19.211,19.417,19.263,20.036,20.605,19.578,21.099,22.069,25.961,42.202,29.886,20.196,24.110,20.833,20.555,22.012,20.530,18.665,18.192,76.187,20.790,18.337,19.951,19.086,18.779,17.424,15.814
633,22.893,22.359,22.229,21.358,21.733,19.273,19.454,19.435,19.897,20.507,19.565,21.067,22.090,25.859,42.075,29.891,20.286,24.226,21.028,20.465,21.977,20.474,18.855,18.038,75.363,20.883,18.337,19.977,19.223,18.683,17.637,15.861
634,22.779,22.274,22.184,21.315,21.698,19.056,19.470,19.462,19.992,20.033,19.674,21.057,21.825,25.838,41.999,29.924,20.235,24.122,20.924,20.484,21.855,20.371,18.720,18.109,75.595,20.791,18.343,19.863,19.140,18.666,17.591,15.829
635,22.885,22.308,22.301,21.491,21.754,19.206,19.409,19.330,19.847,20.000,19.695,21.064,21.806,25.839,42.012,29.686,20.206,24.068,20.877,20.426,22.135,20.430,18.692,18.239,74.484,20.858,18.318,19.865,19.204,18.687,17.615,15.802
636,22.673,22.252,22.288,21.498,21.681,19.116,19.427,19.415,19.875,19.897,19.660,21.004,21.926,25.788,41.884,29.899,20.277,24.192,20.838,20.463,21.965,20.414,18.678,18.069,73.357,20.821,18.358,19.935,19.196,18.730,17.706,15.772
637,22.695,22.359,22.256,21.272,21.794,19.103,19.454,19.402,19.841,19.942,19.669,20.924,21.918,25.866,41.826,29.691,20.254,24.169,20.946,20.530,21.971,20.406,18.543,18.188,72.143,20.903,18.348,19.779,19.120,18.770,17.630,15.758
638,22.737,22.216,22.269,21.283,21.763,19.140,19.274,19.324,19.907,19.860,19.650,21.009,21.886,25.801,41.628,29.697,20.270,23.941,20.709,20.502,21.941,20.381,18.629,18.210,70.827,20.837,18.386,20.070,19.143,18.717,17.470,15.828
639,22.611,22.365,22.291,21.205,21.640,19.243,19.451,19.401,20.286,20.028,19.611,20.973,21.875,25.780,41.758,29.782,20.196,23.943,20.747,20.524,22.025,20.349,18.617,18.085,69.586,20.948,18.380,19.893,19.140,18.713,17.515,15.805
640,22.659,22.245,22.109,20.941,21.635,19.144,19.480,19.310,20.158,19.855,19.566,20.947,22.130,25.686,41.794,29.789,20.174,24.063,20.808,20.519,21.939,20.345,18.663,18.143,68.679,20.804,18.367,19.731,19.148,18.722,17.711,15.814
641,22.692,22.383,22.058,21.112,21.714,19.144,19.380,19.277,20.156,19.773,19.642,20.953,21.854,25.748,41.591,29.608,20.042,24.068,20.877,20.473,21.934,20.380,18.699,18.092,67.214,20.800,18.266,19.766,19.255,18.695,17.556,15.775
642,22.621,22.127,22.047,21.110,21.827,19.019,19.237,19.238,19.988,19.804,19.702,20.963,21.841,25.776,41.685,29.728,20.212,23.964,20.872,20.498,22.039,20.245,18.737,18.161,65.468,20.700,18.335,20.077,19.206,18.717,17.541,15.659
643,22.749,22.255,21.955,21.151,21.695,19.041,19.293,19.357,20.047,19.706,19.586,20.974,21.714,25.754,41.732,29.758,20.193,24.057,20.773,20.659,21.842,20.128,18.505,18.033,64.484,20.842,18.365,19.968,19.188,18.708,17.586,15.727
644,22.576,22.317,22.216,20.959,21.612,19.159,19.330,19.302,20.393,20.068,19.632,20.996,21.902,25.522,41.456,29.760,20.334,23.875,20.729,20.505,21.795,20.433,18.659,18.045,62.963,20.885,18.339,19.826,19.254,18.686,17.640,15.884
645,22.588,22.341,22.071,21.014,21.682,19.217,19.348,19.424,20.205,19.886,19.582,20.997,21.830,25.716,41.474,29.731,19.990,24.072,20.760,20.497,21.889,20.295,18.712,18.214,62.356,20.851,18.318,19.840,19.202,18.703,17.601,15.834
646,22.557,22.119,22.280,21.306,21.485,19.049,19.412,19.182,20.249,19.893,19.697,20.938,22.019,25.748,41.587,29.754,20.058,23.838,20.838,20.465,21.791,20.270,18.520,18.058,62.308,20.776,18.380,19.958,19.153,18.542,17.613,15.870
647,22.643,22.292,22.021,21.041,21.793,19.099,19.464,19.192,20.006,19.900,19.610,20.938,21.804,25.620,41.481,29.677,20.090,23.971,20.756,20.467,21.904,20.214,18.576,17.964,62.186,20.724,18.264,19.773,19.162,18.732,17.627,15.808
648,22.588,22.248,22.038,21.242,21.688,18.961,19.414,19.285,19.927,19.568,19.559,20.995,21.865,25.706,41.606,29.763,20.158,23.875,20.858,20.501,21.748,20.157,18.634,18.201,62.655,20.667,18.264,19.965,19.241,18.749,17.591,15.749
649,22.573,22.361,22.081,21.144,21.666,19.108,19.375,19.308,20.120,19.713,19.586,20.913,21.928,25.629,41.606,29.630,20.141,23.937,20.867,20.537,21.928,20.232,18.605,18.194,62.945,20.784,18.273,19.886,19.143,18.669,17.568,15.873
650,22.480,22.367,22.132,21.153,21.644,19.129,19.309,19.290,20.489,19.624,19.596,20.876,21.846,25.616,41.546,29.532,20.309,23.971,20.872,20.441,21.920,20.214,18.522,18.147,63.927,20.685,18.371,19.831,19.201,18.686,17.618,15.823
651,22.508,22.059,22.169,21.032,21.619,19.067,19.433,19.238,20.243,19.724,19.638,20.890,21.814,25.729,40.948,29.480,20.260,23.918,20.812,20.331,21.910,20.257,18.581,18.150,64.259,20.780,18.247,19.807,19.202,18.747,17.549,15.817
652,22.428,22.253,22.348,21.087,21.566,19.099,19.435,19.296,20.249,19.381,19.649,20.905,21.830,25.599,41.322,29.696,20.170,23.996,20.921,20.454,21.951,20.283,18.553,18.080,64.657,20.792,18.414,19.844,19.254,18.734,17.671,15.672
653,22.415,22.221,21.940,21.080,21.609,19.101,19.306,19.340,20.296,19.484,19.576,20.952,21.950,25.557,41.283,29.587,20.119,23.966,20.832,20.447,21.932,20.203,18.560,18.087,65.533,20.717,18.397,19.880,19.305,18.693,17.522,15.805
654,22.544,22.357,22.130,21.080,21.566,19.153,19.425,19.216,20.401,19.776,19.660,20.921,21.828,25.809,41.295,29.743,21.309,24.700,21.342,20.472,22.943,20.314,19.068,19.493,65.314,20.632,18.253,20.058,19.268,18.771,17.639,15.789
655,32.907,34.513,29.423,26.406,24.869,19.615,20.504,22.321,23.544,21.963,19.722,22.150,22.873,28.377,41.288,31.815,30.453,29.920,24.682,21.495,34.596,24.687,24.452,27.319,64.450,20.905,19.908,20.715,19.273,18.648,17.699,15.959
656,38.755,38.713,33.735,31.128,26.269,20.047,21.459,23.704,25.029,24.804,19.801,24.093,23.347,31.563,41.607,33.908,33.386,31.865,25.559,22.595,41.371,29.381,27.144,29.342,62.541,20.955,22.292,21.350,19.117,18.775,17.794,15.970
657,36.518,35.872,32.476,29.790,25.542,20.312,21.187,22.379,24.074,25.750,19.677,24.419,22.997,32.304,41.527,34.004,33.405,32.781,24.997,23.168,41.242,29.294,26.802,28.033,61.522,21.019,22.536,21.072,19.361,18.694,17.818,15.873
658,34.305,33.175,30.288,28.824,24.969,20.465,20.974,21.444,23.182,25.937,19.879,24.082,22.515,32.291,41.707,33.266,32.643,32.567,24.387,23.938,39.801,28.532,26.210,26.750,60.553,21.080,22.468,20.721,19.235,18.701,17.779,15.983
659,32.167,30.567,28.808,27.473,24.055,20.265,20.755,20.772,22.438,25.972,19.759,23.802,22.271,32.627,41.606,32.836,32.206,32.044,24.369,24.484,38.107,27.716,25.167,25.612,60.211,21.185,21.948,20.529,19.162,18.697,17.735,15.866
660,30.737,28.899,27.765,26.651,23.710,20.062,20.710,20.457,21.599,27.005,19.682,23.695,22.377,33.203,41.622,32.509,31.373,32.428,23.967,24.180,36.590,27.778,25.073,24.625,59.457,21.136,21.871,20.562,19.125,18.630,17.743,15.849
661,29.491,27.197,26.679,25.874,23.254,19.860,20.327,20.117,21.232,27.035,19.799,23.288,22.454,33.622,41.710,32.862,30.810,31.283,23.668,24.495,35.027,27.738,24.343,23.846,59.233,21.113,22.300,20.466,19.322,18.765,17.716,15.869
662,28.701,26.059,25.889,25.340,23.128,19.639,20.309,19.754,20.835,27.145,19.647,23.099,22.302,33.920,41.360,32.569,30.498,29.776,23.640,24.221,34.168,26.373,23.891,23.257,58.935,21.017,22.069,20.469,19.273,18.738,17.757,15.843
663,27.755,25.274,25.355,24.737,22.924,19.568,20.119,19.695,20.783,26.893,19.647,22.693,22.233,33.609,41.591,32.268,30.029,28.530,23.474,23.899,33.555,25.682,23.239,22.438,58.502,21.033,21.996,20.339,19.125,18.696,17.811,15.921
664,27.382,24.728,24.855,24.299,22.601,19.381,20.100,19.787,20.627,26.194,19.696,22.579,22.228,33.967,41.281,32.165,29.598,28.082,23.279,23.555,32.396,25.341,22.832,21.926,57.288,20.964,22.041,20.148,19.324,18.742,17.704,15.793
665,26.833,24.224,24.699,23.870,22.358,19.363,20.058,19.563,20.958,26.442,19.740,22.395,22.194,33.775,41.237,31.707,29.080,27.413,23.479,23.161,31.588,24.577,22.320,21.431,55.927,21.036,21.953,20.220,19.171,18.721,17.861,15.965
666,26.448,23.873,23.974,23.733,22.469,19.232,19.934,19.601,21.246,25.972,19.659,22.203,22.122,33.981,41.370,31.638,28.762,27.004,23.208,22.735,30.961,24.326,21.984,20.871,55.225,20.905,21.710,20.325,19.374,18.753,17.703,15.852
667,25.951,23.562,23.752,23.436,22.437,19.308,19.823,19.628,21.061,25.423,19.584,21.981,21.947,34.133,41.575,31.596,28.196,26.905,22.962,22.422,30.322,23.915,21.518,20.752,55.200,20.920,21.607,20.137,19.274,18.714,17.657,15.846
668,25.681,23.186,23.547,23.180,22.236,19.297,19.731,19.510,21.097,24.998,19.629,21.880,21.928,33.817,41.436,31.170,27.428,26.302,22.945,22.243,29.094,23.494,21.339,20.246,54.543,20.854,21.708,20.051,19.318,18.722,17.782,15.875
669,25.444,23.204,23.447,22.993,22.131,19.217,19.876,19.473,21.520,24.614,19.598,21.764,22.069,33.760,41.397,31.112,27.129,25.951,23.036,22.094,28.926,22.953,21.029,20.042,55.059,20.781,21.275,20.047,19.283,18.680,17.711,15.841
670,25.042,23.128,23.239,22.532,22.067,19.389,19.570,19.527,21.580,24.306,19.604,21.601,21.966,33.783,41.218,30.970,26.952,25.774,22.826,21.664,27.912,22.471,20.736,19.819,56.238,20.835,20.884,19.953,19.241,18.750,17.620,15.754
671,24.717,22.891,22.972,22.489,21.987,19.305,19.499,19.319,21.655,24.098,19.668,21.628,21.920,32.914,41.527,30.662,26.331,25.690,22.667,21.570,27.770,22.129,20.575,19.529,57.695,20.746,20.659,20.183,19.125,18.709,17.799,15.817
672,24.746,22.829,23.064,22.132,21.868,19.219,19.562,19.347,21.273,23.577,19.726,21.553,22.074,32.895,41.445,30.676,25.836,25.211,22.268,21.592,27.365,21.975,20.370,19.435,58.833,20.860,20.468,19.960,19.246,18.733,17.715,15.840
673,24.473,22.827,22.870,22.194,21.893,19.112,19.596,19.336,21.275,23.245,19.677,21.501,22.048,33.209,41.192,30.797,25.849,25.002,22.322,21.294,26.451,21.911,20.205,19.342,60.051,20.872,20.251,20.040,19.260,18.723,17.721,15.776
674,24.250,22.752,22.744,22.281,21.982,19.116,19.839,19.347,21.685,22.883,19.639,21.452,21.865,32.635,41.251,30.646,25.559,26.232,22.379,21.216,25.666,21.504,19.960,19.292,60.570,20.788,19.785,20.262,19.656,18.741,17.740,15.838
675,24.196,22.748,22.754,21.984,21.823,19.209,19.573,19.482,21.614,22.493,19.625,21.305,21.931,31.862,41.599,30.849,24.637,25.840,22.051,21.304,25.010,21.361,19.787,19.018,60.404,20.783,19.751,20.522,19.855,18.703,17.639,15.725
676,23.933,22.553,22.643,21.817,21.889,19.026,19.731,19.327,21.892,22.364,19.577,21.281,21.817,32.501,41.453,31.066,24.740,26.356,22.094,21.094,24.512,21.297,19.682,19.092,62.786,20.812,19.637,20.301,20.259,18.751,17.736,15.819
677,23.910,22.708,22.447,21.747,21.760,19.161,19.517,19.291,21.642,21.610,19.510,21.280,21.968,32.042,41.288,31.223,24.457,26.032,21.922,21.028,24.049,21.152,19.527,18.819,64.105,20.900,19.324,20.315,20.673,18.710,17.824,15.838
678,23.678,22.548,22.562,21.776,21.783,19.129,19.533,19.419,21.671,21.519,19.559,21.190,21.889,31.322,41.321,31.558,24.035,26.479,21.845,21.039,23.518,21.010,19.571,18.759,65.553,20.710,19.330,20.244,20.771,18.694,17.796,15.823
679,23.647,22.514,22.521,21.587,21.924,19.194,19.451,19.332,21.828,21.371,19.540,21.156,21.761,31.998,41.266,31.715,23.823,26.599,21.749,20.997,23.520,20.919,19.399,18.748,67.385,20.841,19.084,20.367,21.316,18.751,17.877,15.804
680,23.488,22.551,22.526,21.534,22.165,19.632,19.763,19.372,22.256,20.895,19.629,21.095,22.162,31.357,41.236,31.964,23.563,26.219,21.729,20.742,23.146,20.895,19.248,18.605,68.280,20.849,18.968,20.230,21.346,18.692,17.824,15.740
681,23.414,22.429,22.494,21.591,22.117,19.785,20.058,19.360,21.956,20.986,19.541,21.147,22.040,30.610,41.138,32.128,23.595,25.962,21.405,20.687,22.861,20.807,19.179,18.569,69.262,20.902,18.964,20.325,21.813,18.639,17.983,15.742
682,23.242,22.415,22.382,21.388,22.011,19.738,19.799,19.426,21.554,21.171,19.529,21.144,21.857,29.792,41.344,32.307,23.502,25.696,21.396,20.670,22.814,20.777,19.120,18.567,68.425,20.780,18.985,20.599,21.885,18.727,17.958,15.831
683,23.186,22.450,22.314,21.475,21.967,19.366,19.557,19.382,21.466,21.308,19.571,21.009,21.907,29.439,41.276,32.239,23.106,25.690,21.481,20.674,22.762,20.658,18.995,18.551,69.060,20.819,18.807,20.455,21.799,18.754,17.902,15.792
684,23.015,22.288,22.175,21.073,21.901,19.329,19.702,19.283,21.524,21.383,19.669,20.923,21.833,29.558,41.288,32.179,23.096,25.798,21.360,20.607,22.789,20.632,19.056,18.513,70.183,20.745,18.708,20.554,21.980,18.712,17.880,15.846
685,23.029,22.431,22.254,21.461,21.931,19.206,19.723,19.313,21.675,21.495,19.558,21.031,21.825,30.024,41.545,32.830,22.920,25.703,21.272,20.743,22.412,20.532,18.930,18.353,70.878,20.762,18.635,20.510,22.146,18.715,17.980,15.801
686,22.962,22.394,22.182,21.258,21.817,19.351,19.639,19.177,21.413,21.815,19.582,21.004,21.822,29.507,41.468,33.219,23.071,25.903,21.544,20.638,22.273,20.503,18.901,18.373,72.069,20.795,18.670,20.517,22.109,18.689,18.015,15.775
687,22.843,22.362,22.162,21.247,21.744,19.277,19.414,19.286,21.116,22.093,19.532,20.912,22.061,28.981,41.268,33.449,22.765,26.027,21.523,20.594,22.461,20.542,18.921,18.489,72.951,20.754,18.584,20.610,21.945,18.734,18.074,15.772
688,22.994,22.386,22.130,21.237,21.669,19.305,19.485,19.349,21.122,21.811,19.533,20.956,22.082,28.656,41.054,33.107,22.450,25.257,21.314,20.460,22.330,20.433,18.834,18.422,72.691,20.743,18.624,20.425,21.745,18.794,18.035,15.825
689,22.830,22.359,22.186,21.203,21.852,19.234,19.559,19.232,21.581,21.951,19.569,21.021,22.119,28.156,41.240,33.067,21.984,25.492,21.301,20.569,22.346,20.466,18.722,18.420,73.442,20.898,18.631,20.473,21.512,18.687,18.056,15.823
690,22.752,22.236,22.282,21.301,21.578,19.295,19.491,19.155,21.171,21.981,19.497,21.008,21.804,28.995,41.175,32.926,22.289,25.525,21.267,20.491,22.328,20.392,18.719,18.234,73.575,20.725,18.318,20.673,21.846,18.754,18.100,15.891
691,22.704,22.300,22.284,20.986,21.691,19.131,19.673,19.232,20.840,21.827,19.580,20.885,21.867,29.255,41.185,33.204,22.785,26.306,21.387,20.612,22.713,20.455,18.765,18.270,73.475,20.736,18.476,20.612,21.826,18.728,18.164,15.802
692,22.628,22.369,22.248,21.050,21.585,19.142,19.427,19.261,20.900,21.970,19.538,20.956,21.947,29.769,41.889,33.406,22.682,26.454,21.578,20.513,22.578,20.276,18.778,18.335,72.582,20.723,18.418,20.687,21.724,18.800,18.117,15.761
693,22.604,22.306,22.301,21.137,21.689,19.090,19.628,19.180,21.481,22.369,19.495,20.845,21.751,29.284,41.140,33.133,23.055,26.335,21.542,20.491,22.270,20.264,18.638,18.241,71.751,20.739,18.418,20.559,21.994,18.732,18.066,15.736
694,22.647,22.513,22.165,21.144,21.606,19.125,19.145,19.311,21.234,22.731,19.390,20.880,21.942,29.479,41.921,33.306,23.039,25.895,21.560,20.555,22.283,20.343,18.712,18.170,70.941,20.762,18.483,20.677,21.628,18.726,18.041,15.781
695,22.702,22.207,22.105,21.228,21.576,19.155,19.615,19.343,20.943,22.458,19.505,20.894,21.931,29.513,41.329,33.383,22.791,25.740,21.729,20.480,21.967,20.295,18.691,18.252,70.744,20.645,18.376,20.654,22.056,18.805,18.079,15.779
696,22.531,22.325,22.179,21.155,21.700,19.206,19.396,19.232,20.854,22.157,19.518,20.965,21.931,29.944,41.265,33.510,22.865,25.696,21.682,20.523,22.186,20.423,18.695,18.312,70.586,20.815,18.425,20.476,22.017,18.732,18.054,15.730
697,22.628,22.252,21.957,21.011,21.618,19.316,19.240,19.233,20.698,21.727,19.549,20.852,21.851,29.998,41.726,33.491,22.585,25.895,21.663,20.519,22.104,20.281,18.770,18.350,71.003,20.856,18.361,20.647,22.375,18.765,18.220,15.776
698,22.579,22.204,22.043,21.055,21.819,19.114,19.427,19.372,20.942,21.280,19.567,20.830,21.897,29.400,41.390,33.316,22.367,25.606,21.436,20.540,21.848,20.288,18.619,18.141,70.207,20.731,18.116,20.489,21.983,18.759,18.122,15.724
699,22.599,22.248,22.004,21.137,21.670,19.110,19.253,19.329,20.809,21.271,19.556,20.736,21.923,29.046,41.187,33.250,22.691,25.521,21.368,20.426,21.947,20.399,18.543,18.259,71.069,20.737,18.242,20.281,21.874,18.735,18.051,15.767
700,22.385,22.196,22.141,20.872,21.363,19.194,19.296,19.286,20.631,21.444,19.510,20.817,21.849,28.491,41.366,33.125,22.174,25.977,21.140,20.401,21.820,20.474,18.633,18.132,71.447,20.756,18.309,20.485,21.724,18.654,18.005,15.740
701,22.325,22.433,22.190,21.155,21.610,19.140,19.430,19.308,21.108,21.357,19.449,20.847,21.849,28.353,41.545,33.159,21.563,25.502,21.314,20.501,21.877,20.442,18.467,18.257,71.309,20.754,18.285,20.487,21.408,18.723,18.081,15.727
