 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24
631,127.749,118.338,93.204,81.044,76.258,76.913,77.479,90.007,85.151,76.172,82.156,70.128,68.648,68.973,68.837,71.347,145.035,78.533,63.772,64.725,56.743,60.928,60.919,62.536
632,127.155,117.955,93.156,81.070,76.128,76.680,77.062,89.695,84.595,76.545,82.196,70.495,69.019,69.572,68.232,70.993,143.865,78.779,63.098,65.253,56.543,61.163,61.616,62.712
633,127.343,118.145,93.242,80.872,76.294,76.177,77.434,90.541,85.186,76.156,82.389,70.289,68.757,69.341,68.361,71.485,144.886,78.009,63.385,65.115,56.544,60.975,61.273,62.973
634,128.092,117.765,93.222,81.229,76.215,77.565,77.833,90.446,84.995,76.400,82.045,70.372,68.579,69.356,68.176,71.294,145.140,78.458,63.299,65.231,56.747,61.061,61.621,62.797
635,129.020,121.215,100.459,81.312,77.319,77.979,78.271,91.423,86.065,76.401,82.465,70.524,69.229,69.378,70.576,71.680,144.776,81.024,63.263,65.253,56.359,61.068,61.542,62.893
636,141.700,188.544,143.847,82.895,88.819,91.251,87.301,97.202,126.606,82.544,83.967,75.538,72.593,74.592,77.429,72.526,144.645,99.218,63.666,65.634,57.057,61.584,61.897,62.661
637,164.226,198.292,161.660,84.781,97.692,96.313,98.642,95.412,148.583,85.119,85.685,82.104,75.169,76.179,79.272,72.947,145.340,105.210,64.326,66.856,57.476,61.982,61.731,63.317
638,164.972,178.994,157.312,85.803,94.864,94.802,102.456,93.579,137.837,83.852,85.367,84.318,75.558,75.774,79.860,73.468,144.530,102.503,63.804,66.590,57.178,62.133,62.197,63.971
639,160.953,160.288,152.055,84.805,91.785,91.187,104.373,93.094,125.158,82.472,84.844,82.841,74.739,74.342,77.923,74.148,145.147,97.285,64.012,67.180,57.671,62.009,61.919,63.379
640,154.201,143.912,146.043,83.900,88.058,88.081,104.255,92.107,116.367,81.143,84.331,81.403,74.017,73.441,76.148,73.714,145.206,91.531,64.040,66.611,57.853,61.774,61.972,63.640
641,150.041,134.105,138.348,83.378,85.079,85.500,103.944,92.258,109.817,80.248,83.978,79.545,72.772,72.268,74.894,73.355,145.270,87.544,63.459,66.709,57.930,61.968,61.971,63.360
642,146.719,127.131,131.835,83.151,83.961,83.901,102.704,91.717,105.123,80.168,83.635,78.017,72.068,71.742,73.179,73.491,144.679,85.302,63.504,66.483,57.592,61.642,61.556,63.027
643,143.065,123.747,124.618,83.020,81.987,82.655,100.751,91.993,100.523,79.069,83.336,76.815,70.824,71.479,72.831,73.243,145.629,82.610,63.697,66.147,57.242,61.300,61.791,63.283
644,140.948,122.140,120.931,82.104,80.958,81.405,99.316,91.734,98.525,78.859,82.945,75.294,70.764,71.165,71.710,73.173,145.510,81.848,64.019,66.114,57.234,61.188,61.725,63.408
645,138.058,121.375,117.191,81.993,80.036,80.392,96.507,91.099,95.445,78.302,83.933,75.175,70.694,70.955,72.321,72.381,146.319,81.493,63.680,66.384,56.991,61.377,61.750,63.349
646,136.416,119.401,114.571,81.955,79.051,79.290,94.873,91.335,94.616,77.878,82.916,74.090,70.196,70.370,71.144,73.088,144.728,80.225,63.242,66.426,57.312,61.005,61.462,63.307
647,136.153,119.438,119.522,82.048,79.078,78.977,94.178,90.983,92.623,77.812,82.587,74.962,71.087,71.802,80.084,73.077,145.187,81.150,63.532,66.044,57.323,61.228,61.925,63.133
648,135.325,120.067,123.881,81.693,78.593,79.016,94.742,91.202,91.874,77.690,82.987,74.671,71.862,72.918,88.793,73.497,144.142,81.325,63.781,66.103,57.828,61.168,61.805,63.547
649,135.975,119.661,120.976,81.831,77.977,79.493,94.537,91.384,91.337,77.394,82.138,75.287,71.773,73.390,89.468,72.934,145.598,80.760,63.336,65.805,57.592,61.267,61.522,63.456
650,137.043,119.782,117.181,81.900,78.532,79.186,93.866,91.066,89.631,77.292,83.522,75.981,71.523,73.015,89.203,73.507,144.879,80.854,63.364,65.687,57.609,61.249,61.925,63.160
651,135.825,118.145,113.439,82.158,77.884,78.076,91.497,91.182,89.932,77.294,83.085,74.815,71.331,72.536,86.047,73.061,146.047,79.621,63.301,65.931,57.605,61.396,61.955,63.821
652,135.232,118.995,110.406,81.534,77.421,77.977,90.364,90.925,89.204,76.958,82.509,74.659,70.936,71.687,82.591,72.798,145.515,79.959,64.007,66.016,57.478,60.923,61.516,62.893
653,132.933,119.006,107.740,81.763,77.407,77.829,88.538,90.944,88.882,76.995,82.765,74.483,70.868,71.287,80.735,72.711,146.262,80.223,63.476,66.087,57.304,61.460,61.747,63.352
654,132.255,118.164,105.711,81.231,77.228,77.353,85.569,90.442,88.447,76.943,82.582,73.635,70.396,71.168,79.305,72.272,144.544,79.722,63.179,65.410,57.223,61.193,61.215,63.309
655,131.293,118.770,104.401,81.933,76.883,77.094,84.898,90.283,88.399,76.921,82.107,72.742,70.196,70.510,77.683,72.077,144.808,79.362,63.384,65.683,57.346,61.419,61.284,62.803
656,130.475,117.904,102.539,81.421,76.917,76.890,83.957,90.056,87.970,76.621,82.005,72.948,70.166,70.718,76.067,71.811,144.237,79.493,63.567,65.545,57.170,61.363,61.590,63.051
657,129.614,118.067,101.200,81.474,76.590,77.307,82.951,90.144,87.178,76.977,82.669,73.102,69.858,70.116,75.747,71.437,145.140,79.206,63.299,65.876,57.639,61.105,61.343,62.336
658,129.788,118.842,100.086,81.698,76.510,76.989,82.319,90.311,86.771,76.101,82.164,72.806,70.364,70.379,74.195,71.374,145.229,79.238,63.737,65.093,57.550,61.361,61.344,63.549
659,131.577,118.753,98.821,81.735,76.438,76.949,81.599,90.708,86.236,76.570,81.775,72.021,69.752,70.214,73.794,72.342,145.061,79.030,63.539,65.535,57.531,61.205,61.392,62.941
660,132.186,118.484,98.658,81.337,77.004,76.905,80.507,90.092,86.834,76.350,82.495,71.462,69.522,70.078,72.628,72.395,145.440,78.660,63.655,65.427,57.730,61.314,61.293,62.827
661,132.140,118.704,97.963,81.101,76.698,77.053,79.978,90.461,85.942,76.551,82.638,71.166,69.407,69.999,72.560,71.886,145.749,79.336,63.650,65.140,57.081,61.446,61.518,62.813
662,130.673,117.926,97.328,81.734,76.336,76.761,79.950,89.831,87.259,76.768,82.098,71.581,69.794,70.003,71.966,71.881,145.899,79.088,63.865,65.377,57.807,61.667,61.278,63.083
663,129.574,118.506,96.672,81.565,76.425,76.802,79.988,90.423,87.389,76.806,82.220,71.045,69.477,70.088,71.989,72.553,144.783,78.428,63.518,65.263,56.983,61.747,61.258,62.880
664,128.791,118.229,96.975,81.340,76.354,76.859,79.645,90.174,86.304,76.742,82.560,70.768,69.587,69.808,71.504,72.219,144.856,79.154,63.296,65.196,56.785,61.079,61.682,62.672
665,128.568,118.421,95.662,81.612,76.437,77.083,79.071,90.453,85.724,76.400,81.938,70.756,69.337,69.935,70.993,71.842,144.478,78.527,63.144,65.237,57.282,60.816,61.320,61.968
666,128.229,118.274,95.782,81.673,76.425,77.178,78.982,90.172,85.905,76.395,82.069,70.543,69.401,69.806,71.062,71.898,144.151,78.912,63.560,65.102,57.049,61.086,61.556,62.805
667,130.053,117.249,95.419,81.860,76.165,76.417,78.386,90.133,86.020,76.497,82.169,70.555,68.879,69.757,70.850,71.793,145.199,78.514,63.123,65.415,57.223,60.912,61.945,62.883
668,130.413,118.631,95.226,81.539,76.297,76.339,78.087,90.895,85.812,76.468,82.400,69.936,69.218,69.726,70.909,72.007,143.913,78.726,63.441,65.148,56.911,61.747,61.359,62.515
669,129.782,118.051,95.139,81.023,76.704,75.869,78.842,90.809,85.324,76.351,82.231,70.130,69.289,69.641,70.467,72.270,144.182,78.812,63.086,65.641,56.885,61.318,61.601,62.461
670,128.456,118.291,95.129,81.443,76.476,76.797,78.329,90.333,86.158,76.806,82.440,70.810,69.030,69.584,70.364,71.869,144.302,79.216,63.228,65.324,56.688,61.111,61.817,62.355
671,127.954,118.165,95.058,81.169,76.013,76.758,78.097,89.764,85.543,76.582,81.971,70.512,69.361,69.223,69.966,71.872,143.960,78.499,63.291,65.387,56.380,61.405,61.570,62.325
672,126.953,118.366,94.780,81.438,76.450,76.470,77.671,89.704,86.261,76.469,83.147,70.012,69.191,69.803,70.530,72.265,145.118,78.199,62.993,65.129,57.197,61.116,61.822,62.819
673,126.711,118.652,94.355,81.027,75.954,76.408,77.600,89.695,85.156,76.781,82.142,70.133,68.769,69.720,69.713,71.774,144.411,78.293,63.236,65.217,56.890,61.509,61.530,62.507
674,126.152,117.726,94.126,80.732,76.006,76.565,78.112,90.412,85.786,76.626,82.322,70.611,69.063,69.866,69.835,71.690,144.012,78.651,63.299,65.338,56.934,61.214,61.894,62.835
675,128.156,118.099,94.122,80.911,75.925,77.223,77.121,90.524,85.342,75.996,82.345,69.810,68.957,69.576,69.620,72.310,143.527,78.991,63.702,64.939,56.907,60.923,61.659,63.323
676,129.139,118.684,94.668,81.161,76.097,76.666,77.780,90.891,85.394,76.220,82.735,70.453,69.168,69.756,70.181,71.759,145.109,78.407,63.522,65.552,56.361,61.298,61.538,63.515
677,128.412,118.344,94.592,81.313,76.310,77.071,77.180,90.861,85.661,76.342,82.238,69.936,68.914,69.549,69.790,72.128,144.724,78.388,63.135,65.021,56.448,61.198,61.647,63.152
678,127.422,118.395,94.409,81.022,76.155,77.101,77.609,90.721,85.186,76.457,81.795,70.223,69.171,69.472,69.386,71.811,144.490,78.822,63.233,64.764,57.057,61.563,61.845,63.549
679,127.257,118.601,93.946,81.182,76.340,77.288,78.065,90.066,85.613,76.406,82.222,70.256,69.108,69.700,69.515,71.718,144.891,79.026,63.131,64.567,56.849,61.012,61.166,63.277
680,127.202,117.972,93.999,81.568,76.509,77.108,77.864,90.348,86.430,76.184,82.213,70.118,68.868,69.461,69.716,71.957,144.530,78.362,63.827,65.060,57.091,61.240,61.573,63.051
681,129.002,118.198,94.061,80.878,76.148,76.979,77.385,90.685,85.229,76.723,82.331,69.870,69.253,69.061,69.240,71.940,144.825,77.955,63.772,65.174,56.847,61.025,61.674,63.275
682,128.493,117.984,93.930,81.212,76.367,77.367,77.071,89.530,85.417,76.268,82.253,69.822,68.837,69.395,69.463,71.497,144.867,78.135,63.364,64.905,56.679,61.086,61.376,62.896
683,127.880,117.580,93.600,80.870,76.641,77.825,77.109,90.062,85.083,76.308,81.831,70.092,68.935,69.345,69.644,71.981,144.347,78.497,63.837,65.109,56.773,61.709,61.581,62.755
684,127.047,118.010,93.319,81.118,77.131,77.795,77.460,90.262,85.334,76.173,82.689,70.043,69.032,69.559,69.257,72.252,144.248,78.749,63.583,65.048,56.384,61.026,61.164,62.808
685,126.395,118.541,94.259,81.103,77.067,77.784,77.032,89.841,84.342,76.349,82.118,69.642,68.987,69.644,69.254,71.806,143.768,78.351,63.590,65.016,56.299,61.349,61.184,62.411
686,125.700,117.532,93.461,81.395,76.580,78.267,77.376,90.288,85.284,76.339,82.224,70.197,68.845,69.372,68.817,71.173,145.028,78.786,63.466,65.297,56.766,61.505,60.886,62.069
687,125.794,118.416,93.887,81.563,77.474,77.818,77.190,90.090,85.191,76.509,82.662,70.002,68.973,69.391,68.578,71.034,143.633,78.546,63.613,65.208,56.732,61.086,61.579,63.072
688,127.979,119.024,93.995,81.121,77.636,77.984,76.864,89.738,85.028,75.988,82.171,69.953,68.686,69.589,69.122,71.599,143.773,78.323,63.401,65.009,56.671,61.333,60.826,62.373
689,127.636,118.095,93.211,81.096,77.734,77.721,77.128,90.006,84.812,76.241,82.347,70.047,69.038,69.554,68.848,71.427,144.147,78.764,63.354,65.241,56.522,61.367,61.146,62.355
690,127.185,117.769,93.373,81.458,78.285,78.549,76.864,90.702,84.879,75.897,82.138,70.953,69.006,69.678,69.196,71.143,143.893,78.561,63.371,65.373,56.614,61.477,61.447,62.693
691,126.224,118.270,93.611,81.042,77.765,78.157,76.792,90.227,85.133,75.876,82.011,69.770,68.915,69.266,69.141,71.281,143.837,78.895,63.247,65.318,56.586,61.425,61.138,62.904
692,125.926,118.265,94.094,80.760,77.956,77.855,76.783,90.082,85.364,76.374,81.800,70.033,68.888,69.229,68.900,71.932,144.220,78.655,63.573,65.164,56.926,61.016,61.318,62.501
693,125.122,118.737,93.817,80.684,77.806,78.187,77.556,90.045,84.518,76.264,82.656,69.557,68.829,69.291,68.646,71.840,144.763,78.407,63.289,64.977,56.741,60.967,61.286,62.416
694,126.526,118.657,93.961,80.739,77.526,78.655,76.537,90.401,85.455,76.279,81.380,70.085,68.748,69.622,68.852,71.760,143.608,78.512,63.580,64.761,56.752,61.465,61.000,62.512
695,127.745,118.209,93.058,80.860,77.591,78.292,76.864,90.146,85.296,75.730,82.496,70.367,68.630,69.384,69.462,71.284,144.073,78.522,63.231,64.765,56.478,61.063,61.425,62.840
696,127.846,118.491,94.031,81.255,77.622,78.493,77.019,89.597,85.055,76.029,82.542,69.836,69.062,69.276,68.802,71.871,143.589,78.983,63.627,65.009,56.658,61.105,61.485,63.093
697,127.608,119.363,94.158,80.648,77.428,78.200,77.075,89.612,84.817,75.969,82.233,70.391,68.838,69.495,68.716,72.393,143.759,78.484,63.228,64.723,56.819,60.967,61.382,63.509
698,125.575,118.326,93.691,81.143,77.322,78.463,76.885,89.908,85.090,75.952,82.635,70.239,68.627,69.402,69.165,72.313,144.839,78.660,63.445,64.682,56.870,61.158,61.722,63.125
699,125.753,118.319,93.915,80.863,77.050,77.765,77.055,89.903,85.143,76.410,81.847,69.690,68.733,69.727,69.056,71.502,144.026,78.364,63.560,65.067,56.698,61.118,60.866,63.019
700,125.473,119.418,93.856,80.885,76.543,77.965,77.019,89.933,85.249,76.267,82.284,69.784,68.958,69.593,68.706,72.177,144.163,78.966,63.229,64.643,57.004,61.316,61.101,63.088
701,127.081,118.734,94.177,80.693,76.423,77.610,76.745,89.831,85.103,76.498,82.076,70.109,68.936,69.594,68.849,71.940,144.570,78.396,63.497,64.517,56.686,61.284,60.965,63.115
702,127.651,118.415,94.295,81.116,76.523,76.777,77.027,90.700,85.565,75.999,82.515,69.668,68.838,69.238,69.023,71.747,144.442,78.199,63.144,64.752,56.711,61.330,60.900,63.373
703,127.079,118.794,94.947,80.964,75.634,76.673,76.466,89.427,84.676,76.365,82.307,70.007,68.792,69.210,68.783,71.668,144.764,78.544,63.256,65.070,56.688,61.130,61.255,63.339
704,126.484,118.746,95.385,80.945,76.205,77.080,76.827,89.854,84.852,75.901,82.791,69.889,68.932,69.637,68.868,71.748,144.217,78.642,63.429,64.995,56.605,61.598,61.300,62.896
705,126.241,119.129,94.994,80.887,76.151,76.822,76.577,89.590,84.975,75.957,81.802,70.019,68.798,69.314,68.830,71.440,144.113,78.364,63.329,65.073,56.363,61.335,61.109,63.387
706,125.799,118.496,95.090,80.893,76.336,76.723,77.032,90.180,85.098,76.117,82.422,69.720,68.339,69.235,68.305,71.447,143.991,77.985,63.315,64.695,56.611,61.330,61.270,63.557
707,126.414,118.459,95.627,80.669,76.159,76.769,76.904,89.777,84.470,76.332,82.287,69.948,68.590,69.155,68.342,71.519,143.444,78.424,63.329,64.546,56.223,61.084,61.478,63.723
708,127.523,118.998,95.513,81.261,76.031,76.341,77.068,90.217,84.832,76.014,82.113,69.261,69.028,69.361,68.291,71.396,143.972,78.630,63.469,65.109,56.478,61.621,61.536,63.136
709,126.969,118.300,95.691,81.204,76.157,76.475,77.218,90.193,84.626,76.600,82.487,70.059,69.287,69.630,68.790,71.483,142.513,78.195,63.513,65.207,56.454,61.209,60.840,63.363
710,125.905,118.023,96.214,81.188,76.051,76.088,76.914,91.015,84.962,76.005,82.304,70.083,69.005,69.349,68.933,71.509,142.541,78.625,63.560,65.043,56.556,61.286,61.198,63.621
711,126.412,118.499,94.794,81.329,75.908,77.064,76.591,90.049,84.540,75.941,81.798,69.962,68.598,69.061,68.599,71.150,144.425,78.390,63.039,65.197,56.429,60.886,61.384,63.576
712,126.662,118.613,95.499,81.250,76.393,76.687,77.177,89.991,84.724,76.347,82.109,70.116,68.866,69.491,68.753,71.451,143.549,78.467,63.503,64.863,56.319,61.633,61.190,63.427
713,128.358,118.725,95.380,81.063,75.904,76.097,76.473,90.466,84.601,76.230,81.975,70.393,68.765,69.265,68.784,71.536,143.693,77.925,63.513,65.034,56.236,61.293,61.061,63.579
714,128.473,118.481,95.002,81.079,76.340,76.343,76.808,89.863,85.055,76.053,82.262,69.773,68.881,69.203,68.484,71.599,143.135,78.304,63.641,64.776,56.486,60.944,61.186,63.669
715,127.391,118.764,94.887,80.994,75.992,76.320,76.935,90.478,84.887,76.294,81.707,69.727,68.425,69.254,68.400,71.493,143.302,78.060,63.184,65.031,56.845,61.323,61.025,63.949
716,126.765,118.243,93.827,81.063,76.113,76.352,77.087,90.390,84.686,76.359,81.925,69.936,68.853,69.571,68.795,71.769,143.581,78.287,63.616,64.944,56.533,61.447,61.220,63.411
717,126.064,118.667,93.673,81.445,76.194,76.581,76.928,90.185,84.691,76.347,82.327,69.699,68.736,69.211,68.650,71.864,142.870,78.522,63.702,65.135,56.909,61.232,61.166,63.323
718,125.699,119.112,93.975,81.117,76.088,76.790,77.332,90.137,84.191,75.804,82.782,69.626,69.019,69.363,68.801,71.418,143.350,77.700,63.911,64.966,56.558,61.347,60.920,63.248
719,127.070,118.698,93.808,81.185,76.349,75.825,77.201,89.993,84.902,76.219,82.115,69.810,68.972,69.208,68.978,72.201,142.946,78.240,63.697,64.916,56.250,61.461,60.805,63.293
720,127.782,118.651,93.689,80.810,76.548,76.700,77.124,89.721,85.427,75.871,82.736,69.955,68.575,68.968,68.429,71.291,142.964,78.726,63.562,65.240,56.767,61.293,61.057,63.147
721,127.866,117.973,93.465,80.499,76.564,76.214,76.824,89.919,84.709,75.904,81.645,69.517,68.636,69.186,68.288,71.231,143.106,78.681,63.405,65.294,56.539,61.209,61.404,63.301
722,127.373,118.428,93.361,81.049,76.731,76.850,76.739,89.933,85.191,75.853,82.725,70.341,68.957,69.120,68.298,71.946,144.016,77.912,63.142,64.698,56.652,60.889,60.831,63.304
723,126.691,117.912,93.035,81.304,77.101,76.557,76.938,90.075,84.435,76.071,82.365,70.178,68.891,69.452,68.335,71.214,143.430,78.186,63.671,64.902,56.758,60.779,61.005,63.085
724,125.840,117.793,93.276,80.772,77.453,76.336,76.597,90.807,84.613,76.259,81.736,69.725,68.553,69.034,68.558,71.689,144.028,77.516,63.520,65.084,56.391,61.026,61.273,63.253
725,127.887,117.909,92.968,81.259,77.354,75.988,76.947,89.904,84.495,75.965,82.307,70.336,68.587,69.099,68.320,71.626,143.795,78.313,63.464,65.176,56.526,61.337,61.432,63.096
726,127.751,118.170,92.970,80.963,77.524,76.219,76.845,90.910,85.103,75.640,81.902,70.562,68.632,69.088,68.663,71.736,144.731,79.236,63.623,65.089,56.879,61.344,61.332,63.261
727,126.818,117.777,93.262,81.259,77.612,76.150,76.842,89.867,84.736,76.233,82.415,70.173,68.597,69.129,68.655,71.823,144.206,78.839,63.592,65.138,56.907,61.096,61.456,62.776
728,126.538,118.450,93.619,80.934,77.349,76.203,76.836,90.107,85.379,76.391,82.227,69.870,68.566,68.771,68.558,71.485,144.002,78.863,63.434,65.054,56.533,61.349,60.942,63.621
729,125.668,117.800,92.786,81.116,77.420,76.816,76.586,90.230,85.437,76.022,82.156,69.488,68.846,69.105,68.422,71.706,143.672,78.617,63.468,65.203,56.735,60.767,61.433,63.400
730,125.538,118.355,93.157,80.819,77.180,76.147,76.777,90.309,85.078,76.235,82.073,70.081,68.568,69.273,68.745,71.512,143.839,78.375,63.518,64.941,56.531,61.426,61.132,63.269
731,124.844,117.895,93.485,80.924,76.824,76.292,76.751,89.989,84.193,76.153,82.745,70.220,68.446,69.151,68.227,71.095,143.808,78.850,63.940,65.095,56.688,60.786,61.350,63.064
732,126.518,117.568,93.158,80.835,77.245,76.627,77.584,89.700,85.598,76.181,82.080,69.415,68.760,69.522,68.210,70.872,142.215,78.227,63.863,65.207,56.749,60.995,61.399,63.195
733,127.195,118.124,92.976,80.653,76.468,76.784,76.906,90.412,84.475,76.673,82.522,70.014,68.535,68.976,68.692,70.854,143.433,77.758,63.609,64.600,56.788,60.879,61.339,62.976
734,126.860,117.824,93.108,80.707,76.619,78.122,76.841,90.478,85.141,75.709,82.318,70.206,68.572,68.637,68.839,71.611,143.579,78.514,63.140,64.766,56.221,61.074,61.273,63.051
735,126.332,117.516,93.012,80.684,76.662,78.640,77.478,89.757,84.693,76.218,82.115,69.877,68.496,69.099,68.503,70.898,143.908,78.334,63.548,65.274,56.509,61.067,61.396,62.731
736,125.401,117.153,92.622,81.079,76.733,79.546,76.780,90.506,84.899,76.134,81.835,70.059,68.940,69.230,68.257,70.935,143.248,77.899,63.175,64.990,56.573,61.149,61.155,63.072
737,125.406,117.945,92.853,80.564,76.037,79.216,76.923,90.674,84.809,76.054,82.538,69.626,68.718,68.995,68.266,71.143,143.487,78.490,63.166,65.105,56.219,61.170,61.260,63.099
738,127.457,117.172,93.058,80.828,76.372,79.074,77.264,90.328,84.985,76.475,82.184,69.405,68.968,68.978,68.830,71.122,143.269,78.360,63.329,64.962,56.314,60.914,60.982,63.221
739,127.582,117.891,93.032,80.600,76.070,78.511,77.254,90.463,85.432,75.813,82.078,70.199,68.463,69.285,68.672,71.497,143.858,78.450,62.853,64.782,56.854,61.395,60.708,63.443
740,127.109,117.287,93.113,81.402,76.024,78.410,77.401,90.463,85.530,75.960,81.611,69.500,68.654,68.924,68.492,71.163,143.969,78.385,63.357,64.928,56.493,61.288,61.344,63.339
741,126.655,117.577,92.908,80.939,75.984,78.155,77.232,90.350,84.585,75.780,81.995,69.863,68.846,68.933,68.622,70.845,142.849,78.409,63.131,65.228,56.883,61.068,61.034,63.435
742,126.248,118.078,92.873,80.912,76.070,77.567,77.888,90.401,85.666,76.196,81.984,69.512,68.531,69.002,68.507,70.988,143.974,78.863,63.436,64.723,56.280,61.537,61.358,62.840
743,125.959,118.150,92.824,80.789,75.798,76.989,77.606,90.543,84.915,75.614,81.749,70.194,68.098,69.134,68.196,71.243,143.175,78.347,63.378,64.881,56.815,60.784,61.135,63.261
744,127.691,117.765,92.903,81.019,76.191,76.859,77.075,90.021,85.219,75.605,82.473,69.469,68.497,68.937,68.323,71.158,142.709,78.842,63.478,65.000,56.781,61.125,61.164,63.792
745,127.172,117.665,93.180,81.002,76.379,76.643,77.314,90.180,84.573,75.662,81.725,70.211,68.878,69.008,69.988,71.192,143.139,78.278,63.210,64.796,56.577,61.196,61.077,63.269
746,126.240,118.100,92.797,80.789,75.829,76.000,77.134,89.734,85.653,75.856,82.236,69.979,69.308,69.274,71.739,71.026,143.504,78.507,63.308,64.925,57.076,61.289,61.200,63.083
747,125.843,118.243,93.268,80.829,75.879,77.097,77.180,89.783,84.997,76.081,81.224,69.983,69.256,69.343,71.242,71.650,143.532,78.263,63.168,65.040,56.577,61.030,61.040,62.520
748,125.268,118.127,92.961,80.670,75.877,76.299,77.072,89.459,85.113,76.008,81.276,70.282,69.177,69.192,70.440,71.415,143.173,78.034,63.235,64.750,56.775,61.096,61.158,62.667
749,125.126,118.198,93.161,81.614,76.412,76.300,76.748,90.257,84.822,75.924,82.824,69.559,68.853,69.323,70.221,71.590,143.357,77.390,63.567,65.098,56.682,60.930,60.879,62.955
750,125.181,118.092,93.241,80.898,76.466,76.507,76.723,90.436,85.085,75.917,82.500,70.012,68.950,69.229,69.348,70.417,143.825,78.212,63.201,65.108,56.809,61.063,61.048,62.733
751,127.247,117.262,93.335,81.067,76.317,76.592,76.739,90.346,84.751,76.296,81.720,70.059,68.495,69.197,69.603,70.779,143.541,78.503,63.334,65.196,56.733,61.086,61.152,62.952
752,126.612,117.326,93.423,81.044,76.229,76.147,77.034,90.129,85.106,76.223,81.925,69.794,68.771,69.155,69.225,71.009,143.047,79.004,63.571,65.114,56.098,61.186,60.871,63.083
753,125.993,118.285,92.579,80.675,76.441,76.186,77.435,90.749,84.925,76.137,81.605,69.960,68.718,69.308,69.604,70.730,143.858,78.336,63.224,64.876,57.170,61.170,61.227,63.448
754,125.803,117.953,93.028,81.471,76.292,75.691,77.317,89.715,85.201,75.668,82.002,69.258,68.517,69.207,68.885,70.728,142.938,79.105,63.664,64.868,56.758,61.498,61.237,63.056
755,124.868,117.956,92.802,80.952,76.331,76.067,76.252,90.700,84.962,76.012,82.204,69.919,68.765,69.013,69.129,71.036,143.631,78.882,63.564,64.905,56.949,61.230,61.209,63.253
756,124.679,117.547,92.392,81.049,75.967,75.827,76.606,89.363,85.379,76.560,81.069,70.301,68.447,69.097,69.269,71.005,142.005,78.148,63.110,64.919,56.739,60.696,61.189,62.781
757,126.733,116.814,92.843,80.951,76.268,75.981,77.035,90.062,85.379,75.420,82.176,69.697,68.578,68.955,69.221,71.355,143.626,78.535,63.259,64.966,56.718,60.940,60.779,62.960
758,126.437,117.931,92.900,81.298,76.329,76.037,76.584,89.815,85.369,76.082,81.918,70.180,68.558,69.068,68.571,70.939,143.244,78.036,62.960,64.845,56.586,61.035,61.255,62.752
759,126.424,118.069,92.841,81.308,76.475,76.514,76.678,89.635,84.852,76.394,82.389,69.709,68.658,69.006,68.929,71.007,143.393,78.319,63.695,65.222,56.590,60.842,60.828,63.173
760,125.353,118.162,92.669,80.848,76.370,75.965,76.794,90.054,85.239,76.123,82.022,69.858,68.615,68.813,68.863,70.604,142.205,78.032,63.189,65.073,56.836,61.060,61.172,63.053
761,124.208,117.477,93.206,81.298,76.303,76.023,76.525,89.687,85.817,75.832,82.338,70.230,68.483,69.015,68.816,70.565,142.473,78.439,63.555,64.619,57.008,61.314,61.747,62.613
762,124.492,117.163,92.729,81.381,75.679,76.452,77.025,90.592,84.467,76.172,81.516,69.860,68.550,69.038,68.547,71.068,143.237,77.938,63.578,64.847,56.698,61.240,61.124,63.184
763,124.616,117.387,92.879,80.908,76.132,75.961,76.881,90.916,85.251,76.077,82.247,70.299,68.555,68.965,68.915,70.420,144.094,77.994,63.039,64.891,56.493,61.035,61.258,63.232
764,123.581,117.922,92.385,81.212,76.111,76.260,76.987,90.290,85.060,75.845,81.980,69.931,68.673,69.252,68.499,70.638,142.000,78.827,63.476,64.799,56.605,60.861,61.430,62.533
765,126.441,117.443,93.105,80.883,75.867,75.765,76.761,90.444,84.500,76.107,81.975,69.853,68.418,69.051,68.504,70.412,143.579,78.636,63.268,64.847,56.836,61.044,61.074,62.800
766,125.803,118.034,92.795,81.062,76.358,76.336,76.619,89.852,84.774,75.741,82.027,69.889,68.582,69.159,68.871,71.233,143.492,78.231,63.436,64.928,56.291,61.100,61.237,62.899
767,125.264,117.568,93.003,80.524,76.141,76.283,76.785,90.433,84.480,75.946,82.167,69.957,68.770,68.783,68.654,71.240,142.844,77.959,63.378,65.099,56.414,61.135,61.264,63.237
768,124.575,117.045,92.959,81.347,76.188,76.618,77.041,90.172,84.626,75.987,81.580,69.609,68.466,68.612,68.889,71.020,142.607,78.730,63.557,65.109,56.603,60.895,60.767,63.072
769,123.901,117.877,92.968,80.989,76.148,76.295,76.273,90.734,84.739,76.160,82.447,69.877,68.307,68.771,68.901,70.991,144.766,78.510,63.534,64.891,56.692,61.044,61.418,62.971
770,124.251,117.978,92.584,80.912,76.193,75.832,77.712,90.743,84.601,76.125,81.945,70.239,69.177,68.935,68.563,70.293,143.217,78.364,63.226,64.696,56.705,61.002,61.174,63.635
771,123.354,117.869,93.106,81.020,75.971,76.353,76.588,89.880,84.960,75.664,81.698,70.412,68.733,68.501,68.639,69.854,142.208,78.169,63.571,64.841,56.936,61.088,61.124,62.552
