 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24
264,166.023,185.170,203.934,87.234,91.000,92.677,141.819,93.609,111.606,81.868,86.758,79.583,79.226,77.673,73.032,74.187,158.191,86.979,66.327,69.283,56.871,61.105,61.336,65.589
265,166.831,186.150,203.957,86.712,90.245,92.818,140.395,92.603,107.191,82.272,85.558,80.059,79.162,77.552,72.495,74.735,159.043,86.443,66.538,69.296,56.497,61.112,60.871,65.653
266,162.608,165.039,190.300,86.613,88.933,91.094,136.844,92.876,105.789,81.615,85.247,79.201,78.475,76.920,71.861,74.158,157.347,85.602,66.201,69.377,56.856,61.158,61.009,66.557
267,164.509,149.092,181.600,85.898,87.262,90.382,134.168,93.382,104.156,81.323,85.222,79.386,78.120,77.095,70.786,74.978,156.418,83.645,66.636,69.720,56.138,61.007,61.183,66.325
268,163.022,140.067,174.508,85.831,85.930,89.258,130.497,93.549,102.430,81.126,85.200,79.528,77.594,75.960,70.970,74.457,158.835,82.884,66.567,68.947,56.996,61.191,61.104,66.149
269,160.562,131.760,166.727,85.601,84.245,88.272,128.929,93.170,100.693,81.097,85.509,78.218,77.156,75.531,70.173,74.442,158.945,83.439,65.909,68.972,56.079,61.358,61.247,65.789
270,156.701,125.775,156.919,84.878,82.920,86.996,126.021,94.041,98.528,80.748,85.315,77.818,76.778,74.454,69.753,74.342,158.083,83.126,66.259,69.328,56.459,61.158,60.822,66.248
271,159.422,123.647,153.226,84.658,82.536,86.876,124.420,92.219,97.349,80.279,85.618,77.597,75.938,74.334,69.617,74.126,157.683,82.308,66.319,69.258,56.582,61.146,61.049,66.269
272,158.109,122.069,148.553,84.971,82.261,86.610,121.314,92.931,96.676,80.285,85.402,76.559,75.093,73.520,69.313,73.864,159.818,82.315,66.368,69.058,56.720,61.663,61.206,65.496
273,155.786,121.240,143.433,84.472,81.301,85.378,119.047,92.390,96.050,79.591,85.269,76.630,74.425,73.136,68.897,73.512,158.386,81.567,66.296,69.042,56.325,60.684,60.977,66.221
274,151.991,119.063,141.475,84.229,80.671,84.719,116.506,92.642,96.023,79.191,84.962,76.130,73.733,72.913,68.477,73.645,157.163,81.713,66.032,69.231,56.439,61.395,60.840,65.805
275,149.496,119.640,143.130,84.489,80.583,85.491,115.636,92.715,94.372,79.239,85.256,75.844,73.368,72.692,68.685,73.413,158.981,81.049,66.555,69.152,56.696,61.179,61.060,65.629
276,146.841,117.926,137.020,84.506,80.491,84.641,114.863,92.942,94.296,79.265,85.415,75.254,73.020,72.235,67.493,73.745,157.307,81.820,66.000,68.739,56.238,61.074,60.704,66.077
277,145.563,118.805,135.028,84.007,80.004,84.362,112.627,92.745,92.729,79.634,85.409,76.019,72.221,71.831,67.905,74.083,158.409,81.336,65.919,69.175,56.263,61.344,61.378,65.296
278,148.322,118.616,131.361,84.041,80.009,84.253,109.929,92.502,92.535,79.011,84.916,75.815,72.676,71.818,67.878,73.922,159.880,80.812,66.217,69.054,56.170,61.137,61.261,65.504
279,147.548,118.875,127.963,83.501,79.166,83.721,109.435,92.697,92.181,78.922,84.778,75.121,71.966,71.674,67.585,73.580,158.480,81.116,66.105,69.116,55.966,61.367,61.195,65.456
280,145.490,118.175,125.800,83.796,79.452,83.449,108.715,93.206,92.048,78.844,84.751,74.756,71.855,71.310,67.391,72.840,159.711,81.135,65.771,68.486,55.775,61.079,61.450,65.816
281,143.816,119.052,122.368,83.604,79.083,84.231,106.532,93.193,90.784,78.978,84.484,74.140,72.185,71.760,66.893,72.922,159.371,80.974,66.343,68.585,55.741,61.253,60.919,65.275
282,140.652,117.692,119.065,83.782,78.825,83.528,104.171,92.970,90.962,78.844,84.496,74.412,71.533,71.327,66.810,73.345,157.659,80.229,66.196,69.073,55.960,60.923,60.791,65.699
283,139.232,117.206,116.695,83.331,78.902,83.214,102.855,92.350,91.809,78.881,84.225,74.085,70.952,71.029,66.559,72.879,155.035,81.510,65.783,68.721,56.113,61.398,60.948,65.453
284,138.838,118.356,116.371,83.318,78.740,83.083,101.717,92.410,89.980,78.684,85.765,73.761,70.958,71.023,66.632,72.898,158.608,81.197,65.879,68.381,55.896,60.858,61.038,65.408
285,137.221,118.114,114.354,83.239,78.935,82.615,100.997,92.275,90.229,78.389,84.744,73.725,71.015,71.087,66.552,72.898,158.215,80.450,65.893,68.761,56.026,61.091,61.022,65.360
286,135.509,117.518,112.677,83.489,78.204,83.422,99.412,93.030,90.593,78.588,84.985,73.578,71.032,70.897,66.672,73.452,159.028,80.848,66.044,68.753,56.168,60.905,61.072,65.056
287,135.457,118.140,111.167,83.575,78.573,83.200,99.469,91.816,89.236,79.075,84.636,73.983,70.861,70.849,66.727,73.138,158.600,80.957,65.979,68.677,55.526,60.911,60.680,65.504
288,134.487,118.384,110.014,83.387,78.342,82.466,98.028,91.684,89.932,78.384,84.862,73.483,70.786,70.766,66.076,72.782,160.267,80.392,66.177,68.485,55.656,60.995,60.909,65.896
289,136.157,116.871,107.979,82.662,78.264,82.753,96.763,92.356,90.214,78.075,84.424,73.142,70.493,70.704,66.022,72.473,156.530,80.895,65.982,68.846,55.380,61.175,60.866,65.565
290,136.698,118.201,106.749,83.564,78.082,82.966,96.866,92.496,89.621,78.641,84.535,73.815,70.762,70.303,66.751,72.767,157.556,80.557,65.989,68.715,55.645,61.333,60.954,65.499
291,135.064,116.496,103.865,82.891,78.095,82.493,97.155,92.650,89.648,78.480,84.000,73.692,70.495,70.349,65.826,72.959,157.520,81.229,65.807,68.617,55.936,61.077,60.727,65.491
292,133.934,116.224,104.062,82.716,77.957,82.383,96.736,92.423,89.606,78.043,84.165,73.154,70.640,70.698,65.997,72.573,156.487,80.668,65.434,68.214,55.675,61.000,60.487,65.011
293,133.422,117.483,103.098,82.776,78.157,83.028,95.794,92.114,89.399,78.193,84.987,73.791,70.184,70.821,66.063,72.689,159.054,80.368,66.067,68.605,55.633,60.911,60.561,65.285
294,132.401,118.416,103.021,83.207,77.978,82.486,95.460,92.365,89.070,78.093,84.169,72.685,70.594,70.397,66.427,73.017,158.185,80.058,65.608,68.393,54.998,61.419,60.817,65.128
295,131.035,116.674,100.389,82.717,78.115,82.712,94.559,92.811,88.774,77.549,83.727,73.851,70.410,70.666,65.885,72.724,156.931,80.707,65.457,68.952,55.250,61.311,60.618,65.405
296,130.862,117.751,101.495,82.610,77.862,83.104,93.839,92.328,88.829,77.799,85.047,73.329,69.923,70.344,65.380,73.272,158.050,80.899,65.984,68.102,55.681,61.481,60.911,65.147
297,130.242,117.489,100.326,83.198,78.172,83.535,92.929,92.242,88.721,78.268,84.311,73.379,70.711,70.550,65.760,72.791,157.780,80.987,65.769,68.193,55.287,61.270,61.117,65.048
298,132.511,117.936,99.629,82.884,78.425,82.680,92.519,92.028,88.987,77.959,84.067,73.377,70.458,70.466,65.489,72.510,158.049,80.099,65.802,68.235,55.346,61.102,60.092,65.331
299,132.092,117.513,99.050,83.039,77.966,83.205,91.423,92.150,88.638,77.869,84.315,72.372,70.204,70.735,65.562,73.245,157.052,80.865,65.685,68.304,55.304,61.067,60.633,65.125
300,131.465,117.554,97.948,82.772,78.140,82.306,91.031,91.837,88.420,78.529,85.002,73.242,70.091,70.158,66.030,72.844,158.934,80.507,66.061,68.551,55.563,60.670,60.911,65.411
301,130.877,117.314,97.476,82.690,77.995,82.735,90.358,91.609,87.266,77.887,84.127,73.149,70.551,70.313,65.488,72.524,159.043,81.002,66.224,68.114,55.321,61.225,60.384,65.435
302,129.927,117.696,97.162,83.037,78.740,82.604,89.742,91.663,88.188,77.986,84.593,73.453,70.327,70.307,65.809,72.009,157.717,80.351,65.632,68.306,55.106,61.025,61.031,65.427
303,128.869,117.532,97.350,82.886,78.907,82.590,90.007,91.695,88.249,78.387,84.656,72.945,70.019,70.229,65.544,72.985,157.991,79.630,66.207,68.322,55.268,61.444,60.756,65.320
304,128.587,117.462,96.846,82.772,78.926,82.383,89.440,91.820,87.515,78.395,84.376,73.083,69.971,70.516,65.342,73.145,157.494,80.064,65.846,68.173,55.543,61.216,60.839,64.781
305,129.761,117.527,96.719,82.506,79.472,82.567,88.240,91.526,88.307,77.928,84.036,72.815,70.203,69.855,65.725,72.784,157.437,80.270,65.781,67.895,55.609,60.895,60.912,65.147
306,131.776,117.496,96.199,82.707,79.740,82.977,88.164,91.629,87.621,77.665,84.251,72.512,70.177,70.073,65.812,72.600,157.669,80.278,66.278,68.018,55.136,61.096,60.287,65.589
307,130.356,117.384,95.802,82.885,79.638,82.761,87.506,92.124,88.430,77.557,84.264,73.130,70.060,70.296,65.676,72.143,157.114,80.516,65.751,68.116,55.359,61.028,60.949,65.469
308,130.212,117.506,95.629,82.656,80.357,83.622,87.519,91.554,87.636,77.807,84.816,72.820,69.582,70.476,65.676,72.648,158.873,80.514,65.968,68.520,55.240,61.179,60.862,65.400
309,128.518,117.522,95.188,82.374,80.189,83.322,86.668,91.294,87.731,78.164,83.451,72.718,70.293,69.829,65.283,72.486,156.009,79.790,66.419,68.274,55.284,60.884,60.717,65.051
310,128.039,117.315,94.628,82.576,80.435,84.235,86.686,92.208,87.972,77.515,83.780,72.616,70.256,70.182,65.269,72.401,157.818,80.300,65.497,68.075,55.112,61.212,60.667,64.661
311,128.204,117.558,95.440,82.505,80.128,84.687,85.792,92.404,87.852,77.925,84.191,72.967,69.855,69.851,65.580,72.406,157.075,80.630,66.065,68.328,55.278,60.975,60.972,64.933
312,128.933,117.130,94.665,82.696,79.943,84.157,86.140,91.644,87.852,77.535,84.087,73.649,70.037,70.071,65.356,72.838,157.733,79.777,66.089,68.050,55.491,60.868,60.713,64.272
313,129.296,117.987,94.582,82.128,79.558,84.511,85.740,92.354,87.317,78.064,84.402,72.919,69.989,70.045,65.587,72.871,157.646,79.991,65.711,68.004,55.323,60.784,60.736,65.597
314,129.161,118.659,93.565,82.564,78.816,84.201,85.211,92.425,87.518,77.818,83.795,73.185,69.931,69.935,65.165,72.247,157.851,80.343,65.790,68.155,55.185,61.114,60.565,65.059
315,128.164,117.585,95.614,82.451,79.187,83.594,85.609,92.009,89.095,77.371,84.247,73.182,70.213,70.134,65.942,72.687,158.303,80.891,65.653,68.002,55.382,61.247,60.531,64.469
316,132.989,122.299,118.776,82.754,82.203,91.578,93.729,92.575,99.518,78.698,84.436,73.806,71.309,71.757,68.701,72.255,158.719,90.019,65.888,68.428,55.233,61.733,60.630,65.397
317,154.557,193.134,157.021,85.880,97.588,105.728,115.375,97.494,147.475,86.102,88.071,80.744,75.616,75.646,68.479,72.650,156.745,104.784,66.426,69.263,55.682,62.040,61.144,65.307
318,171.538,207.328,173.372,90.088,108.912,107.896,132.715,96.614,170.872,92.064,89.878,86.268,78.965,76.803,67.935,74.017,157.411,105.786,67.096,69.756,55.813,61.763,61.178,65.947
319,169.174,192.455,170.901,91.675,105.692,107.048,137.571,94.461,160.681,90.759,89.967,88.152,81.966,79.595,82.773,74.281,157.570,102.908,66.905,70.738,56.011,61.991,61.476,65.557
320,165.849,185.769,174.669,92.441,100.910,104.783,139.870,94.283,149.932,88.096,89.453,88.502,83.876,81.292,92.341,75.136,157.440,101.218,67.039,70.409,55.556,61.796,61.462,66.373
321,168.228,166.821,170.280,91.645,96.763,101.977,140.314,99.200,138.693,86.315,88.884,89.521,85.695,82.408,93.466,76.985,156.884,101.069,67.515,70.137,55.856,61.654,61.410,66.597
322,172.757,149.260,166.167,91.891,95.616,100.479,141.540,98.815,131.613,86.125,88.089,90.126,87.119,83.964,103.929,76.493,157.964,98.546,67.723,70.059,56.093,61.416,61.641,66.371
323,176.565,138.311,162.856,91.543,94.544,99.422,142.375,95.536,124.359,84.742,88.285,90.180,88.240,85.203,113.419,77.633,158.563,98.767,67.737,70.782,56.641,61.942,61.602,66.317
324,186.991,136.849,167.137,97.130,99.851,101.399,144.437,96.223,151.714,91.762,91.762,92.519,89.121,86.852,121.484,77.886,157.276,102.844,68.002,71.386,56.868,62.316,61.813,67.883
325,205.449,188.129,182.381,121.133,115.522,110.624,150.068,102.311,199.309,109.247,102.722,96.851,91.509,89.863,123.749,79.733,157.711,112.370,70.151,73.671,56.915,62.702,62.232,68.560
326,208.876,186.283,185.424,124.081,115.316,111.113,151.895,100.633,195.691,109.875,106.240,98.633,92.538,91.665,128.205,80.180,156.951,117.131,71.245,74.312,56.945,63.319,62.829,69.104
327,214.231,183.991,195.654,129.003,116.412,111.327,153.240,97.625,189.294,108.455,106.165,99.751,92.871,92.455,137.911,81.214,157.951,119.649,71.361,75.390,57.586,63.726,62.740,69.235
328,222.537,180.485,208.045,137.293,121.775,113.295,154.364,101.337,211.849,121.144,113.531,101.220,93.487,92.305,139.962,82.827,157.385,120.240,71.989,76.411,57.845,63.391,63.011,69.464
329,227.607,163.330,208.165,141.107,122.067,113.422,155.516,100.346,208.839,122.786,116.004,100.078,93.614,92.189,137.891,83.325,157.516,122.373,73.005,77.431,57.930,63.793,63.339,70.229
330,224.925,147.599,199.597,138.551,119.358,111.807,155.205,97.245,195.030,118.276,113.469,99.483,93.426,92.397,141.805,84.818,157.939,120.608,72.998,78.572,57.915,63.425,63.287,70.075
331,226.982,180.118,210.719,142.084,118.456,111.014,156.001,96.206,181.480,112.848,109.218,100.277,92.790,92.908,144.592,85.032,158.241,121.623,72.793,77.654,57.660,63.905,63.292,70.701
332,226.349,186.477,211.012,141.079,115.491,108.327,154.932,96.416,170.053,108.319,105.105,99.121,92.974,92.104,146.047,85.410,156.905,118.390,72.420,76.693,58.208,63.888,63.704,70.179
333,222.131,168.928,202.023,132.751,111.006,106.129,154.302,95.133,159.206,105.096,102.391,98.057,91.761,92.469,147.151,87.724,156.492,113.263,71.011,76.508,57.898,64.270,63.946,69.856
334,225.681,150.549,194.926,126.894,109.099,105.482,152.889,94.485,160.133,104.319,101.384,98.282,90.306,91.731,145.239,89.240,158.036,110.186,70.653,76.264,58.372,64.872,64.359,69.768
335,234.411,148.444,197.475,136.136,116.115,108.353,155.003,96.197,203.590,121.479,108.751,99.886,90.861,91.434,144.426,89.937,157.704,113.047,72.105,77.237,58.522,65.865,64.939,70.661
336,236.596,190.175,205.013,145.045,123.548,111.758,155.897,102.558,213.889,130.674,118.335,99.749,91.590,93.341,146.776,90.988,157.180,117.015,72.753,78.993,58.204,66.916,64.834,70.544
337,236.914,199.695,217.894,150.426,124.324,112.065,155.459,99.238,211.693,131.029,119.478,100.154,91.984,94.501,149.794,94.206,156.823,112.801,73.306,81.050,58.599,67.116,65.421,71.043
338,237.449,183.279,215.304,147.478,122.477,111.025,154.471,97.831,198.759,125.508,115.924,98.815,91.235,94.141,151.389,94.835,157.114,110.146,73.191,81.778,58.909,67.018,65.687,70.840
339,232.652,165.226,207.195,139.001,116.880,107.647,153.304,95.747,185.947,120.401,111.487,97.415,90.252,93.637,153.720,94.548,156.927,107.912,71.974,81.390,58.703,66.947,65.616,70.296
340,228.209,151.062,204.611,130.139,111.569,105.572,151.882,94.530,174.178,114.697,108.651,94.957,89.755,92.950,154.063,93.514,157.399,106.861,70.944,80.375,59.321,66.488,65.659,69.869
341,227.535,138.994,199.723,123.873,106.988,104.399,151.643,94.006,166.319,111.298,105.307,93.597,88.467,93.561,157.685,94.214,158.381,104.079,71.040,79.655,59.028,67.649,65.739,69.824
342,223.705,130.088,192.025,117.320,104.121,103.413,150.416,93.942,156.299,107.379,102.647,94.097,87.010,92.614,158.685,95.573,155.719,102.754,69.825,78.322,58.972,67.316,66.851,69.803
343,222.411,125.241,181.408,112.409,100.317,101.145,148.982,93.633,148.249,102.816,99.747,93.502,86.860,92.935,157.815,95.825,155.960,98.165,69.671,76.916,59.130,67.874,65.833,69.707
344,217.854,121.945,175.059,108.879,98.694,100.703,148.301,92.702,141.844,101.107,97.533,92.929,86.726,93.153,156.231,96.061,156.217,97.454,68.412,77.122,58.853,67.625,66.005,69.928
345,215.357,119.639,166.672,104.883,95.753,100.129,145.012,92.217,136.902,98.318,95.964,92.040,85.869,91.924,151.971,95.770,156.548,94.111,68.261,75.586,58.509,67.542,65.899,68.941
346,212.871,118.550,159.581,102.141,93.768,99.136,142.841,92.871,132.661,96.649,94.065,91.299,85.463,92.413,149.716,95.082,155.834,91.441,68.238,75.375,58.783,66.991,65.409,69.416
347,206.615,118.280,154.528,99.637,92.320,97.553,142.043,92.449,127.754,94.101,93.133,89.059,84.572,91.829,146.372,94.509,155.891,89.225,67.986,74.532,58.174,66.479,65.210,68.960
348,199.760,117.820,149.501,97.437,89.386,95.678,139.850,92.139,123.354,93.028,91.204,88.301,84.261,91.250,147.949,95.156,154.832,86.799,67.319,73.706,57.877,66.932,65.135,69.181
349,200.529,117.022,145.744,95.175,87.973,96.138,137.950,92.346,121.291,91.988,90.942,88.877,84.512,92.587,149.996,95.937,156.870,86.058,67.471,72.897,57.834,66.254,65.000,68.632
350,195.063,117.620,140.704,93.588,86.942,93.820,136.462,91.959,118.611,89.936,90.027,87.680,83.394,92.549,147.900,97.160,155.296,84.807,67.014,72.736,57.943,66.749,64.846,68.435
351,192.741,117.051,137.089,91.951,85.820,93.700,135.329,91.826,115.394,88.406,89.091,86.265,83.379,91.429,147.060,96.486,156.194,84.004,66.807,72.755,57.637,65.900,64.266,68.123
352,190.544,116.562,133.358,91.658,84.728,92.731,134.237,92.167,112.719,87.934,88.653,85.877,83.019,89.971,141.699,94.626,156.236,83.360,66.711,72.158,57.172,65.563,64.194,67.715
353,190.396,116.107,131.079,89.975,83.923,92.231,132.950,92.096,110.394,86.622,87.984,85.614,82.502,89.132,142.209,93.043,155.657,83.398,66.979,72.483,57.871,64.861,64.545,68.488
354,187.185,116.628,127.597,89.221,83.062,91.251,131.521,92.182,108.595,85.486,87.213,84.239,82.113,88.855,142.740,92.772,156.393,82.253,66.576,71.131,57.234,64.784,64.817,67.611
355,181.078,115.998,124.675,88.663,82.346,90.470,129.494,92.251,105.985,85.350,86.745,83.341,82.045,88.891,141.835,92.818,155.641,81.901,66.578,71.286,57.652,64.774,64.307,67.387
356,180.919,115.928,122.041,87.586,82.083,90.152,127.053,91.719,105.053,84.693,87.173,83.232,81.841,88.125,139.545,92.699,154.250,81.921,66.637,70.887,57.535,64.549,63.618,67.613
357,176.715,115.590,119.713,87.230,81.329,89.369,124.276,91.657,103.485,83.682,86.833,82.107,80.710,88.316,138.124,92.898,155.513,82.036,66.538,70.556,57.208,64.821,63.641,67.336
358,170.794,115.255,117.513,86.566,81.032,89.164,123.414,91.431,101.513,83.336,86.511,82.100,80.907,88.600,136.739,93.243,155.076,81.574,66.571,70.144,57.622,64.309,64.005,67.205
359,167.301,115.735,115.153,85.984,80.207,88.800,121.885,91.144,100.510,82.722,85.800,80.865,80.436,89.926,136.354,93.187,154.917,81.608,65.842,70.278,57.055,63.625,64.097,66.880
360,163.446,116.614,114.100,85.612,80.115,88.339,120.779,91.077,99.520,82.131,85.515,80.419,80.214,91.055,138.510,95.384,155.081,81.345,66.504,69.907,57.151,63.930,63.960,66.509
361,161.361,115.365,111.934,85.152,80.913,87.988,119.201,90.927,98.696,81.574,85.853,80.320,79.861,90.296,138.946,94.332,155.698,81.824,66.238,70.125,57.062,63.367,64.349,66.488
362,160.566,115.515,110.012,85.340,80.926,87.164,117.344,91.639,98.108,81.113,85.769,80.147,78.578,90.710,137.809,93.827,155.055,80.861,66.312,69.722,57.531,64.121,63.736,67.504
363,157.620,115.350,108.714,85.013,80.571,87.360,116.448,92.197,96.126,80.507,85.565,80.291,78.659,89.501,135.784,93.978,155.974,81.092,66.084,69.623,57.338,63.839,64.017,66.363
364,154.803,115.243,107.256,84.083,80.242,87.124,113.889,91.180,95.307,80.327,85.424,80.438,78.322,90.037,135.350,93.813,156.101,81.135,66.012,69.488,56.996,63.651,63.926,66.277
365,151.878,116.403,106.005,84.618,79.742,86.489,114.059,91.247,95.256,80.026,85.082,79.374,77.851,89.245,133.497,92.840,154.950,80.557,65.650,69.628,57.293,63.123,64.378,66.211
366,149.503,115.472,104.676,84.040,79.333,85.959,112.957,90.815,94.337,80.220,85.324,79.329,77.080,89.474,133.632,93.636,155.090,80.527,66.326,68.898,56.953,63.895,63.873,66.048
367,146.888,116.231,104.131,84.237,78.912,86.631,112.881,92.277,93.033,79.779,85.404,79.225,76.679,89.293,133.468,94.585,156.693,80.966,66.144,68.988,57.040,64.156,63.906,66.541
368,145.617,114.968,102.450,83.779,78.784,85.986,110.810,91.416,93.332,79.988,84.231,78.154,75.861,88.609,135.264,94.338,155.539,80.486,66.152,68.678,57.078,63.623,63.333,66.181
369,143.147,115.673,101.911,83.548,78.269,86.133,109.232,91.554,93.030,79.136,84.973,77.566,75.890,88.458,134.091,93.823,155.598,79.818,65.841,68.745,57.461,64.430,63.794,66.035
370,141.496,115.849,100.817,83.384,78.455,84.929,108.044,91.904,92.688,79.531,84.669,77.900,75.333,88.118,131.973,92.515,155.298,80.640,65.783,69.024,56.573,63.705,63.562,65.573
371,140.035,114.867,100.319,82.961,78.038,85.394,106.704,91.629,92.289,78.928,84.633,77.102,74.623,87.311,129.650,91.893,155.659,80.206,65.982,68.860,57.382,63.561,63.387,65.899
372,138.998,115.841,98.915,82.699,78.288,85.094,106.224,91.824,91.608,79.143,84.809,77.012,74.407,87.082,128.438,92.291,155.321,80.610,65.385,68.940,56.546,62.835,63.370,65.283
373,137.202,115.770,98.957,82.855,78.284,84.966,104.280,91.918,90.550,78.443,85.344,75.815,74.531,85.872,125.087,92.323,155.147,80.923,65.650,68.794,56.682,63.261,63.138,65.248
374,136.265,114.704,97.455,83.057,78.163,84.710,103.482,91.200,91.138,78.835,84.378,76.216,73.426,85.640,123.738,93.031,154.603,80.537,66.259,68.449,56.633,63.161,63.462,65.421
375,135.072,114.679,97.187,82.877,78.336,84.535,103.267,90.854,91.005,78.674,84.851,76.517,73.760,85.489,123.251,93.474,156.352,79.998,65.867,68.486,56.321,63.112,63.401,64.469
376,134.559,115.227,96.876,83.223,77.814,83.961,102.407,90.837,90.646,78.036,84.336,76.092,73.260,85.049,121.933,91.731,155.251,80.702,65.441,68.624,56.410,63.075,63.051,65.424
377,133.378,114.954,96.447,82.566,78.404,84.186,101.882,91.421,90.606,78.501,84.445,75.329,73.291,83.778,119.455,91.349,155.981,80.572,65.757,68.255,56.378,61.758,62.647,65.160
378,131.853,114.356,95.779,82.876,78.064,84.124,101.529,91.403,89.510,78.653,84.471,74.491,73.143,82.059,115.293,89.942,154.393,80.043,65.865,67.907,56.437,61.639,62.424,65.024
379,131.258,114.509,95.425,82.769,78.424,83.339,100.462,90.455,89.402,77.739,84.191,74.126,73.312,81.729,112.150,88.260,155.416,79.690,66.019,68.226,56.620,61.567,62.478,65.568
380,130.753,114.364,95.264,82.336,77.950,83.776,100.311,90.612,89.683,77.298,84.565,73.998,72.768,80.543,108.729,87.369,154.184,80.392,65.783,68.077,56.136,61.675,61.820,65.349
381,130.246,114.813,94.838,82.294,78.463,83.678,99.394,91.017,88.839,77.646,84.062,74.081,72.538,79.755,105.902,86.753,155.835,80.167,65.653,68.027,56.302,61.554,61.826,64.680
382,130.555,115.165,94.556,82.403,77.767,83.744,99.717,91.481,89.171,77.992,83.893,73.538,72.418,79.464,102.810,85.767,154.867,79.906,65.902,68.552,56.197,61.244,62.075,64.579
383,133.594,114.550,94.373,82.396,78.093,83.412,99.252,91.191,88.550,77.832,83.838,73.254,72.293,78.852,100.321,85.259,155.026,79.788,65.426,68.357,56.465,61.405,61.823,64.637
384,132.393,114.869,93.959,82.498,77.907,83.477,98.102,90.702,88.827,77.605,84.500,73.464,72.005,78.178,98.240,83.900,155.083,79.762,65.715,68.306,56.284,60.823,61.573,64.643
385,130.760,115.339,93.916,81.769,78.034,83.502,97.338,91.399,89.226,77.698,84.182,73.265,71.989,77.272,96.157,82.265,155.945,79.330,65.476,68.250,55.405,61.135,61.226,64.691
386,131.174,115.246,93.736,82.275,77.877,84.011,96.807,90.981,88.834,77.862,84.356,73.315,71.590,76.552,94.669,81.054,155.593,79.385,65.637,67.881,56.023,61.632,61.422,64.915
387,129.703,115.528,93.368,82.379,77.521,82.807,95.518,90.483,88.570,77.599,84.269,72.763,71.808,75.429,92.360,80.935,156.567,79.574,65.741,67.907,55.352,60.960,61.031,65.176
388,129.314,114.417,93.229,82.100,77.714,83.251,94.805,91.049,88.234,77.777,84.540,73.213,71.467,75.315,90.848,79.757,155.184,80.366,65.715,68.113,55.597,60.786,61.330,65.267
389,128.412,114.876,93.010,81.657,77.694,83.615,94.780,91.101,89.226,77.426,84.578,72.152,71.270,74.524,89.751,79.070,155.813,79.490,65.849,67.670,55.612,60.949,60.705,64.717
390,127.857,114.994,93.331,82.121,77.428,83.117,93.624,91.687,87.955,78.105,84.140,72.886,71.327,74.567,87.859,77.787,155.997,80.225,65.790,68.652,55.665,61.391,61.238,64.856
391,127.233,115.095,92.612,82.131,77.054,83.973,92.910,91.273,88.643,77.107,83.618,72.557,71.357,73.831,86.227,77.420,155.347,79.863,65.879,68.119,55.505,60.653,60.696,65.141
392,126.131,116.223,92.556,82.129,77.061,83.749,92.429,90.513,88.028,77.176,83.969,72.488,71.311,73.771,84.415,76.701,155.241,80.203,66.158,67.814,55.346,60.863,61.402,64.576
393,126.010,115.238,92.737,81.853,77.148,83.919,91.193,90.860,88.254,77.351,83.658,72.960,70.937,73.207,83.738,76.206,155.601,79.882,65.532,67.876,55.790,60.911,60.409,65.573
394,125.429,115.530,92.752,81.558,77.593,82.924,90.785,90.549,87.480,77.667,83.411,72.396,71.127,73.134,81.924,76.631,155.511,79.540,66.154,68.541,54.896,60.670,60.760,65.424
395,127.901,114.938,93.097,81.457,77.189,83.170,90.702,91.301,87.437,77.394,83.982,72.431,71.469,72.777,81.243,75.582,155.927,79.355,65.958,67.814,55.684,60.905,60.576,65.139
396,128.121,115.923,93.264,81.842,76.849,82.557,89.789,91.131,87.497,77.101,83.444,72.874,71.138,72.772,80.433,74.934,155.298,80.302,65.946,67.753,55.236,61.419,60.513,64.979
397,127.179,115.296,93.592,81.920,77.184,82.993,89.925,90.167,87.595,77.691,84.444,72.810,71.043,72.306,79.529,74.786,156.355,79.974,65.538,67.953,55.834,61.328,60.725,64.779
398,126.371,115.981,94.099,81.645,77.003,83.118,89.015,90.876,87.859,77.011,83.825,73.559,70.914,72.142,78.393,74.423,155.466,80.069,65.406,68.364,55.318,60.982,60.702,64.667
399,125.822,115.948,93.778,81.899,77.061,83.339,88.560,91.618,87.578,77.082,83.487,73.050,70.773,72.120,77.875,74.337,155.449,79.105,65.315,68.144,55.244,61.030,60.796,64.971
400,124.554,115.471,93.152,81.701,76.840,83.005,88.661,90.676,87.932,76.960,83.795,72.251,70.401,71.838,77.348,74.112,155.577,79.540,65.518,67.666,55.265,60.579,60.358,64.523
401,124.530,115.585,92.796,81.618,76.935,82.551,87.640,90.929,87.387,77.223,83.038,72.448,70.902,71.842,76.580,73.679,155.343,79.289,65.555,68.098,55.435,61.261,60.352,64.339
402,124.523,115.016,92.901,81.268,77.136,82.855,87.193,90.509,85.962,77.093,83.607,73.118,70.329,71.493,75.302,73.241,155.678,79.527,65.422,68.222,55.435,61.577,59.983,64.144
403,124.187,115.572,92.418,81.777,77.290,82.187,87.389,91.322,87.337,76.993,83.893,73.251,70.863,71.153,74.104,73.257,156.229,79.518,65.953,68.133,54.890,60.565,60.539,64.819
404,124.265,115.225,92.033,81.791,76.796,82.988,86.513,90.631,87.804,76.793,83.225,72.784,70.745,71.472,74.374,72.985,155.698,79.707,65.835,68.180,55.471,61.147,60.538,64.835
