 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21
37,35.211,29.371,29.157,27.956,27.546,28.583,29.075,27.153,28.389,24.464,22.076,21.382,21.065,21.744,22.723,25.450,26.000,23.694,25.621,24.076,20.038
38,35.254,29.466,29.076,28.123,27.553,28.596,28.795,27.336,28.346,24.546,22.104,21.290,21.017,21.732,22.655,25.524,26.006,23.706,25.596,24.002,20.077
39,34.871,29.384,29.319,28.027,28.134,28.291,28.837,27.293,28.152,24.363,22.054,21.170,21.048,21.689,22.764,25.543,26.043,23.730,25.728,24.227,20.205
40,35.103,29.359,29.007,28.047,27.918,28.286,28.754,27.346,28.081,24.540,22.076,21.421,21.037,21.638,22.721,25.465,26.041,23.748,25.702,24.144,20.070
41,34.968,29.445,28.973,28.040,27.980,28.274,28.484,27.416,27.975,24.422,22.132,21.259,21.082,21.756,22.637,25.519,25.911,23.689,25.881,24.131,19.905
42,34.995,29.180,29.048,27.958,27.591,28.129,28.498,27.314,28.032,24.430,22.186,21.656,20.988,21.639,22.586,25.393,25.957,23.831,25.804,24.278,20.108
43,34.783,29.213,28.932,27.765,27.605,27.821,28.493,27.407,28.067,24.411,22.086,21.247,21.017,21.718,22.645,25.241,26.013,23.711,25.528,24.151,20.126
44,34.837,29.122,29.294,28.042,27.963,28.001,28.353,27.249,27.986,24.252,22.106,21.490,21.045,21.658,22.638,25.288,25.835,23.635,25.766,24.171,20.140
45,34.854,29.137,29.204,28.143,28.032,27.899,28.330,27.161,27.749,24.371,22.022,21.336,20.935,21.776,22.676,25.286,25.853,23.441,25.506,24.200,20.136
46,35.001,29.006,29.015,27.941,27.933,27.937,28.394,27.135,27.664,24.444,22.230,21.228,21.020,21.658,22.659,25.465,25.988,23.512,25.609,24.164,20.005
47,34.855,28.932,29.000,27.998,27.658,27.856,28.325,27.297,28.138,24.262,22.160,21.541,21.029,21.788,22.592,25.436,25.756,23.657,25.557,24.160,20.217
48,34.938,29.186,29.174,28.148,27.881,27.871,28.283,27.280,28.145,24.325,22.186,21.259,20.925,21.723,22.741,25.469,25.917,23.662,25.681,24.256,20.223
49,35.031,29.215,29.214,27.817,28.164,27.914,28.241,27.117,28.011,24.541,22.206,21.301,21.065,21.625,22.583,25.419,25.897,23.498,25.753,24.220,20.090
50,34.966,29.141,29.078,27.788,27.811,27.879,28.253,27.245,27.484,24.482,22.054,21.440,21.128,21.658,22.680,25.363,25.922,23.529,25.557,24.100,20.174
51,34.869,29.220,29.266,27.817,27.841,27.742,28.224,27.156,27.901,24.290,22.092,21.436,20.906,21.743,22.639,25.244,25.908,23.466,25.617,24.020,19.968
52,34.809,29.055,29.091,28.007,27.861,27.862,28.220,27.185,27.760,24.316,22.022,21.243,20.996,21.708,22.650,25.346,26.030,23.664,25.643,24.144,20.129
53,35.036,29.196,28.911,27.914,27.898,27.587,28.035,27.422,27.700,24.451,22.285,21.282,21.033,21.638,22.524,25.549,25.757,23.510,25.940,24.084,19.995
54,35.024,29.134,29.255,27.827,28.171,27.486,28.136,27.315,27.647,24.323,22.092,20.985,20.978,21.685,22.684,25.332,25.937,23.400,25.685,24.058,20.118
55,35.155,29.327,29.229,27.798,27.511,27.482,28.126,27.131,27.905,24.326,22.032,21.290,21.102,21.670,22.616,25.367,25.843,23.556,25.847,24.187,20.054
56,34.886,29.070,29.108,27.832,27.903,27.617,27.994,27.282,28.004,24.218,22.234,21.089,20.945,21.682,22.701,25.337,25.947,23.480,25.851,24.073,20.104
57,35.313,29.221,29.010,27.923,27.680,27.528,28.160,27.379,27.972,24.275,22.084,21.270,21.075,21.642,22.620,25.130,25.925,23.542,26.119,24.249,20.027
58,35.000,28.956,29.281,27.874,27.968,27.666,28.020,27.323,27.908,24.360,22.132,21.510,21.117,21.705,22.637,25.199,25.972,23.539,26.038,24.151,19.996
59,34.883,29.117,29.169,27.852,27.990,27.488,28.016,27.078,27.873,24.436,22.176,21.224,20.977,21.608,22.624,25.219,26.066,23.735,25.400,24.309,20.196
60,35.289,29.409,29.173,27.835,27.628,27.510,28.101,27.313,27.862,24.442,22.000,21.486,20.866,21.690,22.688,25.164,25.769,23.615,25.894,24.149,20.106
61,35.039,29.322,28.970,28.000,27.514,27.668,28.019,27.269,27.901,24.433,22.142,21.147,21.007,21.680,22.586,25.280,25.928,23.520,25.804,24.136,20.031
62,34.759,29.368,28.830,27.936,27.789,27.582,28.085,27.214,28.000,24.326,22.146,21.297,21.024,21.634,22.578,25.257,25.756,23.574,25.868,23.898,19.964
63,34.891,28.987,28.937,28.072,27.365,27.631,28.038,27.093,27.756,24.294,22.112,21.471,20.954,21.745,22.593,25.124,25.848,23.583,25.749,24.222,20.118
64,34.874,29.204,29.180,28.156,27.893,27.665,28.078,27.241,27.802,24.437,22.277,21.413,21.081,21.753,22.559,25.503,25.734,23.586,25.766,24.387,20.214
65,34.901,29.133,29.076,27.627,27.931,27.457,28.113,27.350,27.958,24.420,21.946,21.290,20.993,21.561,22.595,25.532,25.964,23.473,25.740,24.024,19.971
66,34.815,29.150,28.974,27.941,27.665,27.492,27.928,27.205,27.830,24.307,22.144,21.178,21.072,21.592,22.572,25.299,25.949,23.620,25.655,24.113,20.108
67,34.879,29.223,29.193,27.775,27.700,27.700,27.972,27.246,27.739,24.443,22.114,21.062,21.048,21.506,22.600,25.383,25.968,23.659,25.762,24.118,20.099
68,34.840,29.093,29.097,27.805,27.633,27.560,28.098,27.094,27.534,24.301,22.122,21.232,20.947,21.638,22.590,25.190,25.750,23.461,25.851,24.213,19.932
69,34.933,29.420,28.832,27.840,27.854,27.494,28.002,27.221,27.841,24.299,22.088,21.247,21.086,21.702,22.667,25.319,26.013,23.662,25.996,24.053,20.039
70,34.961,29.373,29.074,27.832,27.816,27.483,28.014,27.238,27.746,24.387,21.994,21.031,21.065,21.684,22.585,25.446,25.950,23.703,25.957,24.031,20.039
71,34.724,29.044,29.150,27.953,27.402,27.533,28.027,27.057,27.636,24.414,22.128,21.413,20.862,21.660,22.486,25.223,25.808,23.490,25.498,24.078,20.063
72,34.940,29.254,29.094,27.993,27.854,27.679,27.888,27.097,27.664,24.476,22.074,21.263,21.010,21.712,22.519,25.480,25.857,23.757,25.557,23.984,20.029
73,34.716,29.275,29.113,27.812,28.097,27.657,27.979,27.325,27.682,24.263,22.030,21.448,20.833,21.594,22.562,25.444,25.831,23.635,25.583,24.244,20.118
74,34.819,29.272,28.939,28.141,27.794,27.514,27.927,27.339,27.947,24.485,22.004,21.181,20.960,21.587,22.602,25.313,25.793,23.551,26.162,24.089,20.135
75,34.744,29.261,29.027,28.136,27.491,27.387,27.992,27.375,27.565,24.325,22.078,21.174,20.990,21.679,22.616,25.430,25.826,23.725,25.834,24.191,19.986
76,34.865,29.292,29.143,28.017,27.650,27.594,27.938,27.287,27.721,24.303,22.058,21.425,20.880,21.578,22.628,25.308,25.759,23.490,25.809,24.173,20.178
77,34.953,29.316,29.005,27.758,27.566,27.462,28.007,27.178,27.375,24.234,22.066,21.347,20.996,21.637,22.651,25.236,25.877,23.703,25.774,24.098,20.005
78,34.858,29.177,29.075,27.960,27.677,27.676,28.087,27.219,27.502,24.288,22.230,21.201,21.073,21.677,22.553,25.244,25.766,23.554,25.804,24.151,20.104
79,34.872,29.006,28.757,27.998,27.806,27.517,27.962,27.180,27.671,24.312,22.287,21.382,20.974,21.642,22.580,25.280,25.802,23.591,25.762,24.209,19.982
80,34.928,29.240,28.901,27.921,27.739,27.493,27.929,27.324,27.544,24.323,22.166,21.359,21.040,21.652,22.679,25.251,25.860,23.657,26.089,24.229,19.959
81,34.927,29.207,28.898,27.741,27.650,27.739,27.811,27.199,27.883,24.251,21.898,21.375,20.993,21.651,22.537,25.290,25.642,23.532,25.579,24.329,20.018
82,34.967,29.341,29.114,27.736,27.898,27.409,27.981,27.240,27.721,24.153,22.190,21.236,21.017,21.544,22.570,25.577,25.842,23.750,25.864,23.956,20.063
83,35.115,29.354,28.937,27.916,28.057,27.462,27.927,27.419,28.042,24.267,22.138,21.239,20.971,21.639,22.661,25.354,25.818,23.775,25.706,24.316,20.110
84,34.980,29.325,29.067,27.928,27.682,27.349,27.848,27.141,27.912,24.320,22.020,21.224,21.069,21.693,22.479,25.334,25.804,23.586,26.004,24.207,20.052
85,34.855,29.197,29.117,28.002,27.509,27.472,27.923,27.275,27.799,24.337,22.036,21.270,20.901,21.611,22.589,25.353,25.710,23.640,25.928,23.984,19.910
86,35.079,29.191,28.920,27.714,27.576,27.502,27.888,27.167,27.876,24.274,22.118,21.131,20.981,21.582,22.581,25.143,25.784,23.647,25.796,24.122,20.023
87,35.022,29.070,28.940,27.904,27.563,27.583,27.895,27.214,27.724,24.388,22.076,21.282,21.062,21.561,22.595,25.248,25.770,23.914,25.498,24.227,19.971
88,34.992,29.311,29.105,27.909,27.896,27.390,27.913,27.190,27.784,24.419,22.014,21.471,20.963,21.545,22.560,25.255,25.689,23.586,25.736,24.031,20.201
89,34.767,29.155,28.757,27.872,27.784,27.499,27.999,27.208,27.767,24.350,22.182,21.151,21.022,21.579,22.582,25.286,25.734,23.483,25.638,23.907,20.011
90,34.928,29.125,29.214,28.074,27.819,27.594,27.904,27.276,27.802,24.289,22.148,21.104,21.053,21.606,22.726,25.514,25.795,23.610,25.723,24.082,20.023
91,35.008,29.291,28.948,27.909,27.635,27.543,27.912,27.296,27.788,24.295,22.136,21.243,21.073,21.569,22.578,25.393,26.013,23.551,26.153,24.169,20.016
92,34.761,29.160,29.172,27.867,27.911,27.504,28.010,27.171,27.799,24.320,22.234,21.398,20.957,21.715,22.530,25.448,25.910,23.618,25.723,24.160,19.968
93,34.863,29.193,29.158,27.827,27.625,27.291,27.967,27.249,27.721,24.417,21.980,21.282,20.954,21.614,22.514,25.306,25.805,23.659,25.919,24.167,20.029
94,34.874,29.039,28.901,27.798,27.792,27.471,27.719,27.289,28.039,24.318,21.888,21.212,20.934,21.628,22.620,25.257,25.777,23.578,25.604,24.116,20.023
95,34.909,29.351,29.042,27.795,27.955,27.570,27.896,27.197,27.954,24.413,22.082,21.116,20.993,21.624,22.509,25.429,25.769,23.627,25.838,24.116,20.074
96,34.926,29.021,28.822,27.847,27.759,27.276,27.921,27.211,27.852,24.330,22.130,21.320,20.960,21.667,22.568,25.281,25.887,23.679,25.570,24.122,19.989
97,34.964,29.167,28.813,27.844,27.722,27.361,28.037,27.322,27.880,24.438,22.060,21.340,21.001,21.617,22.577,25.274,25.801,23.711,25.706,24.160,20.057
98,35.122,29.390,29.031,27.644,27.506,27.381,27.816,27.173,27.809,24.251,22.096,21.347,20.862,21.705,22.667,25.356,25.775,23.667,25.685,24.180,19.989
99,34.735,29.107,28.969,27.731,27.953,27.467,27.860,27.233,27.943,24.334,22.034,21.375,20.951,21.618,22.537,25.370,25.793,23.466,25.787,24.209,20.075
100,34.709,29.096,29.018,27.726,27.787,27.385,27.847,27.256,27.608,24.340,22.110,21.351,20.993,21.576,22.572,25.286,25.848,23.711,25.826,24.142,20.171
101,34.661,29.218,29.031,27.760,27.772,27.265,27.845,27.210,27.940,24.290,21.998,21.166,21.049,21.593,22.650,25.284,25.753,23.608,25.804,24.064,20.097
102,34.593,29.332,28.854,27.916,27.608,27.514,27.925,27.077,27.862,24.363,21.996,21.201,21.009,21.511,22.543,25.210,25.999,23.596,25.545,24.182,20.086
103,34.719,29.179,28.966,27.911,27.407,27.518,27.903,27.181,27.802,24.329,22.301,21.347,21.059,21.648,22.497,25.163,25.774,23.527,26.021,24.224,20.048
104,34.684,29.303,28.914,27.938,27.672,27.565,27.929,27.252,27.915,24.398,21.938,21.351,20.971,21.636,22.557,25.215,25.801,23.542,25.868,24.093,19.916
105,34.899,29.209,28.834,27.825,27.462,27.507,27.887,27.106,27.827,24.340,22.064,21.255,20.954,21.634,22.625,25.142,25.705,23.556,25.668,24.024,20.052
106,34.836,29.243,28.916,27.827,27.744,27.557,27.841,27.188,27.488,24.323,22.074,21.375,20.963,21.653,22.566,25.221,25.782,23.444,25.783,24.113,19.996
107,34.728,29.243,28.711,27.849,27.462,27.404,27.876,27.208,27.678,24.303,22.289,21.216,21.049,21.498,22.513,25.324,25.826,23.664,25.677,24.173,20.038
108,34.611,29.292,29.003,27.593,27.409,27.504,27.971,27.158,27.700,24.130,22.122,21.409,20.921,21.633,22.501,25.124,25.952,23.593,25.626,24.078,20.099
109,34.987,29.341,28.894,27.780,27.484,27.380,27.977,27.239,27.873,24.331,22.092,21.166,21.026,21.660,22.451,24.990,25.782,23.458,25.749,24.080,19.910
110,35.185,29.101,29.005,27.849,27.911,27.403,27.744,27.103,27.650,24.222,22.002,21.228,20.935,21.583,22.502,24.974,25.697,23.596,25.779,24.184,20.110
111,34.928,29.055,29.110,27.652,27.660,27.536,27.783,27.275,27.795,24.237,22.074,21.193,20.821,21.544,22.608,25.077,25.795,23.598,25.634,24.187,19.969
112,34.811,28.932,28.996,27.783,27.623,27.453,27.698,27.243,27.601,24.299,22.048,21.417,21.104,21.623,22.586,25.201,25.896,23.603,25.464,24.129,20.018
113,34.770,29.218,28.982,27.805,27.412,27.487,27.875,27.004,27.717,24.209,22.062,21.181,20.909,21.515,22.545,25.166,25.739,23.623,25.928,24.222,19.943
114,34.753,28.995,28.925,27.881,27.541,27.514,27.807,27.054,27.463,24.318,22.130,21.251,20.899,21.584,22.513,25.394,25.970,23.650,25.791,24.020,20.057
115,35.012,29.321,28.756,27.807,27.978,27.330,27.855,27.106,27.746,24.192,22.084,21.290,20.831,21.627,22.564,25.150,25.943,23.468,25.834,24.151,20.104
116,34.732,29.112,28.958,28.007,27.665,27.555,27.809,27.013,27.792,24.301,21.980,21.208,20.911,21.548,22.546,25.332,25.643,23.520,25.617,24.260,20.052
117,34.659,29.096,28.909,27.852,27.598,27.398,27.714,27.276,27.827,24.272,22.297,21.181,20.980,21.474,22.587,25.181,25.772,23.510,25.872,23.978,20.077
118,34.727,29.166,28.918,27.704,27.658,27.416,27.747,27.235,27.802,24.400,22.186,21.135,20.908,21.513,22.570,25.210,25.758,23.529,25.745,24.136,20.027
119,34.505,29.243,28.959,27.995,27.690,27.471,27.922,27.202,27.742,24.347,22.016,21.104,20.941,21.584,22.627,25.232,25.801,23.502,25.787,24.222,20.023
120,34.869,29.354,28.718,27.647,27.613,27.398,27.778,27.155,27.792,24.285,22.074,21.340,20.951,21.575,22.504,25.393,25.829,23.642,25.579,24.222,20.059
121,34.795,29.174,28.937,27.943,27.717,27.492,27.915,27.238,27.965,24.260,22.020,21.236,20.863,21.599,22.515,25.310,25.721,23.439,25.945,24.289,20.095
122,34.721,29.017,29.014,27.869,27.499,27.485,27.749,27.104,27.774,24.187,22.092,21.347,21.066,21.595,22.589,25.452,25.782,23.539,25.770,24.107,19.952
123,34.640,29.074,28.743,27.667,27.578,27.604,27.759,27.195,27.724,24.414,22.042,21.081,21.007,21.529,22.520,25.313,25.746,23.449,25.843,23.896,19.921
124,34.929,29.073,28.835,28.123,27.893,27.583,27.769,27.282,27.908,24.238,22.070,21.355,20.950,21.589,22.530,25.225,25.672,23.684,25.826,24.344,20.029
125,34.914,29.272,29.040,27.842,27.898,27.533,27.833,27.072,27.332,24.316,21.932,20.992,21.055,21.583,22.603,25.286,25.806,23.429,25.851,23.947,19.939
126,34.727,29.125,29.116,27.827,27.928,27.217,27.748,27.245,27.922,24.432,22.062,21.313,20.899,21.640,22.516,25.097,25.819,23.676,25.783,24.107,19.935
127,34.819,29.103,29.011,27.820,27.524,27.342,27.672,27.175,27.848,24.316,22.184,21.124,20.970,21.538,22.603,25.286,25.835,23.466,25.617,24.158,19.817
128,34.920,29.100,28.830,27.854,27.489,27.465,27.617,27.102,27.689,24.325,22.056,21.166,20.915,21.558,22.518,25.332,25.630,23.559,25.979,24.222,19.991
129,34.724,29.076,28.815,27.923,27.409,27.465,27.735,27.127,27.788,24.364,21.994,21.193,20.997,21.625,22.598,25.159,25.733,23.488,25.477,24.167,19.993
130,34.599,29.243,29.087,27.911,27.988,27.434,27.847,27.340,27.940,24.284,22.052,21.243,20.993,21.647,22.560,25.360,25.851,23.672,25.634,23.989,20.136
131,34.741,29.024,28.785,27.815,27.762,27.395,27.755,27.371,28.152,24.341,22.050,21.208,20.892,21.632,22.657,25.302,25.768,23.596,25.830,24.164,20.079
132,34.782,29.117,28.854,27.864,27.856,27.546,27.895,27.146,27.724,24.387,22.056,21.012,21.110,21.546,22.540,25.149,25.822,23.502,25.830,24.084,20.022
133,34.759,29.235,29.014,27.798,27.491,27.507,27.916,27.249,27.936,24.261,22.092,21.147,21.073,21.620,22.575,25.148,25.908,23.370,25.804,24.216,20.084
134,34.931,28.987,29.010,27.812,27.720,27.387,27.724,27.187,27.643,24.331,22.236,21.243,21.049,21.687,22.507,25.399,25.720,23.608,25.923,24.102,20.111
135,34.530,29.088,28.959,27.501,27.578,27.397,27.772,27.124,27.664,24.382,22.054,21.232,20.983,21.559,22.460,25.407,25.862,23.635,25.732,23.922,20.034
136,34.845,29.085,28.954,27.973,27.826,27.443,27.750,27.236,27.777,24.351,22.034,21.317,21.062,21.487,22.565,25.269,25.690,23.598,25.783,24.196,20.050
137,34.712,29.107,28.811,27.768,27.792,27.354,27.687,27.193,27.671,24.381,21.972,21.390,20.986,21.609,22.539,25.310,25.667,23.701,25.809,24.182,20.018
138,35.020,29.133,29.064,27.914,27.663,27.383,27.803,27.248,27.894,24.275,22.140,21.367,21.055,21.594,22.521,25.145,25.806,23.439,25.643,24.078,20.174
139,34.829,29.314,29.045,27.889,27.643,27.374,27.925,27.205,27.894,24.382,22.106,21.247,20.973,21.699,22.613,25.127,25.771,23.402,25.621,24.004,20.068
140,34.924,29.009,28.932,27.825,27.576,27.445,27.818,27.243,27.749,24.290,21.974,21.440,21.084,21.567,22.501,25.259,25.850,23.537,25.970,24.187,19.952
141,34.889,29.169,29.044,27.738,27.700,27.475,27.812,27.099,27.837,24.399,22.116,21.270,21.027,21.652,22.479,25.157,25.764,23.517,25.660,24.211,20.113
142,34.739,29.201,29.065,27.640,27.660,27.441,27.800,27.263,27.714,24.235,22.092,21.212,21.017,21.595,22.516,25.135,25.811,23.314,25.821,24.153,20.047
143,35.005,29.488,28.993,27.988,27.658,27.450,27.860,27.154,27.696,24.370,22.096,21.398,21.037,21.619,22.424,25.563,25.770,23.549,25.706,24.109,19.962
144,34.580,29.051,29.057,27.793,27.640,27.459,27.873,27.207,27.940,24.404,22.166,21.232,21.010,21.642,22.550,25.470,25.804,23.657,25.660,24.173,20.052
145,34.979,29.158,29.110,27.719,27.707,27.385,27.926,27.369,27.795,24.326,22.092,21.220,21.164,21.668,22.577,25.360,25.889,23.591,25.655,24.393,20.063
146,34.905,29.095,28.831,27.928,27.610,27.414,27.765,27.116,27.845,24.354,22.142,21.166,20.906,21.643,22.571,25.367,25.923,23.600,25.694,24.349,19.998
147,34.874,29.117,28.995,28.121,27.955,27.401,27.896,27.216,27.795,24.377,22.058,21.208,21.164,21.622,22.480,25.152,25.777,23.559,25.745,24.233,20.120
148,34.792,29.183,28.980,27.943,27.658,27.333,27.936,27.187,27.636,24.303,21.968,21.297,20.987,21.592,22.634,25.259,25.679,23.409,25.728,24.316,20.101
149,35.131,29.172,28.928,27.869,27.653,27.503,27.933,27.253,27.802,24.225,22.040,21.228,21.024,21.585,22.538,25.178,25.641,23.699,25.936,24.102,20.009
150,34.995,29.210,29.045,27.711,27.928,27.472,27.911,27.403,27.961,24.249,22.168,21.158,21.013,21.618,22.586,25.277,25.863,23.564,25.587,24.209,20.052
151,34.809,29.288,28.933,27.948,27.886,27.395,27.734,27.311,27.682,24.180,22.204,21.193,21.027,21.648,22.493,25.246,25.862,23.645,25.681,24.224,19.989
152,34.929,29.221,28.941,27.775,27.608,27.416,27.949,27.169,27.604,24.381,22.184,21.301,21.035,21.584,22.501,25.331,25.711,23.662,25.957,24.153,20.090
153,35.056,29.245,28.781,27.874,27.273,27.559,27.810,27.191,27.890,24.302,21.914,21.127,20.954,21.598,22.569,25.397,25.941,23.493,25.630,24.104,20.029
154,35.033,29.096,28.952,27.933,28.007,27.307,27.928,27.168,27.788,24.397,22.154,21.467,21.027,21.546,22.538,25.240,25.758,23.613,25.536,24.173,19.955
155,35.075,29.186,29.022,27.775,27.596,27.411,27.955,27.368,27.668,24.340,22.176,21.263,20.939,21.614,22.453,25.297,25.763,23.556,25.468,24.169,20.074
156,34.943,29.224,28.995,27.812,27.566,27.381,27.864,27.191,27.816,24.199,22.166,21.239,20.937,21.672,22.586,25.161,25.693,23.799,26.026,24.098,20.093
157,34.840,29.114,28.922,27.946,27.536,27.454,27.701,27.117,27.760,24.357,21.994,21.301,20.996,21.562,22.457,25.032,25.824,23.566,25.923,24.089,20.138
158,34.999,29.174,28.997,27.928,27.901,27.348,27.816,27.181,27.753,24.279,21.990,21.467,21.053,21.627,22.570,25.156,25.792,23.870,25.532,24.251,20.032
159,34.671,29.028,28.997,27.699,28.000,27.343,27.857,27.121,27.777,24.393,22.122,21.398,20.977,21.648,22.570,25.153,25.941,23.588,25.766,24.071,20.110
160,35.165,29.368,28.971,27.896,27.499,27.453,27.875,27.183,27.908,24.311,22.311,21.286,21.081,21.623,22.561,25.073,25.867,23.532,25.787,24.069,19.955
161,34.744,29.231,29.031,27.837,27.702,27.453,27.759,27.088,27.678,24.371,22.144,21.239,21.046,21.683,22.513,25.177,25.786,23.627,25.809,24.122,20.066
162,34.950,29.215,29.016,27.958,27.871,27.374,27.830,27.032,27.622,24.371,22.080,21.263,20.990,21.626,22.428,25.310,25.775,23.625,25.902,24.367,20.065
163,34.503,29.021,28.993,27.899,27.826,27.444,27.921,27.103,27.855,24.340,22.052,21.247,20.908,21.744,22.619,25.269,25.837,23.561,25.426,24.200,19.903
164,34.819,29.144,28.947,28.007,27.898,27.535,27.835,27.333,28.039,24.192,22.062,21.463,21.045,21.503,22.500,25.152,25.684,23.461,25.719,24.187,20.020
165,35.031,29.041,28.973,27.933,27.452,27.407,27.867,27.112,27.929,24.306,22.102,21.251,20.958,21.700,22.555,25.098,25.715,23.632,25.349,24.096,20.043
166,34.916,29.079,29.010,27.751,28.109,27.300,27.750,27.195,27.693,24.198,21.920,21.039,20.970,21.508,22.549,25.179,25.880,23.522,25.681,24.031,20.023
167,34.866,29.155,28.862,27.958,27.851,27.432,27.761,27.225,27.837,24.351,21.982,21.317,21.052,21.666,22.465,25.194,25.711,23.324,25.685,24.122,20.081
168,34.965,29.028,29.010,27.904,27.792,27.300,27.919,27.077,27.604,24.302,21.996,21.220,20.991,21.682,22.588,25.054,25.802,23.395,25.447,24.000,20.093
169,34.772,29.027,28.864,27.805,27.744,27.302,27.774,27.212,27.961,24.255,22.098,21.170,20.925,21.653,22.573,25.273,25.687,23.505,25.838,24.100,20.174
170,34.837,29.278,28.895,27.570,27.888,27.440,27.827,27.027,27.717,24.182,22.042,21.270,20.960,21.594,22.612,25.342,25.758,23.529,25.851,24.318,20.048
171,34.304,29.103,28.617,27.773,27.702,27.454,27.765,27.182,28.000,24.347,22.212,21.154,20.986,21.613,22.540,25.367,25.837,23.574,25.723,23.971,20.016
172,34.811,29.250,28.850,27.958,27.655,27.372,27.895,27.100,27.809,24.157,22.028,21.340,21.091,21.620,22.413,25.252,25.862,23.426,25.787,24.040,19.993
173,34.932,29.286,28.920,27.783,27.509,27.171,27.932,27.095,27.784,24.295,22.056,21.212,20.952,21.579,22.572,25.161,25.771,23.578,25.702,24.180,20.004
174,34.465,29.028,28.981,27.936,28.000,27.475,27.838,27.141,27.223,24.317,22.084,21.402,20.916,21.599,22.547,25.281,25.996,23.689,25.651,24.009,19.944
175,34.903,29.248,28.958,27.783,27.784,27.136,27.913,27.232,27.823,24.191,22.132,21.116,20.993,21.565,22.565,25.090,25.729,23.463,25.600,24.071,19.919
176,34.838,29.242,29.010,27.820,27.603,27.293,27.777,27.038,27.799,24.166,21.982,21.305,20.939,21.565,22.493,25.175,25.674,23.265,25.383,24.313,20.072
177,34.724,29.131,28.834,27.815,27.618,27.470,27.840,27.080,27.777,24.074,22.094,21.124,21.159,21.563,22.430,25.044,25.722,23.789,25.821,24.187,20.086
178,37.414,31.945,36.388,39.091,32.903,39.529,38.883,27.328,31.092,28.125,23.866,23.347,23.539,22.773,22.986,25.608,26.723,25.821,28.404,26.856,20.627
179,40.677,35.708,41.131,47.674,38.333,46.385,48.354,27.783,35.403,33.916,25.104,25.174,25.731,24.730,23.515,25.535,28.398,27.801,28.596,27.258,21.436
