 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21
605,36.910,31.185,32.067,29.800,31.055,40.792,44.211,27.918,29.710,26.493,23.888,23.367,23.120,23.784,24.778,26.519,27.813,25.213,26.902,25.276,21.750
606,36.997,31.049,31.685,29.578,30.221,39.842,42.816,28.031,29.445,26.227,23.353,23.027,22.980,23.653,24.692,26.368,27.828,25.211,26.800,25.064,21.749
607,36.859,30.761,31.571,29.123,29.759,38.948,41.711,27.830,29.230,26.007,23.234,22.911,22.862,23.452,24.434,26.428,27.410,25.167,26.417,25.147,21.702
608,36.813,30.979,31.297,29.217,29.635,38.392,40.670,27.949,29.558,25.710,23.138,22.907,22.447,23.188,24.356,26.295,27.495,25.056,26.566,25.129,21.372
609,36.893,31.160,31.038,28.953,29.333,37.665,39.687,27.972,28.905,25.824,22.892,22.394,22.372,23.105,24.260,26.321,27.371,24.762,26.511,25.124,21.499
610,36.856,30.815,30.997,28.985,29.531,36.836,38.742,27.749,28.926,25.544,22.792,22.506,22.159,22.941,24.200,26.161,27.195,25.059,26.311,25.267,21.307
611,36.707,30.645,30.931,28.714,29.531,36.244,37.894,27.766,28.975,25.524,22.860,22.263,22.003,22.904,24.030,26.352,27.158,24.738,26.745,25.160,21.233
612,36.672,30.690,30.937,28.815,29.546,35.650,37.248,27.887,28.996,25.413,22.766,22.344,22.110,22.813,23.881,26.639,27.086,24.578,26.536,25.256,21.167
613,36.745,30.504,30.800,28.820,28.948,34.941,36.288,27.740,28.943,25.369,22.723,22.212,21.944,22.776,23.950,26.490,27.077,24.723,26.826,25.107,21.016
614,36.718,30.518,30.572,28.726,28.764,34.422,35.812,27.645,29.307,25.306,22.711,22.012,21.988,22.720,23.733,26.423,26.914,24.650,26.860,25.164,21.090
615,36.723,30.548,30.625,28.825,28.722,34.055,35.216,27.790,29.064,25.385,22.693,22.324,21.837,22.515,23.770,26.371,27.018,24.495,26.732,25.107,21.025
616,39.298,36.397,41.053,44.593,35.218,52.063,51.443,28.265,32.943,30.595,25.727,24.193,24.635,24.411,24.380,26.600,27.853,27.701,30.272,28.547,22.174
617,42.523,41.915,45.730,50.563,38.221,59.337,60.286,28.421,38.350,35.153,28.062,26.533,26.072,26.750,25.351,26.912,29.819,29.235,30.119,28.638,23.122
618,41.284,41.221,42.955,46.035,37.635,56.615,58.552,28.310,36.968,34.363,27.896,26.382,25.929,26.565,25.522,26.989,29.410,28.652,28.860,27.162,23.255
619,39.882,38.153,40.161,41.509,35.794,53.445,56.192,28.142,35.272,32.187,26.796,25.286,25.372,26.116,25.299,26.927,28.909,27.444,28.230,26.687,22.948
620,39.087,35.580,37.974,37.499,33.891,50.792,53.450,28.374,34.095,30.775,26.058,24.768,24.659,25.259,24.877,26.721,28.459,26.890,27.485,25.951,22.799
621,38.359,33.910,35.996,34.743,32.422,48.424,50.378,28.266,32.792,29.330,25.238,24.371,24.264,24.754,24.827,26.588,27.999,26.105,27.294,25.658,22.722
622,37.863,32.354,34.511,32.995,32.372,46.312,47.676,28.079,31.735,28.441,24.607,23.846,23.879,24.363,24.565,26.572,27.969,26.010,27.068,25.682,22.533
623,37.497,33.058,33.687,31.911,31.216,44.433,45.928,27.973,31.247,28.601,24.265,23.548,24.442,24.307,24.666,26.582,27.846,25.672,26.957,25.456,22.413
624,37.460,33.439,33.240,30.867,31.248,43.074,43.777,28.002,30.484,29.345,24.038,23.506,24.630,24.258,24.683,26.494,27.903,25.522,26.923,25.418,22.323
625,37.259,32.610,32.557,30.262,30.581,41.963,42.162,27.932,30.367,28.791,23.655,23.251,24.174,24.102,24.613,26.646,27.722,25.436,26.796,25.400,22.127
626,36.955,31.746,32.101,29.822,30.017,41.035,40.926,27.863,29.901,27.857,23.423,22.641,23.702,23.771,24.458,26.597,27.580,25.228,26.826,25.380,21.887
627,36.947,31.302,32.119,29.706,29.799,40.081,39.776,27.953,29.668,27.312,23.206,22.479,23.357,23.571,24.329,26.898,27.582,24.877,27.081,25.478,21.736
628,36.873,31.122,31.628,29.420,29.459,39.243,38.676,27.852,29.594,26.784,23.004,22.521,22.974,23.340,24.260,26.887,27.545,25.248,26.774,25.409,21.679
629,36.685,31.093,31.576,29.309,30.213,38.273,37.815,27.918,29.601,26.549,22.872,22.456,22.592,23.209,24.140,26.840,27.557,25.208,26.894,25.396,21.573
630,36.888,30.882,31.270,29.699,30.117,37.396,37.101,27.698,29.417,26.104,23.050,22.324,22.418,23.126,24.000,26.703,27.338,24.836,27.068,25.342,21.395
631,36.942,30.919,31.371,29.094,29.392,36.905,36.641,27.915,29.237,25.902,22.733,22.077,22.255,22.920,23.908,26.657,27.268,24.914,26.762,25.213,21.246
632,36.705,30.877,31.199,29.289,29.216,36.042,35.729,28.023,29.226,25.744,22.639,22.189,22.203,22.717,23.855,26.601,27.291,24.801,26.974,25.438,21.352
633,36.896,30.951,31.180,29.121,29.169,35.476,35.309,27.870,28.827,25.613,22.697,21.830,21.999,22.796,23.986,26.451,27.432,24.892,26.868,25.293,21.226
634,36.802,31.008,31.192,29.232,29.174,34.580,34.491,27.737,29.198,25.564,22.691,21.884,21.876,22.687,23.749,26.651,27.353,24.515,26.677,25.400,21.287
635,36.617,31.047,31.177,29.175,29.236,33.887,33.928,27.822,28.862,25.460,22.607,21.819,21.742,22.609,23.802,26.578,27.337,24.370,26.562,25.178,20.855
636,36.929,30.929,31.168,29.151,28.876,33.543,33.421,27.905,29.205,25.552,22.475,22.019,21.746,22.571,23.681,26.869,27.298,24.527,26.732,25.262,20.865
637,36.834,30.989,31.132,28.919,28.928,32.912,33.027,27.901,28.827,25.267,22.593,21.764,21.707,22.422,23.665,26.804,27.384,24.581,26.889,25.329,20.804
638,36.801,30.921,30.755,29.190,29.139,32.372,32.584,27.912,29.014,25.212,22.369,21.637,21.719,22.356,23.694,26.797,27.207,24.507,26.719,25.420,20.749
639,36.825,31.136,30.990,29.032,29.390,32.106,32.178,27.985,28.936,25.141,22.507,21.792,21.467,22.426,23.623,26.810,27.195,24.569,26.702,25.322,20.786
640,36.742,31.161,30.954,28.960,29.333,31.518,31.725,27.765,28.686,25.232,22.575,21.710,21.556,22.428,23.604,26.852,27.413,24.500,26.762,25.378,20.702
641,36.865,31.147,30.928,29.032,29.236,31.165,31.515,27.724,28.986,25.146,22.429,21.753,21.546,22.360,23.556,26.807,27.340,24.417,26.643,25.173,20.671
642,36.817,30.908,30.851,29.141,28.754,30.813,31.124,27.827,28.954,25.233,22.331,21.544,21.425,22.319,23.625,26.691,27.308,24.446,26.868,25.360,20.646
643,36.586,31.111,30.918,29.012,28.935,30.695,30.976,28.075,29.120,25.226,22.427,21.649,21.442,22.349,23.628,26.713,27.418,24.422,26.626,25.382,20.558
644,36.715,31.009,30.831,29.047,28.973,30.327,30.704,27.943,28.866,25.067,22.451,21.533,21.408,22.294,23.474,26.772,27.335,24.748,26.574,24.958,20.630
645,36.656,31.292,30.770,29.262,28.826,30.270,30.426,27.942,29.244,25.184,22.457,21.622,21.429,22.282,23.463,27.004,27.310,24.488,26.732,25.444,20.713
646,36.597,30.929,31.001,28.731,28.774,29.895,30.290,27.808,29.007,25.183,22.497,21.672,21.354,22.414,23.526,26.992,27.241,24.309,26.481,25.416,20.427
647,36.711,30.867,30.944,29.037,28.926,29.646,30.224,27.845,28.625,25.051,22.397,21.544,21.233,22.213,23.509,26.923,27.323,24.564,26.515,25.229,20.452
648,36.498,31.038,30.906,28.983,28.841,29.525,30.120,27.874,28.975,25.027,22.443,21.571,21.249,22.294,23.460,26.455,27.256,24.375,26.570,25.004,20.490
649,36.649,30.940,30.892,29.128,28.658,29.221,30.048,27.963,28.802,25.197,22.311,21.490,21.311,22.360,23.485,26.796,27.259,24.436,26.902,25.289,20.483
650,36.640,31.000,30.684,28.753,28.834,29.277,29.639,27.791,28.958,25.066,22.557,21.595,21.367,22.280,23.478,26.760,27.160,24.466,26.851,25.200,20.496
651,36.699,30.845,30.748,28.931,28.782,29.259,29.497,27.731,28.774,25.123,22.565,21.579,21.392,22.233,23.483,26.603,27.265,24.525,26.332,25.153,20.336
652,36.615,30.859,30.790,28.840,28.568,29.011,29.666,27.844,28.813,25.047,22.391,21.483,21.229,22.183,23.459,26.796,27.201,24.473,26.936,25.220,20.341
653,36.568,30.687,30.809,29.304,28.533,28.906,29.305,27.942,28.986,25.027,22.469,21.614,21.401,22.195,23.531,26.732,27.208,24.608,26.932,24.987,20.329
654,36.683,30.777,30.907,29.025,29.141,28.793,29.446,27.815,28.986,25.063,22.425,21.622,21.193,22.259,23.414,26.670,27.158,24.390,26.762,25.524,20.476
655,36.808,30.844,30.812,28.911,29.002,28.736,29.354,27.813,29.141,25.127,22.441,21.517,21.222,22.204,23.510,26.673,27.359,24.559,26.749,25.340,20.454
656,36.835,30.897,30.828,28.862,28.685,28.566,29.364,27.610,28.774,24.908,22.251,21.378,21.416,22.190,23.522,26.895,27.291,24.223,26.677,25.389,20.408
657,36.695,30.746,30.845,29.030,28.675,28.580,29.367,27.860,29.117,24.992,22.317,21.506,21.245,22.251,23.546,26.786,27.309,24.542,26.804,25.022,20.339
658,36.502,30.803,30.808,29.015,28.754,28.617,29.334,27.812,29.004,25.114,22.345,21.475,21.220,22.255,23.522,26.619,27.321,24.331,26.672,25.222,20.517
659,36.682,30.834,30.684,28.886,29.263,28.490,29.120,27.876,28.777,25.019,22.323,21.649,21.281,22.244,23.504,26.844,27.293,24.495,26.728,25.407,20.330
660,36.717,30.853,30.793,28.891,29.127,28.707,29.214,27.841,28.647,25.104,22.411,21.510,21.337,22.248,23.479,26.641,27.243,24.525,26.328,25.240,20.296
661,36.623,30.929,30.820,29.170,29.124,28.496,29.033,27.735,29.141,25.084,22.269,21.568,21.298,22.211,23.505,26.703,27.216,24.458,26.736,25.471,20.368
662,36.659,30.872,30.801,28.973,28.866,28.501,29.137,27.866,28.604,25.083,22.387,21.664,21.354,22.148,23.523,26.709,27.234,24.547,26.860,25.220,20.366
663,36.514,31.070,30.849,28.956,29.035,28.501,28.976,27.794,28.770,24.894,22.212,21.421,21.301,22.193,23.473,26.709,27.025,24.431,26.868,25.362,20.329
664,36.786,31.041,30.890,29.012,29.228,28.436,29.026,27.828,28.777,25.040,22.497,21.568,21.238,22.259,23.418,26.728,27.366,24.475,26.706,25.307,20.336
665,36.535,30.956,30.691,28.768,29.007,28.345,28.962,27.720,28.746,25.153,22.449,21.456,21.340,22.224,23.551,26.966,27.174,24.561,26.685,25.271,20.424
666,36.559,30.946,30.744,28.810,28.640,28.594,28.986,27.856,28.456,24.899,22.351,21.297,21.248,22.153,23.400,27.087,27.217,24.490,26.570,25.558,20.522
667,36.708,31.065,30.602,29.059,28.732,28.503,29.029,27.738,28.813,25.049,22.331,21.440,21.383,22.268,23.406,26.793,27.255,24.380,26.715,25.260,20.307
668,36.764,30.978,30.903,29.158,28.511,28.510,29.010,27.876,28.534,24.989,22.178,21.483,21.277,22.166,23.393,26.677,27.265,24.380,26.698,25.336,20.305
669,36.500,31.106,30.877,29.114,28.586,28.455,29.021,27.665,28.318,24.919,22.281,21.432,21.337,22.109,23.282,26.574,27.374,24.527,26.783,25.384,20.311
670,36.409,30.690,30.595,29.165,28.821,28.303,28.647,27.567,28.364,24.886,22.251,21.506,21.200,22.012,23.131,26.356,27.005,24.507,26.902,25.720,20.278
671,36.497,30.240,30.448,29.052,28.576,28.554,28.664,27.674,28.587,24.882,22.363,21.336,21.223,22.069,23.029,25.994,26.686,24.458,26.872,25.547,20.420
672,36.242,30.109,30.091,28.435,28.246,28.361,28.705,27.483,28.272,24.939,22.421,21.517,21.343,22.064,22.905,25.996,26.545,24.309,26.791,25.198,20.255
673,36.604,30.182,30.134,28.523,28.094,28.232,28.433,27.537,28.290,24.766,22.162,21.494,21.186,21.995,23.027,25.982,26.416,24.211,26.285,25.011,20.355
674,36.168,29.861,30.157,28.328,28.069,28.070,28.549,27.646,28.198,24.778,22.305,21.332,21.212,22.024,22.971,26.081,26.380,24.051,26.221,24.767,20.264
675,36.359,30.406,29.828,28.094,27.876,28.048,28.410,27.578,28.548,24.890,22.375,21.510,21.282,22.022,23.169,26.017,26.560,24.147,26.587,25.022,20.244
676,36.377,29.987,29.925,28.402,28.213,27.999,28.487,27.546,28.413,25.091,22.435,21.687,21.281,21.993,22.997,26.150,26.376,24.017,26.472,24.771,20.215
677,36.459,30.199,29.847,28.222,28.199,28.076,28.604,27.634,28.346,24.813,22.373,21.587,21.272,21.985,23.001,26.154,26.556,24.056,26.323,24.864,20.210
678,36.094,30.055,30.105,28.380,28.089,27.999,28.572,27.617,28.343,24.917,22.303,21.347,21.167,22.041,22.975,26.183,26.466,24.015,26.366,24.842,20.275
679,36.188,30.117,30.174,28.430,28.146,28.031,28.536,27.567,28.194,24.728,22.349,21.413,21.239,22.034,23.108,25.857,26.457,24.113,26.481,24.896,20.190
680,36.316,30.014,29.951,28.269,28.089,27.875,28.234,27.370,28.272,24.767,22.311,21.386,21.337,22.043,23.024,25.872,26.347,24.081,26.336,24.869,20.242
681,36.247,29.938,29.966,28.146,28.042,28.010,28.413,27.568,28.406,24.699,22.265,21.382,21.272,21.956,22.942,25.880,26.211,24.002,26.140,24.789,20.316
682,36.476,30.063,29.786,28.178,27.901,27.694,28.436,27.397,28.413,24.858,22.295,21.259,21.205,22.020,22.992,26.303,26.365,24.000,25.940,24.942,20.379
683,36.325,30.130,29.794,28.180,28.243,27.952,28.354,27.520,27.961,24.931,22.295,21.471,21.182,22.099,22.969,26.152,26.378,24.051,25.936,24.698,20.346
684,36.281,30.066,29.902,28.091,28.243,27.933,28.345,27.527,28.134,24.689,22.285,21.598,21.252,22.029,23.036,25.924,26.357,23.652,25.872,24.847,20.338
685,36.346,30.201,30.087,28.454,27.995,27.933,28.405,27.392,28.272,24.883,22.431,21.548,21.222,22.062,23.081,26.183,26.540,24.184,25.957,24.829,20.246
686,36.317,29.899,30.097,28.017,28.060,27.769,28.264,27.378,28.375,24.960,22.329,21.502,21.236,22.002,23.070,25.994,26.434,23.912,26.306,24.844,20.244
687,36.495,30.000,30.022,28.119,28.402,27.919,28.222,27.547,28.293,24.836,22.283,21.355,21.288,21.937,23.057,25.834,26.447,23.995,26.128,24.893,20.302
688,36.886,30.057,29.952,28.254,27.916,27.922,28.342,27.501,28.360,24.899,22.289,21.394,21.254,22.035,23.025,25.868,26.435,24.105,26.179,25.013,20.332
689,36.308,30.215,29.943,28.042,27.841,27.827,28.246,27.345,28.212,24.740,22.277,21.591,21.133,21.956,23.041,25.913,26.490,23.936,25.987,24.887,20.282
690,36.316,29.918,29.725,27.965,27.859,27.613,28.274,27.455,28.060,24.960,22.473,21.475,21.209,22.002,23.005,25.818,26.199,23.846,26.017,24.749,20.178
691,36.531,30.148,29.916,27.965,27.630,27.673,28.287,27.559,28.399,24.842,22.351,21.332,21.205,22.025,22.968,25.901,26.274,23.934,26.060,24.798,20.235
692,36.496,30.090,29.830,28.114,27.816,27.750,28.224,27.428,28.293,24.715,22.303,21.378,21.356,22.094,22.889,25.982,26.338,23.998,25.885,24.464,20.187
693,36.502,29.937,29.936,28.126,27.680,27.755,28.355,27.420,27.929,24.803,22.253,21.502,21.269,22.042,22.940,26.019,26.302,23.826,25.906,24.587,20.171
694,36.275,30.131,29.778,28.012,27.871,27.608,28.298,27.458,28.180,24.828,22.321,21.305,21.088,21.911,22.965,25.999,26.471,23.985,26.000,24.756,20.311
695,36.488,30.163,29.895,28.198,27.653,27.724,28.394,27.485,28.198,24.958,22.313,21.305,21.111,21.981,22.987,25.902,26.296,23.875,25.860,24.582,20.289
696,36.503,30.120,30.044,27.928,27.730,27.821,28.164,27.442,28.297,24.709,22.441,21.332,21.304,21.851,22.943,25.825,26.292,24.125,26.191,24.909,20.276
697,36.424,29.986,29.869,28.138,27.618,27.710,28.223,27.657,28.470,24.621,22.279,21.375,21.267,21.929,22.892,25.834,26.343,24.005,26.115,24.720,20.330
698,36.350,30.295,30.093,28.170,28.285,28.094,28.405,27.312,28.208,24.847,22.357,21.259,21.209,22.017,23.062,25.843,26.303,24.078,25.877,24.878,20.154
699,36.412,29.912,29.937,28.383,28.213,27.800,28.173,27.588,28.170,24.874,22.244,21.413,21.219,21.884,23.013,25.851,26.299,23.892,26.136,24.833,20.242
700,36.370,30.002,29.820,28.398,28.047,27.835,28.231,27.452,28.428,24.780,22.365,21.514,21.258,21.905,22.915,26.108,26.126,24.037,26.145,24.756,20.120
701,36.378,30.087,29.884,28.375,28.345,27.908,28.436,27.620,28.420,24.799,22.283,21.413,21.219,21.904,22.909,26.131,26.280,23.860,26.362,24.664,20.135
702,36.286,30.019,30.042,28.210,28.243,27.868,28.221,27.437,28.219,24.691,22.246,21.575,21.128,21.844,22.942,26.065,26.329,24.047,26.140,24.736,20.259
703,36.163,30.043,29.860,28.311,28.211,27.984,28.222,27.361,28.191,24.816,22.293,21.398,21.264,21.885,22.998,25.790,26.360,23.914,26.281,24.904,20.126
704,36.325,30.111,29.984,28.457,28.079,27.919,28.214,27.454,28.283,24.729,22.255,21.239,21.150,21.846,22.905,25.967,26.344,24.051,26.183,24.904,20.219
705,36.198,30.126,29.734,28.205,28.414,28.001,28.311,27.380,28.258,24.771,22.347,21.328,21.212,21.968,22.976,25.777,26.283,24.002,26.413,24.529,20.244
706,36.357,30.210,29.907,28.538,28.524,27.700,28.267,27.536,28.216,24.728,22.317,21.359,21.186,21.901,22.973,25.799,26.308,24.137,26.340,24.689,20.264
707,36.260,29.943,29.763,28.304,28.320,27.795,28.143,27.477,28.244,24.780,22.232,21.386,21.170,21.908,22.911,25.807,26.186,24.086,26.102,24.820,20.056
708,36.359,30.022,29.872,28.165,28.238,27.781,28.106,27.441,28.230,24.715,22.234,21.517,21.190,22.077,22.878,25.863,26.344,23.922,25.868,24.702,20.117
709,36.382,30.120,29.865,28.222,27.911,27.840,28.270,27.632,28.357,24.871,22.194,21.421,21.238,21.933,22.995,25.908,26.554,23.882,26.153,24.498,20.136
710,36.451,29.954,29.876,28.259,28.216,27.813,28.067,27.488,28.420,24.761,22.383,21.471,21.144,21.992,22.969,25.709,26.222,23.926,26.464,24.911,20.443
711,36.418,29.946,29.759,28.037,28.315,28.002,28.185,27.521,28.428,24.738,22.275,21.309,21.203,21.805,22.929,25.953,26.219,24.047,26.485,24.582,20.395
712,36.416,30.051,29.666,28.336,28.169,27.767,28.243,27.434,28.120,24.726,22.198,21.625,21.189,21.966,22.908,26.000,26.380,23.968,26.404,24.538,20.275
713,36.443,30.054,29.843,28.543,27.988,27.848,28.175,27.592,28.332,24.773,22.385,21.525,21.144,22.016,22.942,26.022,26.346,24.074,26.064,24.800,20.343
714,36.080,30.006,29.748,28.262,28.020,27.746,28.219,27.664,28.403,24.857,22.182,21.405,21.153,21.904,22.960,25.959,26.321,24.059,26.349,24.669,20.329
715,36.122,30.130,29.879,28.368,27.998,27.891,28.178,27.479,28.357,24.881,22.259,21.506,21.272,22.017,23.001,25.902,26.382,23.760,26.102,24.616,20.176
716,36.474,30.071,29.824,28.254,28.310,27.686,28.206,27.649,28.491,24.835,22.301,21.409,21.222,21.933,22.846,25.690,26.278,24.032,26.447,24.787,20.169
717,36.319,30.133,29.869,28.477,28.474,27.856,28.360,27.574,28.406,24.835,22.359,21.347,21.182,22.062,22.943,25.866,26.502,23.914,26.038,24.722,20.303
718,36.263,30.155,29.922,28.420,28.084,27.835,28.223,27.568,28.572,24.958,22.401,21.347,21.294,21.871,22.918,25.735,26.492,23.797,26.289,24.696,20.284
719,36.101,30.335,29.965,28.121,28.288,27.952,28.345,27.455,28.555,24.962,22.409,21.448,21.157,22.023,22.989,25.750,26.447,24.044,26.204,24.749,20.373
720,36.320,30.251,29.707,28.309,28.501,27.949,28.366,27.587,28.375,24.903,22.287,21.479,21.199,21.984,22.974,26.044,26.290,23.806,26.064,24.689,20.318
721,36.311,30.215,29.969,28.151,28.385,28.004,28.418,27.622,28.491,24.984,22.259,21.521,21.235,22.002,22.995,26.068,26.343,24.127,26.366,24.693,20.255
722,36.197,29.961,29.832,28.469,28.189,27.969,28.313,27.690,28.314,24.752,22.453,21.243,21.277,21.935,22.974,25.876,26.437,23.882,26.298,24.678,20.312
723,36.434,30.374,29.864,28.333,28.323,27.988,28.353,27.678,28.763,24.784,22.277,21.440,21.200,21.969,23.028,26.015,26.404,23.892,26.145,24.760,20.172
724,36.702,30.351,29.871,28.338,28.447,28.046,28.479,27.778,28.650,24.959,22.341,21.494,21.298,22.052,22.978,25.905,26.584,24.020,26.179,25.002,20.203
725,36.335,30.144,29.992,28.504,28.206,27.887,28.293,27.621,28.544,24.853,22.495,21.448,21.252,22.084,22.885,25.830,26.471,24.059,26.243,24.778,20.336
726,36.344,30.185,29.966,28.363,28.181,27.952,28.286,27.642,28.583,24.800,22.325,21.429,21.254,21.937,23.052,25.880,26.381,24.010,26.336,24.669,20.323
727,36.497,30.085,29.988,28.299,28.571,27.893,28.412,27.515,28.477,24.845,22.385,21.344,21.205,22.067,22.955,25.783,26.430,24.002,26.026,24.789,20.149
728,36.599,30.239,29.831,28.358,28.238,27.945,28.465,27.756,28.286,24.788,22.226,21.290,21.179,21.978,22.993,25.688,26.467,23.946,26.077,24.613,20.269
729,36.342,30.070,29.875,28.501,27.908,27.736,28.421,27.699,28.155,24.859,22.407,21.471,21.259,21.907,22.977,25.924,26.308,23.870,26.077,24.536,20.221
730,36.133,30.310,29.920,28.235,27.906,27.921,28.355,27.590,28.516,24.967,22.156,21.251,21.278,21.964,22.954,26.034,26.268,24.051,26.379,25.053,20.162
731,36.399,30.005,30.012,28.190,28.342,27.750,28.361,27.595,28.304,24.809,22.363,21.402,21.121,21.958,22.889,26.010,26.508,24.248,26.021,24.664,20.246
732,36.288,30.030,29.913,28.099,28.357,28.005,28.636,27.559,28.459,24.811,22.399,21.548,21.216,22.037,22.860,25.910,26.308,24.034,26.251,24.782,20.196
733,36.354,29.968,29.832,28.306,28.127,27.864,28.395,27.790,28.226,24.789,22.180,21.355,21.200,21.971,22.930,25.794,26.376,23.924,26.170,24.700,20.307
734,36.270,29.867,29.856,28.198,28.288,27.835,28.351,27.519,28.382,24.758,22.204,21.259,21.153,21.882,22.873,25.539,26.230,24.066,26.196,24.902,20.251
735,36.298,29.953,29.823,28.136,27.955,27.874,28.521,27.731,28.311,24.667,22.347,21.529,21.151,21.855,22.865,25.788,26.256,24.007,26.030,24.704,20.320
736,36.251,29.949,29.723,28.536,28.419,27.757,28.439,27.692,28.148,24.825,22.216,21.591,21.153,21.973,22.853,25.724,26.205,24.066,26.183,25.000,20.210
737,36.392,29.913,29.843,28.158,28.352,27.793,28.489,27.586,28.527,24.864,22.226,21.305,21.166,21.891,22.937,25.690,26.295,24.039,26.034,24.618,20.251
738,36.301,29.864,29.646,28.012,28.261,27.841,28.467,27.595,27.979,24.819,22.315,21.367,21.134,21.820,22.883,25.686,26.279,24.061,26.349,24.727,20.278
739,36.164,30.071,29.853,28.272,27.819,27.864,28.539,27.768,28.318,24.636,22.473,21.313,21.197,21.953,22.766,25.822,26.302,23.811,26.009,24.724,20.224
740,36.296,29.659,29.941,28.378,27.844,27.799,28.313,27.536,28.332,24.649,22.255,21.517,21.166,21.925,22.834,25.887,26.195,24.123,25.983,24.598,20.253
741,36.072,30.167,29.725,28.123,27.938,27.708,28.379,27.625,28.025,24.754,22.214,21.247,21.121,21.828,22.819,25.760,26.223,23.848,26.055,24.749,20.135
742,36.299,30.032,29.790,28.022,28.010,27.774,28.400,27.637,28.081,24.727,22.146,21.367,21.206,21.932,22.780,25.752,26.251,23.998,26.017,24.551,20.197
743,36.362,29.837,29.929,28.133,28.057,27.826,28.333,27.474,28.173,24.735,22.170,21.432,21.146,21.942,22.806,25.644,26.123,24.135,26.128,24.696,20.215
744,36.240,29.796,29.871,28.175,28.243,27.686,28.341,27.547,28.095,24.649,22.251,21.564,21.135,21.864,22.855,25.646,26.123,23.873,25.906,24.538,20.093
745,36.192,29.855,29.764,28.207,27.958,27.842,28.410,27.380,28.177,24.606,22.299,21.405,21.148,21.833,22.829,25.509,26.232,24.049,26.179,24.780,20.214
746,36.332,29.976,29.676,28.116,28.025,27.943,28.159,27.569,28.357,24.665,22.293,21.479,21.186,21.877,22.783,25.694,26.280,23.961,25.885,24.629,20.269
747,36.212,29.870,29.824,28.017,28.109,27.890,28.209,27.389,28.127,24.502,22.120,21.151,21.104,21.835,22.767,25.479,26.117,24.032,25.919,24.502,20.081
748,36.244,29.913,29.650,28.393,28.042,27.915,28.215,27.428,28.428,24.669,22.218,21.429,21.098,21.800,22.735,25.887,26.224,23.843,26.153,24.820,20.248
749,36.134,30.028,29.693,28.116,28.333,27.766,28.271,27.440,28.258,24.579,22.212,21.259,21.272,21.915,22.848,25.804,26.166,23.838,25.928,24.484,20.147
750,36.257,29.961,29.702,28.321,27.955,27.911,28.177,27.372,28.131,24.646,22.200,21.170,21.130,21.811,22.832,25.713,26.040,24.174,25.813,24.662,20.074
751,35.996,29.979,29.732,28.230,27.913,28.023,28.320,27.343,27.898,24.618,22.323,21.533,21.186,21.830,22.834,25.839,25.957,23.811,26.115,24.447,20.196
752,36.224,29.564,29.680,28.170,28.335,27.880,28.369,27.457,28.219,24.597,22.267,21.537,21.153,21.869,22.785,25.702,26.010,23.843,26.089,24.676,20.307
753,36.158,29.831,29.856,28.294,28.248,27.777,28.243,27.453,28.445,24.763,22.234,21.197,21.050,21.857,22.798,25.622,26.113,23.836,25.830,24.549,20.241
754,36.035,30.035,29.734,28.099,27.945,27.826,28.326,27.441,28.212,24.619,22.339,21.236,21.130,21.923,22.871,25.588,26.263,23.799,26.132,24.700,20.117
755,36.229,29.961,29.669,28.259,27.973,27.763,28.006,27.396,27.961,24.814,22.405,21.452,21.069,21.801,22.895,25.571,26.116,23.963,25.983,24.267,20.210
756,36.088,30.160,29.699,28.086,27.769,27.800,28.109,27.479,28.187,24.595,22.114,21.232,21.169,21.784,22.955,25.799,26.043,23.721,26.098,24.382,20.214
757,36.052,29.940,29.792,28.175,28.395,27.557,28.193,27.255,28.198,24.666,22.064,21.247,21.120,21.806,22.821,25.866,26.101,23.809,26.106,24.513,20.212
758,36.126,30.006,29.684,28.516,28.223,27.795,28.226,27.295,28.428,24.617,22.100,21.378,21.125,21.918,22.823,25.745,26.180,23.831,25.979,24.618,20.174
759,36.119,30.006,29.685,27.773,27.859,27.745,28.197,27.512,28.007,24.539,22.291,21.452,21.167,21.838,22.741,25.655,26.263,23.833,25.928,24.458,20.228
760,35.976,29.848,29.796,27.973,28.203,27.757,28.160,27.470,28.064,24.715,22.164,21.058,21.124,21.850,22.810,25.694,25.937,23.748,26.102,24.718,20.052
761,36.783,31.327,32.099,32.570,29.524,32.433,32.278,27.320,29.060,26.167,23.076,22.058,22.167,22.111,23.126,25.866,26.396,24.713,27.489,25.891,20.526
762,41.061,37.074,38.083,47.499,36.620,45.863,48.306,27.471,34.618,33.993,25.745,24.988,25.831,24.784,23.998,26.342,28.004,27.238,29.677,28.367,21.876
763,41.138,38.090,37.279,45.728,37.020,44.354,48.214,27.610,34.689,34.684,25.339,24.950,26.147,25.126,24.119,26.308,28.126,27.034,28.400,27.304,21.962
764,39.687,36.652,35.222,40.921,35.625,41.820,45.334,27.652,33.502,33.067,24.822,24.510,25.641,24.812,23.844,26.217,27.899,26.466,27.732,26.264,21.864
765,38.668,34.106,33.695,36.704,34.141,39.425,43.022,27.520,32.187,30.913,23.864,23.749,25.085,24.209,23.775,25.888,27.644,25.561,26.945,25.667,21.580
