 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38
684,41.492,21.723,28.868,26.534,24.009,25.496,22.936,20.205,20.248,28.572,18.760,19.539,24.156,22.030,23.684,21.006,19.932,27.528,19.621,23.002,19.367,17.886,18.132,17.178,20.372,15.338,19.104,20.669,21.103,18.089,19.268,47.583,28.180,19.607,15.395,22.817,17.927,21.403
685,41.413,21.685,28.782,26.534,23.894,25.513,22.844,20.108,20.198,28.482,18.915,19.442,24.114,21.768,23.710,21.043,20.181,27.010,19.634,22.982,19.331,17.880,18.274,17.358,20.395,15.347,19.340,20.724,20.951,18.087,19.431,47.779,27.938,19.565,15.576,22.724,17.804,21.370
686,41.144,21.685,28.658,26.452,23.726,25.327,23.072,20.238,20.194,28.380,19.100,19.397,24.070,21.699,23.578,20.870,20.326,26.629,19.656,23.131,19.398,17.804,18.269,17.226,20.380,15.262,19.335,20.456,20.989,18.163,19.295,48.051,27.779,19.564,15.491,22.789,17.760,21.467
687,40.936,21.666,28.595,26.434,23.739,25.588,22.986,20.302,20.112,28.316,18.806,19.244,24.083,22.184,23.484,20.863,19.915,26.337,19.718,23.060,19.386,17.897,18.286,17.149,20.452,15.307,19.126,20.644,21.201,18.091,19.284,47.958,28.232,19.566,15.496,22.736,17.953,21.290
688,40.601,21.860,28.751,26.628,23.587,25.625,22.818,20.169,20.199,28.416,18.882,19.549,24.162,21.835,23.446,20.886,19.960,25.913,19.726,22.965,19.454,17.940,18.235,17.094,20.426,15.142,19.109,20.544,21.011,18.010,19.317,47.760,28.272,19.735,15.514,22.480,17.697,21.302
689,40.463,21.825,28.580,26.724,23.684,25.499,22.919,20.261,20.201,28.193,19.076,19.431,24.142,21.628,23.607,20.939,20.180,25.565,19.768,23.091,19.239,17.957,18.457,17.329,20.364,15.249,19.090,20.770,21.147,18.224,19.351,47.588,28.327,19.505,15.507,22.951,17.864,21.087
690,40.306,21.712,28.517,26.381,23.747,25.332,22.950,20.198,20.178,28.506,18.924,19.461,24.120,21.874,23.573,20.947,20.258,25.228,19.739,23.082,19.251,17.897,18.509,17.329,20.470,15.280,19.071,20.678,21.103,18.019,19.226,47.857,28.158,19.698,15.553,22.598,17.861,21.210
691,40.347,21.786,28.700,26.575,23.757,25.334,22.970,20.262,20.235,28.419,18.779,19.293,24.069,21.908,23.674,20.966,19.988,24.816,19.682,22.846,19.295,17.652,18.363,17.231,20.427,15.231,19.098,20.695,21.144,18.146,19.230,47.633,28.110,19.572,15.537,22.858,17.943,21.323
692,40.362,21.649,28.347,26.387,23.553,25.441,23.111,20.379,20.257,28.256,19.018,19.306,24.056,21.484,23.529,20.978,19.847,24.558,19.566,23.092,19.406,17.842,18.252,17.087,20.417,15.222,19.226,20.778,21.057,18.219,19.233,48.005,28.504,19.666,15.611,22.789,17.978,21.262
693,40.225,21.784,28.467,26.592,23.635,25.426,23.023,20.261,20.245,28.458,18.914,19.295,24.070,21.296,23.571,21.046,20.271,24.359,19.774,22.943,19.355,17.576,18.487,17.094,20.486,15.444,19.002,20.720,21.063,18.101,19.185,47.855,28.015,19.580,15.526,22.695,17.744,21.210
694,40.064,21.819,28.690,26.308,23.580,25.554,22.887,20.282,20.079,28.443,18.824,19.366,24.146,21.724,23.757,20.968,20.347,24.082,19.735,23.129,19.343,17.793,18.124,17.195,20.505,15.529,18.975,20.766,21.023,18.080,19.195,47.590,27.897,19.646,15.564,22.675,17.735,21.410
695,40.009,21.838,28.360,27.449,23.583,25.470,23.081,20.277,20.185,28.530,19.006,19.466,24.117,21.673,23.770,20.954,20.011,23.801,19.769,23.085,19.697,17.723,18.355,17.286,20.522,15.369,19.005,20.724,21.095,18.048,19.291,47.713,28.191,19.603,15.529,22.667,17.666,21.408
696,39.922,21.660,28.515,27.141,23.514,25.697,23.052,20.316,20.212,28.410,18.859,19.425,24.039,21.658,23.666,21.020,19.943,23.552,19.777,23.060,19.657,17.837,18.350,17.195,20.425,15.262,19.240,20.682,20.882,18.095,19.275,47.991,28.305,19.674,15.539,22.646,17.924,21.406
697,39.808,21.808,28.470,26.894,23.693,25.465,22.948,20.214,20.126,28.226,19.010,19.302,24.240,21.306,23.529,20.952,20.307,23.340,19.624,22.955,19.880,17.755,18.239,17.207,20.437,15.218,19.141,20.649,20.922,18.144,19.184,47.388,27.926,19.625,15.530,22.492,17.754,21.399
698,39.705,21.655,28.349,26.598,23.703,25.528,23.077,20.344,20.225,28.449,19.128,19.345,24.054,21.601,23.470,21.100,20.264,23.347,19.713,23.085,19.371,17.663,18.103,17.185,20.362,15.320,19.161,20.669,21.072,18.133,19.263,47.730,28.114,19.679,15.526,22.829,17.830,21.271
699,39.605,21.877,28.359,26.674,23.644,25.492,22.991,20.286,20.286,28.389,18.883,19.222,24.086,21.553,23.568,20.903,20.074,23.025,19.744,23.011,19.351,18.065,18.064,17.166,20.516,15.267,19.180,20.904,21.172,18.148,19.322,47.871,28.261,19.471,15.508,23.028,17.814,21.417
700,39.635,22.060,28.336,26.566,23.636,25.508,23.064,20.322,20.152,28.328,19.111,19.399,24.108,21.379,23.558,20.889,19.975,22.992,19.779,22.802,19.590,17.832,18.483,17.154,20.516,15.178,19.112,20.762,21.037,18.120,19.273,47.791,28.294,19.517,15.528,22.654,17.744,21.354
701,39.617,21.789,28.394,26.543,23.745,25.671,23.039,20.288,20.208,28.491,19.161,19.332,24.116,21.690,23.683,20.887,20.309,22.865,19.735,23.009,19.263,18.060,18.363,17.175,20.357,15.151,19.144,20.724,21.195,18.222,19.332,47.601,27.901,19.787,15.572,22.524,17.760,21.222
702,39.561,21.893,28.386,26.560,23.694,25.358,23.222,20.087,19.960,28.545,18.855,19.313,24.115,21.418,23.585,21.019,20.309,22.684,19.806,22.845,19.414,17.821,18.192,17.050,20.499,15.289,19.235,20.607,21.175,18.049,19.232,47.419,27.978,19.632,15.556,22.650,17.760,21.104
703,39.529,21.847,28.383,27.240,23.621,25.453,23.036,20.300,20.184,28.741,18.622,19.185,23.967,21.344,23.622,20.932,20.111,22.452,19.750,22.928,19.482,17.859,18.278,17.103,20.450,15.271,19.106,20.741,21.259,18.150,19.316,47.750,28.210,19.601,15.496,22.768,17.688,21.389
704,39.269,21.748,28.491,27.490,23.537,25.540,23.054,20.280,20.166,28.274,18.969,19.321,24.085,21.499,23.713,21.025,20.046,22.374,19.679,22.906,19.542,17.592,18.265,17.197,20.508,15.373,19.226,20.632,20.882,18.165,19.250,47.721,28.176,19.743,15.550,22.626,17.741,21.193
705,39.527,21.803,28.255,27.041,23.632,25.719,22.934,20.345,20.175,28.458,18.828,19.274,23.888,21.432,23.719,20.952,20.400,22.369,19.742,22.840,19.542,17.772,18.269,17.137,20.548,15.196,19.210,20.778,21.037,18.192,19.264,47.499,28.360,19.710,15.625,22.923,17.833,21.356
706,39.509,21.685,28.178,27.006,23.726,25.230,23.156,20.239,20.185,28.512,18.675,19.358,23.988,21.402,23.531,21.007,20.385,22.168,19.608,22.914,19.398,17.717,18.295,17.101,20.548,15.316,19.186,20.799,20.989,18.025,19.291,47.699,28.346,19.772,15.481,22.659,17.823,21.297
707,39.426,21.781,28.226,26.903,23.830,25.421,23.038,20.233,20.161,28.310,18.564,19.300,24.135,21.480,23.733,20.973,20.028,22.292,19.784,22.855,19.518,17.707,18.359,17.231,20.453,15.178,19.068,20.711,21.224,18.010,19.186,47.603,28.040,19.642,15.582,22.500,17.637,21.278
708,39.225,21.816,28.333,26.842,23.605,25.453,22.889,20.323,20.121,28.355,19.052,19.207,24.095,21.816,23.657,21.022,20.189,22.225,19.887,22.911,19.442,17.761,18.274,17.123,20.479,15.213,19.131,20.787,21.057,18.200,19.281,47.978,28.088,19.806,15.598,22.638,17.644,21.276
709,39.320,21.844,28.255,26.921,23.590,25.441,22.968,20.190,20.130,28.395,18.754,19.312,24.106,21.673,23.503,20.941,20.500,22.113,19.763,22.934,19.506,17.712,18.128,17.084,20.381,15.280,19.215,20.586,21.124,18.116,19.268,47.878,28.188,19.748,15.629,22.618,17.489,21.514
710,39.309,21.677,28.120,26.478,23.645,25.518,23.175,20.121,20.124,28.380,18.786,19.129,24.211,21.857,23.629,21.058,20.373,22.127,19.632,22.909,19.478,17.848,18.009,17.183,20.432,15.378,19.002,20.686,20.905,18.105,19.225,47.715,28.107,19.756,15.564,22.667,17.836,21.276
711,39.169,21.795,28.132,26.674,23.547,25.588,22.993,20.284,20.172,28.367,19.005,19.302,24.089,21.687,23.616,20.927,19.990,22.070,19.819,22.932,19.275,17.609,18.282,17.132,20.423,15.227,19.148,20.824,21.011,17.970,19.240,47.849,27.967,19.518,15.546,22.683,17.521,21.354
712,39.273,21.707,28.210,26.633,23.638,25.385,22.785,20.307,20.261,28.316,18.849,19.218,24.186,21.905,23.503,20.771,20.189,22.009,19.653,22.803,19.175,17.750,18.308,17.091,20.438,15.307,19.054,20.787,20.922,17.964,19.236,47.608,28.004,19.465,15.506,22.642,17.678,21.217
713,39.237,21.608,28.061,26.496,23.604,25.487,22.862,20.239,20.083,28.256,18.766,19.356,24.148,22.144,23.505,20.861,20.386,21.918,19.568,22.911,19.422,17.647,18.376,17.077,20.355,15.129,18.978,20.506,21.112,18.068,19.166,47.281,27.915,19.510,15.505,22.829,17.694,21.481
714,39.158,21.679,28.142,26.774,23.516,25.407,22.909,20.268,20.077,28.521,19.058,19.222,24.101,21.825,23.602,20.872,20.109,21.735,19.589,23.012,19.582,17.842,18.286,17.096,20.329,15.356,19.130,20.548,21.236,18.000,19.187,47.517,27.824,19.502,15.501,22.480,17.511,21.285
715,39.064,21.825,28.307,27.264,23.677,25.504,22.928,20.158,20.140,28.319,18.892,19.188,24.065,21.433,23.446,20.943,19.883,21.776,19.761,22.855,19.339,17.918,18.167,16.952,20.295,15.391,19.182,20.841,21.115,18.124,19.166,47.601,27.739,19.607,15.562,22.431,17.505,21.316
716,39.158,21.789,28.147,26.909,23.466,25.453,22.801,20.159,20.114,28.301,18.769,19.073,24.158,21.508,23.561,20.913,20.271,21.887,19.718,22.977,19.343,17.484,18.239,16.918,20.399,15.240,19.087,20.845,20.997,17.905,19.125,47.314,27.857,19.568,15.516,22.915,17.700,21.267
717,39.273,21.921,28.163,27.023,23.624,25.414,22.882,20.214,20.140,28.389,19.012,19.276,24.048,21.904,23.381,20.761,20.478,21.745,19.603,22.971,19.414,17.641,18.111,17.099,20.266,15.182,19.101,20.757,21.060,18.089,19.141,47.875,27.732,19.468,15.444,22.634,17.546,21.363
718,39.128,21.808,28.401,26.762,23.653,25.308,22.880,20.324,20.203,28.223,18.830,19.218,24.096,21.519,23.469,20.837,20.091,21.598,19.618,22.911,19.315,17.571,17.974,16.993,20.419,15.209,19.248,20.586,21.118,18.019,19.199,47.430,27.879,19.490,15.488,22.585,17.722,21.137
719,39.174,22.351,28.465,27.399,24.080,25.826,26.893,20.360,20.530,29.521,18.668,19.162,24.164,21.802,23.632,21.133,21.014,25.743,19.881,23.043,21.884,20.467,19.632,18.488,20.400,15.884,19.234,22.444,21.618,19.390,19.256,48.356,28.904,19.840,16.140,24.715,18.795,21.502
720,44.242,22.581,28.880,27.610,25.013,25.913,30.360,20.296,20.639,30.072,18.971,19.282,24.176,22.516,23.863,21.560,22.136,37.539,19.831,23.034,25.992,24.435,21.667,21.760,20.368,16.356,19.384,22.983,21.807,21.032,19.322,48.739,30.217,20.185,16.983,25.715,20.902,21.698
721,46.194,22.173,28.997,27.199,25.103,25.835,27.016,20.156,20.533,29.021,18.899,19.293,24.119,22.519,23.748,21.394,22.228,40.466,19.781,23.069,25.821,23.451,21.047,21.293,20.574,16.604,19.242,21.799,21.503,20.148,19.256,48.846,30.327,20.075,16.905,24.423,20.281,21.410
722,56.107,22.666,30.843,27.686,26.668,26.172,26.855,20.134,20.732,29.780,18.719,19.088,24.062,22.573,23.969,21.947,23.264,46.765,19.968,23.151,28.582,24.402,20.662,22.305,20.368,18.360,19.404,21.607,21.799,20.964,19.342,50.054,31.654,20.873,17.228,24.541,20.729,21.863
723,59.188,23.397,32.325,28.434,27.903,26.283,27.460,20.494,21.390,30.557,18.883,19.229,24.082,22.751,24.185,22.599,23.536,48.244,20.008,23.220,31.873,24.641,21.034,22.159,20.702,17.884,19.585,21.799,22.158,21.675,19.285,52.624,33.625,20.551,16.933,24.138,20.451,22.035
724,58.690,22.660,31.932,27.853,27.115,25.949,25.102,20.253,20.920,29.500,18.879,19.093,24.043,22.393,23.931,22.017,23.003,47.307,20.124,23.248,30.769,23.527,20.068,21.493,20.490,16.964,19.308,21.264,21.681,20.658,19.282,51.657,32.654,20.209,16.916,23.354,19.937,22.104
725,57.291,22.104,30.864,27.176,26.001,25.976,24.050,20.265,20.562,29.148,18.804,19.276,24.042,22.447,23.723,21.646,22.490,45.138,19.863,23.095,27.693,21.723,19.603,20.411,20.536,16.262,19.103,20.548,21.333,19.692,19.178,50.956,31.507,20.063,16.502,23.301,19.379,21.578
726,54.124,22.044,30.679,27.152,25.450,25.751,23.435,20.291,20.434,28.545,18.660,19.147,24.070,22.547,23.726,21.378,22.816,42.599,19.653,23.240,25.247,20.804,18.927,19.375,20.579,15.653,19.096,20.724,21.198,18.966,19.342,50.009,30.570,19.782,16.163,22.744,18.789,21.540
727,50.985,22.170,30.422,27.258,24.699,25.414,23.243,20.294,20.331,28.774,18.865,19.354,24.015,22.281,23.747,21.161,22.397,40.016,19.571,23.042,23.402,19.984,18.709,18.841,20.397,15.693,19.118,20.536,21.037,18.918,19.294,49.247,30.044,19.806,15.894,22.699,18.479,21.472
728,48.858,21.816,29.997,26.871,24.452,25.659,23.118,20.412,20.349,28.801,18.743,19.157,23.968,22.219,23.725,21.116,21.684,38.071,19.721,23.029,22.291,19.435,18.444,18.132,20.594,15.520,19.235,20.728,21.319,18.616,19.076,48.898,29.526,19.784,15.805,22.707,18.274,21.193
729,47.195,21.879,29.742,26.921,24.610,25.743,23.190,20.317,20.217,28.672,18.816,19.140,24.206,22.368,23.668,21.082,21.250,36.026,19.887,23.200,21.618,19.228,18.449,17.690,20.551,15.333,19.130,20.828,21.049,18.517,19.203,48.728,29.154,19.758,15.758,22.573,18.126,21.370
730,46.014,22.060,29.486,26.713,24.255,25.598,23.172,20.191,20.285,28.521,19.028,19.136,24.105,21.997,23.600,21.031,20.805,34.485,19.684,22.938,20.713,18.951,18.427,17.671,20.441,15.293,19.276,20.715,21.124,18.236,19.215,48.430,28.890,19.609,15.666,22.618,18.032,21.304
731,44.886,21.841,29.249,26.680,24.070,25.642,22.971,20.195,20.197,28.675,18.758,19.229,24.049,22.162,23.564,20.993,20.570,33.172,19.719,23.015,20.243,18.668,18.474,17.567,20.513,15.169,18.998,20.724,21.126,18.171,19.261,48.490,28.971,19.651,15.574,22.598,17.918,21.557
732,44.082,21.803,29.276,27.070,23.818,25.755,23.054,20.314,20.236,28.693,18.629,19.302,24.187,22.654,23.590,20.997,20.420,32.101,19.771,23.108,19.837,18.543,18.436,17.541,20.334,15.293,19.087,20.962,21.264,18.259,19.216,48.289,28.540,19.699,15.627,22.707,17.814,21.384
733,43.287,21.641,29.239,26.692,23.738,25.528,23.100,20.305,20.215,28.364,18.808,19.157,24.160,22.346,23.624,20.927,20.905,30.903,19.711,23.232,19.681,18.201,18.440,17.190,20.560,15.276,19.182,20.833,21.221,18.160,19.291,48.254,28.621,19.606,15.601,22.959,17.959,21.382
734,42.735,21.795,29.026,26.683,23.903,25.416,23.216,20.225,20.183,28.298,18.778,19.063,23.983,21.991,23.587,20.916,20.927,29.975,19.723,22.882,19.936,18.082,18.350,17.212,20.452,15.333,18.986,20.987,21.066,18.272,19.170,48.258,28.533,19.628,15.567,22.610,17.880,21.252
735,42.260,21.721,29.005,26.563,24.052,25.424,22.932,20.272,20.086,28.539,18.624,19.155,24.025,21.545,23.637,21.042,20.525,29.240,19.684,22.991,19.518,18.391,18.295,17.293,20.491,15.480,19.107,20.477,20.954,18.260,19.231,47.958,28.368,19.640,15.594,22.935,17.883,21.351
736,41.726,21.964,28.921,26.848,23.849,25.320,22.889,20.284,20.203,28.925,18.626,19.205,23.981,21.424,23.813,21.142,20.443,28.492,19.781,23.063,19.873,18.342,18.530,17.474,20.439,15.324,19.082,20.636,21.129,18.291,19.233,48.399,28.673,19.752,15.581,22.402,17.981,21.358
737,41.809,21.874,28.893,26.798,23.902,25.630,23.336,20.559,20.309,28.765,18.756,19.132,24.012,21.626,23.772,21.140,20.254,27.917,19.742,23.185,19.550,18.125,18.568,17.349,20.523,15.200,19.153,21.013,21.187,18.224,19.211,48.281,28.680,19.670,15.499,22.780,17.893,21.450
738,41.524,22.066,28.632,26.598,23.876,25.593,23.159,20.427,20.178,28.735,18.593,19.017,23.939,21.678,23.716,21.063,20.604,27.347,19.900,22.923,19.709,18.174,18.504,17.358,20.556,15.444,19.199,20.699,21.158,18.270,19.308,48.377,28.577,19.718,15.605,23.085,17.823,21.420
739,41.345,21.715,28.682,26.754,23.970,25.714,23.259,20.370,20.143,28.413,19.038,19.097,24.171,21.326,23.641,21.024,20.716,26.696,19.758,23.049,19.641,17.962,18.329,17.216,20.561,15.071,19.210,20.820,21.158,18.042,19.184,48.005,28.404,19.633,15.579,22.821,17.782,21.432
740,40.905,21.970,28.682,26.713,23.808,25.504,23.088,20.215,20.070,28.259,18.822,19.192,24.085,21.563,23.590,20.820,20.450,26.367,19.663,22.991,19.506,18.038,18.274,17.031,20.535,15.258,19.081,20.582,21.118,18.093,19.146,48.067,28.393,19.743,15.572,22.720,17.722,21.304
741,40.719,21.981,28.593,26.384,23.547,25.518,22.923,20.209,20.068,28.048,18.622,19.162,24.016,21.773,23.434,20.827,20.119,25.692,19.624,22.960,19.390,17.788,18.209,17.043,20.350,15.462,19.188,20.841,20.911,18.116,19.272,47.681,28.184,19.532,15.576,22.809,17.732,21.342
742,44.731,21.712,28.753,27.311,24.049,25.564,23.254,20.153,20.117,28.861,18.564,19.155,23.975,21.868,23.472,21.136,20.961,31.345,19.739,22.925,20.884,20.174,19.017,18.791,20.308,16.271,19.512,20.782,21.092,18.580,19.138,47.541,28.559,20.053,16.222,24.045,18.640,21.217
743,61.229,24.825,30.265,28.326,26.040,26.109,29.454,20.379,21.060,31.172,18.799,18.959,23.999,22.581,24.091,22.297,22.576,43.166,19.965,23.146,27.012,24.658,21.222,21.844,20.450,17.373,20.014,21.987,23.434,21.599,19.305,49.708,30.857,20.948,17.094,26.024,20.656,22.233
744,60.223,23.573,29.895,27.833,25.535,25.896,27.682,20.309,20.821,30.087,18.561,18.981,24.029,22.514,23.804,21.915,22.356,43.355,20.000,23.254,27.530,22.832,20.393,21.041,20.433,16.782,19.613,21.695,22.445,20.563,19.253,49.194,30.710,20.564,16.638,24.435,19.785,21.974
745,55.957,22.471,29.611,27.196,25.064,25.559,25.025,20.183,20.397,29.205,18.632,19.138,24.059,22.507,23.679,21.367,21.699,41.339,19.768,23.186,25.566,20.973,19.128,19.805,20.355,16.138,19.343,20.891,21.902,19.671,19.239,48.975,29.912,20.075,16.226,23.516,18.962,21.535
746,52.613,22.025,29.320,27.155,24.545,25.789,23.936,20.347,20.180,28.880,18.766,19.034,23.949,22.865,23.437,21.140,21.224,38.975,19.777,23.094,23.323,20.016,18.846,18.793,20.317,15.791,19.074,20.787,21.149,18.867,19.149,48.717,29.107,19.917,15.896,23.057,18.407,21.403
747,49.962,22.255,29.296,26.871,24.243,25.523,23.224,20.324,20.160,28.937,18.630,18.882,24.056,22.652,23.541,20.945,20.878,36.657,19.644,22.823,21.781,19.380,18.295,18.130,20.389,15.458,19.100,20.745,21.060,18.435,19.177,48.328,28.926,19.643,15.772,22.732,18.246,21.427
748,47.835,21.992,28.987,26.871,24.036,25.443,23.157,20.174,20.280,28.584,18.798,18.938,23.958,22.167,23.394,20.968,20.586,35.052,19.710,22.949,20.781,18.989,18.410,17.618,20.241,15.387,19.152,20.623,21.052,18.367,19.113,48.169,28.540,19.647,15.578,22.602,18.060,21.316
749,46.335,21.951,28.987,26.880,23.888,25.538,22.919,20.153,20.234,28.410,18.893,19.522,24.520,22.109,23.434,20.933,20.404,33.233,19.708,22.968,20.454,18.473,18.231,17.510,20.303,15.369,19.090,20.745,21.049,18.257,19.111,48.020,28.449,19.456,15.470,22.557,17.763,21.399
750,45.250,21.907,28.985,26.648,23.830,25.516,23.027,20.184,20.254,28.458,25.841,34.521,43.881,29.520,23.380,20.801,20.971,32.062,19.735,23.048,20.120,18.082,18.350,17.300,20.326,15.342,19.207,20.490,21.170,18.080,19.109,48.245,28.298,19.513,15.562,22.545,17.593,21.156
751,44.407,21.819,28.688,26.786,23.630,25.540,22.873,20.135,20.142,28.500,35.150,42.509,62.265,41.000,23.581,20.947,20.801,30.863,19.650,22.972,19.606,18.245,18.141,17.341,20.357,15.262,19.112,20.774,20.859,18.051,19.072,48.002,28.305,19.539,15.664,22.537,17.710,21.200
752,43.628,21.775,28.842,26.334,23.712,25.525,23.143,20.220,20.318,28.190,37.351,43.793,72.836,47.879,23.408,20.861,20.502,29.846,19.681,23.052,19.542,18.103,18.261,17.202,20.301,15.271,19.141,20.644,21.075,18.202,19.259,47.691,28.096,19.499,15.582,22.614,17.779,21.344
753,43.081,21.838,28.498,26.425,23.602,25.300,22.868,20.085,20.119,28.274,36.266,44.545,80.151,51.340,23.353,20.930,20.252,28.926,19.711,23.169,19.622,17.804,18.184,17.139,20.456,15.129,19.021,20.908,21.003,18.046,19.126,48.181,28.397,19.637,15.508,22.744,17.666,21.177
754,42.300,21.745,28.703,26.762,23.526,25.671,22.828,20.212,20.111,28.181,35.381,44.636,85.598,52.514,23.435,20.839,20.031,28.109,19.635,23.048,19.606,17.750,18.098,17.192,20.281,15.342,19.123,20.724,21.023,18.091,19.024,47.995,28.074,19.490,15.468,22.557,17.599,21.262
755,42.060,21.770,28.536,26.522,23.551,25.346,22.991,20.079,20.179,28.325,34.808,44.599,89.376,52.200,23.491,20.913,20.560,27.550,19.592,23.117,19.594,17.772,18.282,17.219,20.271,15.227,19.133,20.515,21.092,17.964,19.081,47.875,28.004,19.595,15.576,22.577,17.808,21.387
756,43.999,21.784,28.695,26.572,23.736,25.516,23.191,20.266,20.128,28.298,34.056,44.299,91.692,52.724,23.446,20.924,20.655,33.110,19.692,22.920,20.570,20.250,18.500,18.736,20.380,16.471,19.457,21.159,21.011,18.597,19.146,47.695,28.294,20.068,16.351,23.756,18.625,21.524
757,46.487,21.907,28.868,27.416,24.204,25.690,23.168,20.215,20.121,28.521,33.720,44.444,93.205,52.975,23.420,20.996,21.281,41.149,19.771,23.000,22.355,21.935,19.325,21.010,20.199,16.476,19.498,20.665,21.017,19.025,19.153,48.225,28.816,20.175,16.855,23.500,19.833,21.250
758,45.648,21.871,28.649,27.551,24.000,25.574,23.082,20.261,20.189,28.337,33.574,44.110,94.508,52.537,23.520,20.978,21.059,40.236,19.605,23.115,21.996,20.886,18.658,19.918,20.464,15.964,19.348,20.770,20.782,18.650,19.164,47.775,28.680,19.899,16.557,22.748,18.950,21.203
759,44.376,21.729,28.490,26.997,23.829,25.608,23.005,20.220,20.018,28.389,33.470,43.810,95.165,51.402,23.521,21.001,20.603,38.290,19.739,23.055,21.104,20.038,18.675,18.880,20.270,15.769,19.122,20.657,20.974,18.658,19.071,47.971,28.500,19.739,16.128,22.732,18.379,21.377
760,44.148,21.973,28.588,26.985,23.973,25.511,23.261,20.226,20.186,28.274,33.121,43.444,95.868,51.053,23.505,20.917,21.176,36.972,19.618,23.063,21.060,19.489,18.496,18.344,20.348,16.000,19.392,20.816,20.966,18.532,19.150,47.809,28.320,19.772,15.944,22.996,18.476,21.566
761,51.438,24.195,29.900,29.173,25.417,26.002,29.057,20.299,21.400,31.645,32.655,43.349,95.819,50.890,24.137,21.691,21.816,44.371,19.934,23.357,26.733,23.891,21.115,20.596,20.456,18.516,19.983,23.414,22.170,21.570,19.286,49.234,31.290,20.735,16.817,27.577,19.609,22.387
762,50.763,23.195,29.716,28.504,25.370,25.654,27.370,20.261,20.969,30.449,32.744,43.276,95.920,50.320,23.983,21.347,22.310,46.557,19.894,23.223,28.801,23.223,21.094,20.911,20.457,18.204,19.765,22.414,21.741,20.884,19.163,49.249,31.085,20.792,16.793,26.061,19.700,21.906
763,48.416,22.512,29.619,27.991,24.791,25.956,24.882,20.280,20.561,29.151,31.978,43.192,95.750,50.009,23.760,21.089,22.305,44.422,19.842,23.165,27.060,21.543,19.880,19.690,20.440,17.027,19.556,21.268,21.431,19.703,19.190,48.668,30.474,20.432,16.474,24.557,19.227,21.304
764,46.641,22.255,29.321,27.569,24.471,25.688,23.762,20.303,20.379,28.910,31.748,42.875,95.371,49.616,23.691,20.938,21.729,41.764,19.679,23.120,24.442,20.293,19.154,18.688,20.509,16.231,19.258,20.895,21.181,18.840,19.228,48.623,30.033,20.156,16.180,23.390,18.826,21.441
765,45.415,21.885,29.189,27.572,24.373,25.881,23.394,20.137,20.298,28.807,31.275,42.873,95.389,49.083,23.566,20.973,21.379,39.461,19.792,23.057,22.861,19.745,18.620,18.130,20.416,15.853,19.174,20.941,20.968,18.599,19.141,48.608,29.026,19.889,15.944,22.935,18.438,21.144
766,44.228,21.849,28.981,27.273,24.054,25.467,23.081,20.188,20.252,28.446,31.037,42.250,94.885,48.316,23.582,20.910,20.914,37.531,19.779,23.032,21.598,19.038,18.329,17.849,20.325,15.596,19.046,20.808,21.055,18.321,19.193,47.989,29.206,19.724,15.758,22.768,18.101,21.394
767,43.432,21.932,28.732,26.927,23.866,25.446,23.018,20.168,20.363,28.602,31.183,42.231,94.556,47.418,23.486,20.930,21.129,35.783,19.674,23.022,20.948,18.826,18.175,17.594,20.297,15.524,19.150,20.745,20.991,18.207,19.136,48.013,28.974,19.717,15.702,22.813,18.032,21.509
768,42.777,21.910,28.591,26.824,23.776,25.625,23.165,20.331,20.203,28.672,30.649,42.168,94.185,47.348,23.354,21.014,21.475,34.073,19.795,23.103,20.247,18.348,18.218,17.377,20.326,15.387,19.291,20.644,21.158,18.110,19.125,48.118,28.559,19.590,15.686,22.630,17.864,21.243
769,42.179,21.899,28.774,26.915,23.692,25.579,23.036,20.066,20.204,28.669,30.430,41.741,93.438,46.739,23.492,20.830,21.129,32.819,19.660,22.911,20.080,18.440,18.188,17.356,20.364,15.236,19.095,20.803,20.888,18.118,19.143,47.869,28.761,19.632,15.617,22.691,17.729,21.417
770,41.905,21.803,28.554,26.622,23.621,25.801,23.036,20.274,20.087,28.768,29.953,40.961,92.503,45.708,23.480,20.929,20.657,31.833,19.560,23.000,19.880,18.342,18.244,17.411,20.400,15.560,19.164,20.703,20.911,17.962,19.174,47.686,28.287,19.729,15.610,23.028,17.905,21.344
771,48.340,23.271,29.638,29.023,24.933,26.094,29.925,20.354,21.266,31.196,29.034,40.291,91.108,45.462,23.881,21.506,21.745,40.849,19.931,23.209,25.936,23.163,20.902,20.002,20.488,17.422,19.615,22.862,22.589,20.979,19.229,49.354,30.835,20.466,16.851,28.122,19.233,21.880
772,49.285,22.677,29.722,28.721,25.089,26.019,28.893,20.207,21.167,30.536,28.688,39.392,90.132,44.891,23.910,21.306,21.711,44.258,19.850,23.031,28.382,23.114,20.739,20.599,20.407,17.036,19.494,22.548,22.175,20.736,19.129,49.207,31.033,20.253,16.750,26.350,19.590,21.531
