 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38
515,37.986,21.641,27.583,27.170,23.070,25.116,22.537,19.851,19.594,27.410,18.530,18.368,23.682,20.813,22.769,20.310,20.400,21.118,19.011,22.646,18.781,17.141,17.620,16.534,19.972,15.316,18.777,20.054,20.486,17.565,18.284,46.136,27.176,19.192,15.467,22.187,17.161,20.993
516,38.104,21.537,27.750,27.598,23.162,25.056,22.299,19.645,19.631,27.645,18.676,18.485,23.682,20.555,22.817,20.423,20.619,21.059,19.182,22.638,18.681,17.190,17.714,16.649,19.812,15.364,18.858,20.155,20.353,17.538,18.253,46.114,27.375,19.159,15.432,22.106,17.189,20.811
517,37.885,21.521,27.583,27.235,22.861,25.286,22.470,19.803,19.636,27.488,18.419,18.425,23.632,20.558,22.742,20.368,20.391,21.129,19.240,22.560,18.693,17.326,17.662,16.635,19.772,15.169,18.621,20.159,20.310,17.612,18.321,46.837,27.077,19.051,15.522,22.150,16.855,20.939
518,37.791,21.688,27.643,27.070,23.001,24.985,22.297,19.882,19.616,27.620,18.320,18.433,23.695,20.375,22.726,20.376,20.060,21.079,19.140,22.665,18.781,17.326,17.756,16.560,19.925,15.169,18.645,20.218,20.296,17.500,18.362,46.343,27.199,19.019,15.448,22.386,17.148,20.840
519,38.029,21.751,27.743,26.716,22.923,24.777,22.519,19.723,19.450,27.599,18.518,18.444,23.695,20.284,22.691,20.269,20.510,21.110,19.166,22.638,18.861,17.228,17.872,16.495,19.873,15.182,18.722,20.167,20.261,17.553,18.368,46.176,27.393,19.183,15.501,22.248,16.874,20.804
520,37.954,21.668,27.544,26.569,23.101,25.153,22.304,19.877,19.564,27.295,18.419,18.470,23.614,20.067,22.796,20.273,20.459,21.250,19.168,22.560,18.765,17.413,17.692,16.656,20.043,15.227,18.648,20.105,20.129,17.530,18.399,46.151,27.143,19.123,15.454,22.256,17.038,20.972
521,38.002,21.893,27.575,26.595,22.861,25.174,22.335,19.822,19.724,27.238,18.448,18.489,23.671,20.594,22.701,20.286,20.139,21.152,19.142,22.734,18.677,17.484,17.564,16.812,19.862,15.080,18.736,19.745,20.376,17.595,18.273,46.579,27.246,19.160,15.480,22.089,16.975,20.785
522,38.093,21.742,27.703,27.484,22.930,25.194,22.553,19.804,19.679,27.322,18.474,18.341,23.616,20.458,22.648,20.339,20.432,21.195,19.089,22.508,19.032,17.223,17.756,16.517,19.869,15.218,18.825,20.347,20.310,17.557,18.338,46.407,27.533,19.146,15.486,22.439,17.009,20.863
523,38.036,21.844,27.672,27.654,23.301,24.898,22.496,19.813,19.556,27.464,18.386,18.528,23.582,20.185,22.725,20.386,20.409,21.285,19.082,22.589,19.004,17.207,17.607,16.553,19.968,15.236,18.956,20.238,20.138,17.527,18.307,46.512,27.268,19.159,15.426,22.455,17.211,20.922
524,37.995,21.658,27.714,27.103,23.140,25.048,22.501,19.789,19.570,27.639,18.612,18.500,23.589,20.185,22.686,20.310,20.294,21.137,19.142,22.612,18.940,17.630,17.688,16.524,20.012,15.342,18.875,20.017,20.405,17.595,18.420,46.563,27.316,19.187,15.412,22.154,17.019,20.814
525,38.087,21.556,27.627,26.912,23.182,24.969,22.680,19.989,19.594,27.581,18.527,18.444,23.685,20.348,22.619,20.305,20.412,21.216,19.156,22.411,18.884,17.576,17.808,16.572,19.948,15.236,18.799,20.134,20.172,17.529,18.215,46.789,27.357,19.256,15.432,22.268,16.997,20.833
526,37.787,21.890,27.477,26.900,23.155,25.082,22.508,19.790,19.571,27.645,18.444,18.465,23.601,20.472,22.813,20.358,20.779,21.154,18.997,22.632,18.685,17.168,17.688,16.553,19.865,15.156,18.722,19.958,20.270,17.468,18.330,46.316,27.114,19.172,15.515,21.996,17.101,20.858
527,37.964,21.693,27.656,26.519,23.139,25.162,22.556,19.911,19.581,27.419,18.686,18.435,23.671,20.432,22.720,20.276,20.398,21.188,19.056,22.628,18.777,17.293,17.791,16.522,19.821,15.262,18.709,19.895,20.144,17.487,18.326,46.470,27.158,19.149,15.474,22.402,16.953,21.012
528,38.090,21.849,28.048,27.504,23.277,25.073,22.512,19.752,19.552,27.599,18.518,18.468,23.754,20.167,22.867,20.346,20.233,21.215,19.085,22.629,19.028,17.397,17.556,16.630,19.947,15.040,18.706,20.042,20.328,17.641,18.286,46.508,27.342,19.115,15.442,22.179,17.057,20.800
529,37.897,21.792,27.793,27.666,23.004,24.918,22.546,19.796,19.566,27.795,18.559,18.478,23.685,20.196,22.770,20.412,20.605,21.082,19.165,22.602,18.857,17.092,17.667,16.719,19.865,15.249,18.712,20.368,20.443,17.601,18.269,46.483,27.500,19.090,15.476,22.199,17.167,20.887
530,37.986,21.677,27.656,27.173,23.149,24.976,22.603,19.777,19.637,27.669,18.671,18.437,23.670,20.074,22.748,20.341,20.535,21.219,19.132,22.629,18.813,17.342,17.765,16.488,19.972,15.324,18.804,20.184,20.259,17.546,18.375,46.657,27.324,19.204,15.416,22.447,17.126,20.809
531,37.977,21.463,27.556,26.850,23.039,24.978,22.347,19.821,19.524,27.636,18.495,18.532,23.785,20.576,22.708,20.334,20.291,21.260,19.132,22.502,18.928,17.234,18.034,16.596,19.861,15.244,18.733,20.172,20.299,17.587,18.263,46.303,27.246,19.272,15.484,22.301,16.915,20.757
532,37.957,21.567,27.622,26.912,23.012,25.131,22.361,19.776,19.383,27.714,18.281,18.472,23.705,20.536,22.861,20.276,20.390,21.215,19.055,22.600,18.697,17.321,17.466,16.692,19.960,14.991,18.728,20.310,20.336,17.502,18.408,46.612,27.379,19.189,15.437,22.411,16.972,20.830
533,38.010,21.655,27.703,26.886,23.004,25.070,22.530,19.821,19.568,27.605,18.517,18.465,23.661,20.263,22.829,20.413,20.500,21.100,19.071,22.589,19.151,17.250,17.799,16.476,19.880,15.138,18.616,19.678,20.489,17.496,18.360,46.408,26.882,19.230,15.425,22.220,16.896,20.896
534,37.922,21.759,27.523,26.780,23.025,24.954,22.503,19.822,19.526,27.467,18.379,18.459,23.611,20.200,22.804,20.277,20.317,21.209,19.137,22.571,18.916,17.440,17.735,16.695,19.866,15.178,18.749,20.280,20.230,17.532,18.288,46.407,27.018,19.279,15.449,22.386,17.120,20.870
535,37.929,21.778,27.751,27.273,23.255,25.073,22.426,19.866,19.535,27.572,18.399,18.479,23.671,20.249,22.771,20.421,20.261,21.233,19.065,22.552,18.873,17.462,17.799,16.599,19.959,15.431,18.897,20.226,20.310,17.565,18.295,46.519,27.460,19.137,15.465,22.476,17.057,20.882
536,37.967,21.833,27.533,27.674,23.179,25.039,22.385,19.863,19.619,27.786,18.681,18.562,23.588,20.175,22.848,20.381,20.549,21.110,19.129,22.618,18.753,17.310,17.615,16.632,19.971,15.307,18.902,20.477,20.414,17.593,18.295,46.563,27.419,19.112,15.480,22.488,16.858,20.861
537,38.038,21.773,27.603,27.296,23.052,25.145,22.517,19.782,19.587,27.512,18.432,18.381,23.636,20.415,22.830,20.323,20.413,21.166,19.053,22.345,18.793,17.516,17.756,16.486,19.853,15.342,18.905,20.184,20.296,17.530,18.361,46.270,27.346,19.227,15.414,22.289,17.101,20.733
538,38.035,21.666,27.750,26.935,23.137,24.964,22.413,19.777,19.573,27.554,18.775,18.549,23.763,20.586,22.826,20.302,20.525,21.176,18.992,22.585,19.096,17.353,17.726,16.567,20.020,15.476,18.973,20.142,20.164,17.639,18.331,46.392,27.371,19.304,15.509,22.207,17.110,20.884
539,38.047,21.444,27.612,26.944,23.025,24.956,22.476,19.882,19.424,27.578,18.710,18.506,23.613,20.529,22.780,20.376,20.476,21.187,19.040,22.629,18.908,17.250,17.846,16.786,19.960,15.391,18.957,20.322,20.399,17.576,18.335,46.621,27.265,19.250,15.392,22.280,17.035,20.785
540,38.105,21.507,27.569,26.686,23.288,25.186,22.537,19.793,19.497,27.370,18.364,18.295,23.775,20.052,22.784,20.261,20.332,21.187,18.921,22.589,18.960,17.060,17.688,16.675,19.866,15.320,18.686,20.184,20.210,17.523,18.242,46.550,27.011,19.077,15.466,22.325,16.997,20.663
541,37.911,21.718,27.514,26.592,23.219,25.012,22.633,19.632,19.725,27.581,18.612,18.457,23.781,20.270,22.744,20.420,20.525,21.287,19.098,22.803,18.896,17.473,17.825,16.719,19.880,15.342,18.806,20.381,20.371,17.521,18.295,46.555,27.368,19.241,15.407,22.268,17.003,20.755
542,37.975,21.792,27.727,26.710,23.000,25.203,22.544,19.845,19.739,27.864,18.577,18.323,23.590,20.219,22.701,20.312,20.377,21.164,19.226,22.531,18.924,17.217,17.748,16.654,19.833,15.444,18.948,20.176,20.121,17.532,18.251,46.544,27.393,19.263,15.457,22.134,17.044,20.913
543,37.992,21.759,27.622,26.249,22.957,25.068,22.674,19.908,19.437,27.617,18.433,18.453,23.767,20.523,22.836,20.294,20.203,21.187,19.029,22.612,18.936,17.386,17.722,16.637,19.892,15.404,18.837,20.360,20.138,17.411,18.248,46.632,27.585,19.172,15.431,22.504,17.006,20.842
544,38.069,21.682,27.737,27.944,23.016,24.845,22.494,19.840,19.677,27.744,18.320,18.427,23.671,20.411,22.762,20.315,20.587,21.252,19.182,22.622,18.837,17.543,17.530,16.594,20.047,15.449,18.976,20.013,20.305,17.677,18.335,46.721,27.390,19.343,15.433,22.350,17.129,21.052
545,37.949,21.923,27.766,27.566,23.358,25.034,22.640,20.027,19.589,27.756,18.415,18.371,23.653,20.297,22.788,20.439,20.409,21.194,19.124,22.675,18.733,17.103,17.654,16.603,19.827,15.400,18.859,20.305,20.325,17.622,18.310,46.672,27.390,19.320,15.424,22.407,17.120,20.960
546,37.792,21.608,27.619,27.264,23.235,25.165,22.687,19.828,19.600,27.732,18.502,18.405,23.682,20.337,22.776,20.317,20.193,21.201,19.110,22.694,18.952,17.424,17.821,16.656,19.921,15.284,18.833,20.134,20.149,17.534,18.223,46.338,27.585,19.218,15.452,22.268,17.079,20.896
547,38.129,21.605,27.643,27.076,23.075,25.291,22.775,19.794,19.616,27.494,18.483,18.259,23.743,20.524,22.814,20.325,20.707,21.205,19.155,22.617,18.809,17.370,17.641,16.611,19.868,15.191,18.703,20.289,20.152,17.669,18.360,46.532,27.243,19.272,15.481,22.374,17.054,20.967
548,37.963,21.833,27.693,26.625,23.067,25.116,22.429,19.859,19.554,27.660,18.724,18.433,23.743,20.442,22.900,20.259,20.550,21.163,19.132,22.508,18.825,17.261,17.816,16.733,19.811,15.267,18.712,19.929,20.374,17.667,18.393,46.401,27.629,19.264,15.433,22.297,17.139,20.870
549,37.937,22.008,27.567,26.589,23.000,25.046,22.521,19.795,19.522,27.717,18.379,18.524,23.669,20.379,22.734,20.262,20.317,21.140,19.095,22.603,18.853,17.304,17.876,16.464,19.964,15.311,18.801,19.971,20.411,17.544,18.253,46.664,27.779,19.285,15.489,22.350,16.817,20.960
550,38.195,21.537,27.570,26.683,23.039,24.923,22.597,19.779,19.637,27.735,18.291,18.427,23.661,20.171,22.771,20.449,20.051,21.234,18.968,22.514,18.769,17.272,17.731,16.536,19.944,15.102,18.712,20.226,20.147,17.510,18.347,46.655,27.735,19.166,15.376,22.378,17.114,20.804
551,38.090,21.638,27.654,26.669,22.978,25.000,22.567,19.788,19.600,27.527,18.613,18.390,23.646,20.540,22.775,20.367,20.562,21.240,19.024,22.538,19.084,17.234,17.774,16.642,19.857,15.093,18.829,20.096,20.500,17.534,18.308,46.702,27.206,19.290,15.430,22.276,17.158,20.816
552,37.895,21.548,27.771,26.428,23.145,24.947,22.479,19.732,19.683,27.548,18.388,18.403,23.727,20.645,22.823,20.399,20.334,21.205,19.063,22.543,19.012,17.370,17.752,16.524,20.014,15.240,18.575,20.238,20.466,17.454,18.288,46.713,27.739,19.175,15.447,22.337,16.874,20.818
553,38.075,21.786,27.775,27.683,23.086,25.194,22.420,19.758,19.577,27.533,18.307,18.282,23.678,20.476,22.762,20.220,20.166,21.215,19.079,22.560,18.849,17.462,17.671,16.594,19.907,15.262,18.703,19.879,20.425,17.511,18.298,46.775,27.331,19.155,15.454,22.309,17.076,20.818
554,38.118,21.652,27.746,27.358,23.410,25.010,22.392,19.805,19.480,27.687,18.366,18.375,23.742,20.208,22.764,20.332,19.934,21.089,19.061,22.551,18.880,17.288,17.919,16.651,19.844,15.249,18.701,20.071,20.425,17.616,18.214,46.710,27.232,19.170,15.389,22.317,17.019,20.658
555,38.194,21.948,27.759,27.076,22.811,25.099,22.555,19.768,19.734,27.536,18.510,18.396,23.692,20.243,22.712,20.331,20.447,21.236,19.089,22.728,19.028,17.283,17.919,16.594,19.902,15.244,18.735,20.230,20.233,17.433,18.348,46.673,27.342,19.252,15.463,22.346,17.142,20.880
556,38.258,21.570,27.774,26.370,23.162,25.167,22.488,19.944,19.697,27.738,18.343,18.397,23.593,20.147,22.744,20.465,20.352,21.268,19.195,22.469,18.665,17.473,17.803,16.575,19.835,15.071,18.787,20.100,20.434,17.487,18.317,46.601,27.610,19.157,15.459,22.321,17.151,20.922
557,38.003,21.797,27.700,26.578,23.095,25.024,22.399,19.775,19.513,27.512,18.631,18.498,23.698,20.154,22.744,20.264,19.996,21.200,19.218,22.632,18.956,17.435,17.701,16.587,19.925,15.160,18.585,19.975,20.124,17.542,18.220,46.670,27.574,19.075,15.362,22.374,17.006,20.778
558,38.141,21.808,27.628,26.349,22.972,25.203,22.483,19.859,19.599,27.566,18.467,18.282,23.789,20.512,22.720,20.333,20.160,21.146,19.158,22.658,18.701,17.538,17.739,16.584,19.979,14.991,18.741,20.205,20.374,17.559,18.355,46.926,27.415,19.101,15.469,22.354,17.230,20.887
559,37.962,21.759,27.641,26.777,23.414,24.995,22.215,19.855,19.494,27.834,18.616,18.463,23.763,20.423,22.800,20.358,20.378,21.297,18.995,22.678,18.956,17.228,17.598,16.575,19.891,15.084,18.749,19.862,20.282,17.681,18.260,46.744,27.360,19.190,15.476,22.150,16.968,20.908
560,38.118,21.600,27.845,27.683,23.246,25.446,22.426,19.911,19.654,27.584,18.613,18.388,23.775,20.429,22.831,20.384,20.274,21.326,19.142,22.694,18.853,17.380,17.902,16.704,19.954,15.053,18.757,20.075,20.342,17.536,18.252,46.428,27.592,19.156,15.411,22.459,16.997,20.991
561,38.016,21.721,27.973,27.343,23.210,25.206,22.270,19.765,19.525,27.452,18.684,18.347,23.635,20.460,22.758,20.250,20.273,21.121,19.084,22.520,18.665,17.217,17.675,16.611,19.931,15.227,18.626,20.180,20.302,17.506,18.364,46.719,27.676,19.070,15.454,22.224,16.855,20.792
562,38.130,21.625,27.583,26.950,23.057,24.845,22.674,19.714,19.678,27.542,18.752,18.216,23.674,20.454,22.852,20.392,20.702,21.176,19.082,22.440,18.916,17.462,17.876,16.558,19.927,15.107,18.771,20.255,20.126,17.557,18.267,46.501,27.500,19.205,15.458,21.894,17.076,20.835
563,38.018,21.901,27.737,26.745,23.232,25.150,22.445,19.835,19.596,27.620,18.425,18.382,23.691,20.346,22.735,20.350,20.504,21.189,19.144,22.705,18.777,17.391,17.756,16.517,19.843,14.987,18.785,20.050,20.313,17.483,18.342,46.452,27.390,19.265,15.397,22.305,17.101,20.684
564,38.048,21.690,27.651,26.768,23.154,25.061,22.386,19.827,19.593,27.705,18.571,18.390,23.640,20.147,22.739,20.348,20.187,21.205,19.100,22.689,18.873,17.397,17.632,16.712,19.871,15.249,18.624,19.975,20.184,17.498,18.232,46.350,27.555,19.264,15.478,22.309,16.927,20.915
565,37.975,21.885,27.863,26.434,23.225,25.107,22.537,19.898,19.529,27.220,18.695,18.360,23.690,20.379,22.910,20.359,20.410,21.250,19.219,22.760,18.749,17.174,17.863,16.498,19.816,15.062,18.769,20.318,20.253,17.536,18.247,46.528,27.360,19.207,15.460,22.280,17.233,20.833
566,38.134,21.630,27.735,26.777,23.094,24.811,22.472,19.860,19.616,27.813,18.506,18.412,23.755,20.381,22.751,20.405,20.643,21.221,19.115,22.778,18.892,17.179,17.526,16.606,19.915,15.200,18.611,20.226,20.224,17.557,18.229,46.370,27.412,19.212,15.488,22.252,17.050,20.927
567,38.124,21.740,27.738,26.630,23.180,25.220,22.313,19.793,19.521,27.657,18.655,18.351,23.653,20.318,22.841,20.334,20.352,21.291,19.002,22.637,18.713,17.359,17.603,16.474,19.892,15.156,18.701,20.042,20.244,17.487,18.293,46.383,27.239,19.116,15.475,22.463,16.940,20.743
568,37.950,21.638,27.554,26.762,23.152,25.361,22.404,19.885,19.640,27.542,18.723,18.382,23.693,20.318,22.788,20.262,20.165,21.216,19.089,22.648,18.912,17.168,17.624,16.500,19.896,15.071,18.651,20.222,20.224,17.589,18.278,46.499,27.346,19.185,15.468,22.272,16.931,20.750
569,38.149,21.808,27.956,27.859,23.145,25.005,22.222,19.695,19.642,27.738,18.535,18.285,23.814,20.309,22.958,20.411,20.438,21.333,19.105,22.506,18.701,17.500,17.697,16.608,19.968,15.169,18.765,19.908,20.431,17.620,18.250,46.548,27.456,19.092,15.413,22.207,16.978,20.851
570,38.069,21.668,27.872,27.038,23.359,25.281,22.415,19.756,19.653,27.623,18.694,18.442,23.677,20.566,22.723,20.255,20.305,21.256,19.116,22.629,18.713,17.364,17.620,16.627,19.931,15.227,18.720,20.226,20.115,17.506,18.313,46.437,27.210,19.166,15.474,22.472,16.956,20.778
571,38.081,21.753,27.939,26.883,23.218,25.114,22.419,19.781,19.559,27.473,18.562,18.384,23.696,20.442,22.729,20.376,20.182,21.347,19.198,22.538,18.873,17.223,17.744,16.562,19.705,15.196,18.761,20.259,20.276,17.413,18.357,46.675,27.474,19.131,15.413,22.126,16.975,20.892
572,37.894,21.663,27.842,26.701,23.192,25.121,22.549,19.760,19.581,27.271,18.478,18.336,23.818,20.411,22.725,20.285,20.335,21.260,19.085,22.574,18.900,17.353,17.530,16.584,19.938,15.076,18.654,20.188,20.371,17.586,18.349,46.443,27.320,19.148,15.433,22.545,17.041,20.983
573,38.064,21.764,27.633,26.355,23.079,25.015,22.429,19.660,19.594,27.383,18.595,18.396,23.694,20.173,22.848,20.259,20.499,21.270,19.137,22.695,18.876,17.293,17.752,16.618,19.967,15.147,18.613,20.126,20.368,17.660,18.249,46.652,27.324,19.202,15.496,22.280,16.940,20.941
574,37.915,21.915,27.677,26.563,22.963,25.005,22.340,19.884,19.729,27.226,18.659,18.466,23.690,20.258,22.773,20.266,20.162,21.156,18.947,22.554,18.769,17.217,17.521,16.611,19.944,15.076,18.626,20.205,20.098,17.500,18.370,46.586,27.471,19.130,15.473,22.183,16.978,20.759
575,37.963,21.693,27.863,26.528,23.176,25.186,22.397,19.734,19.688,27.500,18.639,18.407,23.764,20.621,22.836,20.375,20.100,21.223,19.168,22.618,18.996,17.375,17.556,16.519,19.924,15.009,18.821,20.138,20.284,17.586,18.335,46.588,27.570,19.172,15.436,22.309,17.057,20.837
576,38.100,21.918,27.884,26.487,23.025,25.048,22.218,19.788,19.462,27.569,18.899,18.513,23.800,20.301,22.735,20.224,20.437,21.178,19.121,22.486,18.849,17.234,17.684,16.562,19.800,15.196,18.790,20.167,20.213,17.451,18.308,46.352,27.401,19.207,15.412,22.370,16.902,20.974
577,37.906,21.633,27.927,27.757,23.122,25.061,22.388,19.742,19.613,27.208,18.593,18.424,23.761,20.292,22.776,20.266,20.380,21.210,19.140,22.483,18.944,17.397,17.470,16.486,19.992,15.173,18.706,20.059,20.451,17.462,18.264,46.525,27.412,19.093,15.540,22.232,17.013,20.917
578,37.885,21.934,27.691,27.267,23.146,24.964,22.245,19.832,19.706,27.590,18.393,18.481,23.668,20.772,22.771,20.240,20.086,21.195,19.171,22.718,19.104,17.429,17.803,16.608,19.986,15.182,18.747,20.071,20.172,17.443,18.192,46.844,27.173,19.153,15.521,22.114,16.924,21.012
579,37.936,21.655,27.842,27.223,23.273,25.116,22.272,19.810,19.543,27.392,18.658,18.218,23.752,20.833,22.797,20.213,20.439,21.253,19.150,22.568,18.833,17.440,17.688,16.457,19.937,15.102,18.742,19.925,20.293,17.433,18.334,46.746,27.360,19.207,15.510,22.150,16.915,20.875
580,38.108,21.649,27.759,27.006,23.107,25.215,22.317,19.733,19.653,27.488,18.605,18.330,23.710,20.563,22.778,20.353,20.534,21.322,19.156,22.706,18.813,17.348,17.868,16.644,19.862,15.027,18.801,20.205,20.474,17.430,18.329,46.737,27.066,19.290,15.540,22.504,16.965,20.896
581,38.153,21.814,27.682,26.481,23.022,25.174,22.436,19.615,19.699,27.566,18.439,18.353,23.753,20.351,22.803,20.412,20.154,21.275,19.045,22.537,18.837,17.571,17.709,16.550,19.921,15.076,18.755,19.983,20.106,17.464,18.330,46.820,27.107,19.164,15.495,22.268,17.013,20.785
582,38.052,21.633,27.737,26.798,23.072,25.220,22.436,19.762,19.660,27.404,18.558,18.271,23.713,20.110,22.811,20.377,19.968,21.273,19.129,22.566,18.924,17.288,17.658,16.659,19.916,14.969,18.690,20.105,20.273,17.616,18.273,46.544,27.257,19.237,15.555,22.447,17.009,20.936
583,38.025,21.652,27.827,28.009,23.028,25.027,22.286,19.772,19.549,27.687,18.713,18.321,23.788,20.457,22.747,20.350,20.490,21.265,19.237,22.642,18.741,17.288,17.658,16.733,20.060,15.204,18.662,20.381,20.264,17.586,18.297,46.348,27.184,19.100,15.481,22.293,16.962,20.969
584,37.857,21.534,27.973,27.531,23.231,25.039,22.420,19.782,19.594,27.596,18.571,18.504,23.692,20.406,22.777,20.292,20.499,21.313,19.223,22.655,19.155,17.397,17.795,16.596,19.911,15.027,18.681,20.201,20.348,17.584,18.288,47.047,27.540,19.164,15.463,22.492,16.890,20.847
585,37.950,21.636,27.816,26.874,23.224,25.133,22.277,19.809,19.590,27.627,18.588,18.535,23.750,20.422,22.785,20.408,20.142,21.268,19.115,22.666,18.952,17.239,17.679,16.488,19.934,15.084,18.542,20.084,20.325,17.494,18.277,46.639,27.346,19.192,15.473,22.256,16.883,20.856
586,38.003,21.570,27.945,26.903,23.161,25.102,22.335,19.809,19.581,27.440,18.713,18.420,23.639,20.197,22.705,20.289,20.353,21.180,19.202,22.498,19.116,17.239,17.598,16.519,19.876,15.058,18.670,20.088,20.201,17.426,18.149,46.566,27.342,19.197,15.469,22.203,16.984,21.071
587,37.926,21.759,27.901,26.548,23.043,24.988,22.293,19.623,19.641,27.524,18.439,18.371,23.771,20.165,22.754,20.207,20.450,21.311,18.992,22.575,18.916,17.163,17.714,16.663,19.825,14.884,18.596,20.113,20.267,17.586,18.264,46.717,27.290,19.223,15.475,22.167,17.076,20.950
588,38.118,21.847,27.640,26.730,23.012,24.901,22.349,19.841,19.710,27.608,18.523,18.278,23.734,19.971,22.814,20.350,20.134,21.280,19.060,22.632,18.693,17.353,17.705,16.404,19.922,15.142,18.678,20.209,20.158,17.608,18.250,46.610,27.283,19.037,15.428,22.220,17.032,20.877
589,37.945,21.734,27.847,27.179,23.162,25.017,22.524,19.827,19.566,27.657,18.645,18.319,23.798,20.287,22.717,20.229,20.264,21.320,19.037,22.468,18.932,17.348,17.581,16.570,19.938,15.071,18.839,19.929,20.247,17.652,18.066,46.644,27.250,19.176,15.406,22.549,16.890,20.986
590,38.008,21.784,28.029,27.701,23.106,25.077,22.329,19.828,19.645,27.648,18.519,18.403,23.715,20.387,22.909,20.345,20.508,21.340,19.135,22.671,18.896,17.435,17.709,16.553,19.903,14.991,18.659,20.117,20.376,17.511,18.202,46.552,27.224,19.163,15.467,22.305,17.022,20.774
591,38.253,21.849,27.793,27.355,23.340,24.983,22.356,19.917,19.633,27.386,18.703,18.366,23.702,20.166,22.884,20.311,20.291,21.215,19.113,22.645,18.900,17.391,17.714,16.611,19.880,15.107,18.763,20.084,20.253,17.492,18.199,46.581,27.051,19.241,15.497,22.541,16.978,20.936
592,38.027,21.718,27.649,27.067,23.188,25.232,22.349,19.762,19.587,27.331,18.630,18.269,23.793,20.348,22.769,20.332,20.129,21.202,19.108,22.586,18.773,17.234,17.679,16.695,19.866,14.991,18.741,20.075,20.391,17.557,18.232,46.624,27.415,19.220,15.481,22.264,17.013,20.830
593,37.924,21.499,27.638,27.205,23.142,25.211,22.352,19.718,19.685,27.383,18.424,18.410,23.685,20.505,22.824,20.365,20.385,21.291,19.105,22.774,18.745,17.576,17.855,16.625,19.980,15.182,18.780,20.071,20.382,17.591,18.283,46.704,27.221,19.172,15.507,22.220,16.997,20.807
594,37.996,21.822,27.698,26.757,23.095,25.150,22.256,19.739,19.633,27.672,18.465,18.341,23.711,20.285,22.831,20.360,20.402,21.248,19.058,22.583,18.745,17.435,17.688,16.637,19.924,15.124,18.681,20.079,20.362,17.567,18.283,46.795,27.408,19.067,15.510,22.407,17.095,20.866
595,38.109,21.723,27.627,26.689,23.066,25.169,22.197,19.838,19.723,27.542,18.585,18.384,23.716,20.416,22.819,20.261,20.263,21.259,18.981,22.697,18.721,17.386,17.709,16.567,19.931,15.031,18.632,19.971,20.276,17.464,18.264,46.639,27.478,19.089,15.448,22.297,16.931,20.795
596,38.164,21.751,27.837,26.598,22.940,25.312,22.193,19.733,19.672,27.548,18.444,18.293,23.742,20.384,22.696,20.385,20.218,21.293,19.150,22.632,18.677,17.451,17.838,16.529,19.878,15.151,18.671,20.021,20.210,17.489,18.280,46.474,27.493,19.164,15.503,22.248,17.035,20.953
597,38.148,21.841,27.633,26.789,23.161,25.075,22.345,19.880,19.617,27.789,18.351,18.263,23.863,20.320,22.788,20.336,20.682,21.252,19.148,22.795,18.637,17.228,17.872,16.440,19.919,15.240,18.652,19.912,20.241,17.555,18.199,46.564,27.199,19.059,15.519,22.431,17.069,20.776
598,38.064,21.844,27.913,26.601,23.225,24.961,22.395,19.805,19.655,27.370,18.586,18.440,23.835,20.572,22.824,20.256,20.271,21.183,19.106,22.475,18.880,17.288,17.645,16.649,19.710,15.036,18.730,20.025,20.034,17.426,18.289,46.290,27.368,19.078,15.459,22.252,17.104,20.896
599,37.961,21.668,27.829,26.411,23.073,25.397,22.326,19.810,19.607,27.313,18.427,18.366,23.860,20.689,22.761,20.352,20.166,21.263,19.100,22.528,18.653,17.375,17.641,16.608,19.869,15.302,18.799,19.958,20.391,17.631,18.260,46.782,27.125,19.145,15.519,22.679,17.079,20.880
600,38.041,21.663,27.805,26.443,23.161,25.220,22.274,19.813,19.639,27.473,18.271,18.470,23.794,20.593,22.782,20.421,20.388,21.352,19.240,22.651,18.916,17.342,17.624,16.673,19.972,15.058,18.714,20.184,20.408,17.359,18.239,46.917,27.467,19.146,15.525,22.175,17.060,20.899
601,37.976,21.808,28.103,27.548,23.115,25.136,22.361,19.696,19.656,27.536,18.473,18.280,23.798,20.607,22.772,20.335,20.466,21.297,19.040,22.614,18.829,17.565,17.735,16.632,19.859,15.093,18.684,20.109,20.299,17.540,18.225,46.452,27.393,19.238,15.489,22.102,17.044,20.851
602,38.007,21.805,27.774,27.607,23.054,25.162,22.369,19.859,19.570,27.587,18.617,18.414,23.795,20.468,22.596,20.247,20.182,21.179,19.058,22.589,18.697,17.467,17.607,16.591,19.899,15.236,18.703,20.105,20.236,17.414,18.264,46.770,27.441,19.030,15.500,22.333,16.959,20.868
603,37.954,21.866,27.796,27.147,23.077,25.354,22.288,19.788,19.568,27.714,18.276,18.334,23.829,20.237,22.762,20.277,20.039,21.283,19.200,22.540,18.940,17.440,17.543,16.565,19.900,15.004,18.749,19.983,20.241,17.504,18.271,46.886,27.298,19.027,15.528,22.451,17.019,20.781
