 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89
547,22.103,29.890,26.035,36.323,25.714,36.049,25.344,42.245,32.596,24.347,24.168,27.859,23.431,23.202,22.275,26.818,22.862,25.640,21.954,28.538,27.517,24.909,24.281,26.144,24.383,23.394,40.420,26.202,23.702,20.415,41.805,28.799,32.350,23.845,26.607,20.390,32.723,27.594,42.464,37.912,35.314,26.086,25.855,27.083,32.678,26.402,24.679,26.130,24.369,21.703,22.659,22.844,25.694,24.013,40.554,20.835,22.841,20.782,23.327,22.366,31.021,24.306,25.980,24.748,27.182,55.163,25.894,35.568,32.047,24.298,25.874,27.514,27.700,33.400,20.935,21.395,22.686,23.365,20.501,18.110,22.527,21.297,22.619,19.419,21.997,19.304,21.418,21.030,21.989
548,22.081,30.138,26.372,37.462,26.293,36.151,25.309,42.707,32.349,24.120,24.358,27.103,23.316,23.204,22.382,26.607,23.135,26.176,22.023,28.175,27.506,24.867,24.255,25.792,24.345,23.611,42.023,26.332,23.905,20.443,41.930,29.396,32.362,23.780,26.685,20.144,32.159,27.507,42.215,37.996,34.478,26.107,26.052,27.117,32.971,26.504,24.783,25.962,24.043,21.700,22.583,22.922,25.789,23.925,41.979,20.785,22.730,20.826,23.578,22.376,31.896,24.103,26.076,24.544,26.700,52.840,25.521,35.734,32.230,24.089,25.938,27.663,27.693,33.114,21.000,21.389,22.926,23.567,20.394,18.138,22.525,21.235,22.584,19.564,21.916,19.217,21.347,20.938,22.055
549,22.034,30.257,26.224,36.803,26.275,36.241,25.287,42.469,32.449,23.927,24.000,26.355,23.334,23.013,22.364,26.568,23.495,26.121,22.017,27.408,26.635,24.377,23.819,24.907,24.167,23.448,41.281,26.360,23.911,20.313,38.917,28.355,32.080,23.539,26.439,20.015,31.276,27.551,40.363,37.789,33.964,26.165,26.372,26.983,31.914,26.134,24.407,25.731,23.961,21.568,22.533,22.814,25.908,23.709,43.684,20.833,22.835,20.824,23.508,22.347,31.218,24.161,25.869,24.670,26.416,50.852,25.313,35.788,32.352,24.004,25.597,27.676,27.631,32.711,20.730,21.387,22.878,23.514,20.432,17.917,22.499,21.232,22.516,19.340,21.942,19.213,21.409,20.855,21.926
550,22.085,30.263,26.839,36.743,25.954,36.354,25.195,42.549,32.114,24.539,24.073,26.017,23.446,23.197,22.196,26.610,23.498,26.099,21.914,27.797,27.109,24.898,24.108,25.718,24.214,23.509,41.988,26.262,24.021,20.452,39.393,28.483,32.468,23.653,26.344,20.297,30.566,27.704,39.775,37.428,33.620,26.458,25.710,27.913,33.010,26.275,24.682,25.627,23.998,21.515,22.467,23.078,26.186,24.193,44.764,20.807,22.921,20.743,23.304,22.548,30.746,24.155,25.613,24.491,28.698,50.172,26.963,35.935,32.838,23.955,26.038,27.902,27.754,32.691,21.087,21.536,22.737,23.361,20.516,18.010,22.667,21.242,22.584,19.389,21.816,19.210,21.443,20.703,21.976
551,22.106,30.503,28.087,37.995,25.954,37.198,25.226,42.640,32.518,24.471,24.091,25.542,23.413,23.091,22.351,26.595,23.479,26.221,21.876,29.797,28.698,26.608,24.977,26.929,24.594,23.699,44.956,26.582,24.075,20.522,42.156,29.470,34.344,24.050,27.066,20.885,30.962,28.255,41.173,37.465,33.595,26.395,26.264,27.944,36.335,26.422,24.913,27.293,24.675,21.661,22.736,22.986,26.536,24.832,44.631,20.895,23.273,20.979,23.630,22.739,30.889,24.240,25.971,24.688,31.159,50.110,28.820,38.145,33.411,23.941,27.350,28.793,27.761,33.930,21.109,21.534,22.957,23.214,20.438,18.032,22.417,21.214,22.627,19.506,21.897,19.225,21.508,20.833,21.953
552,22.107,30.655,28.160,39.027,25.684,36.617,25.196,42.676,33.242,24.294,23.677,25.424,23.509,23.089,22.520,26.557,23.556,26.276,22.049,29.200,28.517,26.474,24.419,26.196,24.495,23.573,45.481,26.530,23.973,20.364,40.362,29.031,34.221,24.054,26.820,20.619,30.598,28.165,41.185,36.798,33.422,26.264,26.171,27.487,36.437,26.500,24.871,27.207,24.562,21.624,22.724,23.071,26.790,24.650,44.343,20.855,22.850,20.842,23.485,23.038,29.870,24.213,26.012,24.633,30.091,49.929,28.413,38.157,34.337,23.955,27.435,28.566,27.713,34.347,21.082,21.457,22.880,23.851,20.475,18.048,22.471,21.202,22.554,19.398,21.863,19.232,21.576,20.780,22.146
553,21.981,30.737,27.989,39.088,25.635,36.321,25.109,42.765,33.192,24.682,23.657,25.005,23.405,22.906,22.428,26.679,23.839,26.515,22.098,28.954,27.723,25.671,24.223,25.375,24.271,23.505,44.797,26.318,23.981,20.408,37.713,28.422,33.130,23.681,26.863,20.460,30.209,27.814,39.696,36.601,33.179,26.257,25.859,27.642,35.385,26.150,24.686,26.686,24.627,21.649,22.855,23.169,27.010,24.280,44.505,20.673,23.159,20.905,23.452,22.943,28.719,24.284,25.865,24.712,29.446,50.047,27.414,37.663,34.421,24.071,27.068,28.239,27.710,34.284,21.147,21.374,22.780,24.649,20.549,18.048,22.585,21.209,22.757,19.414,21.904,19.259,21.669,20.730,22.323
554,21.985,30.813,28.329,39.244,26.141,36.492,25.058,42.612,32.808,24.459,23.368,24.990,23.494,22.929,22.274,26.685,23.707,26.993,22.092,29.135,27.237,25.366,24.126,26.205,24.545,23.647,46.311,26.466,23.838,20.325,35.408,28.059,33.096,23.493,26.946,20.167,32.315,28.101,39.789,36.391,33.062,26.471,26.052,28.125,37.734,26.011,24.734,27.107,24.664,21.711,22.885,23.417,27.198,24.356,45.077,20.895,23.071,20.849,23.284,23.024,28.685,24.161,25.881,24.828,29.275,48.529,27.599,37.200,34.513,24.012,26.500,28.133,27.846,34.542,21.188,21.634,22.946,24.422,20.385,18.065,23.127,21.230,22.702,19.375,21.685,19.376,21.789,20.840,22.741
555,21.697,30.753,28.423,38.245,26.014,35.768,25.114,42.634,33.013,24.286,23.446,25.700,23.327,22.921,22.407,26.565,23.463,27.162,22.086,29.929,27.088,25.211,24.021,26.391,24.247,23.500,47.207,26.263,23.839,20.309,33.711,27.289,32.412,23.716,26.752,20.038,34.388,27.852,38.614,35.423,32.922,26.412,26.082,27.733,37.448,25.672,24.698,27.012,24.338,21.660,22.853,23.566,27.081,24.272,45.306,20.925,23.052,20.724,23.706,23.211,29.463,24.190,25.779,24.859,28.557,47.181,26.997,36.477,34.428,24.073,26.238,28.041,27.212,34.430,21.076,21.555,22.919,24.080,20.574,18.188,23.006,21.103,22.777,19.302,21.731,19.269,21.693,20.761,22.584
556,21.798,30.716,27.996,37.149,25.485,35.009,25.069,42.414,33.204,24.841,23.323,25.571,23.324,22.542,22.430,26.351,23.161,26.812,21.905,29.502,26.721,24.843,23.842,25.663,24.181,23.443,45.924,25.844,23.724,20.285,32.508,27.061,31.424,23.438,26.248,19.904,32.964,27.603,36.988,34.754,32.637,26.280,26.253,27.406,35.326,25.205,24.725,26.311,24.692,21.633,22.761,23.315,26.898,24.025,44.607,20.861,22.706,20.873,23.736,23.012,29.710,24.219,25.611,24.676,27.869,46.482,26.329,35.310,34.444,23.964,25.882,27.752,27.502,34.407,21.106,21.531,22.906,23.857,20.457,18.032,23.138,21.085,22.807,19.501,21.797,19.282,21.882,20.822,22.397
557,21.700,30.469,27.200,35.699,25.222,34.947,25.038,42.562,32.889,24.592,23.085,25.060,23.322,22.623,22.295,26.271,22.936,26.408,21.678,29.188,26.441,24.570,23.805,25.199,24.132,23.362,45.924,25.749,23.414,20.434,31.175,26.492,30.849,23.215,25.779,19.780,32.257,27.212,37.368,34.900,32.378,26.216,26.015,26.962,33.590,24.779,24.581,25.553,24.534,21.613,22.637,23.027,26.879,23.851,44.881,20.809,22.541,20.790,23.548,22.696,29.893,23.876,25.758,24.862,27.257,45.548,25.982,33.913,34.528,23.971,25.541,27.437,27.195,33.812,20.967,21.455,22.769,24.210,20.495,18.068,22.784,21.081,22.561,19.517,21.773,19.116,21.687,20.767,22.361
558,21.589,30.328,26.705,34.597,25.256,34.722,24.981,42.319,32.002,24.378,22.655,24.528,23.125,22.497,22.486,26.357,22.653,25.838,21.718,28.512,26.184,24.605,23.764,24.949,23.994,23.511,45.564,25.479,23.425,20.369,30.232,26.204,30.388,23.274,25.452,19.775,31.403,27.145,36.518,34.246,32.112,26.345,25.881,26.917,31.967,24.650,24.506,25.391,24.366,21.565,22.317,22.946,26.648,23.586,44.278,20.728,22.528,20.782,23.155,22.562,29.179,24.070,25.600,24.724,26.734,44.452,25.496,32.597,33.202,23.988,25.450,26.893,27.300,33.257,20.956,21.534,22.680,24.298,20.572,18.097,22.875,21.168,22.564,19.459,21.866,19.131,21.632,20.651,22.326
559,21.552,30.037,26.130,33.709,25.439,34.076,24.853,42.190,30.988,24.282,22.582,23.837,23.274,22.248,22.274,26.277,22.469,25.419,21.460,27.668,25.934,24.109,23.639,24.500,24.028,23.366,44.090,25.348,23.220,20.374,29.731,25.842,30.295,23.267,25.156,19.722,30.411,26.719,35.766,33.782,32.252,26.427,25.792,26.400,31.910,24.750,24.399,25.021,24.138,21.606,22.249,23.010,26.530,23.505,43.215,20.611,22.335,20.763,23.155,22.368,28.514,24.126,25.572,24.650,26.466,43.347,25.068,31.620,32.318,23.704,25.159,26.506,27.297,32.896,20.817,21.480,22.605,24.249,20.491,18.030,22.670,21.115,22.554,19.545,21.811,19.158,21.418,20.531,22.204
560,21.495,29.690,25.854,32.435,25.088,34.394,25.005,42.032,30.488,24.127,24.455,23.971,23.217,22.092,22.308,26.146,22.621,24.882,21.477,26.950,25.531,23.768,23.722,24.458,23.894,23.285,42.943,25.132,23.276,20.329,29.221,25.632,29.917,23.032,24.933,19.668,29.971,26.771,35.761,33.355,31.985,26.473,25.859,26.296,30.941,24.288,24.485,25.237,24.056,21.563,22.153,22.953,26.607,23.555,44.063,20.644,22.416,20.859,23.122,22.414,28.175,24.089,25.561,24.760,26.744,42.961,25.221,31.646,31.347,23.968,25.250,26.396,27.106,32.183,20.965,21.418,22.700,24.812,20.554,17.995,22.568,21.065,22.722,19.496,21.748,19.099,21.449,20.714,22.223
561,21.508,29.791,25.486,31.327,25.023,34.339,25.003,42.094,30.765,24.002,24.778,23.727,23.231,22.129,22.142,26.024,22.093,24.074,21.483,26.523,25.153,23.401,23.481,24.349,23.901,23.410,42.074,24.976,23.071,20.418,28.770,25.514,29.371,23.065,24.746,19.471,29.385,26.513,37.056,32.832,31.735,26.245,25.855,26.185,29.655,23.877,24.286,24.953,23.929,21.681,21.953,23.034,26.720,23.558,45.378,20.783,22.270,20.668,23.188,22.242,27.902,23.845,25.578,24.746,26.903,42.051,25.210,31.920,30.895,23.736,25.047,26.482,27.433,31.871,20.918,21.441,22.704,25.141,20.560,18.105,22.590,21.073,22.679,19.396,21.738,19.113,21.505,20.609,22.095
562,21.406,29.630,25.182,30.253,25.259,34.007,24.899,42.206,30.584,24.639,24.598,23.273,23.329,21.817,22.166,26.021,22.241,24.022,21.647,26.084,24.697,23.412,23.701,24.106,23.893,23.329,41.163,24.780,22.929,20.239,28.365,25.208,28.762,23.078,24.474,19.593,28.905,26.142,35.742,32.438,31.926,26.293,26.208,25.969,28.856,23.746,24.264,24.766,23.927,21.653,21.770,23.071,26.850,23.446,45.503,20.928,22.152,20.743,23.046,22.213,28.247,23.863,25.379,24.594,26.344,41.634,25.143,31.208,31.140,23.715,25.206,26.279,27.000,30.848,20.946,21.555,22.605,24.624,20.587,17.933,22.559,21.269,22.524,19.461,21.709,19.052,21.517,20.750,22.015
563,21.512,29.546,24.882,29.718,26.039,34.276,25.402,42.058,31.399,24.351,24.000,23.245,23.332,21.989,22.290,26.318,22.141,24.235,21.336,25.955,24.847,23.325,23.422,24.304,23.984,23.337,41.133,24.716,23.267,20.323,28.372,25.127,28.235,23.147,24.272,19.527,28.601,25.687,34.778,32.050,31.433,26.343,25.810,25.904,28.236,23.576,24.250,24.852,24.022,21.515,21.920,23.285,26.909,23.595,44.998,20.769,22.315,20.832,22.947,22.179,28.957,24.052,25.432,24.515,26.286,41.074,24.922,30.367,30.637,23.768,24.797,25.969,26.877,30.253,21.063,21.487,22.974,24.471,20.498,18.116,22.594,21.025,22.549,19.604,21.630,19.008,21.254,20.818,22.233
564,21.481,29.529,24.726,29.173,25.901,34.657,25.473,42.136,31.224,24.184,26.210,23.592,23.210,21.960,22.357,26.685,22.267,24.140,21.503,25.759,24.706,23.175,23.502,24.452,24.005,23.283,40.618,24.327,23.339,20.376,28.011,24.800,27.927,23.170,24.154,19.557,28.635,25.539,35.220,31.868,32.202,26.314,25.669,26.104,27.734,23.855,24.270,25.107,24.108,21.606,21.811,23.183,27.001,23.616,44.584,20.815,22.137,20.770,22.904,22.122,29.580,23.961,25.480,24.583,27.159,40.734,25.642,31.506,30.339,23.729,25.118,25.735,27.048,29.586,20.815,21.602,23.215,25.649,20.483,17.910,22.616,21.154,22.491,19.565,21.772,18.946,21.440,20.804,22.106
565,21.402,29.413,24.635,29.243,25.730,34.753,25.246,42.176,31.379,24.090,26.802,23.532,23.301,21.838,22.282,26.336,22.412,24.724,21.385,26.215,24.672,23.195,23.650,24.901,24.106,23.250,39.754,24.595,23.516,20.281,27.915,24.800,28.522,23.153,24.078,20.141,30.902,26.754,35.534,32.716,35.454,26.389,26.167,27.290,28.098,23.866,24.318,25.518,24.147,21.482,21.976,23.264,27.267,24.241,43.762,20.895,22.073,20.755,23.132,22.153,28.955,23.855,25.510,24.542,29.680,41.743,27.145,34.800,29.898,23.692,26.015,25.989,27.092,29.787,20.918,21.699,23.345,26.457,20.491,18.043,22.622,21.196,22.469,19.614,21.681,18.985,21.368,20.883,22.000
566,21.228,29.384,24.518,28.553,25.448,34.628,25.147,42.141,30.356,23.841,26.196,23.259,23.180,22.006,22.266,26.077,22.167,24.548,21.500,27.124,24.743,23.419,23.612,25.170,23.992,23.215,39.527,24.979,23.308,20.399,27.590,24.709,28.197,23.095,23.953,20.084,32.747,26.922,34.417,33.097,35.165,26.295,25.807,27.042,27.661,23.873,24.291,25.027,24.058,21.602,21.876,22.736,27.100,24.103,43.484,20.818,22.219,20.890,23.125,22.215,28.510,24.037,25.459,24.674,28.984,41.154,26.491,34.787,29.472,23.458,25.659,26.117,26.942,29.842,20.956,21.642,23.267,25.984,20.462,18.163,22.518,21.106,22.404,19.449,21.551,18.987,21.461,20.774,21.991
567,21.318,29.227,24.314,27.992,25.508,34.154,25.108,42.017,30.530,23.833,25.663,23.007,23.123,22.029,22.219,26.232,22.383,24.279,21.592,26.594,24.847,23.282,23.504,24.747,24.165,23.342,39.221,24.759,23.271,20.341,27.328,24.620,27.616,23.043,23.662,19.933,31.708,26.420,33.361,32.912,34.209,25.860,25.900,26.763,26.969,23.830,24.478,25.186,23.810,21.570,21.902,22.892,27.430,23.874,43.649,20.670,22.187,20.732,22.934,21.931,28.072,23.977,25.398,24.623,27.961,40.346,26.038,33.721,28.867,23.626,25.224,25.607,27.229,29.676,20.951,21.556,23.098,25.402,20.543,17.950,22.706,21.170,22.599,19.548,21.618,19.027,21.576,20.700,21.972
568,21.323,29.179,24.376,27.666,25.774,33.802,24.943,42.070,32.043,23.810,24.901,23.386,23.401,21.935,22.383,26.414,22.068,24.335,21.546,26.510,24.765,23.336,23.494,24.288,24.229,23.264,38.617,24.717,23.303,20.269,27.482,24.452,27.698,23.146,23.845,19.835,30.752,26.217,32.787,32.629,33.574,26.044,25.695,26.590,26.680,24.004,24.357,24.692,24.116,21.556,21.921,22.732,27.952,23.636,43.970,20.828,22.202,20.707,22.960,22.191,27.893,23.948,25.320,24.646,27.287,39.979,25.483,32.401,28.843,23.679,25.321,25.842,27.191,29.438,20.924,21.630,23.011,24.929,20.494,17.982,22.425,21.143,22.464,19.634,21.680,19.069,21.786,20.916,22.047
569,21.330,29.651,24.805,29.535,26.201,33.606,25.189,42.573,32.152,23.957,24.970,24.307,23.534,21.837,22.256,26.574,22.431,25.173,21.991,26.517,24.856,23.552,23.681,24.846,24.229,23.495,38.587,24.780,23.367,20.425,28.501,25.452,28.288,23.713,25.360,19.938,31.334,26.786,34.951,33.018,33.384,26.220,25.929,27.815,30.276,24.377,24.713,25.328,24.119,21.505,22.249,22.973,28.306,24.105,43.865,20.846,22.378,20.788,23.023,22.294,27.418,24.023,25.959,24.836,28.369,40.565,26.369,33.699,29.948,24.037,26.444,26.488,27.365,30.248,20.951,21.685,23.384,25.278,20.571,18.113,22.706,21.041,22.622,19.555,22.010,19.294,21.545,20.961,22.267
570,21.325,30.019,25.366,32.035,26.811,33.568,25.104,42.451,33.123,24.284,24.699,25.626,23.473,21.908,22.417,26.789,22.662,25.724,23.109,26.312,25.093,23.912,23.721,24.936,24.366,23.427,39.223,24.674,23.087,20.306,27.998,25.885,29.334,23.782,25.768,20.014,31.184,26.849,36.246,33.751,33.282,26.138,25.732,27.769,30.680,24.388,24.718,25.225,24.332,21.670,22.471,23.254,28.932,24.083,44.729,20.960,22.476,20.861,23.125,22.414,27.397,24.104,26.043,24.956,28.380,40.621,26.358,33.454,30.751,24.020,25.976,26.790,27.239,31.397,21.136,21.931,23.660,26.663,20.551,17.993,23.348,21.161,22.519,19.719,23.850,19.656,21.820,20.949,22.292
571,21.338,30.389,26.352,32.410,26.649,33.274,25.261,42.530,33.126,24.235,25.200,26.952,23.378,21.788,22.359,26.705,22.363,25.496,22.974,26.419,25.174,23.756,23.693,24.997,24.331,23.524,39.905,24.774,23.070,20.459,27.717,25.969,29.779,23.537,26.273,20.029,31.409,26.910,35.347,34.245,32.850,26.084,25.862,27.467,30.927,24.016,24.452,24.802,24.233,21.579,22.505,24.044,29.391,24.232,45.594,20.848,22.665,20.747,23.921,22.182,27.330,24.240,26.217,24.999,28.299,39.953,26.448,33.539,30.589,24.312,26.121,27.206,27.560,32.418,21.259,21.869,23.890,27.690,20.514,18.078,23.667,21.285,22.526,19.866,24.971,19.534,21.972,20.877,22.283
572,21.384,30.954,27.338,31.969,27.169,33.695,25.384,42.520,33.195,24.378,25.562,26.897,23.421,21.683,22.451,26.711,22.453,25.706,22.420,26.480,25.357,23.869,23.721,24.824,24.352,23.495,41.203,25.006,23.388,20.401,27.230,25.638,29.869,23.399,26.660,19.859,31.737,27.577,35.391,34.406,32.665,26.238,26.037,27.085,30.676,23.920,24.487,24.737,24.144,21.765,22.450,23.539,29.437,24.271,46.397,20.883,22.792,20.741,23.584,22.139,27.712,24.480,26.125,24.746,28.342,40.169,26.551,33.716,31.119,24.570,26.121,28.087,27.321,33.087,21.319,22.137,24.393,30.300,20.615,17.987,23.667,21.200,22.664,19.935,25.652,19.631,21.876,20.981,22.563
573,21.497,31.101,27.433,31.516,26.413,33.570,25.270,42.615,32.801,24.678,24.968,26.129,23.412,21.853,22.266,26.643,22.318,25.658,22.218,26.812,26.262,24.919,24.103,25.413,24.359,23.462,41.309,25.074,23.494,20.515,28.580,25.755,29.508,23.483,26.493,20.514,32.149,27.487,36.852,34.904,32.409,26.406,26.134,26.725,30.241,23.824,24.722,24.956,24.228,21.748,22.491,23.695,29.111,23.969,46.488,20.831,22.676,20.639,23.360,22.141,28.375,24.619,26.371,24.633,27.607,44.367,26.201,33.622,31.223,24.485,25.865,28.072,27.249,32.835,21.523,22.227,24.750,31.257,20.631,18.070,23.972,21.127,22.629,19.831,25.754,19.623,21.969,21.080,22.397
574,21.679,32.060,28.222,31.850,26.062,33.597,25.523,42.598,32.510,24.714,24.709,25.669,23.483,21.686,22.395,26.935,22.469,25.614,21.974,28.012,28.332,27.007,24.979,25.625,24.532,23.377,43.454,25.167,23.536,20.288,31.989,26.593,29.729,23.468,26.192,20.435,33.305,27.583,38.489,34.936,32.699,26.676,26.086,26.506,31.492,23.752,24.679,25.393,24.075,21.750,22.662,23.536,29.369,23.852,47.285,20.930,22.539,20.855,23.178,22.208,28.021,24.337,26.559,24.822,27.212,44.573,25.835,33.338,30.644,24.371,25.653,27.590,27.655,32.876,21.785,22.340,24.574,31.173,20.532,18.140,23.948,21.158,22.915,19.721,25.940,19.590,21.950,20.925,22.342
575,21.503,31.962,27.852,31.391,26.000,33.365,25.566,42.608,32.329,24.478,24.139,25.369,23.381,21.861,22.121,26.688,22.624,25.346,21.868,27.535,27.668,26.760,24.826,25.333,24.364,23.636,43.233,25.204,23.274,20.385,31.090,26.375,29.595,23.321,25.903,20.077,32.482,26.884,37.941,35.000,32.277,26.607,25.755,26.367,30.565,24.045,24.611,24.843,23.985,21.654,22.461,23.088,29.051,23.911,48.065,20.771,22.453,20.923,23.145,22.033,27.407,24.311,26.369,24.399,26.829,44.696,25.564,32.951,29.908,24.200,25.615,27.422,27.263,32.290,21.842,22.204,24.340,31.239,20.541,18.090,23.862,21.170,22.855,19.677,25.383,19.424,21.820,20.806,22.316
576,21.526,31.634,27.229,30.655,25.965,32.967,25.525,42.552,33.041,24.602,23.929,24.695,23.422,21.683,22.308,26.426,22.540,25.279,21.695,27.629,27.353,25.793,24.337,24.929,24.276,23.445,43.714,25.205,23.375,20.436,29.748,26.025,29.458,23.222,25.591,19.854,32.025,26.971,37.653,35.028,32.227,26.397,25.859,26.085,29.623,24.181,24.596,24.802,23.927,21.698,22.366,23.251,29.143,23.733,48.743,20.785,22.483,20.753,23.320,22.347,27.375,23.985,26.326,24.822,26.852,45.059,25.406,32.838,29.249,24.111,25.412,27.264,27.225,31.952,21.711,22.208,24.080,30.667,20.445,18.156,23.782,21.181,22.564,19.810,24.773,19.529,21.799,20.982,22.366
577,21.432,31.338,26.778,30.024,25.464,32.178,25.481,42.412,33.089,24.171,23.432,24.259,23.331,21.806,22.425,26.452,22.344,25.202,21.486,27.117,27.085,25.718,24.144,24.849,24.194,23.457,42.330,24.948,23.018,20.339,28.924,25.503,28.886,23.231,25.447,19.935,31.368,26.701,35.892,34.937,31.971,26.596,26.041,26.142,29.632,24.020,24.400,24.769,23.821,21.724,22.168,23.146,29.049,23.644,47.733,20.793,22.742,20.913,22.970,22.036,27.471,24.184,26.193,24.750,26.674,44.372,25.489,32.720,28.959,24.107,25.026,26.713,27.304,31.632,21.755,22.055,23.990,29.684,20.600,17.970,23.687,21.103,22.501,19.827,24.269,19.538,21.387,20.876,22.370
578,21.421,31.067,26.427,29.284,26.085,32.617,25.477,42.257,32.495,23.984,23.859,24.566,23.439,21.581,22.259,26.503,22.129,24.996,21.448,26.606,26.959,25.489,24.195,24.702,24.192,23.532,41.657,24.707,23.091,20.343,28.315,25.491,28.187,23.170,25.027,20.388,30.857,26.733,34.630,34.634,32.207,26.577,25.922,26.079,28.632,24.020,24.336,24.799,23.515,21.690,22.213,23.275,29.196,23.739,48.530,20.910,22.652,20.838,23.079,21.974,28.264,24.091,26.072,24.626,26.810,43.169,25.398,31.999,28.458,23.868,25.082,26.778,27.188,31.065,21.428,21.990,23.829,28.692,20.497,18.022,23.635,21.158,22.581,19.716,23.821,19.431,21.378,20.846,22.438
579,21.376,30.888,26.365,29.797,26.755,34.098,25.767,42.470,32.204,23.982,24.834,24.612,23.348,21.595,22.238,26.598,22.244,26.423,21.874,26.586,26.670,25.354,24.053,24.699,24.181,23.445,40.830,24.787,23.345,20.427,28.875,25.851,28.063,24.269,25.426,20.904,30.492,26.638,35.932,34.476,32.214,26.582,25.539,26.269,29.209,23.866,24.388,25.189,23.672,21.808,22.199,23.281,29.488,23.968,47.806,20.807,22.740,20.562,23.416,22.151,27.942,24.180,25.875,24.687,27.844,41.912,25.945,32.760,28.171,23.806,27.541,26.922,27.263,31.569,21.624,22.131,24.274,28.312,20.454,18.037,23.702,21.166,22.604,19.784,23.668,19.599,21.232,20.958,23.078
580,21.719,31.063,26.738,30.252,26.520,34.147,25.721,42.671,32.189,24.108,25.012,24.746,23.427,21.693,22.126,26.676,22.395,26.982,22.026,27.447,26.711,25.123,23.975,25.462,24.505,23.514,40.761,24.917,23.400,20.364,33.944,27.008,28.777,26.604,25.920,21.143,33.668,27.081,37.349,36.053,42.102,26.391,26.160,28.577,29.052,24.096,24.498,25.373,23.657,21.839,22.594,23.339,29.740,24.032,47.857,20.846,22.931,20.844,23.528,22.256,27.782,24.232,25.910,24.647,28.735,41.308,26.696,33.578,28.449,23.861,36.056,27.081,26.993,31.888,21.749,22.034,24.450,28.443,20.717,18.120,24.015,21.235,22.682,19.757,23.398,19.633,22.127,20.809,23.481
581,22.013,31.231,28.277,32.477,26.062,34.272,25.689,42.313,32.212,24.082,24.933,25.336,23.296,21.903,22.250,26.750,22.498,27.132,22.293,29.211,26.846,25.791,24.281,26.994,24.849,23.331,41.283,25.173,23.267,20.304,41.835,29.738,29.853,28.200,26.209,20.828,39.079,27.383,39.422,37.830,45.620,26.722,26.621,29.185,30.833,24.368,24.734,26.050,23.724,21.609,22.580,23.610,29.739,23.887,47.962,20.835,22.871,20.718,23.376,22.493,28.075,24.195,25.906,24.777,28.405,40.940,26.582,34.359,29.128,23.870,41.738,27.693,27.608,32.671,21.875,22.158,24.883,28.463,20.719,17.987,24.354,21.159,22.802,19.684,23.278,19.699,22.288,20.896,23.284
582,22.023,31.190,28.507,33.058,25.642,33.942,25.381,42.269,32.149,23.965,24.832,25.002,23.435,21.827,22.301,26.473,22.090,27.121,21.721,29.005,26.458,25.282,24.010,26.003,24.477,23.627,41.164,25.286,23.211,20.385,41.419,29.581,29.971,27.405,26.073,20.612,42.099,27.290,38.883,37.485,47.067,26.525,25.855,28.398,30.536,24.656,24.655,26.118,23.860,21.720,22.908,23.264,29.522,24.001,49.238,20.897,22.865,20.793,23.086,22.452,28.262,24.126,26.137,24.642,27.737,40.014,25.953,34.144,29.098,23.743,45.750,27.558,27.478,33.034,21.913,22.020,24.274,27.520,20.746,18.120,23.907,21.191,22.584,19.616,23.039,19.516,22.124,21.005,23.054
583,21.973,30.868,27.944,32.228,25.469,33.791,25.419,42.504,32.993,23.933,24.493,24.624,23.497,21.646,22.208,26.548,22.093,26.077,21.948,29.020,26.194,24.852,24.212,26.487,24.523,23.527,40.686,25.277,23.196,20.541,40.031,28.937,30.435,28.103,25.926,20.223,48.179,27.562,37.857,37.787,51.735,26.410,25.885,27.646,29.347,24.507,24.468,26.565,23.812,21.627,22.814,23.254,29.406,23.908,48.577,20.890,22.805,20.705,22.964,22.445,27.787,23.870,25.951,24.678,27.258,39.441,25.973,34.043,28.623,23.870,48.515,27.337,27.478,32.947,22.425,21.981,24.535,27.016,20.588,17.990,24.186,21.198,22.767,19.632,22.942,19.452,22.269,20.963,22.948
