 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89
38,23.211,64.650,34.140,36.416,40.379,45.806,30.586,48.726,38.368,25.706,32.053,24.763,25.257,25.005,24.353,29.839,24.309,26.257,23.276,35.122,27.877,25.610,26.893,31.750,28.543,25.476,56.443,31.722,26.106,21.109,38.031,30.735,33.511,28.664,32.947,23.651,65.580,30.148,60.129,51.416,71.706,31.301,31.967,28.035,38.569,30.241,27.957,26.692,25.877,25.743,24.967,24.831,43.862,27.702,60.907,22.057,24.127,22.284,25.337,23.789,42.384,35.623,36.064,28.540,34.175,31.091,30.948,49.171,39.579,29.018,35.682,46.400,31.795,33.724,24.128,24.146,29.107,49.894,23.720,19.210,28.501,22.881,24.391,20.309,44.707,21.011,23.310,21.407,23.834
39,23.232,66.572,34.793,38.140,41.714,46.557,30.296,48.984,38.492,26.069,32.996,25.024,25.430,25.133,24.377,29.735,24.424,26.401,23.287,37.051,28.517,25.794,27.317,33.785,28.886,25.323,61.707,32.003,26.214,21.311,46.111,32.215,35.882,28.453,33.456,23.364,67.384,30.232,62.459,51.102,71.160,31.590,32.007,28.237,40.906,30.083,28.180,27.038,25.916,26.145,24.894,24.464,44.292,28.403,62.313,22.193,23.998,22.203,25.188,23.617,42.439,35.590,36.330,28.715,36.950,31.211,32.772,51.096,39.199,29.385,36.403,46.390,31.720,34.717,24.014,24.346,29.407,51.002,24.324,19.266,28.266,23.023,24.115,20.506,44.742,21.135,23.257,21.394,23.747
40,24.535,67.088,35.884,41.092,40.658,46.871,29.922,49.486,39.268,26.331,31.772,24.981,25.650,24.987,24.329,30.173,24.463,26.474,23.287,40.030,28.788,26.149,27.742,35.503,29.059,25.536,63.972,32.531,26.100,21.195,60.966,35.591,38.549,28.300,34.068,23.400,68.789,31.000,63.862,50.868,69.895,32.033,32.383,28.344,47.211,31.299,28.360,27.080,26.056,26.344,25.053,24.749,44.502,28.609,63.843,22.172,24.122,22.344,25.221,23.720,40.936,35.654,38.000,28.145,37.188,30.890,33.078,52.076,39.036,29.542,36.397,46.498,31.676,35.162,24.354,24.238,29.773,51.065,24.738,19.097,27.769,22.922,24.180,20.517,44.503,21.145,23.393,21.328,23.570
41,25.008,68.967,35.828,41.294,38.751,46.570,29.567,49.305,39.156,26.033,31.016,24.635,25.351,25.026,24.298,29.744,24.463,26.533,23.290,39.601,28.816,26.251,27.391,33.888,28.975,25.565,62.809,32.798,26.061,21.032,59.909,34.923,37.927,28.177,33.500,23.174,68.579,30.249,62.534,50.300,68.714,31.939,32.424,28.327,46.793,31.047,28.109,27.219,26.050,26.394,24.822,24.268,43.862,27.840,63.547,22.028,24.058,22.197,25.030,23.639,38.380,34.867,38.742,28.151,35.302,30.488,31.789,50.221,38.237,29.460,35.291,46.247,31.689,35.004,24.185,24.106,28.823,49.947,24.194,19.048,27.421,22.901,24.198,20.314,44.034,20.789,23.130,21.478,23.723
42,24.746,69.492,35.005,40.632,37.681,46.777,29.169,48.618,38.482,25.727,30.046,24.307,25.379,24.662,24.415,29.812,24.122,26.607,23.293,38.213,28.519,25.946,27.025,31.872,28.658,25.388,63.288,32.600,26.073,21.086,55.852,33.742,36.294,28.000,33.240,22.943,66.977,29.901,61.056,48.971,66.987,31.546,31.914,28.148,44.803,30.752,27.779,26.997,26.112,26.149,24.601,24.488,43.245,27.287,63.082,22.011,24.011,22.156,25.099,23.761,36.147,33.675,37.859,27.976,33.554,30.402,30.374,47.605,37.770,29.139,34.429,45.963,31.010,34.387,24.275,24.103,28.253,49.127,23.788,19.020,26.901,22.726,24.038,20.192,42.637,20.589,23.127,21.379,23.390
43,24.465,70.018,34.508,40.781,37.282,46.635,28.868,48.480,38.154,25.780,29.715,24.281,25.509,24.741,24.319,29.908,24.559,26.250,23.351,36.696,27.982,25.602,27.041,31.337,28.339,25.565,61.700,32.356,26.023,21.148,52.836,33.034,36.631,27.961,33.078,23.003,65.371,29.887,60.653,48.103,65.688,31.255,32.074,28.165,43.172,30.926,27.754,27.030,26.011,26.078,24.657,24.580,43.068,26.800,62.769,22.127,24.064,22.062,25.040,23.706,34.798,32.838,36.469,27.329,32.364,30.166,29.413,45.640,36.946,28.734,33.685,45.683,31.160,34.024,24.000,23.934,27.655,48.141,23.187,18.945,27.019,22.664,24.195,20.148,41.312,20.615,22.839,21.451,23.592
44,24.253,71.343,34.618,41.130,37.885,46.677,29.463,49.097,39.166,25.741,29.800,24.506,25.257,24.652,24.512,30.152,24.849,26.647,24.632,35.875,28.308,26.152,27.251,31.061,28.751,25.897,63.415,32.496,26.139,21.042,55.219,33.645,38.563,30.157,33.686,23.041,66.879,30.267,60.508,48.467,64.594,31.320,32.141,28.212,42.749,31.312,27.799,28.624,26.155,26.216,25.347,24.410,44.090,27.081,63.066,22.284,24.378,22.041,24.898,23.682,33.427,32.122,35.467,27.326,32.219,29.853,29.609,44.402,38.539,28.783,33.512,45.824,31.048,35.061,23.937,23.643,27.443,47.563,22.775,18.779,27.197,22.913,24.211,20.195,40.113,20.525,22.904,21.433,23.698
45,23.997,71.781,34.519,39.635,36.499,45.307,29.384,48.778,39.836,25.912,28.897,24.237,25.418,24.317,24.414,29.994,24.399,27.099,24.451,34.939,27.944,25.804,27.230,30.420,28.518,25.527,63.253,32.338,26.202,21.128,52.287,32.659,39.492,29.744,33.519,22.983,64.928,30.383,60.098,47.160,63.632,31.255,31.926,28.021,41.272,30.516,27.831,27.926,26.222,26.514,25.949,24.492,43.750,26.998,63.126,22.273,24.339,22.122,25.274,23.533,32.490,31.547,35.025,27.341,31.326,29.903,28.900,42.658,40.271,28.535,33.041,45.686,30.884,35.294,23.801,23.599,27.287,46.251,22.639,18.802,27.380,22.743,23.910,20.112,39.041,20.527,22.985,21.553,23.615
46,23.738,70.991,34.429,38.317,35.062,45.047,29.235,48.493,40.046,25.900,27.899,24.072,25.391,24.387,24.177,29.801,24.322,27.279,24.057,34.007,27.587,25.401,26.693,29.747,28.336,25.517,62.546,31.516,26.026,21.218,49.099,31.970,38.675,28.981,33.227,22.914,62.264,30.061,58.686,46.369,62.304,31.186,32.409,27.935,39.331,30.413,27.933,27.811,25.972,26.357,25.897,24.600,43.460,26.859,63.724,22.198,24.230,21.940,25.218,23.593,31.702,31.176,34.174,27.700,30.648,29.879,28.418,41.165,40.259,28.080,32.418,45.387,30.392,34.841,23.507,23.547,26.880,44.882,22.344,18.790,27.425,22.786,24.070,20.230,38.135,20.345,23.022,21.612,23.536
47,23.696,71.944,34.289,37.637,37.053,44.880,28.938,48.845,39.632,25.500,27.246,24.398,25.346,24.311,24.203,30.185,24.061,27.283,23.661,33.053,28.197,25.674,26.539,29.654,28.167,25.427,61.694,31.147,26.167,21.190,46.462,31.298,38.705,28.250,33.468,22.649,60.300,30.012,57.349,46.544,60.912,30.768,32.346,28.104,38.584,30.132,27.842,27.189,25.881,26.509,25.660,24.458,43.124,26.852,63.353,22.066,24.236,22.058,25.040,23.471,33.092,31.029,33.996,27.513,30.798,29.518,28.875,40.712,39.435,28.116,32.074,45.186,30.096,34.587,23.270,23.511,26.953,44.651,22.193,18.837,28.145,22.680,24.461,20.122,37.868,20.515,23.006,21.542,23.483
48,23.495,73.201,34.646,37.300,38.102,45.027,28.741,48.681,39.055,25.504,26.590,24.269,25.513,24.296,24.111,30.423,24.302,27.007,23.310,32.698,27.823,25.532,26.412,29.792,28.026,25.438,61.617,31.390,26.048,21.195,43.563,30.987,39.381,27.731,34.352,22.404,57.323,29.759,56.295,45.462,59.447,30.808,32.320,27.994,38.948,30.156,27.744,27.225,26.015,26.331,25.615,24.464,42.815,26.577,63.788,22.039,24.361,22.147,25.967,23.562,33.019,30.083,33.336,27.240,30.489,29.560,28.101,39.818,39.563,27.816,31.726,44.983,29.802,34.613,22.896,23.397,26.735,42.976,21.934,18.869,28.173,22.478,24.356,20.033,36.743,20.822,22.845,21.563,23.418
49,23.601,73.465,35.228,37.631,38.829,44.367,28.634,48.640,39.740,25.586,25.980,24.432,25.551,24.447,24.138,30.500,24.431,26.864,23.273,32.371,27.891,25.514,26.700,29.179,28.311,25.261,60.496,31.394,26.215,21.188,41.643,30.597,40.652,27.590,35.063,22.392,54.833,29.896,55.506,44.975,58.371,30.609,31.900,27.735,38.458,29.850,27.785,26.855,26.106,26.346,25.372,24.417,42.982,26.704,63.045,21.912,24.599,22.068,25.492,23.524,33.669,29.892,32.873,27.300,29.991,29.385,28.077,38.485,39.860,27.888,31.226,44.891,29.464,34.347,22.905,23.213,26.274,42.757,21.948,18.627,28.054,22.602,24.306,20.234,36.824,20.693,23.059,21.589,23.532
50,23.634,74.428,35.564,37.186,38.681,44.428,28.595,48.716,39.841,25.612,26.046,24.475,25.396,24.275,24.275,30.301,24.264,27.070,23.287,31.873,27.804,25.287,27.067,28.955,28.324,25.331,61.664,31.314,26.273,21.195,39.921,30.308,41.539,27.325,35.329,22.418,52.697,29.858,54.199,44.370,57.018,30.651,31.862,27.962,38.764,29.567,28.036,26.852,26.403,26.489,25.406,25.007,43.391,26.541,63.096,22.163,24.719,22.141,24.967,23.641,33.557,29.836,32.594,27.567,29.584,29.316,27.692,37.539,40.541,27.802,31.250,45.041,29.638,34.902,22.760,23.121,26.190,41.839,21.862,18.607,28.032,22.481,24.263,20.127,37.511,20.703,23.139,21.721,23.609
51,23.563,74.491,35.765,36.748,38.614,43.987,29.977,48.424,39.442,25.600,27.044,24.861,25.465,24.199,24.163,30.878,24.543,26.735,23.454,30.995,28.134,25.559,26.713,29.131,28.416,25.339,63.648,31.510,26.149,21.369,38.638,30.052,42.004,26.925,35.310,22.483,51.245,29.742,54.066,43.804,56.083,30.466,32.089,27.954,38.849,29.429,27.980,26.891,26.231,26.471,25.124,24.695,43.688,26.631,63.783,22.169,24.588,22.261,25.244,23.703,34.452,29.408,32.135,27.535,29.272,29.275,27.323,37.154,39.858,27.602,31.618,45.169,29.273,35.119,22.700,23.041,26.497,42.300,21.682,18.601,28.246,22.611,24.271,20.223,37.614,20.595,22.991,21.429,23.393
52,23.848,75.533,36.010,36.082,38.799,43.978,30.184,48.829,39.329,25.349,26.451,25.005,25.425,24.380,24.198,30.836,24.193,27.015,23.445,30.479,28.197,25.554,26.537,29.135,28.392,25.440,64.216,31.488,26.116,21.297,37.425,29.681,41.280,26.552,35.271,22.277,49.866,29.180,53.630,43.381,54.744,30.454,31.903,27.842,38.257,29.382,27.842,26.678,25.909,26.475,24.955,24.875,43.938,26.633,64.673,21.967,24.822,22.185,25.125,23.340,33.642,28.986,31.682,27.488,28.882,28.988,27.251,36.531,39.689,27.772,30.853,44.883,29.055,35.144,22.515,22.836,26.206,42.339,21.590,18.755,28.166,22.535,24.226,20.052,36.788,20.706,23.127,21.571,23.367
53,24.380,75.908,35.650,34.992,40.279,43.886,29.588,48.604,39.066,25.449,26.079,24.703,25.186,24.735,24.068,30.732,24.196,26.908,23.218,30.111,27.645,25.499,26.468,28.994,28.304,25.362,64.608,32.013,26.072,21.179,36.144,29.473,41.579,26.597,35.331,22.206,48.686,29.557,52.213,42.826,53.415,30.475,31.810,27.760,36.699,29.098,27.638,26.633,25.957,26.333,25.003,24.553,43.474,26.317,64.336,22.028,24.790,21.973,25.023,23.694,32.678,28.716,31.283,27.348,28.834,29.137,26.988,35.797,39.820,27.893,30.550,44.618,28.430,34.634,22.450,22.841,25.805,40.875,21.453,18.413,27.829,22.556,24.163,20.140,36.075,20.676,22.870,21.639,23.362
54,25.102,76.660,36.069,34.356,40.286,43.742,29.176,48.433,38.897,25.198,25.560,24.460,25.300,24.657,24.190,30.420,24.203,26.702,23.339,29.573,27.517,25.040,26.264,28.638,28.206,25.381,62.401,32.107,26.205,21.137,35.359,29.366,42.438,26.295,35.715,21.969,46.752,29.513,51.295,42.124,52.403,30.330,31.770,27.848,35.753,29.500,27.501,26.621,25.892,26.128,24.873,24.607,42.802,26.278,63.608,22.077,24.406,21.838,25.155,23.536,33.780,28.505,30.877,27.142,28.590,28.736,26.973,34.788,39.052,27.791,30.474,44.617,28.468,33.886,22.319,22.622,25.602,40.157,21.402,18.642,27.233,22.400,24.221,20.026,35.483,20.390,22.703,21.658,23.379
55,25.291,76.693,35.989,33.999,38.490,43.728,29.294,48.522,38.998,25.345,25.422,24.221,25.362,24.650,24.100,30.369,24.113,25.945,23.322,29.459,27.502,25.084,26.169,28.667,28.160,25.244,61.551,31.982,26.258,21.130,34.377,29.360,42.140,26.095,35.344,21.847,45.159,29.339,50.377,41.805,51.370,30.069,31.933,27.804,34.720,29.268,27.770,26.734,25.948,26.186,24.893,24.546,42.276,26.228,62.799,21.956,24.348,21.855,25.505,23.560,33.111,28.178,30.402,27.203,28.487,28.591,26.849,34.141,38.335,27.563,30.088,44.107,27.894,33.321,22.272,22.640,25.348,39.710,21.373,18.473,26.724,22.501,24.223,19.974,35.112,20.248,22.517,21.624,23.315
56,24.909,75.881,35.479,33.695,37.510,43.508,28.783,48.226,38.538,25.082,25.774,23.705,25.072,24.602,24.319,30.170,23.949,26.393,23.296,29.531,27.179,24.941,25.993,28.420,27.927,25.301,62.578,31.561,26.278,21.100,33.913,29.304,41.354,25.862,35.154,22.314,43.792,29.122,49.796,40.847,50.697,30.284,31.926,28.025,33.874,28.717,27.819,26.920,25.724,25.788,24.509,24.149,41.193,25.956,62.016,21.996,24.148,21.938,25.419,23.708,33.047,28.186,30.467,27.120,28.340,28.521,26.579,33.440,37.143,27.419,29.794,43.894,27.642,32.808,22.177,22.668,25.139,39.535,21.264,18.443,26.307,22.315,24.185,20.105,34.167,20.089,22.789,21.598,23.302
57,25.027,77.044,35.615,33.073,36.794,43.906,28.477,48.385,38.202,25.090,25.529,23.693,25.150,24.463,24.090,29.670,24.039,25.949,23.020,29.464,27.033,24.641,26.002,28.337,27.822,25.241,62.021,31.533,26.010,21.109,33.419,28.967,41.049,25.935,35.086,22.844,42.789,29.403,48.625,40.453,49.665,29.941,31.788,27.712,33.157,28.868,27.597,26.893,25.912,25.542,24.341,24.153,40.376,25.950,60.951,22.101,23.903,21.880,25.498,23.665,33.226,27.718,30.289,27.130,28.219,28.583,26.689,32.604,36.504,27.570,29.753,43.745,27.406,32.111,22.005,22.718,25.136,39.182,21.240,18.434,26.050,22.354,24.100,19.976,33.436,19.854,22.876,21.632,23.265
58,24.686,76.693,35.616,32.995,36.379,43.739,28.324,48.713,37.493,25.282,25.683,23.655,25.164,24.364,24.198,29.509,23.859,25.688,23.141,29.183,27.619,25.199,26.240,28.231,28.045,25.225,60.488,31.103,26.281,21.181,32.672,28.685,41.240,25.817,35.103,23.192,41.353,29.449,47.663,40.344,48.646,30.021,31.743,27.746,32.536,28.446,27.787,26.683,25.739,25.225,24.292,24.610,40.031,26.038,59.829,21.837,23.966,21.948,25.257,23.565,34.333,27.824,29.836,27.260,28.010,28.737,26.511,32.068,35.905,27.510,29.568,43.359,27.259,31.650,22.144,22.760,25.047,39.151,21.237,18.378,25.780,22.319,23.890,20.051,32.718,19.837,22.802,21.654,23.157
59,24.488,77.429,36.050,33.523,37.215,43.719,28.661,48.266,37.667,25.184,26.913,24.010,25.159,24.282,24.111,29.705,23.968,25.629,23.155,29.338,28.035,25.492,26.141,28.564,28.223,25.321,62.814,31.001,26.278,21.193,32.640,28.843,41.679,25.879,35.210,22.816,40.659,29.423,47.082,40.228,47.629,29.895,31.691,27.735,32.056,28.359,27.850,27.006,25.612,25.313,24.447,24.366,41.259,26.107,60.323,21.949,23.944,22.037,25.063,23.321,33.736,27.509,30.084,27.394,28.314,28.494,26.652,31.756,35.694,27.749,29.647,43.831,26.805,31.245,22.063,22.785,25.132,40.510,21.105,18.394,25.883,22.335,23.935,20.056,33.636,19.875,22.833,21.586,23.176
60,25.144,77.978,36.717,35.991,40.249,45.241,29.125,48.853,38.940,25.541,28.345,23.966,25.279,24.371,24.098,30.000,24.135,26.140,23.293,30.883,29.469,27.036,26.754,29.946,28.822,25.384,66.576,31.741,26.231,21.169,43.609,31.110,44.492,26.099,36.029,23.132,42.885,29.719,50.237,41.338,47.109,29.870,31.918,28.046,37.429,28.817,27.909,26.683,25.968,25.691,24.934,24.305,44.296,26.940,61.047,21.945,24.388,21.876,25.132,23.617,34.567,28.445,29.824,27.458,31.886,29.103,29.489,35.385,36.556,28.504,30.171,44.327,27.198,32.068,22.074,22.805,26.166,44.402,21.169,18.409,26.421,22.497,24.120,20.237,37.087,20.288,22.916,21.846,23.316
61,25.997,77.917,37.298,38.035,41.182,45.748,29.261,49.004,39.518,25.708,27.747,24.182,25.430,24.303,24.179,30.432,24.370,26.173,23.402,32.677,30.380,28.163,27.174,31.010,29.140,25.484,70.341,32.406,26.319,21.162,52.105,33.390,45.649,26.295,36.196,23.124,45.447,29.928,53.155,42.256,46.703,30.102,32.149,28.292,42.262,29.393,28.311,26.811,26.306,26.058,25.154,24.627,45.512,27.600,62.719,22.081,24.760,21.994,25.439,23.667,33.985,29.704,30.570,27.972,34.975,29.376,31.433,40.317,37.363,28.624,30.232,44.814,27.348,33.960,22.005,22.936,26.960,45.600,21.082,18.434,26.715,22.618,24.113,20.182,38.075,20.316,23.102,22.121,23.345
62,25.852,78.265,37.412,38.104,40.441,45.661,28.863,49.074,39.475,25.890,27.242,24.645,25.216,24.280,24.161,29.973,24.122,25.728,23.158,32.815,30.483,27.988,27.141,30.231,28.783,25.449,67.574,32.338,26.171,21.155,51.637,32.941,44.892,25.916,35.927,22.880,44.424,30.270,52.239,41.955,45.878,30.142,32.134,27.906,43.895,29.203,28.091,26.740,26.190,26.105,25.156,24.431,44.821,27.198,62.979,21.936,24.491,22.004,25.706,23.672,32.960,30.064,30.789,27.653,33.699,29.017,30.825,41.081,39.672,28.807,30.285,44.663,27.328,34.650,21.935,22.894,26.534,45.433,21.126,18.461,26.711,22.639,24.038,20.185,38.468,20.225,22.861,22.093,23.373
63,25.543,79.623,36.968,38.201,40.335,45.989,28.800,48.700,39.657,25.765,26.665,24.655,25.214,24.102,24.338,30.205,24.225,26.169,23.586,33.208,30.226,27.736,26.844,30.032,28.677,25.381,67.286,32.217,26.108,21.262,48.386,32.315,45.424,26.086,35.938,22.675,42.805,30.272,50.817,41.313,45.102,29.923,31.959,28.154,42.366,29.036,28.399,26.959,26.394,26.137,25.014,24.769,44.742,26.882,62.184,22.051,24.459,22.104,25.271,23.533,31.808,29.580,30.900,27.533,32.344,29.060,29.835,41.306,42.320,29.041,30.379,45.281,27.294,34.949,22.074,22.766,26.242,44.631,21.149,18.456,26.313,22.568,23.862,20.220,37.543,20.297,22.988,21.962,23.347
64,25.089,80.165,37.165,40.807,39.515,45.604,28.645,48.669,39.267,25.751,26.844,24.854,25.178,24.144,24.097,30.223,24.257,26.143,28.256,34.076,30.264,27.354,27.002,30.942,28.908,25.418,69.152,32.100,26.069,21.139,45.071,31.225,45.944,26.007,35.955,22.576,41.914,30.078,49.705,41.633,44.485,29.987,31.509,27.715,42.381,29.054,28.177,27.047,26.412,26.094,25.082,24.644,44.991,26.738,61.175,21.958,24.549,22.178,25.165,23.727,32.478,29.248,30.355,27.481,31.587,29.005,29.348,40.624,42.242,29.121,30.450,45.347,27.126,35.724,22.193,22.711,26.094,44.073,21.174,18.351,26.048,22.653,24.251,20.304,36.831,20.352,22.833,21.876,23.160
65,24.902,80.164,37.210,42.079,39.379,45.552,28.529,48.691,39.470,25.980,26.008,25.089,25.348,24.013,24.200,30.000,24.293,26.143,28.603,34.665,29.756,27.040,26.931,30.715,28.860,25.525,71.133,32.103,26.101,21.195,42.032,30.824,46.185,25.778,35.996,22.271,41.909,30.339,48.316,41.654,43.847,29.933,31.762,28.013,45.025,29.051,28.028,26.941,26.450,26.057,25.210,24.895,45.219,26.872,62.005,22.044,24.749,22.189,25.056,23.782,32.989,28.768,30.232,27.138,32.289,29.012,30.116,40.547,41.033,28.645,30.162,45.048,26.788,36.378,22.207,22.703,25.836,43.296,21.022,18.300,26.335,22.365,24.000,20.246,36.931,20.512,23.102,22.062,23.158
66,24.698,80.290,36.952,42.452,38.621,44.958,28.416,48.676,38.939,25.849,25.358,24.767,25.386,23.764,24.167,29.789,24.109,25.960,27.813,34.173,29.350,26.483,26.389,30.176,28.483,25.432,70.723,31.866,26.179,21.186,40.261,30.279,45.743,25.696,36.024,22.065,40.605,30.136,47.215,41.001,43.123,29.895,31.740,28.279,44.741,28.944,27.895,26.802,26.560,26.147,25.311,25.146,44.824,26.545,61.621,22.163,24.848,22.183,25.264,23.600,33.183,28.489,30.000,27.159,31.604,29.048,29.394,39.734,40.691,28.440,29.903,44.977,26.594,36.193,22.223,22.587,25.580,42.625,20.977,18.421,26.112,22.481,24.080,20.108,35.979,20.355,22.923,22.071,23.149
67,24.192,79.516,36.394,41.406,36.942,44.528,28.276,48.360,38.313,25.535,24.968,24.405,25.405,23.659,24.081,29.518,23.942,25.412,25.989,33.502,28.521,26.054,26.391,29.240,28.207,25.274,69.633,31.580,25.958,21.401,38.422,29.869,45.535,25.651,35.716,21.847,39.191,29.899,46.166,39.969,42.298,29.807,31.401,27.821,43.025,28.940,27.922,26.346,26.440,25.848,25.331,24.973,43.850,26.212,60.699,22.006,24.901,21.975,25.254,23.462,33.126,28.207,29.689,27.127,30.689,28.746,28.434,38.059,39.933,27.847,29.479,44.595,26.068,35.499,22.019,22.502,25.206,41.445,21.021,18.328,25.838,22.414,23.897,20.073,35.076,20.293,22.935,22.078,23.169
68,23.965,77.878,35.875,40.190,35.836,44.180,28.154,48.102,37.425,25.424,24.545,24.295,25.215,23.812,23.860,29.161,24.064,25.853,25.161,33.228,28.035,25.438,26.120,29.080,27.952,25.204,67.966,31.321,25.759,21.290,37.065,29.474,44.854,25.414,35.832,21.651,38.147,29.814,44.913,39.017,41.772,29.739,31.684,27.942,41.092,29.116,27.478,26.864,26.586,25.728,25.002,24.831,43.347,26.129,59.652,22.048,24.622,21.990,25.700,23.744,31.938,27.836,29.314,27.099,29.782,28.640,27.980,36.496,38.948,27.745,29.397,43.977,26.075,34.937,22.035,22.544,24.931,40.000,20.902,18.261,25.523,22.361,24.113,20.122,33.837,20.232,22.879,21.859,23.099
69,23.764,77.356,35.357,38.915,35.206,44.461,28.031,48.639,38.141,25.351,24.251,24.043,25.150,23.811,23.910,29.515,24.068,25.614,24.241,32.886,28.048,25.344,25.949,28.446,27.960,25.150,65.329,31.592,25.930,21.165,35.850,29.078,43.735,25.427,35.304,21.607,37.370,29.664,44.288,37.655,40.797,29.730,32.033,27.983,38.960,29.161,27.584,26.722,26.384,25.134,24.642,24.695,42.743,25.731,58.577,21.785,24.303,22.023,25.350,23.589,31.358,27.627,29.182,26.877,29.360,28.669,27.436,35.198,38.261,27.513,28.741,43.555,25.403,34.046,21.790,22.373,24.719,39.418,20.852,18.344,25.257,22.306,23.977,20.065,32.947,19.957,22.802,21.783,23.099
70,23.567,78.011,35.259,38.079,35.494,44.127,27.973,48.438,38.616,25.312,24.327,23.926,25.215,23.850,24.039,29.506,23.884,25.949,24.086,32.480,27.541,25.249,25.933,28.074,27.984,25.179,66.809,31.711,25.834,21.230,34.974,28.692,42.665,25.177,35.414,21.613,36.276,29.652,43.028,37.739,40.578,29.569,31.372,27.681,37.864,28.719,27.557,26.624,26.265,25.219,24.831,24.875,42.878,26.111,59.247,22.020,24.466,21.911,25.135,23.426,32.535,27.489,28.953,27.123,29.122,28.440,27.241,33.734,38.466,27.579,28.785,43.239,25.218,33.377,21.981,22.422,24.572,38.598,21.005,18.218,25.605,22.563,24.221,20.080,33.233,19.958,23.334,21.732,23.232
71,23.448,78.626,35.235,37.532,35.307,43.802,27.870,48.563,38.472,25.167,24.400,24.357,25.195,23.913,24.061,29.833,23.556,25.952,23.925,31.627,27.687,25.105,25.954,28.481,27.949,25.250,68.804,31.424,25.809,21.102,33.943,28.478,42.579,25.155,35.366,21.457,35.444,29.832,42.410,38.950,40.245,29.420,31.892,27.623,38.377,28.493,27.795,26.547,26.819,25.253,24.776,24.600,43.565,26.184,61.664,21.861,24.519,21.915,25.168,23.586,31.957,27.344,28.914,27.271,28.927,28.789,27.339,34.346,42.050,27.679,29.356,44.684,25.843,33.203,21.736,22.273,24.757,38.347,20.933,18.359,25.749,22.340,23.937,20.087,33.763,20.099,23.192,21.856,23.138
