 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12
1105,72.282,74.152,74.396,81.140,74.985,74.582,74.011,75.457,73.132,74.219,70.581,69.874
1106,72.329,74.307,74.461,81.183,74.477,74.565,74.292,74.939,72.669,74.519,70.315,69.731
1107,72.716,75.862,75.228,80.995,76.140,74.740,76.120,77.149,72.324,75.139,70.779,69.760
1108,74.780,79.759,77.550,81.303,77.413,77.091,79.325,78.637,73.346,75.536,70.728,70.147
1109,73.890,78.438,76.933,81.714,77.000,76.856,77.989,78.081,73.431,75.521,70.327,70.379
1110,73.439,77.249,76.485,81.506,77.204,76.299,76.731,76.583,73.233,75.704,70.770,70.146
1111,72.862,76.955,76.327,80.373,76.264,76.299,76.133,77.148,73.328,75.620,70.441,70.322
1112,72.523,76.399,75.620,81.195,76.204,75.900,75.742,76.304,72.799,75.445,70.147,70.328
1113,72.483,76.421,75.426,80.840,75.997,75.657,75.768,75.913,73.520,75.235,70.328,70.021
1114,72.167,75.711,76.083,80.556,75.635,75.526,75.082,76.229,73.593,75.836,70.596,69.673
1115,72.211,75.467,75.550,81.501,75.778,75.197,74.770,76.020,73.240,74.968,70.959,70.276
1116,72.258,75.366,75.290,81.281,75.824,75.017,74.136,76.162,73.429,75.183,70.350,69.775
1117,72.172,74.802,75.297,81.348,75.860,75.399,74.679,75.682,73.275,75.202,70.497,69.816
1118,71.911,75.014,74.523,81.080,75.374,74.781,74.512,75.427,72.529,75.685,70.441,69.861
1119,72.352,74.959,75.150,81.378,75.897,74.784,73.834,75.994,73.000,74.943,70.325,69.612
1120,72.333,74.949,74.292,80.920,75.006,74.368,74.652,75.951,72.843,75.223,70.422,69.745
1121,71.970,74.762,75.116,80.724,75.109,74.266,73.727,75.932,72.664,74.880,70.451,69.526
1122,72.338,74.912,74.359,81.153,75.097,73.828,74.112,75.543,72.463,75.420,70.653,70.308
1123,71.997,74.874,74.136,81.534,74.872,74.258,74.151,75.356,73.373,74.573,70.083,69.656
1124,71.855,74.496,74.880,80.436,75.204,73.554,74.121,75.533,73.294,74.901,70.556,69.967
1125,72.284,74.664,74.807,81.073,74.198,74.321,74.512,75.478,73.088,75.032,70.680,69.815
1126,71.425,74.694,74.171,81.241,74.170,73.684,74.000,75.553,72.836,75.057,70.284,69.505
1127,71.962,73.849,74.419,81.178,74.319,73.385,74.445,76.140,72.922,74.656,70.521,69.717
1128,71.937,74.298,74.378,81.023,74.301,73.931,74.034,75.787,72.870,74.397,70.414,70.423
1129,71.726,74.243,74.065,80.378,74.584,74.452,74.424,76.081,72.892,74.847,70.385,69.897
1130,71.728,74.422,74.190,80.890,74.243,73.958,74.196,75.970,72.610,74.481,70.495,69.682
1131,71.791,74.134,74.241,81.055,74.939,74.429,74.249,75.412,72.995,74.969,70.587,69.489
1132,71.911,74.727,74.483,81.063,74.857,73.895,73.807,75.395,72.713,75.027,70.501,69.802
1133,71.667,74.487,74.341,80.945,74.802,73.798,74.426,75.030,73.397,74.590,70.598,69.793
1134,71.974,74.197,74.502,81.028,74.432,73.853,74.946,75.356,73.380,75.281,70.872,69.945
1135,72.059,74.206,74.499,80.541,75.064,74.402,74.714,76.250,73.245,75.053,70.740,69.676
1136,74.024,77.166,75.726,80.925,76.763,74.421,75.636,80.149,73.863,74.842,70.679,69.932
1137,74.056,77.699,75.898,81.211,76.763,74.011,74.882,79.259,73.801,75.019,70.399,69.819
1138,73.263,76.799,75.683,80.872,76.529,74.529,74.409,77.915,73.978,75.433,70.267,69.888
1139,73.329,76.038,74.754,81.063,75.836,74.399,74.436,77.302,74.135,74.794,70.564,69.866
1140,72.714,75.366,75.045,81.033,75.924,74.402,74.890,76.498,73.005,74.590,70.470,69.539
1141,72.312,75.404,75.448,80.762,75.511,74.391,74.991,76.069,73.625,75.038,69.994,69.890
1142,72.174,74.684,74.927,80.020,75.793,73.812,74.606,76.136,73.127,74.445,70.359,69.598
1143,72.364,75.009,74.944,81.145,75.465,73.845,74.260,75.748,73.520,74.863,70.353,69.825
1144,72.098,75.344,74.598,81.018,75.459,74.238,74.079,76.087,73.542,74.534,70.426,69.994
1145,72.716,74.452,74.555,80.852,75.413,73.817,74.533,75.968,73.270,74.611,70.585,70.262
1146,71.556,74.469,73.911,81.180,74.739,74.632,73.714,76.621,73.262,74.992,70.547,69.914
1147,71.808,74.851,74.553,81.261,75.453,73.537,74.269,76.237,74.145,75.006,70.070,70.134
1148,72.141,74.344,74.394,80.692,75.122,74.283,73.703,76.059,73.196,74.863,70.493,69.533
1149,72.570,74.521,74.159,81.128,75.125,73.820,74.510,75.420,73.652,74.998,70.609,69.719
1150,71.990,74.363,74.097,80.729,74.708,73.393,74.277,76.088,72.912,74.973,70.160,69.935
1151,71.720,74.538,74.408,80.897,75.255,74.371,74.206,76.234,73.466,75.431,70.575,70.208
1152,71.923,74.131,74.491,80.747,75.356,74.346,73.837,75.787,72.566,74.624,70.330,69.798
1153,71.645,74.419,74.258,81.140,74.884,73.704,74.335,75.414,72.725,74.878,70.522,70.033
1154,71.889,74.691,74.797,80.559,74.720,74.006,73.886,76.025,73.620,74.374,70.499,69.989
1155,71.824,74.301,74.561,80.506,73.973,74.366,74.591,75.570,72.723,74.884,70.476,69.844
1156,71.834,74.194,74.254,81.005,75.015,74.089,74.393,75.658,73.162,75.065,70.850,70.321
1157,71.991,74.214,74.722,81.125,74.191,73.673,74.245,75.547,72.782,74.805,70.388,70.130
1158,71.803,74.505,74.770,81.411,74.261,74.055,74.465,76.488,73.292,74.372,70.206,69.792
1159,72.263,74.223,73.416,80.764,74.538,73.537,74.557,76.237,73.152,74.477,70.808,69.389
1160,71.920,74.240,74.327,81.043,74.380,73.947,74.436,76.003,73.708,74.851,70.670,69.925
1161,72.159,73.934,73.833,81.461,74.593,73.429,74.170,76.847,72.963,74.582,70.443,69.769
1162,71.976,74.091,74.217,80.519,74.802,74.094,74.402,76.499,72.659,74.844,70.882,69.777
1163,71.725,73.866,74.279,81.388,74.739,74.468,74.073,75.828,73.569,74.815,70.564,69.563
1164,72.305,74.278,74.263,81.060,74.888,74.205,74.230,76.281,72.873,74.884,71.011,69.977
1165,72.045,73.694,74.190,81.486,74.936,74.183,74.499,75.735,73.179,75.008,70.218,69.851
1166,72.232,74.432,74.397,81.256,74.122,74.357,74.518,75.660,72.711,74.609,70.621,70.164
1167,71.969,74.697,74.049,81.251,74.331,73.831,73.905,76.386,73.218,74.252,70.307,69.813
1168,71.197,74.296,74.386,81.361,74.602,74.321,73.929,75.725,72.623,74.206,70.656,69.891
1169,72.082,74.343,74.453,81.301,74.234,74.102,74.209,75.580,72.544,74.618,70.240,69.430
1170,71.730,74.528,74.167,81.281,75.134,74.188,74.320,76.046,72.039,74.834,70.645,69.853
1171,72.082,74.541,74.424,81.456,74.960,74.086,74.331,75.923,73.711,75.076,70.671,69.873
1172,71.721,74.264,74.297,80.842,74.261,73.767,74.093,75.916,73.012,74.389,70.436,69.801
1173,71.958,74.384,74.148,80.799,74.812,73.961,74.632,75.609,73.358,75.141,70.950,69.893
1174,71.477,74.167,74.770,80.627,74.623,73.934,74.359,75.993,73.338,74.504,70.322,69.969
1175,71.657,74.714,74.537,81.316,74.663,74.546,74.447,75.823,73.395,74.408,70.486,69.475
1176,72.237,74.253,74.343,80.652,74.158,74.119,74.546,75.936,73.100,74.496,70.249,69.904
1177,71.373,74.307,74.609,81.622,74.055,74.058,74.239,76.100,73.787,74.601,70.702,70.003
1178,71.965,74.820,74.236,81.020,74.271,73.615,74.361,75.522,74.123,74.626,70.631,69.390
1179,71.852,75.172,74.620,81.356,74.340,74.535,74.374,76.039,73.826,74.660,70.916,69.876
1180,71.763,74.430,74.132,81.206,74.422,73.418,74.402,75.191,73.657,73.926,70.440,70.175
1181,71.833,74.773,74.579,81.033,74.581,73.762,74.269,76.289,73.061,74.559,70.247,70.117
1182,73.094,79.083,76.262,80.734,77.006,75.626,77.439,78.864,74.088,75.353,70.460,70.208
1183,73.423,81.484,77.033,81.732,77.967,77.787,79.665,81.745,75.642,76.655,70.725,70.535
1184,73.329,79.963,76.893,81.113,76.991,76.679,78.359,79.708,75.767,75.811,70.523,70.754
1185,72.444,79.654,76.458,81.358,77.650,76.163,76.239,79.405,75.520,75.966,70.712,70.328
1186,72.057,78.339,75.900,81.421,76.416,75.324,74.923,78.634,75.174,75.437,70.472,70.772
1187,72.498,77.737,76.069,80.995,77.040,74.798,74.832,78.645,75.159,75.639,70.466,70.685
1188,72.416,77.484,75.797,80.895,77.076,73.770,74.793,77.986,74.895,75.464,70.501,70.580
1189,72.657,77.038,75.380,81.298,76.787,74.036,75.161,78.200,75.074,75.876,70.568,70.566
1190,71.672,77.094,75.445,80.985,77.550,74.343,74.579,78.469,74.520,76.053,70.766,70.074
1191,72.444,76.998,75.356,81.053,77.556,74.380,74.320,77.916,74.081,75.288,70.649,70.805
1192,71.702,77.020,75.359,81.581,76.793,74.008,74.039,77.023,73.730,75.611,70.710,69.983
1193,71.824,76.992,75.545,80.912,76.717,74.177,74.325,76.796,74.142,74.998,70.508,70.093
1194,71.615,76.602,74.852,81.093,75.973,73.967,74.056,76.463,74.887,75.458,70.656,69.895
1195,71.859,75.965,74.590,80.040,75.939,73.989,74.738,76.184,74.201,75.384,70.731,69.803
1196,71.873,76.089,74.456,80.719,76.237,74.069,74.905,77.014,73.740,74.697,70.310,69.922
1197,71.845,75.536,74.177,80.845,75.964,74.551,74.430,76.430,73.419,75.191,70.805,69.726
1198,71.833,75.545,74.523,80.541,75.851,74.028,74.432,76.452,74.297,75.603,70.535,69.982
1199,71.977,75.286,74.812,80.719,75.875,73.936,74.295,76.742,74.123,74.882,70.683,69.891
1200,71.918,75.098,74.022,80.734,75.356,74.255,74.178,76.010,74.100,75.099,70.660,70.017
