 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12
556,72.294,74.071,74.171,80.910,75.161,73.657,74.378,75.938,72.924,75.197,71.478,69.864
557,72.162,74.501,74.254,81.619,75.018,73.850,74.559,74.990,72.309,75.302,70.869,70.139
558,72.106,74.244,74.463,81.188,74.550,74.789,73.778,75.988,72.696,75.080,70.814,70.034
559,72.704,74.034,74.303,80.729,74.544,74.554,74.413,75.799,72.417,75.103,70.525,69.678
560,72.143,74.037,74.486,80.709,74.620,74.133,74.148,75.926,72.559,75.147,70.715,69.960
561,71.984,74.498,74.167,80.659,74.483,73.895,74.611,75.530,72.662,75.231,70.404,69.847
562,72.308,74.341,74.163,81.832,74.392,74.440,74.432,75.700,73.093,74.626,70.798,70.286
563,72.078,74.352,73.973,81.363,74.939,73.684,74.553,75.663,72.917,74.956,71.147,69.952
564,71.882,74.627,74.073,81.013,73.623,73.942,74.677,75.809,72.983,74.284,70.857,69.738
565,72.444,74.618,74.545,81.206,74.784,73.856,74.273,75.514,73.025,74.702,70.866,69.842
566,72.056,74.233,74.070,81.025,73.936,73.950,74.473,75.677,72.196,74.605,71.049,69.986
567,72.047,74.078,74.344,80.990,74.258,74.249,74.155,75.925,73.150,74.966,71.099,70.048
568,72.308,74.132,73.600,81.378,74.234,74.144,74.148,75.630,72.551,74.718,70.800,69.959
569,72.345,74.267,73.990,81.085,73.967,74.554,73.914,75.936,72.689,75.103,70.909,69.870
570,72.246,73.790,73.740,81.536,74.559,74.307,74.250,75.431,72.853,74.441,70.895,69.919
571,72.150,74.424,74.000,80.386,74.480,73.540,74.163,75.935,73.078,74.555,70.715,69.919
572,72.169,74.702,74.051,80.847,74.292,73.920,74.400,75.589,72.772,75.042,70.933,69.482
573,72.164,74.315,74.033,80.464,74.049,73.598,74.426,75.946,73.027,74.830,71.196,70.047
574,72.699,74.289,74.203,80.907,74.395,73.878,73.865,76.100,73.184,74.660,71.169,69.914
575,72.402,74.379,74.298,80.637,73.842,74.479,74.271,76.276,73.096,74.531,70.543,69.755
576,71.639,74.223,74.282,81.060,74.544,74.582,74.329,76.191,72.966,75.084,70.606,70.212
577,72.037,74.207,73.756,81.451,73.672,74.083,74.486,76.221,72.995,74.689,70.808,69.992
578,72.078,73.932,74.568,81.366,74.368,74.000,74.417,76.205,72.547,74.910,70.863,70.212
579,72.120,73.711,74.443,80.980,74.310,74.795,74.357,76.266,72.985,74.492,70.800,69.720
580,71.591,74.117,74.230,81.193,74.620,74.230,74.009,76.603,72.723,75.019,70.902,69.967
581,72.174,74.664,73.979,81.248,74.052,73.886,74.254,76.402,73.157,74.637,70.935,69.571
582,72.474,74.318,74.013,81.078,74.784,74.003,73.793,75.518,73.382,75.275,70.787,70.081
583,72.068,74.359,74.691,80.957,73.936,73.823,74.579,75.986,72.833,74.819,70.744,69.867
584,72.488,73.949,74.939,81.461,74.289,74.180,74.269,75.815,73.017,74.973,70.893,69.939
585,72.357,74.845,73.935,80.955,73.951,74.449,74.243,75.764,72.466,75.344,70.905,69.669
586,72.829,74.189,73.919,80.769,73.043,73.388,74.596,75.735,72.444,74.733,70.484,69.757
587,72.272,74.576,74.215,81.609,73.994,73.848,74.022,75.705,72.471,74.721,70.826,69.976
588,71.979,74.376,74.152,80.752,73.933,73.499,74.441,75.925,73.113,75.090,71.044,70.064
589,71.887,74.578,73.890,80.712,74.283,74.006,74.596,76.142,72.502,74.664,70.627,69.765
590,72.232,73.949,73.504,80.857,74.386,73.994,74.157,76.336,72.716,74.431,70.689,69.963
591,71.946,74.161,74.016,80.757,74.061,74.291,74.837,75.627,72.895,74.092,71.193,70.064
592,72.003,74.395,73.920,81.396,74.216,73.665,73.837,76.197,71.985,74.924,70.702,69.757
593,72.113,74.621,74.539,80.722,74.426,73.629,74.299,75.687,72.814,74.370,70.528,69.904
594,72.430,74.240,74.715,81.010,73.866,74.241,74.600,76.509,72.748,74.836,71.243,69.843
595,72.359,74.456,74.190,80.962,74.079,74.263,74.520,76.106,72.463,75.013,71.063,70.086
596,72.254,74.195,73.847,81.704,74.751,74.039,74.424,75.491,72.488,74.792,71.147,70.157
597,72.249,74.616,74.128,80.805,74.672,74.047,74.436,75.669,73.172,75.160,70.864,69.992
598,72.434,74.323,74.236,81.123,73.933,73.767,74.748,75.754,72.909,74.487,70.938,69.934
599,72.129,74.143,74.107,80.777,73.502,74.288,74.462,75.799,72.520,74.849,70.643,70.264
600,72.350,74.478,74.477,80.787,73.960,74.427,74.002,75.621,72.544,74.893,71.131,69.809
601,71.843,74.793,74.429,81.143,74.708,74.263,74.477,75.845,73.047,74.406,70.555,70.310
602,72.397,74.214,73.536,80.802,74.410,73.914,74.191,76.242,72.620,74.884,70.981,70.143
603,72.448,74.131,74.337,81.331,74.179,74.698,74.348,76.276,72.620,74.368,70.549,70.052
604,72.253,74.894,73.909,81.065,73.441,74.296,74.333,75.887,73.091,75.279,70.846,69.617
605,72.287,74.287,73.986,81.213,73.927,74.238,74.387,76.294,72.902,74.655,70.710,70.098
606,72.402,74.793,74.282,80.694,74.596,74.515,74.178,76.174,73.029,75.290,70.805,69.932
607,72.010,74.653,73.600,80.702,74.502,74.936,73.763,75.806,72.581,74.737,70.858,69.830
608,71.868,74.470,74.418,81.396,74.647,74.648,74.241,75.855,72.860,75.147,70.322,69.769
609,72.183,74.505,74.032,82.093,74.660,74.964,73.895,75.961,72.037,74.561,70.600,70.337
610,72.146,74.421,74.233,80.687,75.301,74.659,74.493,75.732,72.662,75.311,71.088,69.854
611,72.693,74.439,74.156,81.216,74.532,74.864,73.959,75.729,73.115,74.620,70.763,69.876
612,72.720,74.662,74.424,80.496,73.796,75.064,74.400,75.997,73.260,74.844,70.772,69.966
613,72.132,74.430,74.367,81.248,74.000,75.476,74.138,76.211,72.260,74.324,70.542,69.870
614,72.111,75.127,73.820,81.023,74.438,74.180,74.075,75.055,73.064,74.853,70.632,70.099
615,72.160,74.960,74.732,80.729,74.502,74.676,74.550,75.512,73.140,74.882,70.464,70.308
616,72.601,74.558,74.026,80.922,74.538,75.108,73.905,76.030,73.292,75.366,70.693,69.696
617,72.479,73.952,74.056,81.281,74.517,74.302,74.421,75.689,72.370,74.670,70.556,69.919
618,72.026,74.069,74.120,81.316,74.635,75.208,73.970,76.026,72.500,75.452,70.753,69.925
619,72.195,74.774,74.456,81.271,74.055,74.141,74.052,75.706,72.757,74.781,70.849,70.266
620,72.127,74.727,74.431,81.341,74.863,73.975,74.383,75.719,73.071,74.939,70.840,69.887
621,71.810,74.699,73.614,81.140,74.307,74.657,74.009,75.489,72.848,74.742,70.473,70.030
622,72.625,74.932,74.309,80.637,74.541,74.346,74.720,75.938,73.299,75.555,70.568,69.751
623,73.918,78.034,74.986,81.694,76.766,77.773,76.391,77.813,74.490,75.095,71.215,70.280
624,74.334,79.559,75.072,81.416,76.389,79.548,76.714,79.129,74.858,76.345,70.943,70.441
625,72.700,78.194,75.445,81.098,75.957,78.958,76.000,77.674,74.836,75.845,71.046,70.448
626,73.800,77.333,74.833,80.581,74.976,77.609,74.748,77.001,74.640,76.260,70.566,70.400
627,72.676,76.469,75.344,80.409,75.666,78.177,74.895,76.661,74.350,75.559,70.850,69.953
628,72.613,76.704,74.930,81.754,75.699,77.803,74.159,76.572,74.382,75.489,71.020,70.379
629,72.645,76.276,74.933,81.068,75.109,77.584,74.585,76.382,74.632,75.462,71.103,69.924
630,72.244,76.025,75.091,81.155,75.182,76.590,74.060,75.887,73.605,75.817,71.230,69.917
631,72.517,75.525,74.673,81.429,74.863,76.709,74.308,75.955,74.868,75.567,70.804,70.061
632,72.493,75.247,74.501,80.767,74.869,75.751,74.673,75.493,73.561,75.443,70.507,70.035
633,72.329,75.682,74.048,81.130,74.982,76.446,74.290,75.515,73.566,75.204,70.927,69.844
634,72.373,74.995,74.789,81.654,75.116,76.568,74.086,75.617,73.642,75.534,70.909,69.931
635,72.153,74.991,74.396,80.794,74.374,75.964,74.269,75.342,73.463,76.141,70.701,69.959
636,72.218,75.041,74.254,81.048,74.532,74.884,74.465,75.706,73.309,75.542,70.852,69.917
637,72.242,75.068,74.148,81.168,74.720,74.690,74.198,75.385,72.529,75.101,70.559,69.963
638,71.963,74.871,74.534,81.471,74.429,74.244,74.407,75.954,73.162,75.235,70.909,69.542
639,72.361,74.427,74.745,81.371,74.322,75.064,74.237,76.004,73.355,75.172,70.632,70.069
640,72.458,74.366,74.397,80.965,74.456,73.994,74.222,75.427,73.078,75.090,70.877,70.040
641,71.998,74.836,74.343,81.138,74.419,75.371,74.107,75.870,73.348,75.174,71.144,69.645
642,72.498,74.725,73.522,80.657,73.745,74.288,74.329,75.864,73.466,75.246,70.733,69.970
643,72.441,74.518,74.110,80.815,74.571,74.072,74.665,75.567,73.929,75.015,70.801,69.627
644,72.139,74.661,74.327,80.902,74.438,74.548,74.652,75.284,73.172,75.191,70.730,70.257
645,71.949,74.668,73.962,80.990,73.948,74.540,74.178,75.556,73.282,75.431,70.927,69.752
646,72.469,74.516,74.330,80.622,73.717,74.247,74.095,75.961,73.385,75.319,70.992,69.806
647,72.247,74.336,74.281,81.100,73.894,73.227,74.527,75.912,72.824,74.966,70.812,70.047
648,72.101,74.407,73.809,80.657,73.772,73.476,74.121,75.563,73.025,75.137,70.583,69.736
649,72.409,74.771,74.008,80.551,74.541,74.197,74.409,76.027,73.049,74.903,70.896,69.699
650,71.796,74.501,74.400,80.794,73.818,74.180,74.024,75.702,72.926,74.983,70.872,69.928
651,71.951,74.412,73.963,81.040,74.912,73.380,73.766,75.896,72.934,74.710,70.536,69.755
652,72.073,73.819,74.107,80.717,74.416,73.612,74.636,75.758,72.735,75.059,71.189,69.888
653,72.847,74.848,73.979,81.401,74.289,74.003,74.138,77.268,73.341,74.876,70.978,69.611
654,72.653,74.398,73.928,80.581,75.033,74.147,74.393,76.579,72.907,75.179,70.912,69.573
655,72.322,74.258,74.351,81.231,73.954,73.898,74.075,76.505,72.951,74.685,70.605,70.375
656,71.911,74.174,74.376,81.263,74.149,73.911,74.129,76.029,73.250,74.552,70.683,70.059
657,72.052,75.005,73.911,80.975,74.131,73.820,74.079,75.696,72.811,75.061,71.308,69.950
658,72.599,74.767,74.359,81.506,74.465,73.986,73.914,75.825,73.292,75.027,70.762,70.089
659,72.355,74.748,73.863,81.085,74.295,73.510,74.331,76.116,73.922,74.729,70.769,69.833
660,72.371,74.799,74.214,80.910,74.143,73.740,74.649,76.072,72.667,75.311,70.660,69.849
661,72.434,74.298,74.155,80.985,74.152,74.360,74.387,75.603,72.630,74.874,70.740,69.802
662,72.274,74.591,73.986,81.579,74.751,73.889,74.176,75.894,73.167,74.496,70.747,70.007
663,72.247,74.625,74.257,80.724,75.380,74.283,74.318,75.764,72.703,74.668,70.961,69.786
664,72.848,74.353,74.526,80.774,74.286,73.684,74.439,75.240,72.762,74.935,70.767,69.984
665,72.152,74.263,73.978,81.559,74.520,73.418,74.321,76.010,72.846,74.809,70.738,70.010
666,72.240,74.453,74.289,80.732,74.657,73.889,74.589,75.492,72.914,74.710,70.498,70.051
667,72.049,74.104,74.121,81.018,74.103,73.429,74.060,75.671,73.169,74.611,70.747,69.918
668,72.652,75.040,74.019,81.088,74.866,73.839,74.970,75.909,72.760,74.838,70.320,70.322
669,74.672,76.739,74.834,80.401,75.523,74.568,75.434,79.307,73.404,74.561,70.611,70.149
670,74.145,76.381,75.246,81.120,75.495,74.366,75.088,80.520,73.873,74.571,70.621,69.611
671,73.841,76.879,75.375,81.168,75.435,74.842,74.914,78.608,74.725,75.109,70.831,70.081
672,73.213,76.260,74.689,80.972,75.112,75.283,74.488,78.054,73.988,75.263,70.940,70.120
673,72.603,75.753,74.407,81.158,75.158,74.590,74.363,77.569,73.846,75.519,70.844,70.031
674,72.854,75.587,74.616,81.233,75.429,74.047,74.441,78.247,73.424,74.927,70.658,69.955
675,72.704,75.204,75.073,80.977,75.158,74.886,74.912,77.214,73.142,75.422,70.834,70.204
676,72.456,75.040,75.158,80.980,74.331,74.817,74.267,76.952,73.502,75.464,70.966,69.987
677,72.483,75.092,75.038,81.321,74.529,74.518,74.536,76.352,74.039,75.176,70.905,69.945
678,72.157,75.229,74.380,81.376,74.805,74.512,74.385,76.075,73.358,75.109,70.744,69.867
679,72.422,74.657,74.303,81.579,74.653,74.299,74.226,75.975,73.858,75.126,70.373,69.833
680,71.887,75.132,74.273,81.170,74.219,74.512,74.378,76.029,72.944,75.153,70.957,70.079
681,71.850,74.608,74.841,80.882,74.982,74.360,74.144,75.596,72.755,75.260,70.548,69.994
682,71.922,74.693,74.536,81.108,73.875,73.742,74.464,75.773,73.282,75.097,71.207,70.225
683,72.810,74.359,74.404,80.664,73.802,74.227,73.925,75.836,73.093,74.735,70.817,70.066
684,72.054,74.622,74.550,80.258,74.128,73.717,73.824,75.810,72.784,74.821,70.627,70.061
685,72.232,74.347,74.534,81.045,74.298,74.186,74.636,76.064,72.662,74.863,70.740,70.479
686,72.314,74.171,74.040,80.955,73.796,73.928,74.138,75.449,72.081,75.214,70.699,69.641
687,72.193,74.501,74.660,81.040,74.660,74.227,74.617,76.013,72.657,75.137,70.817,70.127
688,72.300,75.266,75.222,80.950,75.292,74.861,75.475,76.498,72.819,75.023,71.141,70.091
689,73.307,76.794,77.989,81.539,76.541,77.443,77.462,78.178,73.652,75.487,71.143,70.048
690,72.507,76.057,77.472,81.000,76.432,77.144,76.164,77.483,73.542,75.191,70.819,70.170
691,72.986,75.571,77.576,80.539,76.164,77.030,75.161,76.913,74.000,75.422,70.712,69.970
692,72.345,75.327,77.864,81.040,75.778,76.521,74.705,77.320,73.108,74.889,70.573,70.249
693,72.519,75.217,77.274,80.774,75.821,76.175,74.998,76.356,73.730,75.315,70.733,70.122
694,72.375,74.535,77.362,81.301,74.748,76.410,74.615,76.534,73.762,75.382,70.773,70.192
695,72.085,74.590,77.793,80.273,75.404,76.252,74.486,76.181,72.811,74.723,70.791,69.907
696,72.068,74.737,77.359,81.328,74.848,75.440,74.679,75.874,73.233,75.254,70.828,69.710
697,72.392,75.048,77.030,80.917,75.517,75.388,74.015,75.541,73.184,75.042,70.836,69.683
698,72.270,74.763,77.573,80.850,74.796,75.778,74.443,75.847,73.047,74.962,70.589,70.038
699,72.580,74.492,77.573,80.441,74.921,74.626,74.400,75.601,72.873,75.082,70.757,70.270
700,72.181,74.934,76.990,80.912,74.310,74.886,74.202,75.809,72.353,74.786,70.695,69.768
701,72.141,74.739,76.659,80.586,74.766,74.787,74.280,75.676,73.203,75.019,71.057,69.907
702,72.232,74.923,76.617,81.213,74.812,74.637,74.492,75.366,72.632,74.853,70.987,70.099
703,72.439,74.415,75.589,81.173,74.532,73.903,74.305,75.896,73.174,74.708,70.935,70.434
704,72.575,74.694,75.329,81.258,74.146,73.083,73.970,75.256,73.186,75.080,70.886,69.984
705,72.465,74.264,74.707,81.085,74.413,74.399,74.041,75.330,72.527,74.901,71.007,69.782
706,71.834,74.891,74.660,80.995,74.602,74.177,74.131,75.499,73.069,74.788,71.154,69.969
707,72.746,74.576,74.619,80.764,74.587,74.119,74.364,75.501,73.466,74.714,70.621,69.843
708,72.096,74.527,75.600,80.835,74.964,73.737,74.142,75.792,72.640,74.975,70.764,69.948
709,72.070,74.656,75.003,81.712,74.529,73.884,73.961,75.495,72.458,74.508,71.073,69.863
710,72.490,74.339,75.337,81.251,74.435,73.742,74.361,75.534,73.279,74.727,70.594,69.477
711,72.155,74.429,74.831,80.649,74.483,73.709,73.826,75.857,72.365,74.590,71.108,69.813
712,72.221,74.515,74.517,81.248,74.362,73.385,74.183,75.333,72.946,75.015,70.972,69.533
713,71.728,74.310,74.695,80.842,74.407,73.825,74.157,75.800,72.728,74.632,70.978,69.754
714,72.413,73.972,73.968,80.977,74.596,73.751,74.131,75.716,72.914,74.882,70.860,70.055
715,72.592,74.493,74.260,80.749,74.705,73.892,74.234,75.622,72.782,74.174,70.806,70.004
716,72.134,73.912,74.435,80.784,74.404,74.042,74.127,75.676,72.674,74.590,70.712,70.297
717,72.249,74.783,74.147,81.393,74.134,74.055,74.277,75.533,73.221,74.905,70.697,70.033
718,72.064,74.657,73.707,80.744,74.492,73.856,74.168,76.087,73.194,74.490,71.075,69.704
719,71.899,74.773,73.968,80.970,74.988,73.886,74.542,75.501,73.042,74.284,70.600,69.870
720,72.232,74.516,74.187,80.729,74.505,74.208,73.699,75.589,72.990,74.582,70.768,70.238
721,72.408,74.495,74.287,81.133,74.459,73.546,73.727,76.191,72.412,74.197,70.404,70.535
722,71.923,74.124,74.018,80.358,74.505,73.709,74.275,75.721,72.498,74.746,71.222,69.796
723,72.071,74.141,74.164,81.068,73.830,73.740,74.364,76.408,72.966,74.469,70.918,70.134
724,71.983,74.433,74.284,80.724,74.161,74.163,73.987,75.789,73.037,74.840,70.656,70.051
725,71.507,74.868,74.450,81.516,74.052,74.249,73.763,75.580,72.721,74.626,70.484,69.963
726,72.178,74.459,73.990,80.754,74.705,74.102,74.136,75.757,72.738,74.712,70.716,69.685
727,71.883,74.127,74.207,81.065,74.380,73.873,74.340,75.586,73.407,74.922,70.811,70.072
728,72.483,74.508,73.973,80.992,74.447,73.914,74.415,75.543,73.309,74.662,70.815,69.741
729,72.355,74.115,73.673,80.694,74.951,73.753,74.366,76.020,72.973,74.857,70.625,69.843
730,72.009,74.430,74.196,81.586,74.264,73.762,74.320,76.056,72.686,74.964,71.157,70.045
731,72.232,74.327,73.683,80.885,74.498,74.161,74.456,76.304,73.228,74.613,70.613,69.785
732,72.713,74.657,74.324,81.035,74.085,74.177,74.314,75.766,73.042,75.103,70.749,70.181
733,72.150,74.909,74.365,80.692,73.945,74.310,74.142,76.195,72.850,75.137,70.489,70.066
734,72.160,74.985,74.153,80.830,74.821,74.521,74.536,75.527,73.412,75.113,70.497,70.157
735,72.042,74.539,74.340,80.852,73.960,73.684,74.374,76.106,73.326,74.769,70.638,69.457
736,71.794,74.456,74.206,80.847,74.520,74.083,73.951,75.702,73.118,74.615,70.485,70.311
737,72.064,74.470,74.362,81.238,74.793,74.271,74.275,75.388,72.909,74.277,71.089,70.127
738,72.721,74.395,73.982,80.529,74.438,74.089,74.146,75.198,72.904,74.927,70.624,70.417
739,72.089,74.963,73.673,80.947,74.161,73.931,74.460,75.771,73.547,74.744,70.830,69.796
740,72.545,74.928,74.507,81.271,74.195,74.030,74.600,75.931,73.316,74.922,70.812,69.970
741,71.725,74.682,74.466,80.905,74.255,73.809,74.032,76.310,73.127,74.469,70.786,69.915
742,71.669,74.780,73.987,81.241,74.222,74.003,74.256,76.149,73.152,74.458,70.643,69.628
743,72.111,74.707,74.656,81.170,73.939,74.213,74.121,75.441,73.257,74.857,70.564,70.250
744,72.098,74.680,73.858,80.336,74.632,74.006,74.699,75.986,73.542,74.874,70.522,70.041
745,72.333,75.023,74.354,80.970,74.122,74.706,73.714,76.181,73.529,75.126,70.598,69.883
746,72.230,74.650,74.113,81.832,74.179,73.881,74.011,75.679,73.184,74.819,70.620,69.620
747,72.068,74.561,74.140,80.657,74.137,74.028,73.882,75.816,73.762,74.765,70.653,69.853
748,71.923,74.687,74.067,81.048,74.088,73.898,73.750,76.067,73.551,74.405,70.244,70.137
749,72.134,74.604,74.352,80.870,74.602,73.801,74.331,76.279,73.760,74.574,70.611,69.755
750,72.101,74.840,74.424,80.757,74.705,73.615,74.473,75.878,73.059,74.477,70.925,69.905
751,71.711,75.117,74.630,81.123,74.176,73.789,73.985,75.423,73.944,74.897,71.060,69.984
752,71.822,74.919,74.482,80.719,74.684,74.493,74.297,75.534,73.400,75.063,70.767,70.215
753,71.380,74.816,73.879,80.664,74.450,74.102,74.114,75.647,73.767,75.172,70.812,69.866
754,72.312,74.802,74.062,81.105,74.772,73.922,74.237,75.614,73.510,74.017,70.601,69.788
755,72.047,74.842,74.164,80.190,74.596,73.634,74.224,75.376,73.529,75.204,70.936,69.948
756,72.218,74.367,73.758,81.158,73.994,73.886,74.381,75.836,73.152,74.445,70.888,69.977
757,72.141,74.860,74.013,81.233,74.991,74.258,74.482,75.698,73.728,74.948,70.930,70.064
758,72.467,74.922,74.241,81.005,73.970,74.247,74.482,76.078,73.446,74.193,70.981,70.358
759,73.031,77.088,75.182,81.784,76.869,75.535,76.697,79.205,74.208,75.116,71.253,70.218
760,73.474,77.126,75.992,81.241,76.736,78.238,77.385,81.068,75.743,75.275,70.693,70.089
761,73.580,76.386,74.785,81.053,76.395,77.388,76.583,79.829,75.745,75.464,70.950,70.313
762,72.657,75.711,74.766,81.657,76.149,77.385,75.359,78.593,74.721,75.141,70.912,70.076
763,72.354,75.641,75.177,81.206,75.857,76.532,75.144,77.551,74.782,75.288,70.963,70.496
764,72.779,75.464,75.204,81.288,75.252,76.357,74.879,77.268,74.792,75.435,70.838,69.888
765,72.362,75.118,75.070,81.060,75.578,75.934,74.387,76.946,74.779,75.025,70.869,70.221
766,72.111,75.230,74.692,81.817,75.006,75.546,74.196,76.465,74.127,74.939,71.034,70.023
767,72.294,75.061,75.478,80.895,75.553,75.931,74.514,76.159,73.588,75.260,70.720,70.253
768,72.159,74.954,74.925,80.652,75.392,75.601,73.959,76.369,73.596,75.330,71.077,70.052
769,72.024,75.043,75.600,81.632,75.541,75.568,74.680,75.502,74.137,74.906,70.852,69.768
770,72.557,75.055,74.877,81.524,74.380,75.446,74.581,75.990,73.490,75.357,70.546,70.054
771,71.995,74.943,75.268,81.647,74.322,75.604,74.030,76.059,73.917,75.101,71.065,69.973
772,72.155,74.831,75.144,81.639,75.684,75.271,74.523,76.242,74.034,74.887,70.488,70.164
773,71.824,74.628,75.432,80.639,74.620,74.620,74.222,75.916,73.463,75.189,71.196,69.992
774,71.941,74.937,74.695,80.664,75.040,74.773,74.690,76.064,73.757,75.031,71.116,70.281
775,72.436,74.542,75.332,81.318,74.632,74.665,74.348,75.693,73.375,75.095,70.885,70.020
776,72.218,74.906,74.863,80.922,74.964,73.886,74.645,75.589,72.574,75.139,70.601,69.689
777,71.845,74.843,75.033,80.722,74.781,73.972,74.135,76.043,72.833,74.935,70.929,70.106
778,71.901,75.100,74.622,81.088,74.602,73.978,74.576,76.023,73.360,74.784,70.624,69.898
779,72.314,74.982,74.861,81.175,74.137,73.986,74.400,75.614,73.255,74.464,70.586,69.864
780,71.831,74.919,74.472,82.243,74.052,73.873,74.252,75.460,72.887,75.134,70.888,70.248
781,72.211,74.637,74.646,80.589,74.298,73.989,74.439,75.418,72.951,74.763,70.908,69.952
782,72.233,74.845,74.429,81.085,74.462,74.230,73.976,76.100,73.255,74.779,70.601,70.177
783,72.124,74.716,74.478,80.644,75.049,73.637,74.361,75.819,72.409,74.803,70.975,69.955
784,72.188,74.616,74.518,80.276,74.526,73.848,74.202,75.771,73.049,75.017,70.314,70.158
785,71.618,75.249,74.596,81.514,74.043,74.499,74.529,75.559,73.120,74.742,70.695,69.703
786,72.003,74.779,74.463,80.940,75.073,73.186,74.009,75.702,72.841,75.538,71.075,70.184
787,71.693,74.249,74.352,81.048,73.830,73.421,74.325,75.884,73.270,74.878,70.499,70.081
788,71.723,74.564,74.231,81.063,74.398,74.717,74.557,75.375,73.277,74.845,70.999,69.970
789,71.803,73.969,73.815,80.875,74.362,73.382,73.942,75.564,72.750,75.071,70.601,69.880
790,71.814,74.621,74.003,80.739,74.280,73.837,74.727,75.554,73.120,75.137,70.693,69.946
791,72.232,74.200,74.431,80.759,74.571,74.493,74.006,75.479,72.752,74.927,70.669,69.472
792,72.247,74.558,74.179,80.779,74.514,73.825,73.794,76.093,72.848,74.594,70.903,69.956
793,72.061,75.215,73.844,80.622,74.204,74.377,74.791,75.535,72.875,74.866,70.767,69.685
794,72.077,74.513,74.206,80.677,74.556,73.986,74.316,75.860,73.321,75.004,70.825,69.639
795,72.343,74.770,74.563,80.982,74.967,74.191,73.994,75.929,72.539,74.905,70.889,69.620
796,71.882,74.820,73.952,81.160,74.781,74.083,74.155,75.890,72.944,74.922,70.728,70.351
797,71.943,74.252,74.236,81.366,73.757,73.903,74.379,75.612,73.051,74.817,70.541,70.079
798,72.103,74.347,73.925,81.541,74.799,73.421,74.426,75.907,72.961,74.031,70.542,70.017
799,72.343,74.662,74.142,80.298,74.128,73.909,74.250,75.412,73.216,75.166,70.960,69.919
800,72.092,74.436,74.332,81.464,74.660,73.601,74.501,75.643,72.968,74.660,71.006,70.112
801,72.171,74.650,73.922,80.416,74.012,73.463,74.007,75.491,73.517,74.805,70.653,69.666
802,72.533,74.883,74.198,80.970,74.565,73.967,74.004,75.742,72.529,74.838,70.553,69.919
803,71.983,74.544,74.223,80.917,74.073,74.199,74.041,75.547,72.895,74.351,70.775,69.577
804,72.448,74.131,73.944,80.992,74.529,73.942,74.837,75.518,72.512,74.441,70.427,70.010
805,72.357,74.332,74.330,81.248,74.450,73.864,74.464,75.725,73.360,74.740,70.704,70.253
806,72.547,74.372,74.145,80.421,74.137,74.213,74.413,75.573,72.855,74.372,70.650,69.942
807,71.789,74.510,74.136,80.614,74.286,74.152,74.514,75.392,73.154,74.471,71.020,70.025
808,72.463,74.541,73.596,81.426,74.675,74.141,74.193,75.647,73.375,74.861,70.749,70.041
809,71.991,74.037,74.255,80.692,74.207,74.241,74.535,75.831,72.833,74.977,70.875,69.914
810,71.852,74.665,74.396,81.098,74.927,74.598,74.041,76.000,73.140,74.876,70.856,70.083
811,71.794,74.327,74.620,80.862,74.778,73.540,74.606,75.735,73.110,74.878,70.819,70.482
812,72.392,74.591,74.560,80.955,75.103,74.211,74.385,75.903,73.010,74.903,70.611,69.928
813,72.667,74.519,74.676,80.499,74.714,73.670,74.269,75.669,73.000,74.492,70.595,70.501
814,72.350,74.266,74.453,80.807,74.869,74.526,74.095,76.082,72.730,74.613,70.424,70.098
815,72.618,75.138,74.654,80.506,74.641,73.789,74.144,75.941,72.958,74.933,70.986,69.993
816,72.247,74.243,74.147,80.622,74.684,73.668,74.206,76.269,73.069,75.277,70.701,69.673
817,72.253,73.943,74.179,81.125,74.483,74.562,73.985,75.973,72.797,74.357,70.768,69.775
818,72.190,74.464,74.404,81.288,73.857,74.025,74.097,76.288,72.338,74.744,70.720,69.977
819,71.995,74.336,74.411,80.774,73.897,73.698,74.101,75.650,72.404,74.315,70.411,69.758
820,71.662,74.201,74.447,80.416,73.660,73.202,74.069,75.507,72.873,74.685,70.463,69.563
821,72.040,74.682,74.576,81.050,73.781,74.014,74.250,75.570,73.642,75.021,70.537,69.550
822,71.821,74.310,73.833,81.163,74.070,73.936,73.611,75.357,72.995,74.496,70.531,69.457
823,71.704,74.382,74.439,81.238,75.006,73.748,73.617,75.366,73.061,74.101,70.673,69.755
824,72.131,74.399,74.306,80.794,74.617,74.396,74.286,76.049,72.944,74.387,70.723,69.837
825,72.214,74.828,74.032,80.456,73.866,73.438,74.292,76.190,72.806,74.609,70.751,69.549
826,71.878,74.410,74.426,81.659,73.647,73.571,73.979,75.579,72.468,74.555,70.147,69.576
827,71.793,74.344,74.166,80.586,75.167,74.324,74.092,76.511,72.196,74.779,70.646,69.440
828,73.552,78.432,76.108,80.373,77.498,75.704,77.161,79.796,74.292,75.099,70.866,69.846
829,73.711,79.112,76.185,80.682,77.784,76.560,76.254,78.893,73.841,75.273,71.082,70.143
830,73.078,77.896,76.246,81.564,77.009,75.673,75.138,78.197,73.995,75.168,71.049,69.979
831,73.016,76.919,76.204,80.541,76.100,74.975,75.146,77.441,74.583,75.309,70.517,70.420
832,72.319,76.198,76.049,81.321,75.653,75.119,75.004,76.731,74.360,75.496,70.872,70.362
833,72.838,76.198,76.193,80.822,76.076,75.039,74.686,76.250,74.034,75.189,70.651,69.808
