 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51
703,30.778,34.014,63.346,45.028,50.669,44.349,33.966,58.305,45.237,56.157,49.776,48.838,44.132,46.397,49.779,47.270,74.292,40.663,38.798,42.696,38.518,35.569,31.996,40.770,36.048,37.377,34.605,46.903,47.220,52.958,55.100,51.970,44.016,41.144,81.458,47.320,42.168,48.428,41.410,41.928,47.427,41.437,40.476,42.023,35.152,30.248,51.114,31.739,30.632,41.791,39.771
704,30.599,33.851,63.327,45.192,50.769,44.344,33.638,57.661,44.930,56.255,50.437,48.838,44.171,46.621,49.690,47.173,73.802,40.414,38.650,42.815,38.589,35.661,31.704,40.768,36.095,37.533,34.737,46.991,47.112,52.881,55.069,51.882,43.992,41.375,80.509,47.189,42.497,47.476,41.436,42.439,47.632,41.515,40.287,42.217,34.897,30.185,51.175,31.789,30.798,41.844,39.454
705,30.621,33.828,63.501,45.398,50.366,44.635,33.822,58.221,45.517,56.034,50.519,48.124,43.827,46.606,49.730,47.099,74.139,40.449,38.361,42.860,38.293,35.778,31.732,40.782,36.180,37.886,34.862,47.199,47.741,52.744,55.168,51.542,43.598,40.900,80.935,47.109,42.404,48.396,41.334,41.965,47.617,41.163,40.449,42.010,35.103,30.378,50.996,31.713,30.570,41.979,39.321
706,30.859,34.048,63.841,45.285,50.590,43.974,33.959,57.691,45.155,56.093,50.134,48.309,44.026,46.625,49.341,47.378,73.886,40.198,38.736,42.847,38.597,35.657,31.886,40.896,36.366,37.583,34.608,47.205,47.379,52.527,55.198,52.012,43.729,41.361,81.075,47.481,42.260,48.568,41.393,42.078,47.950,41.799,40.500,42.401,35.246,30.215,51.247,31.675,30.666,42.032,39.742
707,30.478,34.245,63.454,44.900,50.315,45.140,34.098,58.386,44.881,55.934,50.222,48.354,43.904,46.175,49.606,46.786,74.035,40.372,38.711,42.522,38.183,35.481,31.954,40.838,36.206,37.816,34.821,47.716,47.141,52.547,55.236,51.825,43.960,41.465,80.754,47.223,42.014,48.616,41.639,42.113,47.588,41.536,40.594,42.835,35.057,30.241,51.068,31.526,30.776,41.798,39.482
708,31.063,34.106,63.475,45.164,50.458,45.186,34.165,58.842,45.254,56.164,51.070,48.828,43.986,46.143,49.821,46.521,73.259,40.416,38.517,42.673,38.323,35.465,31.701,40.561,35.971,37.643,34.939,47.455,47.461,52.571,55.270,51.752,43.826,41.106,80.486,47.223,42.539,48.316,41.582,41.940,47.976,41.985,40.484,42.333,35.163,30.067,50.817,31.888,30.740,41.759,39.399
709,30.899,33.750,63.361,45.361,50.387,44.023,33.935,58.547,45.117,56.195,50.650,47.966,44.154,46.817,49.700,47.438,73.914,40.337,38.486,42.913,38.518,35.503,31.873,40.725,36.200,37.780,34.712,47.403,47.284,52.859,54.560,51.648,43.685,41.197,81.040,47.047,42.635,47.812,41.594,42.185,47.663,41.638,40.512,42.061,35.067,30.190,51.129,31.687,30.962,42.067,39.812
710,30.901,34.073,63.505,45.064,50.324,44.429,33.961,57.560,45.381,56.330,50.181,48.969,43.618,46.623,49.668,46.996,73.934,40.716,38.641,42.703,38.504,35.555,31.666,40.710,36.402,37.743,34.616,47.290,47.177,52.684,55.072,51.842,43.563,41.197,80.895,46.952,42.551,47.969,41.240,42.257,47.563,41.172,40.619,42.314,34.812,30.533,51.131,31.667,30.800,42.160,39.757
711,30.919,34.126,63.366,44.983,50.514,44.089,33.695,57.980,45.354,55.732,50.239,48.598,44.031,46.427,49.631,47.149,73.909,40.419,38.685,42.618,38.411,35.303,31.946,40.540,36.350,37.685,34.686,46.989,47.036,52.530,55.006,51.545,44.036,41.150,80.793,47.074,42.276,48.060,41.283,42.066,47.791,41.823,40.166,41.770,34.874,30.494,51.631,31.727,30.849,41.681,39.746
712,30.854,33.807,63.529,45.078,50.236,45.232,34.302,58.403,45.294,55.586,50.770,48.711,43.553,46.529,49.491,46.821,72.936,40.605,38.354,42.540,38.504,35.397,31.795,40.388,36.278,38.028,34.643,47.889,47.039,52.459,55.204,51.627,43.676,40.854,81.077,47.093,42.582,48.428,41.521,42.318,47.503,41.364,40.306,42.278,34.913,30.356,50.629,31.639,30.752,41.883,39.659
713,30.852,34.078,63.594,45.385,50.183,45.151,34.085,58.574,45.324,56.305,50.604,48.254,43.901,46.375,49.320,46.929,73.595,40.049,38.895,42.737,38.474,35.723,31.509,40.740,36.075,38.104,34.770,47.713,47.180,52.965,55.315,51.785,43.766,41.137,80.782,47.172,42.070,48.319,41.852,42.283,47.658,41.323,40.177,42.019,35.220,30.062,50.616,31.799,30.606,41.528,40.039
714,30.850,34.273,62.910,45.475,50.539,43.309,34.096,56.379,44.996,56.291,49.726,48.234,43.858,46.815,49.465,47.233,73.812,40.300,38.855,42.565,38.242,35.271,31.731,40.823,35.856,37.240,34.746,46.574,46.955,52.908,54.780,51.652,43.653,41.125,80.767,47.263,42.205,48.280,41.404,41.973,47.598,41.485,40.444,41.883,34.887,30.299,51.699,31.689,30.796,41.716,39.476
715,30.545,33.945,63.232,44.998,50.347,44.676,33.992,59.054,44.896,56.152,50.834,48.698,43.695,46.363,49.427,47.022,73.607,40.258,38.724,42.684,38.315,35.587,32.005,40.601,36.326,37.745,34.676,47.327,47.053,52.753,55.139,51.939,43.862,41.116,80.972,47.215,42.387,48.365,41.617,42.265,47.645,41.738,40.491,42.880,35.092,30.234,50.231,31.928,30.647,41.908,39.425
716,30.942,33.998,63.544,45.326,50.706,44.247,33.814,57.815,45.248,56.320,50.367,48.753,43.983,46.405,49.723,46.730,74.303,40.542,38.852,42.746,38.252,35.776,31.701,40.543,35.931,37.647,34.744,46.815,47.562,52.384,54.786,51.742,43.753,41.197,80.998,47.068,42.538,48.256,41.252,42.127,47.622,41.502,40.577,41.573,35.147,30.501,51.588,31.693,30.851,41.532,39.546
717,30.668,33.966,62.860,45.155,50.792,44.441,33.990,57.386,45.229,55.761,50.321,48.340,43.815,46.719,49.591,47.145,74.029,40.302,38.357,42.801,38.496,35.527,31.806,41.092,36.155,37.756,34.653,46.960,47.061,52.934,54.869,51.909,44.119,41.167,81.044,47.273,42.613,48.266,41.818,42.296,47.851,41.430,40.233,41.783,34.950,30.451,51.269,31.737,30.776,41.894,39.707
718,30.805,33.991,63.179,45.228,50.088,44.028,34.202,57.762,45.250,56.218,50.050,48.127,43.688,46.661,49.871,47.114,74.113,40.272,38.517,42.831,38.318,35.627,31.906,40.724,36.008,37.399,34.707,47.241,46.907,52.818,55.062,51.812,43.807,41.181,81.065,47.200,42.455,48.118,41.285,42.023,47.612,41.095,40.383,42.307,35.005,30.316,51.536,31.882,30.716,42.018,39.739
719,30.787,34.255,62.987,45.153,50.627,44.077,34.005,58.513,44.727,55.993,50.233,48.485,43.661,46.565,49.284,46.721,74.336,40.253,38.600,42.808,38.521,35.291,31.653,40.853,35.985,37.415,34.393,47.341,47.107,52.620,55.518,51.236,43.856,41.118,80.788,47.109,42.498,48.220,41.635,42.150,47.575,41.347,40.372,41.974,34.988,30.137,51.462,31.769,30.553,41.918,39.450
720,30.839,34.287,63.550,45.110,50.245,44.245,34.034,57.487,45.150,56.136,50.122,48.608,43.938,46.352,49.503,47.626,73.903,40.249,38.718,42.851,38.785,35.447,31.775,40.969,36.531,37.381,34.807,47.082,47.233,52.901,55.367,52.013,43.608,41.171,81.007,46.905,42.262,48.495,41.291,42.331,47.842,41.124,40.257,42.269,34.949,30.012,51.369,31.653,30.774,41.773,39.583
721,31.085,33.982,62.727,45.046,50.308,44.115,33.907,58.003,45.445,56.359,50.391,48.577,43.976,46.814,49.789,47.093,73.973,40.123,38.543,42.620,38.606,35.293,31.822,40.898,36.339,37.902,34.812,47.830,47.225,52.422,55.173,51.342,44.032,40.850,80.418,47.015,42.361,47.841,41.357,41.688,47.688,41.478,40.231,42.159,35.051,30.460,51.416,31.709,30.935,41.848,39.476
722,30.836,33.876,63.329,45.422,50.111,44.793,34.106,57.906,45.534,55.630,50.321,48.175,43.805,46.561,49.469,46.819,73.489,40.384,38.527,42.883,38.103,35.735,31.805,40.704,36.221,37.713,34.614,47.741,47.242,52.659,54.583,51.603,43.828,41.338,80.651,47.228,42.423,48.464,41.350,41.975,47.648,41.345,40.217,41.997,35.059,30.193,50.570,31.480,30.772,42.433,39.430
723,30.635,33.975,63.540,45.126,50.796,45.097,33.654,58.054,45.354,55.566,50.776,48.832,43.769,46.554,49.414,47.421,72.970,40.547,38.282,42.670,38.587,35.511,31.627,40.964,36.296,37.788,34.789,47.651,47.256,52.534,55.131,51.839,43.834,40.840,80.512,47.324,42.068,48.326,41.477,42.187,47.744,41.733,40.668,42.602,34.785,30.320,50.629,31.526,30.589,41.773,39.190
724,30.749,33.555,63.794,45.264,50.294,43.944,34.036,58.040,45.367,55.820,50.210,48.533,43.990,46.386,49.794,47.212,74.054,40.028,38.454,42.632,38.506,35.200,31.744,40.613,36.307,37.611,34.620,47.077,47.416,52.450,54.778,51.582,43.703,41.079,80.988,47.108,42.433,48.415,41.607,42.062,47.551,41.663,40.367,42.369,35.156,30.371,50.952,31.699,30.478,41.660,39.587
725,30.693,33.844,63.351,45.141,50.530,45.071,33.894,58.336,45.212,55.939,50.595,48.258,43.733,46.437,49.663,46.903,73.198,40.535,38.954,42.915,38.411,35.381,31.867,40.846,36.123,37.577,34.697,47.565,47.724,52.713,54.930,51.657,43.986,41.201,80.451,46.954,42.325,47.855,41.863,41.903,47.816,41.648,40.292,42.265,35.211,30.179,50.556,31.367,30.745,41.394,39.448
726,30.843,33.874,63.256,44.902,50.285,44.115,33.716,57.279,45.150,55.607,50.376,48.543,43.834,46.932,49.779,46.924,73.887,40.784,38.646,42.240,38.907,35.457,31.950,40.907,36.197,37.385,34.731,46.520,46.921,52.916,55.069,51.582,44.036,41.046,80.893,46.578,42.582,48.082,41.555,42.057,47.881,41.612,40.128,42.201,35.167,30.320,51.165,31.586,30.800,41.745,39.725
727,30.865,33.908,63.101,44.786,49.951,44.110,34.127,57.779,45.318,56.289,50.265,48.718,43.870,46.578,49.506,47.356,73.501,40.442,38.883,42.423,38.403,35.701,31.743,40.624,36.131,37.525,34.880,46.989,47.174,52.454,54.752,52.019,44.008,41.095,80.623,46.810,42.334,48.056,41.547,41.573,47.799,41.507,40.311,41.767,34.961,30.227,51.042,31.550,30.839,42.011,39.639
728,31.119,33.908,63.196,45.295,50.623,44.196,34.307,57.950,44.992,56.350,50.522,48.770,43.877,46.508,49.705,47.462,74.170,40.681,38.668,42.451,38.672,35.224,31.724,40.745,36.395,37.521,34.658,47.591,46.843,52.648,55.098,51.951,43.896,41.326,80.893,47.241,42.166,47.942,41.650,42.068,47.842,41.367,40.358,42.016,35.106,30.181,51.159,31.657,30.762,41.961,39.674
729,31.016,33.773,63.030,44.963,50.171,44.814,34.085,58.436,45.049,55.880,50.586,48.220,43.925,46.751,49.565,46.786,73.575,40.251,38.391,42.945,38.037,35.715,31.793,40.857,36.020,37.856,34.855,47.301,47.371,52.694,55.262,51.703,43.802,41.229,80.489,46.862,41.926,48.213,41.510,42.197,47.907,41.881,40.486,41.942,34.972,30.316,50.743,32.054,30.834,41.656,39.552
730,30.857,33.819,63.436,44.974,49.972,44.747,33.850,57.936,45.235,56.152,49.936,48.337,44.005,46.096,49.168,47.467,73.829,40.584,38.777,42.522,38.156,35.649,31.771,40.633,36.151,37.285,34.713,47.361,47.284,52.460,55.100,51.757,43.794,41.213,80.161,47.305,42.425,48.440,41.531,42.051,47.760,41.612,40.568,42.055,34.592,30.289,51.133,31.667,30.606,41.599,39.723
731,30.726,33.817,62.996,44.920,50.292,45.281,33.953,57.856,45.309,55.405,50.219,48.893,43.637,46.723,49.519,47.022,72.908,40.530,38.553,42.579,38.408,35.627,31.731,40.842,36.028,37.956,34.834,47.446,47.124,52.882,55.084,51.676,43.848,40.912,80.509,46.927,42.068,48.466,41.674,41.988,47.696,41.888,40.413,42.068,35.319,30.284,50.349,31.699,31.000,42.330,39.748
732,30.886,34.083,63.174,45.291,50.532,44.120,33.641,57.557,45.176,55.891,49.918,48.856,43.719,46.354,49.481,46.924,74.146,40.540,38.509,42.716,38.391,35.531,31.641,40.735,36.089,37.747,34.673,47.321,47.407,52.604,54.881,51.916,43.948,41.470,80.042,46.995,41.952,47.713,41.613,42.446,47.878,41.665,40.353,42.249,34.848,30.164,51.022,31.693,30.841,42.099,39.716
733,30.724,34.117,62.436,44.745,50.028,44.128,33.884,57.366,45.284,56.020,50.198,48.340,43.868,46.520,49.857,46.853,73.657,40.607,38.857,42.840,38.225,35.750,31.856,40.765,36.538,37.599,34.535,47.060,47.081,52.658,54.878,51.993,44.054,40.977,80.005,47.215,42.267,48.539,41.428,42.267,47.568,41.483,40.073,42.006,34.888,30.210,50.992,31.747,30.707,42.184,39.499
734,30.760,33.784,62.701,45.098,50.514,44.059,34.209,57.396,44.841,56.170,49.977,48.371,44.079,46.416,49.768,47.164,73.750,40.402,38.583,42.888,38.467,35.631,31.958,40.698,36.879,37.695,34.722,47.438,47.258,52.623,55.122,51.969,43.793,41.470,80.581,46.935,42.195,47.729,41.377,42.105,47.645,41.733,40.596,41.744,34.940,30.585,51.478,31.594,30.582,41.904,39.406
735,30.830,33.878,62.821,45.145,50.023,44.347,33.801,57.775,45.074,56.100,50.102,48.739,43.913,46.369,49.701,47.130,73.294,40.340,38.815,42.508,38.399,35.351,31.833,40.508,36.816,37.770,34.604,47.500,47.480,53.086,55.320,51.488,43.941,41.275,80.195,46.896,42.505,48.034,41.381,42.016,47.902,41.609,40.376,42.269,34.943,30.137,50.747,31.404,30.591,42.099,39.649
736,30.509,33.812,62.602,44.980,49.850,45.056,33.935,58.211,45.225,55.498,50.504,48.753,43.361,46.780,49.871,46.940,73.054,40.298,38.543,42.341,37.985,35.816,31.939,40.476,36.536,37.844,34.716,46.915,47.567,53.167,54.480,51.752,43.801,41.097,80.853,47.084,42.318,48.130,41.488,41.967,47.654,41.447,40.152,42.252,35.206,30.361,50.745,31.578,30.637,41.667,39.634
737,30.720,34.053,62.798,44.818,49.674,44.196,33.747,57.815,45.059,56.070,50.653,48.515,43.788,46.755,50.089,47.300,73.936,40.793,38.767,42.677,38.381,35.599,31.886,40.838,36.479,37.555,34.737,47.128,47.092,53.210,54.794,51.957,43.682,41.285,79.851,47.302,42.599,48.621,41.656,42.218,47.551,41.951,40.502,41.761,35.119,30.340,51.034,31.689,30.550,41.770,39.449
738,30.742,34.073,63.092,45.100,50.044,44.408,33.659,57.493,45.178,55.641,50.370,48.591,43.971,46.461,49.282,46.942,73.514,40.423,38.692,42.597,38.164,35.633,32.090,40.636,36.313,37.760,34.876,47.420,47.078,53.000,54.702,52.130,43.870,40.701,80.670,47.115,42.360,48.287,41.332,41.910,47.610,41.439,40.117,42.298,35.076,30.436,50.857,31.833,30.791,41.582,39.464
739,30.762,33.794,62.852,45.052,50.113,45.107,33.858,57.826,45.197,55.584,50.388,48.735,43.731,46.640,49.659,46.974,73.652,40.795,38.381,42.398,38.352,35.451,32.082,40.553,36.361,37.701,34.824,47.895,46.773,52.911,54.919,51.575,43.741,40.956,80.012,47.199,42.574,48.222,41.602,42.053,47.640,41.714,40.456,42.408,35.197,29.993,50.464,31.468,30.675,41.780,39.375
740,30.868,34.080,62.723,44.907,50.447,43.946,34.044,56.638,44.943,55.868,50.058,48.433,43.709,46.460,49.865,47.339,74.346,40.116,38.605,42.746,38.775,35.479,31.635,40.904,36.484,37.459,34.773,47.199,47.175,53.677,55.083,51.691,43.606,41.322,80.109,47.103,42.421,47.737,41.350,42.041,47.802,41.354,40.220,42.142,34.993,30.222,51.396,31.659,30.690,41.840,39.771
741,30.868,33.787,63.492,44.897,49.944,44.776,33.760,58.023,45.153,55.339,50.420,48.808,43.478,46.520,49.524,46.756,72.578,40.277,38.543,42.691,38.330,35.675,31.579,40.730,36.218,38.138,34.913,48.017,47.366,53.135,55.246,51.461,44.011,41.289,79.688,46.945,42.217,48.024,41.680,42.078,47.643,41.663,40.280,42.647,34.975,30.313,50.643,31.616,30.904,41.557,39.569
742,30.603,33.663,62.486,44.731,49.836,45.054,33.796,57.349,45.242,55.782,50.484,48.457,43.805,46.218,49.381,47.071,73.205,40.602,38.537,42.609,37.807,35.423,31.995,40.837,36.378,37.844,34.735,48.125,47.071,52.968,54.828,51.604,43.737,40.956,80.026,47.000,42.024,47.848,41.598,42.092,47.772,41.956,40.402,41.803,35.071,30.369,50.667,31.827,30.728,41.894,39.441
743,30.747,33.950,62.555,45.282,50.137,43.990,34.018,56.668,44.907,56.280,49.633,47.883,43.615,46.299,49.293,47.387,73.185,40.098,38.733,42.378,38.193,35.533,31.740,40.879,36.187,37.166,34.858,47.358,47.061,52.844,54.952,51.282,43.775,40.961,80.202,47.087,42.257,47.442,41.676,41.717,47.511,41.864,40.234,41.706,34.872,30.345,51.731,31.761,30.536,41.805,39.462
744,30.531,33.784,62.964,45.055,50.185,44.293,34.191,57.658,44.977,55.686,50.236,48.636,44.202,46.574,49.392,46.909,73.642,39.835,38.587,42.677,38.345,36.038,31.933,40.815,36.324,37.563,34.803,47.463,47.250,52.900,54.757,51.831,43.679,40.944,80.298,46.727,42.103,48.490,41.592,42.263,47.495,41.556,40.313,42.214,35.048,30.503,50.970,31.811,30.692,41.621,39.342
745,30.578,33.867,62.716,44.985,50.037,44.214,33.915,57.477,44.820,55.705,49.930,48.818,43.493,46.322,49.700,46.868,73.771,40.477,39.095,42.828,38.352,35.719,31.841,40.907,36.341,37.507,34.535,46.952,47.188,52.441,54.816,51.578,43.592,40.815,80.709,47.114,42.265,48.007,41.553,42.045,47.727,41.495,40.157,41.987,34.821,30.383,50.669,31.847,30.514,41.447,39.336
746,30.695,33.885,62.779,44.892,50.211,44.276,33.966,57.158,45.023,55.516,50.195,48.619,43.704,46.282,49.451,47.203,72.805,40.270,38.354,42.297,38.389,35.443,31.814,41.027,35.971,37.619,34.738,47.443,47.419,53.096,55.101,51.290,43.753,41.049,79.977,46.838,42.118,48.155,41.496,42.220,47.513,41.675,40.358,42.191,34.892,30.643,50.793,31.426,30.567,41.571,39.648
747,30.621,33.617,62.901,44.993,50.086,44.278,33.959,57.453,44.860,56.100,50.201,48.292,44.048,46.542,49.428,47.307,73.205,40.553,38.519,42.071,38.225,35.363,31.686,40.659,36.204,37.569,34.824,47.270,46.984,52.469,55.314,51.713,43.739,41.271,80.289,47.072,42.094,48.174,41.008,41.821,47.879,41.197,40.212,41.748,35.030,30.417,50.920,31.823,30.502,42.273,39.415
748,30.643,33.837,62.523,44.987,49.984,45.237,33.597,58.268,44.998,55.261,50.673,48.313,43.897,46.426,49.377,47.186,73.681,40.414,38.558,42.588,38.166,35.397,31.876,40.701,36.392,37.649,34.755,47.878,47.253,52.678,54.768,51.588,43.617,40.847,80.493,46.952,42.452,48.350,41.943,41.754,47.683,41.333,40.615,42.311,35.160,30.277,50.432,31.803,30.599,41.567,39.688
749,30.682,33.911,62.809,44.421,50.046,45.260,33.979,58.154,45.015,55.225,49.773,47.849,43.651,46.492,49.903,46.512,73.131,40.305,38.859,43.014,38.374,35.551,31.851,40.499,36.163,38.028,34.830,47.759,47.284,52.518,54.802,51.604,43.815,41.130,79.826,47.127,42.197,48.266,41.379,41.789,47.286,41.413,40.463,42.061,34.830,30.395,50.239,31.498,30.548,41.677,39.522
750,30.614,34.014,62.942,45.048,50.211,44.189,34.041,57.138,45.123,55.645,50.364,48.543,43.805,46.318,49.480,47.076,73.652,40.686,38.551,42.412,38.350,35.463,31.865,40.801,36.227,37.733,34.816,47.526,46.901,52.715,54.580,51.457,43.975,40.856,79.577,46.838,42.284,47.618,41.443,41.887,47.660,41.432,40.185,41.812,34.975,30.186,50.888,31.685,30.654,41.369,39.532
751,30.816,33.745,63.000,44.849,50.231,44.038,33.749,57.685,45.087,56.048,49.924,48.564,43.404,46.222,49.446,47.156,73.099,40.479,38.605,42.773,38.401,35.589,31.891,40.643,36.410,37.323,35.024,46.847,47.101,52.929,54.735,51.816,43.627,41.014,80.082,47.130,42.233,47.838,41.529,41.938,47.765,41.498,40.339,42.026,35.145,30.383,50.849,31.699,30.796,41.890,39.683
752,30.724,34.078,63.477,45.028,50.067,44.599,33.935,57.423,44.847,55.714,50.172,48.605,43.767,46.128,49.508,47.214,73.020,40.444,38.520,42.439,38.286,35.435,31.942,40.796,36.215,37.527,34.916,47.739,47.220,52.755,54.791,52.048,43.717,41.523,80.368,46.990,42.368,47.925,41.484,41.376,47.707,41.660,40.173,42.353,34.977,30.308,51.518,31.620,30.863,41.415,39.557
753,31.065,34.156,62.845,44.893,50.102,44.413,33.889,57.134,44.905,56.243,50.802,48.223,43.784,46.394,49.656,47.475,73.872,40.207,38.633,42.220,38.127,35.383,31.797,40.690,36.078,37.617,34.990,47.327,46.972,52.799,54.725,51.948,43.636,40.472,80.011,46.998,42.555,48.425,41.580,41.825,47.488,41.434,40.423,41.864,34.787,30.422,51.122,31.946,30.716,41.961,39.424
754,30.910,33.775,62.983,44.652,49.688,44.214,33.915,56.805,45.042,55.527,50.134,48.351,43.505,46.467,49.624,47.492,73.339,40.523,38.420,42.991,38.171,35.543,31.828,40.826,36.269,37.359,34.685,47.491,46.943,53.041,55.150,51.754,43.894,41.211,80.054,46.948,42.348,47.708,41.465,41.852,47.267,41.748,40.530,42.178,34.906,30.460,51.191,31.775,30.793,41.833,39.696
755,30.794,33.943,62.721,44.663,50.012,45.005,34.044,57.933,45.470,55.630,50.630,48.495,43.478,46.706,49.364,46.963,73.015,40.112,38.617,42.572,38.609,35.617,31.886,40.640,36.224,37.790,34.747,48.449,47.565,52.278,54.279,51.657,43.905,41.294,80.014,46.924,41.866,48.167,41.436,42.345,47.635,41.289,40.056,41.997,35.092,30.089,50.402,31.412,30.760,41.479,39.527
756,30.991,33.833,62.815,44.667,50.164,44.094,34.041,56.856,45.070,56.116,50.207,48.299,43.841,46.443,49.451,47.149,73.195,40.516,38.718,42.776,37.907,35.369,31.701,40.763,36.206,37.479,34.825,47.989,46.925,52.667,55.051,51.936,43.427,40.905,79.707,46.955,42.068,48.075,41.453,41.975,47.589,41.485,40.566,42.146,34.695,30.356,51.217,31.845,30.796,41.738,39.608
757,30.700,33.805,62.845,44.801,49.588,45.122,34.098,58.158,44.801,55.482,50.563,48.739,43.740,46.550,49.437,46.726,72.412,40.298,38.901,42.535,38.154,35.359,31.900,40.664,35.994,37.900,34.861,47.730,47.449,52.754,54.638,51.721,43.644,40.382,80.039,47.251,42.065,47.896,41.584,41.969,47.453,41.578,40.133,42.152,34.917,29.913,50.084,31.765,30.603,41.482,39.505
758,30.812,34.078,62.628,44.849,49.884,44.066,33.612,57.698,45.322,56.068,50.102,48.646,43.363,46.635,49.629,47.153,73.461,40.633,38.862,42.378,38.333,35.575,31.712,40.899,36.212,37.741,34.788,47.537,47.228,52.515,54.972,51.990,43.467,41.032,79.418,46.928,42.101,47.771,41.178,42.123,47.422,41.364,40.329,42.214,34.915,30.120,51.002,31.432,30.627,41.589,39.401
759,30.865,34.151,62.690,45.035,50.002,44.268,33.897,57.822,44.975,55.936,49.743,48.454,43.750,46.422,49.829,47.238,73.659,40.333,38.782,42.400,38.359,35.192,31.917,40.721,36.100,37.469,34.658,47.179,47.155,52.715,55.151,51.822,43.481,40.752,79.723,46.712,42.212,47.942,41.504,41.791,47.605,41.352,40.434,42.638,35.254,30.147,51.430,31.500,30.707,41.546,39.543
760,30.513,33.991,62.630,44.630,49.947,44.811,33.749,57.768,45.004,55.423,50.539,49.241,43.858,46.362,49.096,46.771,72.793,40.521,38.459,42.819,38.340,35.533,31.794,40.628,36.151,37.745,34.578,47.830,47.467,53.068,54.637,51.633,44.014,41.023,79.772,46.904,42.317,48.138,41.760,41.754,47.521,41.663,40.191,42.058,35.121,30.145,50.333,31.596,30.846,41.479,39.346
761,30.691,33.546,62.798,44.943,50.275,44.564,33.886,57.721,45.044,55.509,50.120,48.203,43.522,46.463,49.540,47.093,73.309,40.609,38.668,42.613,38.428,35.497,31.851,40.760,36.078,37.563,34.704,47.304,47.216,52.230,54.527,51.240,43.585,41.088,80.065,46.895,42.515,48.022,41.461,42.094,47.434,41.563,40.082,41.900,35.043,30.385,51.044,31.622,30.776,41.727,39.312
762,30.969,34.172,63.041,45.176,49.958,44.676,33.661,57.460,45.210,55.761,50.711,48.351,43.490,47.089,49.833,47.214,73.489,40.495,38.655,42.721,38.359,35.517,32.079,40.757,36.011,37.501,34.592,47.511,46.939,52.757,55.178,51.385,43.767,41.255,80.165,46.944,42.289,48.145,41.385,41.852,47.352,41.607,40.346,42.091,34.968,30.255,50.867,31.600,30.825,41.603,39.583
763,30.641,33.906,62.351,44.675,50.208,44.245,33.992,56.782,44.593,55.605,50.192,48.131,44.046,46.586,49.652,47.143,73.114,40.291,38.517,42.769,38.604,35.419,31.731,40.763,36.155,37.517,34.595,47.080,47.210,52.891,54.509,51.766,43.410,40.912,79.933,46.730,42.192,47.650,41.766,41.955,47.366,41.534,40.304,42.094,34.729,30.164,50.715,31.639,30.861,41.436,39.346
764,31.031,34.007,63.060,45.036,49.688,44.214,33.775,57.104,44.761,55.827,50.327,48.818,43.959,46.446,49.579,47.216,73.192,40.516,38.658,42.423,38.333,35.228,31.771,40.915,36.109,37.505,34.761,47.250,46.970,52.907,54.304,51.416,43.563,40.854,80.086,46.943,42.529,48.440,41.705,41.737,47.718,41.240,40.308,41.618,34.793,30.304,50.653,31.775,30.618,41.738,39.655
765,30.830,33.963,63.460,44.783,49.977,44.668,33.912,57.819,44.629,55.843,50.242,48.529,43.827,46.296,49.245,47.168,73.205,40.126,38.456,42.632,38.330,35.960,32.055,40.908,36.069,37.946,34.683,46.960,46.870,52.942,54.694,51.931,43.889,40.725,79.525,46.924,42.017,48.051,41.410,42.133,47.750,41.461,40.240,42.217,35.043,30.058,50.843,31.612,30.365,42.266,39.416
766,30.733,34.183,62.430,44.495,50.194,44.520,33.690,57.275,44.907,55.864,50.294,48.268,43.462,46.444,49.665,47.004,73.583,40.447,38.680,42.300,37.934,35.349,31.734,40.733,36.161,37.601,34.756,47.599,47.216,52.421,54.279,51.364,43.571,41.000,79.491,46.912,42.039,47.696,41.248,41.793,47.342,41.478,40.070,42.372,34.711,30.284,51.197,31.705,30.562,41.582,39.561
767,30.892,33.943,62.611,44.777,50.370,45.056,33.734,56.923,44.881,55.777,50.236,47.900,43.091,46.245,49.100,46.873,73.013,40.614,38.355,42.600,38.658,35.780,31.735,40.974,36.065,37.505,34.671,47.188,47.079,52.569,54.307,51.469,43.821,41.275,79.526,46.855,42.279,47.874,41.348,41.507,47.411,41.694,39.853,41.576,34.963,30.181,50.639,31.691,30.632,41.638,39.872
768,30.892,33.803,62.527,44.998,49.667,43.778,33.537,55.936,44.854,55.234,49.347,48.392,43.397,46.173,49.757,47.233,73.703,40.391,38.548,42.201,38.083,35.216,31.717,40.633,36.140,37.523,34.632,47.398,46.694,52.801,54.529,51.821,43.650,40.690,79.412,46.845,41.990,47.925,41.428,41.791,47.115,41.291,39.934,42.100,34.697,30.415,51.751,31.673,30.793,41.397,39.296
