 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51
154,30.590,33.720,57.239,45.301,48.479,43.913,34.214,54.060,45.227,53.525,49.767,51.093,44.791,46.488,49.312,47.495,67.276,41.791,40.029,41.556,38.203,35.012,31.883,41.315,36.851,39.034,35.570,47.259,47.008,51.812,52.922,50.972,44.089,42.373,72.170,47.132,42.336,47.669,42.064,40.745,47.748,42.015,40.226,43.547,36.725,30.638,48.440,31.384,30.346,43.450,41.830
155,30.350,33.835,57.751,45.192,48.569,43.704,34.357,54.322,44.843,53.832,49.309,50.732,44.897,46.147,49.595,47.283,67.375,42.009,40.138,41.394,38.112,35.409,31.742,41.299,36.845,38.846,35.407,47.784,47.253,51.639,52.256,50.590,44.351,42.100,71.993,46.822,41.935,47.319,41.855,40.926,47.545,41.743,40.231,43.680,36.816,30.617,47.837,31.516,30.476,43.511,41.847
156,30.159,33.608,57.798,44.842,47.706,43.617,34.318,52.809,44.775,53.720,49.213,50.296,45.024,46.254,49.243,47.173,66.934,41.702,39.949,41.188,37.863,35.108,31.992,41.050,37.015,38.886,35.484,47.949,47.447,51.844,52.665,50.828,44.316,41.919,71.675,47.268,41.947,46.959,41.994,40.949,47.680,41.905,40.497,43.430,36.544,30.598,49.145,31.590,30.538,43.465,41.763
157,30.592,33.610,57.929,45.183,47.988,44.156,34.096,54.114,45.051,53.784,49.644,50.220,44.731,46.456,49.010,47.151,66.818,41.591,40.056,41.590,38.416,35.014,32.050,41.358,37.052,38.856,35.405,47.318,47.169,51.787,52.504,50.821,44.759,41.699,71.546,47.116,41.930,47.036,41.705,40.994,47.630,41.444,40.252,43.650,36.610,30.279,48.183,31.452,30.255,43.674,41.335
158,30.291,33.686,57.486,45.332,48.604,43.755,34.460,53.755,44.894,53.077,49.921,50.299,44.462,46.377,49.367,46.942,67.079,41.998,40.015,41.094,38.262,34.958,31.910,41.299,37.098,38.938,35.764,47.156,47.127,51.421,51.908,50.854,44.388,41.896,71.958,47.166,42.045,47.606,42.203,40.450,47.389,41.951,40.343,43.621,36.527,30.576,48.470,31.382,30.704,43.255,41.394
159,30.821,33.440,57.860,44.719,48.243,43.737,34.388,53.836,44.663,53.898,49.694,50.031,44.707,46.249,48.777,47.095,66.857,41.698,40.049,41.190,38.056,34.719,31.917,41.228,36.459,38.721,35.405,47.062,46.964,52.271,52.360,50.745,44.166,41.620,71.949,47.067,41.866,47.309,42.082,40.832,47.624,41.544,40.752,43.223,36.316,30.379,48.691,31.610,30.353,43.578,41.786
160,30.543,33.807,57.086,44.895,48.097,43.844,34.150,53.993,45.068,53.723,49.111,50.158,44.772,45.932,49.388,46.855,66.402,41.705,39.991,41.158,37.545,34.675,31.825,40.981,36.601,38.928,35.242,48.028,46.922,51.498,52.289,50.752,44.483,41.664,70.981,47.217,41.757,47.152,41.971,40.819,47.486,41.825,40.661,43.094,36.246,30.588,48.209,31.478,30.812,43.103,41.588
161,30.377,33.794,57.108,44.820,47.903,44.008,34.253,53.520,44.748,53.268,48.831,50.326,44.401,46.008,49.075,47.121,66.012,41.723,39.667,40.634,38.205,35.257,31.786,41.044,36.498,38.593,35.435,47.545,47.099,51.476,52.516,50.979,44.206,41.907,71.326,46.696,42.039,47.510,41.654,40.747,47.533,41.891,40.488,43.324,36.537,30.521,48.657,31.231,30.502,42.826,41.389
162,30.684,33.927,57.368,45.053,47.991,43.436,34.380,52.963,44.441,53.500,49.131,50.560,44.577,46.412,48.898,46.842,66.849,41.700,39.915,41.387,37.770,34.633,31.747,40.927,36.598,38.593,35.387,47.426,47.017,51.378,52.257,50.600,44.215,41.921,71.788,47.015,42.012,47.065,41.754,40.427,47.309,41.728,40.087,43.259,36.631,30.379,48.482,31.325,29.923,43.291,41.468
163,30.565,33.518,57.267,44.706,48.153,43.375,34.093,53.255,45.066,53.516,49.289,50.241,44.620,45.976,49.025,47.181,67.111,41.867,39.820,41.039,37.795,34.914,31.732,41.039,36.516,38.743,35.309,47.122,47.135,51.450,52.204,50.448,44.394,41.977,70.993,46.775,41.791,47.065,41.414,40.667,47.599,41.561,40.350,42.780,36.480,30.485,48.504,31.267,30.043,43.230,41.307
164,30.543,33.865,57.043,44.631,48.171,43.571,34.388,52.802,44.072,53.645,49.332,50.275,44.560,45.989,49.157,47.160,66.503,41.642,39.497,41.027,37.836,35.132,31.607,40.907,36.785,38.675,35.378,47.656,47.337,50.783,52.178,50.737,44.381,41.789,71.061,46.948,41.656,47.244,41.875,40.856,47.698,41.466,40.255,43.738,36.615,30.451,48.131,30.968,30.111,42.770,41.242
165,30.554,33.908,57.189,44.733,48.086,43.758,34.584,53.564,44.847,53.023,48.592,50.000,44.769,46.122,49.125,46.901,66.252,41.477,39.731,41.240,37.631,35.068,32.031,41.313,36.840,39.010,35.302,47.639,47.019,51.619,51.955,50.945,44.242,41.988,71.291,46.836,41.868,47.080,41.824,40.690,47.606,41.803,40.395,43.861,36.528,30.453,47.902,31.327,29.947,43.621,41.274
166,30.529,33.438,56.720,44.765,48.116,43.061,34.305,51.792,44.492,53.189,48.799,49.405,44.079,45.964,48.979,46.860,66.383,41.151,39.677,41.146,37.286,34.581,31.778,40.710,36.588,38.238,35.396,46.750,46.708,51.803,52.544,50.670,43.911,41.817,70.989,47.182,41.930,47.077,41.994,40.789,47.311,41.415,40.414,42.935,36.108,30.460,49.024,31.671,30.204,43.830,41.389
167,30.711,33.440,57.136,44.578,47.845,44.413,34.295,52.772,44.441,52.832,49.155,49.701,44.404,46.218,49.127,46.853,65.272,41.114,39.529,40.661,37.445,35.014,31.847,41.133,36.840,38.669,35.587,47.517,47.214,51.585,51.811,50.324,44.294,42.009,71.347,46.726,42.135,46.988,42.105,40.598,47.521,41.648,40.187,43.602,36.566,30.668,47.882,31.279,30.582,43.298,41.406
168,30.525,33.612,56.852,44.285,47.593,43.941,34.460,52.406,44.581,52.936,48.711,50.062,44.279,46.136,48.722,46.633,65.252,41.851,39.724,40.602,37.293,34.545,31.487,41.197,36.839,38.244,35.368,47.310,47.283,51.262,52.329,50.288,44.403,41.602,71.044,47.287,41.974,46.896,41.967,40.733,47.571,41.745,40.589,43.036,36.500,30.174,48.175,31.584,30.625,42.447,41.771
169,30.552,33.454,56.841,44.382,48.069,43.776,33.871,52.668,44.362,52.789,48.396,49.168,44.204,45.766,49.076,46.421,65.217,42.079,39.483,40.313,37.719,35.034,31.717,40.910,36.542,38.631,35.208,47.142,46.703,51.281,52.239,50.736,44.497,41.664,70.332,46.690,41.503,46.993,41.795,40.382,47.447,41.617,40.708,43.366,36.411,30.248,47.625,31.530,30.656,42.777,41.169
170,30.365,33.404,56.346,44.254,47.458,43.916,34.233,52.534,44.282,52.464,48.504,49.522,44.161,45.691,49.049,46.652,65.126,41.735,39.442,40.661,37.244,35.064,31.987,40.693,36.702,38.756,35.517,47.727,47.146,51.179,52.200,50.415,44.098,41.771,70.026,46.949,41.158,47.140,42.080,40.856,47.228,41.604,40.636,43.440,36.378,30.670,48.010,31.390,30.623,42.755,41.232
171,30.314,33.195,56.120,44.115,47.093,44.291,34.238,52.084,44.273,52.332,48.647,49.457,44.276,45.840,48.855,46.207,64.866,41.121,39.823,40.375,37.465,34.950,31.521,40.891,36.814,38.621,35.235,47.443,46.851,50.949,51.755,50.612,44.161,41.609,69.725,46.707,41.562,46.961,42.010,40.183,47.500,41.294,40.614,42.968,36.358,30.262,47.763,31.400,30.553,42.844,41.141
172,30.563,33.594,56.000,44.408,47.544,43.431,33.941,52.963,44.036,52.636,48.379,48.759,44.209,45.537,48.723,46.490,64.775,40.988,39.616,40.840,37.132,35.146,31.732,40.787,36.573,38.467,35.184,46.824,46.972,51.105,51.594,49.890,44.021,41.537,70.025,46.692,41.413,46.541,41.926,40.612,47.181,41.813,40.519,43.434,36.546,30.624,47.739,31.309,29.791,43.057,40.958
173,30.345,33.317,55.378,44.391,47.069,44.344,33.871,52.423,44.136,51.798,48.230,49.017,43.935,45.687,48.631,46.441,63.904,41.307,39.917,40.364,37.418,34.950,31.699,40.667,36.657,38.770,35.135,46.605,46.554,51.102,51.590,50.197,43.957,41.549,69.188,46.679,41.067,46.884,41.717,40.162,47.407,41.704,40.741,42.735,36.583,30.475,47.727,31.237,30.245,43.191,40.981
174,30.538,33.505,55.643,43.943,47.211,43.490,33.946,51.554,43.583,52.007,47.793,48.189,43.514,45.766,48.334,46.203,64.277,40.821,39.531,40.117,36.709,34.639,31.272,40.596,36.522,38.397,35.163,47.111,46.756,50.959,51.318,50.284,44.003,41.262,68.591,46.447,41.380,46.628,41.547,40.366,47.311,41.670,40.647,43.152,36.516,30.410,48.247,31.406,30.901,43.145,41.169
175,30.361,33.617,56.464,44.296,47.519,43.689,34.217,52.648,44.081,52.443,48.601,49.622,43.974,45.416,48.627,46.486,64.897,41.309,39.694,40.703,37.491,35.082,31.830,40.910,36.943,38.631,35.552,46.551,46.483,51.351,51.443,50.324,44.177,41.630,69.684,46.273,41.531,46.594,41.508,40.211,47.610,41.308,39.998,43.049,36.411,30.658,47.478,31.420,30.300,43.085,41.226
176,30.285,33.417,56.860,44.503,47.620,44.151,34.222,52.332,44.271,52.705,48.918,49.801,44.111,46.185,48.544,46.851,65.363,41.698,39.211,41.002,37.208,35.238,31.803,41.027,36.625,38.922,35.284,47.554,46.780,51.386,52.122,50.225,43.837,42.060,70.440,46.824,41.733,46.729,41.451,40.604,47.483,41.619,40.642,43.094,36.413,30.272,47.574,31.343,30.332,43.071,41.198
177,30.536,33.626,56.742,44.566,47.970,43.620,34.323,52.883,44.449,53.570,49.233,49.684,44.339,45.863,49.024,46.525,65.612,41.595,39.740,40.629,37.345,34.932,31.604,40.850,36.607,38.717,35.262,48.108,47.307,51.173,52.385,50.655,44.255,41.979,70.305,47.233,41.226,47.097,42.021,40.632,47.595,41.738,40.685,43.010,36.449,30.460,48.508,31.460,30.351,42.734,41.257
178,30.706,33.603,57.662,44.715,47.738,43.694,34.160,53.282,44.540,53.432,49.020,49.096,44.385,45.891,48.848,47.015,65.961,41.553,39.723,40.991,37.562,34.892,31.742,40.468,36.378,38.902,35.218,46.793,46.769,51.039,51.763,50.564,44.263,41.461,70.949,46.766,41.651,47.215,42.027,41.158,47.248,41.447,40.390,43.350,36.580,30.550,48.438,31.347,30.692,43.021,41.449
179,30.408,32.927,49.735,42.211,44.113,48.727,33.659,48.631,41.960,47.732,46.271,47.564,41.298,44.164,46.338,43.523,57.765,40.705,38.655,38.229,34.868,34.062,31.213,38.933,35.184,38.076,34.728,45.673,46.191,48.198,47.665,48.073,42.636,38.875,60.056,45.476,39.207,46.295,41.209,39.747,46.377,41.490,40.418,41.036,35.881,29.947,45.600,31.259,30.839,42.223,40.462
180,30.540,33.376,53.095,43.152,45.748,46.862,34.000,50.376,43.013,49.536,47.350,48.931,42.623,44.734,47.317,43.905,59.733,40.744,39.201,38.973,35.626,34.305,31.241,39.717,35.379,38.255,34.632,47.511,46.258,49.240,49.228,48.718,43.562,39.465,64.326,45.912,39.897,46.210,41.438,40.489,47.089,41.313,40.568,42.375,36.188,30.043,46.990,31.468,30.930,41.908,40.861
181,30.899,33.372,54.452,43.805,46.433,46.477,33.997,51.809,43.403,49.923,48.038,49.361,43.127,45.427,47.803,44.715,61.469,40.753,39.379,39.423,36.198,34.497,31.557,39.425,35.920,38.178,34.910,47.920,46.640,49.745,50.109,48.904,43.634,40.206,66.537,46.621,40.394,46.577,41.770,40.994,47.345,42.087,40.998,42.495,36.406,30.077,47.078,31.562,30.978,42.638,41.034
182,30.740,33.454,55.555,44.072,46.810,45.645,34.364,52.426,44.136,51.445,48.306,50.199,43.406,45.154,47.605,44.970,62.921,40.942,39.228,39.805,36.587,34.539,31.452,39.772,35.896,38.393,34.922,48.145,46.694,50.313,50.516,49.684,43.837,40.618,67.951,46.787,40.997,46.954,41.900,40.862,47.227,41.828,40.589,42.583,36.592,29.911,47.703,31.305,30.899,42.922,40.971
183,30.859,33.491,56.271,44.489,47.079,45.107,34.075,52.819,43.750,51.732,48.697,49.883,44.022,45.480,48.036,45.190,63.222,41.240,39.296,39.764,36.465,34.703,31.230,39.879,35.975,38.277,35.025,49.085,46.730,50.578,51.019,49.800,44.017,41.014,69.105,46.616,41.486,46.957,41.613,40.867,47.654,41.978,41.070,42.573,36.032,30.169,47.614,31.414,31.197,42.812,40.999
184,30.724,33.569,56.744,44.421,47.465,45.474,34.341,53.057,44.585,51.848,49.230,50.082,43.666,45.433,48.039,45.492,62.879,41.607,39.534,39.735,36.584,34.631,31.206,39.801,36.412,38.479,35.075,48.423,47.065,50.039,51.465,49.755,43.915,40.877,69.437,46.528,41.750,47.263,41.707,40.908,47.721,41.803,40.892,42.563,36.486,30.364,47.462,31.225,31.034,42.897,40.917
185,30.608,33.933,57.486,44.941,47.833,45.099,34.158,53.258,44.547,51.595,48.344,50.014,43.135,44.976,48.241,45.648,63.156,41.181,39.357,40.229,36.296,34.884,31.382,39.694,35.926,38.639,35.097,48.179,46.981,50.349,51.666,49.939,44.239,40.988,69.689,46.882,42.075,47.411,41.756,41.117,47.610,41.757,41.136,43.411,36.046,30.301,47.464,31.610,30.892,42.691,41.169
186,30.874,33.686,57.492,44.991,47.509,44.696,34.597,53.084,44.784,52.245,48.913,50.636,43.632,45.712,47.797,45.402,63.598,41.200,39.413,40.407,36.822,34.547,31.221,39.833,35.995,38.367,34.870,48.097,46.856,50.678,51.583,49.978,43.862,40.688,70.198,46.981,41.461,47.097,41.840,41.168,47.716,41.951,40.892,43.113,36.378,30.145,47.928,31.669,30.844,43.135,40.837
187,31.085,33.977,57.017,45.431,47.894,45.245,34.579,53.604,44.528,51.707,48.985,49.959,43.584,45.695,48.317,45.136,63.103,41.186,39.185,40.265,36.743,34.876,31.474,40.039,36.117,38.601,35.108,48.074,46.947,50.687,51.622,49.984,44.171,40.711,70.053,46.821,41.610,46.973,42.107,41.497,47.414,42.097,40.656,43.068,36.606,30.391,48.012,31.721,30.762,43.046,41.104
188,30.915,33.752,57.030,46.087,48.067,47.273,34.646,55.104,44.822,51.852,49.192,50.347,43.940,45.691,48.473,45.622,63.919,41.465,39.293,40.032,37.076,35.307,31.536,39.722,35.906,38.383,34.915,48.690,46.755,50.077,51.696,49.951,44.372,40.757,69.946,47.246,41.519,47.176,42.170,41.538,47.900,41.716,40.733,43.275,36.656,30.089,48.333,31.594,31.123,43.280,41.168
189,31.070,33.933,57.643,46.694,47.650,46.653,34.726,54.440,44.775,52.489,49.385,50.203,45.966,45.766,50.444,45.562,63.617,41.226,39.491,40.398,37.308,35.054,31.505,40.070,36.186,38.529,34.895,49.480,46.943,50.603,51.296,50.219,43.983,40.843,69.774,47.023,41.705,46.676,42.117,41.320,48.055,42.117,40.577,43.243,36.248,30.309,48.394,31.829,30.998,43.305,41.120
190,31.247,33.805,57.155,47.029,47.752,46.291,34.829,54.010,45.216,52.100,49.137,51.347,49.906,46.770,53.174,46.307,64.277,41.933,39.849,40.178,38.597,35.170,31.569,40.124,36.470,38.483,35.000,49.278,47.312,50.325,51.401,50.445,44.169,40.954,70.498,46.881,41.837,47.126,42.141,41.563,48.573,41.726,40.752,43.065,36.348,30.214,48.522,31.900,31.072,43.294,41.052
191,31.397,33.704,57.329,47.061,48.111,45.763,34.860,54.319,44.689,52.609,49.548,51.357,52.846,47.642,54.736,46.749,64.555,41.856,40.371,40.359,39.606,35.220,31.447,40.089,36.596,38.547,34.949,49.591,47.189,50.453,51.619,50.219,44.090,40.769,70.304,47.058,41.916,47.143,41.953,42.259,48.650,41.949,41.098,42.942,36.349,30.458,48.402,32.116,31.007,43.489,41.364
192,31.267,33.993,57.344,46.719,48.363,45.398,35.047,54.144,44.672,52.707,48.997,51.880,53.327,47.936,55.814,46.730,64.585,41.835,40.100,40.224,39.535,35.427,31.509,40.372,36.330,38.659,34.927,48.824,47.255,50.512,52.064,50.321,44.280,40.731,70.640,46.939,41.902,47.746,42.117,41.628,48.989,41.920,40.713,42.874,36.394,30.157,48.655,31.926,30.822,43.099,41.406
193,31.175,33.922,57.677,47.039,47.532,45.689,34.755,53.634,44.818,51.895,49.172,51.718,54.772,47.234,57.929,46.832,64.240,41.563,40.430,40.430,40.152,35.323,31.565,40.140,36.547,38.385,34.759,48.696,46.762,50.546,51.977,49.925,44.114,41.262,70.305,46.761,41.901,47.425,42.006,41.947,49.418,41.954,40.867,43.071,36.528,30.357,48.448,32.165,31.000,43.390,41.589
194,31.408,33.674,57.181,46.273,47.810,45.911,34.636,54.342,45.053,52.520,49.134,51.801,58.796,47.446,58.395,46.965,64.311,42.302,40.228,40.348,40.719,35.291,31.363,40.077,36.367,38.441,35.051,48.903,47.051,50.271,52.136,50.124,44.513,40.690,69.963,47.023,42.009,47.565,42.008,41.575,49.385,42.427,40.925,43.019,36.163,30.132,48.309,31.835,31.137,43.681,41.116
195,31.357,33.610,57.546,46.433,47.833,45.413,34.894,54.849,44.924,52.505,49.052,51.770,60.454,47.299,58.206,46.272,64.255,41.705,40.520,40.243,41.122,35.255,31.365,40.067,36.077,38.719,34.984,49.159,47.023,50.648,51.587,50.103,43.872,41.157,70.114,46.863,42.276,47.360,41.701,41.844,48.984,41.881,41.133,42.932,36.587,30.267,48.283,32.301,31.185,43.507,41.445
196,31.525,33.589,56.890,46.132,47.873,45.638,34.713,54.128,44.911,52.393,49.528,51.320,60.190,47.134,59.214,46.123,63.687,42.007,40.842,40.414,40.929,35.265,31.380,39.933,36.198,38.585,35.139,48.014,46.984,50.440,52.212,50.194,44.142,40.942,70.205,47.092,42.144,47.092,42.203,41.671,49.104,41.767,41.082,42.469,36.291,30.402,48.096,32.040,31.017,43.280,41.230
197,31.628,33.931,57.357,46.115,48.310,45.388,34.486,53.607,44.989,52.150,49.233,52.216,61.476,46.951,60.114,46.317,63.832,42.047,41.063,40.183,41.200,35.255,31.295,39.838,36.212,38.577,35.149,49.088,46.946,50.348,51.661,50.124,44.410,40.977,70.481,46.914,41.998,47.621,41.979,41.637,49.447,42.211,40.960,43.498,36.183,30.330,48.580,32.215,31.017,43.578,41.366
198,31.590,33.626,57.437,46.076,48.363,45.408,34.571,54.409,44.735,52.325,49.114,51.498,62.375,46.768,60.701,46.484,63.497,41.886,41.405,40.927,41.428,35.100,31.428,39.782,36.054,38.597,35.176,48.188,46.947,50.636,51.676,50.051,43.829,41.174,69.461,47.029,42.021,47.048,42.045,41.464,49.673,42.061,40.918,43.359,36.369,30.108,48.108,31.516,30.885,43.475,41.402
199,31.321,33.576,57.454,46.134,48.303,45.332,34.788,54.356,44.814,51.902,49.140,51.474,63.490,46.725,61.252,46.030,63.588,41.533,41.131,40.169,41.416,35.253,31.459,40.082,36.198,38.301,34.798,48.795,46.957,50.215,51.733,49.876,44.127,40.975,70.042,47.086,41.705,46.870,42.432,41.454,49.247,42.136,40.956,43.401,36.282,30.138,48.223,32.068,31.106,43.309,41.481
200,31.834,33.814,57.649,45.908,48.118,45.671,34.646,54.396,44.994,52.393,49.280,51.251,63.582,46.490,62.287,46.510,63.884,41.856,40.709,40.387,42.117,34.902,31.157,40.063,36.106,38.653,35.051,48.520,47.323,50.339,51.855,50.075,43.875,40.958,69.858,46.942,41.777,47.152,42.113,41.984,49.448,42.012,40.892,43.440,36.218,30.256,48.102,32.034,30.962,43.426,41.237
201,31.717,33.589,57.221,45.718,48.250,45.097,34.354,53.913,44.735,51.995,49.224,51.753,64.464,46.603,62.860,46.095,63.617,42.347,41.020,40.261,42.323,35.265,31.445,39.970,35.959,38.443,34.943,48.241,47.098,50.134,51.618,49.784,44.310,40.778,70.302,46.704,42.017,46.894,41.902,41.926,49.488,41.905,40.680,43.680,36.486,30.332,48.388,32.072,30.964,43.780,41.302
202,31.619,33.663,57.607,45.971,47.803,45.097,35.023,54.154,44.754,52.189,48.551,51.450,65.608,46.571,61.960,45.844,63.245,42.033,41.080,40.286,42.100,35.226,31.362,39.926,36.124,38.629,35.208,48.466,46.821,50.293,51.691,50.191,43.679,40.898,70.193,46.743,41.860,46.928,42.125,41.423,49.742,41.915,40.677,43.508,36.293,30.350,48.199,32.050,31.118,43.035,41.225
203,31.659,33.810,57.224,45.713,48.056,44.791,34.548,54.319,45.214,51.930,49.099,51.433,62.377,46.955,61.997,46.093,62.928,41.951,40.473,40.307,41.531,35.096,31.276,40.016,35.951,38.367,34.945,48.048,46.955,50.368,51.410,50.163,44.166,40.822,70.100,46.503,41.961,47.159,41.994,42.016,49.962,41.743,40.624,43.026,36.000,30.118,47.942,31.948,31.012,43.316,41.142
204,31.365,33.995,57.520,45.790,47.713,45.120,34.780,53.638,44.441,51.648,48.901,51.268,61.728,46.126,60.986,46.017,63.225,41.716,41.201,39.934,41.641,35.265,31.192,39.779,35.980,38.377,35.199,48.327,47.104,50.373,51.835,49.682,43.888,40.958,69.881,46.907,42.022,46.708,41.832,41.320,49.352,41.891,40.399,43.065,36.426,30.168,47.839,31.779,30.822,43.362,40.980
205,31.410,33.867,57.389,45.680,47.546,45.227,34.742,53.715,44.850,52.089,48.735,51.192,60.031,46.245,59.111,46.000,63.193,42.158,40.537,40.316,41.880,35.030,31.545,40.058,36.011,38.421,34.933,48.682,46.441,50.531,51.178,49.701,43.851,40.699,69.777,46.772,41.420,46.889,41.984,41.419,49.520,41.687,40.523,43.249,36.337,30.239,48.319,31.871,31.154,43.156,41.538
206,31.388,33.555,57.269,45.344,47.729,45.291,34.279,53.540,44.602,51.859,48.522,50.859,58.409,45.959,57.729,45.497,63.015,41.572,40.551,40.288,42.064,34.703,31.373,39.908,35.980,38.441,34.883,47.994,46.733,50.153,51.676,49.543,43.752,41.093,69.721,46.708,42.003,46.836,41.973,41.370,49.376,41.891,40.395,43.006,36.511,30.255,48.082,31.876,30.892,43.067,41.005
207,31.238,33.683,57.151,45.178,47.595,44.992,34.351,53.698,44.373,52.002,48.350,50.368,58.048,46.056,57.095,45.287,63.975,41.442,40.939,40.053,42.174,35.150,31.590,40.363,35.791,38.417,35.182,49.040,46.522,50.429,51.365,49.516,43.828,40.755,69.944,46.772,42.026,46.836,41.844,41.378,49.751,41.898,40.816,43.392,36.498,30.275,48.122,31.944,30.750,42.975,40.990
208,31.114,33.780,57.540,45.445,47.880,44.990,34.783,53.799,44.354,51.811,49.426,50.907,56.058,45.753,55.893,45.635,63.583,41.447,40.611,40.158,41.954,35.010,31.439,40.055,35.742,38.180,35.042,47.795,46.612,50.245,51.559,49.682,43.875,40.743,69.937,46.767,41.820,47.271,42.086,40.967,49.650,41.762,40.565,42.689,36.280,30.272,48.002,31.705,31.029,42.848,41.142
209,31.567,33.998,57.138,45.741,47.803,44.819,34.491,53.624,44.769,52.068,49.239,50.825,55.822,45.605,54.958,45.590,63.447,41.391,40.799,40.423,41.599,34.880,31.273,39.895,35.900,38.104,34.975,48.153,46.995,50.362,51.231,50.481,43.584,41.164,70.582,46.652,41.717,46.790,42.109,41.275,48.965,41.667,40.614,43.424,36.303,30.267,48.482,31.661,30.983,42.794,41.195
210,31.554,34.039,57.383,45.936,47.176,45.191,34.708,53.617,44.578,52.180,48.609,50.381,55.079,45.723,53.467,45.356,63.506,41.719,40.697,40.265,42.161,34.804,31.219,39.984,35.796,38.092,34.810,48.148,46.727,49.857,51.540,49.939,43.722,41.211,69.981,46.792,41.721,46.957,41.922,41.275,48.883,41.512,40.692,43.029,36.018,30.268,48.042,32.008,31.070,43.262,40.947
211,31.357,33.956,56.951,45.484,47.859,44.862,34.442,53.859,44.784,51.648,49.172,50.574,53.827,45.416,52.661,45.257,63.371,41.647,40.560,39.927,41.452,34.764,31.409,39.840,35.843,38.413,34.904,48.315,46.686,49.734,51.537,49.697,44.122,40.634,70.268,46.384,41.531,46.671,41.863,41.376,48.826,41.495,40.337,42.825,36.562,30.320,48.122,31.663,31.043,43.411,40.922
212,31.352,33.856,57.407,45.620,47.824,44.962,34.680,53.540,44.936,51.700,48.790,50.997,53.159,45.399,52.079,45.579,63.047,41.479,40.704,40.087,41.506,35.174,31.221,39.900,35.834,38.226,34.870,48.034,46.374,49.764,51.381,49.670,44.234,40.604,70.225,46.921,41.613,47.012,41.762,41.600,48.582,42.245,40.733,43.353,35.941,30.393,47.924,31.665,31.041,42.730,41.201
213,31.300,33.975,57.269,45.352,47.771,45.112,34.300,53.846,44.449,51.907,49.190,50.254,52.615,45.247,51.886,45.490,62.837,41.700,40.740,39.888,41.509,34.812,31.436,39.747,36.138,38.381,34.862,48.082,46.489,50.029,51.047,49.982,43.984,40.762,69.800,46.548,41.830,46.787,41.883,41.142,48.719,41.752,40.538,42.553,36.285,30.316,47.711,31.488,31.245,42.957,40.915
214,31.224,33.771,57.101,45.300,47.792,44.541,34.747,53.396,44.411,51.502,47.799,50.918,51.106,45.797,51.103,44.950,62.891,41.312,40.534,40.130,41.496,34.788,31.264,39.809,35.966,38.487,34.674,47.739,46.244,49.812,51.417,49.942,43.668,40.771,70.012,46.399,41.846,47.094,41.941,41.257,48.066,41.602,40.677,42.628,36.059,30.128,47.779,31.743,30.853,43.174,41.034
215,31.074,33.433,57.320,45.262,47.873,44.990,34.207,54.003,44.623,51.673,49.035,49.460,50.043,45.162,50.812,45.268,63.523,41.200,40.505,39.934,40.751,34.788,31.455,39.485,35.888,38.351,34.936,47.852,46.786,50.007,51.438,49.781,43.991,40.442,70.184,46.547,42.050,46.758,41.529,41.322,48.604,41.774,40.497,42.521,36.365,30.299,47.809,31.624,30.793,42.943,40.854
216,31.166,33.771,56.873,45.023,48.012,44.969,34.703,53.403,44.513,52.009,48.598,50.375,49.214,45.284,50.580,44.896,63.339,40.777,40.495,40.041,40.775,34.808,31.256,39.776,36.151,38.190,34.776,47.699,46.641,50.265,51.477,49.724,43.551,40.699,69.858,46.492,41.651,46.923,41.760,41.361,48.096,41.570,40.698,42.877,35.860,30.144,47.460,31.616,30.812,43.106,41.090
217,31.139,33.904,57.093,44.988,47.632,44.449,34.375,53.497,45.002,52.298,49.169,50.107,48.442,45.734,50.255,45.011,62.632,41.033,39.968,40.199,40.335,35.054,31.373,39.617,35.848,38.587,34.904,48.094,46.778,50.015,51.041,49.336,43.799,40.734,69.677,46.446,41.568,46.686,41.668,41.175,48.109,41.228,40.747,42.887,36.094,30.258,47.697,31.462,30.793,43.273,40.740
218,31.132,33.381,57.065,45.068,47.812,44.908,34.155,53.309,44.462,51.375,48.394,50.467,48.046,45.557,49.910,44.892,62.647,41.195,40.493,40.037,40.318,34.912,31.351,39.935,35.935,38.088,34.851,47.784,46.335,49.997,51.441,49.857,43.566,40.410,70.209,46.550,41.926,46.819,41.611,40.793,48.339,41.595,40.650,42.806,36.406,30.279,47.821,31.530,30.575,42.674,41.088
219,31.231,33.606,57.307,45.154,47.623,44.304,34.421,53.507,44.294,51.559,48.708,50.663,47.478,45.153,49.473,45.002,62.970,40.886,39.808,39.973,40.325,34.683,31.260,39.482,35.670,38.188,34.861,47.889,46.410,49.606,50.752,49.616,43.460,40.535,70.035,46.545,41.695,46.821,41.561,41.099,48.269,41.587,40.538,42.417,36.230,30.475,47.442,31.552,30.986,42.642,41.045
