 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50
596,100.463,109.480,46.707,44.039,37.058,37.190,38.656,50.652,55.444,36.850,59.615,58.396,49.315,39.034,40.418,40.934,55.764,43.270,52.036,48.367,117.469,226.499,73.487,63.436,55.071,60.016,36.249,42.919,39.523,46.363,41.164,36.997,41.566,50.651,37.912,40.683,39.631,31.775,30.293,30.370,34.888,42.426,35.365,43.594,44.808,43.041,41.645,51.315,42.639,43.811
597,97.647,109.048,46.049,44.547,36.414,37.295,38.619,50.930,55.309,36.951,58.888,58.394,49.008,38.707,40.653,40.558,55.668,42.906,51.641,48.801,113.208,221.086,71.925,62.366,55.151,59.783,36.341,42.744,39.668,46.093,41.019,37.034,41.267,50.761,38.205,41.436,39.539,31.707,30.219,30.656,35.054,42.479,35.218,42.764,45.134,42.851,41.623,48.533,42.743,43.571
598,95.596,108.585,44.575,44.270,36.841,37.207,38.499,50.621,54.994,36.659,59.815,58.618,48.928,38.843,40.594,40.772,55.340,43.013,51.852,48.445,109.068,214.578,71.377,62.066,55.150,59.363,36.282,42.771,39.662,46.105,41.404,36.994,41.345,50.279,38.027,42.936,39.644,31.689,30.368,30.448,34.984,42.524,35.041,43.243,44.832,42.834,41.556,47.531,42.935,43.654
599,92.756,108.236,44.947,44.267,36.535,37.101,38.356,50.885,55.444,36.851,62.983,58.390,48.786,38.909,40.298,40.813,55.753,43.007,51.549,48.336,104.496,208.946,70.566,62.605,54.983,59.195,36.165,42.890,39.462,46.224,40.958,36.588,41.445,50.265,38.108,41.941,39.461,31.764,30.389,30.302,35.063,42.152,35.198,43.226,44.490,42.779,41.591,47.014,43.390,43.463
600,101.292,107.994,45.765,43.950,36.924,37.049,38.571,50.819,54.955,36.742,61.510,58.447,48.423,38.833,40.506,40.979,55.045,42.963,51.758,48.289,106.396,240.975,71.728,62.649,54.732,60.187,36.189,42.908,39.763,46.213,41.322,36.978,41.285,50.596,38.330,41.921,39.762,31.657,30.339,30.433,35.149,42.760,35.406,43.132,44.473,42.486,41.679,48.007,43.244,43.554
601,106.521,108.566,44.525,44.128,36.737,37.392,38.319,50.576,55.244,36.758,58.680,58.077,48.610,38.740,40.372,40.775,55.330,43.042,51.825,48.333,103.472,239.887,70.990,63.143,55.079,59.593,36.329,43.283,39.663,46.147,41.021,36.908,41.306,50.498,38.367,41.158,39.421,31.628,30.349,30.326,34.867,42.851,35.327,43.062,44.123,42.735,41.582,47.092,42.732,43.594
602,103.754,107.948,43.685,44.196,36.757,36.821,38.215,50.815,55.459,36.785,58.594,58.112,48.454,38.848,40.452,40.830,55.111,42.792,51.704,48.128,105.002,242.150,70.405,63.335,54.527,59.396,36.321,42.859,39.671,46.099,40.885,36.779,41.404,50.586,38.111,40.264,39.374,31.566,30.339,30.359,34.751,42.810,35.294,43.271,44.346,42.829,41.725,48.458,42.823,43.595
603,100.254,107.147,43.679,44.013,36.246,37.181,38.197,50.430,55.182,36.680,62.329,58.081,48.596,38.804,40.824,40.673,55.600,43.055,51.615,48.488,105.232,245.236,70.882,63.529,55.099,59.283,36.151,42.990,39.931,46.127,40.829,36.867,41.371,50.301,38.114,40.606,39.382,31.662,30.507,30.296,35.048,42.479,35.249,42.635,44.408,42.448,41.469,48.312,42.704,43.662
604,97.577,106.390,44.882,44.196,36.147,36.895,39.963,50.637,55.288,36.431,61.062,58.118,48.836,38.718,40.817,40.462,55.155,43.026,51.278,48.440,107.848,240.422,69.914,63.124,54.401,59.703,36.330,42.673,39.655,46.201,40.894,36.904,41.241,50.342,38.886,42.743,39.584,31.674,30.405,30.235,34.706,42.313,35.094,43.378,44.514,42.762,41.481,50.103,42.408,43.488
605,94.344,113.403,45.898,45.707,40.828,37.914,47.031,56.919,55.211,37.566,64.673,57.787,54.056,38.729,41.647,41.887,61.185,42.865,55.271,49.622,105.289,243.399,77.413,64.008,55.071,62.126,37.205,42.894,39.718,47.509,44.242,37.561,43.606,51.472,47.316,43.740,39.670,31.726,30.565,30.777,34.835,42.781,35.124,42.712,44.421,42.845,41.866,49.474,42.681,44.287
606,92.173,116.878,44.635,45.681,44.675,37.890,51.344,68.874,55.179,37.965,71.892,57.925,64.526,38.803,41.964,43.616,72.068,43.106,74.722,50.309,102.022,250.660,94.177,63.890,55.432,62.890,39.913,42.732,43.282,50.201,49.341,40.258,49.382,52.969,48.104,44.183,42.640,31.680,30.448,30.786,34.925,44.546,35.145,42.733,44.801,42.873,43.013,48.836,42.810,45.129
607,90.687,114.863,43.688,45.084,43.287,38.021,50.159,70.518,55.143,37.817,67.772,58.258,63.412,38.830,41.489,43.517,69.562,43.029,78.981,49.602,98.222,248.413,93.731,63.246,55.454,61.530,40.338,42.627,43.818,49.486,48.864,40.203,50.514,51.930,45.162,43.212,42.786,31.567,30.552,30.663,35.073,44.164,35.386,43.288,43.853,42.809,42.698,47.927,43.078,44.834
608,88.115,112.182,43.697,44.560,41.700,38.224,48.122,67.326,55.506,37.873,64.434,57.870,60.526,38.891,41.130,42.875,63.940,42.629,74.236,49.299,95.709,243.952,89.637,63.438,55.169,61.225,39.814,42.981,42.871,48.534,46.838,39.074,48.039,51.362,42.030,41.896,42.144,31.664,30.419,30.692,34.947,43.271,35.048,43.396,44.027,43.282,42.282,47.329,42.888,43.902
609,86.509,111.261,44.197,44.704,40.272,38.114,46.097,63.461,55.264,37.468,62.837,57.862,58.061,38.921,41.311,42.185,59.913,43.010,69.867,48.995,92.279,238.562,86.871,63.981,54.466,61.374,39.162,42.671,41.622,47.682,45.385,38.327,46.840,50.728,40.189,41.537,41.443,31.438,30.312,30.671,34.840,43.134,34.931,42.514,43.784,43.210,42.304,46.516,43.088,43.934
610,85.754,109.787,43.389,44.474,39.356,37.785,44.516,60.655,55.221,37.147,67.402,57.705,55.724,38.920,40.750,42.135,57.479,43.028,66.226,48.485,88.929,233.546,82.540,63.915,54.994,60.459,38.296,42.833,41.435,47.153,44.094,38.080,45.733,50.329,38.990,40.609,41.256,31.372,30.341,30.579,34.903,42.380,35.302,43.135,44.298,42.544,42.163,46.176,42.595,43.618
611,85.784,115.699,43.995,44.780,38.933,37.405,43.594,58.634,54.864,37.180,63.890,57.760,54.894,38.795,40.656,41.476,56.517,44.454,62.234,49.283,87.491,229.517,82.148,63.626,55.176,60.036,37.831,42.892,40.630,46.787,43.533,37.444,44.486,50.616,38.522,40.387,40.757,31.709,30.363,30.293,34.773,42.894,35.396,42.670,44.781,42.873,41.996,46.782,42.816,43.386
612,106.389,222.230,46.176,52.796,39.946,37.070,52.395,57.210,55.245,37.779,65.157,57.728,53.986,38.921,41.229,41.524,55.991,53.893,61.399,77.350,96.181,252.288,140.314,63.785,55.236,68.146,37.458,42.560,40.947,46.611,44.296,38.548,44.676,51.660,39.094,40.537,40.216,31.865,30.411,30.487,34.932,42.682,35.348,43.233,44.274,44.077,41.977,58.469,42.909,43.998
613,108.075,231.188,47.041,51.325,40.735,37.127,53.466,61.411,55.223,37.417,62.101,58.091,52.986,39.001,41.727,41.243,57.791,52.974,59.282,85.922,100.902,252.465,165.053,65.246,55.164,70.885,37.234,42.597,40.506,46.616,43.622,39.021,44.008,51.362,38.582,39.976,40.184,31.675,31.051,30.672,34.950,42.772,35.482,43.080,44.295,44.616,41.760,56.242,42.914,43.715
614,104.491,217.140,47.245,48.955,41.136,37.644,51.888,70.855,55.230,37.404,60.488,58.427,53.273,39.382,41.229,41.732,60.194,50.811,57.498,81.471,101.139,249.261,166.018,64.169,55.044,68.986,36.806,42.895,39.887,46.343,43.291,38.778,43.112,51.458,38.229,40.333,39.912,31.758,31.096,30.716,34.735,42.683,35.355,42.670,44.384,43.981,41.660,52.352,42.987,43.766
615,101.244,200.508,47.307,47.254,40.808,38.042,50.184,70.595,54.898,37.254,58.875,57.543,52.540,39.418,41.521,41.849,57.996,48.748,56.284,74.792,102.543,244.002,159.498,64.529,55.337,66.824,36.851,42.600,40.035,46.403,42.704,38.068,42.775,51.189,38.485,40.267,40.106,31.713,30.840,30.746,34.717,42.646,34.995,43.017,44.130,43.652,41.509,50.315,43.013,43.671
616,105.086,187.458,47.861,45.353,39.933,37.369,48.240,66.907,55.634,36.919,63.832,57.980,51.501,39.306,41.370,41.687,56.966,47.648,55.204,70.540,106.000,244.909,145.142,64.764,55.196,64.558,36.630,42.619,39.998,46.355,42.988,37.889,42.339,50.673,38.808,39.916,39.648,31.904,30.672,30.478,34.984,42.245,35.284,43.622,44.127,43.185,41.371,50.547,43.265,43.223
617,111.687,175.900,47.868,45.398,39.325,37.293,46.356,64.057,55.098,36.848,62.908,58.240,51.794,38.928,41.401,41.671,56.153,46.296,55.117,73.720,105.416,244.585,131.906,64.907,55.211,63.618,36.661,43.019,39.998,46.079,42.132,37.566,42.012,50.757,38.114,40.256,39.616,31.751,30.704,30.853,34.919,42.354,35.429,43.257,44.370,43.110,41.700,52.211,43.138,43.210
618,108.885,165.725,47.284,44.628,38.679,37.312,45.429,61.648,54.800,36.847,60.944,57.687,50.794,39.055,41.122,41.232,56.062,45.567,54.136,71.168,106.966,240.633,121.268,63.213,55.400,63.184,36.567,42.463,40.037,46.256,41.803,37.369,42.137,50.574,38.391,39.998,39.678,31.762,30.755,30.434,34.766,42.676,35.180,43.444,44.041,43.202,41.555,50.911,43.013,43.575
619,105.232,157.918,47.470,44.623,38.190,37.325,43.528,59.596,55.208,36.516,59.247,57.667,50.671,39.072,40.828,41.122,55.745,45.081,53.850,67.257,104.504,234.732,111.571,63.554,54.830,62.258,36.509,42.924,39.968,46.245,41.962,37.486,41.817,50.415,38.455,40.285,39.482,31.795,30.568,30.582,34.688,42.449,35.023,43.115,44.486,43.390,41.359,48.664,42.686,43.423
620,101.703,151.543,45.976,44.372,37.899,37.108,42.793,58.088,54.878,36.630,58.062,57.705,50.290,38.838,40.719,41.240,55.553,44.366,53.530,64.104,101.181,229.902,103.707,63.667,54.884,61.280,36.543,43.024,39.681,46.313,41.864,37.265,41.421,50.369,37.815,42.469,39.406,31.723,30.451,30.346,34.847,42.748,35.157,43.486,44.541,42.939,41.472,47.505,42.878,43.607
621,98.435,145.480,45.179,44.272,37.532,37.188,42.097,56.740,55.105,36.696,61.017,57.959,49.911,38.895,40.905,40.774,55.791,44.197,53.335,61.173,97.042,225.082,97.994,62.996,55.020,60.838,36.491,42.656,39.958,46.546,41.348,37.354,41.729,50.265,37.960,42.881,39.592,31.526,30.445,30.475,34.792,42.592,34.876,42.986,44.366,42.923,41.295,46.901,42.787,43.340
622,102.580,181.009,46.313,45.026,37.522,37.202,44.625,56.799,55.044,36.872,63.484,58.006,49.925,38.806,40.559,40.910,55.864,53.262,53.537,65.813,97.582,234.583,112.038,62.771,55.005,63.354,36.485,43.014,40.087,46.295,42.024,37.375,41.854,50.871,39.549,42.000,39.356,31.771,30.712,30.521,34.961,42.736,35.586,43.556,44.682,43.442,41.904,50.906,42.457,43.796
623,114.830,249.659,48.586,50.859,42.364,38.861,55.671,84.728,55.048,39.668,67.903,57.974,58.092,39.317,41.298,42.644,63.404,68.759,75.019,111.079,111.086,254.027,178.357,65.525,55.921,109.728,36.772,42.617,41.915,48.599,47.641,44.665,46.306,52.985,53.310,42.609,40.291,31.940,30.755,31.225,34.879,42.587,35.642,43.038,44.658,47.566,43.155,68.716,44.509,47.745
624,115.226,249.122,47.918,48.919,44.466,40.044,56.998,106.153,55.958,40.383,68.185,57.841,66.435,38.841,41.658,44.561,69.555,66.673,84.019,111.851,110.663,253.864,191.896,67.264,55.748,113.621,37.390,43.002,42.361,48.373,50.078,46.431,48.222,53.292,51.320,43.477,40.626,32.198,30.856,31.437,34.925,42.827,35.853,43.330,44.606,47.981,43.472,61.918,44.104,46.866
625,111.918,244.133,46.881,48.919,43.793,41.055,55.522,111.821,55.375,40.108,63.361,57.764,66.624,39.327,41.391,44.576,69.885,61.679,79.610,103.129,106.995,252.068,184.171,67.337,55.403,105.714,37.409,42.944,41.849,48.063,48.575,45.271,46.824,52.366,46.128,42.976,40.413,32.194,30.832,31.701,34.873,42.789,35.744,42.771,44.432,47.080,43.625,54.864,43.681,45.958
626,110.347,238.088,47.533,50.673,44.076,42.093,64.617,119.339,55.477,40.130,61.523,57.772,64.106,39.467,41.357,44.404,67.323,58.381,74.635,109.442,102.560,249.034,172.641,67.293,55.483,115.231,37.091,42.721,41.316,47.204,46.918,44.855,46.721,52.296,43.192,43.998,40.151,32.310,30.760,32.392,34.750,42.450,36.358,42.760,44.449,49.213,43.267,57.279,43.184,44.832
627,112.908,238.542,49.793,49.644,43.132,42.308,65.039,123.655,55.373,39.903,60.256,57.902,60.526,39.831,41.139,43.552,65.219,64.785,69.783,112.138,103.797,250.234,176.571,67.390,55.895,113.953,36.873,42.694,40.905,46.775,45.460,44.428,46.522,51.814,40.966,42.693,39.785,32.350,31.013,32.135,34.820,42.349,35.947,43.201,44.479,49.086,42.835,58.160,43.442,44.648
628,114.306,233.571,50.751,48.780,41.896,40.810,66.141,118.781,55.074,38.622,58.849,58.356,58.908,39.586,40.811,42.905,62.628,63.888,66.340,108.504,108.709,248.109,168.441,66.452,55.682,109.102,36.664,42.743,40.576,46.602,44.108,43.000,45.739,52.123,39.828,41.600,39.786,32.497,31.429,31.913,34.906,42.765,35.596,42.854,44.240,49.315,42.407,58.153,43.506,43.977
629,117.695,225.969,51.966,48.136,41.132,39.618,72.097,111.615,55.334,38.581,58.049,58.280,57.125,39.591,40.754,42.468,60.109,60.410,63.474,100.034,115.227,244.447,158.712,65.810,55.831,106.500,36.395,43.230,40.176,46.489,43.463,41.699,44.517,51.846,38.801,41.285,39.844,32.166,31.208,31.513,34.959,42.704,35.467,42.927,44.277,49.945,42.234,57.303,43.343,44.023
630,115.879,217.875,50.500,47.131,40.256,38.981,69.180,103.297,55.217,38.429,57.867,57.591,55.167,39.705,40.807,42.078,58.387,57.764,60.828,92.734,112.298,240.474,149.885,65.740,55.586,98.019,36.530,42.444,40.262,46.350,43.146,40.739,43.299,51.476,38.670,40.531,39.719,32.169,31.293,31.404,34.898,42.334,35.543,42.913,44.291,48.710,41.789,52.869,43.195,43.701
631,117.156,210.347,48.533,46.196,39.207,38.375,65.373,96.016,54.970,37.659,57.170,58.035,53.733,39.591,40.561,41.951,57.443,55.036,59.871,85.117,113.731,241.995,138.996,64.909,55.634,91.385,36.582,42.922,40.130,46.273,42.817,39.757,43.448,51.274,38.320,40.748,39.620,31.904,30.920,31.470,34.823,42.563,35.548,42.337,44.603,47.536,41.656,51.615,43.164,43.490
632,116.729,202.823,46.763,45.654,39.086,38.070,61.863,89.087,54.895,37.283,57.462,58.041,53.326,39.474,40.158,41.604,56.653,52.510,57.828,80.882,111.902,243.231,128.480,63.674,55.828,84.986,36.552,42.816,40.163,46.110,42.233,39.351,42.932,51.156,38.212,40.373,39.627,31.913,30.699,31.281,34.767,42.695,35.244,43.188,44.075,46.613,41.790,49.876,42.434,43.403
633,116.415,196.056,47.393,44.848,38.410,37.700,58.050,84.441,55.220,37.289,57.155,57.756,52.501,39.341,40.368,41.401,56.428,51.187,56.880,76.309,112.780,239.374,124.777,64.917,55.108,80.104,36.365,42.802,39.820,46.159,42.380,38.391,42.244,50.846,38.007,40.199,39.622,31.826,30.885,30.982,34.773,42.401,35.170,43.031,44.860,45.934,41.796,50.347,42.712,43.786
634,114.185,189.215,46.370,44.767,37.625,37.397,55.133,79.988,55.009,37.419,56.834,57.545,51.674,39.119,40.279,41.165,56.287,49.555,55.708,72.470,111.557,235.356,118.196,64.279,55.103,76.346,36.322,42.716,39.952,46.099,41.807,38.117,42.024,51.254,38.114,39.989,39.388,31.789,30.731,30.981,34.831,42.423,35.655,42.972,44.397,45.859,41.508,48.883,42.545,43.414
635,110.586,182.840,45.234,44.508,37.720,37.589,52.774,75.479,54.733,37.018,56.789,58.061,51.323,39.020,40.450,41.154,55.611,48.839,55.095,69.593,110.699,235.054,112.386,63.275,55.408,73.217,36.259,42.944,40.043,46.151,41.946,38.087,42.267,50.983,38.189,40.584,39.248,32.056,30.373,30.778,34.982,42.580,35.332,42.625,44.305,44.950,41.359,49.326,43.008,43.550
636,106.980,176.380,43.774,44.521,37.162,37.572,50.714,73.044,55.047,36.633,56.692,58.018,50.989,38.978,40.496,41.026,55.955,47.638,54.446,66.984,112.076,244.658,106.506,63.017,55.058,70.951,36.463,42.624,39.779,46.369,41.723,37.849,41.830,50.844,37.855,39.916,39.665,31.767,30.664,30.678,35.009,42.423,35.538,43.253,44.192,44.508,41.592,49.371,42.795,43.607
637,103.857,171.306,43.445,44.984,37.325,37.397,49.640,70.088,54.863,37.029,56.609,57.734,50.671,39.331,40.368,41.157,56.181,47.337,54.236,65.053,108.526,240.766,100.188,62.316,55.289,68.514,36.472,42.519,39.829,45.944,41.603,37.679,41.679,50.381,38.074,40.424,39.439,31.854,30.587,30.717,34.700,42.408,35.419,42.958,44.260,44.657,41.494,47.854,42.530,43.516
638,100.700,192.651,42.909,46.387,37.026,37.274,59.308,71.994,54.843,37.196,58.882,57.789,51.084,39.366,40.733,40.833,57.357,46.692,53.789,75.306,113.029,249.562,102.786,63.556,55.032,80.764,36.379,43.057,39.804,46.083,41.606,37.416,41.994,51.110,44.428,39.949,39.345,31.839,30.581,30.504,34.846,42.741,35.307,42.802,44.510,46.550,41.882,55.883,42.917,43.323
639,99.092,204.165,42.197,45.280,37.416,37.287,62.261,70.698,54.753,37.158,61.471,58.161,50.276,39.290,40.405,40.922,56.147,45.818,53.724,84.936,115.196,249.535,107.623,63.202,55.277,84.838,36.239,42.633,39.871,46.162,41.828,37.197,41.861,50.798,44.121,40.048,39.318,31.775,30.784,30.822,34.688,42.308,35.454,43.594,44.497,46.511,41.665,57.561,42.745,43.741
640,96.379,194.793,42.335,44.971,37.407,37.108,59.530,67.834,54.878,36.950,59.327,57.785,50.000,39.111,40.292,40.927,55.755,45.121,53.538,81.788,112.709,245.705,102.930,62.702,55.201,81.975,36.377,42.876,39.525,46.034,42.681,37.413,42.014,50.892,40.889,40.268,39.413,31.872,30.712,30.693,34.990,42.205,35.360,42.837,44.377,46.163,41.351,52.638,42.751,43.076
641,94.330,186.880,43.249,44.369,37.319,37.432,56.818,66.116,54.562,36.875,57.733,58.098,50.354,39.145,40.326,40.566,55.860,45.596,53.190,77.059,107.868,241.757,97.163,63.562,55.117,77.343,36.295,42.767,39.699,46.301,43.406,37.178,41.750,50.480,39.219,39.939,39.233,31.771,30.517,30.478,34.866,42.932,35.335,42.924,44.658,45.149,41.613,49.293,42.821,43.238
642,91.801,179.077,43.691,44.696,37.787,37.279,53.698,64.392,54.836,36.820,58.486,57.671,50.384,39.267,40.399,40.735,55.883,44.656,55.407,77.081,103.555,246.036,95.901,62.917,54.954,73.843,36.296,42.816,39.576,46.188,44.732,37.570,41.902,50.325,39.057,40.566,39.408,31.639,30.160,30.596,34.764,42.591,35.046,42.917,44.116,45.105,41.636,49.932,42.239,43.389
643,94.355,172.904,43.846,44.736,38.049,37.612,51.919,62.297,55.062,36.692,58.561,57.323,50.042,38.890,40.427,40.694,55.668,44.637,56.406,82.888,106.814,251.982,95.593,63.773,55.252,78.398,36.442,42.944,39.736,46.511,45.716,38.290,41.922,50.816,40.030,42.932,39.280,31.674,30.765,30.624,35.044,42.353,35.449,43.240,44.185,47.019,41.682,54.575,43.125,43.348
644,100.809,166.742,43.262,44.429,37.463,37.494,49.640,60.712,54.995,36.717,57.254,57.776,49.930,38.805,40.349,40.784,55.428,44.510,55.808,81.888,112.711,249.993,90.981,64.140,55.202,77.860,36.314,42.746,39.850,46.420,46.672,37.880,42.100,50.884,39.000,41.707,39.483,31.639,30.819,30.481,34.792,42.481,35.198,42.771,44.003,47.337,41.268,56.228,42.787,43.168
645,99.733,161.144,42.403,44.191,37.328,37.346,48.176,59.207,54.801,36.614,56.361,57.652,49.412,38.687,40.378,40.509,55.798,44.360,55.207,81.746,115.888,247.367,86.914,63.717,55.106,73.896,36.280,42.779,39.641,46.184,46.800,37.612,41.742,50.472,38.532,40.834,39.491,31.699,30.659,30.457,34.841,42.442,35.622,43.021,44.654,45.986,41.359,55.099,42.548,43.609
646,97.294,155.955,43.016,44.500,37.229,36.981,46.766,58.567,54.711,36.712,57.974,57.579,49.716,38.885,40.227,40.616,55.640,43.871,54.190,76.322,114.264,242.154,83.445,63.748,54.541,71.321,36.191,42.563,39.725,45.843,47.059,37.401,41.715,50.699,38.545,40.825,39.366,31.675,30.461,30.386,34.683,42.435,35.099,42.597,44.634,45.699,41.262,51.066,42.688,43.454
647,94.490,151.927,42.983,44.254,37.229,37.262,45.470,57.421,54.816,36.749,60.675,57.770,49.805,38.884,40.260,40.416,55.577,43.829,53.312,72.367,110.944,239.803,80.877,63.727,54.969,69.286,36.301,42.700,39.723,45.975,47.179,37.170,41.612,50.182,38.357,40.106,39.363,31.748,30.611,30.418,34.839,42.603,35.343,42.372,44.301,45.099,41.551,49.319,42.634,43.325
648,92.723,148.077,42.310,44.461,37.039,37.048,44.470,56.568,54.813,36.811,58.882,57.506,49.340,38.933,40.153,40.723,55.287,43.762,53.651,68.434,111.748,247.417,79.049,62.279,54.583,67.407,36.355,42.767,39.420,46.341,47.159,37.273,41.475,50.566,37.697,39.926,39.467,31.650,30.544,30.398,34.888,42.680,35.482,42.566,44.175,44.729,41.514,49.406,42.774,43.601
649,90.266,144.821,41.787,44.285,36.795,37.443,43.814,55.460,54.584,36.842,57.273,57.888,49.384,38.769,40.176,40.263,54.945,43.787,52.452,65.582,107.990,244.537,76.970,62.287,54.608,65.788,36.169,42.732,39.868,46.022,46.887,37.030,41.456,50.261,38.138,40.196,39.372,31.609,30.133,30.263,34.828,42.303,35.074,43.146,44.709,44.564,41.350,47.761,42.639,43.588
650,88.837,141.005,41.672,44.031,36.940,36.926,43.161,55.059,54.623,36.720,56.546,57.626,48.852,38.870,40.219,40.758,55.174,43.622,52.729,63.078,106.227,240.531,75.301,61.907,54.527,64.871,36.365,42.722,39.594,45.846,46.596,37.316,41.825,49.974,38.239,40.437,39.538,31.618,30.379,30.337,34.970,42.296,35.320,42.955,44.339,43.961,41.330,47.768,42.618,43.423
651,87.137,137.387,41.221,43.916,36.785,37.002,42.197,54.374,54.691,36.730,58.572,57.841,49.050,38.658,40.029,40.612,54.819,43.459,52.381,61.131,107.401,236.281,74.238,63.196,54.798,63.970,36.302,42.665,39.538,45.540,46.279,37.135,41.332,50.311,38.054,39.732,39.055,31.696,30.400,30.404,34.778,42.264,35.203,43.493,44.127,43.942,41.405,47.399,42.348,43.331
652,85.275,134.955,40.708,43.641,36.610,37.006,41.915,54.076,54.530,36.855,60.409,58.041,49.011,38.839,40.611,40.558,55.509,43.062,52.435,59.045,104.946,231.095,73.254,62.533,54.836,63.330,36.236,42.798,39.572,45.924,45.956,36.950,41.388,50.226,38.017,41.408,39.288,31.665,30.464,30.277,35.032,41.998,35.008,42.972,44.226,43.652,41.237,46.946,42.405,43.197
653,83.549,132.719,40.241,43.916,36.728,37.078,41.327,53.833,55.035,36.482,58.318,57.571,49.390,38.929,40.183,40.807,54.906,43.349,52.379,57.390,99.912,227.032,72.172,62.217,54.183,63.176,36.243,42.660,39.639,45.639,44.981,37.065,41.422,49.989,38.242,42.331,39.056,31.700,30.379,30.210,34.743,42.060,34.914,42.726,44.339,43.746,41.298,46.340,42.751,43.548
654,81.544,130.637,40.624,43.864,36.780,36.903,40.892,53.073,54.738,36.556,56.740,57.232,49.084,38.811,40.132,40.703,54.540,43.156,51.693,56.431,95.951,222.188,71.307,61.742,54.323,62.613,36.195,42.494,39.407,45.892,44.760,37.324,41.484,50.024,37.946,41.452,39.478,31.511,30.277,30.259,34.978,42.320,35.251,42.788,44.500,43.619,41.415,45.563,42.691,43.391
655,80.308,128.566,40.223,43.780,36.940,36.998,40.458,53.085,54.524,36.681,56.637,57.685,48.538,38.873,40.391,40.255,55.117,43.303,52.037,55.110,93.137,217.771,71.047,61.680,54.500,61.203,36.130,42.684,39.754,46.123,44.371,37.018,41.256,50.270,38.064,40.646,39.242,31.674,30.368,30.527,34.723,42.313,35.165,42.823,44.120,43.644,41.207,45.840,42.447,43.267
656,81.212,126.995,40.771,44.202,36.431,37.219,40.451,53.192,54.797,36.230,60.213,57.350,49.003,38.777,39.979,40.373,55.053,43.067,51.797,54.308,93.306,226.311,70.461,61.568,54.594,61.676,36.238,42.681,39.575,46.102,43.591,37.090,41.256,49.958,37.670,40.469,39.254,31.618,30.288,30.509,34.802,42.440,35.003,43.104,44.596,43.329,41.324,46.451,42.408,43.571
657,98.793,125.769,41.511,44.071,36.183,36.962,40.569,52.219,54.215,36.574,59.843,57.858,49.304,38.930,40.641,40.287,55.211,43.016,52.217,53.694,94.743,243.519,70.751,61.727,54.703,61.585,36.310,42.562,39.469,46.252,43.042,37.123,41.597,50.438,37.973,40.693,39.261,31.584,30.275,30.292,34.767,42.505,35.089,43.090,44.716,43.390,41.040,46.911,42.712,43.147
658,99.980,124.213,41.429,43.942,36.205,37.319,40.035,52.079,54.636,36.920,58.512,57.931,49.067,39.017,40.216,40.318,54.466,43.111,51.897,52.700,93.418,239.664,70.829,62.628,54.373,61.245,36.225,42.395,39.673,46.514,42.341,37.154,41.385,50.013,37.808,40.153,39.198,31.670,30.531,30.293,34.649,42.414,35.178,42.635,44.113,42.693,41.292,46.195,43.081,43.259
659,97.421,122.134,40.981,44.202,36.519,37.179,39.619,52.314,54.429,36.459,57.314,57.770,48.925,38.764,40.422,40.292,54.911,43.352,51.752,52.425,93.538,241.168,70.177,62.217,54.388,60.896,36.071,42.927,39.498,46.318,42.087,37.298,41.305,49.711,38.347,40.000,39.183,31.724,30.200,30.196,34.786,42.663,35.307,43.052,44.267,42.909,41.555,47.033,42.647,43.198
660,93.571,120.438,40.201,43.804,36.491,36.909,39.395,51.576,54.770,36.696,58.024,58.122,48.496,38.799,40.189,40.390,54.704,43.106,52.150,51.821,93.516,245.707,70.225,61.957,54.337,61.236,36.151,43.011,39.498,46.360,42.000,37.114,41.419,49.798,37.697,40.262,39.183,31.617,30.336,30.388,34.648,42.481,34.921,43.132,44.781,43.091,41.412,47.134,42.857,43.514
661,90.011,119.779,40.298,43.908,36.056,37.070,39.251,51.524,54.556,36.586,60.946,58.146,48.869,38.668,40.284,40.446,54.660,42.977,51.758,51.215,91.357,240.694,69.695,61.527,54.835,60.838,35.947,42.549,39.461,46.259,41.213,36.963,41.256,49.869,38.279,40.381,39.616,31.574,30.120,30.254,34.696,42.360,35.185,42.997,44.863,42.948,41.445,46.594,42.431,43.473
662,87.820,118.020,40.524,43.764,36.856,37.395,39.130,51.637,55.024,36.431,59.303,58.033,48.752,38.743,40.290,40.463,55.438,43.200,51.466,50.910,89.543,236.320,69.515,61.184,54.515,60.220,36.364,42.837,39.614,46.412,41.207,37.144,41.086,49.772,37.825,42.606,39.501,31.731,30.419,30.328,34.781,42.473,35.442,43.076,44.274,43.141,41.418,45.824,42.283,43.403
663,85.193,116.890,40.440,43.657,36.595,37.184,39.017,51.088,54.718,36.693,57.677,58.061,48.390,38.748,40.546,40.664,54.777,43.134,51.569,50.610,88.037,230.517,69.148,61.556,54.606,61.146,35.935,42.738,39.618,46.062,41.296,37.135,41.282,49.517,38.340,41.926,39.280,31.482,30.205,30.412,34.915,42.543,35.015,42.941,44.575,43.066,41.417,46.014,42.540,43.616
