 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50
181,110.134,231.468,55.470,48.107,42.722,39.568,48.362,69.803,53.544,36.798,54.755,56.484,48.708,38.886,39.561,41.367,54.472,67.935,49.814,70.932,67.112,222.302,157.741,63.533,54.043,64.192,36.152,41.998,39.610,46.073,41.904,37.619,41.338,48.947,37.653,40.505,38.413,31.880,30.341,31.196,34.361,41.392,35.010,40.028,43.682,42.533,40.401,46.127,41.790,42.198
182,109.334,224.785,56.785,46.325,41.271,38.943,47.221,66.313,53.866,36.454,54.652,56.533,48.889,38.402,39.439,41.112,54.398,63.700,48.431,67.594,68.046,222.857,149.365,62.731,54.159,62.750,36.139,41.600,39.176,46.630,41.983,37.385,41.137,48.906,38.300,40.034,38.762,31.569,30.419,30.952,34.500,41.356,34.784,41.295,43.264,42.240,40.598,46.507,41.842,42.261
183,114.891,229.148,60.677,46.045,40.347,38.139,46.704,63.642,53.224,36.078,55.262,55.913,48.412,38.439,39.740,40.563,54.062,65.752,47.643,76.409,69.452,228.497,153.855,63.252,54.605,61.874,35.846,41.746,38.987,46.247,41.683,37.182,40.836,49.254,37.896,39.780,38.562,31.885,30.451,30.644,34.345,41.438,34.490,40.507,43.538,41.682,40.612,51.174,41.883,41.858
184,119.014,239.117,62.680,48.644,39.631,37.907,60.151,63.837,53.679,35.907,56.845,56.646,48.178,38.409,39.555,40.716,55.023,68.573,47.334,90.022,77.095,241.413,168.147,62.535,54.533,61.305,35.829,41.851,39.026,46.171,41.451,36.690,40.910,49.068,37.785,39.648,38.651,31.619,30.717,30.693,34.461,41.587,34.734,40.149,43.435,41.666,40.509,60.251,41.777,42.153
185,121.743,236.989,63.524,47.272,38.784,37.527,65.714,63.093,53.745,36.127,59.712,56.177,48.724,38.368,39.506,40.364,54.668,65.292,46.690,85.717,83.753,233.488,161.130,62.556,54.299,62.126,35.838,41.671,39.034,46.099,41.444,36.683,40.858,49.500,37.626,39.304,38.562,31.896,30.861,30.509,34.401,41.216,34.497,40.240,43.846,42.406,40.633,57.845,41.512,42.321
186,122.003,232.247,62.445,47.597,39.491,37.620,64.176,63.730,53.732,36.086,57.944,55.931,48.426,38.654,39.334,40.683,54.511,62.661,46.343,82.437,83.205,225.499,155.475,61.812,54.413,62.330,35.764,41.781,39.037,45.994,41.303,36.987,40.836,49.193,37.976,39.432,38.469,31.658,30.832,30.371,34.323,41.461,34.683,40.625,43.298,42.202,40.325,53.744,41.545,42.032
187,117.910,231.392,63.395,50.469,42.478,37.882,63.874,67.423,53.390,36.822,56.944,56.228,48.019,38.554,39.697,40.804,54.215,63.041,46.296,91.908,79.614,233.776,163.178,62.618,53.651,66.132,35.676,41.760,39.148,46.233,41.127,37.295,40.848,49.233,38.118,39.227,38.496,31.652,30.933,30.704,34.437,41.729,35.312,40.271,43.284,41.917,40.725,55.683,41.816,41.983
188,117.078,227.429,63.798,48.720,42.362,38.437,60.741,65.360,53.998,36.717,55.445,55.900,48.312,38.682,39.943,40.700,54.789,61.124,45.978,88.729,81.384,229.762,162.697,63.595,54.007,64.953,35.703,41.484,38.799,46.012,41.526,37.117,40.777,49.222,38.714,42.133,38.653,31.453,30.645,30.627,34.234,41.479,35.292,40.760,43.716,42.094,40.949,52.749,41.875,42.372
189,119.577,221.375,64.605,46.466,40.873,38.633,57.710,62.910,53.995,36.105,57.548,55.931,48.482,38.452,40.179,40.518,54.247,62.362,45.362,83.101,81.714,231.193,157.717,63.326,53.781,63.492,35.583,41.770,38.609,46.142,41.328,37.067,40.567,48.553,39.051,41.770,38.595,31.563,30.739,30.575,34.325,41.272,34.952,40.722,43.408,41.448,40.979,49.986,41.875,42.405
190,120.364,214.179,63.298,45.411,39.541,38.106,54.420,60.285,53.294,36.059,57.856,56.146,48.309,38.256,39.853,40.434,54.609,60.925,45.440,78.722,82.479,226.372,148.370,61.665,53.573,62.266,36.015,41.883,38.767,46.412,41.127,36.701,40.270,48.971,38.458,40.857,38.658,31.843,30.579,30.503,34.230,41.550,34.817,40.920,43.161,42.066,40.807,49.587,41.403,42.026
191,119.625,207.869,63.591,44.908,39.028,37.637,51.768,58.912,53.836,36.128,55.966,56.256,48.432,38.466,39.481,40.306,54.106,58.233,45.462,79.101,83.010,230.646,145.889,61.405,53.483,61.648,35.734,41.903,38.820,46.077,41.321,36.815,40.920,48.864,37.646,40.084,38.313,31.494,30.603,30.316,34.420,41.349,34.830,40.542,43.435,41.718,40.534,49.915,41.366,42.140
192,116.782,199.065,60.578,44.018,38.854,37.169,49.261,56.648,52.777,36.192,54.712,56.537,47.323,38.407,39.490,40.398,53.711,55.896,45.111,75.241,82.934,225.181,139.105,61.260,53.702,60.890,35.723,41.710,38.578,45.907,41.057,36.606,40.466,48.842,37.892,39.056,38.495,31.417,30.336,30.275,34.261,41.310,34.698,40.385,43.205,41.950,40.455,49.115,41.623,42.079
193,114.658,194.543,59.157,43.780,37.897,37.285,47.901,56.021,53.357,35.858,54.740,56.191,47.986,38.407,39.580,40.153,53.560,53.818,45.184,70.292,88.350,214.054,129.589,61.200,53.320,60.926,35.797,41.849,38.614,45.900,40.645,36.359,40.345,48.357,37.630,39.521,38.524,31.759,30.504,30.263,34.309,41.322,34.629,40.903,43.339,41.773,40.479,51.415,41.961,42.338
194,114.210,188.403,57.878,44.173,37.519,36.924,46.277,54.954,53.544,35.932,57.344,55.669,48.061,38.291,39.540,40.050,53.736,52.332,45.214,66.874,96.802,205.456,120.544,60.895,53.333,59.846,35.727,41.690,38.459,46.019,40.831,36.332,40.419,48.489,37.529,39.410,38.167,31.442,30.363,30.265,34.122,41.199,34.381,40.976,43.469,42.199,40.254,55.047,41.571,42.425
195,113.524,182.451,56.821,43.634,37.185,36.930,45.172,54.051,53.259,35.723,56.131,55.480,47.942,38.166,39.170,40.164,53.883,50.689,44.945,63.753,96.051,197.497,116.042,61.072,53.523,60.049,35.752,41.963,38.762,46.042,40.939,36.256,40.665,48.711,37.593,39.511,38.556,31.428,30.621,30.328,34.281,41.661,34.708,40.264,43.414,41.867,40.372,51.207,41.447,42.072
196,110.551,177.528,55.735,43.615,37.090,36.979,44.323,53.471,53.375,35.810,54.994,56.043,47.766,38.199,39.302,39.832,54.026,49.925,44.318,61.258,93.137,190.095,113.780,61.324,53.378,59.481,35.650,41.889,38.449,45.878,40.605,36.141,40.623,48.351,36.822,39.159,38.690,31.440,30.541,30.142,34.202,41.149,34.305,40.632,43.791,41.365,40.354,48.906,41.784,42.180
197,109.390,170.636,53.414,42.979,36.882,36.810,43.791,51.956,52.733,35.878,54.363,56.213,47.019,38.248,39.414,39.965,53.087,48.917,44.796,59.533,98.296,219.465,109.402,60.076,53.229,59.129,35.708,41.657,38.494,45.935,40.662,36.101,40.483,48.605,37.067,39.273,38.583,31.213,30.072,30.018,34.369,41.572,34.561,39.764,42.890,41.740,40.308,52.538,41.470,42.130
198,108.883,166.650,51.945,43.319,37.022,36.755,42.691,52.376,52.982,35.482,57.415,55.935,47.134,38.220,39.088,39.650,53.894,47.858,44.869,57.745,101.191,217.426,102.879,60.318,52.989,59.706,35.810,41.722,38.738,46.068,41.091,36.200,40.692,48.513,37.337,41.053,38.450,31.401,30.408,30.175,34.043,41.336,34.155,40.781,43.832,41.931,40.515,52.009,41.670,42.234
199,106.258,161.230,52.050,43.458,36.325,36.540,42.103,51.665,53.113,35.776,57.202,56.047,47.384,37.918,39.578,39.951,53.438,47.238,44.323,56.159,97.521,208.855,98.244,60.101,52.835,58.819,35.722,41.721,38.386,45.844,40.758,36.440,40.347,48.877,37.061,41.344,38.701,31.424,30.179,30.154,34.342,41.324,34.426,40.472,43.308,41.550,39.980,48.758,41.491,42.355
200,103.274,156.610,51.473,43.134,36.368,36.627,41.685,51.675,52.944,35.941,55.161,55.626,47.382,38.097,39.042,39.784,53.645,46.741,44.557,55.261,95.068,197.512,93.578,60.386,53.062,59.442,35.781,41.465,38.436,45.943,40.669,36.197,40.100,48.776,36.724,40.383,38.621,31.382,30.611,30.340,34.284,41.630,34.317,40.628,43.421,41.707,40.294,46.977,41.286,41.716
201,100.770,152.710,50.009,43.387,36.267,36.627,40.812,51.123,53.020,35.655,54.658,56.142,47.409,38.207,39.235,39.700,53.498,46.406,44.513,54.121,91.531,188.302,89.759,61.004,53.064,58.637,35.665,41.741,38.502,45.852,40.655,36.221,40.436,48.401,37.273,39.923,38.622,31.496,30.467,30.073,34.158,41.372,34.203,40.389,43.380,41.459,40.255,45.674,41.642,42.047
202,98.393,148.616,48.525,43.615,36.332,36.454,40.391,50.872,53.068,35.866,54.054,55.750,47.696,37.916,39.239,39.557,53.221,45.378,44.775,53.138,88.912,180.574,86.748,59.795,52.592,58.681,35.537,41.873,38.504,45.907,40.852,36.431,40.472,48.336,37.101,39.432,38.518,31.219,30.397,29.856,34.261,41.193,34.294,40.194,43.736,42.260,40.233,45.570,41.517,42.136
203,102.661,180.562,51.586,44.772,37.733,36.812,43.391,52.786,53.307,37.133,58.862,56.114,48.585,38.302,39.668,40.402,55.057,47.798,44.875,59.319,86.267,207.122,107.295,61.240,53.314,65.212,35.763,42.111,38.618,45.878,40.713,37.505,40.495,48.509,39.313,40.368,38.500,31.298,30.544,30.274,34.401,41.262,34.439,40.382,43.500,41.978,40.722,48.085,42.013,42.425
204,104.285,208.935,52.940,44.749,40.976,36.939,46.555,57.728,52.964,38.456,59.280,56.447,52.811,38.006,39.450,41.717,55.938,48.331,44.858,71.706,84.800,238.395,136.019,62.318,53.154,75.668,36.394,41.654,38.886,46.171,42.571,38.225,41.136,49.110,41.424,41.344,38.439,31.196,29.885,30.397,34.567,41.723,34.452,40.156,43.473,43.163,41.117,51.953,41.740,42.329
205,101.745,210.389,53.127,43.877,43.129,38.202,45.631,63.079,52.660,37.605,58.273,56.341,59.117,38.029,40.267,42.960,58.017,47.744,45.034,81.505,85.902,240.503,148.076,62.711,53.594,83.220,36.495,41.814,38.710,45.938,43.369,38.111,41.472,49.612,39.923,41.568,38.695,31.258,30.203,30.307,34.489,41.548,34.485,40.385,43.041,43.196,41.251,52.500,42.239,42.318
206,99.944,200.602,53.494,43.772,42.843,38.544,44.319,63.687,52.890,38.032,56.151,56.191,59.579,37.900,40.664,42.867,57.170,46.533,45.055,81.669,84.440,232.383,152.498,63.219,53.533,82.975,36.509,41.702,38.884,46.142,42.754,37.493,41.489,48.851,39.017,41.590,38.539,31.161,30.195,30.377,34.558,41.457,35.008,40.052,43.182,43.329,41.104,50.768,41.727,42.301
207,100.930,228.139,54.069,45.340,43.942,43.055,51.338,75.784,52.776,38.690,59.959,55.986,57.524,38.377,40.826,43.248,56.938,48.446,59.363,83.778,83.301,243.621,169.716,64.971,53.861,91.462,36.469,41.759,43.246,48.198,44.711,42.615,42.842,50.419,44.983,43.781,38.634,31.413,30.432,30.834,34.589,41.432,35.865,40.503,43.312,44.260,45.705,51.822,42.086,43.240
208,98.991,226.340,54.694,45.175,44.424,46.262,53.652,83.326,53.608,39.515,58.768,55.998,55.866,38.172,40.607,43.057,56.864,48.288,62.173,81.624,82.435,243.866,168.393,66.583,54.057,88.088,36.574,41.751,44.027,47.941,45.671,43.763,42.519,50.373,43.219,43.912,38.584,31.479,30.504,30.834,34.542,41.644,35.858,39.997,42.894,43.359,46.168,50.460,42.527,43.087
209,101.698,216.793,54.876,45.678,47.123,45.540,51.890,85.739,52.944,41.546,58.551,56.407,59.769,38.308,40.187,44.310,57.179,46.756,59.643,80.157,99.765,246.327,166.967,70.463,54.462,103.371,37.331,41.587,42.462,48.045,49.848,43.938,43.440,50.439,40.663,42.457,38.864,31.447,30.413,31.295,34.627,41.414,35.607,40.455,43.342,44.693,44.877,56.803,49.930,46.554
210,103.907,208.035,52.497,45.047,46.616,43.557,49.108,81.900,52.925,41.015,56.832,56.362,58.836,38.085,40.073,44.446,56.223,45.814,56.613,74.857,132.924,244.805,152.704,75.093,54.225,116.245,37.050,42.098,41.607,47.023,49.509,42.116,43.846,50.267,39.502,41.302,38.767,31.460,30.141,31.382,34.505,41.568,35.096,40.229,43.250,46.840,43.428,66.448,50.623,45.665
211,101.082,198.949,50.679,44.445,44.821,42.768,47.232,76.065,52.777,41.597,55.383,56.220,56.072,38.276,39.590,43.362,54.566,45.200,53.598,69.202,134.056,238.621,138.786,76.167,54.293,110.000,36.598,42.006,40.915,46.248,47.599,40.791,43.083,49.528,39.131,40.658,38.576,31.205,30.163,31.275,34.454,41.384,34.830,40.111,43.027,47.022,42.479,59.650,47.714,44.108
212,97.535,189.830,48.442,43.288,42.733,41.013,45.694,70.756,52.834,40.788,54.639,56.636,54.139,37.860,39.216,42.636,54.515,44.961,51.914,64.745,128.039,231.587,126.614,74.089,53.833,99.827,36.238,41.563,40.018,46.361,45.958,39.080,42.101,49.088,37.832,40.254,38.450,31.328,30.000,31.166,34.405,41.700,34.711,40.274,43.062,45.704,41.859,53.418,44.558,43.146
213,96.261,183.873,47.241,43.359,41.340,40.409,44.128,68.680,53.372,41.431,54.338,56.079,53.460,38.004,39.147,42.006,54.053,44.329,50.281,61.843,122.545,220.116,116.493,73.322,53.911,92.516,36.126,42.065,39.984,46.227,44.510,38.163,41.813,49.002,37.579,39.667,38.561,31.292,30.187,31.485,34.398,41.204,34.467,40.438,43.668,45.221,41.214,49.376,43.335,42.353
214,93.743,175.998,46.118,43.377,40.037,40.061,42.778,65.336,53.059,42.761,54.166,55.921,52.097,38.215,39.219,41.755,53.962,44.088,49.222,59.019,114.073,211.245,108.225,71.568,53.639,85.203,35.938,41.533,39.370,46.188,43.679,37.739,41.167,49.033,37.545,39.367,38.644,31.528,30.285,32.097,34.384,41.190,34.475,40.583,43.562,44.472,40.913,47.333,42.865,42.259
215,90.375,168.640,47.047,42.987,39.507,38.952,41.901,61.645,52.524,41.948,57.948,55.823,50.733,38.099,39.187,41.477,53.602,43.883,48.133,57.375,107.863,205.327,101.412,68.634,53.695,79.610,36.014,41.589,39.643,46.077,42.857,37.582,40.962,48.415,37.071,39.296,38.505,31.373,30.312,32.007,34.379,41.616,34.510,40.104,43.329,43.967,40.869,46.362,42.005,42.221
216,87.897,162.367,46.549,43.592,38.623,38.871,41.075,59.486,52.434,43.515,56.299,56.327,50.398,37.983,39.456,41.552,53.413,43.653,47.777,55.509,102.968,197.880,96.437,67.926,53.308,76.003,35.713,41.486,39.200,45.877,42.087,37.268,40.840,48.461,37.495,39.003,38.616,31.172,30.117,32.415,34.461,41.235,34.325,40.399,42.599,43.276,40.752,45.289,42.291,42.059
217,87.479,158.443,46.074,43.427,38.547,38.492,40.836,58.677,52.773,42.394,55.490,55.923,50.106,38.036,39.315,41.315,53.196,43.339,47.420,54.347,99.579,189.626,90.963,67.163,53.073,72.588,35.880,41.903,38.984,45.841,41.800,37.084,40.910,48.443,37.333,38.977,38.219,31.409,30.075,32.587,34.132,41.608,34.437,40.639,43.627,43.494,40.613,45.383,41.771,42.268
218,85.663,153.509,46.492,43.149,37.841,38.046,40.327,57.658,52.941,41.817,54.465,55.018,49.894,38.037,39.426,41.284,53.698,43.028,47.042,53.261,94.912,182.950,87.451,67.333,52.759,69.665,35.758,41.492,38.680,45.957,42.172,36.744,40.469,48.298,37.175,39.341,38.216,31.450,30.187,32.573,34.151,41.229,34.490,40.576,43.308,42.878,40.675,45.155,41.862,42.047
219,83.434,149.130,45.318,43.377,37.481,37.574,39.665,55.684,53.182,40.645,53.826,55.138,49.025,38.010,38.884,40.809,53.923,42.967,46.649,52.431,91.445,176.351,84.416,64.380,53.020,68.027,35.596,41.597,38.750,45.724,41.573,36.599,40.857,48.020,37.007,39.532,38.513,31.281,29.957,32.210,34.281,41.428,34.518,40.642,43.363,42.884,40.187,45.070,41.647,42.085
220,82.362,144.883,44.917,42.754,37.226,37.549,39.383,55.134,52.920,39.482,55.512,55.780,48.632,37.642,38.912,40.879,53.160,43.179,46.671,51.541,89.303,170.950,81.219,63.640,53.011,65.231,35.678,41.516,38.541,45.716,41.376,36.687,40.178,48.116,36.963,38.786,38.326,31.238,30.301,31.886,34.217,41.272,34.350,40.528,43.305,42.635,40.387,44.944,41.816,41.898
221,79.966,140.562,45.202,43.136,37.106,36.886,38.905,53.608,52.434,38.937,56.710,56.136,48.663,38.100,39.023,40.498,52.647,42.953,46.081,50.871,86.078,166.079,78.800,63.630,52.762,64.585,35.791,41.610,38.734,45.761,41.253,36.601,40.492,47.842,37.155,38.574,38.322,31.203,29.995,31.509,34.175,41.358,34.586,39.861,43.349,42.235,40.180,45.021,41.701,41.922
222,79.373,136.957,46.545,42.827,37.132,37.371,39.002,53.457,52.779,40.844,55.335,56.593,48.482,38.174,39.504,40.492,52.766,42.754,45.822,50.257,84.103,164.002,77.243,63.105,53.022,63.854,35.710,41.794,38.804,45.772,41.343,36.687,40.427,48.029,36.791,38.751,38.617,31.133,30.083,31.807,34.399,41.401,34.368,40.260,42.997,42.497,40.191,45.343,41.639,42.060
223,89.351,134.951,47.315,42.743,39.537,37.814,38.580,52.791,52.017,41.909,55.781,56.244,48.423,37.785,39.513,40.465,53.853,43.217,48.087,50.123,90.773,207.268,86.188,65.043,52.607,68.780,35.877,41.710,38.919,46.247,43.834,36.767,41.630,48.564,37.603,40.846,38.583,31.357,30.019,32.076,34.073,41.481,34.883,39.941,43.497,43.522,40.509,46.059,45.340,43.391
224,92.101,131.934,46.509,42.963,39.554,37.589,38.418,52.148,52.259,41.255,55.058,56.098,48.019,37.991,39.464,40.508,53.085,42.713,47.704,49.683,94.474,210.107,84.499,66.469,52.485,67.500,35.932,41.463,39.008,45.968,43.695,36.639,41.477,48.785,36.949,40.945,38.504,31.309,30.141,32.159,34.347,41.384,34.650,40.420,43.188,43.906,40.264,46.756,44.330,42.862
225,92.149,129.269,45.114,43.631,39.310,37.970,38.269,53.062,52.553,42.336,54.991,56.524,48.234,37.928,39.445,40.846,53.153,43.067,47.092,49.454,93.978,202.297,81.077,65.692,52.839,66.324,35.841,41.649,38.639,45.980,44.218,36.653,40.870,48.347,37.094,40.349,38.635,31.332,29.944,32.196,34.264,41.587,34.419,40.021,43.603,43.541,40.565,46.732,42.958,42.435
226,94.449,126.986,44.861,44.183,42.369,37.838,38.222,54.445,52.331,42.605,54.735,56.291,47.744,38.109,39.918,40.524,52.783,42.883,46.460,49.208,91.726,192.537,81.126,65.556,52.637,64.571,35.763,41.622,38.894,45.721,44.483,36.693,41.086,48.452,37.266,39.715,38.556,31.263,30.357,32.301,34.283,41.420,34.449,39.986,43.130,43.227,40.889,45.944,42.616,42.380
227,92.058,124.238,44.624,43.319,42.295,37.641,38.141,53.430,52.599,41.805,53.927,56.421,47.677,37.898,39.788,40.329,53.000,42.625,46.501,49.238,88.196,182.243,79.048,65.110,52.676,63.258,35.515,41.592,38.779,45.938,43.904,36.353,40.588,48.478,37.152,39.460,38.623,31.304,30.131,31.690,34.395,41.510,34.472,40.135,42.771,42.003,40.807,45.526,42.140,41.975
228,88.900,122.154,43.633,42.885,41.321,37.433,37.830,52.699,52.497,40.456,53.561,56.293,47.393,37.871,39.372,40.171,52.821,42.425,45.704,48.456,85.851,174.075,76.642,65.002,52.530,62.407,35.544,41.481,38.725,46.014,43.758,36.387,40.398,47.972,37.266,39.228,38.396,31.051,30.155,31.731,34.377,41.199,34.541,40.174,42.839,42.572,40.528,45.608,42.156,42.149
229,86.844,120.199,42.868,43.107,39.832,36.973,37.934,51.705,52.239,39.255,53.492,56.083,47.688,37.553,39.456,40.242,52.472,42.305,45.735,48.479,83.134,165.846,73.860,63.050,52.484,61.714,35.685,41.635,38.539,45.694,43.549,36.396,40.541,48.132,37.589,39.254,38.513,31.068,30.069,31.386,34.191,41.291,34.457,40.208,43.229,42.309,40.666,45.376,41.766,41.750
230,83.885,118.255,41.818,42.691,38.752,36.829,38.062,51.565,52.160,38.077,56.798,55.628,47.398,37.620,39.156,40.009,52.481,42.502,45.393,47.818,80.489,158.678,71.938,62.314,52.259,60.407,35.635,41.587,38.341,45.511,43.774,36.433,40.398,48.167,36.845,39.093,38.210,31.322,30.232,31.030,34.107,41.301,34.350,40.309,43.476,41.674,40.411,45.209,41.631,42.002
231,82.036,117.338,41.415,42.416,38.397,36.597,37.985,50.916,52.172,37.534,55.703,55.760,47.064,37.596,39.246,40.009,52.681,42.500,45.518,48.471,78.846,153.989,70.703,62.915,52.163,60.154,35.565,41.568,38.604,45.560,44.362,36.193,40.495,47.812,36.754,39.156,38.587,31.186,30.053,30.973,33.914,41.579,34.541,40.274,42.801,41.541,40.021,44.730,41.683,41.926
232,80.625,116.074,42.939,43.016,37.481,36.838,37.565,51.094,52.358,37.069,54.058,55.467,47.777,37.871,39.155,39.789,53.194,42.541,45.128,48.026,77.538,148.041,69.595,62.428,52.409,59.909,35.453,41.673,38.353,45.840,45.186,36.476,40.018,47.812,37.195,38.907,38.186,31.109,30.016,30.563,34.137,40.974,34.107,40.292,43.370,42.423,40.502,44.538,41.205,41.932
233,78.044,115.191,42.484,43.031,37.097,36.637,37.547,50.692,52.870,36.556,53.858,55.474,47.936,37.720,39.172,39.844,52.657,42.256,44.905,48.042,75.961,142.483,68.460,61.541,52.150,59.915,35.515,41.622,38.559,45.557,44.911,36.293,40.253,47.982,37.215,38.772,38.385,31.315,30.328,30.499,34.165,41.205,34.477,40.948,43.990,41.724,39.963,45.014,41.766,41.815
234,76.642,113.761,41.782,42.568,36.629,36.382,37.716,50.743,52.666,36.360,55.680,55.047,47.387,37.821,39.052,39.622,53.123,42.318,44.537,47.583,74.594,139.893,68.153,61.851,52.138,59.942,35.584,41.433,38.441,45.809,44.310,36.250,40.198,47.676,36.798,38.842,38.394,31.252,29.885,30.458,34.270,41.231,34.168,40.781,43.568,41.818,39.937,44.869,41.686,41.709
235,90.389,112.938,42.373,42.241,36.608,36.340,37.634,49.828,52.239,36.428,56.456,55.856,47.008,37.493,39.181,39.479,52.764,42.277,44.803,47.848,76.093,197.193,71.329,61.382,52.075,59.228,35.257,41.711,38.309,45.690,43.862,36.353,40.029,47.915,36.943,38.971,38.081,30.920,30.235,30.392,34.050,41.106,34.226,40.045,42.986,41.735,40.091,45.702,41.582,41.595
236,96.126,111.676,42.633,42.822,36.614,36.559,37.652,49.827,52.312,36.149,55.000,55.890,47.031,37.700,39.229,39.787,52.430,42.371,45.476,47.546,75.939,206.712,70.635,60.335,51.922,59.011,35.445,41.167,38.333,45.707,43.418,36.190,40.469,47.879,36.734,38.910,38.317,31.066,30.213,30.364,34.065,41.459,34.541,40.288,43.353,41.227,40.215,45.310,41.587,41.777
237,93.036,110.668,41.538,42.874,36.407,36.160,37.400,49.489,51.914,36.178,54.097,55.984,46.774,37.712,39.200,39.972,52.134,42.353,45.513,47.614,74.934,195.839,69.603,59.816,51.950,58.637,35.471,41.383,38.385,45.539,42.730,36.477,40.305,48.002,36.761,38.744,38.523,31.042,30.069,30.108,34.250,41.339,34.114,40.205,42.764,41.743,40.191,45.399,41.888,42.009
238,90.009,110.844,41.420,42.997,36.194,36.498,37.387,49.609,52.592,35.860,54.499,55.537,47.209,37.899,38.996,39.705,53.104,42.420,45.799,47.613,74.447,180.973,67.742,60.374,51.948,59.396,35.428,41.606,38.543,45.562,41.923,36.178,40.047,47.985,37.020,40.553,38.242,31.228,30.059,30.094,34.202,41.363,34.241,40.271,43.288,42.025,40.200,44.955,41.348,41.991
239,86.484,108.989,42.132,42.796,36.196,36.279,37.408,49.656,52.571,35.866,57.783,55.949,46.872,37.840,39.279,39.491,52.985,42.280,45.630,47.963,73.203,170.526,67.156,60.312,52.036,58.508,35.474,41.543,38.589,45.756,41.660,36.123,40.434,47.960,37.125,41.058,38.374,30.902,29.987,30.147,34.358,41.308,34.221,40.507,43.161,41.420,40.157,45.038,41.636,42.110
240,84.395,107.694,41.729,42.699,35.647,36.234,37.607,49.229,52.491,35.689,56.052,55.518,46.955,37.648,39.328,39.431,52.989,41.998,45.569,47.353,72.083,159.283,66.541,60.510,52.595,58.835,35.243,41.503,38.327,45.465,41.221,36.121,40.100,47.849,37.152,40.352,38.291,31.356,30.205,30.048,34.240,41.356,34.122,41.045,43.058,42.019,40.137,44.702,41.626,42.078
241,81.107,106.378,40.890,42.505,35.994,36.247,37.549,49.417,52.473,35.566,54.834,55.337,47.340,37.856,38.681,39.440,52.528,42.347,45.211,47.672,71.384,152.308,66.198,59.543,51.482,58.187,35.673,41.398,38.374,45.289,40.361,36.147,40.318,47.765,36.852,39.569,38.368,31.129,30.027,30.004,34.021,41.199,34.226,40.413,42.890,41.312,40.141,44.714,41.416,41.726
242,78.806,106.102,40.478,42.503,36.110,36.272,37.197,49.526,52.113,35.646,53.865,55.419,46.423,37.674,39.122,39.804,52.370,42.344,45.881,47.401,69.594,148.218,65.796,59.176,51.861,58.126,35.521,41.273,38.490,45.619,40.341,36.151,40.172,47.649,36.879,39.296,38.229,31.292,29.656,29.988,34.068,41.185,34.256,40.115,42.675,41.564,40.014,44.298,41.299,41.486
243,77.351,105.458,40.138,42.275,36.071,36.432,37.700,49.120,52.327,35.591,57.204,56.226,46.802,37.707,39.059,39.735,52.649,42.489,45.392,47.166,69.474,141.501,65.497,58.835,52.236,57.761,35.298,41.360,38.288,45.633,40.312,36.228,40.229,47.364,37.215,39.121,38.289,30.997,29.779,29.853,34.140,41.221,34.538,40.097,42.815,41.262,40.033,44.599,41.787,41.614
244,75.491,105.173,39.871,42.152,35.993,36.310,37.540,48.943,52.066,35.783,56.538,55.976,46.905,37.774,38.939,39.287,52.491,42.235,45.769,47.185,68.963,137.240,65.249,58.690,51.926,57.931,35.472,41.116,38.287,45.770,40.505,36.141,40.161,47.710,36.724,39.648,38.277,31.100,29.949,29.952,34.124,41.176,34.056,40.205,43.397,41.707,39.933,44.373,41.218,41.703
245,73.516,104.113,39.734,42.356,35.981,36.380,37.342,48.683,51.881,35.795,54.981,55.183,46.460,37.653,38.838,39.445,52.472,42.433,45.367,47.275,67.156,132.646,64.976,59.566,51.733,57.816,35.482,41.395,38.288,45.312,40.118,36.341,40.311,47.895,36.653,41.156,38.017,31.054,29.835,29.985,34.172,41.300,34.272,40.184,42.757,41.221,39.857,44.575,41.026,41.962
246,71.967,103.764,39.274,42.309,36.084,36.378,37.689,49.021,52.086,35.593,54.071,55.835,46.312,37.888,38.870,39.358,52.830,42.031,45.167,46.998,67.523,129.102,64.903,60.093,51.679,57.964,35.450,41.471,38.462,45.316,40.111,36.335,40.097,47.726,36.313,40.518,38.463,31.009,29.933,30.076,34.143,41.098,34.266,40.205,42.822,41.472,39.993,44.697,41.584,41.427
247,70.316,103.285,39.219,42.712,35.847,36.361,37.282,48.803,52.480,35.565,54.860,55.713,47.407,37.738,38.998,39.560,52.781,42.054,44.883,46.905,65.956,125.057,64.626,58.748,52.105,57.717,35.193,41.379,38.581,45.585,40.556,36.360,40.094,47.715,36.828,40.027,38.366,31.128,30.133,29.865,34.034,41.517,34.475,40.243,42.884,41.229,40.184,44.702,41.369,41.732
248,69.563,102.466,40.202,42.558,35.823,36.200,37.383,49.097,51.770,35.677,56.905,56.024,46.905,37.821,39.023,39.515,52.594,42.383,44.850,47.151,66.215,122.154,65.161,58.469,51.309,57.451,35.359,41.281,38.327,45.637,40.357,36.001,39.995,47.805,36.879,39.169,38.366,31.137,29.925,30.057,34.047,41.038,34.404,39.847,42.959,41.348,40.024,44.735,41.595,41.832
