 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26
574,89.704,93.637,90.861,91.142,83.982,118.023,103.321,94.838,96.222,109.443,98.847,104.495,119.047,94.878,89.560,104.786,96.019,89.177,84.483,90.282,93.933,84.910,82.212,96.486,97.471,103.751
575,89.591,93.628,91.060,91.281,83.668,118.278,103.564,94.877,96.711,108.744,100.238,105.048,117.822,94.987,89.848,105.239,97.295,90.081,84.445,91.227,95.981,85.305,82.421,96.621,96.900,103.564
576,90.035,92.936,90.756,91.180,84.193,117.567,103.564,95.486,95.980,110.296,99.974,105.040,118.430,94.604,90.028,104.966,96.393,89.752,84.008,91.024,95.641,85.278,82.298,96.474,97.645,103.196
577,89.891,94.102,91.059,90.659,84.258,118.698,104.008,95.190,95.369,108.633,99.149,104.839,118.261,94.939,89.307,105.789,96.292,89.025,84.085,90.757,95.223,85.389,82.894,96.541,96.510,103.113
578,90.510,93.701,90.961,90.872,84.081,118.219,103.614,95.660,96.602,109.206,100.781,105.283,119.036,94.883,89.365,104.931,96.386,89.056,84.637,91.238,95.278,86.147,83.168,96.865,97.831,103.417
579,90.262,93.848,90.672,90.649,84.359,117.197,103.852,94.308,95.622,109.538,99.384,105.200,118.398,94.147,90.693,105.382,96.697,90.105,84.382,90.581,95.563,85.438,82.707,96.429,97.995,103.205
580,90.062,92.882,90.504,91.593,84.791,117.614,103.148,96.042,95.336,108.623,99.965,105.356,118.587,94.622,89.330,104.694,96.835,89.345,84.403,90.262,96.715,85.374,82.469,96.528,97.493,103.802
581,90.792,93.801,91.214,91.563,84.506,118.161,102.678,94.731,95.380,109.585,100.630,105.367,118.197,94.777,90.417,104.754,96.257,89.620,84.762,91.080,95.689,85.754,82.116,96.756,97.423,103.266
582,90.142,92.818,90.593,90.629,84.430,117.265,104.068,95.532,95.852,108.972,99.547,104.948,117.787,95.277,89.878,104.736,96.385,89.199,84.222,90.379,95.665,85.446,82.741,96.343,97.266,103.367
583,90.123,92.746,91.164,90.806,84.218,117.420,103.419,94.942,96.284,109.273,99.045,105.116,117.757,94.079,89.393,104.506,96.148,88.544,84.345,90.583,95.572,85.287,82.702,96.517,97.509,103.196
584,90.128,94.161,91.086,92.046,83.926,117.439,103.534,94.863,95.876,108.943,99.368,104.625,117.487,94.987,89.452,104.271,95.821,89.154,84.502,90.451,95.672,84.796,81.969,96.297,98.042,102.818
585,90.827,92.981,90.927,90.852,84.138,116.631,103.427,94.326,96.072,109.294,99.642,104.786,117.822,94.701,88.881,103.931,96.270,88.313,84.398,90.308,96.055,85.294,82.045,96.818,96.822,102.767
586,89.745,92.528,90.501,91.006,84.430,116.922,102.811,94.667,95.369,108.860,99.866,104.754,117.561,94.668,89.995,105.051,95.798,89.535,84.126,90.742,95.563,85.468,82.122,96.059,97.473,102.951
587,90.263,91.943,90.737,90.703,84.411,116.565,103.101,94.590,95.729,109.791,99.594,104.309,118.989,94.523,88.951,104.676,95.353,89.519,84.291,90.177,95.760,85.429,82.389,96.289,97.016,103.049
588,90.217,93.912,90.553,90.894,83.982,116.626,102.880,95.083,95.669,109.045,99.849,104.830,118.540,94.165,88.218,104.310,95.792,89.521,84.208,90.635,95.428,85.536,82.767,96.416,97.056,103.159
589,89.414,92.810,90.962,90.964,84.221,116.942,102.976,94.750,95.465,109.363,99.417,105.269,118.388,94.508,88.403,105.407,96.299,89.633,84.069,90.200,95.271,85.213,83.558,96.721,96.412,102.612
590,89.853,92.829,90.659,90.788,84.095,116.578,103.297,95.025,95.465,108.912,100.106,105.027,117.989,94.490,89.988,104.398,96.633,88.591,84.305,90.648,95.000,85.106,82.420,96.816,96.997,103.068
591,89.938,93.126,90.634,90.138,83.673,116.018,102.029,94.125,94.742,108.818,99.137,104.405,117.135,94.023,89.248,104.995,95.316,89.058,83.866,90.355,96.000,85.558,82.798,95.846,97.218,102.393
592,89.783,91.483,90.886,90.922,84.205,116.378,101.979,94.528,95.114,108.671,99.191,104.311,117.828,93.789,88.513,105.802,96.592,89.210,84.671,91.034,95.817,85.688,82.469,96.212,96.601,102.996
593,90.418,92.882,90.530,90.962,83.457,115.910,102.643,93.227,95.119,108.889,98.134,104.390,117.250,95.099,88.885,105.018,96.694,89.644,84.622,90.348,95.447,85.473,81.872,95.821,97.156,102.337
594,90.312,92.692,90.201,91.972,84.736,115.416,103.192,94.338,95.178,108.877,98.818,104.247,118.070,94.662,88.974,103.952,95.746,89.689,84.912,91.023,96.105,85.016,82.498,95.760,96.307,102.981
595,89.872,92.405,89.815,90.838,84.176,116.200,102.195,94.868,94.922,107.872,98.771,104.692,118.181,93.530,89.007,105.455,95.816,88.975,84.766,89.755,95.520,85.620,82.449,95.868,96.939,102.383
596,89.263,92.460,90.847,90.549,83.765,116.023,102.375,94.442,94.732,108.028,99.575,104.219,117.830,94.183,89.084,105.379,95.836,90.074,84.326,90.765,95.544,85.274,82.663,95.486,97.352,103.394
597,90.544,92.628,90.452,91.299,84.429,115.501,102.401,94.338,94.701,108.794,99.590,104.965,118.882,95.287,89.480,104.713,96.308,89.830,84.029,90.514,95.499,84.765,81.851,96.511,97.067,102.152
598,89.773,93.009,90.474,91.473,83.740,116.198,102.253,94.539,95.595,108.211,99.717,105.111,116.790,95.028,88.829,104.871,95.913,89.049,84.751,90.902,95.150,85.474,82.192,96.001,97.091,102.139
599,89.352,92.505,90.541,91.036,83.788,115.648,102.840,95.160,94.196,107.671,98.670,104.696,117.232,93.805,89.138,104.398,96.385,89.327,84.343,90.633,94.116,85.707,82.565,96.143,97.000,102.772
600,89.979,93.107,90.051,90.453,84.140,116.361,102.821,94.808,95.271,108.827,98.771,104.355,116.969,93.784,89.585,104.802,96.758,89.465,84.157,90.438,95.019,85.542,82.195,96.150,97.020,102.311
601,89.255,92.590,90.072,90.507,83.744,114.710,101.596,94.574,94.669,108.237,98.568,104.767,116.485,94.992,89.560,103.690,95.665,89.351,84.331,90.428,95.181,84.763,82.262,95.784,96.867,102.688
602,90.045,92.751,90.442,90.824,84.641,115.385,102.171,94.891,95.551,108.057,99.679,104.136,117.638,95.246,89.646,105.315,96.077,89.787,84.117,90.094,94.485,85.249,82.257,96.391,96.706,102.713
603,89.816,92.718,90.218,90.503,83.856,115.781,101.939,94.037,94.724,107.860,99.450,104.213,117.459,94.518,89.129,104.310,96.267,89.123,84.354,90.479,95.698,85.059,81.712,95.727,97.100,102.761
604,90.426,92.853,90.512,90.200,83.553,115.445,103.189,94.127,95.569,108.161,99.691,103.706,117.836,94.292,89.639,105.060,95.772,88.573,84.071,90.308,94.974,85.048,82.074,95.412,96.953,102.528
605,89.908,92.680,90.581,90.794,83.932,115.871,101.672,93.905,94.285,108.628,99.873,104.301,117.537,95.378,89.520,104.520,96.232,88.624,83.843,90.553,95.048,85.734,82.450,95.914,96.443,102.261
606,89.456,91.507,90.174,89.840,83.791,115.528,101.536,93.963,95.210,108.479,99.686,104.399,117.541,94.708,89.792,104.818,96.180,88.564,83.551,90.117,95.525,84.977,82.217,96.100,96.676,102.207
607,89.624,92.742,90.376,90.906,84.339,115.542,102.425,93.926,96.189,108.398,97.972,104.413,117.177,94.487,88.337,103.949,96.232,89.174,84.795,90.314,96.570,85.185,82.245,95.474,96.523,102.529
608,89.094,92.161,90.421,89.806,83.941,115.115,102.510,94.005,95.086,108.135,98.483,104.415,117.641,94.764,88.775,105.221,95.965,89.517,83.626,90.184,95.822,85.769,82.426,96.063,96.543,101.976
609,89.724,92.289,90.602,90.525,84.418,116.420,101.917,94.146,94.664,108.325,99.205,104.702,118.762,93.272,88.361,105.294,95.334,89.501,83.511,89.959,94.615,85.268,82.889,95.761,97.034,101.572
610,90.078,92.538,89.777,90.952,83.990,115.600,101.625,93.387,94.222,107.438,98.986,103.165,117.487,94.190,88.138,104.418,95.977,89.318,84.503,90.181,94.577,85.461,82.637,95.478,96.737,101.904
611,89.258,92.443,90.112,90.204,83.853,115.419,101.669,93.257,95.398,108.111,98.616,105.235,117.744,94.599,89.009,103.936,96.540,88.662,83.374,90.659,95.090,84.522,82.051,96.206,95.883,102.084
612,89.224,93.372,89.985,89.645,84.128,115.367,102.104,94.854,95.139,108.742,98.884,104.837,118.046,93.624,88.487,104.207,95.972,89.291,84.552,89.849,95.074,85.649,81.885,95.933,96.540,102.060
613,89.750,92.661,90.278,90.166,84.193,115.467,101.747,93.347,95.038,108.265,98.519,104.408,117.093,94.264,88.862,106.069,95.964,88.913,83.325,90.067,94.905,85.325,82.250,95.372,96.576,102.492
614,89.896,92.690,90.036,91.747,84.260,114.952,101.699,94.116,94.047,107.685,98.774,104.726,118.175,93.652,89.426,104.841,95.595,89.257,83.955,89.709,94.770,85.452,81.966,95.414,96.689,101.481
615,89.156,92.780,90.548,90.190,83.212,114.574,101.472,93.530,94.584,107.156,97.993,104.691,118.231,93.987,89.056,105.313,95.907,87.738,83.642,90.054,93.971,84.943,82.337,95.887,96.746,101.716
616,90.489,92.218,89.901,90.667,83.934,115.555,102.085,94.102,94.886,108.355,99.656,104.337,117.937,93.931,89.333,104.777,95.762,89.394,84.515,89.990,94.544,84.675,82.101,95.277,95.798,101.953
617,89.059,92.758,89.594,90.814,84.177,115.202,101.926,93.692,95.202,108.690,98.505,104.215,117.523,94.005,89.628,105.428,96.151,89.208,84.223,90.324,95.480,85.319,82.534,95.273,96.186,102.143
618,90.026,92.884,90.415,91.158,83.378,116.336,102.443,94.549,95.496,107.867,98.026,103.872,117.957,93.931,88.321,105.306,95.903,88.324,83.980,89.937,94.299,85.474,82.295,96.638,96.412,102.071
619,89.804,92.870,89.791,90.675,83.793,114.783,102.183,93.213,95.801,108.445,98.627,104.113,117.803,94.419,88.848,104.867,96.174,89.056,83.778,90.041,94.622,85.006,81.885,95.810,96.171,101.539
620,89.964,91.744,89.802,90.210,83.723,114.406,101.693,95.019,95.432,106.993,98.788,103.634,117.591,93.439,88.548,104.260,95.874,89.069,83.815,90.429,94.732,84.959,82.245,95.565,96.222,101.541
621,89.418,91.498,89.750,90.693,84.244,115.785,102.734,94.389,95.064,107.749,98.792,104.232,117.932,94.348,89.342,104.299,95.640,89.161,83.925,90.248,94.701,85.036,82.503,95.476,96.161,102.285
622,89.887,92.325,90.290,90.631,83.863,115.757,102.089,94.567,95.060,108.540,98.057,104.164,117.238,94.896,88.583,103.844,94.965,89.016,84.209,90.586,95.473,84.969,82.527,95.189,96.460,102.113
623,89.574,92.365,89.962,90.601,83.721,114.994,101.086,93.333,95.374,107.270,97.950,103.705,117.293,94.848,88.651,104.297,96.116,88.443,84.042,90.214,94.306,85.465,82.435,95.170,96.698,101.711
624,89.730,92.043,90.362,91.224,83.455,115.211,101.831,93.361,95.158,107.922,97.767,103.934,116.292,93.916,88.602,103.131,96.225,88.747,84.146,90.158,95.432,85.044,82.712,95.402,96.218,101.585
625,89.449,92.220,89.946,90.593,84.025,115.239,101.635,93.657,94.985,108.104,97.882,104.087,117.150,93.921,88.785,103.867,95.385,88.660,83.694,90.278,94.672,84.996,82.183,95.032,96.235,101.183
626,89.073,93.014,89.898,90.916,83.912,114.009,101.749,94.023,94.259,107.159,98.991,104.566,117.595,93.576,89.133,103.697,95.225,88.553,84.175,89.799,94.361,84.835,82.870,95.829,96.412,102.228
627,89.820,92.002,90.155,90.882,84.035,115.160,101.610,93.866,95.423,108.178,99.425,103.772,117.574,93.340,88.389,104.230,96.759,89.367,83.766,90.133,95.485,84.680,82.351,96.379,96.166,101.564
628,89.373,93.102,89.838,90.327,83.986,113.963,101.100,93.472,95.737,107.960,99.205,104.401,116.633,93.543,89.112,104.492,95.906,89.058,83.792,90.320,93.786,85.695,81.741,95.201,96.721,101.892
629,89.213,92.405,90.233,90.760,84.117,115.187,101.666,93.257,95.055,107.149,98.882,103.765,117.592,93.662,88.674,103.752,95.242,89.450,83.851,89.850,94.192,84.892,82.628,95.619,96.433,101.021
630,88.452,92.765,89.831,90.515,83.517,114.820,101.629,93.049,95.794,107.408,98.495,104.188,117.459,94.033,89.304,104.480,95.753,89.020,84.398,90.301,94.651,84.740,81.572,95.668,96.318,101.122
631,89.688,93.140,90.230,90.810,83.994,115.247,101.737,93.743,94.961,107.474,98.035,104.285,117.541,93.477,88.845,103.099,95.241,88.660,83.683,90.068,95.869,84.974,82.190,95.429,96.091,102.041
632,90.499,92.507,90.662,91.230,83.332,115.329,101.853,94.331,95.033,107.474,97.906,103.917,117.875,93.383,88.478,103.478,95.901,88.255,84.402,90.255,94.675,85.232,82.714,95.220,96.704,101.686
633,89.868,92.071,89.544,91.050,83.704,114.800,101.411,94.164,94.548,107.829,99.038,103.850,116.924,93.896,89.569,104.018,96.136,90.045,84.702,90.049,93.637,84.613,81.592,95.252,96.064,101.382
634,90.009,92.223,89.954,90.583,84.246,115.006,101.820,94.787,94.949,108.038,98.719,104.080,117.300,93.574,88.651,104.414,96.071,88.383,84.331,90.531,95.178,85.551,82.279,95.524,95.745,101.525
635,89.215,92.995,89.960,89.463,83.797,115.173,102.123,93.940,94.635,107.528,98.590,103.866,116.234,94.444,88.948,104.124,96.136,89.506,84.180,89.566,95.278,84.722,82.351,95.665,96.579,101.720
636,89.655,93.277,90.175,90.657,84.161,115.781,101.563,93.593,94.878,107.365,99.054,104.302,117.605,95.251,89.719,104.520,95.554,89.345,83.677,90.352,95.354,85.403,82.467,95.467,96.219,101.874
637,90.440,93.083,90.790,91.042,84.272,118.754,103.044,93.650,95.639,112.396,100.153,104.908,117.207,93.830,89.396,108.115,101.075,89.689,84.312,92.679,95.748,85.229,82.060,95.289,96.200,101.497
638,93.724,97.237,92.325,97.405,83.539,139.533,119.918,94.646,97.344,129.092,107.542,107.810,122.070,97.850,90.651,109.106,107.531,94.110,84.623,94.969,98.941,85.251,82.175,95.486,98.308,102.706
639,97.220,103.957,95.448,100.042,84.411,157.532,127.411,95.796,97.385,140.100,114.597,112.073,125.047,99.391,94.745,110.044,114.158,98.036,84.325,95.374,99.967,84.895,83.450,96.796,99.629,103.980
640,98.286,105.908,96.713,101.064,84.466,167.709,128.106,97.681,97.036,144.730,116.389,112.079,123.150,99.637,94.906,111.349,114.885,100.058,84.442,97.225,101.710,84.870,82.798,97.003,98.200,103.687
641,98.308,105.976,96.378,100.357,84.045,170.351,128.278,97.870,97.613,146.699,117.925,112.230,122.466,97.853,95.513,112.039,116.940,101.051,84.420,98.348,100.508,85.200,82.971,96.598,98.227,103.818
642,98.969,106.090,96.447,99.283,84.549,173.777,130.800,98.530,97.303,150.137,119.455,112.903,121.850,99.015,95.077,112.655,116.679,102.038,84.635,96.492,101.197,85.124,83.455,96.113,96.629,103.095
643,98.789,105.841,96.727,98.711,84.391,178.213,131.207,99.928,99.147,152.111,120.823,113.897,121.076,98.576,96.037,112.791,116.216,102.414,84.637,97.729,102.316,85.087,83.558,96.057,96.645,103.047
644,98.984,106.111,96.871,99.493,84.330,176.641,129.014,100.678,98.011,154.069,118.858,113.057,119.935,98.602,95.881,114.182,117.951,104.148,83.934,96.362,101.128,85.087,83.029,97.433,96.714,103.097
645,99.277,106.483,96.682,99.683,84.057,178.319,130.587,101.102,98.377,153.566,118.269,112.292,119.636,98.536,95.651,111.660,115.062,102.101,84.163,96.328,100.746,84.535,83.796,96.394,96.778,103.422
646,98.177,106.289,96.764,98.786,84.369,177.686,129.552,102.736,98.176,150.220,118.611,111.730,119.466,99.231,96.810,110.943,113.537,99.926,84.117,95.290,98.696,85.540,83.452,96.281,97.451,103.459
647,96.828,104.126,95.799,98.635,84.436,178.762,128.610,101.882,98.868,150.431,117.467,110.374,119.079,97.744,94.963,109.933,111.048,99.255,84.266,94.365,98.297,85.636,83.243,95.588,96.992,103.145
648,95.674,103.111,95.645,97.044,84.418,176.043,126.623,101.035,98.388,146.339,116.241,109.002,118.545,99.071,94.787,109.777,109.100,97.808,83.845,93.050,98.081,84.963,83.226,95.452,96.088,102.083
649,95.743,101.491,95.354,95.387,83.986,173.483,125.277,99.699,97.943,145.130,117.292,107.348,118.225,99.038,94.382,110.421,106.929,96.676,83.842,93.528,97.618,85.281,83.060,95.923,96.501,102.492
650,94.101,101.860,94.986,94.397,83.878,170.758,121.554,100.785,97.881,141.427,115.509,107.310,118.106,99.051,93.021,109.572,106.136,96.479,83.657,92.237,97.632,84.530,82.464,95.277,96.613,101.905
651,93.423,100.254,94.033,94.162,84.140,167.491,120.109,99.662,96.959,139.936,114.679,106.919,118.698,97.845,93.260,109.076,104.689,96.179,84.212,92.281,96.240,84.585,82.692,95.397,96.038,102.154
652,92.262,99.919,94.280,92.295,83.402,164.253,120.365,99.449,97.312,137.121,114.394,106.651,118.455,97.881,92.824,108.154,104.334,95.226,84.015,91.514,97.314,85.093,82.515,95.371,96.606,102.235
653,92.288,99.640,93.032,92.232,84.025,164.330,120.050,98.819,97.289,137.083,114.491,105.817,116.997,96.695,91.201,108.540,103.559,94.394,83.457,91.615,96.755,85.244,82.570,96.212,97.130,102.162
654,91.716,98.853,92.514,92.236,84.151,162.209,118.775,99.384,97.199,134.024,113.215,105.036,117.196,98.025,91.925,107.867,101.388,95.020,83.766,91.556,95.677,84.877,82.301,95.996,96.562,102.732
655,90.660,99.235,92.217,91.479,84.518,158.701,117.788,98.347,96.566,131.140,111.403,105.740,117.768,96.777,91.808,106.478,100.897,94.937,83.631,90.392,95.283,85.213,82.572,95.733,96.801,101.885
656,89.841,97.528,92.383,91.335,84.270,156.143,116.611,96.942,96.219,131.467,110.224,105.529,118.108,95.688,90.489,107.172,99.671,93.228,84.194,90.489,95.741,84.987,82.613,96.092,96.557,101.745
657,90.577,97.436,90.563,91.603,83.659,153.193,115.933,97.528,95.892,128.782,109.625,104.944,116.905,94.937,90.717,105.922,99.151,92.763,83.820,90.619,95.841,85.272,81.861,95.985,96.925,102.081
658,90.586,95.308,90.530,93.409,83.683,154.854,118.850,97.600,95.912,129.502,108.946,104.811,117.366,96.114,90.269,106.280,98.035,92.271,83.868,90.670,96.017,84.671,82.401,95.748,96.405,102.057
659,89.960,95.230,90.365,92.523,84.162,155.722,117.728,97.736,95.259,127.777,109.439,104.105,117.175,95.386,90.536,106.090,98.369,92.414,83.920,90.495,94.971,85.260,82.776,95.568,96.280,101.738
660,90.811,94.299,90.560,91.244,83.703,153.392,116.021,96.995,95.799,127.052,109.792,104.830,117.210,94.624,89.897,106.179,97.891,91.790,83.934,90.155,96.090,84.528,81.630,95.402,95.657,101.724
661,90.279,93.865,90.413,90.906,84.020,150.446,114.511,97.236,94.790,125.832,107.887,104.583,117.907,95.297,89.304,106.697,97.284,90.796,83.906,90.748,94.867,84.440,82.175,94.660,95.892,101.926
662,89.490,93.938,90.616,91.437,83.212,151.478,113.756,96.461,95.900,123.415,107.710,104.952,117.318,93.647,90.595,104.602,96.749,90.577,84.011,89.003,95.306,85.238,82.315,94.915,96.069,101.430
663,89.915,93.296,90.189,90.890,83.909,148.426,113.474,95.600,95.215,122.827,106.823,104.009,116.784,94.675,89.091,104.862,96.181,91.436,83.440,90.541,95.242,84.898,82.159,95.551,95.811,101.122
664,89.194,93.270,89.964,90.695,83.638,147.509,111.927,96.065,94.811,121.656,107.566,104.385,117.484,94.429,89.607,105.405,96.427,89.353,83.431,89.840,94.789,84.755,81.658,95.619,96.504,101.995
665,89.440,93.164,90.216,90.070,83.689,145.092,111.395,96.227,94.573,120.026,105.877,104.314,117.919,93.602,89.677,105.014,96.364,89.067,84.171,90.963,95.029,84.961,82.212,95.664,96.041,101.484
666,89.139,93.206,90.301,90.800,84.517,144.221,110.421,94.419,94.949,119.706,104.816,103.830,117.529,94.954,88.815,103.869,96.202,89.083,83.675,89.509,94.603,84.952,81.711,95.433,96.056,101.658
667,89.002,92.706,90.446,90.279,83.369,144.242,109.968,95.273,95.765,117.825,105.045,104.109,117.395,94.424,88.728,104.152,96.030,89.400,84.265,89.969,95.981,84.308,81.841,95.927,96.368,101.850
668,90.461,92.851,90.297,89.912,84.324,142.581,109.713,94.583,95.005,117.398,103.637,104.510,116.470,93.523,88.827,105.251,96.190,90.004,84.542,89.830,94.957,85.106,82.092,96.143,95.549,101.878
669,88.943,92.346,89.464,91.214,84.316,142.375,108.228,93.847,95.383,116.865,103.156,104.129,117.779,94.322,88.843,104.864,95.694,89.879,83.525,89.742,94.544,85.351,82.854,95.645,95.912,101.360
670,90.062,92.953,90.202,90.527,84.177,140.424,107.982,93.748,94.039,116.590,101.186,104.693,117.043,93.599,89.119,105.067,96.163,89.224,84.455,89.522,95.133,85.315,81.702,95.262,95.753,102.226
671,88.570,92.000,90.007,90.259,83.732,140.015,108.658,95.269,94.599,114.026,101.462,104.142,116.830,94.543,89.333,104.253,95.141,89.268,84.092,90.358,94.606,84.713,82.351,95.938,96.272,102.136
672,89.688,91.448,89.534,90.202,84.877,139.843,106.390,94.481,94.491,114.398,101.125,104.587,117.698,93.992,89.590,104.878,95.811,88.340,83.763,89.662,95.059,85.368,81.817,95.058,95.926,101.159
673,89.374,91.943,89.668,90.261,83.554,137.024,106.746,94.424,94.015,113.706,102.059,103.539,117.790,92.911,88.925,105.057,95.428,88.396,83.428,89.971,94.439,85.006,81.858,95.382,96.366,101.698
674,89.522,92.014,90.026,89.705,84.233,137.581,106.604,94.109,95.065,112.246,101.929,104.177,117.405,93.860,87.995,103.871,95.475,88.215,83.914,90.026,93.746,84.676,81.997,95.429,96.055,101.687
675,89.605,92.441,89.939,90.659,83.957,136.360,105.563,93.935,94.326,112.555,99.847,103.125,116.502,93.746,88.452,104.515,95.472,89.197,84.200,89.626,95.007,85.050,81.774,95.418,96.416,101.390
676,89.265,91.690,89.572,90.673,83.642,134.273,104.823,93.859,93.628,111.419,99.066,103.690,117.259,93.708,88.747,104.218,95.446,88.767,83.265,90.419,94.525,84.756,82.471,95.459,96.005,101.433
677,89.674,92.630,89.809,89.794,83.961,132.333,105.218,93.350,94.065,111.194,100.021,103.327,116.370,93.594,89.953,103.547,95.656,88.725,83.806,89.740,94.083,84.550,81.842,95.860,95.512,101.590
678,89.702,92.237,89.762,90.283,83.504,130.856,103.841,93.338,93.941,110.476,99.491,104.025,116.519,93.376,89.042,104.517,95.790,88.309,83.352,90.140,94.366,85.023,81.452,95.615,97.164,102.060
679,89.128,92.491,89.475,90.567,84.299,129.407,104.051,93.046,94.119,111.616,99.783,104.042,116.961,93.431,88.021,103.586,98.028,89.096,83.355,89.622,95.337,84.971,82.223,94.904,96.167,101.411
680,89.534,91.891,89.514,90.717,83.933,128.728,104.290,93.764,94.331,113.931,100.462,104.843,116.637,94.297,88.787,105.207,98.023,88.886,83.235,90.198,95.216,84.946,82.166,94.749,96.274,101.893
681,88.924,92.310,89.594,90.106,83.922,127.230,102.908,93.234,93.825,112.436,98.981,104.593,117.092,92.726,88.808,104.280,97.843,89.635,84.182,90.188,94.948,84.601,81.750,94.927,96.679,100.934
682,88.856,92.403,89.789,89.972,83.814,127.866,103.610,94.662,94.620,113.400,99.429,105.874,117.655,93.228,88.841,106.034,102.611,89.593,83.565,89.621,94.546,84.059,82.123,95.436,96.228,101.576
683,89.220,92.656,89.744,90.878,84.215,134.938,110.018,94.414,94.617,118.922,101.356,107.722,116.904,93.541,89.126,107.136,106.235,90.904,83.752,91.358,94.881,85.450,81.834,95.506,96.324,101.597
684,92.555,95.976,90.634,93.695,84.465,147.206,116.508,95.347,96.398,127.012,106.165,108.918,117.182,95.596,89.745,108.078,108.975,94.280,84.472,92.304,95.658,84.804,81.945,95.228,96.412,101.642
685,92.338,96.303,90.216,95.487,83.747,154.042,119.011,94.502,95.984,131.246,107.988,110.032,117.353,95.249,90.909,108.145,111.540,95.631,84.023,93.419,95.138,84.775,81.628,95.864,96.579,101.876
686,93.040,98.699,91.435,94.481,84.087,155.174,120.319,95.667,97.100,133.171,109.616,109.815,117.574,96.310,91.607,107.099,112.398,96.083,83.871,92.806,94.454,84.802,81.990,96.300,96.654,101.928
687,92.586,99.190,91.397,94.068,84.130,156.242,120.781,95.419,95.923,135.242,110.630,111.172,118.471,95.513,90.674,110.326,115.125,96.866,84.128,93.387,94.591,85.063,82.247,95.250,96.853,101.654
688,92.570,99.815,91.564,93.196,83.979,157.896,119.670,94.995,96.122,132.825,110.795,111.507,117.345,97.008,91.719,110.191,113.534,97.369,83.640,93.063,94.696,84.674,82.084,95.410,96.376,102.124
689,92.676,101.687,91.130,92.114,83.918,157.910,115.198,95.975,97.042,132.265,110.917,111.131,116.477,97.596,91.696,109.575,113.935,97.302,84.289,93.237,94.558,85.094,82.228,95.339,97.070,102.267
690,91.972,100.597,90.251,92.471,84.585,157.363,115.271,95.407,96.065,128.083,111.507,111.828,117.373,96.716,90.874,108.389,115.052,96.313,84.102,93.001,94.981,84.577,82.640,95.347,95.482,101.949
691,91.847,100.216,90.409,92.313,84.000,155.782,114.890,95.106,94.856,126.848,110.415,111.238,117.442,97.378,91.239,107.786,114.553,95.414,83.892,93.108,95.252,84.049,82.137,95.408,96.712,101.382
692,91.230,99.727,90.593,91.387,83.800,155.091,113.365,95.104,96.783,125.630,109.158,110.979,117.570,97.274,90.237,109.126,113.492,94.955,83.808,91.987,94.907,84.444,82.295,95.934,95.679,102.092
693,90.714,98.526,89.785,90.786,83.377,152.829,112.275,95.847,95.874,121.367,109.715,111.785,116.958,96.533,90.073,110.255,113.776,95.383,83.366,92.328,95.475,84.657,81.932,95.752,96.146,102.438
694,90.712,98.836,90.457,91.178,83.779,151.532,110.834,94.553,96.121,120.796,108.283,110.864,118.031,95.505,89.550,109.280,116.772,94.933,83.711,91.986,94.715,84.720,82.741,95.466,96.388,101.377
695,90.785,99.841,90.465,91.188,83.827,149.195,110.874,94.782,95.532,119.917,107.639,111.972,116.983,95.779,90.115,110.377,117.694,95.837,83.129,92.973,94.917,85.213,82.252,95.336,95.664,101.489
696,89.594,98.789,90.281,90.703,83.979,148.842,110.342,96.350,95.584,119.085,107.083,110.984,117.348,96.716,90.073,109.446,115.660,94.817,84.035,92.632,94.226,84.847,82.428,95.282,96.013,101.494
697,90.177,98.384,89.750,90.439,83.849,144.712,109.144,95.065,95.768,117.964,105.738,111.118,117.433,95.160,90.405,108.678,113.488,93.866,83.405,91.237,95.185,84.504,82.033,95.367,95.953,100.722
698,90.000,98.282,89.834,90.283,83.341,143.939,108.516,94.838,94.405,116.370,106.759,110.690,117.140,95.264,89.253,109.393,114.232,93.537,83.822,92.020,94.774,84.616,82.634,95.586,95.310,101.432
699,90.229,96.704,90.020,90.527,83.941,141.123,107.404,94.588,95.568,115.007,105.710,111.157,116.812,95.553,88.703,108.618,114.267,93.022,83.468,90.613,93.805,84.317,81.805,95.370,96.085,101.854
700,90.158,95.908,89.876,90.138,83.958,141.893,106.032,94.852,94.876,115.107,103.736,110.177,117.761,95.206,89.386,109.083,112.919,92.577,83.286,90.274,94.919,84.640,82.185,94.812,96.371,101.227
701,88.766,95.621,89.561,90.385,83.802,138.873,106.413,93.961,94.176,114.730,103.241,109.000,116.737,94.421,88.892,108.048,110.627,92.962,83.583,90.475,95.181,84.924,81.509,96.100,96.086,101.335
702,89.376,93.908,90.276,91.068,84.067,136.990,105.908,93.704,94.157,113.009,103.358,108.410,117.160,94.000,89.014,107.745,109.936,92.680,83.963,90.221,94.470,84.669,81.712,94.709,96.239,101.445
703,88.889,93.602,90.392,90.840,83.806,134.982,105.017,94.273,94.313,112.090,103.276,108.039,116.882,94.647,89.241,107.713,107.704,90.964,83.617,90.208,94.613,84.789,82.731,95.568,96.243,100.766
