 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26
626,88.303,90.313,89.666,90.331,85.436,116.123,101.514,94.144,93.604,107.424,96.877,101.820,114.099,90.119,88.049,100.506,93.450,87.499,83.298,88.997,92.637,84.173,82.303,94.170,94.313,101.159
627,88.976,90.251,89.068,89.996,84.670,115.602,101.637,92.662,94.011,106.299,97.106,101.516,114.720,89.429,87.609,100.549,93.193,86.655,83.817,89.056,93.518,84.735,81.920,94.008,95.582,101.531
628,88.127,90.038,89.329,89.166,84.990,114.715,101.351,92.775,94.015,106.517,96.672,101.602,113.661,90.926,88.012,100.761,93.425,86.756,83.578,88.999,92.760,84.959,81.981,94.772,95.108,101.096
629,89.369,90.002,89.710,89.788,85.046,115.873,100.767,92.812,94.424,107.434,96.913,101.469,114.323,89.388,88.117,101.055,93.852,86.570,83.785,89.024,92.463,84.155,81.676,95.042,96.106,101.563
630,88.660,90.036,89.728,90.353,85.680,114.621,101.047,93.021,93.786,107.360,95.762,101.175,114.305,90.003,87.248,100.193,92.390,86.396,83.734,88.746,92.513,84.204,81.914,95.120,95.462,100.481
631,89.165,90.209,89.164,89.068,84.922,113.983,100.787,94.109,94.095,106.493,96.344,101.302,114.068,90.322,87.998,100.540,93.476,86.886,83.598,88.609,92.176,83.762,82.640,95.036,94.922,100.161
632,89.399,90.675,89.700,90.176,85.204,113.547,100.508,93.095,93.953,106.675,95.788,101.517,114.031,89.018,88.501,100.584,92.885,86.899,83.294,88.606,92.860,84.452,81.890,94.601,95.272,100.568
633,89.007,90.429,89.152,89.230,84.599,113.279,101.141,93.588,93.530,106.341,95.941,101.567,114.075,90.386,88.082,100.614,93.309,86.098,82.840,89.302,92.551,84.767,82.356,94.997,95.056,101.660
634,87.988,90.265,89.732,89.423,84.757,112.920,100.799,93.602,93.772,107.178,95.675,100.929,114.497,89.985,88.302,99.605,92.894,86.365,82.991,88.669,91.874,84.186,81.853,94.414,95.468,100.821
635,88.804,90.727,89.109,89.910,84.285,114.502,100.700,93.801,93.912,106.287,95.644,100.983,114.558,90.589,88.094,99.561,92.717,86.085,83.177,89.076,92.888,84.443,82.378,94.619,95.721,100.640
636,88.397,89.806,89.047,90.018,85.392,112.562,100.499,93.271,93.879,106.590,94.783,101.293,114.031,89.053,88.272,100.618,93.415,86.515,83.972,88.494,93.240,84.683,82.399,94.885,95.254,100.621
637,88.896,89.306,89.653,90.082,85.122,113.065,100.775,93.113,93.582,105.789,95.972,101.067,113.793,90.063,87.808,100.126,93.734,86.984,83.560,88.611,92.753,84.591,81.983,94.333,94.551,101.669
638,88.945,89.810,89.445,89.485,84.605,112.757,99.938,93.356,94.016,105.910,96.031,101.731,113.880,90.485,87.295,99.894,93.528,86.702,82.935,88.777,93.382,84.054,82.318,94.997,95.394,100.797
639,88.258,90.007,89.376,90.457,84.858,111.571,100.289,94.613,94.192,106.341,96.446,101.699,113.987,90.490,87.855,100.805,93.504,87.418,83.154,88.665,91.385,84.340,82.671,94.077,95.407,100.517
640,88.341,90.469,89.095,89.042,84.856,112.671,100.020,93.718,93.976,105.588,95.969,101.660,113.597,90.528,88.230,100.214,92.698,87.034,82.851,88.528,92.219,84.480,82.469,94.641,95.665,101.066
641,88.678,90.832,89.581,89.892,84.878,112.704,100.172,92.889,93.462,104.839,95.986,101.602,114.442,90.840,87.407,100.492,93.602,86.074,83.391,88.282,92.240,84.424,81.868,95.099,95.926,101.589
642,88.835,89.360,89.535,89.804,84.716,112.533,99.924,93.817,93.442,106.616,95.634,101.305,114.814,90.274,87.466,100.407,92.597,86.503,83.197,88.613,92.537,84.364,81.997,94.375,95.956,100.748
643,88.111,90.761,89.526,89.717,85.056,112.677,99.726,93.252,93.095,105.500,96.458,101.545,114.127,90.279,87.536,99.837,92.726,85.698,83.463,89.374,92.824,84.282,82.940,94.101,95.441,100.883
644,88.087,90.469,89.437,89.952,84.711,112.765,100.168,92.889,93.522,106.218,95.262,101.332,113.693,89.987,87.234,99.674,93.168,87.087,82.968,89.051,92.793,85.141,82.579,94.741,95.643,101.317
645,88.891,90.618,89.328,90.082,85.126,112.085,100.231,93.273,93.644,106.017,95.771,101.849,115.296,89.635,87.780,100.124,93.284,86.356,83.769,88.729,93.337,84.284,82.079,95.128,94.828,101.254
646,88.785,89.964,89.770,90.385,84.626,111.967,100.130,93.826,93.153,106.045,95.113,101.252,114.606,90.881,88.436,100.425,93.093,86.174,82.918,88.297,92.135,84.476,82.433,94.734,95.225,101.012
647,88.624,89.919,89.377,89.499,85.770,112.226,100.259,92.604,93.289,105.839,95.050,101.637,113.821,90.063,87.735,100.407,92.959,86.356,83.328,89.203,93.105,84.354,81.572,94.386,96.235,101.748
648,88.648,90.180,89.314,89.810,85.013,111.773,99.775,93.431,93.752,106.064,95.936,102.236,113.538,89.594,87.843,99.674,92.830,85.166,83.332,89.417,92.613,84.238,82.192,94.816,95.950,100.585
649,89.142,90.922,89.484,90.737,85.032,112.820,100.168,93.410,93.533,106.339,95.439,101.799,114.374,89.937,88.984,100.409,93.012,86.664,83.206,88.705,93.090,84.738,82.173,94.976,95.365,101.968
650,88.655,90.552,89.345,89.357,84.553,112.452,99.858,93.713,94.109,106.026,95.892,101.022,114.246,90.332,86.834,100.347,92.991,87.087,83.957,88.512,92.311,84.375,82.356,94.613,95.260,100.561
651,88.329,89.763,89.469,89.830,84.659,112.393,100.109,92.882,93.142,105.704,95.349,101.296,114.167,90.411,88.091,100.490,92.811,86.465,83.425,88.310,92.805,84.194,82.503,94.691,95.315,101.131
652,88.355,89.329,89.749,89.699,85.027,112.423,100.693,94.007,93.595,106.303,95.802,101.769,114.666,89.898,87.372,100.129,92.646,86.725,83.300,89.402,92.789,84.495,82.570,94.213,95.135,100.894
653,89.099,89.573,89.926,89.766,84.753,112.953,100.218,92.370,93.480,106.140,95.238,101.122,114.156,90.135,87.738,100.490,93.120,86.611,83.652,88.475,92.708,84.307,82.036,94.404,94.864,100.900
654,88.005,90.268,88.903,89.988,84.282,111.997,99.764,93.664,93.449,106.531,94.455,101.697,114.416,90.891,87.508,100.460,93.417,86.289,83.689,88.641,92.986,84.473,82.437,94.632,95.474,101.120
655,88.790,89.848,89.413,88.972,85.166,112.193,99.791,93.037,93.708,105.955,94.646,101.281,114.018,90.637,87.260,99.133,93.091,86.541,83.225,88.670,92.458,84.363,82.685,94.640,95.628,99.938
656,89.206,90.149,89.178,89.419,84.638,111.985,99.858,94.921,93.424,105.626,96.080,101.433,114.255,90.170,88.190,100.384,92.282,86.620,82.917,88.524,92.646,85.262,82.387,94.348,95.668,101.380
657,88.142,90.062,89.699,90.084,84.965,111.337,100.239,92.322,93.643,107.607,95.316,100.709,113.957,90.297,88.321,100.267,93.517,86.374,83.611,88.558,93.261,84.890,82.101,93.870,95.482,101.516
658,88.296,89.637,89.511,90.381,84.320,111.697,100.424,92.838,93.876,104.969,95.748,101.427,114.388,90.363,87.148,99.140,92.576,86.626,83.877,88.712,93.183,84.705,81.483,94.582,95.460,101.073
659,88.707,90.422,89.711,89.754,84.732,111.858,100.061,94.164,93.147,105.341,95.887,101.376,113.584,89.211,87.049,100.975,92.794,86.438,83.768,88.797,92.634,84.882,82.045,94.393,95.576,100.912
660,89.064,89.839,89.603,89.717,84.831,112.373,100.263,93.657,93.380,105.073,95.370,101.648,114.050,90.272,87.665,99.400,92.478,86.000,82.602,89.021,92.544,84.944,82.166,94.876,95.667,101.057
661,88.969,89.604,89.344,89.022,84.722,111.977,99.445,92.683,93.980,104.685,94.028,101.137,114.428,90.411,88.464,100.710,92.771,86.488,83.443,89.157,92.653,84.513,81.899,94.995,95.468,100.742
662,88.109,89.991,89.320,89.449,84.837,112.205,99.480,93.266,93.587,105.867,95.252,100.981,114.051,90.734,87.602,99.979,92.501,86.682,82.774,88.732,92.679,84.387,81.699,94.402,95.848,101.181
663,88.383,90.081,89.175,90.976,84.792,112.672,100.130,92.542,93.512,105.341,95.250,101.280,114.917,90.277,87.707,100.221,93.025,86.758,82.962,88.348,92.765,84.148,82.402,94.561,95.576,100.033
664,88.737,88.742,89.110,89.964,84.311,112.482,99.890,93.257,93.651,105.427,94.448,101.120,114.332,89.934,87.939,100.166,92.639,87.058,83.283,88.752,93.356,84.476,81.714,94.628,95.502,100.609
665,88.329,90.365,89.276,89.337,84.507,111.860,100.619,93.773,94.039,106.024,95.373,101.439,113.688,90.193,87.888,99.575,92.836,87.089,83.618,88.872,93.007,84.540,81.892,94.371,95.344,101.198
666,88.811,90.590,89.344,90.010,84.980,111.203,99.785,92.757,93.256,105.936,95.616,101.211,113.305,89.759,87.848,101.287,92.676,86.915,83.066,88.678,93.594,84.757,82.337,95.267,95.002,101.821
667,87.414,89.287,89.488,89.681,84.922,112.330,99.377,93.167,94.073,105.398,95.269,101.410,114.038,90.030,88.478,99.821,93.337,87.237,83.586,88.900,92.931,84.615,82.039,94.401,95.250,101.020
668,88.551,90.543,89.171,89.766,84.950,111.851,99.425,92.569,93.418,105.784,94.988,101.733,114.762,90.226,87.602,99.883,92.269,85.725,84.012,88.566,92.682,84.406,81.774,94.841,95.105,101.533
669,88.588,89.429,89.233,89.866,84.816,112.307,100.272,92.891,93.064,106.647,96.061,101.738,112.992,90.053,87.555,100.444,93.321,86.617,83.475,88.852,92.342,84.959,82.007,95.030,96.228,101.229
670,89.047,90.656,89.674,89.689,84.392,111.854,100.560,92.484,93.715,106.017,95.828,101.067,113.641,91.058,87.859,98.966,93.173,87.711,83.857,88.949,92.366,84.695,81.943,95.123,94.908,101.503
671,87.832,90.481,89.387,89.074,84.793,111.687,99.781,92.627,93.874,106.142,95.314,101.791,114.661,90.500,88.578,100.446,93.086,87.145,82.749,89.003,92.409,84.219,82.224,94.594,95.369,100.517
672,88.553,90.607,89.305,89.838,84.250,111.173,99.209,93.287,93.359,107.545,95.108,100.960,113.551,90.840,87.703,99.706,92.729,86.208,83.308,89.108,92.834,84.602,82.277,93.780,95.261,101.133
673,87.969,89.927,90.086,89.369,84.279,111.085,100.003,93.069,92.956,105.540,95.894,101.471,113.466,89.997,87.817,99.720,92.781,86.698,83.314,88.324,92.050,84.444,82.476,94.808,95.360,100.838
674,88.319,90.078,89.124,89.323,85.307,112.319,100.349,92.824,93.370,105.220,95.670,101.784,114.172,90.543,87.717,99.924,93.522,86.597,83.166,88.591,93.021,84.369,82.255,95.061,95.272,100.575
675,87.979,90.450,89.439,89.549,84.374,111.731,100.357,93.463,94.302,106.261,95.403,101.099,113.387,91.198,87.166,100.297,92.758,86.434,83.740,89.193,92.580,84.550,81.959,94.741,96.153,100.489
676,88.371,89.557,89.056,89.529,84.739,111.946,100.734,92.718,93.454,106.351,95.250,101.009,114.317,90.982,87.213,101.685,93.210,86.817,83.171,88.591,93.095,84.160,82.322,94.197,94.779,100.418
677,88.340,88.919,89.369,89.070,84.471,111.817,100.011,93.444,93.646,105.097,94.807,101.054,114.172,89.896,88.700,100.320,92.810,86.577,83.108,88.455,92.380,84.368,81.149,94.680,95.844,100.890
678,88.579,89.576,89.140,89.198,84.609,112.003,99.067,93.391,93.160,105.296,95.288,101.390,113.274,89.340,87.007,99.984,92.913,86.700,83.126,88.432,93.204,84.104,82.091,94.092,95.070,100.515
679,88.548,89.844,89.652,89.752,84.866,111.953,99.584,93.072,93.923,105.282,96.118,101.455,113.900,90.396,88.138,99.807,92.463,87.094,83.280,89.063,93.029,83.859,82.166,94.358,95.094,101.057
680,89.161,89.519,89.345,90.074,84.156,112.345,100.094,92.623,93.299,105.659,95.443,101.129,114.170,90.213,87.628,99.963,93.276,86.235,83.300,89.247,93.534,84.547,82.589,94.625,96.138,101.209
681,88.121,90.578,89.102,89.762,85.052,111.318,99.163,93.623,93.054,105.344,96.290,102.070,113.741,89.135,87.213,99.784,93.723,86.186,83.158,88.591,92.993,85.018,82.103,94.417,95.468,100.732
682,88.612,89.751,89.840,89.623,84.876,111.514,99.333,93.104,94.147,106.280,94.979,101.238,113.782,90.223,87.548,100.209,93.000,86.671,83.166,88.787,92.451,83.484,82.247,94.796,94.998,100.528
683,88.111,89.773,88.868,88.778,84.352,111.647,100.166,92.970,93.029,106.919,96.028,101.413,114.556,90.020,87.789,100.701,93.132,86.924,82.532,88.441,92.808,84.320,81.981,94.673,94.620,101.298
684,88.951,89.595,89.311,89.766,84.031,112.158,100.162,93.780,93.341,105.727,95.304,100.950,114.434,90.642,87.775,99.841,93.113,87.069,83.232,89.111,92.724,84.753,81.341,94.293,95.628,101.317
685,88.536,89.630,89.652,90.206,84.982,111.830,99.729,92.882,92.755,105.863,95.182,101.390,114.382,89.794,87.693,100.016,92.929,86.045,83.406,89.155,92.694,85.029,82.051,94.456,95.756,101.289
686,88.281,90.640,89.528,89.539,85.029,111.219,99.057,93.019,94.098,105.576,95.814,101.231,113.855,89.393,87.871,99.582,93.676,86.392,83.609,89.314,92.893,84.560,82.676,95.254,95.365,100.830
687,88.667,89.524,88.937,90.291,85.155,111.737,99.602,93.361,93.754,106.519,96.042,101.492,114.192,89.652,87.817,101.060,93.171,86.949,83.489,89.320,93.359,84.750,82.486,94.382,96.120,100.832
688,89.222,89.227,90.146,89.116,84.747,112.251,99.393,93.118,94.106,105.891,95.127,101.662,113.939,90.492,87.571,100.260,92.959,85.915,83.103,88.840,92.796,84.401,82.522,94.575,95.889,101.012
689,88.830,89.780,89.682,90.752,84.563,111.563,99.598,93.255,93.762,105.569,95.932,101.331,114.453,89.553,87.995,100.418,92.958,86.470,83.549,88.494,92.808,84.465,82.490,94.526,95.577,100.575
690,88.302,90.325,89.141,90.092,85.251,111.852,99.837,92.449,93.207,105.597,95.682,101.490,115.047,90.289,87.808,100.009,92.890,86.116,83.868,88.398,92.824,84.411,82.313,94.418,96.088,100.784
691,88.078,89.171,89.124,90.539,84.471,111.773,100.585,92.407,92.749,106.308,95.278,101.588,114.866,89.299,88.253,101.218,92.990,86.978,83.638,88.923,92.418,84.368,81.897,93.833,95.998,100.747
692,88.192,90.344,88.609,89.944,84.392,112.621,100.166,93.338,93.034,106.796,94.884,101.319,114.323,89.487,88.211,101.586,93.180,86.349,82.900,88.837,93.069,84.662,82.524,94.345,95.257,101.191
693,89.069,90.227,89.027,89.982,84.265,111.642,99.354,92.391,92.653,105.472,94.146,101.952,114.666,90.939,88.415,100.159,93.459,87.004,83.692,88.535,91.895,84.578,81.505,94.981,96.202,100.771
694,89.133,89.742,89.501,89.627,84.754,111.692,100.489,93.449,93.863,106.206,95.026,101.711,113.483,90.393,87.899,100.680,93.036,86.770,83.115,88.766,93.207,84.141,81.548,95.198,95.725,100.674
695,88.750,89.808,90.104,89.052,84.253,111.898,100.290,93.475,92.687,105.841,95.328,101.204,113.255,90.655,87.689,100.099,93.090,87.289,82.828,88.994,92.822,84.513,81.693,94.808,95.717,100.254
696,89.125,90.209,89.510,89.212,84.501,110.442,100.256,93.188,92.848,106.360,95.981,101.107,113.314,90.635,87.480,100.271,92.956,86.696,83.226,88.599,93.988,84.626,81.952,94.718,95.100,100.675
697,88.277,89.100,89.297,89.423,85.059,110.639,99.402,92.866,93.979,105.723,95.151,101.154,113.682,89.190,87.904,101.218,92.647,86.313,83.225,88.859,91.770,84.225,82.719,94.269,95.058,100.978
698,89.355,88.832,89.579,89.701,85.059,111.091,99.165,93.340,93.042,106.242,96.224,101.679,114.256,90.629,88.602,100.034,92.999,86.631,83.448,88.407,92.330,84.816,81.983,94.717,95.138,100.984
699,88.478,90.291,89.860,89.615,84.703,112.212,100.070,93.632,93.478,105.095,94.651,100.826,114.944,90.302,87.691,100.582,92.840,86.884,83.445,88.987,92.767,84.074,81.928,94.537,95.527,100.862
700,89.296,90.152,89.603,89.343,84.608,111.241,98.874,92.963,92.835,106.832,95.243,101.558,114.224,89.591,88.794,100.329,93.042,87.257,82.922,88.351,92.743,84.523,82.168,94.088,95.814,100.783
701,88.373,89.967,89.513,89.615,84.412,111.412,99.734,93.076,92.708,106.239,95.559,101.225,114.327,90.774,87.806,99.993,93.174,87.416,82.972,88.502,93.090,84.051,81.769,94.352,95.404,100.843
702,88.593,90.517,89.875,90.058,84.272,112.020,99.734,93.486,93.377,106.931,94.630,101.321,114.006,90.723,88.000,100.333,93.250,86.826,83.391,89.039,92.482,84.119,81.884,94.619,95.671,101.117
703,88.133,89.870,89.316,89.222,85.123,111.676,99.113,93.664,93.607,106.206,95.425,101.195,113.866,90.426,88.080,100.320,93.858,87.555,83.220,88.364,93.831,84.099,81.872,94.807,95.581,101.645
704,89.236,90.164,89.615,89.764,84.672,111.869,100.157,92.822,93.171,105.685,95.745,102.409,114.624,90.218,88.724,99.566,92.871,86.548,83.288,88.300,92.029,84.694,81.967,95.231,95.244,100.616
705,89.172,89.801,89.205,89.916,84.345,112.261,99.658,93.049,93.220,105.815,95.578,101.444,114.026,90.234,88.571,100.260,93.351,87.400,83.737,88.950,93.435,84.237,81.866,94.547,94.964,100.697
706,88.274,90.479,90.130,89.822,84.420,111.370,99.352,92.734,93.351,105.882,96.134,101.901,114.616,90.112,88.054,100.287,92.681,86.192,82.685,88.686,91.672,84.323,81.918,93.881,95.318,100.855
707,87.889,90.306,89.240,89.571,84.662,112.067,99.622,92.933,93.659,104.998,94.958,101.570,114.919,90.805,88.054,101.526,92.898,87.056,83.291,88.579,92.658,84.372,82.207,94.486,95.540,100.854
708,89.326,90.367,89.592,88.852,84.679,111.908,99.166,93.000,93.297,105.813,95.524,101.540,114.426,89.657,88.658,101.060,92.782,86.881,82.692,88.609,92.138,83.920,81.762,94.756,95.435,101.376
709,88.948,90.827,89.840,89.711,84.532,112.090,99.670,93.880,94.264,105.829,94.736,101.071,115.316,90.401,87.913,100.683,93.152,87.655,83.217,89.127,92.406,84.302,82.156,94.580,95.183,100.640
710,88.036,89.813,89.503,90.034,84.647,112.221,99.504,93.646,92.891,105.623,96.248,101.082,113.601,90.749,88.356,99.915,93.576,86.830,83.532,89.087,92.822,84.386,81.625,94.116,95.975,100.936
711,87.761,89.758,88.988,89.930,84.682,111.262,100.628,93.317,93.266,106.251,94.656,102.134,113.974,89.520,88.262,100.577,92.537,86.427,83.051,88.431,93.086,84.239,82.094,94.212,95.617,100.798
712,88.858,91.005,89.435,89.437,84.926,111.694,99.952,93.201,93.998,106.216,96.191,101.262,114.295,89.876,88.623,101.177,93.118,86.711,83.029,88.338,93.021,84.892,82.372,94.752,95.945,100.814
713,88.799,89.704,89.142,88.549,84.510,111.150,99.723,93.340,94.246,105.630,95.340,102.368,114.880,89.530,88.208,99.995,93.248,86.430,83.345,88.244,93.556,84.544,82.142,94.672,94.889,99.904
714,87.837,89.659,89.183,89.697,84.348,112.452,100.236,92.928,94.010,106.055,95.450,101.330,114.085,91.089,88.403,100.182,92.920,86.174,83.452,88.772,92.601,84.370,81.908,94.522,96.009,100.689
715,88.388,89.860,89.420,89.084,84.677,111.562,99.463,92.861,93.230,105.026,95.979,100.972,114.512,90.475,87.747,100.513,93.277,86.541,82.374,88.956,93.506,84.217,81.978,94.974,95.499,101.349
716,89.471,89.976,88.663,89.587,84.830,110.736,99.675,93.435,93.302,105.322,95.467,101.204,114.293,89.464,87.946,100.529,93.610,86.917,83.235,89.053,92.090,84.339,82.002,94.165,95.454,100.783
717,88.846,90.187,89.426,89.417,84.268,111.262,99.360,93.234,93.692,105.614,95.943,101.654,115.074,89.457,88.438,99.956,92.782,86.593,83.340,88.743,93.093,84.517,81.774,94.375,96.028,101.026
718,88.880,89.983,89.386,89.810,84.926,111.745,100.188,93.470,93.987,106.621,95.672,101.534,114.321,90.584,87.998,100.136,93.456,86.134,83.342,88.696,92.247,84.162,81.854,94.583,95.707,101.188
719,88.742,90.400,89.742,90.074,84.603,111.789,99.784,93.963,94.760,105.021,95.175,101.909,115.145,89.706,87.253,100.411,93.900,86.955,83.817,88.347,91.855,84.900,82.466,93.958,95.712,100.678
720,88.686,90.095,89.478,89.517,85.117,112.060,99.888,93.079,94.669,105.538,94.877,100.907,114.561,89.569,87.560,100.402,93.241,87.353,83.135,88.900,92.387,84.201,82.498,94.892,95.363,100.521
721,88.191,90.671,89.576,89.737,84.976,111.849,99.995,93.500,93.705,106.502,95.380,101.248,114.344,90.678,87.991,99.989,93.026,86.441,83.848,88.506,92.556,84.231,81.976,94.942,96.081,100.521
722,89.208,89.787,89.824,89.731,84.015,112.302,100.159,93.713,93.626,106.263,94.993,101.663,114.551,91.048,88.426,101.184,92.868,86.483,83.183,88.866,92.698,84.237,82.596,94.063,95.164,101.037
723,88.700,89.187,89.795,90.214,83.973,111.144,100.275,92.995,94.460,105.931,95.726,101.361,114.925,90.041,87.597,101.221,93.165,87.273,83.198,88.623,91.656,84.300,82.490,94.518,95.218,100.905
724,88.565,89.709,88.524,89.533,84.785,111.130,99.405,93.167,93.471,106.137,95.759,101.269,114.238,91.249,88.454,100.517,92.248,86.521,83.163,89.101,92.354,84.176,82.536,94.283,95.638,100.336
725,88.081,89.709,89.581,89.567,84.042,111.392,100.154,93.322,94.157,105.751,95.618,101.416,114.145,90.569,87.951,100.609,92.527,86.365,83.620,89.260,92.520,84.728,82.509,93.945,95.571,100.405
726,88.588,89.801,89.317,89.818,84.642,111.295,100.000,93.241,93.543,105.536,95.748,101.736,113.613,90.272,88.330,100.855,93.428,86.608,83.772,88.951,92.841,84.553,82.817,94.884,94.188,100.376
727,88.073,90.983,89.373,89.872,85.134,111.095,99.906,93.051,93.728,106.244,96.061,100.891,114.922,90.355,88.119,100.671,92.437,87.036,82.697,88.501,93.437,84.165,82.322,94.416,94.984,100.472
728,88.511,90.104,89.303,89.703,84.825,111.753,99.374,93.507,93.692,104.908,95.667,101.636,113.782,90.018,88.614,99.995,94.010,86.199,84.058,88.526,92.774,84.761,82.236,94.139,96.119,100.361
729,87.988,89.671,89.365,89.387,85.011,111.334,100.469,92.722,93.302,105.559,95.186,101.419,114.287,90.777,87.614,99.823,93.781,86.302,83.369,88.312,92.679,84.695,82.594,94.625,95.765,100.871
730,91.211,92.886,89.728,90.661,84.937,117.646,103.973,94.081,95.325,112.220,98.620,103.516,115.780,92.094,89.262,102.469,97.909,87.004,83.942,92.238,94.040,84.810,81.101,94.219,96.671,101.760
731,95.322,98.145,93.254,93.950,85.515,140.290,116.725,96.079,96.543,129.848,106.953,106.837,123.509,95.122,92.047,103.230,103.399,90.559,84.015,95.676,94.732,85.229,82.587,95.629,101.776,101.904
732,95.711,98.915,94.570,93.868,85.135,142.201,116.499,96.431,95.587,130.265,109.217,105.775,120.754,93.421,91.719,104.609,105.511,91.512,83.762,95.509,95.537,84.705,82.894,95.081,99.959,102.152
733,98.652,104.801,95.564,96.048,86.416,152.779,121.690,99.491,96.365,137.384,111.941,107.907,121.701,94.401,94.112,104.474,111.372,93.745,82.974,95.934,97.964,84.668,82.740,95.655,100.649,103.461
734,99.962,106.474,95.540,96.565,85.904,159.306,122.292,100.301,97.011,139.787,113.809,108.528,121.199,94.591,96.384,104.579,112.975,96.105,83.912,96.815,101.974,84.744,83.942,96.317,100.640,104.820
735,100.579,107.377,95.453,97.878,86.869,164.275,123.973,101.556,97.264,148.495,114.507,109.473,121.426,95.678,98.030,107.389,114.418,97.320,83.808,96.407,102.544,84.717,83.990,96.167,101.069,106.470
736,101.839,108.832,95.862,98.212,87.029,165.302,122.716,101.067,97.246,150.640,115.097,111.270,123.580,95.251,100.405,108.515,115.826,98.792,84.537,97.354,102.397,84.867,84.608,95.655,102.011,108.288
737,100.371,110.649,97.086,97.453,87.081,167.535,124.652,100.889,97.762,150.995,116.726,109.933,122.547,95.221,101.136,107.901,117.171,99.260,84.002,98.388,102.169,84.252,84.981,95.881,103.767,111.002
738,102.069,110.623,96.444,98.439,87.415,167.955,124.930,102.479,97.845,150.884,116.804,110.714,121.515,96.871,102.794,109.370,118.476,98.826,84.271,99.020,101.929,84.734,85.937,96.727,105.144,112.243
739,101.289,110.874,96.710,99.002,87.845,169.536,124.510,102.060,97.232,153.412,116.498,110.554,121.716,95.635,105.068,110.292,117.033,98.955,84.066,98.936,101.841,84.356,85.233,96.093,107.263,112.922
740,102.123,111.294,96.868,98.411,88.004,168.736,124.614,102.301,98.067,152.896,114.823,111.631,120.231,95.000,102.869,109.678,118.212,98.705,84.029,98.766,102.247,85.152,85.503,96.985,106.587,112.708
741,100.542,113.005,97.092,99.383,87.073,170.593,124.222,101.426,97.897,152.910,115.698,111.707,119.782,94.487,103.923,110.460,118.740,99.367,83.406,98.411,102.748,85.017,87.118,96.632,107.524,112.435
742,100.619,112.931,96.957,100.333,87.649,170.745,125.297,102.961,98.542,156.299,116.856,111.370,120.762,95.614,104.143,110.572,118.769,99.436,83.968,98.944,103.435,84.351,86.384,96.795,107.244,112.479
743,100.607,111.967,96.611,99.784,88.151,171.484,123.655,102.604,98.166,156.957,117.481,111.969,121.292,96.350,104.211,111.184,119.546,98.868,83.788,100.305,103.696,84.904,85.908,97.027,107.357,110.525
744,101.861,112.664,96.269,99.052,87.736,171.496,124.543,103.046,97.326,157.569,116.958,113.291,121.583,96.160,105.384,111.989,119.430,98.264,83.571,101.030,104.295,85.049,86.303,97.475,107.385,111.326
745,101.367,112.419,96.008,98.148,87.546,170.288,124.115,101.928,97.803,153.126,116.575,112.289,119.722,95.754,104.658,111.152,118.939,97.870,83.732,99.703,103.014,85.039,86.221,98.119,108.521,113.183
746,99.834,111.882,96.644,97.339,88.013,170.388,124.994,102.391,96.630,154.988,116.696,111.882,118.910,94.739,104.403,112.156,118.269,97.365,83.683,99.235,102.513,84.732,86.404,97.833,107.581,112.353
747,101.407,113.737,96.450,97.828,88.253,170.519,124.009,101.762,97.852,152.701,116.759,113.140,118.828,95.675,104.944,112.982,118.961,97.931,83.675,99.847,103.504,84.632,87.014,98.472,108.828,113.184
748,100.877,112.159,95.801,96.647,88.113,169.502,123.821,101.618,97.610,153.915,115.752,111.957,117.752,95.703,103.574,113.028,117.938,97.752,83.043,100.478,102.423,84.344,86.534,98.379,108.931,112.064
749,100.549,110.668,95.662,97.028,87.487,167.867,122.943,101.229,97.473,151.848,115.927,110.749,118.083,94.434,104.398,112.674,118.222,98.371,83.255,99.504,102.385,85.174,86.988,97.879,107.493,111.972
750,98.180,109.166,94.646,95.323,86.721,167.131,122.472,100.757,97.204,150.341,114.377,109.666,117.449,94.416,104.405,111.998,116.972,96.045,82.942,98.961,102.390,84.750,86.286,97.915,107.660,111.586
751,98.887,108.891,94.745,96.437,86.677,166.488,122.604,101.412,96.949,150.014,113.285,110.293,116.339,95.231,103.283,111.522,117.701,95.908,84.088,99.558,101.686,83.974,86.214,97.544,107.388,112.336
752,96.925,109.055,94.863,95.435,86.772,166.469,121.980,101.007,97.871,146.756,114.153,109.580,117.331,94.485,102.344,113.129,117.775,96.398,83.949,99.200,103.841,84.809,85.981,97.529,105.872,110.304
753,95.404,107.704,94.051,94.002,86.369,163.371,121.363,100.639,97.098,146.500,111.778,108.529,116.338,93.921,101.094,111.887,116.049,95.783,83.066,98.896,102.924,84.710,85.640,97.537,104.393,108.173
754,94.851,106.348,93.585,93.447,86.732,163.774,120.545,99.729,97.330,145.550,113.215,109.197,115.492,94.155,101.162,111.030,116.504,93.828,83.546,98.621,103.789,84.335,85.055,97.772,103.958,107.771
755,94.376,106.263,93.406,93.816,86.620,165.592,120.271,100.343,96.323,143.017,112.375,108.581,116.078,93.695,100.562,110.940,116.678,95.163,84.052,99.258,104.178,84.968,85.382,97.327,102.642,107.230
