 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56
215,18.906,22.337,18.061,17.063,69.324,83.955,24.474,37.559,15.724,38.188,46.059,21.996,19.923,26.421,59.332,22.106,15.053,18.737,12.528,13.592,22.841,10.107,11.676,11.803,11.853,12.177,9.973,9.475,10.291,17.125,33.048,15.857,24.379,12.452,15.313,11.919,15.366,11.665,10.690,16.147,21.979,12.832,19.079,12.070,12.374,16.530,13.022,15.526,12.439,13.010,60.603,13.000,12.219,14.512,14.515,11.226
216,18.828,21.979,18.072,17.255,69.273,83.445,24.071,41.282,15.662,39.161,46.005,21.791,19.364,26.437,59.482,21.646,15.000,18.808,12.633,13.688,22.889,10.176,11.715,11.819,11.844,12.120,10.029,9.462,10.244,16.956,33.211,15.778,24.369,12.341,15.314,11.928,15.450,11.805,10.605,16.066,22.031,12.746,19.181,12.043,12.321,16.399,13.015,15.484,12.610,12.934,59.470,13.023,12.297,14.727,14.644,11.239
217,18.940,21.874,18.125,17.147,68.991,83.858,23.421,43.837,15.575,38.663,44.936,21.675,19.104,26.501,59.447,21.361,14.972,18.872,12.543,13.551,22.681,10.083,11.701,11.769,11.818,12.217,10.031,9.492,10.270,16.901,32.756,15.786,24.117,12.486,15.228,11.874,15.526,11.658,10.636,16.192,22.111,12.696,19.052,12.160,12.279,16.229,12.944,14.958,12.518,13.088,58.157,12.932,12.413,14.785,14.499,11.267
218,18.841,22.313,17.944,17.158,69.232,83.585,23.707,45.924,15.997,38.611,47.832,21.975,20.688,26.352,59.363,23.270,17.631,19.577,12.654,13.919,22.645,10.176,11.688,11.807,11.891,12.170,9.951,9.483,10.203,16.755,33.002,15.877,24.171,12.442,15.089,11.862,15.480,11.731,10.579,16.233,21.873,12.908,19.948,12.066,12.776,16.005,12.978,14.827,12.522,13.143,57.481,13.060,12.420,14.920,14.736,11.237
219,18.786,22.837,18.145,17.562,68.962,83.112,24.220,44.633,17.491,38.995,51.907,21.945,27.994,26.492,59.607,29.970,21.179,21.102,13.264,15.540,23.974,10.123,11.619,11.783,11.863,12.140,9.877,9.509,10.259,16.851,33.485,16.126,24.497,12.568,15.346,11.819,15.461,11.712,10.808,16.304,21.935,13.778,22.059,12.502,14.467,16.225,13.134,16.097,12.674,13.051,57.412,13.153,12.245,15.232,14.855,11.230
220,19.141,22.225,18.599,17.571,69.332,83.377,24.322,42.233,17.338,38.945,50.533,21.900,28.416,26.375,59.963,31.090,19.440,20.837,13.434,16.765,24.478,10.201,11.744,11.730,11.894,12.090,9.988,9.439,10.224,17.048,33.732,16.173,24.314,12.679,15.407,11.854,15.341,11.691,10.898,16.105,22.277,14.017,22.295,12.625,15.070,16.414,13.085,17.419,12.560,13.048,57.533,13.045,12.212,15.042,14.710,11.244
221,19.323,21.841,18.769,17.627,69.342,83.163,24.505,40.703,16.899,38.758,48.260,21.990,27.652,26.381,59.702,31.379,18.417,20.246,13.256,16.878,24.362,10.129,11.621,11.798,11.827,12.198,9.986,9.515,10.259,16.890,33.383,16.222,24.395,12.580,15.377,11.848,15.393,11.638,10.933,16.326,21.995,13.930,21.981,12.618,15.026,16.330,13.180,17.100,12.571,13.032,56.102,12.986,12.257,14.834,14.354,11.287
222,19.398,21.128,19.034,17.493,68.988,83.209,24.455,39.298,16.533,39.116,47.312,21.898,26.873,26.380,59.593,31.448,17.495,19.921,12.910,16.555,24.478,10.169,11.676,11.812,11.773,12.102,10.010,9.463,10.233,16.667,33.739,16.095,24.239,12.671,15.148,11.910,15.369,11.719,11.021,16.202,22.049,14.010,21.507,12.646,15.098,16.181,13.222,16.740,12.463,12.998,54.735,13.062,12.204,14.713,14.261,11.230
223,19.648,20.713,19.029,17.497,68.987,82.491,24.196,38.654,16.288,39.432,47.209,21.971,25.634,26.416,59.456,32.014,17.057,19.543,12.782,16.246,24.391,10.151,11.756,11.755,11.840,12.135,9.973,9.504,10.259,16.672,33.746,16.040,24.148,12.505,15.011,11.816,15.276,11.620,11.123,16.215,21.891,14.128,21.231,12.706,15.159,16.018,13.117,17.329,12.458,12.965,53.919,13.128,12.141,14.865,14.311,11.184
224,19.484,20.162,19.157,17.636,69.040,82.109,23.874,37.600,15.987,38.877,46.062,21.895,24.623,26.332,59.337,32.073,16.615,19.157,12.560,15.790,24.032,10.112,11.678,11.781,11.888,12.122,9.981,9.435,10.238,16.470,33.546,16.117,24.345,12.635,14.771,11.810,15.182,11.582,11.037,16.159,21.935,14.175,21.263,12.709,15.084,15.898,13.066,17.716,12.427,12.963,52.963,12.880,12.227,14.651,14.243,11.148
225,19.536,20.083,19.089,17.975,69.240,81.838,23.966,37.997,15.650,38.667,45.388,21.824,23.701,26.178,59.562,32.789,16.346,19.443,12.692,15.593,24.335,10.172,11.738,11.881,11.810,12.113,9.936,9.436,10.196,16.420,33.572,16.064,24.161,12.454,14.777,11.845,15.201,11.662,11.078,16.157,21.832,14.428,21.312,12.783,15.365,15.981,13.090,18.367,12.498,13.051,52.639,12.998,12.312,14.574,14.232,11.144
226,19.214,19.949,19.534,18.272,68.741,81.727,23.660,38.983,15.752,38.511,44.812,22.038,22.820,26.396,59.472,32.788,16.050,19.174,12.824,16.007,24.153,10.165,11.652,11.768,11.792,12.123,9.918,9.429,10.348,16.679,34.112,16.153,24.475,12.367,14.692,11.888,15.054,11.673,11.211,16.023,21.720,14.536,21.344,12.971,15.553,16.402,13.044,18.516,12.420,13.071,52.087,13.134,12.353,14.651,14.142,11.162
227,19.445,19.579,19.334,17.987,69.009,81.074,23.631,38.052,15.724,38.126,43.428,21.846,22.062,26.504,59.384,32.225,15.888,19.229,12.738,15.833,24.227,10.135,11.533,11.770,11.910,12.137,10.010,9.511,10.265,16.981,33.851,16.274,24.507,12.437,14.751,11.841,15.054,11.670,11.244,16.200,21.878,14.350,21.022,12.935,15.476,16.112,13.054,17.927,12.536,12.915,50.891,13.017,12.212,14.512,14.055,11.197
228,19.164,19.003,19.031,17.604,68.630,80.789,23.508,36.773,15.586,38.192,41.925,21.982,21.424,26.510,59.650,31.629,15.681,19.121,12.528,15.613,23.940,10.164,11.742,11.833,11.809,12.087,10.021,9.452,10.251,17.142,33.724,16.233,24.321,12.457,14.751,11.841,15.220,11.688,11.181,16.101,21.767,14.056,20.721,12.687,15.148,15.848,13.049,17.318,12.400,13.071,50.115,13.138,12.230,14.287,14.140,11.193
229,18.862,18.942,18.932,17.417,68.376,80.581,24.165,35.553,15.436,38.320,41.255,21.801,20.935,26.407,59.697,31.000,15.498,18.698,12.621,15.004,23.920,10.097,11.633,11.828,11.868,12.115,9.973,9.446,10.153,17.261,33.573,16.193,24.403,12.430,14.768,11.934,15.146,11.576,11.031,16.114,21.855,13.822,20.488,12.608,15.035,15.725,12.973,16.730,12.392,13.113,50.040,13.033,12.353,14.356,13.997,11.115
230,19.099,20.128,18.856,17.476,67.752,80.426,24.563,35.464,15.506,38.114,40.879,22.064,20.531,26.540,59.673,30.036,15.216,18.567,12.478,14.875,23.895,10.200,11.682,11.843,11.860,12.047,10.037,9.419,10.249,17.526,33.741,16.249,24.159,12.418,14.752,11.922,15.192,11.728,10.998,16.103,21.850,13.417,20.113,12.527,14.631,15.735,12.932,17.111,12.530,12.995,50.738,13.033,12.271,14.260,13.850,11.181
231,18.922,21.295,18.743,17.343,68.157,80.445,24.657,35.230,15.686,38.762,41.665,21.976,19.961,26.591,59.810,28.922,15.007,18.564,12.543,14.547,23.694,10.093,11.654,11.802,11.909,12.105,10.290,9.514,10.359,17.893,33.528,16.247,24.132,12.536,14.920,11.915,15.252,11.723,10.886,16.021,21.723,13.378,19.968,12.394,14.238,15.952,12.927,17.242,12.563,13.108,53.053,13.045,12.342,14.509,13.884,11.156
232,19.203,22.905,18.695,17.385,67.955,80.944,24.759,35.266,15.854,39.007,42.127,21.850,19.486,27.168,59.969,27.505,15.085,18.523,12.558,14.446,23.989,10.166,12.023,11.774,12.040,12.197,10.630,9.547,10.316,17.995,33.511,16.112,24.289,12.838,15.224,12.157,15.314,12.405,10.947,16.159,21.788,13.304,19.802,12.291,14.108,16.146,12.988,17.564,12.651,13.133,55.442,13.062,12.416,14.439,14.098,11.196
233,19.255,25.167,18.574,17.455,68.045,81.182,24.455,36.053,16.635,39.342,41.499,21.837,19.363,27.218,60.065,26.831,14.826,18.683,12.543,14.208,25.103,10.168,12.355,11.801,12.082,12.335,10.386,9.645,10.345,18.327,33.409,16.215,24.221,13.553,15.665,12.505,16.493,12.953,10.927,16.138,21.972,13.583,20.154,12.314,14.443,16.501,13.341,18.457,12.719,13.068,61.603,13.081,12.572,14.488,14.230,11.231
234,19.299,26.832,18.561,17.398,67.929,81.703,25.018,36.008,17.224,39.207,41.248,22.066,19.215,27.233,60.224,26.790,14.872,18.520,12.480,14.111,26.572,10.172,12.297,11.819,12.114,12.315,10.343,9.846,10.351,18.911,33.370,16.280,24.175,14.618,15.913,12.676,17.282,13.662,10.965,16.054,22.041,13.728,20.501,12.308,14.896,17.024,13.241,18.920,12.615,13.098,69.791,13.045,12.450,14.467,14.116,11.234
235,18.932,27.479,18.427,17.474,67.954,82.377,25.733,35.437,17.611,39.257,40.517,22.001,18.896,27.380,60.073,27.013,14.789,18.561,12.537,14.035,27.272,10.280,13.059,11.823,12.135,12.445,10.591,10.030,10.326,19.488,33.601,16.335,24.080,15.568,16.578,13.295,17.732,14.138,11.005,16.140,22.223,13.768,20.642,12.490,14.995,17.869,13.622,20.460,12.750,13.311,77.526,13.316,12.599,14.502,14.240,11.223
236,19.169,30.496,18.488,17.501,68.731,82.698,25.558,34.665,18.112,39.124,40.458,22.101,18.596,27.182,60.428,26.995,14.888,18.696,12.547,13.839,28.136,10.209,13.094,11.877,12.091,12.348,11.121,10.196,10.372,19.862,33.472,16.475,24.196,16.367,17.130,13.506,17.715,14.683,10.990,16.254,22.378,14.053,20.658,12.549,15.260,19.455,13.715,21.370,12.747,13.429,85.181,13.213,12.755,14.533,14.557,11.221
237,19.130,33.251,18.533,17.381,68.508,83.858,26.008,33.930,18.437,39.508,39.848,21.946,18.383,27.481,60.186,26.915,15.179,18.598,12.841,13.693,28.860,10.294,14.037,11.988,12.241,12.338,11.232,10.317,10.369,19.939,33.570,16.292,24.293,17.384,18.274,13.977,18.556,15.222,10.941,16.221,22.557,14.050,20.618,12.568,15.195,20.498,13.783,22.121,12.910,13.412,91.274,13.223,12.855,14.637,14.480,11.293
238,19.052,34.982,18.531,17.425,68.536,84.363,26.628,32.998,18.485,39.192,38.772,21.976,18.248,27.504,60.490,26.529,14.881,18.616,12.889,13.658,29.374,10.284,13.678,11.911,12.185,12.348,11.405,10.471,10.449,20.049,33.679,16.383,24.395,17.891,18.677,13.889,18.631,15.148,10.941,16.105,22.570,13.870,20.380,12.614,14.997,21.513,14.156,24.066,12.917,13.425,96.808,13.366,12.825,14.844,14.251,11.223
239,19.115,36.295,18.402,17.543,68.752,85.089,26.448,32.280,18.931,39.059,38.307,22.152,17.982,27.246,60.316,26.585,14.734,18.297,12.612,13.574,29.752,10.273,13.396,11.861,12.196,12.292,11.179,10.496,10.337,19.778,33.470,16.389,24.131,18.676,18.307,13.814,19.176,15.385,10.941,16.202,22.443,14.000,20.447,12.644,15.168,22.368,14.061,24.990,12.814,13.439,102.322,13.246,12.576,14.841,14.232,11.260
240,19.005,37.439,18.265,17.272,68.731,85.485,25.785,31.977,18.985,39.171,38.497,22.012,17.820,27.228,60.152,26.921,14.596,18.420,12.681,13.427,30.210,10.290,13.176,11.878,12.203,12.373,10.971,10.588,10.465,19.849,33.349,16.298,24.164,19.524,18.212,13.687,18.678,15.433,10.887,16.182,22.746,14.083,20.323,12.657,15.192,23.335,14.302,26.028,12.821,13.528,106.234,13.312,12.550,14.647,14.385,11.267
241,19.258,38.132,18.247,17.488,69.003,86.584,25.874,30.962,19.056,38.998,38.081,22.033,17.730,27.272,60.214,26.534,14.541,18.225,12.514,13.395,30.607,10.302,12.996,11.799,12.110,12.340,10.756,10.588,10.351,19.803,33.491,16.131,24.167,20.193,17.887,13.396,18.496,15.294,10.877,16.349,22.795,14.193,20.177,12.618,14.992,24.751,14.312,27.225,12.833,13.465,110.961,13.279,12.565,14.616,14.325,11.217
242,19.456,38.328,18.119,17.427,69.280,87.263,26.788,30.368,19.151,38.952,37.627,22.130,17.407,27.044,60.212,25.759,14.422,18.110,12.514,13.274,30.954,10.257,12.922,11.825,12.066,12.325,10.595,10.629,10.388,19.681,33.534,16.188,24.157,20.901,17.363,13.341,18.255,15.470,10.822,16.167,22.712,13.855,20.100,12.560,14.887,25.155,14.439,27.453,12.838,13.455,115.056,13.287,12.535,14.498,14.327,11.265
243,19.268,38.403,18.234,17.288,69.049,87.470,27.605,29.711,18.992,38.549,36.965,22.163,17.380,27.030,60.188,25.613,14.358,18.066,12.405,13.270,31.330,10.257,12.838,11.823,12.063,12.203,10.454,10.624,10.326,19.935,33.480,16.308,24.096,21.246,17.054,13.246,18.702,15.158,10.762,16.211,22.531,14.032,19.945,12.586,14.966,25.104,14.183,27.699,12.872,13.515,118.616,13.219,12.561,14.498,14.406,11.249
244,19.445,37.997,18.072,17.501,69.371,88.020,26.785,28.942,19.003,38.644,35.671,21.971,17.154,27.049,60.027,25.759,14.222,18.057,12.384,13.145,31.258,10.182,12.629,11.820,12.089,12.160,10.361,10.547,10.390,19.757,33.497,16.220,24.037,22.005,16.820,13.083,18.656,14.782,10.717,16.312,22.601,13.904,19.775,12.560,14.991,25.504,14.263,27.716,12.731,13.379,119.769,13.231,12.335,14.277,14.285,11.127
245,19.323,37.647,18.191,17.314,69.505,88.460,26.647,28.452,18.803,38.622,35.680,21.941,16.893,26.964,60.219,25.631,14.296,17.780,12.245,13.191,31.666,10.161,12.705,11.841,11.974,12.283,10.304,10.596,10.340,19.725,33.181,16.213,23.937,22.454,16.584,13.017,18.523,14.934,10.735,16.126,22.339,13.957,19.765,12.474,14.913,25.782,14.144,27.782,12.786,13.344,120.454,13.326,12.346,14.408,14.298,11.215
246,19.568,37.822,18.087,17.358,69.209,88.764,26.814,29.212,18.821,38.653,35.987,22.016,16.962,27.021,60.289,25.897,14.163,17.822,12.285,13.039,32.035,10.208,12.773,11.798,11.936,12.232,10.129,10.492,10.343,19.708,33.022,16.357,24.199,22.944,16.185,13.012,18.743,14.706,10.879,16.165,22.573,14.013,19.650,12.445,14.942,25.498,14.059,27.709,12.851,13.457,122.974,13.289,12.283,14.218,14.296,11.159
247,19.685,37.243,18.073,17.213,68.818,88.873,26.545,29.035,18.753,38.390,35.370,22.010,16.774,26.830,60.039,25.801,14.317,17.748,12.321,13.012,32.203,10.132,12.455,11.743,12.002,12.273,10.160,10.518,10.331,19.618,33.130,16.382,23.857,23.589,15.964,12.707,18.320,14.924,10.845,16.205,22.484,13.954,19.371,12.351,14.695,24.888,14.061,26.979,12.812,13.272,123.580,13.273,12.364,14.495,14.343,11.131
248,19.495,36.511,18.059,17.110,68.455,88.487,26.325,28.294,18.386,38.028,34.945,21.924,16.578,26.848,59.931,25.241,14.165,17.648,12.317,12.978,32.023,10.225,12.609,11.892,11.975,12.193,10.105,10.416,10.281,19.316,33.484,16.285,23.937,23.773,15.718,12.530,18.249,14.499,10.836,16.174,22.350,13.812,19.328,12.343,14.351,24.749,13.905,26.647,12.681,13.324,123.112,13.399,12.383,14.266,14.187,11.095
249,19.724,36.808,18.068,17.410,68.884,88.679,26.694,28.358,18.292,38.560,35.570,22.029,16.495,26.751,60.228,24.893,14.133,17.633,12.631,13.138,32.208,10.239,12.709,11.832,11.907,12.202,10.068,10.426,10.305,19.574,33.416,16.246,24.280,24.089,15.754,12.365,18.675,14.360,10.851,16.134,22.459,13.900,19.474,12.395,14.731,24.539,14.078,27.394,12.720,13.272,122.178,13.188,12.487,14.474,14.211,11.208
250,19.755,35.793,18.040,17.495,68.452,88.873,26.364,27.970,18.166,38.480,34.984,21.898,16.393,26.687,60.001,24.814,14.149,17.616,13.128,13.176,32.087,10.168,13.340,11.793,11.952,12.147,10.080,10.447,10.291,19.214,33.245,16.202,24.306,24.283,15.632,12.353,18.398,14.246,10.835,16.171,22.624,13.890,19.177,12.302,14.542,24.487,14.517,28.869,12.817,13.181,119.457,13.279,12.338,14.270,13.982,11.157
251,19.547,34.789,18.099,17.718,68.142,88.288,26.385,28.403,17.619,38.067,33.957,21.970,16.325,26.609,60.152,24.959,13.984,17.695,13.273,13.109,31.509,10.164,13.311,11.945,11.910,12.255,10.123,10.332,10.345,18.916,33.169,16.118,24.169,23.614,15.412,12.227,18.808,14.168,10.845,16.070,22.500,13.819,19.059,12.332,14.380,24.824,14.759,29.045,12.655,13.188,117.171,13.271,12.297,14.301,13.987,11.129
252,19.385,34.366,17.918,17.798,67.907,87.574,25.806,31.575,17.452,38.105,33.669,22.010,16.139,26.325,59.974,24.290,14.094,17.817,13.677,13.049,30.840,10.237,13.387,11.895,11.926,12.072,9.959,10.247,10.332,18.626,33.126,16.066,24.201,22.232,15.335,12.250,19.363,14.054,10.818,16.103,22.536,13.666,18.566,12.362,14.014,24.598,15.271,29.536,12.751,13.159,114.625,13.207,12.461,14.260,14.013,11.072
253,19.229,33.820,18.167,18.341,67.820,87.796,25.249,34.110,17.086,37.798,33.705,21.930,15.967,26.540,59.683,24.516,14.048,17.876,14.249,13.049,30.453,10.169,13.178,11.980,11.956,12.108,10.029,10.137,10.209,18.340,32.924,16.088,24.155,21.408,15.237,12.133,19.770,13.659,10.851,16.169,22.614,13.732,18.499,12.302,13.742,24.437,15.624,28.768,12.658,13.143,111.825,13.178,12.164,14.374,14.095,11.150
254,18.974,33.366,18.171,18.695,67.833,87.692,25.301,35.307,17.109,38.024,34.362,21.812,16.135,26.528,59.827,25.568,14.539,17.997,14.692,13.214,30.419,10.169,13.537,12.051,11.986,12.168,10.031,10.155,10.296,18.190,33.152,16.332,24.249,20.425,15.143,12.121,20.144,13.683,11.110,16.126,22.552,13.814,19.151,12.476,13.849,24.464,15.707,28.038,12.809,13.178,108.550,13.236,12.379,14.564,14.082,11.097
255,19.042,33.321,18.576,19.278,68.385,87.528,25.071,34.377,18.588,38.209,38.739,21.992,19.470,26.657,59.950,30.470,17.750,18.677,16.530,13.564,31.451,10.184,13.562,12.062,11.925,12.055,10.035,10.117,10.296,17.909,33.074,16.533,24.762,19.981,15.392,12.083,19.442,13.543,11.304,16.236,22.679,14.450,20.659,13.040,15.649,24.540,16.259,28.419,12.779,13.208,106.149,13.256,12.431,14.692,14.462,11.053
256,19.190,32.711,18.521,19.410,68.137,87.051,25.055,33.256,18.533,38.620,38.730,21.877,19.935,26.346,59.910,32.278,16.927,18.814,17.340,14.372,31.737,10.244,13.615,12.049,11.897,12.047,9.955,10.157,10.228,18.197,33.515,16.730,25.029,19.686,15.515,12.103,19.542,13.573,11.568,16.283,22.832,14.749,20.727,13.286,15.853,24.807,16.724,28.104,12.746,13.213,104.715,13.079,12.431,14.851,14.303,11.092
257,18.945,31.708,18.239,19.427,68.155,87.128,25.215,32.476,18.096,38.231,37.278,21.970,18.990,26.482,59.838,32.171,16.044,18.338,17.608,14.389,31.757,10.254,13.438,11.983,11.949,12.155,9.998,10.194,10.296,18.503,33.333,16.724,24.942,18.307,15.665,12.084,19.266,13.537,11.755,16.217,22.756,14.542,20.103,13.262,15.446,24.621,16.685,27.609,12.773,13.309,102.792,13.095,12.398,14.668,14.193,11.116
258,19.122,30.605,18.275,19.480,67.866,87.108,24.304,32.359,17.917,38.102,36.072,21.759,18.429,26.455,59.931,31.674,15.523,18.073,17.646,14.323,31.420,10.323,13.418,12.049,11.894,12.187,9.957,10.165,10.366,18.785,33.430,16.684,24.839,17.674,15.500,12.027,18.829,13.428,11.824,16.209,22.492,14.064,20.002,13.131,15.169,24.470,16.663,26.273,12.669,13.228,100.301,13.103,12.398,14.536,13.992,11.114
259,19.039,29.633,18.055,20.046,67.768,87.058,24.097,31.726,17.462,37.936,35.182,21.908,17.983,26.346,60.010,30.891,15.365,18.179,17.440,14.024,31.171,10.225,13.188,12.058,11.943,12.133,9.953,10.144,10.332,18.454,33.344,16.608,24.679,16.797,15.460,11.964,18.482,13.242,11.857,16.372,22.588,13.824,19.686,13.051,14.740,23.804,16.439,25.502,12.673,13.183,97.975,13.229,12.279,14.567,13.976,11.114
260,18.888,29.413,18.183,20.211,67.061,86.683,24.236,31.320,17.505,37.841,35.123,21.915,17.960,26.422,59.916,31.014,16.046,18.165,17.853,14.191,30.683,10.227,13.199,12.119,11.972,12.072,10.429,10.187,10.366,18.171,33.504,16.677,25.224,16.372,15.275,11.969,18.816,13.070,12.040,16.262,22.767,13.830,19.775,13.262,14.663,23.820,16.141,24.253,12.735,13.126,96.298,13.138,12.390,14.426,13.744,11.122
261,18.719,29.987,18.110,20.318,67.158,86.355,24.435,31.437,18.969,38.259,38.420,21.990,22.568,26.620,60.127,34.005,20.518,19.027,19.495,15.005,31.201,10.334,13.400,12.223,12.071,12.130,10.513,10.269,10.399,18.262,33.136,16.855,25.453,15.710,15.509,12.048,18.743,13.050,12.036,16.188,22.889,14.186,21.195,13.723,15.953,23.660,16.354,24.170,12.704,13.216,94.054,13.132,12.599,14.699,14.166,11.113
262,18.839,29.095,18.227,20.859,67.548,86.462,24.257,30.658,18.787,38.136,37.109,22.026,22.705,26.469,60.039,34.429,18.933,18.745,19.971,15.924,31.092,10.244,13.033,12.039,11.939,12.165,10.398,10.253,10.323,18.539,33.361,16.918,25.358,15.191,15.738,12.016,18.534,12.908,12.240,16.207,22.617,14.294,21.201,13.986,15.911,23.876,16.449,23.519,12.658,13.143,91.592,13.153,12.387,14.810,14.142,11.159
263,18.706,28.343,18.282,21.008,67.457,85.615,24.008,29.915,18.194,37.857,36.676,21.895,21.626,26.257,59.977,34.165,17.846,18.561,19.509,16.583,30.765,10.209,13.295,12.108,11.953,12.207,10.251,10.207,10.356,18.493,33.250,16.924,25.471,14.720,15.850,11.994,18.496,12.785,12.149,16.337,22.997,14.294,20.716,14.254,15.475,23.740,16.398,22.979,12.642,13.266,89.296,12.983,12.465,14.668,14.195,11.069
264,18.737,27.707,18.146,20.796,67.274,85.441,23.853,28.906,17.806,38.136,35.675,21.835,20.772,26.465,59.784,33.460,17.236,18.664,18.899,16.129,30.249,10.223,13.424,12.139,11.989,12.267,10.078,10.296,10.327,18.335,33.565,17.018,25.416,14.565,15.578,11.957,18.073,13.097,12.178,16.180,22.531,14.140,20.604,14.089,15.205,23.175,16.383,22.003,12.666,13.115,87.936,13.151,12.394,14.578,13.789,11.048
265,18.482,27.175,17.928,20.301,66.640,84.805,23.136,28.350,17.282,37.655,35.173,22.030,19.918,26.400,59.978,32.404,16.805,18.218,18.407,15.657,29.785,10.309,13.297,11.995,11.927,12.183,10.072,10.250,10.323,18.571,33.169,16.861,25.051,14.196,15.693,11.929,18.201,13.096,12.090,16.287,22.611,13.867,20.219,13.918,14.834,22.952,15.983,20.896,12.630,13.047,87.067,13.132,12.245,14.401,13.670,11.054
266,18.750,26.266,17.836,20.177,66.829,84.635,23.068,27.857,17.307,37.772,34.723,21.966,19.423,26.365,59.910,31.416,16.445,18.176,17.686,15.843,29.262,10.295,13.160,12.056,11.921,12.108,10.070,10.226,10.332,18.483,33.226,16.910,25.004,13.973,15.544,11.954,18.236,12.984,12.090,16.079,22.407,13.659,19.870,13.860,14.301,23.107,15.541,20.834,12.470,13.093,86.276,13.085,12.253,14.526,13.670,11.032
267,18.443,25.616,17.786,19.949,66.318,84.424,23.670,27.152,16.865,38.104,34.713,21.833,18.928,26.348,59.844,30.680,15.952,17.968,17.164,16.216,28.750,10.290,13.039,11.951,11.952,12.148,10.035,10.223,10.300,18.167,33.035,16.678,24.834,13.771,15.606,12.022,18.087,12.844,12.107,16.174,22.308,13.633,19.929,13.675,14.192,22.695,15.195,20.574,12.499,13.065,84.713,12.996,12.413,14.478,13.757,11.133
268,18.557,25.679,17.802,20.244,66.114,84.586,23.877,28.833,16.724,37.908,34.194,21.675,18.793,26.358,59.626,30.287,16.216,18.326,16.646,16.801,28.752,10.275,12.865,11.980,11.891,12.113,9.943,10.214,10.312,17.953,33.168,16.699,25.099,13.589,15.681,11.975,18.022,12.688,12.375,16.277,22.275,13.560,20.067,13.659,14.046,21.987,14.841,19.592,12.629,13.068,82.879,13.107,12.301,14.412,13.945,11.067
269,18.346,26.805,17.847,20.709,66.386,84.124,24.029,28.912,18.175,38.092,38.308,21.992,23.236,26.825,59.541,32.427,21.209,19.309,18.036,19.482,29.201,10.316,13.000,11.934,11.873,12.245,10.111,10.181,10.342,18.270,33.169,16.840,25.537,13.401,16.039,11.930,17.965,12.554,12.305,16.145,22.482,13.911,21.491,14.188,15.066,21.915,14.834,19.654,12.654,13.075,80.724,13.037,12.283,14.720,14.142,11.128
270,18.284,25.999,17.749,21.067,66.245,83.888,23.039,28.058,18.245,38.124,38.869,21.904,25.687,26.411,59.610,32.585,19.922,19.405,18.507,20.414,29.278,10.325,12.844,12.034,11.912,12.175,10.045,10.187,10.374,18.663,33.007,17.043,25.630,13.444,16.156,11.927,18.062,12.574,12.366,16.231,22.202,13.908,21.274,14.095,15.122,21.450,15.202,19.291,12.641,13.191,79.384,13.052,12.115,14.644,13.926,11.104
271,18.112,25.237,17.687,20.400,66.116,84.222,22.877,27.400,17.724,38.076,37.459,21.948,24.480,26.510,59.788,31.772,19.028,19.179,17.904,20.263,28.978,10.318,12.916,11.957,11.944,12.113,10.066,10.161,10.299,18.678,33.107,17.047,25.671,13.314,16.176,11.958,17.539,12.501,12.367,16.219,22.153,13.761,20.832,14.031,14.809,21.039,14.980,18.751,12.513,13.196,77.547,13.021,12.349,14.412,13.982,11.024
272,18.214,24.946,17.671,19.949,65.665,83.985,23.346,26.466,17.268,37.845,36.353,22.000,23.332,26.296,59.919,30.731,17.931,18.616,17.164,19.862,28.519,10.272,12.775,11.983,11.898,12.198,9.942,10.083,10.372,18.461,32.991,16.853,25.373,13.135,16.017,11.957,17.629,12.446,12.404,16.246,22.184,13.827,20.458,13.881,14.502,20.531,14.768,18.083,12.491,13.174,76.470,13.054,12.260,14.415,13.718,11.083
273,18.125,23.933,17.632,19.682,65.622,83.967,22.979,26.015,16.876,37.803,35.333,21.818,22.318,26.365,59.804,29.566,17.408,18.357,16.423,19.182,27.937,10.269,12.734,11.915,11.872,12.125,9.949,10.078,10.337,18.296,33.114,16.769,24.986,13.056,15.980,11.938,17.599,12.340,12.362,16.130,22.179,13.725,20.146,13.535,14.156,20.648,14.549,18.017,12.616,13.055,74.817,13.062,12.164,14.377,13.813,11.051
274,18.276,23.287,17.700,19.354,65.492,83.644,22.712,25.709,16.507,37.905,34.789,22.037,21.418,26.320,59.639,28.507,16.943,18.110,15.711,18.320,27.355,10.287,12.691,11.860,11.890,12.098,9.961,10.000,10.300,18.063,33.036,16.725,24.880,12.845,15.714,11.940,17.531,12.464,12.346,16.254,22.067,13.663,19.613,13.332,13.731,20.454,14.378,17.557,12.466,13.091,73.887,13.054,12.294,14.394,13.652,11.100
