 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56
698,11.789,12.207,16.924,16.516,65.376,21.709,18.573,18.370,14.122,42.083,26.785,23.357,14.868,26.935,55.953,16.965,13.716,17.184,12.136,12.490,21.692,10.345,11.787,11.854,11.561,11.797,9.729,9.446,10.254,14.733,35.777,16.085,25.252,12.319,14.263,11.555,14.889,11.261,10.364,17.744,25.031,13.345,18.136,12.136,12.872,13.804,13.298,15.827,11.978,12.917,9.414,12.696,11.963,13.595,13.522,10.823
699,11.737,12.284,17.180,16.516,65.207,21.613,18.539,18.472,14.091,42.155,26.646,23.345,14.759,26.821,55.683,17.030,13.791,17.258,12.071,12.495,21.827,10.240,11.639,11.852,11.471,11.677,9.690,9.410,10.225,14.785,35.684,16.200,25.256,12.430,14.226,11.552,14.767,11.277,10.421,17.684,24.772,13.245,18.017,12.189,13.031,13.861,13.188,15.806,12.007,12.850,9.335,12.562,12.138,13.547,13.533,10.954
700,11.654,12.314,16.995,16.577,65.269,21.504,18.558,18.525,14.225,41.769,26.429,23.240,14.903,26.828,55.504,17.547,13.732,17.271,12.038,12.532,21.793,10.376,11.727,11.804,11.500,11.562,9.760,9.433,10.171,14.776,35.921,16.203,25.585,12.341,14.221,11.527,14.759,11.341,10.371,17.860,25.492,13.282,18.136,12.287,13.174,13.922,13.339,15.848,12.035,12.877,9.375,12.651,11.914,13.651,13.646,10.825
701,11.609,12.172,16.873,16.510,65.198,21.622,18.461,18.513,14.109,41.316,26.382,23.073,14.698,26.794,55.630,17.729,13.647,17.367,12.067,12.703,21.823,10.380,11.746,11.915,11.556,11.793,9.721,9.478,10.268,14.854,36.069,16.326,25.350,12.464,14.262,11.605,14.832,11.354,10.423,17.727,25.039,13.318,18.071,12.179,13.127,13.895,13.410,15.796,11.957,12.907,9.295,12.624,11.874,13.543,13.512,10.907
702,11.685,12.218,16.953,16.560,65.152,21.640,18.419,18.408,14.130,40.848,26.400,23.310,14.760,26.386,55.522,18.012,13.670,17.163,12.071,12.532,21.817,10.361,11.730,11.864,11.490,11.643,9.715,9.401,10.188,14.833,35.900,16.231,25.307,12.222,14.278,11.534,14.802,11.352,10.385,17.952,25.223,13.196,18.223,12.209,13.200,13.801,13.244,15.889,11.925,12.811,9.398,12.620,11.926,13.370,13.594,10.896
703,11.680,12.224,16.778,16.573,64.439,21.553,18.610,18.667,14.099,40.865,26.147,23.272,14.684,26.398,55.284,18.145,13.539,17.296,12.029,12.509,21.919,10.312,11.748,11.849,11.460,11.745,9.637,9.469,10.171,14.731,35.579,16.114,25.430,12.353,14.219,11.496,14.921,11.351,10.341,17.603,24.997,13.302,18.002,12.208,13.328,13.806,13.402,15.457,11.968,12.942,9.332,12.705,11.874,13.789,13.412,10.851
704,11.716,12.158,16.804,16.602,63.936,21.500,18.521,18.476,14.156,40.962,26.092,23.188,14.714,26.188,55.314,18.182,13.700,17.116,12.073,12.646,21.826,10.295,11.590,11.920,11.500,11.700,9.710,9.404,10.141,14.619,35.320,16.127,25.206,12.329,14.260,11.531,15.003,11.274,10.341,17.674,24.881,13.272,18.187,12.271,13.342,13.824,13.261,15.540,11.910,12.939,9.459,12.607,11.907,13.841,13.449,10.855
705,11.604,12.220,16.873,16.495,64.573,21.455,18.668,18.499,14.049,40.781,26.075,23.390,14.793,26.099,55.519,18.663,13.780,17.381,12.046,12.666,21.832,10.244,11.764,11.866,11.513,11.740,9.737,9.412,10.179,14.686,36.138,16.165,25.392,12.384,14.226,11.544,14.886,11.223,10.403,17.680,25.205,13.334,18.347,12.312,13.285,13.805,13.341,15.654,11.945,12.910,9.442,12.566,11.784,13.561,13.602,10.805
706,11.620,12.136,16.884,16.606,64.277,21.490,18.613,18.489,14.133,40.214,25.810,23.097,14.699,25.665,55.649,18.788,13.523,17.094,12.042,12.605,21.585,10.284,11.701,11.858,11.583,11.683,9.665,9.426,10.246,14.729,35.489,16.118,25.243,12.316,14.188,11.501,14.808,11.266,10.435,17.605,24.974,13.292,18.057,12.179,13.279,13.710,13.310,15.744,11.973,12.857,9.341,12.684,11.900,13.567,13.501,10.816
707,11.518,12.146,16.850,16.573,64.190,21.283,18.681,18.297,14.119,39.957,25.669,23.117,14.733,25.862,55.594,19.066,13.578,17.189,11.977,12.619,21.726,10.301,11.766,11.927,11.565,11.805,9.663,9.468,10.211,14.634,35.268,16.194,25.092,12.447,14.183,11.529,14.767,11.340,10.353,17.469,24.845,13.277,18.101,12.228,13.299,13.840,13.344,15.792,11.872,12.949,9.420,12.583,12.041,13.626,13.406,10.873
708,11.628,12.221,16.680,16.478,63.713,21.614,18.380,18.513,14.065,39.943,25.684,22.954,14.696,25.801,55.285,19.241,13.603,17.058,11.992,12.697,21.777,10.282,11.664,11.787,11.468,11.725,9.595,9.406,10.248,14.562,35.102,15.899,25.149,12.343,14.196,11.456,15.171,11.235,10.317,17.473,24.881,13.297,18.068,12.272,13.340,13.748,13.449,15.166,11.978,12.965,9.434,12.665,11.840,13.754,13.449,10.813
709,11.654,12.072,16.697,16.410,63.426,21.508,18.589,18.400,14.078,39.879,25.551,22.909,14.677,25.828,55.390,19.223,13.615,17.145,11.969,12.725,21.811,10.297,11.697,11.882,11.515,11.738,9.673,9.368,10.174,14.631,35.138,16.010,25.100,12.382,14.038,11.562,15.138,11.315,10.321,17.585,24.604,13.249,18.079,12.282,13.455,13.661,13.263,15.415,12.054,12.829,9.408,12.510,11.810,13.533,13.375,10.877
710,11.604,12.126,16.782,16.615,63.337,21.322,18.626,18.381,14.089,39.706,25.629,23.129,14.713,25.642,55.276,19.311,13.530,17.068,12.055,12.830,21.813,10.316,11.660,11.757,11.473,11.710,9.729,9.404,10.155,14.625,35.104,16.070,25.067,12.309,14.133,11.566,15.081,11.342,10.301,17.543,24.415,13.348,18.033,12.291,13.354,13.754,13.312,15.488,11.910,12.998,9.471,12.676,11.770,13.713,13.723,10.871
711,11.727,12.107,16.601,16.368,63.320,21.400,18.492,18.534,14.053,39.081,25.631,23.131,14.626,25.429,55.373,19.619,13.534,17.163,11.979,12.868,21.942,10.212,11.717,11.950,11.483,11.635,9.702,9.463,10.188,14.576,35.164,16.164,25.227,12.413,14.075,11.551,15.141,11.308,10.368,17.607,24.513,13.357,18.002,12.364,13.304,13.807,13.505,15.623,12.039,12.824,9.355,12.665,11.747,13.623,13.649,10.787
712,11.664,12.100,16.598,16.501,63.094,21.441,18.453,18.507,14.134,39.337,25.575,23.041,14.764,25.325,55.199,19.645,13.534,17.166,11.994,12.872,21.773,10.283,11.742,11.911,11.491,11.730,9.731,9.354,10.238,14.580,35.257,16.035,25.173,12.283,14.133,11.496,15.171,11.351,10.359,17.326,24.692,13.301,18.046,12.393,13.432,13.736,13.254,15.287,11.871,12.912,9.478,12.550,11.784,13.637,13.467,10.881
713,11.568,12.134,16.723,16.657,62.853,21.390,18.524,18.379,14.071,39.002,25.510,23.235,14.578,25.404,55.149,19.803,13.693,17.152,12.023,12.839,21.820,10.302,11.605,11.976,11.514,11.685,9.655,9.455,10.235,14.623,35.181,16.156,25.089,12.341,14.127,11.551,15.103,11.271,10.398,17.566,24.536,13.381,18.008,12.285,13.394,13.720,13.363,15.626,12.008,12.799,9.502,12.729,11.851,13.654,13.623,10.777
714,11.529,12.113,16.697,16.619,63.126,21.315,18.492,18.399,14.085,38.841,25.427,23.109,14.631,25.355,55.192,19.908,13.466,17.071,11.912,12.839,21.920,10.229,11.787,11.946,11.510,11.615,9.624,9.479,10.169,14.646,35.052,16.040,25.246,12.425,14.099,11.558,15.331,11.255,10.387,17.415,24.736,13.295,17.769,12.440,13.266,13.724,13.322,15.381,11.943,12.827,9.388,12.593,11.840,13.727,13.425,10.867
715,11.581,12.100,16.633,16.579,62.690,21.406,18.495,18.352,14.096,39.154,25.273,23.171,14.701,25.292,55.371,20.071,13.589,17.239,11.981,12.947,21.817,10.373,11.793,11.920,11.455,11.700,9.651,9.422,10.233,14.665,35.097,16.071,25.121,12.345,14.127,11.574,15.412,11.245,10.337,17.558,24.399,13.148,17.807,12.311,13.405,13.620,13.439,15.426,12.051,12.932,9.414,12.676,11.948,13.574,13.525,10.849
716,11.622,12.095,16.611,16.623,62.549,21.449,18.691,18.350,14.093,38.981,25.413,23.054,14.684,25.296,55.271,20.098,13.555,17.204,12.061,12.984,21.777,10.312,11.732,11.911,11.542,11.700,9.704,9.429,10.272,14.593,35.040,16.054,25.090,12.379,14.096,11.534,15.425,11.364,10.353,17.576,24.358,13.182,17.887,12.441,13.373,13.744,13.510,15.374,11.883,12.900,9.265,12.568,11.810,13.609,13.509,10.840
717,11.432,12.100,16.649,16.490,62.808,21.437,18.348,18.298,14.125,39.066,25.407,23.018,14.703,25.307,55.137,20.205,13.532,17.208,12.057,13.014,21.779,10.329,11.758,11.916,11.436,11.723,9.606,9.478,10.236,14.637,34.959,15.968,24.985,12.273,14.141,11.596,15.412,11.332,10.304,17.382,24.389,13.228,17.914,12.409,13.284,13.807,13.285,15.478,12.079,12.953,9.420,12.552,11.751,13.578,13.377,10.802
718,11.513,12.083,16.525,16.644,62.356,21.395,18.495,18.405,14.143,38.827,25.396,23.171,14.679,25.217,54.936,20.475,13.495,17.174,12.008,13.178,21.764,10.315,11.674,11.987,11.538,11.682,9.700,9.401,10.206,14.660,35.038,16.050,25.072,12.394,14.088,11.527,15.534,11.354,10.332,17.552,24.687,13.176,18.008,12.405,13.475,13.800,13.439,15.502,11.948,12.937,9.319,12.591,11.777,13.685,13.417,10.846
719,11.490,12.170,16.621,16.564,62.489,21.380,18.702,18.321,14.219,38.838,25.349,23.121,14.618,24.989,55.082,20.353,13.495,17.174,12.015,12.999,21.817,10.322,11.705,11.874,11.520,11.682,9.684,9.404,10.200,14.608,35.054,16.068,25.020,12.331,14.032,11.586,15.696,11.312,10.335,17.560,24.640,13.222,17.941,12.353,13.371,13.750,13.432,15.529,11.898,12.900,9.478,12.556,11.859,13.716,13.530,10.751
720,11.576,12.087,16.500,16.775,62.429,21.397,18.453,18.469,14.194,38.684,25.218,23.020,14.645,24.976,55.257,20.174,13.594,17.283,12.071,13.161,21.867,10.334,11.730,11.845,11.488,11.685,9.665,9.433,10.179,14.632,34.782,16.091,25.042,12.329,14.099,11.526,15.561,11.374,10.411,17.388,24.547,13.153,17.897,12.470,13.311,13.771,13.444,15.612,11.949,12.852,9.302,12.742,11.892,13.682,13.309,10.892
721,11.581,12.054,16.612,16.543,62.253,21.471,18.440,18.416,14.117,38.667,25.294,23.070,14.680,24.907,55.094,20.434,13.530,17.218,12.111,13.198,21.733,10.374,11.832,11.954,11.458,11.788,9.786,9.381,10.235,14.572,35.074,16.033,25.046,12.341,14.155,11.545,15.518,11.391,10.403,17.446,24.813,13.195,17.867,12.445,13.339,13.766,13.551,15.467,12.016,12.914,9.329,12.659,11.941,13.550,13.427,10.807
722,11.555,12.118,16.522,16.701,62.331,21.312,18.709,18.317,14.170,38.456,25.421,23.139,14.649,24.817,55.057,20.391,13.665,17.292,12.078,13.096,21.871,10.282,11.705,11.928,11.474,11.678,9.661,9.439,10.196,14.680,35.195,16.071,24.977,12.321,14.119,11.653,15.645,11.327,10.429,17.541,24.544,13.213,17.919,12.462,13.319,13.814,13.424,15.408,12.023,12.937,9.454,12.667,11.840,13.543,13.512,10.878
723,11.500,12.080,16.487,16.592,62.226,21.397,18.654,18.247,14.048,38.503,25.375,23.172,14.690,24.836,54.990,20.283,13.603,17.273,12.044,13.190,21.740,10.351,11.699,11.990,11.525,11.690,9.667,9.442,10.254,14.785,35.176,16.067,25.049,12.444,14.120,11.557,15.531,11.309,10.425,17.322,24.565,13.097,17.819,12.406,13.325,13.686,13.424,15.388,11.954,12.836,9.454,12.665,11.874,13.727,13.588,10.913
724,11.607,12.036,16.593,16.587,62.211,21.281,18.759,18.397,14.272,38.472,25.436,23.087,14.725,24.799,54.999,20.454,13.424,17.145,12.149,13.186,21.793,10.304,11.770,11.891,11.498,11.725,9.710,9.437,10.236,14.607,35.119,16.054,25.091,12.444,14.104,11.574,15.583,11.342,10.449,17.407,24.472,13.067,18.035,12.344,13.345,13.797,13.417,15.543,11.977,12.925,9.378,12.661,12.086,13.633,13.525,10.801
725,11.568,12.155,16.633,16.714,61.872,21.386,18.377,18.320,14.067,38.307,25.537,23.231,14.745,24.886,54.962,20.223,13.647,17.281,12.046,13.134,21.811,10.366,11.654,11.915,11.488,11.742,9.696,9.459,10.248,14.678,34.737,16.040,25.033,12.483,14.111,11.530,15.683,11.318,10.390,17.256,24.433,13.244,17.865,12.391,13.203,13.778,13.388,15.529,12.087,12.968,9.322,12.678,11.766,13.678,13.422,10.813
726,11.643,12.130,16.499,16.665,62.029,21.411,18.686,18.443,14.084,37.950,25.407,22.961,14.653,24.634,55.186,20.031,13.365,17.205,12.082,13.197,21.755,10.322,11.744,11.959,11.523,11.720,9.712,9.455,10.288,14.678,34.710,15.894,25.051,12.529,14.093,11.533,15.867,11.272,10.388,17.440,24.396,13.135,17.881,12.354,13.296,13.688,13.446,15.408,12.032,12.917,9.318,12.678,11.840,13.644,13.380,10.820
727,11.549,12.184,16.401,16.726,61.639,21.308,18.442,18.300,14.079,37.826,25.301,22.975,14.713,24.741,55.071,20.108,13.564,17.249,12.010,13.144,21.955,10.279,11.750,11.882,11.563,11.748,9.795,9.478,10.251,14.545,34.774,16.021,24.943,12.423,14.116,11.570,16.027,11.330,10.351,17.355,24.446,13.196,17.881,12.351,13.263,13.805,13.422,15.561,12.081,12.973,9.478,12.713,11.900,13.682,13.398,10.812
728,11.479,12.174,16.516,16.486,61.670,21.385,18.545,18.323,14.045,37.953,25.424,23.104,14.666,24.975,55.106,20.159,13.628,17.183,12.013,13.155,21.853,10.319,11.703,11.839,11.485,11.735,9.772,9.450,10.256,14.655,34.725,16.078,25.118,12.391,14.103,11.560,16.146,11.338,10.430,17.401,24.158,13.140,17.889,12.248,13.282,13.705,13.446,15.336,11.965,12.970,9.391,12.694,11.810,13.599,13.491,10.829
729,11.492,12.075,16.448,16.690,61.845,21.419,18.524,18.444,14.148,38.187,25.676,23.157,14.774,24.495,54.993,20.151,13.541,17.074,12.078,13.194,21.903,10.337,11.682,11.865,11.507,11.755,9.768,9.483,10.275,14.660,34.858,16.056,24.987,12.399,14.068,11.584,15.938,11.298,10.397,17.190,24.352,13.182,17.992,12.259,13.241,13.777,13.400,15.363,11.950,12.978,9.395,12.645,11.703,13.671,13.580,10.828
730,11.479,12.222,16.523,16.688,61.435,21.556,18.531,18.575,14.107,37.948,25.478,23.052,14.740,24.726,54.939,20.078,13.479,17.163,12.002,13.140,21.729,10.322,11.752,11.951,11.543,11.757,9.743,9.437,10.193,14.571,34.653,15.871,24.941,12.360,14.048,11.543,16.068,11.423,10.384,17.291,24.228,13.074,17.865,12.371,13.269,13.741,13.422,15.491,12.048,12.957,9.436,12.820,12.019,13.588,13.620,10.872
731,11.518,12.109,16.510,16.474,61.351,21.378,18.806,18.393,14.127,37.841,25.243,22.907,14.606,24.639,54.916,19.713,13.447,17.018,12.042,13.138,21.572,10.288,11.664,11.873,11.553,11.633,9.739,9.465,10.227,14.692,34.247,15.990,24.902,12.418,14.049,11.551,15.902,11.289,10.368,17.283,24.202,13.218,17.743,12.273,13.220,13.774,13.456,15.505,12.007,13.020,9.425,12.653,11.911,13.751,13.464,10.829
732,11.422,12.104,16.471,16.686,61.193,21.340,18.555,18.479,14.213,37.921,25.500,23.118,14.780,24.425,54.919,19.897,13.626,17.129,12.004,13.111,21.753,10.247,11.746,11.962,11.493,11.723,9.735,9.455,10.252,14.611,34.796,15.962,24.925,12.234,14.173,11.562,16.065,11.395,10.454,17.267,24.272,13.105,17.949,12.258,13.235,13.743,13.556,15.536,11.976,12.973,9.330,12.622,11.874,13.713,13.575,10.884
733,11.440,12.139,16.397,16.430,61.512,21.386,18.571,18.364,14.161,38.022,25.360,23.012,14.658,24.454,54.939,19.755,13.546,17.260,12.092,13.142,21.717,10.338,11.754,11.963,11.464,11.703,9.752,9.453,10.195,14.676,34.755,16.031,25.096,12.319,14.177,11.519,16.092,11.248,10.458,17.502,24.016,13.128,17.832,12.245,13.209,13.807,13.398,15.609,11.972,12.877,9.488,12.680,11.937,13.761,13.443,10.844
734,11.534,12.147,16.463,16.478,61.524,21.442,18.435,18.333,14.089,38.162,25.699,22.854,14.707,24.361,55.059,19.711,13.654,17.134,12.023,13.265,21.664,10.338,11.828,11.835,11.487,11.793,9.739,9.435,10.251,14.743,34.423,16.011,24.849,12.374,14.052,11.557,16.173,11.338,10.420,17.353,24.389,13.072,17.978,12.297,13.198,13.766,13.320,15.436,12.000,12.899,9.254,12.707,11.680,13.664,13.475,10.793
735,11.477,12.096,16.522,16.611,61.241,21.487,18.510,18.326,14.130,37.997,25.787,23.125,14.680,24.373,54.749,19.656,13.360,17.330,11.996,13.339,21.735,10.331,11.713,11.894,11.514,11.720,9.649,9.404,10.224,14.660,34.848,16.045,24.971,12.261,14.169,11.513,16.217,11.311,10.408,17.558,24.604,13.150,17.857,12.292,13.206,13.865,13.402,15.547,12.001,12.784,9.318,12.607,11.781,13.460,13.398,10.824
736,11.518,12.126,16.671,16.661,60.943,21.535,18.568,18.432,14.163,37.724,25.598,23.059,14.705,24.521,54.861,19.464,13.564,17.052,12.113,13.201,21.728,10.347,11.625,11.871,11.459,11.672,9.770,9.489,10.286,14.595,34.765,15.958,25.039,12.425,14.147,11.602,16.054,11.322,10.432,17.349,24.409,13.013,17.734,12.295,13.322,13.727,13.432,15.668,11.961,12.988,9.347,12.568,11.900,13.671,13.396,10.835
737,11.508,12.132,16.386,16.566,61.065,21.347,18.662,18.199,14.118,37.820,25.509,22.944,14.609,24.353,55.024,19.588,13.507,17.283,12.008,13.262,21.716,10.307,11.686,11.865,11.492,11.623,9.706,9.388,10.152,14.562,34.325,15.923,24.917,12.466,14.211,11.514,16.192,11.311,10.425,17.548,24.363,13.206,17.903,12.202,13.290,13.701,13.549,15.284,11.914,12.819,9.349,12.632,11.810,13.633,13.422,10.854
738,11.398,12.129,16.488,16.610,60.661,21.540,18.482,18.344,14.070,37.774,25.375,22.898,14.668,24.337,54.937,19.571,13.571,17.270,12.130,13.278,21.850,10.293,11.695,11.920,11.447,11.587,9.712,9.489,10.142,14.612,34.589,15.909,24.850,12.411,14.150,11.553,16.022,11.391,10.356,17.130,24.409,13.212,17.781,12.269,13.156,13.704,13.517,15.426,11.910,12.942,9.402,12.630,11.836,13.626,13.380,10.836
739,11.510,12.129,16.555,16.619,60.919,21.444,18.521,18.321,14.142,37.983,25.252,22.916,14.602,24.426,54.591,19.579,13.431,17.176,12.010,13.197,21.796,10.295,11.555,11.888,11.458,11.758,9.715,9.473,10.184,14.548,34.577,16.021,24.790,12.437,14.203,11.531,15.916,11.235,10.371,17.275,24.503,13.173,17.867,12.237,13.176,13.627,13.461,15.806,11.968,12.885,9.416,12.733,11.773,13.661,13.409,10.808
740,11.352,12.103,16.435,16.478,60.638,21.490,18.558,18.174,14.124,37.744,25.500,23.010,14.664,24.299,54.612,19.791,13.447,17.284,12.069,13.189,21.745,10.354,11.721,11.844,11.449,11.715,9.698,9.409,10.230,14.609,34.748,16.104,24.940,12.326,14.203,11.577,15.881,11.311,10.442,17.415,24.640,13.188,17.918,12.312,13.160,13.700,13.551,15.813,11.918,12.857,9.312,12.731,11.952,13.716,13.591,10.808
741,11.349,12.158,16.473,16.678,60.758,21.523,18.673,18.606,14.147,37.891,25.684,23.088,14.763,24.420,54.439,19.650,13.440,17.234,12.006,13.094,21.763,10.320,11.736,11.908,11.502,11.588,9.752,9.450,10.233,14.734,34.560,16.066,24.712,12.297,14.291,11.568,15.924,11.345,10.384,17.314,24.373,13.231,17.949,12.232,13.176,13.657,13.500,15.585,11.962,13.002,9.360,12.618,11.881,13.675,13.385,10.846
742,11.451,12.068,16.449,16.520,60.769,21.642,18.558,18.390,14.081,37.589,25.776,23.119,14.700,24.376,54.776,19.531,13.594,17.268,12.071,13.366,21.753,10.294,11.736,11.837,11.522,11.768,9.690,9.471,10.187,14.736,34.541,16.027,24.859,12.457,14.229,11.584,15.770,11.278,10.353,17.438,24.863,13.391,18.062,12.248,13.183,13.825,13.424,15.772,12.019,13.045,9.346,12.738,11.978,13.453,13.580,10.876
743,11.380,12.108,16.518,16.535,60.561,21.459,18.657,18.370,14.110,37.487,25.663,22.929,14.701,24.355,54.893,19.511,13.587,17.370,11.929,13.300,21.810,10.259,11.725,11.885,11.389,11.655,9.760,9.478,10.220,14.642,34.649,15.923,24.933,12.307,14.141,11.483,16.133,11.228,10.395,17.529,24.381,13.295,17.906,12.246,13.052,13.609,13.434,15.374,11.987,12.841,9.326,12.643,11.922,13.754,13.348,10.796
744,11.529,12.067,16.577,16.773,60.539,21.479,18.594,18.346,14.131,37.549,25.934,22.815,14.606,24.203,54.760,19.529,13.436,17.309,11.952,13.244,21.740,10.313,11.555,11.969,11.407,11.640,9.708,9.458,10.214,14.644,34.508,16.001,24.872,12.444,14.304,11.578,16.201,11.328,10.404,17.388,24.549,13.208,17.765,12.362,13.163,13.649,13.495,15.249,12.034,12.930,9.367,12.725,11.829,13.651,13.372,10.876
745,11.510,12.166,16.522,16.667,60.080,21.586,18.437,18.350,14.151,37.518,25.663,22.967,14.662,24.436,54.835,19.524,13.516,17.375,12.057,13.176,21.783,10.405,11.795,11.866,11.464,11.673,9.682,9.399,10.232,14.684,34.573,15.996,24.929,12.300,14.245,11.558,16.247,11.332,10.415,17.479,24.554,13.312,18.030,12.303,13.076,13.668,13.437,15.588,11.919,12.885,9.248,12.700,11.870,13.588,13.528,10.801
746,11.521,12.204,16.409,16.707,60.435,21.511,18.510,18.342,14.071,37.449,25.740,23.117,14.704,24.347,54.689,19.608,13.571,17.318,12.019,13.125,21.853,10.352,11.748,11.896,11.477,11.705,9.758,9.469,10.163,14.607,34.539,16.058,24.874,12.316,14.241,11.465,16.244,11.248,10.393,17.362,24.479,13.216,17.995,12.302,13.015,13.722,13.510,15.446,11.917,13.003,9.324,12.750,11.933,13.727,13.385,10.833
747,11.500,12.121,16.411,16.642,60.295,21.648,18.699,18.403,14.067,37.399,25.864,22.949,14.642,24.395,54.944,19.754,13.633,17.365,12.073,13.170,21.846,10.345,11.719,11.925,11.535,11.733,9.750,9.501,10.259,14.625,34.751,16.037,24.863,12.420,14.175,11.563,16.260,11.345,10.408,17.488,24.358,13.249,18.155,12.393,13.024,13.809,13.522,15.391,11.980,12.875,9.295,12.692,11.989,13.606,13.391,10.799
748,11.513,12.163,16.454,16.642,60.148,21.462,18.571,18.368,14.154,37.307,25.828,23.047,14.653,24.501,54.678,19.680,13.606,17.449,12.052,13.156,21.725,10.387,11.656,11.862,11.505,11.793,9.663,9.481,10.264,14.737,34.872,16.161,24.869,12.329,14.257,11.548,16.168,11.324,10.475,17.368,24.720,13.264,17.946,12.318,13.157,13.725,13.559,15.664,11.935,12.884,9.291,12.810,11.933,13.716,13.483,10.880
749,11.398,12.166,16.479,16.686,60.126,21.584,18.882,18.371,14.198,37.373,25.899,23.047,14.735,24.347,54.642,19.412,13.571,17.241,12.031,13.106,21.831,10.262,11.668,11.891,11.556,11.662,9.710,9.440,10.230,14.627,34.677,16.027,24.809,12.604,14.260,11.587,16.363,11.285,10.353,17.700,24.497,13.199,17.899,12.324,13.075,13.749,13.510,15.332,11.983,12.950,9.299,12.806,12.022,13.619,13.483,10.812
750,11.385,12.139,16.599,16.484,60.182,21.508,18.654,18.317,14.163,37.544,25.883,23.218,14.688,24.504,54.648,19.338,13.564,17.284,12.126,13.042,21.771,10.331,11.730,11.946,11.502,11.697,9.626,9.463,10.227,14.696,34.800,15.987,24.759,12.307,14.206,11.551,16.130,11.352,10.477,17.314,24.453,13.188,18.065,12.293,12.889,13.741,13.349,15.491,12.013,12.909,9.203,12.915,11.881,13.817,13.325,10.924
751,11.227,12.142,16.431,16.621,60.043,21.441,18.725,18.475,14.138,37.321,25.896,23.129,14.704,24.246,54.470,19.314,13.534,17.404,12.080,13.208,21.692,10.365,11.748,11.861,11.511,11.748,9.657,9.476,10.192,14.752,34.703,16.115,24.950,12.420,14.328,11.614,16.431,11.355,10.399,17.570,24.712,13.143,17.992,12.336,12.976,13.780,13.449,15.467,11.969,12.987,9.267,12.655,12.126,13.588,13.538,10.816
752,11.411,12.138,16.358,16.756,59.888,21.514,18.458,18.352,14.188,37.323,25.803,23.029,14.768,24.299,54.665,19.426,13.693,17.267,12.038,13.123,21.754,10.329,11.766,11.814,11.493,11.737,9.747,9.486,10.195,14.765,34.364,16.048,24.736,12.406,14.202,11.527,16.152,11.278,10.393,17.490,24.811,13.128,18.087,12.365,12.973,13.718,13.317,15.263,11.968,13.012,9.284,12.614,11.888,13.547,13.580,10.918
753,11.333,12.176,16.351,16.733,60.017,21.387,18.694,18.476,14.157,37.140,25.946,22.903,14.732,24.350,54.560,19.483,13.507,17.279,11.937,13.053,21.768,10.384,11.723,11.911,11.486,11.745,9.727,9.496,10.227,14.574,34.573,15.871,24.875,12.362,14.204,11.525,16.057,11.330,10.388,17.318,24.508,13.122,18.144,12.401,13.052,13.735,13.488,15.322,11.988,12.929,9.202,12.614,11.959,13.685,13.438,10.876
754,11.401,12.075,16.444,16.629,59.886,21.508,18.555,18.342,14.101,37.128,26.022,22.951,14.721,24.362,54.522,19.420,13.567,17.307,12.044,13.125,21.762,10.302,11.598,11.879,11.505,11.712,9.795,9.426,10.165,14.721,34.491,16.008,24.875,12.345,14.206,11.561,16.003,11.308,10.425,17.287,24.567,13.076,17.975,12.355,12.907,13.845,13.439,15.367,11.972,12.983,9.267,12.702,12.104,13.647,13.588,10.861
755,11.268,12.100,16.336,16.636,60.005,21.489,18.552,18.449,14.182,37.176,25.734,22.982,14.736,24.514,54.113,19.573,13.800,17.273,12.000,13.248,21.763,10.361,11.750,11.899,11.509,11.698,9.698,9.466,10.190,14.563,34.594,15.944,24.759,12.389,14.199,11.487,16.157,11.319,10.392,17.459,24.526,13.057,18.014,12.484,12.988,13.770,13.480,15.367,11.956,12.949,9.371,12.808,12.015,13.747,13.741,10.860
756,11.245,12.191,16.338,16.670,59.599,21.583,18.492,18.379,14.161,36.934,25.966,23.075,14.768,24.395,54.314,19.415,13.700,17.318,12.031,13.095,21.775,10.340,11.838,11.904,11.471,11.752,9.770,9.447,10.251,14.684,34.902,15.979,24.960,12.442,14.232,11.569,15.908,11.322,10.382,17.572,24.736,13.159,18.105,12.393,13.087,13.835,13.534,15.152,12.008,13.007,9.285,12.721,11.736,13.533,13.646,10.838
757,11.286,12.174,16.399,16.716,59.663,21.308,18.589,18.470,14.073,37.041,26.014,23.010,14.642,24.410,54.552,19.319,13.688,17.486,12.057,13.160,21.881,10.388,11.852,11.898,11.496,11.793,9.717,9.466,10.248,14.714,34.734,15.985,24.755,12.406,14.140,11.568,16.149,11.312,10.394,17.459,24.746,13.125,18.068,12.415,13.041,13.670,13.537,15.419,12.086,12.914,9.264,12.791,11.766,13.696,13.573,10.858
