 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38
442,21.396,24.097,20.650,24.537,21.111,30.416,37.943,23.829,20.230,24.138,20.610,26.910,32.084,39.677,31.414,33.133,26.847,21.064,34.711,48.230,21.801,23.636,18.341,19.124,19.042,19.358,18.130,34.057,15.168,27.292,26.760,22.958,22.917,29.320,21.248,38.104,26.002,21.053
443,21.420,24.059,20.646,24.356,21.006,30.197,38.018,23.617,20.097,24.157,20.576,26.958,32.191,39.969,31.485,33.236,26.726,20.776,34.728,48.660,21.490,23.997,18.087,19.124,19.023,19.174,17.960,33.747,15.283,27.035,26.779,22.853,22.843,29.517,21.491,36.799,26.057,21.134
444,21.369,23.887,20.464,24.465,20.813,29.914,37.929,23.811,20.124,24.180,20.504,26.905,32.370,39.849,31.603,32.954,26.784,20.696,34.557,48.563,21.654,23.897,18.164,19.064,19.108,18.961,17.949,33.841,15.088,27.203,26.826,22.760,22.858,29.567,21.295,35.925,26.187,21.115
445,21.175,23.828,20.365,24.429,20.930,30.039,37.986,23.600,19.858,23.970,20.506,26.516,32.290,40.158,31.750,33.187,27.022,20.553,34.635,48.333,21.465,24.132,18.162,19.093,19.245,18.787,18.032,34.082,15.107,27.556,26.689,23.150,22.858,29.363,21.328,35.663,26.340,21.068
446,21.254,23.850,20.514,24.524,20.716,30.358,38.065,23.674,20.288,24.200,20.483,26.739,32.492,40.255,31.711,32.910,26.619,20.594,34.765,48.387,21.689,23.762,18.055,19.077,18.987,18.489,18.152,33.898,15.168,27.425,26.784,22.898,22.882,29.733,21.345,34.305,26.261,20.894
447,21.281,23.944,20.493,24.637,21.070,29.826,38.147,23.617,20.040,24.130,20.718,26.612,32.232,40.219,31.505,32.482,26.573,20.476,35.044,48.450,21.689,23.894,18.122,18.985,18.987,18.458,17.995,34.125,15.132,27.235,26.926,23.084,22.614,29.507,21.314,33.781,26.148,21.099
448,21.320,23.687,20.448,24.481,20.719,30.039,37.949,23.246,20.230,23.997,20.566,26.786,32.290,39.868,31.400,32.496,26.597,20.514,34.681,48.356,21.724,23.883,18.026,18.954,19.088,18.341,18.141,33.955,15.161,27.362,26.969,22.964,22.811,29.433,21.394,33.233,26.187,21.053
449,21.308,23.785,20.354,24.660,20.544,30.153,38.134,23.651,19.929,24.200,20.504,26.689,32.105,39.941,31.740,32.399,26.699,20.508,34.681,48.268,21.381,24.100,17.846,19.015,19.173,18.153,18.141,33.841,15.112,27.206,26.921,22.871,22.945,29.523,21.371,32.326,26.288,20.951
450,21.444,23.826,20.554,24.807,20.737,30.164,37.809,23.429,19.982,23.872,20.416,26.839,32.245,39.755,31.716,32.536,26.789,20.304,34.716,48.182,21.745,23.950,17.988,19.022,18.928,18.252,17.987,34.094,15.178,27.505,26.774,22.877,23.008,29.807,21.215,31.541,26.488,20.919
451,21.356,23.707,20.637,24.449,20.670,29.652,37.892,23.269,19.907,24.278,20.481,26.852,32.351,40.316,31.784,32.152,26.778,20.399,34.781,48.590,21.724,24.067,17.702,18.971,18.905,18.173,17.864,34.142,15.107,27.241,26.765,22.874,22.886,29.450,21.352,31.620,26.431,20.947
452,21.350,23.890,20.533,24.610,20.716,30.322,38.120,23.194,20.093,23.927,20.326,26.731,32.135,40.491,31.652,32.439,26.660,20.853,34.840,48.306,21.671,23.850,17.822,19.091,19.203,18.132,17.992,33.932,15.280,27.286,26.986,22.883,22.957,29.560,21.438,31.025,26.190,20.995
453,21.242,24.169,20.653,24.435,20.632,29.971,38.277,23.406,20.084,24.095,20.496,26.664,32.394,40.410,31.551,32.009,26.666,20.690,34.905,48.419,21.773,23.815,17.939,18.916,18.967,19.366,17.888,33.997,15.061,27.029,26.862,23.120,23.039,29.623,21.488,30.394,26.007,21.126
454,21.329,25.935,20.430,24.512,20.544,30.252,38.375,23.600,20.124,24.360,20.475,26.587,32.383,40.759,31.625,31.804,26.633,20.927,34.623,48.306,21.899,24.120,18.306,19.199,19.203,21.111,18.407,33.858,15.056,27.594,26.788,23.021,22.898,29.313,21.442,29.692,26.303,20.837
455,21.320,26.015,20.430,24.642,21.105,29.932,38.100,23.611,20.097,24.085,20.649,26.848,32.299,40.493,31.740,31.881,26.808,20.687,34.755,48.667,21.528,23.745,18.085,19.035,19.137,20.444,18.125,33.801,15.244,27.422,26.832,23.012,23.063,29.580,21.284,29.480,26.331,21.084
456,21.375,26.337,20.624,24.571,20.792,30.088,38.356,23.589,19.956,24.138,20.501,26.731,32.432,40.337,31.650,31.474,26.751,20.498,34.642,48.633,21.591,23.933,18.055,18.989,19.101,19.903,18.000,34.057,15.171,27.276,26.746,23.192,22.858,29.440,21.432,29.337,26.283,21.084
457,21.272,26.121,20.634,24.429,20.667,30.039,37.992,23.566,20.230,24.153,20.313,26.660,32.422,40.165,31.588,31.455,26.696,20.594,34.695,48.554,21.591,23.789,17.974,19.230,18.977,19.523,18.043,33.866,15.112,27.321,26.845,23.000,22.909,29.307,21.406,28.401,26.024,21.015
458,21.287,26.427,20.602,24.383,20.658,30.070,38.136,23.246,20.146,23.960,20.284,26.717,32.310,40.226,31.975,31.396,26.811,20.658,34.834,48.369,21.738,23.912,17.882,19.011,18.993,19.154,17.926,33.946,15.200,27.222,26.694,23.039,22.843,29.523,21.278,28.376,26.200,20.960
459,21.166,25.573,20.555,24.587,20.652,29.943,38.281,23.154,20.217,24.048,20.362,26.614,32.400,40.830,31.718,31.579,27.003,20.856,34.672,48.568,21.451,23.944,17.949,18.870,18.954,18.738,17.957,34.159,15.056,27.146,26.848,22.949,22.984,29.137,21.411,27.781,26.200,21.084
460,21.175,25.068,20.418,24.463,20.702,30.132,38.102,23.583,20.323,23.980,20.300,26.563,32.202,40.066,31.762,31.862,26.778,20.939,34.884,48.831,21.738,24.106,17.892,18.912,19.186,18.765,17.960,33.946,14.983,27.105,26.888,22.802,23.016,29.767,21.328,27.599,26.026,21.046
461,21.381,25.888,20.542,24.385,21.088,30.291,38.216,23.503,20.257,24.462,20.509,26.702,32.189,39.863,31.591,31.971,26.696,20.665,34.536,48.455,21.643,24.000,17.986,18.980,19.082,18.546,17.886,33.983,15.168,27.362,26.924,22.946,22.835,29.663,21.501,27.297,26.366,20.993
462,21.133,26.661,20.363,24.478,20.921,30.278,37.758,23.691,20.150,24.055,20.326,26.664,32.540,40.333,31.750,31.284,26.795,20.735,34.690,48.194,21.531,24.029,18.026,18.830,19.190,18.365,17.862,34.088,15.056,27.279,27.002,23.012,22.787,29.453,21.457,27.115,26.207,21.042
463,21.260,26.218,20.466,24.469,20.877,30.122,38.073,23.731,20.403,24.030,20.302,26.656,32.490,40.594,31.652,31.398,26.751,20.856,34.792,48.252,21.538,23.982,17.990,18.795,18.967,18.333,18.016,34.011,15.122,27.343,26.853,23.012,22.654,29.797,21.282,26.882,26.142,21.002
464,21.435,26.398,20.499,24.390,20.819,30.187,38.126,23.543,20.190,24.545,20.574,26.762,32.299,40.505,31.618,30.938,26.701,20.581,34.774,48.624,21.797,23.953,18.183,19.190,18.997,19.852,18.008,33.969,15.188,27.222,26.824,22.949,22.969,29.537,21.526,26.584,26.277,20.912
465,21.293,26.767,20.683,24.553,20.860,29.992,38.116,23.566,19.982,24.288,20.760,26.713,32.458,40.474,31.735,31.007,26.712,20.556,34.757,48.507,21.713,23.862,18.134,19.426,19.013,19.893,18.011,33.909,15.254,27.238,26.959,22.772,22.886,29.487,21.288,26.380,26.305,20.954
466,21.465,25.691,20.530,24.413,20.772,30.081,37.800,23.657,20.296,24.263,20.519,26.885,32.166,40.408,31.635,30.876,26.616,20.700,34.614,48.680,21.430,23.859,18.185,19.313,19.007,19.407,18.088,33.989,15.122,27.483,26.965,22.910,22.843,29.633,21.259,26.147,26.351,21.055
467,21.263,25.163,20.562,24.268,20.754,30.132,38.033,23.520,20.327,24.130,20.419,26.793,32.342,39.915,31.500,30.975,26.573,20.403,34.813,48.599,21.528,23.663,18.004,19.188,18.980,19.046,17.928,34.165,15.095,27.295,26.862,22.979,22.756,29.457,21.352,25.814,26.102,20.905
468,21.169,24.826,20.482,24.585,20.599,30.182,38.340,23.394,20.084,24.040,20.439,26.744,32.574,40.892,31.828,31.105,26.644,20.805,34.695,48.694,21.559,23.856,17.933,18.934,18.951,18.658,18.101,34.287,15.139,27.298,26.810,22.934,22.878,29.620,21.204,25.771,26.266,21.004
469,21.417,25.154,20.446,24.517,20.500,30.034,38.420,23.640,19.965,24.025,20.584,26.821,32.359,40.281,31.821,31.371,26.833,20.562,34.804,48.417,21.615,23.921,17.917,19.029,19.098,18.542,17.814,33.824,15.139,27.203,26.817,23.021,22.677,29.577,21.423,26.018,26.161,21.060
470,21.242,25.307,20.483,24.599,20.787,30.169,38.177,23.383,20.022,23.968,20.310,26.771,32.348,40.542,31.743,31.181,26.641,20.575,34.795,48.655,21.633,23.812,18.053,19.040,19.010,18.431,17.947,34.028,15.093,27.346,26.895,23.000,23.031,29.630,21.362,25.294,26.185,21.033
471,21.317,25.256,20.349,24.293,20.775,29.979,38.230,23.200,20.252,24.020,20.207,26.804,32.449,40.377,31.865,31.430,26.737,20.527,34.519,48.360,21.797,23.874,17.868,18.845,18.990,18.442,17.880,34.193,15.193,27.463,27.002,22.865,23.039,29.503,21.288,25.376,26.155,21.095
472,21.242,25.287,20.546,24.515,20.769,29.966,37.990,23.514,20.235,23.993,20.243,26.686,32.222,40.356,31.806,31.482,26.666,20.965,34.792,48.309,21.549,23.868,17.781,18.934,19.046,18.187,17.875,33.662,15.102,27.178,26.941,23.090,22.878,29.603,21.234,25.351,26.098,21.015
473,21.344,25.573,20.557,24.417,20.690,30.286,38.159,23.446,20.022,24.157,20.439,26.832,32.256,40.323,31.397,31.437,26.644,20.879,34.623,48.998,21.682,23.971,18.026,19.073,19.176,18.180,17.920,34.165,15.120,27.495,26.791,22.940,22.945,29.743,21.345,25.502,26.288,21.016
474,21.405,25.203,20.520,24.415,20.558,30.218,38.301,23.383,19.987,24.020,20.401,26.759,32.189,39.868,31.559,31.710,26.633,20.722,34.751,48.667,21.584,23.721,17.905,18.969,19.049,18.224,17.968,33.670,15.117,27.438,26.883,23.012,22.839,29.403,21.229,25.265,26.264,21.110
475,21.353,24.543,20.563,24.510,20.477,30.374,38.344,23.171,19.739,23.962,20.432,26.757,32.628,40.915,31.892,31.728,26.805,20.649,34.757,48.351,21.385,23.830,17.927,18.914,19.016,18.089,17.923,33.957,15.200,27.263,26.948,23.096,23.094,29.637,21.394,25.337,25.935,21.004
476,21.459,24.908,20.459,24.469,20.395,30.229,38.179,23.703,20.004,23.978,20.475,26.521,32.555,40.715,31.748,31.599,26.573,20.489,34.878,48.331,21.622,24.006,17.937,19.055,19.173,17.973,18.005,34.210,14.973,27.213,26.952,22.877,22.701,29.383,21.404,25.419,26.017,21.086
477,21.320,24.850,20.534,24.440,20.787,30.197,38.383,23.800,19.885,24.005,20.470,27.026,32.394,40.637,31.980,31.723,26.556,20.847,34.760,48.457,21.538,23.827,17.976,18.991,19.160,18.026,17.979,34.000,15.163,27.260,26.668,23.099,22.957,29.627,21.417,25.219,26.303,20.974
478,21.076,25.274,20.520,24.463,20.444,30.166,38.193,23.629,19.982,24.228,20.473,26.779,32.327,40.748,31.453,31.741,26.493,20.728,34.510,48.459,21.563,24.088,17.880,18.949,18.987,18.003,17.973,34.028,15.227,27.340,27.060,23.069,22.921,29.703,21.307,24.824,26.200,21.033
479,21.018,24.912,20.584,24.576,20.599,29.945,37.882,23.726,20.111,24.125,20.183,26.748,32.288,40.283,31.605,31.596,26.855,20.390,34.838,48.538,21.699,23.891,17.935,19.018,19.317,18.028,18.024,34.097,15.122,27.352,26.879,22.913,22.835,29.403,21.373,24.978,26.233,21.081
480,21.417,25.194,20.651,24.497,21.082,30.330,38.265,23.577,20.469,24.225,20.457,26.837,32.363,40.231,31.647,31.635,27.058,20.575,34.446,48.694,21.542,23.865,17.826,18.958,18.922,17.985,17.886,34.040,15.144,27.333,26.993,23.006,22.748,29.390,21.320,25.183,26.257,21.156
481,21.360,24.604,20.490,24.556,21.301,30.426,38.136,23.411,20.814,24.423,20.152,26.801,32.409,40.634,31.755,31.742,26.392,20.556,34.691,48.322,21.612,24.147,17.917,19.015,19.023,19.881,17.779,33.909,15.068,27.432,26.993,22.790,22.587,29.537,21.406,24.971,26.126,20.921
482,21.293,24.483,20.592,24.340,21.149,30.208,38.255,23.617,20.438,24.017,20.261,26.590,32.351,40.458,31.574,31.829,26.595,20.329,34.748,48.896,21.531,23.947,17.919,19.064,19.157,20.486,18.016,34.219,15.098,27.270,26.979,23.222,22.874,29.570,21.360,25.194,26.168,21.018
483,21.411,24.333,20.546,24.739,20.792,29.974,38.534,23.709,20.500,24.145,20.439,26.786,32.282,40.125,31.738,31.985,26.362,20.514,34.951,48.367,21.710,24.050,17.799,18.951,19.105,19.970,17.920,34.281,15.241,27.400,26.848,23.126,22.681,29.690,21.442,25.022,26.100,20.938
484,21.293,24.262,20.422,24.474,20.623,30.234,38.265,23.417,20.336,24.153,20.339,26.733,32.271,40.156,31.574,31.644,26.693,20.339,34.832,48.491,21.643,23.900,17.842,18.967,19.105,19.576,17.941,33.940,15.185,27.070,26.905,23.135,22.937,29.500,21.206,25.100,26.135,21.018
485,21.344,24.566,20.779,24.349,20.579,30.151,38.218,23.520,20.319,24.147,20.408,26.932,32.488,40.208,31.794,31.328,26.844,20.495,34.781,48.770,21.528,23.804,17.856,18.940,19.049,19.262,17.816,34.318,15.046,27.190,26.983,22.958,22.984,29.437,21.305,25.007,26.285,21.037
486,21.187,24.337,20.485,24.567,20.643,30.197,37.976,23.480,20.093,24.058,20.318,26.689,32.323,40.156,31.824,31.811,26.696,20.409,34.832,48.640,21.734,23.912,18.004,19.155,19.212,19.039,17.997,34.259,15.129,27.327,26.874,23.123,23.087,30.013,21.251,24.914,26.307,21.121
487,21.221,24.198,20.475,24.417,20.465,30.088,38.267,23.331,19.996,23.965,20.460,26.812,32.462,40.875,31.755,31.829,26.611,20.281,34.845,48.412,21.699,23.924,17.957,19.172,19.281,18.675,17.907,33.923,15.107,27.333,26.839,22.826,22.764,29.573,21.364,24.993,26.135,21.183
488,21.230,23.974,20.466,24.447,20.558,30.182,38.246,23.440,20.035,23.993,20.235,26.861,32.712,41.330,32.123,31.686,26.567,20.444,34.608,48.736,21.640,24.053,17.895,19.216,19.154,18.693,18.048,34.142,15.132,27.089,27.216,22.907,22.681,29.550,21.465,25.025,26.039,21.042
489,21.257,23.994,20.485,24.497,20.652,30.314,38.157,23.571,20.155,24.003,20.424,26.647,32.269,40.950,31.534,31.359,26.564,20.406,34.672,48.592,21.563,23.886,17.941,19.053,18.928,18.299,17.883,33.997,15.215,27.279,26.955,23.063,22.957,29.503,21.469,25.018,26.115,21.097
490,21.151,24.085,20.456,24.340,20.325,30.262,38.232,23.257,19.912,23.995,20.442,26.748,32.434,40.512,31.527,31.427,26.877,20.629,34.529,48.189,21.626,23.836,17.824,19.024,19.150,18.360,17.832,33.915,15.173,27.206,26.839,22.871,23.055,29.537,21.335,24.677,26.124,21.090
491,21.275,23.888,20.453,24.528,20.716,30.273,38.181,23.640,20.022,24.323,20.315,26.744,32.292,40.406,31.716,31.433,26.636,20.307,34.697,48.532,21.591,24.062,17.807,19.110,19.121,18.200,17.968,34.128,15.129,27.597,26.850,22.946,22.972,29.327,21.305,24.799,26.072,21.165
492,21.305,23.682,20.402,24.517,20.807,30.387,38.222,23.514,19.881,24.128,20.488,27.027,32.385,40.469,31.809,32.153,26.562,20.518,34.813,48.187,21.843,23.971,17.828,19.102,19.062,18.162,17.910,34.031,15.115,27.473,27.022,22.991,23.000,29.690,21.455,24.785,26.390,21.161
493,21.142,25.222,24.542,25.812,21.310,39.649,42.456,27.097,20.624,27.972,20.382,40.554,36.574,43.130,41.451,33.655,33.425,21.176,35.012,49.622,23.916,24.328,17.978,19.302,19.765,19.181,18.069,33.977,15.263,29.521,33.397,23.165,23.091,30.867,23.535,25.387,27.523,21.419
494,21.329,25.080,24.285,25.202,21.304,57.073,45.257,32.337,20.743,28.597,20.491,47.185,38.955,44.078,44.115,32.932,31.014,20.898,35.326,49.550,24.955,24.123,18.146,19.406,19.722,20.321,18.090,33.989,15.080,31.352,34.592,23.533,23.390,32.130,23.806,25.351,26.765,21.513
495,21.350,24.396,22.411,24.930,21.035,48.881,40.864,30.657,20.283,26.087,20.426,39.711,35.271,41.729,37.939,32.122,28.786,20.808,35.097,48.896,23.262,24.320,18.024,19.177,19.320,19.667,18.056,34.290,15.266,29.794,30.358,23.257,23.114,30.867,22.219,24.953,26.333,21.304
496,21.423,24.159,21.389,24.587,20.962,41.855,39.310,28.703,20.327,25.067,20.646,34.936,33.966,41.658,34.458,32.010,27.438,20.639,34.929,48.514,22.189,23.962,17.903,19.038,19.056,19.377,18.019,34.054,15.124,28.454,28.786,22.961,22.776,30.410,21.781,25.290,26.283,21.229
497,21.278,24.053,20.898,24.540,20.947,37.158,38.462,27.331,20.341,24.325,20.434,31.583,33.234,40.446,33.196,32.303,27.049,20.565,34.907,48.586,21.930,24.179,17.860,19.177,19.056,18.918,18.061,34.128,15.173,28.083,27.489,22.841,23.063,30.120,21.543,24.968,26.257,21.112
498,21.378,24.085,20.722,24.376,21.061,34.190,38.371,27.126,20.066,24.202,20.473,29.850,32.940,40.368,32.716,32.175,26.929,20.182,34.653,48.748,21.797,23.780,18.047,19.413,18.971,18.769,17.931,33.781,15.129,27.819,27.105,22.964,23.142,29.720,21.455,25.072,26.092,21.223
499,21.230,23.950,20.734,24.408,20.883,32.774,38.037,26.257,20.049,24.157,20.439,28.987,32.531,40.856,32.365,32.228,26.868,20.482,34.855,48.802,21.787,23.918,18.028,20.029,19.196,18.572,17.939,34.406,15.024,27.578,27.090,22.910,23.067,29.680,21.501,25.043,26.022,21.132
500,21.462,23.997,20.690,24.574,20.827,32.096,38.623,26.143,19.876,24.410,20.377,28.011,32.529,41.005,32.049,32.007,26.595,20.450,34.711,48.617,21.598,24.370,18.061,20.150,19.023,18.463,18.045,34.105,15.241,27.238,27.181,23.234,23.118,29.927,21.547,24.875,26.270,21.216
501,21.332,23.930,20.574,24.286,20.652,31.247,38.259,25.611,20.071,24.067,20.514,27.687,32.596,40.965,31.963,32.141,26.877,20.649,34.547,48.691,21.678,24.150,18.095,19.797,19.229,18.481,17.960,34.270,15.159,27.438,27.060,23.126,22.886,29.827,21.486,24.753,26.216,21.038
502,21.287,23.936,20.542,24.465,21.099,30.777,38.132,25.457,20.062,24.170,20.297,27.260,32.290,40.818,31.578,32.323,26.929,20.620,34.693,48.779,21.818,23.833,18.000,19.689,19.082,18.319,17.984,34.111,15.215,27.143,27.024,22.967,23.150,29.690,21.417,24.939,26.279,21.187
503,21.305,24.091,20.610,24.565,20.713,30.616,38.033,25.097,19.934,24.115,20.178,27.126,32.305,40.245,31.836,32.264,26.849,20.457,34.619,48.300,21.647,23.897,17.805,19.333,19.245,18.283,17.923,34.335,15.178,27.644,26.855,23.111,22.819,29.720,21.398,25.018,26.061,21.267
504,21.181,24.106,20.414,24.356,20.591,30.488,38.020,24.983,19.920,24.013,20.398,26.991,32.501,40.493,31.809,32.327,26.504,20.498,34.637,48.617,21.881,23.956,17.765,19.413,19.242,18.162,17.918,33.957,15.137,27.454,26.931,23.033,22.902,29.587,21.459,24.642,26.329,21.168
505,21.199,24.041,20.474,24.313,20.509,30.371,38.306,24.491,19.894,24.093,20.333,26.914,32.348,40.630,31.723,32.184,26.723,20.415,35.088,48.507,21.598,24.070,17.824,19.254,18.873,18.138,18.008,34.278,15.168,27.444,27.124,22.716,22.961,29.567,21.533,24.961,26.322,21.176
506,21.308,23.932,20.530,24.345,20.971,30.558,38.208,24.526,20.088,24.298,20.532,26.868,32.525,40.771,31.794,32.772,26.682,20.332,34.647,48.234,21.752,23.988,17.858,19.938,19.150,18.130,17.910,34.455,15.071,27.638,26.886,22.952,22.701,29.783,21.200,24.986,26.168,21.077
507,21.239,23.965,20.410,24.533,20.842,30.366,38.269,24.183,20.221,24.055,20.372,26.775,32.206,40.262,31.902,32.636,26.740,20.537,34.734,48.221,21.521,24.202,17.992,19.770,19.190,18.062,17.835,34.043,15.132,27.213,26.967,22.704,22.638,29.617,21.326,24.885,26.244,21.148
508,21.332,23.939,20.454,24.383,20.640,30.288,38.377,24.314,19.774,24.195,20.336,26.848,32.406,40.738,31.689,32.795,26.896,20.358,34.623,48.849,21.769,24.018,17.880,19.746,19.118,18.121,17.984,34.176,15.078,27.400,26.739,23.081,22.799,29.377,21.531,25.018,26.344,21.167
509,21.287,23.762,20.605,24.526,20.623,30.177,37.955,23.920,19.903,23.962,20.385,26.611,32.335,40.267,31.645,32.576,26.775,20.534,34.619,48.709,21.727,24.006,17.949,19.486,18.980,18.039,17.923,34.261,15.156,27.194,27.024,22.796,23.024,29.737,21.373,24.817,26.366,21.234
510,21.269,23.799,20.592,24.549,20.392,30.138,38.138,23.811,20.000,23.987,20.385,26.790,32.443,40.314,31.914,32.826,26.751,20.489,34.545,48.372,21.556,24.044,17.963,19.393,19.095,18.089,18.074,33.884,15.166,27.546,26.850,22.952,22.795,29.720,21.463,24.982,26.305,20.945
511,21.447,24.185,20.605,24.560,20.319,30.044,38.519,23.943,20.022,24.025,20.468,26.870,32.553,40.535,31.738,32.813,26.614,20.546,34.732,48.511,21.476,23.698,17.945,19.258,19.046,18.024,17.960,34.457,15.200,27.460,27.000,23.159,22.949,29.647,21.476,24.928,26.211,21.035
512,21.260,24.095,20.402,24.510,20.626,30.182,38.118,23.914,20.119,23.972,20.411,26.748,32.374,40.321,31.848,32.963,26.603,20.565,34.774,48.417,21.703,24.141,17.988,19.278,19.056,18.126,17.840,34.173,15.154,27.283,27.003,23.081,23.075,29.643,21.189,24.903,26.388,21.007
513,21.420,23.806,20.512,24.438,20.585,30.104,38.118,23.749,19.938,23.972,20.328,27.015,32.325,40.057,31.860,32.923,26.414,20.569,34.656,48.680,21.731,23.821,17.858,19.126,19.042,17.933,17.891,34.264,15.044,27.406,26.997,23.039,22.976,29.550,21.352,25.004,26.170,20.967
514,21.224,24.005,20.510,24.361,20.436,30.122,38.308,23.800,20.235,24.212,20.276,26.781,32.518,40.693,31.559,32.788,26.496,20.569,34.504,48.649,21.542,24.070,17.870,19.062,18.964,17.997,18.027,34.097,15.180,27.203,26.931,22.775,22.906,29.517,21.322,24.878,26.131,21.172
515,21.178,24.112,20.523,24.651,20.406,30.249,38.377,23.560,20.027,24.112,20.419,26.894,32.503,40.743,31.846,32.907,26.526,20.463,34.753,48.937,21.766,23.994,17.895,19.132,19.049,17.980,18.003,34.318,15.190,27.432,26.905,23.015,23.012,29.650,21.326,25.308,26.209,21.038
516,21.287,23.964,20.451,24.299,20.482,30.197,38.214,23.931,20.058,24.110,20.318,26.890,32.634,40.802,31.956,33.147,26.819,20.415,34.797,48.800,21.476,23.589,17.848,19.099,18.873,18.078,17.952,34.301,15.193,27.343,26.872,22.889,22.917,29.700,21.484,24.849,26.209,21.071
517,21.369,23.859,20.566,24.637,20.415,30.151,38.275,23.869,20.000,24.108,20.450,26.841,32.338,40.441,31.750,32.892,26.636,20.489,34.619,48.475,21.580,23.909,17.856,18.954,19.118,18.082,18.168,34.244,15.178,27.441,27.069,22.982,22.803,29.767,21.644,24.932,26.098,21.168
518,21.529,23.953,20.467,24.438,20.696,30.055,38.222,23.669,19.969,24.062,20.315,26.773,32.301,40.526,32.051,33.001,26.542,20.457,34.795,48.946,21.448,24.044,17.864,18.914,19.127,18.056,17.939,34.358,15.132,27.400,26.808,23.066,22.815,29.377,21.360,25.111,26.333,20.949
519,21.272,23.979,20.640,24.465,20.497,30.145,38.210,23.411,19.876,24.077,20.377,26.713,32.366,40.441,31.686,32.688,26.666,20.431,34.508,48.423,21.717,23.886,17.799,18.982,19.085,18.024,17.947,34.256,15.141,27.429,26.886,23.090,22.965,29.687,21.198,25.025,26.471,21.024
520,21.320,23.840,20.440,24.408,20.708,30.075,38.183,23.474,19.996,23.888,20.419,26.684,32.153,40.257,31.752,32.941,26.542,20.482,34.658,48.727,21.535,23.941,17.913,18.929,19.026,17.984,18.061,34.261,15.205,27.356,26.820,22.686,22.669,29.520,21.581,24.875,26.305,21.037
521,21.118,23.929,20.597,24.619,20.629,30.119,38.438,23.383,19.978,24.058,20.537,26.773,32.411,40.705,31.809,32.957,26.592,20.623,34.640,48.752,21.759,23.842,17.694,18.927,19.176,17.953,18.096,34.270,15.115,27.356,26.815,23.003,22.787,29.333,21.402,24.821,26.440,20.978
522,21.109,23.741,20.485,24.467,20.588,30.122,38.126,23.640,19.934,24.195,20.344,26.773,32.497,40.785,31.860,33.380,26.488,20.486,34.670,48.696,21.559,24.117,17.925,19.132,19.268,18.058,18.008,33.884,15.273,27.340,26.853,23.003,22.996,29.660,21.486,25.072,26.089,21.148
523,21.284,23.868,20.461,24.508,20.602,30.270,38.246,23.360,20.124,23.983,20.225,26.740,32.299,40.271,32.022,33.607,26.726,20.534,34.792,48.653,21.734,24.076,17.817,19.046,19.105,18.005,18.080,34.338,15.200,27.562,26.824,23.078,23.024,29.603,21.324,24.961,26.346,21.203
524,21.311,24.088,20.482,24.478,20.497,30.164,38.006,23.537,19.925,23.925,20.315,26.881,32.596,40.333,31.588,33.651,26.710,20.572,34.755,48.376,21.517,23.889,17.947,19.108,19.078,18.013,17.971,34.051,15.234,27.140,26.898,23.120,22.874,29.217,21.568,25.283,26.041,21.060
525,21.148,24.480,20.430,24.469,20.515,30.094,38.446,23.663,19.934,23.990,20.434,26.784,32.202,40.965,32.007,33.278,26.764,20.272,34.746,48.414,21.521,23.865,17.917,19.057,19.075,17.983,18.061,34.185,15.151,27.190,26.929,22.778,23.114,29.833,21.331,25.513,26.318,21.115
526,21.375,24.110,20.475,24.610,20.617,30.171,38.363,23.617,19.872,23.948,20.359,26.678,32.546,40.665,31.650,33.242,26.693,20.728,34.743,48.577,21.706,24.082,17.909,18.962,19.075,17.930,17.936,33.946,15.261,27.508,26.950,22.778,22.780,29.753,21.377,25.391,26.318,20.954
527,21.202,23.950,20.520,24.372,20.898,30.135,38.334,23.571,20.482,24.205,20.442,26.722,32.488,40.776,31.850,33.741,26.636,20.649,34.753,48.570,21.570,23.965,17.968,19.269,19.199,18.332,17.947,34.236,15.278,27.597,26.762,23.180,22.740,29.690,21.291,25.215,26.015,20.910
528,21.447,23.920,20.406,24.574,21.161,30.223,38.075,23.497,20.164,24.140,20.537,26.733,32.619,40.868,31.865,34.231,26.685,20.556,34.831,48.635,21.843,24.161,17.955,21.046,19.092,20.067,17.814,34.284,15.154,27.349,27.088,23.078,22.819,29.060,21.516,24.900,26.386,21.042
529,21.378,23.767,20.578,24.571,20.865,29.977,38.301,23.566,20.279,24.215,20.313,26.888,32.357,40.646,31.870,34.268,26.573,20.508,34.660,48.682,21.745,24.141,17.852,20.903,19.186,19.828,17.872,34.438,15.105,27.578,26.884,22.871,22.988,29.477,21.314,25.323,26.139,21.137
530,21.199,23.835,20.443,24.308,20.778,30.200,38.550,23.571,20.159,24.230,20.537,26.821,32.269,40.566,31.816,34.131,26.781,20.518,34.857,48.691,21.462,24.191,17.929,20.402,19.003,19.293,17.947,34.196,15.163,27.149,26.921,22.979,23.059,29.513,21.280,24.720,26.272,21.119
