 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38
188,42.101,42.422,49.147,34.574,52.677,47.768,62.258,32.692,36.534,43.820,40.189,37.729,35.115,44.210,28.304,58.326,35.385,57.470,39.717,36.007,33.942,58.407,40.875,42.886,35.592,34.120,34.743,37.566,39.905,33.014,54.777,43.370,43.941,33.621,43.247,37.461,41.640,31.212
189,42.051,42.651,49.521,34.692,51.894,47.726,62.065,32.241,36.387,43.900,40.669,37.569,34.770,44.521,28.299,58.352,35.515,58.141,39.574,36.007,34.040,58.516,40.625,42.717,35.555,34.240,34.767,37.800,39.632,33.077,54.731,43.297,44.684,33.710,43.600,37.277,41.927,31.375
190,41.815,42.433,48.749,34.629,52.082,48.215,62.362,32.258,36.466,43.853,40.621,37.706,34.695,44.388,28.171,58.260,35.535,58.141,39.790,36.018,33.826,58.294,40.970,42.829,35.642,34.002,34.596,37.747,39.797,32.988,54.895,42.583,43.941,33.758,43.664,37.488,41.601,30.985
191,41.913,41.997,49.118,34.651,52.086,48.173,61.964,32.420,36.513,44.026,40.729,37.847,34.967,44.408,28.413,58.154,35.452,57.975,39.626,35.708,33.833,58.761,40.948,43.302,35.673,33.966,34.746,37.601,39.938,33.275,55.077,43.469,44.118,33.341,43.531,37.696,41.596,31.066
192,42.008,42.025,48.867,34.560,52.162,48.013,62.000,32.611,36.519,44.131,40.271,37.500,35.325,44.210,28.365,58.219,35.452,57.864,39.645,35.958,33.899,58.604,40.526,42.837,35.523,34.229,34.894,37.350,39.586,33.066,54.931,43.204,44.649,33.383,43.430,37.328,41.648,31.375
193,41.766,42.458,49.578,35.004,51.973,48.321,62.286,32.482,36.365,44.095,40.678,37.845,34.984,44.438,28.381,58.447,35.590,58.048,39.576,35.799,34.185,58.149,40.789,42.954,35.427,34.217,34.955,37.619,39.691,33.025,55.113,43.015,43.858,33.769,43.483,37.219,41.948,31.170
194,42.060,42.221,48.957,34.710,52.387,48.204,62.529,32.319,36.118,44.095,40.186,37.722,34.877,44.071,28.413,58.509,35.568,57.855,39.426,35.933,33.971,58.222,40.759,43.000,35.928,34.201,34.785,37.893,39.623,32.977,54.938,43.536,44.139,33.738,43.320,37.195,42.157,31.203
195,42.132,41.981,48.616,34.637,51.989,48.159,62.273,32.510,36.487,44.010,40.530,37.606,34.947,43.976,28.299,58.247,36.006,58.002,39.663,36.261,33.812,58.202,40.806,42.878,35.498,34.236,35.015,37.533,39.961,33.034,55.356,42.743,44.714,33.124,43.380,37.275,41.880,31.406
196,42.114,41.681,48.877,34.815,52.137,48.144,62.346,32.605,36.346,43.969,40.457,37.704,35.115,44.615,28.466,58.429,35.440,57.933,39.465,36.092,34.239,58.270,40.931,42.978,35.819,34.256,34.744,37.747,39.710,33.105,55.421,42.799,44.248,33.266,43.572,37.539,42.077,31.126
197,42.218,42.297,49.526,34.645,52.356,47.754,62.549,32.420,36.577,43.727,40.621,37.715,34.704,44.115,28.135,58.560,35.596,57.876,39.515,36.261,33.899,57.936,40.543,43.307,35.526,33.959,34.856,37.685,39.754,32.825,54.962,42.679,44.499,33.301,43.437,37.477,41.655,31.196
198,42.227,42.166,48.943,34.702,52.560,47.982,62.385,32.398,36.376,44.192,40.230,37.826,35.021,43.944,28.390,58.452,35.651,58.097,39.713,35.754,34.254,58.435,40.737,42.943,35.318,34.123,34.865,37.726,39.956,32.975,55.144,42.930,46.150,33.332,43.435,37.536,42.109,31.309
199,42.246,42.403,49.043,34.661,52.374,48.310,62.115,32.381,36.395,43.939,40.044,37.630,35.267,44.104,28.326,58.679,35.842,58.115,39.656,36.014,33.804,58.228,40.681,42.967,35.508,34.378,34.761,37.455,39.812,33.180,55.044,42.921,45.926,33.209,43.334,37.603,41.730,31.095
200,41.843,42.044,48.938,34.501,52.425,47.993,62.878,32.650,36.605,43.690,40.568,37.637,35.395,44.145,28.354,57.861,35.609,57.548,39.636,35.958,33.880,58.339,40.358,43.111,35.424,34.165,34.995,37.547,39.681,32.963,55.023,43.259,45.673,33.260,43.469,37.109,41.901,31.236
201,42.020,42.153,48.863,34.708,52.277,48.334,62.521,32.462,36.628,44.194,40.820,37.551,34.770,44.228,28.452,58.306,35.643,57.689,39.615,35.715,34.225,58.167,40.940,42.978,35.411,34.143,34.563,37.494,39.493,32.768,55.277,42.752,44.932,33.202,43.334,37.459,41.631,31.086
202,42.064,42.392,48.512,34.617,52.316,47.912,62.237,32.625,36.147,43.858,40.817,37.551,35.045,44.601,28.525,58.262,35.432,57.717,39.670,35.923,34.116,57.723,40.987,42.997,35.377,34.014,34.720,37.687,39.764,33.217,55.531,42.980,44.799,33.659,43.600,37.411,41.672,31.201
203,42.209,42.275,48.398,34.688,52.248,48.108,62.352,32.277,36.218,43.957,40.880,37.465,34.938,44.036,28.311,57.630,35.565,57.795,39.428,35.585,34.047,57.941,40.556,42.677,35.243,34.268,34.923,37.500,39.679,33.009,54.774,43.140,44.935,33.195,43.057,37.741,41.803,30.883
204,41.685,42.169,48.441,34.730,51.887,48.046,62.096,32.429,36.132,44.265,40.599,37.773,35.198,43.988,28.370,58.008,35.629,57.698,39.777,35.750,34.188,58.094,40.530,42.812,35.807,34.113,34.631,37.484,39.679,32.995,55.103,42.872,45.324,33.319,43.245,37.464,41.798,31.044
205,42.231,42.158,48.488,34.479,52.104,47.912,62.336,32.569,36.801,43.723,40.470,37.942,35.037,44.053,28.242,58.267,35.690,58.081,39.594,36.011,33.844,57.888,41.004,43.003,35.601,34.181,34.803,37.506,40.072,32.932,55.031,42.892,45.015,33.100,43.254,37.419,41.627,31.119
206,42.083,42.343,49.384,34.649,52.345,48.038,62.201,32.476,36.353,43.979,40.300,37.523,34.835,44.006,28.242,58.064,35.759,57.924,39.283,36.014,34.076,58.007,40.625,43.250,35.829,34.285,34.735,37.467,39.795,33.232,54.785,42.848,45.566,33.494,43.481,37.320,41.522,31.124
207,41.826,42.262,49.137,34.393,52.553,48.378,62.224,32.636,36.863,44.111,40.918,37.843,35.247,44.311,28.315,58.000,35.291,57.938,39.729,36.053,33.841,58.422,40.431,42.780,35.336,34.187,34.980,37.459,39.689,33.194,54.990,43.035,45.035,33.390,43.474,37.323,41.697,30.954
208,41.972,42.215,49.460,34.436,52.223,48.188,62.568,32.555,36.402,43.875,40.789,37.512,34.893,44.574,28.534,58.527,35.618,57.816,39.497,36.088,34.373,58.334,40.638,43.141,35.530,33.961,34.994,37.302,39.863,33.487,55.015,42.845,45.003,33.149,43.577,37.760,41.816,30.852
209,42.218,42.131,48.991,34.923,52.073,48.281,63.005,32.507,36.415,43.962,40.757,37.891,34.877,44.370,28.258,58.149,35.579,58.164,39.606,35.937,33.978,57.994,40.573,43.122,35.586,34.043,34.912,37.395,40.104,33.009,55.254,42.991,45.472,33.206,43.396,37.613,41.689,31.362
210,42.036,42.221,49.322,34.592,52.274,47.947,62.414,32.527,36.250,43.984,40.410,37.762,34.626,44.391,28.363,57.936,35.717,57.486,39.522,36.004,34.261,58.431,40.474,43.274,35.673,34.333,34.723,37.648,39.358,32.930,54.777,42.988,44.861,33.160,43.378,37.453,42.009,31.068
211,42.121,42.403,49.019,34.728,52.732,48.265,62.271,32.697,36.594,43.991,40.637,38.125,34.947,44.133,28.132,58.445,35.607,57.820,39.791,35.775,33.848,57.844,41.091,43.125,35.548,34.085,34.770,37.354,39.768,33.217,54.928,42.977,45.083,33.279,43.346,37.357,41.408,31.088
212,42.043,41.986,49.825,34.791,51.881,48.033,62.331,32.403,36.626,44.171,40.483,37.623,34.988,43.728,28.288,58.483,35.429,57.751,39.317,36.183,33.750,58.338,40.379,42.628,35.343,34.111,34.640,37.488,39.824,33.273,54.669,42.913,45.136,33.505,43.313,37.709,41.597,31.104
213,41.883,42.150,48.938,34.637,52.248,48.157,62.344,32.353,36.312,44.202,40.631,37.641,34.979,44.246,28.409,58.018,35.366,57.995,40.114,36.377,34.134,58.716,40.961,43.182,35.539,34.179,34.900,37.496,39.718,32.872,54.867,42.767,45.466,33.157,43.332,37.544,41.860,31.126
214,41.994,42.011,49.066,34.538,52.015,47.712,62.427,32.457,36.829,44.232,40.826,37.546,35.288,44.299,28.221,58.429,35.360,57.512,39.560,36.077,34.156,58.039,40.328,43.076,35.324,33.991,34.947,37.436,39.660,33.234,54.708,43.414,44.835,33.603,43.311,37.128,41.755,31.448
215,42.022,41.779,48.910,34.649,52.077,48.011,62.044,32.546,36.652,44.206,40.886,37.569,34.802,43.790,28.432,58.347,35.740,57.408,39.729,36.028,34.279,58.806,40.491,43.076,35.639,34.139,34.764,37.632,39.669,33.080,54.864,42.997,45.074,33.251,43.590,37.304,41.519,31.091
216,42.231,42.183,49.161,34.481,52.088,48.044,62.047,32.462,36.263,43.955,40.303,37.762,34.963,44.041,28.463,58.285,35.416,57.677,39.528,36.109,34.138,58.244,41.056,43.041,35.788,33.975,34.744,37.432,39.735,33.105,54.638,42.965,45.369,33.124,43.462,37.525,41.659,30.969
217,42.197,42.567,49.853,34.606,52.117,48.053,61.766,32.283,36.524,43.725,40.230,37.646,35.066,44.059,28.521,57.915,35.252,58.922,39.608,36.574,34.355,58.371,40.716,43.117,35.857,33.998,34.843,37.463,40.969,32.988,55.438,42.461,44.218,33.146,43.762,37.541,41.618,31.225
218,42.147,41.839,49.445,34.679,51.925,48.206,62.219,32.563,36.620,44.130,40.874,38.081,35.074,44.512,28.208,58.365,35.997,59.297,39.244,36.296,33.739,58.301,40.194,43.185,35.539,34.419,34.862,37.551,41.238,33.242,54.910,42.688,43.401,33.239,43.432,37.485,41.743,31.168
219,42.197,42.414,48.986,34.659,52.192,47.743,62.081,32.303,36.188,44.170,40.890,37.632,34.897,44.192,28.285,57.776,35.798,58.995,39.371,35.835,34.174,58.646,40.543,42.484,35.427,34.084,34.788,37.529,40.747,33.073,55.100,42.924,43.788,33.259,43.572,37.176,41.974,31.230
220,41.834,42.136,49.175,34.606,52.299,47.867,62.406,32.622,36.314,44.239,40.899,37.678,34.671,44.429,28.279,58.051,35.493,59.005,39.496,35.796,34.083,58.272,41.116,42.970,35.713,34.193,34.766,37.562,40.762,33.194,55.518,42.872,44.071,33.142,43.819,37.261,41.713,31.121
221,42.155,42.054,49.062,34.702,52.173,47.920,61.997,32.538,36.346,44.123,40.852,37.620,35.140,44.053,28.290,57.658,35.324,58.760,39.506,36.018,34.094,58.081,40.371,43.098,35.414,34.130,34.924,37.440,40.520,33.112,54.813,42.863,44.419,32.905,43.423,37.576,41.828,31.223
222,42.066,41.839,49.787,34.493,51.781,48.257,61.987,32.613,36.224,44.168,40.391,37.671,34.881,43.979,28.368,58.512,35.302,58.528,39.362,36.232,33.880,58.062,40.935,42.652,35.283,34.235,34.735,37.521,40.015,33.066,54.859,43.000,43.717,33.035,43.478,37.245,41.704,31.051
223,42.157,42.578,49.545,34.931,52.365,47.600,62.292,32.563,36.588,44.021,40.603,37.632,34.757,44.393,28.368,58.468,35.695,58.210,39.572,35.873,33.949,58.422,40.733,42.967,35.651,34.397,34.693,37.467,40.184,32.909,54.838,42.411,42.286,33.095,43.211,37.256,41.663,31.393
224,42.146,42.441,49.701,34.744,52.259,48.086,62.529,32.669,36.628,44.197,40.483,37.653,35.053,44.565,28.180,58.303,35.560,58.099,39.619,35.968,34.181,58.006,40.371,42.826,35.193,33.908,34.964,37.615,39.952,33.043,55.541,43.207,42.782,33.386,43.178,37.629,41.884,30.996
225,42.149,42.210,48.479,34.540,52.301,48.265,62.315,32.356,36.502,44.398,40.495,37.759,34.691,44.388,28.374,58.283,35.626,57.892,39.579,36.310,33.877,57.760,41.017,42.880,35.371,34.181,34.620,37.379,39.923,33.251,55.464,42.697,42.923,33.636,43.199,37.315,41.978,31.150
226,42.097,42.065,49.943,34.677,52.427,48.270,62.393,32.518,36.083,44.244,40.760,37.500,35.123,44.453,28.434,57.982,35.440,57.853,39.595,36.018,33.529,57.952,40.461,42.731,35.741,34.221,34.826,37.451,40.010,32.966,54.938,42.956,43.195,33.270,43.348,37.491,41.708,30.985
227,42.415,42.155,48.758,34.560,52.551,47.816,62.221,32.325,36.246,44.240,40.237,37.465,34.951,44.695,28.365,58.069,35.526,58.018,39.537,35.792,33.656,58.160,40.849,42.943,35.564,34.236,34.900,37.599,39.698,33.127,54.849,42.950,43.142,33.235,43.799,37.461,41.700,31.077
228,42.000,42.060,49.090,34.544,52.009,47.900,62.789,32.717,36.485,44.272,40.372,37.481,34.889,44.071,28.308,57.802,35.122,57.998,39.328,36.000,34.047,58.262,40.681,43.152,35.648,34.224,34.973,37.749,39.950,32.971,54.990,42.685,43.920,33.384,43.174,37.507,41.498,31.152
229,42.119,42.226,49.185,34.852,52.336,48.195,62.438,32.190,36.908,43.799,40.625,37.727,34.971,44.302,28.185,58.524,35.814,57.965,39.496,35.951,33.728,57.895,40.491,43.152,35.598,34.050,34.699,37.613,40.089,32.927,54.654,42.408,43.534,33.342,43.579,37.643,41.715,31.249
230,41.992,42.324,49.005,34.793,52.173,48.321,62.263,32.325,36.611,44.102,40.505,37.917,35.037,44.053,28.326,57.717,35.546,58.136,39.567,36.099,34.040,58.279,40.664,42.590,35.439,34.229,34.814,37.615,39.886,32.986,54.826,42.802,43.670,33.204,43.291,37.603,41.919,30.925
231,42.188,42.338,49.118,34.347,52.142,47.931,62.169,32.443,36.306,43.976,40.685,37.775,34.951,44.139,28.304,58.098,35.543,57.541,39.435,35.891,33.870,57.807,40.897,43.103,35.514,34.192,34.729,37.539,39.905,32.725,54.759,42.869,43.811,33.404,43.297,37.411,41.743,31.238
232,42.294,42.267,48.706,34.497,52.668,48.022,61.711,32.669,36.402,44.099,40.429,37.764,34.926,44.175,28.463,58.152,35.490,57.668,39.339,35.739,33.830,58.292,40.522,42.745,35.707,34.100,34.732,37.870,39.718,33.267,55.413,42.528,42.953,33.268,43.709,37.533,41.758,30.870
233,42.340,42.452,48.592,34.722,52.073,47.843,62.333,32.345,36.579,44.460,40.590,37.914,34.975,43.778,28.285,58.262,35.823,57.995,39.560,35.894,34.130,58.002,41.142,42.905,35.685,34.170,34.949,37.558,39.602,33.080,55.059,42.825,43.153,33.410,43.634,37.645,41.803,31.110
234,42.084,42.210,49.024,34.789,51.909,47.923,62.297,32.448,36.551,43.953,40.845,37.678,34.798,44.269,28.288,58.252,35.723,58.219,39.528,35.577,33.957,58.116,40.668,43.272,35.486,34.117,34.672,37.525,39.778,32.913,55.187,42.531,43.770,33.357,43.442,37.472,41.985,31.077
235,41.983,42.466,49.602,34.629,52.560,47.920,62.154,32.392,36.654,44.097,40.227,37.919,34.811,44.047,28.290,58.321,35.416,58.297,39.415,36.183,33.638,58.193,40.966,43.128,35.614,34.014,34.743,37.636,39.605,33.312,54.979,42.554,43.080,33.219,43.634,37.413,41.322,31.287
236,42.194,41.714,49.081,34.460,52.250,48.268,62.385,32.501,36.628,44.247,40.284,37.766,35.103,44.311,28.048,58.018,35.307,57.949,39.640,35.894,33.909,58.235,41.043,42.448,35.667,34.210,34.359,37.471,40.041,33.127,55.128,42.743,43.327,33.033,43.302,37.816,41.652,31.150
237,42.149,42.112,49.204,34.582,52.487,48.248,62.747,32.546,36.423,44.104,40.120,37.715,34.753,44.296,28.358,57.918,35.482,57.988,39.453,35.789,33.924,58.295,40.991,42.967,35.408,34.054,34.805,37.553,39.600,32.954,55.305,43.155,42.676,33.443,43.217,37.296,41.712,31.084
238,41.996,42.281,49.256,34.560,52.051,47.889,62.167,32.235,36.447,44.036,40.785,37.722,34.580,43.988,28.329,57.537,35.593,57.710,39.412,35.965,33.935,58.081,40.974,43.312,35.670,34.262,34.908,37.451,39.696,33.029,54.644,42.700,43.124,32.862,43.378,37.109,41.757,31.075
239,42.160,42.332,48.976,34.611,52.232,47.805,62.336,32.258,36.487,44.171,40.420,37.764,34.942,43.861,28.292,58.308,35.640,57.809,39.474,35.630,33.837,58.437,40.836,42.878,35.486,34.267,34.738,37.459,39.609,33.077,55.151,42.895,42.670,33.131,43.245,37.312,41.878,30.982
240,42.198,42.049,49.194,34.826,52.250,47.954,62.174,32.465,36.568,43.773,40.218,37.889,34.889,44.251,28.189,58.208,35.399,57.705,39.542,35.951,33.855,58.189,40.582,42.747,35.555,34.203,34.634,37.467,39.781,33.078,54.308,42.551,43.307,32.964,43.217,37.267,41.964,31.185
241,42.105,42.591,49.469,34.578,52.274,48.285,62.630,32.431,36.400,44.502,40.404,37.556,34.840,44.201,28.297,58.021,35.382,57.578,39.515,35.961,34.250,57.804,40.690,42.571,35.340,34.252,34.788,37.605,39.983,33.050,54.705,42.822,43.425,32.993,43.430,37.824,41.721,31.093
242,42.232,41.951,48.910,34.489,51.918,48.325,62.315,32.412,36.378,44.294,40.505,37.630,34.728,43.905,28.413,58.617,35.429,57.915,39.417,35.961,33.714,58.081,40.069,42.633,35.439,34.130,34.793,37.537,39.675,33.146,55.026,42.994,43.348,33.189,43.499,37.408,41.828,31.068
243,42.294,42.207,48.810,34.667,52.312,48.212,62.536,32.333,36.254,44.232,40.536,37.641,35.082,44.109,28.025,58.296,35.485,58.159,39.504,35.923,33.790,58.506,40.530,42.473,35.324,34.227,34.946,37.669,39.584,33.191,55.026,43.003,43.879,33.058,43.476,37.688,41.586,30.932
244,42.022,42.406,49.365,34.653,52.343,48.257,61.875,32.409,36.885,44.407,40.880,37.681,34.823,44.059,28.269,57.905,35.640,57.749,39.610,36.102,33.928,58.231,40.780,42.655,34.988,34.009,34.826,37.469,39.605,32.973,54.887,42.825,43.475,33.077,43.396,37.488,41.762,31.002
245,42.137,41.869,49.526,34.594,52.498,47.704,62.346,32.451,36.269,44.016,40.603,37.720,34.765,44.722,28.352,58.262,35.241,58.021,39.426,35.824,33.996,57.932,40.478,42.799,35.657,34.134,34.649,37.687,39.689,32.815,54.982,42.840,43.723,33.113,43.508,37.072,41.914,31.245
246,42.055,42.005,48.640,34.700,52.248,47.920,62.427,32.403,36.662,44.240,40.631,37.558,35.148,44.092,28.162,58.614,35.296,57.804,39.608,35.926,34.652,58.147,40.509,42.503,35.486,34.048,35.129,37.749,39.992,32.959,55.015,43.391,43.466,33.319,43.469,37.237,41.541,31.181
247,42.206,41.777,48.564,34.471,52.131,47.996,62.221,32.429,36.630,44.315,40.505,37.644,34.840,44.145,28.103,57.807,35.731,57.790,39.595,36.039,34.188,58.437,40.897,42.796,35.508,34.327,34.843,37.765,39.623,33.134,55.408,43.137,43.649,33.259,43.490,37.531,41.738,31.073
248,41.951,42.341,49.649,34.592,52.113,48.060,62.234,32.683,36.374,43.924,40.565,37.891,34.926,44.251,28.249,58.578,35.607,70.253,39.806,36.056,33.873,58.220,40.797,42.902,35.474,34.448,42.348,37.512,44.476,33.100,55.287,42.886,42.549,33.217,43.208,37.419,41.978,31.236
249,41.927,41.864,49.275,34.694,52.549,47.852,62.432,32.420,36.581,43.638,40.555,37.794,35.148,44.186,28.308,57.943,35.645,71.007,39.683,36.000,34.344,57.835,40.871,42.783,35.601,34.254,44.455,37.570,44.586,32.975,54.585,42.784,41.460,33.339,43.556,37.651,41.654,31.232
250,42.278,42.335,49.716,34.594,52.427,48.015,62.482,32.426,36.444,44.247,40.530,37.653,34.778,43.988,28.226,57.897,35.501,71.302,39.811,35.933,33.576,58.167,40.797,42.878,35.421,34.268,42.799,37.193,43.534,32.945,54.890,42.656,41.360,33.056,43.403,37.525,41.768,31.020
251,42.004,42.240,49.280,34.872,52.007,47.918,62.651,32.742,36.671,44.324,40.603,37.593,34.893,43.905,28.260,57.697,35.391,71.724,39.840,36.113,33.790,58.389,40.836,42.524,35.604,34.072,41.334,37.496,42.913,33.071,54.879,42.700,42.419,33.346,43.714,37.336,41.558,31.267
252,42.186,42.044,48.872,34.479,52.316,48.259,62.359,32.417,36.679,44.502,40.628,37.817,34.963,43.855,28.205,58.224,35.584,70.583,39.583,36.021,34.065,57.510,41.022,42.443,35.860,34.321,40.545,37.514,42.646,33.020,55.387,42.685,42.516,33.051,43.364,37.536,41.640,31.051
253,42.087,42.526,49.517,34.450,51.777,48.389,62.464,32.185,36.517,44.197,40.199,37.806,35.041,44.299,28.235,58.021,35.518,69.671,39.838,35.813,34.152,58.006,40.280,42.785,35.570,34.342,39.604,37.241,42.015,33.137,54.949,42.697,43.047,33.168,43.918,37.336,41.423,31.245
254,42.337,42.275,49.028,34.499,52.330,47.686,62.234,32.389,36.286,44.519,40.571,38.000,35.169,44.314,28.436,58.072,35.668,69.152,39.734,35.687,33.667,57.890,40.517,42.603,35.371,34.060,38.874,37.566,41.397,33.105,54.828,43.003,42.563,33.217,43.579,37.109,41.530,31.077
255,41.968,42.003,49.047,34.659,51.982,48.177,62.081,32.473,36.363,43.981,40.625,37.884,34.947,43.719,28.425,58.010,35.850,68.774,39.663,35.634,34.091,58.288,40.293,42.788,35.346,34.477,38.554,37.730,41.236,33.171,55.249,42.851,42.779,33.344,43.416,37.235,41.419,31.159
256,42.354,42.589,49.379,34.428,52.144,48.312,62.234,32.437,36.184,44.507,40.612,37.829,34.778,44.272,28.345,58.378,35.645,68.677,39.668,35.789,33.891,57.796,40.966,42.492,35.380,34.112,37.988,37.656,40.903,33.000,55.077,43.160,42.617,33.346,43.675,37.272,41.725,31.152
257,42.367,41.926,49.412,34.418,52.476,48.374,62.307,32.252,36.500,44.317,40.662,37.632,35.008,43.530,28.014,58.095,35.571,67.634,39.494,36.201,33.880,58.211,40.522,42.628,35.505,34.065,37.746,37.319,40.675,32.939,54.385,43.052,43.195,32.998,43.881,37.376,41.850,31.190
258,42.207,42.319,49.422,34.878,52.197,48.013,62.177,32.905,36.549,44.280,40.691,37.875,34.823,44.083,28.279,58.198,35.330,67.753,39.458,35.849,33.978,58.094,40.642,42.861,35.480,34.355,37.307,37.784,40.638,33.012,55.074,42.662,43.121,33.439,43.030,37.085,41.560,31.095
259,42.130,42.270,49.550,34.675,52.033,47.956,62.375,32.373,36.408,44.369,40.735,37.613,34.971,44.092,28.114,58.175,35.881,67.099,39.526,35.595,34.138,58.057,40.302,42.470,35.143,34.214,37.256,37.525,40.426,33.203,55.238,43.469,44.212,33.386,43.359,37.568,42.007,30.993
260,41.972,42.248,49.204,34.787,52.352,47.398,62.333,32.560,36.278,44.381,40.666,37.699,34.366,44.198,28.482,57.799,35.657,66.468,39.590,35.891,34.072,58.292,40.591,43.182,35.738,34.253,36.985,37.253,39.926,33.314,54.623,42.886,44.286,33.392,43.421,37.195,41.391,31.150
261,42.005,42.300,49.507,34.489,52.042,48.208,62.005,32.378,36.579,44.363,40.662,37.650,35.021,44.488,28.130,58.247,35.742,66.594,39.706,35.975,34.337,58.266,40.336,42.465,35.520,34.156,36.906,37.617,40.048,33.196,54.867,42.761,43.673,33.485,43.137,37.496,41.781,31.216
262,42.006,42.477,48.801,34.609,51.785,48.170,62.281,32.569,36.348,44.697,40.716,37.516,34.778,43.973,28.420,57.681,35.609,66.581,39.496,36.085,34.000,58.200,40.276,42.633,35.330,33.857,36.501,37.265,40.166,33.216,55.246,43.085,44.298,33.162,43.632,37.216,42.118,31.208
263,41.941,42.060,49.090,34.588,52.146,47.684,62.279,32.546,36.376,44.258,41.009,37.755,34.926,44.376,28.171,58.126,35.346,65.700,39.246,36.430,33.967,58.237,40.341,42.598,35.315,33.958,36.362,37.432,39.985,32.848,55.431,42.834,43.805,33.543,43.412,37.256,41.878,31.097
264,42.232,41.997,49.654,34.519,52.531,48.108,62.534,32.552,36.468,44.299,40.662,37.905,34.720,43.985,28.304,57.887,35.488,65.200,39.362,36.268,34.036,58.301,40.703,42.810,35.368,34.177,36.242,37.317,39.932,33.235,54.815,42.700,44.392,33.464,43.137,37.672,41.755,31.077
265,42.280,42.305,49.019,35.020,52.069,48.166,62.060,32.697,36.370,44.339,40.593,37.655,35.128,43.834,28.491,58.260,35.596,64.707,39.791,35.831,33.917,58.343,40.349,43.323,35.595,34.087,35.977,37.761,40.079,32.968,54.723,42.688,43.581,33.109,43.446,37.533,41.830,31.272
266,42.188,42.215,49.455,34.424,52.657,47.823,62.391,32.462,36.821,44.102,40.451,37.560,34.831,44.127,28.361,58.152,35.263,64.687,39.389,36.032,33.870,58.367,40.621,42.992,35.371,34.146,35.958,37.360,40.015,33.164,55.149,42.968,43.676,33.233,43.767,37.651,41.968,31.397
267,42.093,42.030,49.066,34.732,52.104,48.239,62.286,32.465,36.474,44.341,40.562,37.678,34.975,43.902,28.434,58.144,35.654,63.876,39.850,35.845,33.721,58.383,40.341,42.856,35.312,34.178,35.723,37.420,39.619,33.082,55.528,42.554,42.283,33.062,43.352,37.435,42.045,31.124
268,41.866,41.981,49.005,34.750,52.690,47.945,62.393,32.328,36.585,44.168,40.539,37.639,34.523,44.145,28.313,58.098,35.388,63.530,39.786,36.099,34.141,58.354,40.401,42.690,35.408,34.158,35.407,37.632,39.926,32.980,55.087,42.866,42.351,33.315,43.268,37.163,41.811,30.914
269,42.291,42.134,49.009,34.692,52.252,48.498,62.617,32.308,36.466,44.149,40.770,37.641,34.852,44.124,28.263,58.136,35.380,62.749,39.479,36.070,34.293,57.927,40.711,42.478,35.414,34.061,35.375,37.444,40.151,33.237,55.356,43.242,42.770,33.681,43.462,37.357,41.700,31.097
270,42.126,42.422,49.536,34.805,52.416,48.108,62.081,32.255,36.579,44.121,40.631,37.634,34.691,44.166,28.304,57.907,35.288,62.760,39.561,36.053,33.978,57.993,40.793,42.258,35.287,34.181,35.534,37.449,40.750,33.244,55.333,43.534,42.714,33.960,43.428,37.523,41.610,31.196
271,42.061,42.305,48.498,34.550,52.288,47.874,62.422,32.437,36.365,43.983,41.120,37.669,34.761,43.908,28.123,58.069,35.299,62.525,39.471,35.789,34.043,58.079,40.181,42.785,34.788,34.088,35.404,37.588,40.286,33.317,55.074,42.708,41.171,34.485,43.183,37.245,41.991,30.916
272,42.135,42.237,48.754,34.615,52.000,48.259,62.424,32.423,36.500,44.279,40.754,37.683,35.313,44.518,28.274,58.303,35.399,62.044,39.642,36.046,34.025,58.039,40.754,42.997,35.642,34.069,35.315,37.580,39.822,32.979,55.156,43.461,41.690,34.900,43.284,37.467,41.463,31.150
273,42.041,42.398,49.445,34.375,51.810,47.940,62.167,32.258,36.462,44.080,40.789,37.625,34.831,44.180,28.224,57.625,35.612,61.765,39.692,35.859,33.982,57.622,41.147,42.595,35.916,34.095,35.169,37.640,39.985,33.348,55.305,42.805,42.024,34.953,43.627,37.333,41.884,30.848
274,42.031,41.975,49.450,34.724,52.115,48.184,62.164,32.095,36.350,44.126,40.587,37.722,34.765,44.293,28.333,58.013,35.557,61.521,39.734,35.919,33.601,57.958,40.595,42.867,35.838,34.146,35.245,37.737,39.613,32.841,55.590,42.708,41.749,34.964,43.297,37.576,41.796,31.073
275,42.013,42.428,49.602,34.578,52.060,48.290,62.018,32.608,36.603,44.234,40.716,37.727,34.691,43.743,28.253,58.201,35.770,60.733,39.287,36.239,34.123,57.894,40.228,42.630,35.396,34.314,35.061,37.494,39.849,33.002,55.297,42.717,41.289,34.920,43.032,37.005,41.689,31.026
276,42.280,42.076,49.081,34.432,52.372,48.283,61.865,32.451,36.513,44.301,40.451,37.769,34.988,44.237,28.119,57.864,35.673,60.470,39.570,35.926,33.949,58.029,40.409,42.709,35.745,34.144,34.950,37.280,39.779,33.153,55.231,42.513,41.599,34.911,43.577,37.165,41.699,31.015
