 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37
339,81.022,116.088,100.313,93.802,77.481,102.119,106.012,91.087,82.127,86.113,93.798,111.497,90.281,71.530,75.246,84.828,82.634,73.393,65.532,68.106,62.843,77.517,70.611,68.968,68.360,69.992,66.058,62.630,63.775,69.727,67.885,66.641,62.293,69.394,66.271,62.136,83.511
340,80.992,115.766,99.381,92.333,77.728,101.850,105.621,91.098,81.650,85.675,93.202,110.430,89.071,72.191,75.824,84.905,82.028,72.798,66.050,68.623,62.512,77.336,69.682,68.933,68.307,70.059,65.942,62.261,63.454,70.249,67.196,66.025,61.730,69.018,65.954,61.934,87.014
341,81.047,116.275,99.890,93.112,78.788,103.607,107.083,91.410,81.735,85.730,93.797,111.171,90.000,71.807,76.752,85.657,82.457,73.728,65.219,69.519,62.378,77.480,69.864,68.569,68.071,69.928,65.514,62.282,63.616,69.859,67.741,65.695,62.180,69.204,65.553,61.889,88.434
342,81.411,115.330,100.131,93.934,78.139,101.448,106.439,90.880,81.336,86.053,93.263,110.956,90.152,71.881,76.565,84.815,82.861,73.294,65.146,68.815,63.322,77.563,70.130,68.901,68.929,70.047,65.708,62.767,63.688,69.697,67.788,66.924,62.127,68.989,65.068,62.023,89.692
343,80.194,116.024,99.483,93.457,78.462,103.687,105.753,90.565,81.586,85.584,93.820,110.956,89.359,72.177,77.369,84.951,82.864,73.110,65.575,69.392,62.267,77.876,69.685,69.019,68.182,69.898,65.461,62.771,63.387,69.138,67.489,65.805,61.818,69.026,65.444,62.243,89.339
344,81.024,116.637,99.812,92.810,77.275,102.972,106.550,91.128,81.216,85.697,93.521,111.382,89.687,72.190,78.074,84.678,82.337,73.125,65.548,68.713,63.612,77.314,69.880,68.489,68.751,69.915,65.255,62.227,62.918,68.697,67.873,66.698,62.647,69.297,66.029,61.753,88.538
345,81.148,114.725,99.009,93.802,77.234,103.096,105.832,91.383,81.777,86.247,93.570,111.584,89.899,71.867,77.195,85.055,82.211,73.265,65.847,69.471,62.793,77.928,69.815,69.000,68.724,69.878,64.875,62.174,62.870,68.886,67.376,66.153,61.677,69.040,65.682,61.610,89.733
346,80.749,115.607,99.756,92.078,77.278,102.245,106.337,90.794,81.549,86.127,93.829,111.070,90.676,72.340,77.582,85.230,82.714,73.658,66.169,69.204,62.719,77.773,69.943,68.220,68.716,69.825,64.926,62.645,63.276,68.841,67.332,65.206,61.578,68.956,65.191,62.494,88.968
347,81.039,114.279,99.105,92.907,77.446,99.058,106.148,91.245,81.480,86.208,93.167,110.703,89.336,72.079,76.732,85.056,82.303,72.868,64.977,69.250,62.756,76.618,70.073,68.783,68.196,69.834,65.558,63.029,62.886,69.754,67.921,66.593,62.101,69.116,65.337,62.313,87.814
348,80.884,115.340,100.216,93.078,77.813,103.883,106.049,91.336,81.325,85.644,93.313,110.564,88.713,71.955,77.062,84.989,82.553,73.434,65.093,68.083,62.419,77.587,70.035,68.569,68.849,70.046,65.442,62.637,63.299,69.751,67.596,66.633,62.094,68.710,66.278,62.150,87.769
349,80.573,115.224,99.652,93.527,77.658,103.495,107.202,90.868,81.618,86.051,93.671,110.637,89.589,72.199,76.641,84.826,82.391,72.835,65.432,68.210,62.661,77.605,70.014,69.372,69.067,69.700,65.894,63.288,63.392,69.940,67.861,66.850,62.507,69.312,66.097,62.342,87.511
350,80.472,115.401,99.956,93.880,78.411,107.479,106.802,90.866,81.206,85.214,93.225,109.996,89.129,72.109,75.739,84.423,82.228,72.191,65.369,67.921,62.380,77.603,69.913,68.871,69.364,69.824,66.264,63.368,63.498,70.126,68.061,67.212,62.684,69.407,65.733,62.438,87.724
351,81.082,115.982,100.308,93.194,79.028,105.691,106.197,90.802,81.462,85.841,93.301,110.098,89.356,71.527,76.476,85.681,82.312,72.801,65.269,68.365,62.453,77.694,69.668,68.617,68.271,69.850,66.150,63.021,63.855,70.102,68.060,66.763,62.382,69.218,65.379,62.499,87.982
352,80.680,115.847,100.298,93.822,78.576,104.638,106.536,90.656,81.826,85.623,93.882,110.471,89.338,72.136,75.673,84.844,82.020,71.875,64.834,67.804,61.826,77.509,70.283,68.887,68.667,69.173,65.914,62.590,63.705,70.177,67.843,66.791,62.260,69.024,65.635,61.739,87.367
353,81.532,116.045,100.173,94.295,79.589,107.540,106.127,91.683,81.271,85.461,92.776,111.112,89.011,71.863,75.851,85.019,82.354,72.441,64.571,68.138,61.543,77.784,69.649,68.912,69.333,69.873,65.697,62.908,63.244,69.598,68.390,67.051,62.164,69.174,65.340,61.315,85.412
354,81.797,117.035,100.315,93.372,79.614,109.895,106.280,90.473,81.421,85.987,93.080,111.149,88.804,71.383,75.745,85.452,82.552,72.099,64.774,67.729,62.203,77.718,69.584,68.911,68.969,69.502,65.852,63.342,63.608,70.429,68.102,66.751,62.804,69.442,65.756,62.254,84.810
355,81.991,117.218,99.527,93.969,78.858,106.879,106.793,90.547,81.446,86.152,93.398,109.755,88.559,71.658,75.011,85.387,82.368,70.989,64.844,67.446,62.176,78.070,70.255,69.034,69.227,69.502,65.271,62.893,63.831,69.646,68.024,66.811,62.141,69.206,65.444,61.873,84.864
356,81.475,115.798,99.517,94.973,78.478,108.437,106.075,90.062,81.421,85.805,93.306,109.542,88.181,71.823,75.344,85.684,82.572,73.533,64.372,67.508,62.331,77.472,70.283,69.101,68.724,69.997,65.919,62.634,63.246,69.571,68.451,66.977,62.618,69.081,65.810,62.136,83.416
357,81.712,115.953,100.582,93.740,78.975,108.540,106.507,91.042,81.636,85.959,94.020,110.526,89.069,71.571,74.985,85.327,82.548,72.346,64.837,67.965,62.640,77.945,71.220,68.593,68.627,70.417,65.803,62.853,63.862,70.204,68.111,67.076,62.569,68.686,65.763,61.787,81.769
358,81.439,116.434,100.596,94.306,79.459,111.519,106.104,90.293,81.300,85.891,93.785,110.752,89.292,71.850,75.648,84.997,82.763,72.827,65.130,68.348,62.483,77.670,70.272,68.612,69.364,69.628,65.998,62.989,63.840,70.255,68.294,67.582,62.002,69.306,65.952,61.619,79.738
359,81.653,116.222,99.927,94.291,78.959,107.801,106.402,90.755,81.670,86.221,93.887,110.094,89.480,71.830,74.975,85.404,82.658,72.474,64.130,67.883,62.362,77.611,70.258,68.772,69.502,69.817,65.903,62.960,64.422,69.462,68.366,67.102,62.382,69.497,65.438,61.571,77.923
360,80.978,117.462,100.382,93.740,78.294,111.108,106.124,91.425,81.715,86.055,94.003,111.203,89.496,71.565,75.699,85.390,82.577,72.430,65.183,68.194,62.019,77.629,70.620,69.235,69.204,70.114,65.785,62.416,64.121,70.234,68.740,66.698,62.159,69.097,65.773,61.882,75.249
361,80.967,116.703,100.705,94.581,79.326,110.715,106.013,90.704,81.339,85.677,93.728,110.615,89.262,71.516,75.907,85.385,81.900,72.026,64.814,68.052,62.194,77.205,70.378,68.976,69.951,69.828,66.444,62.981,63.657,70.547,68.341,67.370,62.023,69.112,65.902,61.515,73.688
362,80.916,115.923,100.424,93.752,78.953,113.469,106.222,90.291,81.800,85.936,93.574,110.099,89.193,71.986,75.452,85.203,81.732,71.982,64.628,67.198,61.890,77.801,70.209,69.700,69.347,70.096,65.544,63.454,63.684,70.081,68.133,67.206,62.336,69.406,65.627,61.039,72.796
363,81.648,115.173,100.189,93.597,78.161,110.719,107.045,91.315,82.029,85.635,93.676,109.889,88.917,71.834,74.826,85.595,82.237,71.654,64.880,67.171,62.397,77.061,70.399,69.288,67.924,70.101,66.074,62.987,63.488,69.832,68.251,66.559,62.493,69.086,65.684,61.562,71.679
364,81.508,116.933,100.249,93.581,78.915,110.274,106.587,90.697,81.748,85.609,94.139,110.300,89.844,71.521,75.592,85.247,81.961,71.526,64.226,68.046,62.176,77.419,70.274,69.792,69.604,69.891,65.833,62.859,64.256,71.030,68.324,67.331,62.433,69.213,65.756,61.841,72.299
365,81.436,116.809,100.455,94.283,78.851,111.916,107.136,90.161,82.028,86.190,93.182,109.550,88.998,71.606,76.166,85.731,82.161,72.026,64.711,67.485,61.981,76.891,70.359,68.757,68.409,70.097,66.056,63.279,63.568,70.126,68.231,66.972,62.210,69.046,65.753,62.082,74.520
366,81.474,115.536,100.052,93.593,78.614,108.271,106.902,90.620,81.507,85.941,94.513,111.175,89.527,71.719,75.837,85.714,82.398,70.978,65.635,67.638,61.886,78.293,69.929,69.404,68.689,70.401,66.086,62.595,64.082,69.625,68.951,67.271,61.827,68.558,65.970,62.141,77.330
367,81.008,116.511,100.866,94.453,78.687,107.998,106.968,91.342,82.018,86.062,94.775,110.477,88.846,71.998,76.968,84.900,82.626,71.750,65.415,67.435,62.242,78.022,70.595,69.390,68.213,70.179,66.373,62.884,64.049,69.381,68.422,67.644,62.228,69.389,65.094,61.760,82.457
368,81.920,117.251,100.663,94.391,78.943,109.601,107.151,90.652,81.708,85.846,94.695,111.304,90.012,71.930,76.862,85.590,83.104,72.478,64.910,67.952,62.380,77.727,70.375,68.829,69.147,69.523,66.403,62.735,63.872,70.727,68.719,67.206,63.134,68.758,65.566,62.274,86.742
369,81.688,115.731,100.553,93.589,77.446,105.535,107.491,91.659,81.726,85.866,95.070,110.908,89.959,71.333,77.267,85.922,82.673,71.548,64.708,67.587,62.680,77.858,69.484,68.933,69.138,69.894,66.414,62.788,63.753,69.724,68.558,68.136,62.385,68.705,65.671,61.580,88.317
370,81.972,116.990,100.833,94.880,78.285,102.091,107.129,90.450,82.130,86.481,94.739,111.116,88.837,71.770,76.837,86.275,82.706,71.886,65.239,67.613,61.944,78.044,70.337,68.703,68.707,69.762,66.356,62.559,63.852,70.270,68.244,66.808,62.673,69.068,66.092,61.814,88.742
371,81.704,117.289,101.082,94.267,79.541,99.977,108.750,91.770,82.047,86.283,94.288,111.385,89.897,71.910,76.682,86.166,82.679,72.577,64.455,67.763,62.463,78.664,70.171,69.281,68.147,70.340,66.653,62.878,63.553,70.108,68.681,67.472,62.627,68.837,65.195,61.896,88.100
372,81.185,117.255,100.752,94.318,78.665,100.390,107.568,91.275,82.068,86.056,94.395,110.874,89.770,72.095,76.486,86.397,83.352,72.110,64.605,67.748,62.004,77.965,69.696,69.487,68.427,69.979,66.549,63.368,63.616,70.393,68.544,67.068,62.657,68.717,65.569,61.408,89.475
373,81.642,115.809,100.725,93.597,78.041,103.456,106.931,91.101,82.129,86.404,94.768,110.157,89.650,72.035,77.437,86.912,82.738,71.463,65.259,66.954,62.252,77.653,69.802,69.768,69.676,70.143,65.725,63.067,63.510,70.985,68.329,66.305,62.758,69.279,65.280,61.707,88.344
374,81.429,116.756,100.964,93.841,79.386,100.175,108.443,91.572,82.628,86.986,94.842,111.698,89.179,71.593,75.386,86.419,82.613,72.908,65.209,68.402,61.984,78.980,69.587,69.498,68.711,70.531,66.394,62.872,64.029,70.054,69.109,67.223,62.970,68.778,66.427,62.145,87.480
375,80.973,116.277,101.182,93.636,78.066,101.423,107.355,91.258,82.030,86.604,95.581,111.396,88.616,72.039,76.399,87.108,82.777,71.059,64.731,67.292,62.008,77.251,70.296,70.799,68.867,70.286,66.799,63.095,63.823,70.790,68.805,66.263,62.461,68.226,65.373,61.952,87.787
376,81.395,116.813,100.991,94.407,78.861,103.972,107.005,90.820,82.499,86.309,95.138,111.475,89.966,71.783,76.304,87.235,82.549,71.287,65.575,67.583,61.711,78.109,69.986,69.997,69.280,70.170,66.185,62.840,63.462,70.414,68.416,67.325,62.412,69.147,65.799,61.601,88.140
377,81.785,117.161,100.586,94.818,78.310,101.285,108.350,90.883,82.959,86.201,95.248,111.136,89.621,72.040,76.306,86.678,82.737,71.228,65.452,67.210,62.289,78.537,70.603,70.289,68.884,69.657,66.539,62.880,64.015,70.502,68.316,67.655,61.988,69.334,65.650,62.177,87.217
378,82.200,116.389,101.103,93.601,78.769,98.101,108.392,91.450,83.108,86.843,95.472,112.214,90.142,72.095,75.834,87.074,82.262,72.070,65.525,67.231,62.467,77.391,70.073,70.449,69.156,70.083,66.463,62.977,63.981,69.946,69.299,67.299,62.878,68.848,65.756,61.937,86.855
379,81.679,117.086,100.438,94.686,78.377,96.121,107.279,90.464,82.699,86.923,95.306,111.229,89.697,72.341,76.554,86.574,82.187,71.441,64.934,67.498,62.382,78.013,70.606,70.165,69.053,70.284,66.532,63.214,63.915,70.721,68.178,67.816,62.403,69.782,65.844,61.578,85.946
380,81.443,116.617,100.735,94.267,79.443,94.332,107.530,90.791,82.508,86.781,95.219,111.565,89.717,72.461,75.435,86.726,83.097,71.324,64.860,67.765,61.519,78.456,70.476,70.275,68.298,70.827,65.836,63.158,63.143,71.015,68.940,67.065,62.848,68.930,66.044,61.268,84.181
381,82.240,116.849,100.796,95.329,78.326,97.750,107.892,91.237,82.517,86.397,95.621,111.689,89.112,71.975,75.909,86.808,82.702,72.026,65.415,68.033,61.955,77.598,70.967,70.088,69.249,70.222,66.241,63.395,63.621,71.057,68.867,67.743,62.468,68.798,65.841,61.778,82.059
382,82.293,115.933,99.788,93.674,78.756,98.757,107.349,90.991,82.870,87.238,95.801,111.160,89.446,72.028,76.083,86.344,82.040,71.783,65.050,67.729,61.944,77.646,70.497,69.890,69.258,69.685,66.275,63.109,63.942,70.826,68.623,67.726,62.327,69.189,66.271,61.810,79.964
383,81.810,116.652,100.905,93.601,79.187,95.259,108.100,91.655,82.122,87.226,95.981,111.586,89.308,71.398,75.815,86.764,82.418,73.257,65.402,67.642,62.233,77.290,71.011,69.623,68.796,70.210,66.139,63.162,64.167,70.003,68.868,66.907,62.862,69.284,65.908,61.413,79.335
384,82.115,116.839,100.884,93.744,80.079,94.054,108.384,91.246,83.220,87.213,95.660,111.579,89.156,71.640,75.236,86.740,82.452,71.974,64.857,67.869,62.560,77.941,70.970,70.160,69.698,70.145,66.479,62.817,63.872,70.201,69.115,67.328,62.629,69.459,65.548,61.517,76.434
385,81.113,116.603,99.918,94.279,78.114,96.719,108.452,91.468,82.760,87.060,95.952,110.976,89.041,72.287,75.677,87.299,82.357,72.048,65.246,67.987,62.795,77.526,70.234,70.110,69.027,70.269,66.502,63.544,63.428,69.910,68.952,67.136,62.544,69.387,66.050,61.463,73.588
386,81.080,116.843,100.716,93.717,77.253,97.107,107.914,91.791,82.245,87.041,95.985,111.621,89.653,72.175,75.180,86.408,82.465,72.526,64.631,68.075,62.064,77.961,71.215,70.249,68.676,70.194,66.574,63.231,63.942,71.144,68.938,67.726,62.459,68.763,65.672,62.286,72.548
387,81.354,116.204,101.114,95.380,77.699,94.949,108.218,91.228,81.840,86.822,96.141,111.265,89.708,72.033,75.236,86.618,83.202,72.154,64.854,67.790,62.318,77.279,70.383,70.891,69.360,70.197,65.958,63.466,63.703,71.207,68.948,68.582,62.115,69.398,65.578,62.240,71.620
388,81.643,117.120,100.134,94.019,77.959,98.552,108.452,91.393,82.636,86.830,95.989,111.249,89.149,71.548,75.940,86.808,82.129,72.471,65.645,68.281,61.992,77.469,70.383,71.235,69.516,70.449,66.600,62.983,63.420,71.090,68.830,67.949,62.562,68.969,65.995,61.497,70.511
389,81.564,116.081,100.345,95.426,78.193,97.713,107.820,91.363,82.413,86.503,95.452,111.092,90.313,72.038,75.603,86.667,82.753,72.776,64.904,68.310,62.141,78.277,70.592,71.165,69.391,70.661,66.419,63.090,63.761,71.000,68.605,67.175,62.636,69.279,65.446,61.272,69.534
390,81.511,116.872,100.380,94.407,78.057,96.068,107.588,90.572,82.301,86.913,94.947,111.046,88.313,72.011,75.509,87.227,82.071,71.522,64.243,67.110,61.913,77.993,70.073,71.642,68.844,70.591,66.792,63.145,63.829,71.027,68.792,67.232,62.841,69.061,65.370,62.138,70.023
391,81.917,116.825,100.600,94.244,78.908,94.267,108.551,91.727,82.700,86.825,96.159,112.128,88.883,71.741,74.722,85.915,82.476,72.585,65.196,67.819,62.266,78.227,70.902,71.628,69.316,69.901,66.132,63.506,64.167,70.595,69.082,68.322,63.035,68.947,65.902,61.261,70.448
392,81.739,116.399,100.764,94.640,78.294,97.834,108.509,91.131,82.394,86.739,95.095,111.134,88.481,72.487,75.123,87.028,82.524,71.338,64.997,67.992,61.653,78.135,70.872,71.433,68.782,69.884,66.262,62.863,63.877,71.135,68.783,68.014,62.820,69.512,65.773,61.508,70.452
393,82.301,116.273,100.759,93.806,77.513,96.311,108.181,91.081,82.524,87.368,95.385,111.046,89.627,71.669,75.507,86.469,82.361,71.735,65.392,68.094,61.859,77.511,71.402,71.310,70.027,70.191,66.062,62.899,63.623,70.601,68.923,67.732,62.823,68.611,65.435,61.923,72.629
394,82.124,115.843,101.334,92.407,76.972,93.878,108.145,92.207,82.608,87.063,95.350,111.890,90.057,71.572,75.342,86.546,82.625,72.324,65.505,68.446,62.209,77.216,70.582,71.949,68.591,70.556,65.852,63.279,64.017,70.931,69.203,68.051,62.917,68.934,65.953,61.671,75.267
395,81.570,115.804,100.276,93.868,77.392,95.044,108.118,91.556,82.134,87.591,96.025,111.252,90.319,71.933,75.892,86.556,82.021,72.706,65.096,68.131,62.589,77.790,69.908,71.034,69.004,70.254,66.222,63.011,64.099,70.868,68.807,67.441,63.235,69.385,65.546,61.488,80.339
396,81.520,117.397,100.232,94.415,78.538,97.047,108.380,91.781,82.836,87.140,95.439,112.203,90.076,71.972,76.095,86.840,82.441,72.147,64.777,68.046,62.258,78.061,70.503,70.888,68.938,70.166,66.713,63.294,63.843,71.171,68.682,68.667,63.226,69.506,66.199,62.093,84.774
397,82.001,116.196,101.373,94.725,77.722,95.420,108.089,92.649,82.508,87.123,96.017,112.016,89.258,72.188,75.887,86.169,83.127,72.518,65.751,68.379,62.450,77.511,70.658,69.914,69.044,70.477,66.486,63.187,63.918,70.919,69.306,68.017,62.924,69.349,65.570,62.497,87.670
398,81.893,117.609,100.897,94.562,78.924,96.136,108.775,91.887,82.712,87.610,96.204,112.166,89.057,71.981,76.633,86.070,82.591,72.831,64.967,67.827,62.017,78.581,71.027,69.669,68.533,69.844,66.903,62.935,64.113,71.892,69.074,67.876,62.654,69.161,65.386,62.027,87.643
399,82.200,118.120,101.454,94.171,78.272,99.205,109.457,91.613,82.077,87.100,95.505,112.081,89.681,72.066,77.465,87.574,82.863,71.875,65.296,67.206,62.308,78.858,70.777,69.722,69.018,69.974,67.060,62.714,63.753,70.931,69.657,67.816,62.592,69.330,66.050,62.005,88.226
400,81.889,117.438,101.670,95.694,77.839,97.911,108.831,91.538,83.078,88.056,96.369,112.756,89.910,72.391,76.552,87.095,82.735,72.607,65.425,68.160,62.017,78.094,70.402,70.738,69.218,70.189,66.074,63.412,64.498,70.964,69.151,67.525,62.979,69.301,65.946,61.737,88.199
401,82.058,118.004,101.197,96.283,78.152,100.514,108.567,92.311,82.506,87.693,96.341,112.976,89.949,72.029,76.677,87.264,83.045,72.864,64.615,67.806,61.643,78.814,71.030,70.415,68.662,70.250,66.623,63.366,63.860,70.832,69.170,67.701,63.005,69.206,65.982,62.059,89.063
402,81.770,117.835,101.439,94.938,78.797,97.928,109.416,91.932,83.057,87.725,96.467,112.959,88.919,72.150,76.202,86.746,83.071,72.346,65.339,68.204,62.483,77.245,70.834,71.096,69.627,70.413,66.169,63.275,64.222,71.270,68.903,68.023,63.136,69.618,65.701,62.154,87.249
403,81.968,117.210,101.258,96.295,78.174,95.533,109.380,92.098,82.529,87.186,96.505,113.212,89.727,72.051,76.047,87.343,83.000,72.478,65.229,67.988,62.331,78.443,70.554,71.621,68.920,70.247,66.488,63.481,64.317,70.838,69.003,67.814,63.182,69.668,66.246,62.132,87.869
404,81.577,117.310,101.597,93.535,78.820,93.699,108.960,92.520,82.325,87.609,96.641,113.222,89.545,71.848,75.737,88.063,82.952,71.776,64.877,68.163,62.091,78.127,70.658,72.121,70.418,70.025,66.866,63.227,64.063,70.904,69.094,68.121,63.242,69.694,65.939,61.703,86.484
405,81.821,118.208,101.042,94.647,78.592,93.362,109.744,92.495,82.650,87.990,96.894,112.207,90.414,71.993,75.919,87.463,83.276,73.695,66.163,68.358,62.328,77.070,71.359,73.693,69.093,70.385,66.833,63.202,64.070,70.604,69.244,67.531,62.382,69.013,66.090,62.404,85.077
406,81.580,117.965,100.949,94.182,79.491,89.921,109.425,92.910,82.857,87.888,96.423,113.314,90.368,72.466,76.113,88.391,82.821,71.540,65.558,67.825,62.597,77.400,70.562,73.002,68.676,70.096,66.572,62.687,63.927,71.351,68.844,68.172,63.002,69.527,66.064,61.259,84.036
407,81.801,118.670,101.119,94.070,79.212,89.664,109.340,92.048,82.954,87.210,97.166,112.992,90.699,72.188,75.922,88.577,82.839,72.342,66.801,67.900,62.149,78.249,70.348,73.331,68.498,70.177,66.560,63.534,64.391,70.420,69.873,68.082,63.062,69.189,65.898,61.662,82.009
408,81.937,117.770,101.441,93.744,78.677,93.883,110.108,92.998,82.358,88.185,96.889,112.913,90.156,72.191,76.047,88.141,82.457,71.676,64.585,68.917,62.483,78.397,70.867,73.645,69.280,70.234,66.984,63.298,64.411,70.502,69.439,67.353,62.737,69.156,65.762,61.753,79.837
409,81.914,118.248,101.509,95.178,78.472,93.241,109.658,91.833,82.901,88.258,97.675,112.608,89.543,72.298,75.482,88.710,83.297,72.449,65.452,68.352,62.853,78.148,70.011,73.415,69.044,69.915,67.285,63.197,63.980,71.580,69.050,68.232,62.820,69.394,66.061,61.528,76.882
410,81.893,118.326,101.784,94.535,78.503,91.117,109.988,92.245,82.778,87.952,97.099,112.778,89.839,72.583,75.645,89.094,82.831,72.489,65.405,68.477,62.366,77.906,70.592,74.880,69.382,70.367,66.514,63.336,64.162,70.949,69.114,67.975,63.401,69.475,65.775,61.864,75.199
411,81.506,118.065,101.523,94.233,78.592,91.089,110.655,91.716,83.450,87.829,97.508,112.822,90.250,72.433,75.535,88.526,83.020,72.301,65.452,68.515,62.525,78.515,71.062,73.235,68.676,70.340,67.007,63.391,64.191,71.114,69.325,67.757,63.790,69.154,65.779,62.063,71.928
412,81.888,118.043,101.742,95.574,78.225,88.920,110.600,92.014,83.034,87.991,96.908,112.965,89.763,72.241,75.225,88.182,82.305,73.044,65.837,68.215,62.116,77.803,71.095,71.917,69.373,70.670,66.315,63.586,64.010,71.195,69.123,67.870,62.523,69.492,66.001,61.848,71.471
413,81.700,117.479,101.816,93.516,78.256,87.406,110.032,92.159,83.125,88.500,96.960,113.137,90.165,72.117,75.091,88.746,83.224,72.688,66.256,68.919,62.649,78.186,70.957,70.982,69.258,70.947,66.553,62.687,64.019,70.859,69.267,68.178,63.104,68.828,65.915,61.669,70.778
414,81.944,117.770,101.562,94.783,78.456,85.997,110.077,92.869,83.367,88.256,97.155,112.672,89.991,72.045,75.110,88.649,82.819,72.717,65.425,67.837,62.746,77.928,70.736,69.939,69.004,69.673,66.356,63.347,64.147,70.934,69.180,66.757,63.355,69.239,65.897,62.234,69.851
415,81.811,115.916,101.356,93.733,77.696,86.253,109.280,91.429,82.724,87.647,96.615,112.776,89.297,72.440,75.679,88.590,82.643,72.257,65.063,67.477,61.874,77.873,70.894,70.634,69.076,70.168,66.553,63.069,64.212,70.778,68.861,66.658,62.988,69.290,66.454,61.839,68.742
416,81.722,116.725,100.681,93.636,77.873,84.332,109.030,91.584,82.591,88.231,96.353,112.405,89.405,72.094,75.541,87.368,83.219,72.154,65.645,68.262,61.992,78.039,71.451,70.291,68.684,69.798,66.225,63.132,64.051,70.505,69.046,67.429,62.753,69.194,65.702,62.000,68.787
417,82.235,116.976,100.951,94.333,78.161,83.533,109.925,91.950,82.549,88.181,97.198,111.573,89.947,72.355,75.595,87.462,82.913,72.217,65.728,68.235,61.957,78.310,70.791,70.230,68.182,69.971,66.822,62.767,64.210,71.027,69.189,67.825,62.767,69.011,65.979,61.955,68.548
418,81.683,117.077,100.812,93.814,77.516,83.236,109.723,91.532,82.814,87.768,96.458,112.387,89.880,72.412,75.340,87.538,82.912,72.007,66.252,67.285,61.411,78.349,71.130,71.209,68.027,70.397,66.713,63.466,64.241,70.784,69.208,67.393,62.415,69.121,65.519,62.036,68.502
419,81.784,116.130,100.886,94.643,77.266,82.780,109.534,92.299,82.396,87.422,96.629,112.198,88.609,72.733,75.597,87.898,83.017,72.066,65.561,67.962,62.320,78.592,71.201,71.029,68.760,69.890,66.597,63.380,64.183,71.679,69.194,67.573,63.051,68.736,65.727,62.136,67.982
420,81.622,115.118,100.990,94.248,77.104,82.631,109.246,91.769,82.961,87.807,96.821,112.169,89.991,72.345,76.045,87.185,82.666,72.029,66.206,67.913,61.568,78.015,71.038,71.145,69.622,70.014,66.387,63.038,64.567,70.883,69.158,67.607,62.311,68.846,65.797,62.172,68.253
421,81.720,115.904,100.562,94.202,77.092,81.897,109.744,91.923,82.884,87.253,96.598,112.122,90.667,72.434,75.563,86.933,82.844,72.132,65.080,68.315,62.562,78.098,71.022,71.911,69.787,70.164,65.896,63.363,64.053,70.961,69.069,67.418,62.931,69.440,65.779,62.454,69.507
422,81.744,116.468,100.876,92.717,77.899,83.619,108.937,91.917,82.571,87.595,96.574,112.089,89.802,72.604,74.996,86.790,82.718,73.276,65.173,67.875,61.750,77.590,70.668,72.401,69.329,71.004,66.153,63.340,63.998,70.102,68.986,67.952,62.912,68.646,66.140,61.905,69.344
423,81.481,117.177,100.781,94.019,77.500,85.224,108.584,92.239,82.884,87.882,96.723,112.595,89.621,72.467,75.200,86.196,82.910,72.040,65.209,68.425,62.047,79.044,70.780,72.615,68.480,70.181,66.257,63.109,64.375,71.063,69.378,67.551,62.887,69.398,65.429,61.943,70.900
424,81.547,115.568,100.506,93.275,76.880,84.054,108.802,92.674,83.116,87.449,97.139,112.525,90.492,71.807,75.681,86.778,82.984,72.739,65.189,68.454,61.926,77.965,70.565,71.278,68.609,69.858,65.903,63.431,64.075,70.661,69.229,67.073,63.191,69.411,65.973,61.565,75.371
425,82.146,115.900,101.350,93.027,77.528,83.147,108.359,91.695,82.136,87.743,95.687,111.131,90.159,72.048,75.979,86.326,82.118,72.493,65.123,68.213,62.068,77.996,70.147,70.070,69.440,70.016,66.199,63.027,64.410,70.829,69.326,67.206,63.198,69.567,65.665,62.338,80.814
426,81.461,116.004,100.490,93.547,76.478,84.248,108.371,90.958,82.272,87.497,96.504,111.071,89.600,72.440,76.423,86.604,82.438,72.445,65.608,67.513,62.636,78.135,70.671,70.427,67.933,70.662,66.889,63.590,64.398,70.586,69.119,67.616,62.659,69.099,65.971,62.331,86.873
427,81.463,116.075,101.302,93.372,77.079,87.348,107.992,90.985,82.244,87.681,96.423,110.658,89.596,72.144,76.815,86.726,82.514,72.857,65.442,68.129,61.975,77.921,70.378,70.577,68.907,70.138,66.491,63.424,63.614,71.189,68.760,67.347,63.048,69.618,66.055,61.710,87.787
428,81.487,116.385,100.321,93.457,76.171,85.414,108.161,90.875,82.403,87.122,95.715,110.547,90.274,72.140,76.287,86.144,82.741,72.390,65.538,68.004,62.578,78.485,70.204,69.927,69.080,70.495,66.306,63.548,64.215,71.862,68.983,67.260,62.756,69.534,65.557,62.420,87.805
429,81.781,116.118,101.083,93.399,76.595,84.030,108.502,91.523,82.471,87.052,96.060,111.458,89.821,71.905,76.401,85.637,82.612,71.331,65.458,67.788,62.182,77.849,70.370,69.323,68.893,70.229,66.137,63.204,63.942,70.508,68.787,67.720,63.037,69.626,65.908,62.020,88.231
430,81.502,116.285,100.555,93.252,76.323,84.860,108.351,90.811,82.657,86.830,95.454,110.594,89.517,72.457,77.268,85.911,82.094,72.048,65.402,68.079,61.754,77.948,70.731,68.695,69.524,69.824,66.387,63.189,63.710,70.814,69.108,66.992,63.346,69.299,65.894,61.660,88.086
