 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37
669,87.118,131.739,111.174,101.527,88.244,91.294,120.293,102.135,88.812,94.244,106.103,124.856,98.317,76.106,80.752,93.426,87.721,75.026,67.375,68.815,62.926,82.037,74.258,71.780,71.982,74.155,68.588,65.265,67.638,74.943,72.661,71.460,65.645,72.094,68.762,63.331,68.905
670,87.480,131.356,111.439,101.837,87.250,89.885,119.845,101.694,89.275,93.826,106.289,130.367,97.828,76.312,80.936,93.426,87.833,74.739,67.402,68.737,63.093,83.100,74.247,72.497,71.973,74.005,69.338,65.882,67.713,74.946,72.473,71.282,65.631,72.255,68.644,62.964,70.154
671,87.704,131.558,111.649,101.589,87.804,89.140,120.746,102.926,89.128,94.124,106.729,131.773,98.692,75.957,81.042,93.926,87.958,76.276,67.485,69.825,63.291,82.295,73.726,72.415,72.324,73.827,69.366,65.426,67.249,75.249,72.406,72.008,65.532,72.539,68.298,63.728,69.339
672,87.435,130.957,112.110,101.070,87.886,88.276,121.386,101.686,89.194,94.285,106.833,128.594,97.177,75.658,80.660,94.412,87.223,75.213,67.731,68.275,63.831,82.094,74.527,71.963,71.489,73.905,68.829,65.599,67.005,74.826,72.908,71.415,65.136,72.222,67.928,63.562,69.380
673,87.313,131.978,111.428,101.880,88.674,87.788,120.292,101.832,88.744,93.929,107.016,126.612,98.239,75.958,80.720,92.901,88.240,75.768,66.937,69.167,63.682,81.934,74.255,72.786,72.822,73.813,68.731,65.716,67.345,74.865,72.661,71.785,65.454,72.741,68.495,63.460,69.357
674,87.455,131.173,112.079,102.089,86.813,86.689,120.746,101.737,88.402,94.028,106.247,126.983,98.294,75.799,79.989,94.501,87.895,75.636,67.591,68.956,63.209,82.400,74.014,72.588,72.471,73.838,68.863,64.910,67.135,74.937,72.807,71.297,65.604,71.976,67.818,63.336,70.244
675,86.640,131.438,111.480,101.640,87.823,86.598,121.625,101.785,89.260,94.413,107.119,126.217,97.584,75.905,80.909,94.070,87.821,75.544,67.143,69.240,63.417,82.790,74.250,72.748,71.791,73.689,69.609,65.861,67.128,74.727,72.689,71.870,65.442,72.662,68.286,62.825,68.928
676,86.472,130.853,111.988,102.849,86.981,87.463,120.461,101.294,88.545,94.087,106.383,124.354,96.897,75.585,81.125,93.886,87.169,75.632,67.326,69.810,63.364,82.197,74.965,71.989,72.867,73.706,68.532,66.015,66.990,74.895,72.198,71.042,65.717,72.378,68.614,62.959,69.023
677,87.072,131.246,111.255,102.248,86.443,87.248,120.745,100.183,88.275,94.178,106.570,125.001,98.648,75.939,80.095,93.751,87.668,74.963,66.957,68.629,63.422,82.683,73.668,71.712,72.018,73.996,68.917,65.086,67.536,75.015,72.485,71.904,65.749,72.266,68.118,62.202,69.602
678,87.115,129.676,110.812,102.039,88.155,85.804,119.139,100.314,88.879,94.498,106.735,125.826,98.110,76.121,80.943,94.507,88.333,75.235,67.223,69.219,63.297,82.690,73.663,71.621,71.831,74.091,69.174,64.960,66.991,73.958,72.475,71.655,65.369,72.139,68.251,63.204,68.814
679,86.498,131.281,112.089,101.624,87.854,85.767,120.421,101.047,88.330,94.367,106.485,123.932,98.149,76.206,80.584,93.775,86.821,75.235,67.930,69.000,63.283,82.531,73.595,71.920,72.053,73.664,68.889,65.935,66.669,74.991,72.502,71.322,66.014,72.207,68.712,62.451,69.367
680,86.801,130.546,111.351,102.822,87.718,85.136,120.832,101.144,88.715,94.529,106.963,124.521,97.690,75.547,79.110,93.233,88.029,75.386,67.296,68.869,63.180,82.461,74.332,72.219,72.378,73.941,68.734,65.399,66.879,74.739,72.408,71.525,64.894,73.147,68.146,62.422,69.851
681,86.668,131.466,111.477,100.981,87.753,85.516,121.526,100.872,88.586,94.195,106.808,124.517,97.386,76.070,80.250,93.942,88.136,74.816,68.093,69.002,63.417,83.153,74.024,71.772,72.627,74.092,68.887,65.513,67.481,74.372,72.655,71.181,66.182,72.684,68.153,63.066,70.172
682,87.828,131.646,111.340,100.589,88.149,84.472,120.218,101.396,89.087,94.143,106.861,124.774,97.765,75.890,79.974,94.116,87.394,75.114,67.851,68.871,62.984,82.819,73.514,72.411,71.578,73.421,68.542,65.712,67.234,74.877,72.173,71.175,65.486,72.479,68.481,63.177,69.738
683,86.728,130.644,111.900,101.174,87.361,83.899,119.975,99.901,88.895,94.266,106.248,124.296,96.913,75.942,80.471,93.573,87.802,74.706,67.854,69.065,63.171,83.303,73.853,71.696,71.307,73.234,68.731,66.282,67.292,74.081,72.462,71.291,65.880,72.903,68.112,63.023,69.281
684,87.477,130.745,110.943,102.198,88.171,84.316,120.296,100.270,89.243,94.854,106.804,124.654,98.593,75.539,80.991,94.136,87.733,74.868,67.033,68.946,63.800,81.764,73.247,71.971,71.520,73.693,68.979,65.672,67.259,73.988,72.332,71.169,65.233,71.972,68.371,62.698,70.077
685,86.661,131.043,112.308,102.256,88.149,83.346,120.392,100.348,89.020,94.613,105.950,124.562,97.664,76.148,80.592,93.776,87.674,75.386,67.721,68.823,62.928,83.179,73.818,71.923,71.564,73.577,68.752,65.700,67.531,74.189,72.300,71.650,65.604,72.066,68.080,62.871,69.570
686,87.497,130.114,111.389,101.903,86.899,83.484,120.483,100.949,87.958,94.347,106.525,124.422,97.697,75.796,80.038,93.781,87.632,74.382,67.452,69.000,63.085,82.365,73.731,71.732,73.360,73.601,69.516,65.975,67.565,74.808,72.207,70.672,65.442,72.554,68.161,63.163,69.652
687,86.700,130.279,110.805,101.391,87.813,82.813,120.951,100.725,88.838,94.271,106.680,124.300,98.345,75.963,80.767,94.582,87.629,75.044,67.226,68.531,63.612,82.459,73.630,71.534,71.698,73.555,68.843,65.584,67.234,74.535,72.304,71.342,65.488,71.978,68.276,62.676,70.330
688,87.477,130.373,111.447,100.965,87.177,82.535,120.326,100.668,88.667,94.183,106.347,124.326,97.749,75.788,81.030,93.657,88.413,75.055,67.193,69.242,63.459,83.314,73.859,71.909,71.227,73.968,68.847,65.263,67.689,75.345,72.562,71.153,65.486,72.262,67.750,63.193,69.511
689,87.006,130.216,111.130,102.186,88.415,82.388,119.959,100.628,88.883,94.363,105.984,124.012,97.697,75.949,80.879,93.701,87.711,74.893,68.027,69.552,62.986,82.413,73.918,72.599,71.893,74.089,69.419,65.769,67.193,74.237,72.503,71.647,65.772,72.600,68.256,63.215,69.905
690,87.700,131.047,110.991,102.302,87.877,82.372,120.818,101.258,88.917,94.208,106.048,124.285,97.540,75.737,80.318,93.972,87.591,75.051,66.857,69.110,62.909,82.692,74.128,72.984,72.640,73.344,69.002,65.641,67.522,73.856,72.484,71.045,65.270,72.147,68.362,62.823,69.271
691,88.401,131.291,111.105,101.554,87.763,82.802,120.604,100.258,88.543,94.091,106.024,124.476,97.819,75.763,80.013,93.898,87.700,74.526,67.565,68.740,63.023,82.847,73.524,73.340,73.151,73.552,69.419,65.979,66.558,74.174,72.538,71.090,66.009,72.686,67.956,62.914,69.833
692,88.742,130.383,110.316,101.349,87.241,82.397,121.042,100.535,88.702,94.423,106.407,124.560,97.621,75.874,79.998,93.124,87.272,74.956,67.316,69.379,63.078,83.000,73.633,72.823,72.724,73.904,69.208,65.550,67.044,74.703,72.742,71.294,65.304,73.044,68.395,63.746,69.860
693,87.236,131.269,111.688,101.504,87.054,82.834,121.013,100.863,88.706,94.554,106.236,124.978,97.945,75.457,80.371,93.308,88.027,74.702,66.983,68.952,64.153,83.142,74.062,72.398,72.813,73.612,69.273,65.616,67.502,74.462,72.534,71.596,64.945,71.789,68.169,62.710,69.163
694,87.083,129.320,111.268,101.279,86.661,82.213,120.705,100.429,89.031,94.256,106.715,124.470,97.712,75.778,81.138,93.302,87.994,75.610,67.269,69.150,63.200,83.245,73.209,72.374,72.253,73.348,69.405,65.733,67.073,74.408,72.592,71.031,64.747,72.213,68.149,63.163,69.005
695,87.557,129.381,111.075,100.725,87.535,81.462,120.325,100.707,88.910,94.195,106.090,124.199,96.874,75.934,79.958,93.333,87.608,74.415,67.449,68.869,62.934,82.769,74.155,72.054,72.156,74.030,68.988,65.784,66.669,73.934,72.663,72.008,64.912,72.479,67.918,63.236,69.457
696,87.628,130.670,110.539,100.442,87.905,81.753,120.296,100.348,88.801,93.832,105.903,124.847,98.524,75.655,80.408,93.732,88.041,74.912,67.103,69.325,63.841,82.162,73.842,71.155,72.400,73.784,69.942,65.391,67.485,73.661,72.275,70.960,65.857,72.664,67.800,63.696,69.529
697,87.446,130.707,111.578,102.574,87.861,82.568,120.464,100.542,88.517,94.060,106.569,124.992,97.634,75.922,80.703,93.435,87.318,74.868,67.681,68.967,63.849,81.972,73.644,72.160,71.880,73.321,69.229,65.954,66.700,75.216,72.400,71.356,65.793,72.549,67.893,62.476,70.208
698,87.542,131.580,111.549,101.403,87.978,86.229,120.579,100.965,88.458,94.267,106.028,124.019,97.890,75.538,80.788,93.507,87.579,75.456,68.033,69.112,63.585,82.963,74.114,71.791,71.769,73.535,68.752,65.071,67.439,74.748,72.451,71.031,65.470,72.158,68.373,63.694,69.796
699,87.172,131.008,112.151,101.523,86.899,85.346,120.266,101.044,89.156,94.256,106.833,124.225,97.140,75.881,80.138,94.211,87.291,74.761,66.997,68.556,63.217,83.223,74.082,71.773,72.062,73.444,69.280,65.553,66.862,74.165,72.424,71.751,65.369,72.339,68.740,62.893,69.014
700,87.137,131.257,111.365,101.159,87.731,86.281,121.025,101.498,88.649,94.193,106.674,125.706,98.561,75.290,80.815,94.038,87.629,76.559,67.482,69.852,63.353,82.282,73.250,73.291,71.249,73.476,69.449,65.059,67.495,74.550,72.810,71.384,65.827,73.051,68.092,63.231,68.462
701,88.017,131.371,111.220,102.298,87.155,89.477,120.937,101.107,88.288,94.293,106.215,124.499,97.651,75.619,80.342,93.535,87.836,76.331,66.678,69.683,63.793,82.596,73.163,72.685,71.876,73.886,68.553,65.258,67.394,75.192,72.746,71.178,65.030,72.985,67.962,62.771,69.308
702,88.587,131.931,111.761,100.709,87.320,92.252,120.601,101.520,88.480,93.994,106.861,124.922,98.531,76.316,80.599,93.906,87.323,75.919,67.571,69.894,63.748,81.766,73.821,72.732,72.351,73.773,69.183,65.250,67.020,74.198,72.773,71.472,66.175,72.356,68.422,62.868,69.068
703,88.494,131.332,111.981,100.729,87.557,94.016,120.676,101.781,88.757,94.462,106.633,124.543,97.922,75.793,80.087,94.302,87.350,75.279,67.831,70.115,62.835,82.921,73.101,73.438,71.862,73.532,68.766,64.924,66.949,73.964,72.330,71.042,65.539,72.705,68.201,62.934,69.385
704,87.648,131.686,111.532,101.326,88.044,92.143,120.522,101.198,88.627,93.979,106.057,124.948,98.368,75.326,79.915,93.499,88.537,76.401,67.116,69.563,63.812,82.555,73.633,72.875,72.124,73.844,68.863,65.174,67.148,74.327,72.557,71.206,65.643,71.908,67.790,63.816,69.860
705,87.889,132.749,111.127,100.934,87.532,97.407,120.279,99.901,88.391,93.808,106.496,124.445,98.404,75.705,80.805,93.207,87.636,75.268,67.674,69.027,63.665,82.526,73.500,73.914,71.480,73.670,69.120,65.357,67.290,74.760,72.125,70.847,65.606,72.530,68.191,62.966,68.751
706,86.953,132.501,111.542,100.729,87.867,96.519,119.741,100.796,88.121,93.868,106.538,124.145,97.952,76.065,80.028,94.100,87.892,74.702,67.023,69.454,63.603,83.118,73.554,73.775,72.160,74.142,68.926,65.074,66.273,74.913,72.230,71.381,65.058,72.694,68.144,63.093,69.656
707,86.684,131.859,111.012,101.581,87.449,94.178,120.159,101.143,87.979,93.928,106.219,124.385,98.496,75.826,80.376,93.659,87.953,75.015,67.186,69.442,63.721,81.996,74.033,72.442,73.218,73.991,68.752,65.374,66.969,74.970,72.686,71.613,65.864,72.587,68.158,63.118,69.235
708,87.642,132.489,111.990,102.186,85.892,98.605,119.946,100.959,87.878,93.921,106.236,124.015,98.030,76.173,80.265,93.524,87.303,74.952,67.462,69.231,63.312,82.142,73.829,72.225,71.996,74.210,68.900,65.214,66.386,73.808,72.410,71.302,65.184,72.620,67.872,63.717,69.860
709,86.983,132.792,111.600,101.903,87.494,98.077,119.215,101.080,88.752,94.357,106.553,123.970,97.499,75.947,80.401,93.285,88.095,75.316,66.485,69.188,63.188,82.236,73.679,71.858,72.409,73.940,68.558,65.357,66.794,74.408,72.566,72.297,65.912,73.024,68.212,63.234,69.842
710,86.622,133.532,111.374,102.143,87.323,100.976,120.502,100.890,87.883,94.116,107.028,124.548,97.228,75.687,80.291,94.089,87.684,75.224,67.551,69.244,63.486,82.686,73.793,71.676,72.307,74.043,68.759,65.042,67.031,75.324,72.241,72.141,65.938,72.714,68.166,63.220,70.615
711,87.353,131.442,111.811,102.640,86.984,102.210,120.509,101.173,88.239,93.583,105.743,124.588,97.609,75.506,80.970,93.297,87.396,75.993,67.007,69.121,63.019,82.531,74.160,71.657,72.111,73.325,68.854,65.279,66.802,74.075,72.423,72.031,65.521,72.061,68.073,63.102,70.050
712,87.086,132.988,110.357,101.112,87.009,99.523,120.325,100.707,88.067,94.051,106.699,124.207,97.906,75.896,80.444,93.045,87.743,75.232,67.681,68.763,63.107,82.229,73.989,71.308,72.618,73.409,68.639,64.920,66.319,74.012,72.090,71.325,65.224,72.857,68.584,62.776,69.543
713,87.230,131.373,111.933,101.543,87.373,98.586,120.775,100.362,88.444,93.662,106.078,124.801,97.558,76.022,80.382,92.757,87.642,74.754,67.326,69.773,63.797,82.162,73.772,71.930,72.311,73.456,68.551,65.702,67.029,74.862,72.159,72.328,65.044,73.143,68.292,62.769,69.910
714,87.300,132.169,112.387,102.178,87.263,102.339,120.421,100.625,88.576,93.686,106.635,124.448,96.565,75.999,80.346,93.488,87.323,75.515,67.708,69.265,64.293,82.275,73.625,71.380,72.182,73.719,68.880,65.769,66.957,75.015,72.143,72.079,65.866,72.859,67.668,62.683,69.796
715,87.538,131.917,111.338,102.023,88.459,102.047,119.667,100.344,88.672,93.862,106.153,124.458,97.419,75.839,80.446,93.803,87.785,76.316,67.156,69.929,63.300,82.262,72.630,72.021,71.964,73.438,69.002,65.277,67.019,74.589,72.462,71.497,65.963,72.321,67.665,63.086,69.475
716,87.478,134.741,111.886,102.066,87.712,106.628,120.046,101.365,88.805,94.211,107.236,124.150,97.287,76.022,80.524,93.892,87.713,75.298,68.262,69.354,63.552,82.258,74.380,72.356,72.067,73.848,69.150,65.279,66.974,74.583,72.836,71.460,65.820,73.486,68.076,63.206,69.950
717,87.037,132.591,111.424,102.655,86.402,105.706,119.667,101.147,88.292,94.178,105.891,124.442,97.630,76.077,80.868,93.729,87.665,76.121,67.120,69.221,63.424,83.002,73.247,72.006,71.747,73.511,68.574,65.435,66.587,75.580,72.088,71.161,66.240,72.899,68.289,63.458,70.376
718,86.192,130.507,110.312,100.899,87.104,103.332,119.848,99.489,88.576,94.421,106.552,124.900,98.398,76.128,80.781,93.700,87.653,75.577,67.615,69.562,63.808,83.085,73.769,72.374,72.276,73.997,69.049,65.282,66.589,75.462,72.299,72.073,65.470,72.769,68.158,63.172,69.747
719,86.671,130.705,111.890,101.221,87.177,105.930,120.021,100.324,88.301,93.677,106.127,124.631,97.897,75.679,80.236,93.535,87.352,74.820,67.206,69.737,63.339,82.207,73.277,71.807,73.022,73.852,69.007,65.324,66.964,74.075,72.744,71.076,65.622,72.657,68.506,63.517,69.878
720,87.417,131.458,112.851,101.527,88.222,107.434,119.816,100.168,88.420,94.149,105.428,124.567,98.159,75.687,80.943,92.405,87.805,75.603,67.704,68.942,63.436,82.231,74.030,72.599,71.902,73.561,68.731,65.687,67.357,75.435,72.288,71.054,65.846,72.189,68.348,63.202,69.941
721,87.876,132.420,111.518,101.360,87.902,105.488,118.009,100.641,88.504,93.766,105.979,124.454,98.366,76.071,80.749,92.915,87.617,75.272,67.259,68.642,63.103,82.229,73.253,72.851,71.924,73.414,68.995,65.261,67.336,74.601,72.534,71.531,65.541,72.684,68.399,63.442,70.267
722,87.264,132.721,111.406,101.384,87.731,104.991,120.129,101.222,88.601,93.455,106.529,124.698,98.313,75.434,79.333,94.067,87.964,75.757,67.867,69.244,63.657,82.570,73.851,72.808,72.089,73.200,68.963,65.559,66.618,73.994,72.938,70.907,65.848,72.422,68.358,63.052,70.118
723,87.220,132.047,112.214,101.655,86.332,108.371,120.741,101.305,88.165,93.146,106.198,125.310,98.612,75.543,79.248,92.937,87.873,76.283,67.219,70.062,63.785,82.677,74.141,73.519,71.716,73.858,68.690,65.468,67.213,73.781,72.884,72.040,65.772,72.422,68.250,63.107,69.869
724,86.523,131.880,111.845,102.275,87.038,106.851,119.880,100.511,88.909,93.860,105.855,124.479,98.260,75.744,80.442,93.379,87.683,74.912,67.083,68.910,63.421,81.996,74.242,73.534,72.498,73.348,69.016,65.336,66.732,74.649,72.361,71.178,65.620,72.284,68.118,62.984,70.167
725,87.225,132.501,111.761,102.159,87.763,109.843,119.904,99.977,88.657,94.053,105.899,124.623,97.943,76.035,80.461,93.279,87.271,75.596,67.292,69.473,63.101,81.480,73.541,72.671,73.249,73.397,68.977,65.618,67.152,75.105,72.170,71.658,65.376,72.514,68.058,63.163,70.552
726,87.266,132.434,112.085,101.845,86.775,109.330,120.989,102.321,89.106,93.687,106.321,125.234,97.929,75.851,80.348,93.366,87.798,76.018,67.505,70.356,63.424,82.498,74.554,71.834,72.884,73.929,69.282,65.641,66.863,73.787,72.572,71.006,65.253,72.811,67.567,63.098,70.032
727,86.601,131.198,112.392,102.349,87.703,109.932,120.654,101.108,89.274,94.555,106.206,125.308,97.646,75.345,80.571,93.416,87.238,76.235,67.777,69.150,63.669,82.568,74.054,72.471,72.640,73.664,69.076,65.300,66.556,73.850,72.328,71.011,65.696,72.435,68.165,63.243,69.502
728,86.788,131.499,111.998,102.279,88.307,113.998,121.309,101.119,89.888,93.649,106.293,124.700,98.427,75.843,78.989,93.468,87.888,75.960,67.741,69.700,63.324,82.450,73.995,71.577,71.449,73.305,68.938,64.792,67.674,74.553,72.064,72.008,65.613,72.426,68.434,62.862,70.357
729,86.685,132.764,111.956,101.764,88.275,110.556,120.761,101.890,89.224,94.319,105.985,124.720,97.329,75.566,80.526,93.601,87.230,75.489,67.611,69.369,63.680,82.572,73.451,71.323,71.756,73.876,69.067,65.511,67.106,74.724,72.979,71.376,65.069,72.547,67.928,63.406,70.471
730,87.104,132.358,111.644,101.066,88.633,107.939,119.732,102.122,89.557,94.427,105.938,124.777,98.025,75.565,80.253,92.948,87.565,76.732,66.708,69.973,63.657,82.100,73.810,71.722,71.498,73.834,68.641,65.088,66.983,74.120,72.543,71.037,65.491,72.114,67.775,63.200,70.145
731,86.944,131.684,111.738,101.919,86.456,108.865,119.676,101.092,89.202,94.079,106.017,124.306,97.453,75.745,80.051,93.455,87.937,75.239,67.728,69.085,62.738,81.823,74.049,72.125,72.164,73.148,69.558,65.569,66.449,74.378,72.020,71.203,65.302,72.943,68.437,62.887,69.240
732,87.506,132.104,112.112,102.147,88.408,112.488,119.633,101.341,89.109,94.378,105.870,125.058,98.202,75.895,80.539,93.178,87.459,75.471,67.342,69.377,62.981,82.157,73.497,72.109,72.982,73.943,68.264,65.006,66.476,74.438,72.739,71.483,65.253,72.771,68.369,63.238,69.973
733,88.542,132.994,111.687,100.791,86.304,111.019,119.806,101.075,89.068,93.996,104.855,125.280,98.471,75.862,80.348,93.939,87.675,75.779,67.339,69.213,63.390,82.996,73.655,72.816,72.840,73.750,68.743,65.023,67.082,74.715,72.280,71.350,65.171,72.873,68.301,63.059,69.837
734,88.190,131.185,111.426,100.682,87.943,108.210,120.897,100.761,88.539,94.565,106.137,124.840,98.113,75.653,80.053,93.717,87.702,75.871,67.718,70.452,63.331,82.952,74.321,73.382,71.951,73.598,68.544,65.200,67.032,74.745,72.304,71.444,65.839,72.235,68.148,63.710,69.271
735,87.707,132.389,111.035,102.802,87.120,105.044,121.366,101.314,89.349,93.945,106.065,124.017,98.294,75.692,80.057,93.383,87.278,76.055,67.814,69.292,63.246,81.961,74.139,73.133,71.676,73.671,68.697,65.347,67.268,74.829,72.497,71.305,65.350,72.347,68.135,63.188,69.317
736,87.441,132.061,111.637,102.360,87.389,102.804,121.415,100.950,88.811,94.186,106.218,124.672,98.464,75.482,80.499,93.596,87.225,76.621,67.578,70.117,63.333,83.253,73.704,73.256,71.853,73.551,68.769,65.424,66.945,74.459,72.087,71.627,65.618,72.881,67.821,63.751,68.928
737,86.806,131.267,110.900,100.818,86.658,100.927,119.583,100.817,88.359,94.215,105.975,123.593,97.227,75.938,79.819,93.797,87.517,75.129,66.957,68.683,63.353,82.162,73.424,72.297,71.387,73.339,68.398,65.725,67.309,74.147,72.244,70.658,65.790,72.193,67.966,62.646,69.742
738,87.700,131.515,110.778,101.469,87.272,101.019,119.999,100.932,88.416,93.889,106.200,124.767,98.529,75.604,80.032,93.685,87.330,75.702,67.415,69.717,63.041,82.677,73.894,72.085,71.142,73.392,68.426,64.653,67.111,73.697,72.234,71.506,65.180,72.464,68.044,63.576,68.389
739,87.508,132.234,111.510,100.062,87.835,105.680,119.447,100.757,88.702,93.935,106.406,124.601,99.296,75.617,79.964,93.219,87.655,75.989,66.844,69.798,63.440,82.382,74.293,71.644,71.827,73.733,68.713,64.975,67.522,73.934,72.415,71.263,65.518,71.804,67.859,63.014,68.828
740,87.087,131.320,111.240,102.190,87.215,104.435,120.252,100.506,88.730,94.447,105.614,125.133,98.938,75.437,80.234,93.753,87.768,74.934,66.535,68.210,63.248,82.810,73.478,72.153,71.978,73.604,68.838,65.557,67.256,73.901,72.306,70.387,65.677,72.985,67.617,63.270,70.253
741,87.096,130.739,111.505,102.070,86.528,102.948,120.058,100.526,89.058,93.570,105.718,125.117,99.225,75.944,80.866,94.014,87.486,74.265,67.066,68.573,63.390,82.002,74.247,71.462,72.742,73.292,69.931,65.723,67.131,74.682,72.315,71.198,65.756,72.062,68.192,63.617,69.900
742,86.999,131.919,111.410,102.535,87.111,108.726,119.947,100.977,88.067,94.357,106.458,123.701,99.927,75.617,80.183,92.983,87.767,75.118,66.352,69.694,63.227,82.164,74.196,71.446,72.404,73.657,69.167,64.981,66.771,73.709,72.434,71.619,65.166,72.952,67.749,62.707,69.317
743,87.389,131.356,110.822,101.926,86.680,106.872,120.137,101.023,87.707,94.077,105.473,124.513,99.894,75.891,80.057,93.592,87.792,75.537,67.468,69.052,63.471,83.245,73.723,71.275,73.311,73.515,68.250,65.275,67.009,73.889,72.725,71.155,65.115,72.646,67.878,63.043,69.118
744,87.087,131.680,111.517,101.589,86.725,104.935,119.465,100.754,88.906,93.859,106.076,125.251,100.218,75.688,80.520,93.014,87.487,75.055,67.664,69.221,63.514,82.882,72.734,71.821,72.187,73.309,69.481,65.366,66.874,73.763,72.438,71.633,65.933,72.806,68.301,63.188,69.290
745,88.872,130.721,111.673,101.516,87.171,103.010,120.141,100.601,88.503,94.026,105.377,124.482,99.255,75.828,79.773,93.421,87.502,75.015,68.010,68.862,63.649,82.515,73.481,71.917,70.507,73.378,68.826,66.181,66.841,74.474,72.601,70.751,65.606,72.073,68.030,63.399,69.611
746,89.130,132.556,111.771,101.194,87.307,108.561,119.572,100.477,88.689,94.000,106.253,124.234,100.418,75.341,80.386,93.077,87.327,76.496,66.940,69.800,63.824,82.622,73.747,72.709,71.671,73.418,69.060,64.798,67.026,74.853,72.475,71.910,65.779,73.022,67.999,62.952,70.303
747,88.237,131.998,111.917,102.655,88.313,108.425,120.102,101.508,88.336,94.041,106.290,124.628,101.205,75.381,79.930,93.397,87.858,76.029,67.904,69.950,63.535,81.814,73.726,71.872,72.013,73.628,68.562,65.116,66.829,74.601,72.293,71.667,65.774,72.404,68.244,63.025,69.887
748,87.865,133.297,111.694,102.806,87.494,110.329,119.682,102.186,88.191,94.356,106.672,125.254,100.342,75.814,79.836,93.554,87.739,75.298,66.963,70.452,63.579,82.587,73.989,72.137,72.253,73.601,69.009,65.567,66.939,74.348,72.244,70.766,65.933,72.347,67.793,63.113,68.964
749,87.184,131.841,111.644,100.419,86.446,111.851,119.822,101.529,89.052,93.732,105.723,124.839,99.754,75.768,80.648,93.239,87.790,76.077,67.565,69.823,64.037,82.692,74.158,71.834,72.853,73.729,68.252,65.716,66.884,74.610,72.201,72.130,65.707,72.602,67.678,63.209,69.294
750,87.189,131.631,111.243,101.725,86.883,110.694,120.214,101.092,88.177,94.163,105.918,124.661,100.338,75.689,79.552,93.075,87.734,75.026,66.787,69.275,63.552,81.059,74.046,71.379,72.956,73.194,68.532,65.200,67.031,74.153,72.387,71.763,65.638,72.483,67.654,63.238,69.557
751,87.602,132.354,111.852,101.217,87.152,115.341,119.929,100.893,88.832,94.392,105.743,124.741,99.630,75.872,79.646,93.673,87.677,75.577,67.797,69.444,63.390,82.166,73.527,71.259,72.653,73.933,69.060,65.553,66.887,74.489,72.248,71.102,65.894,72.022,68.035,63.247,69.303
752,87.060,131.914,111.448,101.155,87.054,113.385,119.888,101.279,88.662,93.919,105.324,124.801,100.630,75.700,80.416,93.185,87.211,75.000,67.186,69.727,63.696,83.085,74.245,72.166,72.129,73.547,68.720,65.319,67.070,74.517,72.090,71.328,65.945,72.404,68.199,63.438,68.769
753,87.132,132.059,112.220,102.760,87.057,109.724,120.328,101.821,88.449,93.940,105.537,124.726,100.535,75.932,79.926,93.437,87.237,76.074,67.385,69.627,63.248,83.111,73.476,72.155,72.253,73.886,68.829,65.191,66.517,74.526,72.646,70.842,65.906,72.747,68.241,63.730,69.050
754,86.880,131.527,111.388,101.977,87.190,107.879,120.343,100.258,88.551,94.327,106.597,123.862,98.458,75.374,80.437,93.423,87.448,75.408,66.674,69.017,62.690,82.227,72.984,71.660,72.169,73.708,68.648,65.139,66.862,75.141,72.500,70.921,65.041,72.261,67.956,63.578,69.109
755,86.831,131.878,111.997,101.403,87.196,114.201,120.273,100.749,88.575,94.408,105.626,124.253,98.589,75.850,80.215,93.922,87.615,75.441,66.907,68.617,63.764,82.638,73.783,71.645,72.502,73.665,68.551,65.246,66.962,74.411,72.186,71.751,65.938,72.169,67.587,63.120,69.104
756,86.780,132.277,111.581,103.628,86.241,111.547,119.564,100.974,88.204,93.977,105.796,124.649,99.200,75.572,80.845,93.912,87.288,75.210,67.831,69.510,63.851,82.721,73.731,71.487,71.862,73.120,68.745,64.939,67.268,74.075,72.193,71.184,65.364,71.971,68.387,62.655,69.484
757,86.518,133.143,111.766,101.771,87.383,108.267,120.406,100.803,88.196,94.078,106.187,124.092,98.809,75.788,79.561,92.839,87.822,75.529,66.834,69.708,62.878,82.537,73.505,72.109,71.160,73.409,68.572,65.454,66.768,73.841,72.478,71.076,66.092,72.312,67.975,63.288,69.353
758,87.128,131.159,111.435,102.686,87.158,105.741,119.670,100.968,88.326,94.027,105.443,124.694,98.605,75.310,80.163,94.152,88.027,76.129,67.468,69.363,63.804,82.644,73.641,71.965,72.333,74.055,68.998,65.679,66.590,75.550,72.269,70.534,65.286,72.840,68.292,62.762,69.738
759,86.355,130.917,111.533,101.543,87.383,102.843,120.584,101.682,88.469,94.067,106.048,124.431,98.920,75.567,80.019,93.696,87.794,76.441,67.714,69.604,63.490,81.745,73.264,72.375,71.973,73.862,69.299,65.420,66.676,74.138,72.584,71.582,65.926,72.367,68.059,63.370,69.873
760,87.962,131.475,110.856,101.151,87.342,99.591,119.403,100.674,88.362,94.194,106.379,124.368,97.788,75.604,80.338,94.831,87.666,75.393,67.312,69.058,63.659,82.544,73.370,72.658,71.876,73.628,68.771,65.340,66.817,74.880,72.304,71.229,65.147,72.697,68.021,63.356,69.973
