 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17
590,120.009,133.543,130.620,136.216,128.967,124.530,126.062,115.679,112.355,126.308,122.167,113.596,118.763,118.843,112.317,113.147,115.164
591,121.184,133.166,130.138,137.057,128.602,124.462,126.665,115.787,112.381,126.118,122.675,112.889,119.052,119.213,111.519,113.739,114.152
592,121.239,132.831,130.817,135.741,128.892,125.486,126.050,115.474,112.383,126.744,122.020,113.283,119.220,119.476,112.653,113.426,114.349
593,121.712,132.846,130.783,135.876,129.551,124.113,125.639,114.793,112.878,126.097,122.398,113.179,119.585,119.549,112.639,113.743,114.131
594,121.083,133.371,134.075,135.938,128.607,125.357,126.448,115.663,113.244,126.732,122.288,113.512,119.275,119.243,113.318,113.089,113.489
595,121.791,136.812,144.820,135.779,130.391,125.198,128.792,116.772,113.220,127.057,124.005,114.177,118.944,120.330,112.682,113.571,113.882
596,122.264,136.660,142.692,136.606,129.815,124.952,130.097,117.642,112.577,127.316,123.416,114.025,118.739,120.363,112.256,113.810,114.247
597,123.000,136.126,142.530,137.035,129.872,125.244,130.278,117.046,113.950,126.874,122.945,113.127,118.585,120.215,112.479,113.794,113.480
598,124.215,135.034,139.783,136.803,129.974,124.671,129.486,117.068,113.717,126.704,123.668,113.336,119.341,119.931,112.705,114.050,113.654
599,123.644,134.148,136.502,137.261,129.810,124.714,128.189,116.660,114.255,126.312,123.670,113.831,117.882,120.358,112.351,113.534,113.682
600,123.776,134.735,134.520,137.291,129.967,125.327,127.042,116.489,113.741,126.473,124.169,113.029,118.498,120.223,112.283,114.261,114.445
601,123.187,132.862,134.281,138.329,130.028,125.240,127.028,116.279,113.519,126.744,122.531,113.737,118.481,119.594,112.304,113.326,113.463
602,122.279,134.598,133.224,137.782,129.815,125.190,126.922,116.925,112.451,127.286,123.575,113.066,118.672,118.620,112.020,113.534,113.607
603,121.782,133.979,132.241,138.865,130.288,124.861,126.181,116.074,112.967,126.613,122.833,113.007,118.213,119.397,112.063,114.707,114.872
604,122.307,133.411,131.808,137.305,128.810,125.468,125.818,116.157,113.858,127.027,122.750,113.739,118.927,118.910,112.989,113.534,114.524
605,121.853,134.615,132.562,137.526,129.696,123.873,126.446,116.329,113.000,126.498,122.659,113.760,118.355,118.391,111.853,113.652,113.768
606,120.825,133.436,132.268,137.499,129.817,124.732,126.372,115.774,113.157,126.767,122.709,113.683,119.125,118.852,111.336,114.457,114.236
607,121.788,134.129,131.918,137.000,129.866,124.208,126.391,116.269,113.804,126.275,123.279,113.413,117.742,119.633,112.317,113.488,113.828
608,121.368,134.030,131.040,136.860,129.453,124.833,126.901,116.433,112.919,127.055,123.593,113.170,117.878,119.423,112.000,113.300,114.289
609,121.086,133.777,130.456,136.844,129.919,124.294,126.278,116.522,113.174,126.885,122.346,113.909,117.986,118.835,112.710,113.582,114.291
610,121.156,133.643,130.849,137.642,129.159,125.500,126.943,115.824,112.660,126.648,123.176,113.446,118.181,118.818,112.270,113.537,113.780
611,121.215,134.166,130.528,137.218,129.994,124.736,126.120,116.197,113.401,126.663,122.803,113.361,118.359,119.912,112.057,113.817,113.864
612,121.822,134.518,131.524,138.226,129.849,125.365,126.502,115.188,113.449,126.354,123.522,113.672,119.080,119.142,112.338,113.918,114.026
613,122.153,134.080,132.443,136.965,129.531,124.097,126.585,115.190,113.599,126.358,123.373,113.528,118.913,119.438,112.769,113.493,114.053
614,121.580,133.784,131.402,138.660,130.030,125.196,126.415,115.458,112.952,126.370,122.378,113.437,118.526,119.678,112.420,113.379,113.594
615,120.982,134.475,132.033,137.154,130.077,125.171,125.776,115.733,112.911,125.831,123.712,113.752,117.878,119.566,112.032,113.176,114.009
616,121.245,134.183,132.415,138.208,129.349,124.786,126.047,115.754,112.638,127.426,123.181,113.898,118.488,120.303,112.267,113.326,114.358
617,121.359,133.982,131.772,138.065,129.331,124.478,127.090,115.010,112.078,126.256,121.417,113.991,118.732,118.667,112.222,114.449,113.857
618,121.583,134.027,131.191,138.720,130.372,124.903,126.064,115.884,113.516,126.560,122.577,113.752,119.418,119.266,111.626,114.222,114.213
619,122.319,134.558,131.122,138.253,129.501,125.383,125.707,116.656,113.148,127.187,122.528,113.014,119.728,119.041,112.145,113.140,114.239
620,121.396,133.880,131.945,139.213,129.391,125.292,125.700,115.559,113.322,126.586,122.995,113.844,118.861,118.461,112.891,113.328,113.942
621,121.224,134.655,132.098,138.544,130.401,124.700,126.505,115.611,113.523,126.336,121.252,113.833,118.314,119.006,112.381,113.890,114.102
622,122.040,136.056,140.625,138.811,131.091,126.236,127.502,116.261,113.654,127.272,122.526,113.596,118.115,119.903,112.553,113.881,113.882
623,123.414,134.678,138.267,137.844,131.423,125.750,128.293,115.948,113.492,127.669,122.817,113.387,119.666,119.397,112.066,113.574,114.038
624,122.460,134.546,136.758,138.499,130.089,126.663,127.566,115.961,113.841,126.552,123.149,113.752,118.868,119.287,112.152,114.218,114.409
625,121.850,134.541,134.809,139.062,130.361,125.669,127.318,117.072,114.015,127.261,122.901,113.100,119.195,119.575,112.242,114.018,113.950
626,121.773,135.709,133.553,139.922,130.291,126.246,126.785,116.814,114.275,126.754,123.853,112.967,118.122,119.601,111.757,113.899,114.403
627,122.258,134.725,133.397,139.943,130.359,126.073,126.665,116.112,114.153,126.279,123.107,112.962,118.871,119.069,111.979,114.544,114.114
628,122.080,134.525,133.329,139.396,130.065,125.153,127.094,116.513,112.542,126.970,122.877,113.968,118.916,118.904,112.492,114.252,113.593
629,121.865,134.738,133.456,140.057,130.393,125.198,127.510,116.267,113.423,126.774,123.471,113.352,118.425,118.693,112.642,113.771,114.034
630,121.985,134.488,133.141,140.043,130.946,125.411,126.606,115.872,112.390,126.775,121.782,113.759,119.272,119.341,112.394,113.667,113.476
631,122.377,135.516,132.913,138.960,130.430,125.536,126.682,116.905,113.946,127.050,121.886,113.623,118.669,119.549,112.385,114.379,114.650
632,121.583,134.442,132.516,140.871,131.145,125.502,126.035,115.549,113.508,126.305,122.572,113.485,118.014,119.294,113.050,113.652,113.759
633,121.745,133.936,132.877,138.391,130.584,124.952,126.964,115.795,112.900,127.106,122.998,112.655,118.624,118.577,112.657,114.610,113.809
634,120.957,135.818,132.093,139.294,130.837,125.619,126.861,115.665,112.874,126.769,122.629,113.307,119.150,118.901,112.987,113.262,113.369
635,122.558,134.641,132.515,139.240,129.788,125.242,126.788,115.816,113.094,126.181,122.080,113.027,118.951,118.266,112.481,113.872,113.917
636,120.672,133.751,131.762,138.728,130.132,125.685,125.960,115.992,113.176,126.281,122.906,113.580,119.286,119.161,112.411,113.544,114.073
637,121.822,132.843,131.133,138.275,129.957,125.492,126.174,115.557,112.349,126.724,122.645,113.593,119.007,119.090,111.839,114.814,114.585
638,120.902,133.081,130.498,137.003,129.804,125.196,126.062,115.716,112.834,126.436,122.813,113.834,118.261,119.734,112.292,114.394,114.038
639,122.399,133.926,129.941,137.332,128.746,124.728,125.818,116.079,112.388,126.637,122.126,113.882,118.272,119.455,111.920,113.353,113.613
640,121.969,133.812,131.412,135.054,129.584,124.540,124.719,115.203,113.366,126.800,121.838,113.436,118.962,119.028,111.755,113.546,113.734
641,121.258,132.544,129.270,135.321,128.946,124.460,126.198,114.528,112.980,126.092,121.933,113.514,118.693,119.077,111.624,114.378,114.145
642,121.448,132.793,130.537,136.075,128.874,124.323,125.866,115.373,113.205,126.615,122.512,114.232,116.610,119.073,111.810,113.913,113.200
643,120.911,131.957,130.039,134.811,128.257,124.736,124.830,114.793,112.492,126.716,121.508,113.524,118.868,119.049,111.939,113.163,114.457
644,120.902,131.620,128.513,135.108,128.286,124.696,125.056,114.824,112.908,126.369,122.421,113.232,116.941,118.493,111.955,114.000,114.238
645,120.840,132.018,130.156,133.841,128.480,124.488,124.908,115.662,112.839,126.209,122.979,113.242,119.199,118.210,112.463,112.913,114.339
646,121.399,131.957,129.599,134.995,129.060,124.335,125.085,115.221,112.272,125.602,122.062,113.040,118.589,119.472,111.936,112.775,113.067
647,119.948,131.784,129.209,133.631,128.470,124.361,124.036,114.435,112.802,126.416,121.252,113.538,119.359,118.116,111.984,113.684,113.699
648,119.770,131.464,129.223,133.881,128.376,124.556,124.319,114.754,112.717,126.045,123.323,113.515,119.188,118.423,111.263,112.959,113.083
649,119.847,132.553,128.411,133.412,128.004,122.778,125.165,115.292,111.571,125.852,122.076,112.356,117.969,119.140,112.109,113.078,113.606
650,121.221,131.469,129.225,133.194,128.175,124.002,124.714,114.952,111.791,126.162,121.375,113.276,117.021,118.225,111.921,113.576,113.931
651,120.202,132.161,129.064,133.960,128.256,123.796,124.139,115.532,112.627,126.577,122.165,112.225,118.328,118.919,111.719,112.995,113.384
652,120.003,131.411,129.224,133.523,128.778,124.982,124.566,115.422,111.686,126.379,122.281,112.815,118.324,118.691,111.719,113.429,113.806
653,121.018,132.595,129.241,133.752,127.862,124.794,125.780,115.008,111.538,125.501,121.911,113.636,117.247,118.897,111.762,112.920,113.791
654,121.199,132.743,130.022,134.523,129.638,123.946,125.264,114.872,112.460,126.133,121.901,112.877,117.683,118.835,111.893,112.688,113.886
655,121.387,132.700,129.087,134.730,128.260,123.431,124.620,115.162,112.911,125.775,121.417,112.577,119.662,117.991,112.064,113.869,113.750
656,120.650,131.404,129.433,134.668,128.176,124.365,124.627,114.594,112.736,126.335,122.103,112.882,117.686,119.086,111.907,113.624,113.651
657,121.414,131.750,129.501,135.280,128.744,124.353,124.734,115.944,111.222,126.254,122.236,113.403,116.889,118.376,112.132,113.910,114.031
658,119.663,132.401,129.905,133.895,128.382,124.274,125.913,114.244,112.224,125.852,121.524,113.095,118.136,118.223,111.338,112.862,113.816
659,120.644,133.240,129.607,133.555,128.141,123.812,124.960,114.544,111.427,125.538,122.220,112.752,116.460,118.556,111.748,113.801,113.917
660,120.399,131.182,128.416,132.774,127.607,125.411,125.481,115.251,111.719,125.488,122.060,112.563,117.958,118.204,112.197,113.550,113.876
661,119.979,131.528,129.275,133.849,128.249,124.266,125.189,115.207,112.272,125.902,122.481,112.545,117.432,117.820,111.762,112.613,113.796
662,120.304,132.152,128.739,133.615,128.283,123.468,125.130,114.807,112.185,126.166,121.751,112.804,118.449,118.283,112.100,113.362,113.209
663,120.923,131.913,129.228,133.232,128.138,125.847,125.135,114.402,110.991,125.505,122.448,113.333,118.108,118.337,111.354,113.723,113.750
664,121.307,132.037,130.201,134.073,127.930,124.708,125.444,115.280,112.046,126.005,122.506,112.492,118.453,119.022,112.041,113.411,113.597
665,119.531,131.783,129.653,134.806,127.212,125.433,125.033,115.209,111.874,126.020,122.243,113.152,118.725,118.521,111.617,113.057,113.517
666,119.052,132.186,129.400,134.197,128.158,124.440,125.017,114.911,112.440,126.096,122.329,112.853,118.547,118.764,111.597,112.472,113.807
667,120.902,131.947,128.881,133.089,127.212,124.115,124.597,114.781,111.922,126.022,122.423,112.509,118.045,117.951,111.832,113.468,113.880
668,119.420,132.507,129.936,133.102,128.608,124.413,125.384,115.828,112.168,125.570,121.574,113.167,117.997,118.554,112.318,113.516,113.634
669,121.423,132.052,129.418,135.334,128.155,124.381,125.146,115.250,113.218,126.449,121.874,112.879,117.965,117.837,112.020,113.621,113.882
670,120.423,133.107,130.304,136.094,128.962,125.065,124.094,114.337,111.139,125.928,122.274,112.810,118.293,119.007,111.979,113.594,113.974
671,119.960,133.450,130.124,134.919,128.612,124.220,125.663,115.178,112.161,126.193,122.440,112.586,118.861,118.431,111.265,114.055,113.177
672,121.129,133.441,129.841,135.240,128.489,124.238,126.040,116.039,112.599,126.029,121.362,113.029,118.157,118.298,111.501,113.865,114.061
673,121.196,132.670,129.263,134.798,128.223,123.968,124.714,115.435,113.135,126.589,121.753,113.179,116.993,119.260,112.123,112.904,113.835
674,120.534,132.151,129.303,134.984,128.121,124.982,124.474,115.567,112.948,125.360,121.613,112.997,118.223,118.120,111.660,112.977,113.636
675,120.466,132.469,129.394,133.803,128.763,124.369,124.710,115.545,112.861,126.021,122.263,112.853,117.958,119.140,112.293,113.262,113.025
676,120.429,132.328,133.679,133.876,129.500,124.548,125.300,114.603,113.501,126.045,122.201,113.606,117.972,119.032,111.891,113.917,113.536
677,121.856,137.361,146.794,133.507,131.379,125.321,130.623,114.942,112.656,126.743,123.181,113.684,118.822,120.167,112.363,113.401,113.851
678,123.224,140.096,152.876,136.003,132.828,125.792,132.561,116.760,112.521,126.982,124.046,114.622,119.286,121.028,111.744,113.512,113.876
679,122.856,139.984,151.914,134.590,131.330,125.810,132.148,117.453,112.845,126.369,123.925,113.407,119.199,121.970,112.683,113.067,112.847
680,124.770,145.522,161.819,133.332,131.635,125.421,132.559,117.048,112.346,126.616,124.247,113.240,118.547,121.657,112.597,113.285,113.394
681,125.153,148.491,165.184,133.237,131.663,126.345,134.118,117.805,113.488,127.026,124.465,113.861,118.728,122.783,112.070,113.523,114.123
682,126.193,145.811,164.018,133.949,130.973,124.984,133.821,117.903,113.346,126.544,123.806,113.411,118.822,123.298,111.987,113.115,113.806
683,125.043,145.038,161.941,134.962,131.536,125.954,132.635,117.538,112.675,126.244,123.872,113.382,118.875,121.839,112.660,113.674,113.810
684,124.853,144.957,167.148,135.361,131.517,126.266,132.738,117.932,113.303,126.582,124.426,112.817,118.355,122.743,112.660,113.665,113.435
685,125.991,142.033,163.697,134.833,130.722,126.758,132.431,117.286,112.176,126.852,124.696,113.027,118.645,122.395,111.921,114.073,113.639
686,126.086,140.044,156.332,135.429,131.239,126.137,130.705,117.228,112.436,125.706,124.048,113.150,119.240,121.891,111.800,113.449,114.051
687,125.009,137.845,152.286,135.464,129.132,125.552,129.757,117.607,114.124,126.365,122.922,113.876,118.990,121.058,112.682,113.832,113.270
688,123.589,137.425,145.430,134.652,129.709,125.093,128.477,116.600,112.961,126.708,123.464,113.391,118.098,120.918,112.064,113.012,113.547
689,122.690,135.922,143.613,135.318,128.942,124.865,128.075,116.563,112.717,126.113,122.133,112.911,117.300,120.412,112.258,113.874,113.695
690,122.475,136.253,141.248,135.849,130.175,124.500,127.309,117.157,113.035,125.956,122.211,113.307,117.638,119.938,112.004,113.346,112.911
691,123.390,136.645,139.516,137.205,128.864,124.768,126.807,116.518,114.231,126.674,121.517,112.987,118.502,120.330,110.911,113.039,113.581
692,121.307,134.899,138.568,138.075,129.723,123.276,126.965,115.870,113.224,127.002,120.917,113.508,117.035,120.955,111.716,113.094,113.869
693,118.798,134.720,136.884,137.941,129.105,121.720,126.510,116.812,112.442,126.000,121.428,113.606,116.564,120.663,110.869,112.293,113.683
694,120.822,132.611,135.050,134.369,127.994,123.950,125.448,115.168,112.113,125.751,122.258,112.437,118.314,120.326,112.281,113.527,113.285
695,121.215,135.444,135.325,138.757,130.136,123.540,127.797,116.118,112.695,126.653,121.330,113.071,117.453,119.684,111.490,112.908,113.661
696,120.893,135.115,135.272,140.129,130.902,123.889,126.771,115.673,113.115,127.172,121.936,113.306,118.178,119.172,111.352,113.230,113.309
697,121.463,134.290,134.676,139.857,129.101,124.292,125.729,116.838,113.050,126.760,122.346,112.319,117.854,119.659,111.342,113.080,113.207
698,121.607,135.905,135.167,140.415,130.526,124.210,126.330,116.704,113.924,126.570,122.124,112.997,117.390,118.760,111.694,114.236,113.698
699,121.641,135.050,134.119,140.116,129.425,124.790,125.847,116.737,112.246,126.509,121.803,113.947,119.397,119.449,111.619,113.273,113.388
700,121.620,135.280,134.497,141.871,130.825,124.248,126.318,116.665,112.549,126.825,121.925,113.012,118.930,118.727,111.875,112.996,114.258
701,121.080,136.030,133.412,141.318,130.972,124.089,126.722,115.393,112.858,127.247,121.860,113.128,118.209,118.929,111.596,112.835,113.434
702,120.773,136.815,133.849,142.116,131.183,125.192,126.828,116.164,113.458,126.607,122.481,113.302,117.916,118.749,111.868,112.759,112.747
703,120.485,136.259,134.119,142.216,131.622,124.095,126.220,116.675,112.911,126.725,122.291,113.343,117.969,118.846,111.887,113.057,113.366
704,121.767,136.030,134.120,142.224,130.952,123.812,127.135,115.957,113.081,126.762,121.890,112.633,119.213,118.989,112.261,113.566,113.699
705,120.255,135.399,134.160,142.760,131.027,123.720,126.786,117.110,112.815,127.061,121.954,113.782,118.307,119.062,110.800,114.071,113.375
706,120.356,135.920,133.968,142.668,130.997,124.349,127.267,114.917,113.514,127.139,121.465,113.211,118.728,119.925,111.658,113.131,113.850
707,121.153,137.080,134.010,143.240,131.000,124.304,127.769,116.845,113.503,126.613,122.055,113.167,118.787,119.013,111.302,113.379,114.072
708,120.132,137.007,134.440,142.526,131.060,124.982,127.807,116.721,114.168,126.730,121.492,112.810,118.906,120.096,111.528,112.929,113.204
709,121.684,137.271,134.864,144.032,131.070,124.034,127.444,116.576,113.414,126.464,121.890,112.994,117.024,118.715,111.342,113.113,113.820
710,120.942,137.413,139.780,143.544,131.804,124.028,128.990,116.648,114.756,126.843,121.858,113.677,118.780,119.395,112.394,113.910,114.210
711,119.638,140.117,152.473,144.830,132.609,125.256,132.792,116.555,114.978,127.096,121.853,114.315,118.167,118.916,112.730,112.651,113.480
712,121.236,138.506,151.693,143.873,132.393,124.776,131.219,118.025,114.216,126.593,120.737,113.937,117.422,119.861,112.057,114.062,113.555
713,120.767,138.908,148.332,143.526,131.710,125.232,129.321,117.203,114.031,126.467,122.291,113.485,118.495,119.135,112.147,113.211,113.635
714,120.074,137.781,145.620,144.644,131.820,123.986,129.264,116.342,114.087,126.321,121.425,113.590,117.118,119.566,111.599,112.649,113.425
715,120.951,138.010,142.853,144.434,131.876,124.280,129.203,116.901,113.876,126.802,121.718,113.165,118.115,118.981,112.800,113.583,113.343
716,119.877,137.846,140.317,144.431,131.159,125.175,128.760,117.509,114.309,126.298,121.499,113.479,118.226,119.496,112.249,113.931,113.486
717,120.420,138.170,139.483,144.757,131.338,125.224,128.245,117.870,113.837,126.505,121.885,113.599,118.049,118.764,112.612,114.261,113.415
718,119.227,138.419,143.552,143.704,132.837,124.470,129.031,117.472,114.985,126.376,121.112,113.309,118.129,119.801,112.587,114.434,113.892
719,119.046,139.096,148.801,145.162,132.874,124.456,130.821,117.758,115.039,126.176,121.050,113.840,118.578,118.676,111.631,113.707,113.918
720,118.982,138.469,145.159,144.450,131.781,124.500,130.582,117.779,115.002,126.761,121.449,113.495,117.443,120.009,112.295,113.959,113.429
721,119.515,138.416,141.876,144.493,132.770,124.462,129.554,118.221,114.508,126.122,121.721,113.978,117.794,119.856,112.528,114.245,113.863
722,118.929,138.772,140.949,144.499,132.457,124.613,130.455,117.890,114.728,126.344,122.238,113.304,118.885,119.208,111.846,113.934,113.885
723,119.193,139.095,139.047,144.811,132.251,123.952,129.403,117.617,114.364,125.939,121.394,113.492,118.366,119.184,112.111,114.191,114.146
724,119.009,138.013,138.223,143.418,132.768,123.933,128.399,117.424,115.004,126.132,121.627,113.609,116.902,119.251,111.762,113.918,113.521
725,119.564,139.143,138.383,143.213,132.332,124.496,129.064,117.563,115.285,126.288,121.979,113.076,117.679,118.330,112.315,113.668,114.299
726,117.819,137.741,137.379,143.933,131.945,124.498,128.922,117.654,114.882,125.505,121.694,112.622,117.540,120.064,112.592,113.785,113.496
727,118.006,138.836,136.343,142.283,131.891,123.879,129.200,116.859,115.133,125.613,121.545,113.336,115.530,118.891,112.186,114.076,113.574
728,118.991,138.771,144.057,142.776,131.864,125.857,129.738,117.611,114.630,125.195,121.956,113.182,118.146,119.845,112.188,114.041,114.159
729,117.727,139.077,153.791,141.806,132.580,125.339,133.726,117.625,115.399,126.075,121.648,113.801,117.512,120.022,111.707,113.738,114.244
730,118.123,137.886,155.317,141.358,132.040,125.387,133.252,118.366,115.277,126.116,122.089,113.939,117.770,119.491,112.812,114.495,114.012
731,118.834,137.883,150.026,140.073,132.109,125.879,133.703,118.023,115.961,125.082,121.746,113.258,117.383,120.461,111.769,113.681,113.902
732,117.598,137.837,148.058,139.582,131.190,124.282,132.694,118.513,115.185,125.223,121.417,112.887,117.418,120.723,112.347,113.961,113.114
733,117.144,136.865,145.846,139.313,131.261,124.438,130.962,118.747,116.009,125.205,122.648,113.925,116.488,120.084,112.948,113.773,113.645
734,117.037,137.058,147.354,139.992,131.739,123.768,131.182,118.236,114.935,125.187,121.242,113.908,117.070,120.028,112.755,114.023,113.028
735,118.595,137.312,144.798,138.779,132.358,123.331,130.873,118.244,114.854,124.607,121.886,113.361,117.554,119.485,112.061,113.433,113.400
736,116.840,137.678,141.436,138.895,130.771,123.006,130.007,118.623,115.691,124.628,121.693,112.885,116.794,118.934,111.617,113.922,113.902
737,116.727,137.657,140.307,137.642,130.778,123.188,129.752,117.948,115.477,124.970,121.696,112.382,116.418,118.800,112.553,113.663,113.330
738,117.245,136.154,138.195,138.132,131.205,123.377,129.312,117.075,114.357,124.603,122.567,113.254,116.596,118.612,111.884,114.011,113.397
739,116.859,136.840,136.212,136.326,130.403,123.909,128.946,117.547,114.819,124.434,121.409,112.993,116.523,119.699,111.714,113.702,112.907
740,116.911,136.762,136.990,137.280,130.268,123.339,128.474,116.834,114.852,124.354,120.329,111.833,115.760,119.669,112.826,113.713,112.987
741,116.466,136.830,135.553,137.367,130.521,123.081,128.297,116.170,114.209,124.893,120.208,112.837,117.659,119.749,111.812,113.640,112.537
742,116.107,136.217,135.043,135.949,129.972,122.823,128.394,117.397,114.706,124.572,120.767,112.978,115.533,118.745,111.673,113.491,112.762
743,116.745,135.571,135.357,137.542,130.077,123.496,127.681,117.944,114.259,123.719,122.613,112.414,116.871,118.728,112.140,113.793,112.432
744,116.273,135.472,134.100,136.836,129.841,123.726,127.759,117.596,113.275,124.684,121.675,113.072,116.791,118.918,111.869,113.493,113.009
745,116.666,135.753,133.892,134.369,129.359,123.151,128.248,116.418,114.329,124.307,120.874,112.361,115.986,118.678,112.181,113.759,113.314
746,115.436,136.636,133.903,136.127,130.251,122.673,128.184,116.037,113.776,124.244,121.739,112.538,116.606,118.835,112.358,113.454,112.540
747,116.896,135.970,133.656,135.863,129.213,122.472,127.451,116.662,112.292,124.246,120.702,112.835,116.153,118.884,112.088,113.493,113.391
748,115.629,135.732,132.732,136.380,129.649,122.855,128.165,117.967,114.401,124.008,120.847,113.061,116.474,118.041,112.385,114.034,112.115
749,116.353,135.324,133.256,135.571,129.205,122.067,127.727,117.930,113.481,123.886,121.375,112.703,116.638,118.112,111.925,113.037,113.572
750,116.660,135.009,132.674,134.318,128.959,122.448,127.674,117.435,113.124,124.639,121.064,113.072,117.390,118.088,111.195,113.750,112.831
751,115.607,134.849,132.463,134.747,129.599,122.841,127.738,116.538,113.333,124.200,121.169,112.824,116.519,118.723,111.878,113.796,113.523
752,115.755,135.272,133.196,135.957,129.641,122.935,127.536,116.940,113.913,124.975,120.744,112.089,116.526,118.685,111.515,113.195,112.961
753,115.684,135.118,132.129,135.270,129.322,122.613,126.908,117.219,113.203,123.988,121.416,113.022,116.484,118.346,111.290,114.050,112.907
754,114.985,135.842,132.811,134.466,129.087,122.345,128.036,116.567,113.261,124.132,121.425,112.202,115.188,118.054,112.032,113.635,112.876
755,115.064,134.820,132.187,133.825,128.222,122.401,127.056,116.023,113.024,124.202,120.094,112.284,116.115,118.236,112.530,113.301,112.930
756,116.144,135.173,132.249,132.512,129.639,122.609,127.439,116.810,113.481,124.228,121.256,112.596,115.843,118.438,112.098,113.895,112.791
757,114.957,135.411,131.100,133.693,128.227,122.101,128.139,117.035,113.035,124.468,120.362,111.600,115.115,118.324,112.111,113.415,112.545
758,115.206,135.666,131.965,133.294,128.827,121.405,127.071,116.677,113.085,123.805,120.293,112.014,115.906,117.921,112.240,113.562,112.457
759,114.058,134.661,131.192,132.046,128.467,121.897,127.247,117.108,113.200,124.275,120.917,112.786,115.700,117.206,111.748,113.899,112.588
760,115.304,133.799,132.201,133.216,128.030,122.458,127.137,116.611,113.619,122.956,120.501,111.512,115.230,118.064,111.852,113.658,112.777
761,115.095,134.016,131.476,133.167,128.220,122.841,126.885,116.874,112.736,122.647,120.888,112.603,115.537,118.414,111.859,113.528,112.807
762,114.120,134.794,130.754,131.612,128.202,122.004,126.776,116.692,112.763,123.611,121.007,112.179,115.007,118.002,112.059,113.516,112.375
763,115.880,134.453,130.888,132.175,127.585,122.131,126.929,115.936,111.656,123.551,120.215,112.427,115.599,117.695,112.172,113.819,113.495
764,114.150,134.574,130.068,131.229,128.375,122.085,126.434,116.282,112.865,123.478,120.645,111.960,115.697,117.633,111.869,112.652,112.388
765,114.804,134.680,130.719,130.663,127.901,122.192,125.891,116.135,112.529,123.643,119.584,112.545,115.220,118.352,111.792,113.103,112.886
766,115.678,133.843,130.992,131.677,126.820,121.972,126.340,116.977,112.159,123.336,120.840,111.801,115.436,117.822,112.258,112.980,112.526
767,114.067,133.868,130.571,131.326,128.166,121.466,126.257,116.209,112.340,123.227,120.867,112.364,115.279,117.519,112.052,113.250,112.423
768,115.451,133.765,130.418,132.191,127.536,121.645,126.424,116.698,112.741,122.990,120.588,112.315,115.997,117.594,110.984,112.975,112.901
769,114.015,133.451,130.426,130.609,127.595,123.077,127.097,116.178,112.503,123.420,120.599,112.038,115.585,118.120,112.302,113.342,112.956
770,115.209,133.990,131.055,131.248,127.139,121.587,126.668,116.406,113.455,123.524,120.421,112.359,115.098,117.833,112.030,113.743,113.209
771,114.040,133.854,130.534,129.830,127.426,122.050,126.181,116.950,112.575,123.650,121.037,111.698,114.815,118.122,111.787,113.285,112.580
772,115.693,134.043,130.018,130.178,127.709,121.702,127.733,115.847,112.394,123.929,120.201,111.667,115.544,117.710,111.966,113.227,112.946
773,114.966,134.135,129.909,130.714,127.905,121.367,126.609,115.745,111.845,123.493,120.549,112.599,115.341,117.803,112.555,113.888,112.867
774,114.736,133.314,130.331,131.194,127.675,122.131,125.974,116.814,112.176,123.354,120.597,112.378,115.652,117.022,111.930,113.454,113.137
775,114.629,133.895,130.591,130.232,127.463,122.012,126.618,116.801,112.702,123.412,120.774,112.248,115.655,118.867,112.247,113.137,111.982
776,114.328,133.250,130.541,130.251,127.551,122.004,126.241,116.431,112.863,123.190,120.698,111.414,116.296,118.446,111.394,113.819,112.432
777,114.598,134.075,130.378,129.526,128.038,120.484,126.674,115.950,111.802,123.387,120.295,111.827,115.460,117.365,112.615,113.044,112.464
778,113.994,133.500,129.974,129.140,127.024,121.419,125.655,116.901,112.126,122.545,120.963,111.768,116.345,117.925,112.077,113.027,112.705
779,114.475,134.170,130.062,130.585,127.420,122.190,126.149,115.754,112.431,122.939,120.321,112.345,115.728,118.348,112.190,113.163,112.812
780,114.748,133.891,130.201,129.167,126.787,121.692,126.575,117.168,112.553,122.781,120.485,111.271,115.436,117.614,112.102,113.576,113.079
781,113.650,133.321,129.604,128.642,126.156,120.841,125.955,115.501,111.954,123.447,120.430,112.235,113.993,118.049,111.277,112.881,113.038
782,114.390,133.315,129.869,129.461,126.793,121.780,127.113,115.857,111.484,123.702,120.268,112.413,116.052,118.421,112.150,112.644,112.756
783,114.794,132.945,129.534,130.194,126.601,121.161,126.312,116.337,113.179,123.818,120.199,111.974,115.620,117.519,111.803,112.883,113.342
784,114.764,132.945,129.253,130.655,126.764,121.800,126.255,116.257,111.771,123.200,120.238,112.290,115.380,117.841,111.993,113.122,112.142
785,113.868,133.130,129.510,129.844,127.071,121.915,126.036,116.209,112.220,123.215,120.067,111.687,115.798,118.481,110.982,112.296,112.918
786,114.598,133.235,130.456,128.429,126.482,121.192,125.955,116.497,111.739,123.089,120.488,112.416,114.854,116.753,111.592,113.071,112.647
787,114.620,132.996,129.206,128.507,127.207,121.675,125.783,115.764,112.327,122.745,120.911,110.863,116.010,117.586,111.343,113.062,113.272
