 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17
396,125.000,142.123,142.985,172.766,137.490,132.506,133.868,121.072,115.959,130.793,131.137,118.665,124.150,122.680,115.692,117.176,116.193
397,124.868,143.173,143.212,172.418,138.115,132.224,134.052,121.383,116.852,130.992,130.339,118.124,123.185,123.365,115.274,117.335,117.384
398,125.567,143.675,142.427,172.954,137.057,133.173,133.095,121.041,116.255,130.979,130.403,118.469,124.115,122.393,115.599,117.252,116.229
399,124.488,142.263,142.311,172.065,137.105,131.786,133.078,121.553,116.488,129.999,130.666,118.199,123.237,122.861,114.886,117.697,117.060
400,125.555,143.747,142.639,171.730,137.479,132.462,133.528,120.708,116.736,130.505,129.536,117.657,122.836,122.200,116.204,116.449,116.838
401,125.012,143.410,143.627,171.830,138.234,132.825,133.385,120.398,116.695,130.723,129.833,117.843,123.429,122.309,114.871,116.941,116.247
402,124.926,143.873,143.649,171.690,137.643,132.345,132.809,120.369,117.510,130.720,130.448,118.442,124.038,123.425,115.365,116.557,116.406
403,126.028,145.052,167.539,173.342,139.871,133.692,138.123,121.663,118.817,130.695,130.904,119.734,123.774,123.414,116.479,117.009,117.013
404,126.156,146.136,167.286,173.027,140.565,133.567,138.238,121.586,118.697,130.976,134.332,118.040,124.059,123.545,115.374,117.619,117.187
405,127.933,148.056,166.447,174.132,142.325,134.028,138.359,122.932,118.081,131.730,134.879,117.524,124.233,124.579,115.826,117.294,116.939
406,130.503,150.003,171.880,173.340,143.078,135.125,138.521,123.041,118.037,131.463,135.258,118.450,123.808,124.629,116.429,117.332,116.432
407,129.583,149.633,169.266,174.137,143.885,134.522,138.278,123.017,118.625,131.529,134.917,118.740,123.756,124.395,116.161,116.704,116.784
408,129.267,148.117,164.436,172.191,142.734,135.712,138.269,122.768,118.503,131.496,134.325,118.356,125.003,124.352,115.962,117.709,116.022
409,128.420,147.478,158.415,172.447,141.568,133.490,136.333,121.573,118.887,130.739,132.666,117.573,124.199,124.238,114.923,117.468,116.781
410,127.893,148.206,156.914,173.326,142.653,133.494,134.500,123.149,117.268,130.899,132.996,118.381,123.934,124.794,115.676,117.355,116.432
411,128.196,146.833,156.033,171.806,141.435,134.327,135.526,123.362,118.891,130.909,131.506,117.899,124.805,124.127,115.581,116.748,116.254
412,127.034,145.596,151.173,173.458,141.344,134.399,134.495,122.449,117.497,131.072,131.790,117.958,122.819,123.373,115.367,117.697,116.959
413,126.261,145.064,150.515,172.361,140.565,133.331,133.870,121.097,117.989,131.044,131.524,118.997,123.547,124.545,115.880,117.266,116.063
414,127.344,145.330,148.781,174.501,141.416,133.254,134.205,121.882,118.810,131.133,132.922,118.456,123.146,122.805,115.880,117.238,116.155
415,126.712,145.533,147.570,173.574,139.943,133.617,134.549,121.836,118.044,130.990,131.577,118.563,123.721,123.388,116.864,117.280,116.302
416,126.914,144.990,145.631,173.784,140.494,133.383,133.731,121.580,117.754,130.863,130.792,118.267,123.519,123.713,115.127,117.041,116.199
417,126.264,143.731,146.165,173.356,138.834,133.645,134.276,121.207,116.863,131.133,131.069,117.864,124.129,123.476,115.703,116.881,116.517
418,126.316,145.176,145.867,174.070,139.183,133.425,134.694,121.530,119.126,131.241,131.121,118.012,124.115,124.693,115.304,117.417,116.753
419,125.267,145.717,145.682,172.307,140.166,133.692,133.458,120.698,118.214,131.182,131.583,119.019,124.474,123.470,115.413,117.457,117.034
420,126.325,144.791,145.310,172.509,140.737,132.367,133.106,121.851,118.756,131.512,130.943,117.729,122.965,123.753,115.692,117.734,116.470
421,125.261,144.673,144.198,172.625,139.469,132.371,134.141,121.104,117.752,130.946,129.726,118.847,124.125,123.028,115.490,117.956,116.390
422,125.837,143.834,143.718,173.092,138.966,132.018,133.531,121.072,117.654,130.950,130.565,118.023,124.436,123.822,115.159,116.457,115.959
423,125.288,144.797,144.530,172.183,139.384,132.518,134.325,121.164,116.996,130.305,130.071,118.058,123.672,123.785,115.036,117.096,117.181
424,125.031,144.494,144.350,173.129,138.962,131.980,133.089,121.466,118.492,131.079,130.371,117.665,124.265,123.843,115.631,116.821,116.150
425,125.831,144.433,144.044,173.057,139.111,132.637,134.594,120.443,117.645,130.971,129.696,118.146,123.111,123.590,114.571,116.975,116.177
426,125.488,143.302,143.870,173.636,138.960,133.185,133.745,120.785,117.070,131.400,129.687,117.483,123.774,122.923,115.089,116.603,115.724
427,125.571,144.778,143.891,171.456,138.131,132.887,132.696,120.174,117.754,130.390,129.899,117.996,123.380,123.305,115.916,116.745,116.492
428,124.988,143.950,143.404,171.194,138.087,132.849,133.880,120.190,116.425,130.451,128.572,117.856,124.453,124.006,115.361,117.064,116.118
429,125.509,144.383,142.508,171.011,137.864,131.651,134.035,120.319,117.490,130.082,129.178,117.494,123.934,122.738,115.496,117.129,116.571
430,125.926,144.370,143.440,171.801,138.214,132.506,132.750,120.592,117.394,130.500,128.250,117.854,122.892,122.624,115.386,117.025,116.756
431,125.865,142.149,143.156,171.871,138.682,132.954,132.472,120.878,116.196,130.267,128.813,118.094,122.209,123.204,115.118,115.965,116.826
432,126.696,143.124,142.573,172.194,138.436,131.240,133.073,120.596,116.976,130.489,128.817,118.167,123.551,123.573,115.290,115.647,116.717
433,125.785,142.771,143.651,171.499,138.102,131.411,133.689,120.398,116.519,130.303,129.250,117.182,123.666,123.743,115.050,116.924,115.714
434,125.972,142.561,143.575,172.164,137.618,131.810,133.512,120.623,116.427,130.855,128.558,117.434,123.171,123.890,116.610,117.447,116.826
435,125.055,143.709,142.853,171.636,137.724,131.438,133.155,120.905,116.453,130.927,127.851,118.102,123.359,123.360,115.089,117.106,116.482
436,126.528,143.287,142.751,172.224,137.939,132.415,133.931,121.015,116.922,130.890,127.641,116.929,123.387,123.316,115.236,116.895,115.790
437,125.061,143.771,142.845,171.792,137.297,132.272,133.318,120.867,117.113,130.847,127.776,118.240,124.362,123.831,115.268,116.422,117.390
438,124.979,143.450,143.552,172.836,138.679,132.716,133.606,120.335,115.941,130.943,127.314,117.762,124.519,123.421,115.766,117.408,116.526
439,125.497,142.774,143.452,171.739,137.991,132.357,133.023,120.754,116.473,131.355,126.796,117.857,123.850,123.657,116.050,117.083,116.756
440,123.684,144.061,143.014,171.226,137.984,131.482,132.444,119.996,116.767,130.249,127.476,117.408,123.080,123.043,115.540,117.640,116.091
441,126.043,142.750,147.737,173.156,137.773,131.738,134.378,120.429,116.974,131.070,126.915,117.848,123.345,122.910,115.506,117.360,116.118
442,125.408,144.411,156.988,172.402,139.760,132.867,135.856,121.511,116.819,130.727,128.124,117.860,123.669,123.983,116.143,116.824,116.104
443,125.196,144.740,152.140,171.356,138.997,132.845,134.410,121.081,117.379,130.558,127.128,117.240,122.707,123.910,115.313,116.461,116.434
444,124.761,144.033,149.824,170.677,139.207,132.905,134.342,120.615,117.954,129.949,127.126,117.433,124.192,123.659,114.064,116.968,116.253
445,125.359,145.385,159.225,171.628,141.368,132.244,135.920,120.412,117.638,130.359,127.208,118.095,123.498,123.062,115.792,117.124,116.130
446,126.601,146.124,167.570,171.261,142.547,133.581,137.865,120.493,117.545,130.934,127.977,118.690,123.585,123.200,114.873,116.500,117.096
447,127.181,149.180,175.651,171.226,143.464,134.238,139.943,122.559,119.048,130.388,128.847,118.029,124.338,125.058,115.429,116.406,116.146
448,127.663,151.738,177.721,171.809,143.871,133.903,140.760,122.331,119.048,131.040,131.020,117.999,124.645,124.328,116.120,116.738,116.663
449,126.899,150.608,172.169,173.121,144.116,134.377,139.068,122.366,120.022,130.078,131.139,118.418,123.422,124.624,115.644,116.807,115.945
450,126.684,149.268,164.596,171.496,141.783,132.982,137.049,122.868,119.697,130.880,129.927,117.651,123.007,123.989,114.785,116.729,116.566
451,126.420,147.562,158.801,171.094,142.054,133.248,135.976,123.667,119.314,130.571,129.581,117.883,122.638,123.223,114.191,116.874,116.143
452,126.794,145.710,155.606,170.094,140.482,133.825,135.293,123.544,117.998,130.242,131.135,117.922,122.714,124.021,115.284,117.402,115.460
453,126.221,146.975,157.018,169.933,142.097,132.472,136.080,122.911,120.139,130.913,129.842,117.760,124.153,123.871,115.197,116.862,116.634
454,126.175,145.756,161.328,173.388,142.141,134.762,136.064,123.099,118.817,131.296,130.048,117.698,123.017,124.264,115.599,117.092,116.050
455,127.436,147.861,165.463,171.394,144.922,135.940,136.851,123.449,119.429,131.063,130.442,117.534,122.613,124.193,115.877,117.014,116.293
456,127.337,149.666,167.367,172.623,144.274,135.155,135.753,123.890,119.050,131.795,130.144,116.804,122.854,124.704,115.751,116.603,116.474
457,127.095,147.164,162.228,171.326,142.982,135.188,135.111,122.752,118.708,130.572,130.950,117.641,123.366,124.277,114.884,116.980,116.207
458,126.319,146.146,156.440,170.221,143.697,135.409,133.774,123.762,117.810,130.155,129.425,117.330,123.007,122.781,114.683,117.236,115.483
459,126.819,144.322,154.039,171.329,142.447,135.149,133.158,123.393,117.911,130.258,130.366,117.491,122.557,123.039,115.197,117.200,116.206
460,126.239,145.371,152.311,173.011,142.298,134.454,133.182,124.074,117.847,130.306,129.600,117.749,122.226,122.165,115.580,116.684,116.412
461,126.475,145.234,149.759,173.396,141.763,135.159,133.170,123.072,118.649,130.659,130.201,118.149,123.031,123.526,115.635,116.954,116.436
462,125.960,145.201,151.848,171.472,141.754,134.944,133.066,123.387,117.867,130.401,129.799,117.722,122.056,124.013,115.558,117.112,116.232
463,126.163,145.876,154.447,171.232,145.210,134.889,133.403,123.634,117.780,130.209,128.984,117.433,122.990,123.390,115.478,116.894,117.121
464,126.117,145.843,152.219,170.429,144.960,133.623,132.866,123.197,117.111,129.904,128.700,118.035,122.774,123.215,115.127,117.459,115.569
465,125.791,145.768,151.632,172.720,145.908,134.135,132.819,123.675,116.922,129.784,128.218,118.085,124.209,122.479,115.633,117.722,116.536
466,124.601,145.037,149.003,169.752,144.455,134.153,132.644,123.342,117.645,130.213,128.208,117.312,122.578,122.665,115.617,117.603,116.255
467,125.727,144.186,146.921,170.321,141.632,133.873,132.682,123.213,116.364,129.243,128.694,117.710,123.254,123.213,115.379,117.051,116.215
468,125.040,144.314,146.999,171.695,142.391,134.532,132.318,121.909,117.405,129.561,128.599,118.107,122.871,122.382,114.640,117.294,116.169
469,126.021,144.038,144.162,170.984,140.771,133.444,132.960,122.868,116.930,128.996,127.551,117.248,122.843,123.228,115.148,116.858,116.347
470,125.951,143.623,144.622,172.469,141.095,134.014,132.069,122.114,116.845,130.381,129.162,118.296,122.561,123.082,115.834,117.246,115.873
471,125.837,143.430,143.498,169.887,140.705,133.565,133.245,121.828,116.976,130.187,127.861,117.320,121.334,123.333,115.712,116.613,116.060
472,123.813,143.059,144.364,171.536,139.420,132.373,132.611,121.400,117.224,130.322,129.304,117.518,122.976,122.169,115.216,117.032,116.057
473,126.006,143.238,144.028,172.628,140.004,133.958,131.250,121.942,117.523,129.874,127.522,117.605,122.749,122.622,115.909,116.890,116.288
474,124.248,143.793,143.638,171.784,139.145,132.206,132.115,122.116,115.832,129.709,127.606,118.029,123.850,123.013,114.860,116.968,115.539
475,125.433,143.780,142.805,171.561,137.892,133.383,132.300,122.400,116.837,129.927,126.890,117.405,123.289,122.026,114.852,116.402,115.975
476,124.230,142.716,143.292,171.642,138.624,133.673,131.898,120.799,116.366,129.659,127.258,117.960,122.408,122.846,114.646,117.855,116.320
477,123.469,142.814,142.797,171.296,138.080,134.411,132.497,121.530,116.800,129.660,126.901,117.023,122.836,122.599,114.597,117.051,116.742
478,125.337,142.678,142.528,171.073,137.278,133.391,133.670,121.617,117.368,129.308,127.455,117.494,123.129,121.753,115.242,116.543,116.385
479,123.635,143.043,142.401,171.606,137.477,133.087,132.568,121.335,116.224,129.899,128.135,117.707,122.456,122.697,115.188,116.566,116.474
480,124.853,142.672,142.437,171.563,138.773,132.938,132.701,120.296,117.447,129.672,126.911,117.381,122.871,122.751,115.447,117.034,116.031
481,124.242,143.572,142.142,170.512,138.342,133.125,132.149,122.021,117.065,129.546,127.137,117.947,122.017,122.427,114.277,117.301,116.162
482,125.626,144.067,142.604,170.518,136.888,132.954,133.319,121.739,117.096,130.379,126.584,117.511,121.732,123.114,115.741,116.840,116.599
483,124.960,143.985,142.425,171.925,138.500,133.274,131.877,121.441,116.643,129.937,126.716,117.709,122.582,122.964,114.896,117.340,115.945
484,124.374,142.717,142.758,172.768,137.953,133.534,131.030,121.420,116.660,130.404,126.746,117.352,122.934,121.738,114.823,116.078,115.990
485,124.954,142.975,142.281,170.596,136.526,132.960,132.312,120.263,116.157,130.024,126.805,116.661,122.732,121.303,114.538,115.998,115.381
486,124.138,143.143,142.108,171.916,138.727,133.466,132.366,120.654,116.638,130.164,126.668,117.916,123.700,122.775,114.962,117.574,116.485
487,124.752,142.877,142.447,170.849,137.612,133.929,132.431,120.354,116.383,130.023,127.066,117.613,123.028,122.596,115.589,117.312,116.429
488,125.758,143.068,142.499,171.102,138.145,133.296,132.043,120.362,115.996,129.572,125.922,117.719,121.930,121.511,114.615,116.395,115.867
489,124.356,143.176,142.441,172.197,137.682,133.399,132.451,120.936,116.453,130.111,126.439,116.889,122.916,122.453,115.014,116.832,115.728
490,125.914,143.175,141.566,171.151,136.962,133.234,132.365,120.768,116.314,130.090,126.627,118.020,123.317,121.706,114.760,117.415,116.067
491,124.061,143.697,142.376,169.860,138.422,133.764,132.974,121.077,117.425,129.627,126.140,117.762,122.477,123.416,115.420,117.126,116.999
492,124.485,143.467,143.278,171.984,137.602,133.540,133.014,121.414,115.795,130.342,126.982,117.356,122.819,123.086,114.753,116.895,116.361
493,125.184,142.365,142.806,169.356,138.224,133.058,132.361,121.623,116.037,130.022,125.984,118.641,122.206,122.446,114.254,117.048,116.378
494,125.371,143.333,155.310,170.108,138.555,132.770,135.431,120.855,116.033,130.814,127.037,117.958,122.589,122.537,115.113,117.230,116.264
495,124.282,144.704,150.870,170.844,138.582,133.827,135.486,121.066,116.582,129.884,126.506,117.890,124.380,122.772,115.084,117.067,116.247
496,124.926,144.201,149.454,170.825,138.898,132.042,134.872,120.580,116.229,130.649,126.385,117.587,122.840,122.335,114.397,116.839,115.723
497,124.387,143.509,148.716,171.345,138.896,133.062,133.734,121.172,116.625,129.613,126.718,117.336,122.697,122.041,115.068,116.520,116.305
498,125.503,143.855,152.379,169.224,138.510,132.641,134.936,120.872,116.597,129.965,126.263,119.048,122.498,122.007,115.648,117.041,115.997
499,125.221,143.822,153.318,171.501,139.675,133.101,136.198,121.861,116.351,129.575,126.776,118.186,123.317,122.736,115.776,116.699,115.756
500,124.034,143.513,149.743,170.469,138.472,133.222,134.646,121.673,117.017,129.761,126.293,118.075,122.871,122.496,115.732,116.408,115.765
501,124.567,143.583,146.895,171.008,138.942,132.857,133.983,122.118,116.956,129.190,126.799,117.450,122.125,122.195,115.333,116.551,115.782
502,123.626,143.059,145.775,171.407,138.352,134.032,133.714,121.723,116.856,128.914,126.295,117.883,122.662,122.927,115.109,116.863,115.879
503,124.506,143.357,144.719,171.272,138.354,133.026,133.229,121.418,115.996,129.432,126.234,118.092,121.746,122.672,114.784,116.160,115.834
504,124.034,143.456,144.841,171.119,137.101,132.974,133.399,121.170,115.906,129.538,126.414,117.753,122.854,121.955,115.281,116.562,116.222
505,124.525,143.139,146.098,170.345,138.219,132.847,133.392,121.648,116.235,129.749,126.815,118.053,122.467,122.642,114.859,116.936,115.413
506,124.982,143.524,153.039,170.248,139.107,133.335,134.427,120.847,117.098,129.793,125.988,118.804,122.941,122.064,115.465,116.885,116.397
507,125.371,143.052,150.606,171.000,138.435,133.121,134.476,121.501,118.488,130.232,126.975,118.017,123.171,122.041,115.120,117.199,117.035
508,123.411,142.839,147.607,171.353,138.530,132.968,134.752,121.946,117.394,130.134,126.337,117.524,122.976,122.949,115.599,116.629,115.528
509,123.675,142.827,146.289,170.086,138.551,132.577,134.457,121.132,117.157,129.555,125.844,117.899,123.003,121.903,114.835,116.738,115.972
510,125.126,142.772,145.603,170.218,137.811,133.381,132.330,121.219,117.303,128.777,126.206,117.424,122.721,121.919,114.739,117.156,116.155
511,123.255,142.920,144.790,170.040,137.795,133.448,133.486,120.654,117.523,129.669,126.234,116.957,122.728,121.966,115.336,117.012,116.406
512,124.414,142.639,143.676,169.852,137.588,132.752,132.924,121.174,117.216,129.726,126.854,117.573,123.063,123.079,116.005,116.863,115.854
513,124.368,142.753,143.740,170.151,137.977,133.349,132.832,121.240,116.730,129.507,126.355,117.734,122.470,121.912,114.315,116.725,115.384
514,123.893,142.249,143.315,170.981,137.727,132.325,133.141,120.603,116.275,129.922,125.707,117.511,123.220,122.279,114.757,116.766,116.365
515,125.166,141.922,142.970,170.046,137.483,132.887,132.168,121.058,116.928,129.762,126.172,118.273,121.436,122.850,115.018,117.619,115.599
516,124.773,142.895,143.044,171.396,137.102,133.137,132.469,121.702,116.170,130.444,125.183,118.214,122.690,122.586,115.419,116.668,116.491
517,124.586,143.331,143.667,169.596,137.751,132.706,133.286,121.292,116.054,129.824,126.085,118.053,121.948,122.918,114.483,116.436,116.355
518,125.457,143.034,143.531,171.318,136.946,131.972,131.703,121.184,116.895,129.499,126.595,117.870,122.477,122.397,114.880,116.541,115.619
519,124.298,142.780,143.019,169.660,137.304,131.780,132.049,120.934,116.937,129.065,126.034,117.623,122.348,122.534,115.479,116.959,116.001
520,125.166,143.834,143.279,170.256,137.212,133.196,132.627,120.617,116.789,129.488,126.986,117.999,124.056,122.412,114.832,116.725,115.476
521,123.337,143.507,142.271,170.674,137.703,132.671,131.868,120.694,116.192,129.832,126.126,117.225,123.220,122.410,114.948,116.362,116.585
522,124.518,143.083,143.440,169.612,137.675,131.492,132.127,121.244,115.915,129.853,126.165,118.281,122.843,123.446,114.986,117.832,115.841
523,124.396,143.317,142.748,170.528,137.467,132.812,132.285,121.348,115.259,130.386,126.625,117.052,122.111,123.011,114.447,116.220,115.381
524,124.767,142.760,142.759,170.488,138.393,132.599,132.557,120.702,116.065,129.554,126.124,117.635,123.132,122.414,115.107,117.165,115.940
525,123.147,142.877,142.408,170.970,137.267,132.546,132.812,121.495,116.390,130.214,126.778,116.808,123.143,122.586,114.862,116.874,115.740
526,125.828,142.939,142.299,170.790,136.568,133.181,132.342,122.050,116.004,129.622,125.730,117.377,122.725,122.071,114.909,116.881,116.358
527,124.190,142.825,141.880,170.833,137.307,132.724,132.247,120.681,115.969,129.374,125.732,117.893,121.282,122.757,115.023,116.082,116.216
528,125.383,143.925,142.441,168.997,137.462,132.800,132.967,121.099,116.739,129.572,126.558,117.433,122.714,122.631,114.953,117.275,116.248
529,124.153,142.623,142.831,170.846,137.514,133.502,131.597,121.774,116.063,129.753,125.595,117.518,122.247,121.934,115.159,117.500,115.726
530,123.509,143.099,143.306,170.278,137.793,132.746,132.240,120.681,115.880,129.417,126.393,118.071,121.641,122.513,114.900,117.160,116.147
531,125.258,142.746,142.694,168.612,136.557,133.099,132.033,121.584,116.092,129.941,125.726,117.042,122.941,122.775,114.297,116.550,116.091
532,125.334,142.490,141.990,169.415,137.044,132.536,131.344,120.667,116.963,129.452,126.387,117.537,122.429,121.697,115.172,116.647,115.676
533,124.819,142.488,143.279,170.367,137.197,132.363,132.457,121.025,116.597,129.187,126.487,118.003,122.390,122.704,114.809,116.262,115.879
534,124.291,141.791,142.528,170.016,136.861,132.282,132.061,121.205,115.922,129.871,125.915,117.743,123.247,122.684,115.256,117.101,114.953
535,124.469,143.393,142.716,170.361,137.014,134.109,131.887,120.544,116.327,129.791,125.458,118.020,122.753,121.474,114.521,116.301,114.809
536,123.166,143.173,142.030,170.499,137.165,132.853,132.821,122.176,116.322,129.650,125.359,117.577,122.652,122.697,115.054,116.943,116.171
537,123.322,143.249,143.592,168.682,137.977,132.573,132.099,120.890,116.368,130.139,126.794,118.388,122.240,121.785,115.302,116.043,115.864
538,123.638,142.857,143.243,170.914,137.055,133.204,132.401,120.787,115.745,129.075,126.028,117.737,122.672,122.292,114.436,116.284,115.407
539,124.589,144.192,142.259,169.162,136.616,132.986,130.528,121.692,115.342,129.630,126.156,116.677,123.108,121.979,114.347,116.566,115.607
540,124.294,142.726,142.231,168.903,136.849,132.736,131.677,120.592,116.183,129.900,126.135,117.960,121.997,122.245,114.866,117.179,115.584
541,125.255,142.822,142.863,169.733,137.259,132.800,132.250,121.230,116.255,129.679,125.648,117.368,123.091,122.552,114.800,116.385,115.825
542,124.193,142.593,141.887,168.876,136.828,131.847,131.870,120.437,115.144,129.327,127.007,117.716,123.578,122.897,115.066,116.860,115.904
543,124.288,142.893,143.064,170.059,136.626,133.458,131.891,121.356,115.850,129.658,125.639,118.511,122.847,121.921,115.274,116.938,115.438
544,124.509,142.722,142.315,169.623,137.216,132.528,132.052,121.043,116.253,129.099,125.233,118.175,122.084,122.556,114.639,116.752,115.893
545,124.230,143.851,142.339,168.976,136.634,133.421,131.622,121.424,115.248,129.859,125.254,117.600,121.251,122.361,115.134,116.851,116.193
546,124.899,142.991,143.450,168.755,137.210,132.442,132.920,121.387,116.571,129.906,126.378,117.248,122.875,122.326,114.794,116.573,115.528
547,124.561,143.058,143.019,170.941,137.277,132.603,132.326,121.371,116.272,130.003,126.039,117.336,122.498,122.800,115.218,116.803,115.863
548,125.025,143.240,143.123,168.051,136.980,132.708,131.830,120.756,115.410,129.716,126.082,117.322,123.383,122.195,115.546,117.199,115.409
549,124.248,143.038,142.520,170.488,136.232,133.345,132.418,120.750,115.837,129.335,126.817,117.915,123.063,122.060,115.052,116.676,115.255
550,124.000,142.444,142.672,169.086,137.017,132.329,132.465,121.230,116.340,129.708,126.496,117.449,121.882,122.970,115.125,116.367,115.855
551,124.982,142.784,142.701,169.119,137.203,132.528,132.771,120.681,116.523,129.961,125.249,117.866,122.645,122.125,115.370,116.637,115.863
552,123.960,143.118,142.533,170.404,137.260,133.075,132.689,121.203,116.843,129.366,125.632,117.193,122.554,122.567,114.496,116.910,115.943
553,124.279,142.889,142.845,168.881,136.983,133.131,132.943,121.203,116.163,129.988,125.615,117.931,122.620,122.457,114.621,116.321,116.277
554,125.218,141.848,142.015,169.270,137.592,132.879,132.878,120.282,116.279,129.899,125.847,118.303,122.338,122.725,114.463,116.599,116.276
555,124.018,143.022,143.141,169.345,136.865,131.562,131.182,120.008,116.821,129.819,126.171,117.889,123.185,122.515,114.894,116.775,115.527
556,124.328,143.235,142.978,169.491,137.462,132.280,132.965,120.106,116.623,130.209,125.927,117.255,123.317,121.747,115.190,116.440,115.593
557,125.101,142.217,143.026,170.310,136.991,131.720,131.340,121.164,115.168,129.359,125.373,117.561,121.920,121.150,115.456,116.434,115.825
558,123.963,142.868,143.105,170.296,136.288,132.683,131.984,120.716,116.708,129.996,126.432,117.827,122.624,122.107,114.880,116.605,115.479
559,124.071,143.377,142.905,169.978,136.401,132.375,132.399,122.542,116.466,129.928,125.593,116.853,122.728,122.747,114.907,116.674,115.445
560,123.877,142.700,143.248,169.199,137.409,131.942,131.436,120.718,116.185,129.434,125.853,117.332,123.261,121.581,115.519,116.908,116.400
561,123.776,142.713,142.397,170.420,137.020,132.956,132.481,120.393,116.542,129.684,126.336,117.902,121.937,122.468,115.243,116.780,115.788
562,124.454,141.893,141.910,168.957,136.271,131.585,132.429,120.838,116.078,129.486,125.760,117.561,123.115,121.760,114.814,116.488,115.533
563,123.972,142.269,141.676,169.429,136.656,132.631,132.559,120.876,115.534,129.608,126.151,117.364,122.847,121.599,115.175,115.961,115.864
564,124.479,143.312,142.721,169.795,136.754,132.740,131.583,120.981,115.597,129.281,126.218,117.339,123.359,122.547,114.497,117.241,115.984
565,122.874,142.466,142.274,168.655,137.440,131.835,131.623,120.752,116.031,129.876,127.435,117.760,122.495,121.800,114.966,116.246,116.031
566,124.847,142.028,142.469,169.394,137.430,132.484,131.455,121.917,115.983,129.688,125.597,116.996,122.805,122.888,114.370,116.835,115.359
567,124.353,143.154,142.278,168.747,136.568,132.155,131.538,120.323,114.989,128.882,126.481,116.997,123.178,121.813,114.665,116.709,115.502
568,124.828,142.531,142.689,170.043,136.449,132.506,132.224,120.327,116.004,130.154,126.712,117.556,122.328,122.715,115.184,116.922,116.569
569,125.098,142.635,142.628,168.728,137.732,132.728,131.592,121.207,116.122,128.975,126.975,118.388,122.530,122.144,114.381,116.466,116.152
570,125.423,143.919,142.819,168.415,136.855,131.484,132.719,120.271,117.353,129.754,126.353,117.968,121.463,122.575,114.753,116.424,116.937
571,124.451,143.944,156.581,168.674,138.213,132.942,136.651,121.004,116.577,129.905,126.845,118.747,122.770,122.292,114.859,116.573,114.845
572,124.626,144.685,157.230,168.695,137.570,133.403,136.635,120.708,116.928,129.761,127.822,118.962,122.345,122.785,115.061,116.567,116.352
573,125.150,143.080,151.739,167.606,137.780,133.268,135.307,122.518,118.327,129.890,129.712,118.400,122.390,122.268,115.356,116.975,116.077
574,124.592,144.163,152.123,169.450,138.531,133.280,134.106,121.087,117.845,129.369,128.641,118.238,122.387,122.663,115.259,116.736,115.917
575,125.752,144.448,151.209,168.501,138.077,133.911,133.307,121.112,118.316,128.978,128.655,117.511,122.864,122.785,114.737,116.309,115.733
576,125.567,143.654,148.622,169.779,138.244,131.746,133.050,121.810,117.129,129.447,129.064,117.830,122.502,122.185,114.721,117.303,116.216
577,125.675,143.928,145.974,169.208,138.016,132.399,133.806,121.520,117.529,130.006,129.028,117.687,122.798,122.251,115.719,116.819,115.993
578,124.537,143.534,145.584,169.949,136.688,133.520,132.587,121.044,117.407,129.562,127.876,117.843,122.829,122.391,115.313,117.124,116.153
579,123.837,143.939,144.693,169.243,137.188,133.740,132.653,121.035,116.682,129.686,128.488,117.651,122.787,123.120,114.982,116.793,116.019
580,125.215,143.104,144.989,168.310,137.618,132.498,133.052,121.360,116.736,129.368,127.515,117.745,123.871,121.775,114.937,116.725,115.651
581,125.414,142.732,143.643,168.919,137.879,132.716,133.450,121.236,116.723,129.941,128.091,116.983,123.146,121.858,114.941,117.085,116.244
582,124.258,143.882,143.053,168.760,136.205,132.776,131.700,121.669,115.878,129.369,128.281,117.364,121.679,122.678,115.030,117.332,115.717
583,125.224,143.235,143.389,168.461,137.662,133.030,133.123,120.905,116.346,129.917,128.185,117.723,121.634,122.449,115.583,116.803,115.076
584,123.997,142.848,143.429,168.970,137.016,131.000,132.448,121.623,117.022,129.770,126.908,117.577,123.080,122.234,114.658,116.493,115.534
585,125.482,143.001,144.155,168.078,137.643,132.637,130.726,122.590,115.917,129.307,126.831,117.899,122.387,122.337,115.481,116.507,115.314
586,124.368,142.646,142.952,167.547,137.024,132.044,132.234,120.685,115.444,129.775,126.778,118.091,121.641,122.676,115.308,117.060,115.632
587,123.706,142.491,142.180,168.477,136.078,132.230,131.502,121.397,116.368,129.492,126.988,117.082,122.568,121.916,114.751,117.461,115.482
588,124.160,142.984,142.960,169.523,137.095,133.236,131.863,120.110,117.000,129.495,126.980,117.421,123.195,122.418,115.513,116.383,116.015
589,124.144,143.482,142.946,168.865,136.493,132.782,131.747,120.464,116.678,129.730,126.080,117.810,120.951,122.609,115.306,116.355,115.876
590,124.531,143.490,142.736,168.205,137.527,132.296,132.155,120.896,116.922,129.861,126.735,117.541,122.418,121.721,114.159,116.108,115.117
591,125.340,144.188,143.071,168.809,136.955,132.498,131.628,120.791,116.612,129.350,127.078,117.691,122.916,121.931,114.987,116.466,115.473
592,124.252,143.599,143.248,168.892,136.435,131.708,132.474,121.128,116.667,129.152,126.293,117.063,122.589,121.421,114.862,116.507,116.613
593,124.390,142.331,143.881,168.178,136.670,133.260,133.587,120.745,116.719,129.824,126.893,118.837,122.986,122.073,114.719,115.929,115.812
