 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30
623,38.563,36.312,31.507,22.557,21.627,21.470,22.269,25.526,33.929,28.755,22.797,22.465,25.183,26.435,20.571,23.925,25.010,29.689,22.256,22.223,20.923,21.093,22.242,19.354,20.493,20.154,22.978,19.623,20.165,19.826
624,38.819,36.997,32.689,22.641,21.616,21.614,22.263,25.966,34.239,28.374,22.752,22.801,24.931,26.523,20.597,23.963,25.142,29.320,22.122,22.365,21.073,21.195,22.049,19.444,20.907,20.132,22.671,19.474,20.123,19.733
625,38.251,36.062,31.695,22.533,21.504,21.258,21.934,25.745,34.030,28.639,22.906,22.794,25.825,26.487,20.588,23.916,25.000,28.329,22.505,21.833,20.845,20.748,22.082,19.462,20.488,20.065,22.688,19.478,20.519,19.818
626,40.269,37.514,34.002,22.726,21.745,21.662,22.753,27.958,35.051,30.354,23.304,23.101,28.788,26.681,20.612,24.072,25.129,29.941,23.435,23.203,20.837,20.671,22.357,19.680,20.685,20.261,22.667,19.438,20.713,19.839
627,40.201,37.691,33.776,22.861,21.735,21.607,22.453,28.192,35.487,30.535,23.316,23.414,27.642,26.639,20.536,24.090,24.868,29.086,23.260,22.783,20.758,20.583,22.209,19.520,20.538,20.188,22.680,19.381,20.271,19.776
628,40.941,39.133,35.265,23.411,22.167,22.198,24.608,30.157,36.061,30.246,23.461,23.441,27.776,27.237,20.616,23.938,25.304,33.505,23.742,25.549,20.852,20.819,22.247,19.475,21.122,21.176,23.221,19.406,21.300,19.870
629,41.147,39.303,34.575,23.783,22.296,23.230,26.193,30.979,36.858,30.366,23.501,23.953,27.397,27.504,20.490,23.949,25.130,36.811,24.166,26.947,20.864,20.678,22.132,19.505,20.865,20.955,23.242,19.227,22.265,20.011
630,40.245,38.675,33.002,23.689,22.243,23.423,25.722,29.942,35.959,30.872,23.185,24.038,26.521,27.235,20.349,24.015,25.431,35.104,23.991,25.825,20.809,20.492,22.046,19.545,20.357,20.940,22.797,19.160,21.645,19.822
631,39.670,38.322,31.445,23.623,22.213,23.562,25.316,29.060,35.827,30.681,23.154,24.065,26.299,27.149,20.458,23.977,25.156,34.311,23.689,25.039,20.769,20.451,22.100,19.351,20.192,20.685,22.615,19.097,21.035,19.855
632,40.334,39.612,33.526,24.571,22.661,24.307,26.130,30.653,36.949,30.431,23.489,24.078,25.699,27.565,20.306,23.997,25.147,38.550,23.656,27.404,20.814,20.532,22.147,19.459,20.467,20.812,22.970,19.236,21.548,19.948
633,40.054,39.540,32.691,24.922,22.812,24.128,26.218,30.577,36.147,31.068,23.651,24.269,25.841,27.968,20.379,24.035,25.278,37.734,23.641,26.827,20.780,20.451,22.088,19.419,20.272,20.560,22.602,19.086,21.855,19.918
634,39.366,38.948,31.061,24.853,22.565,23.614,25.155,29.579,36.091,30.509,23.704,24.439,25.470,27.876,20.199,23.899,25.445,35.252,23.022,25.446,20.748,20.435,22.178,19.624,20.180,20.321,22.745,19.019,21.232,19.907
635,39.048,38.455,30.044,24.709,22.346,23.123,24.443,28.570,35.904,30.977,23.962,24.297,25.489,27.517,20.346,24.127,25.079,32.604,22.965,24.354,20.708,20.311,21.983,19.604,20.118,20.518,22.550,19.099,20.697,19.703
636,40.444,39.479,33.360,25.190,22.497,23.066,25.396,30.074,36.904,30.565,23.668,24.535,25.613,27.424,20.254,23.979,25.253,35.892,22.956,25.025,20.830,20.508,22.065,19.498,20.700,20.665,23.381,19.200,20.929,19.896
637,39.688,38.915,33.325,25.523,22.620,22.793,24.851,30.008,36.543,30.814,23.808,24.481,25.006,27.750,20.389,24.046,25.237,33.901,22.834,24.565,20.750,20.407,22.052,19.428,20.653,20.567,23.022,18.846,21.097,19.898
638,39.694,38.601,32.452,25.268,22.389,22.553,24.544,29.364,35.919,30.183,24.170,24.396,25.226,27.552,20.339,24.020,25.125,32.874,22.724,24.281,20.832,20.465,22.060,19.563,20.452,20.504,22.710,18.992,21.316,19.922
639,40.472,39.492,34.664,25.543,22.625,22.864,25.288,30.700,37.228,30.791,23.990,24.365,25.340,27.903,20.230,24.070,25.166,34.486,22.617,25.677,20.775,20.357,21.987,19.441,20.500,20.580,22.792,18.956,21.255,19.894
640,39.500,38.856,32.792,25.625,22.846,22.935,24.927,31.213,36.162,30.081,23.635,24.443,25.159,27.779,20.396,23.983,25.172,34.730,22.632,25.421,20.851,20.526,22.133,19.581,20.265,20.607,22.727,19.181,20.761,19.939
641,38.697,38.342,31.697,24.949,22.585,22.827,24.405,29.777,35.665,29.883,23.795,24.212,24.925,27.609,20.216,23.897,25.216,32.991,22.576,24.630,20.707,20.389,22.137,19.423,19.993,20.397,22.619,19.404,20.587,20.020
642,38.898,38.314,32.390,24.888,22.521,22.841,24.237,29.238,35.898,30.624,24.349,24.535,24.953,27.284,20.258,24.006,25.246,31.784,22.521,24.067,20.840,20.506,22.067,19.329,20.322,20.536,22.476,19.381,20.287,20.028
643,39.050,38.402,34.129,24.499,22.374,22.516,23.687,28.666,36.528,29.506,23.959,23.986,24.499,27.124,20.256,23.928,25.139,31.234,22.414,23.482,20.696,20.359,22.061,19.385,20.472,20.679,22.792,19.400,20.323,19.861
644,38.111,37.518,32.728,24.455,22.147,21.985,22.858,28.045,35.832,29.942,23.744,23.835,24.391,27.240,20.215,23.994,25.065,28.725,22.348,22.875,20.670,20.363,22.136,19.135,20.288,20.661,22.584,19.223,20.184,19.803
645,37.445,37.074,31.114,23.920,21.935,21.613,22.269,26.934,35.122,29.787,23.491,23.884,24.411,27.103,20.382,24.031,25.095,28.189,22.247,22.292,20.763,20.415,22.129,18.991,20.012,20.228,22.264,19.387,20.232,19.807
646,36.736,36.680,29.715,23.837,21.900,21.489,22.168,26.711,34.411,28.808,23.241,23.767,24.642,27.017,20.202,23.857,25.125,28.005,22.269,22.159,20.642,20.318,22.149,19.038,19.977,20.212,22.377,19.291,19.881,19.885
647,35.985,37.151,28.493,23.764,21.898,21.750,22.956,27.113,34.345,29.245,23.180,23.859,24.487,26.885,20.223,24.107,25.020,28.910,22.260,22.827,20.742,20.301,22.101,18.937,19.938,20.114,22.502,19.512,20.177,20.017
648,35.025,36.469,27.787,23.444,21.811,21.828,22.987,26.196,34.655,29.057,22.997,23.769,24.424,26.851,20.130,23.952,24.858,29.005,22.180,22.616,20.627,20.335,22.095,18.919,19.815,19.973,22.286,19.434,19.971,20.015
649,34.362,35.915,26.844,23.353,21.782,21.678,22.671,25.934,35.081,28.191,23.053,23.499,24.487,27.034,20.225,23.875,25.055,28.419,22.256,22.240,20.654,20.432,22.142,18.896,19.810,20.009,22.506,19.455,20.132,19.933
650,33.437,35.068,25.908,23.068,21.663,21.500,21.927,25.428,34.218,27.748,22.970,23.886,24.232,26.641,20.180,23.945,24.975,27.302,22.026,21.797,20.585,20.448,22.083,18.782,19.827,19.835,22.459,19.335,20.210,19.833
651,33.107,34.791,25.682,22.898,21.568,21.283,21.478,25.283,34.624,29.048,22.878,23.564,24.395,26.702,20.208,23.896,25.135,26.446,22.125,21.719,20.673,20.521,22.038,18.881,19.677,19.962,22.195,19.320,20.023,19.807
652,32.574,34.672,25.147,22.729,21.580,21.253,22.025,25.177,33.980,28.610,22.841,23.228,24.507,26.674,20.168,23.935,24.793,26.707,22.298,21.958,20.601,20.300,22.028,18.827,19.755,19.833,22.316,19.488,20.100,19.703
653,35.001,37.196,27.796,23.255,21.617,21.840,24.054,27.583,35.117,27.999,22.782,23.127,25.908,27.094,20.721,24.070,25.610,31.293,22.427,23.253,20.997,21.733,22.346,19.070,20.468,19.855,23.459,19.541,20.061,19.764
654,38.154,37.762,32.436,23.652,22.037,21.984,25.209,28.277,35.076,28.377,22.572,23.268,25.407,26.718,21.225,24.014,25.642,33.527,22.300,23.967,21.156,22.643,22.530,19.419,21.112,20.045,24.082,19.571,20.129,19.796
655,38.366,37.385,32.046,23.560,21.989,21.877,24.797,28.594,33.426,28.925,22.924,23.295,24.894,26.443,21.047,24.114,25.530,32.041,22.273,23.387,21.125,22.071,22.339,19.468,20.728,20.027,23.286,19.533,20.142,19.935
656,38.162,37.938,33.208,23.957,22.282,21.836,24.003,29.957,33.076,28.183,23.233,23.410,24.774,26.802,20.734,24.053,25.383,32.081,22.208,23.351,20.908,21.652,22.100,19.696,20.353,20.444,23.307,19.560,20.194,19.740
657,37.761,37.187,32.833,23.768,22.220,21.495,23.231,29.689,32.680,28.349,23.142,23.114,24.485,26.771,20.427,24.103,25.386,30.293,22.357,22.822,20.885,21.195,22.008,19.716,20.183,20.373,22.827,19.583,20.019,19.852
658,37.886,37.466,33.382,23.905,22.352,21.648,24.294,29.794,32.320,28.602,23.334,23.269,24.389,26.821,20.375,23.996,25.219,30.959,22.335,23.393,20.803,20.948,22.109,19.777,20.177,20.359,22.870,19.375,20.316,19.820
659,39.697,38.867,35.226,24.682,22.962,22.800,25.775,32.832,34.868,28.612,23.147,23.255,26.923,27.225,20.377,23.921,25.059,36.572,22.961,27.212,20.695,20.839,22.085,19.797,20.298,20.438,22.593,19.255,21.481,19.931
660,40.032,38.423,35.478,25.069,23.344,23.628,26.288,33.400,35.807,30.482,23.428,23.653,29.737,27.571,20.325,24.070,25.244,37.752,23.444,27.284,20.720,20.637,22.091,19.881,20.722,20.594,22.710,19.341,23.145,20.173
661,39.055,37.922,34.232,24.723,23.334,23.449,24.778,32.170,34.980,30.164,23.848,23.834,27.709,27.311,20.234,24.086,25.092,35.077,23.289,25.855,20.737,20.526,22.017,19.637,20.535,20.433,22.494,19.244,22.235,20.173
662,38.651,37.688,32.770,24.727,22.964,23.032,24.661,31.691,35.066,29.526,23.435,24.161,26.534,27.424,20.192,23.951,25.130,32.126,22.849,24.621,20.581,20.452,22.032,19.601,20.073,20.089,22.632,19.219,21.497,20.054
663,37.721,37.089,31.029,24.366,22.825,22.412,23.443,30.898,34.975,30.117,23.671,23.873,25.874,27.084,20.149,23.925,25.311,30.838,22.669,23.624,20.645,20.492,22.152,19.532,20.032,20.208,22.667,19.282,21.010,19.978
664,36.867,36.403,29.987,23.942,22.524,21.929,22.788,29.381,34.350,29.297,23.838,24.118,25.360,27.124,20.227,24.063,25.087,29.000,22.599,22.922,20.661,20.372,22.088,19.250,19.940,20.190,22.403,19.099,20.481,19.861
665,36.231,35.722,28.971,23.535,22.362,21.515,22.250,28.506,34.563,28.828,23.878,23.662,25.196,26.851,20.071,23.927,25.097,27.716,22.355,22.167,20.578,20.407,22.019,19.288,19.768,19.967,22.541,19.143,20.281,19.879
666,35.252,35.237,27.768,23.274,22.191,21.269,21.823,27.508,34.893,29.299,23.522,23.846,24.870,27.027,20.131,23.993,25.085,26.905,22.385,22.000,20.657,20.429,22.038,19.304,19.878,19.951,22.433,19.099,20.168,19.831
667,34.560,34.405,26.963,22.973,22.098,21.105,21.772,26.834,34.604,28.529,23.162,23.568,24.513,26.651,20.197,23.952,25.055,26.401,22.217,21.685,20.739,20.373,22.027,19.167,19.710,19.913,22.407,18.960,20.148,19.840
668,33.878,34.155,26.386,22.797,21.902,21.027,21.443,26.266,34.604,27.740,23.051,23.233,24.621,26.712,20.277,24.105,25.125,26.342,22.227,21.616,20.704,20.311,22.068,19.113,19.745,19.685,22.502,19.263,20.123,19.844
669,33.169,33.450,25.713,22.732,21.697,20.925,21.073,25.757,33.944,28.592,22.947,23.356,24.544,26.611,20.048,23.990,25.169,26.063,22.110,21.635,20.548,20.351,22.024,19.005,19.890,19.817,22.325,19.305,20.300,19.781
670,32.484,33.052,25.096,22.525,21.715,20.830,21.123,25.355,34.457,28.078,22.896,23.099,24.676,26.767,20.087,23.821,25.361,25.374,22.193,21.579,20.643,20.202,21.887,18.919,19.800,19.676,22.580,19.196,20.497,19.774
671,31.800,32.760,24.779,22.406,21.620,20.908,21.396,25.466,33.650,27.326,22.762,23.031,24.426,26.586,20.111,23.916,25.109,26.473,22.274,21.518,20.605,20.391,21.990,18.962,19.783,19.877,22.359,19.158,20.394,19.839
672,31.379,32.479,24.421,22.126,21.637,21.142,21.826,25.634,34.330,28.026,22.896,23.246,24.513,26.838,20.244,24.013,25.079,26.869,21.983,21.669,20.658,20.211,21.882,18.892,19.788,19.638,22.342,19.284,20.274,19.905
673,31.425,33.783,23.939,22.243,21.624,21.509,22.902,26.621,35.025,28.149,22.678,23.099,24.206,26.740,20.131,23.924,25.012,28.604,22.114,22.591,20.630,20.350,22.029,18.901,19.698,19.783,22.636,19.293,20.210,19.981
674,30.932,34.936,23.833,22.577,21.742,21.981,23.639,28.291,35.168,27.528,23.127,22.978,24.035,26.733,20.119,24.135,25.025,29.239,22.214,23.295,20.596,20.292,21.926,18.777,19.768,19.750,22.619,19.659,20.126,19.905
675,30.523,34.422,23.583,22.337,21.644,21.738,23.503,27.794,34.660,27.222,23.197,23.099,24.236,26.458,20.209,23.899,25.142,28.036,22.105,22.694,20.684,20.404,22.061,18.811,19.770,19.621,22.615,20.008,20.355,19.933
676,30.115,33.665,23.362,22.153,21.648,21.654,22.674,26.772,34.665,28.125,23.063,23.005,24.515,26.790,20.239,24.001,24.975,27.387,22.120,22.253,20.720,20.189,21.992,18.752,19.752,19.594,22.476,20.194,20.161,19.926
677,30.487,33.316,23.566,22.092,21.589,21.500,22.120,26.013,34.518,27.579,22.924,23.056,24.267,26.706,20.275,24.035,25.241,27.059,22.068,21.997,20.745,20.552,21.953,18.858,19.767,19.667,22.234,20.251,20.174,19.991
678,35.708,34.374,29.296,22.586,21.625,21.553,22.690,27.057,34.645,27.757,22.701,23.231,24.153,26.502,20.740,24.001,26.022,30.910,22.212,22.858,20.965,21.649,22.142,19.101,20.477,19.766,23.108,20.072,20.377,19.970
679,38.509,35.563,30.000,22.841,21.922,21.581,22.949,29.258,34.147,28.489,22.967,22.964,24.271,26.939,20.417,24.069,25.824,32.432,22.219,24.058,21.031,21.284,22.076,19.324,20.140,19.632,23.251,19.905,20.294,19.853
680,38.256,35.577,30.211,22.974,22.111,21.527,22.839,29.283,32.599,28.293,23.208,23.119,24.267,26.779,20.441,24.014,25.769,30.275,22.339,23.577,21.107,20.992,22.105,19.556,20.155,19.824,22.723,19.912,20.155,19.809
681,38.170,35.736,31.629,23.067,22.336,21.432,22.731,30.049,32.584,28.937,23.514,23.174,24.460,26.563,20.334,23.864,25.589,29.342,22.070,22.886,20.977,20.938,22.049,19.599,19.892,19.850,22.853,19.825,20.106,19.837
682,37.488,35.246,30.805,22.980,22.057,21.358,22.234,29.283,31.355,28.206,23.190,22.882,24.301,26.506,20.313,23.985,25.403,28.000,22.123,22.304,20.921,20.726,21.978,19.682,19.850,19.737,22.606,19.714,20.174,19.846
683,37.335,34.475,29.024,22.814,21.998,21.118,21.997,29.034,31.117,28.973,23.134,23.174,24.363,26.510,20.322,23.983,25.441,27.464,21.947,22.345,20.936,20.526,22.123,19.793,19.850,19.962,22.680,19.914,20.326,19.902
684,38.462,33.993,31.300,22.571,21.956,21.149,21.835,28.942,31.472,28.441,22.927,23.002,24.106,26.326,20.334,23.965,25.400,27.554,22.094,22.150,20.787,20.570,21.933,19.712,20.055,20.408,22.840,20.029,19.935,19.852
685,37.777,33.247,31.614,22.390,21.938,21.136,21.810,28.487,30.939,28.492,23.005,23.098,24.448,26.716,20.149,23.947,25.405,27.802,22.105,22.070,20.750,20.470,21.964,19.998,19.813,20.484,22.615,20.048,20.452,19.900
686,38.169,35.589,31.770,22.635,22.267,21.683,24.525,32.036,32.579,29.296,23.370,23.072,24.711,26.758,20.227,23.949,25.269,31.279,22.333,24.560,20.739,20.457,21.972,20.097,19.890,20.230,22.615,19.928,21.794,20.030
687,37.131,35.902,31.110,22.867,22.413,22.133,25.171,32.142,33.838,29.034,23.180,23.253,24.562,26.819,20.239,23.866,25.316,32.419,22.398,24.680,20.757,20.470,21.950,19.948,19.855,20.134,22.641,19.941,21.661,20.009
688,36.702,36.267,30.809,23.053,22.662,22.682,24.620,31.662,34.076,29.563,23.334,23.537,24.613,26.748,20.522,23.927,25.985,34.932,22.265,25.435,21.056,21.159,22.182,20.027,19.763,19.913,22.571,20.034,21.332,20.130
689,37.019,36.563,30.298,23.182,22.891,22.978,24.677,31.600,35.142,29.455,23.681,24.056,24.919,26.994,20.528,23.923,25.995,33.860,22.133,25.159,21.246,21.364,22.003,20.248,19.813,20.002,22.294,19.827,21.713,19.963
690,36.330,36.605,29.829,23.215,22.837,23.225,24.494,31.240,34.924,30.199,23.438,24.085,25.155,27.116,20.398,23.907,25.600,33.743,22.366,24.816,21.128,21.088,22.118,20.045,19.855,20.190,22.671,19.977,21.910,20.132
691,36.958,37.094,32.717,23.335,23.005,23.087,24.516,31.311,35.345,29.716,23.957,24.063,24.965,26.956,20.374,23.858,25.657,33.824,22.390,24.582,21.111,21.052,22.132,20.153,20.200,20.453,22.853,19.928,21.368,20.035
692,35.953,36.367,31.943,23.037,22.675,22.469,23.535,30.260,34.569,29.784,23.884,24.061,24.853,26.905,20.261,24.072,25.258,30.986,22.033,23.248,21.030,20.717,22.036,19.948,19.895,20.353,23.039,20.065,21.006,20.000
693,34.796,36.021,30.342,22.816,22.516,22.314,23.120,29.583,34.147,28.701,24.035,23.962,24.658,27.071,20.151,23.969,25.279,30.698,22.396,22.964,20.969,20.535,22.022,20.023,19.905,20.292,22.506,20.202,20.665,19.978
694,33.823,35.844,28.783,22.841,22.577,22.464,23.354,29.723,34.640,29.541,23.610,23.924,24.640,26.922,20.175,23.952,25.124,31.000,22.328,23.276,20.803,20.526,22.038,19.872,19.708,20.147,22.714,20.109,20.442,20.061
695,34.291,36.186,28.726,23.118,22.618,22.823,23.728,30.053,35.426,29.132,23.542,23.881,24.530,26.637,20.381,24.006,25.463,32.680,22.287,23.591,20.992,20.895,22.140,19.707,20.045,20.054,22.519,20.034,20.455,19.907
696,37.599,37.462,32.932,23.499,22.822,22.894,23.953,30.434,36.218,29.707,23.415,23.986,24.536,26.594,20.552,23.640,25.212,36.009,22.374,24.724,21.332,22.065,22.187,20.279,20.683,19.987,22.900,19.756,20.229,19.959
697,36.828,36.558,32.289,23.289,22.598,22.509,23.680,29.730,34.954,29.267,23.268,24.092,24.515,26.716,20.542,23.921,25.298,33.270,22.228,23.947,21.263,21.673,22.236,19.874,20.513,19.891,22.420,19.766,20.306,19.929
698,35.736,35.783,30.566,23.116,22.278,22.091,23.041,28.542,34.827,29.400,23.694,23.750,24.611,26.590,20.460,23.941,25.283,30.991,22.074,22.749,21.004,21.275,22.013,19.766,20.270,19.893,22.368,19.821,20.126,20.054
699,34.383,35.167,29.046,22.790,22.180,21.792,22.456,27.672,34.980,29.516,23.762,23.673,24.652,26.399,20.209,24.104,25.119,29.649,22.195,22.192,20.916,20.919,22.073,19.883,20.003,19.964,22.407,19.718,20.235,19.792
700,33.773,34.479,28.272,22.647,21.956,21.646,21.994,27.213,34.518,29.026,23.696,23.794,24.257,26.824,20.280,23.783,25.115,28.577,22.029,22.145,20.832,20.792,22.005,19.631,19.870,19.884,22.472,19.676,20.277,19.831
701,37.066,36.724,32.232,22.884,22.107,21.692,22.554,29.104,36.000,29.890,23.651,23.772,25.992,26.802,20.360,23.744,25.117,31.532,22.455,23.476,20.886,21.102,22.287,20.097,20.253,20.362,22.329,19.655,20.797,19.718
702,37.371,36.978,31.895,22.930,22.188,21.634,22.661,30.008,34.503,30.324,23.451,24.094,26.654,26.676,20.251,23.861,25.212,31.140,22.808,23.760,20.863,21.173,22.069,19.959,20.257,20.449,22.645,19.535,21.748,19.954
703,36.571,36.013,30.798,22.734,22.091,21.385,22.009,29.240,34.112,29.589,23.428,24.014,25.456,26.559,20.104,23.812,25.184,29.360,22.630,22.738,20.858,20.902,22.079,19.806,20.003,20.475,22.359,19.288,21.300,19.787
704,35.688,35.512,29.020,22.586,21.992,21.196,21.725,28.277,34.614,29.156,23.243,23.915,25.183,26.511,20.351,23.911,25.314,27.617,22.376,22.036,20.863,20.562,22.020,19.437,19.910,20.145,22.372,19.368,20.813,19.850
705,36.571,35.453,30.884,22.586,21.888,21.245,22.032,28.583,34.964,29.701,23.653,24.007,24.723,26.706,20.675,24.011,25.431,29.441,22.287,22.713,21.281,21.837,22.138,19.696,20.218,20.051,22.753,19.531,20.494,19.805
706,37.213,35.330,32.855,22.524,21.821,21.126,22.032,29.502,34.218,28.848,23.704,23.638,24.674,26.794,20.763,23.994,25.246,29.162,22.271,22.543,21.307,22.389,22.270,19.703,20.148,20.056,22.736,19.366,20.345,19.846
707,36.016,34.280,30.965,22.556,21.721,21.109,21.358,28.321,33.467,29.287,23.446,23.743,24.538,26.718,20.469,23.932,25.120,28.149,22.210,21.925,20.999,21.850,22.070,19.658,19.913,19.978,22.623,19.469,20.274,19.826
708,35.362,34.054,29.851,22.319,21.530,20.937,21.187,27.298,33.934,28.804,23.256,23.613,24.424,26.452,20.394,23.973,25.212,26.707,22.245,21.710,20.885,21.355,22.026,19.653,19.935,19.900,22.662,19.438,20.290,19.892
709,34.277,33.381,28.487,22.072,21.552,20.933,20.924,26.596,33.792,28.496,23.208,23.631,24.181,26.508,20.235,23.916,24.928,26.180,22.037,21.499,20.791,21.014,22.070,19.592,19.785,19.752,22.424,19.398,20.094,19.705
710,34.513,33.613,28.785,22.041,21.398,20.991,21.446,26.470,33.838,29.101,23.104,23.732,24.289,26.761,20.247,23.883,25.122,26.910,22.131,21.939,20.878,20.665,21.926,19.493,19.932,20.004,22.537,19.524,19.906,19.826
711,37.949,36.285,33.298,22.372,21.660,21.245,22.405,28.340,35.680,28.262,23.197,23.192,24.145,26.389,20.168,23.893,25.100,29.441,22.116,22.398,20.780,20.882,22.060,19.804,20.393,20.562,22.840,19.368,20.206,19.887
712,37.340,35.600,32.281,22.292,21.654,21.161,21.870,27.930,34.401,28.775,22.906,22.866,24.110,26.347,20.157,23.914,25.112,28.117,22.042,22.011,20.782,20.724,22.054,19.854,20.245,20.230,22.900,19.227,20.090,19.698
713,36.038,34.998,30.007,22.196,21.558,20.876,21.361,27.149,33.249,28.834,22.959,22.799,24.006,26.618,20.123,23.868,25.145,27.234,21.980,21.749,20.703,20.558,22.005,19.926,19.838,20.132,22.558,19.206,20.042,19.609
714,34.912,34.097,29.046,22.129,21.427,20.891,21.130,26.342,32.751,27.825,23.357,22.969,23.980,26.332,20.159,23.748,25.095,26.450,22.048,21.546,20.615,20.410,21.990,19.662,19.893,20.011,22.437,19.265,20.316,19.785
715,35.835,34.353,29.956,22.064,21.508,21.022,21.690,26.477,33.919,27.639,23.572,23.072,24.143,26.739,20.355,24.077,25.145,27.806,22.076,21.864,20.904,21.090,22.087,19.944,20.247,19.819,22.654,19.166,20.006,19.733
716,38.504,36.218,33.502,22.503,21.631,21.419,23.722,28.238,35.655,28.350,23.246,22.863,23.969,26.599,20.758,24.035,25.328,32.505,22.131,23.446,21.081,21.599,22.119,20.108,20.657,20.049,23.316,19.059,20.113,19.751
717,37.733,35.535,31.818,22.324,21.623,21.551,23.687,27.570,34.675,28.609,23.258,22.658,24.554,26.521,20.645,23.833,25.135,31.518,22.099,23.117,21.153,21.251,22.015,19.966,20.237,19.984,22.710,19.027,20.252,19.868
718,36.642,34.927,30.268,22.300,21.632,21.454,22.968,27.066,34.152,28.925,23.129,22.790,26.477,26.464,20.355,23.979,25.289,29.712,22.055,22.315,20.961,20.836,22.067,19.635,20.030,19.808,22.502,19.211,20.013,19.835
719,35.740,33.925,29.263,22.261,21.492,21.149,22.060,26.104,33.929,28.262,23.053,22.888,25.749,26.594,20.320,23.893,25.164,28.171,22.088,22.214,20.632,20.606,21.935,19.579,19.845,19.754,22.662,19.112,20.065,19.763
720,34.710,33.205,27.807,21.984,21.355,21.148,21.604,25.743,33.929,28.933,22.932,22.940,24.919,26.511,20.277,23.972,25.209,26.793,22.079,21.688,20.844,20.531,22.104,19.336,19.755,19.797,22.584,18.922,20.126,19.662
721,33.642,32.569,27.164,22.004,21.350,20.856,21.180,25.066,33.234,28.440,23.246,22.761,25.116,26.397,20.123,23.724,24.978,26.324,22.363,21.432,20.623,20.504,22.049,19.207,19.880,19.725,22.329,18.968,20.248,19.711
722,36.590,34.298,30.928,22.261,21.476,21.342,23.807,26.800,34.761,29.341,23.332,23.246,25.894,26.510,20.592,23.963,25.403,31.734,23.790,23.677,20.970,20.903,22.027,19.428,20.718,20.112,23.442,18.926,21.174,19.846
723,37.204,35.053,32.452,22.393,21.599,21.707,25.424,27.651,34.305,29.906,23.086,23.414,25.591,26.540,20.557,23.958,25.181,34.563,23.621,25.184,21.009,20.965,21.971,19.286,20.735,20.013,23.182,18.796,21.190,19.911
724,37.496,36.335,33.171,22.311,21.842,22.180,25.203,27.915,35.152,29.501,23.203,23.839,25.216,26.771,20.543,23.916,25.242,35.009,23.411,24.958,20.833,20.736,22.049,19.419,20.510,20.199,22.900,18.766,20.497,19.911
725,36.733,35.453,31.998,22.075,21.903,22.214,24.570,27.304,34.629,30.028,23.666,23.591,24.672,26.767,20.405,24.020,25.070,33.252,23.182,24.058,20.689,20.541,21.996,19.144,20.182,20.080,22.580,18.796,20.403,19.920
726,37.370,36.044,32.879,22.440,21.765,22.403,24.177,26.968,34.959,29.259,23.570,23.691,25.585,26.698,20.272,23.669,25.012,32.234,22.923,23.496,20.773,20.441,21.995,19.245,20.122,20.150,22.684,18.585,20.216,19.891
727,36.351,35.801,32.248,22.205,21.748,22.055,23.006,26.502,34.873,30.226,23.304,23.467,24.906,26.548,20.123,23.945,24.930,30.230,22.753,23.053,20.811,20.408,21.988,19.043,20.057,20.118,22.264,18.705,20.113,19.755
728,35.137,34.909,30.768,22.271,21.633,21.679,22.449,26.009,34.660,29.299,23.696,23.763,24.603,26.552,20.204,23.820,25.149,28.599,22.343,22.245,20.753,20.309,21.924,19.027,19.925,19.895,22.584,18.568,20.126,19.813
729,34.512,33.914,29.371,22.016,21.557,21.454,21.911,25.434,34.030,28.587,23.656,23.369,24.629,26.389,20.088,23.861,24.980,27.635,22.330,22.058,20.696,20.310,21.895,18.982,19.977,20.076,22.814,18.716,20.071,19.746
730,35.083,34.364,30.660,22.169,21.429,21.373,21.880,25.609,33.980,29.010,23.425,23.347,24.295,26.410,20.426,24.083,24.891,28.770,22.354,22.156,20.932,20.964,22.012,19.025,20.168,19.895,22.619,19.112,20.177,19.722
731,37.397,35.709,32.566,22.403,21.408,21.414,22.380,27.245,34.315,28.814,23.532,23.517,24.470,26.634,20.640,23.887,25.242,29.545,22.320,22.677,20.878,21.298,22.137,19.160,20.383,19.719,22.939,19.006,20.074,19.766
732,36.377,34.826,31.513,22.236,21.495,21.175,22.066,26.579,34.096,29.211,23.299,23.067,24.316,26.477,20.398,23.900,25.281,27.959,22.348,22.214,20.807,20.910,22.042,19.079,20.227,19.772,22.693,19.088,20.139,19.757
733,35.550,34.236,29.998,22.095,21.410,21.061,21.361,25.949,33.812,28.300,23.565,23.230,24.354,26.586,20.247,23.968,25.219,26.856,22.112,21.730,20.863,20.607,21.972,19.016,20.043,19.984,22.589,18.981,20.097,19.788
734,34.166,33.317,28.936,22.068,21.502,20.914,21.032,25.628,33.701,28.575,23.711,23.172,24.041,26.374,20.318,24.129,25.381,26.162,21.967,21.465,20.677,20.592,21.880,19.135,19.778,19.848,22.511,19.187,19.974,19.814
735,33.186,32.776,27.601,21.925,21.402,20.848,20.763,25.072,32.914,29.080,23.453,22.864,24.375,26.233,20.273,23.878,25.161,26.144,21.919,21.415,20.841,20.531,22.035,18.872,19.772,19.587,22.463,19.493,20.158,19.729
