 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30
642,27.221,32.382,25.561,28.529,22.573,22.162,23.266,26.443,31.685,31.713,23.190,23.532,23.935,27.198,20.048,24.232,26.094,27.838,21.875,22.022,22.433,20.579,22.141,20.291,19.758,20.085,21.926,19.903,19.790,19.896
643,29.757,32.552,27.632,28.591,22.354,22.156,24.114,26.432,31.665,30.542,22.916,23.456,24.538,26.824,20.365,24.136,26.084,29.113,21.799,22.825,22.935,20.810,22.120,20.227,20.197,19.902,22.004,20.055,19.726,19.670
644,30.677,32.536,28.945,28.284,22.284,22.003,23.946,26.340,32.157,29.962,23.028,23.495,24.623,27.046,20.358,24.149,26.179,29.725,21.913,22.816,23.243,20.549,22.099,20.140,20.218,19.873,21.961,20.080,19.816,19.592
645,32.625,33.294,30.246,28.430,22.296,21.831,24.149,27.172,32.350,30.189,22.747,23.042,23.961,26.887,20.557,24.609,26.729,30.649,21.843,23.256,23.832,20.721,22.134,20.495,20.508,20.123,22.004,19.878,19.903,19.564
646,33.221,33.325,31.081,28.651,22.779,21.885,23.750,27.713,32.614,31.193,22.620,23.309,23.988,27.235,20.849,24.340,27.856,30.252,21.902,23.457,23.697,20.901,22.178,20.827,20.232,20.386,22.485,19.737,20.655,19.686
647,32.067,32.950,30.572,28.411,22.690,21.569,23.278,27.428,32.223,30.270,22.906,23.230,23.721,27.273,20.820,24.381,28.020,29.090,21.814,22.766,23.678,20.786,22.020,20.838,20.198,20.154,22.078,19.625,20.332,19.699
648,30.594,31.988,29.213,28.072,22.456,21.302,22.589,26.960,31.746,29.818,23.165,23.137,23.790,27.214,20.578,24.519,27.291,27.932,21.832,22.253,23.392,20.798,22.018,20.867,19.785,20.065,22.095,19.467,20.265,19.649
649,29.509,31.228,28.397,27.402,22.229,21.178,21.994,26.008,31.376,30.815,23.304,22.850,23.829,26.742,20.369,24.359,26.978,27.464,21.597,21.841,23.199,20.570,22.055,20.568,19.950,20.116,22.078,19.385,19.948,19.616
650,28.350,30.659,27.219,26.826,22.046,20.856,21.547,25.481,32.076,30.165,23.582,22.830,23.894,26.691,20.182,24.345,26.657,26.604,21.611,21.624,22.980,20.661,22.006,20.441,19.878,20.069,22.264,19.328,19.745,19.564
651,30.426,30.762,29.456,26.719,22.127,20.863,22.019,25.657,31.624,29.185,23.154,23.014,23.731,26.712,20.526,24.387,27.157,27.662,21.635,21.777,23.324,20.952,22.196,20.579,20.192,19.871,22.165,19.278,19.655,19.466
652,31.869,30.411,30.235,26.445,22.123,20.794,22.772,26.479,31.036,28.420,22.985,23.081,23.697,26.502,20.926,24.286,27.355,27.707,21.766,21.677,23.248,20.683,22.090,21.216,20.330,20.011,22.944,19.032,19.716,19.466
653,31.820,30.024,29.112,26.144,21.951,20.737,22.566,26.781,30.066,30.036,22.944,23.002,24.214,26.576,20.706,24.367,27.137,26.806,21.652,21.549,22.954,20.720,21.967,21.218,20.093,19.987,22.861,19.072,19.552,19.356
654,31.598,30.240,29.471,26.244,22.033,21.082,23.655,26.608,30.076,29.606,22.747,22.514,23.925,26.483,20.976,24.661,27.361,28.586,21.672,22.769,23.487,20.920,22.118,21.410,20.093,19.982,22.403,19.004,19.610,19.510
655,31.412,30.841,29.897,26.609,22.430,21.053,23.930,27.311,30.259,29.272,22.828,23.020,24.277,26.666,21.161,24.968,29.348,30.378,21.753,23.421,23.999,20.824,21.981,21.484,20.048,19.998,22.394,19.004,19.510,19.718
656,33.052,31.527,31.189,26.990,22.535,21.205,24.310,28.406,30.543,30.084,23.084,23.018,25.969,26.601,21.253,25.034,29.085,29.910,21.634,23.733,24.019,20.806,22.166,21.455,20.028,20.196,22.485,18.945,19.719,19.501
657,35.225,32.598,31.669,27.822,22.811,21.427,24.611,29.208,31.107,30.272,22.997,23.060,25.430,26.668,21.452,25.186,29.543,29.802,21.703,23.627,24.430,21.031,22.106,21.529,19.927,20.464,22.710,18.947,19.842,19.644
658,37.042,33.382,31.638,28.348,23.096,21.631,24.041,29.174,31.929,30.946,22.841,23.114,24.957,27.050,21.106,25.411,28.973,29.396,21.888,23.471,24.136,20.829,22.085,21.705,19.888,20.353,22.286,18.853,19.958,19.497
659,36.588,33.668,30.371,28.281,22.875,21.747,23.791,28.468,32.218,29.957,23.149,22.805,24.212,26.792,20.732,25.371,28.462,29.000,21.726,22.886,23.920,20.699,22.019,21.500,19.935,20.132,22.333,18.720,19.568,19.427
660,35.264,32.807,29.274,27.977,22.712,21.678,22.674,27.357,31.949,29.356,22.876,22.841,23.849,26.760,20.566,25.241,27.565,27.766,21.665,22.170,23.346,20.681,21.846,21.291,19.798,19.964,22.004,18.648,19.835,19.375
661,34.198,32.199,28.191,27.626,22.366,21.402,22.168,26.787,32.249,30.694,23.051,22.944,23.980,26.668,20.332,25.236,27.619,26.941,21.630,21.883,23.161,20.711,22.085,21.135,19.672,20.013,22.277,18.952,19.448,19.562
662,32.655,31.527,27.171,27.122,22.195,21.058,21.706,26.262,32.457,30.425,23.387,22.680,23.921,26.532,20.436,25.108,27.331,26.730,21.403,21.582,22.862,20.599,22.020,20.824,19.762,19.969,21.996,19.288,19.790,19.469
663,31.371,30.649,26.331,26.483,21.951,20.866,21.142,25.608,31.898,29.553,23.091,22.517,23.994,26.510,20.183,24.975,26.911,26.230,21.527,21.437,22.418,20.581,21.963,20.619,19.735,19.768,22.338,19.084,19.697,19.369
664,30.450,30.110,25.465,26.155,21.847,20.802,21.130,25.300,31.609,29.046,23.033,22.367,24.705,26.574,20.234,24.940,27.010,26.500,21.560,21.493,22.404,20.514,21.983,20.588,19.813,19.848,22.009,19.082,19.684,19.397
665,32.980,30.426,28.507,26.052,21.869,20.883,22.839,25.089,32.249,31.275,23.208,23.186,32.493,26.538,20.479,25.045,27.032,27.923,22.696,21.911,22.163,20.842,22.123,20.599,20.340,20.058,23.143,19.240,20.203,19.560
666,33.655,30.849,28.987,26.600,22.137,21.137,24.272,26.434,31.650,30.943,23.595,23.318,31.637,27.076,21.009,25.010,27.625,29.829,22.646,23.652,22.853,21.492,22.200,20.957,20.353,20.067,23.338,19.063,20.210,19.443
667,33.009,31.150,28.647,26.921,22.181,21.377,24.142,26.911,30.782,31.033,23.965,23.459,30.077,27.481,21.067,25.104,27.443,29.081,22.424,23.315,23.168,21.584,22.128,21.358,20.187,19.975,23.255,19.097,20.413,19.406
668,32.988,31.189,28.285,27.033,22.243,21.253,23.437,26.783,30.279,31.101,23.727,23.561,28.475,27.744,21.180,25.392,27.398,28.248,22.335,23.003,23.490,21.672,22.138,21.182,20.013,19.855,22.788,19.309,20.245,19.451
669,31.320,30.631,27.167,26.795,21.974,21.125,22.899,26.260,28.904,30.846,23.957,23.505,27.617,27.164,21.054,25.173,27.140,27.005,22.258,22.256,23.087,21.386,22.213,21.279,19.798,19.920,22.446,19.531,20.029,19.501
670,30.336,30.017,26.476,26.443,21.918,20.890,22.190,25.609,29.000,31.270,24.180,23.882,26.902,27.277,20.768,25.233,27.064,26.541,22.013,22.136,22.826,21.081,21.987,20.908,19.878,19.806,22.433,19.512,19.639,19.417
671,29.854,29.451,25.947,25.968,21.689,20.702,21.652,25.362,28.325,29.976,23.927,23.459,25.976,26.998,20.557,25.134,27.047,26.815,21.921,21.409,22.586,21.159,22.081,20.962,19.752,19.641,22.074,19.600,19.706,19.382
672,29.105,29.020,25.112,25.541,21.613,20.669,21.411,24.851,28.381,29.450,23.592,23.429,25.662,27.008,20.460,25.162,26.860,26.617,21.783,21.621,22.668,21.168,22.055,20.759,19.807,19.688,22.108,19.577,19.803,19.349
673,28.432,28.752,24.759,25.425,21.620,20.593,21.206,24.691,28.675,29.354,23.294,23.533,24.804,26.655,20.365,25.118,26.896,26.180,21.737,21.457,22.509,20.919,22.092,20.473,19.745,19.770,22.043,19.756,19.787,19.323
674,28.001,28.367,24.050,25.120,21.390,20.632,20.873,24.504,28.112,30.312,23.441,23.161,24.980,26.634,20.337,25.086,26.704,26.275,21.691,21.563,22.294,20.674,21.946,20.315,19.577,19.621,21.710,19.566,19.632,19.189
675,27.387,28.106,24.039,24.651,21.374,20.617,20.699,24.091,27.848,30.616,23.225,22.893,24.593,26.836,20.173,25.245,26.477,25.950,21.650,21.432,22.142,20.704,22.169,20.209,19.732,19.705,22.225,19.537,19.548,19.427
676,27.076,27.606,23.544,24.428,21.410,20.625,20.646,24.136,27.802,29.455,23.066,23.074,24.758,26.698,20.067,24.962,26.415,26.032,21.645,21.162,22.022,20.705,22.061,20.023,19.667,19.750,22.065,19.604,19.655,19.390
677,26.559,27.434,23.149,24.256,21.271,20.485,20.513,24.026,27.807,29.112,22.919,23.192,24.686,26.326,20.107,24.962,26.122,26.185,21.696,21.376,21.969,20.575,21.999,19.876,19.495,19.638,22.039,19.684,19.687,19.328
678,26.851,27.199,23.020,24.059,21.268,20.561,20.623,23.806,27.635,30.583,22.835,23.094,24.727,26.399,20.097,24.921,26.159,25.950,21.707,21.270,21.807,20.842,21.935,19.901,19.640,19.844,22.061,19.613,19.781,19.341
679,27.972,26.985,23.300,23.842,21.187,20.579,20.557,23.675,27.569,29.740,22.889,22.731,24.324,26.550,20.355,24.917,26.405,25.797,21.634,21.231,22.000,20.678,21.867,19.863,19.842,19.734,21.952,19.735,19.671,19.306
680,27.480,26.800,22.671,23.688,21.267,20.545,20.563,23.953,27.827,28.788,22.570,22.492,23.923,26.489,20.325,24.986,26.570,26.234,21.575,21.114,21.978,20.760,21.950,19.561,19.688,19.600,22.199,19.739,19.719,19.273
681,27.068,26.518,22.368,23.456,21.247,20.657,21.152,24.268,27.741,27.972,22.696,22.430,23.872,26.300,20.415,24.900,26.298,26.176,21.523,21.407,21.999,20.708,22.146,19.736,19.670,19.647,21.762,19.417,19.377,19.458
682,30.115,28.180,25.232,23.351,21.195,20.818,21.997,24.315,27.797,28.613,22.676,22.429,23.976,26.540,20.580,24.861,26.928,27.491,21.597,21.749,22.092,20.761,21.985,20.045,20.307,19.667,22.472,19.364,19.616,19.317
683,33.131,30.190,27.976,23.455,21.231,20.694,22.788,24.738,28.487,29.114,22.663,22.866,23.923,26.233,20.830,24.806,26.883,27.428,21.786,21.894,22.042,20.735,22.072,20.068,20.430,19.775,22.957,19.229,19.623,19.473
684,31.605,29.899,27.518,23.126,21.184,20.652,22.028,24.264,28.898,28.808,22.549,22.821,24.102,26.420,20.491,24.910,26.813,26.703,21.567,21.604,21.981,20.760,22.114,19.991,20.115,19.739,22.372,19.206,19.777,19.455
685,30.418,29.264,26.252,22.995,21.208,20.688,21.256,24.285,30.299,29.101,22.484,22.646,24.185,26.324,20.415,24.790,26.585,26.360,21.569,21.270,21.768,20.779,21.918,19.732,19.822,19.725,22.506,19.204,19.610,19.430
686,29.008,28.646,25.046,22.908,21.211,20.650,21.085,24.079,30.624,29.430,22.451,22.345,23.984,26.214,20.429,24.834,26.443,26.126,21.519,21.187,21.782,20.621,22.106,19.644,19.832,19.708,22.147,19.571,19.600,19.371
687,27.905,28.310,24.594,22.698,21.164,20.594,20.870,24.100,30.569,29.041,22.539,22.808,24.079,26.302,20.266,24.781,26.477,26.329,21.514,21.304,21.883,20.536,22.164,19.588,19.765,19.629,21.957,19.583,19.639,19.401
688,27.154,27.873,24.037,22.538,21.133,20.643,20.839,23.966,30.731,28.353,23.094,22.761,23.880,26.115,20.092,24.861,26.258,26.140,21.613,21.242,21.792,20.640,22.051,19.401,19.697,19.618,22.108,19.743,19.577,19.367
689,27.627,27.681,23.702,22.342,21.158,20.638,20.699,23.936,30.538,28.128,23.013,22.429,23.941,26.130,20.619,24.632,26.579,26.239,21.626,21.359,22.121,21.203,22.143,19.743,19.675,19.696,22.394,19.269,19.810,19.312
690,29.504,27.284,26.704,22.238,21.156,20.717,21.506,23.730,29.670,29.417,22.868,22.689,24.041,26.162,20.770,24.655,26.423,26.347,21.492,21.242,22.087,21.154,22.165,20.232,19.960,19.824,22.104,19.257,19.658,19.390
691,29.515,26.885,27.151,22.153,21.177,20.654,21.316,23.747,28.741,28.630,22.516,22.416,23.754,26.208,20.564,24.543,26.607,26.293,21.477,21.142,22.011,20.857,22.020,20.320,19.960,19.801,22.199,19.255,19.839,19.315
692,28.552,26.576,26.360,22.030,21.193,20.559,20.953,23.872,28.198,27.945,22.603,22.210,23.678,26.107,20.355,24.716,26.500,26.194,21.558,21.092,21.863,20.823,22.024,20.322,19.792,19.739,22.134,19.086,19.697,19.315
693,29.626,26.960,28.015,22.048,21.117,20.745,20.905,23.981,28.569,28.306,22.732,22.335,23.782,26.252,20.659,24.723,26.849,26.203,21.634,21.437,22.722,21.302,22.128,20.459,20.077,19.721,22.169,19.006,19.729,19.417
694,29.895,26.947,28.579,21.983,21.203,20.548,20.835,24.023,29.066,29.263,22.684,22.161,24.035,26.353,20.953,24.851,27.742,26.631,21.617,21.373,23.464,21.421,22.022,20.741,19.937,19.768,22.593,19.143,19.481,19.506
695,28.741,26.882,27.654,21.930,21.162,20.543,20.699,24.094,29.426,28.366,22.332,22.020,23.862,26.088,21.242,24.740,27.945,26.306,21.641,21.192,23.440,21.234,22.234,20.340,19.850,19.754,22.442,18.992,19.500,19.384
696,29.527,26.632,28.844,21.814,21.257,20.631,21.142,23.772,31.254,27.936,22.552,22.231,23.747,26.202,21.137,24.702,28.159,26.590,21.554,21.507,23.874,21.787,22.169,20.489,20.087,19.469,22.610,18.914,19.655,19.343
697,29.700,26.186,29.465,21.811,21.068,20.661,21.111,23.774,31.569,28.442,22.522,22.512,24.163,26.485,21.147,24.781,27.761,26.865,21.615,21.415,23.893,21.999,22.146,20.730,20.182,19.741,22.939,19.171,19.684,19.325
698,29.267,26.432,28.566,21.816,21.255,20.642,21.111,23.972,31.477,28.650,22.678,22.284,24.318,26.353,20.734,24.774,27.418,26.104,21.650,21.320,23.509,21.813,22.184,20.811,19.892,19.781,22.710,19.320,19.652,19.343
699,32.649,29.571,31.314,22.159,21.621,20.891,22.247,25.808,32.096,28.327,23.228,22.184,25.444,26.347,21.131,25.155,28.130,27.320,21.665,21.735,23.932,22.141,22.371,21.613,20.287,19.759,23.545,19.240,19.713,19.369
700,32.568,30.463,31.092,22.256,21.589,20.820,22.028,26.617,30.868,29.131,22.851,22.608,24.574,26.471,21.168,24.982,28.087,26.676,21.648,21.727,23.711,22.260,22.329,21.937,20.120,19.772,23.996,19.078,19.784,19.436
701,31.932,29.881,30.520,22.060,21.486,20.690,21.718,26.247,30.020,29.293,22.635,22.492,24.251,26.164,21.246,25.017,27.736,26.586,21.634,21.465,23.545,21.928,22.228,22.063,20.108,19.857,23.043,19.135,19.571,19.519
702,34.324,31.654,32.221,22.290,21.743,20.917,21.639,26.153,29.492,28.858,22.476,22.193,24.010,26.345,20.855,25.104,27.580,26.775,22.186,21.783,23.180,21.628,22.138,22.104,20.300,19.982,23.675,19.072,19.703,19.273
703,34.979,31.503,31.923,22.273,21.774,20.812,21.554,26.498,29.152,29.178,22.605,22.356,24.053,26.267,20.796,24.906,27.661,26.608,22.354,21.836,22.963,21.335,22.108,21.966,20.343,19.969,23.654,19.008,19.752,19.514
704,33.547,30.615,30.759,22.133,21.594,20.760,21.095,25.800,28.335,29.646,22.443,22.638,23.971,26.240,20.467,24.945,27.323,26.545,22.215,21.546,22.535,21.176,22.146,22.054,20.148,20.065,23.377,18.878,19.677,19.319
705,32.373,30.114,29.509,22.074,21.512,20.779,21.082,25.662,27.954,28.620,22.430,22.438,24.026,26.095,20.540,24.909,27.552,26.023,22.057,21.309,22.479,21.182,22.159,22.261,19.997,19.875,22.550,18.691,19.932,19.492
706,32.389,30.635,29.708,22.057,21.658,20.813,20.921,26.232,28.010,29.007,22.496,22.651,23.892,26.139,21.040,24.810,27.523,26.541,21.978,21.437,22.722,21.775,22.520,22.525,19.962,20.089,22.385,18.832,19.842,19.501
707,33.060,30.580,30.871,21.940,21.825,20.802,21.532,26.064,27.878,29.713,22.904,22.633,24.096,26.155,21.450,24.828,27.716,26.586,21.831,21.409,22.868,22.317,22.347,22.390,20.058,20.154,22.636,18.739,19.881,19.354
708,32.080,30.568,30.160,21.862,21.656,20.770,21.035,25.653,27.706,28.849,22.944,22.458,24.130,26.210,21.306,24.850,27.458,26.117,21.731,21.412,22.617,22.032,22.321,22.471,19.838,20.299,22.242,18.771,19.858,19.527
709,31.668,30.847,29.647,21.942,22.018,20.824,20.937,25.794,27.858,29.656,22.901,22.761,23.713,26.412,21.542,24.819,28.082,26.207,21.807,21.490,22.748,22.245,22.333,22.493,19.883,20.268,22.623,18.676,19.897,19.657
710,32.264,31.166,31.101,22.101,21.972,20.796,21.165,26.147,27.589,29.717,22.635,22.964,23.825,26.143,21.526,24.805,28.711,26.568,21.906,21.479,23.102,22.523,22.344,22.421,19.977,20.007,22.524,18.665,19.919,19.419
711,31.349,31.087,30.493,22.049,22.167,20.848,21.038,25.742,27.360,29.112,22.580,22.684,23.709,26.094,21.299,24.754,28.472,26.613,21.746,21.513,22.920,22.026,22.248,22.297,20.068,19.942,22.662,18.749,19.855,19.456
712,30.150,30.837,29.537,21.875,22.027,20.727,20.854,25.915,26.655,29.215,22.547,22.899,23.711,26.265,21.069,24.717,28.154,26.072,21.622,21.390,22.757,21.677,22.122,22.604,19.847,19.875,22.242,18.665,19.777,19.492
713,29.181,30.148,28.316,21.716,21.932,20.628,20.816,25.700,26.822,30.102,22.668,22.687,23.855,26.269,20.806,24.774,27.891,26.167,21.501,21.201,22.513,21.455,22.230,22.300,19.887,19.911,22.052,18.705,19.677,19.542
714,29.280,30.352,28.235,21.919,21.817,20.734,20.753,25.160,26.599,29.297,22.522,22.410,23.933,26.116,21.215,24.754,27.826,26.766,21.578,21.468,23.003,21.946,22.294,22.534,19.920,20.214,22.173,18.638,19.610,19.529
715,30.614,31.402,29.930,22.042,21.798,20.771,20.924,24.809,26.335,28.155,22.332,22.307,23.727,26.198,21.092,24.761,27.493,26.396,21.667,21.231,22.757,22.084,22.430,22.356,20.175,20.433,22.398,18.602,19.655,19.503
716,31.771,31.733,30.904,21.953,21.854,20.771,20.981,24.894,26.670,29.310,22.491,22.749,23.951,26.082,20.746,24.931,27.515,26.284,21.672,21.457,22.879,21.713,22.297,22.327,20.057,20.513,22.632,18.562,19.858,19.484
717,34.536,32.975,31.963,22.382,21.971,20.968,21.326,25.226,27.091,29.569,22.861,22.767,23.802,26.101,21.419,24.615,28.482,27.023,21.801,21.808,22.947,22.212,22.270,22.486,20.200,20.884,24.069,18.756,20.235,19.438
718,35.650,33.103,31.844,22.566,22.114,20.907,21.421,25.257,28.249,29.144,23.159,22.476,23.778,26.076,21.272,24.654,28.569,26.788,21.807,21.744,23.015,22.143,22.115,22.356,20.222,20.806,24.390,18.518,19.984,19.568
719,36.369,32.907,32.513,22.566,22.009,20.905,21.541,25.155,29.787,30.579,22.830,22.414,23.794,26.183,20.898,24.616,28.017,26.869,21.652,21.671,22.832,21.885,22.204,22.403,20.160,20.547,24.342,18.522,19.929,19.577
720,36.173,32.643,32.471,22.504,22.135,20.952,21.117,25.279,30.279,29.839,22.701,22.769,23.902,26.181,21.069,24.844,27.950,26.604,21.858,21.446,22.792,21.934,22.172,22.421,20.018,20.440,23.866,18.575,19.826,19.469
721,34.921,32.002,31.206,22.694,22.104,20.907,20.845,24.745,30.741,28.710,22.524,22.595,23.855,26.111,20.758,24.754,27.535,26.239,21.652,21.554,22.739,21.619,22.215,22.104,19.907,20.473,23.117,18.493,19.668,19.404
722,33.913,31.330,30.743,22.618,21.720,20.830,20.627,24.421,31.234,29.514,22.471,22.269,23.688,25.935,20.510,24.491,27.547,26.590,21.632,21.365,22.455,21.315,22.348,21.980,19.942,20.301,23.186,18.619,19.694,19.414
723,32.701,30.900,30.110,22.417,21.619,20.753,20.905,24.172,30.604,30.129,22.489,22.729,23.558,26.265,20.644,24.641,27.308,26.446,21.838,21.440,22.419,21.388,22.344,21.980,19.845,20.230,22.710,18.478,19.819,19.436
724,32.710,31.557,30.393,22.617,21.698,20.800,20.991,24.579,30.254,29.132,22.451,22.418,23.809,26.074,20.720,24.423,27.256,26.428,21.613,21.368,22.482,21.815,22.392,21.903,19.948,20.268,23.485,18.531,19.639,19.573
725,31.832,31.289,30.059,22.520,21.719,20.858,20.734,24.521,28.909,29.784,22.661,22.550,27.896,26.267,20.583,24.671,27.463,26.477,21.506,21.557,22.493,21.603,22.284,21.946,19.702,20.498,23.212,18.779,19.761,19.414
726,31.098,30.423,29.178,22.469,21.636,20.724,20.557,24.238,27.589,29.508,22.737,22.514,27.723,26.097,20.367,24.308,26.816,26.297,21.766,21.396,22.212,21.447,22.164,21.935,19.800,20.413,22.610,18.996,19.865,19.503
727,33.153,31.816,30.838,22.619,21.583,20.843,21.335,24.500,27.782,28.811,22.552,22.425,26.501,25.853,20.898,24.639,27.920,27.059,21.628,21.471,22.730,22.632,22.224,22.034,20.238,20.734,23.229,19.091,19.548,19.501
728,32.416,31.274,30.706,22.477,21.410,20.814,21.184,24.228,27.071,30.027,22.661,22.331,25.365,25.668,20.723,24.657,27.674,26.572,21.589,21.320,22.697,22.594,22.271,22.088,20.150,20.661,22.779,19.465,19.642,19.453
729,31.147,30.638,29.450,22.228,21.359,20.798,20.832,23.930,26.985,29.427,22.423,22.571,24.664,26.000,20.401,24.654,27.161,25.986,21.628,21.181,22.342,22.155,22.150,22.086,19.948,20.205,22.316,19.739,19.571,19.397
730,30.249,29.790,28.607,22.012,21.382,20.754,20.449,23.804,26.203,28.691,22.453,22.919,24.749,25.706,20.439,24.682,26.953,25.793,21.650,21.379,22.218,21.680,22.282,21.917,19.803,20.317,22.325,20.171,19.697,19.544
731,31.363,30.746,29.805,22.244,21.478,20.889,20.858,24.036,26.396,29.185,22.408,22.750,24.764,25.985,20.301,24.737,26.921,26.450,22.541,21.777,22.256,21.451,22.164,21.791,20.103,20.759,22.506,20.360,19.868,19.532
732,32.286,31.395,30.533,22.441,21.428,20.731,21.054,23.811,26.640,29.349,22.916,22.821,24.837,26.032,20.697,24.546,27.309,26.063,22.692,21.638,22.304,21.421,22.288,21.919,20.255,20.830,22.333,20.324,19.635,19.544
733,32.040,31.225,30.340,22.496,21.666,20.967,21.104,24.053,26.208,29.469,23.228,22.884,25.267,26.296,20.753,24.885,27.839,26.090,22.654,21.655,22.463,21.504,22.315,22.252,20.272,20.886,22.498,20.518,19.690,19.510
734,32.304,30.501,30.561,22.620,21.590,20.908,20.943,23.881,26.183,29.376,23.220,22.846,25.517,26.326,20.811,25.221,27.941,26.270,22.273,21.535,22.548,21.403,22.278,22.214,20.083,21.009,22.558,20.156,19.777,19.416
735,31.513,30.506,30.125,22.371,21.457,20.816,20.902,23.868,25.934,30.395,23.053,22.993,25.542,26.408,20.715,24.976,27.645,26.068,22.376,21.382,22.091,21.313,22.060,21.741,20.010,20.766,22.130,20.284,19.655,19.391
736,32.692,32.244,31.360,22.406,21.550,20.855,20.639,24.206,26.284,29.667,22.987,23.049,25.191,26.466,20.330,25.069,27.694,26.342,22.236,21.326,21.901,21.078,22.119,21.878,20.043,21.018,22.385,20.229,19.529,19.334
737,31.606,32.184,30.327,22.388,21.293,20.777,20.769,24.270,25.442,29.152,23.078,23.029,25.892,26.330,20.431,25.021,27.291,26.104,22.164,21.384,21.950,21.128,22.216,21.928,19.953,20.969,22.316,20.133,19.687,19.436
738,30.312,31.822,29.412,22.338,21.360,20.700,20.576,24.094,25.391,29.781,23.170,23.391,27.959,26.130,20.516,25.080,27.490,25.901,22.665,21.357,21.790,20.849,22.230,21.782,19.907,20.835,22.394,20.107,19.632,19.455
739,29.627,31.332,28.908,22.335,21.352,20.633,20.655,24.091,25.305,30.506,23.116,23.385,27.937,26.281,20.524,25.170,27.761,26.279,22.663,21.409,21.940,21.021,22.191,21.525,19.732,20.504,22.212,19.949,19.535,19.327
740,30.027,30.518,28.921,22.332,21.378,20.719,20.544,23.789,25.223,29.717,23.276,23.465,27.157,26.784,21.073,25.242,28.393,26.383,22.398,21.298,22.411,21.597,22.292,21.856,19.915,20.335,22.264,19.966,19.642,19.276
741,29.717,30.136,28.594,22.199,21.362,20.621,20.778,24.017,24.848,29.774,23.519,23.432,26.134,26.697,21.446,25.609,29.217,26.009,22.333,21.184,22.545,21.919,22.327,22.068,19.880,20.335,22.221,19.897,19.674,19.345
742,28.757,29.321,27.730,22.239,21.365,20.660,20.475,23.908,24.832,30.620,23.314,23.042,25.831,26.567,21.218,25.325,28.888,26.167,22.208,21.301,22.300,21.583,22.154,21.966,19.875,20.275,22.416,20.046,19.645,19.416
743,28.079,28.802,27.086,21.993,21.381,20.661,20.339,23.868,24.741,29.560,23.314,23.360,25.580,26.473,20.891,25.525,28.246,25.820,21.947,21.287,22.312,21.218,22.193,22.162,19.803,19.973,22.303,20.293,19.658,19.332
744,27.425,28.420,26.384,21.882,21.294,20.570,20.649,23.574,24.746,29.508,23.585,23.099,25.578,26.515,20.820,25.470,28.520,25.910,21.936,21.226,22.186,20.977,22.187,21.950,19.847,20.009,22.338,20.417,19.597,19.369
745,28.134,28.171,26.730,21.797,21.198,20.666,20.737,23.777,24.381,30.117,23.527,23.213,25.120,26.466,20.784,25.350,28.435,26.221,22.002,21.276,22.209,20.963,22.133,21.863,19.942,19.940,22.303,20.539,19.677,19.273
746,30.705,29.372,29.779,21.986,21.316,20.690,21.237,23.855,24.904,28.966,23.256,23.244,24.348,26.248,21.061,25.689,29.321,27.077,21.930,21.474,22.403,20.823,22.093,21.795,20.397,20.192,23.532,20.318,19.313,19.410
747,30.945,29.234,29.912,22.002,21.246,20.534,20.978,23.828,24.533,28.706,23.015,23.076,24.277,26.221,21.128,26.345,30.599,26.734,21.941,21.387,22.722,20.891,22.342,22.023,20.342,19.940,23.494,20.389,19.497,19.343
748,30.202,28.653,29.254,21.878,21.346,20.730,20.775,23.808,24.538,29.960,23.048,22.940,24.580,26.414,21.163,26.727,30.594,26.329,21.698,21.267,22.791,20.937,22.335,22.088,20.145,19.975,23.260,20.528,19.787,19.416
749,29.101,28.239,28.211,21.836,21.340,20.562,20.690,23.723,24.117,29.450,22.965,22.881,24.562,26.277,20.818,26.703,29.881,25.761,21.702,21.382,22.441,20.805,22.113,22.104,19.980,19.882,22.978,20.598,19.574,19.464
750,28.212,27.928,27.287,21.654,21.203,20.620,20.351,23.549,23.766,28.616,22.878,23.174,24.466,26.309,20.640,26.440,29.334,26.167,21.766,21.421,22.290,20.655,22.146,21.838,19.882,19.783,22.541,20.587,19.648,19.319
751,27.420,27.280,26.461,21.665,21.206,20.467,20.484,23.594,23.523,29.004,22.805,22.740,24.090,26.135,20.381,26.308,28.518,26.144,21.731,21.273,22.185,20.633,22.111,21.475,19.957,19.884,22.251,20.352,19.661,19.260
752,26.779,27.338,25.737,21.562,21.168,20.684,20.563,23.583,23.777,29.667,22.471,22.608,24.346,26.095,20.495,26.183,28.296,26.099,21.687,21.156,22.256,20.694,22.200,21.200,19.765,19.913,22.004,20.314,19.713,19.328
753,30.686,28.927,28.603,21.635,21.266,20.748,20.864,23.862,24.203,28.893,22.686,22.503,23.957,26.011,20.775,27.311,28.925,26.928,22.110,21.526,22.383,20.765,22.127,21.570,20.150,20.342,22.498,20.088,19.561,19.364
754,34.790,30.057,30.735,21.965,21.440,20.976,20.968,24.087,24.594,29.943,23.458,23.024,27.483,26.246,21.382,27.945,29.751,26.878,22.499,21.588,22.331,20.944,22.292,21.885,20.382,20.835,23.273,20.154,19.777,19.310
