 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13
515,159.969,133.614,108.947,129.231,134.160,171.174,145.155,127.466,130.497,153.970,86.350,112.171,116.111
516,160.918,135.520,108.812,129.700,136.280,167.112,147.274,128.750,131.566,155.722,86.802,113.200,118.580
517,162.109,139.522,108.182,128.304,136.526,171.478,145.907,129.121,133.269,153.513,84.934,113.548,120.226
518,161.541,137.947,109.229,126.203,136.705,171.562,145.720,128.119,130.606,153.647,86.791,112.155,117.629
519,161.653,135.520,107.806,125.882,136.911,169.649,145.958,126.728,134.412,154.242,88.306,111.344,120.090
520,163.880,136.206,107.355,127.792,137.422,172.157,146.726,129.171,132.008,153.647,86.156,111.194,115.552
521,163.028,135.294,105.131,129.839,134.907,167.769,146.669,126.169,133.064,157.481,88.177,111.692,120.906
522,163.292,138.335,108.947,125.985,137.002,171.515,147.745,127.427,134.506,152.566,86.828,112.093,120.441
523,160.052,137.653,108.382,128.820,139.017,168.455,148.382,126.649,132.183,152.133,86.528,111.950,119.260
524,163.182,136.541,111.087,128.199,136.784,169.799,148.095,128.431,131.730,155.743,87.455,112.945,118.743
525,162.825,133.929,108.387,126.300,136.275,167.692,148.888,128.461,133.090,156.112,86.394,112.914,119.912
526,161.319,134.508,105.273,127.195,135.680,168.222,144.553,130.060,133.853,155.642,86.131,111.861,118.687
527,159.488,135.747,103.792,127.850,135.813,170.489,144.353,128.379,130.535,155.429,86.178,112.966,116.054
528,160.904,134.353,105.894,126.422,135.946,168.698,145.587,127.649,130.098,154.656,85.570,110.428,117.532
529,162.004,137.688,106.995,130.651,135.939,173.519,144.793,127.102,130.344,155.010,85.841,111.311,115.024
530,162.555,134.837,108.116,124.171,139.103,170.039,146.147,125.580,130.171,154.950,86.134,109.522,116.400
531,161.523,134.692,107.272,126.779,135.750,170.078,145.651,128.333,132.510,154.519,87.647,111.124,117.966
532,161.936,138.863,106.829,125.865,137.078,171.836,146.263,128.702,132.479,152.956,85.275,111.414,118.209
533,161.659,136.420,108.347,130.332,136.773,169.474,149.296,126.495,133.551,152.354,86.753,112.154,116.179
534,160.790,136.161,106.839,129.690,137.023,174.360,148.231,127.594,133.799,155.765,88.344,111.878,116.679
535,161.362,134.702,106.817,132.985,137.984,169.933,147.315,126.508,132.510,153.140,87.106,111.459,120.861
536,159.305,136.771,106.529,128.657,138.342,170.511,145.343,130.518,131.730,155.255,85.338,111.947,118.243
537,164.464,136.920,107.530,128.970,135.894,170.659,147.296,128.255,134.221,155.617,87.383,112.670,122.902
538,162.140,138.592,107.947,131.180,137.702,166.817,148.150,126.803,132.314,156.227,86.983,113.624,120.212
539,162.504,139.661,110.662,127.839,139.245,167.269,148.083,130.108,132.184,155.752,88.195,113.820,119.553
540,160.615,137.937,109.547,130.647,136.319,173.390,146.779,129.634,129.943,154.271,88.170,114.006,117.748
541,161.707,135.812,109.765,126.188,137.478,171.263,147.513,132.249,133.151,154.519,86.194,112.597,122.294
542,160.567,135.159,109.815,130.522,137.934,169.646,147.870,128.385,133.349,155.148,85.961,114.558,119.313
543,163.015,135.373,107.679,128.632,139.529,169.875,147.480,132.443,135.239,155.607,87.988,112.839,120.414
544,162.958,135.867,109.187,127.987,137.792,171.086,149.101,129.612,132.861,154.867,85.469,112.531,119.074
545,162.981,139.667,110.073,127.576,137.595,165.035,148.477,131.260,132.420,157.100,88.173,111.464,118.818
546,161.929,137.120,109.377,125.073,135.442,169.815,148.689,128.866,135.327,153.461,90.758,113.005,122.711
547,160.644,134.347,109.356,132.899,136.661,171.588,146.603,128.921,130.847,156.149,88.431,112.504,118.782
548,164.289,135.692,108.791,126.578,137.258,165.149,147.308,130.922,132.718,154.495,86.858,111.982,119.361
549,159.560,137.990,109.092,127.634,135.489,170.929,147.018,129.461,129.029,155.214,87.275,111.933,119.691
550,161.614,133.667,108.292,128.373,138.682,171.743,147.237,127.780,133.812,155.332,87.981,112.839,120.893
551,162.550,142.604,108.663,130.233,135.702,169.474,146.924,129.325,133.527,157.230,89.005,115.131,121.417
552,162.637,134.104,109.614,132.167,137.373,172.431,147.674,130.362,132.572,154.698,86.900,113.148,117.543
553,163.679,136.937,107.744,129.675,137.731,168.716,148.387,129.476,134.396,151.065,87.559,111.165,118.511
554,161.633,137.220,106.127,129.555,135.728,169.323,147.361,127.397,133.879,155.373,88.891,112.995,118.663
555,161.735,135.502,108.567,130.240,137.942,170.050,146.547,127.918,130.401,156.591,87.045,113.912,119.700
556,162.115,139.245,106.884,128.707,137.607,169.608,147.089,126.281,132.951,154.285,88.508,112.874,117.477
557,165.745,136.769,109.620,128.662,136.523,171.498,146.538,130.716,130.869,155.574,89.092,113.782,119.408
558,162.848,138.304,108.903,129.478,135.734,170.931,147.999,126.276,133.220,158.102,88.772,111.115,121.212
559,160.522,134.755,110.708,126.818,139.920,171.914,148.578,128.055,134.805,155.562,87.283,112.508,123.734
560,161.548,135.935,111.908,126.630,138.165,171.220,147.212,128.936,132.950,154.201,88.533,113.770,119.794
561,161.851,139.771,107.735,130.413,138.396,170.284,148.093,130.339,134.866,155.906,88.273,113.900,119.829
562,161.888,138.482,108.677,130.109,138.856,167.099,149.089,131.000,132.804,153.368,88.430,112.269,120.284
563,162.617,140.247,107.646,127.304,138.741,169.172,148.202,128.809,134.568,154.903,87.619,111.713,121.890
564,161.844,139.022,107.969,128.762,138.479,172.334,148.569,127.299,134.947,153.751,85.903,112.110,120.302
565,162.633,137.800,108.250,127.974,138.118,170.194,147.220,129.522,133.456,155.581,86.908,111.731,119.226
566,163.369,137.839,109.350,126.732,137.134,169.961,146.690,126.598,136.503,155.603,88.667,111.519,121.034
567,160.671,138.647,109.701,128.126,134.455,167.873,146.144,129.785,134.697,155.593,86.453,110.758,121.831
568,161.290,135.678,107.123,131.077,136.664,172.905,147.361,124.985,133.476,157.177,88.081,112.089,116.661
569,160.770,135.671,108.659,129.722,135.574,168.528,148.150,126.612,132.569,157.324,87.887,115.161,119.713
570,162.229,136.573,108.128,128.722,137.345,170.854,148.922,126.872,132.768,153.451,86.223,115.880,122.669
571,162.144,136.161,107.041,125.266,135.661,172.073,147.085,127.043,131.668,153.224,86.502,109.917,115.760
572,160.873,138.833,109.495,129.272,135.898,168.806,145.987,130.223,134.443,156.876,88.680,113.997,118.623
573,161.133,138.459,107.656,129.039,136.849,169.017,146.546,127.754,133.180,152.574,88.394,113.308,118.764
574,161.778,133.806,107.761,127.103,136.433,171.843,147.323,128.475,134.292,157.093,87.242,114.422,119.266
575,160.811,140.712,109.554,126.876,134.213,172.295,147.886,132.568,133.338,155.581,87.784,113.227,120.568
576,162.411,137.414,107.990,127.726,135.699,169.511,146.362,129.151,132.787,152.147,85.952,116.916,120.440
577,161.668,135.745,110.245,126.814,135.773,168.379,149.913,128.409,131.834,156.502,86.466,111.965,119.297
578,161.319,135.104,108.039,127.242,136.521,169.519,147.243,130.215,130.771,154.906,86.836,114.686,120.037
579,162.458,134.290,106.183,127.891,136.242,172.062,147.486,129.061,134.523,152.394,87.284,111.971,118.132
580,164.041,136.169,109.130,127.161,138.083,168.927,148.725,129.325,132.704,157.059,89.633,114.080,119.488
581,161.840,139.347,111.131,126.829,138.168,172.664,147.344,126.707,131.527,154.141,86.547,115.518,121.371
582,161.197,136.776,107.508,129.163,137.541,170.545,149.475,130.656,132.808,156.409,86.845,112.687,119.118
583,160.258,135.278,109.162,127.428,135.303,166.457,146.861,128.333,134.091,152.541,87.133,112.233,120.731
584,158.640,139.627,106.443,127.700,136.634,169.007,147.828,130.234,134.299,155.993,89.503,112.813,118.673
585,164.516,140.571,104.958,127.180,138.202,168.364,147.421,128.559,134.109,154.985,86.284,113.242,120.518
586,162.480,134.394,109.328,128.559,137.623,168.412,145.913,130.490,131.465,152.618,87.939,111.787,120.583
587,162.904,138.259,110.945,127.069,138.879,169.201,146.910,128.974,135.232,156.065,86.991,114.358,119.798
588,163.249,139.516,109.454,130.981,136.597,169.631,146.363,130.470,130.347,156.041,87.605,113.506,117.781
589,161.290,136.324,106.852,127.664,136.573,170.804,147.400,127.855,136.090,155.721,88.539,112.949,119.394
590,162.622,137.369,106.991,121.054,135.895,169.358,147.047,127.397,132.345,153.268,86.634,114.176,117.787
591,162.069,138.065,109.484,129.467,138.648,169.375,148.829,128.249,133.465,157.284,88.081,112.855,121.341
592,161.656,139.041,105.965,125.503,136.955,168.916,146.248,127.339,132.347,153.386,87.502,113.902,118.939
593,162.156,134.712,106.924,128.163,139.636,169.382,148.898,131.689,131.055,154.360,85.658,111.767,119.858
594,161.459,137.533,108.561,130.193,137.345,168.190,147.322,128.974,133.026,153.698,86.394,113.453,121.428
595,161.437,138.182,109.785,125.214,139.144,171.233,147.620,129.701,132.637,155.643,87.608,111.742,118.276
596,160.356,137.484,109.653,127.692,136.985,165.914,146.690,128.296,131.191,156.007,87.269,111.181,118.220
597,161.431,135.143,108.554,127.561,138.617,170.114,148.171,127.131,132.769,159.326,88.203,114.178,117.849
598,160.152,136.290,107.892,131.150,136.261,169.526,148.488,129.528,133.030,153.686,87.405,112.643,119.501
599,161.981,138.988,109.727,126.270,138.711,166.646,147.393,127.334,133.293,155.530,85.869,110.951,119.654
600,161.641,137.039,108.411,129.092,138.873,170.140,148.248,131.319,133.106,155.109,85.722,112.571,117.549
601,161.593,135.612,110.469,127.096,139.303,171.438,149.501,128.803,133.349,156.355,89.059,112.695,120.771
602,164.522,136.139,109.390,129.544,139.187,168.138,151.811,129.882,133.873,155.093,89.642,113.005,121.336
603,160.706,137.306,107.189,126.788,137.607,166.446,149.661,129.408,134.836,152.567,86.170,113.707,121.549
604,161.707,134.086,110.086,125.959,138.121,167.737,148.263,129.072,131.488,155.822,87.070,112.541,118.708
605,156.939,138.053,107.814,128.484,139.302,169.978,151.611,131.246,135.356,157.169,86.150,112.904,121.250
606,159.908,139.863,106.743,128.478,135.185,167.132,148.375,126.116,132.615,154.170,86.241,113.255,117.781
607,161.302,137.143,110.709,130.565,135.729,170.864,151.169,128.235,131.452,153.835,87.080,112.048,117.081
608,162.157,136.994,108.924,130.600,138.634,166.873,147.237,131.311,134.793,153.043,87.961,113.196,118.111
609,160.950,133.820,107.410,130.831,137.646,169.142,148.065,129.864,131.681,153.304,87.236,113.959,120.211
610,161.608,135.771,106.973,125.482,136.479,166.399,148.323,127.989,132.686,152.658,86.947,113.170,119.885
611,159.800,137.476,109.366,127.413,136.826,170.638,146.078,128.576,131.467,158.035,89.945,113.273,117.603
612,160.531,137.753,109.476,127.540,139.179,169.429,146.755,126.485,134.220,155.964,87.664,113.925,120.162
613,162.396,136.239,108.007,127.471,138.954,172.752,146.327,127.085,133.201,152.166,88.391,113.009,118.189
614,161.646,138.163,105.102,128.743,137.121,165.974,149.478,130.479,132.094,155.477,87.942,112.173,118.760
615,162.860,135.992,109.757,129.683,137.408,168.272,147.793,128.466,133.643,155.996,88.673,112.213,121.745
616,162.783,134.655,105.720,127.238,139.225,171.287,147.680,127.266,131.196,155.627,86.316,111.534,119.417
617,163.099,135.218,106.823,126.739,136.593,171.507,147.150,129.191,133.675,151.959,84.936,109.962,122.148
618,160.637,133.388,108.256,132.107,137.190,172.118,146.084,128.922,134.588,156.548,87.453,112.516,118.875
619,162.404,135.622,107.978,128.503,136.250,165.636,148.475,129.336,132.799,153.909,87.872,112.848,117.602
620,157.914,133.824,109.495,127.411,136.314,170.489,147.742,129.669,135.958,156.560,85.744,114.367,119.794
621,160.117,136.151,108.485,126.773,138.921,168.032,150.597,127.579,132.139,156.303,86.339,112.655,119.302
622,160.872,139.182,109.438,129.675,139.895,167.550,151.179,132.053,133.258,156.196,89.872,112.071,119.832
623,160.458,138.269,107.392,129.002,144.609,170.744,152.760,131.930,130.767,155.751,89.633,114.334,118.041
624,160.586,135.308,109.341,124.255,142.740,173.325,151.117,134.076,134.971,154.040,87.433,113.647,122.033
625,160.114,136.647,107.518,128.223,142.217,171.655,145.977,131.985,132.739,154.108,88.164,112.805,121.575
626,160.964,135.175,108.879,127.197,139.024,168.623,149.056,130.850,134.190,158.207,88.022,112.558,119.982
627,161.318,134.653,107.338,129.240,139.097,168.088,148.561,129.850,136.098,154.018,89.728,113.913,121.303
628,163.816,132.845,108.974,125.223,137.965,170.060,148.708,132.791,134.109,156.419,88.786,113.482,117.617
629,163.192,135.518,106.973,125.604,138.149,168.381,149.319,127.885,132.997,154.373,87.980,112.322,118.872
630,159.638,134.406,108.622,129.788,138.538,171.250,146.523,129.137,132.300,153.318,88.273,112.843,119.735
631,161.608,136.855,108.002,131.525,137.883,170.209,149.597,129.551,132.181,152.297,88.478,112.609,117.391
632,160.300,140.396,107.034,128.212,136.044,169.116,146.624,127.534,130.666,155.172,87.391,112.467,119.615
633,163.453,136.763,106.479,127.150,136.325,171.037,148.931,127.389,135.023,154.902,88.648,111.692,116.902
634,160.274,135.665,108.331,125.606,136.673,171.356,147.439,126.082,133.357,155.260,88.787,112.171,120.065
635,161.927,135.684,108.232,127.690,138.616,168.942,147.913,130.437,132.438,156.292,88.566,113.741,118.718
636,163.200,134.633,108.701,126.964,138.309,172.082,147.810,128.075,133.723,156.068,88.102,113.203,118.619
637,162.125,135.053,109.545,128.542,137.820,170.474,145.788,130.247,132.319,156.176,87.580,113.634,120.265
638,157.287,136.976,108.734,127.400,138.977,169.688,146.637,129.704,131.468,155.057,86.444,111.651,116.110
639,161.531,131.473,110.013,125.850,135.506,168.800,148.477,130.296,130.319,152.959,86.961,113.475,121.102
640,160.624,137.598,108.110,127.471,136.399,172.162,146.130,129.249,132.925,155.997,87.283,112.680,115.750
641,162.402,133.761,106.424,126.510,136.511,169.097,145.501,130.127,133.941,155.124,86.903,111.011,121.670
642,160.373,135.939,109.188,130.617,137.975,172.244,146.776,130.795,131.660,156.586,85.933,112.747,118.656
643,160.920,134.659,107.046,127.482,136.404,168.746,147.790,129.249,133.981,151.705,86.420,112.002,120.138
644,162.055,137.143,109.524,128.619,137.897,169.894,147.913,126.757,133.111,155.474,86.597,112.055,118.999
645,162.398,136.127,107.160,128.377,135.548,170.888,149.750,130.005,133.113,155.203,87.652,112.775,118.314
646,162.870,137.439,106.242,128.809,137.831,168.800,146.492,128.748,132.289,154.426,85.398,113.292,117.549
647,161.714,138.404,108.410,127.086,138.669,169.118,148.815,128.243,131.562,155.148,87.680,114.051,119.606
648,155.873,135.365,109.370,125.385,135.922,171.528,147.118,128.290,132.349,155.600,86.120,112.208,121.656
649,161.510,136.718,109.089,128.150,138.085,167.274,148.320,126.896,136.471,152.008,88.233,113.717,118.698
650,162.411,135.459,105.253,122.996,138.424,171.718,149.239,130.692,132.683,152.566,88.008,113.291,121.687
651,159.990,134.843,106.773,128.582,140.069,175.819,146.091,127.835,134.363,154.550,87.775,111.614,117.748
652,161.214,133.069,110.326,127.512,139.509,168.539,148.284,125.809,132.664,154.533,88.995,113.332,117.034
653,158.969,133.853,110.514,129.696,136.336,168.448,145.151,127.559,131.593,152.015,87.192,114.065,120.075
654,158.214,135.943,105.783,124.953,137.421,167.493,148.762,126.802,134.501,153.864,87.522,111.296,117.135
655,161.678,137.341,108.444,130.685,137.307,173.211,149.488,128.954,132.469,154.523,88.202,113.356,118.908
656,161.133,135.086,107.035,125.308,138.950,172.899,145.435,128.653,131.318,155.559,87.714,111.064,120.110
657,162.404,138.098,106.516,127.039,138.821,167.776,148.108,128.756,133.011,155.375,89.008,112.706,120.461
658,160.241,135.335,105.773,130.289,136.156,171.940,146.778,128.035,132.917,155.354,87.661,112.077,119.896
659,159.335,135.653,106.999,132.146,140.151,168.931,145.928,128.615,134.271,154.649,87.016,112.863,116.728
660,160.550,134.573,109.235,128.278,135.449,170.808,148.702,127.426,132.536,154.978,86.461,112.318,119.132
661,162.418,137.002,106.510,126.921,140.495,171.228,145.749,129.640,133.581,153.120,84.438,114.229,121.533
662,159.688,134.765,108.147,128.424,137.554,168.272,142.161,127.455,132.040,155.668,89.017,112.969,121.923
663,159.757,135.765,108.119,126.891,137.446,171.472,147.983,129.108,134.922,152.844,86.906,113.858,118.334
664,161.115,134.265,107.104,127.111,139.904,171.619,148.709,126.406,130.141,153.791,87.481,112.488,119.774
665,159.276,132.224,107.524,124.182,139.055,172.627,147.674,127.311,132.587,155.252,87.253,113.244,118.009
666,161.815,134.769,108.022,128.004,137.616,168.483,147.117,129.774,131.568,152.523,85.577,113.797,118.693
667,160.710,134.435,109.086,127.857,135.235,172.905,148.335,129.656,132.722,154.643,86.117,112.864,119.282
668,157.749,135.763,107.652,126.719,137.063,171.569,148.214,129.237,133.206,155.272,88.002,111.916,118.775
669,156.417,134.302,107.885,129.345,138.842,167.547,147.038,130.994,135.911,154.284,88.472,114.368,119.996
670,160.589,138.782,106.200,124.370,136.752,170.472,146.770,129.171,132.925,154.064,83.883,113.634,118.440
671,157.827,136.049,106.553,127.576,136.269,167.472,146.627,128.879,134.393,153.360,87.517,111.176,118.926
672,156.561,138.002,107.675,125.493,137.058,168.114,147.812,125.675,130.947,154.343,87.128,114.291,119.912
673,161.560,137.759,106.792,125.634,136.689,167.826,148.458,126.812,133.587,157.000,85.477,112.697,118.454
674,157.545,137.571,107.250,127.612,138.096,171.412,147.399,126.360,132.359,154.006,86.820,113.524,120.991
675,160.538,133.861,106.332,125.077,138.580,172.938,144.380,129.304,130.477,153.611,86.777,113.052,118.482
676,157.354,135.739,106.277,128.660,136.768,168.496,148.393,130.640,132.138,153.751,88.425,112.545,118.536
677,159.201,137.963,108.845,124.036,136.238,171.778,147.555,127.278,132.097,154.736,86.114,114.425,121.165
678,159.754,137.414,107.799,125.745,138.141,170.907,145.606,129.273,133.674,155.799,88.064,111.882,120.925
679,157.599,134.278,106.082,126.137,136.214,169.379,147.742,129.437,134.924,153.407,87.480,111.871,119.000
680,160.415,134.667,107.666,128.527,139.717,169.797,146.594,127.643,131.963,155.207,87.184,112.987,119.166
681,163.706,135.018,107.368,131.283,136.383,169.670,147.571,129.559,133.402,155.216,85.911,112.450,115.937
682,160.898,135.663,106.354,127.704,136.164,170.649,146.877,128.140,132.210,156.427,85.339,111.438,122.282
683,161.510,138.531,107.872,125.694,139.592,170.897,144.704,131.011,132.244,156.631,87.741,112.382,120.081
684,163.637,137.663,109.549,126.655,138.021,171.416,148.345,129.498,131.033,154.710,86.230,112.882,117.947
685,158.466,133.310,108.983,131.591,137.534,168.716,149.834,126.641,131.116,152.931,87.636,115.199,120.038
686,161.548,137.637,107.606,126.987,135.999,168.640,146.251,126.478,131.201,155.416,88.452,110.627,118.044
687,159.529,131.820,109.643,128.028,139.456,168.767,145.166,125.169,132.629,157.188,85.738,110.678,118.249
688,157.509,137.843,107.619,124.426,137.833,169.375,148.482,130.533,132.682,152.524,85.963,110.687,117.835
689,159.574,137.398,108.010,126.589,140.596,169.146,147.895,128.686,130.064,156.279,87.447,112.257,118.815
690,159.319,135.573,108.058,127.437,138.221,168.179,147.476,126.944,132.888,153.957,87.259,111.464,119.009
691,163.166,136.592,107.255,127.242,138.087,168.687,145.855,126.273,131.229,157.080,85.416,112.082,116.670
692,158.774,135.073,108.573,127.889,138.568,173.049,144.733,128.241,134.284,155.745,86.289,114.764,119.077
693,160.197,136.655,105.453,125.473,139.502,168.927,146.356,126.302,129.355,153.483,85.814,112.098,118.226
694,158.249,138.367,109.509,128.096,134.572,173.399,146.766,130.310,133.166,155.142,87.655,111.888,120.629
695,162.195,134.375,108.135,126.278,138.417,168.657,147.091,126.053,134.588,153.961,85.914,113.414,120.597
696,159.448,133.588,107.919,129.240,139.835,171.515,147.321,129.487,131.727,155.530,87.303,114.258,117.225
697,158.029,134.612,103.607,128.707,134.784,171.435,146.496,130.160,133.452,152.632,88.861,112.986,120.119
698,159.054,135.533,106.290,127.495,136.911,169.715,148.228,125.974,131.790,155.722,85.927,113.127,118.048
699,160.019,135.504,107.602,125.994,138.695,168.940,147.387,128.418,132.306,153.568,86.506,112.568,116.061
700,161.195,135.025,107.858,127.223,138.757,170.013,146.361,129.191,131.980,153.001,86.977,111.867,117.038
701,158.812,135.716,107.497,126.784,138.284,165.420,151.395,129.371,133.531,153.963,88.633,112.117,118.804
702,158.892,133.733,108.313,131.724,136.366,168.927,149.020,127.246,133.570,156.979,88.195,111.067,120.514
703,162.392,136.116,108.043,127.518,138.319,169.507,147.153,128.174,135.843,155.703,87.772,113.057,119.647
704,160.666,135.892,107.233,128.981,136.057,168.114,146.162,129.394,131.538,157.799,88.609,111.663,118.246
705,159.604,138.037,107.372,127.120,136.997,171.088,145.736,129.809,133.318,152.621,87.869,114.537,116.248
706,159.907,135.392,107.571,125.381,139.404,172.554,147.029,127.093,133.012,154.414,85.414,113.279,117.461
707,160.927,139.502,108.676,124.595,137.907,168.058,146.831,127.983,134.443,155.093,87.073,110.579,121.147
708,162.137,137.920,111.316,130.000,147.483,172.030,150.338,132.278,132.641,154.024,87.123,112.151,118.036
709,160.223,135.735,112.322,129.488,151.681,170.791,151.843,133.798,132.930,156.149,88.114,113.737,119.357
710,163.061,138.433,107.276,125.660,150.231,170.132,151.831,135.267,133.211,153.461,89.569,112.949,119.017
711,159.724,134.665,108.685,126.161,146.042,170.539,149.630,133.885,133.420,155.885,86.531,111.460,117.556
712,161.796,136.535,109.809,130.497,141.411,171.981,151.156,135.197,135.705,154.531,88.500,113.679,117.063
713,162.360,135.129,110.334,127.178,142.283,167.272,147.972,135.435,133.962,153.815,87.311,112.224,115.381
714,160.226,135.990,106.229,127.664,139.019,171.532,149.995,130.452,133.070,154.938,89.439,113.614,119.309
715,160.966,137.280,106.911,131.910,138.663,165.953,148.544,134.058,134.347,151.477,88.122,110.055,118.831
716,158.621,136.088,107.018,126.998,137.222,169.511,149.507,131.125,130.244,156.087,85.445,113.472,116.780
717,163.357,138.090,106.411,122.985,139.561,170.347,146.971,127.751,132.969,154.895,87.641,112.324,119.294
718,162.964,133.275,107.588,127.141,138.035,169.625,148.404,131.791,132.554,152.610,86.636,113.054,121.191
719,159.507,138.765,105.341,123.910,137.802,168.575,147.696,129.843,130.574,153.386,86.872,111.338,121.871
720,160.571,135.633,110.362,124.490,139.699,169.817,145.951,130.823,131.443,155.019,85.041,115.241,116.676
721,159.764,135.429,107.615,132.079,137.543,167.382,146.166,129.293,134.018,155.353,86.461,112.522,117.387
722,158.181,137.286,108.582,128.604,134.518,168.448,149.398,128.008,132.926,155.856,86.697,113.110,118.175
723,161.010,131.586,104.740,124.163,137.561,172.207,148.147,128.133,135.289,153.946,86.480,113.155,116.947
724,161.101,137.367,108.654,127.529,136.205,169.791,148.666,130.347,135.576,154.624,87.628,112.673,116.723
725,161.204,135.047,107.090,128.139,138.379,166.147,145.792,127.409,133.903,154.680,87.139,112.311,119.562
726,162.579,137.253,107.780,127.233,136.617,168.812,146.228,127.875,133.765,154.582,86.542,112.397,117.368
727,160.962,137.263,107.509,124.927,137.713,169.274,148.340,129.702,132.220,153.044,86.903,113.847,118.634
728,162.789,136.449,107.888,128.891,137.749,168.177,147.977,127.666,129.868,155.416,86.770,112.063,119.964
729,164.689,137.704,107.949,128.362,138.235,169.750,148.020,127.087,133.499,154.751,88.650,112.163,121.040
730,160.762,138.918,109.354,130.520,140.208,172.854,149.834,132.061,134.181,155.290,87.289,110.367,116.868
731,161.596,135.004,106.422,126.923,138.299,171.332,149.847,127.342,132.622,155.707,86.363,112.129,120.632
732,162.638,137.255,108.395,127.949,136.510,168.207,148.454,127.452,131.864,155.704,88.950,112.552,117.092
733,161.420,135.833,107.435,130.842,138.151,169.142,149.667,129.305,133.461,155.653,88.703,111.277,122.546
734,163.315,138.082,107.183,124.974,137.325,168.843,145.050,132.953,133.997,156.379,86.305,113.293,120.381
735,163.048,137.039,107.378,129.809,137.132,170.586,151.125,131.070,133.840,157.026,86.988,111.790,121.114
736,161.745,138.043,110.176,123.767,139.979,171.306,146.688,126.469,135.383,150.224,87.266,112.631,119.171
737,160.885,138.392,107.581,129.079,137.646,169.558,148.668,129.443,132.261,159.917,86.572,112.234,120.849
738,162.413,134.684,108.178,126.493,138.612,170.604,149.617,130.063,133.520,156.387,86.978,111.064,117.051
739,159.566,134.294,108.227,132.212,135.514,171.407,146.490,130.418,132.064,155.292,87.628,113.155,119.156
740,158.325,136.327,109.482,125.756,138.115,169.369,148.957,126.024,132.722,157.452,86.797,112.288,119.262
741,162.462,137.257,108.095,124.857,137.424,169.360,148.942,128.663,131.250,155.266,87.787,113.641,116.868
742,160.550,135.212,108.811,128.259,136.315,168.407,147.591,129.333,132.423,156.916,89.077,113.314,119.714
743,161.171,136.743,108.955,128.259,134.765,169.754,147.291,128.780,134.254,156.389,88.308,112.071,116.442
744,163.124,134.055,110.224,127.195,139.199,167.830,148.849,129.043,131.835,156.300,86.484,111.114,119.280
745,162.189,136.855,109.580,129.974,140.200,169.494,148.175,129.321,131.195,154.761,88.053,112.192,116.488
746,160.329,135.114,107.463,129.711,140.916,173.035,149.988,131.296,131.232,152.588,87.800,112.771,117.826
747,163.322,135.496,108.642,128.349,138.464,172.207,146.625,129.034,131.804,152.362,88.534,113.008,116.691
748,163.042,136.125,108.011,127.773,138.386,172.646,149.550,131.740,132.937,153.967,88.047,110.545,119.290
749,159.032,135.843,107.219,129.540,137.011,170.662,150.222,126.782,130.115,157.375,86.719,112.131,119.007
750,158.287,135.261,107.252,128.075,138.490,171.453,148.031,126.940,132.329,154.107,88.948,111.813,116.856
751,159.504,134.302,109.273,129.630,136.282,172.125,148.927,127.278,131.906,154.299,87.442,113.673,119.610
752,160.764,133.208,109.701,130.518,137.534,169.703,148.312,130.115,132.795,154.245,87.419,111.650,116.768
753,162.821,136.157,108.981,128.469,135.843,173.927,145.811,128.479,130.169,158.495,88.581,114.824,115.410
754,162.746,137.882,106.460,131.197,136.844,170.222,147.282,131.269,132.765,154.124,87.622,114.990,118.465
755,162.985,133.059,107.959,128.801,138.746,170.965,147.038,128.515,131.804,156.806,88.672,113.182,119.091
756,165.522,134.994,108.564,129.546,138.522,170.397,148.125,129.470,131.911,154.260,87.567,112.182,116.381
757,159.964,135.063,106.256,129.000,137.911,168.144,147.702,129.160,129.962,154.270,87.642,112.867,117.569
758,160.719,135.775,106.281,128.021,138.790,171.368,148.883,131.093,132.910,155.212,88.422,112.406,116.649
759,158.407,136.665,108.135,133.323,134.163,168.090,147.605,127.403,130.978,154.896,86.791,115.936,117.444
760,159.211,134.025,108.614,129.223,137.002,169.549,150.506,130.166,132.424,157.047,86.455,111.163,116.441
761,163.977,133.490,104.279,130.120,136.880,171.373,145.900,128.475,132.756,155.047,86.898,113.048,119.366
762,164.248,133.359,108.661,127.812,138.121,172.618,149.236,131.321,135.027,154.635,87.491,113.476,117.162
763,161.765,137.798,109.834,128.604,134.765,169.282,150.587,129.550,132.112,154.559,86.402,112.244,118.302
764,157.681,134.667,107.663,125.668,138.048,170.754,148.480,128.718,128.787,159.371,86.653,112.659,117.871
765,159.880,134.467,107.068,129.418,137.852,173.963,146.338,127.983,132.548,157.498,87.453,115.665,113.708
766,160.262,138.582,107.909,129.893,138.497,172.830,147.907,130.295,132.008,155.667,85.613,114.885,118.828
767,158.663,131.745,108.282,127.268,137.696,170.896,145.531,129.797,131.759,156.115,86.820,112.736,117.148
768,160.923,133.804,106.662,132.345,138.673,171.806,145.201,129.292,132.820,152.790,84.177,113.594,116.915
769,163.359,138.871,108.700,130.058,138.995,169.812,151.090,130.034,129.097,156.469,88.472,113.155,118.697
770,162.962,136.833,108.743,127.636,137.852,169.431,148.386,126.782,129.345,152.888,85.914,112.939,118.888
771,159.880,135.463,107.546,129.045,137.259,170.403,147.382,131.484,130.368,153.530,89.075,111.655,117.791
772,159.138,136.167,109.056,127.981,136.479,172.209,150.210,130.562,130.789,153.687,88.420,112.932,118.983
