 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13
1025,165.975,142.104,111.283,131.989,141.526,176.200,154.101,133.995,134.802,159.398,88.116,116.487,122.233
1026,166.054,141.049,110.734,133.704,139.903,175.799,148.964,136.551,137.127,159.119,85.156,117.521,122.740
1027,170.025,140.349,110.503,130.782,136.038,179.616,152.650,135.612,138.209,158.716,85.873,117.017,124.573
1028,165.604,138.257,109.538,135.974,140.575,177.261,152.168,132.110,135.915,162.098,86.727,115.261,126.879
1029,166.829,142.659,111.135,131.328,141.272,178.953,151.806,136.505,135.846,158.142,88.683,115.094,126.102
1030,166.818,141.714,109.145,128.724,139.046,176.017,153.706,133.753,137.506,161.858,86.961,115.968,124.176
1031,171.332,139.116,112.521,134.696,137.397,176.358,153.630,134.339,135.779,160.266,85.091,115.781,121.239
1032,167.859,138.733,109.557,132.281,139.185,175.968,153.191,133.487,133.030,159.965,87.352,116.433,123.186
1033,165.513,140.643,111.408,133.167,139.044,177.720,155.020,135.040,135.068,161.029,85.527,114.615,124.845
1034,165.557,140.310,113.255,129.925,138.674,179.987,153.010,136.076,135.250,162.047,87.422,114.711,122.276
1035,164.907,140.051,110.932,129.139,140.678,174.424,155.599,134.800,135.555,157.960,87.316,114.918,123.737
1036,166.745,139.422,111.232,132.880,136.614,175.634,157.153,136.945,134.643,158.101,86.806,114.424,121.898
1037,167.813,140.518,110.987,131.522,140.315,178.586,153.135,132.411,135.276,159.604,86.194,114.969,123.514
1038,164.638,139.857,109.954,132.824,138.146,179.698,153.672,135.740,135.808,160.322,88.433,115.956,124.276
1039,166.946,140.829,109.422,131.257,139.404,178.015,151.425,132.669,136.246,159.497,89.484,117.215,124.360
1040,165.720,143.786,111.050,128.480,141.927,178.468,153.966,134.186,134.831,159.705,89.077,115.703,124.018
1041,166.547,139.861,109.533,128.602,139.351,176.390,151.332,134.773,136.738,159.811,87.408,116.187,122.297
1042,166.331,137.612,113.750,132.704,139.254,177.526,152.855,134.991,137.724,160.270,86.606,116.878,121.031
1043,168.921,139.763,110.205,130.210,139.004,178.851,150.681,136.544,133.750,159.420,86.652,112.892,123.080
1044,164.548,136.437,110.791,129.060,137.315,177.515,152.044,136.595,135.068,160.508,85.473,114.484,121.923
1045,166.102,139.553,108.328,133.653,139.691,177.032,152.148,133.744,132.375,156.983,87.153,113.582,123.777
1046,163.994,139.135,110.010,129.542,137.730,175.198,153.605,135.212,135.653,159.407,86.216,113.537,120.748
1047,169.678,139.053,109.994,129.552,140.529,175.224,153.923,133.898,129.883,159.604,88.203,114.663,121.825
1048,164.580,139.263,111.761,127.522,138.563,176.610,153.323,131.487,136.057,158.073,87.947,114.776,122.246
1049,165.764,137.425,108.095,129.895,139.826,175.007,152.858,132.205,134.392,156.082,87.280,116.302,125.159
1050,165.354,138.845,107.072,128.833,139.224,177.675,151.399,136.200,133.315,154.599,86.991,114.785,123.741
1051,164.663,143.649,110.382,128.914,139.869,176.146,152.613,134.293,134.517,159.329,85.380,115.050,125.065
1052,165.844,141.298,110.635,129.353,137.906,178.746,152.516,133.223,132.186,156.936,87.300,115.695,124.054
1053,164.395,140.902,107.691,131.839,139.930,175.319,151.898,133.324,132.774,159.264,87.503,115.702,124.038
1054,165.806,138.735,109.926,130.330,137.306,179.287,151.689,133.556,134.757,159.054,86.006,115.932,121.350
1055,164.200,140.176,108.659,130.004,140.612,176.371,152.518,131.664,135.524,158.740,88.006,116.992,119.688
1056,167.899,139.337,108.893,128.343,139.363,174.979,153.094,134.046,134.974,159.051,89.822,115.267,122.747
1057,164.567,140.886,109.211,131.248,140.593,174.985,150.732,133.438,132.859,160.697,88.455,114.111,121.282
1058,167.254,135.645,109.471,132.779,139.617,177.739,151.334,130.542,132.651,160.622,85.930,112.946,125.789
1059,166.442,142.884,110.808,134.563,139.285,178.700,151.413,131.631,135.262,161.563,88.680,114.470,121.896
1060,166.249,142.022,110.913,129.293,142.600,176.481,153.161,134.635,135.003,160.001,88.061,116.216,121.876
1061,169.108,138.814,107.642,135.675,151.918,177.222,160.379,137.330,135.503,157.985,91.386,119.254,122.899
1062,165.125,137.808,111.780,132.812,148.343,177.187,159.564,140.666,134.960,162.239,92.520,118.353,123.395
1063,169.711,138.443,113.031,129.677,147.949,177.321,156.481,138.027,135.614,160.917,90.516,117.900,121.599
1064,166.469,142.859,110.613,125.893,142.368,178.463,156.516,144.237,137.692,158.360,88.455,116.987,123.788
1065,163.130,138.751,112.663,130.972,143.128,174.069,152.716,138.470,136.141,160.062,92.338,116.452,121.516
1066,168.483,141.067,111.424,131.266,140.774,179.813,154.237,137.121,134.771,161.441,88.963,117.387,120.245
1067,168.889,139.990,110.877,129.559,140.739,175.804,152.757,135.255,136.925,160.891,89.566,115.898,122.070
1068,167.993,139.651,112.904,133.488,141.854,175.752,153.827,136.502,137.076,160.075,88.113,117.827,124.469
1069,166.758,138.202,111.030,129.360,137.905,176.845,155.062,136.321,133.604,162.129,88.986,116.157,123.980
1070,164.293,140.427,111.285,130.049,143.099,176.198,153.373,135.221,135.603,161.573,86.677,117.669,125.610
1071,165.414,136.471,110.538,129.473,139.811,179.664,154.309,135.156,132.903,156.454,90.034,115.099,123.144
1072,167.394,140.586,112.541,134.094,141.379,175.955,151.947,134.165,136.080,158.603,86.438,115.954,122.916
1073,166.211,141.271,110.556,131.409,139.745,175.718,151.407,136.195,136.846,161.466,85.384,117.257,123.475
1074,165.092,141.480,110.583,134.370,137.755,179.254,155.302,134.760,135.022,161.555,88.386,118.014,123.451
1075,164.700,139.602,109.260,130.852,141.855,178.131,156.209,134.153,134.464,158.249,88.914,116.386,123.585
1076,167.978,140.222,111.648,133.848,140.450,175.360,152.721,131.869,135.050,159.949,88.738,115.263,124.990
1077,165.294,139.198,110.732,130.976,141.469,181.312,153.303,135.895,133.101,160.159,87.755,117.569,123.235
1078,163.665,139.361,111.638,132.818,141.507,175.776,153.938,132.368,135.603,160.653,87.484,115.921,124.855
1079,168.429,139.610,111.898,128.769,141.926,176.293,152.853,131.966,134.086,158.711,87.358,113.601,127.107
1080,164.494,138.982,110.250,131.732,139.775,174.937,153.994,132.263,136.020,158.267,88.686,115.605,123.044
1081,165.254,136.525,110.602,128.891,141.277,177.875,152.148,130.911,134.649,161.272,88.363,114.493,120.289
1082,165.410,137.553,110.183,130.428,138.503,176.739,151.773,130.821,138.113,159.097,87.438,117.007,124.053
1083,165.131,142.600,112.809,130.285,141.898,177.601,153.690,132.208,135.633,158.600,86.905,116.160,121.762
1084,163.762,139.188,108.054,126.835,141.403,176.987,152.701,133.119,139.394,158.155,88.714,115.382,120.861
1085,164.872,138.969,107.434,131.604,141.099,176.446,153.306,134.597,136.153,158.628,87.222,116.653,121.469
1086,164.176,138.761,110.064,132.120,143.119,177.802,150.913,132.426,132.181,160.999,86.439,116.170,124.310
1087,164.074,142.088,110.924,130.994,139.542,178.534,154.573,133.466,134.744,157.952,84.653,115.292,124.054
1088,165.758,141.822,111.900,131.051,140.526,175.929,149.692,132.707,135.793,157.867,86.011,116.659,122.458
1089,168.238,138.390,110.007,129.141,142.330,180.181,150.163,131.311,135.164,157.459,86.123,115.366,123.925
1090,164.808,140.004,109.344,128.771,141.744,175.623,151.730,132.157,134.793,159.270,85.289,116.584,122.750
1091,168.847,139.145,109.321,128.972,138.824,178.185,154.383,132.360,135.139,157.527,88.048,114.691,121.936
1092,169.622,139.639,110.158,127.146,140.626,174.509,152.959,134.397,132.525,158.614,87.592,116.299,125.533
1093,166.146,139.902,110.580,133.227,149.393,179.407,157.639,133.409,132.887,160.040,87.302,116.310,124.683
1094,167.961,141.404,112.256,133.623,155.482,177.965,160.346,139.856,135.834,157.526,92.137,116.685,123.731
1095,169.192,140.524,110.639,134.653,151.162,178.632,157.811,142.260,134.241,157.296,92.537,117.394,122.559
1096,166.927,140.600,112.129,131.484,149.094,177.090,156.966,137.554,132.645,160.142,89.239,114.066,123.223
1097,165.689,137.665,112.791,133.968,146.221,175.424,152.382,138.507,132.872,160.030,88.287,114.892,124.714
1098,166.618,139.575,110.349,130.336,142.847,177.146,156.850,135.481,135.913,160.945,89.417,116.462,123.469
1099,167.592,139.071,109.970,131.642,145.356,176.125,151.100,136.844,135.513,160.281,87.283,114.904,122.054
1100,165.104,138.451,110.174,133.111,141.670,175.246,155.331,137.047,135.246,157.176,88.775,114.882,122.034
1101,167.277,138.914,111.674,133.510,143.031,179.590,155.441,135.547,137.604,157.029,88.586,115.439,125.388
1102,168.230,139.508,109.643,130.548,142.711,175.300,152.056,134.521,137.408,161.119,88.739,116.339,123.289
1103,164.106,140.808,113.685,127.101,140.321,179.179,153.028,135.224,135.678,159.592,85.744,114.570,124.132
1104,170.087,139.869,110.500,130.702,140.309,178.722,153.882,134.751,133.510,160.520,88.839,116.524,122.802
1105,165.856,137.398,110.676,131.895,138.730,180.459,154.859,131.979,133.044,161.293,87.877,115.850,122.444
1106,166.993,138.376,111.567,130.837,139.085,176.746,154.245,133.156,135.180,163.387,88.486,114.529,126.176
1107,169.640,138.880,110.139,134.452,138.662,174.015,154.938,135.542,136.325,160.842,87.536,113.712,122.836
1108,162.383,141.904,110.257,131.409,141.755,174.414,153.310,134.327,137.258,161.667,87.605,116.892,125.148
1109,166.157,137.947,110.242,129.182,139.746,173.537,151.811,133.307,135.714,158.531,89.242,113.671,121.135
1110,169.318,137.998,108.529,134.441,140.200,176.616,151.820,132.754,137.793,160.122,88.123,114.708,121.844
1111,167.224,143.424,111.527,128.655,140.764,177.246,153.691,135.118,134.157,156.858,85.495,115.860,120.568
1112,164.474,139.078,110.473,132.261,141.401,175.549,151.970,133.377,134.853,160.313,86.459,116.745,122.048
1113,164.940,139.018,112.782,134.647,141.546,174.550,153.520,136.208,135.372,159.860,87.280,116.190,125.633
1114,163.501,140.914,111.041,131.792,140.470,174.006,152.820,135.136,137.034,159.642,86.236,114.988,122.576
1115,165.410,140.818,110.014,130.709,140.828,177.306,151.246,135.365,135.446,161.383,87.941,116.067,123.812
1116,169.501,140.606,109.699,131.349,138.230,179.116,151.861,132.728,133.288,159.989,87.505,114.623,124.255
1117,167.891,138.816,110.651,129.891,139.404,176.672,152.583,132.536,133.277,159.295,87.553,115.813,122.805
1118,168.165,141.210,110.248,130.071,139.997,173.819,152.446,133.461,135.134,161.481,87.816,115.297,123.293
1119,165.927,140.912,110.981,129.107,138.298,176.537,154.201,133.969,137.664,160.640,88.736,114.739,124.394
1120,165.773,138.416,109.258,129.045,140.783,177.063,152.862,131.976,132.596,160.784,87.548,113.724,124.324
1121,167.474,139.167,110.164,131.929,140.528,176.554,152.980,132.835,133.427,158.375,87.033,115.874,122.778
1122,166.848,140.378,111.551,131.749,140.087,177.280,149.787,130.426,136.130,159.763,89.688,116.838,125.777
1123,168.722,137.994,111.330,132.794,138.523,173.080,152.940,130.015,137.422,158.950,92.709,114.766,123.053
1124,166.838,139.025,111.033,132.749,139.325,174.935,152.816,134.820,134.510,159.736,86.492,113.192,123.953
1125,164.794,141.708,113.718,131.687,141.727,177.162,149.173,130.406,135.540,161.420,87.808,115.168,124.535
1126,167.276,140.712,109.785,129.548,141.386,174.513,152.927,132.501,133.630,159.786,87.234,114.814,123.751
1127,169.303,141.669,108.622,130.036,138.922,176.334,151.599,135.165,136.705,159.295,87.428,115.472,126.312
1128,164.780,139.639,109.362,133.514,139.203,178.129,153.512,133.018,135.301,161.028,88.080,113.952,124.471
1129,169.210,142.986,109.092,131.908,143.717,177.614,154.365,136.108,134.733,162.256,88.575,115.496,123.380
1130,167.133,139.698,111.795,129.021,143.605,176.310,155.911,139.273,133.471,158.367,91.381,116.090,121.018
1131,166.450,139.076,108.934,132.420,140.598,177.478,154.131,134.798,134.696,159.129,89.602,117.850,124.727
1132,166.501,138.600,111.468,130.891,140.727,176.888,154.779,133.676,134.926,158.426,88.072,117.901,122.615
1133,166.829,138.610,109.001,131.587,141.109,177.325,154.988,136.279,136.703,158.729,89.128,116.177,121.871
1134,166.682,142.208,112.808,131.794,138.268,175.864,153.311,132.498,137.583,160.355,87.169,117.268,123.555
1135,167.036,141.655,109.007,131.251,139.965,174.347,151.749,134.133,134.490,160.808,86.358,115.273,125.452
1136,168.545,139.120,110.296,128.848,139.311,176.099,153.549,132.702,134.445,158.122,87.419,112.823,121.831
1137,165.478,137.547,110.564,129.253,138.621,176.701,153.077,135.079,137.988,157.178,90.480,115.887,124.478
1138,166.892,140.827,110.926,131.133,139.778,175.651,154.764,135.153,135.207,161.533,87.545,115.213,121.925
1139,166.061,135.543,109.705,128.338,140.741,174.940,152.558,135.550,135.454,159.903,86.566,116.457,124.758
1140,168.532,135.637,113.200,129.351,140.377,179.065,152.829,132.718,133.970,161.101,88.659,116.369,120.538
1141,167.478,138.288,110.919,132.495,138.778,176.662,153.499,133.434,134.809,158.680,89.958,114.576,122.477
1142,166.383,138.376,110.371,132.570,139.273,176.582,149.885,132.594,134.735,159.611,87.169,114.383,123.660
1143,166.099,138.657,108.602,130.122,140.816,175.252,155.144,133.110,135.523,157.763,90.097,115.979,121.454
1144,166.165,139.563,108.513,132.274,139.655,176.353,152.335,131.605,136.835,159.942,87.406,114.381,124.831
1145,167.402,139.822,109.384,129.919,137.081,177.045,151.720,131.856,137.939,158.163,88.331,114.973,125.319
1146,167.520,141.516,109.357,132.640,141.914,175.937,152.641,135.092,133.984,159.763,88.794,116.470,122.508
1147,165.363,146.139,110.441,128.991,139.709,175.319,153.246,134.234,134.314,161.553,85.895,115.283,122.667
1148,166.761,141.361,110.661,128.396,138.990,178.424,152.320,134.655,135.341,160.414,87.613,113.461,122.414
1149,167.691,138.806,111.564,127.829,142.098,177.297,150.053,131.655,132.577,157.947,86.920,115.781,123.862
1150,164.644,138.375,109.185,127.152,140.611,175.321,152.179,133.055,133.222,161.705,88.405,116.582,122.034
1151,167.886,138.165,110.082,127.931,136.137,173.269,154.013,133.618,135.034,158.779,87.189,115.662,124.952
1152,167.708,137.578,110.296,127.709,139.620,177.938,152.811,133.327,137.075,158.657,88.186,115.212,124.441
1153,166.824,139.622,108.743,130.004,139.796,177.399,151.477,131.956,135.716,160.354,87.072,115.727,124.997
1154,167.627,141.349,109.334,129.859,139.321,174.252,151.258,131.762,137.434,162.745,88.709,113.044,122.444
1155,168.079,138.586,108.969,131.188,144.114,174.476,154.907,134.221,138.825,157.689,87.556,116.165,123.768
1156,164.704,142.341,112.072,129.191,145.532,174.442,156.418,138.313,136.835,159.311,89.780,117.600,121.403
1157,164.943,140.137,112.613,131.107,143.661,174.215,152.143,134.212,136.038,159.353,86.331,114.214,122.859
1158,167.309,138.637,111.061,134.424,142.933,178.416,151.839,134.128,135.666,159.988,85.209,114.424,124.036
1159,164.184,138.520,108.491,132.818,140.028,178.136,153.056,133.774,132.158,160.357,87.928,116.180,122.734
1160,164.885,141.088,112.124,132.572,142.837,177.226,156.281,134.905,136.246,158.077,86.356,117.603,122.963
1161,164.398,139.159,108.627,129.615,142.011,175.741,154.320,133.023,136.109,159.680,87.622,115.215,123.531
1162,165.809,139.073,111.156,133.176,141.295,174.481,154.303,135.560,133.531,160.698,88.170,116.143,122.472
1163,166.324,140.192,110.129,132.111,139.214,176.252,154.709,133.826,136.858,158.903,86.953,116.103,124.811
1164,165.570,137.808,108.965,131.471,139.369,176.226,151.935,134.475,136.003,158.656,87.516,115.679,123.289
1165,164.713,140.680,109.591,131.077,143.457,179.420,153.096,131.287,137.651,157.817,88.711,116.471,124.088
1166,166.993,138.722,111.195,131.677,141.551,176.709,152.876,134.018,135.658,159.947,87.558,116.513,125.512
1167,167.149,137.251,109.934,129.021,139.995,176.090,151.514,133.405,135.340,157.429,87.144,114.752,124.623
1168,169.410,137.222,112.102,130.191,140.451,177.291,152.494,133.641,133.801,158.813,86.961,116.453,122.373
1169,168.458,138.739,111.873,132.169,138.523,178.535,154.383,134.331,135.068,156.833,85.609,115.378,124.374
1170,163.904,140.539,110.485,130.533,137.660,174.888,154.506,137.160,135.052,158.961,87.977,113.424,126.984
1171,166.691,139.622,111.535,131.897,140.235,173.056,152.749,134.826,135.920,160.603,88.898,115.613,123.374
1172,165.883,141.649,109.542,130.379,140.810,177.390,155.587,132.469,134.224,161.736,88.333,115.569,123.636
1173,166.313,140.135,111.177,129.865,140.866,174.351,154.749,132.347,133.563,160.308,86.550,113.980,125.252
1174,163.850,137.792,110.411,129.313,141.066,176.146,153.321,133.302,134.180,159.209,84.858,114.722,124.851
1175,169.595,141.976,110.863,132.764,137.537,176.226,155.216,132.405,134.750,161.217,88.637,115.702,123.228
1176,165.627,139.525,111.128,129.685,138.612,176.216,149.331,132.545,135.497,159.272,86.627,114.659,126.411
1177,167.255,141.749,110.329,131.355,136.738,174.019,153.106,132.243,137.902,156.671,85.525,117.018,121.380
1178,166.114,141.100,110.734,134.227,139.483,176.425,151.391,134.179,133.266,155.147,86.481,114.872,122.114
1179,165.840,138.022,109.901,129.617,137.676,176.459,151.280,132.771,133.093,157.849,86.963,114.502,123.179
1180,166.776,138.427,110.170,132.240,145.024,176.172,155.653,137.510,135.096,162.073,88.630,116.047,125.481
1181,165.754,139.292,110.406,131.418,147.034,174.168,154.942,136.434,135.005,156.970,89.439,116.903,121.378
1182,164.229,136.722,107.789,130.255,145.691,175.619,153.448,136.085,136.123,157.382,90.491,117.034,126.063
1183,163.961,140.627,112.957,131.113,143.516,174.302,154.100,130.208,136.368,158.123,89.077,115.981,124.523
1184,168.098,139.869,110.110,129.246,139.342,175.830,153.864,135.463,136.682,160.503,89.069,115.487,122.098
1185,163.494,138.029,107.245,132.066,143.437,175.326,153.388,136.073,134.382,159.068,87.786,114.318,123.432
1186,166.459,138.194,112.002,129.936,141.090,174.983,152.851,134.921,134.937,157.355,87.433,116.268,124.270
1187,164.238,142.041,110.016,132.135,141.366,176.216,155.583,132.466,136.883,158.429,85.934,116.688,123.623
1188,165.000,138.947,111.150,131.201,142.050,174.390,152.173,135.437,133.312,158.257,87.012,116.355,124.952
1189,165.746,142.125,108.412,130.379,139.239,176.687,153.970,133.588,133.748,157.234,88.017,115.205,123.206
1190,163.964,142.418,110.675,129.649,141.667,174.229,153.564,133.937,135.293,161.769,86.005,115.214,121.276
1191,166.485,137.163,110.084,133.032,141.743,178.647,152.162,135.064,134.237,159.361,86.287,115.818,121.569
1192,167.682,138.557,112.693,131.396,140.907,174.233,150.882,133.579,134.975,160.253,88.517,116.396,121.929
1193,167.815,138.325,109.337,129.732,140.154,177.830,153.153,135.653,134.083,158.386,87.898,116.117,122.716
1194,165.245,140.804,111.410,131.105,140.249,177.696,155.367,134.942,134.434,160.339,91.389,113.524,123.926
1195,166.407,138.639,110.253,129.133,140.962,178.062,153.489,132.959,135.441,157.972,86.364,116.139,124.762
1196,165.574,139.155,109.483,130.670,139.780,175.174,150.977,137.951,134.336,160.823,86.906,114.187,123.084
1197,165.638,137.967,111.682,134.045,139.227,176.642,154.423,133.002,135.082,158.546,87.550,117.347,122.457
1198,165.394,136.904,111.600,132.865,140.565,177.879,154.325,135.988,134.411,159.198,88.000,115.780,124.821
1199,163.794,138.716,109.758,129.998,138.837,176.657,151.975,134.282,135.053,160.404,87.189,114.706,122.953
1200,164.557,138.998,114.410,132.030,142.201,178.194,153.385,135.687,133.559,160.754,87.027,115.443,124.320
