 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50
687,18.113,15.866,50.875,49.941,24.575,20.827,16.922,17.214,17.996,24.391,16.179,16.655,39.549,28.927,75.007,90.738,162.486,59.977,52.236,60.089,38.581,39.321,30.155,30.807,40.541,25.530,16.714,17.577,19.192,15.514,23.962,18.549,20.351,48.287,52.158,212.586,20.593,19.340,18.676,25.126,28.543,27.275,35.364,15.794,26.057,15.735,17.638,16.006,16.178,19.175
688,18.017,15.829,50.639,50.115,24.677,20.896,17.012,17.274,17.930,24.547,16.300,16.544,39.745,28.863,74.973,91.004,162.971,60.182,51.446,60.320,38.210,38.289,30.522,30.708,40.849,25.394,16.630,17.401,19.174,15.509,24.139,18.689,20.293,48.066,52.225,212.505,20.537,19.345,18.920,25.174,28.515,27.137,34.720,15.838,25.754,15.768,17.670,16.026,16.058,19.280
689,17.846,15.860,50.762,49.679,24.677,20.723,16.882,17.312,17.895,24.285,16.246,16.551,39.617,28.991,74.510,91.599,162.522,60.131,51.508,60.101,38.618,37.976,30.254,30.683,40.551,25.539,16.668,17.414,19.448,15.462,23.807,18.631,20.185,47.842,52.131,212.211,20.577,19.214,18.770,25.201,28.452,26.964,34.466,15.899,26.046,15.691,17.595,16.081,16.075,19.364
690,17.996,15.830,50.672,49.888,24.557,20.996,16.961,17.566,17.782,24.426,16.373,16.436,40.000,28.877,74.831,91.897,162.361,60.350,51.326,60.061,38.458,37.947,30.242,30.880,40.499,25.607,16.644,17.413,19.414,15.489,23.809,18.596,20.576,48.022,52.149,211.881,20.380,19.304,19.098,25.315,28.334,27.173,33.761,15.822,26.117,15.633,17.822,16.088,16.123,19.344
691,17.931,15.791,50.658,49.885,24.529,20.774,16.926,17.600,17.675,24.450,16.476,16.601,39.784,29.035,74.695,91.728,162.715,60.464,50.459,60.162,38.134,37.746,30.369,30.779,40.573,25.389,16.483,17.375,19.324,15.542,24.251,18.687,20.145,47.774,52.115,211.961,20.608,19.308,18.746,25.221,28.491,27.255,33.352,15.696,26.310,15.764,17.603,16.075,16.056,19.221
692,17.918,15.826,50.811,50.020,24.579,20.606,16.814,17.475,17.589,24.444,16.224,16.274,40.077,29.001,74.667,92.183,162.552,60.652,50.236,59.770,38.504,37.770,30.459,30.748,40.475,25.400,16.771,17.584,19.226,15.392,24.277,18.358,20.591,48.274,52.349,212.189,20.669,19.327,18.864,25.324,28.380,27.107,32.944,15.784,26.183,15.892,17.643,15.951,16.079,19.282
693,18.197,15.767,50.670,49.705,24.527,20.873,16.979,17.406,17.496,24.529,16.193,16.723,39.723,28.667,74.963,92.213,162.381,60.609,50.182,60.242,38.537,37.382,30.407,30.981,40.562,25.350,16.620,17.368,19.423,15.357,23.902,18.500,20.333,48.104,52.105,211.779,20.531,19.386,18.783,25.396,28.313,27.096,32.579,15.734,26.013,15.702,17.562,16.094,16.177,19.310
694,17.996,15.795,50.534,49.945,24.695,20.767,16.916,17.538,17.497,24.497,16.345,16.324,39.412,28.805,74.444,92.455,162.278,60.569,50.095,60.112,38.155,37.021,30.419,30.931,40.588,25.502,16.664,17.416,19.192,15.456,23.833,18.462,20.348,47.674,51.940,211.923,20.721,19.384,18.766,25.272,28.538,27.157,32.290,15.675,26.157,15.702,17.857,15.947,16.096,19.412
695,18.082,15.759,50.860,49.915,24.429,20.882,16.904,17.977,17.536,24.429,16.132,16.490,39.782,28.686,74.638,92.415,162.556,60.336,49.760,60.304,38.439,36.789,30.344,30.960,40.612,25.410,16.547,17.530,19.330,15.459,23.922,18.660,20.217,47.912,51.995,211.821,20.561,19.333,18.850,25.200,28.289,26.838,31.988,15.731,26.064,15.664,17.535,15.902,16.036,19.153
696,17.978,15.696,51.083,49.750,24.633,20.945,16.948,17.903,17.496,24.700,16.246,16.280,39.335,28.762,74.732,92.402,162.217,60.364,49.140,60.244,38.309,36.679,30.368,30.666,40.463,25.269,16.590,17.377,19.308,15.459,24.161,18.395,20.457,47.853,51.785,212.218,20.622,19.413,18.842,25.276,28.244,27.102,31.744,15.647,25.985,15.764,17.532,15.981,16.169,19.344
697,17.907,15.757,50.519,49.529,24.222,20.663,16.883,17.899,17.401,24.459,16.221,16.507,39.831,28.805,74.432,92.771,162.148,60.613,49.033,60.176,38.323,36.540,30.330,30.826,40.632,25.592,16.622,17.392,19.251,15.525,23.880,18.665,20.264,48.057,51.890,211.253,20.633,19.501,18.766,25.224,28.078,26.863,31.552,15.722,26.064,15.665,17.541,15.858,16.020,19.324
698,17.818,15.537,50.518,49.764,24.303,20.707,16.928,17.947,17.493,24.559,16.297,16.584,39.919,28.613,74.814,92.413,162.639,60.290,48.860,60.078,38.112,36.762,30.397,30.845,40.404,25.464,16.638,17.494,19.466,15.370,23.968,18.436,20.272,47.577,52.107,211.123,20.661,19.317,18.795,25.412,28.480,27.140,31.578,15.813,25.951,15.801,17.470,15.961,16.117,19.276
699,17.961,15.477,50.648,49.504,24.269,20.622,16.882,18.109,17.355,24.426,16.224,16.686,39.781,28.609,74.716,91.920,161.486,60.391,48.157,59.979,38.191,36.561,30.320,30.732,40.384,25.410,16.694,17.315,19.122,15.470,23.930,18.529,20.246,47.703,51.802,212.288,20.660,19.563,18.667,25.216,28.265,27.060,31.324,15.731,25.752,15.697,17.678,15.888,16.078,19.066
700,17.809,15.525,50.537,49.650,24.066,20.889,16.787,18.397,17.496,24.332,16.300,16.723,39.522,28.654,74.773,91.814,162.227,60.210,48.215,59.721,38.206,36.607,30.162,30.721,40.349,25.273,16.525,17.402,19.312,15.451,23.683,18.589,20.511,47.673,51.491,211.484,20.646,19.460,18.587,25.127,28.223,26.995,31.108,15.752,25.738,15.691,17.557,16.045,16.025,19.256
701,18.061,15.509,50.825,50.052,24.485,20.655,16.871,18.264,17.298,24.665,16.322,16.456,39.518,28.731,74.712,92.330,161.778,60.427,48.475,60.032,38.075,36.561,30.534,30.676,40.271,25.279,16.507,17.539,19.371,15.507,24.066,18.575,19.975,47.783,51.844,211.512,20.641,19.577,18.808,25.367,28.536,27.212,30.788,15.589,25.847,15.735,17.530,15.836,16.156,19.286
702,17.777,15.424,50.679,49.810,24.407,20.710,16.799,18.164,17.242,24.497,16.218,16.486,39.991,28.508,74.542,92.590,162.487,60.520,48.095,60.059,38.258,36.444,30.263,30.625,40.514,25.327,16.626,17.459,19.206,15.441,23.699,18.396,20.457,47.461,51.466,211.667,20.659,19.588,18.484,25.319,28.121,27.096,30.883,15.718,25.792,15.746,17.605,15.993,16.101,19.221
703,17.766,15.334,51.008,49.629,24.397,20.698,16.875,18.284,17.160,24.324,16.252,16.520,40.047,28.680,74.774,92.715,162.002,60.246,47.785,60.321,38.281,36.420,30.388,30.769,40.511,25.298,16.738,17.574,19.231,15.342,23.805,18.522,20.272,47.723,51.610,211.249,20.530,19.490,18.594,25.153,28.561,27.234,30.716,15.695,25.801,15.709,17.595,16.102,16.167,19.241
704,18.082,15.292,50.553,49.396,24.174,20.696,16.930,18.504,17.343,24.062,16.224,16.456,40.633,28.592,75.201,92.490,161.514,60.157,48.045,60.052,38.118,36.607,30.155,30.755,40.351,25.288,16.579,17.479,19.201,15.534,23.817,18.385,20.203,47.492,51.778,211.575,20.496,19.476,18.632,25.246,28.544,27.335,30.628,15.782,25.766,15.720,17.738,15.894,15.990,19.205
705,18.009,15.290,50.768,49.684,24.541,20.806,16.778,18.359,17.411,24.194,16.165,16.699,40.977,28.494,74.677,92.475,161.926,60.142,47.781,59.897,38.196,36.313,30.211,30.862,40.357,25.336,16.594,17.429,19.260,15.532,23.799,18.371,20.348,47.651,51.259,211.681,20.623,19.510,18.788,25.125,28.252,27.198,30.618,15.714,25.802,15.724,17.508,15.991,16.059,19.235
706,17.941,15.063,50.834,49.737,24.439,20.629,16.723,18.298,17.274,24.453,16.090,16.260,40.574,28.645,74.809,92.140,162.087,60.195,47.211,60.049,38.272,36.158,30.412,30.698,40.532,25.182,16.636,17.443,19.281,15.544,23.765,18.418,20.612,47.730,51.842,211.098,20.699,19.460,18.538,25.001,28.305,26.929,30.511,15.653,25.914,15.790,17.651,16.073,16.056,19.278
707,17.987,15.003,50.292,49.723,24.449,20.749,16.774,18.540,17.306,24.468,16.246,16.608,40.707,28.344,74.952,92.222,162.233,59.977,47.946,59.756,38.332,36.070,30.491,30.644,40.327,25.065,16.608,17.449,19.170,15.421,23.950,18.455,20.380,47.642,51.962,212.214,20.509,19.572,18.516,25.426,28.363,27.357,30.256,15.771,25.923,15.720,17.627,15.993,16.033,19.419
708,17.974,15.122,50.695,49.554,24.345,20.597,16.979,18.494,17.270,24.288,16.137,16.861,40.489,28.467,74.729,92.464,161.821,60.434,47.702,59.940,38.277,36.580,30.225,30.546,40.185,25.394,16.471,17.557,19.342,15.404,23.920,18.556,20.333,47.552,51.629,212.077,20.587,19.395,18.518,25.188,28.317,26.874,30.522,15.747,25.536,15.881,17.635,15.942,16.082,19.183
709,17.993,15.070,50.625,49.591,24.545,20.777,16.916,18.400,17.288,24.144,16.112,16.787,40.225,28.469,74.352,91.545,161.745,59.966,47.459,60.003,38.190,35.896,30.203,30.730,40.586,25.338,16.533,17.489,19.314,15.343,23.773,18.416,20.670,47.929,51.926,211.414,20.588,19.517,18.554,25.046,28.451,27.294,30.473,15.625,25.904,15.698,17.665,15.881,16.097,19.217
710,18.033,15.134,50.393,49.551,24.369,20.521,16.795,18.302,17.138,24.324,16.003,16.655,40.808,28.480,74.835,92.462,160.783,59.969,47.405,60.217,38.163,36.358,30.117,30.856,40.204,25.340,16.702,17.368,19.441,15.408,23.562,18.605,20.293,47.548,51.869,211.168,20.594,19.526,18.413,25.124,28.216,27.102,30.259,15.668,25.724,15.689,17.478,15.886,16.103,19.243
711,17.918,15.181,50.639,49.680,24.263,20.666,16.793,18.166,17.239,24.147,16.221,16.628,40.223,28.413,74.555,92.186,161.684,59.981,47.686,60.321,38.249,36.193,30.361,30.806,40.377,25.215,16.630,17.541,19.403,15.410,23.886,18.322,20.315,47.699,51.964,211.544,20.744,19.386,18.623,25.087,28.381,27.228,30.416,15.570,25.829,15.777,17.457,16.049,16.112,19.328
712,18.046,15.080,50.551,49.560,24.421,20.747,16.830,18.133,17.231,24.350,16.261,16.530,40.255,28.312,74.815,91.756,161.287,59.849,47.368,60.068,38.246,36.115,30.304,30.630,40.274,25.503,16.720,17.455,19.113,15.572,23.954,18.455,20.627,47.687,51.515,211.881,20.520,19.501,18.895,25.115,28.176,26.970,30.766,15.656,25.901,15.742,17.573,16.013,16.050,19.215
713,17.905,15.150,50.439,50.165,24.571,20.691,16.779,18.164,17.364,24.382,16.246,16.564,40.608,28.288,74.229,91.751,161.729,60.145,47.223,60.141,38.142,36.158,30.162,30.775,40.596,25.428,16.755,17.401,19.439,15.622,24.076,18.518,20.399,48.488,52.356,211.428,20.504,19.519,20.696,25.103,28.341,27.126,31.235,15.726,26.059,15.814,17.832,15.993,16.197,19.243
714,17.879,15.254,50.534,49.705,24.307,20.682,17.022,17.990,17.800,24.668,16.202,16.639,40.588,28.155,74.487,91.964,161.715,59.826,47.731,60.120,38.290,37.684,30.363,30.663,40.270,25.274,16.785,17.465,19.238,15.559,23.795,18.360,20.348,48.214,52.564,211.716,20.579,19.475,21.118,25.220,28.233,27.264,33.271,15.834,25.803,15.644,18.027,16.045,16.161,19.193
715,17.963,15.493,50.870,49.377,24.557,20.797,17.200,18.160,18.055,24.329,16.294,16.541,40.558,28.571,74.633,92.116,161.606,59.656,48.099,60.315,38.014,41.995,30.308,30.830,40.409,25.241,16.960,17.533,19.147,15.445,24.084,18.420,20.134,48.129,52.407,211.063,20.445,19.405,20.989,25.034,28.523,27.143,35.227,15.864,25.947,15.841,17.724,15.963,16.049,19.215
716,18.111,15.791,50.540,49.151,24.886,21.046,17.423,18.141,18.450,24.547,16.317,16.503,40.772,28.606,74.809,91.867,161.596,59.929,47.591,60.427,38.220,43.118,30.187,30.470,40.367,25.287,16.761,17.441,19.235,15.529,23.934,18.347,20.377,48.204,52.232,211.151,20.650,19.553,20.728,25.087,28.271,27.580,35.495,15.879,25.862,15.636,17.986,16.016,16.113,19.260
717,17.959,15.830,50.424,49.762,24.912,20.984,17.527,18.186,18.306,24.279,16.157,16.581,40.309,28.843,74.593,91.967,161.285,60.292,46.798,60.275,38.140,44.286,30.211,30.807,40.145,25.290,16.765,17.486,19.213,15.549,24.084,18.407,20.370,48.087,51.838,210.996,20.742,19.513,20.540,25.179,28.507,27.626,34.980,15.813,25.728,15.669,17.832,15.816,16.078,19.322
718,18.013,15.923,50.626,49.801,24.994,20.906,17.580,18.022,18.292,24.406,16.373,16.578,40.396,28.629,75.064,92.240,161.157,60.403,47.702,60.321,38.285,42.925,30.428,30.617,40.405,25.526,16.620,17.377,19.240,15.546,23.811,18.431,20.670,48.269,52.180,211.379,20.716,19.430,20.199,25.078,28.244,27.319,34.214,15.883,25.758,15.649,17.832,15.888,16.094,19.179
719,17.800,16.037,50.761,49.465,24.683,21.016,17.413,18.054,18.091,24.241,16.328,16.679,39.980,28.847,74.960,92.171,161.209,60.252,47.446,60.450,38.205,42.957,30.237,30.600,40.233,25.305,16.843,17.575,19.247,15.478,23.815,18.527,20.348,48.261,51.773,211.793,20.475,19.508,20.069,25.062,28.207,27.401,33.806,15.954,26.053,15.759,17.673,16.004,16.124,19.167
720,17.957,16.079,50.514,49.599,24.495,21.117,17.408,17.798,18.006,24.247,16.277,16.341,40.131,28.970,75.023,92.242,161.040,60.166,47.066,60.341,38.153,42.198,30.189,30.934,40.125,25.358,16.744,17.495,19.138,15.405,24.038,18.515,20.406,47.695,51.478,210.154,20.627,19.415,19.942,25.052,28.394,27.541,34.505,16.151,25.865,15.697,17.714,16.012,16.078,19.358
721,17.822,16.019,50.595,49.215,24.756,20.940,17.488,17.842,18.114,24.359,16.039,16.453,40.223,28.550,74.565,91.960,160.838,60.019,47.459,60.399,38.132,41.484,30.308,30.672,40.020,25.360,16.761,17.432,19.271,15.444,23.857,18.424,20.428,47.805,52.014,210.863,20.707,19.380,19.592,25.193,28.189,26.816,34.422,15.925,25.731,15.746,17.727,16.009,16.156,19.296
722,18.004,15.978,50.491,49.346,25.052,20.841,17.384,17.891,17.945,24.126,16.375,16.517,40.511,28.746,74.972,91.526,161.760,59.848,47.926,60.296,38.289,41.217,30.306,30.605,40.144,25.341,16.648,17.428,19.097,15.486,23.663,18.524,20.670,47.918,51.768,210.853,20.542,19.340,19.446,25.017,28.383,27.181,35.037,16.251,25.784,15.702,17.638,16.122,16.135,19.243
723,17.957,15.996,50.518,49.655,24.982,20.951,17.354,18.018,17.663,24.238,16.252,16.436,40.290,28.631,74.657,92.145,161.260,59.818,47.554,60.109,38.193,41.003,30.201,30.573,40.533,25.332,16.716,17.311,19.328,15.363,23.801,18.249,20.293,48.010,51.771,210.842,20.560,19.438,19.424,25.049,28.115,27.140,35.114,16.168,25.540,15.737,17.559,16.062,16.132,19.260
724,18.065,15.905,50.369,49.785,25.012,20.912,17.431,18.028,17.663,24.206,16.216,16.588,40.243,28.743,74.805,91.820,161.287,59.660,47.512,60.386,37.963,40.414,30.218,30.606,40.249,25.064,16.688,17.566,19.364,15.445,23.811,18.495,20.333,47.321,51.579,210.944,20.643,19.407,19.239,24.885,28.368,27.082,34.717,16.374,25.658,15.761,17.670,16.131,16.060,19.260
725,18.035,16.006,50.474,49.767,24.884,20.986,17.236,18.001,17.645,24.274,16.291,16.422,40.004,28.614,75.020,91.854,160.614,59.363,47.388,60.071,38.000,40.452,29.959,30.684,40.169,25.388,16.590,17.529,19.174,15.520,23.847,18.298,20.326,47.731,51.624,211.565,20.691,19.462,19.161,25.154,28.233,27.223,34.397,16.110,25.604,15.735,17.600,16.009,16.124,19.316
726,17.887,15.989,50.481,49.625,24.850,20.949,17.389,17.903,17.461,24.191,16.087,16.486,39.957,28.470,74.603,92.027,160.321,59.448,47.029,60.124,38.156,39.799,30.273,30.730,39.958,25.248,16.596,17.360,19.281,15.454,23.849,18.500,20.457,47.699,51.304,210.832,20.504,19.333,19.076,25.048,28.111,27.473,35.104,16.051,25.909,15.642,17.746,15.993,16.074,19.219
727,18.074,16.065,50.358,49.565,24.812,20.655,17.407,17.821,17.803,24.394,16.232,16.456,39.583,28.346,74.766,91.577,160.556,59.638,47.764,60.256,38.032,39.537,30.222,30.758,40.189,25.374,16.642,17.437,19.217,15.447,23.976,18.296,20.380,47.539,51.674,210.453,20.543,19.356,19.004,25.144,28.289,26.882,34.732,16.112,25.699,15.755,17.584,16.036,16.062,19.274
728,17.928,16.167,50.543,49.728,24.788,20.652,17.454,17.887,18.116,24.176,16.134,16.226,39.844,28.656,74.787,91.922,161.070,59.547,47.417,60.047,37.920,39.313,30.237,30.539,40.226,25.263,16.616,17.396,19.308,15.455,23.934,18.353,20.428,48.006,51.605,210.600,20.393,19.311,19.147,25.127,28.145,27.190,34.580,16.197,25.569,15.707,17.657,16.047,16.020,19.328
729,17.844,16.064,50.327,49.886,24.816,20.981,17.399,18.021,18.111,24.194,16.182,16.365,39.754,28.456,74.364,91.444,160.473,58.997,46.992,60.147,38.172,38.949,30.189,30.616,40.122,25.285,16.666,17.332,19.124,15.417,24.028,18.362,20.467,47.671,51.304,210.989,20.701,19.286,19.080,24.957,28.291,27.203,34.102,16.050,25.478,15.753,17.595,16.050,16.049,19.433
730,17.935,16.029,50.397,49.384,24.938,20.799,17.328,18.013,17.984,24.324,16.143,16.605,39.854,28.214,74.757,91.779,160.309,59.262,47.570,60.178,38.037,38.674,30.342,30.726,40.121,25.366,16.569,17.399,19.219,15.388,23.697,18.402,20.464,47.432,51.668,210.702,20.473,19.244,18.748,25.165,28.029,27.074,33.542,16.072,25.416,15.684,17.392,16.023,16.108,19.294
731,17.863,15.935,50.372,49.796,24.882,20.873,17.328,18.073,17.825,24.029,16.003,16.500,39.804,28.372,74.537,90.962,160.671,59.222,47.496,59.981,37.933,38.166,30.026,30.768,40.428,25.259,16.640,17.456,19.163,15.464,23.777,18.320,20.214,47.442,51.483,210.951,20.475,19.297,18.819,25.085,28.183,27.107,33.293,16.066,25.400,15.715,17.584,16.014,16.049,19.193
732,18.007,15.948,50.459,49.064,24.792,20.693,17.233,18.004,17.766,24.065,16.174,16.453,39.888,28.455,74.782,91.054,160.453,58.926,47.483,60.007,38.116,37.944,30.103,30.583,40.250,25.380,16.680,17.324,19.192,15.417,23.741,18.382,20.254,47.490,51.344,210.477,20.635,19.367,18.739,25.019,27.914,27.025,32.987,16.190,25.661,15.625,17.581,16.089,16.079,19.105
733,17.879,15.806,50.515,49.453,24.814,20.942,17.221,17.817,17.844,24.276,16.115,16.426,39.629,28.379,74.756,91.119,160.137,58.929,46.967,60.197,38.034,37.321,30.134,30.590,40.116,25.349,16.608,17.308,19.308,15.485,23.890,18.389,20.402,47.388,51.643,211.007,20.484,19.338,18.879,25.138,28.418,27.047,32.871,16.278,25.564,15.735,17.403,16.026,16.082,19.078
734,18.052,15.872,50.362,49.551,24.655,20.684,17.209,17.975,17.740,24.403,16.084,16.399,39.649,28.192,74.297,90.964,160.267,58.874,47.248,60.059,37.902,37.388,30.103,30.598,40.159,25.202,16.751,17.363,19.115,15.420,24.006,18.335,20.239,47.474,50.981,210.646,20.629,19.355,18.806,24.979,28.099,27.041,32.392,16.118,25.567,15.799,17.546,16.083,16.071,19.145
735,17.885,15.786,50.365,49.425,24.685,20.896,17.252,18.057,18.028,24.518,16.036,16.459,39.513,28.366,74.586,91.055,160.047,58.698,47.029,60.060,38.141,37.340,30.170,30.484,40.208,25.276,16.573,17.383,19.455,15.514,23.785,18.547,20.210,47.206,51.246,210.572,20.524,19.237,18.810,25.004,28.254,27.058,32.094,16.115,25.424,15.567,17.573,15.968,15.986,19.284
736,18.022,15.659,50.486,49.194,24.619,20.678,17.238,17.979,17.829,23.835,16.070,16.345,39.939,28.346,74.489,91.321,160.641,58.664,46.777,59.776,37.807,37.120,30.060,30.657,40.119,25.120,16.676,17.447,19.127,15.358,23.861,18.433,20.355,47.161,51.838,210.796,20.429,19.267,18.830,24.962,28.116,27.214,31.991,16.152,25.591,15.766,17.554,15.953,16.114,19.018
737,17.848,15.574,50.283,49.467,24.709,20.850,17.265,17.937,17.889,24.118,16.171,16.537,39.585,28.112,74.527,91.040,160.018,58.572,46.541,60.101,37.967,37.326,30.002,30.523,39.925,25.315,16.626,17.302,19.217,15.476,23.697,18.491,20.254,47.162,51.552,209.751,20.426,19.389,18.614,25.047,28.149,26.926,31.814,16.054,25.411,15.799,17.535,15.984,15.969,19.205
738,17.926,15.620,50.476,49.185,24.936,20.857,17.339,17.900,17.657,24.191,16.064,16.453,39.266,28.143,74.408,91.025,160.386,58.421,47.393,60.177,37.851,37.182,30.107,30.681,40.148,25.262,16.688,17.357,19.249,15.377,23.771,18.384,20.319,47.297,51.241,210.825,20.470,19.291,18.743,25.227,27.964,27.217,31.478,16.269,25.440,15.832,17.476,16.019,16.083,19.302
739,18.039,15.632,49.923,49.359,24.741,20.804,17.356,17.796,18.033,24.009,16.218,16.419,39.419,28.179,74.669,90.691,160.103,58.495,47.248,60.205,37.955,37.083,30.048,30.677,40.000,25.173,16.602,17.547,19.238,15.381,23.743,18.375,20.297,47.077,51.479,209.635,20.448,19.270,18.650,25.229,28.076,27.157,33.401,16.319,25.449,15.784,17.511,15.947,16.033,19.300
740,17.913,15.576,50.394,48.993,24.677,21.113,17.486,17.902,18.374,24.294,16.148,16.510,39.426,28.622,74.603,91.220,159.856,58.826,47.318,60.572,38.186,36.930,30.230,30.459,40.358,25.304,16.785,17.216,19.213,15.370,23.643,18.367,20.391,47.096,51.124,210.316,20.457,19.255,18.748,24.833,28.103,27.371,36.276,16.278,25.428,15.649,17.568,15.866,16.042,19.151
741,17.933,15.500,50.515,49.325,24.798,21.067,17.561,18.057,18.359,24.085,16.090,16.294,39.764,28.655,74.706,91.443,159.578,58.811,46.938,60.400,38.037,36.559,30.143,30.647,40.212,25.305,16.531,17.434,19.229,15.297,23.620,18.389,20.170,47.188,51.033,210.600,20.522,19.131,18.728,25.090,27.905,27.110,35.942,16.378,25.373,15.631,17.551,16.091,16.116,19.177
742,17.874,15.492,50.476,49.318,24.709,20.924,17.450,18.023,18.131,24.253,16.190,16.291,39.716,28.702,74.764,90.644,159.823,58.603,47.550,60.334,37.948,36.746,29.974,30.231,40.223,25.248,16.634,17.347,19.081,15.572,23.727,18.269,20.428,47.094,50.863,209.937,20.465,19.153,18.750,25.013,28.132,26.841,35.675,16.191,25.477,15.691,17.400,15.935,16.068,19.298
743,17.922,15.320,50.085,49.060,24.862,21.125,17.597,18.069,18.058,24.315,16.263,16.470,39.457,28.549,74.633,90.970,159.812,58.617,47.384,60.364,37.866,37.115,30.194,30.335,40.224,25.301,16.634,17.365,19.251,15.502,23.731,18.471,20.514,47.164,51.000,210.235,20.665,19.235,18.775,24.887,28.229,26.995,35.363,16.353,25.544,15.678,17.500,16.135,16.088,19.239
744,17.753,15.423,50.383,49.343,24.786,20.972,17.364,17.915,17.981,24.797,16.252,16.439,40.279,28.492,74.225,90.670,159.832,58.802,47.087,60.246,38.059,39.000,30.124,30.727,39.949,25.371,16.773,17.587,19.511,15.692,24.120,18.375,20.522,47.377,52.914,210.519,20.319,19.171,21.926,25.012,28.307,27.159,35.150,16.514,25.539,15.932,18.038,15.953,16.216,19.292
745,18.072,15.421,50.219,49.259,24.689,20.701,17.468,17.930,18.353,24.868,16.109,16.375,40.009,28.614,74.780,90.720,160.083,58.846,47.161,60.217,37.879,39.738,29.991,30.343,40.104,25.268,16.950,17.634,19.441,15.673,24.018,18.331,20.417,47.999,52.923,210.596,20.484,19.169,22.989,25.002,28.273,26.989,34.384,16.663,25.654,15.940,17.751,15.957,16.152,19.318
746,17.892,15.539,50.326,49.313,24.796,21.028,17.507,17.704,18.963,24.909,16.218,16.493,39.924,28.462,74.968,90.447,160.626,58.750,47.488,60.265,38.015,39.660,29.969,30.575,40.116,25.467,16.968,17.554,19.378,15.764,24.193,18.635,20.261,47.871,52.567,210.379,20.373,19.339,23.275,25.007,27.963,27.173,33.954,16.545,25.312,15.952,17.624,15.944,16.173,19.302
747,17.885,15.411,50.275,49.149,24.840,20.848,17.675,17.679,19.136,24.594,16.081,16.574,39.854,28.438,74.826,90.683,159.975,58.804,47.083,60.706,37.827,39.380,29.801,30.488,39.856,25.336,17.008,17.623,19.249,15.480,24.133,18.562,20.449,47.392,52.557,210.214,20.378,19.207,22.908,25.073,28.168,26.679,33.324,16.555,25.599,15.951,17.554,15.902,16.191,19.115
748,17.844,15.442,49.880,49.341,24.455,20.829,17.523,17.787,19.030,24.482,16.165,16.446,40.183,28.440,74.208,90.293,159.794,58.322,47.603,60.302,37.869,38.928,30.273,30.298,39.818,25.176,16.799,17.498,19.425,15.474,23.896,18.435,20.453,47.586,52.479,210.498,20.591,19.155,22.431,25.046,28.195,27.077,33.203,16.627,25.573,15.912,17.551,15.964,16.202,19.233
749,17.820,15.439,50.007,49.528,24.607,20.836,17.426,17.638,18.941,24.424,16.123,16.493,39.908,28.340,74.626,90.173,158.796,58.405,46.851,60.239,37.807,38.406,29.921,30.482,39.952,25.274,16.769,17.514,19.330,15.507,23.691,18.551,20.373,47.271,51.735,210.695,20.408,19.184,21.906,25.049,28.204,26.918,32.657,16.587,25.365,15.962,17.535,15.837,16.167,19.358
750,18.004,15.619,50.145,49.353,24.627,20.898,17.442,17.611,18.840,24.297,16.104,16.564,39.737,28.219,74.626,90.363,159.639,58.081,46.921,60.171,37.899,38.267,30.100,30.489,40.251,25.329,16.791,17.452,19.215,15.533,24.084,18.502,20.181,47.153,51.802,209.109,20.478,19.197,21.482,24.898,28.027,27.044,33.544,16.727,25.275,15.852,17.468,16.001,16.108,19.201
751,17.744,15.615,50.003,49.153,24.669,20.615,17.514,17.582,18.972,24.462,16.213,16.466,39.712,28.267,74.582,90.043,159.671,57.860,47.376,60.355,37.803,38.374,29.945,30.375,39.939,25.098,16.642,17.353,19.215,15.475,23.916,18.678,20.409,47.192,51.864,210.175,20.434,19.180,21.112,25.063,27.981,26.989,33.952,16.544,25.392,15.843,17.619,15.990,16.068,19.181
752,17.811,15.592,50.132,49.421,24.822,20.793,17.614,17.474,18.731,24.206,15.958,16.422,39.415,28.282,74.506,89.958,159.493,57.941,47.116,60.330,37.978,37.984,30.115,30.547,39.988,25.326,16.596,17.538,19.210,15.557,23.789,18.447,20.275,47.103,51.308,209.888,20.402,19.174,20.906,24.906,27.868,26.945,33.475,16.599,25.446,15.885,17.557,16.007,16.052,19.260
753,17.926,15.570,50.319,49.108,24.563,20.843,17.447,17.500,18.650,24.071,16.132,16.537,39.540,28.431,74.518,89.481,158.706,57.600,47.033,60.120,37.678,37.885,29.923,30.537,39.840,25.467,16.668,17.495,19.364,15.646,23.839,18.418,20.275,47.434,51.632,209.853,20.470,19.135,20.527,24.982,27.927,26.613,33.137,16.688,25.560,15.808,17.600,16.020,16.088,19.038
754,18.093,15.563,50.063,49.133,24.469,20.707,17.515,17.394,18.460,24.359,16.017,16.355,39.511,28.282,74.689,89.814,160.088,57.599,47.273,60.188,38.013,37.527,30.149,30.552,40.092,25.036,16.525,17.459,19.376,15.408,23.805,18.495,20.359,47.062,51.170,210.214,20.382,19.235,20.449,24.874,27.911,26.698,33.082,16.647,25.398,15.640,17.641,15.947,16.021,19.501
