 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50
528,16.588,18.009,39.246,39.327,20.357,18.161,15.961,16.484,22.080,29.288,15.594,15.233,36.638,47.511,57.946,70.476,122.852,62.065,39.194,48.169,40.216,51.380,36.273,47.248,148.426,29.782,33.388,18.362,22.620,30.814,65.472,19.404,20.199,205.713,114.273,173.951,18.191,19.832,53.143,27.166,23.685,24.637,74.348,22.435,28.653,20.654,16.486,15.108,24.631,32.541
529,16.521,18.092,38.918,39.286,20.353,18.067,15.977,16.471,21.530,28.921,15.524,15.206,36.491,46.852,57.919,70.476,122.264,62.874,38.938,48.078,39.723,52.230,36.967,47.242,148.440,30.005,33.032,18.227,22.452,30.900,66.719,19.267,20.290,208.500,114.595,174.937,18.056,19.692,54.228,27.310,23.779,24.462,74.133,22.233,28.765,20.408,16.376,14.999,24.509,32.503
530,16.323,17.851,39.210,39.114,20.459,17.913,15.865,16.378,21.122,28.535,15.336,15.172,36.723,46.810,57.658,70.343,121.957,62.414,39.446,48.059,39.073,50.361,36.098,46.832,146.095,29.723,32.753,18.002,21.980,30.976,66.863,19.189,20.525,208.045,112.742,174.779,18.033,19.678,54.107,27.220,23.664,24.437,72.782,22.305,28.256,19.916,16.314,15.160,24.321,31.726
531,16.304,17.769,38.764,39.401,20.423,17.936,15.875,16.377,21.371,27.621,15.375,15.321,36.626,45.985,57.904,69.998,121.518,61.885,38.851,48.160,38.772,48.463,35.261,46.009,144.507,29.283,32.217,17.946,21.208,30.736,66.805,19.169,20.312,206.094,109.495,174.554,18.196,19.562,53.391,26.555,23.787,24.091,71.780,22.151,28.116,19.377,16.303,15.055,24.074,30.129
532,16.412,17.748,39.007,39.355,20.158,18.019,15.965,16.339,21.395,27.429,15.459,15.081,36.020,45.309,58.290,69.886,121.755,61.310,38.744,48.139,37.983,46.457,34.393,45.014,142.273,28.986,31.881,17.826,20.894,30.498,66.468,19.000,20.181,204.981,108.440,174.158,18.124,19.378,52.533,26.408,23.693,23.802,72.036,22.117,27.864,19.336,16.292,15.216,23.617,28.905
533,16.440,17.519,39.199,39.213,20.401,18.092,15.996,16.345,21.726,27.953,15.336,15.294,36.326,44.833,57.883,69.978,121.939,61.344,38.810,47.755,37.803,47.080,34.007,45.001,141.333,29.111,31.400,17.689,20.609,30.610,66.394,18.775,20.167,204.962,109.557,172.944,18.041,19.484,52.750,26.158,23.787,23.277,73.691,21.853,27.625,18.872,16.346,15.022,23.208,28.048
534,16.304,17.662,38.744,38.989,20.261,17.958,15.986,16.258,22.135,28.465,15.608,15.233,35.939,44.164,57.732,70.032,122.433,61.736,39.021,47.802,37.599,48.762,33.686,44.870,141.494,29.801,31.085,17.595,20.663,30.744,67.014,18.947,20.290,204.348,110.098,174.284,17.983,19.415,51.725,26.422,23.586,23.247,74.623,22.015,27.562,18.896,16.384,15.063,23.046,28.034
535,16.367,17.550,39.146,39.153,20.140,17.940,15.812,16.312,21.944,28.029,15.555,15.341,35.987,43.629,58.030,69.613,122.013,61.379,38.661,47.918,37.211,47.789,33.156,43.897,140.559,29.190,30.654,17.514,20.321,31.047,66.655,18.682,20.217,202.481,108.754,173.874,18.083,19.408,51.658,26.051,23.601,23.245,73.902,22.020,27.090,18.642,16.303,15.138,22.686,27.660
536,16.427,17.662,39.107,39.124,20.218,18.124,16.059,16.389,21.717,28.018,15.406,15.466,35.502,43.283,57.579,70.347,121.668,60.778,38.967,47.636,36.838,45.976,33.674,44.806,139.270,29.595,30.545,17.622,20.708,30.755,66.869,18.502,20.156,202.461,108.687,173.228,18.050,19.529,51.817,26.333,23.572,23.272,73.815,22.090,27.162,18.901,16.635,15.132,22.752,27.400
537,16.492,17.563,38.979,39.563,20.445,18.170,16.105,16.604,21.344,27.965,15.381,15.304,35.746,42.742,57.573,70.221,122.031,60.394,38.636,47.928,36.508,44.305,33.979,44.176,137.750,29.249,29.964,17.748,20.570,30.906,67.124,18.445,20.054,201.355,107.582,173.723,18.015,19.518,51.263,26.029,23.670,23.077,73.772,21.793,26.808,18.931,16.268,15.236,22.545,27.241
538,16.412,17.561,39.064,39.028,20.120,18.023,16.024,17.003,20.970,28.550,15.496,15.348,35.924,42.118,57.462,70.231,121.561,59.737,38.715,47.956,36.364,42.829,33.708,44.040,136.580,29.243,29.865,17.773,20.805,30.908,65.727,18.716,20.312,200.451,107.517,174.877,18.164,19.488,50.792,25.990,23.561,23.146,72.790,21.837,26.769,18.821,16.403,14.986,22.323,27.157
539,16.275,17.713,39.115,39.337,20.341,17.977,16.059,16.875,20.950,29.606,15.633,15.284,36.230,41.644,57.554,70.395,122.031,59.525,38.864,47.816,36.342,43.206,33.464,44.511,138.696,29.452,30.416,17.976,21.482,31.218,66.153,18.684,20.214,201.164,109.143,174.081,18.130,19.606,50.527,26.190,23.687,23.876,75.125,21.935,26.835,18.952,16.630,15.063,22.623,28.614
540,16.286,17.716,39.013,39.313,20.248,18.127,15.985,16.817,20.525,29.500,15.454,15.378,36.372,41.240,57.651,70.606,122.020,59.065,38.897,47.642,36.291,41.957,33.284,44.149,138.539,29.294,30.644,17.578,21.577,31.117,65.713,18.635,20.315,199.643,107.902,173.807,18.002,19.577,50.458,26.054,23.582,23.558,74.523,21.742,26.835,18.909,16.330,15.119,22.740,28.702
541,16.280,17.705,38.957,39.430,20.198,18.230,15.921,16.881,20.758,29.885,15.392,15.291,36.360,41.035,57.895,70.230,122.011,59.569,39.017,47.837,35.812,41.955,33.031,43.775,138.602,29.280,30.457,17.539,21.339,31.219,66.311,18.744,20.170,199.256,108.620,173.235,18.097,19.600,50.757,26.329,23.716,23.821,75.355,21.808,26.634,18.715,16.424,15.017,22.909,28.819
542,16.495,17.578,39.098,39.234,20.305,18.064,16.073,16.793,21.101,28.979,15.420,15.122,36.592,40.395,57.439,70.015,121.193,59.652,38.690,47.823,35.684,43.460,32.997,43.084,137.389,28.810,29.791,17.523,20.952,31.087,65.831,18.696,20.221,198.031,107.887,174.439,17.984,19.464,50.442,26.096,23.811,23.813,76.287,21.746,26.425,18.342,16.389,14.957,22.404,28.453
543,16.256,17.495,39.169,39.252,20.433,17.898,16.027,16.673,20.715,28.409,15.490,15.294,36.385,40.107,57.685,70.132,121.343,59.250,39.219,47.633,35.606,42.543,32.397,42.314,135.209,28.466,29.324,17.459,20.394,31.114,64.821,18.556,20.062,196.510,104.923,173.144,18.096,19.458,49.942,25.969,23.666,23.588,76.591,21.700,26.234,17.921,16.411,14.973,22.298,27.117
544,16.403,17.543,38.968,39.215,20.120,18.057,16.077,16.650,20.478,27.588,15.501,15.081,35.995,39.711,57.592,70.094,121.287,58.838,38.591,47.624,35.476,41.278,31.703,41.254,134.803,28.277,28.966,17.279,19.928,30.748,64.526,18.455,19.764,194.065,102.289,173.246,17.999,19.279,48.953,25.518,23.512,23.698,78.576,21.587,26.018,17.660,16.214,15.014,21.848,26.014
545,16.247,17.421,39.047,39.121,20.307,17.938,16.003,16.497,20.194,27.132,15.373,15.074,36.174,39.201,57.702,69.866,121.148,58.343,38.719,47.898,34.941,40.422,31.436,40.432,133.991,28.106,28.404,17.117,19.959,30.769,63.837,18.496,19.667,191.791,100.948,172.923,18.021,19.269,48.270,25.339,23.630,23.201,79.620,21.541,25.702,17.457,16.078,15.009,21.739,25.396
546,16.410,17.572,38.876,39.291,20.353,17.951,15.921,16.350,20.139,27.218,15.216,15.071,36.505,38.790,57.227,69.442,121.359,58.151,38.554,47.614,34.910,39.126,31.899,40.361,133.339,27.787,28.342,17.200,19.930,30.943,64.145,18.564,19.993,191.761,102.160,173.825,18.055,19.392,47.920,25.743,23.593,23.404,80.378,21.516,25.844,17.190,16.159,15.086,21.342,24.992
547,16.280,17.263,39.061,39.311,20.459,17.871,15.999,16.494,20.119,26.462,15.389,15.233,36.707,38.500,57.414,69.863,121.222,57.732,39.045,47.449,34.924,37.880,31.400,39.720,131.435,27.779,28.535,17.185,19.559,30.600,63.359,18.320,19.471,190.092,100.665,172.495,18.167,19.422,47.214,25.512,23.712,23.508,79.582,21.274,25.748,17.044,16.222,14.999,20.825,24.260
548,16.410,17.195,39.011,38.948,20.485,17.993,15.894,16.271,19.582,25.765,15.462,15.172,36.480,38.141,57.001,69.503,121.915,57.670,38.492,47.652,34.495,37.171,30.923,39.113,130.205,27.685,27.865,17.048,19.299,30.708,62.084,18.262,19.978,187.871,98.634,172.937,18.062,19.323,46.824,25.308,23.569,23.192,77.988,21.040,25.392,16.722,16.151,15.119,20.407,23.423
549,16.371,17.214,39.277,39.311,20.319,18.217,15.981,16.390,19.818,28.103,15.291,15.209,36.493,39.013,57.575,69.819,122.220,58.949,39.074,47.708,37.130,42.524,32.784,40.652,129.322,27.783,28.346,17.667,20.590,30.813,63.094,18.444,20.065,192.196,106.105,173.758,18.242,19.315,47.879,26.145,23.695,25.335,78.404,21.212,25.938,17.662,16.449,15.137,20.774,23.716
550,16.187,17.411,39.017,39.124,20.483,18.034,15.920,16.406,20.273,29.462,15.317,15.196,37.327,39.657,57.422,69.958,123.168,60.752,39.459,48.045,39.644,49.714,34.840,43.201,133.335,28.450,30.199,18.365,21.826,31.202,66.711,18.749,19.891,199.632,113.806,173.958,18.077,19.646,50.190,27.502,24.520,27.159,81.551,21.628,26.476,20.380,17.141,14.984,21.593,25.692
551,16.523,17.622,38.830,39.314,20.581,18.081,16.038,16.535,20.322,28.747,15.454,15.304,38.074,39.952,57.612,69.771,123.144,61.844,39.450,47.735,39.966,49.636,36.141,45.611,136.629,28.896,30.918,18.589,22.588,31.915,68.253,18.829,20.355,206.109,115.875,174.719,18.104,19.602,51.567,28.339,24.362,28.434,80.980,21.403,26.674,21.830,17.238,14.999,22.315,27.692
552,16.464,17.941,39.206,39.488,20.186,17.931,15.983,16.471,20.340,28.885,15.300,15.544,38.516,39.461,57.847,69.783,123.276,62.359,39.525,48.076,39.626,49.644,36.687,46.456,137.690,28.816,30.978,18.495,22.495,31.917,68.865,18.918,20.072,208.782,117.722,174.246,18.026,19.626,52.417,28.289,24.223,27.832,80.031,21.308,26.494,21.894,17.108,14.988,22.596,29.101
553,16.375,17.945,38.982,39.627,20.269,18.170,16.059,16.556,20.319,29.809,15.277,15.226,39.338,39.310,57.428,69.584,123.269,61.955,39.950,48.072,39.123,47.607,37.471,47.857,140.335,29.067,31.829,18.979,23.636,32.242,70.404,18.987,20.264,212.429,119.802,174.716,18.159,19.487,52.270,28.119,24.031,26.885,78.486,21.436,26.578,22.296,17.500,15.178,23.214,31.455
554,16.358,18.024,38.960,39.304,20.355,17.995,16.041,16.641,20.423,29.082,15.370,15.389,39.038,38.892,57.726,70.062,122.462,61.844,39.963,47.853,38.821,45.639,37.921,48.365,141.671,29.125,32.143,19.095,23.808,32.482,70.715,19.315,20.149,214.626,119.095,175.786,17.993,19.371,51.924,28.075,24.289,26.681,76.749,21.429,26.652,22.645,17.089,15.019,23.496,33.032
555,16.336,17.950,39.206,38.915,20.533,17.991,16.157,16.632,20.240,29.900,15.378,15.412,39.052,38.702,57.432,69.742,123.491,61.229,39.661,48.019,38.048,45.401,38.289,49.940,141.825,29.276,32.505,19.242,24.224,32.739,71.291,18.936,20.507,216.964,120.911,174.575,18.047,19.510,51.542,28.018,24.103,25.629,75.599,21.552,26.958,22.771,17.186,15.076,23.515,33.980
556,16.440,17.953,39.019,39.345,20.435,18.157,16.120,16.538,20.292,29.326,15.345,15.264,38.732,38.105,57.651,69.837,122.987,60.539,38.975,47.736,37.427,44.094,37.686,50.530,142.642,29.033,32.642,19.224,24.414,32.448,72.020,19.284,20.500,217.455,120.383,175.751,18.123,19.485,51.346,28.164,23.892,25.310,75.125,21.378,27.105,22.521,16.886,15.071,23.622,34.960
557,16.479,18.103,38.798,39.092,20.176,18.212,16.067,16.556,20.132,28.959,15.535,15.307,39.327,37.933,57.729,69.595,123.027,60.272,39.467,47.740,37.020,42.639,37.019,50.788,141.339,29.022,32.239,18.983,23.708,32.629,71.560,18.931,20.152,217.469,119.617,174.365,18.086,19.488,50.118,27.796,24.212,25.135,73.764,21.329,27.075,21.885,16.668,15.042,23.462,34.565
558,16.471,17.929,38.997,39.300,20.377,18.217,16.060,16.273,19.714,28.915,15.571,15.301,39.300,37.503,57.595,69.888,122.773,59.779,39.161,47.734,36.734,41.158,36.156,50.520,140.046,28.748,32.089,18.566,22.980,32.587,71.548,18.907,20.522,217.570,118.550,175.702,18.156,19.377,49.777,27.960,23.795,24.387,74.270,21.589,26.711,21.464,16.786,15.014,23.254,33.258
559,16.367,17.925,38.741,39.329,20.070,18.099,16.002,16.267,19.724,28.526,15.207,15.355,38.966,37.350,57.623,69.341,122.504,59.027,39.083,47.414,36.293,39.591,34.962,49.462,137.555,28.514,31.380,18.431,22.192,32.105,70.209,18.705,20.268,216.110,117.072,174.786,18.065,19.281,49.239,28.066,23.729,24.434,73.780,21.575,26.458,20.949,16.603,14.986,23.114,31.861
560,16.551,17.656,38.970,39.279,20.110,17.935,15.994,16.192,19.951,28.532,15.345,15.206,38.694,36.896,57.629,69.809,122.448,58.854,38.636,47.667,35.789,39.398,34.761,48.789,136.375,28.570,30.958,18.224,22.244,32.066,69.749,18.916,20.105,214.648,116.577,174.737,18.067,19.419,49.031,27.511,23.714,24.022,73.292,21.424,26.427,20.532,16.662,15.066,22.676,30.680
561,16.252,17.881,39.030,38.984,20.289,17.972,16.074,16.437,19.726,28.550,15.532,15.199,38.453,36.382,57.799,69.758,123.726,58.575,39.198,47.645,35.971,42.781,35.586,49.212,138.997,28.903,31.483,18.760,22.724,32.608,71.036,19.011,20.359,214.803,118.759,173.961,18.100,19.313,49.893,27.678,23.864,24.217,75.320,21.688,26.479,20.775,16.792,15.104,23.372,31.266
562,16.421,17.788,39.057,38.966,20.439,18.110,16.031,16.585,19.647,27.821,15.389,15.294,37.993,35.992,57.516,69.792,122.514,58.156,38.550,47.658,35.604,43.262,35.251,48.763,138.198,28.801,31.469,18.423,22.452,32.560,69.486,19.145,20.391,214.078,116.615,174.168,18.136,19.304,49.259,27.396,23.578,23.909,75.320,21.636,26.627,20.594,16.759,15.036,23.286,31.014
563,16.345,17.806,38.972,39.030,20.220,18.037,15.874,16.415,19.596,27.718,15.322,15.378,37.694,35.674,57.465,69.884,122.224,57.860,38.326,47.684,35.374,42.840,34.742,48.898,136.676,28.603,31.519,18.470,22.102,33.038,68.811,19.075,20.518,214.901,115.674,174.491,18.203,19.217,48.585,27.287,23.806,23.706,75.817,21.663,26.703,20.124,16.659,15.161,23.358,30.014
564,16.447,17.908,39.203,39.247,20.421,18.030,16.080,16.377,20.405,28.409,15.319,15.044,38.313,36.108,57.237,70.134,123.070,59.642,39.421,47.892,35.253,47.174,36.464,50.251,141.030,29.089,32.072,18.827,22.518,32.879,70.892,19.027,20.431,217.231,119.454,174.828,18.050,19.414,49.821,28.004,23.853,24.261,76.522,21.805,26.933,20.636,17.251,15.125,23.926,31.938
565,16.401,17.946,38.966,39.389,20.204,17.995,16.071,16.447,20.886,29.159,15.448,15.250,38.333,36.705,57.890,70.213,123.653,60.540,39.500,47.785,35.042,46.987,36.869,50.874,143.206,28.967,32.893,18.944,23.109,33.022,71.924,18.927,20.594,217.760,120.880,175.232,18.071,19.320,50.946,28.136,23.918,24.250,77.312,21.872,27.157,21.466,17.692,15.222,24.447,33.382
566,16.236,17.915,39.050,39.266,20.078,18.117,16.066,16.422,20.926,29.226,15.622,15.216,37.896,37.185,57.686,70.457,123.816,61.118,38.913,48.135,34.726,45.767,37.036,51.706,144.562,29.042,33.004,18.943,23.290,33.124,73.100,18.975,20.656,218.678,120.988,174.923,18.040,19.419,51.897,28.310,23.829,24.214,77.122,22.097,27.333,21.854,17.276,15.138,24.663,34.791
567,16.343,17.947,38.879,39.149,20.226,17.857,15.996,16.183,20.760,28.909,15.364,15.166,37.865,36.974,57.542,70.013,122.630,60.911,39.008,47.884,34.532,44.270,37.759,52.224,145.089,29.273,33.149,18.911,23.353,33.117,74.845,18.805,20.496,218.844,119.070,175.102,18.100,19.325,51.496,28.343,23.824,23.643,77.938,22.193,27.373,21.832,17.046,15.043,24.503,35.865
568,16.349,17.938,39.211,39.110,20.132,17.959,16.095,16.339,20.636,28.744,15.482,15.189,37.585,37.148,57.441,69.944,122.081,60.843,38.897,48.080,34.528,42.473,37.026,52.134,143.711,29.427,32.827,18.805,22.425,33.381,74.341,18.847,20.656,219.958,118.900,176.365,17.995,19.318,51.815,28.162,23.525,23.775,77.950,21.989,26.947,21.541,17.116,15.055,24.295,35.714
569,16.354,17.869,38.936,38.808,20.319,17.862,16.021,16.289,20.737,28.788,15.303,15.189,37.581,36.767,57.417,69.935,122.179,60.171,38.996,47.900,34.146,41.233,36.375,51.078,141.819,29.385,33.012,18.583,22.075,32.922,73.920,18.782,20.569,220.027,117.572,175.175,18.100,19.287,51.690,28.018,23.593,23.363,77.461,22.289,26.947,21.154,16.859,15.081,23.955,34.561
570,16.323,17.772,38.966,39.080,20.369,17.966,15.955,16.204,20.460,28.797,15.367,15.274,37.371,36.206,57.607,70.237,122.128,59.915,38.587,47.890,34.121,39.866,36.351,50.858,143.048,29.273,32.467,18.688,22.348,32.957,74.110,18.604,20.359,219.899,117.053,174.449,18.088,19.237,51.482,27.976,23.669,23.277,76.202,22.257,27.193,20.921,16.943,15.026,23.622,34.819
571,16.254,17.705,39.064,39.082,20.253,18.163,16.000,16.457,20.663,29.276,15.311,15.378,37.883,36.449,57.483,70.177,122.347,60.016,38.628,47.679,34.064,38.666,36.244,50.946,143.922,29.195,32.539,18.622,22.131,32.977,74.673,18.638,20.449,220.429,119.333,174.547,18.191,19.213,52.096,28.300,23.659,23.495,78.210,22.227,27.076,20.453,17.005,15.164,23.650,34.672
572,16.349,17.671,39.158,39.270,20.244,17.880,16.080,16.397,20.636,29.056,15.353,15.186,38.498,36.660,57.387,70.246,122.161,60.130,39.079,47.907,33.931,37.837,35.985,49.983,142.644,28.805,32.256,18.596,21.966,33.063,73.793,18.453,20.304,219.726,117.789,174.618,18.113,19.148,51.998,28.298,23.653,23.690,80.473,22.131,26.945,20.347,16.776,15.104,23.104,33.573
573,16.286,17.717,39.162,39.199,20.285,17.859,16.046,16.211,20.536,29.212,15.465,15.233,38.345,36.583,57.862,69.879,122.700,60.248,38.884,47.714,33.776,36.807,35.325,49.588,140.878,28.674,31.590,18.159,21.548,32.952,73.580,18.604,20.141,219.551,116.619,173.902,18.076,19.104,51.279,27.719,23.544,23.280,79.398,21.899,26.698,19.876,16.551,15.027,22.928,32.352
574,16.271,17.643,39.090,39.176,20.527,17.873,15.976,16.309,20.187,28.153,15.457,14.973,38.293,36.202,57.669,70.107,122.744,59.670,39.120,47.611,33.674,36.286,34.538,48.518,139.026,28.502,31.191,18.089,20.719,32.600,72.841,18.500,20.221,217.904,115.222,174.463,18.097,18.927,50.188,27.625,23.730,22.819,78.065,22.120,26.650,19.159,16.776,15.163,22.413,31.221
575,16.356,17.560,38.894,38.959,20.222,18.087,16.082,16.271,20.135,28.135,15.317,15.392,37.921,36.177,57.929,69.732,121.861,59.376,39.017,47.777,33.392,36.176,34.213,48.123,137.315,28.483,31.070,17.934,21.290,32.561,72.193,18.433,20.518,216.684,114.656,173.944,18.079,19.008,49.391,26.994,23.761,22.967,76.714,21.827,26.593,19.278,16.535,15.043,21.984,30.157
576,16.403,17.680,38.973,39.215,20.445,17.933,16.092,16.057,19.973,29.082,15.317,15.007,38.552,35.670,57.701,69.825,123.348,59.913,38.781,47.922,33.617,40.682,34.890,48.996,139.027,28.916,31.412,17.985,22.462,33.034,73.741,18.589,20.391,216.455,118.447,174.189,18.158,19.246,49.777,27.342,23.674,23.332,77.351,21.998,26.838,19.691,16.514,15.180,22.566,30.738
577,16.317,17.681,38.970,39.213,20.265,17.871,16.075,16.023,20.070,29.550,15.476,15.287,38.424,35.280,57.672,70.153,122.940,59.874,38.806,47.670,33.387,39.864,35.820,49.807,141.601,29.302,31.873,18.062,23.206,32.913,74.096,18.693,20.341,216.873,118.876,173.246,18.215,19.138,49.393,27.635,23.695,23.409,77.886,22.190,27.201,19.905,16.743,15.059,22.754,32.181
578,16.475,17.794,38.971,39.409,20.405,17.887,15.885,16.223,20.214,28.779,15.277,15.186,38.031,35.223,57.770,70.054,122.603,59.591,39.236,47.741,33.534,39.521,35.259,50.113,141.597,28.953,32.082,17.890,22.855,33.343,74.410,18.700,20.714,216.765,118.234,173.512,18.115,19.212,49.176,27.570,23.533,23.486,77.301,22.113,27.423,19.693,16.505,15.010,22.974,32.795
579,16.306,17.664,38.871,39.124,20.257,17.885,15.962,16.051,19.708,28.282,15.255,15.078,37.989,34.744,57.960,69.921,122.370,59.398,38.880,47.664,33.536,38.425,34.617,50.441,140.084,28.907,31.948,17.634,22.604,33.069,74.090,18.667,20.884,216.140,116.991,174.172,18.145,19.092,48.632,27.239,23.785,22.929,77.267,22.152,27.260,19.274,16.389,15.201,22.625,32.433
580,16.414,17.537,38.925,39.039,20.222,18.014,15.941,15.935,19.427,27.962,15.347,15.250,37.721,34.408,57.993,69.591,123.000,58.838,38.851,47.529,33.394,37.190,34.048,49.745,138.452,28.768,31.586,17.674,21.726,33.163,73.687,18.631,20.467,215.579,115.694,174.081,18.213,18.997,48.685,26.893,23.570,22.703,77.004,22.186,26.866,18.863,16.257,15.055,22.461,31.254
581,16.425,17.433,38.833,39.020,20.311,17.945,15.962,16.060,19.142,27.515,15.359,15.307,37.622,34.532,57.458,69.881,122.458,58.545,38.285,47.715,33.173,36.158,33.227,48.544,136.207,28.512,30.543,17.500,21.244,33.003,72.351,18.518,20.116,213.703,113.210,173.663,18.179,19.001,47.922,26.767,23.512,22.635,75.219,21.880,26.634,18.552,16.341,15.063,21.874,29.827
582,16.364,17.463,38.701,39.222,20.226,17.892,15.891,15.977,19.286,28.429,15.345,15.216,37.513,33.993,57.617,69.576,121.982,58.385,38.628,47.513,33.323,39.920,33.553,47.918,134.803,28.389,30.813,17.480,21.695,32.917,73.185,18.491,20.199,213.869,115.577,172.979,18.097,19.092,48.129,26.874,23.532,23.349,76.012,21.827,26.598,18.360,16.232,15.155,21.916,29.358
583,16.364,17.505,39.131,38.835,20.397,17.804,15.850,15.940,19.208,28.115,15.204,15.132,37.259,33.615,57.742,69.731,122.671,57.761,38.426,47.488,33.309,40.257,33.656,47.678,134.536,28.079,30.577,17.517,21.627,32.833,72.651,18.344,19.866,213.499,116.275,173.305,18.046,18.864,48.330,26.799,23.638,23.060,75.876,21.849,26.568,17.881,16.327,15.000,21.553,28.922
584,16.560,17.417,38.914,39.133,20.126,17.988,15.811,15.887,18.739,27.635,15.356,15.122,37.112,33.675,57.825,69.379,122.152,57.405,38.099,47.617,32.948,39.805,33.667,47.303,134.315,28.198,30.137,17.554,21.464,32.676,72.052,18.587,20.000,213.600,114.856,174.035,18.057,18.818,48.859,26.496,23.646,22.868,75.692,21.638,26.134,17.768,16.341,14.976,21.585,28.243
585,16.343,17.383,38.962,39.208,20.226,17.829,15.831,15.868,18.678,27.388,15.311,15.226,36.876,33.138,57.624,69.094,121.446,57.138,38.236,47.341,33.003,38.160,32.978,46.555,132.063,27.924,29.819,17.336,21.104,32.774,71.408,18.296,20.301,212.553,112.363,173.860,18.167,18.842,48.098,26.127,23.628,22.920,74.882,21.934,26.254,17.430,16.257,15.016,21.109,27.541
586,16.577,17.181,38.924,38.899,20.311,17.908,15.861,15.956,18.639,26.844,15.171,15.047,36.899,33.085,57.801,69.440,121.614,56.910,37.950,47.231,32.868,37.206,32.471,45.204,130.548,27.723,28.847,17.164,20.507,32.343,70.153,18.340,19.964,211.262,110.351,172.737,18.017,18.759,46.973,25.979,23.362,22.607,73.413,21.570,26.027,17.342,16.222,15.040,20.800,26.356
587,16.377,17.147,39.057,39.108,20.010,17.959,15.746,15.874,18.746,26.000,15.384,15.115,36.876,32.905,57.484,68.971,121.576,56.572,37.653,47.544,32.911,36.532,32.043,44.101,129.063,27.607,28.700,17.129,19.991,32.196,69.964,18.149,19.902,208.952,107.411,172.670,17.924,18.626,46.406,25.504,23.439,22.882,71.255,21.628,25.835,17.080,16.189,15.022,20.544,25.714
588,16.469,17.216,38.809,39.202,20.086,17.705,15.786,15.881,18.723,25.321,15.196,15.324,36.709,32.625,57.415,68.887,121.280,56.284,37.946,47.746,32.854,35.775,31.416,43.328,127.132,27.421,28.227,17.177,19.828,32.256,68.424,18.116,19.681,207.932,105.753,173.088,18.172,18.621,45.132,25.292,23.417,22.442,70.311,21.586,25.513,16.899,16.214,14.895,20.286,24.698
589,16.518,17.085,39.082,38.876,20.285,17.952,15.754,15.837,18.461,25.038,15.457,15.361,36.588,32.400,57.451,68.944,121.287,56.497,37.810,47.758,32.844,34.717,30.729,42.112,125.027,27.165,28.072,17.017,19.636,32.078,67.552,18.027,20.239,206.288,104.184,173.000,17.954,18.525,44.150,25.216,23.478,22.547,69.134,21.444,25.274,16.638,16.100,15.063,19.956,23.877
590,16.373,17.109,38.638,39.012,19.976,17.913,15.655,15.891,18.708,26.056,15.303,15.324,36.640,33.366,57.898,69.348,122.132,56.874,38.120,47.866,35.645,40.813,32.141,43.379,124.785,27.998,28.648,17.209,20.928,32.132,68.400,18.122,19.978,208.345,109.012,173.291,18.076,18.634,45.364,25.633,23.748,22.544,72.951,21.597,25.717,17.631,16.400,15.004,20.276,25.151
591,16.278,17.115,38.911,39.082,20.216,17.908,15.698,16.010,19.365,25.744,15.244,14.889,36.442,33.961,57.530,69.057,122.301,57.017,37.901,47.641,36.575,42.487,32.607,43.204,124.424,28.179,28.668,17.227,21.032,32.501,68.691,18.131,19.957,209.090,109.117,172.961,18.192,18.763,45.645,25.521,23.654,22.277,73.700,21.411,25.373,18.269,16.357,15.050,20.337,25.288
592,16.367,17.198,38.940,39.330,20.056,18.032,15.769,15.930,19.187,28.041,15.356,15.236,37.086,34.215,57.706,69.002,122.625,58.339,38.120,48.181,37.440,44.906,34.326,45.304,125.358,29.210,29.541,17.763,21.636,32.486,68.966,18.422,20.319,209.840,114.091,174.112,18.238,18.896,46.797,26.802,23.835,23.261,74.636,21.592,25.983,18.737,16.803,15.066,20.826,26.604
593,16.553,17.293,39.045,39.178,20.226,17.940,15.754,16.082,19.350,29.524,15.392,15.193,37.822,34.281,57.802,69.356,123.269,59.470,39.533,48.357,37.938,46.182,35.813,47.754,127.791,29.623,30.113,18.264,22.106,32.925,69.835,18.545,20.543,209.860,117.514,173.551,18.124,19.030,49.103,27.338,24.079,23.920,74.637,21.690,26.118,19.640,17.143,15.065,21.348,28.225
594,16.408,17.378,39.167,39.092,20.206,17.841,15.858,16.125,19.254,29.762,15.359,15.166,38.171,34.379,57.816,69.563,123.079,59.343,39.496,47.976,37.944,44.548,36.345,49.285,128.428,29.519,30.258,18.348,22.509,33.020,70.526,18.669,20.402,208.906,117.538,174.172,18.000,18.958,50.089,27.564,23.863,23.536,75.158,21.708,26.275,19.477,17.059,15.046,21.503,28.624
595,16.280,17.356,38.929,39.316,20.267,18.037,15.818,15.919,19.297,28.915,15.479,15.135,37.996,34.336,57.874,69.543,122.462,59.152,38.983,48.227,37.645,43.302,37.038,50.355,129.252,29.537,30.825,18.275,22.638,32.821,71.008,18.598,20.417,210.200,116.570,173.340,18.088,18.886,50.025,28.017,23.842,23.541,74.007,21.707,26.665,19.885,16.778,15.086,21.645,29.402
