 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23
300,144.942,135.976,162.835,148.739,144.090,142.485,146.710,140.325,140.513,127.971,128.850,139.107,140.792,129.927,135.580,135.349,137.743,137.330,134.567,132.678,137.385,135.639,135.297
301,143.619,136.511,162.235,148.195,144.604,142.622,148.300,141.604,140.419,128.668,129.642,138.948,139.736,130.879,136.607,135.336,137.542,139.011,134.059,132.656,138.146,136.115,135.767
302,144.043,136.160,161.395,147.494,144.211,142.440,147.548,140.964,140.190,128.288,130.532,139.089,139.570,130.061,136.532,134.427,138.419,138.619,133.939,132.143,137.642,135.759,135.962
303,143.708,135.787,160.283,148.302,143.060,142.695,147.866,141.199,140.787,128.521,130.673,138.519,139.599,130.078,136.843,134.920,137.984,138.684,135.743,132.228,137.252,135.655,135.406
304,144.264,136.561,160.445,147.994,142.550,141.853,147.396,141.281,140.334,128.171,130.142,139.248,140.248,130.202,138.042,135.196,138.124,138.671,134.877,131.528,138.478,136.207,135.240
305,143.952,136.403,161.788,148.490,143.585,142.642,147.992,141.694,140.155,128.732,130.003,139.246,140.085,130.317,137.767,135.039,137.906,137.872,133.877,132.184,137.770,135.863,135.724
306,143.481,136.057,161.457,148.175,143.187,142.503,147.095,141.262,140.518,127.836,129.757,139.431,139.062,130.626,137.831,135.403,138.346,138.418,134.617,132.305,137.451,135.249,136.340
307,142.493,136.885,160.683,147.920,142.781,141.847,147.785,141.817,139.854,128.980,129.598,139.309,139.674,131.177,136.018,135.326,138.984,138.842,135.050,132.577,136.124,135.286,135.805
308,144.857,136.460,161.661,148.424,144.841,143.117,147.113,140.396,140.287,129.401,131.153,138.921,140.824,129.862,135.076,134.924,138.392,138.559,134.434,132.593,136.407,135.210,135.504
309,143.441,136.900,160.974,147.572,143.147,141.769,147.000,140.811,140.457,128.168,129.803,138.728,140.065,130.094,137.462,134.713,137.280,138.063,134.273,132.122,137.779,135.711,135.718
310,144.203,136.484,160.710,149.068,142.968,142.247,148.232,140.464,138.792,127.954,129.890,138.514,138.684,130.182,136.091,134.325,138.567,138.459,134.960,132.333,137.425,135.860,135.736
311,143.420,135.811,161.057,149.041,142.642,142.626,147.928,140.281,140.036,128.891,129.364,139.050,140.417,131.013,136.369,135.196,138.169,138.434,134.925,132.438,137.009,136.059,135.674
312,143.468,135.635,159.134,149.422,143.445,143.207,147.147,140.735,140.215,128.321,129.734,137.946,140.244,130.125,136.269,135.586,138.753,138.968,134.673,132.669,139.363,136.258,136.069
313,144.035,136.790,161.433,148.086,142.328,142.397,147.455,140.590,140.619,128.029,129.960,139.338,140.362,129.906,136.199,135.332,137.976,139.334,134.805,132.714,136.482,135.412,135.874
314,144.543,137.145,160.094,147.870,144.142,141.984,146.608,141.344,141.352,128.699,130.572,139.588,139.938,131.214,135.792,134.190,138.389,138.736,134.612,132.538,136.929,136.106,135.815
315,145.138,137.043,163.308,149.370,145.192,144.176,152.414,143.787,140.224,128.832,130.292,139.880,141.580,131.236,137.988,141.297,138.760,139.754,135.354,133.053,137.704,135.471,135.860
316,155.626,141.494,185.647,156.189,152.746,150.403,162.990,149.262,147.874,129.552,133.295,144.015,153.466,131.271,138.592,147.179,140.874,139.708,138.223,134.292,139.513,139.034,136.396
317,162.546,144.687,189.377,157.580,151.400,149.070,159.271,147.697,148.061,130.020,133.919,144.185,153.433,132.884,138.997,143.940,141.235,139.299,137.703,134.877,139.350,138.462,137.919
318,174.063,146.683,207.087,162.852,156.488,154.959,167.525,151.413,150.298,130.046,135.598,145.449,153.818,134.088,139.834,141.662,142.189,138.536,138.956,136.128,143.575,139.994,138.648
319,182.121,149.153,217.047,167.185,161.351,156.192,168.145,152.175,151.215,131.097,136.867,145.765,155.186,135.285,140.094,141.034,144.996,138.777,139.219,136.196,143.469,139.373,139.192
320,192.636,151.117,221.238,169.599,161.756,157.867,170.527,154.317,151.682,130.574,136.546,147.760,154.349,136.411,140.145,139.666,145.762,138.998,139.164,137.094,143.597,141.056,140.031
321,185.204,151.090,216.955,169.239,159.144,155.082,163.124,149.861,148.958,131.913,136.283,146.536,150.674,136.383,138.668,138.295,145.507,138.399,138.677,136.623,143.482,140.513,139.959
322,180.742,150.718,209.391,168.825,154.761,152.372,158.855,148.071,147.191,130.444,136.147,146.386,147.993,136.351,138.124,137.457,144.112,138.982,139.194,134.910,144.013,138.709,141.190
323,187.500,151.095,217.438,173.949,156.540,155.059,163.781,150.019,149.199,131.299,135.688,147.020,147.684,136.938,139.127,136.970,145.016,139.116,139.369,136.234,143.726,139.630,140.712
324,192.294,152.881,224.600,176.961,158.913,158.115,163.858,151.350,149.782,131.554,135.399,147.673,148.153,137.678,139.027,136.340,146.726,138.824,140.974,137.188,146.385,138.672,140.839
325,202.184,153.470,231.122,183.667,161.363,162.033,169.455,153.342,154.704,131.803,138.231,148.155,152.967,138.337,140.604,136.328,149.386,140.548,143.173,139.147,147.841,140.199,142.071
326,202.952,153.263,231.567,183.875,162.303,161.315,166.967,153.418,154.560,132.485,136.332,148.567,152.459,139.261,140.381,137.047,148.256,142.598,144.011,138.355,148.823,141.263,141.029
327,195.994,152.699,229.176,179.527,161.162,158.505,162.460,150.883,152.552,133.282,135.497,147.887,151.046,138.074,139.396,135.418,148.293,142.330,142.536,137.079,146.942,140.588,141.019
328,186.491,152.021,223.085,173.638,155.251,155.031,158.977,146.858,150.094,132.157,135.682,148.675,148.678,137.111,138.746,135.757,145.864,140.253,141.571,136.697,145.889,138.944,141.366
329,177.366,151.065,218.050,169.488,152.639,152.865,155.538,145.128,147.984,131.454,135.659,147.835,147.381,135.597,138.459,135.591,144.751,139.436,140.662,135.676,144.235,138.658,141.250
330,172.297,149.036,210.830,164.150,150.565,149.822,154.747,145.544,145.368,131.417,135.017,146.135,145.772,134.659,138.245,135.215,142.807,139.132,139.566,134.718,143.239,137.863,140.036
331,164.926,148.003,205.390,160.494,147.493,147.294,152.697,143.519,144.339,130.825,132.324,145.366,143.756,135.462,134.671,135.950,141.581,139.213,139.318,134.170,141.721,137.426,139.316
332,161.271,147.635,199.089,158.068,147.557,146.593,150.506,142.448,142.966,130.379,133.616,144.286,142.717,133.825,137.837,134.690,141.201,138.719,137.827,133.764,141.584,136.331,138.212
333,158.167,146.040,192.873,155.132,146.356,145.374,149.892,142.910,142.105,129.964,132.610,144.621,141.577,133.204,137.266,136.285,139.802,139.116,138.482,133.926,140.372,136.300,138.786
334,155.184,144.308,188.393,154.064,145.841,144.464,150.945,141.238,140.749,130.390,132.075,143.224,141.466,132.906,136.166,134.994,139.900,139.714,137.463,133.411,138.071,136.465,137.832
335,153.472,143.558,185.463,153.751,144.430,143.350,150.111,141.126,140.966,129.842,132.503,143.364,141.863,131.209,136.121,135.944,139.355,137.773,136.897,132.875,138.889,136.535,137.420
336,151.385,142.570,181.252,151.545,144.035,143.331,149.085,142.142,141.379,129.774,131.934,142.636,142.091,131.927,136.885,134.882,139.168,138.197,136.244,132.830,138.965,136.457,137.105
337,150.574,140.979,177.802,150.685,144.592,142.765,148.692,142.232,139.383,129.069,131.003,141.858,141.612,132.403,135.610,134.118,138.352,139.160,136.212,132.902,139.589,135.902,136.938
338,148.480,141.795,174.760,149.864,144.134,143.305,148.992,140.598,140.242,129.062,130.208,141.288,140.782,130.911,136.414,134.701,138.322,138.956,135.835,133.193,137.978,136.064,136.554
339,148.059,141.193,172.986,149.920,142.920,143.290,148.476,140.639,140.774,127.867,131.078,140.312,140.339,131.433,135.344,134.576,138.528,138.830,135.645,132.602,137.699,135.818,136.347
340,147.069,140.081,170.765,149.412,143.296,141.883,148.481,141.495,140.116,129.401,130.081,140.610,140.674,131.110,136.767,134.692,137.196,138.397,135.231,132.203,137.580,136.207,137.007
341,146.993,139.683,169.929,150.171,142.900,142.710,148.558,141.109,139.818,128.880,130.046,140.440,139.736,131.447,137.027,135.097,138.028,137.935,135.495,132.745,138.513,136.672,136.599
342,146.901,139.716,168.454,150.218,143.082,142.354,148.891,140.197,140.875,129.053,130.601,141.438,140.274,130.420,136.840,135.308,137.897,138.118,135.471,132.987,138.004,135.880,135.888
343,145.842,138.241,167.296,148.733,142.590,142.053,147.736,139.932,140.132,128.829,131.173,139.640,139.948,130.924,137.115,135.045,137.644,138.095,135.488,132.521,138.655,136.199,136.463
344,144.747,137.995,166.110,149.757,142.938,142.569,147.998,141.656,139.919,129.027,129.613,139.536,139.355,130.325,136.266,134.201,137.461,138.025,135.406,132.701,136.562,135.182,135.304
345,145.758,138.382,165.388,148.210,143.888,141.626,148.217,141.716,140.630,128.630,129.671,139.882,140.059,130.901,135.637,135.271,137.680,137.880,135.790,132.212,137.898,134.753,136.019
346,145.050,137.559,164.746,148.130,143.893,142.166,147.502,141.601,140.081,128.645,128.428,140.909,139.140,130.351,136.828,134.729,137.957,138.924,134.679,132.515,137.819,135.165,135.934
347,144.084,137.115,163.727,148.479,142.687,141.881,148.564,140.516,140.527,128.069,129.734,139.640,138.251,130.260,136.069,135.315,137.314,138.179,135.028,132.294,137.558,135.151,136.461
348,144.415,136.384,163.972,148.601,144.159,141.143,147.098,140.372,138.971,127.832,129.275,139.599,139.283,129.872,136.526,134.267,137.686,137.411,134.822,132.310,136.748,134.927,136.033
349,144.582,136.792,163.800,149.397,141.388,142.055,146.633,140.661,139.751,128.987,129.821,139.815,140.127,129.956,135.686,134.715,137.425,138.329,134.678,132.449,137.265,135.552,135.465
350,144.084,137.852,162.598,148.589,143.348,141.775,147.383,140.964,140.126,128.392,129.078,139.571,138.980,129.865,136.647,134.552,137.865,138.276,135.264,132.081,138.124,135.120,135.829
351,143.569,135.924,164.414,147.909,142.759,141.311,148.080,139.762,140.581,128.550,129.991,139.745,139.534,130.081,135.828,134.608,137.704,138.504,134.208,132.668,137.827,134.961,136.031
352,143.604,135.657,161.913,148.523,142.420,141.448,147.235,141.128,139.684,128.271,129.723,138.800,138.730,130.224,136.647,134.761,136.955,137.786,134.509,132.538,137.761,135.423,136.060
353,144.208,135.558,162.350,148.158,143.913,141.665,148.339,140.568,139.341,129.098,130.315,138.266,137.984,129.872,135.656,134.869,136.783,138.116,134.555,132.579,137.810,136.126,135.484
354,143.688,136.640,161.997,147.233,142.211,141.939,147.204,139.964,140.036,128.002,130.188,138.464,139.902,129.867,136.148,134.194,137.584,137.459,134.850,132.296,136.907,135.683,136.147
355,143.264,136.549,160.245,148.070,143.055,141.863,147.622,139.544,140.366,127.980,129.445,139.433,138.300,129.673,135.181,137.955,137.696,137.569,134.828,131.820,136.181,135.627,135.456
356,144.721,135.857,175.146,149.451,144.657,143.393,152.197,143.199,141.471,129.060,129.991,138.715,147.671,130.804,138.607,145.957,139.484,141.100,136.276,133.496,138.770,137.003,135.456
357,144.535,136.843,196.643,149.317,144.259,142.908,150.705,141.451,142.756,127.905,130.199,140.135,149.941,130.110,137.360,142.468,137.949,140.269,136.099,133.474,136.894,137.824,134.986
358,145.946,139.095,200.713,149.875,143.813,141.196,152.685,142.227,141.986,127.938,131.705,139.482,151.459,130.422,137.133,145.114,138.352,139.575,136.173,133.262,138.478,137.585,135.409
359,148.093,141.026,213.977,152.339,146.662,144.847,156.057,144.342,144.197,128.699,131.133,141.902,150.818,130.459,137.900,148.304,139.150,142.054,138.607,134.308,138.420,138.426,136.513
360,145.838,141.060,213.059,150.963,145.886,143.693,153.905,143.505,143.217,129.798,131.145,141.649,148.007,130.727,137.770,143.907,139.184,140.789,137.442,132.463,139.075,138.753,136.378
361,147.015,142.800,209.984,151.233,143.915,143.270,151.729,141.038,142.630,129.383,132.006,141.974,148.261,130.061,137.396,143.660,138.605,139.322,137.817,133.894,139.460,138.501,136.736
362,146.180,144.878,207.565,151.523,144.545,143.290,150.085,140.407,142.616,130.701,132.439,142.884,147.831,131.749,137.293,140.140,138.437,139.095,137.690,133.252,138.301,138.303,135.629
363,146.704,144.733,202.033,151.920,144.154,141.935,149.666,141.158,141.579,129.741,132.249,142.684,145.007,130.329,137.640,139.953,137.924,138.170,137.278,132.692,136.991,137.479,135.817
364,144.976,145.787,196.012,151.305,144.510,143.117,149.519,142.216,140.810,129.251,133.468,142.455,144.121,129.917,136.514,139.097,138.251,139.490,136.976,132.747,138.757,136.975,135.805
365,144.814,145.802,191.485,151.276,144.216,142.063,147.576,140.404,140.650,129.419,134.064,141.756,143.967,130.349,135.713,138.321,138.347,137.981,136.352,132.274,139.518,136.961,135.907
366,145.450,144.828,185.570,149.675,143.279,142.043,148.334,140.637,141.096,130.415,132.954,142.242,142.453,131.054,136.547,136.974,138.016,138.086,136.201,132.803,139.363,135.039,136.378
367,143.957,144.842,181.760,149.113,142.990,141.378,147.900,141.470,140.211,129.350,132.208,141.364,142.033,130.452,135.982,137.735,137.030,138.167,136.239,132.555,138.062,136.272,136.019
368,144.851,143.678,178.878,148.940,143.303,141.820,147.520,140.555,140.289,130.135,133.824,140.928,142.619,130.376,136.399,136.215,137.338,138.868,136.277,132.367,137.482,134.630,135.869
369,143.933,143.196,175.346,149.193,143.336,142.018,147.382,140.637,139.632,128.588,131.367,140.974,141.932,129.744,135.973,137.060,137.509,138.121,135.807,132.643,136.973,135.782,135.584
370,143.463,142.465,173.607,148.889,143.383,142.393,148.075,140.902,140.480,128.894,131.309,140.712,140.166,129.821,136.529,136.174,137.722,138.525,135.689,132.355,136.274,135.563,136.387
371,143.236,143.069,171.033,149.407,142.729,141.505,147.140,142.180,139.511,129.574,134.650,141.553,140.192,129.993,136.332,136.267,137.945,138.042,136.270,132.302,139.093,135.289,135.321
372,144.522,143.315,169.835,148.245,142.729,141.695,147.062,139.770,140.018,128.144,131.841,141.048,139.590,130.202,135.719,134.959,137.319,138.643,135.628,132.039,137.522,135.955,135.596
373,144.400,142.425,167.148,147.872,142.560,141.920,147.144,140.910,138.953,128.869,131.613,140.355,139.899,130.290,136.517,135.368,138.022,138.035,136.301,131.974,138.199,134.373,135.606
374,142.219,142.169,166.249,147.457,142.585,141.579,148.299,140.219,140.099,128.459,131.133,140.656,141.143,129.727,135.625,135.674,136.876,137.858,135.693,132.331,135.208,135.314,136.520
375,143.046,141.308,165.739,148.082,142.510,141.867,148.131,140.205,139.264,128.958,130.942,139.599,140.000,129.605,135.876,134.465,136.698,138.483,135.646,132.565,136.929,137.014,136.123
376,143.463,141.028,165.270,147.829,141.356,140.581,147.411,140.645,139.538,128.213,131.413,139.586,141.007,130.599,136.432,134.925,138.350,137.938,134.704,131.896,136.597,135.784,135.613
377,143.794,140.678,164.019,147.518,143.965,141.851,146.498,139.743,139.345,128.612,130.474,139.377,139.691,130.906,136.894,133.614,136.846,138.294,135.410,132.777,136.819,135.941,135.855
378,144.145,139.203,164.750,147.792,143.953,141.808,147.352,140.292,139.921,128.785,130.217,139.837,139.616,130.543,136.426,134.817,137.948,138.142,134.575,131.878,136.796,135.148,135.397
379,143.849,139.053,163.397,148.708,143.172,141.194,146.638,141.262,139.982,128.401,130.610,139.170,139.342,129.626,134.903,134.433,137.380,139.065,135.037,132.322,137.584,135.599,136.054
380,142.481,138.466,162.569,147.981,143.473,142.871,146.972,140.287,139.305,128.260,130.613,138.667,137.805,130.088,135.837,134.513,137.376,137.840,134.493,132.192,137.885,135.123,135.244
381,144.007,138.067,162.257,148.018,144.197,141.562,147.119,140.683,139.682,129.607,128.893,139.059,139.977,130.086,135.752,134.271,136.820,138.362,134.654,132.796,137.447,135.695,135.339
382,143.320,137.725,162.736,147.595,142.595,141.900,147.427,140.246,140.309,128.206,129.558,138.861,138.443,129.403,136.502,134.896,137.180,137.757,134.384,132.702,135.991,135.062,134.765
383,142.896,137.540,160.643,147.981,142.458,141.597,147.021,141.227,140.579,128.284,130.295,138.482,139.381,128.767,136.456,134.709,136.338,137.680,135.116,132.330,137.274,135.356,135.276
384,142.846,136.258,162.031,148.827,140.925,141.401,146.997,140.027,139.572,128.492,129.514,137.750,138.844,130.182,135.807,135.683,136.786,137.671,134.609,132.882,136.173,135.322,135.307
385,142.569,136.952,161.197,147.356,142.060,141.810,146.701,140.530,140.347,128.162,130.587,139.549,139.485,129.310,136.544,133.869,138.298,137.891,134.755,132.557,137.429,134.992,136.067
386,143.210,135.461,160.297,148.399,142.871,141.067,148.220,140.325,139.758,127.616,129.509,139.464,139.632,129.971,135.903,134.144,136.963,138.589,135.223,131.696,137.186,136.370,135.639
387,143.167,136.552,159.847,148.669,142.189,141.798,146.664,140.598,139.700,127.900,127.454,138.896,139.140,130.535,135.148,134.838,137.049,136.575,135.050,132.207,135.792,135.661,135.829
388,143.058,135.859,160.894,147.502,142.803,141.211,147.752,140.322,140.312,128.865,129.905,138.577,139.029,130.260,136.731,135.901,136.539,138.146,134.470,132.476,137.589,135.675,135.577
389,143.743,135.415,161.762,148.175,143.194,141.358,146.688,139.896,140.067,128.246,129.376,138.532,139.505,129.793,136.752,134.479,136.409,137.905,134.443,131.379,136.973,135.370,135.389
390,144.216,136.062,161.379,148.070,142.868,140.671,147.463,139.727,139.076,128.820,130.240,138.425,139.147,129.634,135.900,135.032,137.150,137.710,134.851,131.894,136.836,135.583,135.737
391,143.362,135.417,161.289,147.171,141.381,141.427,147.392,140.074,139.316,128.840,129.818,138.723,138.300,130.047,135.973,134.812,137.527,138.496,134.668,132.409,136.327,134.720,135.307
392,143.110,136.933,159.428,148.197,142.547,140.783,145.765,140.172,139.509,128.240,129.355,138.207,139.186,129.017,135.302,135.343,137.088,137.557,133.917,131.718,136.367,133.078,134.870
393,143.522,136.800,161.037,147.623,143.619,142.121,146.183,140.596,139.612,128.783,129.844,137.889,140.384,129.597,136.051,134.390,137.668,137.840,134.755,131.824,137.111,135.034,135.162
394,142.165,135.194,160.673,148.700,143.639,140.935,146.142,140.120,139.339,128.350,129.899,138.641,138.378,130.258,135.976,134.330,137.377,137.981,134.714,131.786,136.407,134.672,133.965
395,144.136,136.346,160.170,148.035,142.893,141.965,147.723,140.077,139.657,128.093,130.214,137.316,139.039,129.933,136.299,134.834,137.795,138.385,134.679,132.283,137.411,134.218,134.997
396,143.390,136.294,160.626,147.718,141.876,141.425,147.517,139.063,138.681,128.780,129.991,137.288,138.756,129.069,136.236,135.757,138.254,137.591,135.113,132.573,137.124,135.546,135.192
397,143.223,136.019,159.483,147.955,142.796,141.963,147.364,139.661,139.841,128.308,129.066,138.314,138.173,129.929,135.242,135.578,137.760,138.227,134.146,131.941,138.115,135.885,135.242
398,143.032,135.938,159.962,148.477,142.480,141.902,146.597,139.765,139.487,129.204,129.202,137.338,139.150,129.538,136.027,134.808,137.073,138.866,134.305,131.758,136.819,134.412,135.394
399,143.796,135.616,159.697,147.673,142.087,141.840,146.767,140.388,140.247,128.273,130.382,138.124,139.072,128.933,136.607,134.644,136.485,138.729,134.235,132.284,136.080,135.731,135.176
400,144.260,137.373,162.414,149.496,142.724,140.783,146.987,140.530,139.688,128.120,131.104,139.349,140.853,130.084,136.227,135.752,138.004,137.714,133.534,131.534,138.571,136.471,136.620
401,142.900,135.460,162.925,148.117,142.968,140.605,147.227,139.503,139.399,128.304,130.558,139.946,140.723,130.902,137.583,135.907,137.687,138.214,133.406,132.199,139.150,137.174,136.161
402,143.885,136.375,161.883,149.274,142.734,141.260,147.158,139.678,139.755,128.577,130.234,140.037,140.756,130.553,137.544,134.795,137.473,138.185,134.503,131.873,138.292,136.247,136.642
403,142.749,136.363,162.153,148.803,142.726,141.840,146.450,140.451,140.522,129.384,129.402,139.538,140.173,130.305,138.009,135.463,138.177,137.021,134.041,132.249,137.199,136.238,135.729
404,143.392,136.026,162.603,148.346,143.045,141.204,147.070,138.973,138.619,128.607,130.783,138.749,140.505,130.997,137.840,135.938,138.340,137.930,133.851,131.817,139.173,136.983,136.230
405,143.115,135.826,162.603,149.432,143.968,140.900,147.747,140.541,139.913,127.893,130.396,139.089,140.619,129.486,136.384,136.101,138.361,137.735,134.214,131.854,137.699,135.728,136.278
406,144.126,135.812,162.850,148.527,142.945,142.370,147.506,140.344,139.206,128.514,129.899,140.105,141.215,128.954,136.867,135.537,139.368,138.244,133.873,131.936,137.690,135.098,137.530
407,143.143,136.062,161.437,148.899,141.744,141.364,146.997,139.557,139.209,128.665,129.451,139.198,140.479,130.164,137.172,135.879,137.793,137.812,134.162,132.718,138.633,136.028,137.105
408,142.747,137.031,162.407,148.484,143.495,141.646,146.737,141.320,139.847,128.597,129.017,139.322,139.967,131.015,136.456,135.319,137.961,137.866,134.843,132.576,138.531,135.171,136.971
409,144.281,135.726,161.932,149.782,142.602,142.337,147.316,139.325,140.394,128.406,130.410,140.102,140.075,130.337,137.048,134.802,138.894,138.568,134.611,132.313,137.770,135.496,136.154
410,143.589,136.515,161.913,147.955,143.507,141.949,146.840,139.781,139.365,128.750,130.743,139.688,140.244,130.727,136.033,135.134,137.460,137.629,134.412,132.629,137.146,137.025,136.221
411,143.467,136.091,162.647,149.076,141.346,142.198,147.297,140.568,139.930,128.787,129.116,138.945,140.577,129.949,136.779,135.250,138.780,138.441,133.644,131.918,137.911,135.880,137.029
412,144.158,136.702,162.397,149.364,142.667,142.188,146.390,141.328,140.370,129.466,129.012,139.543,140.195,129.960,137.607,135.050,138.412,137.859,134.450,132.307,138.889,136.745,137.079
413,143.612,136.236,161.475,148.368,143.420,141.188,147.520,140.336,140.773,128.954,130.234,140.013,141.313,131.150,136.205,135.756,138.904,138.900,134.160,132.331,139.973,136.594,135.912
414,143.699,136.029,162.183,147.794,143.124,140.853,146.825,140.593,140.309,128.801,129.801,140.433,141.322,130.305,136.662,135.944,138.090,138.163,134.280,131.771,137.810,136.874,137.054
415,143.379,136.487,161.741,148.716,142.286,141.405,147.038,140.678,140.444,128.488,130.182,139.327,140.834,130.605,135.671,135.151,138.778,137.714,133.803,131.853,139.040,136.552,136.263
416,143.210,136.103,163.290,148.724,141.796,141.544,147.117,139.680,139.312,129.171,130.506,139.919,141.300,130.126,136.683,135.463,138.457,138.100,134.063,132.082,137.854,137.381,137.371
417,143.035,136.836,163.610,149.518,141.818,141.053,147.902,140.675,139.283,128.608,130.185,140.166,140.661,130.438,136.562,135.015,138.702,137.276,134.847,132.623,138.252,136.619,136.763
418,143.511,135.855,162.376,147.640,142.903,140.663,147.219,139.410,139.783,129.168,129.798,140.732,140.248,130.363,137.489,135.739,138.540,137.494,134.182,132.470,138.619,135.336,136.259
419,142.781,136.110,162.266,149.346,143.070,141.162,146.586,141.645,140.287,128.532,130.434,139.830,140.029,129.781,136.949,136.321,138.828,138.097,133.978,132.173,137.934,136.034,136.181
420,143.193,135.072,162.734,148.644,143.532,141.444,147.476,140.175,139.870,129.095,130.468,139.824,141.866,130.509,137.622,135.468,138.284,137.163,133.872,132.140,137.827,135.580,136.471
421,144.126,136.315,161.292,148.117,143.366,140.994,147.010,140.339,139.334,128.237,129.731,139.233,140.436,130.690,136.631,135.653,138.374,137.979,134.472,132.273,136.619,135.796,136.741
422,143.197,136.262,161.343,149.233,141.734,140.879,146.070,140.806,139.919,128.348,130.116,139.497,140.691,130.688,137.562,135.655,139.581,137.763,133.962,131.669,136.991,135.723,136.649
423,142.900,136.392,161.977,148.531,141.515,141.393,145.449,141.235,139.727,127.780,129.971,139.177,140.261,130.347,136.314,135.511,138.852,136.822,133.793,132.128,137.310,135.314,135.527
424,141.678,135.818,162.153,148.031,142.756,141.728,146.855,139.030,139.408,127.636,129.578,139.662,139.033,130.791,137.949,135.623,138.190,137.374,133.612,131.945,137.792,136.616,136.176
425,143.796,135.995,161.370,149.185,143.396,141.450,146.933,140.066,139.962,128.237,130.061,139.353,140.296,130.852,137.332,135.063,138.909,138.608,134.022,131.709,138.637,135.888,136.504
426,147.524,138.849,171.970,152.204,147.281,146.270,156.982,145.418,142.106,128.738,132.246,141.721,150.798,130.688,139.408,145.705,142.455,138.420,135.978,133.047,139.487,137.345,136.489
427,155.533,142.898,192.977,157.770,147.470,147.526,155.728,145.574,144.016,129.366,132.673,145.022,156.296,132.130,139.051,143.951,143.323,138.770,136.280,133.407,140.558,140.101,137.143
428,163.777,146.251,215.247,165.368,150.724,151.299,162.439,149.710,144.325,129.330,135.399,146.961,160.922,133.995,141.529,142.151,144.756,140.155,137.896,134.426,143.367,141.115,138.934
429,168.011,150.079,225.673,168.249,150.219,150.877,161.392,149.850,143.908,130.016,134.480,148.501,166.446,135.138,143.640,141.073,144.349,139.105,137.372,134.568,143.960,141.485,139.352
430,168.039,150.480,223.574,172.601,146.366,150.867,156.736,148.844,142.162,130.377,134.682,148.098,168.007,136.631,145.272,139.032,143.946,139.260,136.975,134.446,146.434,140.630,141.100
431,163.585,150.520,224.090,174.107,146.244,148.294,153.918,148.251,140.592,129.628,135.191,148.982,168.388,137.388,146.193,137.763,142.801,137.947,136.004,134.707,145.230,140.426,140.321
432,173.095,151.315,229.659,177.243,150.092,151.476,159.949,152.235,142.016,130.408,135.032,149.057,169.730,137.304,146.710,137.834,142.786,139.309,139.223,135.700,148.841,140.913,141.953
433,182.387,152.613,233.939,181.695,150.617,152.587,160.551,152.249,143.875,130.630,137.763,149.460,172.511,138.123,150.073,137.981,145.210,139.772,141.004,136.033,146.730,141.591,143.199
434,175.167,150.578,229.576,178.866,147.577,149.836,156.871,149.421,143.361,131.350,137.590,149.026,172.293,138.560,147.888,137.485,144.871,140.350,141.442,135.487,147.628,142.275,142.377
435,166.777,150.139,224.835,176.749,147.164,147.568,154.512,147.451,142.079,131.173,135.179,149.251,169.671,137.619,147.215,136.778,143.201,138.696,140.529,135.175,146.230,140.443,142.318
436,162.415,148.442,218.287,172.066,144.604,145.669,151.551,144.790,140.756,130.958,136.618,148.872,165.759,136.609,145.151,136.737,141.792,138.120,138.087,133.756,144.257,139.392,141.549
437,158.385,148.499,211.412,166.255,143.520,143.830,150.608,143.874,141.079,130.752,136.390,148.336,164.498,135.278,142.502,136.619,141.132,137.754,138.426,133.595,143.858,137.644,140.699
438,155.245,146.554,202.212,162.630,144.577,143.613,149.098,142.776,140.060,129.430,134.731,147.453,161.772,134.218,142.610,136.657,140.151,137.337,137.885,133.105,143.801,137.958,139.442
439,153.535,147.160,198.908,158.704,142.450,142.949,149.179,141.945,139.711,129.463,135.228,146.588,159.664,133.155,139.921,136.896,139.332,139.016,136.993,132.798,140.442,136.599,138.684
440,149.480,145.608,190.598,156.004,143.246,143.086,148.801,141.273,139.700,130.189,133.815,146.736,158.443,132.840,139.157,134.841,139.201,138.571,136.441,131.963,140.102,136.434,138.261
441,148.204,142.959,186.664,155.490,142.955,142.458,147.455,140.978,139.910,129.377,135.694,144.804,154.401,132.229,139.423,136.084,138.049,138.030,136.069,132.271,139.270,137.510,138.560
442,148.126,143.241,182.430,152.623,143.306,142.104,147.719,140.115,139.457,129.231,132.801,144.935,152.739,132.273,138.734,136.621,138.401,138.058,136.463,131.898,139.593,135.941,137.311
443,147.277,141.799,180.247,152.623,143.729,141.930,147.961,141.623,139.606,128.372,132.642,144.843,152.078,131.386,138.967,136.345,137.699,137.453,135.121,132.255,138.460,136.630,138.014
444,146.742,141.838,176.790,152.671,142.510,141.585,147.243,140.855,140.720,129.789,130.942,145.333,150.205,132.071,137.502,137.280,137.010,137.937,135.702,132.549,139.013,135.938,137.207
445,146.175,140.527,174.386,150.107,142.607,141.873,148.108,141.842,139.477,127.898,132.130,144.521,150.293,131.442,138.807,135.576,138.518,137.448,135.001,132.183,138.717,135.913,137.573
446,144.532,139.885,173.132,150.802,142.065,142.192,147.458,140.566,139.836,129.100,131.298,144.002,148.651,131.111,136.915,135.425,138.265,138.237,135.452,131.925,138.004,136.067,137.250
