 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23
289,140.569,132.554,156.028,143.527,138.517,137.507,142.584,136.713,136.181,126.650,127.283,135.902,136.902,127.965,133.864,134.618,134.380,134.346,132.220,130.215,134.566,131.541,132.073
290,139.911,131.330,155.852,144.045,137.669,137.247,142.915,136.954,135.433,127.036,127.465,137.039,135.394,127.607,133.073,133.414,135.377,135.420,132.553,130.471,134.319,132.347,131.801
291,139.820,132.296,155.461,143.745,137.806,137.027,143.207,137.281,135.626,126.636,126.358,136.353,137.596,127.922,133.644,134.123,134.359,135.065,131.809,130.291,135.726,132.619,132.463
292,139.757,131.255,155.809,144.486,138.557,136.841,143.018,135.344,136.626,125.975,125.988,135.719,136.485,127.373,134.326,133.108,133.993,135.798,132.185,130.821,134.398,132.524,131.794
293,139.918,132.151,155.616,144.531,138.229,137.170,143.044,136.699,136.152,126.934,127.740,136.643,137.593,127.209,133.743,133.310,134.504,136.156,131.418,130.457,134.332,132.022,132.202
294,139.968,131.833,156.160,143.938,137.331,136.765,142.070,136.508,137.453,126.381,127.962,136.377,137.436,128.017,134.242,133.336,134.004,135.250,132.207,130.231,134.031,132.426,131.560
295,140.558,131.838,155.176,143.877,138.799,137.170,143.633,137.126,135.720,125.976,126.965,136.861,136.638,127.287,133.752,134.002,134.817,134.729,132.529,130.455,133.212,131.882,131.921
296,139.652,131.898,155.741,143.529,137.841,137.335,142.318,137.027,136.440,126.213,126.624,136.006,137.857,126.761,134.205,133.028,133.639,135.729,132.974,130.532,134.243,132.199,132.342
297,139.993,132.079,155.861,144.058,137.627,136.493,143.072,136.601,135.845,126.732,127.289,135.532,136.570,127.690,134.063,132.787,134.389,135.091,132.571,130.345,134.642,132.824,131.767
298,139.463,132.188,155.967,144.584,138.498,136.339,143.501,136.954,136.161,126.457,127.743,136.087,137.436,127.970,133.997,133.595,134.401,135.295,132.264,130.619,135.150,132.204,131.630
299,139.801,133.038,154.496,144.206,138.657,137.376,143.091,137.000,136.260,126.969,127.110,136.458,138.163,127.504,133.423,134.330,134.979,135.139,132.479,130.096,135.314,132.751,132.067
300,140.121,131.494,155.423,144.710,138.216,137.877,143.258,137.025,136.771,126.455,127.081,136.109,137.248,127.278,133.236,133.737,134.566,135.538,132.603,130.221,134.460,131.910,131.706
301,140.441,131.905,154.677,143.946,139.624,137.204,143.809,137.161,137.146,126.204,127.413,135.823,136.339,127.504,133.293,133.743,135.561,135.144,132.334,130.350,134.084,130.692,132.036
302,139.214,132.157,155.623,145.399,138.458,137.932,143.163,137.467,135.153,126.146,126.777,136.373,136.912,126.774,134.266,133.761,133.781,135.295,132.770,131.126,133.522,132.700,132.413
303,139.394,131.793,154.795,143.226,139.664,137.599,143.119,137.216,136.614,125.916,126.483,135.560,137.293,127.749,133.447,134.438,134.627,135.984,132.631,130.884,134.699,131.992,131.786
304,139.797,132.361,155.028,143.928,138.022,136.710,142.514,136.798,135.579,126.193,127.153,136.259,136.792,127.639,133.819,132.813,134.546,135.404,132.766,130.166,133.345,131.821,132.219
305,139.853,131.508,155.217,144.344,138.970,137.583,142.475,136.372,135.847,126.169,126.882,135.963,136.987,126.798,133.647,133.823,134.668,134.907,132.315,130.505,134.509,132.196,132.775
306,139.041,131.945,156.739,144.949,138.037,137.286,142.808,136.249,136.486,126.025,126.879,135.869,136.453,127.769,133.849,133.455,134.740,135.569,132.707,129.968,136.128,131.773,132.990
307,140.442,132.654,155.299,144.103,137.701,137.890,143.848,136.355,136.516,125.831,126.043,135.893,137.857,127.366,133.737,133.140,134.256,135.949,131.856,130.482,135.089,131.768,131.895
308,140.606,132.394,154.751,144.027,137.724,137.204,142.755,136.577,135.359,125.497,128.364,135.168,136.775,126.823,135.163,133.806,134.919,135.401,133.095,130.574,135.115,131.910,131.991
309,139.978,131.826,153.864,144.414,138.570,137.771,143.475,137.027,135.686,126.515,127.445,136.373,138.345,127.503,134.106,134.090,135.030,135.385,132.496,130.321,133.774,130.829,132.135
310,139.268,133.430,155.765,143.839,138.172,137.247,142.326,135.915,135.543,126.281,126.465,134.848,137.248,126.553,134.284,133.601,135.298,134.779,132.336,130.289,134.619,131.247,131.332
311,139.344,132.420,155.285,144.031,137.776,136.865,142.757,136.060,135.718,126.597,126.983,135.506,136.704,127.477,133.946,133.267,134.729,135.367,132.427,130.829,134.133,131.667,132.344
312,139.467,132.260,156.518,144.673,138.622,137.112,143.587,137.240,135.637,126.794,127.665,136.139,136.495,127.187,132.647,133.451,134.636,135.130,132.355,131.267,134.155,131.011,132.416
313,138.885,132.399,155.250,143.449,138.826,136.675,143.465,137.213,136.123,125.324,126.272,135.418,136.378,127.358,134.695,133.843,134.701,134.425,133.178,130.439,133.615,131.431,132.090
314,140.082,132.417,154.857,144.722,137.881,137.495,143.295,135.694,136.653,126.967,126.049,135.427,136.710,127.245,134.456,133.935,134.780,135.023,131.817,130.236,134.615,132.045,132.161
315,139.496,131.924,155.261,144.837,138.418,136.822,143.525,136.407,135.606,125.905,127.543,135.495,136.984,127.342,133.665,133.172,134.608,134.854,131.942,130.428,134.040,131.647,132.114
316,139.513,132.523,154.529,144.290,138.413,136.268,143.002,136.224,136.652,126.042,127.098,137.296,136.261,127.361,133.653,133.920,133.930,134.981,131.493,130.048,133.531,132.227,132.439
317,139.654,131.630,154.765,144.389,137.664,136.900,143.414,136.683,135.949,126.169,128.095,136.224,136.739,126.772,133.619,133.664,135.460,135.192,132.737,130.954,134.000,131.779,132.192
318,138.913,132.754,155.633,144.924,137.905,137.401,142.436,137.885,137.141,126.251,126.751,134.279,137.192,126.258,134.583,133.826,134.446,135.515,132.269,130.769,134.726,131.527,131.915
319,140.054,132.776,155.038,143.872,136.980,136.659,143.917,137.115,136.388,125.288,126.786,135.848,137.779,126.420,132.867,135.282,135.412,136.007,132.522,130.855,134.717,132.143,131.874
320,142.762,134.888,161.814,146.329,143.731,141.190,149.533,142.120,137.249,126.953,128.277,137.124,140.068,127.732,134.308,144.306,136.214,135.557,133.124,131.276,135.367,132.395,132.606
321,143.526,138.478,166.292,147.718,144.194,139.632,148.781,139.907,138.206,127.973,128.064,140.891,138.746,128.860,133.656,140.549,135.948,134.891,134.285,131.761,135.235,133.499,133.159
322,146.740,139.516,172.381,151.093,146.333,141.714,148.808,142.716,139.412,127.689,129.434,142.035,140.498,128.364,134.541,144.453,138.240,135.592,136.207,131.976,135.805,135.045,133.775
323,149.667,141.892,179.454,153.969,146.883,143.890,149.661,142.596,140.087,127.982,131.225,144.209,142.127,129.570,135.196,147.257,137.952,136.868,136.479,132.357,137.363,134.630,134.936
324,149.717,143.238,180.108,155.292,146.784,143.311,147.604,140.623,140.596,127.264,130.263,144.767,142.860,129.850,136.218,143.504,138.808,136.511,137.166,132.574,138.301,135.020,135.088
325,148.452,143.480,179.501,157.693,145.400,141.984,146.941,141.568,140.751,128.428,130.179,143.680,144.375,130.454,136.269,140.539,137.918,136.018,136.472,131.690,139.801,133.734,135.706
326,145.952,142.184,176.703,156.992,142.960,140.088,145.501,137.964,139.924,128.896,131.526,143.887,141.440,129.506,134.776,139.271,136.840,135.791,135.286,131.590,139.301,134.303,135.173
327,144.270,142.081,173.774,154.407,140.154,138.464,144.499,138.921,137.565,128.685,130.355,143.037,140.274,129.405,134.604,139.330,136.195,135.413,134.558,131.308,137.243,133.196,135.349
328,142.335,142.635,170.499,154.412,140.279,137.035,143.905,137.287,138.031,128.581,131.312,143.664,139.463,128.283,134.363,136.713,136.379,135.000,133.435,130.719,138.504,132.529,136.000
329,142.792,141.895,167.416,152.222,139.435,138.088,144.179,136.792,137.347,129.067,130.601,142.558,138.772,128.680,135.498,136.812,135.334,136.000,133.656,129.875,136.137,131.389,133.328
330,141.740,139.449,167.148,148.893,138.866,136.828,143.401,138.284,137.435,127.953,129.931,141.939,138.788,129.368,133.644,136.321,135.042,135.875,132.483,130.037,136.792,132.826,133.587
331,142.195,139.198,163.826,148.533,139.485,137.550,143.243,137.459,136.468,128.151,129.257,141.573,138.124,127.956,133.837,135.129,135.064,134.900,132.848,130.845,136.580,132.950,132.997
332,140.944,138.015,161.696,147.276,139.174,136.892,143.953,137.951,135.706,127.760,128.899,141.434,137.954,128.189,134.317,135.674,134.539,136.218,133.020,131.170,136.407,132.896,132.199
333,141.723,136.312,160.435,145.821,138.846,137.135,143.793,136.366,136.462,126.596,129.020,139.817,137.651,128.604,133.489,135.461,134.784,135.506,132.631,130.329,133.549,132.532,132.516
334,140.578,136.145,158.937,144.944,138.000,137.875,142.227,136.262,135.708,127.415,129.223,140.484,138.827,128.352,132.888,134.991,133.994,135.042,133.183,130.536,135.013,132.384,132.667
335,140.413,135.339,158.765,144.704,138.545,137.587,143.051,136.454,135.542,127.791,128.136,139.226,137.407,127.432,133.906,134.582,134.430,135.464,132.616,129.914,135.323,131.980,133.610
336,140.203,135.193,157.414,146.237,137.786,136.746,143.429,137.358,135.612,126.413,127.780,138.562,136.554,127.078,133.825,134.590,134.714,135.220,132.145,130.553,133.540,131.087,132.591
337,140.123,134.520,158.995,145.109,138.545,137.491,142.282,137.642,136.260,126.687,127.824,139.431,137.169,127.292,134.640,134.690,134.481,135.930,132.805,130.242,134.097,131.717,132.751
338,140.119,133.363,156.823,144.593,138.679,137.350,142.886,137.462,135.619,126.009,127.688,138.102,137.586,128.059,132.931,134.634,134.945,135.476,132.412,130.316,134.589,131.952,132.235
339,139.965,134.334,158.525,145.095,137.734,136.564,143.161,136.298,136.213,126.313,127.520,137.904,136.850,127.455,134.033,134.235,133.039,135.112,132.797,130.520,135.589,131.555,132.133
340,139.318,132.750,156.828,144.504,138.886,137.538,142.646,136.981,136.105,126.570,126.306,137.919,137.967,127.180,134.384,135.179,134.454,135.583,132.930,130.406,133.500,130.725,131.444
341,139.996,133.466,157.165,143.934,137.515,136.761,142.374,135.888,135.809,126.461,127.064,137.311,137.495,127.831,134.341,133.424,134.478,134.991,131.993,130.185,134.385,132.056,132.038
342,139.550,133.620,156.800,144.644,138.525,136.577,142.982,138.096,135.913,126.936,127.202,137.525,136.948,127.083,133.066,134.065,134.284,135.483,131.592,130.055,134.438,130.731,131.767
343,139.165,132.334,156.353,144.973,138.341,136.877,142.708,136.440,136.135,125.818,127.457,136.558,136.326,127.366,133.976,134.823,134.180,134.924,132.117,130.129,135.226,132.193,131.971
344,139.283,132.031,157.059,142.840,137.480,136.982,143.639,136.536,135.917,126.144,127.040,136.518,137.912,127.794,132.789,133.769,134.668,135.209,132.344,130.857,134.089,131.499,132.104
345,139.156,132.725,157.129,144.477,138.774,136.139,143.362,136.945,135.995,125.481,126.373,136.327,136.958,127.228,133.272,134.487,134.109,136.053,132.737,130.400,134.748,131.300,131.299
346,138.612,132.212,157.092,144.482,138.540,137.317,143.506,136.413,135.204,126.903,127.029,137.584,136.033,126.811,133.109,134.231,135.096,134.529,132.501,130.493,135.142,132.064,132.261
347,140.147,131.513,154.850,143.578,137.600,136.022,142.480,136.243,135.664,126.326,126.801,136.824,136.407,127.336,133.341,133.591,134.470,134.770,132.825,130.806,133.704,131.437,132.275
348,139.309,132.136,155.466,145.078,137.612,135.644,142.856,136.628,136.325,126.379,126.431,135.956,137.052,127.858,134.574,133.966,133.894,135.873,132.194,130.483,134.566,132.538,132.157
349,138.898,131.043,154.776,144.198,136.776,136.419,142.506,136.281,135.635,127.113,126.225,136.830,136.160,128.020,134.526,134.435,134.999,135.026,132.280,130.735,133.447,132.311,132.033
350,140.108,131.637,156.727,144.342,138.555,136.704,141.808,136.522,136.406,126.310,126.962,136.658,135.743,127.012,133.498,133.862,133.924,134.974,131.301,129.510,134.265,132.350,131.803
351,139.370,132.270,154.750,144.356,137.848,136.695,143.445,135.945,136.069,126.550,126.882,136.150,136.671,127.447,134.133,133.002,133.831,135.274,132.137,129.692,132.642,131.269,131.687
352,139.115,132.248,155.249,144.019,137.164,136.967,142.546,136.492,135.466,125.483,126.988,137.031,136.984,127.562,133.157,133.711,133.966,135.009,132.215,130.224,134.673,131.941,132.206
353,140.022,131.503,154.031,143.484,137.779,137.045,142.732,135.216,136.323,126.259,126.029,137.906,136.616,127.056,133.565,133.812,133.659,135.678,131.991,129.844,133.686,131.683,132.048
354,139.454,131.807,155.233,144.086,136.833,136.137,143.175,136.642,135.206,126.226,127.084,135.100,137.114,127.452,132.628,133.007,134.228,134.612,131.549,129.809,134.274,131.950,131.969
355,139.409,132.040,155.857,142.601,138.485,136.720,141.925,136.923,135.105,125.608,126.139,136.617,135.427,128.039,134.544,134.114,134.063,135.515,132.385,129.961,134.381,131.566,131.851
356,139.602,131.783,154.348,144.220,138.152,135.847,142.697,136.210,136.058,125.328,127.468,136.057,136.883,127.248,133.529,133.823,134.557,135.153,130.956,130.171,132.876,131.146,131.580
357,139.340,132.563,154.673,143.650,138.072,137.227,142.082,136.530,134.762,126.714,127.139,135.595,136.612,126.708,132.308,133.638,133.421,134.262,132.139,130.788,133.363,130.597,131.725
358,138.987,131.134,155.057,143.235,137.420,135.796,142.971,135.751,136.298,125.792,126.962,135.026,136.319,127.268,132.858,132.950,133.439,134.554,131.943,129.867,134.805,132.230,131.820
359,139.574,132.909,154.464,143.222,138.585,137.059,141.958,137.208,135.375,126.189,127.451,136.213,136.573,127.297,134.589,134.267,134.653,134.694,131.974,129.786,131.522,131.768,131.558
360,139.020,132.098,154.567,144.185,138.209,136.296,142.690,136.762,135.370,125.714,127.434,136.342,136.537,127.132,132.764,133.416,134.109,134.991,132.632,129.821,134.460,131.465,131.121
361,139.327,132.108,154.762,143.940,137.296,136.389,142.201,136.303,136.998,126.352,127.303,136.322,135.954,127.583,133.906,132.687,134.657,134.726,132.470,129.704,134.841,131.695,131.504
362,140.126,132.787,155.301,143.428,137.816,136.595,143.551,136.451,135.487,126.135,125.249,134.738,135.945,127.088,132.740,133.778,134.033,134.663,131.792,130.178,134.226,130.378,131.791
363,139.639,132.076,154.723,143.825,137.174,136.695,142.077,137.254,135.523,125.687,126.957,136.656,136.554,127.437,134.066,133.763,135.292,135.176,132.417,130.005,135.000,131.689,131.435
364,139.909,132.138,154.795,143.321,137.808,135.890,141.959,136.260,135.036,127.299,126.095,136.743,135.772,126.823,133.671,132.869,134.466,134.638,131.768,129.866,134.465,131.714,131.860
365,139.065,132.401,155.713,142.630,137.540,137.196,142.385,136.137,136.292,125.352,125.829,135.662,136.974,127.693,132.184,133.944,135.006,134.483,131.127,130.357,132.712,131.700,131.763
366,140.147,131.806,154.209,143.951,137.836,136.732,142.594,137.699,136.372,125.920,127.197,136.129,137.114,127.386,134.039,133.651,134.897,134.882,132.269,130.707,133.407,132.420,132.173
367,138.851,131.327,155.132,143.949,138.179,137.076,142.636,135.984,135.892,126.457,126.913,135.024,135.915,126.919,133.813,133.757,134.853,134.982,131.815,130.208,134.659,131.947,132.038
368,140.366,132.762,154.181,143.459,137.403,135.775,142.380,136.820,134.740,126.373,125.679,136.009,136.147,127.218,133.399,133.306,134.744,134.241,132.644,129.975,134.341,131.389,131.741
369,139.751,132.520,154.584,143.064,138.619,136.413,142.222,136.727,135.946,126.667,125.962,135.841,137.290,127.002,133.323,133.261,134.299,135.054,131.612,130.209,134.053,131.650,132.302
370,139.273,132.110,154.193,143.998,138.169,137.384,142.866,136.555,135.832,124.918,127.746,136.240,136.922,127.685,133.628,133.703,134.314,134.390,132.522,130.425,133.323,131.347,131.838
371,139.078,132.993,154.727,143.887,136.692,136.583,141.830,136.107,135.543,125.630,126.092,135.980,136.697,127.236,133.619,133.127,134.844,134.023,131.997,130.173,134.664,131.627,131.610
372,138.468,132.417,154.499,143.772,137.741,136.977,141.945,136.388,135.852,127.086,126.361,135.482,137.306,127.020,133.985,133.882,135.271,134.441,131.400,130.480,134.226,131.067,130.965
373,139.275,132.184,155.263,143.730,138.445,136.249,142.586,136.544,136.159,126.024,126.277,135.952,136.645,126.673,133.109,133.487,134.704,134.555,131.276,130.162,134.097,131.367,131.506
374,138.619,131.429,154.117,142.944,138.139,136.074,143.165,136.530,134.605,125.712,126.572,136.107,137.003,127.128,133.254,133.957,133.424,135.311,132.434,129.936,133.084,131.877,132.024
375,138.838,132.907,155.527,144.010,137.249,136.249,142.746,136.205,135.569,125.576,126.688,134.401,135.909,126.850,133.758,133.688,134.680,134.902,131.640,129.698,133.363,130.473,131.095
376,139.372,131.921,155.522,142.899,137.679,137.358,142.796,136.101,135.341,126.049,126.517,136.161,137.007,127.853,134.175,133.634,135.192,135.185,132.434,130.024,134.637,131.462,131.257
377,138.954,133.281,153.490,144.257,137.642,136.781,141.987,135.361,135.155,125.559,127.543,134.586,136.495,126.718,133.583,134.506,135.165,134.473,131.611,129.867,132.394,132.305,132.606
378,139.377,132.580,155.513,144.177,136.930,136.333,143.223,136.257,135.166,126.268,127.098,135.677,136.062,126.573,134.057,133.787,134.888,134.272,131.545,130.433,134.947,131.966,132.166
379,139.019,132.559,154.459,143.632,137.368,136.225,143.437,135.959,135.177,125.803,126.986,135.684,137.290,127.616,132.888,133.847,135.722,134.659,131.868,130.195,134.004,131.969,131.934
380,138.961,132.112,154.066,143.469,137.955,136.750,143.560,136.749,134.736,125.893,126.821,135.998,137.489,127.175,133.767,133.823,134.743,134.455,131.926,130.188,134.938,131.289,132.142
381,138.758,132.723,155.357,143.842,137.858,136.611,142.382,136.251,135.361,126.641,127.058,134.440,136.752,127.250,133.269,133.810,134.705,135.162,131.840,129.773,133.301,131.762,131.428
382,139.561,132.552,154.607,143.589,138.226,137.231,142.330,136.423,135.469,126.251,126.671,135.736,136.208,127.358,132.779,132.677,134.621,134.663,131.918,130.054,134.805,132.868,131.520
383,139.033,133.496,154.475,143.981,137.328,137.211,141.884,135.131,135.471,126.552,127.405,134.691,137.687,127.425,133.520,134.000,134.692,135.063,132.603,129.688,133.230,132.199,132.320
384,139.277,132.831,154.678,143.021,137.448,136.581,142.644,136.227,136.022,126.494,126.066,134.974,137.987,127.137,133.680,134.174,135.392,135.376,131.555,129.637,134.659,131.678,132.891
385,139.498,132.542,155.327,144.695,137.978,136.454,143.039,135.404,134.968,126.466,126.538,135.462,136.606,126.278,134.094,134.123,134.229,134.708,131.877,129.274,134.469,132.501,131.971
386,140.582,132.410,155.407,144.453,137.527,136.832,142.956,136.631,135.213,126.676,127.020,134.933,136.505,128.277,133.934,133.461,134.376,135.221,132.235,130.096,133.721,132.266,130.832
387,139.998,132.429,155.640,143.533,138.179,136.407,142.409,136.273,135.872,126.286,126.277,135.294,136.723,127.305,132.882,133.823,135.984,134.450,131.848,129.983,133.013,132.073,132.309
388,141.327,134.133,159.270,146.881,142.565,139.716,147.997,140.937,137.159,126.801,128.197,136.882,141.365,127.821,133.846,140.782,137.240,134.858,133.224,131.337,134.739,133.059,133.040
389,143.604,137.859,169.398,150.089,141.022,140.609,147.765,141.066,139.482,127.284,128.960,140.309,146.287,128.535,135.347,141.966,138.754,136.162,133.642,131.529,135.075,134.793,132.914
390,143.121,139.688,172.117,152.636,140.734,140.575,144.579,140.115,139.177,127.827,130.275,141.656,144.801,128.671,135.356,139.731,138.575,135.313,133.656,131.102,136.270,133.347,133.292
391,147.037,141.821,175.348,154.926,140.988,140.280,145.600,141.298,139.238,128.015,130.376,143.501,145.371,129.324,135.441,138.537,138.829,135.378,134.627,131.071,136.389,133.930,133.720
392,146.139,142.382,177.529,155.121,141.386,141.023,144.741,139.932,138.296,127.339,130.538,145.614,144.717,129.696,134.502,136.623,138.994,134.580,134.177,130.816,137.190,134.132,134.276
393,144.783,143.143,178.266,154.920,140.264,139.616,143.165,139.358,137.274,128.335,131.439,145.503,139.739,131.074,135.329,136.674,138.555,135.371,134.863,130.388,137.456,135.961,134.938
394,144.578,142.819,177.694,155.296,139.490,138.669,143.731,139.716,137.532,129.242,131.491,145.536,139.391,130.152,134.190,136.267,138.668,135.573,134.332,130.656,138.668,134.462,135.174
395,144.928,143.401,179.097,155.516,140.776,138.708,142.899,138.626,138.269,128.876,130.512,144.458,140.371,129.681,134.843,134.114,137.993,134.919,133.751,129.953,139.903,133.560,134.332
396,143.061,142.038,175.430,153.414,137.948,137.599,143.219,138.568,136.958,128.202,130.332,145.007,139.336,129.437,134.066,134.894,137.915,134.803,134.661,130.585,137.845,133.585,134.604
397,141.353,141.769,172.320,150.407,138.500,138.055,141.817,136.669,136.583,129.095,129.272,144.135,138.290,129.094,133.810,134.718,137.728,135.712,133.859,130.566,138.757,134.129,134.187
398,141.257,140.387,168.857,149.584,139.122,136.526,142.873,136.331,136.298,127.761,129.301,144.468,138.671,128.118,133.375,134.431,137.708,134.325,133.311,129.981,137.195,132.703,133.541
399,140.106,140.250,168.210,147.586,138.470,137.517,142.863,137.208,136.745,128.783,129.275,142.922,138.394,129.005,133.121,134.261,136.356,134.888,133.243,129.858,137.071,132.300,133.950
400,140.597,139.680,164.037,145.934,138.627,137.166,141.773,137.358,135.244,128.102,129.413,142.155,136.893,127.425,133.326,134.164,136.335,134.844,132.660,130.088,135.124,132.504,133.121
401,139.881,138.224,162.355,146.909,137.883,136.765,142.204,135.601,135.729,128.464,128.919,141.830,138.036,128.251,132.982,133.550,135.942,135.035,132.780,129.924,135.261,131.137,132.563
402,140.892,136.415,161.776,146.185,137.363,137.184,143.201,136.183,135.475,127.055,128.202,141.091,137.264,126.814,133.000,135.168,135.633,135.986,131.232,130.158,135.527,132.387,133.054
403,140.535,136.644,159.045,145.226,138.540,136.975,142.688,136.123,135.708,127.372,128.269,140.553,137.834,128.013,133.027,134.955,135.374,134.452,132.189,130.427,136.274,132.204,132.634
404,139.840,135.138,158.163,145.646,137.316,137.262,142.323,136.115,135.381,127.064,127.546,139.360,136.065,127.781,133.517,133.938,135.597,134.058,132.375,129.759,136.066,131.333,131.534
405,139.660,135.040,158.017,145.089,138.445,136.646,142.630,135.626,135.226,126.273,127.087,138.591,137.049,126.852,133.952,134.726,134.747,135.241,132.157,130.153,134.456,131.868,132.446
406,139.465,134.728,158.590,143.835,138.933,136.618,143.563,136.967,136.365,126.705,126.754,138.712,136.166,127.428,133.773,133.086,134.666,134.807,131.781,130.852,134.929,131.969,131.841
407,139.318,134.892,156.077,143.755,139.261,136.955,142.902,135.563,136.148,127.439,128.072,138.460,139.111,127.646,134.834,133.185,134.052,134.963,132.342,130.257,134.969,131.905,132.328
408,138.844,134.146,156.748,143.953,138.440,136.025,142.111,135.549,135.581,126.550,126.792,137.335,135.941,127.295,133.088,133.882,134.136,134.842,132.266,130.671,134.487,131.740,131.945
409,139.357,133.673,155.713,143.449,138.734,136.254,142.615,136.145,135.114,126.009,127.084,137.998,135.941,127.319,134.568,134.701,134.162,134.912,131.557,130.639,136.411,131.989,131.965
410,139.740,133.339,157.030,144.385,137.843,136.104,142.631,136.825,135.556,127.029,127.564,136.885,135.850,127.995,133.495,133.381,133.966,134.541,131.964,129.863,132.323,131.936,131.969
411,139.903,133.642,156.165,144.862,138.381,136.683,142.467,136.191,134.792,126.537,127.824,137.128,138.026,127.420,132.807,134.058,134.741,134.961,132.587,130.453,134.765,131.426,132.342
412,140.229,133.095,155.704,142.998,137.692,136.644,142.561,136.117,134.998,126.126,126.760,137.928,137.107,127.096,133.613,133.287,133.819,134.993,131.740,130.236,134.956,131.896,132.173
413,139.755,131.762,155.139,144.516,137.607,137.254,142.964,136.842,136.413,126.949,126.737,137.381,135.860,126.781,133.831,134.071,134.648,134.292,132.194,130.927,133.664,130.429,131.047
414,139.294,132.570,155.031,143.940,137.896,137.468,142.961,136.896,135.810,126.089,126.708,137.475,138.042,127.159,133.459,133.323,134.246,135.214,133.248,130.116,133.327,131.361,132.012
415,138.836,132.351,156.664,144.025,137.833,136.624,143.227,135.995,136.262,126.554,128.165,136.538,137.570,126.998,134.302,133.771,134.175,134.893,132.266,130.892,133.460,131.636,132.767
416,139.292,132.547,155.683,143.510,138.052,137.386,143.033,135.880,134.838,125.046,126.512,136.714,137.179,127.423,133.583,134.338,134.165,135.536,132.712,130.219,135.035,131.717,131.703
417,138.606,132.293,155.104,143.420,138.299,136.450,141.900,135.992,135.942,126.322,126.344,136.810,136.456,128.224,134.903,133.021,134.204,135.098,131.836,130.260,134.230,131.950,131.368
418,139.061,132.034,154.510,143.097,138.015,136.354,142.736,136.361,135.412,126.568,127.413,136.551,135.472,127.573,134.532,133.741,133.609,135.726,132.348,130.489,135.261,131.098,132.734
419,139.019,131.256,155.362,143.912,137.731,136.100,141.685,136.680,135.244,125.862,126.266,136.268,136.423,127.585,133.344,134.662,133.958,134.388,131.226,129.887,134.084,131.493,131.651
420,139.260,132.028,154.823,143.642,137.177,136.511,142.276,135.311,135.682,126.301,126.789,135.634,137.495,127.577,133.230,133.722,134.428,134.620,132.433,130.444,132.969,132.303,131.149
421,138.561,131.871,154.367,144.134,137.677,136.888,142.677,136.525,136.556,126.220,125.876,136.684,136.866,127.013,134.287,133.636,134.355,135.134,131.901,130.523,134.664,131.008,131.827
422,139.299,131.246,154.666,143.988,136.711,136.955,142.354,136.456,135.527,126.146,125.980,135.913,137.186,127.064,132.924,133.425,134.753,135.399,132.666,130.316,134.633,132.490,131.164
423,138.349,132.048,155.174,143.743,138.629,136.716,142.723,135.213,134.507,125.801,126.728,136.717,136.277,126.501,133.088,134.632,134.186,134.606,132.274,129.741,133.416,132.042,132.041
424,140.171,131.993,154.569,143.093,138.007,136.507,142.462,136.932,135.394,125.796,126.665,135.218,136.124,127.663,133.994,132.886,134.142,135.436,133.080,130.714,135.319,131.824,132.095
425,139.578,132.504,154.687,143.233,136.689,135.736,141.687,136.175,135.917,125.475,127.118,135.871,137.241,127.533,134.272,134.151,134.692,134.524,131.979,130.266,134.836,132.053,131.114
426,137.901,131.606,155.198,143.918,137.500,136.808,141.984,135.191,135.726,126.046,126.974,135.776,135.951,127.051,133.704,133.927,133.731,134.858,132.797,129.770,133.752,131.711,131.739
427,139.232,132.568,155.254,143.807,137.510,136.575,142.458,136.486,136.099,126.386,126.607,135.621,137.101,127.447,134.743,134.116,134.033,135.009,132.186,130.448,135.124,131.518,131.449
428,139.279,131.954,154.588,144.350,138.030,136.487,143.375,136.560,135.417,125.536,126.922,135.065,136.068,126.902,133.190,132.996,134.442,135.091,132.538,130.124,133.965,132.384,131.387
429,138.911,131.596,154.261,143.093,137.769,137.178,142.189,135.511,135.648,126.526,127.095,135.542,137.554,126.604,132.269,133.563,134.740,135.005,131.861,129.834,132.934,131.605,131.504
430,139.584,131.718,154.163,144.175,138.786,136.497,141.713,137.295,135.466,126.270,126.945,135.741,137.121,126.992,134.773,134.233,134.027,134.580,132.135,129.787,132.699,131.790,131.432
431,138.944,132.792,154.275,143.418,138.167,136.344,142.268,137.057,135.083,126.676,126.532,134.604,136.720,126.766,132.918,133.011,134.274,133.764,132.249,130.016,134.814,131.832,131.658
432,138.457,131.181,154.306,143.545,137.060,136.513,142.607,135.880,135.551,126.195,126.408,135.773,135.042,127.271,132.610,133.575,134.909,134.295,131.562,129.908,133.491,130.538,131.276
433,139.100,131.757,154.278,142.825,137.251,136.892,142.091,137.270,135.531,125.592,126.324,135.351,135.811,127.503,132.671,133.769,134.897,134.968,132.389,130.181,134.562,131.532,131.627
434,138.539,132.139,155.005,144.002,138.139,136.031,142.777,136.399,135.296,126.046,126.809,135.623,136.381,126.971,133.692,133.713,134.478,134.666,132.511,130.371,134.327,131.672,131.750
435,139.195,131.986,154.421,143.405,137.428,135.773,142.170,136.765,135.249,125.845,127.266,135.085,134.502,126.186,132.245,133.991,134.504,134.858,131.533,130.633,133.973,132.140,131.527
