 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56
563,31.624,25.206,27.796,34.549,216.806,19.120,19.160,21.715,29.115,22.344,25.212,33.146,27.028,26.205,28.227,29.748,27.951,32.874,49.048,25.352,24.539,24.941,20.912,22.356,34.261,25.691,29.888,28.456,34.611,37.334,24.870,32.769,25.235,26.714,26.715,29.102,40.923,32.344,21.746,26.530,21.465,24.835,23.080,25.052,30.841,29.914,26.556,25.582,22.766,23.844,25.197,23.646,24.901,22.091,21.545,29.740
564,31.423,25.157,27.520,34.175,224.427,19.253,19.106,21.870,29.088,22.734,25.659,33.032,26.814,26.222,28.385,29.763,27.626,32.982,46.824,25.085,24.084,24.114,20.360,22.195,34.329,25.246,29.862,27.519,34.502,38.588,25.024,32.782,25.585,26.690,26.781,28.866,40.810,32.361,21.677,26.646,21.478,24.152,23.068,24.526,30.365,30.419,26.210,25.524,23.203,23.729,25.083,23.603,25.100,21.831,21.585,29.426
565,31.516,25.154,27.302,33.419,222.396,19.548,19.261,22.017,29.513,24.200,25.176,33.693,27.268,26.525,28.581,29.581,27.786,36.348,50.410,25.620,26.426,26.455,21.169,22.441,35.809,25.914,29.628,29.675,34.629,39.222,24.950,32.651,25.374,27.053,26.702,28.979,40.344,32.466,22.124,26.760,21.859,25.192,23.000,24.649,30.886,30.814,26.636,25.636,23.178,23.953,25.395,24.475,24.849,21.998,21.691,29.634
566,31.230,25.033,27.245,33.262,218.146,19.127,19.255,22.085,29.518,24.200,25.518,33.370,27.205,26.358,28.629,29.692,27.743,36.974,52.534,26.282,28.547,27.064,21.816,22.771,35.057,26.108,29.952,30.989,34.478,38.144,24.855,32.733,25.585,26.877,26.601,28.888,39.897,32.655,22.003,26.628,21.938,24.684,23.155,24.570,30.810,30.230,26.560,25.579,22.868,23.725,25.772,24.800,24.966,21.915,21.683,29.773
567,30.830,25.007,26.949,33.161,214.050,19.307,19.346,21.840,29.243,23.550,25.776,33.082,27.099,26.514,28.496,29.705,27.633,36.136,50.471,25.800,26.005,25.594,20.875,22.568,34.268,25.307,29.766,29.459,34.234,39.753,24.917,32.592,25.368,26.896,26.781,28.941,39.974,32.736,22.086,26.508,21.743,24.519,22.805,24.685,30.648,30.182,26.665,25.152,23.005,24.010,25.486,23.954,24.977,21.819,21.573,29.579
568,30.445,25.110,26.890,33.018,210.080,19.392,18.968,21.932,29.310,24.803,25.329,33.544,27.440,26.548,28.773,30.000,27.633,38.857,47.944,25.613,25.179,25.020,21.232,22.017,34.582,24.992,29.319,29.314,34.811,41.213,24.875,32.864,26.174,26.923,27.009,29.200,40.928,32.746,22.222,26.707,22.228,25.478,22.944,24.805,30.854,30.052,26.474,25.527,23.010,23.959,25.207,23.859,24.906,21.680,21.727,29.645
569,30.128,24.865,26.337,33.072,209.262,19.717,19.096,22.226,28.996,24.841,25.376,35.307,28.120,26.098,28.827,29.626,28.186,39.676,45.896,25.430,24.629,24.332,21.232,22.093,33.963,24.959,29.702,29.583,35.193,40.217,25.039,34.126,26.662,27.564,26.965,29.491,42.010,33.164,22.035,26.620,22.752,26.210,22.880,24.805,31.010,30.189,26.453,26.413,23.188,24.295,25.152,23.954,25.016,21.569,21.610,29.930
570,29.656,24.954,26.267,36.044,208.287,19.380,19.293,22.626,29.226,24.441,26.047,39.193,28.519,26.379,28.380,29.596,28.243,39.236,44.254,25.505,24.055,24.129,21.033,22.246,33.109,25.011,29.856,28.827,35.538,39.819,24.857,37.869,29.603,29.484,34.022,33.006,45.431,33.891,21.942,26.791,22.992,28.352,23.956,26.841,31.533,30.103,26.544,26.791,23.569,24.631,24.970,23.976,25.030,21.779,21.671,29.839
571,29.546,24.868,26.408,38.823,207.961,19.434,18.995,22.862,29.650,24.234,26.271,40.089,28.317,26.395,28.317,29.948,28.170,38.515,43.183,25.553,23.671,24.401,20.379,21.932,32.499,24.843,29.862,27.717,35.280,38.858,24.979,38.646,30.109,30.181,37.947,36.059,47.154,35.226,21.778,26.980,23.023,28.934,25.195,27.446,31.286,30.237,26.683,26.544,23.838,24.237,24.731,23.607,25.046,21.703,21.782,29.386
572,29.256,25.057,26.194,38.837,215.480,19.289,18.872,22.889,29.447,23.562,25.671,38.918,27.946,26.397,28.567,29.622,27.875,37.779,41.962,25.520,23.384,23.936,20.243,22.119,32.132,24.616,29.293,27.403,35.209,37.414,25.150,38.579,28.838,30.853,36.364,36.950,47.451,36.539,21.692,26.711,23.236,28.937,25.287,27.833,31.425,30.234,26.991,26.281,24.015,24.593,24.621,23.894,25.078,21.722,21.749,29.083
573,29.052,25.021,26.057,38.537,214.748,19.217,18.894,22.534,29.588,23.341,25.294,37.633,27.687,26.379,28.773,29.718,27.905,36.718,40.834,25.464,23.482,24.163,19.805,21.958,31.374,24.865,29.324,27.371,34.963,36.664,25.124,37.270,26.724,30.171,33.219,34.932,47.082,37.615,21.988,26.709,23.309,27.815,24.960,27.618,31.048,30.017,26.622,26.112,23.574,24.298,24.613,23.978,25.091,21.431,21.632,28.508
574,28.995,25.010,25.969,37.990,210.775,19.458,18.915,22.511,29.527,23.075,25.365,36.285,27.526,26.317,28.516,29.632,27.480,35.808,40.241,25.225,23.450,23.663,19.732,21.949,31.149,24.793,29.569,26.721,34.607,35.453,24.889,35.761,26.256,29.427,30.456,33.255,47.097,37.345,21.856,26.539,23.084,26.306,23.825,26.251,30.892,29.715,26.733,25.756,23.909,24.132,24.481,23.668,24.913,21.759,21.614,28.138
575,28.868,25.074,25.853,37.435,206.849,19.518,19.043,22.168,29.327,22.728,25.929,35.595,27.338,26.390,28.561,29.705,27.362,35.512,41.209,25.143,24.382,24.238,20.452,22.195,30.174,24.972,29.511,27.378,34.430,34.574,24.988,34.885,25.550,28.602,28.974,31.870,46.364,36.409,21.844,26.789,22.761,25.453,23.331,25.781,30.844,30.241,26.786,25.788,23.071,23.831,24.635,23.657,24.963,21.627,21.555,27.981
576,28.806,25.086,25.492,37.185,204.658,19.464,19.122,21.981,29.097,22.831,25.306,34.547,27.433,26.493,28.892,29.578,27.380,34.782,47.971,25.902,30.621,27.203,22.790,22.085,30.130,26.735,29.548,31.088,34.701,33.879,24.781,34.057,25.600,28.363,28.154,30.721,45.862,37.183,21.821,26.910,22.549,24.734,23.375,25.331,30.949,29.966,26.503,25.507,23.513,23.864,24.899,24.302,24.895,21.662,21.715,27.824
577,28.631,24.921,25.453,37.416,204.169,19.265,18.984,21.943,29.345,22.922,25.059,34.025,27.219,26.340,29.020,29.813,27.402,34.207,50.067,25.994,29.726,27.609,22.912,22.492,29.796,26.378,29.340,31.276,34.239,33.428,25.000,33.821,25.688,27.709,27.474,30.399,46.123,36.722,21.646,26.824,22.223,24.451,23.211,24.845,30.898,30.151,26.610,25.596,23.289,24.105,25.008,23.918,24.943,21.598,21.766,28.161
578,28.674,25.156,25.473,37.414,204.350,19.355,18.814,21.809,29.080,22.697,25.529,33.728,27.352,26.222,28.547,29.566,27.302,33.992,50.519,26.170,27.887,26.832,22.088,21.805,29.516,25.884,29.910,30.650,34.229,32.819,24.887,33.541,25.597,27.671,27.281,29.830,44.774,36.047,21.761,26.558,21.958,24.372,23.064,24.833,30.625,30.113,26.727,25.309,23.325,24.024,25.172,23.685,24.883,21.804,21.680,27.754
579,28.617,25.083,25.129,36.966,218.254,19.428,18.707,21.717,29.137,22.484,25.129,33.570,27.139,26.194,28.731,29.727,27.068,33.606,48.101,25.970,25.618,25.069,21.537,22.297,29.410,25.511,30.170,28.788,34.522,32.197,24.880,33.444,25.397,27.158,27.175,29.569,45.774,35.544,21.452,26.586,21.778,24.420,22.952,24.853,30.870,30.292,26.301,25.266,23.000,23.739,25.093,23.523,25.007,21.732,21.771,27.545
580,28.429,25.046,24.816,36.875,215.728,19.235,18.915,21.609,29.040,22.462,25.776,33.500,27.003,26.297,28.377,29.538,27.061,32.915,48.060,25.857,25.168,25.411,21.279,22.449,30.105,25.696,30.037,29.011,34.879,32.510,24.851,33.498,25.612,27.117,27.219,29.392,44.764,34.838,21.602,26.581,21.660,24.089,23.024,24.837,30.879,29.814,26.465,25.077,23.162,23.722,25.213,23.672,24.976,21.627,21.695,27.550
581,28.272,24.935,24.945,36.787,209.734,18.843,18.649,21.866,29.027,22.487,25.659,33.025,26.952,26.210,28.405,29.800,27.085,33.206,46.174,25.287,24.484,24.748,20.640,21.746,30.170,25.025,29.495,27.933,34.123,32.451,24.983,32.892,25.441,26.971,27.053,29.206,42.892,34.907,21.513,26.543,21.419,24.243,22.645,24.741,30.800,30.134,26.745,25.292,23.355,23.939,24.856,23.432,24.782,21.612,21.720,27.874
582,28.154,24.943,24.878,36.477,206.656,19.054,18.543,21.702,29.115,22.400,25.306,32.820,27.082,26.297,28.601,29.690,27.305,32.565,44.826,25.043,23.413,24.391,20.526,22.110,30.489,24.776,29.218,27.283,33.998,33.135,24.708,33.054,25.659,26.901,26.816,29.286,43.005,34.309,21.732,26.742,21.504,24.025,22.968,24.765,30.644,30.151,26.492,25.281,23.025,23.790,24.864,23.247,25.028,21.800,21.820,27.393
583,28.356,25.022,24.684,36.336,212.487,18.988,18.707,21.662,29.527,22.631,25.082,32.617,27.173,26.359,28.810,29.581,28.182,31.999,43.278,24.677,23.592,24.178,20.015,21.915,30.010,24.619,29.888,26.993,34.110,33.579,24.837,33.075,25.312,26.912,27.136,29.228,42.974,34.162,21.879,26.623,21.205,24.119,23.080,24.522,30.997,30.034,26.424,25.501,22.863,24.000,24.757,23.544,24.882,21.697,21.739,27.267
584,28.263,25.010,24.684,36.074,213.715,19.392,18.936,21.638,29.296,24.231,25.141,33.984,27.607,26.279,28.198,29.677,27.862,34.427,43.297,25.035,24.429,24.342,20.757,22.246,29.488,25.144,29.559,27.647,35.068,33.554,24.916,33.020,25.538,27.208,27.149,29.506,43.841,33.332,21.908,26.418,21.882,26.200,22.841,24.940,30.619,31.625,26.554,25.450,23.010,24.047,24.860,24.184,24.947,21.738,21.708,27.492
585,28.054,24.900,24.706,35.851,208.546,19.211,19.069,21.834,29.571,24.975,25.435,34.566,27.507,26.290,28.703,29.714,27.853,36.096,46.720,25.802,26.226,26.158,21.471,21.949,29.471,25.619,29.894,30.057,34.645,32.931,24.952,33.184,25.294,27.097,27.105,29.273,43.564,33.855,22.352,26.567,22.151,26.089,23.076,24.789,30.762,31.186,26.588,25.579,23.289,23.797,25.345,24.319,24.917,21.831,21.688,27.754
586,27.976,24.953,24.502,35.867,207.089,19.343,19.090,21.747,28.907,24.359,25.141,34.000,27.525,26.270,28.810,29.497,27.779,35.977,45.180,25.575,24.895,25.485,20.871,22.008,28.983,25.077,29.495,28.657,34.430,32.833,24.989,32.851,25.224,26.890,26.632,29.286,42.467,33.703,22.320,26.622,21.998,25.078,22.765,24.741,30.530,30.512,26.704,25.676,22.970,23.956,25.063,24.022,25.074,21.501,21.725,27.519
587,28.136,24.868,24.373,36.320,218.140,19.440,19.484,21.657,28.991,24.047,24.776,34.047,27.339,26.384,28.238,29.568,27.512,35.683,43.362,25.542,24.113,24.371,20.415,22.305,29.448,25.064,29.681,27.537,34.725,32.661,24.873,32.923,25.635,27.101,26.697,29.254,43.369,33.349,22.058,26.498,21.919,24.759,22.988,24.948,30.803,30.034,26.533,25.378,23.091,23.925,24.979,23.980,24.804,21.674,21.722,27.229
588,27.842,25.025,24.243,36.143,215.052,19.536,18.963,21.668,29.013,24.325,24.871,33.342,27.194,26.447,28.688,29.716,27.517,37.639,43.523,25.527,24.274,24.634,20.540,22.305,30.156,25.182,29.707,28.353,34.562,32.611,24.877,32.846,25.294,27.307,26.961,29.167,42.764,33.611,22.170,26.760,22.322,24.985,22.757,24.558,30.829,30.313,26.358,25.605,23.188,24.003,24.800,23.954,24.931,21.755,21.702,27.527
589,27.838,25.637,24.253,36.145,211.010,19.392,19.362,21.770,29.084,24.322,25.965,33.661,27.228,26.683,28.660,29.477,27.702,39.027,47.189,26.114,26.037,25.955,21.335,21.975,30.163,25.525,29.681,30.201,34.576,33.023,24.953,32.993,25.512,27.292,26.912,29.289,41.826,33.193,22.455,26.738,22.453,24.833,22.892,24.562,30.467,30.165,26.503,25.410,22.990,23.990,25.035,23.488,25.097,21.748,21.742,27.647
590,27.802,25.341,24.090,35.630,207.497,19.253,19.250,21.877,29.416,23.709,25.141,33.491,27.205,26.039,28.737,29.667,27.490,38.360,45.481,25.818,24.974,25.228,20.912,22.424,29.736,25.232,29.340,29.113,34.350,32.327,24.974,33.170,25.553,27.133,26.741,29.124,41.364,33.138,22.225,26.812,22.231,24.542,22.629,24.733,30.714,30.124,26.456,25.410,23.162,23.783,25.152,23.646,24.960,21.647,21.705,27.465
591,27.901,25.270,23.753,35.907,210.650,19.386,19.441,21.694,29.009,23.259,24.812,33.063,27.162,26.278,28.867,29.701,27.292,37.102,43.586,25.233,23.863,24.342,20.217,22.110,29.149,25.028,29.426,27.898,34.245,32.021,24.838,33.067,25.391,27.133,26.829,29.105,40.646,32.865,22.006,26.666,21.992,24.165,22.506,24.685,30.816,30.189,26.349,25.450,23.122,23.939,24.689,23.625,24.954,21.837,21.766,27.488
592,27.928,25.079,23.910,35.726,218.561,19.861,19.553,21.630,28.991,23.191,25.118,33.108,27.012,26.379,28.555,29.652,27.136,36.190,42.284,24.691,23.684,23.693,20.221,21.915,29.565,24.992,29.729,26.830,34.459,31.572,24.956,32.754,25.165,27.093,26.961,29.007,42.190,32.805,21.963,26.464,21.744,24.230,22.781,24.713,30.940,30.344,26.597,25.381,22.909,23.566,24.721,23.445,24.856,21.664,21.673,27.064
593,29.115,26.050,26.737,35.835,218.437,19.777,19.356,21.583,29.093,22.969,24.906,32.750,27.194,26.228,28.575,29.570,27.090,35.762,45.896,25.321,26.189,24.960,21.963,22.534,29.438,26.610,29.809,29.643,34.403,31.625,24.856,32.775,25.488,26.930,26.864,29.207,40.492,33.200,21.939,26.612,21.501,24.106,22.948,24.641,30.483,30.292,26.868,25.510,22.954,23.736,25.329,23.952,25.028,22.678,21.820,27.277
594,33.249,27.289,30.894,35.954,220.049,19.602,19.277,21.640,29.084,22.666,25.165,32.744,26.931,26.153,28.329,29.624,27.413,35.137,49.790,25.754,26.353,24.822,21.923,22.407,30.142,27.392,29.888,30.558,35.014,33.275,24.841,32.872,25.447,26.872,26.908,29.164,41.313,32.803,21.974,26.719,21.318,24.071,23.167,24.598,30.505,30.196,26.743,25.335,23.223,23.678,25.603,23.983,24.918,23.897,21.722,27.506
595,39.263,27.962,31.531,35.918,214.272,19.380,18.963,21.747,29.376,24.206,25.400,33.424,27.098,26.418,28.436,29.675,27.910,37.670,49.571,25.972,24.947,25.104,21.607,22.966,32.979,26.470,30.027,30.943,34.804,34.984,25.000,33.095,25.541,26.989,26.899,29.032,40.549,32.870,22.343,26.878,21.811,25.456,23.032,24.550,30.714,30.581,26.793,25.364,23.127,23.925,25.613,24.039,24.854,24.353,21.906,28.341
596,46.030,28.791,31.520,35.610,218.874,19.452,19.064,21.874,29.358,25.044,25.212,35.120,27.142,26.326,28.654,29.695,28.175,39.168,50.482,26.371,25.037,24.723,21.699,24.534,35.481,26.699,30.426,30.926,35.263,37.009,25.021,33.523,25.485,27.216,26.820,29.133,40.790,32.302,22.003,26.428,22.027,25.891,23.291,24.968,30.733,30.495,26.588,25.705,22.980,24.224,25.512,23.894,24.952,24.002,21.934,29.178
597,51.547,29.182,31.533,35.726,217.794,19.380,18.878,22.151,29.646,25.128,25.388,37.671,27.259,26.192,28.756,29.908,28.204,42.376,51.808,26.619,24.532,25.183,21.066,25.458,39.689,26.431,29.665,31.431,35.239,38.849,25.180,34.377,25.576,27.593,26.873,29.227,40.487,32.812,22.179,26.638,22.197,25.322,22.988,24.514,30.717,30.168,26.597,26.032,22.827,23.898,25.734,23.829,25.114,23.592,21.943,30.145
598,55.696,29.839,31.718,35.072,213.113,19.145,18.793,22.302,29.796,24.516,26.012,40.468,27.205,26.324,28.929,29.501,28.061,45.004,48.807,26.497,24.158,24.668,20.456,26.364,43.119,26.124,30.314,30.018,35.202,40.817,25.582,34.323,25.406,27.700,27.289,29.211,40.226,33.299,22.193,26.984,22.763,25.208,22.908,24.741,31.127,30.131,26.663,25.665,22.868,23.969,25.522,23.711,25.009,23.563,21.862,30.419
599,58.042,29.858,31.735,34.742,209.784,19.217,18.718,22.277,29.279,23.975,26.353,43.608,27.231,26.196,28.351,29.314,27.734,46.584,46.853,26.174,23.647,24.411,20.346,26.305,44.125,25.986,29.835,29.039,34.720,42.540,25.724,33.720,25.491,27.313,26.614,28.919,39.487,33.314,21.937,26.569,22.680,24.813,22.446,24.709,30.876,30.392,26.535,25.450,23.198,24.027,25.291,23.701,24.985,23.489,21.895,30.686
600,58.986,30.300,31.873,34.950,216.882,19.241,18.894,22.332,29.226,23.825,26.541,46.000,27.136,26.420,28.414,29.546,27.652,47.547,44.900,25.572,23.513,24.327,20.210,26.890,44.718,25.464,29.803,27.845,34.686,43.728,25.972,33.607,25.359,27.319,26.724,28.975,39.738,33.181,21.922,26.868,22.459,24.476,22.900,24.936,31.197,30.137,26.847,25.407,23.102,23.854,25.031,23.584,25.189,23.734,21.841,31.017
601,59.623,30.384,31.833,35.006,219.425,18.898,18.660,22.268,29.403,23.150,26.106,48.028,27.205,26.345,28.538,29.652,28.293,48.250,43.339,26.151,23.432,24.045,20.088,27.331,45.913,25.470,29.872,27.724,34.675,45.055,26.833,33.277,25.453,27.992,27.202,29.164,40.805,33.180,21.297,26.778,22.821,25.425,22.940,25.088,30.765,30.182,26.811,25.352,23.234,23.922,25.008,23.907,24.976,23.942,21.939,31.105
602,60.994,30.175,31.924,35.250,215.342,19.133,18.660,22.170,29.292,23.025,27.047,47.522,27.232,26.589,28.606,29.548,28.392,47.826,42.254,25.993,23.545,24.149,19.982,27.263,44.827,25.669,29.441,27.830,34.691,45.041,27.544,33.025,25.391,28.979,26.610,29.196,40.738,32.979,21.009,26.711,23.145,25.557,22.689,24.693,30.787,30.103,26.663,25.350,23.157,23.912,24.802,24.024,25.071,23.893,21.852,30.829
603,62.309,30.153,31.533,35.097,211.788,19.205,18.633,22.036,29.540,22.950,26.318,46.269,27.341,26.375,28.833,29.589,27.886,48.148,41.232,26.066,23.432,23.817,19.875,28.508,46.218,25.384,29.665,27.481,34.904,45.025,28.047,33.192,25.535,29.610,26.912,29.330,41.108,33.672,21.519,26.691,23.298,25.301,22.685,24.534,30.537,30.117,26.715,25.327,23.010,23.600,24.499,23.861,25.104,23.926,21.863,31.099
604,62.324,30.032,31.973,34.777,211.695,19.169,18.548,22.021,29.035,22.919,26.388,46.294,27.227,26.315,28.479,29.755,28.060,48.705,40.486,26.005,23.187,24.168,19.849,28.356,47.597,25.633,29.617,27.385,34.702,44.922,27.901,33.513,25.538,29.633,27.105,29.025,41.554,34.188,21.207,26.702,23.125,24.975,22.873,24.618,31.190,30.460,26.745,25.481,23.152,23.929,24.588,23.794,25.103,24.425,21.909,31.151
605,62.253,29.926,32.002,35.048,221.926,18.904,18.755,22.089,29.487,22.909,26.624,48.924,27.484,26.470,28.584,29.714,28.337,48.107,39.677,26.223,23.203,23.970,19.684,28.076,47.308,25.528,29.660,27.039,35.123,45.327,28.498,34.641,25.682,30.684,27.193,29.656,43.856,34.558,20.980,26.664,23.478,26.132,23.167,24.641,31.175,30.251,26.932,25.765,23.234,24.254,24.479,23.666,25.150,24.491,21.919,31.304
606,62.724,29.880,32.027,35.839,218.017,19.096,18.303,22.247,29.518,22.797,26.835,49.737,27.572,26.416,28.306,29.628,28.442,47.951,39.208,25.958,23.266,24.119,19.658,28.475,46.384,25.630,29.537,26.912,35.129,46.062,28.534,35.946,27.262,31.888,28.675,30.560,44.800,36.199,21.159,26.763,23.641,26.549,23.422,24.861,30.975,31.120,26.795,25.668,23.396,24.298,24.311,23.698,24.887,24.351,21.980,31.006
607,61.354,29.834,31.616,38.682,215.524,19.175,18.771,22.543,29.593,22.925,26.600,52.171,27.484,26.539,28.558,29.391,29.060,48.611,38.908,26.002,23.234,23.738,19.794,28.017,45.403,25.517,29.303,26.919,35.554,46.755,28.746,39.251,32.788,35.482,36.895,34.938,46.549,37.052,21.254,26.655,24.113,29.737,24.785,25.785,31.787,30.375,27.068,26.759,24.792,24.488,24.334,23.529,25.115,23.546,21.715,31.076
608,60.254,29.648,31.910,39.680,212.918,19.054,18.335,22.404,29.562,22.597,27.447,53.155,27.392,26.552,28.433,29.503,28.630,48.093,38.503,25.638,23.387,24.104,19.625,28.102,44.163,25.177,29.601,26.724,34.846,46.751,28.294,38.530,30.297,35.460,35.338,34.762,46.277,36.408,21.032,26.855,23.797,28.030,24.339,25.382,30.994,30.340,26.813,26.266,24.614,24.620,24.365,23.670,25.153,23.291,21.981,30.502
609,60.207,29.281,31.790,40.006,211.926,18.994,18.691,22.355,29.022,22.425,27.047,57.690,27.284,26.178,28.312,29.755,28.136,47.923,38.340,25.321,23.337,23.589,19.721,27.449,44.166,25.224,29.883,26.707,35.092,46.824,27.638,36.657,27.929,34.319,31.623,33.351,46.785,35.827,20.919,26.630,23.616,26.537,23.438,25.215,31.105,30.175,26.875,25.662,24.442,24.193,24.344,23.642,24.938,22.746,21.870,30.593
610,59.211,29.373,31.724,40.249,222.425,19.078,18.468,22.447,29.478,22.556,27.376,60.984,27.520,26.534,28.314,29.538,27.939,47.668,38.125,24.914,23.376,23.832,19.621,27.381,43.594,25.287,29.681,26.569,35.143,47.293,27.444,35.382,26.821,33.160,29.395,31.750,46.795,35.288,20.885,26.548,23.282,25.433,23.490,24.829,30.816,30.220,26.811,25.599,23.878,24.105,24.142,23.495,25.039,22.534,21.922,30.236
611,57.832,29.526,31.922,40.056,220.604,19.078,18.665,22.440,29.102,22.516,27.412,59.222,27.127,26.167,28.487,29.301,27.873,47.938,37.952,24.870,23.458,23.762,19.603,26.907,42.945,25.235,29.809,26.558,35.006,46.741,26.905,34.979,26.044,32.185,28.175,30.884,47.092,35.207,20.556,26.530,23.166,25.253,23.235,24.996,30.876,30.595,26.759,25.453,23.741,23.834,24.261,23.594,24.937,22.223,21.870,30.419
612,55.951,29.256,31.753,39.507,217.025,18.910,18.723,22.294,29.283,22.478,28.000,57.775,27.326,26.103,28.564,29.555,27.773,47.676,37.770,25.026,23.147,23.941,19.684,26.720,41.557,25.088,29.314,26.597,34.909,46.124,26.619,34.334,25.824,32.327,27.952,30.394,47.523,35.694,20.671,26.488,23.521,25.413,23.215,24.677,30.832,30.182,26.574,25.616,23.472,23.708,24.145,23.777,24.994,22.264,21.698,30.362
613,54.556,28.860,31.331,39.642,220.718,18.904,18.553,21.872,28.916,22.303,27.271,57.316,27.130,26.198,28.382,29.654,27.755,47.055,37.595,25.053,23.187,23.579,19.757,26.347,41.159,25.229,29.633,26.336,34.967,45.066,26.625,33.905,25.671,31.319,27.535,30.004,47.415,36.565,20.939,26.600,23.423,25.165,23.183,24.952,30.276,30.309,26.513,25.504,23.330,23.732,24.112,23.731,24.927,21.800,21.892,29.952
614,52.536,28.715,31.531,39.437,219.650,18.813,18.702,22.032,28.801,22.500,27.365,53.848,27.249,26.301,28.544,29.497,27.655,46.315,37.684,24.967,23.242,24.020,19.680,26.119,40.194,25.127,29.372,26.537,34.705,44.178,26.081,33.798,25.941,31.220,27.504,30.404,45.985,36.563,20.931,26.579,23.593,25.959,23.255,24.773,31.248,30.378,26.690,25.630,23.269,24.376,24.071,23.544,24.990,21.899,21.794,30.262
615,52.445,28.163,31.253,39.555,216.740,18.952,18.989,21.991,29.093,22.331,26.871,55.494,27.288,26.327,28.643,29.753,27.435,46.100,37.420,24.973,23.271,24.158,19.632,25.907,41.260,25.276,29.761,26.643,34.975,44.732,26.653,33.908,25.653,30.610,27.246,30.232,46.979,36.204,21.141,26.419,23.412,25.438,23.024,24.980,30.829,30.416,27.075,25.330,23.706,23.756,23.992,23.529,24.858,22.136,21.872,30.072
616,51.184,27.800,31.255,40.352,214.365,19.428,19.043,21.919,28.889,22.331,27.306,56.519,27.041,26.324,28.286,29.531,27.551,45.533,37.505,24.618,23.229,23.698,19.735,26.059,41.356,24.876,29.676,26.148,34.868,44.801,26.946,33.520,25.750,29.703,27.342,30.025,47.138,35.815,21.277,26.569,22.993,25.003,23.088,24.801,30.644,30.062,27.526,25.281,23.320,24.010,23.982,23.510,24.970,22.105,21.890,30.496
617,49.473,27.063,31.139,39.980,223.767,19.012,18.644,22.038,29.088,22.322,27.106,59.193,27.137,26.310,28.382,29.613,27.385,44.773,37.070,24.741,23.408,23.708,19.555,25.525,40.088,25.000,29.537,26.389,34.916,44.002,26.825,33.675,25.594,29.674,27.544,30.079,48.021,35.321,21.256,26.650,22.933,25.286,23.299,24.673,30.714,30.357,27.125,25.410,23.371,24.017,24.182,23.902,24.931,22.120,21.911,30.134
618,47.760,26.249,30.916,39.922,222.569,19.241,18.809,21.949,29.341,22.594,27.447,60.323,27.325,26.322,28.535,29.297,27.466,45.364,37.127,24.600,23.521,23.678,19.438,25.381,39.780,25.003,29.622,26.198,35.011,43.773,26.529,33.580,25.376,29.077,27.079,29.649,47.759,35.687,21.225,26.641,23.023,25.218,23.048,24.865,30.625,30.577,26.585,25.728,22.995,24.075,24.235,23.751,24.918,21.903,21.836,30.136
619,45.517,26.387,31.006,39.573,216.790,19.181,18.771,22.023,29.159,22.516,27.576,56.184,27.127,26.429,28.377,29.583,27.519,45.216,37.206,24.807,23.100,23.644,19.665,25.093,38.555,25.271,29.633,26.145,34.772,42.300,26.141,33.484,25.559,29.513,26.978,29.921,46.579,37.147,21.571,26.605,23.510,25.919,23.084,25.207,31.270,30.388,26.606,25.582,23.173,24.058,23.965,23.584,24.895,21.827,21.739,29.874
620,44.422,26.338,30.678,38.809,220.381,19.367,18.867,21.974,28.863,22.253,26.941,55.902,27.041,26.180,28.297,29.437,27.291,44.228,37.320,24.669,23.445,23.975,19.651,24.712,37.620,25.069,29.782,26.410,35.156,41.970,25.928,33.102,25.603,29.182,27.526,30.206,47.518,38.691,21.476,26.396,23.720,26.304,23.175,26.227,30.717,30.392,26.574,25.605,23.431,24.051,23.988,23.751,24.986,21.839,21.833,29.678
621,43.033,26.014,30.349,38.527,225.035,19.090,18.553,21.974,28.597,22.481,27.235,54.313,27.227,26.406,28.235,29.301,27.314,43.339,36.846,24.641,23.239,23.624,19.820,24.263,37.528,25.008,29.628,26.244,34.935,42.584,25.674,33.064,25.774,28.708,27.368,30.233,47.610,38.874,21.375,26.576,23.734,25.861,23.641,26.390,30.616,30.076,26.533,26.040,23.193,23.895,24.045,23.566,25.067,21.753,21.769,29.128
622,42.219,25.549,30.247,38.833,221.417,18.958,18.665,21.857,28.951,22.294,27.376,51.750,27.012,26.194,28.309,29.318,27.327,42.025,36.955,24.660,23.271,23.792,19.515,24.068,36.684,25.014,29.814,25.890,34.578,41.659,25.530,33.489,27.047,28.342,29.140,31.331,47.390,39.606,21.516,26.775,23.611,25.709,23.936,26.044,30.575,30.151,26.831,25.885,24.051,24.207,24.035,23.709,24.924,21.759,21.803,28.940
