 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56
119,27.370,24.524,21.353,33.350,220.680,19.139,18.745,21.623,29.058,24.172,24.600,31.687,26.699,25.867,27.535,28.467,27.611,28.702,38.300,24.601,23.182,23.629,19.743,21.771,26.504,24.901,28.771,25.982,33.315,35.654,24.743,32.877,25.085,26.450,26.456,28.015,36.933,31.373,21.320,26.189,21.411,24.372,22.546,24.610,30.156,30.670,25.991,25.112,22.558,23.522,24.311,23.510,24.678,21.398,21.501,24.864
120,27.255,24.419,21.461,32.811,225.134,19.048,18.660,21.551,29.496,23.456,24.847,31.465,26.501,25.973,27.334,28.355,27.399,28.335,37.568,24.449,23.089,23.252,19.636,21.678,26.282,24.771,28.415,25.445,33.223,34.963,24.735,32.667,25.024,26.299,26.662,28.118,36.477,31.649,21.081,26.123,21.206,24.010,22.681,24.578,29.921,30.316,25.952,25.103,22.756,23.705,24.129,23.210,24.630,21.313,21.430,24.901
121,27.194,24.668,21.286,33.103,228.829,18.964,18.559,21.502,29.354,23.209,24.894,31.310,26.678,25.931,27.113,28.303,27.061,27.971,38.163,24.209,23.524,23.723,19.658,21.627,26.496,24.773,28.750,26.035,33.427,33.652,24.748,33.095,25.182,26.404,26.232,27.870,35.949,31.826,20.986,26.299,21.195,23.785,22.653,24.422,29.984,30.306,25.961,24.885,22.944,23.746,24.084,23.343,24.566,21.128,21.449,24.806
122,27.149,24.629,21.304,33.310,225.472,19.223,18.787,21.696,29.354,22.922,25.294,31.111,26.825,25.945,27.380,28.447,26.910,27.630,40.847,24.493,25.018,25.248,19.688,21.678,26.878,25.401,29.309,27.025,33.580,33.954,24.491,33.062,25.209,26.487,26.000,28.098,36.374,31.506,21.424,26.285,21.117,23.823,22.307,24.287,30.130,29.746,26.057,25.235,22.584,23.573,24.473,23.492,24.661,21.355,21.524,24.880
123,27.290,24.739,21.190,32.924,220.808,19.259,18.734,21.509,29.049,22.409,25.047,30.984,26.788,25.918,27.496,28.288,27.161,27.448,39.944,24.388,24.287,24.312,19.688,21.992,26.553,24.994,28.835,26.452,33.229,34.446,24.740,32.989,25.597,26.216,26.118,27.947,36.154,31.394,21.205,26.378,20.841,23.689,22.347,24.279,30.057,29.574,25.715,25.034,22.680,23.566,24.359,23.430,24.641,21.299,21.578,24.992
124,27.127,24.740,21.071,32.797,213.868,18.735,18.660,21.223,29.164,22.666,24.847,31.570,26.564,25.934,27.346,28.581,26.750,27.216,38.669,24.123,23.376,23.673,19.397,21.542,26.640,24.865,28.505,25.781,33.248,33.584,24.601,32.715,25.018,26.110,26.167,27.974,36.554,31.437,20.810,26.238,20.860,23.732,22.335,24.351,30.063,29.588,25.777,24.860,22.635,23.725,24.251,23.328,24.559,21.361,21.531,24.789
125,27.109,24.915,21.016,32.465,220.606,19.000,18.713,21.353,28.872,22.241,24.918,31.418,26.512,25.794,27.470,28.267,26.972,27.051,37.829,24.075,23.174,23.084,19.441,21.873,26.609,24.652,28.431,25.283,32.858,32.414,24.682,32.689,25.224,26.104,26.026,27.970,35.815,31.280,21.118,26.446,20.813,23.339,22.522,24.602,29.863,29.842,25.752,24.937,22.614,23.498,24.170,23.054,24.752,21.454,21.551,24.826
126,27.280,24.949,21.106,32.728,227.823,19.277,18.915,21.289,28.973,22.706,25.459,31.180,27.165,25.988,27.139,28.359,27.385,27.243,37.160,24.060,23.184,23.599,19.456,22.186,26.461,24.751,28.766,25.445,33.780,32.444,24.512,33.003,25.344,26.503,26.329,28.100,36.846,31.461,20.919,26.248,21.115,25.165,22.562,24.725,30.168,30.134,26.002,25.218,22.589,23.647,24.025,24.013,24.607,21.379,21.541,24.884
127,27.164,25.001,21.155,32.115,224.353,19.355,18.745,21.413,29.204,22.384,24.282,31.066,27.094,25.884,27.062,28.308,27.480,27.060,36.833,24.000,22.966,23.312,19.482,21.415,26.342,24.776,28.521,25.332,33.428,31.844,24.600,33.275,25.426,26.474,26.158,27.985,37.128,31.458,21.303,26.487,21.221,25.185,22.478,24.359,30.375,29.887,25.759,25.281,22.761,23.559,23.921,23.933,24.735,21.318,21.619,24.831
128,27.258,24.861,21.133,32.362,221.998,19.175,18.590,21.498,28.827,22.194,24.800,31.196,26.823,25.982,27.184,28.391,27.402,26.977,36.752,24.089,22.934,23.317,19.460,21.508,26.782,24.713,28.527,25.498,33.283,31.545,24.570,32.979,25.329,26.535,26.504,27.857,36.774,31.541,21.052,26.400,21.142,24.258,22.406,24.446,30.133,29.608,26.046,25.158,22.619,23.156,23.886,23.393,24.614,21.192,21.364,24.820
129,27.033,24.562,21.116,31.793,215.190,19.139,18.548,21.311,28.730,22.047,25.059,31.316,26.553,26.071,27.541,28.409,27.145,26.772,36.344,24.067,22.955,23.178,19.423,21.534,26.677,24.729,28.340,24.972,32.838,31.513,24.678,32.970,25.032,26.444,26.184,28.043,36.138,31.233,21.159,26.105,20.980,23.858,22.422,24.542,30.178,29.801,25.831,24.891,22.782,23.210,23.790,23.252,24.566,21.344,21.361,24.820
130,27.172,24.469,20.978,32.099,216.536,18.813,18.745,21.294,28.934,22.269,25.506,31.000,26.811,25.859,26.980,28.194,26.992,26.871,36.249,23.973,23.047,23.243,19.456,21.864,26.529,24.663,28.495,25.322,33.037,31.162,24.551,32.882,25.359,26.446,25.868,27.870,36.605,31.273,21.003,26.107,20.918,23.727,22.255,24.371,30.114,29.629,25.913,24.971,22.680,23.692,23.787,23.141,24.593,21.355,21.469,24.996
131,27.185,24.419,21.055,32.133,214.260,19.133,18.495,21.394,28.854,22.562,25.035,31.209,26.744,25.845,27.082,28.006,26.651,26.944,36.200,23.875,23.100,23.272,19.221,21.831,26.722,24.732,29.080,25.216,33.315,30.206,24.611,32.790,25.247,26.532,26.158,27.965,37.067,31.620,21.069,26.304,20.758,23.759,22.335,24.343,30.111,29.866,26.091,25.120,22.964,23.678,23.757,22.957,24.598,21.408,21.465,24.824
132,27.123,24.456,20.939,32.270,218.765,19.072,18.282,21.411,29.080,22.419,24.765,31.212,26.952,26.012,26.941,28.224,26.904,27.010,36.122,23.766,23.161,22.990,19.368,21.703,26.593,24.928,29.165,25.011,33.075,29.979,24.702,33.007,25.241,26.374,26.430,28.112,38.046,31.434,21.012,26.571,20.669,23.567,22.538,24.235,29.956,29.337,25.777,25.258,22.462,23.566,23.717,23.004,24.603,21.307,21.337,24.826
133,27.094,24.570,20.896,32.487,225.124,19.259,18.660,21.351,29.128,22.150,25.047,30.816,26.953,25.948,27.470,28.196,26.893,26.791,36.091,23.944,22.989,23.040,19.412,21.627,26.455,24.754,28.851,25.145,33.662,30.236,24.542,33.325,25.141,26.455,25.996,28.071,38.313,31.672,21.006,26.109,20.997,24.595,22.566,24.637,30.003,29.419,25.966,24.811,23.005,23.437,23.676,23.377,24.631,21.196,21.556,24.868
134,27.114,24.318,20.982,32.660,216.083,18.753,18.553,21.355,28.854,22.147,24.447,31.478,26.652,25.847,27.416,28.254,26.933,26.846,35.977,23.868,22.871,23.584,19.320,21.136,26.372,24.580,28.138,24.862,33.301,30.350,24.560,32.920,25.124,26.401,26.004,28.362,39.338,31.430,20.977,26.125,20.962,24.334,22.375,24.478,29.987,29.316,26.050,24.920,22.508,23.451,23.588,23.304,24.640,21.225,21.315,24.969
135,27.081,24.421,20.937,33.137,225.419,19.036,18.729,21.370,28.673,22.153,25.212,30.956,26.858,25.820,27.229,28.363,26.787,26.755,35.874,23.776,23.021,23.327,19.426,21.568,26.319,24.920,28.511,25.095,33.476,29.588,24.507,32.997,25.474,26.115,26.412,28.108,40.528,31.328,20.790,26.201,20.867,24.046,22.363,24.351,30.076,29.663,25.925,24.966,22.492,23.488,23.671,23.243,24.546,21.285,21.528,24.696
136,27.249,24.442,20.857,33.429,222.414,18.982,18.606,21.551,28.761,22.181,24.988,30.791,26.629,25.836,27.096,28.434,26.655,26.692,35.689,23.795,23.097,23.564,19.132,22.025,26.309,24.837,28.569,24.618,33.481,28.918,24.571,33.021,25.315,26.184,26.671,28.155,40.564,31.440,20.939,26.112,20.801,23.924,22.514,24.446,29.943,29.794,26.141,24.931,22.579,23.539,23.531,23.030,24.572,21.379,21.680,24.802
137,26.981,24.448,20.918,33.121,214.297,18.922,18.154,21.236,28.611,22.072,24.894,30.984,26.577,25.836,27.255,28.144,26.841,26.886,35.516,23.766,23.000,23.233,19.382,21.653,26.116,24.674,28.559,25.216,33.164,28.311,24.514,32.661,25.006,26.240,26.535,28.092,39.287,31.527,20.977,26.178,20.803,23.544,22.319,24.378,29.994,29.467,25.856,24.794,22.680,23.566,23.451,23.106,24.725,21.458,21.497,24.715
138,27.185,24.570,20.957,32.978,220.804,18.855,18.559,21.319,28.872,22.269,24.459,31.073,26.613,25.934,27.473,28.189,26.914,26.723,35.423,23.823,22.845,23.149,19.375,21.441,26.189,24.773,28.569,25.035,32.887,28.240,24.434,32.743,25.026,26.181,26.368,28.100,38.938,31.287,20.977,26.257,20.587,23.671,22.255,24.371,30.222,29.557,26.068,24.934,22.711,23.776,23.688,23.158,24.441,21.445,21.666,24.717
139,27.107,24.362,20.904,33.396,225.293,19.042,18.362,21.189,28.796,22.156,25.012,31.044,26.906,25.909,26.836,28.361,27.022,26.606,35.684,23.739,22.918,23.144,19.371,21.517,26.104,24.859,28.644,25.014,33.492,27.897,24.590,33.051,25.391,26.136,26.351,27.959,39.831,31.610,20.928,26.316,20.686,23.562,22.175,24.331,29.822,29.914,26.071,24.948,22.487,23.546,23.542,23.347,24.516,21.260,21.455,24.810
140,27.039,24.248,20.775,33.300,216.883,19.114,18.436,21.164,29.035,22.559,25.353,31.301,26.601,25.835,27.314,28.290,27.871,26.672,35.981,23.848,23.074,23.540,19.592,21.644,26.267,24.575,28.585,25.505,33.010,28.265,24.569,32.857,25.218,26.176,26.329,28.290,39.036,31.408,20.787,26.235,20.794,24.367,22.271,24.510,30.505,30.306,25.875,25.238,22.797,23.678,23.564,23.562,24.712,21.662,21.346,24.424
141,27.331,24.490,20.816,35.252,227.157,19.072,19.160,21.530,29.469,23.591,25.000,31.661,26.835,26.230,27.365,28.742,27.818,27.048,36.664,24.229,23.682,23.545,20.129,21.364,26.458,24.823,28.739,26.735,33.869,29.686,24.679,33.977,28.550,26.596,30.241,30.327,41.862,31.807,21.032,26.457,21.175,28.248,23.506,25.251,30.854,31.124,25.970,25.931,23.690,23.864,23.737,24.837,24.629,21.718,21.513,24.829
142,27.410,24.438,20.861,39.338,223.814,19.343,18.963,21.587,29.226,23.603,24.965,31.896,26.680,26.028,26.839,28.329,27.570,27.052,36.109,24.271,23.345,23.525,19.665,21.424,26.382,24.666,28.676,25.965,33.753,30.373,24.572,34.687,32.050,26.823,38.421,36.663,44.359,32.375,20.810,26.442,21.229,30.522,25.470,28.171,30.635,30.608,26.255,25.940,25.162,24.329,23.841,24.282,24.730,21.600,21.693,24.671
143,27.290,24.371,20.922,40.581,216.437,18.958,18.691,21.617,28.907,23.066,24.871,31.981,26.525,25.973,27.326,28.449,27.344,26.868,36.062,24.167,22.889,23.188,19.577,22.042,26.333,24.729,28.282,25.572,33.247,30.941,24.601,34.108,30.003,26.542,39.022,38.436,45.036,33.349,21.029,26.316,21.374,30.073,25.550,28.622,30.578,29.928,26.164,26.000,24.873,24.427,23.724,23.681,24.577,21.386,21.464,24.986
144,27.128,24.527,20.522,41.290,227.247,19.343,18.559,21.700,29.075,22.647,24.894,31.668,26.775,25.847,27.507,28.422,27.170,26.960,35.690,24.378,22.966,23.223,19.449,21.534,26.546,25.047,28.622,25.325,33.909,30.384,24.587,34.143,29.026,26.957,36.978,37.923,45.200,34.420,20.945,26.169,21.818,29.365,25.789,29.558,30.876,30.275,26.465,25.754,24.802,24.163,23.702,23.620,24.673,21.584,21.467,24.845
145,27.140,24.348,20.671,41.648,219.231,19.229,18.319,21.687,29.425,22.847,25.388,31.579,26.526,25.886,27.448,28.222,27.160,26.746,35.790,24.295,23.003,23.272,19.397,21.271,26.221,24.738,28.282,25.396,33.627,30.542,24.612,33.630,27.785,26.754,35.724,38.911,44.959,36.314,20.893,26.372,22.286,29.896,26.482,32.088,30.606,29.746,26.385,26.126,24.822,24.339,23.605,23.416,24.645,21.404,21.536,24.605
146,27.262,24.459,20.814,44.159,221.889,19.175,18.723,21.719,28.938,22.706,24.988,31.924,26.608,25.754,27.567,28.290,27.766,26.894,35.642,24.191,22.818,23.332,19.382,21.576,26.302,24.594,28.436,25.254,33.949,30.618,24.577,35.577,28.697,27.799,39.197,42.745,45.754,39.012,21.216,26.293,22.980,31.825,27.861,35.386,31.257,29.677,26.175,26.665,25.827,24.661,23.458,23.618,24.609,21.542,21.437,24.758
147,27.206,24.451,20.753,45.817,221.194,19.307,19.085,21.657,28.978,22.625,24.306,31.513,26.580,25.658,27.734,28.092,27.821,27.140,35.715,24.403,22.889,23.064,19.276,21.669,26.268,24.674,28.207,25.138,34.510,30.508,24.681,37.966,28.741,28.147,40.491,45.659,47.190,41.485,21.259,26.428,23.420,32.043,28.414,37.892,31.254,29.165,26.296,26.504,25.812,25.254,23.579,23.601,24.735,21.530,21.457,24.831
148,27.350,24.441,20.920,48.213,226.019,19.361,19.197,21.870,29.168,22.416,24.671,31.487,26.787,25.868,27.235,28.303,27.409,26.813,35.506,24.438,22.984,22.668,19.301,22.119,26.325,24.798,28.840,24.961,35.213,30.325,24.772,40.743,28.785,28.657,42.246,47.682,48.051,43.114,20.867,26.380,23.760,32.304,28.701,38.610,31.159,30.110,26.214,26.424,25.792,25.366,23.617,23.618,24.559,21.264,21.430,24.936
149,27.093,24.428,20.782,49.535,230.085,19.373,19.064,21.964,28.757,22.416,25.059,31.345,26.756,25.993,27.068,28.189,27.199,26.977,35.621,24.206,22.926,23.297,19.493,21.568,26.275,24.702,28.819,25.378,35.541,29.979,24.659,41.697,28.065,29.029,42.741,48.392,48.246,45.297,21.159,26.204,23.952,32.385,29.108,39.857,30.886,29.907,26.276,26.272,25.970,25.468,23.749,23.584,24.693,21.297,21.626,24.849
150,27.135,24.618,20.853,49.097,224.487,19.042,18.676,21.815,29.336,22.300,24.953,31.538,26.591,25.831,27.456,28.469,27.252,26.995,35.625,24.185,23.021,23.545,19.287,21.390,26.264,24.519,28.410,25.251,34.939,29.892,24.625,40.698,28.100,28.642,41.452,48.209,48.472,47.636,21.354,26.229,24.001,32.149,28.837,40.685,30.708,29.680,26.171,26.347,26.020,25.756,23.559,23.245,24.645,21.318,21.487,24.841
151,27.359,24.480,20.753,48.388,228.936,19.253,18.830,21.581,28.726,22.572,24.847,31.614,26.624,25.970,27.343,28.353,27.124,26.935,35.470,24.129,22.847,23.292,19.397,21.729,26.122,24.613,28.271,24.936,34.951,29.732,24.775,39.103,27.600,28.465,38.711,46.649,48.487,48.266,21.084,26.219,24.120,31.349,28.570,40.044,31.067,29.907,26.048,26.857,25.904,25.631,23.446,23.397,24.740,21.439,21.531,24.665
152,27.480,24.374,20.757,49.640,229.332,19.199,18.766,21.730,29.013,22.194,24.965,31.389,26.981,25.922,27.014,28.465,27.013,26.875,37.982,24.506,25.232,24.322,21.460,21.746,26.159,25.309,28.569,27.678,34.613,29.838,24.805,37.495,27.694,28.069,39.645,46.477,49.451,51.482,21.124,26.449,24.150,31.565,28.908,39.669,30.841,30.034,26.362,26.713,25.959,25.705,23.779,23.742,24.720,21.247,21.482,24.921
153,27.465,24.395,20.849,48.390,221.099,19.271,18.718,21.836,28.965,22.291,24.706,31.614,26.681,26.037,27.456,28.170,26.782,26.916,40.410,25.114,27.521,25.941,23.221,21.407,26.230,25.994,28.362,29.456,34.272,29.828,24.601,35.946,26.612,27.955,38.061,45.413,48.179,52.117,21.179,26.173,24.078,30.205,28.271,39.155,30.600,29.419,26.096,26.659,26.041,25.546,23.851,23.588,24.558,21.353,21.489,24.779
154,27.332,24.522,21.008,48.078,229.394,19.072,18.681,21.685,29.332,22.056,25.094,31.623,26.813,25.774,27.348,28.174,27.025,26.924,42.515,25.391,26.732,25.233,22.893,21.500,26.282,26.047,28.915,29.788,35.180,29.522,24.744,36.267,26.447,27.508,35.702,43.512,49.000,52.073,20.925,26.327,23.589,29.370,28.135,37.590,30.660,29.890,26.216,26.261,25.467,25.146,24.078,23.525,24.652,21.606,21.503,24.921
155,27.317,24.519,20.749,47.111,222.984,19.127,18.548,21.445,28.735,22.575,25.459,31.747,26.494,25.769,27.416,28.501,28.146,26.963,44.387,25.651,25.868,25.955,22.956,21.703,26.182,25.972,28.404,29.258,34.828,29.634,24.752,35.349,26.409,27.276,34.522,42.548,48.569,51.539,21.147,26.531,23.482,28.446,27.749,36.665,30.638,29.869,26.216,26.226,25.675,25.027,24.183,23.321,24.616,21.377,21.322,24.756
156,27.045,24.377,20.908,46.738,220.658,18.705,18.340,21.411,28.973,22.216,24.706,31.168,26.580,25.779,27.312,28.131,27.917,26.900,44.060,25.444,25.287,25.787,22.871,21.364,26.329,25.608,28.463,28.792,34.613,29.000,24.574,34.823,25.971,26.904,33.167,41.491,47.723,49.922,20.974,26.209,23.062,27.428,27.586,33.992,30.092,29.399,26.134,26.175,25.061,24.875,24.321,23.425,24.635,21.377,21.339,24.818
157,27.347,24.548,20.747,45.485,220.522,18.867,18.585,21.234,28.611,22.253,24.894,31.725,26.499,25.824,27.283,28.428,27.406,27.107,45.914,25.630,24.984,25.807,22.257,21.602,26.312,25.486,28.420,28.947,35.140,29.073,24.479,34.444,25.585,27.348,31.211,39.537,48.195,49.898,21.159,26.082,22.876,26.922,27.275,31.040,30.317,29.402,26.125,26.023,24.832,24.769,24.360,23.440,24.517,21.386,21.339,24.634
158,27.151,24.466,20.741,45.559,230.790,19.108,18.963,21.347,29.088,22.341,25.353,31.604,26.798,25.822,27.567,28.002,27.707,26.886,44.114,25.519,24.721,24.797,21.915,22.042,26.295,25.180,28.840,28.551,36.503,28.993,24.661,34.970,25.850,27.526,30.211,38.348,48.185,50.157,21.432,26.250,22.851,26.810,26.960,28.235,30.346,30.058,26.333,26.032,24.594,24.722,24.202,23.419,24.794,21.355,21.592,25.070
159,27.329,24.270,20.929,44.646,221.583,19.012,18.787,21.428,29.111,22.144,25.412,31.266,26.586,25.710,27.612,28.189,27.776,26.891,42.379,24.937,24.237,23.975,21.603,21.644,25.989,24.862,28.601,27.728,35.841,28.890,24.561,34.674,25.615,27.470,30.285,37.714,48.103,47.846,21.124,26.311,22.707,26.091,26.506,27.235,30.324,29.588,25.989,26.109,24.355,24.410,24.238,23.187,24.540,21.384,21.384,24.905
160,27.156,24.431,20.751,43.980,217.825,18.976,18.702,21.453,29.111,22.138,24.965,31.639,26.577,25.698,27.453,28.471,27.570,26.924,42.425,24.800,24.537,24.198,20.812,21.508,26.119,24.936,28.367,27.989,36.073,28.858,24.510,34.185,25.500,27.500,29.518,36.936,47.795,46.767,21.115,26.217,22.585,26.251,26.227,26.518,30.371,29.299,26.082,26.063,23.939,24.539,24.274,23.592,24.670,21.245,21.422,24.775
161,27.277,24.497,20.722,43.519,216.134,19.283,19.000,21.517,28.925,22.141,24.929,31.361,26.651,25.760,27.482,28.239,27.381,26.720,41.410,24.605,23.866,23.649,20.669,21.559,26.423,24.804,28.633,27.625,36.104,29.085,24.487,34.669,25.459,27.668,28.640,35.482,47.651,45.610,21.311,26.164,22.490,25.942,25.462,25.673,29.956,29.553,26.027,25.573,23.995,24.549,23.974,23.690,24.540,21.412,21.617,24.760
162,27.266,24.206,20.637,43.038,220.751,19.199,18.761,21.564,29.150,22.116,25.129,31.054,26.605,25.749,27.207,28.138,27.157,26.757,40.060,24.354,23.339,23.396,20.456,21.703,26.132,24.602,28.021,26.890,35.557,28.867,24.619,34.180,25.265,27.324,27.632,33.848,46.995,43.434,21.329,26.372,22.185,24.954,25.251,25.514,30.029,29.588,26.171,25.467,23.904,24.034,23.975,23.321,24.715,21.252,21.381,24.864
163,27.082,24.395,20.806,42.207,221.315,19.133,18.649,21.496,29.385,22.237,24.412,31.345,26.591,25.710,27.108,28.295,27.281,26.769,39.292,23.977,23.271,23.322,20.379,21.576,26.365,24.903,28.559,27.095,34.646,28.400,24.593,33.659,25.203,27.046,27.088,32.401,47.369,41.801,21.349,26.202,21.836,24.704,24.701,25.211,30.317,29.825,26.144,25.195,23.345,24.003,23.960,23.249,24.712,21.443,21.474,24.607
164,27.199,24.377,20.763,41.678,217.835,19.145,18.723,21.509,29.040,22.206,25.306,31.389,26.753,25.557,27.108,28.247,27.064,26.717,42.322,24.481,23.818,25.119,20.713,21.195,26.274,25.373,28.218,27.894,34.143,27.757,24.674,33.593,24.971,26.912,26.838,31.261,46.133,39.983,21.490,26.222,21.681,24.099,24.255,25.255,30.060,29.550,25.916,25.436,23.218,24.007,24.385,23.371,24.612,21.513,21.358,24.725
165,27.215,24.455,20.559,41.400,213.660,19.259,19.085,21.272,28.491,22.041,25.259,31.418,26.471,25.738,27.337,28.056,27.124,26.696,41.846,24.340,23.624,24.431,20.327,21.873,26.218,25.122,28.564,27.279,34.154,27.657,24.421,33.275,25.150,26.885,26.662,30.320,46.205,38.150,21.504,26.161,21.443,24.091,23.869,25.231,30.140,29.402,26.007,25.092,22.878,23.722,24.352,23.466,24.502,21.328,21.410,24.843
166,27.147,24.316,20.896,41.414,211.602,19.331,18.910,21.236,28.575,22.256,25.153,31.206,26.561,25.658,27.323,28.290,26.794,26.714,40.307,24.190,23.205,23.842,19.989,21.788,26.190,24.801,28.638,26.714,33.366,27.325,24.563,33.159,25.047,26.767,26.281,29.497,46.154,37.496,21.363,26.207,21.367,23.868,23.303,24.833,29.711,29.701,26.034,24.828,22.964,23.641,24.102,23.345,24.619,21.474,21.317,24.661
167,27.158,24.414,20.865,40.147,212.730,19.199,18.622,21.230,28.929,22.266,25.047,31.025,26.623,25.845,27.501,28.146,26.854,26.775,39.398,24.053,23.318,23.762,19.882,21.737,26.416,24.677,28.330,26.124,33.470,27.252,24.496,33.202,25.085,26.530,26.588,29.234,45.067,36.382,20.968,26.094,21.278,23.838,23.088,25.056,29.860,29.581,25.868,25.172,22.868,23.688,24.056,23.104,24.511,21.344,21.417,24.661
168,27.210,24.534,20.749,39.366,217.742,18.940,18.606,21.430,28.960,21.938,25.094,31.525,26.462,25.936,27.040,28.206,27.209,26.754,40.183,24.177,23.663,23.812,19.915,21.780,26.105,24.873,28.362,26.880,33.957,27.572,24.584,32.989,25.074,26.415,26.526,29.057,44.636,35.857,20.963,26.046,21.555,25.737,23.088,24.769,30.384,29.447,25.809,25.430,22.949,23.875,24.099,24.505,24.810,21.425,21.467,24.936
169,27.116,24.552,20.810,39.400,214.806,19.090,18.532,21.321,28.819,21.978,25.176,31.389,26.537,25.769,27.479,28.340,27.292,26.595,39.466,24.155,23.216,23.901,20.154,21.627,26.281,24.867,28.532,26.477,34.089,27.455,24.564,32.967,24.879,26.540,26.456,28.995,44.436,35.183,21.441,26.278,21.521,25.547,22.829,24.705,30.724,29.478,25.838,25.298,22.736,23.654,24.162,24.399,24.695,21.381,21.465,24.936
170,27.147,24.197,20.725,38.909,214.559,19.006,18.521,21.223,28.606,22.291,24.565,31.592,26.468,25.849,27.110,28.366,27.234,26.565,38.812,24.109,23.150,23.569,20.081,21.559,26.123,24.652,28.239,26.470,33.882,27.277,24.611,33.177,24.900,26.319,26.658,28.659,45.031,34.656,21.300,26.100,21.386,24.899,22.793,24.574,30.394,29.632,25.815,24.711,22.873,23.800,23.949,23.475,24.559,21.173,21.373,24.944
171,27.248,24.278,20.761,38.020,222.245,18.928,18.601,21.398,28.553,21.850,25.176,31.446,26.417,25.698,27.487,28.159,27.064,26.754,37.789,23.950,23.039,23.431,19.838,21.576,26.199,24.633,28.165,26.088,33.728,27.281,24.644,32.954,24.882,26.288,26.123,28.342,44.133,34.520,21.280,26.327,21.131,24.119,22.729,24.713,30.035,29.519,26.018,24.894,22.858,23.756,23.805,23.473,24.634,21.404,21.447,24.771
172,27.171,24.345,20.831,38.006,219.614,19.181,18.596,21.164,28.668,22.147,24.941,31.446,26.320,25.696,27.331,28.135,26.940,26.602,37.647,23.889,23.037,23.455,19.658,21.322,26.068,24.558,28.569,26.283,33.787,27.332,24.533,33.087,24.985,26.466,26.368,28.337,43.728,33.991,21.141,26.280,21.374,24.686,22.255,24.865,30.740,29.515,25.875,24.989,22.777,23.688,23.846,23.399,24.542,21.427,21.363,24.835
173,27.072,24.484,20.839,38.072,219.783,18.855,18.319,21.172,28.854,21.941,24.859,31.234,26.580,25.701,27.473,28.062,26.866,26.519,38.148,24.067,23.400,23.743,19.934,21.525,26.270,25.224,28.165,26.424,34.104,27.366,24.510,33.036,25.303,26.377,26.232,28.333,42.938,33.983,21.202,26.308,21.431,24.246,22.665,24.733,30.079,29.608,25.957,25.166,22.629,23.600,23.916,23.538,24.611,21.542,21.459,24.851
174,27.272,24.769,20.616,38.404,228.501,19.054,18.787,21.400,28.708,22.422,25.318,30.997,26.981,26.078,27.255,28.269,26.725,26.657,40.253,24.425,24.158,24.510,20.158,21.593,26.245,26.356,28.824,27.007,34.354,27.849,24.563,33.113,25.300,26.398,26.088,28.606,43.015,33.472,21.280,26.360,21.230,24.205,22.566,24.649,30.152,29.454,26.057,25.347,22.655,23.363,24.099,23.549,24.589,21.470,21.546,24.671
175,27.019,24.526,20.565,37.632,219.524,19.211,18.548,21.411,29.049,22.069,25.129,31.073,26.298,25.804,27.394,28.189,26.924,26.725,39.515,24.323,23.621,23.589,19.971,21.619,26.348,25.331,28.574,26.883,33.538,27.835,24.553,32.962,25.174,26.310,26.452,28.294,41.974,33.168,21.513,26.214,21.198,24.246,22.526,24.801,29.994,29.615,25.920,25.146,22.919,23.922,24.069,23.336,24.559,21.476,21.393,25.052
176,26.951,24.878,20.745,36.968,220.647,19.175,18.771,21.338,28.973,23.572,24.965,30.823,26.444,26.053,27.292,28.105,26.794,27.044,41.942,24.479,24.024,25.168,19.993,21.619,26.428,25.655,28.410,27.110,33.787,28.453,24.602,32.749,25.065,26.414,26.399,28.289,42.123,32.917,21.539,26.273,21.270,24.833,22.494,24.530,29.689,30.158,26.335,25.298,22.533,23.607,24.597,23.833,24.437,21.377,21.417,24.802
177,27.093,24.805,20.951,36.841,216.983,19.108,18.963,21.281,28.796,23.572,24.882,31.152,26.599,25.833,27.212,28.456,27.021,26.728,40.952,24.274,23.447,24.371,19.743,21.305,26.301,25.099,28.543,26.608,33.618,28.190,24.667,32.820,25.191,26.450,26.408,28.068,41.831,32.883,21.663,26.171,21.150,24.309,22.725,24.594,30.184,29.584,25.943,25.186,22.929,23.420,24.238,23.377,24.730,21.513,21.381,24.638
178,27.267,24.435,20.537,36.734,214.431,19.380,18.633,21.272,28.584,23.050,25.376,31.541,26.594,25.724,27.127,28.400,27.031,26.658,39.433,24.002,23.189,23.861,19.743,21.831,26.210,24.983,28.069,25.788,33.046,27.904,24.559,33.102,25.174,26.323,26.487,28.087,41.487,32.568,21.245,26.076,21.091,24.038,22.514,24.562,29.702,29.402,25.886,24.948,22.934,23.461,24.162,23.234,24.664,21.353,21.379,24.855
