 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36
185,38.631,30.581,34.446,36.190,26.957,24.492,33.563,21.502,19.372,20.950,20.406,20.222,17.329,18.898,17.888,19.855,46.946,53.613,28.777,20.870,22.889,23.696,22.521,21.749,23.929,21.724,19.478,18.218,17.223,17.516,20.573,18.545,16.370,15.966,16.873,82.750
186,39.139,30.666,34.788,36.374,27.102,24.855,33.409,21.445,19.385,20.904,20.364,20.157,17.266,18.980,17.917,19.686,46.609,65.592,30.849,21.220,23.441,24.062,22.717,21.677,23.972,21.827,19.516,18.602,17.654,17.575,20.797,18.380,16.766,16.243,16.892,113.872
187,38.835,30.501,34.541,36.091,26.946,24.480,33.695,21.423,19.208,20.942,20.384,20.161,17.161,19.047,17.778,19.730,46.457,63.376,29.063,20.757,23.784,24.441,22.727,21.872,23.774,21.912,19.570,18.218,17.780,17.370,20.151,18.434,16.779,16.220,16.942,118.104
188,38.779,30.769,34.483,36.000,26.725,24.252,33.418,21.460,19.010,20.848,20.381,20.189,17.161,19.013,17.964,19.796,46.880,60.575,27.309,20.732,23.738,24.685,22.797,21.889,23.950,22.137,19.512,18.156,17.923,17.316,20.267,18.397,16.648,16.069,16.924,115.498
189,38.524,30.713,34.501,35.635,26.331,23.978,33.617,21.615,18.989,20.828,20.445,20.323,17.275,18.917,17.900,19.820,46.891,56.494,25.977,20.648,23.387,24.342,22.367,22.000,23.812,22.078,19.608,17.806,17.651,17.417,20.509,18.377,16.532,15.834,16.927,108.327
190,38.401,30.577,34.347,35.617,26.059,23.652,33.584,21.456,18.894,20.813,20.445,20.246,17.126,18.895,17.788,19.695,46.420,51.984,24.888,20.434,23.311,23.788,22.101,21.655,23.742,21.801,19.583,17.648,17.378,17.505,20.513,18.478,16.451,15.762,16.818,101.800
191,38.692,30.804,34.414,35.438,26.087,23.300,33.290,21.604,18.853,20.886,20.336,20.254,17.145,18.954,17.902,19.725,46.411,50.729,25.712,20.572,22.914,23.646,21.828,21.830,23.787,21.917,19.497,17.714,17.189,17.528,20.379,18.530,16.173,15.797,16.775,99.946
192,38.513,30.443,34.325,34.896,25.835,23.241,33.361,21.268,18.763,20.859,20.272,20.242,17.284,18.790,17.766,19.716,46.105,48.759,25.667,20.273,22.573,23.265,21.522,21.813,23.634,21.835,19.562,17.558,17.002,17.425,20.444,18.450,15.982,15.646,16.907,102.020
193,38.358,30.810,34.347,34.854,25.666,23.154,33.374,21.535,18.786,20.837,20.324,20.100,17.028,18.953,17.874,19.708,45.991,46.032,24.923,20.193,22.395,22.970,21.284,21.869,23.538,21.922,19.639,17.480,16.812,17.391,20.569,18.448,16.035,15.615,16.881,102.538
194,38.439,30.893,34.330,34.558,25.556,23.014,33.364,21.201,18.721,20.847,20.408,20.289,17.319,18.858,17.951,19.840,46.112,43.877,24.610,20.180,22.233,22.888,21.152,21.766,23.561,21.731,19.375,17.570,16.886,17.407,20.379,18.439,15.873,15.518,16.937,100.383
195,38.491,30.905,34.071,34.529,25.602,22.991,33.532,21.473,18.807,20.748,20.307,20.087,17.226,19.010,18.044,19.826,46.167,41.923,23.896,20.312,21.974,22.689,21.008,21.904,23.544,21.589,19.361,17.444,16.763,17.456,20.362,18.423,15.781,15.502,16.791,95.250
196,38.482,30.687,34.224,34.022,25.413,22.948,33.487,21.471,18.797,20.739,20.393,20.187,17.163,18.976,17.701,19.767,46.264,39.770,23.498,20.099,21.825,22.183,20.868,21.798,23.506,21.556,19.606,17.422,16.772,17.396,20.547,18.499,15.685,15.368,16.883,90.957
197,38.187,30.798,34.007,34.232,25.362,22.871,33.206,21.361,18.686,20.900,20.368,19.992,17.198,18.913,17.813,19.730,45.931,38.095,23.169,20.052,21.375,21.986,20.810,21.810,23.488,21.845,19.470,17.230,16.595,17.495,20.435,18.561,15.687,15.406,16.791,87.793
198,38.363,30.893,33.981,33.754,25.451,22.862,33.654,21.442,18.654,20.880,20.327,20.024,17.231,18.969,17.876,19.881,45.639,36.736,23.063,19.771,21.385,22.011,20.665,22.091,23.488,21.667,19.361,17.140,16.635,17.422,20.379,18.388,15.643,15.333,16.838,84.061
199,38.118,30.631,34.220,33.909,25.330,22.793,33.307,21.226,18.575,20.884,20.410,20.283,17.163,18.917,17.844,19.626,45.917,35.462,23.034,19.600,21.139,21.774,20.603,21.808,23.455,21.437,19.629,17.078,16.630,17.396,20.569,18.525,15.698,15.223,16.814,81.381
200,38.233,30.633,34.307,33.577,25.222,22.828,33.305,21.265,18.659,20.766,20.331,20.264,17.135,18.887,17.822,19.734,45.761,34.371,22.721,19.591,20.968,21.603,20.600,21.845,23.451,21.548,19.551,16.940,16.614,17.430,20.422,18.599,15.597,15.264,16.844,78.840
201,38.031,30.816,34.065,33.307,25.087,22.790,33.277,21.520,18.580,20.777,20.411,20.226,17.275,18.905,17.868,19.692,45.947,33.111,22.576,19.753,20.818,21.603,20.334,21.761,23.291,21.331,19.484,16.914,16.513,17.438,20.371,18.488,15.621,15.189,16.791,76.300
202,38.090,30.437,34.113,33.066,25.089,22.757,33.245,21.498,18.562,20.739,20.351,20.134,17.147,18.910,17.762,19.925,45.951,32.480,22.556,19.759,20.762,21.162,20.437,21.759,23.364,21.481,19.547,16.948,16.546,17.350,20.388,18.503,15.672,15.224,16.920,75.245
203,38.271,30.823,34.049,32.887,25.008,22.792,33.115,21.372,18.506,20.865,20.415,20.150,17.254,18.913,17.827,19.802,45.658,31.334,22.579,19.421,20.547,20.934,20.466,21.800,23.259,21.424,19.516,16.758,16.511,17.396,20.534,18.525,15.617,15.139,16.868,72.914
204,38.043,30.781,34.247,33.042,24.839,22.792,33.426,21.305,18.580,20.687,20.474,20.159,17.145,18.876,17.698,19.554,45.697,31.128,22.617,19.537,20.509,20.984,20.390,21.800,23.428,21.680,19.539,16.930,16.449,17.422,20.608,18.483,15.692,15.075,16.849,71.264
205,38.207,30.581,34.060,32.511,25.023,22.773,33.134,21.283,18.515,20.757,20.336,20.252,17.184,18.940,17.966,19.602,45.918,30.387,22.617,19.509,20.310,20.712,20.334,21.663,23.373,21.690,19.350,16.674,16.428,17.456,20.302,18.478,15.650,15.153,16.711,69.554
206,38.027,30.526,34.219,32.526,24.871,22.786,33.301,21.520,18.628,20.742,20.234,20.262,17.121,18.803,17.834,19.804,45.596,29.852,22.561,19.673,20.158,20.756,20.412,21.788,23.142,21.310,19.350,16.750,16.519,17.472,20.267,18.504,15.536,15.085,16.786,67.948
207,38.120,30.563,34.213,32.204,24.718,22.750,33.104,21.327,18.356,20.752,20.261,20.228,17.177,18.900,17.857,19.949,45.728,29.172,22.444,19.499,20.088,20.587,20.257,21.867,23.263,21.390,19.342,16.780,16.426,17.508,20.565,18.417,15.599,15.061,16.737,66.509
208,38.027,30.309,33.896,32.141,24.744,22.764,33.173,21.414,18.335,20.757,20.364,20.319,17.103,18.829,17.927,19.829,45.636,29.172,22.340,19.537,20.074,20.427,20.170,21.845,23.238,21.607,19.457,16.662,16.421,17.396,20.147,18.386,15.587,15.064,16.700,65.745
209,37.959,30.687,34.203,32.080,24.881,22.767,33.169,21.237,18.356,20.866,20.327,20.230,17.233,18.898,17.912,19.607,45.471,28.698,22.505,19.543,20.037,20.217,20.209,21.628,23.222,21.465,19.400,16.784,16.468,17.339,20.276,18.438,15.593,15.002,16.857,64.561
210,38.035,30.480,34.025,31.686,24.747,22.764,33.496,21.363,18.428,20.564,20.234,20.165,17.240,18.846,17.898,19.699,45.712,28.323,22.486,19.493,19.856,20.123,20.351,21.884,23.355,21.457,19.386,16.686,16.409,17.427,20.431,18.466,15.575,15.058,16.821,63.356
211,37.857,30.338,33.988,31.641,24.689,22.783,33.145,21.294,18.509,20.711,20.363,20.173,17.168,18.904,17.849,19.721,45.100,28.016,22.511,19.562,19.837,20.073,20.248,21.658,23.208,21.465,19.361,16.710,16.381,17.565,20.560,18.492,15.580,15.182,16.857,62.336
212,38.067,30.858,34.049,31.358,24.652,22.778,33.364,21.274,18.343,20.840,20.346,20.224,17.098,18.843,17.851,19.760,45.426,27.480,22.410,19.436,19.614,19.916,20.238,21.998,23.293,21.522,19.396,16.702,16.345,17.440,20.478,18.561,15.525,15.145,16.806,61.894
213,38.009,30.726,34.159,31.471,24.750,22.724,33.184,21.460,18.163,20.573,20.341,20.156,17.119,18.848,17.924,19.890,45.350,27.434,22.507,19.440,19.715,19.664,20.257,21.796,23.440,21.398,19.319,16.830,16.314,17.456,20.185,18.462,15.652,15.107,16.829,60.664
214,37.800,30.703,33.824,31.252,24.764,22.664,33.271,21.352,18.332,20.743,20.302,20.209,17.263,18.833,17.844,19.738,45.529,27.506,22.433,19.574,19.687,19.710,20.213,21.872,23.176,21.561,19.291,16.870,16.362,17.288,20.453,18.331,15.621,15.156,16.750,59.822
215,38.010,30.437,33.868,31.328,24.611,22.718,33.320,21.471,18.317,20.640,20.241,20.209,17.135,18.870,17.902,19.774,45.395,27.534,22.531,19.403,19.560,19.710,20.261,21.879,23.147,21.292,19.396,16.764,16.253,17.469,20.513,18.386,15.584,15.058,16.721,59.056
216,38.041,30.592,34.053,30.843,24.648,22.677,33.045,21.723,18.277,20.619,20.302,20.240,17.245,18.850,17.805,19.736,45.123,27.241,22.406,19.654,19.511,19.539,20.195,21.924,23.233,21.470,19.302,16.706,16.423,17.565,20.487,18.437,15.619,15.108,16.890,58.327
217,37.915,30.369,34.058,30.934,24.611,22.664,33.152,21.208,18.320,20.638,20.342,20.341,17.159,18.877,17.837,19.925,45.371,26.856,22.412,19.392,19.488,19.505,20.122,22.039,23.197,21.230,19.390,16.580,16.276,17.415,20.323,18.440,15.575,15.096,16.855,57.696
218,38.049,30.530,33.702,30.655,24.638,22.697,33.154,21.507,18.454,20.564,20.201,20.364,17.296,18.831,17.868,19.842,45.185,26.735,22.433,19.476,19.377,19.308,20.246,21.771,23.307,21.403,19.352,16.672,16.325,17.316,20.582,18.426,15.622,15.000,16.717,56.579
219,37.915,30.311,33.861,30.535,24.528,22.709,33.041,21.381,18.182,20.612,20.226,20.215,17.196,18.876,17.919,19.670,45.208,26.761,22.491,19.407,19.309,19.498,20.197,21.754,23.174,21.571,19.581,16.774,16.359,17.407,20.586,18.396,15.494,15.115,16.827,56.185
220,37.666,30.363,33.783,30.527,24.598,22.626,33.134,21.367,18.250,20.628,20.258,20.215,17.184,18.830,17.864,19.767,44.908,26.434,22.313,19.440,19.319,19.194,20.121,21.773,23.346,21.566,19.249,16.674,16.293,17.456,20.345,18.427,15.484,15.032,16.838,55.966
221,37.867,30.493,33.944,30.458,24.544,22.751,33.208,21.615,18.306,20.710,20.256,20.220,17.166,18.819,17.871,19.745,45.382,26.575,22.471,19.530,19.260,18.977,20.257,21.833,23.211,21.313,19.392,16.774,16.399,17.407,20.293,18.429,15.597,15.000,16.737,55.410
222,38.089,30.441,33.862,30.173,24.461,22.763,33.067,21.341,18.267,20.634,20.492,20.278,17.207,18.872,17.879,19.721,45.424,26.371,22.405,19.497,19.163,19.057,20.257,21.929,23.236,21.421,19.501,16.508,16.428,17.319,20.509,18.438,15.565,15.043,16.851,54.984
223,37.608,30.724,33.762,30.159,24.811,22.697,33.121,21.369,18.391,20.804,20.304,20.187,17.368,18.908,17.881,19.824,44.989,26.471,22.306,19.415,19.248,18.922,20.141,21.788,23.169,21.289,19.289,16.670,16.280,17.554,20.698,18.439,15.554,15.142,16.674,54.347
224,37.821,30.414,33.847,30.332,24.605,22.781,33.379,21.356,18.324,20.725,20.253,20.274,17.177,18.832,17.862,19.804,45.170,26.302,22.333,19.549,19.119,18.995,20.213,21.756,23.178,21.419,19.396,16.682,16.385,17.290,20.177,18.448,15.597,15.104,16.778,53.890
225,37.779,30.390,33.822,30.115,24.537,22.752,33.329,21.423,18.250,20.786,20.207,20.266,17.063,18.846,17.851,19.725,45.181,26.290,22.437,19.463,19.187,18.966,20.285,21.877,23.169,21.468,19.405,16.650,16.413,17.443,20.384,18.462,15.597,15.008,16.696,53.291
226,37.683,30.598,33.801,30.009,24.500,22.698,33.082,21.509,18.269,20.646,20.133,20.043,17.186,18.770,17.800,19.692,45.054,26.385,22.371,19.398,19.137,18.653,20.238,21.744,23.131,21.465,19.344,16.714,16.341,17.352,20.582,18.409,15.578,15.020,16.762,53.410
227,37.736,30.487,33.924,30.157,24.543,22.771,33.210,21.316,18.320,20.462,20.339,20.169,17.086,18.954,17.924,19.807,45.145,26.081,22.392,19.403,19.135,18.676,20.100,21.704,22.988,21.437,19.440,16.538,16.247,17.285,20.431,18.485,15.554,14.985,16.791,52.912
228,37.762,30.542,33.702,30.055,24.480,22.577,33.093,21.577,18.229,20.603,20.238,20.343,17.207,18.831,17.842,19.738,45.493,26.077,22.371,19.421,19.161,18.605,20.156,21.860,23.266,21.589,19.319,16.722,16.380,17.477,20.418,18.472,15.674,15.023,16.773,52.577
229,37.957,30.594,33.859,29.735,24.626,22.742,33.223,21.137,18.201,20.801,20.403,20.260,17.205,18.906,17.834,19.752,45.058,26.130,22.083,19.468,18.948,18.731,20.108,21.852,23.229,21.447,19.472,16.604,16.333,17.497,20.478,18.548,15.571,14.992,16.795,52.205
230,37.838,30.596,33.919,29.931,24.549,22.731,33.331,21.327,18.279,20.628,20.435,20.197,17.182,18.928,17.873,19.782,45.495,26.016,22.327,19.522,18.967,18.680,20.172,21.818,23.057,21.605,19.208,16.704,16.335,17.464,20.216,18.451,15.645,15.009,16.777,51.885
231,37.762,30.654,33.785,29.668,24.551,22.616,33.323,21.133,18.261,20.638,20.423,20.425,17.051,18.939,17.815,19.807,45.029,25.875,22.327,19.415,19.140,18.539,20.226,21.707,23.201,21.357,19.472,16.652,16.324,17.461,20.457,18.548,15.549,15.111,16.769,51.387
232,37.899,30.643,33.640,29.651,24.489,22.577,32.985,21.478,18.217,20.704,20.346,20.362,17.277,18.752,17.795,19.855,45.100,25.845,22.554,19.421,19.092,18.477,20.071,21.914,23.327,21.336,19.319,16.592,16.391,17.469,20.328,18.578,15.575,15.035,17.006,51.027
233,37.620,31.726,34.556,29.931,24.700,23.313,33.719,21.473,18.354,20.798,20.460,20.409,17.326,18.852,17.885,19.930,45.777,26.733,22.466,19.644,19.040,18.320,20.359,22.217,23.435,21.380,19.361,16.678,16.314,17.440,20.431,18.575,15.586,14.992,16.862,48.329
234,37.698,30.363,33.700,29.454,24.421,22.611,33.333,21.303,18.274,20.652,20.395,20.321,17.179,18.865,17.915,19.771,45.223,25.965,22.218,19.310,18.992,18.498,20.190,21.857,23.098,21.388,19.417,16.680,16.402,17.482,20.621,18.443,15.661,15.024,16.790,50.937
235,37.745,31.860,34.695,29.745,24.744,23.260,33.645,21.515,18.435,20.767,20.479,20.226,17.350,18.794,17.835,19.844,45.625,26.710,22.624,19.843,18.952,18.269,20.301,22.399,23.465,21.711,19.203,16.626,16.260,17.420,20.608,18.522,15.534,14.980,16.752,48.261
236,37.584,30.720,33.792,29.339,24.520,22.640,33.106,21.418,18.195,20.653,20.258,20.226,17.240,18.850,17.834,19.681,44.899,25.954,22.241,19.520,18.897,18.228,20.129,21.953,23.218,21.556,19.201,16.654,16.410,17.365,20.276,18.425,15.587,14.997,16.827,50.437
237,37.824,30.816,33.772,29.456,24.484,22.660,33.543,21.314,18.246,20.682,20.314,20.161,17.240,18.806,17.754,19.774,45.139,25.759,22.369,19.426,18.898,18.427,20.120,21.968,23.139,21.447,19.128,16.636,16.412,17.394,20.284,18.522,15.560,15.040,16.907,50.142
238,37.741,30.765,33.638,29.378,24.565,22.629,33.271,21.485,18.346,20.769,20.238,20.238,17.149,18.929,17.975,19.749,45.082,25.682,22.320,19.405,18.921,18.100,20.141,21.951,23.272,21.416,19.363,16.700,16.293,17.417,20.543,18.444,15.483,15.050,16.827,49.984
239,37.880,31.693,34.637,29.438,24.713,23.028,33.842,21.697,18.412,20.745,20.408,20.278,17.359,18.857,17.878,19.853,45.623,26.439,22.543,19.753,18.974,18.267,20.269,22.254,23.531,21.561,19.277,16.642,16.276,17.503,20.453,18.541,15.580,15.002,16.700,47.662
240,37.658,32.159,34.751,29.356,24.710,23.144,34.167,21.686,18.317,20.749,20.589,20.366,17.490,18.850,17.846,19.807,45.908,26.464,22.514,19.572,18.943,18.139,20.347,22.436,23.270,21.682,19.252,16.566,16.378,17.370,20.578,18.521,15.558,15.056,16.886,47.669
241,37.566,30.693,33.755,29.172,24.468,22.633,33.216,21.434,18.267,20.593,20.437,20.337,17.145,18.828,17.903,19.881,45.174,25.719,22.255,19.325,18.733,18.194,20.046,21.929,23.146,21.452,19.249,16.698,16.274,17.256,20.401,18.452,15.604,15.037,16.806,49.975
242,37.751,30.732,33.697,28.947,24.595,22.685,33.290,21.394,18.256,20.658,20.358,20.193,17.268,18.911,17.902,19.857,45.060,25.589,22.396,19.543,18.772,18.151,20.183,21.845,23.192,21.532,19.317,16.604,16.324,17.205,20.272,18.483,15.646,15.111,16.801,49.056
243,37.707,30.736,33.847,29.093,24.495,22.459,33.182,21.493,18.180,20.606,20.364,20.195,17.228,18.826,17.932,19.598,44.976,25.742,22.315,19.459,18.898,18.073,20.114,21.985,23.249,21.408,19.285,16.694,16.332,17.409,20.358,18.574,15.587,15.144,16.883,48.986
244,37.547,30.639,33.778,29.135,24.470,22.709,33.323,21.341,18.167,20.505,20.374,20.254,17.193,18.886,17.716,19.890,45.072,25.684,22.329,19.405,18.797,18.059,20.203,21.887,23.259,21.168,19.482,16.600,16.322,17.438,20.440,18.398,15.527,14.979,16.858,49.108
245,37.704,31.911,34.651,29.186,24.491,23.050,33.866,21.659,18.340,20.781,20.251,20.193,17.294,18.790,17.830,19.848,45.725,26.582,22.362,19.782,18.912,18.016,20.289,22.190,23.716,21.574,19.275,16.674,16.212,17.518,20.647,18.520,15.543,15.005,16.821,46.854
246,37.644,30.685,33.855,28.662,24.526,22.675,33.271,21.394,18.208,20.594,20.452,20.339,17.159,18.878,17.878,19.916,44.779,25.529,22.451,19.394,18.875,17.986,20.222,21.988,23.616,21.486,19.321,16.600,16.308,17.386,20.539,18.660,15.626,15.005,16.736,48.691
247,37.645,30.553,33.651,28.869,24.377,22.583,33.167,21.263,18.295,20.640,20.361,20.236,17.205,18.914,17.834,19.712,44.879,25.571,22.273,19.415,18.752,18.135,20.132,21.761,23.691,21.537,19.199,16.586,16.421,17.435,20.513,18.491,15.722,15.061,16.849,48.890
248,37.697,30.656,33.845,28.763,24.421,22.518,33.366,21.513,18.158,20.616,20.165,20.209,17.217,18.872,17.937,19.905,45.545,25.606,22.394,19.484,18.656,17.947,20.275,21.946,23.551,21.295,19.384,16.616,16.317,17.596,20.457,18.442,15.602,15.102,16.803,48.200
249,37.603,30.419,33.679,28.655,24.452,22.509,33.333,21.272,18.140,20.574,20.374,20.264,17.054,18.953,17.907,19.895,45.625,25.552,22.516,19.491,18.796,17.925,20.127,21.783,23.568,21.357,19.348,16.572,16.258,17.407,20.500,18.392,15.473,15.024,16.909,48.306
250,37.694,30.816,33.832,28.568,24.494,22.633,33.310,21.527,18.184,20.628,20.413,20.183,17.298,18.890,17.788,19.532,45.596,25.738,22.182,19.365,18.672,18.021,20.087,21.906,23.501,21.429,19.235,16.638,16.256,17.482,20.448,18.554,15.573,15.009,16.806,48.336
251,37.597,30.569,33.580,28.553,24.395,22.616,33.160,21.312,18.180,20.460,20.251,20.264,17.086,18.860,17.805,19.782,45.284,25.738,22.493,19.455,18.835,17.973,20.090,21.633,23.353,21.434,19.428,16.562,16.357,17.412,20.414,18.476,15.554,14.971,16.775,48.020
252,37.441,30.728,33.591,28.321,24.377,22.499,33.513,21.314,18.166,20.679,20.358,20.230,17.224,18.896,17.742,19.741,45.435,25.775,22.176,19.312,18.666,17.945,20.132,21.909,23.345,21.341,19.340,16.674,16.335,17.531,20.448,18.459,15.549,15.134,16.829,47.968
253,37.578,30.548,33.750,28.507,24.404,22.526,33.171,21.356,18.121,20.685,20.297,20.297,17.200,18.813,17.716,19.758,45.460,25.949,22.577,19.449,18.730,17.973,20.187,21.707,23.503,21.442,19.463,16.506,16.239,17.412,20.634,18.534,15.610,15.082,16.771,47.698
254,37.482,30.384,33.958,28.538,24.457,22.565,33.346,21.250,18.275,20.734,20.342,20.278,17.086,18.878,17.766,19.668,45.562,25.582,22.347,19.472,18.796,17.742,20.106,21.766,23.458,21.416,19.291,16.648,16.311,17.554,20.297,18.419,15.545,15.005,16.849,47.986
255,37.517,30.431,33.654,28.500,24.486,22.680,33.431,21.480,18.163,20.698,20.331,20.343,17.086,18.919,17.947,19.807,45.154,25.715,22.446,19.365,18.555,17.726,20.108,21.771,23.353,21.416,19.291,16.758,16.321,17.554,20.401,18.426,15.541,15.115,16.853,47.761
256,37.620,30.542,33.757,28.500,24.382,22.541,33.348,21.520,18.198,20.711,20.391,20.305,17.210,18.893,17.793,19.618,45.040,25.701,22.252,19.329,18.869,17.811,20.019,21.889,23.417,21.437,19.128,16.640,16.324,17.409,20.310,18.447,15.492,15.147,16.872,47.667
257,37.657,30.491,33.616,28.681,24.324,22.495,33.543,21.330,18.269,20.497,20.273,20.073,17.145,18.874,17.800,19.673,45.321,25.752,22.302,19.367,18.541,17.674,20.116,21.852,23.535,21.447,19.377,16.618,16.364,17.425,20.401,18.402,15.575,15.116,16.799,47.349
258,37.682,30.672,33.663,28.462,24.304,22.473,33.290,21.416,18.138,20.640,20.351,20.163,17.035,18.872,17.810,19.862,44.978,25.624,22.394,19.283,18.753,17.829,20.114,21.926,23.380,21.543,19.342,16.622,16.191,17.497,20.647,18.511,15.556,15.063,16.829,47.581
259,37.642,30.379,33.769,28.370,24.428,22.600,33.286,21.345,18.256,20.549,20.395,20.102,17.310,18.914,17.806,19.837,45.120,25.903,22.460,19.627,18.807,17.829,20.067,21.845,23.353,21.437,19.080,16.624,16.279,17.430,20.254,18.439,15.634,15.099,16.752,47.466
260,37.486,30.386,33.725,28.396,24.507,22.517,33.474,21.423,18.275,20.540,20.376,20.238,17.091,18.958,17.871,19.712,45.842,25.796,22.462,19.455,18.805,17.671,20.209,21.685,23.359,21.367,19.115,16.612,16.303,17.438,20.483,18.478,15.547,15.029,16.870,47.554
261,37.444,30.332,33.697,28.308,24.379,22.511,33.385,21.407,18.192,20.649,20.368,20.169,17.221,18.868,17.971,19.780,45.705,25.589,22.378,19.503,18.767,17.815,20.069,22.000,23.359,21.393,19.262,16.618,16.399,17.313,20.418,18.386,15.505,15.040,16.717,47.466
262,37.396,30.548,33.616,28.389,24.362,22.596,33.394,21.409,18.282,20.450,20.425,20.333,17.147,18.863,17.808,19.870,45.618,25.608,22.266,19.392,18.731,17.703,20.236,21.825,23.485,21.305,19.281,16.692,16.304,17.541,20.427,18.399,15.646,15.067,16.803,47.011
263,37.831,31.736,34.675,28.387,24.588,23.025,34.019,21.593,18.404,20.758,20.440,20.159,17.263,18.866,17.859,20.031,46.529,26.227,22.462,19.604,18.811,17.630,20.293,22.468,24.142,21.437,19.331,16.608,16.252,17.433,20.526,18.485,15.468,15.006,16.873,45.268
264,37.631,30.660,33.753,28.341,24.350,22.567,33.483,21.447,18.208,20.628,20.413,20.203,17.103,18.958,17.810,19.862,45.652,25.571,22.266,19.421,18.846,17.872,20.106,21.837,23.988,21.444,19.229,16.672,16.388,17.448,20.504,18.513,15.536,15.067,16.719,47.119
265,37.845,31.586,35.178,38.839,24.595,23.058,33.924,21.648,18.349,20.834,20.359,20.394,17.308,18.848,17.835,19.848,46.236,26.538,22.372,19.744,18.875,17.596,20.397,22.468,23.869,21.468,19.350,16.584,16.348,17.474,20.552,18.462,15.521,15.063,16.723,45.020
266,37.752,31.588,35.160,50.693,24.563,23.598,34.050,21.653,18.424,20.758,20.523,20.439,17.387,18.833,17.688,19.941,45.978,31.032,24.381,19.901,19.013,17.765,20.590,22.318,23.968,21.525,19.419,16.616,16.248,17.337,20.418,18.503,15.617,14.945,16.950,49.056
267,38.009,31.748,36.035,50.807,25.104,24.391,34.093,21.600,18.271,20.793,20.654,20.317,17.382,18.902,17.784,19.778,46.351,38.462,24.318,20.254,19.359,17.708,21.192,22.475,23.988,21.401,19.491,17.412,16.340,17.425,20.341,18.534,15.578,15.186,16.950,56.568
268,37.816,31.680,35.808,50.383,25.050,23.943,34.335,21.558,18.341,20.647,20.637,20.256,17.427,18.757,17.891,19.796,46.399,37.835,23.878,20.149,19.523,17.616,21.179,22.416,23.968,21.584,19.312,17.522,16.410,17.409,20.375,18.463,15.622,15.104,16.942,58.849
269,37.715,31.703,36.127,59.053,24.907,23.825,34.219,21.608,18.364,20.711,20.511,20.301,17.375,18.871,17.796,19.921,46.842,35.401,23.264,20.119,19.479,17.676,21.086,22.369,23.854,21.419,19.279,17.452,16.240,17.363,20.608,18.382,15.807,15.041,17.035,59.144
270,37.801,31.755,35.549,59.170,24.878,23.638,34.165,21.569,18.283,20.666,20.403,20.309,17.359,18.887,17.903,19.651,46.799,33.545,23.009,19.933,19.434,17.651,20.751,22.409,23.886,21.432,19.358,17.120,16.324,17.383,20.384,18.442,15.510,15.029,16.804,57.034
271,37.670,31.654,35.949,60.022,24.829,23.349,34.165,21.593,18.383,20.696,20.403,20.152,17.324,18.850,17.895,19.914,46.614,32.160,22.838,19.979,19.395,17.479,20.946,22.505,23.883,21.496,19.361,17.222,16.192,17.394,20.388,18.648,15.573,14.971,16.734,55.203
272,37.666,31.777,35.660,61.018,24.824,23.317,34.030,21.535,18.303,20.769,20.430,20.352,17.329,18.866,17.937,19.826,46.694,31.339,22.793,19.860,19.368,17.557,20.731,22.365,23.901,21.419,19.226,16.832,16.232,17.443,20.435,18.549,15.477,15.108,16.806,53.369
273,37.986,31.713,35.649,60.217,24.701,23.254,34.006,21.491,18.271,20.805,20.555,20.309,17.340,18.864,18.008,19.767,46.918,30.640,22.674,19.730,19.386,17.644,20.680,22.337,23.702,21.646,19.480,16.800,16.181,17.560,20.539,18.484,15.670,15.095,16.827,52.811
274,37.730,31.897,35.864,61.980,24.815,23.273,34.058,21.666,18.279,20.707,20.371,20.305,17.352,18.946,17.876,19.857,47.228,29.756,22.579,20.038,19.285,17.507,20.734,22.480,23.671,21.419,19.417,16.796,16.179,17.534,20.591,18.545,15.619,15.011,16.818,51.396
275,37.856,31.396,35.646,64.088,24.640,23.132,34.078,21.584,18.369,20.764,20.562,20.301,17.524,18.776,17.966,19.778,47.165,29.118,22.664,20.094,19.357,17.521,20.598,22.372,23.769,21.455,19.361,16.862,16.260,17.539,20.409,18.528,15.564,15.070,16.743,50.899
276,37.668,31.715,35.780,64.630,24.823,23.183,34.004,21.500,18.280,20.766,20.484,20.382,17.347,18.796,17.947,19.859,47.156,29.063,22.552,20.113,19.150,17.521,20.677,22.463,23.753,21.568,19.300,16.802,16.333,17.492,20.418,18.545,15.552,15.020,16.804,50.176
277,37.633,31.872,35.873,65.558,24.699,23.163,34.152,21.909,18.314,20.593,20.487,20.260,17.562,18.822,17.903,19.998,46.922,28.680,22.460,20.029,19.116,17.591,20.611,22.448,23.963,21.509,19.333,16.808,16.324,17.365,20.362,18.528,15.626,15.041,16.896,49.527
278,37.475,31.645,35.386,64.495,24.640,23.234,33.838,21.575,18.327,20.688,20.405,20.364,17.373,18.854,17.805,19.941,46.891,28.529,22.432,19.945,19.158,17.607,20.432,22.259,23.698,21.739,19.308,16.778,16.322,17.402,20.457,18.374,15.525,15.037,16.708,48.986
