 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36
522,39.042,31.010,33.974,53.750,23.840,23.318,33.571,21.819,21.161,21.789,21.073,20.490,17.436,18.939,18.022,20.215,50.487,41.875,22.928,20.713,20.335,18.968,21.631,23.232,23.083,21.685,19.606,17.680,16.582,17.749,21.159,19.279,15.864,15.173,16.942,64.709
523,38.793,30.903,34.169,52.754,23.970,23.322,33.697,21.965,20.696,21.856,21.019,20.667,17.401,19.044,18.095,20.211,50.433,39.789,22.694,20.665,20.256,18.904,21.559,23.094,23.144,21.656,19.532,17.506,16.369,17.642,20.948,19.373,15.862,15.186,16.976,62.905
524,38.747,30.759,34.192,51.836,23.963,23.138,33.690,21.834,20.491,21.792,20.916,20.565,17.522,18.953,18.117,20.327,49.699,37.740,22.653,20.480,20.139,18.637,21.236,23.438,23.075,21.749,19.597,17.470,16.372,17.536,20.922,19.370,15.783,15.183,16.860,61.631
525,38.490,30.639,33.755,50.929,23.946,23.172,33.695,21.794,20.303,21.740,20.921,20.400,17.490,19.070,18.081,20.130,49.361,36.200,22.685,20.379,19.933,18.747,21.170,22.966,22.986,21.638,19.660,17.432,16.271,17.749,21.224,19.423,15.808,15.116,16.912,60.234
526,58.772,31.454,34.205,50.308,23.884,23.207,37.578,22.491,22.353,21.895,21.218,21.102,17.473,19.061,18.124,20.431,55.089,35.077,22.595,20.409,19.864,18.523,21.110,23.315,23.101,21.674,19.570,17.286,16.341,18.961,24.052,19.491,15.711,15.179,16.922,59.405
527,65.376,31.887,35.988,53.434,23.916,23.217,43.461,23.108,26.388,22.828,22.300,23.240,17.613,19.114,18.119,22.385,59.386,36.807,22.540,20.386,20.019,18.457,21.051,23.443,23.215,21.711,19.459,17.184,16.497,20.277,26.159,19.403,15.816,15.211,17.019,58.417
528,60.850,31.452,36.399,60.131,24.286,23.164,45.225,23.263,26.865,23.161,22.192,23.124,17.536,19.054,18.068,22.697,60.917,36.102,22.518,20.245,19.972,18.461,21.114,23.239,23.240,21.736,19.606,17.302,16.346,19.790,24.276,19.225,15.818,15.147,17.047,57.288
529,74.001,32.060,37.430,63.193,24.762,23.240,50.827,23.805,30.140,24.100,22.433,23.435,17.671,19.123,18.217,23.174,68.650,35.912,22.617,20.459,19.961,18.441,20.878,23.278,23.327,21.739,19.577,17.164,16.324,19.435,24.129,19.384,15.694,15.214,16.836,56.998
530,85.838,31.948,41.113,66.608,25.492,23.118,61.448,24.011,32.992,25.226,22.582,24.258,17.695,19.149,18.182,24.787,77.254,36.158,22.714,20.262,19.985,18.340,21.024,23.315,23.218,21.687,19.507,17.280,16.330,19.637,24.556,19.345,15.750,15.192,17.034,56.655
531,79.773,31.544,42.802,64.984,25.215,23.314,58.861,23.708,33.079,25.415,22.516,24.055,17.669,19.057,18.027,25.345,75.326,35.633,22.475,20.283,19.979,18.292,21.202,23.111,23.242,21.680,19.535,17.210,16.266,19.155,23.690,19.114,15.737,15.173,16.858,56.137
532,72.388,31.643,45.626,64.974,25.551,24.049,55.110,23.084,33.322,25.287,22.755,24.386,17.508,19.121,17.966,26.152,71.435,38.740,22.585,20.646,20.135,18.096,22.135,23.372,23.414,21.638,19.788,17.768,16.330,18.987,22.974,19.220,15.659,15.182,17.000,55.160
533,66.419,31.507,45.499,63.896,25.762,23.862,52.022,22.701,32.581,24.983,22.398,23.341,17.501,19.086,18.214,25.459,68.572,36.893,22.541,20.365,20.084,18.100,21.908,23.185,23.396,21.910,19.593,17.882,16.444,18.345,22.151,18.992,15.772,15.192,17.041,54.198
534,61.284,31.173,44.261,63.460,25.584,23.621,49.392,22.480,31.261,24.453,21.990,22.620,17.534,19.009,18.003,25.149,65.873,35.139,22.509,20.436,20.026,18.272,21.785,23.350,23.179,21.656,19.841,17.648,16.385,18.210,21.858,18.903,15.641,15.194,16.916,53.550
535,58.524,30.905,42.397,61.166,25.936,23.340,47.017,22.398,30.187,23.998,21.528,22.039,17.552,19.087,18.029,24.198,63.906,33.258,22.653,20.214,19.938,18.050,21.565,23.367,23.153,21.760,19.618,17.432,16.429,18.047,21.690,18.963,15.716,15.186,16.851,52.732
536,72.673,31.542,43.543,61.197,26.751,23.408,49.907,22.553,31.623,23.752,21.909,22.787,17.660,19.076,18.188,24.549,67.389,32.269,22.552,20.325,19.874,18.007,21.351,23.170,23.128,21.656,19.545,17.520,16.345,19.132,24.414,19.163,15.768,15.177,16.939,52.950
537,76.027,31.701,47.494,61.020,28.227,23.275,51.695,22.148,32.378,24.029,22.150,23.388,17.531,19.125,18.051,25.459,70.846,31.211,22.680,20.352,19.803,18.119,21.266,23.101,23.238,21.755,19.549,17.200,16.353,19.487,24.996,19.253,15.786,15.278,16.888,52.288
538,70.456,31.307,48.707,59.007,28.495,23.328,49.890,22.155,32.333,23.957,22.076,23.205,17.564,19.158,18.183,25.424,70.437,30.766,22.565,20.388,19.600,18.016,21.304,23.214,23.034,21.680,19.585,17.192,16.357,18.873,23.914,19.124,15.733,15.247,17.013,51.860
539,64.885,31.532,50.159,57.874,28.054,23.176,47.665,22.243,32.206,23.897,22.332,23.516,17.755,19.029,18.234,26.123,68.420,29.682,22.673,20.266,19.685,18.037,21.178,23.182,23.227,21.587,19.468,17.042,16.300,18.803,23.379,18.906,15.785,15.224,16.963,51.367
540,60.263,31.196,52.201,56.438,28.170,23.303,45.790,22.195,31.607,23.793,22.013,23.486,17.545,19.042,18.180,26.224,66.344,29.457,22.473,20.201,19.470,17.849,20.952,23.291,23.227,21.618,19.702,17.140,16.449,18.541,22.707,18.995,15.781,15.136,16.963,51.074
541,56.552,31.204,50.545,55.839,27.450,23.206,43.991,22.084,30.596,23.620,21.858,22.785,17.655,19.106,18.022,25.503,64.368,29.067,22.441,20.432,19.523,18.066,20.787,23.328,23.545,21.558,19.388,17.130,16.353,18.236,21.819,18.948,15.733,15.165,16.981,50.428
542,53.459,30.986,48.372,54.467,26.778,23.201,42.714,21.905,29.264,23.269,21.533,22.264,17.578,19.033,18.019,25.026,62.636,28.912,22.574,20.239,19.547,17.963,20.814,23.337,23.348,21.571,19.482,17.056,16.497,18.127,21.659,18.849,15.790,15.266,16.965,50.282
543,51.455,31.066,48.963,53.909,26.284,23.127,41.615,21.996,28.924,22.983,21.752,22.563,17.604,19.012,18.124,25.185,61.022,30.557,22.707,20.304,19.528,17.868,20.915,23.328,23.320,21.630,19.648,17.172,16.351,18.342,21.746,18.905,15.746,15.079,16.804,50.059
544,49.493,31.340,51.152,53.219,26.100,23.121,40.801,21.993,29.205,23.182,21.857,23.242,17.611,19.012,18.068,26.081,59.618,29.536,22.588,20.365,19.429,17.874,20.908,23.143,23.417,21.752,19.457,17.184,16.388,18.689,22.108,19.057,15.672,15.128,16.935,49.471
545,47.683,31.039,51.377,52.672,25.832,23.626,39.957,22.082,28.509,23.207,21.681,22.976,17.571,19.060,18.041,25.771,58.489,37.958,25.379,20.753,19.612,17.934,21.485,23.330,23.398,21.669,19.740,17.528,16.498,18.430,21.711,18.881,15.993,15.305,16.961,54.811
546,46.187,30.769,50.815,53.998,26.097,24.600,39.160,22.051,27.765,22.956,21.474,22.065,17.508,19.017,18.017,25.352,57.469,62.464,30.827,21.415,20.591,18.276,22.674,23.360,23.513,21.791,19.595,18.634,16.404,18.246,21.539,18.791,16.514,15.516,17.037,86.146
547,45.217,30.909,48.852,57.777,25.999,24.472,38.379,22.018,26.670,22.701,21.000,21.596,17.543,19.061,18.022,24.347,56.395,63.956,28.790,21.040,21.206,18.584,23.137,23.451,23.448,21.832,19.658,18.632,16.558,17.974,21.276,18.868,16.680,15.568,16.950,95.860
548,47.811,31.625,46.921,57.084,25.822,24.297,38.617,22.053,26.364,22.696,21.137,22.045,17.578,19.362,18.445,23.257,56.567,60.970,26.543,21.029,21.238,18.863,23.231,23.352,23.453,21.703,19.566,18.824,16.494,18.197,22.254,19.254,16.414,15.505,16.961,92.854
549,66.083,33.823,50.129,61.608,26.138,24.205,50.567,23.204,30.014,26.087,23.540,29.415,17.867,22.828,22.744,25.266,60.263,58.278,25.045,20.889,21.487,19.226,23.096,23.438,23.284,21.674,19.816,18.582,16.631,20.899,30.142,20.111,16.392,15.450,16.922,85.489
550,64.121,33.167,54.790,62.593,26.547,24.111,54.390,22.947,31.631,28.670,24.523,30.451,17.720,23.031,23.757,26.123,60.444,57.304,24.448,20.784,21.492,19.201,23.062,23.234,23.295,21.744,19.717,18.348,16.404,20.611,29.069,19.975,16.077,15.293,17.026,79.432
551,59.186,32.689,53.337,61.075,26.445,23.728,51.643,22.577,31.040,28.138,24.659,28.691,17.804,22.087,22.677,25.921,60.042,53.448,23.813,20.736,21.439,19.066,22.703,23.281,23.265,21.535,19.730,18.018,16.564,19.689,26.267,19.567,16.031,15.235,16.918,74.705
552,54.937,32.338,51.868,61.898,26.013,23.817,49.165,22.219,30.158,27.964,23.649,26.963,17.478,21.024,21.542,25.325,58.761,53.179,23.417,20.753,21.102,18.881,22.693,23.227,23.339,21.550,19.656,17.888,16.383,18.984,24.371,19.397,15.928,15.298,16.963,70.581
553,51.729,31.864,49.568,61.115,25.964,24.217,46.690,22.208,29.501,27.090,23.098,25.417,17.639,20.499,20.494,24.527,57.491,52.942,23.254,20.872,21.261,18.781,23.428,23.372,23.009,21.780,19.706,18.330,16.460,18.503,23.284,19.165,15.849,15.339,16.940,67.750
554,48.840,31.406,47.631,61.343,26.076,24.216,44.487,22.168,28.209,26.117,22.398,23.480,17.513,20.079,19.856,23.716,56.225,50.664,22.962,20.931,21.439,18.605,23.834,23.264,23.044,21.661,19.648,18.458,16.449,18.207,21.828,19.214,15.816,15.435,16.940,64.937
555,47.039,31.324,45.450,59.416,25.787,24.037,42.684,22.104,27.103,25.043,21.734,22.352,17.485,19.816,19.312,22.679,55.201,48.724,22.782,20.765,21.333,18.703,23.635,23.229,23.192,21.708,19.671,18.400,16.510,17.870,21.698,18.927,15.845,15.392,17.048,63.363
556,45.268,31.039,44.127,57.905,25.410,24.003,41.639,21.757,26.327,24.134,21.531,21.890,17.564,19.575,19.255,22.222,54.397,47.619,22.881,20.587,21.319,18.479,23.599,22.874,23.142,21.514,19.771,18.420,16.449,17.821,21.483,19.155,15.757,15.406,16.983,61.586
557,44.143,31.179,42.446,56.763,25.289,23.642,40.788,21.996,25.485,23.622,21.182,21.348,17.513,19.416,18.706,21.481,53.774,44.283,22.811,20.623,21.005,18.349,23.101,23.118,23.059,21.767,19.816,18.158,16.361,17.780,21.207,19.116,15.689,15.395,16.866,60.117
558,43.396,30.957,41.453,55.619,25.055,23.774,39.842,21.934,24.752,23.578,21.332,21.313,17.487,19.243,18.645,21.295,52.853,44.483,22.755,20.786,21.156,18.130,23.526,23.121,23.135,21.863,19.635,18.366,16.490,17.712,21.000,19.210,15.744,15.444,17.028,58.921
559,42.382,30.948,40.407,54.859,24.971,23.727,38.753,21.885,24.441,23.146,21.241,21.140,17.469,19.261,18.570,20.976,52.531,42.350,22.802,20.600,21.021,18.260,23.186,23.209,23.098,21.744,19.679,18.152,16.436,17.754,20.974,19.255,15.705,15.330,16.953,57.689
560,50.253,32.489,39.616,54.974,24.846,23.536,40.788,21.958,24.981,23.400,21.654,22.827,17.615,19.976,18.733,21.062,53.748,39.434,22.712,20.577,20.958,18.276,22.725,23.143,23.110,21.726,19.774,17.764,16.356,18.655,22.776,19.593,15.665,15.253,16.940,57.045
561,85.543,36.206,40.083,61.254,24.808,23.687,49.738,22.208,28.353,24.275,22.917,28.795,18.042,22.327,19.423,20.967,60.087,37.571,22.793,20.409,20.754,18.215,22.502,23.298,23.188,21.615,19.478,17.702,16.388,20.829,28.522,21.079,15.707,15.256,16.855,56.462
562,87.563,35.322,39.862,63.606,24.687,23.564,51.171,22.179,29.475,24.676,23.395,28.337,17.881,22.711,20.117,21.220,63.549,36.021,22.631,20.348,20.544,18.194,22.162,23.232,23.005,21.765,19.566,17.370,16.282,20.472,27.353,20.906,15.624,15.215,17.002,55.644
563,94.723,34.419,41.365,63.892,24.749,23.671,62.937,22.186,30.836,27.520,24.820,29.679,18.019,24.833,23.110,22.833,70.038,42.104,25.257,20.556,20.904,18.600,22.354,23.288,23.082,21.540,19.778,17.692,16.405,20.731,27.918,20.591,16.125,15.243,16.957,61.775
564,88.147,33.880,41.533,62.807,25.011,24.610,61.972,22.077,30.464,28.660,25.130,28.713,17.935,24.323,22.767,22.941,69.176,51.794,28.534,21.017,21.910,18.906,23.744,23.360,22.943,21.822,19.795,18.360,16.457,20.067,25.784,20.149,16.560,15.316,17.032,88.255
565,79.893,32.889,41.079,62.055,24.997,24.340,58.535,22.058,29.568,29.138,24.879,27.413,17.781,23.430,22.205,22.747,68.877,49.353,26.899,20.740,22.132,19.425,23.513,23.232,23.092,21.786,19.786,18.372,16.449,19.497,23.922,19.630,16.600,15.202,17.054,95.709
566,72.588,32.392,41.044,63.653,25.040,24.250,55.173,22.055,28.634,28.868,24.464,26.083,17.655,23.396,21.903,22.426,67.297,46.527,25.610,20.950,22.610,20.288,23.774,23.212,22.998,21.705,19.734,18.430,16.397,18.640,23.280,19.417,16.573,15.330,16.872,92.095
567,67.289,32.730,41.453,63.011,25.232,24.295,52.030,22.000,28.143,28.947,24.314,26.303,17.606,23.083,21.261,22.532,65.236,45.137,24.446,20.727,22.759,20.212,24.008,23.283,23.078,21.641,19.646,18.608,16.473,18.459,22.647,19.558,16.422,15.307,17.022,85.318
568,62.906,32.392,43.148,63.215,25.039,24.223,49.351,21.938,27.968,28.363,24.376,26.425,17.683,22.654,21.051,23.552,63.031,42.557,23.755,20.574,22.584,20.388,23.692,23.453,23.075,21.628,19.807,18.410,16.468,18.653,22.815,19.583,16.262,15.310,17.101,79.146
569,58.784,32.039,46.802,61.686,24.841,24.047,47.727,21.865,28.034,28.755,24.624,27.463,17.557,23.109,20.813,24.804,61.429,41.657,23.277,20.589,22.480,20.774,23.713,23.234,22.911,21.705,19.589,18.036,16.372,19.179,23.237,19.381,16.037,15.311,17.000,74.660
570,55.879,31.891,45.929,59.816,24.840,24.118,45.896,21.925,27.158,28.429,24.182,26.004,17.643,22.231,20.331,24.365,59.687,41.130,23.121,20.602,23.127,21.952,23.616,23.239,23.107,21.607,19.702,18.142,16.567,18.521,22.435,19.156,16.048,15.205,16.821,71.383
571,53.501,31.581,44.245,58.790,24.562,24.000,44.331,21.825,26.148,27.561,23.310,24.738,17.590,21.368,19.664,23.446,58.429,41.046,22.894,20.589,23.323,23.087,23.622,23.158,22.956,21.437,19.604,18.158,16.433,18.093,21.504,19.230,15.906,15.382,16.940,68.108
572,51.049,31.482,42.921,57.350,24.567,24.063,42.803,21.898,25.304,27.343,22.764,23.941,17.441,20.822,19.263,22.609,57.491,41.063,22.982,20.677,23.818,23.233,23.600,23.079,22.964,21.693,19.570,18.408,16.553,17.881,21.466,19.460,15.797,15.235,16.983,65.941
573,49.165,31.443,41.229,56.726,24.361,23.730,42.043,21.876,24.692,26.723,22.422,23.144,17.660,20.363,19.020,21.708,56.580,39.842,22.770,20.740,23.716,22.833,23.563,23.224,22.950,21.739,19.742,18.504,16.490,17.723,21.147,19.466,15.761,15.240,16.953,64.043
574,47.494,31.497,40.608,55.423,24.379,23.861,40.662,21.942,24.454,26.000,22.180,22.433,17.580,20.149,18.778,21.268,55.295,37.594,22.653,20.507,23.552,22.922,23.544,23.286,22.961,21.481,19.780,18.320,16.447,17.741,20.905,19.438,15.772,15.232,16.927,62.471
575,46.392,31.425,39.339,54.721,24.389,23.813,40.056,21.841,24.113,25.529,21.927,21.831,17.548,19.817,18.531,20.941,54.596,36.065,22.683,20.591,23.444,23.158,23.716,22.921,23.012,21.643,19.547,18.236,16.511,17.570,20.966,19.419,15.740,15.252,16.989,60.804
576,45.139,31.231,38.899,54.069,24.404,23.897,39.223,21.732,24.085,24.840,21.815,21.965,17.380,19.663,18.424,21.121,53.976,36.589,22.718,20.384,23.298,22.852,23.529,23.054,22.998,21.618,19.587,18.198,16.524,17.938,21.237,19.594,15.785,15.302,16.782,59.712
577,44.117,31.097,38.051,53.338,24.370,23.918,38.483,21.907,23.337,23.880,21.637,21.500,17.503,19.548,18.396,20.758,53.011,35.032,22.633,20.247,23.064,22.534,23.985,23.049,23.053,21.762,19.652,18.132,16.413,17.728,21.203,19.238,15.785,15.295,16.966,58.885
578,43.292,31.291,37.626,52.754,24.348,23.845,38.184,21.836,22.760,24.033,21.551,21.366,17.520,19.464,18.256,20.727,52.909,33.800,22.590,20.226,23.103,22.929,23.580,23.155,22.869,21.556,19.480,17.900,16.514,17.891,21.034,19.410,15.691,15.240,16.885,57.482
579,42.681,31.109,37.314,54.484,24.262,24.181,37.366,21.697,22.401,23.564,21.381,21.240,17.387,19.400,18.238,20.947,52.120,37.239,22.613,20.761,23.602,22.934,24.236,23.190,22.860,21.708,19.604,18.134,16.630,17.917,21.185,19.233,16.168,15.264,17.022,56.649
580,41.890,31.278,36.922,55.234,24.067,24.028,37.022,21.892,22.301,23.394,21.432,21.209,17.476,19.245,18.202,20.873,51.567,36.508,22.694,20.635,23.721,22.836,23.890,23.298,22.957,21.455,19.562,18.024,16.513,17.676,21.009,19.329,16.422,15.244,16.927,56.081
581,41.295,31.082,36.541,54.336,24.256,23.560,36.937,21.770,21.932,23.368,21.212,20.827,17.485,19.279,18.194,20.567,50.707,34.647,22.538,20.723,24.058,23.769,23.495,23.079,22.996,21.721,19.491,18.064,16.537,17.811,21.086,19.315,16.418,15.356,16.966,55.216
582,40.720,30.924,36.270,53.473,24.105,24.110,36.327,21.527,21.490,22.704,21.039,20.656,17.448,19.206,18.199,20.418,50.451,37.889,23.358,20.889,24.813,23.973,24.118,23.027,23.108,21.553,19.491,18.450,16.569,17.694,21.134,19.313,16.558,15.258,17.004,56.802
583,40.504,30.996,36.035,53.013,24.030,24.193,36.494,21.781,21.185,22.541,21.293,20.811,17.431,19.240,18.234,20.404,50.060,38.450,23.221,20.652,25.136,24.292,24.106,23.172,23.135,21.576,19.631,18.420,16.530,17.593,20.940,19.426,16.641,15.371,17.009,60.291
584,39.880,31.101,35.802,52.005,24.079,23.700,36.141,21.768,20.757,22.190,21.145,20.785,17.520,19.096,18.222,20.127,49.457,37.972,22.879,20.780,24.939,24.048,23.462,23.180,23.160,21.483,19.686,18.190,16.538,17.648,20.711,19.206,16.453,15.217,17.080,59.423
585,39.789,30.967,35.670,51.677,24.028,23.669,35.864,21.912,20.483,21.813,20.943,20.624,17.515,19.176,18.032,20.281,49.159,37.392,22.854,20.730,25.032,24.409,23.501,23.074,23.027,21.561,19.656,18.130,16.691,17.534,20.944,19.278,16.335,15.238,16.844,57.885
586,39.305,31.033,35.485,50.701,24.059,23.753,35.608,21.763,20.288,21.821,20.956,20.587,17.531,19.106,18.110,20.158,49.020,35.974,22.619,20.570,25.052,24.429,23.479,23.325,22.869,21.561,19.612,18.158,16.529,17.712,20.953,19.261,16.210,15.235,16.966,56.700
587,39.158,31.095,35.511,50.288,23.994,23.835,35.387,21.794,20.003,21.839,20.902,20.884,17.403,19.096,18.105,20.158,48.681,36.128,22.558,20.836,24.842,23.936,23.518,23.101,23.055,21.362,19.688,18.464,16.569,17.795,20.703,19.407,16.083,15.281,16.998,55.561
588,38.584,30.544,35.194,49.850,24.034,23.579,35.247,21.887,19.834,21.445,21.007,20.598,17.571,19.106,18.053,20.244,48.326,34.527,22.426,20.662,24.329,23.879,23.209,23.027,23.021,21.693,19.585,18.146,16.579,17.710,20.582,19.298,15.982,15.198,17.108,54.577
589,38.598,30.810,35.106,49.370,23.970,23.574,35.115,21.861,19.776,21.480,20.818,20.644,17.420,19.100,18.085,20.174,48.190,33.037,22.637,20.438,23.779,23.758,22.646,23.276,23.018,21.537,19.656,17.802,16.449,17.697,21.121,19.553,15.847,15.165,16.944,53.691
590,38.226,31.029,34.887,48.985,23.894,23.435,34.749,21.819,19.480,21.761,20.949,20.630,17.399,19.032,18.200,20.090,47.900,31.749,22.638,20.321,23.352,23.377,22.499,23.108,22.883,21.736,19.325,17.720,16.490,17.723,20.754,19.405,15.923,15.244,16.819,53.056
591,38.186,30.687,34.787,48.411,23.835,23.542,34.825,21.626,19.348,21.254,20.958,20.502,17.394,19.066,18.093,20.277,47.614,32.775,22.430,20.614,23.777,23.938,22.634,23.160,23.263,21.496,19.637,17.734,16.468,17.536,20.918,19.414,16.177,15.179,16.894,52.369
592,38.000,30.757,34.989,48.131,23.945,23.314,34.721,21.803,19.222,21.234,21.084,20.455,17.587,19.083,18.041,20.180,47.239,32.360,22.603,20.461,23.670,23.966,22.538,22.973,22.847,21.633,19.539,17.660,16.569,17.609,20.746,19.509,16.459,15.276,16.909,52.011
593,37.280,30.466,34.617,47.894,23.920,23.296,34.597,21.666,19.301,21.099,20.916,20.573,17.415,19.020,17.973,20.132,46.844,31.248,22.633,20.503,23.566,24.105,22.098,23.005,23.183,21.478,19.497,17.574,16.473,17.510,20.922,19.271,16.208,15.192,16.821,51.610
594,37.597,30.476,34.393,47.053,23.994,23.443,34.184,21.655,19.425,21.266,20.939,20.482,17.413,18.996,18.109,20.073,47.022,29.956,22.444,20.436,23.863,24.064,22.408,23.163,23.112,21.602,19.509,17.646,16.446,17.547,20.901,19.369,16.164,15.227,16.853,51.304
595,37.326,30.555,34.356,46.960,23.915,23.350,34.158,21.774,19.401,21.310,20.961,20.433,17.480,19.101,18.039,19.916,46.605,31.051,22.484,20.524,23.634,24.137,22.137,23.145,23.226,21.742,19.669,17.700,16.508,17.588,20.948,19.423,15.877,15.282,16.879,50.917
596,37.291,30.687,34.414,46.730,23.963,23.249,34.134,21.602,19.225,21.286,20.904,20.593,17.531,18.842,18.022,20.171,46.533,30.698,22.392,20.679,23.479,23.961,21.938,23.214,23.240,21.519,19.470,17.684,16.410,17.655,20.905,19.311,15.915,15.351,17.030,50.187
597,37.090,30.608,34.219,46.248,23.854,23.160,34.437,21.783,19.180,21.214,20.825,20.630,17.559,19.005,17.946,20.132,46.373,30.030,22.475,20.495,23.170,23.763,21.869,22.993,23.208,21.519,19.581,17.554,16.559,17.658,20.819,19.402,15.829,15.258,16.907,49.446
598,36.951,30.726,34.425,46.124,24.008,23.342,34.266,21.847,18.989,21.106,20.845,20.634,17.294,18.963,18.124,20.007,46.092,31.320,22.531,20.673,22.938,24.361,21.988,23.005,23.442,21.654,19.719,17.624,16.688,17.567,20.996,19.442,15.840,15.276,16.877,49.437
599,37.005,30.637,34.293,45.697,23.917,23.368,34.288,21.805,18.919,21.074,20.809,20.372,17.366,18.966,18.160,20.152,46.159,30.573,22.770,20.608,22.835,24.146,21.968,22.988,23.313,21.636,19.574,17.460,16.391,17.764,20.810,19.578,15.796,15.169,16.894,49.300
600,36.938,30.825,34.319,45.310,23.923,23.686,33.790,21.650,18.755,21.210,20.828,20.628,17.473,19.002,18.049,20.163,45.757,30.677,22.556,20.597,22.826,23.856,22.336,22.968,23.281,21.651,19.382,17.610,16.415,17.816,20.866,19.478,15.820,15.140,16.840,48.971
601,36.779,30.779,34.349,45.239,23.893,23.750,33.976,21.850,18.705,21.248,20.826,20.579,17.578,18.990,18.049,20.007,45.904,30.668,22.333,20.455,22.893,23.463,22.657,23.148,23.302,21.444,19.700,17.754,16.497,17.526,20.871,19.583,15.718,15.186,16.944,48.948
602,36.946,30.726,34.198,47.077,23.790,23.630,34.184,21.659,18.655,21.505,20.865,20.500,17.387,18.959,18.119,19.840,46.056,29.868,22.559,20.514,22.796,23.037,22.174,23.177,23.146,21.450,19.606,17.512,16.343,17.650,20.935,19.526,15.613,15.156,16.916,48.502
603,36.813,30.664,34.279,48.588,23.740,23.252,33.481,21.748,18.651,21.342,20.690,20.636,17.497,19.049,17.895,20.160,45.404,28.784,22.441,20.348,22.623,22.719,22.016,23.017,23.233,21.411,19.501,17.594,16.444,17.627,20.978,19.487,15.810,15.252,17.032,48.475
604,36.506,30.734,33.979,48.281,23.796,23.317,33.952,21.812,18.585,21.233,20.725,20.390,17.354,18.993,18.110,20.211,45.306,28.573,22.496,20.319,22.280,22.390,21.789,23.007,23.133,21.711,19.428,17.358,16.333,17.676,21.017,19.353,15.773,15.087,17.000,48.403
605,36.377,30.742,33.852,47.088,23.768,23.677,34.022,21.721,18.498,21.327,20.808,20.614,17.671,19.008,18.214,20.092,45.098,29.784,22.415,20.660,22.058,22.562,22.402,22.837,23.171,21.623,19.465,17.590,16.412,17.585,20.819,19.381,15.624,15.264,17.024,48.356
606,36.454,30.565,33.921,46.518,23.889,23.660,33.673,21.743,18.333,21.333,20.769,20.589,17.480,18.967,17.971,20.044,45.359,29.237,22.441,20.526,21.811,22.388,22.510,23.101,23.266,21.661,19.635,17.508,16.365,17.619,20.897,19.259,15.670,15.218,16.970,47.869
607,36.289,30.707,34.222,45.834,23.872,23.376,33.662,21.770,18.436,21.305,20.884,20.476,17.517,18.945,18.063,20.011,44.717,28.780,22.621,20.415,21.600,21.795,22.380,23.099,23.526,21.894,19.518,17.480,16.425,17.404,20.892,19.444,15.733,15.151,17.004,47.495
608,36.281,30.707,33.810,45.115,23.814,23.179,33.790,21.823,18.369,21.240,20.791,20.423,17.427,19.018,18.154,19.945,44.993,28.077,22.585,20.361,21.511,21.543,22.184,23.116,23.337,21.488,19.507,17.294,16.287,17.689,21.022,19.423,15.777,15.154,17.017,47.804
609,36.520,30.676,33.901,44.580,23.750,23.278,35.035,22.281,22.407,21.888,20.966,20.591,17.401,18.972,18.037,20.378,44.935,27.961,22.496,20.465,21.208,21.425,21.868,23.207,23.341,21.452,19.465,17.240,16.351,17.780,21.013,19.388,15.792,15.258,16.994,47.410
610,36.234,30.709,34.085,43.984,24.163,23.097,41.030,23.208,24.776,22.234,21.239,20.811,17.492,18.971,18.048,20.611,44.632,28.965,22.383,20.304,21.173,21.123,21.678,23.212,23.309,21.646,19.434,17.178,16.510,17.972,21.302,19.348,15.584,15.195,17.043,47.604
611,36.154,31.097,34.319,43.976,24.216,23.129,40.478,22.898,24.605,22.044,21.133,20.656,17.469,19.055,18.129,20.281,44.600,28.812,22.457,20.379,20.942,20.872,21.487,23.108,23.215,21.747,19.591,17.214,16.321,17.798,20.944,19.192,15.773,15.148,16.894,47.164
612,36.302,30.924,34.395,43.783,24.116,23.195,39.320,22.469,23.575,21.802,20.951,20.675,17.557,18.926,17.981,20.593,44.817,28.501,22.513,20.331,20.812,20.534,21.296,23.202,23.321,21.463,19.432,17.192,16.258,17.715,20.862,18.984,15.851,15.200,16.914,47.077
613,44.448,31.245,34.607,43.288,24.082,23.460,40.686,22.847,24.272,22.008,21.147,20.815,17.555,18.939,18.122,20.556,47.330,29.316,22.473,20.621,20.451,20.425,21.801,23.138,23.240,21.548,19.509,17.464,16.280,18.855,22.897,19.217,15.698,15.134,17.017,46.964
614,50.338,31.315,35.952,42.792,23.890,23.316,43.067,23.294,28.087,22.783,21.786,21.978,17.709,18.998,17.986,22.273,51.116,28.691,22.444,20.493,20.460,20.260,21.564,23.153,23.206,21.561,19.468,17.470,16.444,20.293,25.099,19.233,15.694,15.212,17.013,46.739
615,47.445,31.493,37.019,42.655,23.954,23.255,41.680,23.031,29.459,23.360,22.159,22.663,17.669,20.087,18.090,23.088,51.065,28.239,22.414,20.184,20.153,20.066,21.459,23.310,23.171,21.633,19.319,17.266,16.329,19.891,24.746,19.056,15.639,15.125,16.918,46.874
