 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20
338,12.425,11.479,14.246,10.485,12.074,11.890,10.490,10.633,11.244,10.250,10.101,9.800,13.529,11.007,10.232,10.669,10.093,9.040,8.346,8.449
339,12.377,11.501,14.279,10.511,12.133,11.969,10.384,10.660,11.215,10.264,10.110,9.917,13.553,11.025,10.219,10.829,10.113,9.007,8.410,8.445
340,12.370,11.421,14.274,10.470,12.094,11.975,10.510,10.661,11.317,10.284,10.215,9.839,13.534,11.077,10.285,10.810,10.123,8.976,8.401,8.518
341,12.426,11.512,14.239,10.357,12.098,11.995,10.436,10.585,11.254,10.293,10.221,9.917,13.534,11.094,10.268,10.697,10.091,8.990,8.401,8.507
342,12.326,11.382,14.268,10.374,12.098,12.024,10.598,10.605,11.266,10.221,10.164,9.933,13.491,11.003,10.278,10.712,10.038,9.036,8.397,8.482
343,12.429,11.434,14.273,10.389,12.104,12.069,10.534,10.677,11.246,10.163,10.158,9.817,13.535,10.985,10.301,10.679,10.067,8.994,8.357,8.496
344,12.431,11.436,14.299,10.345,12.125,12.006,10.482,10.621,11.318,10.226,10.202,9.700,13.556,11.002,10.311,10.635,10.105,8.991,8.340,8.503
345,12.387,11.414,14.241,10.405,12.010,11.932,10.459,10.587,11.292,10.274,10.189,9.950,13.530,11.023,10.192,10.631,10.026,8.915,8.324,8.433
346,12.389,11.453,14.190,10.374,12.039,11.860,10.428,10.576,11.310,10.202,9.978,9.872,13.501,11.034,10.209,10.667,10.095,8.954,8.316,8.516
347,12.392,11.390,14.221,10.333,12.112,11.884,10.446,10.578,11.343,10.226,9.975,9.844,13.394,10.991,10.265,10.867,10.139,8.970,8.335,8.507
348,12.437,11.412,14.260,10.370,12.245,11.780,10.343,10.578,11.360,10.197,9.953,9.844,13.425,11.001,10.278,10.814,10.091,8.969,8.310,8.500
349,12.406,11.453,14.242,10.408,12.008,11.808,10.410,10.535,11.275,10.139,10.098,9.844,13.354,10.906,10.159,10.667,10.071,8.982,8.270,8.459
350,12.311,11.486,14.223,10.395,12.072,11.640,10.327,10.615,11.275,10.058,9.956,9.772,13.327,10.805,10.272,10.682,10.087,8.954,8.339,8.450
351,12.343,11.462,14.217,10.412,12.008,11.569,10.307,10.560,11.197,10.096,9.965,9.811,13.253,10.941,10.195,10.660,10.135,9.007,8.298,8.478
352,12.334,11.432,14.148,10.410,12.090,11.492,10.399,10.560,11.254,10.062,9.959,9.922,13.246,11.036,10.139,10.605,10.115,8.949,8.302,8.493
353,12.302,11.438,14.179,10.247,12.074,11.275,10.363,10.518,11.230,10.096,10.032,9.822,13.288,11.034,10.162,10.470,10.091,8.951,8.289,8.429
354,12.314,11.423,14.185,10.314,11.998,11.242,10.394,10.427,11.355,9.952,9.981,9.811,13.251,10.992,10.228,10.604,9.943,9.021,8.293,8.466
355,12.214,11.486,14.104,10.408,12.153,11.220,10.335,10.551,11.266,10.072,9.918,9.939,13.210,10.907,10.149,10.548,10.164,8.982,8.329,8.507
356,12.344,11.599,14.260,10.395,12.025,11.187,10.309,10.541,11.260,10.101,9.984,9.700,13.254,10.960,10.228,10.644,9.988,9.016,8.328,8.441
357,12.310,11.434,14.102,10.395,12.051,11.182,10.247,10.605,11.261,10.226,9.962,9.789,13.213,10.916,10.152,10.808,10.059,9.033,8.294,8.472
358,12.258,11.462,14.144,10.357,12.070,11.160,10.304,10.528,11.317,10.062,9.972,9.789,13.225,10.932,10.351,10.780,10.087,8.948,8.335,8.470
359,12.314,11.471,14.118,10.340,11.996,11.016,10.281,10.482,11.225,10.111,9.896,9.828,13.166,10.943,10.136,10.667,10.044,9.012,8.328,8.454
360,12.268,11.375,14.276,10.321,12.063,11.075,10.340,10.550,11.228,10.053,9.918,9.700,13.217,10.922,10.185,10.604,10.127,8.922,8.362,8.458
361,12.391,11.401,14.266,10.355,12.100,11.047,10.428,10.535,11.180,9.904,9.918,9.761,13.238,10.924,10.106,10.635,10.075,8.981,8.264,8.503
362,12.276,11.408,14.136,10.274,12.053,11.047,10.348,10.617,11.246,10.053,9.874,9.978,13.204,10.896,10.444,10.611,10.071,9.061,8.305,8.517
363,12.188,11.371,14.155,10.276,12.002,10.951,10.356,10.541,11.201,9.913,9.871,9.856,13.212,10.989,10.152,10.634,10.032,8.934,8.328,8.454
364,12.276,11.349,14.133,10.353,12.018,11.022,10.258,10.543,11.249,10.106,9.921,9.700,13.156,10.970,10.162,10.587,10.028,8.970,8.289,8.424
365,12.239,11.438,14.165,10.381,12.043,11.069,10.330,10.566,11.308,10.014,9.896,9.844,13.213,10.878,10.275,10.548,10.042,8.937,8.318,8.472
366,12.213,11.414,14.197,10.285,12.031,11.083,10.376,10.578,11.161,10.072,9.946,9.850,13.238,10.958,10.195,10.566,10.057,8.975,8.266,8.454
367,12.327,11.414,14.176,10.348,12.059,10.989,10.332,10.574,11.341,10.154,9.886,9.817,13.286,10.975,10.255,10.472,10.079,8.994,8.339,8.500
368,12.327,11.367,14.027,10.340,12.084,11.030,10.387,10.516,11.291,10.144,10.076,9.883,13.281,10.934,10.228,10.603,10.083,8.933,8.315,8.451
369,12.206,11.423,14.119,10.293,11.973,11.016,10.307,10.525,11.221,10.130,9.880,9.839,13.315,10.871,10.149,10.502,10.087,8.921,8.275,8.467
370,12.371,11.388,14.207,10.285,12.086,10.992,10.358,10.500,11.166,9.995,9.962,9.800,13.303,10.945,10.109,10.536,10.026,8.969,8.281,8.486
371,12.309,11.469,14.149,10.298,12.104,11.008,10.407,10.528,11.263,10.106,10.003,9.828,13.355,10.909,10.265,10.561,10.008,8.976,8.311,8.420
372,12.323,11.449,14.172,10.302,11.947,10.995,10.351,10.644,11.223,10.087,10.136,9.717,13.388,10.982,10.172,10.736,10.004,8.936,8.285,8.451
373,12.264,11.499,14.211,10.419,12.053,10.940,10.405,10.521,11.279,10.125,10.060,9.772,13.334,10.878,10.149,10.669,10.079,8.936,8.250,8.525
374,12.211,11.471,14.247,10.314,11.957,10.981,10.353,10.532,11.268,10.034,10.079,9.922,13.410,10.942,10.146,10.668,10.040,8.948,8.266,8.482
375,12.260,11.453,14.083,10.283,12.059,11.055,10.335,10.457,11.272,10.120,10.057,9.811,13.292,10.975,10.248,10.595,10.119,8.961,8.323,8.459
376,12.234,11.364,14.185,10.425,12.049,11.020,10.376,10.567,11.351,10.091,9.953,9.806,13.219,10.961,10.136,10.564,10.107,8.960,8.324,8.461
377,12.226,11.469,14.108,10.389,12.029,10.991,10.332,10.557,11.270,10.062,9.968,9.878,13.277,10.960,10.262,10.576,10.095,8.951,8.281,8.503
378,12.220,11.458,14.160,10.293,11.986,10.967,10.381,10.489,11.301,10.178,10.047,9.867,13.312,10.994,10.209,10.518,10.103,8.987,8.309,8.451
379,12.206,11.473,14.071,10.321,12.022,10.976,10.330,10.466,11.349,10.216,10.016,9.811,13.363,10.895,10.139,10.558,10.036,8.963,8.315,8.474
380,12.192,11.371,14.127,10.463,12.088,11.002,10.397,10.525,11.263,10.264,9.978,9.700,13.222,10.906,10.219,10.507,10.085,8.912,8.247,8.414
381,12.216,11.419,14.118,10.259,12.102,10.997,10.276,10.516,11.202,10.072,10.050,9.856,13.294,10.887,10.202,10.527,10.032,8.952,8.302,8.393
382,12.267,11.410,14.207,10.379,12.088,10.973,10.312,10.520,11.304,10.236,10.013,9.733,13.278,10.886,10.066,10.501,10.067,8.918,8.271,8.492
383,12.213,11.536,14.110,10.355,11.924,10.973,10.271,10.523,11.330,10.139,10.088,9.694,13.248,10.978,10.195,10.477,9.986,8.982,8.297,8.457
384,12.256,11.369,14.172,10.292,11.986,10.934,10.314,10.470,11.159,10.255,10.050,9.967,13.250,10.904,10.272,10.548,9.960,8.999,8.335,8.432
385,12.243,11.432,14.128,10.334,12.074,11.025,10.229,10.459,11.239,10.197,10.073,9.939,13.263,10.981,10.149,10.626,10.079,8.921,8.284,8.436
386,12.194,11.462,14.079,10.389,12.012,11.102,10.278,10.535,11.211,10.293,10.110,9.967,13.294,10.900,10.119,10.610,10.034,8.943,8.323,8.447
387,12.287,11.382,14.148,10.276,12.045,11.275,10.402,10.516,11.317,10.130,10.006,9.883,13.330,10.909,10.169,10.654,10.061,8.951,8.263,8.432
388,12.229,11.449,14.058,10.300,12.086,11.160,10.281,10.399,11.145,10.183,10.095,9.772,13.260,10.903,10.205,10.590,9.972,8.937,8.298,8.458
389,12.165,11.445,14.062,10.312,12.010,11.066,10.322,10.560,11.190,10.274,10.057,9.933,13.217,10.961,10.189,10.488,10.044,8.925,8.293,8.447
390,12.220,11.388,14.058,10.343,12.020,10.987,10.250,10.411,11.170,10.168,10.073,9.717,13.221,10.865,10.106,10.470,10.055,8.909,8.331,8.468
391,12.100,11.390,14.111,10.242,11.898,11.002,10.340,10.601,11.251,10.245,10.082,9.917,13.322,10.928,10.182,10.521,10.032,8.988,8.240,8.467
392,12.163,11.551,14.083,10.322,12.006,11.038,10.265,10.505,11.220,10.197,10.028,9.817,13.265,10.935,10.136,10.492,10.160,8.964,8.346,8.445
393,12.212,11.453,14.177,10.316,11.988,11.074,10.330,10.525,11.206,10.024,10.107,9.806,13.236,10.918,10.245,10.489,10.026,8.922,8.333,8.438
394,12.276,11.430,14.074,10.314,11.998,10.915,10.245,10.475,11.125,10.202,10.016,9.839,13.247,10.882,10.093,10.518,9.994,9.006,8.314,8.437
395,12.192,11.262,14.129,10.285,12.065,11.022,10.330,10.550,11.211,10.207,10.101,9.711,13.265,10.922,10.202,10.499,10.093,8.954,8.337,8.446
396,12.192,11.599,14.092,10.225,12.010,10.986,10.278,10.482,11.282,10.168,10.066,9.728,13.188,10.939,10.195,10.491,10.149,8.955,8.306,8.446
397,12.182,11.406,14.088,10.295,12.002,10.989,10.286,10.498,11.196,10.139,9.987,9.767,13.244,10.935,10.103,10.475,10.014,8.961,8.335,8.418
398,12.117,11.477,14.088,10.341,11.955,10.945,10.263,10.461,11.254,10.178,9.909,9.767,13.147,10.911,10.132,10.453,10.093,8.898,8.303,8.479
399,12.198,11.453,14.057,10.295,11.980,10.937,10.307,10.587,11.168,10.188,10.025,9.833,13.249,10.870,10.142,10.503,10.125,9.018,8.315,8.496
400,12.214,11.458,14.026,10.220,11.918,10.932,10.302,10.566,11.310,10.197,10.104,9.861,13.147,10.966,10.275,10.481,10.042,8.937,8.348,8.433
401,12.170,11.362,14.144,10.362,12.039,10.945,10.289,10.553,11.140,10.115,9.950,9.900,13.121,10.947,10.146,10.436,9.994,8.966,8.302,8.483
402,12.213,11.430,14.089,10.329,11.933,10.914,10.299,10.486,11.164,10.101,9.950,9.689,13.132,10.892,10.149,10.429,9.996,8.943,8.270,8.392
403,12.172,11.471,14.071,10.329,11.933,10.975,10.273,10.466,11.107,10.221,9.956,9.833,13.028,10.844,10.132,10.519,10.083,8.939,8.342,8.428
404,12.179,11.438,14.040,10.362,11.926,10.909,10.312,10.518,11.201,10.048,9.905,9.917,13.096,10.934,10.238,10.420,10.097,8.967,8.337,8.413
405,12.178,11.408,14.062,10.295,11.826,10.939,10.291,10.496,11.185,10.087,9.871,9.767,13.013,10.821,10.083,10.483,10.040,8.946,8.323,8.472
406,12.180,11.432,14.135,10.262,11.924,10.920,10.273,10.516,11.090,10.067,10.019,9.778,13.045,10.923,10.228,10.440,9.982,8.955,8.275,8.445
407,12.145,11.388,14.174,10.307,12.070,10.939,10.235,10.543,11.197,10.173,9.946,9.817,12.953,10.908,10.169,10.486,9.988,8.999,8.303,8.471
408,12.219,11.445,14.048,10.256,11.945,10.980,10.271,10.509,11.187,10.058,9.905,9.833,12.976,10.917,10.152,10.634,10.048,8.925,8.328,8.464
409,12.169,11.414,14.062,10.328,11.910,10.950,10.247,10.434,11.114,10.067,10.044,9.772,12.948,10.909,10.109,10.595,10.067,8.913,8.283,8.450
410,12.128,11.393,14.057,10.341,11.902,10.909,10.345,10.566,11.130,10.077,9.975,9.667,13.087,10.923,10.152,10.541,10.018,8.985,8.258,8.454
411,12.150,11.375,14.130,10.410,11.955,10.945,10.332,10.594,11.111,10.029,9.956,9.878,13.030,10.876,10.159,10.516,10.095,8.994,8.336,8.439
412,12.108,11.449,14.044,10.362,12.004,10.981,10.327,10.452,11.247,10.019,9.953,9.761,13.072,10.949,10.079,10.465,10.166,8.934,8.302,8.442
413,12.140,11.406,14.156,10.257,11.988,10.921,10.345,10.523,11.190,10.034,9.981,9.811,13.104,10.857,10.136,10.555,10.044,8.945,8.296,8.437
414,12.154,11.347,14.065,10.285,11.930,11.031,10.322,10.431,11.171,10.014,9.987,9.689,13.100,10.945,10.139,10.504,10.044,8.933,8.309,8.368
415,12.117,11.312,14.096,10.293,11.906,10.953,10.302,10.573,11.170,10.115,9.978,9.806,13.139,10.890,10.136,10.474,10.073,8.984,8.298,8.449
416,12.174,11.414,14.078,10.376,11.924,10.917,10.193,10.498,11.114,10.144,10.028,9.706,13.113,10.840,10.235,10.401,10.085,8.957,8.329,8.407
417,12.147,11.486,14.022,10.439,11.943,10.951,10.348,10.578,11.176,10.058,9.965,9.617,13.136,10.889,10.106,10.486,10.097,8.948,8.326,8.434
418,12.079,11.419,14.092,10.328,11.971,10.970,10.374,10.473,11.190,10.183,10.060,9.894,13.153,10.927,10.219,10.502,10.046,8.922,8.324,8.467
419,12.094,11.525,14.099,10.261,12.061,10.884,10.325,10.461,11.178,10.178,10.003,9.822,13.186,10.874,10.281,10.670,10.032,8.913,8.322,8.441
420,12.109,11.423,14.080,10.386,11.984,10.857,10.325,10.537,11.157,10.183,10.047,9.822,13.174,10.931,10.232,10.697,10.002,8.949,8.266,8.370
421,12.171,11.421,14.082,10.329,11.996,10.899,10.242,10.553,11.261,9.981,10.016,9.778,13.204,10.920,10.262,10.611,10.079,8.895,8.311,8.416
422,12.110,11.319,14.061,10.326,12.031,10.972,10.291,10.560,11.163,10.231,9.946,9.889,13.185,10.842,10.179,10.540,10.022,8.963,8.268,8.426
423,12.105,11.351,14.019,10.336,11.971,10.936,10.224,10.532,11.164,10.072,9.975,9.800,13.106,10.868,10.192,10.553,10.016,8.940,8.348,8.386
424,12.125,11.406,14.027,10.228,11.943,10.997,10.389,10.422,11.215,10.067,9.959,9.878,13.241,10.907,10.225,10.548,10.087,8.939,8.309,8.432
425,12.177,11.345,14.093,10.321,12.029,10.874,10.320,10.576,11.206,10.240,10.000,9.700,13.127,10.841,10.175,10.504,10.071,8.879,8.328,8.420
426,12.187,11.484,14.044,10.317,11.978,10.936,10.332,10.543,11.270,10.058,9.994,9.756,13.222,10.838,10.139,10.392,10.125,8.900,8.294,8.417
427,12.091,11.364,14.138,10.304,12.014,10.920,10.363,10.431,11.258,10.101,10.038,9.800,13.193,11.001,10.113,10.501,10.038,8.952,8.303,8.470
428,12.131,11.364,14.040,10.305,11.873,10.965,10.240,10.440,11.187,10.154,9.975,9.778,13.204,10.919,10.113,10.425,10.057,8.937,8.348,8.451
429,12.174,11.438,13.966,10.364,11.904,10.896,10.255,10.530,11.081,10.082,10.107,9.778,13.163,10.937,10.096,10.525,10.022,8.892,8.305,8.446
430,12.162,11.412,14.055,10.298,11.873,10.881,10.209,10.470,11.220,10.163,10.060,9.694,13.082,10.830,10.119,10.784,9.984,8.939,8.251,8.404
431,12.131,11.434,14.005,10.290,12.029,10.910,10.240,10.647,11.152,10.178,9.956,9.867,13.185,10.939,10.146,10.645,10.008,8.948,8.251,8.441
432,12.077,11.414,14.102,10.369,11.937,10.925,10.278,10.564,11.118,10.034,9.981,9.822,13.094,10.871,10.139,10.615,10.051,8.910,8.283,8.449
433,12.097,11.367,14.008,10.302,12.047,10.978,10.294,10.624,11.121,10.091,10.066,9.778,13.146,10.914,10.172,10.577,10.065,8.924,8.259,8.412
434,12.142,11.514,14.005,10.314,11.971,10.906,10.384,10.606,11.240,10.173,9.918,9.878,13.058,10.876,10.192,10.547,10.048,8.900,8.297,8.429
435,12.178,11.412,14.028,10.273,11.896,10.931,10.281,10.668,11.189,10.014,10.047,9.789,13.076,10.862,10.099,10.545,10.044,8.933,8.319,8.424
436,12.138,11.542,14.493,10.333,11.998,11.173,10.268,10.665,11.240,10.159,9.934,9.756,13.069,10.881,10.212,10.502,10.038,8.907,8.298,8.411
437,12.792,12.783,16.909,10.415,12.474,13.046,10.809,11.512,11.189,10.471,10.183,9.728,13.148,11.282,10.106,11.240,10.111,8.976,8.539,8.417
438,14.101,18.540,25.143,11.177,17.333,18.489,13.714,14.902,11.623,11.755,11.016,9.828,13.274,14.561,10.341,12.575,10.170,9.348,8.992,8.664
439,14.909,20.503,32.573,13.654,22.053,22.947,16.809,16.608,11.898,13.216,12.476,10.156,15.397,17.992,10.950,13.306,10.200,9.906,9.089,10.011
440,15.671,20.505,36.561,15.806,23.601,24.421,17.567,16.090,12.050,13.212,12.328,11.128,16.542,17.656,11.169,13.292,10.230,10.121,8.953,11.221
441,16.432,19.952,37.839,16.072,21.734,24.392,16.897,15.193,12.106,12.779,12.136,12.172,16.914,16.990,11.305,13.517,10.176,10.260,8.966,11.834
442,17.395,19.631,38.854,16.314,20.661,24.440,16.585,14.608,12.484,12.620,12.230,13.094,18.764,16.680,11.533,14.011,10.172,10.389,8.871,12.262
443,17.798,19.234,39.451,16.125,19.401,24.162,16.211,14.241,12.505,12.308,11.918,13.583,19.226,16.286,11.662,13.995,10.234,10.314,8.799,12.533
444,18.835,19.790,40.309,16.636,18.941,24.684,16.325,14.496,13.014,12.774,12.407,14.039,20.312,16.716,11.728,14.653,10.218,10.710,8.940,12.686
445,19.778,20.219,41.023,16.952,19.149,24.802,16.410,14.963,13.310,13.255,12.659,14.283,22.149,17.197,12.007,15.243,10.283,10.855,9.016,12.620
446,20.411,20.584,41.598,16.619,18.695,24.961,16.340,15.191,13.443,13.216,12.505,14.533,23.543,17.596,11.881,15.250,10.277,11.100,9.029,12.466
447,21.148,20.408,41.794,16.638,18.172,24.855,16.242,15.124,13.810,13.476,12.609,14.522,25.655,17.507,12.252,15.722,10.329,11.250,8.982,12.518
448,21.357,20.143,41.565,16.839,18.014,25.090,16.247,14.770,14.310,13.365,12.763,14.556,27.347,17.181,12.252,15.784,10.368,11.425,8.958,12.658
449,22.200,19.887,41.527,17.029,17.751,24.777,16.013,14.491,14.275,13.538,12.615,14.589,28.878,16.915,12.222,15.599,10.293,11.595,8.928,12.500
450,22.645,19.338,41.357,16.828,16.581,24.347,15.624,14.105,14.332,13.062,12.407,14.583,30.305,16.519,12.427,16.042,10.291,11.433,8.770,12.336
451,23.284,19.434,41.194,16.655,15.855,23.991,15.320,14.085,14.495,12.889,12.259,14.511,31.297,16.287,12.328,16.420,10.333,11.336,8.855,12.122
452,23.644,19.048,40.701,16.540,15.186,23.811,15.113,13.713,14.208,12.538,12.060,14.583,31.461,15.712,12.242,16.199,10.333,11.280,8.715,12.004
453,23.980,19.067,40.582,16.666,14.916,23.948,15.165,13.816,14.471,12.582,12.243,14.367,32.580,16.080,12.460,15.926,10.279,11.374,8.698,11.862
454,24.046,18.824,40.170,16.616,14.916,24.009,15.144,14.051,14.725,12.596,12.334,14.517,33.220,16.100,12.361,16.190,10.307,11.519,8.685,11.859
455,24.186,19.117,40.060,16.099,14.836,24.149,15.021,14.115,15.173,12.827,12.442,14.478,34.152,16.131,12.430,16.401,10.329,11.680,8.706,11.795
456,24.288,18.937,39.664,15.837,14.689,23.895,15.095,14.363,15.090,12.909,12.375,14.339,34.642,16.481,12.430,16.039,10.281,11.706,8.704,11.634
457,25.018,19.534,39.727,16.520,15.084,24.358,15.294,14.644,15.294,13.207,12.555,14.167,34.827,16.823,12.252,16.482,10.291,11.849,8.818,11.567
458,25.807,19.813,39.993,16.592,14.961,24.387,15.211,14.839,15.474,13.144,12.590,14.256,34.800,16.445,12.219,16.990,10.293,11.864,8.914,11.539
459,26.257,19.857,39.961,16.412,14.875,24.560,15.021,14.812,15.420,13.139,12.454,14.150,35.375,16.703,12.394,17.101,10.339,11.840,8.810,11.574
460,26.360,19.375,39.676,16.412,14.595,24.170,14.951,14.463,15.413,12.803,12.189,14.050,35.390,16.408,12.391,16.658,10.378,11.764,8.771,11.536
461,26.121,19.403,39.863,16.274,14.685,24.285,14.866,14.374,15.516,12.832,12.618,13.756,36.048,16.604,12.298,16.948,10.386,11.865,8.790,11.321
462,26.188,18.926,39.323,16.314,14.278,23.829,14.577,13.713,15.592,12.529,12.107,13.872,35.517,16.173,12.272,16.912,10.386,11.614,8.661,10.942
463,25.856,18.599,38.968,15.849,13.975,23.363,14.198,13.387,15.422,12.428,12.221,13.711,35.800,15.819,12.328,16.176,10.327,11.571,8.655,10.493
464,25.502,17.881,38.348,15.280,13.620,23.104,13.814,12.927,15.500,12.332,12.073,13.517,35.861,15.073,12.440,15.580,10.291,11.359,8.651,10.408
465,25.490,17.985,38.146,15.324,13.632,22.832,13.820,13.037,15.517,12.505,12.120,13.189,36.154,14.950,12.424,15.636,10.418,11.305,8.641,10.029
466,25.392,17.785,37.602,15.482,13.722,23.096,13.943,13.078,15.436,12.202,11.953,13.056,35.251,14.931,12.199,15.460,10.432,11.323,8.663,9.833
467,25.185,17.419,36.875,15.729,13.726,22.775,14.093,13.103,15.166,12.221,11.785,12.933,34.947,14.725,12.043,15.113,10.275,11.139,8.573,9.779
468,25.480,17.651,36.964,15.657,13.732,23.201,14.031,13.176,15.455,12.317,11.959,12.978,35.292,14.969,12.325,15.316,10.390,11.278,8.585,9.874
469,24.848,17.297,36.146,15.261,13.350,22.638,13.570,12.754,15.194,11.894,11.792,12.622,34.938,14.578,12.066,15.242,10.329,11.009,8.522,9.704
470,24.401,16.948,35.211,14.731,13.219,22.263,13.260,12.566,15.083,12.019,11.637,12.344,34.109,13.944,12.093,14.738,10.299,10.892,8.526,9.451
471,24.231,16.993,34.875,14.391,13.125,22.090,13.039,12.817,15.365,12.139,11.987,12.156,34.349,13.974,12.010,14.238,10.402,11.030,8.586,9.222
472,23.955,16.659,34.422,13.796,12.859,21.464,12.871,12.642,15.495,12.188,11.972,11.889,34.985,13.868,12.175,13.906,10.412,11.136,8.539,9.132
473,23.369,15.957,33.042,13.338,12.665,21.041,12.531,12.202,15.270,11.712,11.517,11.633,34.141,13.447,12.142,13.465,10.339,10.975,8.513,8.949
474,22.843,15.113,31.420,12.844,12.399,20.431,12.057,11.635,14.626,11.337,11.114,11.328,32.284,12.754,11.785,13.006,10.192,10.601,8.421,8.847
475,22.171,14.423,29.652,12.395,12.356,19.711,11.611,11.220,14.386,11.062,11.016,11.144,30.787,12.231,11.573,12.743,10.158,10.344,8.448,8.793
476,21.340,13.846,27.990,11.959,12.207,18.926,11.418,10.938,14.318,10.755,10.836,10.850,29.571,11.920,11.523,12.472,10.170,9.964,8.375,8.678
477,20.719,13.432,26.370,11.623,12.072,18.358,11.273,10.699,13.758,10.856,10.666,10.833,28.717,11.680,11.553,12.223,10.170,9.774,8.370,8.676
478,20.025,13.026,25.265,11.369,12.018,17.458,11.242,10.768,13.450,10.659,10.767,10.717,29.284,11.584,11.725,11.990,10.038,9.553,8.311,8.632
479,19.431,12.772,23.779,11.127,12.045,16.962,10.964,10.583,13.135,10.769,10.839,10.711,29.068,11.572,11.579,11.697,10.095,9.389,8.341,8.567
480,18.702,12.512,22.721,11.110,12.020,16.736,11.085,10.638,12.766,10.562,10.599,10.517,28.351,11.388,11.616,11.586,10.034,9.339,8.328,8.528
481,18.128,12.486,22.017,10.906,11.885,16.110,10.941,10.656,12.528,10.529,10.476,10.417,27.088,11.299,11.430,11.528,10.089,9.229,8.288,8.543
482,17.826,12.341,20.975,10.768,11.957,15.668,10.711,10.576,12.330,10.337,10.423,10.494,25.513,11.179,11.275,11.323,10.121,9.111,8.312,8.541
483,17.477,12.271,20.915,10.647,11.881,15.299,10.853,10.534,12.239,10.486,10.356,10.289,24.700,11.175,11.179,11.240,10.093,9.172,8.322,8.555
484,17.075,12.362,20.493,10.628,11.982,15.066,10.649,10.553,12.069,10.404,10.218,10.394,23.566,11.085,11.089,11.143,10.147,9.139,8.289,8.504
485,16.711,12.117,19.625,10.561,11.957,14.896,10.688,10.521,12.035,10.423,10.177,10.267,22.513,11.072,11.099,11.040,10.113,9.051,8.273,8.451
486,16.354,12.002,18.728,10.674,11.836,14.528,10.606,10.470,11.827,10.303,10.259,10.250,21.754,11.061,10.881,10.979,10.143,9.036,8.266,8.447
487,16.082,11.835,18.054,10.501,11.896,14.272,10.580,10.500,11.780,10.173,10.211,10.167,21.001,10.990,10.914,10.913,10.075,8.999,8.354,8.467
488,15.809,11.720,17.514,10.422,11.867,13.841,10.582,10.527,11.685,10.178,10.136,10.228,20.247,11.035,10.841,10.831,10.117,8.979,8.262,8.397
489,15.439,11.594,16.932,10.413,11.865,13.590,10.482,10.426,11.614,10.062,10.224,10.011,19.648,10.952,10.775,10.805,9.976,8.993,8.302,8.470
490,15.218,11.568,16.650,10.388,11.851,13.498,10.482,10.512,11.612,10.365,10.161,10.161,18.986,10.960,10.818,10.814,10.099,8.955,8.288,8.433
491,14.955,11.501,16.217,10.403,11.834,13.277,10.433,10.509,11.415,10.260,10.192,10.000,18.621,10.919,10.735,10.779,10.006,8.939,8.280,8.464
492,14.652,11.388,16.022,10.326,11.826,13.102,10.487,10.520,11.531,10.322,10.091,10.006,18.157,10.919,10.745,10.748,9.996,8.949,8.259,8.414
493,14.536,11.388,15.749,10.425,11.879,12.847,10.433,10.479,11.514,10.231,10.177,9.956,17.630,10.899,10.675,10.585,9.947,8.958,8.303,8.463
494,14.453,11.397,15.552,10.360,11.898,12.753,10.302,10.466,11.453,10.135,10.174,10.094,17.284,10.842,10.623,10.589,10.065,8.996,8.251,8.421
495,14.257,11.508,15.417,10.333,11.904,12.506,10.327,10.505,11.400,10.154,10.035,9.956,16.942,10.851,10.715,10.609,9.962,8.930,8.310,8.401
496,14.126,11.508,15.208,10.369,11.808,12.363,10.232,10.459,11.519,10.010,10.101,10.000,16.612,10.951,10.639,10.590,10.002,8.903,8.259,8.447
497,14.015,11.495,15.149,10.383,11.793,12.253,10.381,10.413,11.348,10.197,10.205,10.050,16.229,10.945,10.659,10.541,10.004,8.916,8.326,8.417
498,13.875,11.466,15.046,10.345,11.933,12.226,10.351,10.388,11.388,10.173,10.098,9.978,15.978,10.859,10.669,10.479,10.048,8.954,8.323,8.409
499,13.629,11.471,14.966,10.276,11.851,12.094,10.294,10.427,11.353,10.067,10.082,9.922,15.722,10.830,10.566,10.459,10.087,8.981,8.296,8.380
500,13.475,11.453,14.750,10.293,11.748,11.821,10.327,10.360,11.287,10.058,10.044,9.817,15.453,10.854,10.543,10.454,10.014,8.930,8.280,8.392
501,13.529,11.369,14.761,10.307,11.834,11.920,10.289,10.466,11.301,10.087,10.091,9.911,15.144,10.861,10.583,10.501,10.016,8.907,8.272,8.401
502,13.486,11.319,14.667,10.249,11.753,11.744,10.250,10.346,11.294,10.125,10.114,10.022,14.981,10.887,10.550,10.503,10.006,8.915,8.224,8.343
503,13.304,11.364,14.684,10.262,11.834,11.638,10.327,10.355,11.322,10.019,10.003,9.872,14.806,10.779,10.507,10.522,9.974,8.877,8.263,8.413
504,13.231,11.347,14.661,10.310,11.830,11.602,10.232,10.324,11.246,10.221,10.192,9.828,14.659,10.815,10.500,10.493,9.984,8.865,8.279,8.454
505,13.144,11.291,14.513,10.295,11.875,11.538,10.348,10.452,11.301,10.072,10.025,9.767,14.543,10.854,10.493,10.499,10.032,8.954,8.310,8.367
506,13.030,11.271,14.505,10.305,11.845,11.432,10.214,10.399,11.221,10.058,9.927,9.806,14.398,10.842,10.404,10.487,9.964,8.937,8.280,8.442
