 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20
499,13.885,12.024,17.045,10.799,12.963,13.596,11.119,11.204,11.801,10.683,10.502,10.094,14.679,11.428,10.596,12.971,10.432,9.262,8.380,8.755
500,13.828,12.113,16.699,10.926,13.094,13.448,10.979,11.126,11.855,10.712,10.495,10.144,14.544,11.465,10.679,12.782,10.418,9.236,8.388,8.674
501,13.713,12.061,16.478,10.890,13.033,13.093,11.034,11.099,11.965,10.716,10.587,10.039,14.659,11.462,10.656,12.410,10.495,9.185,8.376,8.762
502,13.730,11.924,16.234,10.815,12.990,12.939,11.059,11.071,11.950,10.793,10.543,10.067,14.665,11.432,10.692,12.302,10.455,9.214,8.340,8.716
503,13.656,11.980,16.035,10.846,13.041,12.887,11.034,11.113,11.836,10.740,10.457,10.050,14.538,11.339,10.662,12.019,10.444,9.278,8.354,8.654
504,13.531,11.876,16.100,10.791,13.016,12.730,10.918,11.101,11.931,10.774,10.442,9.961,14.712,11.466,10.589,12.001,10.384,9.290,8.404,8.761
505,13.549,11.796,15.852,10.827,13.100,12.572,11.008,11.101,11.877,10.760,10.498,10.128,14.662,11.374,10.798,11.868,10.465,9.260,8.329,8.745
506,13.569,11.844,15.754,10.840,13.043,12.505,11.046,11.140,11.917,10.668,10.438,10.139,14.638,11.418,10.662,11.868,10.412,9.303,8.382,8.711
507,13.428,11.883,15.682,10.909,13.014,12.431,10.941,11.167,11.799,10.793,10.473,10.106,14.674,11.383,10.649,11.797,10.444,9.268,8.333,8.667
508,13.442,11.885,15.605,10.839,13.053,12.360,10.990,11.147,11.867,10.678,10.470,9.933,14.725,11.387,10.682,12.126,10.442,9.257,8.385,8.725
509,13.468,11.809,15.616,10.782,13.051,12.347,10.987,11.257,12.040,10.788,10.577,10.056,14.743,11.405,10.659,12.192,10.426,9.308,8.379,8.743
510,13.409,11.868,15.536,10.871,12.918,12.335,10.899,11.367,11.863,10.827,10.483,10.194,14.675,11.375,10.540,12.166,10.566,9.299,8.310,8.738
511,13.393,11.744,15.469,10.849,13.033,12.193,10.876,11.443,11.936,10.697,10.476,10.067,14.625,11.354,10.609,11.928,10.495,9.359,8.376,8.650
512,13.316,11.796,15.478,10.844,12.916,12.068,11.021,11.521,11.760,10.678,10.514,10.033,14.600,11.408,10.768,11.863,10.360,9.232,8.368,8.793
513,13.326,11.866,15.492,10.791,13.014,12.112,10.972,11.441,11.839,10.745,10.476,10.089,14.659,11.394,10.649,11.746,10.404,9.236,8.318,8.770
514,13.314,11.846,15.344,10.837,13.086,12.046,10.912,11.472,11.827,10.702,10.514,9.989,14.580,11.359,10.659,11.785,10.402,9.247,8.345,8.771
515,13.343,11.866,15.388,10.705,12.961,12.000,11.028,11.500,11.843,10.712,10.429,10.128,14.679,11.383,10.556,12.077,10.368,9.314,8.371,8.722
516,13.308,11.846,15.448,10.746,12.949,12.082,10.907,11.505,11.903,10.856,10.489,10.139,14.594,11.286,10.735,11.995,10.436,9.300,8.384,8.707
517,13.253,11.835,15.327,10.732,13.000,12.069,10.946,11.410,11.882,10.630,10.473,10.017,14.681,11.272,10.672,11.849,10.404,9.290,8.349,8.726
518,13.214,11.937,15.229,10.863,13.037,11.956,10.902,11.463,11.907,10.788,10.467,10.028,14.612,11.340,10.709,11.707,10.465,9.314,8.344,8.754
519,13.226,11.863,15.302,10.798,12.924,11.975,10.979,11.301,11.893,10.716,10.457,10.256,14.713,11.347,10.672,11.707,10.370,9.278,8.359,8.701
520,13.170,11.735,15.290,10.911,13.004,11.948,10.936,11.337,11.997,10.736,10.508,9.911,14.603,11.357,10.642,11.605,10.426,9.326,8.359,8.714
521,13.167,11.811,15.316,10.962,13.043,11.975,10.936,11.309,11.874,10.683,10.467,10.083,14.577,11.396,10.699,11.747,10.444,9.277,8.316,8.742
522,13.192,11.751,15.292,10.739,12.892,11.912,11.039,11.234,11.915,10.846,10.457,10.061,14.553,11.359,10.583,11.937,10.412,9.333,8.385,8.688
523,13.193,11.785,15.188,10.762,12.924,11.844,10.941,11.254,11.936,10.750,10.546,9.972,14.576,11.332,10.705,11.881,10.368,9.262,8.374,8.707
524,13.168,11.794,15.203,10.762,13.045,11.953,10.992,11.191,11.884,10.808,10.423,10.000,14.513,11.338,10.639,11.735,10.432,9.290,8.366,8.711
525,13.177,11.907,15.173,10.714,12.926,11.895,10.851,11.156,11.931,10.740,10.397,10.033,14.582,11.338,10.632,11.681,10.394,9.296,8.342,8.726
526,13.095,11.777,15.227,10.885,13.008,11.992,10.863,11.129,11.808,10.721,10.448,9.900,14.598,11.313,10.517,11.585,10.556,9.350,8.385,8.687
527,13.194,11.852,15.157,10.768,12.998,11.849,10.905,11.131,11.872,10.534,10.524,10.017,14.628,11.341,10.636,11.540,10.469,9.256,8.350,8.742
528,13.168,11.926,15.259,10.873,13.025,11.986,10.961,11.128,11.946,10.764,10.533,10.150,14.529,11.356,10.589,11.809,10.493,9.274,8.329,8.674
529,13.075,11.883,15.095,10.768,12.986,11.910,11.101,11.115,11.844,10.615,10.483,10.122,14.552,11.347,10.682,11.942,10.459,9.306,8.383,8.728
530,13.108,11.846,15.191,10.873,13.039,11.862,11.005,11.067,11.901,10.688,10.473,9.950,14.559,11.286,10.623,11.833,10.372,9.308,8.322,8.746
531,13.071,11.790,15.079,10.873,12.971,11.874,10.897,11.066,11.933,10.760,10.407,9.994,14.573,11.342,10.685,11.713,10.489,9.287,8.352,8.693
532,13.102,11.759,15.147,10.810,12.914,11.849,11.059,11.128,11.896,10.639,10.375,10.089,14.548,11.358,10.732,11.589,10.479,9.303,8.371,8.711
533,13.084,11.731,15.074,10.842,12.943,11.888,10.936,11.060,11.882,10.601,10.558,10.000,14.516,11.369,10.851,11.620,10.412,9.290,8.359,8.728
534,13.046,11.796,15.089,10.767,12.898,11.847,10.930,11.080,11.879,10.654,10.379,10.067,14.530,11.357,10.719,11.914,10.455,9.242,8.375,8.705
535,13.038,11.759,15.070,10.801,13.027,11.753,10.791,11.043,11.818,10.716,10.527,10.144,14.530,11.328,10.695,11.955,10.432,9.205,8.326,8.780
536,13.138,11.818,15.105,10.878,12.953,11.808,11.013,11.051,11.912,10.745,10.454,9.994,14.550,11.328,10.768,11.825,10.497,9.333,8.335,8.746
537,13.048,11.837,15.096,10.822,13.070,11.844,10.946,11.096,11.851,10.567,10.429,10.050,14.529,11.304,10.642,11.688,10.467,9.342,8.331,8.697
538,13.052,11.805,15.080,10.743,12.947,11.928,10.905,11.046,11.849,10.673,10.319,10.072,14.509,11.358,10.619,11.596,10.390,9.232,8.319,8.761
539,13.061,11.742,15.066,10.822,12.963,11.841,11.126,11.099,11.836,10.683,10.546,10.133,14.525,11.336,10.669,11.581,10.406,9.191,8.332,8.728
540,13.007,11.800,14.969,10.803,13.022,11.975,10.974,11.005,11.875,10.712,10.435,10.122,14.369,11.331,10.652,11.760,10.347,9.199,8.288,8.693
541,13.081,11.742,15.050,10.794,12.963,11.854,11.005,11.129,11.836,10.745,10.426,10.011,14.479,11.273,10.742,11.886,10.475,9.317,8.431,8.697
542,12.988,11.672,15.163,10.801,12.943,11.767,10.964,11.140,11.896,10.673,10.445,9.933,14.529,11.359,10.666,11.748,10.307,9.324,8.346,8.741
543,13.015,11.798,15.074,10.810,13.010,11.841,10.964,11.115,11.872,10.587,10.461,10.067,14.475,11.259,10.732,11.611,10.396,9.280,8.353,8.722
544,13.077,11.735,15.058,10.810,12.926,11.821,10.936,11.090,11.841,10.505,10.394,9.978,14.441,11.355,10.556,11.611,10.378,9.239,8.342,8.713
545,13.076,11.816,15.036,10.810,12.877,11.847,10.830,11.035,11.865,10.803,10.517,10.150,14.436,11.366,10.669,11.527,10.422,9.242,8.376,8.692
546,13.086,11.887,15.060,10.787,13.041,11.865,10.951,10.975,11.889,10.889,10.631,10.122,15.268,11.425,10.868,11.804,10.370,9.254,8.348,8.736
547,13.019,11.829,15.140,10.751,12.969,11.844,10.951,11.126,12.017,10.957,10.931,10.067,16.689,11.673,11.371,12.250,10.428,9.256,8.362,8.726
548,13.208,11.835,15.096,10.798,13.002,11.788,11.057,11.184,11.905,10.861,10.782,9.944,16.895,11.569,11.417,12.181,10.426,9.347,8.375,8.746
549,13.137,11.970,15.037,10.840,12.961,11.785,10.892,10.812,11.912,10.913,10.659,9.939,16.536,11.526,11.344,12.035,10.398,9.268,8.328,8.718
550,13.138,11.792,15.041,10.789,12.955,11.838,10.972,11.050,11.972,11.087,11.085,10.017,18.541,11.722,11.702,12.181,10.404,9.245,8.385,8.747
551,13.314,11.866,15.224,10.844,13.000,11.819,10.964,11.092,12.022,11.212,11.057,10.183,20.294,11.809,11.983,12.263,10.453,9.320,8.380,8.721
552,13.199,11.852,15.117,10.779,13.022,11.758,10.840,11.035,12.144,11.192,11.262,10.078,21.707,11.920,12.070,12.309,10.459,9.250,8.383,8.729
553,13.340,11.772,15.109,10.846,12.908,11.734,10.946,11.055,12.196,11.216,11.126,9.983,23.574,11.875,12.116,12.468,10.483,9.288,8.404,8.767
554,13.332,11.779,15.069,10.758,12.906,11.854,10.915,11.085,12.099,10.942,11.013,10.106,24.787,11.820,12.156,12.382,10.410,9.309,8.367,8.697
555,13.534,11.811,15.173,10.774,12.978,11.882,10.902,10.996,12.168,11.341,11.517,10.194,27.839,12.071,12.377,12.599,10.400,9.262,8.341,8.736
556,13.538,11.768,15.008,10.786,12.890,11.772,10.997,11.129,12.268,11.077,11.208,10.244,29.527,11.910,12.295,12.594,10.457,9.274,8.355,8.686
557,13.504,11.835,15.140,10.732,12.969,11.829,10.969,11.060,12.166,11.053,10.959,10.117,30.058,11.890,12.079,12.326,10.347,9.281,8.372,8.728
558,13.616,11.807,15.161,10.818,13.022,11.868,10.920,11.083,12.232,11.163,11.429,10.011,32.134,11.947,12.464,12.482,10.495,9.317,8.385,8.708
559,13.630,11.898,15.061,10.796,12.961,11.882,10.905,10.979,12.292,11.332,11.382,10.111,34.224,12.032,12.404,12.592,10.457,9.263,8.371,8.734
560,13.688,11.829,15.043,10.842,12.961,11.816,10.884,11.179,12.178,11.091,11.158,10.022,33.861,11.977,12.278,12.465,10.418,9.286,8.362,8.661
561,13.547,11.816,15.149,10.763,13.035,11.797,10.856,11.067,12.161,11.111,11.265,10.111,35.011,11.922,12.288,12.447,10.432,9.333,8.422,8.720
562,13.607,11.811,15.070,10.724,13.002,11.836,10.987,11.071,12.261,11.274,11.325,10.028,36.342,12.055,12.344,12.644,10.509,9.277,8.392,8.724
563,13.522,11.879,15.054,10.786,12.933,11.755,10.969,11.048,12.154,11.077,11.129,10.044,36.035,11.893,12.215,12.458,10.529,9.230,8.408,8.750
564,13.460,11.848,15.096,10.792,12.969,11.825,10.964,11.009,12.164,11.130,11.066,10.011,35.448,11.869,12.060,12.321,10.451,9.236,8.353,8.746
565,13.571,11.881,15.060,10.779,12.994,11.868,10.992,11.092,12.062,10.952,10.858,10.111,34.726,11.821,11.983,12.366,10.438,9.230,8.379,8.730
566,13.546,11.863,15.126,10.801,12.961,11.836,10.974,11.124,12.261,11.317,11.211,10.011,36.035,11.952,12.219,12.699,10.436,9.239,8.402,8.703
567,13.621,11.909,15.143,10.772,13.063,11.767,10.807,11.080,12.311,11.385,11.262,10.150,37.176,12.025,12.258,12.675,10.408,9.239,8.353,8.711
568,13.493,11.842,15.163,10.782,12.984,11.836,11.044,11.110,12.218,11.139,11.120,10.061,37.153,11.924,12.272,12.903,10.455,9.299,8.353,8.671
569,13.502,11.701,15.183,10.837,13.006,11.734,10.902,11.002,12.131,10.947,11.025,10.044,36.107,11.815,12.103,12.991,10.448,9.302,8.375,8.699
570,13.469,11.831,15.037,10.758,13.063,11.803,10.964,11.012,12.135,10.885,10.751,9.900,34.997,11.774,11.904,12.803,10.453,9.235,8.345,8.700
571,13.407,11.941,15.135,10.724,12.906,11.778,10.987,11.090,12.144,10.928,10.833,10.039,34.174,11.769,11.921,12.465,10.386,9.320,8.389,8.753
572,13.534,11.848,15.213,10.758,12.908,11.764,10.912,11.004,12.107,11.087,10.937,10.122,34.837,11.868,12.063,12.638,10.313,9.221,8.387,8.717
573,13.492,11.757,15.070,10.804,12.789,11.832,10.992,11.105,12.180,11.312,11.271,10.050,36.319,11.903,12.288,12.774,10.360,9.251,8.327,8.658
574,13.413,11.766,15.012,10.859,12.935,11.758,11.010,11.062,12.173,11.159,11.202,10.067,36.220,11.899,12.195,12.541,10.416,9.327,8.361,8.725
575,13.432,11.811,15.211,10.923,12.789,11.723,10.874,11.129,12.157,11.202,11.085,9.883,36.071,11.924,12.195,12.535,10.473,9.242,8.316,8.743
576,13.398,11.725,15.041,10.866,12.906,11.737,10.869,11.119,12.083,11.207,10.921,10.022,35.332,11.782,11.997,12.816,10.349,9.335,8.405,8.705
577,13.451,11.755,15.028,10.784,13.004,11.873,10.915,11.037,12.102,11.077,10.836,10.089,34.613,11.733,11.927,12.762,10.398,9.205,8.349,8.736
578,13.393,11.820,15.016,10.748,12.963,11.890,10.851,11.083,12.067,10.938,10.760,10.050,33.614,11.834,11.954,12.649,10.436,9.294,8.320,8.746
579,13.380,11.835,15.049,10.830,12.969,11.796,10.918,11.085,12.010,11.077,11.050,10.106,34.006,11.867,11.884,12.434,10.420,9.299,8.368,8.734
580,13.390,11.777,15.122,10.847,13.096,11.712,10.871,11.060,12.035,11.192,11.069,10.028,35.100,11.810,12.053,12.683,10.473,9.329,8.367,8.713
581,13.371,11.892,15.108,10.816,12.969,11.709,10.977,11.011,12.225,11.231,11.256,10.178,36.225,11.884,12.295,12.830,10.396,9.257,8.319,8.726
582,13.318,11.933,15.133,10.878,12.961,11.797,11.041,11.069,12.285,11.245,11.095,10.122,35.877,11.934,12.000,12.579,10.457,9.215,8.311,8.699
583,13.383,11.779,15.058,10.765,12.908,11.739,11.039,11.165,12.109,11.029,10.836,9.972,34.738,11.819,11.947,12.382,10.459,9.371,8.374,8.684
584,13.347,11.755,15.045,10.720,12.994,11.748,10.910,11.163,12.069,11.072,10.719,10.100,33.395,11.650,11.838,12.230,10.392,9.269,8.384,8.712
585,13.276,11.894,15.008,10.849,12.959,11.777,10.946,11.073,11.972,10.938,10.785,9.944,32.291,11.622,11.639,12.065,10.471,9.315,8.357,8.734
586,13.259,11.781,14.971,10.739,12.928,11.755,10.995,10.995,12.059,10.971,10.650,10.067,31.165,11.589,11.616,12.507,10.416,9.253,8.324,8.771
587,13.277,11.677,15.055,10.823,13.096,11.759,10.930,11.034,11.993,10.808,10.565,9.967,30.323,11.587,11.517,12.459,10.410,9.256,8.383,8.754
588,13.269,11.768,15.020,10.880,12.896,11.686,10.954,11.117,11.960,10.788,10.562,9.989,29.393,11.575,11.477,12.309,10.394,9.269,8.388,8.745
589,13.214,11.831,15.061,10.840,12.949,11.786,10.956,11.090,11.927,10.736,10.562,10.139,28.521,11.551,11.434,12.054,10.465,9.265,8.336,8.745
590,13.253,11.753,14.991,10.813,13.133,11.796,10.920,11.002,12.042,10.755,10.423,10.122,27.915,11.608,11.430,11.955,10.426,9.254,8.362,8.709
591,13.132,11.722,15.034,10.810,12.902,11.788,10.964,11.025,11.979,10.707,10.388,10.044,27.009,11.539,11.377,11.762,10.422,9.254,8.311,8.762
592,13.176,11.779,15.027,10.822,12.933,11.708,10.925,11.129,11.853,10.601,10.527,10.083,26.668,11.463,11.298,11.777,10.356,9.336,8.344,8.708
593,13.167,11.794,15.070,10.792,12.957,11.789,10.933,11.016,11.952,10.683,10.511,10.100,26.114,11.390,11.331,11.687,10.370,9.303,8.307,8.759
594,13.107,11.703,15.037,10.882,12.959,11.829,10.954,11.043,11.939,10.611,10.502,10.100,25.336,11.408,11.275,11.574,10.388,9.280,8.366,8.761
595,13.112,11.796,14.986,10.732,12.998,11.794,10.905,11.117,11.853,10.577,10.457,10.139,24.500,11.420,11.288,11.547,10.416,9.212,8.392,8.738
596,13.121,11.718,14.976,10.758,12.894,11.818,10.954,11.078,11.913,10.625,10.502,9.922,24.190,11.455,11.202,11.777,10.283,9.244,8.365,8.737
597,13.109,11.870,15.059,10.792,13.043,11.799,10.954,11.046,11.929,10.788,10.571,10.172,23.479,11.402,11.209,11.972,10.426,9.232,8.355,8.696
598,13.124,11.707,14.917,10.798,12.922,11.730,10.936,11.103,11.912,10.606,10.533,10.006,22.916,11.469,11.023,11.834,10.440,9.257,8.332,8.724
599,13.119,11.751,14.965,10.789,12.965,11.858,10.959,11.085,11.855,10.649,10.375,10.128,22.464,11.359,11.046,11.707,10.372,9.353,8.271,8.680
600,13.030,11.772,14.992,10.789,13.014,11.717,10.969,11.011,11.943,10.639,10.379,10.022,21.913,11.386,11.013,11.642,10.337,9.256,8.349,8.771
601,13.112,11.681,15.050,10.746,12.930,11.792,10.925,10.988,11.941,10.567,10.385,10.056,21.443,11.385,10.937,11.526,10.388,9.245,8.382,8.720
602,13.095,11.711,15.001,10.748,12.949,11.725,11.000,10.989,11.877,10.611,10.470,10.144,20.964,11.374,11.060,11.769,10.362,9.271,8.326,8.687
603,13.080,11.727,15.101,10.794,12.877,11.805,10.979,11.113,11.896,10.639,10.416,10.056,20.545,11.363,10.954,11.943,10.420,9.256,8.322,8.717
604,13.158,11.751,15.015,10.768,12.865,11.726,10.956,10.959,11.849,10.726,10.385,10.078,20.158,11.446,10.974,11.881,10.390,9.215,8.375,8.741
605,13.066,11.800,14.947,10.825,12.865,11.871,10.897,10.961,11.851,10.606,10.527,10.094,19.604,11.341,10.894,11.711,10.354,9.253,8.375,8.747
606,13.046,11.792,14.968,10.784,13.043,11.843,10.943,11.025,11.817,10.755,10.435,10.033,19.448,11.454,10.934,11.575,10.418,9.244,8.393,8.720
607,13.054,11.681,14.971,10.918,12.779,11.789,10.807,11.060,11.765,10.601,10.334,10.039,19.045,11.438,10.907,11.507,10.402,9.221,8.344,8.745
608,13.094,11.813,14.906,10.796,12.967,11.780,10.920,11.032,11.875,10.688,10.476,10.006,18.604,11.402,10.861,11.736,10.408,9.194,8.340,8.729
609,13.063,11.800,14.943,10.741,12.980,11.769,10.881,11.032,11.894,10.630,10.438,10.011,18.362,11.392,10.997,11.850,10.301,9.253,8.388,8.705
610,13.138,11.779,14.975,10.772,12.822,11.726,10.964,10.952,11.846,10.606,10.495,9.994,18.266,11.342,10.937,11.774,10.358,9.291,8.315,8.782
611,12.966,11.709,14.907,10.739,12.939,11.759,10.905,11.057,11.901,10.721,10.539,10.011,17.825,11.388,10.881,11.629,10.317,9.206,8.354,8.716
612,13.104,11.631,14.937,10.791,12.947,11.763,10.992,11.050,11.832,10.639,10.429,10.072,17.629,11.348,10.934,11.604,10.384,9.235,8.375,8.709
613,13.074,11.733,15.053,10.792,13.008,11.818,10.943,10.963,11.765,10.798,10.489,9.872,17.357,11.412,11.010,11.472,10.347,9.239,8.305,8.713
614,13.050,11.733,14.963,10.813,12.994,11.783,10.982,11.023,11.822,10.635,10.489,10.017,17.072,11.410,10.891,11.576,10.345,9.215,8.408,8.647
615,12.971,11.777,14.945,10.779,12.888,11.931,10.974,11.043,11.888,10.606,10.438,10.067,16.828,11.332,10.874,11.839,10.374,9.226,8.294,8.734
616,13.056,11.850,15.316,10.813,13.039,12.443,11.253,11.117,11.749,10.841,10.555,10.028,16.667,11.341,10.715,11.809,10.412,9.251,8.413,8.703
617,13.051,11.794,15.268,10.835,12.951,12.423,11.157,11.129,11.804,10.913,10.502,10.011,16.551,11.325,10.778,11.664,10.436,9.254,8.497,8.670
618,13.089,11.855,15.279,10.777,12.916,12.228,11.080,11.170,11.773,10.721,10.517,10.089,16.430,11.423,10.815,11.616,10.491,9.254,8.477,8.755
619,12.996,11.707,15.121,10.784,12.947,12.170,10.918,11.053,11.818,10.649,10.505,10.078,16.129,11.341,10.911,11.496,10.400,9.181,8.372,8.683
620,12.997,11.779,15.128,10.825,12.922,12.022,10.858,10.996,11.768,10.745,10.420,10.039,16.041,11.427,10.722,11.453,10.378,9.251,8.371,8.751
621,13.020,11.705,15.029,10.684,12.920,11.961,11.046,11.048,11.784,10.606,10.511,10.000,15.899,11.381,10.838,11.809,10.368,9.269,8.405,8.675
622,13.050,11.861,15.123,10.763,12.906,11.931,10.887,11.106,11.746,10.534,10.435,10.078,15.789,11.362,10.831,11.789,10.398,9.299,8.332,8.693
623,12.972,11.707,15.052,10.863,12.904,11.857,10.892,11.044,11.789,10.582,10.388,9.989,15.715,11.305,10.815,11.711,10.420,9.239,8.342,8.749
624,13.043,11.755,14.988,10.930,12.943,11.750,10.985,11.041,11.787,10.688,10.426,10.033,15.582,11.361,10.854,11.507,10.354,9.194,8.337,8.682
625,12.926,11.766,15.065,10.895,12.992,11.915,10.961,11.112,11.742,10.702,10.369,9.928,15.549,11.317,10.742,11.536,10.440,9.248,8.355,8.724
626,12.963,11.866,14.978,10.768,13.002,11.910,10.894,10.906,11.820,10.625,10.442,10.089,15.371,11.308,10.831,11.725,10.313,9.226,8.368,8.711
627,13.045,11.725,14.958,10.787,12.922,11.903,10.899,11.074,11.747,10.596,10.350,10.000,15.339,11.303,10.848,11.914,10.384,9.173,8.345,8.663
628,12.967,11.787,14.957,10.816,12.924,11.882,10.907,10.993,11.761,10.534,10.416,9.994,15.225,11.307,10.884,11.706,10.376,9.263,8.359,8.712
629,13.048,11.698,14.975,10.753,12.935,11.838,10.897,11.083,11.784,10.534,10.369,10.044,15.112,11.300,10.811,11.687,10.335,9.211,8.318,8.742
630,12.964,11.683,15.018,10.813,12.959,11.805,10.992,11.066,11.825,10.663,10.328,10.100,15.146,11.379,10.818,11.522,10.414,9.218,8.335,8.716
631,13.025,11.794,15.062,10.777,12.849,11.829,10.912,11.034,11.792,10.399,10.404,9.983,15.172,11.342,10.977,11.504,10.428,9.172,8.342,8.737
632,13.011,11.820,14.956,10.816,12.926,11.811,10.843,11.073,11.839,10.606,10.360,10.022,15.015,11.337,10.772,11.733,10.307,9.230,8.332,8.700
633,13.008,11.855,14.973,10.852,12.975,11.824,10.887,11.034,11.787,10.654,10.467,9.978,14.942,11.309,10.854,11.854,10.382,9.256,8.333,8.709
634,12.935,11.618,14.968,10.902,13.002,11.794,10.905,11.059,11.820,10.591,10.356,10.000,14.977,11.359,10.881,11.667,10.386,9.215,8.350,8.742
635,12.914,11.787,14.983,10.775,13.002,11.802,10.995,11.078,11.798,10.591,10.325,10.083,14.874,11.340,10.831,11.645,10.335,9.185,8.371,8.758
636,12.867,11.794,15.036,10.882,12.847,11.825,10.843,11.025,11.756,10.413,10.363,10.200,14.833,11.320,10.811,11.469,10.392,9.166,8.297,8.711
637,12.959,11.696,15.029,10.832,12.826,11.794,10.876,11.074,11.766,10.639,10.429,10.061,14.805,11.463,10.944,11.472,10.430,9.253,8.333,8.663
638,13.000,11.744,14.988,10.756,12.965,11.810,10.830,11.046,11.785,10.538,10.426,10.017,14.805,11.327,10.735,11.738,10.343,9.215,8.370,8.687
639,12.844,11.711,15.065,10.806,12.885,11.761,10.866,11.115,11.820,10.601,10.379,10.056,14.758,11.348,10.778,11.721,10.349,9.254,8.326,8.732
640,12.838,11.846,14.780,10.840,12.996,11.794,10.990,11.060,11.818,10.654,10.438,9.994,14.698,11.385,10.762,11.776,10.319,9.229,8.362,8.720
641,12.900,11.729,14.904,10.786,12.957,11.821,10.951,11.089,11.822,10.476,10.303,10.183,14.718,11.307,10.848,11.653,10.402,9.193,8.354,8.711
642,12.990,11.701,14.990,10.849,12.965,11.747,10.959,10.993,11.763,10.625,10.420,10.061,14.669,11.249,10.752,11.538,10.416,9.212,8.319,8.658
643,12.948,11.796,14.935,10.868,12.896,11.756,10.871,10.968,11.815,10.591,10.401,10.056,14.577,11.312,10.685,11.435,10.277,9.245,8.393,8.720
644,12.936,11.590,14.945,10.792,12.890,11.753,10.974,11.094,11.749,10.548,10.385,10.033,14.730,11.301,10.834,11.737,10.337,9.221,8.461,8.687
645,13.053,11.705,14.972,10.834,12.881,11.813,10.876,10.972,11.836,10.591,10.388,10.072,14.614,11.290,10.838,11.787,10.374,9.224,8.342,8.728
646,12.989,11.733,14.884,10.750,12.992,11.855,10.830,11.048,11.804,10.519,10.429,9.850,14.593,11.352,10.887,11.684,10.297,9.235,8.310,8.779
647,12.944,11.757,14.968,10.774,12.975,11.783,10.954,11.059,11.811,10.587,10.394,10.083,14.607,11.334,10.825,11.636,10.360,9.224,8.346,8.695
648,13.047,11.748,15.050,10.808,12.896,11.827,10.866,11.043,11.773,10.678,10.413,10.022,14.653,11.270,10.768,11.535,10.339,9.194,8.345,8.725
649,12.993,11.755,14.975,10.832,12.949,11.802,11.013,11.106,11.789,10.644,10.467,9.911,14.623,11.383,10.712,11.610,10.362,9.265,8.344,8.714
650,12.945,11.759,14.966,10.801,12.920,11.695,11.028,11.057,11.763,10.606,10.328,10.011,14.637,11.316,10.765,11.842,10.386,9.266,8.354,8.758
651,12.963,11.668,14.913,10.801,12.867,11.745,10.933,10.959,11.855,10.606,10.416,10.039,14.613,11.350,10.758,11.791,10.388,9.263,8.345,8.728
652,12.949,11.707,14.915,10.822,12.926,11.684,10.884,11.007,11.766,10.582,10.473,10.089,14.634,11.324,10.778,11.594,10.402,9.248,8.352,8.757
653,12.911,11.746,15.042,10.844,12.982,11.829,10.858,11.007,11.798,10.721,10.423,10.122,14.573,11.308,10.695,11.562,10.380,9.256,8.359,8.709
654,12.934,11.826,14.922,10.907,13.100,11.753,10.884,11.133,11.813,10.678,10.476,10.050,14.503,11.370,10.679,11.399,10.406,9.221,8.414,8.699
655,12.971,11.846,14.960,10.870,12.865,11.682,11.005,11.055,11.881,10.534,10.429,10.033,14.565,11.323,10.772,11.462,10.360,9.229,8.345,8.682
656,13.042,11.863,14.918,10.672,12.873,11.862,10.915,11.064,11.822,10.596,10.360,10.044,14.567,11.319,10.930,11.801,10.426,9.244,8.326,8.725
657,13.044,11.766,15.302,10.863,12.982,11.777,10.861,11.053,11.837,10.562,10.476,9.983,14.429,11.336,10.838,11.708,10.335,9.265,8.393,8.663
658,13.063,11.774,15.325,10.786,12.928,11.791,10.982,10.993,11.720,10.639,10.394,9.939,14.564,11.332,10.851,11.713,10.358,9.223,8.328,8.724
659,12.968,11.822,15.255,10.878,13.008,11.783,11.062,11.082,11.827,10.601,10.385,9.983,14.463,11.329,10.712,11.513,10.382,9.209,8.341,8.712
660,12.961,11.818,15.059,10.839,12.943,11.719,10.956,11.073,11.782,10.596,10.360,9.972,14.454,11.338,10.778,11.465,10.444,9.193,8.318,8.687
661,12.945,11.813,15.088,10.815,12.961,11.781,10.905,11.062,11.765,10.644,10.360,9.961,14.469,11.291,10.702,11.453,10.390,9.194,8.380,8.755
662,12.974,11.766,15.002,10.792,13.035,11.728,10.977,11.092,11.721,10.606,10.435,9.989,14.555,11.329,10.745,11.717,10.467,9.223,8.367,8.743
663,13.032,11.809,15.339,10.760,12.965,11.847,10.894,11.080,11.692,10.668,10.379,9.994,14.430,11.355,10.755,11.824,10.352,9.211,8.333,8.746
664,13.066,11.785,15.256,10.780,12.943,11.950,10.954,11.009,11.822,10.596,10.397,10.011,14.451,11.361,10.675,11.689,10.394,9.193,8.353,8.639
665,13.009,11.759,15.301,10.796,12.840,11.863,10.897,11.009,11.763,10.702,10.457,10.072,14.472,11.337,10.778,11.519,10.315,9.185,8.314,8.720
666,13.066,11.733,15.238,10.811,12.859,11.830,10.938,11.094,11.775,10.668,10.356,10.139,14.440,11.334,10.791,11.577,10.394,9.262,8.354,8.733
667,13.025,11.764,15.103,10.815,12.926,11.832,10.959,11.076,11.827,10.721,10.539,10.117,14.435,11.265,10.715,11.771,10.402,9.215,8.355,8.751
