 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32
612,11.094,24.010,16.639,17.527,10.182,10.206,12.714,16.932,13.642,11.589,14.376,8.736,15.298,16.658,12.160,8.905,9.962,12.595,10.592,14.373,13.031,12.887,11.552,10.847,10.946,9.908,10.452,11.304,9.109,19.597,31.592,31.489
613,11.169,24.135,16.353,17.332,10.028,10.186,12.755,17.068,13.397,11.494,14.386,8.752,15.335,16.599,12.199,8.907,9.990,12.622,10.667,14.304,13.186,12.824,11.502,10.720,10.984,9.930,10.432,11.418,9.136,19.818,31.431,30.719
614,11.070,24.155,16.484,17.544,10.096,10.206,12.794,16.800,13.710,11.578,14.352,8.730,15.223,16.690,12.208,8.865,10.016,12.757,10.685,14.281,13.218,12.946,11.541,10.832,10.903,9.930,10.435,11.261,9.151,19.173,31.582,31.659
615,11.404,24.323,16.982,17.869,10.137,10.320,12.803,16.903,13.708,11.742,14.664,8.765,15.311,16.854,12.264,8.948,10.164,12.687,11.118,14.926,13.232,13.100,11.507,10.816,10.942,9.889,10.817,11.450,9.149,19.481,32.435,33.678
616,14.435,24.580,18.227,18.103,10.167,10.402,12.882,17.196,13.797,11.981,15.264,8.728,15.386,17.052,12.366,8.985,10.374,12.856,11.845,15.373,13.419,13.184,11.566,10.849,11.020,9.888,11.192,11.382,9.122,19.658,33.118,36.265
617,14.491,24.398,17.331,17.983,10.173,10.415,12.852,17.255,13.744,11.877,15.114,8.757,15.361,16.879,12.299,8.888,10.139,12.785,11.577,15.087,13.389,13.243,11.582,10.823,11.026,9.921,10.906,11.311,9.136,19.329,32.587,34.393
618,13.664,24.327,16.618,17.778,10.227,10.229,12.769,16.939,13.863,11.626,14.905,8.732,15.307,16.770,12.229,8.899,10.053,12.676,11.129,14.908,13.219,13.059,11.443,10.674,11.042,9.892,10.697,11.439,9.153,19.082,32.301,33.286
619,12.956,24.246,16.224,17.649,10.148,10.333,12.821,17.135,13.838,11.597,14.710,8.775,15.343,16.856,12.218,8.839,9.955,12.565,10.976,14.751,13.247,13.013,11.483,10.792,10.980,9.870,10.555,11.321,9.190,18.957,31.909,32.728
620,12.618,24.176,16.476,17.737,10.201,10.317,12.833,16.806,13.852,11.677,14.614,8.745,15.331,16.930,12.288,8.927,10.086,12.561,10.871,14.774,13.187,12.933,11.512,10.933,11.028,9.861,10.537,11.389,9.155,18.961,31.910,32.205
621,13.036,24.274,22.118,23.847,12.225,13.771,12.859,16.773,14.363,14.823,15.258,8.752,15.517,17.050,12.740,9.204,10.486,12.705,12.000,15.683,13.443,13.130,11.824,10.833,11.167,9.907,10.755,13.879,9.240,21.407,32.601,35.452
622,12.727,24.308,22.169,23.728,12.080,13.915,12.942,17.099,14.146,14.686,15.466,8.773,15.400,16.922,12.625,9.115,10.360,12.591,11.888,15.383,13.373,13.029,11.797,10.820,11.087,9.830,10.657,13.532,9.205,22.212,32.188,34.086
623,12.325,24.270,20.043,21.859,11.375,12.592,12.826,16.903,13.913,13.695,15.226,8.786,15.305,16.800,12.400,9.090,10.198,12.504,11.476,15.042,13.270,13.100,11.632,10.722,11.093,9.869,10.548,12.382,9.242,21.645,32.049,32.885
624,12.117,24.157,18.506,20.465,10.965,11.657,12.809,16.995,13.847,12.671,14.836,8.757,15.477,16.654,12.396,8.936,10.074,12.483,11.225,14.794,13.146,12.958,11.557,10.792,11.105,9.867,10.456,11.929,9.174,21.636,31.783,32.218
625,11.911,24.243,17.372,19.432,10.767,11.013,12.798,16.989,13.945,12.110,14.663,8.759,15.290,16.758,12.286,8.955,10.052,12.437,11.052,14.568,13.151,13.109,11.532,10.823,11.006,9.863,10.496,11.586,9.190,21.429,31.487,31.737
626,11.721,24.285,16.931,19.038,10.468,10.627,12.788,17.360,13.886,11.885,14.485,8.690,15.289,16.569,12.189,8.896,10.053,12.494,10.987,14.528,13.134,13.033,11.562,10.710,10.915,9.850,10.458,11.593,9.105,21.221,31.587,32.047
627,11.565,23.968,16.796,18.547,10.337,10.493,12.770,17.241,13.774,11.758,14.437,8.734,15.360,16.619,12.241,8.914,10.053,12.462,10.929,14.474,13.214,12.912,11.486,10.699,11.018,9.857,10.368,11.457,9.095,20.394,31.680,31.733
628,11.524,24.216,16.597,18.153,10.326,10.402,12.762,17.252,13.648,11.645,14.382,8.741,15.177,16.567,12.197,8.874,10.003,12.421,10.818,14.448,13.073,12.787,11.426,10.754,11.032,9.851,10.480,11.382,9.126,20.290,31.492,31.514
629,11.396,24.173,16.532,18.081,10.287,10.265,12.825,17.313,13.662,11.677,14.418,8.749,15.368,16.565,12.196,8.892,10.005,12.406,10.790,14.459,13.093,13.042,11.444,10.816,10.913,9.899,10.449,11.411,9.163,19.831,31.509,31.408
630,11.344,24.011,16.505,17.761,10.247,10.320,12.833,17.381,13.664,11.526,14.384,8.755,15.307,16.627,12.210,8.901,9.971,12.440,10.745,14.437,13.041,12.929,11.363,10.737,10.867,9.889,10.416,11.343,9.194,19.580,31.418,31.400
631,11.329,24.129,16.450,18.074,10.269,10.320,12.766,17.450,13.696,11.548,14.359,8.755,15.220,16.667,12.142,8.938,9.951,12.417,10.738,14.364,13.093,13.038,11.498,10.799,10.899,9.838,10.416,11.361,9.207,19.342,31.403,31.379
632,11.253,24.143,16.551,17.797,10.139,10.235,12.746,17.288,13.788,11.621,14.381,8.732,15.252,16.517,12.147,8.859,10.045,12.482,10.710,14.367,13.057,12.845,11.441,10.806,10.879,9.896,10.452,11.332,9.095,19.117,31.491,31.346
633,11.207,23.904,16.609,17.852,10.162,10.248,12.774,17.358,13.715,11.604,14.352,8.718,15.230,16.765,12.122,8.848,9.907,12.427,10.648,14.366,13.134,12.791,11.419,10.763,11.040,9.841,10.495,11.243,9.072,18.636,31.739,31.558
634,11.142,23.915,16.620,17.697,10.256,10.265,12.787,17.083,13.831,11.641,14.308,8.739,15.206,16.626,12.186,8.870,9.947,12.372,10.712,14.346,13.094,12.774,11.433,10.778,11.030,9.874,10.473,11.393,9.171,18.615,31.800,31.506
635,11.091,23.805,16.573,17.539,10.160,10.314,12.724,16.953,13.959,11.591,14.329,8.744,15.233,16.706,12.176,8.880,10.008,12.328,10.695,14.450,13.003,13.000,11.456,10.765,10.915,9.824,10.507,11.457,9.134,18.550,31.325,31.067
636,11.062,24.036,16.599,17.568,10.158,10.232,12.760,17.140,13.950,11.506,14.372,8.728,15.220,16.697,12.150,8.846,9.920,12.330,10.768,14.343,13.095,12.954,11.488,10.825,10.909,9.784,10.443,11.232,9.147,17.935,31.487,31.629
637,11.085,23.703,16.387,17.589,10.158,10.278,12.835,17.164,13.824,11.626,14.401,8.726,15.255,16.656,12.172,8.898,10.038,12.346,10.667,14.312,13.093,12.820,11.429,10.742,10.950,9.869,10.423,11.393,9.107,18.277,31.350,31.418
638,11.105,23.886,16.313,17.496,10.152,10.268,12.779,17.149,13.847,11.580,14.326,8.753,15.287,16.738,12.199,8.822,10.001,12.379,10.820,14.350,12.987,12.866,11.379,10.727,11.018,9.859,10.466,11.464,9.140,18.208,31.420,31.185
639,10.984,24.139,16.355,17.678,10.165,10.157,12.831,17.110,13.703,11.580,14.394,8.753,15.331,16.676,12.093,8.822,9.965,12.417,10.723,14.302,13.052,12.799,11.433,10.832,10.891,9.801,10.488,11.389,9.035,17.926,31.640,31.717
640,11.037,24.254,16.430,17.573,10.143,10.337,12.789,16.797,13.689,11.643,14.336,8.721,15.233,16.606,12.169,8.859,9.978,12.396,10.549,14.354,13.076,12.849,11.454,10.814,11.024,9.826,10.526,11.236,9.147,17.671,31.367,31.312
641,10.994,24.102,16.498,17.358,10.194,10.163,12.692,16.998,13.747,11.452,14.355,8.731,15.223,16.627,12.132,8.846,10.001,12.341,10.592,14.326,13.132,12.891,11.506,10.830,10.887,9.870,10.525,11.250,9.207,17.429,31.496,31.382
642,11.054,24.070,16.513,17.484,10.093,10.131,12.726,17.063,13.801,11.526,14.392,8.699,15.301,16.583,12.162,8.847,9.928,12.367,10.616,14.361,13.115,12.828,11.484,10.921,10.901,9.827,10.458,11.350,9.141,17.528,31.393,31.197
643,10.977,23.882,17.375,17.599,10.167,10.389,12.761,17.119,13.781,11.641,14.316,8.779,15.123,16.804,12.168,8.887,9.966,12.378,10.618,14.310,13.178,12.828,11.458,10.768,10.865,9.896,10.441,11.393,9.149,17.446,31.609,31.167
644,11.006,24.143,18.601,17.518,10.188,10.320,12.612,17.014,13.607,11.636,14.352,8.727,15.139,16.724,12.127,8.862,9.950,12.379,10.597,14.402,13.097,12.816,11.378,10.706,10.974,9.898,10.443,11.464,9.048,17.446,31.531,31.202
645,10.990,23.960,17.882,17.370,10.171,10.248,12.784,17.142,13.610,11.615,14.280,8.762,15.166,16.688,12.126,8.873,9.880,12.437,10.582,14.243,13.090,12.908,11.454,10.832,10.960,9.863,10.422,11.557,9.066,17.329,31.477,31.211
646,11.009,24.153,17.343,17.453,10.191,10.317,12.675,17.223,13.578,11.481,14.338,8.702,15.265,16.679,12.091,8.900,9.978,12.383,10.633,14.270,13.130,12.912,11.486,10.770,10.962,9.839,10.419,11.375,9.118,17.221,31.459,31.184
647,10.956,23.999,17.065,17.315,10.114,10.183,12.691,17.074,13.582,11.574,14.368,8.713,15.220,16.579,12.139,8.849,9.956,12.387,10.648,14.246,13.075,13.004,11.466,10.825,10.897,9.775,10.452,11.343,9.097,16.987,31.401,31.237
648,11.007,24.107,16.907,17.461,10.131,10.327,12.705,17.119,13.511,11.452,14.365,8.709,15.240,16.611,12.152,8.880,9.982,12.459,10.642,14.258,13.151,12.908,11.433,10.797,10.921,9.800,10.440,11.382,9.176,17.087,31.296,31.036
649,10.988,23.944,16.615,17.501,10.140,10.271,12.786,16.946,13.628,11.472,14.413,8.745,15.255,16.581,12.179,8.859,9.941,12.332,10.543,14.273,12.986,12.854,11.481,10.826,10.978,9.777,10.394,11.389,9.083,17.515,31.178,31.180
650,10.934,24.254,16.676,17.561,10.208,10.248,12.791,17.214,13.502,11.465,14.355,8.734,15.351,16.695,12.129,8.867,9.911,12.380,10.659,14.291,13.053,12.816,11.441,10.785,10.919,9.847,10.369,11.275,9.141,18.225,31.623,31.298
651,10.974,24.030,16.559,17.308,10.194,10.235,12.709,17.182,13.600,11.556,14.515,8.728,15.199,16.722,12.170,8.846,9.935,12.414,10.592,14.312,13.097,12.912,11.314,10.844,10.810,9.816,10.422,11.296,9.145,19.130,31.367,31.107
652,10.909,23.988,18.048,17.967,10.192,10.794,12.859,17.333,13.639,11.617,14.499,8.747,15.254,16.929,12.142,8.935,9.930,12.424,10.616,14.305,13.070,12.841,11.339,10.777,10.919,9.777,10.390,11.364,9.161,19.121,31.465,31.268
653,10.945,23.865,17.958,17.852,10.160,10.673,12.727,17.225,13.610,11.589,14.456,8.744,15.258,16.802,12.121,8.869,9.967,12.392,10.571,14.279,13.112,13.008,11.404,10.663,10.893,9.824,10.454,11.393,9.126,19.225,31.124,30.711
654,10.972,23.964,17.553,17.470,10.205,10.474,12.806,17.279,13.575,11.535,14.364,8.740,15.261,16.779,12.159,8.839,10.019,12.395,10.569,14.293,13.134,12.916,11.468,10.687,10.944,9.759,10.450,11.361,9.083,18.896,31.425,30.667
655,10.942,23.574,16.981,17.504,10.134,10.239,12.743,17.160,13.724,11.528,14.355,8.758,15.276,16.793,12.139,8.835,10.014,12.328,10.590,14.260,13.050,12.720,11.361,10.742,11.036,9.809,10.456,11.396,9.151,18.498,31.457,30.959
656,10.944,23.802,16.620,17.480,10.129,10.278,12.816,17.207,13.712,11.470,14.362,8.708,15.411,16.649,12.123,8.849,9.924,12.339,10.708,14.279,13.059,12.941,11.398,10.753,10.982,9.849,10.411,11.214,9.136,18.316,31.349,30.728
657,11.369,23.785,16.741,18.026,10.201,10.265,12.852,17.417,13.870,11.682,14.608,8.794,15.332,17.244,12.099,8.921,10.106,12.357,10.678,15.836,13.314,12.841,11.378,10.749,10.857,9.833,10.933,11.286,9.143,20.957,34.853,37.712
658,13.722,24.399,22.738,28.038,12.793,13.830,13.058,17.752,14.390,16.465,16.311,8.819,15.524,19.617,13.461,9.605,10.259,12.697,14.423,16.809,13.997,14.464,11.920,10.751,11.214,9.836,11.383,14.829,9.281,32.255,35.497,39.216
659,15.652,24.594,26.206,34.635,14.272,15.232,13.250,17.768,14.361,19.706,17.314,8.896,15.455,21.053,14.106,9.912,10.120,12.775,15.803,16.666,14.347,15.130,12.093,10.777,11.562,9.759,11.059,16.300,9.519,43.978,34.658,37.719
660,15.680,24.198,24.665,34.205,13.363,14.252,13.319,17.822,14.027,19.032,17.045,8.830,15.322,19.717,13.577,9.771,10.093,12.611,14.655,15.927,13.889,14.389,11.822,10.768,11.506,9.849,10.854,14.993,9.419,45.719,33.404,35.046
661,15.153,25.927,22.612,35.122,13.484,13.876,13.422,17.412,14.007,18.604,16.760,8.803,15.395,18.836,13.106,9.633,10.004,12.481,13.700,15.427,13.522,13.623,12.484,12.070,11.758,9.997,10.675,14.879,9.570,46.623,32.728,33.494
662,17.472,26.840,21.740,44.487,15.158,15.297,13.691,17.610,14.100,21.498,17.346,8.748,15.417,18.371,12.773,9.509,10.014,12.401,12.906,15.099,13.523,13.289,14.438,13.802,12.351,10.206,10.632,17.739,9.969,50.494,32.389,32.815
663,19.416,25.553,18.957,45.360,14.476,14.601,14.060,17.543,14.078,21.041,17.367,8.765,15.236,17.797,12.557,9.350,10.022,12.412,12.502,14.851,13.369,13.146,14.303,12.976,12.282,10.106,10.582,17.221,9.984,51.541,32.210,32.304
664,19.053,24.853,17.169,43.604,13.619,13.549,14.109,17.277,13.845,19.320,17.093,8.765,15.158,17.324,12.450,9.151,10.052,12.443,12.131,14.775,13.300,13.079,13.646,12.158,11.903,10.084,10.608,15.836,9.676,51.970,32.014,32.039
665,18.508,24.349,16.439,41.525,13.007,12.431,14.074,17.405,13.822,17.450,16.712,8.763,15.240,17.127,12.345,9.065,9.925,12.303,11.798,14.661,13.223,12.816,13.057,11.672,11.579,10.103,10.581,14.643,9.581,52.160,31.937,31.655
666,18.401,24.120,16.537,39.919,12.337,11.559,14.014,17.336,13.744,15.738,16.573,8.782,15.335,16.968,12.328,8.979,9.951,12.402,11.569,14.581,13.322,12.954,12.717,11.369,11.437,10.042,10.606,13.243,9.399,52.494,31.804,31.629
667,19.305,24.116,16.494,38.446,11.891,10.977,14.094,17.464,13.817,14.444,16.568,8.731,15.291,16.947,12.358,8.966,9.978,12.388,11.438,14.501,13.271,12.887,12.256,11.026,11.222,10.073,10.581,12.675,9.388,53.294,31.939,31.525
668,20.921,24.114,16.081,39.437,11.431,10.801,14.418,17.511,13.749,13.595,16.751,8.760,15.368,16.889,12.298,8.973,10.059,12.419,11.397,14.543,13.310,12.992,12.163,11.076,11.067,9.977,10.538,12.129,9.275,54.273,32.017,31.720
669,21.353,23.953,15.804,39.062,11.143,10.565,14.603,17.561,13.865,13.004,16.578,8.738,15.372,16.923,12.265,8.932,10.019,12.373,11.292,14.522,13.279,12.992,11.913,10.981,11.167,10.036,10.563,11.839,9.264,54.965,31.866,31.387
670,21.688,23.858,15.535,37.547,10.905,10.379,14.971,17.392,13.696,12.591,16.477,8.727,15.261,16.856,12.252,8.861,9.997,12.318,11.208,14.509,13.302,12.866,11.802,10.973,11.091,9.959,10.616,11.664,9.256,54.593,31.904,31.528
671,21.425,23.923,15.326,34.955,10.838,10.278,14.902,17.207,13.779,12.284,16.326,8.726,15.211,16.797,12.237,8.874,9.952,12.459,11.060,14.437,13.216,13.071,11.676,10.969,11.157,9.979,10.590,11.411,9.176,54.260,31.719,31.358
672,20.958,23.905,15.425,33.702,10.601,10.346,14.956,17.151,13.806,12.076,16.098,8.751,15.342,16.701,12.249,8.886,9.960,12.393,10.998,14.407,13.212,12.962,11.582,10.909,11.101,9.864,10.501,11.461,9.238,53.879,31.699,31.431
673,22.389,23.882,15.168,35.310,10.508,10.340,15.255,17.207,13.740,12.154,16.235,8.740,15.314,16.825,12.254,8.863,10.001,12.460,11.026,14.486,13.242,12.941,11.451,10.868,11.052,9.929,10.654,11.482,9.171,54.948,31.758,31.252
674,22.288,23.912,15.329,34.568,10.471,10.284,15.308,17.399,13.737,11.946,16.200,8.747,15.258,16.768,12.174,8.916,9.996,12.433,10.976,14.365,13.252,12.979,11.591,10.833,11.010,9.946,10.580,11.346,9.103,54.481,31.672,31.254
675,22.506,23.886,15.273,33.885,10.412,10.405,15.039,17.550,13.664,11.747,16.335,8.731,15.338,16.768,12.251,8.872,9.999,12.404,10.959,14.411,13.256,13.088,11.567,10.943,10.958,9.933,10.526,11.454,9.122,54.481,31.699,31.480
676,22.046,23.860,15.319,32.728,10.284,10.310,15.005,17.507,13.703,11.630,16.147,8.752,15.315,16.807,12.227,8.885,10.027,12.290,10.964,14.447,13.211,12.854,11.562,10.777,10.968,9.969,10.509,11.386,9.109,54.216,31.685,31.228
677,22.765,23.823,15.254,32.305,10.334,10.304,14.993,17.482,13.692,11.788,16.234,8.744,15.289,16.888,12.216,8.912,10.040,12.440,10.897,14.426,13.130,12.975,11.559,10.780,11.020,9.952,10.569,11.329,9.124,53.325,31.731,31.298
678,22.714,23.856,15.217,31.403,10.256,10.245,14.833,17.432,13.712,11.736,16.292,8.744,15.272,16.895,12.223,8.865,9.947,12.342,10.852,14.399,13.167,13.067,11.456,10.756,10.992,9.879,10.539,11.361,9.159,52.693,31.772,31.207
679,22.684,23.825,15.380,31.131,10.292,10.258,14.853,17.450,13.822,11.621,16.337,8.759,15.346,16.838,12.246,8.868,9.989,12.344,10.841,14.434,13.184,12.858,11.566,10.768,10.954,9.883,10.573,11.314,9.110,53.749,31.670,31.449
680,22.644,23.817,15.337,29.382,10.239,10.216,14.822,17.471,13.664,11.658,16.015,8.755,15.294,16.783,12.177,8.859,9.960,12.347,10.876,14.457,13.225,12.900,11.419,10.725,10.980,9.841,10.568,11.350,9.126,53.234,31.690,31.192
681,22.463,23.787,15.292,27.482,10.205,10.275,14.548,17.284,13.753,11.690,15.777,8.728,15.372,16.722,12.188,8.841,9.982,12.355,10.948,14.400,13.239,12.925,11.378,10.720,10.978,9.828,10.584,11.318,9.124,52.390,31.695,31.198
682,22.709,23.685,15.161,26.876,10.214,10.239,14.664,17.167,13.664,11.537,15.713,8.729,15.329,16.783,12.197,8.914,10.025,12.319,10.719,14.394,13.204,12.887,11.571,10.763,11.006,9.859,10.513,11.236,9.155,51.667,31.770,31.099
683,22.890,23.829,15.335,26.768,10.276,10.320,14.604,17.063,13.603,11.649,15.825,8.721,15.278,16.900,12.184,8.920,9.989,12.354,10.869,14.335,13.159,12.971,11.424,10.773,10.877,9.905,10.543,11.489,9.124,51.602,31.553,31.163
684,22.480,23.886,15.238,25.215,10.208,10.271,14.595,16.874,13.751,11.578,15.730,8.762,15.244,16.768,12.177,8.879,9.945,12.274,10.736,14.394,13.149,13.008,11.474,10.737,10.881,9.859,10.484,11.396,9.081,50.649,31.701,31.016
685,22.169,23.869,15.105,24.103,10.155,10.219,14.648,16.964,13.708,11.563,15.523,8.750,15.344,16.745,12.182,8.808,10.033,12.413,10.822,14.381,13.186,12.887,11.569,10.773,10.909,9.892,10.621,11.325,9.147,50.619,31.526,31.057
686,22.192,23.770,15.276,23.986,10.179,10.278,14.488,17.036,13.671,11.610,15.424,8.747,15.279,16.742,12.196,8.910,9.995,12.465,10.848,14.293,13.205,13.063,11.463,10.698,10.895,9.842,10.551,11.379,9.078,50.931,31.616,31.075
687,22.081,23.673,15.217,23.260,10.146,10.222,14.328,16.836,13.671,11.647,15.477,8.758,15.280,16.738,12.219,8.824,9.971,12.331,10.818,14.352,13.221,12.912,11.468,10.809,10.911,9.846,10.470,11.350,9.041,49.810,31.555,31.202
688,21.993,23.772,15.136,22.158,10.157,10.219,14.147,16.867,13.694,11.615,15.410,8.725,15.326,16.816,12.169,8.832,9.928,12.374,10.792,14.353,13.218,12.950,11.464,10.742,10.895,9.865,10.548,11.379,9.064,48.147,31.677,31.041
689,22.124,24.000,15.102,21.267,10.202,10.245,14.063,17.115,13.598,11.587,15.493,8.738,15.262,16.654,12.176,8.821,9.929,12.311,10.742,14.403,13.188,12.933,11.441,10.765,10.873,9.857,10.504,11.275,9.076,47.455,31.795,31.146
690,22.491,23.860,15.112,22.002,10.177,10.317,14.019,17.200,13.674,11.574,15.713,8.740,15.268,16.791,12.163,8.853,9.989,12.410,10.738,14.351,13.116,12.908,11.488,10.727,10.897,9.863,10.542,11.339,9.062,49.957,31.729,31.130
691,22.529,23.904,15.275,23.110,10.164,10.337,14.029,17.007,13.637,11.621,15.964,8.696,15.339,16.701,12.217,8.860,9.980,12.362,10.785,14.320,13.150,12.908,11.404,10.730,10.982,9.867,10.504,11.468,9.109,50.636,31.545,31.203
692,22.351,23.700,15.192,22.358,10.148,10.281,13.903,17.083,13.692,11.628,16.111,8.748,15.276,16.743,12.190,8.892,9.962,12.520,10.670,14.419,13.223,12.870,11.438,10.799,10.817,9.844,10.563,11.318,9.064,49.061,31.853,31.189
693,22.136,23.810,15.275,21.525,10.145,10.307,13.742,17.097,13.735,11.610,15.964,8.741,15.183,16.793,12.229,8.860,9.929,12.520,10.794,14.393,13.211,12.933,11.438,10.637,10.946,9.875,10.523,11.371,9.058,48.165,31.817,31.088
694,22.297,23.805,15.281,20.785,10.242,10.320,13.620,17.023,13.600,11.530,15.836,8.739,15.265,16.813,12.187,8.856,9.966,12.598,10.745,14.367,13.141,12.837,11.439,10.751,10.927,9.865,10.580,11.275,9.110,47.052,31.687,31.078
695,22.864,23.634,15.419,20.990,10.152,10.278,13.657,17.092,13.664,11.621,15.886,8.784,15.264,16.758,12.205,8.892,10.003,12.611,10.753,14.361,13.260,12.996,11.471,10.756,10.921,9.755,10.590,11.207,9.157,46.420,31.851,31.062
696,22.535,23.790,15.262,20.234,10.165,10.248,13.640,16.926,13.639,11.606,15.795,8.742,15.403,16.765,12.182,8.856,9.971,12.642,10.753,14.364,13.290,12.895,11.448,10.802,10.837,9.845,10.492,11.364,9.083,47.312,31.611,31.107
697,22.054,23.781,15.393,19.790,10.118,10.324,13.581,17.074,13.603,11.519,15.596,8.744,15.351,16.708,12.191,8.834,10.008,12.596,10.783,14.278,13.142,12.929,11.439,10.696,10.940,9.821,10.580,11.311,9.039,46.753,31.611,31.208
698,21.839,23.904,15.526,19.742,10.102,10.219,13.413,17.182,13.603,11.506,15.389,8.756,15.262,16.775,12.201,8.833,9.959,12.584,10.873,14.312,13.102,12.916,11.491,10.691,10.881,9.840,10.513,11.329,9.186,46.606,31.773,31.166
699,22.154,23.828,15.502,19.685,10.149,10.225,13.344,17.128,13.660,11.623,15.355,8.732,15.276,16.729,12.198,8.841,9.971,12.528,10.852,14.354,13.196,12.941,11.433,10.704,10.921,9.757,10.581,11.268,9.095,46.654,31.679,31.112
700,21.826,23.769,15.399,19.208,10.146,10.183,13.294,17.239,13.621,11.494,15.373,8.740,15.312,16.813,12.173,8.873,9.997,12.410,10.749,14.290,13.240,12.808,11.421,10.787,10.917,9.840,10.569,11.229,9.083,45.325,31.657,31.138
701,21.608,23.824,15.171,18.921,10.170,10.275,13.312,17.241,13.667,11.630,15.530,8.731,15.300,16.724,12.174,8.847,10.008,12.459,10.676,14.312,13.071,12.900,11.443,10.761,10.913,9.849,10.540,11.332,9.095,45.485,31.540,31.171
702,21.444,23.788,15.348,18.518,10.205,10.297,13.219,16.905,13.600,11.578,15.640,8.690,15.282,16.759,12.151,8.892,9.950,12.409,10.738,14.261,13.183,12.900,11.466,10.847,10.909,9.812,10.491,11.329,9.097,45.446,31.580,30.958
703,20.791,23.802,15.430,18.224,10.146,10.242,13.118,17.011,13.623,11.628,15.376,8.678,15.283,16.717,12.157,8.881,9.926,12.392,10.751,14.294,13.146,12.987,11.398,10.699,10.907,9.789,10.505,11.318,9.122,43.727,31.640,30.901
704,21.485,23.850,15.575,19.017,10.161,10.268,13.063,17.223,13.619,11.675,15.629,8.789,15.319,16.745,12.193,8.856,9.905,12.339,10.764,14.232,13.093,12.862,11.458,10.723,10.901,9.817,10.551,11.346,9.118,43.671,31.689,30.932
705,22.015,23.759,15.454,19.652,10.080,10.268,13.029,17.016,13.689,11.565,15.851,8.766,15.314,16.840,12.165,8.848,9.990,12.393,10.768,14.284,13.282,12.900,11.413,10.672,10.905,9.831,10.560,11.150,9.068,43.537,31.673,30.972
706,21.743,23.916,15.500,18.933,10.162,10.271,13.045,17.142,13.683,11.632,15.835,8.775,15.259,16.595,12.165,8.853,10.007,12.370,10.803,14.290,13.102,13.054,11.381,10.655,11.018,9.800,10.573,11.271,9.126,42.091,31.692,30.992
707,21.444,23.861,15.535,18.835,10.137,10.160,12.999,17.101,13.514,11.634,15.731,8.712,15.209,16.663,12.154,8.863,9.996,12.343,10.749,14.334,13.142,12.816,11.421,10.763,10.938,9.812,10.531,11.279,9.037,42.082,31.611,31.093
708,21.679,23.862,15.668,19.642,10.211,10.294,12.993,16.786,13.626,11.643,15.467,8.776,15.177,16.647,12.201,8.846,10.011,12.336,10.843,14.353,13.212,12.745,11.393,10.732,10.863,9.740,10.574,11.250,9.107,42.957,31.643,31.078
709,21.366,23.796,15.839,19.527,10.097,10.265,12.951,17.097,13.674,11.545,15.448,8.716,15.294,16.756,12.201,8.883,9.982,12.402,10.674,14.260,13.253,12.879,11.368,10.744,10.935,9.799,10.467,11.268,8.994,42.143,31.750,31.176
710,22.034,23.773,15.677,19.368,10.173,10.255,12.926,16.923,13.614,11.530,15.792,8.745,15.291,16.866,12.211,8.790,9.967,12.394,10.813,14.285,13.142,12.946,11.354,10.823,10.895,9.841,10.568,11.186,9.076,43.069,31.701,31.067
711,21.982,23.820,15.762,19.797,10.133,10.288,12.979,16.953,13.525,11.569,15.793,8.711,15.169,16.677,12.189,8.855,9.986,12.358,10.762,14.301,13.178,12.992,11.478,10.742,10.879,9.842,10.534,11.371,9.039,43.701,31.626,30.914
712,21.699,23.758,15.778,19.422,10.114,10.268,12.960,17.038,13.600,11.606,15.566,8.746,15.153,16.743,12.142,8.832,9.896,12.349,10.758,14.368,13.159,12.824,11.444,10.729,10.887,9.845,10.547,11.368,9.081,42.121,31.653,31.002
713,21.380,23.901,15.786,18.881,10.096,10.235,12.968,17.176,13.646,11.459,15.449,8.737,15.311,16.642,12.201,8.894,9.970,12.372,10.732,14.245,13.098,12.954,11.396,10.670,10.956,9.796,10.586,11.289,8.998,40.896,31.421,31.057
714,20.921,23.818,15.698,19.067,10.180,10.232,12.882,17.167,13.600,11.578,15.407,8.770,15.244,16.660,12.200,8.827,9.948,12.305,10.665,14.377,13.102,12.862,11.364,10.675,10.935,9.802,10.505,11.275,9.110,42.312,31.569,30.974
715,20.668,23.839,15.815,18.797,10.145,10.395,12.969,17.194,13.708,11.455,15.303,8.732,15.339,16.665,12.133,8.826,9.997,12.342,10.723,14.247,13.148,12.849,11.456,10.720,10.907,9.852,10.567,11.257,9.159,41.442,31.332,31.024
716,21.456,23.824,15.692,18.430,10.111,10.261,12.933,17.162,13.648,11.690,15.381,8.724,15.279,16.693,12.171,8.868,10.031,12.338,10.800,14.355,13.108,12.812,11.416,10.780,10.897,9.791,10.559,11.339,9.097,42.035,31.611,30.907
717,21.501,23.810,15.639,18.943,10.177,10.252,12.897,17.338,13.616,11.591,15.409,8.754,15.170,16.709,12.171,8.861,9.980,12.413,10.736,14.308,13.127,12.766,11.401,10.741,10.897,9.827,10.477,11.271,9.033,43.229,31.560,30.867
