 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16
420,91.798,95.462,86.477,106.503,114.511,101.667,95.378,93.134,89.822,88.939,106.673,109.372,101.102,102.428,92.187,93.993
421,92.056,95.028,86.589,106.832,116.100,103.210,96.153,93.094,89.907,89.561,107.074,109.060,102.274,103.428,91.976,93.515
422,91.585,94.417,86.442,106.618,114.481,101.115,94.654,92.807,90.008,89.536,105.020,107.446,101.750,101.694,91.741,93.335
423,91.283,93.854,86.847,105.581,112.555,101.992,95.410,92.754,89.442,89.204,103.877,105.661,101.620,102.045,91.263,92.989
424,90.810,94.769,86.204,105.788,111.898,99.984,93.883,93.318,89.630,88.466,103.443,105.066,99.820,100.564,91.817,92.744
425,90.078,93.761,86.345,104.058,111.206,100.454,94.672,93.441,89.166,88.833,102.105,104.150,100.274,101.258,91.773,92.051
426,89.090,93.716,86.015,104.991,109.663,99.902,94.260,93.104,89.398,88.885,101.734,103.378,99.412,100.580,91.177,91.727
427,89.563,93.475,86.019,104.229,109.244,98.754,93.740,93.786,89.125,88.974,100.407,102.298,98.773,100.604,91.608,91.350
428,89.267,94.018,86.217,103.374,107.784,98.202,93.936,92.733,88.903,88.900,100.297,102.918,98.690,100.971,91.393,91.000
429,89.004,94.151,86.211,103.734,107.396,97.664,94.123,93.995,89.166,88.903,99.248,101.530,97.938,99.955,91.502,90.333
430,89.018,93.183,86.352,102.378,106.708,97.833,93.447,93.075,88.747,89.177,98.588,100.910,97.517,99.170,91.471,91.042
431,89.020,93.869,85.766,101.918,106.040,97.585,93.171,93.000,89.139,88.715,98.433,100.992,97.009,99.415,91.221,90.705
432,88.643,93.696,86.175,102.618,105.983,97.505,93.010,92.901,88.885,88.751,97.196,100.906,97.487,98.755,91.035,90.042
433,88.515,93.186,86.412,102.194,105.430,97.899,93.237,92.668,88.349,89.018,97.668,100.117,97.372,98.370,90.961,89.317
434,88.958,93.520,86.294,101.741,104.678,96.724,92.604,93.602,88.994,89.105,97.462,99.778,96.720,98.476,90.939,89.769
435,88.543,93.495,86.610,101.471,104.169,97.251,92.771,93.604,88.265,89.075,97.219,99.004,96.472,97.795,90.861,90.359
436,88.349,93.196,85.940,101.451,103.805,97.044,92.714,93.856,88.511,88.651,96.482,98.895,96.598,97.559,90.579,90.300
437,87.832,94.108,86.165,100.652,103.074,97.074,92.260,93.519,88.368,89.223,96.379,98.924,95.970,98.053,91.202,89.828
438,88.190,93.246,86.106,100.315,103.595,97.388,92.487,93.152,88.766,89.129,96.302,98.384,95.797,96.793,91.184,89.302
439,87.605,93.530,85.943,100.793,101.970,97.046,92.072,93.433,88.671,89.005,95.850,98.474,95.348,96.215,91.158,89.478
440,87.776,92.967,86.390,99.873,101.981,97.257,91.700,92.580,88.071,89.083,96.106,98.088,96.267,96.378,91.131,89.916
441,88.419,93.126,86.133,99.857,101.303,97.123,91.296,92.789,88.758,88.469,95.663,96.591,95.004,95.489,90.903,89.601
442,88.202,94.261,86.058,99.376,100.576,97.443,91.495,93.340,88.394,88.906,96.069,96.782,95.320,96.154,91.218,88.912
443,87.313,92.884,86.798,98.587,100.992,97.164,90.996,93.364,88.733,89.029,95.743,96.220,94.731,96.819,91.038,88.703
444,87.854,93.646,85.928,99.944,101.208,96.350,91.209,92.810,88.820,88.700,95.337,95.762,94.887,96.069,90.952,89.555
445,87.689,94.013,86.127,99.153,100.972,96.596,91.439,93.816,88.657,88.879,95.541,95.975,94.718,95.122,91.187,88.764
446,87.663,94.013,86.241,98.996,100.110,96.052,90.865,92.733,89.133,89.069,95.848,95.690,94.179,95.609,91.003,89.306
447,87.174,94.246,86.157,98.603,100.479,96.208,91.131,93.107,88.620,88.984,95.601,95.920,95.083,94.795,90.785,88.802
448,86.868,93.387,86.267,98.447,99.818,96.068,91.260,93.447,88.461,88.759,95.489,94.497,95.079,95.644,91.403,88.985
449,87.697,93.736,85.990,98.775,100.331,96.765,90.907,92.976,88.410,88.691,95.964,95.614,94.336,94.314,91.313,89.407
450,87.635,93.884,86.090,98.760,99.633,96.145,91.427,92.845,88.655,89.064,95.721,94.628,93.588,94.223,90.831,88.551
451,87.385,94.513,86.031,98.685,99.953,96.301,91.237,92.364,88.442,89.349,95.404,94.129,94.438,93.902,90.946,89.097
452,87.499,94.352,86.459,98.393,100.174,96.093,91.636,93.160,88.150,88.949,95.498,94.361,94.906,94.625,90.603,88.427
453,87.956,93.877,86.160,98.458,99.612,96.541,91.016,93.553,88.174,89.118,95.495,95.448,95.348,94.535,90.559,88.542
454,87.361,93.769,86.048,98.006,99.504,96.664,91.193,92.775,88.347,88.195,95.632,94.407,94.252,93.641,91.482,88.509
455,87.545,93.663,86.055,99.695,99.850,96.918,91.022,92.917,88.420,88.753,95.897,94.544,94.096,93.910,90.927,88.987
456,87.301,93.055,86.429,100.002,98.735,96.596,91.020,92.316,88.600,88.585,95.618,93.754,94.566,93.822,90.897,88.414
457,86.984,93.550,85.982,98.253,98.822,96.538,91.169,93.313,88.065,88.877,95.337,94.836,94.867,94.497,91.010,88.791
458,87.289,93.387,85.960,98.758,100.489,96.694,89.992,93.120,88.162,88.461,95.346,94.423,94.335,94.269,90.484,89.066
459,87.709,93.309,86.150,98.523,100.002,96.803,90.125,92.971,88.345,88.679,95.926,94.575,93.876,93.947,90.959,88.498
460,87.948,93.706,86.466,98.227,99.769,97.374,90.235,93.529,88.141,88.874,95.129,94.248,94.071,94.277,90.346,88.925
461,87.834,93.756,85.909,98.592,99.943,96.781,90.946,93.011,88.253,89.292,95.451,94.425,94.359,93.418,91.105,88.203
462,87.475,93.696,85.822,98.734,98.617,97.689,89.710,92.489,88.733,88.668,96.222,94.230,95.128,94.191,91.111,88.452
463,87.802,94.173,86.454,98.641,99.212,96.872,90.425,93.013,88.246,89.242,95.761,93.934,94.573,93.553,90.849,88.432
464,87.112,94.060,86.478,98.387,100.256,96.000,90.245,92.495,87.889,88.646,95.425,94.218,94.771,94.096,90.966,88.965
465,87.269,93.503,86.129,97.855,99.767,96.350,90.694,92.979,88.180,89.140,95.301,94.729,93.765,93.614,90.626,88.912
466,87.503,94.573,86.073,97.931,98.945,96.790,90.036,92.455,88.400,88.738,96.141,94.113,94.090,93.064,90.330,88.736
467,87.337,93.711,86.937,98.406,99.665,96.694,90.811,93.521,88.329,89.112,95.967,93.908,94.859,93.383,91.124,88.760
468,87.587,92.731,86.565,98.605,100.136,96.844,90.340,92.487,88.230,88.866,96.142,93.739,93.996,93.314,90.697,88.152
469,87.537,93.085,86.379,98.307,99.572,97.399,90.471,92.337,88.665,88.821,95.928,93.809,93.806,92.686,90.554,89.194
470,87.719,92.859,86.279,98.248,99.195,96.508,90.050,93.078,88.366,88.912,95.737,93.994,93.889,92.582,90.954,88.542
471,87.238,93.000,86.000,98.255,98.949,97.634,90.006,92.997,88.566,88.909,96.513,94.548,94.192,93.415,91.135,88.436
472,87.876,93.103,85.774,99.475,99.218,97.306,90.123,92.468,88.756,89.072,95.569,94.852,93.897,93.726,90.858,88.643
473,87.844,93.033,85.978,98.942,99.655,97.385,89.833,92.709,88.077,89.579,95.655,94.659,94.293,93.375,90.612,88.588
474,87.770,94.259,86.367,98.441,99.500,97.443,90.358,93.422,88.489,88.904,95.641,93.815,94.002,93.104,90.856,88.458
475,87.337,93.497,86.538,99.549,98.958,97.246,90.185,93.123,88.408,88.805,95.623,94.441,94.445,93.239,91.041,89.139
476,87.054,93.362,86.330,98.084,99.311,96.522,90.891,93.134,88.309,88.616,95.614,94.448,93.555,93.431,91.042,88.568
477,86.910,93.744,86.175,98.782,99.379,96.287,90.543,92.783,87.974,88.930,95.815,94.478,94.562,93.144,90.913,87.866
478,87.814,93.485,85.774,98.533,99.322,96.445,90.416,93.297,88.164,88.927,96.407,94.600,94.068,93.471,90.844,88.487
479,87.064,93.736,85.895,98.648,99.494,96.831,90.076,93.652,87.834,88.762,95.964,94.037,93.930,93.181,90.792,88.520
480,87.916,93.661,85.966,97.683,98.746,96.869,89.477,92.441,88.200,88.892,95.632,94.747,94.177,94.093,90.949,88.489
481,88.180,94.766,86.507,98.657,99.756,97.180,90.107,92.639,88.117,88.982,96.057,94.105,94.194,93.500,91.065,88.178
482,88.341,94.470,86.169,98.972,101.074,98.467,90.793,93.802,89.156,88.963,97.670,96.729,94.955,92.907,91.695,89.159
483,87.980,94.528,86.217,101.248,100.157,97.462,91.207,93.134,88.311,89.203,96.703,95.559,95.109,93.269,91.352,88.577
484,88.142,93.538,85.837,100.352,99.638,97.798,90.726,93.251,88.776,89.153,96.278,95.417,95.177,94.093,91.811,89.267
485,87.607,93.942,86.064,99.752,99.627,97.538,91.147,92.842,89.186,88.839,96.296,94.528,95.961,93.231,91.831,88.650
486,87.691,93.440,86.175,100.317,99.614,97.137,90.668,92.735,88.188,88.463,95.797,94.729,95.705,92.824,91.171,88.562
487,87.603,93.329,86.195,99.987,99.070,97.525,90.821,92.719,88.156,88.979,95.606,94.869,95.547,93.226,91.285,88.936
488,87.523,92.794,86.436,99.745,99.725,96.566,90.342,92.171,88.059,88.423,95.855,95.072,95.235,93.213,91.062,88.773
489,87.355,93.555,86.552,99.659,100.051,96.167,90.360,93.029,88.313,88.555,95.407,94.665,94.620,93.452,91.420,88.306
490,87.184,93.565,86.519,99.289,99.326,97.030,90.103,92.741,87.915,88.226,95.915,93.844,95.201,93.277,91.245,88.509
491,88.253,93.435,86.112,100.490,99.451,96.880,90.684,92.644,88.234,88.065,95.827,94.791,94.865,92.934,91.311,88.227
492,87.447,93.668,85.759,99.065,99.138,96.301,90.439,93.612,87.820,88.632,96.149,94.296,94.600,93.061,91.153,88.478
493,87.349,92.764,86.102,99.194,99.504,96.628,90.247,92.885,88.279,88.362,95.230,94.359,95.171,93.753,91.099,88.921
494,87.265,93.663,86.462,100.000,99.566,97.011,89.642,92.281,88.410,88.182,95.356,93.378,95.509,93.529,90.997,89.086
495,87.054,92.957,86.276,99.786,99.640,97.219,89.746,92.243,87.438,88.316,95.554,93.571,94.164,93.066,90.825,88.927
496,87.589,92.716,85.357,100.248,99.737,96.727,90.109,92.992,88.006,88.761,95.528,93.684,94.925,93.016,90.645,88.606
497,87.473,93.492,86.394,99.832,98.557,96.689,89.956,93.099,88.028,88.541,95.732,93.832,94.355,93.809,91.121,88.278
498,87.056,93.279,86.339,99.276,98.883,96.347,89.974,91.989,88.063,88.734,94.766,93.721,94.030,92.758,91.124,88.423
499,87.060,93.088,86.006,99.192,98.727,95.402,89.924,92.013,87.618,88.628,95.441,93.464,94.680,92.984,90.515,88.086
500,87.126,92.796,85.946,99.050,98.070,96.694,89.821,92.773,87.659,88.598,95.765,93.663,94.224,92.622,90.457,88.388
501,86.589,92.894,85.364,98.795,98.676,95.978,89.881,92.749,87.618,87.971,95.212,93.805,94.107,92.894,90.193,88.033
502,87.002,93.023,85.484,98.134,99.087,95.279,89.590,92.749,87.717,87.911,94.596,94.053,94.226,92.941,90.523,88.348
503,87.234,92.585,85.651,98.244,99.229,95.850,90.431,92.326,87.121,88.378,95.479,93.561,92.801,92.886,90.170,88.546
504,87.038,92.148,85.298,98.449,98.977,96.552,89.018,92.024,87.806,88.057,95.232,93.066,93.276,92.529,90.575,88.749
505,86.521,93.249,85.495,98.266,98.722,95.790,89.795,92.174,87.317,87.396,95.649,93.936,93.711,92.801,90.564,88.073
506,86.743,92.560,85.333,97.905,98.182,96.123,89.559,92.468,87.798,88.319,95.495,93.821,94.006,92.221,90.588,88.683
507,87.325,92.505,85.313,98.179,98.780,96.109,89.899,91.853,87.699,88.013,95.198,93.320,94.058,92.838,90.568,88.465
508,86.132,92.510,85.802,98.739,98.754,95.363,89.881,92.864,87.309,88.206,95.096,93.739,93.876,92.415,89.870,88.172
509,86.948,93.389,86.270,98.132,98.570,96.801,89.821,92.741,87.889,87.761,95.784,93.335,94.075,92.811,90.974,88.244
510,87.411,93.131,85.669,99.022,98.934,96.751,90.193,92.468,87.646,88.882,95.845,94.374,94.280,93.191,90.675,88.458
511,87.749,93.216,86.030,97.896,99.049,97.522,89.932,92.171,88.063,89.029,95.408,93.146,94.242,93.056,90.193,88.784
512,87.273,93.560,85.873,98.713,99.011,96.680,89.571,93.160,88.234,88.761,95.580,93.975,94.299,93.356,90.793,88.683
513,87.982,93.337,85.922,98.646,99.047,96.852,90.559,93.562,87.939,88.418,95.618,95.253,93.829,92.495,90.718,88.350
514,86.689,93.327,85.820,98.136,99.309,96.590,89.920,93.206,87.493,88.469,95.348,94.335,93.665,93.468,91.025,88.782
515,87.752,92.741,85.657,97.527,98.373,96.410,89.944,92.971,87.513,88.030,95.374,94.041,94.585,92.848,90.893,88.121
516,87.066,92.942,85.708,98.359,99.551,96.833,89.918,93.492,88.301,87.461,95.317,93.606,93.932,93.197,90.757,88.350
517,87.479,93.259,85.870,98.335,99.602,96.915,90.000,92.912,88.657,88.553,96.306,94.117,94.716,92.809,91.192,88.487
518,87.567,93.148,86.121,98.501,99.424,96.710,90.398,92.890,87.933,88.898,95.453,94.928,94.825,92.987,90.820,88.566
519,87.168,92.570,86.121,98.166,99.794,96.645,90.215,92.816,87.907,88.139,95.642,94.029,94.404,93.221,90.878,88.760
520,87.066,93.206,85.745,99.283,99.261,96.601,90.672,92.444,87.962,89.199,95.649,94.220,93.784,92.851,90.929,88.722
521,87.852,94.023,86.247,99.099,99.428,96.790,90.320,92.337,88.356,88.228,96.315,94.731,94.468,93.359,91.308,88.850
522,87.228,93.445,85.874,99.533,99.532,96.749,90.235,92.722,88.372,88.547,95.301,95.197,94.547,93.250,91.119,88.751
523,86.669,92.864,86.175,98.661,99.767,96.238,90.139,92.286,88.804,88.917,96.007,94.203,94.711,93.059,90.952,88.868
524,87.004,93.181,85.949,99.084,99.557,96.527,89.726,92.620,88.319,88.667,95.873,93.704,94.207,93.537,90.882,88.577
525,87.998,93.410,85.853,99.402,99.377,97.011,90.298,92.658,88.198,88.684,95.891,94.470,94.148,93.117,90.656,88.672
526,87.599,93.000,86.030,98.078,99.525,97.344,89.917,93.586,88.135,88.541,95.802,93.657,94.453,93.803,91.612,88.302
527,87.401,93.704,86.034,98.084,99.756,96.265,90.016,93.444,88.634,88.828,95.423,94.150,94.002,92.862,90.926,88.927
528,87.130,93.364,85.945,98.102,99.288,96.661,90.350,93.096,87.822,88.491,95.461,94.468,94.021,93.535,90.985,88.659
529,87.277,93.291,86.096,98.298,98.983,96.869,90.109,93.233,88.267,88.868,95.887,94.801,94.372,92.854,90.903,88.960
530,87.433,94.048,86.129,97.104,98.903,95.833,90.903,92.818,88.149,88.754,95.582,93.832,94.147,93.335,90.640,88.773
531,87.204,92.663,86.393,97.555,99.178,95.697,90.046,92.890,88.317,88.126,96.059,93.164,94.789,92.620,90.658,88.513
532,88.711,94.917,86.553,99.002,100.081,97.984,90.763,93.810,88.850,89.332,97.046,94.953,95.727,92.992,92.074,88.863
533,88.816,94.628,85.823,98.905,100.640,97.721,90.320,92.610,89.111,89.946,96.714,94.485,95.618,93.657,92.811,88.423
534,89.072,94.128,85.963,98.484,99.985,97.598,91.008,92.562,88.388,89.978,96.224,94.376,96.009,93.495,92.187,88.269
535,89.427,94.892,86.181,98.719,99.504,97.290,90.471,92.527,88.814,88.973,95.783,93.994,96.209,92.694,92.564,88.264
536,89.970,93.173,86.801,98.741,99.703,96.967,91.137,92.094,88.141,89.356,96.247,94.224,96.156,93.574,92.910,88.665
537,90.523,93.575,86.346,98.475,100.144,97.451,90.765,92.658,88.457,88.442,96.196,94.271,95.836,93.013,91.904,89.073
538,90.307,93.417,86.618,99.000,99.432,97.221,91.491,92.013,88.176,89.024,95.686,94.618,96.506,93.521,92.158,88.302
539,89.313,93.141,86.498,98.127,98.356,97.413,90.964,93.067,88.527,88.775,95.446,93.694,95.786,92.614,92.676,88.786
540,90.052,93.515,86.294,98.799,98.932,97.066,91.165,93.142,88.040,89.287,95.132,93.850,95.842,92.769,92.350,88.696
541,90.457,93.515,86.252,98.425,99.943,97.306,91.577,93.104,87.855,88.641,95.487,93.897,95.780,92.851,92.404,88.469
542,90.910,94.093,86.424,99.030,100.472,97.052,90.571,92.267,88.065,88.834,95.312,94.573,96.731,93.011,92.301,89.359
543,90.224,93.279,86.298,99.130,100.148,97.735,90.541,92.754,88.192,88.715,95.391,94.265,96.912,93.465,92.604,88.372
544,90.539,94.151,86.130,97.937,99.998,97.746,90.773,92.754,88.283,88.893,95.092,93.832,96.609,93.160,93.040,88.452
545,91.010,93.073,86.027,98.346,99.595,97.046,90.320,92.898,88.184,88.426,95.296,93.805,97.237,93.633,92.769,88.830
546,90.966,93.525,86.150,98.844,99.534,97.074,90.334,92.701,88.531,89.238,95.817,94.365,97.017,93.165,92.674,88.469
547,90.898,93.166,86.129,99.164,99.305,97.872,90.223,91.872,88.511,88.113,95.562,94.086,96.643,93.213,92.148,88.115
548,90.563,93.724,85.723,98.970,99.441,96.855,90.308,93.064,87.960,89.022,95.469,93.807,96.609,93.051,92.433,88.542
549,90.553,93.083,85.616,100.194,99.333,96.738,90.022,92.666,88.335,88.407,95.608,94.437,96.547,93.290,92.216,88.200
550,89.459,92.884,86.226,100.026,99.436,96.587,90.167,92.484,88.446,88.922,95.598,93.992,96.177,93.359,91.574,88.626
551,89.465,93.146,86.046,99.663,99.405,96.847,90.203,92.639,88.432,89.167,95.518,94.281,96.970,93.391,91.628,88.258
552,88.898,93.023,86.031,99.613,98.716,97.355,90.260,92.805,87.873,88.537,95.879,94.478,96.352,92.149,91.629,88.564
553,88.609,93.236,85.871,99.715,99.559,97.495,90.002,93.684,88.881,88.782,95.913,94.513,96.352,92.824,91.123,89.192
554,88.547,92.822,86.037,99.402,99.070,96.497,90.638,93.243,87.618,88.469,96.025,94.133,96.194,92.295,91.291,88.511
555,88.387,92.656,85.828,100.313,100.206,95.943,90.759,92.171,88.135,88.581,95.436,94.125,95.534,92.971,91.658,88.756
556,88.206,93.533,85.970,100.024,99.462,97.142,90.237,93.064,88.509,88.392,95.198,94.113,95.915,93.157,91.437,88.621
557,88.727,93.005,86.049,99.132,99.532,96.385,90.525,92.877,88.950,88.920,95.791,93.906,96.306,93.771,91.588,89.026
558,87.739,93.231,85.711,99.156,99.555,96.555,89.926,93.297,88.081,88.218,96.168,94.076,95.716,92.957,91.272,88.053
559,87.950,93.932,85.894,99.819,99.706,96.328,89.861,93.174,87.976,88.365,95.850,93.986,95.457,93.370,91.290,88.330
560,87.938,92.849,85.862,99.732,98.936,96.355,90.052,92.928,87.463,88.483,95.691,93.368,95.498,92.766,90.759,88.432
561,87.810,93.372,86.390,100.134,99.216,96.850,89.606,92.604,87.580,88.099,95.807,94.250,94.742,93.229,91.435,87.943
562,87.776,93.510,85.747,99.747,99.735,96.585,90.823,93.267,87.992,87.751,95.812,93.805,94.932,93.205,91.308,88.289
563,87.593,93.349,85.609,99.512,99.703,96.790,90.598,92.914,88.667,88.686,95.552,94.016,94.930,92.785,91.435,88.123
564,87.691,93.410,86.039,99.605,99.606,95.566,89.841,92.636,87.968,88.434,96.199,94.199,94.615,93.561,91.628,88.068
565,87.210,92.724,86.424,100.032,99.231,96.145,89.390,92.099,88.220,88.273,95.183,94.552,94.331,92.476,91.148,88.401
566,87.595,93.570,85.703,98.812,99.100,96.396,89.767,92.527,88.103,88.455,95.608,94.965,95.017,92.285,90.450,89.084
567,87.533,93.389,85.973,100.086,98.506,97.205,89.696,93.062,88.105,88.654,95.518,94.259,94.453,92.750,90.959,88.236
568,87.563,93.774,86.252,98.914,99.432,96.404,89.875,92.045,87.709,89.250,94.938,93.546,95.310,93.043,90.742,88.469
569,86.802,93.766,86.529,99.184,99.006,97.090,90.390,92.973,87.509,88.512,95.458,93.772,95.092,92.880,90.775,88.231
570,87.657,92.930,85.526,98.886,99.028,96.128,90.340,91.938,88.622,89.217,95.538,94.351,94.664,92.234,90.990,88.778
571,87.956,93.329,85.849,100.192,99.184,98.385,91.121,92.532,88.145,88.282,95.214,93.329,97.350,92.141,91.071,88.546
572,88.828,93.736,85.634,100.624,99.693,97.413,90.811,92.243,88.232,88.858,95.760,93.789,96.335,92.832,91.015,88.452
573,87.944,93.271,86.099,99.780,99.595,97.921,90.362,92.973,88.224,88.415,95.108,94.187,96.009,93.335,90.937,88.194
574,87.894,91.982,85.876,100.371,99.422,96.880,90.521,92.987,88.131,88.126,95.301,93.844,96.077,93.285,90.930,88.899
575,87.327,92.648,85.172,101.600,99.239,96.943,91.427,92.350,87.893,88.785,95.618,94.606,96.039,92.279,90.894,88.084
576,87.162,92.631,86.229,101.151,98.511,96.672,91.541,91.872,88.402,88.322,95.985,94.232,96.378,93.660,91.030,88.784
577,87.653,93.729,85.870,100.039,98.926,96.557,91.171,93.070,87.614,88.699,95.868,93.710,95.447,92.856,90.833,88.313
578,87.675,92.759,85.852,100.486,98.989,96.658,91.105,91.885,88.147,88.349,95.257,93.793,95.250,92.630,91.309,88.628
579,87.772,93.460,85.465,100.104,99.566,96.904,91.139,92.021,87.713,88.722,95.505,93.710,95.408,93.274,90.888,88.436
580,87.441,93.214,86.150,100.425,99.623,96.634,90.769,92.147,88.396,87.919,95.391,94.277,95.430,92.606,90.895,88.575
581,87.647,92.706,86.015,99.866,99.786,96.727,90.378,93.163,88.160,88.877,95.188,94.425,95.491,92.295,90.808,88.778
582,87.669,93.206,86.067,99.862,99.076,96.557,90.952,92.666,88.038,89.014,95.415,94.107,94.812,92.628,90.813,89.044
583,87.709,93.249,86.226,100.009,99.394,96.473,90.907,92.273,87.879,88.523,95.993,93.998,94.947,92.771,90.235,88.608
584,87.429,92.643,86.063,99.629,99.489,96.645,89.853,92.540,88.275,88.260,95.619,94.058,94.515,93.495,90.807,88.727
585,87.513,93.068,85.772,99.380,99.008,96.984,90.767,92.414,88.521,88.722,95.941,94.006,94.442,92.468,90.852,88.401
586,87.246,93.327,85.304,100.054,98.919,96.899,89.763,92.444,88.287,88.247,95.683,94.099,93.930,93.080,91.210,88.645
587,87.619,93.776,86.088,99.702,99.242,96.628,90.787,92.623,88.220,88.088,95.098,93.889,94.547,93.332,90.817,87.632
588,87.204,93.284,86.237,100.091,98.852,96.825,89.712,93.043,87.721,88.171,94.881,94.723,93.983,92.588,90.713,87.819
589,87.872,92.289,86.127,98.808,99.011,96.287,89.728,93.131,88.051,88.140,95.444,94.232,95.372,93.114,90.877,88.090
590,87.655,93.118,85.603,99.860,98.661,96.484,90.058,93.123,87.572,88.172,95.619,94.144,94.564,93.293,90.599,88.661
591,87.313,92.214,86.084,98.840,99.246,96.443,90.459,92.914,88.038,88.823,95.395,93.899,93.985,92.359,91.013,88.414
592,87.399,93.123,85.819,99.816,99.377,96.790,90.270,92.594,88.265,89.139,96.211,94.267,93.961,92.726,90.782,88.976
593,86.950,93.892,86.202,100.201,99.388,96.656,90.608,92.992,87.838,89.156,94.892,94.207,93.996,92.484,90.925,88.361
594,86.942,93.299,85.598,99.877,99.180,96.385,90.211,92.414,87.964,88.467,95.531,93.419,94.429,92.532,90.658,88.200
595,87.617,93.606,86.054,98.808,99.072,96.637,90.344,92.508,88.149,88.868,95.760,93.784,93.769,92.726,90.574,88.385
596,87.473,93.093,86.021,99.259,99.074,96.525,90.175,91.971,87.236,88.244,95.444,94.462,94.231,93.907,91.015,88.800
597,87.257,93.764,85.972,99.086,99.339,96.530,90.791,92.693,87.887,88.404,95.278,93.959,94.024,92.311,90.983,88.458
598,86.756,93.276,86.045,99.229,98.242,97.014,90.372,92.184,88.438,88.491,95.183,94.035,94.752,93.527,90.312,88.795
599,87.719,93.387,85.805,98.693,99.112,97.762,90.384,93.532,87.933,88.743,96.175,93.435,93.320,93.407,91.075,88.361
600,86.717,93.548,86.067,99.114,100.191,96.850,90.497,92.730,88.107,88.719,95.600,93.992,93.652,93.636,90.799,88.350
601,87.307,93.643,85.750,98.369,99.218,96.342,89.543,92.091,87.909,88.209,95.645,94.378,93.464,93.375,90.824,88.604
602,87.008,93.394,85.927,99.274,99.002,96.197,90.161,93.027,87.925,88.474,95.176,93.571,93.938,93.668,90.386,88.419
603,87.281,93.432,85.543,98.745,99.383,96.298,90.648,92.773,88.495,89.037,95.212,94.749,94.750,93.367,90.887,88.813
604,87.246,93.269,86.201,98.680,98.953,96.648,90.054,92.869,88.127,88.214,95.833,94.404,94.117,92.981,91.050,88.319
605,87.585,93.256,86.328,97.857,98.424,96.694,90.046,92.516,87.859,88.351,94.574,93.981,94.186,92.463,90.425,88.866
606,87.327,93.626,85.868,99.188,99.443,95.943,89.382,93.412,88.051,88.979,95.425,93.856,94.408,92.636,90.984,88.544
607,87.291,93.729,85.817,98.683,99.850,95.781,90.354,93.158,88.149,88.577,95.493,94.158,94.167,93.731,90.592,88.672
608,87.285,93.578,86.090,98.933,100.153,96.161,90.503,92.644,87.642,88.451,95.137,94.519,93.539,92.407,90.985,87.771
609,87.072,93.606,86.304,99.933,99.252,96.735,90.370,92.324,88.143,88.660,95.490,94.072,93.927,92.957,91.363,88.383
610,87.024,93.050,85.897,98.916,99.019,96.090,90.344,93.045,88.131,88.604,95.784,94.464,93.953,92.646,91.162,88.615
611,86.597,91.965,86.163,99.248,99.917,96.803,90.392,92.471,87.766,88.780,95.704,94.396,94.494,93.215,90.806,88.826
612,87.034,92.432,85.826,98.965,99.877,96.773,90.400,92.848,88.325,88.400,95.479,94.513,94.227,93.258,90.715,88.341
613,87.725,93.580,86.421,99.162,99.888,96.541,90.382,92.275,88.214,88.871,95.686,94.394,94.312,93.085,91.120,88.253
614,87.214,93.045,85.984,98.974,99.017,96.634,90.032,93.428,88.242,88.973,95.891,93.458,93.812,93.210,90.904,87.733
615,87.788,93.739,85.801,98.680,99.405,96.801,90.085,92.890,88.160,88.668,95.908,93.951,94.323,93.088,90.943,88.469
616,87.633,92.857,86.318,98.317,98.907,96.607,90.618,92.425,88.325,89.000,95.441,94.423,94.154,93.359,90.767,88.641
617,87.872,94.364,86.285,100.261,99.631,96.913,90.901,92.217,88.988,88.893,97.998,98.197,94.712,93.011,91.752,89.335
618,87.770,93.884,85.975,100.138,100.341,97.781,90.203,92.690,88.123,89.016,96.792,97.127,96.049,93.761,91.357,88.747
619,87.577,93.254,86.060,98.942,99.828,97.112,90.519,92.286,88.760,88.691,96.381,96.037,94.536,93.160,91.566,88.401
620,87.365,93.138,85.970,99.216,99.481,97.369,90.099,92.519,88.198,88.601,96.438,95.441,95.701,92.678,90.626,88.844
621,87.733,93.420,86.252,99.376,98.483,96.926,90.358,93.578,89.117,88.617,95.657,94.772,94.776,93.505,90.458,88.949
622,87.080,93.626,86.282,98.607,99.326,97.216,90.235,91.783,88.966,88.585,96.394,95.070,94.180,92.872,91.693,88.797
623,87.114,93.822,86.003,98.864,99.610,97.038,90.600,92.719,87.358,88.663,95.482,94.460,94.449,93.699,90.619,88.740
624,86.960,93.068,86.105,99.410,99.051,96.760,90.272,92.201,88.283,87.984,95.542,94.162,95.135,93.282,91.233,87.912
625,87.637,92.726,85.675,98.786,99.339,96.940,90.525,92.989,88.511,88.890,96.395,93.848,93.940,92.899,90.848,88.233
626,87.449,93.450,86.183,98.659,99.587,97.749,90.350,92.660,87.873,88.233,95.547,94.817,94.459,92.715,91.003,88.317
627,87.325,93.193,86.024,99.348,99.220,96.552,89.918,92.826,87.754,88.182,95.704,93.877,95.019,92.763,91.167,88.148
628,87.200,92.985,85.948,98.683,99.475,97.022,90.433,92.615,87.947,88.949,96.145,93.928,94.551,93.101,90.482,88.170
629,87.244,92.945,86.396,99.251,99.578,96.178,89.932,92.725,88.042,88.239,95.711,94.706,94.788,92.790,90.911,87.859
