 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16
912,87.601,95.241,86.612,97.711,101.413,97.896,91.054,94.543,88.659,88.959,96.485,95.094,95.372,92.521,90.830,89.119
913,87.533,93.603,86.411,98.212,100.504,98.393,91.366,94.420,88.360,89.191,96.649,95.413,94.654,92.551,90.782,88.700
914,87.613,93.889,86.292,98.030,101.106,98.142,90.670,94.877,89.036,89.464,96.364,95.365,93.891,92.340,90.646,89.070
915,87.868,95.068,86.201,98.745,100.682,97.924,91.243,93.770,89.253,89.218,96.340,94.277,94.759,93.465,90.846,89.187
916,87.557,95.573,86.462,98.199,101.002,97.984,91.358,93.786,89.105,89.742,96.747,95.671,94.333,93.372,90.168,88.599
917,87.577,95.028,86.306,98.629,100.263,98.197,90.728,94.088,89.024,89.895,96.698,94.887,95.045,92.947,90.753,88.930
918,88.329,95.088,86.094,98.622,101.017,98.552,91.028,94.372,88.939,89.488,96.361,94.965,94.637,92.777,91.156,88.705
919,87.525,94.337,86.261,98.950,100.557,97.779,91.243,94.372,89.200,89.463,96.299,94.889,94.624,92.747,90.639,89.297
920,87.489,95.369,86.171,98.542,101.278,97.781,90.553,94.989,89.244,89.152,96.074,94.940,94.592,92.811,90.650,88.963
921,87.954,94.839,86.447,98.482,101.748,97.784,91.167,94.658,88.406,89.671,96.095,94.717,94.844,92.710,90.895,88.921
922,88.124,95.209,85.988,98.976,101.089,98.197,90.821,94.206,89.053,89.360,96.320,94.791,94.797,93.356,90.989,88.733
923,87.776,95.128,86.271,98.575,101.239,97.158,91.336,94.217,89.374,88.863,96.103,94.248,94.455,92.984,90.608,88.945
924,87.976,94.970,86.568,97.886,101.161,97.585,91.097,93.596,89.065,89.826,97.206,94.692,94.205,92.652,91.205,88.566
925,87.902,95.495,86.112,98.240,100.998,98.172,91.243,94.799,88.541,89.171,96.794,95.105,94.927,93.162,90.672,88.985
926,87.589,95.171,86.525,98.240,100.714,98.533,91.050,94.364,89.162,89.424,96.609,95.027,94.613,92.934,90.501,88.828
927,87.339,95.063,86.073,97.914,101.426,97.776,90.499,94.372,89.701,89.775,96.475,94.573,95.389,93.686,91.281,89.267
928,87.581,95.337,86.261,98.361,100.758,98.388,90.298,94.997,88.964,90.131,96.279,95.359,94.727,93.372,90.429,89.196
929,86.994,95.166,85.709,98.531,101.002,97.549,90.573,94.591,88.620,89.789,96.350,95.154,95.126,93.726,90.331,88.416
930,88.056,94.912,86.019,98.050,100.735,99.161,91.551,94.051,88.891,89.372,96.629,95.228,95.038,92.915,90.322,89.055
931,87.593,95.143,86.478,98.467,100.553,97.489,91.392,93.837,88.929,89.514,96.786,94.715,94.427,93.516,90.186,88.982
932,87.417,94.920,86.498,98.823,101.360,97.167,91.070,94.246,89.184,89.864,96.106,94.998,94.586,93.359,90.467,89.044
933,87.842,94.294,86.322,97.819,100.574,97.399,91.024,94.211,89.234,89.459,96.208,94.524,94.727,93.505,90.651,88.590
934,87.960,94.304,86.012,98.222,100.638,98.432,91.312,94.452,88.982,89.587,96.440,94.895,94.605,93.104,91.118,89.533
935,88.090,94.761,86.319,97.834,100.987,97.842,90.974,94.872,88.299,89.150,96.626,94.559,94.547,92.965,90.871,88.872
936,87.980,94.709,86.229,98.894,101.167,98.254,90.441,94.690,88.511,89.437,96.480,94.986,94.891,93.431,90.811,88.390
937,87.882,95.294,85.988,98.348,101.131,99.216,91.618,94.698,89.156,89.694,97.296,95.667,94.767,93.753,90.644,89.026
938,87.788,95.166,86.300,99.158,101.180,98.697,92.060,94.198,89.424,88.815,96.520,94.172,95.447,92.774,90.645,88.861
939,88.980,96.095,86.151,99.274,101.701,98.858,91.541,94.484,89.378,89.778,98.190,96.417,95.972,92.939,91.433,88.797
940,89.914,96.889,86.574,100.836,103.479,99.260,92.453,93.816,89.448,90.166,104.676,105.965,98.395,93.630,92.269,90.892
941,89.439,96.043,86.475,101.454,102.407,99.869,93.596,94.519,89.259,90.177,102.678,103.320,98.331,93.566,91.694,90.374
942,89.309,95.796,86.282,101.652,102.511,99.850,93.394,94.757,90.139,89.892,100.025,103.080,97.970,93.388,91.435,89.945
943,88.836,96.583,86.519,101.566,101.845,99.486,93.044,93.877,89.471,89.703,98.886,100.187,97.758,93.386,91.499,89.738
944,88.880,94.578,85.888,101.698,101.850,98.596,93.070,94.666,88.762,89.514,98.203,98.361,98.103,93.848,91.360,89.126
945,88.283,95.256,85.991,101.732,101.104,98.902,92.622,93.762,88.475,89.435,97.652,97.932,97.833,93.245,91.182,88.901
946,88.725,94.173,85.856,101.311,101.419,97.811,92.831,94.067,88.828,89.544,97.188,96.673,96.748,93.840,90.979,89.126
947,88.633,95.201,86.453,102.257,100.862,97.642,92.676,94.663,89.073,89.601,96.567,97.193,96.925,93.269,91.240,89.181
948,88.259,95.196,86.205,102.449,100.470,98.751,92.408,93.626,89.457,89.359,96.801,95.789,96.735,93.351,91.503,88.919
949,87.918,94.601,85.946,101.616,101.108,99.003,92.934,93.516,89.075,89.247,96.124,95.684,96.865,93.819,90.643,88.996
950,87.886,95.641,86.378,102.089,101.165,98.016,92.046,94.781,88.994,89.411,97.141,95.515,96.823,94.029,91.098,88.892
951,88.196,95.688,86.132,102.281,100.693,97.301,90.698,93.473,89.150,89.544,96.134,95.357,96.034,94.239,91.064,89.269
952,87.535,95.216,86.219,101.940,100.159,97.732,91.875,93.754,88.606,89.506,96.212,95.049,95.957,93.532,91.032,88.890
953,87.547,94.997,86.075,102.102,101.464,98.533,91.374,94.492,88.770,89.278,96.212,95.304,96.105,93.085,90.812,88.980
954,87.056,94.990,85.969,101.611,101.369,97.943,91.873,93.930,88.711,89.413,96.319,95.554,95.457,93.186,91.381,88.815
955,87.525,95.080,86.066,101.521,101.434,98.549,91.678,94.070,88.766,89.311,96.234,95.135,95.583,93.926,90.782,89.370
956,87.593,94.942,85.960,101.991,100.314,97.620,90.777,93.749,89.055,89.826,96.621,95.023,96.423,93.691,90.554,87.980
957,88.058,95.063,86.252,101.501,101.172,97.757,91.131,93.813,89.176,89.128,96.157,95.129,95.611,93.702,90.808,88.740
958,87.747,94.638,85.933,101.082,100.748,98.467,91.501,93.850,88.838,89.766,95.794,95.593,95.135,93.657,90.965,89.031
959,87.283,95.598,86.400,100.808,101.172,97.880,90.861,94.832,88.978,89.882,96.686,94.339,95.517,92.691,90.893,88.639
960,87.599,94.425,86.055,101.514,100.818,98.210,90.819,94.743,88.535,89.152,95.696,94.519,95.038,92.138,90.729,88.427
961,87.168,94.827,86.102,101.309,101.176,98.191,91.338,94.422,88.826,89.333,96.239,94.246,95.274,92.965,90.823,88.302
962,87.565,95.234,86.469,100.490,100.994,98.309,91.207,94.428,88.750,89.394,96.554,94.772,94.329,93.354,90.223,88.612
963,87.156,95.678,85.735,100.639,100.877,97.943,91.646,94.243,88.634,89.225,95.966,94.862,94.829,93.649,90.067,88.178
964,87.176,94.538,85.964,101.032,100.667,97.877,90.825,94.302,88.883,89.378,95.904,94.230,95.259,93.404,90.691,89.059
965,87.182,94.897,86.250,101.678,100.856,97.954,90.901,94.147,88.929,89.904,96.508,95.025,95.301,93.761,90.627,89.293
966,87.904,93.784,86.115,101.816,100.930,97.451,91.024,93.794,89.079,88.951,96.248,94.842,94.673,92.965,91.167,89.240
967,87.812,94.997,86.025,101.521,100.932,98.096,91.278,95.005,89.184,89.099,96.059,95.396,95.289,93.641,90.532,88.927
968,87.876,93.970,86.081,100.957,100.676,98.377,90.976,94.513,88.588,89.486,95.730,94.725,95.568,93.535,90.824,88.645
969,88.341,94.304,86.529,101.378,100.979,98.098,90.718,93.866,89.040,90.134,95.946,94.904,94.944,93.064,90.990,88.414
970,88.072,94.475,86.432,100.961,101.006,98.208,91.505,93.422,88.814,89.362,95.922,94.211,95.002,92.989,90.245,88.841
971,87.713,94.922,86.298,100.819,100.460,98.486,90.740,94.155,89.075,90.126,95.842,94.378,95.182,93.378,90.129,89.236
972,88.353,95.314,86.339,100.922,101.125,97.781,91.181,94.283,88.705,89.278,95.951,94.865,94.406,92.915,90.541,88.767
973,87.609,94.766,85.995,100.428,100.390,97.593,90.972,93.890,88.614,89.442,96.093,94.552,95.233,92.516,90.564,88.797
974,87.557,94.412,86.351,100.868,100.748,97.511,91.519,93.829,88.224,90.091,96.163,94.579,94.716,92.676,90.293,88.449
975,87.423,94.899,86.114,99.873,101.087,98.765,91.056,93.840,88.457,89.314,96.441,94.904,95.626,92.723,90.518,88.923
976,86.886,94.553,85.882,100.784,101.227,97.617,90.258,94.634,88.392,88.911,96.704,94.848,95.148,93.239,90.662,88.546
977,87.583,94.736,86.061,100.693,100.373,96.997,90.714,94.278,88.392,89.123,96.317,94.556,94.602,93.029,90.865,87.941
978,87.331,94.786,85.883,99.181,101.324,97.792,91.135,94.179,89.145,89.278,96.273,94.579,94.699,92.936,91.213,89.379
979,87.681,94.729,85.829,99.834,101.049,97.448,90.841,93.802,88.608,88.743,96.469,95.275,94.624,93.261,90.293,89.546
980,87.906,94.985,86.385,100.028,100.589,98.128,91.644,93.767,88.907,89.719,96.178,94.380,94.489,92.104,91.283,89.178
981,89.545,95.598,86.607,101.739,100.748,99.202,91.833,94.310,88.889,90.120,98.046,96.731,96.955,93.513,92.240,89.782
982,90.489,96.450,86.114,101.084,101.994,99.740,91.692,93.906,88.638,90.218,96.928,96.263,96.466,92.987,93.128,88.641
983,90.677,95.565,86.762,101.270,101.148,99.522,91.433,94.524,89.291,90.024,96.876,95.908,97.160,93.176,92.393,89.269
984,90.401,95.188,86.927,101.629,102.110,99.842,91.773,93.826,89.893,89.683,96.667,95.076,97.113,92.769,92.829,88.850
985,89.383,94.935,85.820,101.886,101.706,98.407,91.594,94.040,89.574,89.549,96.688,95.667,96.673,93.202,92.398,88.912
986,89.792,94.834,86.450,100.454,101.021,98.186,92.282,94.500,89.659,89.847,96.203,94.456,96.267,93.918,92.581,88.689
987,91.094,95.633,86.082,101.652,101.212,99.016,92.306,94.377,89.699,89.191,96.712,95.031,97.171,92.976,92.747,89.015
988,92.339,94.555,86.235,101.866,101.559,100.325,91.696,93.885,89.220,89.144,95.918,95.353,97.370,93.322,93.693,88.689
989,91.916,95.003,86.253,102.181,101.756,99.090,91.972,94.190,89.824,89.132,96.046,95.797,97.891,93.785,93.691,88.919
990,91.373,94.686,86.015,101.819,102.229,99.358,92.083,93.904,89.729,89.695,96.335,94.630,97.694,93.636,93.533,88.333
991,91.210,94.867,85.762,102.024,101.305,99.246,92.149,94.896,89.291,89.525,96.121,94.821,98.058,93.785,92.776,88.698
992,91.076,94.394,86.183,101.326,101.203,98.672,91.491,93.781,89.416,88.915,96.755,95.257,96.692,94.269,92.292,87.938
993,91.216,95.530,85.829,101.888,101.129,98.964,91.734,94.176,88.616,89.716,96.565,94.973,97.160,94.960,92.784,88.388
994,90.413,94.430,86.198,102.091,101.443,98.686,91.390,93.674,89.218,89.663,95.989,94.788,96.868,93.779,92.881,88.943
995,90.295,95.573,86.462,102.130,101.758,99.104,91.368,94.324,88.802,89.466,96.145,94.283,96.534,94.407,92.733,89.128
996,89.878,94.729,85.934,102.644,101.222,98.396,91.773,93.834,88.505,90.254,96.673,94.729,96.690,94.665,92.965,89.441
997,89.435,94.799,85.762,102.149,101.960,97.970,91.072,94.430,89.034,89.078,96.475,94.561,96.220,94.181,91.806,89.256
998,91.944,94.276,85.703,101.853,101.602,99.301,91.404,94.471,89.022,89.486,96.536,95.064,97.273,94.606,93.197,88.720
999,90.898,95.256,86.457,101.270,101.146,99.634,92.046,93.995,89.834,89.879,96.667,95.055,97.336,94.859,92.763,88.687
1000,91.315,95.095,86.184,102.251,101.489,98.281,90.722,94.773,89.055,89.606,96.013,94.727,97.823,95.274,92.392,89.566
1001,90.156,95.133,85.900,101.572,100.837,98.702,91.318,94.147,88.572,89.879,96.810,94.827,96.991,95.532,93.037,89.200
1002,90.509,94.932,86.513,102.171,101.989,98.921,91.054,94.340,89.465,89.659,96.869,93.965,96.729,94.795,92.356,89.115
1003,89.735,94.834,86.316,100.808,101.335,98.437,91.467,94.056,89.143,89.218,96.577,94.684,96.966,94.213,91.854,89.093
1004,89.802,94.666,86.664,101.769,101.922,98.560,91.002,94.570,89.228,89.531,96.276,94.530,96.842,95.165,92.162,88.207
1005,89.190,94.389,86.499,101.721,100.833,98.257,91.362,95.372,88.741,89.482,97.026,94.678,97.438,95.066,91.563,89.220
1006,90.693,95.425,86.319,101.028,101.460,99.145,90.292,94.176,89.554,89.856,96.717,94.659,96.739,94.936,91.853,89.482
1007,90.852,95.327,86.639,102.415,101.532,99.325,91.147,94.436,88.952,89.791,95.662,94.618,98.303,95.396,92.553,88.740
1008,89.629,94.523,86.334,102.272,100.763,100.156,92.032,94.398,89.822,89.070,97.038,95.875,97.288,95.665,91.998,88.548
1009,89.754,95.417,85.997,101.762,101.000,98.374,91.823,93.775,89.414,89.598,96.467,94.780,97.579,94.880,92.299,88.888
1010,89.363,95.158,86.135,101.533,100.803,99.199,91.441,93.687,89.240,89.836,96.183,94.413,96.974,96.404,92.040,88.474
1011,89.463,95.296,86.483,102.704,100.121,98.975,91.316,94.610,88.752,89.391,96.662,95.170,97.585,95.668,91.780,87.683
1012,88.709,94.407,86.457,102.099,100.869,98.675,91.109,94.698,88.537,89.142,96.078,95.267,96.991,96.287,91.459,89.205
1013,88.990,95.053,86.315,102.387,101.333,99.107,91.602,95.032,88.844,89.753,96.225,95.057,95.739,95.923,92.011,88.480
1014,88.102,95.214,86.217,102.156,101.320,97.833,91.087,94.471,89.206,89.555,96.113,94.431,96.594,95.229,91.216,89.148
1015,88.609,94.075,86.301,101.998,101.218,98.489,90.706,94.131,88.459,89.550,96.337,94.635,96.502,94.596,91.893,88.161
1016,88.455,95.065,85.657,101.486,101.081,98.112,91.010,93.952,88.879,89.478,96.418,94.641,96.120,95.133,90.965,88.815
1017,88.154,94.188,85.930,100.862,100.644,97.325,91.439,93.607,88.850,89.651,96.082,94.690,95.632,95.449,91.057,88.363
1018,88.114,94.756,86.157,100.257,100.551,98.383,91.163,94.286,88.859,88.994,96.676,95.339,96.175,94.566,90.783,89.273
1019,87.499,94.977,85.568,101.149,99.400,98.011,90.286,93.775,89.000,89.115,96.408,95.146,96.353,95.511,91.096,88.705
1020,87.878,94.294,85.924,101.559,100.987,97.396,90.956,93.893,88.954,89.453,96.552,94.842,95.432,94.545,90.652,88.639
1021,88.289,94.837,85.856,102.013,100.021,98.352,91.217,93.575,88.109,89.314,96.477,95.084,96.156,94.984,90.205,88.971
1022,87.577,94.073,86.202,100.644,100.839,97.432,91.254,94.307,88.586,89.737,96.373,94.729,95.509,94.505,90.764,88.694
1023,88.202,95.070,86.070,100.844,100.415,97.473,91.630,94.449,88.713,89.187,96.925,94.852,95.438,95.096,91.037,88.714
1024,87.826,94.354,86.394,100.365,100.133,97.828,91.334,93.703,88.374,89.413,96.758,95.318,95.485,94.705,90.713,89.229
1025,87.990,94.256,86.424,100.479,101.237,97.858,90.702,93.925,88.651,89.359,96.116,95.064,95.648,95.396,90.550,88.053
1026,87.168,95.658,86.229,101.475,100.748,98.735,91.151,94.144,89.230,89.325,96.263,94.708,95.468,93.811,90.551,89.099
1027,87.848,94.882,86.255,101.151,101.146,97.727,91.004,93.481,89.339,89.603,95.958,94.698,94.949,94.548,90.494,88.293
1028,86.988,94.503,86.186,101.553,100.871,97.956,91.221,94.543,88.291,90.172,96.051,95.045,94.994,95.223,90.723,88.780
1029,87.834,94.698,86.145,100.305,100.814,97.672,91.040,93.773,89.273,89.048,96.418,94.947,94.810,94.223,90.437,89.229
1030,87.639,94.354,85.898,100.276,100.136,97.617,90.509,94.016,89.368,89.182,96.239,94.647,95.267,94.660,90.768,88.720
1031,87.479,94.922,85.688,100.838,100.388,97.448,90.734,94.032,88.392,89.750,96.609,94.930,94.549,94.048,90.701,89.174
1032,87.319,94.955,86.271,101.749,100.466,97.743,90.612,93.650,88.921,89.536,95.810,94.628,95.829,94.561,90.621,89.758
1033,88.144,93.925,85.522,100.756,100.210,97.650,90.527,94.583,88.392,89.745,95.863,94.405,95.863,94.697,90.489,88.674
1034,87.609,94.704,85.915,101.644,100.970,97.158,90.523,94.473,89.501,88.997,96.346,94.314,94.970,93.362,90.773,89.081
1035,87.531,94.216,86.210,101.158,100.324,97.678,90.954,94.874,88.976,88.995,96.440,94.018,94.885,93.585,90.326,89.165
1036,88.004,94.932,86.283,100.756,101.176,98.571,91.149,94.134,89.129,89.411,96.570,94.963,94.675,94.005,90.740,88.509
1037,87.719,94.394,86.078,100.119,100.515,98.339,91.314,94.332,89.117,89.217,95.598,94.791,95.348,94.500,90.357,88.449
1038,87.689,95.389,86.205,100.417,100.784,97.915,90.561,95.056,88.505,89.628,96.199,94.320,94.477,93.540,90.213,88.976
1039,87.439,95.035,85.998,100.458,100.123,97.410,92.020,94.294,88.954,88.915,95.961,94.676,95.233,94.213,90.607,88.619
1040,87.625,94.641,85.843,99.633,100.756,97.656,90.992,94.115,88.806,89.327,96.858,94.864,94.348,94.277,90.406,88.967
1041,87.597,94.251,86.241,99.654,100.672,98.415,90.875,94.463,89.109,89.388,96.879,95.370,94.820,93.622,90.321,88.654
1042,87.639,95.430,86.619,99.996,100.430,96.798,91.272,94.131,89.313,89.314,96.392,95.251,94.959,93.678,89.934,88.593
1043,87.717,94.688,86.432,100.348,100.373,97.372,90.650,94.225,88.089,89.262,96.173,94.622,94.767,94.519,90.082,89.485
1044,87.760,94.794,86.196,99.678,100.159,97.492,91.225,93.644,89.218,89.592,96.206,95.376,94.780,93.947,90.668,88.485
1045,87.814,94.726,86.346,99.555,100.456,97.934,91.111,93.676,88.933,89.388,96.495,94.885,94.872,93.963,90.306,88.667
1046,87.387,95.442,86.480,99.762,100.595,96.497,90.895,94.537,89.065,89.367,96.547,94.571,94.156,93.753,90.252,89.344
1047,87.293,95.724,86.468,99.460,100.678,97.301,90.903,93.968,88.632,89.488,96.292,95.791,94.872,93.952,89.984,89.123
1048,88.814,94.982,86.390,100.348,101.119,98.339,90.940,94.302,89.269,89.880,98.286,95.891,95.782,94.332,91.022,88.885
1049,90.419,95.658,86.678,100.177,101.568,99.262,91.911,94.567,89.772,90.380,97.593,95.300,96.914,94.375,91.377,88.434
1050,89.607,95.302,86.159,100.186,102.127,99.678,92.348,94.313,89.634,89.775,97.725,95.501,96.898,93.702,91.156,89.137
1051,89.906,95.394,86.135,100.952,100.703,99.596,91.978,94.134,89.212,89.584,96.891,94.778,97.729,94.247,91.507,89.236
1052,90.012,95.058,86.202,99.739,101.288,98.768,91.861,95.056,89.612,89.268,96.611,94.969,96.808,94.210,91.712,89.081
1053,89.457,94.663,85.694,101.173,100.708,98.191,92.012,94.668,89.180,89.761,96.335,94.990,96.667,93.931,91.313,88.478
1054,88.902,94.601,86.271,100.676,100.862,98.664,91.219,94.738,88.966,89.356,96.304,95.041,96.942,93.915,91.229,89.128
1055,88.619,94.967,86.027,100.482,100.153,98.276,91.922,93.666,89.101,89.314,96.946,95.133,97.124,93.213,91.487,89.584
1056,88.671,94.869,86.016,100.914,101.424,98.702,91.364,93.738,88.483,89.904,96.270,94.355,96.701,94.287,91.180,88.883
1057,87.762,94.784,85.753,100.359,100.869,98.210,91.006,94.583,88.731,89.592,96.083,94.918,96.269,94.215,90.963,88.537
1058,88.323,94.726,86.298,99.844,100.801,97.762,91.358,93.987,88.646,89.434,96.384,94.608,96.423,94.402,91.032,89.097
1059,88.046,94.575,86.088,99.970,101.044,97.822,91.135,93.759,88.832,89.282,96.276,95.713,96.385,94.226,90.966,89.333
1060,88.102,95.369,85.723,99.737,100.712,97.470,91.264,94.799,88.667,89.743,96.051,94.895,96.064,94.745,90.924,89.308
1061,88.792,94.412,86.126,100.259,101.301,98.057,91.316,95.123,89.024,89.633,96.412,94.688,95.113,94.019,90.678,89.110
1062,87.541,95.018,85.982,99.102,101.271,97.904,91.233,94.422,89.426,89.657,96.645,95.193,95.156,94.814,91.094,88.930
1063,89.481,94.322,86.492,98.268,100.951,97.945,91.543,93.845,88.836,89.542,96.069,95.335,94.650,93.436,92.200,88.703
1064,89.008,95.108,86.166,98.834,101.424,97.992,91.282,93.973,89.541,89.722,95.758,94.854,95.370,93.622,91.315,89.742
1065,88.758,95.374,86.156,99.672,100.597,98.169,91.256,94.324,88.903,89.206,95.959,94.279,95.917,94.431,91.779,89.088
1066,88.064,95.319,86.301,99.404,101.237,98.025,91.034,94.353,88.760,89.612,96.158,95.014,95.598,94.037,91.154,88.852
1067,88.429,95.123,85.963,100.134,100.905,99.139,91.429,94.356,89.487,89.228,95.727,94.877,95.250,93.923,91.095,88.720
1068,87.657,95.093,86.373,99.853,100.858,98.962,91.501,94.414,89.042,89.389,95.969,94.982,95.237,94.617,91.333,88.883
1069,87.297,94.879,86.174,100.594,100.581,98.645,91.185,94.334,88.828,89.431,95.592,95.287,94.570,94.160,91.789,88.546
1070,87.832,94.196,85.823,100.298,101.112,97.604,90.871,94.168,89.388,89.139,96.912,94.312,95.442,94.846,90.441,89.588
1071,87.974,95.128,86.090,99.410,100.765,98.355,91.453,94.029,88.529,89.600,96.567,94.774,95.137,93.295,90.796,88.998
1072,87.800,94.704,86.412,98.868,100.305,97.981,90.911,94.155,88.996,89.388,96.554,94.862,94.870,94.168,90.758,88.467
1073,87.517,95.246,86.526,99.546,101.064,97.721,90.901,94.158,88.937,89.357,96.462,94.199,94.476,94.130,90.784,88.934
1074,87.764,94.578,86.027,98.832,101.136,97.260,91.817,94.556,88.200,89.507,96.644,94.963,94.547,94.777,90.346,88.795
1075,87.457,94.289,85.987,99.086,101.093,98.290,91.215,94.789,89.178,89.239,96.307,94.906,94.887,93.423,90.612,88.919
1076,88.056,95.294,86.753,98.097,101.212,97.784,91.384,94.150,88.659,89.368,95.917,94.982,94.511,94.625,90.460,88.377
1077,87.703,94.917,86.274,98.734,101.581,97.995,91.455,94.013,88.606,88.927,96.211,94.830,94.769,93.678,90.813,88.749
1078,88.164,94.477,86.363,98.743,100.273,98.413,91.074,93.930,88.271,89.230,96.278,95.333,94.735,93.295,90.340,88.762
1079,87.008,94.955,85.892,98.231,101.199,97.347,90.201,94.444,88.515,89.381,96.106,94.848,94.991,94.173,90.983,88.264
1080,87.423,94.663,86.088,98.553,100.805,97.896,91.217,92.976,88.764,89.982,95.895,94.575,94.361,93.040,90.676,88.905
1081,87.701,93.819,86.625,97.659,100.265,98.191,91.437,93.457,89.065,89.703,96.337,94.795,94.709,94.455,90.666,88.698
1082,87.717,94.389,86.036,96.948,101.004,97.281,91.056,94.267,88.925,89.164,95.487,94.819,94.382,93.449,90.591,89.363
1083,86.972,95.487,86.688,97.348,100.964,97.893,90.837,94.075,88.562,89.037,96.379,94.688,95.173,94.492,90.759,88.947
1084,87.248,94.802,85.586,98.110,100.792,98.426,91.447,94.773,89.002,89.372,95.783,94.737,94.383,93.907,90.691,89.916
1085,87.040,93.709,85.955,97.592,100.542,98.650,90.952,94.457,88.244,88.753,96.791,95.049,94.017,93.569,90.662,88.639
1086,87.788,94.985,86.130,97.734,101.197,97.607,90.869,93.853,89.168,89.293,95.998,94.663,94.299,94.040,91.268,89.115
1087,87.214,94.736,86.388,98.147,100.275,97.831,91.125,94.743,88.851,89.211,96.603,95.181,94.470,94.662,90.720,88.491
1088,88.267,95.234,85.826,98.235,100.047,97.202,91.237,94.639,88.378,89.464,96.201,94.986,94.827,94.386,90.967,89.099
1089,87.110,94.651,86.147,97.654,101.019,97.549,91.559,93.979,89.103,89.035,96.237,94.864,95.190,94.082,90.618,88.771
1090,87.800,95.090,86.141,97.598,100.854,97.175,91.070,95.163,89.321,89.903,96.539,95.218,95.051,94.059,90.396,88.793
1091,87.395,95.171,86.493,98.140,101.341,97.792,91.515,94.003,88.325,89.099,96.016,94.910,94.310,93.910,91.406,89.363
1092,87.485,94.603,86.292,97.981,100.265,98.025,91.207,94.497,89.491,88.951,96.703,94.624,94.128,94.234,90.667,88.639
1093,87.599,94.317,85.798,98.276,100.581,97.842,90.682,93.139,88.576,89.429,96.596,93.803,94.716,94.367,90.570,89.137
1094,88.092,95.397,86.246,98.683,100.083,98.691,90.722,94.805,88.154,89.131,96.105,95.212,94.633,94.367,90.567,88.630
1095,87.663,95.286,86.147,99.276,100.519,97.505,91.690,94.168,88.820,88.713,96.536,94.799,94.797,94.734,90.481,89.009
1096,87.094,95.623,86.111,98.413,100.303,97.628,90.833,94.388,88.580,89.880,96.018,94.949,94.844,94.186,90.349,88.733
1097,88.134,93.711,85.895,99.186,100.362,97.287,91.195,94.241,88.871,89.797,96.709,94.645,95.774,94.479,90.196,88.978
1098,86.579,94.482,86.037,99.276,100.127,97.374,91.109,93.201,88.907,89.539,96.399,95.287,94.658,95.074,90.973,88.474
1099,87.902,94.402,86.199,98.581,100.786,96.825,91.227,93.610,88.907,89.153,95.992,94.653,94.961,94.726,90.432,88.753
1100,87.780,95.251,86.208,99.629,99.816,97.270,91.398,93.660,88.471,89.290,96.116,94.563,94.889,93.984,90.416,89.410
1101,87.930,94.932,85.948,99.106,101.180,97.142,91.080,93.955,89.295,89.359,95.853,95.010,94.598,94.319,90.613,88.606
1102,87.549,94.216,85.961,98.451,100.822,97.317,91.344,93.441,88.949,89.640,96.116,95.127,94.852,93.907,90.197,88.101
1103,87.204,95.121,85.783,99.145,101.424,97.495,91.342,94.067,88.897,89.239,96.291,94.996,94.509,94.274,91.030,88.159
1104,87.615,95.148,86.097,98.704,101.657,97.429,91.165,94.142,89.707,89.233,96.698,95.201,95.293,94.540,90.995,88.522
1105,87.912,95.098,86.243,99.065,100.583,97.500,91.449,93.829,88.994,89.421,96.237,94.505,94.654,94.561,90.106,88.390
1106,87.601,94.601,86.393,99.721,101.076,97.240,90.746,94.834,88.545,89.182,96.551,94.916,95.466,94.029,90.497,89.154
1107,87.683,94.405,85.885,99.341,101.625,97.656,91.306,94.342,88.628,89.381,96.564,95.435,94.776,94.327,90.322,88.385
1108,87.224,94.982,86.409,99.518,101.403,97.033,90.143,93.936,88.653,89.404,96.234,94.671,94.654,94.540,90.897,88.681
1109,87.140,94.701,86.415,99.633,100.093,97.486,91.394,93.642,88.816,89.236,96.096,94.559,94.829,94.173,90.056,88.841
1110,87.447,94.736,85.828,100.050,100.464,98.221,90.354,93.818,88.758,89.356,97.190,95.019,95.421,93.588,90.605,88.936
1111,87.970,94.369,86.337,99.810,100.502,97.623,91.203,93.422,88.481,89.472,96.054,94.918,95.152,93.593,90.395,88.623
1112,87.882,95.068,86.559,99.670,100.625,97.858,91.052,94.091,89.158,89.699,96.678,94.641,94.321,94.686,90.597,88.905
1113,86.910,94.776,85.993,100.054,100.956,97.790,90.225,94.062,88.721,89.394,96.340,95.212,94.850,94.359,91.064,88.921
1114,87.297,94.899,85.924,101.179,101.146,98.128,91.141,94.652,89.552,89.876,95.936,94.431,94.878,94.553,90.282,88.641
1115,87.681,94.849,85.910,100.508,101.208,97.325,90.873,94.495,88.937,89.590,96.443,95.347,95.045,94.487,90.878,88.938
1116,87.018,94.440,86.021,100.181,100.686,97.060,90.712,93.928,87.830,89.861,96.047,95.047,94.930,94.298,90.342,89.051
1117,87.333,95.538,86.231,101.503,101.356,97.473,90.962,94.471,88.824,89.974,96.443,95.045,95.297,94.120,90.207,89.037
1118,87.940,94.206,86.307,100.877,100.780,97.590,91.070,94.289,88.962,89.927,97.126,95.392,95.321,94.628,90.120,88.333
1119,86.930,95.239,86.042,100.877,101.076,97.932,91.151,94.048,88.556,89.485,96.165,94.938,95.370,94.630,90.760,88.936
1120,87.327,94.648,85.640,101.168,101.038,97.787,91.789,94.286,89.075,89.596,96.105,94.587,95.039,94.676,90.409,89.273
