 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10
663,76.846,70.734,60.810,69.527,60.363,56.907,58.667,63.926,75.433,66.558
664,76.034,70.618,60.206,68.694,60.322,56.957,58.712,64.415,74.643,66.647
665,76.230,70.281,60.459,68.864,60.224,56.505,58.177,64.757,75.343,67.602
666,76.862,70.182,60.731,69.193,61.048,57.139,57.728,63.577,74.597,67.940
667,76.218,70.973,60.245,68.466,60.783,57.121,57.932,64.762,74.946,68.185
668,76.947,70.638,60.741,69.995,60.728,56.794,58.343,65.005,74.243,67.378
669,76.214,70.625,59.914,69.082,60.892,57.199,57.950,64.678,74.976,67.823
670,75.991,70.354,60.920,69.581,60.458,57.819,57.750,64.462,74.050,67.843
671,76.676,70.630,59.773,68.826,60.343,57.203,58.018,64.139,74.692,67.333
672,77.230,70.483,60.386,69.576,60.053,57.089,58.132,64.642,74.815,66.880
673,77.520,70.240,60.720,69.605,60.531,56.950,58.452,65.011,74.943,67.671
674,76.722,70.426,60.412,69.256,60.773,56.872,58.036,63.833,74.723,67.683
675,76.717,70.931,60.935,69.631,60.781,58.128,57.791,64.167,75.200,66.980
676,75.885,71.395,60.676,69.301,60.290,57.317,58.147,65.150,74.879,67.795
677,76.830,70.524,61.159,69.908,60.839,57.014,57.811,64.683,75.012,68.313
678,76.264,70.163,60.314,71.038,60.234,57.566,58.166,64.691,74.345,68.257
679,76.480,70.873,60.600,69.642,60.060,56.836,58.339,64.530,74.659,68.293
680,75.860,70.271,60.876,70.656,60.849,57.972,58.344,64.773,75.067,68.506
681,84.023,76.130,63.020,78.744,63.811,60.281,59.493,66.683,75.291,70.402
682,95.262,82.502,64.822,79.035,67.763,61.737,59.326,68.112,76.167,70.185
683,95.639,89.403,65.243,89.579,67.151,63.399,60.598,66.582,77.110,72.129
684,91.306,98.375,66.557,99.461,68.766,63.206,62.040,64.820,77.663,75.108
685,88.832,106.069,66.690,112.616,67.317,62.224,62.541,65.956,78.372,77.767
686,100.724,124.818,71.786,124.482,73.025,65.605,62.924,68.085,80.218,79.988
687,99.398,133.897,72.294,130.732,74.645,67.057,64.267,66.997,81.976,81.771
688,93.446,136.712,71.859,130.191,73.466,66.317,64.406,65.910,81.124,80.992
689,89.407,132.646,70.129,130.231,71.950,64.715,64.401,65.292,80.679,80.546
690,87.828,137.466,69.108,126.600,73.088,66.249,64.078,64.612,80.612,79.478
691,89.611,132.644,67.708,122.986,72.355,65.698,63.404,64.798,79.192,77.237
692,85.499,125.831,68.194,120.056,72.045,63.996,62.212,64.995,80.708,79.108
693,88.749,120.834,68.998,124.680,73.207,62.907,61.861,64.604,81.092,79.578
694,86.322,115.517,66.635,120.139,72.516,63.377,60.934,64.934,80.029,77.896
695,93.113,114.071,66.029,127.160,69.494,61.865,61.358,64.716,79.426,80.470
696,100.749,128.105,68.941,136.264,70.259,64.577,63.619,64.964,79.155,83.149
697,101.749,133.661,69.349,136.732,69.960,66.288,64.346,64.713,80.154,84.084
698,101.177,135.464,68.759,137.028,70.882,64.897,63.975,65.505,79.601,83.020
699,95.648,134.994,66.635,134.431,70.320,67.132,64.137,64.511,78.385,83.201
700,92.722,136.629,67.076,137.591,69.995,66.705,64.036,64.497,78.845,81.759
701,92.664,140.914,67.649,133.221,70.365,66.979,63.980,64.270,79.112,83.743
702,93.864,140.790,68.245,137.875,70.234,66.737,64.214,65.115,77.948,82.406
703,100.191,144.950,70.078,136.247,71.252,66.530,64.513,65.221,78.121,82.687
704,96.775,142.629,68.596,130.871,70.778,65.484,63.879,64.866,77.305,82.546
705,93.372,139.298,67.767,134.372,68.829,64.612,63.139,65.175,76.815,81.108
706,93.754,138.621,66.743,134.645,67.370,64.979,63.500,64.522,77.000,80.795
707,89.474,136.133,66.408,131.202,65.350,64.776,63.124,64.385,76.533,79.522
708,86.147,130.983,65.647,130.278,64.509,62.961,62.546,64.396,76.707,80.494
709,84.632,123.241,65.512,126.028,62.987,61.331,63.051,64.825,75.687,78.859
710,82.766,116.939,64.857,126.419,62.763,61.028,61.649,63.855,75.111,79.426
711,81.239,112.839,63.551,123.346,62.620,60.473,61.008,63.844,75.539,78.590
712,80.363,106.774,63.084,118.155,62.305,59.302,60.649,64.645,75.310,76.739
713,79.359,103.774,62.508,117.614,61.894,59.541,60.171,64.194,75.383,77.490
714,79.099,98.955,62.531,118.482,61.851,58.285,59.945,64.639,75.466,77.952
715,79.345,95.154,61.998,115.671,61.670,58.598,59.740,63.806,74.393,76.133
716,78.676,92.701,62.212,114.294,61.380,58.210,59.411,64.770,75.951,74.502
717,78.110,89.765,61.735,109.014,61.668,58.253,59.139,64.265,74.712,74.217
718,78.533,87.770,61.876,107.847,61.801,57.253,59.533,64.530,75.064,73.892
719,78.078,85.992,60.643,105.496,61.229,58.064,59.387,64.885,74.633,72.120
720,76.855,84.240,61.596,103.214,61.594,58.523,58.813,63.762,74.491,72.819
721,77.655,82.439,61.324,101.280,61.164,57.633,59.328,64.893,75.581,71.462
722,78.025,81.624,61.224,99.732,60.753,57.356,58.916,64.680,74.692,71.570
723,76.014,80.060,61.176,96.031,60.693,57.263,59.291,64.579,75.617,72.080
724,76.547,78.793,61.406,95.042,61.501,57.819,58.674,64.336,74.821,71.341
725,76.674,78.050,61.214,93.779,60.927,57.527,59.248,64.410,74.831,70.277
726,76.651,77.379,61.447,93.904,60.627,58.089,58.430,65.279,75.034,69.590
727,76.113,76.190,61.388,90.515,60.506,57.811,58.821,64.309,74.845,70.213
728,75.890,75.771,61.018,89.024,60.310,57.630,58.270,65.210,74.256,70.482
729,76.825,75.017,61.849,87.391,60.919,57.747,58.608,64.858,74.980,70.153
730,75.844,74.208,61.145,86.179,60.632,58.448,58.487,64.464,74.976,69.795
731,75.402,74.544,61.580,86.184,60.947,56.915,58.526,65.014,74.682,69.048
732,75.678,74.597,61.151,85.202,60.725,58.025,58.462,64.279,74.728,70.321
733,76.887,74.097,61.367,83.807,60.710,57.317,58.253,64.107,74.737,68.863
734,76.117,74.135,60.978,82.692,60.683,57.302,58.202,64.801,74.825,68.984
735,75.756,73.572,61.076,80.772,60.733,57.989,58.233,65.137,74.265,68.205
736,75.476,73.053,61.241,80.471,61.020,57.680,58.661,64.076,75.082,69.084
737,76.685,72.652,61.557,79.334,61.252,57.157,58.235,63.975,74.833,70.052
738,75.697,72.491,61.055,79.433,60.466,57.897,58.242,64.833,75.064,69.169
739,76.143,73.022,61.273,78.574,61.239,57.641,58.228,64.273,74.896,68.964
740,75.802,72.799,61.353,77.275,60.892,57.160,57.978,64.596,74.393,68.867
741,76.864,72.111,61.563,76.504,60.607,57.612,57.891,64.418,74.551,68.743
742,75.908,72.384,61.029,76.369,61.000,57.502,58.026,65.014,74.809,68.735
743,75.409,71.876,61.284,75.628,60.295,56.641,58.013,65.298,74.885,69.462
744,75.970,71.624,61.353,74.779,60.514,57.367,58.328,64.107,74.566,68.574
745,74.740,71.575,61.416,73.351,60.448,57.922,58.371,64.658,74.773,67.871
746,75.692,71.544,60.894,73.781,61.305,57.865,58.096,64.495,75.082,69.020
747,76.170,71.602,60.918,74.106,60.315,57.790,58.288,64.973,74.705,68.249
748,74.667,72.008,60.745,72.602,60.597,57.786,57.909,64.156,75.059,68.141
749,74.841,71.818,60.759,71.934,60.579,58.142,58.503,64.426,75.066,68.582
750,76.120,71.724,60.951,72.593,61.403,57.872,58.189,64.306,74.502,68.418
751,75.251,71.806,61.718,72.358,60.285,57.705,58.285,64.645,74.521,68.020
752,74.715,70.958,60.561,71.045,61.280,57.046,58.477,64.191,74.896,68.675
753,75.430,71.378,61.551,71.668,60.489,57.299,58.093,64.566,74.350,67.843
754,75.372,71.406,61.347,71.887,61.194,57.612,58.558,64.410,74.280,67.751
755,75.837,71.455,60.761,70.948,61.043,57.249,58.550,64.388,74.315,66.924
756,74.841,70.710,60.837,70.767,60.610,58.032,58.336,64.309,74.378,67.651
757,75.724,71.483,61.329,72.038,59.922,57.594,58.363,64.235,74.664,67.839
758,74.869,72.080,60.959,70.664,60.343,58.641,58.131,63.934,74.452,67.273
759,75.982,71.277,61.063,70.892,60.897,58.644,58.445,64.076,74.277,67.378
760,75.177,70.839,61.680,70.212,60.421,58.495,58.541,64.779,74.750,67.189
761,76.329,71.334,61.186,71.231,60.466,57.712,58.248,64.251,74.162,67.084
762,75.170,70.928,61.031,70.769,61.214,57.552,58.593,64.574,74.442,67.462
763,76.280,71.241,60.988,70.899,60.015,57.630,58.368,64.036,74.874,67.153
764,76.375,71.180,60.827,70.882,60.312,57.612,58.207,63.500,74.467,67.301
765,74.618,71.166,61.635,70.106,60.448,57.306,58.475,64.287,74.602,68.149
766,75.377,71.506,60.649,70.306,60.509,57.690,58.459,64.254,74.710,67.763
767,75.129,71.368,60.953,70.296,60.776,57.363,57.401,63.883,74.805,67.888
768,74.848,71.542,60.973,70.176,60.720,57.943,58.416,65.492,74.568,68.169
769,75.014,71.149,61.678,69.899,60.390,57.765,57.957,64.694,74.477,66.912
770,75.218,70.967,61.359,70.082,60.537,57.950,58.768,64.773,73.799,68.301
771,74.759,71.118,61.145,70.049,60.149,58.701,58.573,64.541,74.723,66.767
772,76.717,71.201,60.839,69.976,60.698,57.947,58.008,65.301,74.302,67.285
773,76.345,70.828,61.269,70.238,60.768,58.096,57.879,65.008,74.868,68.092
774,77.726,70.580,61.545,70.402,60.131,58.046,57.839,64.787,75.019,68.269
775,80.418,71.234,60.486,69.809,61.166,58.064,58.709,64.948,74.764,67.157
776,78.777,71.591,60.796,70.087,60.315,57.566,58.366,64.560,74.714,67.514
777,77.646,71.183,61.102,70.393,60.756,57.256,57.725,65.104,74.709,66.932
778,77.508,71.201,61.122,70.376,60.741,57.747,58.483,64.934,74.735,67.570
779,76.837,70.818,61.292,69.656,60.111,57.719,58.184,64.582,74.623,67.124
780,78.671,70.929,60.961,70.280,60.428,58.537,58.227,65.656,74.291,67.639
781,78.113,70.561,61.273,69.955,59.746,57.089,58.296,64.743,74.071,66.807
782,77.253,71.530,61.912,69.753,60.403,58.320,58.053,64.751,74.391,67.104
783,80.899,74.049,62.633,74.285,61.259,59.950,59.301,65.199,74.653,67.859
784,98.883,94.348,67.739,83.353,68.748,63.680,60.192,73.251,74.723,71.100
785,103.821,103.445,68.627,93.402,68.355,63.569,60.270,72.732,75.351,72.197
786,97.474,116.339,69.086,105.525,71.025,66.110,62.192,68.576,76.248,76.040
787,97.349,122.574,70.008,110.944,70.992,66.580,62.134,65.986,75.871,74.968
788,93.356,124.922,68.927,113.184,70.302,65.110,63.323,66.473,77.645,76.261
789,94.011,133.483,68.839,119.993,70.670,64.918,63.747,66.123,78.895,79.438
790,92.076,141.782,69.806,128.049,72.229,67.452,64.760,65.178,79.850,79.863
791,91.754,139.873,70.045,124.294,71.632,67.719,64.873,64.180,80.739,78.482
792,85.825,136.629,68.312,121.680,71.786,65.616,64.386,65.052,80.860,79.819
793,84.860,134.906,67.767,128.033,71.592,64.897,64.071,64.951,81.207,80.679
794,83.308,135.127,69.396,128.744,73.242,64.242,63.793,64.751,82.742,80.478
795,81.968,131.994,67.998,128.689,71.521,63.883,63.288,64.721,82.007,80.478
796,83.333,136.967,69.553,134.659,73.161,64.367,63.409,64.495,82.444,81.763
797,83.809,138.249,69.553,128.440,73.101,63.665,63.252,64.913,83.561,80.402
798,82.280,135.320,69.063,130.828,71.851,63.655,62.889,64.260,83.642,80.779
799,80.703,137.235,68.561,138.409,71.582,63.996,63.767,64.680,83.120,83.100
800,78.260,143.008,66.904,134.944,74.957,65.231,64.007,64.027,85.496,85.052
801,77.786,139.646,66.184,134.325,74.375,64.125,63.412,64.557,84.978,82.096
802,78.057,144.665,66.445,134.920,73.018,65.068,64.359,64.347,85.635,82.297
803,77.547,141.498,66.143,136.485,70.801,63.665,63.270,64.768,84.201,82.510
804,77.821,139.146,65.267,138.781,69.222,63.822,64.070,64.880,83.272,82.699
805,79.593,143.284,65.888,137.614,70.985,64.263,64.743,64.891,82.835,83.956
806,78.933,140.605,65.653,133.878,71.798,63.858,63.685,64.194,81.386,82.281
807,78.280,137.119,65.049,138.464,69.846,63.932,63.373,64.620,80.423,83.016
808,78.453,140.343,64.527,140.824,70.295,62.851,64.467,64.183,80.486,82.976
809,77.715,137.545,65.422,136.478,70.521,63.327,63.406,64.262,80.628,82.550
810,77.085,134.602,64.810,136.202,68.758,64.246,63.490,64.675,79.925,82.289
811,77.080,131.002,63.894,132.249,67.186,64.566,62.954,64.120,78.622,79.980
812,76.331,126.400,63.804,126.927,65.834,62.253,62.700,64.320,78.166,78.349
813,75.591,120.000,62.902,125.285,65.557,61.470,61.833,64.822,78.056,79.884
814,76.299,114.900,62.631,126.000,64.640,61.231,61.983,64.232,77.411,78.538
815,76.995,110.058,62.241,122.315,64.020,59.509,60.934,64.298,76.856,77.594
816,74.768,105.984,62.537,117.275,63.368,59.028,60.609,64.358,76.085,76.988
817,76.209,101.861,62.002,118.127,62.675,58.644,60.507,65.060,76.391,74.952
818,75.867,98.660,61.971,113.840,62.474,59.125,59.735,64.519,75.858,74.695
819,76.457,95.489,62.049,112.454,62.169,57.786,60.036,64.333,75.414,73.550
820,74.575,92.431,61.835,107.169,61.952,57.594,60.003,64.052,75.195,73.129
821,75.002,91.058,61.998,108.169,61.680,58.103,59.373,65.014,75.472,72.651
822,75.428,88.027,62.076,105.998,61.793,58.395,58.911,64.538,75.174,72.880
823,74.533,86.274,61.404,100.748,61.743,58.288,59.382,63.932,74.680,72.996
824,73.777,84.964,61.263,100.612,61.277,58.509,59.174,64.066,75.256,72.691
825,74.664,83.774,61.143,100.181,61.474,57.534,58.964,64.355,74.961,71.667
826,74.756,81.931,61.302,98.687,61.078,57.409,58.474,63.669,74.783,71.378
827,74.920,80.813,61.798,96.341,60.516,57.886,59.204,64.314,74.434,70.739
828,75.244,79.945,61.467,95.988,60.909,58.523,59.050,64.000,74.276,71.522
829,75.276,79.199,61.569,94.689,60.474,58.103,58.788,64.213,74.642,70.751
830,75.653,78.047,61.661,94.372,60.662,57.416,58.520,64.137,74.336,70.309
831,75.338,77.030,61.488,92.271,60.889,57.964,58.820,64.000,74.911,70.233
832,74.954,76.868,60.767,90.842,60.441,57.587,58.998,64.082,74.333,69.008
833,74.740,76.215,60.939,88.979,60.685,57.413,58.242,64.131,74.165,69.627
834,75.060,75.227,61.194,87.833,61.033,56.829,58.096,64.429,74.629,69.221
835,75.198,74.840,60.800,87.866,60.728,56.826,57.988,63.803,74.151,68.285
836,74.034,75.080,61.139,84.995,60.733,57.413,58.601,64.358,74.815,69.655
837,74.605,74.039,61.524,84.527,61.156,58.014,58.121,64.352,74.517,69.839
838,75.407,74.342,61.516,85.706,60.091,58.555,58.063,64.380,74.268,69.129
839,75.306,74.100,61.145,83.266,60.552,57.790,58.452,64.038,74.358,68.924
840,75.552,73.677,61.153,82.075,61.010,58.231,58.333,63.221,74.437,68.956
841,73.377,73.539,61.451,79.649,60.640,57.075,58.267,64.279,74.333,69.590
842,75.731,73.340,61.502,80.739,61.212,57.221,58.396,63.803,74.194,68.687
843,74.605,73.276,61.508,79.405,60.300,57.925,58.346,63.940,74.582,67.454
844,74.538,72.882,61.922,79.332,60.874,58.673,58.763,63.672,74.729,68.783
845,74.869,72.514,61.471,77.908,61.073,57.762,58.402,64.478,74.859,68.341
846,75.239,72.710,61.159,77.708,60.484,57.011,58.371,64.828,74.218,68.643
847,74.825,72.395,61.894,77.278,60.841,58.100,58.139,64.046,74.395,68.502
848,74.432,71.972,60.908,77.000,60.209,57.584,58.267,64.697,74.579,68.562
849,74.894,73.028,61.333,75.595,60.416,57.431,58.583,64.954,74.554,67.245
850,73.423,72.187,60.698,75.584,60.811,57.523,58.863,63.781,74.481,67.289
851,75.329,71.955,61.508,74.889,60.869,58.018,58.492,64.355,74.230,67.402
852,74.189,72.487,61.482,74.927,60.904,57.794,58.344,63.981,74.069,67.823
853,74.444,72.165,61.022,74.602,61.058,58.125,58.179,64.090,74.074,68.297
854,75.071,71.788,61.537,74.793,60.569,58.274,57.955,63.372,73.899,67.695
855,73.984,71.393,61.239,72.896,61.501,57.829,58.538,64.205,74.477,68.546
856,75.513,71.915,61.139,73.202,60.655,57.744,58.123,64.877,74.110,68.506
857,74.984,72.071,60.922,72.932,60.819,57.744,58.055,64.216,73.737,67.100
858,74.345,71.929,61.018,72.885,60.574,58.114,58.306,64.459,74.467,68.791
859,75.244,71.235,61.110,72.188,59.927,57.253,58.260,64.705,74.397,66.538
860,75.379,71.279,61.076,71.607,60.819,57.534,58.351,63.273,74.561,69.233
861,74.600,71.542,61.180,71.508,60.892,58.043,58.732,64.806,74.622,68.333
862,74.901,70.846,61.118,72.440,59.940,58.025,58.384,64.000,74.074,66.161
863,74.572,72.143,61.265,71.821,61.045,57.794,58.224,64.194,74.605,67.048
864,74.503,71.458,61.420,71.240,61.121,57.758,58.334,64.413,74.625,67.751
865,74.577,71.071,61.241,70.908,60.854,57.772,58.545,63.975,74.323,67.876
866,73.589,71.400,61.161,70.647,60.652,56.719,57.988,64.508,74.524,67.622
867,74.276,71.196,61.149,70.741,60.627,57.121,57.831,64.183,73.614,66.851
868,74.402,71.599,60.404,70.795,60.640,58.391,57.916,64.265,74.127,67.502
869,75.000,71.787,61.231,71.176,60.466,58.377,57.639,64.967,73.650,66.631
870,73.124,71.215,60.855,69.847,60.567,57.904,58.659,63.713,74.181,68.040
871,74.290,71.411,60.963,71.064,60.446,57.505,58.179,63.820,74.162,67.538
872,74.795,70.818,60.465,70.569,60.602,57.690,58.126,63.246,74.175,67.823
873,74.736,71.439,61.153,69.682,60.111,57.103,58.219,64.699,73.998,67.791
874,73.931,70.912,61.114,70.188,60.504,58.053,58.265,63.883,73.787,67.783
875,74.568,70.782,60.853,70.016,59.839,57.797,58.483,64.650,73.850,67.329
876,73.986,71.566,61.088,69.746,60.635,58.082,58.503,64.290,73.853,67.149
877,74.363,71.307,60.896,70.205,60.801,58.555,58.430,64.251,74.346,67.157
878,74.464,71.230,60.947,70.073,60.227,58.004,58.877,64.402,74.135,66.691
879,74.138,71.205,60.969,69.769,60.562,57.940,57.978,64.328,74.648,67.353
880,74.674,70.422,61.371,69.146,60.902,57.868,58.141,64.022,74.342,66.582
881,74.828,70.788,61.496,69.833,60.229,57.470,58.699,63.525,74.582,67.040
882,73.752,71.002,61.447,69.885,61.484,58.000,58.101,64.587,74.782,66.807
883,74.108,71.071,61.033,69.473,60.587,57.014,58.563,64.230,73.954,67.474
884,75.269,71.329,61.002,70.125,60.675,57.879,58.459,63.298,74.896,66.839
885,74.522,71.110,61.651,69.951,61.071,57.854,57.825,64.464,74.286,66.622
886,74.241,71.605,60.678,69.984,60.718,57.466,58.528,64.123,74.060,67.265
887,75.294,71.271,61.390,70.134,60.398,57.872,57.813,64.216,74.417,65.795
888,74.411,70.445,61.347,69.833,60.698,57.897,58.740,63.858,73.895,67.683
889,74.864,71.049,60.820,70.445,60.829,57.306,58.065,64.445,74.157,67.024
890,73.572,70.600,61.012,69.214,60.579,57.580,58.376,64.339,74.277,67.293
891,74.520,70.754,61.055,69.539,60.610,57.466,58.371,63.839,74.134,67.534
892,74.343,70.654,61.178,69.360,60.121,57.502,57.987,63.926,74.099,67.486
893,75.221,71.119,61.092,69.946,60.287,58.178,57.901,63.984,74.031,67.582
894,73.032,71.284,61.194,68.649,60.446,57.057,58.184,64.451,74.275,67.759
895,74.060,70.842,61.427,70.207,60.191,57.263,58.238,63.301,74.404,67.297
896,74.347,70.886,60.873,69.459,60.332,58.278,58.440,64.167,74.609,68.104
897,74.910,69.875,61.355,69.727,60.746,58.149,57.566,63.855,73.714,67.080
898,74.632,71.204,60.506,69.729,60.368,56.868,58.320,64.598,73.843,66.976
899,73.522,70.412,61.184,68.713,60.295,57.683,58.343,64.358,73.820,66.518
900,74.090,70.641,60.914,69.362,59.990,58.107,58.578,63.861,74.594,67.036
901,74.315,70.922,61.286,70.134,60.728,57.740,58.639,63.992,73.672,66.992
902,74.329,70.904,61.729,69.873,60.992,57.520,57.897,64.872,73.843,66.932
903,74.522,71.092,61.169,69.026,60.778,57.872,57.997,63.929,74.066,67.285
904,74.271,71.193,61.482,69.553,60.526,58.281,58.576,64.172,73.727,67.514
905,74.754,71.624,61.447,70.144,60.607,58.456,58.637,64.112,74.594,67.442
906,73.945,70.950,61.422,69.544,61.375,58.043,58.661,64.795,74.165,67.221
907,74.336,70.635,61.306,69.489,60.647,57.669,58.841,64.691,74.045,66.667
908,74.529,70.901,61.669,69.574,61.219,57.972,58.790,64.645,74.730,66.486
909,74.133,71.080,61.529,70.092,61.040,57.918,58.685,64.770,74.368,66.590
910,73.917,70.831,61.531,69.440,61.083,57.082,58.785,64.713,74.377,66.390
911,74.124,71.094,61.802,69.419,61.078,57.616,58.669,64.768,75.072,67.313
912,74.239,70.680,61.441,69.452,61.282,57.569,58.492,64.363,74.281,66.823
913,75.120,71.589,61.480,70.325,60.778,57.868,58.382,64.505,74.687,65.900
914,74.729,70.889,61.512,68.960,60.249,58.573,58.546,64.216,75.122,67.731
915,74.662,70.719,61.329,69.984,60.778,57.975,58.121,64.404,74.785,66.542
916,74.163,71.599,61.541,69.461,60.521,58.302,58.849,63.872,74.025,65.880
917,74.476,71.348,60.994,68.873,60.171,58.537,58.161,64.705,74.207,67.454
918,73.784,71.064,61.629,69.544,61.048,58.256,58.320,64.150,74.823,67.189
919,73.906,70.967,61.280,69.125,59.725,57.687,58.449,64.768,74.281,66.876
920,74.931,70.951,61.649,69.369,60.358,58.142,58.781,64.582,74.321,67.193
921,74.044,70.876,61.484,69.854,60.872,57.342,58.974,64.328,74.918,66.594
922,74.887,70.959,61.490,69.127,60.418,57.822,58.334,65.049,74.682,66.932
923,74.228,71.453,61.680,69.769,60.662,57.769,58.752,64.746,74.291,66.655
924,74.297,70.607,61.408,70.475,60.811,58.214,58.536,64.546,74.583,67.108
925,74.145,70.676,61.020,69.781,60.244,57.445,58.296,64.208,74.463,66.566
926,75.478,70.995,61.508,69.652,61.227,57.954,58.517,64.470,74.448,66.703
927,75.674,70.182,61.467,69.428,59.972,57.940,58.036,64.399,73.820,66.618
928,73.802,71.608,61.157,69.760,60.965,57.747,58.669,64.913,74.799,66.755
929,74.428,71.103,60.794,69.652,60.383,57.039,58.545,64.462,74.395,65.378
930,74.568,71.309,60.365,70.134,60.977,57.719,58.806,65.038,74.046,67.614
931,74.094,71.088,61.733,69.595,61.005,57.968,58.735,64.172,75.007,67.498
932,74.416,71.077,61.584,69.567,60.378,58.011,57.821,64.896,74.212,66.622
933,74.480,70.702,61.090,69.998,60.179,56.979,58.035,64.298,73.928,66.795
934,73.936,70.389,61.029,69.946,60.431,57.338,59.048,64.320,74.212,67.510
935,74.097,70.782,61.555,69.181,61.698,57.253,58.674,63.918,74.995,65.992
936,74.287,71.218,61.478,69.513,60.673,58.189,58.571,64.219,74.466,67.422
937,73.743,71.150,60.706,69.454,60.693,58.256,58.760,63.883,74.881,66.908
938,74.168,70.853,61.455,69.871,60.443,57.285,58.435,64.057,74.598,66.964
939,74.411,70.685,61.249,69.856,61.171,58.238,58.530,64.178,74.438,67.398
940,73.876,71.271,61.794,69.511,61.015,57.840,58.487,64.290,74.509,66.181
941,74.375,71.661,61.659,69.054,60.730,57.541,58.483,64.227,74.491,67.478
942,74.032,70.926,61.618,69.414,60.199,57.829,58.863,64.372,74.482,66.787
943,75.117,70.809,61.035,69.536,60.433,57.819,58.785,64.087,74.242,66.663
944,74.303,70.608,62.057,69.518,60.743,57.356,58.753,64.560,74.230,67.675
945,74.041,71.281,61.251,69.536,60.514,58.011,58.465,64.251,74.679,66.606
946,74.149,71.150,61.849,69.628,60.212,57.879,58.568,64.399,74.169,66.177
947,73.894,71.013,61.576,69.918,60.612,57.918,58.869,64.243,74.789,66.851
948,74.745,70.854,62.173,70.256,61.489,57.744,58.079,63.689,74.397,66.454
949,73.715,70.713,61.449,69.287,60.753,57.502,59.041,64.055,74.614,67.185
950,74.014,71.011,61.718,69.191,60.645,57.790,58.846,64.328,74.468,67.373
951,73.913,70.918,61.541,69.711,60.547,57.342,57.998,64.760,74.935,66.253
952,73.853,71.351,61.084,69.360,61.411,57.359,58.286,64.068,74.052,66.775
953,73.657,71.834,60.745,68.984,60.703,57.423,57.666,64.399,74.963,66.594
954,73.743,70.498,61.267,69.299,60.635,57.637,58.440,64.740,73.773,66.763
955,73.949,70.462,61.641,69.579,60.919,57.868,58.180,64.183,74.412,66.020
956,73.411,71.077,61.433,69.405,60.521,57.701,58.573,64.246,74.755,66.249
957,73.099,71.378,61.502,68.958,60.395,58.050,58.444,65.066,74.718,66.189
958,73.763,71.403,61.157,69.513,60.547,57.776,58.531,64.284,74.378,67.699
959,73.575,70.837,61.480,69.769,59.899,57.811,57.967,64.276,74.015,66.478
960,72.359,70.245,60.953,68.026,59.620,56.893,57.781,63.678,70.769,61.811
961,71.377,70.313,61.108,69.200,60.547,56.712,58.459,64.194,73.397,64.502
962,70.476,70.944,61.737,70.247,60.625,57.178,58.940,63.847,73.492,64.390
963,69.575,69.224,61.696,69.068,60.025,56.598,57.916,63.628,73.826,64.213
964,71.975,70.251,61.502,69.586,59.894,57.548,57.649,64.380,72.808,64.514
965,72.943,70.730,61.349,68.880,59.423,57.139,58.010,63.492,72.785,63.940
966,73.547,69.929,60.514,69.108,59.887,57.185,57.581,63.295,72.516,62.839
967,72.795,69.541,61.382,68.087,59.574,56.915,58.518,63.697,70.833,62.060
968,72.308,70.107,60.563,67.125,59.194,56.993,58.483,63.932,70.272,61.345
969,71.802,69.033,60.247,66.774,59.015,57.395,57.642,63.257,70.086,61.181
970,71.448,68.582,60.157,66.673,58.524,56.249,57.874,63.388,69.311,60.482
971,71.499,68.478,60.084,66.680,58.521,56.488,57.793,63.768,69.355,60.936
972,70.522,68.381,59.727,65.984,58.086,56.149,57.424,63.440,68.625,59.341
973,72.416,70.803,61.233,69.781,60.914,57.719,58.565,63.877,74.923,65.727
974,73.945,71.462,61.998,69.685,60.534,57.680,58.616,64.445,74.350,66.703
975,72.903,70.964,62.127,70.073,60.836,57.238,58.940,64.270,74.403,66.414
976,72.423,71.174,61.910,69.346,61.065,58.701,58.834,64.576,74.472,65.129
977,73.340,71.511,61.363,69.680,60.670,57.555,58.594,65.079,74.583,65.173
978,73.768,71.149,62.047,69.974,61.196,57.242,58.778,65.284,74.709,65.867
979,73.145,71.422,61.722,69.640,61.348,57.559,58.348,64.434,74.908,66.157
980,73.653,71.359,61.606,69.320,60.720,57.363,58.925,64.268,74.692,65.827
981,73.195,70.817,61.955,70.866,61.076,57.644,58.242,64.593,75.076,66.494
982,73.837,70.832,62.112,69.906,61.486,58.530,59.013,64.555,75.106,66.052
983,73.053,70.774,62.512,70.075,60.849,56.669,58.753,64.347,75.062,66.466
984,73.117,70.716,61.018,70.678,60.995,57.673,58.935,64.230,74.974,65.863
985,73.108,71.382,62.173,70.000,61.224,58.851,58.770,64.956,75.215,66.659
986,72.766,70.763,61.951,70.024,60.776,58.050,58.775,64.178,75.012,66.333
987,73.046,71.092,61.855,69.256,60.904,57.470,58.545,65.120,75.221,66.273
988,74.786,71.055,61.955,70.496,60.516,58.100,58.732,64.792,74.864,66.586
989,73.648,71.632,61.739,70.245,61.144,57.893,58.745,64.240,74.819,66.558
990,72.995,71.193,61.545,69.492,61.013,58.085,58.851,64.872,75.263,66.643
991,72.285,71.064,62.312,69.393,61.149,57.722,58.377,64.716,74.603,66.450
992,73.763,70.652,61.724,70.769,61.234,57.498,58.772,65.139,74.963,65.510
993,72.984,71.453,61.471,69.464,61.212,57.658,59.329,65.008,75.302,67.028
994,73.897,70.859,62.302,69.727,61.385,58.302,58.364,63.822,74.805,66.458
