 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35
661,24.471,24.731,24.249,40.009,25.209,25.257,24.008,29.173,28.987,29.901,26.201,26.000,24.950,22.985,24.783,28.776,26.332,26.753,54.419,158.583,53.549,41.151,39.227,28.804,30.290,31.467,24.776,25.729,28.069,25.143,22.908,22.856,26.138,27.336,24.887
662,24.379,24.764,24.109,40.074,25.151,25.313,24.072,29.135,28.997,29.870,26.097,25.996,24.906,23.041,24.789,28.598,26.250,26.725,54.153,158.070,53.461,41.196,38.917,28.907,30.273,31.482,24.780,25.569,28.112,25.091,22.970,22.621,25.838,27.340,25.162
663,24.317,24.759,24.143,40.126,24.876,25.065,23.906,28.967,29.073,29.677,26.109,26.011,24.939,22.921,24.841,28.657,26.346,26.727,54.467,156.332,53.030,41.521,39.085,29.000,30.122,31.604,24.712,25.802,28.079,25.071,23.030,22.573,26.171,27.167,24.892
664,24.265,24.718,24.091,40.286,25.029,25.211,23.952,29.160,28.933,29.934,26.061,25.928,24.924,23.023,24.805,28.729,26.421,26.712,54.394,156.009,52.753,41.079,39.362,29.098,30.347,31.005,24.699,25.657,28.107,25.038,22.983,22.737,26.275,27.325,24.865
665,24.474,24.586,24.106,40.184,25.132,25.225,23.902,29.017,28.960,29.881,26.224,25.979,24.753,22.790,24.882,28.634,26.261,26.500,54.144,154.063,52.361,40.940,38.799,28.551,30.065,31.152,24.752,25.928,28.108,25.062,22.949,22.598,26.141,27.395,25.024
666,24.326,24.655,24.145,39.888,24.988,25.050,23.954,29.048,28.842,29.745,26.129,26.065,24.752,23.023,24.696,28.547,26.293,26.654,54.111,152.195,52.273,40.747,39.110,29.027,29.890,31.192,24.650,25.713,28.170,24.984,22.820,22.600,26.138,27.154,24.887
667,24.470,24.738,24.193,40.033,24.931,25.009,23.835,28.911,29.048,29.834,26.192,25.968,24.852,23.005,24.823,28.667,26.341,26.642,54.498,152.632,51.841,40.602,39.314,28.293,29.780,30.914,24.685,25.872,28.109,24.878,22.994,22.685,26.275,27.191,25.153
668,24.386,24.731,24.057,40.078,24.919,24.926,23.946,28.819,28.874,29.700,26.299,25.963,24.777,23.205,24.770,28.862,26.496,26.595,54.338,151.553,51.370,40.692,39.697,28.551,29.673,30.854,24.735,25.756,27.986,25.080,22.939,22.735,26.082,27.215,24.951
669,24.413,24.942,24.279,40.253,25.150,24.861,23.945,28.908,28.923,29.903,26.283,25.613,24.782,22.838,24.808,28.681,26.322,26.656,54.085,150.452,51.416,40.708,39.294,28.578,30.008,30.586,24.559,25.663,28.031,24.958,22.969,22.706,26.228,27.303,25.204
670,24.295,24.748,24.178,40.174,25.043,24.804,23.893,28.983,29.019,29.721,26.095,26.009,24.942,22.954,24.802,28.548,26.218,26.546,54.690,149.908,51.282,40.702,39.657,28.400,29.624,30.545,24.708,25.587,28.025,24.969,22.931,22.610,26.120,27.075,25.031
671,24.186,24.854,24.186,39.867,25.085,24.659,23.929,29.027,28.915,29.648,26.263,26.074,24.837,22.908,24.737,28.753,26.317,26.546,54.595,147.932,51.132,40.630,39.470,28.413,29.416,30.462,24.610,25.637,28.008,24.949,22.895,22.560,26.141,27.173,24.920
672,24.390,24.567,24.191,40.282,25.115,24.721,23.932,29.065,28.775,29.867,26.022,25.865,24.872,22.846,24.815,28.601,26.343,26.769,54.481,146.841,50.809,40.751,39.328,28.311,29.759,30.263,24.721,25.778,27.955,24.964,22.926,22.546,26.146,27.276,24.808
673,24.208,24.539,24.020,39.964,24.981,24.682,23.891,29.121,28.928,29.903,26.090,25.935,24.795,22.967,24.834,28.618,26.442,26.647,54.500,144.789,50.628,40.198,39.532,28.316,29.971,30.273,24.766,25.818,28.096,25.047,22.924,22.579,26.138,27.303,24.989
674,24.386,24.757,23.955,40.106,24.996,24.520,23.895,29.052,28.931,29.825,26.226,25.937,25.037,23.069,24.836,28.765,26.309,26.742,54.386,145.836,50.678,40.685,39.623,28.556,29.816,30.346,24.626,25.601,28.026,24.846,22.838,22.710,26.352,27.406,25.029
675,24.220,24.481,24.150,39.890,24.975,24.713,23.913,28.934,29.032,29.967,26.109,25.972,24.789,23.008,24.937,28.524,26.221,26.686,54.261,144.705,50.228,40.215,39.636,28.600,29.739,30.177,24.719,25.731,28.055,25.047,22.975,22.654,26.284,27.300,25.153
676,24.199,24.692,24.209,40.168,25.066,24.727,23.869,29.028,28.829,29.721,26.351,25.923,24.762,22.936,24.872,28.479,26.371,26.876,54.741,143.503,50.073,40.234,39.555,28.324,29.665,30.119,24.576,25.713,28.086,24.973,22.882,22.694,26.103,27.415,24.976
677,24.353,24.681,24.116,40.147,25.088,24.490,23.988,29.020,29.038,29.903,26.151,26.023,25.003,22.982,24.949,28.565,26.339,26.527,54.530,142.997,50.355,40.506,39.839,28.129,29.743,29.942,24.645,25.527,28.037,25.080,22.808,22.546,26.113,27.228,24.878
678,24.301,24.625,24.185,40.031,24.913,24.576,23.725,28.862,28.848,29.907,26.176,26.049,25.078,23.105,24.768,28.780,26.308,26.627,54.833,140.319,49.920,40.015,39.665,28.342,29.718,29.732,24.801,25.625,27.986,24.940,22.771,22.700,26.009,27.421,24.898
679,24.417,24.903,24.100,39.892,25.081,24.607,23.997,28.883,28.933,29.737,26.375,26.159,24.956,22.892,24.939,28.615,26.293,26.585,54.593,140.934,49.736,40.075,39.754,28.151,29.665,30.045,24.773,25.838,28.014,24.808,22.986,22.731,26.432,27.259,25.177
680,24.506,24.715,24.135,40.185,25.087,24.350,23.936,29.004,29.013,29.731,26.208,25.944,24.966,22.931,24.817,28.746,26.296,26.615,54.857,139.546,49.346,40.275,39.926,28.222,29.722,29.889,24.600,25.667,27.960,24.982,22.806,22.773,26.343,27.355,25.064
681,24.450,24.549,24.165,40.016,25.043,24.306,24.037,29.018,28.919,29.817,26.140,26.126,24.984,23.087,24.850,28.492,26.293,26.647,54.803,138.946,49.548,40.208,39.775,28.369,29.645,29.773,24.623,25.685,27.983,25.007,22.769,22.594,26.364,27.244,24.927
682,24.425,24.704,24.152,40.059,25.219,24.428,23.999,28.894,29.180,29.963,26.143,26.203,24.936,23.036,24.880,28.729,26.283,26.802,54.426,138.218,49.530,40.215,39.977,28.378,29.563,29.543,24.563,25.655,27.966,24.748,22.808,22.746,26.350,27.452,25.002
683,24.254,24.632,24.177,39.960,24.987,24.191,23.974,28.991,29.077,29.803,26.398,26.084,24.950,23.013,24.836,28.597,26.285,26.717,54.299,137.476,49.275,40.411,39.627,28.062,29.457,29.457,24.616,25.421,27.974,25.040,22.962,22.706,26.533,27.421,24.845
684,24.360,24.627,24.190,40.192,25.091,24.219,23.831,28.993,28.959,29.876,26.145,26.047,24.730,23.233,24.879,28.723,26.321,26.608,54.509,135.243,49.152,40.098,39.773,28.338,29.547,29.545,24.584,25.525,28.091,24.860,22.845,22.756,26.211,27.204,24.887
685,24.254,24.595,24.080,40.298,24.941,24.307,23.976,28.865,28.994,29.702,26.407,26.130,24.847,22.938,24.919,28.471,26.151,26.737,54.639,135.476,49.093,40.032,39.964,28.116,29.343,29.480,24.628,25.681,27.930,24.837,22.812,22.669,26.441,27.331,24.785
686,24.395,24.799,24.087,40.135,25.054,24.186,23.739,28.859,28.995,29.708,26.367,25.996,24.936,23.003,24.911,28.397,26.303,26.664,54.514,135.558,48.904,40.145,40.004,28.538,29.314,29.510,24.577,25.591,27.920,24.947,22.791,22.690,26.235,27.364,24.881
687,24.470,24.618,24.088,39.983,25.056,24.353,23.895,28.860,28.979,29.797,26.269,26.007,24.986,22.903,24.808,28.495,26.253,26.737,54.845,133.658,48.780,40.242,39.797,28.027,29.363,29.301,24.546,25.872,27.905,24.786,22.956,22.596,26.204,27.445,25.024
688,24.330,24.773,24.104,40.262,25.166,24.133,23.824,28.854,29.164,29.791,26.380,25.970,24.981,23.054,24.857,28.730,26.318,26.542,54.306,133.553,48.531,40.032,39.873,28.462,29.718,29.111,24.591,25.862,27.917,24.911,22.820,22.696,26.317,27.480,24.989
689,24.211,24.461,24.159,39.993,25.013,24.139,23.819,28.963,28.812,29.900,26.351,25.856,24.906,22.933,24.838,28.593,26.279,26.632,54.435,132.176,48.372,40.366,39.845,27.987,29.335,28.960,24.618,25.643,28.076,25.038,22.889,22.769,26.460,27.401,25.131
690,24.364,24.523,23.923,40.250,24.960,24.072,23.849,28.983,29.081,29.874,26.099,26.074,25.036,22.972,24.853,28.647,26.345,26.727,54.843,131.981,48.452,39.615,39.860,28.129,29.482,29.215,24.755,25.792,28.011,24.942,22.891,22.829,26.162,27.491,24.790
691,24.346,24.602,24.225,39.807,24.994,24.000,23.763,28.833,28.898,29.700,26.238,26.046,24.981,23.159,24.810,28.627,26.279,26.759,54.438,130.150,48.320,40.060,39.763,28.258,29.412,29.162,24.769,25.659,27.962,24.753,22.881,22.577,26.284,27.526,24.940
692,24.305,24.593,24.087,40.286,25.119,24.083,23.864,28.927,29.003,29.701,26.168,25.862,24.956,22.962,24.803,28.598,26.369,26.731,54.720,130.738,48.008,39.821,40.138,28.000,29.343,29.245,24.539,25.758,27.827,24.724,22.905,22.792,26.371,27.404,25.042
693,24.308,24.634,24.159,40.016,25.118,24.024,23.866,28.722,29.100,29.920,26.290,26.180,24.993,23.249,24.909,28.634,26.202,26.559,54.526,129.716,47.997,39.991,40.095,28.062,29.331,29.033,24.701,25.655,28.105,24.817,22.873,22.704,26.509,27.581,24.914
694,24.320,24.671,23.998,40.129,25.071,24.161,23.970,28.736,28.933,29.858,26.321,25.954,24.920,22.995,24.711,28.537,26.286,26.839,54.292,128.848,47.801,39.919,40.023,27.933,29.478,28.697,24.539,25.699,28.006,24.717,22.845,22.663,26.730,27.478,24.947
695,24.382,24.509,24.193,39.991,25.074,23.982,23.788,28.819,28.981,29.744,26.263,26.156,24.967,22.908,24.757,28.548,26.356,26.625,54.724,128.087,47.829,39.766,39.754,28.329,28.963,28.515,24.650,25.858,28.040,24.826,22.867,22.796,26.444,27.318,25.000
696,24.366,24.755,24.040,39.975,24.809,24.071,23.788,28.857,29.035,29.960,26.272,26.229,24.939,23.123,24.907,28.704,26.280,26.676,54.424,128.002,47.839,39.994,39.805,27.951,29.702,28.856,24.652,25.693,28.005,24.661,22.665,22.785,26.474,27.540,25.100
697,24.341,24.623,24.079,39.768,24.975,24.035,23.950,29.006,29.115,29.916,26.389,25.837,24.857,22.995,24.882,28.733,26.374,26.510,54.623,126.483,47.959,39.768,40.078,28.200,29.135,28.657,24.826,25.846,27.869,24.791,22.832,22.783,26.371,27.182,24.881
698,24.257,24.581,24.241,39.574,25.056,23.932,23.844,28.817,29.120,29.854,26.186,26.135,24.783,22.992,24.915,28.488,26.321,26.600,55.049,125.422,47.947,39.925,40.038,28.502,29.131,28.957,24.755,25.826,27.920,24.969,22.887,22.604,26.322,27.480,25.009
699,24.325,24.583,24.098,39.621,25.176,23.885,23.708,28.795,29.073,29.866,26.348,26.219,24.785,23.174,24.854,28.529,26.346,26.602,54.933,124.534,47.772,39.781,39.540,28.569,29.167,28.778,24.597,25.852,27.996,24.857,22.855,22.810,26.246,27.381,25.135
700,24.100,24.488,24.211,39.769,24.938,24.047,23.754,28.806,28.987,29.775,26.224,25.858,24.745,23.051,24.870,28.637,26.361,26.595,55.215,124.682,47.434,39.926,39.780,28.560,28.894,28.563,24.616,25.705,27.923,24.920,22.762,22.648,26.336,27.329,24.799
701,24.229,24.755,24.065,39.650,24.884,23.919,23.715,28.795,28.981,29.907,26.253,26.200,24.755,22.864,24.798,28.400,26.242,26.412,54.764,123.524,47.631,39.623,39.956,28.262,29.424,28.316,24.580,25.629,27.791,25.011,22.860,22.729,26.167,27.331,24.962
702,24.282,24.623,24.132,39.768,25.071,23.919,23.864,28.774,29.069,29.903,26.167,26.040,24.942,23.133,24.780,28.618,26.235,26.722,54.738,123.431,47.331,39.506,39.871,28.356,29.167,28.187,24.723,25.721,28.020,24.833,22.812,22.577,26.308,27.449,24.993
703,24.935,24.880,24.475,40.204,24.953,23.926,24.361,29.322,29.399,29.884,26.410,26.469,25.268,23.000,25.260,28.812,26.355,26.563,55.504,132.974,49.517,40.472,41.125,31.218,32.812,28.997,24.790,25.958,28.247,25.183,23.175,22.794,26.350,27.404,24.938
704,26.989,25.699,25.945,42.258,25.116,24.750,25.567,30.920,30.128,30.481,26.588,29.074,25.726,24.200,26.721,28.765,26.442,27.183,55.322,146.332,52.968,44.204,42.206,33.387,34.759,28.841,25.035,26.413,28.389,25.886,24.278,23.087,26.596,27.722,25.062
705,26.830,25.627,25.797,41.867,25.021,24.814,25.759,30.935,30.222,30.637,26.414,29.562,25.783,24.103,26.781,28.679,26.345,27.373,55.173,144.588,52.628,44.077,41.453,32.133,34.249,28.939,24.878,26.236,28.542,25.657,24.816,23.167,26.676,27.643,25.155
706,28.091,26.035,26.282,43.261,25.031,25.176,26.329,31.403,30.587,31.170,26.667,31.109,25.980,24.374,27.430,28.749,26.407,27.232,55.037,146.672,55.903,45.715,41.595,36.013,37.539,28.821,25.237,26.313,28.582,25.802,25.202,23.394,26.528,27.553,25.022
707,28.210,26.259,26.527,43.764,25.106,25.436,27.127,31.824,31.346,32.436,26.654,33.277,26.324,24.721,28.002,28.720,26.407,27.602,55.574,148.558,59.563,47.283,42.155,36.738,38.159,28.745,25.444,26.555,28.576,26.232,25.645,23.542,26.955,27.574,24.954
708,28.144,26.361,26.580,43.519,25.075,25.818,27.436,31.733,31.577,33.165,26.582,34.235,26.486,24.864,28.361,28.660,26.441,27.636,55.391,146.515,57.385,47.655,42.290,36.689,38.510,28.821,25.662,26.581,28.547,26.067,26.159,23.527,26.880,27.699,24.978
709,28.160,26.359,26.627,43.519,24.990,25.836,27.733,31.830,31.558,33.396,26.679,34.989,26.245,24.887,28.621,28.626,26.585,27.668,55.489,144.410,56.282,48.477,42.169,36.853,39.229,28.505,25.918,26.607,28.506,25.884,26.501,23.535,26.566,27.559,24.845
710,28.458,26.854,27.141,44.032,25.163,26.146,28.611,32.477,32.748,35.077,26.875,36.713,26.578,25.154,29.258,28.788,26.564,27.578,55.049,146.370,57.290,49.298,41.735,39.164,41.988,28.530,26.277,26.870,28.571,25.900,26.768,23.704,26.730,27.730,24.980
711,28.651,27.046,27.078,45.069,25.031,26.301,28.961,32.165,33.107,36.451,26.747,37.622,26.810,25.415,29.115,28.776,26.504,27.775,55.352,150.353,59.294,49.426,41.475,41.431,44.710,28.308,26.609,27.369,28.666,26.140,27.196,23.750,26.786,27.686,25.038
712,28.484,26.752,26.813,44.811,25.040,26.520,29.113,32.144,32.982,37.308,26.683,38.343,26.700,25.426,29.399,28.806,26.459,27.992,55.398,153.197,61.621,50.345,41.528,45.631,48.616,28.636,26.670,27.808,28.703,26.314,27.319,23.625,26.617,27.502,25.173
713,27.841,26.498,26.430,44.567,25.131,26.383,28.820,31.776,32.514,37.237,26.944,38.674,26.887,25.241,29.446,28.587,26.584,28.061,55.386,153.555,61.193,50.172,41.917,46.120,49.114,28.253,27.138,27.930,28.857,26.249,27.766,23.471,26.737,27.502,24.942
714,27.493,26.255,26.018,44.590,25.069,26.521,28.375,31.758,32.305,36.546,26.575,38.361,26.873,24.990,29.387,28.808,26.752,27.719,55.313,152.902,62.141,50.960,41.642,43.809,47.510,28.409,27.054,27.497,28.711,26.298,27.826,23.392,26.535,27.715,25.007
715,27.480,26.023,26.040,43.996,25.060,26.637,28.473,31.669,32.171,36.755,26.654,38.636,27.004,24.808,29.445,28.742,26.679,27.308,55.222,151.122,61.727,49.819,41.280,42.484,45.657,28.240,26.769,27.407,28.757,26.143,27.767,23.377,26.728,27.632,25.071
716,27.095,25.905,25.759,43.598,24.951,26.832,28.165,31.223,32.123,36.343,26.527,38.119,26.809,24.856,28.887,28.803,26.671,27.542,54.868,149.178,60.467,50.134,41.960,41.302,44.796,28.338,26.620,27.136,28.608,26.038,27.778,23.379,26.805,27.261,25.000
717,27.180,26.023,25.566,43.781,25.112,26.849,28.080,31.219,31.783,36.037,26.561,37.669,26.641,24.721,28.609,28.697,26.638,27.390,55.322,148.466,59.355,50.877,41.964,40.320,43.739,28.045,26.487,26.944,28.699,26.009,27.753,23.498,26.638,27.629,25.071
718,27.392,25.856,26.023,43.912,25.121,26.928,28.337,31.424,31.515,35.514,26.398,37.482,26.531,24.664,28.849,28.706,26.692,27.414,55.514,146.710,59.165,50.055,41.600,39.218,42.873,28.207,26.184,27.196,28.761,26.058,27.640,23.658,26.692,27.520,25.027
719,27.317,25.847,25.719,43.337,25.041,26.592,28.463,31.146,31.388,35.100,26.599,36.391,26.365,24.831,28.205,28.712,26.795,27.059,55.268,148.824,59.882,49.953,42.235,39.293,42.363,28.419,26.367,26.876,28.660,25.846,27.522,23.788,26.714,27.785,25.195
720,27.131,25.164,25.903,43.473,24.890,27.103,28.646,31.213,31.252,34.997,26.522,37.093,26.709,24.574,28.599,28.773,26.493,27.192,55.819,151.567,61.300,49.566,42.222,38.316,41.788,28.157,26.010,26.780,28.819,25.955,27.657,23.777,26.829,27.502,24.985
721,27.021,25.688,25.867,43.953,24.975,27.242,28.310,31.323,31.459,34.979,26.495,37.911,26.501,24.631,28.513,28.935,26.685,26.981,55.350,149.759,61.196,50.072,42.301,38.978,42.347,28.058,26.020,26.585,28.784,25.973,27.547,23.971,26.671,27.570,25.033
722,27.004,25.558,25.877,44.607,25.101,26.982,28.465,31.295,31.407,34.966,26.620,37.599,26.615,24.644,28.662,28.534,26.569,27.090,55.349,148.461,60.319,51.279,42.801,38.284,41.649,28.048,25.963,26.301,28.792,25.813,27.578,24.235,26.535,27.779,25.093
723,27.382,25.565,26.099,44.826,25.266,27.812,28.490,31.528,31.708,35.721,26.760,38.518,26.787,24.721,29.191,28.634,26.785,27.046,55.370,146.342,59.366,52.502,42.265,37.587,40.845,27.596,25.852,26.555,28.603,25.949,27.562,24.381,26.772,27.601,25.077
724,27.153,25.600,25.858,44.953,25.315,27.910,28.364,31.314,31.943,36.396,27.016,38.149,26.595,24.646,29.334,28.623,26.587,26.963,55.269,145.127,58.742,52.225,42.197,37.204,40.278,27.816,25.874,26.427,28.558,25.764,27.972,24.440,26.965,27.585,24.969
725,26.930,25.900,25.767,45.294,25.034,27.786,28.266,31.503,32.300,37.705,26.939,38.504,26.288,24.492,29.501,28.697,26.888,27.042,55.412,144.218,58.211,53.240,42.572,37.111,39.620,27.929,25.879,26.158,28.385,25.884,27.892,24.421,26.977,27.553,25.013
726,26.925,26.039,25.781,45.467,24.951,27.874,28.364,31.855,32.113,37.715,26.858,39.074,26.352,24.615,29.438,28.727,26.908,27.014,55.333,143.944,58.008,54.875,42.559,36.751,39.167,27.636,25.852,26.048,28.542,25.782,27.790,24.671,26.833,27.607,24.861
727,26.676,25.780,25.563,46.080,25.069,28.204,28.427,31.727,31.805,37.791,26.867,38.639,26.673,24.754,29.719,28.693,26.707,26.858,55.400,143.166,57.780,54.426,42.640,36.036,38.514,27.604,25.817,26.287,28.433,25.702,27.793,24.837,26.965,27.568,24.958
728,26.519,25.900,25.499,45.870,24.925,28.535,28.575,31.517,32.140,38.027,26.846,38.842,26.414,24.710,29.653,28.660,26.922,26.798,55.143,141.743,57.357,53.808,43.392,35.800,38.253,27.535,25.821,25.962,28.526,25.506,27.662,24.877,26.810,27.653,24.801
729,26.163,25.759,25.360,45.471,24.896,28.557,28.344,31.326,32.035,37.406,26.787,38.282,26.252,24.436,29.641,28.590,26.790,26.931,55.616,140.168,57.273,53.738,42.943,35.231,38.069,27.654,25.787,26.214,28.413,25.530,27.383,24.942,26.993,27.586,24.949
730,26.700,26.067,25.694,45.763,25.000,28.948,28.672,32.125,32.175,38.402,27.147,38.114,26.241,24.541,29.904,28.558,26.941,26.875,55.132,140.593,57.178,55.366,43.331,34.596,37.922,27.535,25.637,26.056,28.369,25.686,27.330,25.042,27.141,27.393,25.058
731,27.253,26.222,25.713,46.106,25.301,29.015,28.924,32.059,31.952,38.668,26.986,38.158,26.221,25.008,30.115,28.770,26.670,26.754,55.405,139.094,57.484,56.811,43.015,34.449,37.290,27.611,25.755,25.970,28.430,25.508,27.104,25.402,27.075,27.449,24.949
732,26.690,25.977,25.636,46.049,25.109,28.795,28.473,31.538,32.140,37.979,27.063,38.419,25.991,24.705,29.578,28.736,26.625,26.715,54.856,137.920,56.551,56.142,43.038,34.244,36.829,27.500,25.599,26.084,28.532,25.535,26.725,25.362,27.075,27.544,24.854
733,26.451,25.863,25.414,46.172,24.850,28.722,28.548,31.562,31.946,37.146,26.987,37.627,26.120,24.790,29.628,28.747,26.765,26.947,55.340,136.850,56.153,55.777,42.968,34.284,36.682,27.593,25.460,25.956,28.359,25.472,26.759,25.310,27.075,27.373,24.779
734,26.448,25.789,25.446,47.169,25.190,28.999,28.520,32.012,31.801,37.122,26.927,37.779,26.123,25.038,29.609,28.671,26.724,26.812,55.146,136.455,55.624,56.053,42.917,33.858,36.510,27.369,25.389,25.832,28.276,25.345,26.636,25.377,27.012,27.583,24.799
735,26.670,25.884,25.425,47.612,25.016,29.269,28.672,32.041,31.325,36.642,26.948,37.317,26.314,24.713,29.460,28.498,26.878,26.802,55.458,135.614,56.382,56.191,43.237,33.089,36.098,27.424,25.270,26.124,28.256,25.532,26.481,25.552,26.904,27.502,24.874
736,26.316,26.012,25.178,46.742,25.260,28.857,28.672,31.786,31.226,36.116,26.853,36.263,25.977,24.949,29.121,28.582,26.755,26.697,55.201,134.724,56.085,55.525,43.729,33.031,36.118,27.462,25.452,25.946,28.296,25.330,26.321,25.648,27.110,27.474,24.989
737,26.104,25.440,25.111,46.485,25.124,29.242,28.694,31.830,31.057,35.675,26.909,36.009,26.078,24.859,29.112,28.673,26.612,26.764,55.092,134.051,55.442,55.387,43.538,32.613,35.241,27.465,25.258,25.864,28.124,25.263,26.030,25.492,26.948,27.682,24.874
738,26.077,25.368,25.151,46.449,25.028,29.678,28.891,31.729,31.413,35.881,26.884,36.319,25.924,24.823,29.241,28.671,26.781,26.753,55.114,132.951,54.856,55.223,43.790,32.507,34.596,27.237,25.370,25.836,28.148,25.189,25.604,25.558,27.110,27.689,24.852
739,26.142,25.412,25.204,46.117,25.112,29.595,28.997,32.089,31.279,35.567,26.776,36.051,25.930,24.664,29.382,28.733,26.828,26.508,55.169,132.525,55.844,55.330,44.538,32.507,35.143,27.386,25.248,25.912,28.001,25.212,25.291,25.804,27.167,27.770,24.993
740,26.050,25.618,25.035,46.356,24.988,29.696,28.815,32.091,31.268,35.345,26.918,36.715,25.872,24.885,29.275,28.531,26.899,26.754,55.227,131.637,55.109,55.706,44.233,32.422,34.543,27.391,25.226,26.044,28.142,25.390,25.030,25.694,27.005,27.733,25.031
741,25.985,25.505,25.264,46.597,25.072,29.631,29.024,32.074,30.967,34.868,26.882,36.030,25.913,24.728,29.313,28.627,26.746,26.622,55.468,130.970,54.768,56.104,44.203,32.120,34.453,27.384,25.075,26.052,28.163,25.327,25.025,25.677,26.960,27.693,24.905
742,25.645,25.324,25.010,46.712,25.107,29.567,28.674,31.988,30.912,34.637,26.941,35.417,25.969,24.913,29.116,28.608,26.608,26.775,55.197,130.578,54.511,55.934,44.167,32.338,34.061,27.235,25.237,25.968,27.922,25.258,24.858,25.644,27.087,27.362,24.781
743,25.634,25.160,25.032,46.239,24.784,29.631,28.669,31.881,30.783,34.349,26.794,35.039,25.770,24.613,29.157,28.578,26.634,26.749,55.171,129.323,54.086,54.719,43.500,31.911,34.073,27.167,25.217,25.880,28.090,25.236,24.671,25.494,26.986,27.697,24.896
744,25.514,25.100,25.037,46.632,24.900,29.455,28.329,32.010,30.533,34.070,26.656,34.159,25.673,24.777,28.993,28.535,26.716,26.668,55.250,128.323,53.898,54.234,43.392,31.476,33.665,27.051,24.996,25.858,28.093,25.163,24.355,25.296,27.031,27.706,24.918
745,25.266,25.069,25.008,47.225,24.926,29.586,28.676,31.831,30.604,33.578,26.742,34.217,25.461,24.854,28.804,28.481,26.671,26.612,55.070,127.482,53.581,54.708,43.142,31.436,33.449,26.965,25.072,25.790,28.061,25.283,24.351,25.190,26.981,27.386,24.861
746,25.210,25.106,24.622,46.675,24.878,29.552,28.592,31.679,30.609,33.340,26.853,33.786,25.411,24.469,28.577,28.475,26.623,26.634,54.739,127.412,53.102,53.592,43.682,31.102,32.951,26.982,25.121,26.040,28.019,25.183,24.110,25.096,26.709,27.461,25.035
747,25.122,25.139,24.780,46.236,24.935,29.118,28.268,31.460,30.571,33.236,26.625,33.194,25.385,24.236,28.349,28.525,26.579,26.610,54.903,126.490,53.006,52.634,43.280,31.289,33.012,27.104,25.011,25.896,28.046,25.105,24.105,25.231,26.732,27.607,24.759
748,25.165,24.803,24.670,45.553,25.053,29.149,27.914,31.331,30.308,33.070,26.685,32.403,25.213,24.297,28.219,28.597,26.666,26.722,54.843,125.895,52.584,51.794,43.322,31.062,32.906,27.126,25.052,25.749,28.193,25.049,24.035,25.283,26.702,27.693,24.912
749,25.120,24.926,24.426,45.596,24.940,28.954,27.737,31.156,30.337,32.783,26.357,31.918,25.230,24.167,27.737,28.593,26.600,26.683,55.273,125.021,52.346,51.287,43.208,30.711,32.563,26.967,25.048,25.844,28.086,25.325,23.930,25.285,26.857,27.504,24.965
750,24.958,24.771,24.561,45.119,24.943,28.882,27.371,31.012,30.093,32.554,26.439,31.567,25.217,23.982,27.382,28.603,26.633,26.659,54.590,124.558,52.158,50.426,42.958,30.458,32.837,26.922,25.055,25.800,28.012,25.196,23.715,25.071,26.930,27.513,24.993
751,24.751,24.843,24.379,45.286,24.987,28.600,27.178,30.915,30.115,32.368,26.357,31.224,25.224,24.069,27.108,28.430,26.355,26.568,54.944,123.375,52.012,50.657,42.934,30.680,32.461,27.020,24.925,25.671,28.176,25.350,23.790,24.965,26.930,27.436,25.015
752,24.866,24.725,24.540,45.268,24.999,28.567,26.793,31.006,30.167,32.373,26.665,31.109,25.224,23.946,27.226,28.508,26.482,26.586,55.074,122.698,51.821,50.906,42.794,30.880,31.771,26.949,25.006,25.922,28.136,25.227,24.085,24.940,26.977,27.636,24.788
753,25.986,25.326,25.038,47.136,24.900,28.731,27.622,32.449,30.285,32.541,26.801,32.342,25.641,24.492,28.111,28.614,26.426,26.671,55.239,124.977,53.264,54.274,43.587,30.404,32.053,26.780,25.010,26.040,28.051,25.370,24.246,25.040,26.690,27.487,24.905
754,26.147,25.463,25.234,47.371,25.022,28.970,27.862,32.915,30.349,32.356,26.851,33.392,25.317,24.531,28.462,28.462,26.480,26.795,55.070,128.546,56.959,55.330,44.214,30.071,31.853,27.270,25.119,25.834,28.320,25.659,24.988,25.235,26.676,27.498,24.965
755,26.341,25.324,25.203,47.381,24.931,28.861,28.141,33.175,30.120,32.109,26.841,33.786,25.501,24.441,28.664,28.479,26.693,26.793,55.148,127.136,58.703,55.372,43.345,30.378,32.012,26.667,24.932,26.018,28.155,25.800,25.465,25.083,26.904,27.638,24.843
756,25.836,24.951,25.082,47.190,25.060,28.860,27.939,32.649,30.225,31.960,26.674,33.399,25.553,24.236,28.237,28.671,26.611,26.773,54.919,125.812,57.208,54.617,43.201,29.929,31.629,27.144,25.061,26.148,28.219,25.644,25.446,24.754,27.038,27.570,24.989
757,25.632,25.016,24.919,46.753,25.050,28.839,27.476,32.200,30.083,31.946,26.677,32.478,25.184,24.433,27.563,28.516,26.554,26.673,54.905,124.600,56.085,53.347,42.928,30.209,31.620,27.076,25.162,25.958,28.041,25.648,25.495,24.577,26.772,27.500,24.852
