 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35
316,23.895,23.942,23.705,38.461,24.284,24.545,23.797,29.258,28.254,29.429,25.457,26.347,24.712,22.674,24.713,27.585,25.800,25.649,52.555,111.590,46.161,39.389,39.492,28.578,29.584,25.528,24.338,25.351,27.062,24.138,22.808,22.646,25.941,26.520,24.467
317,23.991,24.069,23.574,38.676,24.338,24.487,23.834,29.279,28.568,29.578,25.550,26.392,24.775,22.733,24.498,27.386,25.802,25.642,52.526,111.356,46.044,39.768,38.985,28.289,29.416,25.280,24.465,25.220,27.022,24.316,22.965,22.515,26.124,26.500,24.414
318,23.824,23.947,23.688,38.735,24.344,24.471,23.762,29.154,28.215,29.674,25.468,26.443,24.765,22.746,24.478,27.377,25.693,25.636,52.736,111.026,46.137,39.358,39.174,27.876,29.245,25.409,24.315,24.992,27.078,24.350,22.769,22.438,26.129,26.311,24.442
319,23.744,23.919,23.710,38.650,24.381,24.547,23.676,29.068,28.120,29.323,25.410,26.109,24.643,23.005,24.362,27.640,25.776,25.424,52.519,110.065,46.000,39.608,39.057,28.422,29.139,25.601,24.472,25.269,26.999,24.408,22.706,22.425,25.899,26.357,24.476
320,23.744,24.243,23.650,38.525,24.340,24.275,23.611,29.025,27.981,29.386,25.556,25.905,24.728,22.546,24.691,27.545,25.790,25.636,52.484,109.373,46.319,39.360,39.150,28.404,28.947,25.414,24.292,25.216,26.963,24.158,22.701,22.471,25.805,26.540,24.520
321,23.823,23.998,23.738,38.205,24.232,24.096,23.615,28.850,28.233,29.475,25.461,26.140,24.705,22.754,24.455,27.499,25.767,25.742,52.614,108.293,45.873,39.392,38.960,28.382,29.008,25.341,24.308,25.210,27.090,23.991,22.773,22.390,25.962,26.233,24.458
322,23.657,24.243,23.682,38.095,24.351,24.216,23.450,28.925,28.408,29.466,25.389,25.881,24.504,22.856,24.431,27.448,25.618,25.732,52.206,108.398,45.914,38.960,38.803,28.400,28.902,25.510,24.321,25.341,26.949,24.267,22.838,22.585,25.915,26.346,24.480
323,23.847,24.025,23.760,38.403,24.382,24.266,23.646,28.867,28.164,29.382,25.480,25.839,24.545,22.679,24.359,27.529,25.710,25.508,52.150,107.639,46.147,38.934,38.778,28.187,29.437,25.523,24.220,25.132,26.805,24.243,22.728,22.542,26.127,26.406,24.507
324,23.905,24.002,23.618,38.397,24.178,24.297,23.638,28.847,28.018,29.494,25.238,25.664,24.516,22.849,24.483,27.522,25.715,25.780,52.160,107.033,46.009,39.085,38.953,28.316,29.151,25.472,24.287,25.138,26.835,24.174,22.758,22.225,26.014,26.375,24.341
325,23.606,23.896,23.692,38.424,24.228,24.148,23.578,28.838,28.129,29.684,25.742,25.795,24.519,22.569,24.483,27.413,25.675,25.676,52.303,106.602,46.052,38.623,38.989,27.916,29.073,25.396,24.270,25.347,26.891,24.187,22.684,22.442,26.216,26.344,24.281
326,23.860,23.961,23.793,38.077,24.200,24.096,23.494,28.636,28.183,29.383,25.489,25.783,24.350,22.874,24.373,27.522,25.671,25.607,52.331,106.766,45.997,38.996,39.053,28.218,28.898,25.467,24.257,25.066,26.882,23.904,22.566,22.373,25.977,26.327,24.611
327,23.706,24.123,23.548,37.904,24.293,24.072,23.550,28.763,27.995,29.335,25.688,25.725,24.435,22.721,24.327,27.445,25.569,25.668,52.484,106.222,45.898,38.625,38.919,28.320,29.176,25.495,24.301,25.273,26.877,24.169,22.778,22.279,26.204,26.426,24.540
328,23.716,24.190,23.645,38.043,24.209,24.010,23.526,28.657,28.045,29.296,25.504,25.543,24.565,22.769,24.301,27.429,25.624,25.669,52.558,105.787,45.850,38.383,39.114,28.373,28.959,25.528,24.319,25.138,26.704,24.241,22.593,22.485,25.962,26.265,24.509
329,23.580,23.988,23.678,38.523,24.274,23.777,23.559,28.534,27.939,29.240,25.627,25.946,24.455,22.879,24.369,27.473,25.712,25.692,51.958,104.604,46.005,38.368,39.218,28.084,29.000,25.308,24.435,25.026,26.748,24.149,22.694,22.440,26.178,26.331,24.491
330,23.661,24.035,23.627,37.970,24.322,23.919,23.606,28.763,28.230,29.372,25.366,25.567,24.359,22.756,24.373,27.531,25.550,25.656,52.694,104.944,45.983,38.709,39.023,27.920,28.657,25.232,24.450,25.190,26.795,24.276,22.693,22.471,26.110,26.515,24.498
331,23.691,23.810,23.636,37.880,24.307,23.737,23.405,28.664,27.834,29.169,25.446,25.448,24.382,22.710,24.244,27.478,25.630,25.656,52.132,104.131,45.970,38.460,39.561,28.147,29.082,25.384,24.321,25.156,26.824,24.332,22.663,22.415,25.690,26.381,24.482
332,23.796,23.889,23.617,37.869,24.275,23.874,23.546,28.594,28.121,29.351,25.591,25.553,24.489,22.695,24.416,27.291,25.858,25.914,52.511,104.414,45.640,38.526,38.881,27.791,29.212,25.225,24.356,25.279,26.826,24.192,22.754,22.508,26.028,26.290,24.628
333,23.808,24.007,23.481,37.895,24.132,23.851,23.448,28.588,28.314,29.273,25.407,25.559,24.311,22.574,24.395,27.448,25.692,25.578,52.354,103.923,45.844,38.296,39.102,28.191,29.114,25.338,24.338,25.140,26.849,24.056,22.620,22.402,26.296,26.458,24.412
334,23.655,23.856,23.658,37.920,24.249,23.705,23.545,28.536,28.156,29.212,25.611,25.468,24.327,22.744,24.526,27.221,25.651,25.795,52.611,103.899,45.903,38.038,38.881,28.053,29.024,25.391,24.281,25.194,26.858,24.332,22.606,22.369,26.129,26.480,24.296
335,23.851,23.847,23.634,38.073,24.100,23.750,23.465,28.691,27.986,29.190,25.543,25.398,24.388,22.833,24.332,27.362,25.571,25.736,52.257,103.433,45.832,38.509,39.049,27.827,28.951,25.308,24.340,25.104,27.007,24.203,22.633,22.419,25.981,26.239,24.482
336,23.743,24.000,23.599,38.068,24.222,23.718,23.455,28.499,28.059,29.328,25.539,25.396,24.408,22.736,24.271,27.320,25.696,25.849,52.111,102.880,45.754,38.360,38.703,28.142,29.049,25.215,24.376,25.150,26.758,24.216,22.589,22.388,26.049,26.430,24.515
337,23.843,24.058,23.578,38.178,24.332,23.721,23.337,28.271,27.984,29.349,25.500,25.426,24.331,22.808,24.363,27.238,25.622,25.771,52.421,102.637,45.344,38.396,38.888,27.742,29.037,25.444,24.267,25.014,26.856,24.307,22.548,22.419,25.897,26.369,24.496
338,23.600,23.794,23.615,37.545,24.254,23.567,23.361,28.389,28.137,29.396,25.477,25.545,24.378,22.897,24.243,27.175,25.524,25.798,52.377,101.813,45.516,38.475,39.053,27.547,28.873,25.316,24.267,25.291,26.839,24.102,22.710,22.356,26.246,26.480,24.290
339,23.606,24.069,23.484,37.848,24.243,23.784,23.422,28.300,28.179,29.338,25.548,25.469,24.208,22.621,24.364,27.281,25.654,25.675,52.081,100.709,45.803,38.464,38.968,27.916,28.653,25.146,24.237,25.216,26.860,24.094,22.631,22.479,25.955,26.386,24.429
340,23.612,23.762,23.556,37.593,24.225,23.811,23.425,28.288,27.930,29.229,25.541,25.536,24.320,22.618,24.363,27.400,25.685,25.642,52.569,100.768,45.994,38.251,38.686,27.862,29.106,25.061,24.261,25.192,26.840,24.056,22.773,22.415,26.092,26.226,24.673
341,23.669,23.838,23.685,37.565,24.131,23.648,23.365,28.172,28.276,29.210,25.609,25.518,24.318,22.813,24.301,27.278,25.582,25.651,52.005,100.414,45.801,38.162,38.871,28.089,29.012,25.184,24.216,25.333,26.724,24.076,22.549,22.406,26.141,26.243,24.230
342,23.595,23.988,23.595,37.281,24.307,23.733,23.353,28.299,28.372,29.252,25.491,25.599,24.431,22.703,24.387,27.383,25.755,25.537,52.345,100.134,45.692,37.904,38.667,27.880,28.869,25.366,24.438,25.182,26.852,24.265,22.562,22.427,26.171,26.325,24.518
343,23.606,23.794,23.550,37.337,24.250,23.533,23.385,28.132,27.877,29.047,25.434,25.396,24.234,22.597,24.339,27.347,25.486,25.863,52.632,100.201,45.754,38.113,38.987,27.898,29.212,25.199,24.113,25.138,26.844,24.218,22.548,22.500,25.854,26.285,24.389
344,23.620,23.829,23.591,37.564,24.263,23.446,23.416,28.130,27.947,29.299,25.400,25.587,24.342,22.769,24.245,27.407,25.642,25.722,52.120,98.977,46.228,37.936,38.557,28.000,29.004,25.467,24.428,25.056,26.871,24.218,22.539,22.381,26.014,26.436,24.569
345,23.550,23.903,23.561,37.549,24.271,23.266,23.416,28.289,27.911,29.129,25.459,25.627,24.101,22.597,24.386,27.154,25.476,25.675,52.838,99.019,45.876,37.770,38.919,28.067,29.016,25.331,24.162,25.162,26.663,24.310,22.614,22.417,25.831,26.294,24.509
346,23.679,23.808,23.610,37.468,24.265,23.442,23.347,28.166,28.150,29.143,25.480,25.443,24.211,22.741,24.288,27.245,25.722,25.625,52.648,98.372,45.677,37.679,38.905,27.938,28.453,25.172,24.281,25.170,26.716,24.165,22.556,22.375,25.840,26.340,24.301
347,23.704,23.664,23.444,37.696,24.318,23.527,23.337,28.062,28.070,29.336,25.450,25.455,24.133,22.621,24.264,27.242,25.554,25.519,52.303,98.539,45.824,38.047,38.472,27.676,28.971,25.424,24.190,25.182,26.826,24.122,22.547,22.208,25.972,26.215,24.507
348,23.606,24.074,23.564,37.255,24.057,23.445,23.484,28.011,28.112,29.087,25.495,25.410,24.354,22.577,24.195,27.340,25.664,25.617,52.336,98.229,45.645,37.715,39.030,27.707,29.151,25.348,24.274,25.168,26.756,24.269,22.494,22.415,26.061,26.232,24.447
349,23.700,24.028,23.387,37.376,24.125,23.380,23.386,28.157,27.965,29.293,25.342,25.590,24.183,22.577,24.243,27.321,25.505,25.637,52.653,97.874,46.056,37.609,38.610,27.938,28.673,25.369,24.238,25.220,26.801,24.207,22.557,22.438,25.765,26.134,24.681
350,23.612,23.782,23.539,37.350,24.353,23.247,23.420,28.089,27.825,29.229,25.419,25.310,24.308,22.418,24.404,27.436,25.576,25.708,52.451,96.845,45.888,37.530,38.864,27.502,29.135,25.285,24.238,25.056,26.839,24.111,22.608,22.473,25.930,26.244,24.398
351,23.681,23.850,23.460,37.456,24.176,23.328,23.371,28.031,28.013,28.856,25.358,25.354,24.270,22.721,24.263,27.324,25.826,25.690,52.287,96.529,45.739,37.413,39.237,27.840,28.861,25.482,24.379,25.242,26.947,24.200,22.510,22.356,25.796,26.136,24.655
352,23.551,23.593,23.548,37.441,24.231,23.273,23.383,28.074,28.024,29.139,25.588,25.378,24.211,22.582,24.176,27.498,25.559,25.515,52.470,96.244,45.475,37.568,39.246,27.862,28.776,25.111,24.471,25.134,26.811,24.094,22.649,22.479,25.904,26.213,24.398
353,23.708,23.919,23.684,37.237,24.119,23.266,23.328,27.986,27.909,29.040,25.296,25.373,24.184,22.659,24.264,27.518,25.468,25.759,52.653,95.827,45.514,37.262,38.712,28.040,28.518,25.205,24.268,24.924,26.810,24.096,22.639,22.265,25.754,26.165,24.608
354,23.685,23.942,23.448,37.464,24.215,23.256,23.333,27.980,27.887,29.036,25.403,25.242,24.180,22.551,24.300,27.273,25.764,25.690,52.037,96.967,45.504,37.487,38.892,27.502,28.853,25.114,24.433,25.070,26.826,24.082,22.569,22.427,25.918,26.230,24.538
355,23.469,23.951,23.500,37.121,24.207,23.158,23.331,28.114,27.831,29.083,25.376,25.412,24.191,22.695,24.272,27.270,25.639,25.759,52.384,96.323,45.476,37.892,39.028,27.418,29.196,25.048,24.295,25.104,26.788,24.096,22.531,22.346,25.777,26.193,24.604
356,23.531,23.833,23.634,37.176,24.276,23.165,23.300,28.070,27.933,29.073,25.500,25.578,24.198,22.636,24.188,27.304,25.622,25.520,52.292,95.206,45.484,37.453,38.625,27.978,28.751,25.356,24.391,25.082,26.637,24.143,22.602,22.196,25.911,26.149,24.562
357,23.663,23.917,23.395,37.161,24.194,23.315,23.243,27.916,27.935,28.941,25.303,25.229,24.111,22.554,24.257,27.275,25.570,25.673,52.335,95.424,45.349,37.528,38.587,27.720,29.163,25.139,24.199,25.321,26.684,24.178,22.598,22.406,25.824,25.912,24.372
358,23.426,23.812,23.539,37.037,24.353,23.142,23.317,28.039,27.968,28.821,25.400,25.312,24.208,22.500,24.253,27.255,25.507,25.690,52.283,94.698,45.299,37.553,38.553,27.960,28.731,25.177,24.257,25.088,26.647,24.156,22.557,22.194,25.871,26.062,24.706
359,23.569,23.773,23.352,36.916,24.187,23.010,23.343,27.964,27.828,29.146,25.271,25.391,24.214,22.546,24.226,27.428,25.431,25.814,52.137,94.122,45.484,37.085,38.941,27.604,28.996,25.318,24.228,25.010,26.693,24.189,22.575,22.248,25.744,26.296,24.606
360,23.510,23.942,23.642,36.958,24.322,23.105,23.391,27.942,28.022,29.087,25.289,25.254,24.103,22.595,24.180,27.132,25.400,25.708,51.917,93.222,45.366,37.526,38.583,27.871,28.865,25.169,24.227,25.124,26.721,24.109,22.583,22.200,25.885,26.055,24.480
361,23.427,23.894,23.449,37.137,24.262,23.080,23.333,27.891,27.815,29.033,25.461,25.217,24.237,22.541,24.093,27.179,25.547,25.597,52.063,93.574,45.537,36.992,38.458,27.764,29.122,25.083,24.078,25.162,26.415,24.303,22.531,22.279,25.655,26.169,24.628
362,23.552,23.722,23.422,36.909,24.328,23.176,23.375,27.921,27.823,28.943,25.382,25.443,24.091,22.751,24.175,27.389,25.433,25.492,51.769,93.784,45.422,36.964,38.591,27.556,28.853,25.028,24.197,25.182,26.602,24.158,22.518,22.158,25.857,25.912,24.604
363,23.620,23.720,23.428,36.567,24.216,22.966,23.199,27.710,27.887,28.847,25.109,25.107,24.177,22.610,24.092,27.288,25.541,25.793,51.806,92.864,45.238,37.123,38.557,28.076,28.367,25.139,24.140,25.174,26.583,24.122,22.405,22.188,25.664,25.961,24.573
364,23.434,23.847,23.340,36.895,24.285,22.963,23.346,27.970,27.780,28.886,25.287,25.399,23.970,22.510,24.121,27.264,25.535,25.647,51.401,91.798,45.341,36.396,38.686,27.564,28.955,25.139,24.243,24.970,26.656,24.076,22.560,22.271,25.547,25.930,24.416
365,23.585,23.833,23.586,36.848,24.209,23.072,23.418,27.806,27.984,29.009,25.437,25.366,24.053,22.577,24.122,27.250,25.661,25.597,51.896,91.723,45.326,36.930,38.114,27.733,28.882,25.220,24.001,25.096,26.539,24.171,22.657,22.246,25.545,26.040,24.469
366,23.532,23.731,23.503,36.561,24.246,22.916,23.349,27.691,27.833,28.871,25.559,25.271,24.197,22.556,24.285,27.380,25.638,25.558,51.657,92.171,45.108,36.783,38.443,27.698,28.698,25.255,24.194,25.096,26.549,24.283,22.490,22.285,25.521,25.926,24.533
367,23.460,23.750,23.375,36.503,24.194,22.970,23.091,27.818,27.646,28.867,25.384,25.263,24.126,22.551,24.166,27.109,25.696,25.658,51.352,90.897,45.173,37.013,38.320,27.529,28.808,25.247,24.251,24.972,26.353,24.051,22.534,22.131,25.469,25.917,24.376
368,23.529,23.669,23.569,36.618,24.328,22.947,23.260,27.707,27.745,28.710,25.511,25.156,24.094,22.567,24.194,27.040,25.439,25.597,51.049,90.483,45.176,36.670,38.269,28.013,28.559,24.894,24.201,25.226,26.572,24.131,22.534,22.369,25.397,25.960,24.394
369,23.391,23.660,23.586,36.502,24.257,22.973,23.342,27.645,27.577,28.672,25.339,25.257,24.024,22.669,24.276,27.063,25.487,25.547,51.264,90.344,45.058,36.896,38.237,27.756,28.727,25.086,24.275,25.156,26.450,24.247,22.598,22.273,25.634,25.945,24.248
370,23.456,23.715,23.594,36.195,24.315,22.885,23.317,27.787,27.754,28.734,25.371,25.173,23.990,22.603,24.063,27.374,25.390,25.278,51.160,90.476,44.918,36.683,38.237,27.751,28.539,25.189,24.245,25.070,26.311,23.962,22.465,22.485,25.631,25.805,24.518
371,23.552,23.769,23.467,36.693,24.243,22.910,23.253,27.768,27.825,28.871,25.219,25.172,24.250,22.587,24.035,27.152,25.505,25.305,50.313,90.449,44.827,36.932,38.015,27.431,28.959,24.949,24.048,24.936,26.389,24.031,22.528,22.302,25.671,25.987,24.263
372,23.472,23.785,23.505,36.424,24.141,22.916,23.217,27.769,27.625,28.848,25.149,25.370,24.243,22.515,24.077,27.011,25.550,25.476,50.641,89.560,44.851,36.770,38.248,27.560,28.833,24.992,24.184,25.148,26.373,24.356,22.604,22.300,25.380,25.868,24.354
373,23.465,23.910,23.526,36.402,24.200,22.954,23.210,27.630,27.707,28.591,25.152,25.350,23.964,22.503,24.010,26.954,25.534,25.585,51.023,89.873,44.871,36.489,37.883,27.449,29.033,25.134,24.218,24.982,26.332,23.922,22.549,22.177,25.528,25.825,24.283
374,23.379,23.697,23.359,36.370,24.310,23.092,23.235,27.435,27.681,28.797,25.131,25.142,24.114,22.562,24.153,27.020,25.351,25.586,50.535,89.569,44.863,36.423,38.040,27.724,28.755,25.124,24.234,25.112,26.429,24.272,22.523,22.160,25.500,25.875,24.454
375,23.355,23.755,23.415,36.428,24.337,22.849,23.289,27.801,27.954,28.784,25.111,25.322,24.036,22.503,24.114,26.931,25.459,25.256,50.627,88.759,44.945,36.653,38.199,27.760,28.800,24.965,24.149,25.178,26.333,24.232,22.693,22.190,25.538,26.033,24.303
376,23.362,23.752,23.346,36.117,24.060,22.944,23.212,27.600,27.541,28.747,25.319,25.319,24.057,22.418,24.120,26.935,25.341,25.203,50.725,88.363,44.839,36.311,37.987,27.542,28.416,25.020,24.221,25.224,26.269,24.274,22.696,22.327,25.352,25.555,24.243
377,23.304,23.641,23.410,35.995,24.257,23.024,23.091,27.608,27.619,28.618,25.229,25.406,23.960,22.631,24.039,27.132,25.475,25.410,50.229,87.428,44.921,36.623,37.661,27.756,28.567,25.134,24.182,25.214,26.278,24.350,22.832,22.323,25.437,25.715,24.372
378,23.381,23.657,23.355,35.901,24.138,22.901,23.250,27.681,27.541,28.458,25.265,25.161,23.959,22.705,23.965,27.336,25.439,25.310,50.067,87.407,44.598,36.274,37.595,27.791,28.694,25.207,24.194,25.046,26.273,24.094,22.737,22.288,25.204,25.688,24.241
379,23.399,23.829,23.419,36.247,24.319,22.917,23.184,27.699,27.541,28.775,25.113,25.067,23.997,22.421,24.075,26.941,25.507,25.471,49.956,87.604,44.856,36.560,37.519,27.667,28.388,25.020,24.118,25.004,26.184,24.169,22.869,22.208,25.484,25.684,24.363
380,23.503,23.729,23.384,35.926,24.171,22.787,23.137,27.551,27.523,28.678,25.188,25.180,24.066,22.682,24.070,26.968,25.349,25.351,50.048,87.059,44.564,36.379,37.661,27.596,28.539,25.023,24.187,25.146,26.231,24.232,22.955,22.190,25.315,25.744,24.228
381,23.317,23.725,23.349,35.867,24.291,22.857,23.237,27.568,27.547,28.923,25.181,25.093,24.040,22.359,24.054,27.102,25.601,25.305,49.963,87.182,44.615,36.298,37.922,27.613,28.771,25.232,24.122,25.200,26.331,24.178,22.889,22.306,25.458,25.702,24.325
382,23.353,23.861,23.422,35.939,24.251,22.990,23.084,27.712,27.616,28.727,25.099,25.135,24.096,22.497,24.030,27.019,25.579,25.371,49.729,87.286,44.601,36.183,37.511,27.453,28.567,25.015,24.298,25.080,26.441,24.285,22.909,22.281,25.488,25.757,24.254
383,23.353,23.657,23.506,35.885,24.171,22.925,23.260,27.594,27.643,28.660,25.167,25.093,24.026,22.356,24.052,26.786,25.356,25.351,49.511,86.148,44.678,36.240,37.515,27.164,28.763,25.078,24.199,24.928,26.216,24.036,22.890,22.406,25.383,25.794,24.228
384,23.391,23.715,23.403,35.946,24.360,22.812,23.119,27.322,27.491,28.465,25.034,25.331,24.143,22.482,24.211,27.108,25.409,25.497,49.174,86.089,44.563,36.134,37.254,27.040,28.376,25.025,24.075,24.737,26.251,24.080,22.933,22.177,25.232,25.597,24.259
385,23.335,23.789,23.344,35.619,24.281,22.759,23.068,27.504,27.405,28.642,25.158,25.065,23.869,22.310,24.005,26.912,25.325,25.258,49.738,86.162,44.357,35.951,37.252,27.702,28.657,24.985,24.129,25.242,26.021,24.129,22.927,22.315,25.371,25.812,24.314
386,23.455,23.759,23.508,35.763,24.181,22.829,23.065,27.375,27.442,28.657,25.203,25.184,24.180,22.518,24.070,26.819,25.306,25.481,49.449,85.595,44.454,35.921,37.549,27.142,28.796,24.957,24.200,24.960,26.180,24.330,23.167,22.258,25.312,25.710,24.084
387,23.349,23.757,23.427,35.583,24.121,22.846,23.152,27.533,27.539,28.565,25.228,24.951,23.950,22.421,24.101,26.957,25.518,25.253,49.393,84.846,44.416,35.742,37.284,27.298,28.735,25.091,24.145,24.912,26.122,23.924,23.262,22.277,25.214,25.790,24.159
388,23.302,23.671,23.343,35.488,24.154,22.830,23.178,27.410,27.563,28.717,24.918,25.233,23.933,22.772,24.111,26.928,25.400,25.385,49.278,84.639,44.325,35.751,37.756,27.387,28.686,25.253,24.176,24.892,26.181,24.267,23.069,22.233,25.261,25.811,24.095
389,23.310,23.519,23.380,35.619,24.221,22.843,23.166,27.475,27.643,28.528,25.075,25.291,23.822,22.477,24.024,26.910,25.369,25.566,48.886,84.426,44.548,35.730,37.089,27.378,28.580,25.020,24.087,25.014,26.105,24.076,23.165,22.177,25.282,25.533,24.102
390,23.429,23.801,23.292,35.525,24.262,22.739,23.077,27.601,27.376,28.505,25.082,25.126,23.916,22.464,24.079,26.802,25.355,25.373,49.123,84.412,44.454,35.898,37.127,27.676,28.665,25.000,24.204,25.166,26.022,24.171,23.056,22.067,25.369,25.548,24.031
391,23.358,23.551,23.286,35.635,24.132,22.783,23.073,27.396,27.478,28.361,24.912,25.224,23.900,22.708,24.009,26.670,25.443,25.392,48.646,84.188,44.449,35.747,37.244,27.960,28.914,24.939,24.079,25.255,26.259,24.372,23.124,22.192,25.211,25.588,24.215
392,23.391,23.734,23.359,35.339,24.272,22.827,22.993,27.456,27.561,28.609,25.170,25.256,23.837,22.431,24.168,26.875,25.307,25.315,48.996,83.832,44.577,35.832,37.261,27.636,28.633,24.725,24.277,24.988,26.217,24.249,23.199,22.119,25.103,25.684,24.217
393,23.445,23.792,23.404,35.384,24.176,22.709,23.080,27.276,27.327,28.441,24.894,25.313,24.039,22.449,24.114,26.760,25.329,25.412,48.831,83.567,44.329,35.491,36.958,27.329,28.486,24.972,24.177,24.918,26.174,24.223,23.008,22.300,25.031,25.631,24.259
394,23.290,23.505,23.431,35.402,24.125,22.815,23.138,27.439,27.472,28.558,24.957,25.193,23.974,22.515,24.014,26.709,25.188,25.405,49.232,83.450,44.215,35.823,37.324,27.151,28.706,25.053,24.210,25.012,25.996,24.285,23.073,22.267,25.453,25.706,24.162
395,23.210,23.755,23.431,35.176,24.115,22.778,23.024,27.478,27.233,28.548,25.142,25.117,23.927,22.482,24.075,26.714,25.422,25.264,48.762,82.997,44.152,35.649,36.960,27.729,28.584,24.801,24.079,25.048,26.074,24.200,22.939,22.185,25.221,25.537,24.192
396,23.276,23.637,23.236,35.341,24.146,22.703,23.017,27.166,27.365,28.692,24.973,25.091,23.870,22.269,24.070,26.758,25.292,25.234,48.665,82.843,44.247,35.908,36.896,27.511,28.571,24.967,24.077,24.882,26.072,24.067,22.904,22.323,25.284,25.664,24.124
397,23.347,23.775,23.382,35.284,24.109,22.697,23.084,27.346,27.354,28.536,24.909,25.338,23.954,22.559,23.885,26.855,25.348,25.402,48.738,82.410,44.502,35.519,37.032,27.369,28.927,25.000,24.075,25.112,26.115,24.241,22.930,22.183,25.160,25.572,24.389
398,23.269,23.535,23.309,35.119,24.149,22.678,22.961,27.424,27.270,28.366,25.079,25.095,23.912,22.521,23.955,26.762,25.371,25.185,48.224,82.344,43.818,35.615,36.898,27.644,28.441,25.061,23.926,24.946,26.154,24.220,22.979,22.140,25.249,25.583,23.876
399,23.454,23.583,23.240,35.116,24.176,22.744,23.123,27.289,27.172,28.471,25.048,25.124,24.131,22.477,24.037,26.758,25.453,25.231,48.195,82.185,44.398,35.466,36.985,27.160,28.853,24.758,24.013,24.954,26.034,24.185,22.961,22.223,25.265,25.469,24.230
400,23.292,23.609,23.359,34.879,24.079,22.684,23.178,27.381,27.388,28.282,25.142,24.918,23.919,22.459,23.997,26.779,25.339,25.275,48.408,81.824,44.331,35.717,36.833,27.404,28.641,24.952,23.984,24.922,26.068,24.229,22.864,22.367,25.293,25.476,24.106
401,23.326,23.477,23.344,35.230,24.181,22.721,22.993,27.303,27.260,28.379,25.056,24.872,23.944,22.513,24.069,26.687,25.269,25.098,48.016,81.511,44.067,35.489,36.669,27.284,28.653,24.705,23.983,24.920,26.188,24.149,22.858,22.152,25.209,25.562,24.049
402,23.234,23.752,23.311,34.999,24.149,22.756,23.149,27.255,27.389,28.318,24.869,25.028,23.830,22.474,24.103,26.557,25.362,25.298,47.907,81.695,43.924,35.245,37.138,27.449,28.747,24.987,24.035,25.036,25.985,24.082,22.832,22.269,24.998,25.480,24.270
403,23.362,23.602,23.335,34.930,24.193,22.601,22.985,27.381,27.380,28.355,24.934,25.159,23.942,22.615,24.036,26.555,25.488,25.200,47.949,81.534,44.080,35.636,36.962,27.258,28.731,24.735,24.196,25.164,26.106,24.192,22.953,22.202,25.254,25.458,24.230
404,23.340,23.648,23.213,35.012,24.241,22.690,22.981,27.205,27.230,28.298,24.927,25.131,24.013,22.403,23.992,26.752,25.482,25.205,48.414,81.436,43.830,35.592,36.377,27.364,28.347,24.922,24.130,25.122,25.985,24.234,22.874,22.248,25.284,25.452,24.133
405,23.438,23.481,23.388,34.930,24.104,22.653,23.018,27.323,27.349,28.372,24.835,24.902,23.786,22.472,23.991,26.492,25.179,25.454,48.183,80.770,43.959,35.321,36.750,27.218,28.441,24.987,24.153,25.000,26.115,24.196,22.758,22.242,25.192,25.579,24.066
406,23.320,23.664,23.204,34.899,24.028,22.690,23.100,27.274,27.365,28.456,24.785,25.184,24.001,22.492,24.023,26.638,25.255,25.315,47.961,80.691,43.958,35.166,36.657,27.409,28.649,24.778,24.106,25.158,26.050,24.243,22.934,22.300,25.035,25.597,24.049
407,23.267,23.359,23.325,34.732,24.090,22.722,23.055,27.026,27.249,28.190,24.980,25.170,23.876,22.564,23.972,26.623,25.329,25.305,47.974,80.358,44.082,35.302,36.689,27.578,28.188,24.917,23.960,25.122,26.069,24.229,22.724,22.196,24.962,25.268,24.108
408,23.310,23.593,23.262,34.618,24.032,22.756,23.061,27.278,27.399,28.512,24.846,24.960,23.880,22.279,23.970,26.644,25.325,25.137,48.171,80.672,44.194,35.336,36.517,27.707,28.376,25.096,24.121,25.329,25.981,24.062,22.835,22.154,25.143,25.557,23.936
409,23.276,23.773,23.221,34.533,23.979,22.685,23.120,27.239,27.169,28.325,25.013,25.207,23.973,22.387,24.007,26.565,25.300,25.334,47.833,79.695,44.152,35.200,36.551,27.151,28.665,24.944,24.023,25.110,25.969,24.058,22.880,22.138,25.103,25.686,24.102
410,23.154,23.572,23.317,34.572,24.125,22.768,22.920,27.186,27.155,28.273,24.889,24.951,23.937,22.369,23.983,26.733,25.217,25.419,48.012,79.778,44.161,35.004,36.763,27.151,28.678,24.816,24.136,24.994,26.073,23.978,22.865,22.106,25.019,25.454,24.066
411,23.169,23.440,23.153,34.698,24.229,22.595,22.866,27.290,27.123,27.987,24.858,25.049,23.924,22.479,23.964,26.647,25.399,25.275,48.204,79.634,43.877,35.379,36.585,27.436,28.698,25.167,24.091,25.112,25.976,24.336,23.045,22.258,25.070,25.458,23.792
412,23.099,23.583,23.201,34.529,24.154,22.620,23.120,27.226,27.159,28.323,24.910,25.210,23.892,22.469,23.954,26.611,25.413,25.142,48.174,79.410,43.710,35.011,36.462,27.840,28.388,24.884,23.959,25.198,25.982,24.267,22.880,22.175,25.103,25.384,23.971
