 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34
317,24.710,21.215,38.656,13.719,26.206,22.219,17.001,13.038,13.455,15.261,13.517,13.202,18.815,20.149,15.279,11.479,20.017,10.560,10.468,11.151,12.011,12.787,11.488,11.401,13.010,16.374,12.271,11.934,11.270,10.896,13.388,18.254,10.508,12.855
318,23.635,20.997,38.342,13.388,25.542,22.336,16.573,12.636,13.445,14.990,13.354,12.748,19.108,20.334,15.167,11.481,20.092,10.505,10.476,11.245,12.033,12.706,11.527,11.448,12.894,16.236,12.212,11.757,11.216,10.816,13.397,18.125,10.380,12.799
319,25.473,20.952,38.829,14.153,25.535,22.397,16.174,12.479,13.595,14.726,13.631,13.488,19.164,20.147,15.002,11.499,19.467,10.606,10.515,11.223,12.058,12.631,11.469,11.350,13.042,16.121,12.115,12.355,11.295,10.944,13.306,18.071,10.662,12.956
320,25.928,20.721,38.853,14.584,25.477,22.338,15.877,12.254,13.633,14.384,13.416,13.527,19.206,20.185,15.084,11.436,19.077,10.635,10.515,11.125,11.971,12.634,11.480,11.413,12.981,15.767,12.129,12.474,11.272,10.914,13.367,18.026,10.636,12.997
321,24.574,20.671,39.114,14.357,25.532,22.305,15.619,12.118,13.586,14.340,13.369,13.144,19.082,20.296,15.121,11.556,18.673,10.561,10.426,11.272,12.091,12.619,11.453,11.469,12.953,15.572,12.127,12.153,11.207,10.849,13.262,18.078,10.605,12.940
322,23.498,20.455,38.979,13.834,25.562,22.075,15.623,12.285,13.705,14.202,13.471,12.911,19.181,19.877,15.070,11.493,18.281,10.569,10.304,11.098,11.999,12.704,11.502,11.416,12.946,15.462,12.155,11.849,11.209,10.867,13.222,18.028,10.477,12.888
323,22.473,20.304,39.266,13.265,25.902,22.305,16.836,13.062,13.600,14.712,13.489,12.642,19.128,19.802,14.912,11.477,18.617,10.551,10.312,10.943,12.066,12.703,11.565,11.501,12.953,15.454,12.191,11.691,11.247,10.813,13.356,18.091,10.464,12.924
324,21.733,20.281,39.525,12.931,25.909,22.182,17.436,13.690,13.387,14.808,13.293,12.370,18.995,20.434,14.902,11.475,18.513,10.546,10.223,10.804,11.981,12.655,11.602,11.359,12.981,15.644,12.028,11.487,11.226,10.799,13.350,17.976,10.336,12.891
325,20.940,20.089,39.406,12.801,25.769,22.177,17.603,14.019,13.254,14.535,13.395,12.139,18.812,19.015,14.519,11.432,17.753,10.504,10.178,10.751,12.017,12.694,11.453,11.431,12.912,15.418,12.226,11.448,11.253,10.828,13.312,18.048,10.245,12.914
326,20.234,19.977,39.606,12.480,25.493,22.298,17.378,14.060,13.248,14.296,13.323,11.941,18.822,18.909,14.326,11.455,17.714,10.439,10.145,10.653,11.897,12.792,11.443,11.394,12.961,15.251,12.056,11.404,11.184,10.779,13.213,17.949,10.269,12.876
327,19.770,19.939,39.276,12.457,25.002,22.325,17.424,13.905,12.995,14.340,13.262,11.834,18.858,19.136,14.593,11.459,18.136,10.367,10.070,10.528,11.940,12.722,11.451,11.435,13.007,14.956,12.689,11.340,11.226,10.829,13.327,18.013,10.232,12.711
328,19.207,19.816,39.717,12.401,24.710,22.134,17.386,14.059,12.971,14.913,13.513,11.652,19.100,19.497,14.514,11.438,19.305,10.344,10.084,10.487,11.880,12.751,11.529,11.375,12.970,15.018,12.624,11.324,11.153,10.834,13.294,17.915,10.349,12.813
329,18.760,19.616,39.672,12.401,25.191,22.285,17.179,13.914,13.124,14.720,13.677,11.453,19.141,19.599,14.265,11.531,19.269,10.277,10.134,10.487,11.906,12.684,11.516,11.427,12.966,15.195,12.468,11.148,11.177,10.827,13.367,17.897,10.260,12.853
330,18.343,19.565,39.834,12.301,25.395,22.209,17.259,13.811,13.075,14.980,13.521,11.398,18.992,18.441,13.644,11.541,18.768,10.294,9.997,10.347,11.876,12.653,11.537,11.389,13.002,15.318,12.207,11.387,11.174,10.859,13.286,17.927,10.219,12.718
331,17.893,19.457,39.967,12.390,25.869,22.219,16.912,14.040,13.042,15.178,13.369,11.325,19.158,18.661,13.660,11.432,19.116,10.280,10.039,10.336,11.899,12.720,11.520,11.411,12.990,15.192,12.169,11.326,11.189,10.819,13.184,18.043,10.300,12.781
332,17.559,19.632,39.777,12.260,25.476,22.151,17.190,13.897,12.951,15.010,13.348,11.178,18.953,18.813,13.719,11.364,18.697,10.276,9.958,10.487,11.970,12.789,11.508,11.411,13.061,15.297,12.273,11.278,11.167,10.796,13.318,17.954,10.210,12.757
333,17.248,19.972,39.855,12.278,25.515,22.225,18.241,13.674,12.967,14.992,13.112,11.062,18.911,18.590,13.753,11.527,17.978,10.354,9.894,11.008,11.889,12.662,11.443,11.439,13.020,15.374,12.473,11.241,11.198,10.737,13.315,18.093,10.269,12.710
334,17.055,20.105,39.743,12.242,25.690,22.278,20.036,13.364,12.754,15.224,12.848,11.012,18.704,17.314,13.444,11.402,17.446,10.241,10.078,11.019,11.886,12.735,11.453,11.435,13.062,15.105,12.306,11.246,11.170,10.795,13.210,18.019,10.267,12.748
335,16.623,20.040,40.005,12.561,26.238,22.316,19.279,13.140,12.566,15.800,12.795,10.858,18.871,17.169,13.698,11.444,17.400,10.235,10.145,10.898,11.860,12.660,11.525,11.471,13.003,14.895,12.155,11.277,11.211,10.784,13.286,18.004,10.161,12.600
336,16.399,19.813,39.815,12.658,26.013,22.207,18.607,12.876,12.551,16.624,12.966,10.903,18.652,16.906,13.374,11.406,17.458,10.182,10.003,10.864,11.971,12.617,11.459,11.420,12.916,14.628,12.042,11.385,11.225,10.791,13.385,18.007,10.188,12.630
337,16.323,19.988,39.717,12.490,26.134,22.392,18.680,12.860,12.746,17.465,13.030,10.848,18.752,17.100,13.305,11.440,18.220,10.270,10.045,10.849,12.029,13.869,12.302,11.499,13.123,14.985,12.165,11.430,11.193,10.772,14.388,17.903,10.208,12.563
338,16.098,20.031,39.641,12.395,26.049,22.276,18.542,12.944,12.734,17.536,13.165,10.742,18.699,17.029,13.279,11.489,18.320,10.230,9.997,11.087,11.990,14.265,12.680,11.530,13.142,14.769,12.085,11.360,11.230,10.831,14.808,17.901,10.263,12.627
339,15.900,19.951,39.423,12.383,25.712,22.320,18.081,12.816,12.633,17.315,13.112,10.675,18.786,17.377,13.309,11.384,18.390,10.157,9.981,10.925,11.928,13.744,12.192,11.479,12.976,14.654,12.071,11.368,11.207,10.711,14.207,17.940,10.179,12.532
340,15.781,19.793,39.470,12.301,25.255,22.338,18.309,12.976,12.370,17.416,13.331,10.637,18.665,16.599,12.972,11.398,18.153,10.193,9.961,10.728,11.972,13.328,11.822,11.443,13.049,14.497,12.061,11.416,11.188,10.857,13.910,18.023,10.183,12.566
341,15.595,19.537,39.105,12.546,24.961,22.417,17.901,12.851,12.290,16.964,13.281,12.220,18.685,16.684,12.795,11.406,18.082,10.109,10.067,10.781,11.968,13.146,11.686,11.521,13.066,14.377,12.066,11.438,11.170,10.805,13.563,17.812,10.287,12.533
342,18.764,19.520,39.238,12.722,25.413,22.258,17.394,12.916,12.514,16.479,13.046,16.314,18.674,17.572,13.107,11.402,18.828,10.299,10.184,10.989,11.957,13.091,11.622,11.439,12.941,14.800,12.092,11.823,11.261,10.820,13.344,17.906,10.826,12.582
343,20.898,19.324,39.128,12.640,24.983,22.394,16.906,13.583,12.918,15.928,12.952,16.709,18.284,16.831,13.065,11.432,18.518,10.431,10.181,10.928,11.990,12.907,11.571,11.345,12.976,15.410,12.054,12.041,11.189,10.821,13.391,17.841,10.850,12.579
344,19.886,19.339,39.268,12.332,24.301,22.119,16.503,14.165,13.034,15.485,12.838,16.084,18.247,16.118,12.847,11.442,18.119,10.284,10.156,10.804,11.954,12.837,11.569,11.403,12.851,15.067,12.096,11.842,11.239,10.735,13.402,17.704,10.563,12.526
345,18.888,19.177,38.798,12.357,24.028,22.205,16.227,14.126,12.814,15.148,12.576,15.447,18.170,16.379,12.805,11.537,18.254,10.173,10.084,10.585,11.858,12.830,11.500,11.381,12.966,14.879,11.967,11.596,11.235,10.846,13.382,17.570,10.525,12.538
346,18.066,19.076,38.943,12.273,23.494,22.235,15.890,14.064,12.772,14.838,12.821,14.992,17.962,15.822,12.574,11.384,17.709,10.105,10.039,10.672,11.787,12.813,11.559,11.714,12.997,14.682,11.995,11.329,11.133,10.784,13.353,17.599,10.523,12.415
347,19.874,19.171,39.097,13.089,23.430,22.293,15.588,14.113,12.845,14.709,12.648,15.159,17.634,16.434,12.828,11.432,17.337,10.192,10.128,10.966,11.900,12.969,11.606,11.829,12.943,14.746,12.125,11.596,11.130,10.827,13.382,17.546,10.675,12.465
348,20.845,18.955,39.067,13.316,23.283,22.290,15.397,14.057,13.078,14.523,12.625,15.512,17.550,16.183,12.784,11.461,17.477,10.252,10.248,11.162,11.827,13.017,11.792,11.794,12.907,14.487,11.995,11.937,11.235,10.740,13.566,17.476,10.770,12.565
349,23.895,18.995,39.257,14.094,23.724,22.161,15.088,14.017,12.816,14.290,12.823,15.913,17.500,16.617,12.784,11.396,17.131,10.258,10.298,11.106,11.898,12.835,11.692,11.627,13.095,14.677,11.988,12.097,11.225,10.805,13.466,17.472,10.799,12.459
350,23.606,19.008,39.423,13.903,24.351,22.313,15.046,14.184,12.607,14.518,12.787,15.686,17.270,15.782,12.460,11.448,17.470,10.260,10.209,11.275,11.934,12.878,11.602,11.513,12.943,14.903,12.021,12.027,11.258,10.827,13.379,17.660,10.649,12.453
351,22.177,18.876,39.097,13.355,23.668,22.149,14.809,14.052,12.478,14.789,12.684,15.377,17.092,14.918,12.226,11.479,17.206,10.194,10.092,10.992,11.949,12.725,11.524,11.491,12.956,15.038,12.007,11.754,11.388,10.742,13.324,17.391,10.517,12.375
352,20.884,18.869,38.793,12.934,23.247,22.301,14.715,13.787,12.455,14.691,12.610,14.672,17.015,15.236,12.421,11.335,16.956,10.190,10.053,10.747,11.790,12.639,11.441,11.420,12.956,14.762,12.624,11.530,11.312,10.725,13.359,17.207,10.455,12.388
353,20.145,18.917,38.527,12.577,22.244,22.247,14.671,13.622,12.432,14.364,12.561,14.420,16.816,15.142,12.226,11.434,16.913,10.085,10.070,10.728,11.853,12.704,11.504,11.475,12.971,14.367,13.002,11.368,11.251,10.822,13.399,17.203,10.442,12.218
354,19.220,18.715,38.608,12.457,21.754,22.111,14.500,13.596,12.385,14.286,12.359,14.061,16.859,14.550,12.147,11.527,16.506,10.116,10.025,10.562,11.897,12.668,11.453,11.403,12.981,14.344,12.704,11.338,11.228,10.645,13.300,17.009,10.360,12.180
355,18.537,18.747,38.356,12.304,21.646,22.195,14.318,13.655,12.344,14.062,12.340,13.767,16.582,15.314,12.293,11.380,16.186,10.077,10.047,10.581,11.864,12.631,11.531,11.401,12.877,14.136,12.722,11.282,11.205,10.696,13.303,16.801,10.291,12.041
356,17.967,18.729,38.506,12.232,21.688,22.177,14.321,13.413,12.290,13.889,12.321,13.714,16.418,15.033,12.372,11.414,15.443,10.038,10.047,10.411,11.782,12.686,11.496,11.440,12.990,14.182,12.595,11.307,11.170,10.650,13.274,16.728,10.183,11.992
357,17.569,18.619,38.477,12.309,21.750,22.296,14.216,13.246,12.246,13.771,12.281,13.441,16.023,14.352,12.105,11.311,15.090,10.070,10.075,10.366,11.798,12.684,11.502,11.456,13.017,13.908,12.388,11.246,11.084,10.733,13.359,16.522,10.196,11.961
358,17.224,18.407,37.893,12.273,21.924,22.210,14.285,13.153,12.424,13.613,12.308,13.230,15.822,13.940,11.995,11.370,15.155,10.062,9.969,10.385,11.777,12.682,11.449,11.366,12.917,13.756,12.325,11.185,11.168,10.673,13.143,16.462,10.185,11.935
359,16.831,18.560,38.147,12.199,21.827,22.200,14.233,13.003,12.437,13.624,12.325,13.000,15.832,14.635,12.009,11.384,15.809,10.030,10.064,10.374,11.762,12.663,11.486,11.375,12.892,13.715,12.118,11.216,11.161,10.725,13.064,16.473,10.183,11.988
360,16.569,18.540,37.926,12.224,22.373,22.169,14.899,13.358,12.591,13.511,12.644,12.920,16.158,15.234,12.233,11.420,16.632,10.077,9.953,10.336,11.742,13.204,12.198,11.405,12.963,14.228,12.172,11.312,11.079,10.691,13.496,16.548,10.179,12.082
361,16.196,18.489,37.577,12.217,21.899,22.083,15.150,13.285,12.330,13.633,12.405,12.708,15.960,14.650,12.140,11.545,16.237,10.055,9.925,10.343,11.774,13.036,12.329,11.430,13.000,13.985,12.056,11.253,11.209,10.688,13.335,16.290,10.172,11.988
362,16.112,18.668,37.762,12.640,21.746,22.298,15.655,13.466,12.546,14.320,12.428,12.650,15.697,14.220,12.109,11.451,16.424,10.082,10.036,10.491,11.809,14.837,12.706,11.415,13.120,14.146,12.104,11.263,11.116,10.677,14.598,16.372,10.150,11.934
363,15.953,18.665,37.689,12.656,21.326,22.281,15.674,13.275,12.525,14.634,12.515,12.538,15.474,14.956,12.105,11.352,16.063,10.006,10.000,10.566,11.859,15.399,12.629,11.450,13.177,14.200,12.035,11.314,11.193,10.581,14.886,16.441,10.216,11.829
364,15.694,18.631,37.380,12.408,20.876,22.109,15.375,13.157,12.501,14.378,12.397,12.413,15.367,14.659,11.914,11.396,16.094,10.049,9.997,10.694,11.790,14.768,12.220,11.426,13.090,14.023,12.066,11.280,11.242,10.668,14.335,16.298,10.274,11.918
365,15.610,18.504,36.914,12.441,20.650,22.230,15.194,12.863,12.237,14.103,12.375,12.233,15.185,14.018,11.863,11.374,15.470,9.991,9.972,10.434,11.765,14.162,11.963,11.423,13.095,13.815,12.094,11.160,11.093,10.686,13.770,16.089,10.203,11.716
366,15.410,18.484,36.622,12.235,20.323,22.257,14.786,12.622,12.103,13.996,12.287,12.163,14.947,13.744,11.684,11.455,14.748,9.936,10.050,10.347,11.692,13.698,11.892,11.349,13.003,13.562,13.106,11.202,11.081,10.666,13.434,15.901,10.199,11.662
367,15.244,18.487,36.874,12.281,20.482,22.081,14.851,12.447,12.083,13.834,12.255,12.048,14.674,13.610,11.851,11.426,14.065,9.993,9.955,10.355,11.663,13.330,11.676,11.320,12.978,13.546,13.746,11.183,11.056,10.615,13.397,15.718,10.181,11.651
368,15.093,18.380,36.266,12.704,21.098,22.139,14.585,12.258,12.122,13.693,12.137,12.064,14.502,14.312,11.998,11.358,14.182,9.948,9.905,10.547,11.674,13.153,11.608,11.403,13.000,13.790,13.287,11.273,11.142,10.651,13.429,15.974,10.205,11.647
369,16.243,18.413,36.268,13.554,21.087,22.099,14.560,12.095,11.915,13.584,12.091,12.898,14.432,14.163,11.940,11.329,14.024,10.037,10.047,10.936,11.707,13.046,11.522,11.396,12.990,13.856,12.880,11.582,11.121,10.735,13.224,16.101,10.419,11.659
370,19.441,18.732,36.188,14.740,22.139,22.295,14.553,12.331,12.266,13.549,12.367,15.227,14.987,14.808,12.947,11.475,13.499,10.748,10.223,11.343,11.737,13.048,11.610,11.457,13.091,14.482,12.642,12.555,11.189,10.763,13.405,16.446,11.150,11.967
371,18.844,18.596,35.734,14.128,22.581,22.293,14.458,12.151,12.359,13.533,12.278,14.967,15.001,14.490,12.737,11.352,12.995,10.737,10.056,11.306,11.686,12.856,11.504,12.723,13.066,14.421,12.398,12.484,11.189,10.761,13.172,16.313,11.091,12.127
372,18.010,18.536,35.553,13.459,21.920,22.065,14.386,12.043,12.264,13.382,12.211,14.488,14.698,13.971,12.563,11.410,12.872,10.615,10.142,11.200,11.704,12.851,11.500,12.666,12.975,14.200,12.198,12.256,11.147,10.778,13.201,16.132,11.196,11.985
373,17.297,18.468,34.808,13.474,21.148,22.371,14.263,11.967,12.316,13.417,12.266,14.022,14.479,13.815,12.356,11.343,13.068,10.440,10.195,11.192,11.646,12.890,11.559,12.257,12.949,13.933,12.219,12.173,11.065,10.745,13.166,15.884,11.044,11.915
374,19.694,18.652,34.960,13.931,21.220,22.114,14.248,12.022,12.320,13.377,12.181,14.394,14.320,14.407,12.435,11.513,12.646,10.442,10.209,11.234,11.645,12.782,11.506,12.046,13.022,13.992,12.129,12.394,11.089,10.725,13.242,15.987,11.051,11.929
375,23.449,19.157,35.076,14.054,21.791,22.184,14.171,12.490,12.432,13.358,12.278,15.188,15.024,14.232,12.647,11.412,12.368,10.756,10.304,11.713,11.760,12.696,11.565,11.744,12.875,14.441,12.198,13.212,11.139,10.737,13.248,16.331,11.349,12.134
376,22.431,19.895,34.784,13.561,22.720,22.126,14.125,12.571,12.444,13.338,12.365,14.900,15.704,13.947,12.888,11.499,12.249,10.852,10.404,11.713,11.783,12.729,11.490,11.585,12.993,14.282,12.127,12.891,11.177,10.796,13.277,16.446,11.205,12.104
377,24.936,21.024,34.228,13.717,23.077,22.172,14.163,12.431,12.282,13.361,12.325,14.867,16.434,13.895,12.958,11.897,12.056,11.260,10.507,11.698,11.895,12.627,11.524,11.659,13.024,14.418,12.089,12.966,11.147,10.813,13.329,16.565,11.325,12.095
378,26.522,21.531,33.413,13.533,22.954,22.184,14.000,12.385,12.343,13.286,12.144,14.520,16.478,13.728,13.035,11.838,11.993,11.345,10.538,11.725,11.743,12.718,11.459,11.544,13.007,14.841,12.181,12.698,11.112,10.842,13.394,16.558,11.287,12.101
379,25.696,21.471,32.941,13.099,22.943,22.182,14.021,12.075,12.361,13.236,12.234,14.173,16.413,13.586,12.835,11.703,11.898,11.186,10.323,11.713,11.816,12.754,11.467,11.503,12.932,14.956,12.536,12.280,11.112,10.830,13.286,16.519,10.806,12.057
380,25.113,21.737,32.986,12.901,22.635,22.224,13.972,11.941,12.246,13.205,12.177,13.825,16.213,13.247,12.642,11.648,11.857,11.030,10.276,11.770,11.747,12.784,11.490,11.436,12.872,14.869,14.344,11.964,11.149,10.790,13.306,16.415,10.592,12.048
381,24.450,21.548,33.005,12.638,22.465,22.209,13.988,11.828,12.336,13.124,12.363,13.684,16.735,13.169,12.558,11.717,11.709,10.997,10.220,11.917,11.740,12.768,11.496,11.440,13.027,15.167,14.148,11.669,11.149,10.742,13.259,16.388,10.642,12.042
382,26.075,21.861,33.076,13.168,21.691,22.111,14.407,11.801,12.444,13.261,12.306,13.475,16.880,13.096,12.302,11.687,11.610,11.088,10.217,11.808,11.814,12.706,11.473,11.448,13.005,15.403,13.560,11.698,11.161,10.819,13.268,16.372,10.715,12.150
383,25.362,21.593,32.976,13.166,21.280,22.349,14.847,12.803,12.277,13.114,12.141,13.217,16.414,12.984,12.279,11.592,11.668,10.984,10.351,11.834,11.904,12.696,11.549,11.514,12.895,15.477,13.532,11.601,11.109,10.729,13.184,16.208,10.609,12.147
384,23.865,21.973,33.658,12.844,20.809,22.078,14.993,13.353,12.245,13.152,12.120,12.997,16.100,12.995,12.386,11.618,11.571,10.852,10.173,11.687,11.910,12.727,11.527,11.393,12.826,15.397,13.268,11.489,11.086,10.833,13.216,16.031,10.570,12.088
385,24.203,21.769,33.967,13.092,21.332,22.111,14.950,13.560,12.178,13.127,12.165,13.758,15.949,13.029,12.516,11.556,11.458,10.988,10.334,11.713,11.839,12.694,11.475,11.389,12.880,15.536,12.979,11.621,11.082,10.757,13.262,16.164,10.638,12.160
386,24.055,21.304,33.862,13.536,22.398,22.026,14.601,13.509,12.266,13.168,12.137,14.333,15.767,13.136,12.444,11.489,11.540,10.968,10.220,11.668,11.844,12.723,11.363,11.416,12.897,15.344,13.144,11.806,11.037,10.798,13.125,16.466,10.589,12.202
387,26.240,22.804,33.523,15.148,22.455,22.190,14.532,13.223,12.091,13.106,12.150,14.056,16.066,13.633,12.807,11.547,11.460,11.267,10.326,11.857,11.889,12.708,11.424,11.411,12.905,15.374,13.591,12.555,11.179,10.839,13.254,16.614,10.483,12.172
388,26.407,23.448,33.245,15.472,22.283,22.179,14.337,12.944,12.106,13.099,12.177,13.731,16.524,13.735,13.144,11.582,11.467,11.491,10.429,12.008,11.873,12.596,11.451,11.436,12.992,15.105,13.414,12.776,11.361,10.881,13.213,16.504,10.424,12.180
389,25.774,23.488,32.461,15.138,21.658,22.217,14.358,12.771,12.010,13.024,12.312,13.448,16.286,13.417,12.744,11.475,11.506,11.447,10.563,11.811,11.918,12.715,11.447,11.358,12.840,14.810,12.951,12.722,11.204,10.897,13.155,16.185,10.455,12.222
390,27.130,23.467,32.088,15.691,21.315,22.189,14.984,12.587,11.961,13.122,12.243,13.272,16.105,13.269,12.700,11.404,11.479,11.425,10.786,11.909,11.880,12.734,11.443,11.474,12.961,15.208,12.569,12.711,11.182,10.968,13.117,16.199,10.519,12.236
391,25.784,23.003,31.525,15.117,20.735,22.038,15.261,12.300,11.896,13.059,12.163,12.997,15.858,13.040,12.426,11.483,11.346,11.187,10.838,11.800,11.837,12.716,11.533,11.975,13.066,14.941,12.496,12.317,11.121,10.935,13.277,15.927,10.470,12.122
392,24.161,22.624,31.076,15.429,19.940,22.288,15.138,12.107,11.817,13.058,12.108,12.842,15.434,12.947,12.188,11.461,11.453,11.025,10.749,11.732,11.771,12.591,11.427,12.449,12.924,14.610,12.311,12.299,11.123,10.939,13.370,15.796,10.558,12.074
393,22.893,22.095,31.563,15.270,20.586,22.104,14.919,11.951,11.891,13.117,12.179,12.667,15.235,13.376,12.133,11.400,11.932,10.775,10.691,11.691,11.737,12.584,11.496,12.261,12.887,14.495,12.193,12.160,11.165,10.933,13.224,15.886,10.457,12.039
394,22.936,22.100,31.209,16.500,20.494,22.281,14.675,11.914,11.985,12.985,12.253,13.669,15.410,13.379,12.495,11.422,11.797,10.872,10.844,11.592,11.748,12.698,11.406,12.001,12.924,14.536,12.664,12.472,11.130,10.985,13.190,15.845,10.565,12.063
395,22.394,22.125,30.774,16.579,20.702,22.126,14.528,11.811,12.052,13.103,12.253,14.020,15.600,13.704,12.744,11.517,11.625,10.749,10.838,11.570,11.684,12.679,11.473,11.738,12.965,14.723,13.019,12.492,11.114,10.939,13.131,15.839,10.598,11.979
396,21.496,21.936,30.347,15.997,21.260,22.075,14.442,11.736,12.240,12.959,12.357,13.613,15.357,13.392,12.356,11.408,11.494,10.697,10.794,11.562,11.762,12.603,11.414,11.629,12.939,14.541,13.398,12.357,11.135,10.955,13.160,15.884,10.534,11.989
397,21.071,21.700,29.791,15.929,21.020,22.255,14.306,11.614,12.351,13.090,12.127,13.341,15.272,13.098,12.179,11.503,11.516,10.603,10.869,11.558,11.734,12.662,11.525,11.510,12.905,14.336,13.071,12.343,11.126,10.975,13.149,15.817,10.355,11.927
398,22.474,21.947,29.166,17.406,20.279,22.162,14.353,11.617,12.302,12.989,12.169,13.664,14.900,13.071,12.198,11.440,11.450,10.632,11.084,11.513,11.903,12.636,11.390,11.606,12.807,14.372,12.807,12.584,11.147,10.925,13.248,15.566,10.446,11.801
399,24.388,22.525,29.238,18.776,20.121,22.132,14.219,11.458,12.369,12.938,12.143,13.808,14.936,13.515,12.570,11.444,11.479,11.005,11.223,11.789,11.865,12.579,11.406,11.860,12.921,14.577,12.584,12.813,11.161,10.996,13.169,15.520,10.808,11.908
400,24.390,23.292,29.031,18.360,19.743,22.083,14.127,11.545,12.498,12.997,12.091,13.722,15.288,13.590,13.058,11.408,11.458,11.314,11.370,11.694,11.847,12.625,11.455,11.745,12.905,14.508,12.424,12.907,11.193,11.055,13.155,15.515,10.691,11.967
401,23.189,24.073,28.684,17.827,20.348,22.220,14.058,11.437,12.485,12.947,12.228,13.464,15.737,13.744,13.298,11.519,11.615,11.280,11.262,11.581,11.782,12.481,11.490,11.706,12.946,14.392,12.252,12.353,11.172,11.045,13.289,15.501,10.689,11.962
402,21.917,24.195,28.665,17.367,21.050,22.127,14.000,11.356,12.501,13.123,12.154,13.159,16.034,13.973,13.184,11.483,11.889,11.255,11.401,11.468,11.808,12.524,11.406,11.576,12.867,14.133,12.268,12.221,11.077,10.983,13.149,15.704,10.653,11.941
403,21.098,24.220,28.017,16.181,21.036,22.126,14.001,11.367,12.372,13.397,12.234,13.027,16.117,13.728,13.335,11.475,11.852,11.320,11.396,11.525,11.717,12.680,11.425,11.501,12.958,14.021,12.600,12.138,11.156,11.073,13.210,16.013,10.565,11.853
404,20.227,23.667,27.824,15.189,20.688,22.210,14.033,11.353,12.822,13.251,12.143,12.703,15.918,13.868,13.388,11.414,11.835,11.119,11.217,11.453,11.749,12.582,11.412,11.396,12.873,13.787,12.513,11.878,11.119,11.030,13.236,15.708,10.406,11.888
405,19.417,23.945,29.200,14.258,20.746,22.132,13.935,11.369,13.191,13.188,12.323,12.553,16.030,14.392,13.728,11.349,11.993,10.901,11.025,11.332,11.931,12.689,11.431,11.463,12.902,14.079,12.216,11.730,11.111,10.959,13.309,15.582,10.355,11.953
406,21.424,24.785,29.800,16.339,21.339,22.141,13.977,11.450,13.346,13.165,12.240,13.292,16.614,14.563,14.177,11.416,11.862,11.146,11.123,11.442,12.017,12.589,11.549,11.345,12.921,14.264,12.325,12.048,11.189,11.108,13.268,15.707,10.574,12.066
407,23.435,25.325,29.121,17.355,21.118,22.118,14.126,11.418,13.347,13.224,12.435,14.008,16.705,14.653,14.342,11.432,11.780,11.426,11.064,11.875,11.951,12.627,11.451,11.375,12.992,14.531,12.318,12.572,11.195,11.202,13.204,15.765,10.907,12.017
408,22.310,24.693,28.413,16.316,21.543,22.209,14.085,11.417,13.354,13.182,12.403,13.583,16.624,14.657,14.472,11.547,11.918,11.310,10.883,11.604,11.908,12.560,11.524,11.389,12.912,14.218,12.174,12.239,11.167,11.152,13.274,15.879,10.947,12.039
409,21.220,24.995,28.228,15.987,22.107,22.141,14.034,11.232,13.263,13.166,12.462,13.331,16.944,14.956,14.779,11.493,11.937,11.134,10.958,11.419,11.957,12.600,11.486,11.359,12.895,14.026,12.169,12.053,11.165,11.050,13.259,16.022,10.971,11.988
410,21.213,27.115,28.038,17.620,22.488,22.136,13.939,11.318,13.346,13.139,12.399,13.416,17.011,14.797,14.879,11.402,11.729,11.681,11.070,11.645,12.049,12.536,11.396,11.403,12.850,13.718,12.219,12.399,11.302,11.287,13.187,16.238,11.408,12.077
411,21.058,27.661,27.713,17.372,22.769,22.224,13.908,11.275,13.377,13.163,12.260,13.503,16.804,14.864,14.960,11.483,11.702,12.038,11.067,11.766,11.925,12.560,11.429,11.424,13.025,13.703,12.155,12.463,11.404,11.389,13.315,16.276,11.468,12.015
412,25.372,28.957,28.147,16.773,22.739,22.066,14.146,11.326,13.279,13.114,12.257,13.152,16.965,15.145,15.079,11.450,11.562,12.358,11.295,12.049,11.950,12.692,11.522,11.428,12.897,13.764,12.151,12.389,11.440,11.569,13.277,16.520,11.298,12.282
413,25.158,29.308,28.976,15.987,22.321,22.313,14.619,12.011,13.305,13.144,12.234,12.881,16.886,14.505,15.000,11.451,11.506,12.278,11.301,11.913,11.995,12.655,11.349,11.437,12.973,14.074,12.235,12.129,11.330,11.569,13.245,16.276,11.079,12.263
414,23.647,28.907,28.727,14.987,22.343,22.108,14.910,12.188,13.227,13.036,12.295,12.653,17.005,14.160,14.628,11.477,11.550,11.896,10.983,11.604,12.012,12.658,11.396,11.462,12.909,13.756,12.108,11.903,11.333,11.421,13.338,16.254,10.991,12.184
415,23.278,28.963,28.449,14.679,21.945,22.162,14.736,12.008,13.336,13.080,12.321,12.842,16.888,14.102,14.670,11.408,11.462,11.603,10.841,11.555,11.948,12.581,11.496,11.407,12.954,13.700,12.019,11.795,11.302,11.350,13.265,16.341,10.960,12.077
416,25.956,28.832,28.480,15.304,22.107,22.109,14.556,11.841,13.295,13.064,12.289,13.842,16.896,14.537,14.879,11.430,11.557,11.765,10.836,11.702,11.921,12.588,11.433,11.610,12.890,13.756,12.132,12.146,11.374,11.461,13.306,16.426,11.342,12.224
