 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24
305,65.692,58.628,59.561,70.867,89.801,64.823,65.916,62.414,60.138,65.885,70.427,82.682,81.877,71.364,91.920,74.421,62.972,56.781,67.168,60.297,54.161,65.027,71.174,72.733
306,65.655,58.973,59.875,70.476,88.485,64.985,65.463,62.139,59.569,65.759,70.788,82.508,81.846,71.211,93.761,74.389,62.992,56.605,66.935,60.133,54.116,65.123,70.765,72.438
307,65.468,58.741,59.757,70.658,88.315,64.759,65.656,62.279,59.747,65.748,70.373,82.158,81.853,71.205,91.732,74.059,62.680,56.543,67.367,59.937,54.001,65.397,70.846,72.096
308,65.348,58.969,59.383,70.487,89.620,64.772,65.704,62.493,61.074,66.089,70.560,82.901,81.538,71.512,93.582,74.408,62.961,56.798,66.863,60.322,54.006,65.175,70.972,72.663
309,65.561,58.821,59.517,70.240,90.174,64.962,65.969,62.307,61.951,65.446,70.444,82.930,82.081,70.890,93.098,74.577,62.602,56.870,67.747,60.245,53.976,65.285,70.916,72.581
310,65.483,58.897,60.028,70.584,89.138,65.026,65.691,62.274,61.438,65.836,70.153,82.996,82.408,71.192,94.134,74.713,62.872,56.731,67.340,60.769,54.099,65.287,70.482,72.911
311,65.770,59.112,59.735,70.516,89.925,64.978,66.017,62.449,60.857,66.344,70.953,82.830,81.884,71.205,94.929,74.121,63.184,56.416,67.407,59.906,54.187,64.981,71.378,72.276
312,65.617,59.033,59.956,70.744,89.869,65.025,65.586,62.172,60.126,65.680,70.420,82.489,81.530,71.454,95.595,74.094,62.642,56.771,66.921,59.986,54.094,64.917,70.146,72.487
313,65.692,58.957,59.670,70.038,89.405,64.866,65.576,62.097,59.731,65.656,69.933,82.605,81.530,71.147,98.351,74.037,62.790,56.674,67.170,60.094,54.082,65.116,71.048,71.766
314,65.560,58.792,59.424,70.064,90.724,64.992,66.051,62.245,59.450,65.803,71.020,82.468,82.168,71.387,96.822,74.797,62.663,56.685,67.340,59.955,53.906,65.050,71.056,72.342
315,65.386,59.151,59.380,70.051,89.383,64.538,65.885,62.101,58.672,65.491,71.635,82.640,82.221,71.534,95.340,74.445,62.746,56.749,67.225,60.643,54.022,65.541,70.513,72.309
316,65.464,58.849,59.153,70.242,90.797,64.813,65.537,62.036,58.824,65.624,70.267,81.989,81.554,71.243,92.327,74.161,62.696,56.634,67.230,60.038,53.811,65.134,69.992,72.834
317,65.431,58.695,59.894,70.867,88.595,64.605,65.585,61.998,58.606,65.167,70.430,82.047,81.374,70.988,90.870,74.232,62.959,56.639,67.261,60.301,53.935,65.157,70.790,71.995
318,65.580,58.694,59.978,70.591,88.491,64.747,65.834,62.237,58.217,65.232,70.598,82.467,81.445,70.833,91.474,74.076,62.833,56.783,66.928,60.524,53.908,64.899,70.661,72.342
319,65.419,58.892,59.495,70.271,88.749,64.544,65.904,61.710,58.210,65.483,70.454,82.576,81.920,70.939,92.373,74.433,63.035,56.502,67.751,60.010,53.956,64.957,70.644,72.112
320,65.311,58.847,59.695,70.693,87.765,64.500,66.007,61.892,58.309,65.289,70.711,82.294,81.619,71.325,93.784,74.319,62.867,56.816,67.037,59.510,54.147,64.998,70.697,71.707
321,65.087,58.587,59.302,70.304,89.946,64.948,65.342,62.303,57.973,65.288,70.346,81.820,81.978,71.280,92.388,74.523,63.022,56.587,66.993,59.836,53.920,64.958,70.681,71.159
322,65.284,58.712,59.704,70.202,88.963,64.842,65.318,61.687,57.603,65.340,70.351,82.003,81.827,70.941,90.758,76.607,63.094,56.441,66.960,59.892,53.835,65.079,70.602,72.054
323,65.444,59.059,59.782,70.291,87.863,64.615,65.533,61.906,59.071,65.225,71.096,81.923,82.161,70.770,93.203,76.695,62.698,56.593,66.877,60.094,53.895,64.626,70.196,72.311
324,65.714,58.981,59.645,70.678,89.487,65.187,65.636,62.142,60.722,65.773,70.872,82.196,81.661,70.863,95.029,75.490,63.106,56.683,67.439,60.371,53.970,64.586,70.882,72.009
325,65.454,58.947,59.187,69.860,88.972,64.967,65.055,62.433,61.215,65.888,70.553,81.968,82.219,70.899,94.974,75.210,62.931,56.465,67.253,59.867,54.031,65.180,70.420,72.190
326,65.563,58.658,59.393,70.424,88.812,65.178,65.752,62.246,60.760,65.681,70.741,81.915,82.011,70.876,96.173,74.450,62.847,56.591,66.833,60.503,54.155,64.924,71.003,72.831
327,65.221,59.003,59.221,70.589,90.069,64.987,65.429,61.956,60.484,65.825,71.040,82.462,82.313,70.892,95.354,74.931,63.060,56.536,67.207,59.028,54.044,64.737,70.754,71.632
328,65.444,58.407,59.312,70.600,89.445,64.910,65.480,62.051,59.567,65.515,70.610,82.215,81.709,70.899,97.001,74.646,63.143,56.971,67.558,59.636,53.970,64.287,70.216,71.843
329,65.198,58.827,59.411,70.440,90.411,64.930,65.168,62.495,59.438,65.334,70.316,82.167,81.579,70.513,95.605,74.777,62.780,56.831,67.509,60.437,53.920,64.716,70.479,72.124
330,65.570,58.887,59.449,69.991,88.681,64.691,65.655,61.889,59.001,65.594,71.519,82.331,81.487,71.089,93.870,74.362,62.938,56.523,66.528,60.070,53.912,65.044,70.067,71.752
331,65.164,58.759,59.782,70.309,87.952,64.920,65.205,62.298,58.538,65.195,69.701,82.031,81.443,71.834,90.876,73.891,62.588,56.671,67.054,59.717,53.807,64.625,70.118,72.178
332,65.266,58.689,59.953,69.587,88.828,64.667,65.320,62.221,58.336,65.388,69.807,81.968,81.837,71.300,91.687,74.153,62.488,56.622,66.826,59.713,53.786,64.669,70.417,71.529
333,65.281,58.514,60.741,70.053,87.108,64.891,65.518,62.197,58.257,65.385,69.933,82.331,81.454,71.213,92.182,74.121,62.592,56.709,66.684,59.622,53.864,64.669,69.860,71.602
334,65.098,58.556,59.766,69.887,88.835,64.535,65.682,61.895,58.040,65.171,70.558,82.378,81.451,71.042,93.032,74.334,62.829,56.533,66.954,60.056,53.911,64.390,70.499,71.642
335,65.290,58.391,60.081,70.011,88.212,64.499,65.624,61.912,57.946,65.073,70.291,82.126,80.880,71.031,97.875,74.488,62.921,56.440,67.314,60.105,53.605,64.960,70.353,72.304
336,65.252,58.904,59.464,70.082,89.029,64.620,65.299,62.283,57.856,65.470,70.321,82.142,81.569,71.047,100.344,74.225,62.795,56.706,66.853,59.948,53.798,64.923,70.000,72.033
337,65.458,58.808,59.240,69.838,89.405,64.699,65.964,62.225,57.942,65.300,70.528,82.493,81.521,70.934,100.809,74.381,62.460,56.252,66.754,60.154,53.889,64.908,70.627,71.496
338,65.399,58.644,59.595,70.627,91.339,64.742,64.815,62.358,58.630,65.633,70.956,82.127,81.792,71.241,102.066,74.329,62.708,56.735,67.140,59.752,53.815,64.802,70.263,71.836
339,65.323,58.634,59.611,70.429,89.912,64.510,65.889,62.257,58.938,65.018,71.393,82.288,81.789,70.972,102.933,74.215,62.762,56.803,66.968,60.668,53.851,65.034,70.532,72.745
340,65.416,58.853,60.174,70.156,87.957,64.614,65.017,61.865,58.623,65.298,70.360,82.124,80.987,70.880,104.424,74.570,62.797,56.732,66.765,60.098,53.811,64.679,70.583,71.881
341,65.111,58.747,59.349,70.307,89.759,64.525,65.345,62.185,58.724,65.447,70.193,81.527,82.008,70.989,102.558,74.151,62.885,56.666,67.051,59.937,53.697,64.761,69.994,72.070
342,65.116,58.525,59.489,70.324,88.740,64.696,65.528,62.266,58.340,65.064,70.763,82.018,81.719,70.919,103.359,74.656,63.116,56.726,67.495,59.990,53.921,64.443,69.983,72.326
343,65.247,58.808,59.296,69.967,89.977,64.662,65.467,62.375,58.171,65.435,70.286,81.893,82.150,71.333,102.604,74.228,63.222,56.906,66.946,60.385,53.587,64.913,69.364,71.768
344,65.228,58.694,59.872,70.022,89.299,64.505,65.839,62.269,58.103,65.353,70.736,81.763,81.723,71.188,103.679,74.381,63.002,56.766,67.042,60.129,54.014,64.967,70.748,72.564
345,65.019,58.914,59.523,70.176,88.810,64.615,65.791,62.653,57.668,65.103,70.138,81.942,81.785,71.131,102.394,74.445,63.086,56.993,67.093,60.028,54.067,65.123,70.658,71.731
346,65.312,58.981,59.408,70.344,90.039,64.404,65.554,62.259,57.862,65.038,70.830,81.969,82.234,70.925,103.522,74.426,62.899,56.830,67.239,60.441,53.860,64.827,70.272,72.171
347,64.956,58.711,59.539,69.564,87.476,64.317,65.142,62.214,57.631,65.115,69.765,81.994,81.069,71.382,101.131,74.614,63.187,56.615,66.939,59.671,53.763,64.669,69.944,72.412
348,64.823,58.536,59.511,69.698,88.500,64.969,65.391,62.258,57.879,65.166,69.820,81.460,81.679,70.747,98.411,76.649,62.628,56.633,67.186,60.045,53.778,64.890,70.011,72.436
349,65.097,58.843,59.748,69.902,88.790,64.700,65.202,62.628,58.013,65.433,71.306,81.696,81.592,70.927,100.089,76.638,62.902,56.726,66.960,60.147,53.960,64.820,70.759,72.354
350,65.167,59.038,59.305,69.887,88.282,64.874,65.901,62.264,57.995,65.398,70.627,81.467,82.040,71.062,99.364,75.399,62.814,56.861,66.932,59.864,53.911,64.910,70.964,71.984
351,65.138,58.575,59.452,70.367,89.023,64.463,65.161,61.833,57.686,65.220,70.437,82.298,81.397,71.189,99.999,75.461,62.721,57.054,67.102,59.773,53.996,64.974,70.605,72.105
352,65.132,58.695,59.502,69.956,87.599,64.598,65.762,62.174,57.638,65.563,69.936,82.226,81.994,71.179,100.108,75.351,62.611,56.533,67.232,59.427,54.013,64.782,70.176,72.218
353,65.440,58.818,59.093,70.289,89.234,64.393,65.513,62.555,57.993,65.530,70.148,82.079,81.994,70.716,98.391,74.320,62.938,56.729,67.537,59.958,54.022,64.851,71.017,72.810
354,65.307,58.778,60.121,70.484,88.601,64.859,65.684,62.664,58.034,65.685,71.081,82.559,82.339,71.135,95.605,74.772,63.083,56.827,67.133,60.147,53.817,64.710,70.585,72.319
355,65.546,58.946,59.215,70.329,88.077,65.278,65.689,62.382,57.891,65.132,71.479,82.707,82.418,71.240,94.716,75.144,63.522,56.546,67.532,60.294,53.956,64.980,70.451,72.468
356,65.296,58.644,59.723,70.016,89.425,64.939,65.612,62.331,58.510,65.693,70.637,82.713,81.891,71.540,91.595,75.263,62.582,56.745,66.928,60.297,54.035,64.636,70.092,72.482
357,65.408,58.764,59.336,70.276,88.764,64.712,65.776,62.707,60.915,65.956,71.133,82.994,82.121,71.556,90.061,78.839,62.945,56.539,67.468,60.238,54.056,65.064,71.314,71.967
358,65.150,58.481,59.745,70.089,88.675,65.026,65.432,62.532,62.057,66.046,70.822,82.631,81.842,71.775,89.198,77.871,62.547,56.916,67.514,60.350,53.954,64.618,70.754,72.337
359,65.336,58.912,59.576,70.538,89.272,64.935,65.853,62.336,61.337,65.775,71.022,82.779,82.339,71.318,89.203,77.664,63.124,57.168,67.751,60.556,53.933,64.750,70.616,72.792
360,65.470,58.963,59.654,70.502,88.429,64.724,65.528,62.085,60.481,65.736,69.916,82.113,81.611,71.442,90.972,76.733,63.170,56.601,67.661,60.031,53.929,65.480,71.381,72.515
361,65.441,58.688,59.757,70.073,88.809,64.528,65.398,62.625,60.148,65.956,69.704,82.079,81.680,71.455,90.743,76.106,63.044,56.686,67.154,60.259,53.730,64.992,71.140,72.674
362,65.507,58.573,58.863,69.791,87.851,64.848,65.417,62.341,59.845,65.686,70.368,82.293,81.746,71.355,88.350,75.779,62.998,56.611,67.128,59.427,53.858,64.866,69.913,71.998
363,65.084,58.567,59.467,69.649,89.398,65.111,65.338,62.658,59.130,65.567,71.069,82.117,81.740,71.036,86.950,75.544,63.054,56.901,67.014,60.175,53.861,64.636,70.602,72.576
364,65.240,58.764,59.252,70.333,89.234,64.699,65.648,62.494,58.929,65.685,71.168,82.374,82.465,71.217,86.224,75.201,63.381,56.711,67.540,60.413,54.026,64.910,70.308,72.918
365,65.338,58.405,59.822,70.169,87.041,64.809,65.467,62.268,58.798,65.240,70.193,82.238,81.738,71.512,84.870,75.277,63.120,56.690,67.004,60.416,53.899,65.016,70.342,72.237
366,65.316,59.115,59.545,70.340,90.434,64.970,65.520,62.545,58.449,65.372,70.965,82.874,81.862,71.437,84.687,75.633,63.217,56.820,67.407,60.304,54.106,65.219,70.577,72.375
367,65.316,58.934,60.249,69.953,87.995,64.691,65.610,62.771,58.787,65.414,70.546,82.413,81.614,71.065,83.841,75.424,63.288,56.601,67.109,60.497,53.737,64.773,70.723,72.885
368,65.160,58.534,59.539,69.922,89.113,64.685,65.482,62.541,60.586,65.653,71.012,81.952,82.013,70.672,83.175,75.436,62.819,56.879,67.633,59.738,54.030,64.866,70.703,72.457
369,65.296,58.608,59.318,69.864,89.789,64.930,66.085,62.249,60.418,65.810,70.543,82.309,82.328,71.235,82.166,75.545,63.066,56.714,66.840,60.664,53.976,65.018,71.451,73.169
370,65.198,58.759,59.707,70.820,89.410,64.951,65.571,62.066,61.847,66.107,71.509,82.348,82.328,71.133,81.373,74.686,63.115,56.856,67.230,60.570,53.746,65.098,69.770,72.625
371,65.037,58.752,59.664,70.560,89.715,64.948,65.497,62.178,61.690,66.144,70.662,82.667,82.162,71.012,81.806,74.888,62.956,56.556,67.686,60.710,53.644,65.081,70.314,72.115
372,65.159,58.786,59.919,71.024,88.608,64.623,65.691,61.981,61.367,65.629,70.516,82.301,82.068,71.345,83.886,75.089,63.008,56.892,67.600,59.650,53.961,64.989,70.874,72.836
373,65.248,58.806,60.087,69.902,89.332,64.489,65.270,61.876,60.531,65.764,70.849,82.494,81.896,71.228,83.933,75.299,62.876,56.464,67.823,60.126,53.775,64.872,70.938,73.496
374,65.555,58.708,59.788,70.109,88.682,64.590,65.174,62.192,60.160,65.683,70.368,82.062,81.584,71.185,85.690,74.799,63.152,56.830,67.174,60.073,53.816,64.856,69.952,72.920
375,65.249,58.869,59.006,70.316,88.513,64.796,65.109,62.263,59.336,65.717,70.146,82.137,81.884,71.267,84.707,74.938,62.796,56.723,67.142,60.675,53.967,64.655,70.672,71.813
376,64.973,59.216,59.498,70.376,89.573,65.034,66.439,62.279,59.362,66.047,71.640,82.378,82.073,71.197,83.948,74.827,62.817,56.607,67.274,60.080,53.707,65.026,71.224,72.347
377,65.286,58.755,59.688,70.191,87.948,64.726,65.231,62.165,58.585,65.596,70.104,82.161,81.679,71.250,82.655,74.846,62.942,57.009,67.040,59.441,53.863,65.195,70.319,72.358
378,65.360,58.912,59.396,70.987,88.819,64.849,65.540,62.280,58.561,65.328,70.711,81.942,82.005,70.895,82.297,76.458,63.129,56.646,67.649,60.052,53.784,65.063,70.810,72.651
379,65.277,58.878,59.798,70.084,88.735,64.912,65.439,62.361,58.427,65.264,70.644,82.098,82.289,70.624,81.996,78.394,63.230,56.783,67.256,60.423,53.977,64.767,70.521,72.644
380,65.339,58.723,59.287,70.184,87.302,64.985,65.802,62.191,58.485,65.436,71.074,82.215,82.663,71.126,86.999,77.530,63.084,56.786,67.316,59.962,53.973,64.687,70.681,72.792
381,65.495,58.900,59.935,70.607,89.032,65.060,65.810,61.926,58.027,64.867,70.674,82.227,82.104,71.301,87.302,76.589,62.876,56.610,67.386,60.759,53.960,65.202,70.793,72.525
382,65.530,58.866,60.040,70.289,88.103,64.638,65.655,61.884,58.277,65.202,70.400,81.928,82.377,71.126,85.475,75.235,63.199,56.681,67.116,60.479,53.837,64.884,70.611,72.152
383,65.109,58.616,59.707,70.604,86.568,64.717,65.303,61.658,58.313,65.536,70.731,82.353,82.116,71.438,84.653,75.607,62.954,56.752,67.102,60.227,53.937,64.871,70.490,72.766
384,65.317,58.982,59.467,70.247,87.828,64.577,65.214,61.825,57.645,65.198,70.770,82.072,81.724,71.790,86.009,74.997,63.025,56.735,67.535,60.175,53.891,64.874,70.244,72.714
385,65.052,58.846,59.361,69.962,88.242,64.900,65.990,62.086,57.719,64.945,70.195,81.866,81.591,71.273,84.733,75.055,62.881,56.647,66.863,60.052,53.975,64.615,70.373,71.824
386,65.342,58.749,59.489,69.980,86.080,64.487,65.836,61.914,57.661,65.039,70.054,82.199,81.765,71.112,83.423,74.956,62.867,56.653,67.261,60.101,53.810,64.755,70.899,73.108
387,65.383,58.910,60.097,70.520,88.008,64.523,65.995,61.453,57.702,65.603,70.743,82.241,80.981,71.355,84.620,74.690,62.863,56.187,67.170,59.682,54.037,64.863,70.695,72.426
388,65.170,58.983,59.411,70.504,87.936,64.758,65.721,61.669,57.822,65.186,71.568,82.044,82.282,71.100,85.238,75.297,62.399,56.549,66.870,60.129,53.880,64.827,70.412,71.934
389,65.306,59.264,60.019,70.473,88.541,64.694,65.821,61.908,58.323,65.392,70.884,82.160,81.593,71.343,87.660,75.242,62.579,56.457,67.365,60.283,53.874,65.162,70.605,72.328
390,65.212,58.874,59.713,69.998,88.713,64.820,65.149,61.560,58.255,65.525,71.459,81.957,81.351,71.201,87.155,75.067,62.943,56.738,67.137,60.503,53.704,64.974,70.387,71.972
391,65.266,58.653,60.056,69.967,88.542,64.791,65.265,61.959,59.527,65.420,70.346,81.960,81.856,71.433,85.569,77.576,62.619,56.693,67.225,60.094,53.894,64.972,70.580,72.297
392,65.355,58.910,60.090,70.504,88.592,65.016,65.903,61.697,61.334,65.337,70.672,82.079,81.551,71.148,84.306,76.834,63.083,56.735,66.637,60.227,54.120,64.781,70.188,72.916
393,65.225,58.950,59.657,69.809,87.249,64.535,65.479,62.033,61.085,65.507,70.970,82.227,81.538,71.183,83.020,75.817,62.907,56.333,67.172,59.469,53.875,64.904,69.902,72.286
394,65.328,58.787,60.137,70.607,89.162,64.863,65.564,61.439,60.580,65.762,70.711,82.034,81.394,71.578,82.195,75.765,62.733,56.618,67.604,59.755,54.046,64.872,70.289,72.518
395,65.485,58.714,59.548,70.431,88.890,64.629,65.294,61.906,59.655,65.728,70.244,81.752,81.634,71.899,84.487,75.258,62.969,56.443,67.121,59.517,53.920,64.923,70.613,72.543
396,65.539,58.670,60.009,70.020,88.524,64.913,65.935,61.787,59.367,65.542,70.598,82.051,81.735,71.306,84.248,75.126,62.583,56.390,67.095,60.528,53.826,65.123,70.751,72.131
397,65.044,59.052,59.788,69.978,89.384,64.760,65.579,61.802,58.994,65.762,70.617,81.671,81.990,70.949,83.413,74.076,62.750,56.314,67.033,60.406,53.877,64.622,70.193,72.030
398,65.334,59.013,59.910,70.280,87.624,64.690,65.776,61.719,58.948,64.964,70.684,82.265,81.996,71.287,84.028,74.381,62.822,56.673,67.416,59.399,53.905,64.964,69.683,72.028
399,65.592,58.988,59.667,69.524,88.885,64.409,65.832,61.568,58.612,65.315,71.220,82.115,81.710,71.280,84.538,74.884,62.534,56.195,66.805,60.276,53.929,64.609,70.112,71.721
400,65.323,58.623,59.533,70.169,88.041,64.733,65.535,61.662,57.875,65.350,70.220,81.994,81.609,70.855,83.586,74.936,62.797,56.843,66.684,60.042,54.128,65.193,69.958,72.304
401,65.310,59.052,59.408,70.527,88.870,64.706,65.636,61.746,58.448,64.844,71.212,82.112,81.766,71.179,83.083,74.782,62.575,56.322,66.925,60.273,53.997,64.694,69.997,71.874
402,65.118,58.794,59.816,70.627,89.524,64.439,65.446,61.742,57.967,65.234,70.965,82.067,82.180,71.174,81.996,74.441,62.603,56.551,66.981,60.654,53.757,64.657,70.686,71.768
403,65.463,58.652,59.196,69.542,89.216,64.862,65.887,61.614,57.732,65.287,70.857,81.913,81.420,70.683,83.908,74.928,62.581,56.385,67.156,60.262,53.832,64.751,70.843,71.717
404,65.201,58.810,59.178,70.753,90.407,64.802,65.186,61.605,57.975,65.297,71.175,82.099,81.787,71.077,83.969,74.931,62.740,56.277,66.640,59.790,53.861,64.881,69.468,71.941
405,65.076,58.621,59.788,69.958,88.855,64.613,65.822,61.494,57.740,65.245,71.452,81.435,81.642,70.933,82.133,74.552,62.457,56.317,66.858,60.276,53.779,64.405,69.994,71.534
406,65.183,58.776,59.741,70.242,89.296,64.512,65.903,61.389,57.660,65.122,71.207,81.491,81.247,70.640,82.512,74.411,62.613,56.506,66.633,59.934,53.829,65.010,68.992,71.705
407,65.102,58.734,59.620,70.004,89.827,64.853,65.547,61.498,57.595,65.268,71.306,82.089,81.255,70.672,83.697,74.716,62.656,56.414,66.895,59.808,53.852,64.393,69.894,71.934
408,65.206,58.777,59.530,70.329,87.481,64.526,65.077,61.175,57.723,65.123,70.514,81.990,81.255,71.048,84.372,74.898,62.355,56.445,66.979,59.657,53.755,64.806,70.034,72.014
409,65.138,58.535,59.984,71.036,88.093,64.323,64.920,61.771,57.361,64.991,70.067,81.782,81.187,71.179,85.477,76.409,62.428,56.555,66.711,60.185,53.838,64.489,70.504,71.763
410,64.983,58.936,59.561,69.738,88.246,64.411,65.207,61.853,57.398,64.501,70.128,81.898,81.643,70.539,86.822,77.134,62.793,56.461,67.219,60.280,53.787,64.877,70.050,72.061
411,65.138,58.843,59.919,70.087,87.453,64.424,64.908,61.442,57.372,65.126,70.756,81.797,81.079,70.547,86.630,76.295,62.619,56.293,66.628,59.573,53.821,64.747,70.373,72.405
412,65.047,58.427,59.336,69.729,88.606,64.419,65.038,61.237,57.744,64.821,69.770,81.670,81.444,70.808,85.445,75.565,62.593,56.502,66.823,59.605,53.884,64.831,69.370,71.674
413,64.929,58.569,59.720,69.824,88.093,64.377,64.870,61.613,60.179,65.254,69.496,81.495,81.507,70.686,86.523,75.233,62.416,56.273,66.491,59.577,53.705,64.612,69.787,71.703
414,64.895,58.890,58.801,70.262,89.731,64.591,65.474,61.717,60.663,65.392,70.881,81.537,81.012,70.952,86.875,74.500,62.262,56.238,66.767,60.815,53.562,64.507,69.857,71.433
415,65.025,58.668,59.212,70.324,88.377,64.444,65.205,61.483,60.006,65.246,70.163,81.516,81.438,71.549,86.593,74.342,62.547,56.333,66.991,59.556,53.841,64.442,69.950,71.304
416,65.343,58.587,59.567,69.947,88.504,64.753,64.891,61.234,59.361,64.985,70.227,81.844,81.397,71.356,87.800,74.656,62.484,56.461,66.496,59.633,53.639,64.458,70.176,72.365
417,65.048,58.533,59.252,70.536,88.942,64.538,65.169,61.575,59.052,64.921,70.420,81.639,81.237,71.437,87.646,74.777,62.421,56.334,66.602,59.430,53.862,64.484,69.134,72.129
418,65.092,58.573,59.380,70.827,87.973,64.383,65.050,61.502,58.408,65.083,70.091,81.739,80.947,71.127,88.704,74.364,62.546,56.305,66.937,59.206,53.750,64.566,69.913,71.593
419,65.220,58.498,59.106,69.933,89.164,64.463,64.959,61.195,58.335,65.044,70.074,81.627,80.965,70.977,87.383,74.190,62.551,56.474,66.477,60.455,53.929,64.214,69.443,71.705
420,65.356,58.668,60.072,69.576,87.979,64.625,64.969,61.844,58.126,65.579,70.306,81.966,80.840,70.727,89.359,74.998,62.903,56.474,66.693,59.465,53.758,64.574,69.793,71.988
421,65.080,58.828,59.723,69.884,88.499,64.167,65.407,61.663,57.897,65.145,69.832,81.471,81.277,70.678,88.114,76.624,62.647,56.330,66.791,60.720,53.754,64.771,69.933,72.691
422,65.208,58.742,59.542,69.944,88.996,64.341,64.768,61.523,57.724,64.781,69.756,81.464,81.287,70.821,89.631,77.498,62.751,56.226,66.653,59.787,53.820,64.657,70.078,71.684
423,65.032,58.610,59.548,70.436,86.949,64.276,65.426,61.646,57.839,65.057,70.805,81.838,81.266,71.006,89.207,76.183,62.831,56.527,67.232,59.909,53.874,64.696,69.289,72.009
424,65.111,58.922,59.900,70.051,89.924,64.889,65.386,61.813,57.872,65.500,70.733,82.017,81.913,70.977,87.098,75.681,62.682,56.450,67.333,60.182,54.030,64.827,70.064,72.215
425,65.396,58.895,60.112,70.349,88.003,64.788,65.480,61.793,57.734,65.021,70.343,82.044,81.369,70.913,89.362,75.299,62.439,56.522,66.698,60.343,54.058,64.896,70.485,71.965
426,65.186,58.718,59.530,70.471,87.747,64.517,65.099,61.773,57.693,65.222,70.306,81.398,81.460,70.447,88.197,74.703,62.867,56.260,66.854,59.741,53.911,64.837,69.815,72.070
427,65.184,59.036,60.044,69.813,89.111,64.675,65.385,61.760,57.738,65.293,70.657,81.259,81.100,70.713,90.359,74.138,62.495,56.397,66.630,60.108,53.791,64.672,69.434,71.407
428,65.196,58.981,59.371,69.762,87.156,64.805,65.513,61.400,57.639,64.823,70.294,81.642,81.231,71.518,88.706,74.576,62.748,56.510,66.258,60.273,53.778,64.822,69.112,72.077
429,65.387,58.660,60.125,70.089,87.319,64.313,65.014,61.296,57.694,65.101,70.220,81.634,80.701,71.558,90.239,74.413,62.710,56.824,66.651,59.416,53.888,64.712,69.748,72.183
430,65.286,58.788,59.576,69.913,87.903,64.660,65.768,61.523,58.277,65.139,69.832,81.836,81.155,71.155,89.870,74.628,62.693,56.676,66.404,60.119,53.877,64.702,69.549,71.520
431,65.110,58.768,60.062,69.584,86.775,64.498,65.185,61.496,58.217,65.134,70.237,81.564,81.033,71.118,88.057,73.993,62.732,56.618,66.432,59.839,53.773,64.420,69.969,72.494
432,65.014,58.562,59.405,69.478,89.028,64.896,65.250,61.592,57.962,65.078,70.291,81.622,81.543,71.392,90.637,74.027,62.909,56.408,66.967,60.154,53.863,64.645,69.417,71.803
433,65.028,58.772,60.056,70.451,86.710,64.687,64.966,61.275,57.424,65.245,69.914,81.545,80.790,71.909,93.306,75.317,63.067,56.522,66.977,59.731,54.047,64.673,69.759,71.869
434,65.458,58.803,59.146,70.136,87.426,64.505,65.079,61.040,57.506,64.761,69.862,81.675,80.968,71.636,95.003,77.079,62.964,56.707,66.877,60.101,53.940,64.590,69.913,72.234
435,65.388,58.940,59.660,69.693,88.300,64.533,65.125,61.595,57.533,64.800,70.205,81.328,80.915,71.467,93.754,76.065,62.873,56.547,66.677,60.248,54.209,64.586,69.557,72.412
436,65.020,58.496,59.978,69.922,86.330,64.582,64.974,61.232,57.534,64.818,70.128,81.125,80.855,71.324,94.708,75.716,63.139,56.663,66.665,60.154,53.702,64.676,69.866,71.831
437,65.455,58.985,59.221,70.018,87.654,64.541,65.255,61.089,57.416,65.182,70.647,81.663,81.350,70.946,93.841,75.290,62.651,56.298,66.758,60.231,54.074,64.717,70.045,72.309
438,65.176,58.760,59.589,70.304,87.131,64.398,65.462,61.155,57.491,64.765,70.240,81.161,81.417,70.838,91.618,74.431,62.565,56.508,67.316,59.867,53.854,64.478,69.513,72.028
439,65.322,59.044,60.190,70.067,87.022,64.455,65.268,61.029,57.665,65.012,70.686,81.480,80.860,70.908,91.168,74.310,62.622,56.326,66.993,59.423,53.911,64.763,69.731,71.963
440,65.422,58.896,59.296,69.720,88.428,64.412,65.403,61.509,57.310,64.466,70.274,82.042,81.179,70.581,92.596,74.502,62.217,56.407,66.851,60.129,53.700,64.550,70.213,71.482
441,65.408,58.964,59.903,70.069,87.160,64.452,64.812,60.974,57.332,64.861,70.951,81.098,80.930,70.747,94.105,74.364,62.799,56.293,67.175,59.797,53.911,64.870,70.134,72.131
442,65.580,58.925,59.723,70.236,86.936,64.268,65.573,61.213,57.149,64.369,70.612,81.714,81.250,70.771,98.878,74.336,62.566,56.243,67.060,59.451,53.808,64.735,69.356,72.454
443,65.308,58.685,59.838,70.011,87.533,64.556,64.821,61.418,57.687,64.617,69.788,81.923,81.406,70.860,100.216,74.245,62.718,56.454,67.125,59.745,54.087,64.659,69.658,71.480
444,65.434,58.937,59.411,69.836,85.809,64.554,64.979,60.921,57.120,65.089,69.988,81.731,81.145,70.598,98.310,74.230,62.553,56.435,66.639,59.829,53.850,64.941,70.017,71.637
445,65.363,59.279,59.888,70.336,87.316,64.645,65.581,60.949,57.411,64.926,69.620,81.666,81.075,70.685,95.655,74.104,62.775,56.473,66.849,59.815,54.043,64.810,69.678,72.262
