 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24
585,104.202,62.998,65.449,81.742,108.953,65.962,66.867,93.875,65.421,64.754,72.533,80.678,143.615,68.802,78.475,69.126,61.241,56.731,66.333,62.878,53.823,63.330,67.485,67.585
586,98.539,61.926,63.523,80.836,107.490,65.737,66.860,91.968,64.245,65.209,71.360,79.988,138.833,68.351,77.528,69.431,61.047,56.493,66.270,62.647,53.846,63.002,67.333,67.440
587,93.666,61.474,62.190,80.011,110.509,65.727,67.330,93.089,65.667,64.781,71.188,80.264,136.950,68.556,77.708,69.280,60.782,56.688,65.563,63.248,53.724,62.744,68.084,67.667
588,88.989,60.566,61.231,79.082,109.028,64.657,64.467,89.578,64.344,64.209,69.489,79.489,129.535,68.393,77.251,69.213,60.742,56.576,65.032,61.713,53.656,62.861,67.779,67.389
589,85.489,59.892,60.352,76.309,108.682,64.737,66.561,89.428,64.365,64.762,69.701,79.390,123.191,68.242,76.774,69.586,60.534,56.503,64.772,61.238,53.882,62.828,68.221,67.878
590,81.957,59.518,60.474,75.282,110.565,64.371,66.234,89.386,64.161,64.835,69.368,79.147,117.954,68.344,76.156,69.794,61.161,56.547,64.481,62.112,53.753,62.563,67.787,68.157
591,79.487,59.308,59.984,72.429,106.327,63.462,64.491,85.017,63.086,64.304,68.153,78.947,111.898,68.029,76.261,69.314,60.908,56.563,64.453,60.262,53.567,62.493,67.950,68.368
592,76.736,59.152,58.922,71.838,102.676,63.276,63.137,81.541,61.835,63.594,68.430,78.580,108.732,67.974,75.539,69.000,60.630,56.358,64.425,59.584,53.706,62.533,67.902,67.529
593,74.773,58.773,58.894,70.549,101.566,62.939,62.793,78.209,60.663,63.317,67.499,78.177,103.958,67.839,75.120,69.555,61.028,56.601,64.574,58.899,53.540,62.787,68.370,67.712
594,73.050,58.532,58.623,70.300,100.272,62.851,62.460,75.779,60.121,63.202,67.314,77.760,101.242,68.061,74.981,69.213,61.090,56.421,64.149,59.472,53.461,62.515,68.042,67.466
595,71.119,58.372,58.579,69.516,96.402,62.637,62.684,73.113,59.532,63.473,67.615,77.761,98.757,67.781,74.273,69.461,61.145,56.554,64.312,58.972,53.379,62.324,67.454,68.084
596,70.139,58.222,58.548,69.607,94.250,62.679,62.610,71.215,59.491,63.347,67.931,77.291,95.791,68.096,74.041,69.022,60.608,56.703,64.256,58.839,53.542,62.497,67.768,67.347
597,68.810,58.196,58.673,68.913,93.673,62.413,62.554,68.865,58.605,62.972,67.548,77.784,93.155,67.972,74.155,68.742,61.255,56.425,64.546,59.210,53.441,62.180,67.501,67.984
598,68.028,57.887,58.632,68.276,93.517,62.536,61.997,68.265,58.092,62.813,67.612,77.418,91.212,67.933,73.321,68.904,61.112,56.548,64.451,58.189,53.490,62.268,67.543,67.845
599,67.188,57.699,58.121,68.173,90.875,62.204,62.559,66.745,57.652,63.336,67.570,77.586,89.007,67.663,73.891,68.794,61.043,56.464,64.475,58.549,53.235,62.659,67.641,68.164
600,66.151,57.448,58.436,68.573,87.918,62.191,61.785,66.231,57.776,63.304,66.499,77.061,87.111,67.693,73.302,68.834,60.803,56.637,65.111,58.507,53.552,62.637,66.824,67.344
601,65.848,57.435,58.520,67.753,90.384,62.574,62.532,65.106,57.594,62.722,66.990,77.015,86.444,67.990,73.420,68.982,61.020,56.112,64.554,59.248,53.316,62.391,67.457,67.222
602,65.488,57.552,58.069,68.187,89.180,62.197,62.803,64.588,57.384,63.174,67.499,77.037,85.052,67.801,73.063,68.706,60.804,56.442,64.526,59.007,53.402,62.590,67.681,67.974
603,64.833,57.350,58.184,68.220,86.820,62.057,62.287,63.966,57.020,62.815,67.030,76.936,83.652,67.506,73.042,69.641,60.847,56.381,64.595,58.161,53.205,62.304,67.300,68.136
604,64.460,57.398,57.604,67.844,86.357,62.557,62.798,63.922,57.134,62.600,67.402,77.076,83.184,67.873,72.939,68.933,60.833,56.464,64.600,58.402,53.265,62.486,67.471,67.375
605,64.146,57.180,58.178,67.204,87.699,62.412,61.944,62.925,57.046,63.227,67.232,76.901,81.569,68.270,72.684,68.857,61.189,56.500,64.391,58.745,53.451,62.392,67.272,67.550
606,63.792,57.270,57.931,66.911,85.916,62.025,62.831,62.996,57.030,63.047,67.388,76.828,81.287,67.746,72.328,68.661,61.213,56.609,64.775,58.825,53.453,62.632,68.106,67.494
607,63.591,57.517,58.548,67.000,84.670,62.177,62.937,62.622,56.890,62.796,67.842,77.138,80.324,67.861,73.023,69.190,60.742,56.288,64.328,58.451,53.384,62.068,67.347,68.023
608,63.456,57.245,57.928,67.413,86.978,62.275,62.207,62.915,56.954,62.738,67.884,76.916,80.280,67.912,72.383,68.611,61.098,56.409,64.375,58.948,53.415,62.308,67.613,67.691
609,63.007,57.309,58.449,66.733,85.868,62.691,62.474,62.180,56.842,62.564,67.677,76.774,79.597,67.610,72.350,68.503,60.966,56.420,64.653,58.178,53.180,62.239,67.560,67.611
610,62.987,57.171,57.891,67.091,83.787,62.495,62.504,62.074,56.986,62.427,66.795,76.775,79.126,67.870,72.115,68.916,61.022,56.404,64.853,58.976,53.438,62.253,66.972,68.026
611,62.859,57.498,57.461,67.144,84.807,62.475,62.422,61.720,56.848,63.036,67.563,76.738,78.907,67.627,72.070,68.247,61.183,56.449,64.207,58.444,53.494,62.071,67.190,67.859
612,62.531,56.922,57.922,66.533,83.760,62.434,62.325,62.092,56.592,62.558,67.314,76.906,78.395,67.716,72.093,68.379,60.854,56.539,64.725,58.434,53.352,62.061,67.238,68.220
613,62.685,57.217,57.791,66.660,83.020,62.440,62.299,61.474,56.714,62.750,67.477,76.782,78.218,67.646,72.382,69.319,61.343,56.213,64.246,58.804,53.377,62.161,66.793,67.806
614,62.535,57.197,58.118,67.018,84.251,62.498,62.638,61.557,56.883,63.131,67.743,76.548,78.380,67.852,72.493,68.923,61.240,56.453,64.668,58.371,53.582,62.133,67.126,67.986
615,62.446,57.228,57.866,66.456,83.591,62.948,62.019,61.689,56.858,62.612,67.642,76.711,78.081,67.665,72.309,68.797,61.399,56.513,64.554,58.458,53.327,61.838,67.420,68.002
616,62.333,56.839,58.246,66.327,83.477,62.563,61.901,61.391,56.782,62.861,67.010,76.550,77.599,67.746,71.528,69.396,60.955,56.255,64.577,58.605,53.135,62.130,66.916,67.951
617,62.260,57.017,58.277,66.176,83.431,62.412,62.542,61.198,56.747,62.759,67.573,76.288,77.909,67.898,72.217,69.332,61.141,56.435,64.433,58.808,53.302,62.187,67.549,68.199
618,61.992,57.315,57.505,66.353,82.328,62.399,62.774,61.214,56.479,62.719,68.215,76.567,77.796,68.279,72.273,68.750,61.182,56.821,64.553,58.507,53.340,61.902,67.860,68.197
619,62.078,56.879,57.931,66.122,83.682,62.202,61.906,61.668,56.755,62.957,66.894,76.400,77.775,67.782,71.752,69.010,61.178,56.270,64.544,58.493,53.415,61.704,67.373,67.796
620,62.107,56.849,57.975,65.891,82.377,62.005,62.694,61.215,56.903,62.909,67.393,76.386,77.439,67.954,71.961,69.315,60.689,56.741,64.102,59.010,53.320,61.790,66.613,68.103
621,61.911,57.038,58.209,66.498,82.738,62.230,62.169,61.471,56.582,62.995,67.373,76.436,77.339,67.801,72.913,71.047,60.900,56.489,64.746,58.168,53.327,61.878,67.571,68.054
622,61.987,57.097,57.579,66.064,83.243,62.267,62.296,61.047,56.490,63.107,67.711,76.669,76.874,67.881,72.695,71.196,60.900,56.539,65.009,58.374,53.305,62.242,67.261,67.808
623,62.111,57.282,57.710,66.333,82.197,62.252,62.361,61.622,56.843,62.786,67.916,76.738,77.415,68.018,73.134,70.470,61.155,56.440,64.588,58.168,53.213,62.150,67.429,67.590
624,61.856,56.958,58.202,65.989,81.710,62.266,62.345,61.355,56.736,63.065,67.398,76.367,76.849,67.792,73.902,70.966,60.973,56.402,64.816,58.734,53.311,61.845,67.387,67.525
625,61.702,57.241,57.533,66.516,83.058,62.361,62.274,61.096,57.149,63.073,67.360,76.648,77.274,67.832,73.194,70.070,61.016,56.631,64.928,58.157,53.333,62.100,67.070,67.115
626,61.784,56.895,58.445,66.362,81.766,62.101,62.451,61.214,56.690,63.065,67.543,76.373,77.496,67.736,73.583,70.396,61.348,56.340,64.714,59.143,53.402,61.930,67.333,67.888
627,61.913,57.027,58.408,66.678,81.130,62.184,62.853,61.237,56.794,62.595,67.758,76.394,77.098,67.661,73.353,69.799,60.772,56.231,64.607,58.563,53.364,61.619,66.933,66.956
628,61.880,56.968,57.969,66.224,83.035,62.268,62.588,61.499,56.636,62.799,67.516,76.744,77.255,68.171,75.044,69.534,60.983,56.176,64.728,57.881,53.438,61.730,67.199,67.593
629,61.608,56.945,58.380,66.553,80.478,62.029,62.465,61.001,56.491,62.860,67.911,76.373,76.863,67.808,73.278,69.836,60.983,56.312,64.646,58.584,53.286,61.909,67.650,67.693
630,61.675,56.949,57.935,66.096,80.366,62.114,62.308,60.933,56.412,62.686,66.988,76.376,77.100,67.899,73.458,70.831,60.685,56.079,64.914,58.073,53.272,61.548,67.087,67.583
631,61.525,56.974,58.816,65.691,81.209,61.883,61.619,61.035,56.467,62.757,67.244,76.161,76.454,67.260,73.443,71.841,60.705,55.947,63.854,58.115,53.116,61.564,67.322,67.124
632,61.634,56.749,57.822,65.896,80.034,61.939,62.060,60.962,56.660,62.373,66.427,76.026,76.395,67.491,74.173,71.602,60.607,56.238,64.305,57.423,53.233,61.489,66.655,68.290
633,61.542,56.823,57.860,66.004,80.446,61.945,62.156,60.658,56.340,62.381,67.820,76.336,76.639,68.353,75.308,70.706,60.897,56.247,64.754,57.937,52.954,61.669,67.894,67.703
634,61.520,57.015,58.069,66.082,81.915,62.055,62.390,60.560,56.338,62.847,67.385,76.112,76.408,67.741,75.243,70.216,60.805,56.079,64.254,58.685,53.218,61.638,66.776,67.770
635,61.634,56.991,58.427,66.798,80.334,61.387,62.376,60.818,56.764,62.574,67.422,76.202,76.585,67.990,74.665,70.265,60.865,56.167,64.247,58.364,53.187,61.753,66.941,67.703
636,61.778,57.061,58.720,66.420,80.205,62.111,62.556,60.635,56.286,62.372,66.881,75.926,76.483,68.318,73.920,69.540,61.199,56.289,64.116,57.983,53.103,61.808,66.440,67.225
637,61.559,56.769,58.255,66.469,81.309,61.906,61.882,60.751,56.643,62.951,66.723,76.212,76.618,67.755,73.860,70.914,60.530,55.810,64.105,58.430,53.260,61.574,67.022,67.400
638,61.466,56.755,57.925,66.336,79.736,61.910,62.027,60.552,56.643,62.714,66.852,76.346,76.261,67.977,75.236,72.559,61.017,56.286,64.105,58.325,53.157,61.851,66.863,67.501
639,61.609,56.947,58.676,66.269,81.102,62.105,61.824,60.961,56.590,62.534,67.160,75.977,76.496,67.479,74.987,72.200,61.108,56.211,64.575,58.140,53.206,61.974,66.852,67.731
640,61.555,56.922,58.611,66.033,80.761,61.690,62.147,60.906,56.602,62.578,66.721,76.101,76.833,67.615,74.360,71.703,60.661,56.207,63.902,58.098,53.125,61.243,66.944,67.042
641,61.889,57.015,58.402,65.940,80.210,62.127,62.463,61.033,56.539,62.569,67.410,76.605,76.598,67.815,74.687,70.565,60.994,56.316,64.302,57.832,53.237,61.471,67.776,67.721
642,61.581,56.764,58.305,66.558,79.774,62.176,61.851,60.794,56.481,62.733,67.119,76.223,76.518,67.964,73.822,70.879,60.891,56.056,64.258,57.871,53.221,61.677,67.401,67.489
643,61.596,56.842,58.237,65.524,81.280,61.975,61.891,60.858,56.391,62.211,67.158,76.513,76.828,68.603,75.318,79.782,60.920,57.354,64.384,58.556,53.109,61.408,67.182,67.712
644,61.632,56.792,58.555,65.613,79.625,61.815,61.911,60.336,56.532,62.725,67.440,76.342,76.016,70.411,78.805,84.109,61.566,60.535,64.111,58.406,53.117,61.477,66.983,67.754
645,61.382,56.918,58.196,65.651,81.512,61.922,62.270,60.771,56.439,62.771,67.857,76.596,76.675,70.960,80.761,84.366,61.252,62.110,64.639,58.584,53.281,61.652,67.529,67.307
646,61.609,56.829,57.791,65.998,80.509,61.723,62.168,60.746,56.283,62.690,67.669,76.661,76.780,71.720,83.073,85.956,61.494,63.431,63.684,58.304,53.357,61.581,66.529,67.356
647,61.563,56.906,57.969,66.089,80.775,62.169,61.981,61.269,56.621,62.690,67.684,76.234,76.432,72.051,86.784,87.685,61.298,64.044,64.735,58.587,53.329,61.981,67.269,67.560
648,61.583,56.993,58.212,65.849,81.748,62.258,61.926,60.892,56.381,62.482,67.783,76.416,76.300,72.530,87.808,88.977,61.462,64.517,64.061,58.332,53.182,61.688,67.437,67.895
649,61.578,56.775,57.935,65.447,79.897,61.765,62.188,60.718,56.458,62.300,67.879,76.700,76.396,72.712,86.832,89.399,61.332,64.944,64.495,58.315,53.270,61.750,67.882,67.049
650,61.321,56.984,58.150,66.500,81.538,62.040,62.219,61.009,56.886,62.723,67.812,76.363,76.498,72.462,85.598,92.116,61.151,64.765,64.312,58.689,53.477,61.690,67.280,67.295
651,61.939,56.912,58.520,65.940,81.317,61.999,62.291,60.726,56.643,62.504,67.751,76.571,76.497,72.867,86.621,92.985,61.272,64.835,64.893,58.164,53.232,61.924,67.731,67.628
652,61.633,56.858,58.252,65.820,81.089,62.001,62.506,60.701,56.606,62.517,68.121,76.847,76.600,72.672,87.776,92.049,61.359,64.830,64.333,58.038,53.311,61.833,67.339,67.211
653,61.962,56.794,58.031,65.600,82.185,61.834,62.315,61.010,56.757,62.581,67.541,76.788,76.622,71.821,88.246,94.268,61.648,64.862,64.021,58.409,53.377,61.751,67.227,67.878
654,61.754,57.186,57.826,65.573,81.064,61.984,62.429,61.279,57.035,62.589,67.635,76.603,76.508,72.633,90.211,93.248,61.318,64.587,64.119,57.535,53.049,61.705,66.997,68.112
655,61.568,56.984,57.947,66.378,81.766,61.707,62.757,60.893,58.011,63.062,68.244,76.391,77.023,72.223,92.277,94.039,61.332,64.409,64.326,58.360,53.116,61.810,67.039,67.527
656,61.725,56.872,57.975,65.811,82.733,61.828,62.345,60.900,58.186,62.970,67.365,76.764,76.804,71.246,93.149,96.153,61.409,64.574,64.921,58.902,53.424,62.173,67.566,67.328
657,61.555,57.167,58.252,65.869,81.879,62.424,62.297,60.965,57.823,62.828,67.173,76.513,76.266,71.717,92.391,96.396,61.344,64.735,64.816,58.399,53.342,61.792,67.224,67.864
658,61.764,56.995,57.988,66.013,82.041,62.132,62.501,60.754,57.839,62.765,68.094,76.955,76.833,72.222,91.704,97.451,61.524,64.601,64.693,58.930,53.319,61.526,67.174,67.888
659,61.653,57.001,57.539,65.604,82.478,61.912,62.296,60.927,57.155,63.063,67.647,76.651,76.741,71.637,92.001,96.040,61.331,64.573,64.511,58.441,53.387,61.772,67.045,67.630
660,61.594,57.054,57.579,65.647,80.840,61.994,62.369,60.637,57.284,62.633,66.830,76.444,76.281,71.757,92.926,97.273,61.414,64.676,64.539,58.210,53.250,62.033,67.485,67.841
661,61.788,56.712,57.688,65.847,82.448,62.151,62.050,60.653,56.599,63.207,67.704,76.756,75.987,72.101,90.857,95.861,61.469,64.494,64.251,57.913,53.242,61.764,67.754,67.663
662,61.866,56.782,58.333,65.767,81.701,62.139,62.126,60.774,56.601,62.760,67.198,76.674,76.535,71.547,89.083,97.631,61.702,64.927,64.944,58.203,53.350,62.288,67.765,67.953
663,61.497,57.084,58.386,65.811,82.304,62.006,62.354,61.381,56.976,62.642,68.121,76.664,76.719,70.893,89.618,95.374,61.803,64.498,64.812,58.958,53.280,61.997,67.039,67.204
664,61.788,57.390,57.869,65.798,83.150,62.324,62.841,60.962,57.035,62.716,68.086,76.697,76.550,71.897,88.464,99.545,61.660,64.511,64.332,58.622,53.410,61.894,67.529,67.895
665,61.729,57.025,57.960,65.896,81.529,62.065,62.221,61.094,57.105,62.707,67.188,76.631,76.659,71.345,88.176,96.574,61.442,64.665,64.672,57.937,53.130,61.603,67.417,67.665
666,61.979,57.327,58.093,65.351,82.356,62.122,62.094,60.972,56.857,62.894,67.425,76.870,76.769,70.889,89.506,96.421,61.683,64.183,64.986,58.469,53.237,61.767,68.101,67.129
667,61.892,57.302,57.788,65.811,82.813,61.790,62.848,60.989,56.983,62.679,67.635,76.919,76.648,70.228,93.464,96.352,61.687,63.960,64.367,58.612,53.323,62.080,68.006,67.539
668,61.796,56.982,58.240,65.496,81.724,61.820,62.467,60.863,56.836,62.724,67.469,76.652,76.114,70.115,93.166,93.537,61.162,63.747,64.228,58.325,53.146,61.749,67.459,67.604
669,62.017,57.160,57.682,66.104,82.209,62.028,62.434,61.251,56.623,62.429,67.526,76.762,76.120,69.686,94.363,95.023,61.317,63.704,64.258,58.416,53.430,61.609,67.370,67.461
670,61.666,57.174,57.576,65.847,81.104,62.080,62.017,61.201,56.944,62.999,68.067,76.766,76.394,69.542,95.181,93.634,61.419,63.488,64.853,58.654,53.284,61.776,67.675,67.525
671,61.642,57.029,57.897,66.193,82.471,62.320,62.171,60.793,56.727,62.543,67.523,76.550,76.308,70.648,93.280,95.784,61.562,63.440,64.332,58.741,53.106,61.981,67.325,67.890
672,61.636,57.053,57.810,66.398,81.954,62.182,62.149,60.865,56.691,62.711,67.368,76.402,76.231,70.068,93.292,94.644,61.370,63.061,64.491,58.192,53.273,61.730,67.420,67.721
673,61.930,57.118,57.966,66.580,80.536,61.868,62.523,60.650,56.729,62.550,67.257,76.642,76.113,69.583,91.638,91.183,61.426,63.163,64.684,58.003,53.401,61.811,67.112,66.440
674,61.934,57.601,58.028,65.973,83.385,62.402,62.265,60.313,56.543,62.952,67.309,77.316,75.879,69.122,89.430,94.461,61.192,62.842,64.363,58.801,53.431,62.026,67.373,67.513
675,61.972,57.131,58.280,65.891,82.800,62.542,62.556,60.140,56.613,62.829,67.316,77.127,76.232,69.648,87.701,92.987,61.314,63.206,64.330,58.472,53.338,62.132,67.126,67.635
676,61.995,57.316,58.299,65.976,81.013,62.316,62.644,59.996,56.565,62.688,67.057,76.693,76.581,70.331,86.332,91.995,61.171,62.663,64.351,58.773,53.413,61.937,66.936,67.960
677,62.116,57.090,58.062,65.858,82.813,62.239,62.491,60.363,56.743,62.908,67.590,76.562,76.329,70.192,84.163,93.740,61.470,62.981,64.111,58.650,53.318,61.713,66.840,67.569
678,62.062,57.376,58.093,65.662,81.755,62.224,62.400,60.223,56.581,62.436,67.440,76.567,75.985,69.991,83.034,91.082,60.946,62.378,64.035,58.493,53.401,61.831,67.036,67.754
679,62.120,57.217,58.293,66.511,80.660,61.930,62.044,60.039,56.498,62.520,67.437,76.660,76.331,70.435,81.945,94.153,60.951,62.550,64.686,58.573,53.317,61.857,66.541,67.176
680,62.243,57.333,57.735,66.709,83.008,62.553,62.470,60.127,56.445,62.813,67.669,76.869,75.625,70.514,81.529,92.569,61.196,62.349,64.318,58.955,53.402,61.796,66.843,67.637
681,62.286,57.307,57.903,66.433,81.843,62.220,62.084,59.727,56.492,62.539,67.590,76.711,75.870,70.724,79.805,90.936,60.851,62.199,64.209,58.276,53.317,61.979,67.017,66.970
682,62.108,57.181,58.012,65.822,81.010,61.978,62.055,59.970,56.550,62.250,67.442,76.909,75.666,70.590,79.672,93.168,60.860,62.240,64.682,58.437,53.345,62.043,67.238,67.063
683,62.270,57.169,58.268,65.989,82.703,62.065,62.274,59.854,56.759,62.658,67.054,76.764,76.646,70.488,81.510,91.111,61.012,62.403,64.319,58.364,53.251,61.816,66.992,67.787
684,62.419,57.423,57.667,65.991,80.551,62.353,61.704,59.720,56.664,62.491,67.151,76.976,76.373,69.954,81.569,90.329,61.131,61.875,63.996,58.993,53.540,62.010,67.658,67.897
685,62.414,57.328,58.707,65.980,81.044,62.448,61.421,59.690,56.774,62.626,66.686,77.044,75.758,69.592,82.382,93.210,60.892,61.777,64.207,58.399,53.209,62.388,67.218,67.845
686,62.180,57.466,58.405,65.876,82.447,62.059,62.583,59.436,56.517,62.385,67.012,77.063,75.858,69.235,81.036,91.045,60.980,61.340,64.233,58.231,53.505,62.077,67.655,67.670
687,62.556,57.514,58.567,66.120,81.076,62.185,61.846,58.914,56.302,62.550,66.506,76.728,75.684,69.961,80.117,90.738,60.831,61.622,64.239,58.451,53.127,62.087,67.132,67.827
688,61.958,57.121,58.040,65.933,80.680,62.296,62.111,59.839,56.603,62.743,67.477,76.709,76.232,69.801,78.621,92.614,60.787,61.877,64.286,58.350,53.446,61.922,67.891,67.550
689,61.954,57.463,58.084,65.793,81.155,61.912,62.091,60.686,56.711,62.405,67.696,76.212,76.040,69.472,79.203,89.935,61.277,61.716,63.786,58.643,53.268,61.979,66.658,67.618
690,61.700,57.275,57.707,66.440,80.523,62.069,62.711,60.774,57.599,63.097,67.719,76.432,76.042,69.323,79.759,90.948,60.885,62.046,64.954,58.248,53.237,61.685,67.381,67.731
691,61.987,57.119,57.791,65.222,82.445,61.992,62.889,60.762,57.655,62.628,67.007,76.510,76.422,69.080,79.112,90.643,61.241,61.704,64.626,58.196,53.468,61.684,67.134,67.852
692,61.880,57.222,58.047,65.778,80.437,62.358,62.217,60.735,57.416,62.834,67.395,76.748,76.371,68.744,78.200,88.045,61.150,61.605,64.344,58.713,53.375,61.817,66.835,67.979
693,62.038,57.475,57.695,65.438,82.994,62.269,62.921,60.529,57.034,62.573,67.516,76.770,76.195,68.702,77.251,85.456,61.045,61.655,64.081,57.776,53.489,62.140,67.571,67.614
694,61.655,57.001,57.847,66.036,81.762,62.221,62.441,60.748,56.975,62.659,67.699,76.241,76.153,68.394,77.166,89.262,61.056,61.759,64.723,58.136,53.275,61.894,67.398,67.963
695,61.973,57.065,57.894,65.498,82.097,62.212,62.439,60.349,56.796,62.637,68.049,76.556,76.091,69.277,76.286,88.646,60.779,61.615,64.239,58.035,53.401,61.682,66.810,68.037
696,61.741,57.111,58.112,66.136,82.331,62.614,62.407,60.440,56.686,63.177,67.193,76.389,75.983,69.815,75.624,86.032,61.248,60.802,64.582,58.483,53.351,61.697,67.193,67.977
697,61.838,57.349,58.449,65.647,81.403,62.092,62.496,60.302,56.629,62.751,67.235,76.326,76.495,68.954,75.738,89.336,61.253,60.928,64.275,58.245,53.541,62.157,67.148,67.094
698,62.022,57.231,58.037,65.298,82.617,62.288,61.793,60.332,56.758,63.065,67.306,76.519,76.209,68.548,77.464,87.676,60.918,61.108,63.537,58.948,53.199,61.954,67.092,67.843
699,61.913,57.403,57.539,65.382,82.631,62.483,62.812,60.179,56.825,62.963,67.686,76.504,75.995,68.762,77.332,85.186,61.093,60.317,64.663,58.238,53.429,62.063,67.431,67.965
700,61.775,57.402,57.981,65.976,81.336,62.329,62.520,60.370,56.897,62.690,67.316,76.160,76.124,68.590,76.372,87.201,60.936,60.698,64.542,58.199,53.520,62.248,67.465,67.712
701,61.936,57.212,58.383,66.238,83.300,62.108,62.147,60.543,56.542,62.474,67.672,76.626,76.349,68.822,77.232,88.045,61.157,60.345,64.395,58.689,53.116,62.163,67.140,68.169
702,62.093,57.043,58.156,65.589,81.298,62.025,62.123,60.392,56.464,62.696,67.889,76.438,76.009,69.539,77.398,86.131,60.818,60.599,64.586,58.986,53.329,61.780,66.714,67.382
703,62.011,57.108,58.536,65.438,82.361,62.320,62.520,60.432,56.722,62.814,67.143,76.542,76.138,69.154,76.704,84.010,60.850,60.269,64.561,58.469,53.388,61.872,66.950,67.433
704,61.920,57.151,58.156,65.702,83.099,62.388,62.501,60.766,56.645,63.134,67.795,76.863,76.180,68.795,76.198,85.148,60.874,60.138,63.900,58.818,53.512,62.061,66.810,66.960
705,61.864,57.465,57.458,66.253,81.592,62.508,63.219,60.433,56.844,63.047,67.948,76.804,76.313,68.657,76.050,86.275,61.001,60.027,64.140,59.108,53.488,61.825,67.045,67.974
706,62.130,57.439,58.234,66.091,81.757,62.566,62.133,60.459,56.509,62.581,67.953,76.730,75.998,68.871,75.216,83.723,60.548,59.287,63.777,58.703,53.426,61.804,67.300,67.660
707,62.002,57.324,58.667,65.084,81.305,62.366,62.181,60.383,56.819,62.698,67.210,76.281,76.043,68.373,73.983,81.339,60.835,59.292,64.419,58.427,53.067,62.000,67.076,67.578
708,62.042,57.273,58.863,65.749,81.279,62.400,63.012,60.221,56.848,62.478,67.988,76.588,76.763,68.188,74.340,80.076,61.231,58.854,64.144,58.594,53.323,62.159,67.064,67.447
709,62.003,57.593,58.246,65.431,82.267,62.654,62.438,60.687,56.952,62.897,67.281,76.417,75.393,68.242,74.555,82.582,61.103,59.133,63.944,58.951,53.159,62.072,66.619,67.686
710,61.837,57.188,58.598,65.851,80.747,61.987,62.569,60.310,56.636,62.674,67.607,76.647,75.879,68.250,73.398,82.448,60.964,58.802,64.481,59.108,53.590,61.790,66.678,67.649
711,61.946,57.364,58.844,65.820,81.049,62.223,62.068,60.631,56.318,63.028,67.563,76.529,75.972,68.112,73.746,80.589,60.738,58.601,63.912,58.108,53.184,61.757,67.451,67.663
712,62.104,57.208,58.564,66.098,82.005,62.486,62.679,60.539,56.491,62.897,67.993,76.206,75.868,68.218,73.638,83.166,60.897,58.601,64.416,58.430,53.226,61.950,66.445,67.581
713,62.165,57.253,58.361,65.458,81.074,62.390,62.554,60.539,56.533,62.906,67.568,76.635,76.097,67.910,74.469,81.513,60.835,58.631,64.367,58.986,53.257,61.943,67.406,67.714
714,62.190,57.337,58.502,65.947,79.981,62.449,62.200,60.530,56.698,62.777,67.402,77.010,76.009,67.971,75.017,80.260,60.918,58.218,64.442,58.084,53.317,61.902,66.969,67.588
715,62.005,57.180,58.495,65.707,81.323,62.286,62.458,60.420,56.627,62.911,67.338,76.866,76.336,67.637,73.937,79.440,60.825,57.927,63.944,58.108,53.445,61.971,66.770,67.742
716,61.857,57.472,58.551,66.180,79.695,62.244,61.831,60.363,56.751,62.515,66.785,76.097,75.868,68.061,73.669,81.139,60.922,58.450,64.654,58.622,53.438,62.065,67.036,67.649
717,61.757,57.263,58.620,66.371,81.520,62.401,61.870,60.609,56.726,62.531,67.578,76.459,76.018,68.073,74.108,79.320,60.845,58.067,64.132,58.773,53.557,61.874,67.675,67.553
718,61.940,57.017,58.832,66.216,81.513,62.514,62.462,60.307,56.170,62.725,67.198,76.473,75.957,67.954,72.896,78.490,60.962,57.867,64.186,58.930,53.406,61.832,66.860,67.602
719,62.015,57.154,58.872,66.253,81.146,62.226,62.364,60.476,56.836,63.170,68.007,76.171,76.512,67.971,72.741,77.176,60.677,57.642,64.061,58.573,53.325,61.692,67.224,68.023
720,62.077,57.240,57.900,66.996,81.180,62.187,62.364,60.444,57.914,62.873,66.923,76.222,76.423,67.955,73.087,79.597,61.073,57.877,64.249,58.664,53.390,62.009,66.899,68.363
721,61.944,57.028,58.779,66.320,81.002,62.266,63.010,60.743,58.150,62.842,67.272,76.067,75.919,67.905,73.003,78.805,60.549,57.629,64.682,58.545,53.486,61.911,66.989,67.607
722,61.701,57.441,58.134,66.302,82.253,62.478,62.535,60.236,57.255,63.151,67.286,76.289,76.075,68.886,72.442,77.847,60.686,57.846,64.530,58.455,53.328,61.864,67.513,67.225
723,61.648,57.250,58.361,66.287,81.069,62.311,62.629,60.513,57.227,63.217,67.496,76.136,75.850,68.701,72.672,77.117,61.063,57.924,64.544,57.846,53.275,61.793,67.188,67.904
724,62.085,57.143,58.604,66.258,81.318,62.126,62.116,60.498,57.037,62.640,67.657,76.499,76.262,68.393,72.585,79.784,60.769,57.713,64.747,58.399,53.361,62.094,66.866,68.054
725,62.128,57.368,58.570,66.407,81.946,62.435,62.648,60.409,57.112,62.777,68.272,76.508,76.341,68.463,72.329,78.767,60.698,57.488,64.188,58.969,53.578,62.135,66.471,67.780
